Date,HUNGARY IMI GROWTH
1997-03-10,167.40207921778054
1997-03-11,165.71438434662383
1997-03-12,166.08683564935072
1997-03-13,163.170510408467
1997-03-14,161.2995616194986
1997-03-17,163.23191407053397
1997-03-18,165.72017583601584
1997-03-19,164.45753860341273
1997-03-20,162.8827993270749
1997-03-21,162.79009742985048
1997-03-24,160.0090701897586
1997-03-25,162.83075813130935
1997-03-26,164.31839134369847
1997-03-27,169.3415067709253
1997-03-28,171.00346915331858
1997-03-31,171.52907961148404
1997-04-01,168.24294493840304
1997-04-02,168.55628123756117
1997-04-03,167.17994495012445
1997-04-04,167.31194391242363
1997-04-07,166.24158964280247
1997-04-08,166.75156486401264
1997-04-09,166.8576277997983
1997-04-10,166.3511112664387
1997-04-11,167.56565696477557
1997-04-14,165.7836865111423
1997-04-15,166.62023466279956
1997-04-16,169.38792014573912
1997-04-17,171.54710967953542
1997-04-18,172.24561509213876
1997-04-21,181.2094244058899
1997-04-22,176.94906968296323
1997-04-23,176.76915133719461
1997-04-24,176.1187655383134
1997-04-25,176.35896081095964
1997-04-28,177.55491485964166
1997-04-29,183.35639865986326
1997-04-30,181.93117026158905
1997-05-01,182.84260390929774
1997-05-02,182.16067345182717
1997-05-05,177.420545146204
1997-05-06,178.02830929981542
1997-05-07,187.75729269234438
1997-05-08,187.9993342135926
1997-05-09,189.6048219078381
1997-05-12,188.11997042412034
1997-05-13,185.08611211887006
1997-05-14,185.06692610250295
1997-05-15,184.0413899755213
1997-05-16,183.27459968826795
1997-05-19,182.2862430631778
1997-05-20,184.29132084962836
1997-05-21,181.23909174567427
1997-05-22,178.85034695440598
1997-05-23,182.45207810708183
1997-05-26,185.92885155010765
1997-05-27,184.35904898950963
1997-05-28,184.92971997625855
1997-05-29,184.24821274715418
1997-05-30,186.78344505132253
1997-06-02,189.8094452202753
1997-06-03,192.451498754138
1997-06-04,190.45935897179058
1997-06-05,190.08166554037308
1997-06-06,191.02847667505853
1997-06-09,194.00149560108116
1997-06-10,191.90665803023023
1997-06-11,191.81714149166658
1997-06-12,192.5372945245858
1997-06-13,188.92561623616
1997-06-16,192.3620281313987
1997-06-17,191.5000084252943
1997-06-18,195.18670018608577
1997-06-19,196.22522306713702
1997-06-20,197.3994704320501
1997-06-23,199.05102103460018
1997-06-24,201.63596749957182
1997-06-25,208.3794635319932
1997-06-26,206.6082937243937
1997-06-27,206.00485138080558
1997-06-30,206.74421930890023
1997-07-01,204.9608783539994
1997-07-02,206.85002823717218
1997-07-03,210.57122351423914
1997-07-04,211.81874660320727
1997-07-07,211.02184758780587
1997-07-08,209.97534479240107
1997-07-09,211.50491965218424
1997-07-10,208.17262046750125
1997-07-11,206.24107157249992
1997-07-14,207.38280906629944
1997-07-15,210.3144549360628
1997-07-16,209.08660156048992
1997-07-17,210.61925326099114
1997-07-18,208.98305776983275
1997-07-21,209.0713663841057
1997-07-22,209.80660686459743
1997-07-23,212.813618937289
1997-07-24,214.76503784067094
1997-07-25,214.3945652815543
1997-07-28,212.63496113527444
1997-07-29,216.32806625619833
1997-07-30,218.2920779431694
1997-07-31,221.16689009808084
1997-08-01,221.25346744126742
1997-08-04,226.88778386584542
1997-08-05,231.35351938050982
1997-08-06,238.0792990294765
1997-08-07,236.47559949574526
1997-08-08,236.03688455364156
1997-08-11,220.44690481919628
1997-08-12,224.99677545378768
1997-08-13,224.30270735721967
1997-08-14,219.53733309757632
1997-08-15,224.01257431388967
1997-08-18,217.99938492468203
1997-08-19,220.6601877391738
1997-08-20,218.95432348316456
1997-08-21,227.1391617972132
1997-08-22,227.91555716098128
1997-08-25,227.18500867967208
1997-08-26,224.48709470307713
1997-08-27,217.91084537197906
1997-08-28,217.86566079352178
1997-08-29,211.50777737661733
1997-09-01,208.40699847295986
1997-09-02,210.96972030584033
1997-09-03,220.2678733026949
1997-09-04,217.9344566704917
1997-09-05,221.8254850238181
1997-09-08,221.11264416857674
1997-09-09,222.54365574982387
1997-09-10,227.0797778492065
1997-09-11,223.99958341908987
1997-09-12,223.24876130545724
1997-09-15,221.53290798297996
1997-09-16,225.33123449476687
1997-09-17,227.14594196667778
1997-09-18,225.16457193401658
1997-09-19,226.75497424363508
1997-09-22,225.40909668523648
1997-09-23,223.69292855770163
1997-09-24,225.44075160406885
1997-09-25,221.85979649898874
1997-09-26,222.6983136780549
1997-09-29,225.98243139482796
1997-09-30,225.02442478811463
1997-10-01,223.56233464242095
1997-10-02,223.98791157800446
1997-10-03,227.93787091624478
1997-10-06,227.10102700188818
1997-10-07,229.65821753967626
1997-10-08,227.8458931930955
1997-10-09,227.05897465777164
1997-10-10,226.295255374603
1997-10-13,227.30368982038715
1997-10-14,228.84131976800242
1997-10-15,234.65141381719118
1997-10-16,238.61278850120297
1997-10-17,232.79178586040507
1997-10-20,232.8223279780396
1997-10-21,231.1449167659106
1997-10-22,235.5732067273813
1997-10-23,236.20548991460691
1997-10-24,235.84717753893693
1997-10-27,226.71436240915526
1997-10-28,188.14338962211713
1997-10-29,211.45140830995618
1997-10-30,199.7959247115624
1997-10-31,207.25746198739233
1997-11-03,213.55012848458415
1997-11-04,212.1151667601644
1997-11-05,215.8162640453049
1997-11-06,218.68610001452896
1997-11-07,210.25564216667266
1997-11-10,210.10747737800824
1997-11-11,205.43044543778913
1997-11-12,192.0303315900213
1997-11-13,171.05311826495748
1997-11-14,182.82591062867965
1997-11-17,196.98485797391032
1997-11-18,197.83500026440214
1997-11-19,200.86745375329932
1997-11-20,207.9323564417282
1997-11-21,212.5076853295364
1997-11-24,202.12307378423358
1997-11-25,201.6263925552139
1997-11-26,202.57423958271892
1997-11-27,202.1816250085989
1997-11-28,205.11029223749142
1997-12-01,215.30114994626365
1997-12-02,222.79278822376105
1997-12-03,227.97303819056404
1997-12-04,230.59219046761635
1997-12-05,224.06469762018216
1997-12-08,229.08754939097093
1997-12-09,233.66554393020525
1997-12-10,228.48809517862324
1997-12-11,221.20642171957834
1997-12-12,231.00420882206845
1997-12-15,231.7927248353474
1997-12-16,232.9721685349384
1997-12-17,239.48719947023278
1997-12-18,239.26869721917708
1997-12-19,238.82194438998735
1997-12-22,238.89876122165623
1997-12-23,243.15637072495608
1997-12-24,243.20447882352906
1997-12-25,243.20447882352906
1997-12-26,243.19846427018987
1997-12-29,248.96338625590263
1997-12-30,263.0569288543716
1997-12-31,262.5545799634268
1998-01-01,262.5545799634268
1998-01-02,261.938932087789
1998-01-05,260.728934832758
1998-01-06,260.2606921151843
1998-01-07,267.6364324775638
1998-01-08,259.9835917245383
1998-01-09,246.7771303041075
1998-01-12,226.17057488333688
1998-01-13,237.07159504194462
1998-01-14,243.5007768898849
1998-01-15,239.0234145371048
1998-01-16,243.2093045140974
1998-01-19,245.82493401426515
1998-01-20,246.01207648363442
1998-01-21,241.89134059273462
1998-01-22,240.60301102858992
1998-01-23,244.15020843075538
1998-01-26,240.84095728768105
1998-01-27,241.05125716491614
1998-01-28,241.3154223216949
1998-01-29,235.70390375857258
1998-01-30,232.75384144574176
1998-02-02,237.46717271731876
1998-02-03,237.40496826782967
1998-02-04,235.54881524793427
1998-02-05,239.50586035072786
1998-02-06,241.9479079780793
1998-02-09,238.76424005646172
1998-02-10,240.52777077373165
1998-02-11,240.17179848620046
1998-02-12,233.66579596532372
1998-02-13,233.46833642745185
1998-02-16,231.46036374040705
1998-02-17,235.33268295592927
1998-02-18,235.05160201083208
1998-02-19,233.17765179510505
1998-02-20,234.1393258627885
1998-02-23,240.18650593945281
1998-02-24,242.61338243148214
1998-02-25,249.52229621857802
1998-02-26,248.74929470276106
1998-02-27,252.3596017640743
1998-03-02,256.1292240671228
1998-03-03,254.63316378830055
1998-03-04,253.77042243164175
1998-03-05,247.49178351068753
1998-03-06,252.2875727609434
1998-03-09,249.4247780064205
1998-03-10,252.31834775705656
1998-03-11,255.7952385574333
1998-03-12,255.20470556622791
1998-03-13,256.5788938723598
1998-03-16,261.047966350064
1998-03-17,269.6630624431969
1998-03-18,266.7716487660748
1998-03-19,271.82695317711324
1998-03-20,283.12313996034237
1998-03-23,281.7842027299287
1998-03-24,285.21077672254427
1998-03-25,287.8320152915763
1998-03-26,284.75510108908446
1998-03-27,283.70480563325066
1998-03-30,281.1840159996589
1998-03-31,287.254498015062
1998-04-01,299.1379786642074
1998-04-02,298.6513839351904
1998-04-03,304.1939740859604
1998-04-06,298.55938215535963
1998-04-07,293.7558731910824
1998-04-08,292.4115037113388
1998-04-09,294.1581385095386
1998-04-10,295.9037611093966
1998-04-13,295.30370632254926
1998-04-14,296.6597837748607
1998-04-15,295.73112156900373
1998-04-16,293.8779498265705
1998-04-17,290.8322948059453
1998-04-20,296.5152729584704
1998-04-21,294.52094540112813
1998-04-22,294.27166880711724
1998-04-23,291.6692719190591
1998-04-24,283.7203712362352
1998-04-27,280.5743140312573
1998-04-28,275.3868568719123
1998-04-29,273.6223808475332
1998-04-30,275.0383691174699
1998-05-01,276.7569899457458
1998-05-04,286.6648348356893
1998-05-05,285.4350549002984
1998-05-06,286.1889431908239
1998-05-07,288.5328319316375
1998-05-08,293.7569608473947
1998-05-11,284.02571396306917
1998-05-12,273.1687826213374
1998-05-13,262.09249437632235
1998-05-14,264.33882996297484
1998-05-15,279.602807759275
1998-05-18,264.67032948494
1998-05-19,272.43540173138376
1998-05-20,275.6421351747488
1998-05-21,282.55525267335497
1998-05-22,278.01000858270123
1998-05-25,251.1759741891736
1998-05-26,257.5459827964902
1998-05-27,253.69042707327077
1998-05-28,253.6239757380905
1998-05-29,258.21250362909353
1998-06-01,258.3331834148665
1998-06-02,260.1452672882869
1998-06-03,277.428989541059
1998-06-04,282.99732190585456
1998-06-05,284.2864171732821
1998-06-08,286.21304871675005
1998-06-09,282.22174204682256
1998-06-10,275.9991233971004
1998-06-11,265.44503543067344
1998-06-12,263.91920272774905
1998-06-15,258.9046393039397
1998-06-16,258.4503674919007
1998-06-17,264.10638390062985
1998-06-18,270.19685397548415
1998-06-19,276.73487803614614
1998-06-22,270.2983369870037
1998-06-23,272.6930215174361
1998-06-24,270.34667845837464
1998-06-25,272.125037523154
1998-06-26,265.6797639054364
1998-06-29,262.60507656227304
1998-06-30,265.1857946939989
1998-07-01,268.80618827016644
1998-07-02,268.4613184339451
1998-07-03,271.30685162041
1998-07-06,271.2347269659666
1998-07-07,270.65467800457736
1998-07-08,267.34052040919113
1998-07-09,265.8001826434223
1998-07-10,265.769686900425
1998-07-13,267.22491657480305
1998-07-14,275.3907594765255
1998-07-15,277.3287915984264
1998-07-16,277.18430018671006
1998-07-17,276.9452843948598
1998-07-20,281.3512288821404
1998-07-21,281.75868222009217
1998-07-22,279.20522450264065
1998-07-23,279.04993534193306
1998-07-24,282.2893517646437
1998-07-27,281.48176935420605
1998-07-28,283.1496054974477
1998-07-29,287.9391281352998
1998-07-30,293.5006909432142
1998-07-31,290.53622932821577
1998-08-03,286.4921740878313
1998-08-04,287.23142482303933
1998-08-05,284.1122823705382
1998-08-06,283.46650993429836
1998-08-07,279.02451103654647
1998-08-10,274.22611151370955
1998-08-11,247.60418239309115
1998-08-12,255.1721917520985
1998-08-13,245.8899354154205
1998-08-14,255.5741230974694
1998-08-17,246.03648871903346
1998-08-18,244.28861013412586
1998-08-19,248.42498390679592
1998-08-20,248.4693178023803
1998-08-21,248.2256770022531
1998-08-24,228.04268273206938
1998-08-25,227.68285204790953
1998-08-26,215.66621474911523
1998-08-27,191.87519648701058
1998-08-28,186.1911359119725
1998-08-31,189.90348568378533
1998-09-01,200.037690739704
1998-09-02,203.69942986661746
1998-09-03,199.42519200097206
1998-09-04,192.23605110351306
1998-09-07,199.1799096639255
1998-09-08,202.9153826647644
1998-09-09,205.46357774478074
1998-09-10,202.149062941925
1998-09-11,182.49154403850747
1998-09-14,192.66813298052472
1998-09-15,188.72478728466805
1998-09-16,199.00956891892736
1998-09-17,190.3593674802066
1998-09-18,192.25806354507318
1998-09-21,186.5023802212948
1998-09-22,186.83689949210074
1998-09-23,190.15935424799866
1998-09-24,201.0780849719467
1998-09-25,193.682212141779
1998-09-28,200.86327518473126
1998-09-29,200.9095383772308
1998-09-30,196.31384483398102
1998-10-01,186.35957545913158
1998-10-02,181.6135567310276
1998-10-05,185.26851887069924
1998-10-06,186.73743354435922
1998-10-07,186.91890992039447
1998-10-08,179.83260888218302
1998-10-09,182.3875378240554
1998-10-12,181.09085203265354
1998-10-13,192.416348523581
1998-10-14,193.28281102076556
1998-10-15,198.90184727493263
1998-10-16,204.65637945866592
1998-10-19,210.96683052500518
1998-10-20,213.64547336557663
1998-10-21,206.28444016158357
1998-10-22,209.0409244585187
1998-10-23,209.45292804279248
1998-10-26,223.7369033573657
1998-10-27,227.2761959715874
1998-10-28,222.42063486971838
1998-10-29,223.3971670141254
1998-10-30,230.461388370347
1998-11-02,251.75624385068275
1998-11-03,245.6964798217758
1998-11-04,251.5147135434909
1998-11-05,246.31912534449393
1998-11-06,241.19154916005812
1998-11-09,237.8829891762797
1998-11-10,236.97803664699506
1998-11-11,238.2781644554137
1998-11-12,235.73529095261415
1998-11-13,239.77823406123116
1998-11-16,245.5987503547415
1998-11-17,246.4109867670496
1998-11-18,241.6177607381655
1998-11-19,244.01667000305113
1998-11-20,243.02153093547196
1998-11-23,250.01846448207442
1998-11-24,248.98163339391274
1998-11-25,248.72649900070763
1998-11-26,246.4939699767571
1998-11-27,246.00763607488182
1998-11-30,244.38807609644724
1998-12-01,231.1448104583725
1998-12-02,232.28145919607397
1998-12-03,226.61898090001714
1998-12-04,234.5025270453446
1998-12-07,240.72093459369697
1998-12-08,241.6674497572121
1998-12-09,241.41262809454003
1998-12-10,245.93968189199242
1998-12-11,241.59260859458087
1998-12-14,244.7445748391965
1998-12-15,242.56219242712427
1998-12-16,246.2929471368232
1998-12-17,244.14518869892927
1998-12-18,249.32783717371635
1998-12-21,261.51724298482685
1998-12-22,261.98656618943124
1998-12-23,264.5831845485455
1998-12-24,263.90999161027287
1998-12-25,263.90999161027287
1998-12-28,261.6105552692629
1998-12-29,264.3776207180744
1998-12-30,259.5599816075524
1998-12-31,259.80110191374393
1999-01-01,259.80110191374393
1999-01-04,262.68669626881837
1999-01-05,262.8780553942874
1999-01-06,261.8382091401531
1999-01-07,284.34989627335074
1999-01-08,282.16648177037825
1999-01-11,278.5293700112557
1999-01-12,276.55363031096306
1999-01-13,249.70453184931523
1999-01-14,254.1116045894301
1999-01-15,241.62768175937825
1999-01-18,263.57139706980695
1999-01-19,265.9894964424244
1999-01-20,276.11923902662375
1999-01-21,271.93716919994773
1999-01-22,263.1135403746103
1999-01-25,272.9812270096213
1999-01-26,269.5214211122221
1999-01-27,269.64386158548376
1999-01-28,270.60301392753775
1999-01-29,272.89029895449227
1999-02-01,273.0459829236774
1999-02-02,271.2623166196748
1999-02-03,270.3232536548391
1999-02-04,274.8802994929522
1999-02-05,270.83089052034927
1999-02-08,269.2685159401064
1999-02-09,266.77852063824156
1999-02-10,266.54718901381784
1999-02-11,269.44078729094383
1999-02-12,269.6217229133187
1999-02-15,266.94969926789014
1999-02-16,267.3631986054291
1999-02-17,258.95136035776227
1999-02-18,254.0074690393992
1999-02-19,243.34846180349044
1999-02-22,234.656233515727
1999-02-23,226.53015872812293
1999-02-24,235.32285248396988
1999-02-25,236.48362288056515
1999-02-26,239.01032332642293
1999-03-01,240.93166548641972
1999-03-02,236.59029186017048
1999-03-03,228.17538495108124
1999-03-04,218.4306811410933
1999-03-05,222.49615633015148
1999-03-08,239.63003825952134
1999-03-09,245.30824353567922
1999-03-10,245.1477442700493
1999-03-11,243.61597903720056
1999-03-12,245.8014978970012
1999-03-15,245.67949098132624
1999-03-16,244.11797802077186
1999-03-17,242.9807029788005
1999-03-18,233.4822901600016
1999-03-19,234.9985550625094
1999-03-22,233.0156534511606
1999-03-23,228.2322822348106
1999-03-24,226.68155567140747
1999-03-25,231.74084500638102
1999-03-26,225.39257539615093
1999-03-29,221.40516246254936
1999-03-30,221.74983450675998
1999-03-31,229.7293499624221
1999-04-01,230.22125234218433
1999-04-02,231.05600207397322
1999-04-05,230.31192342322655
1999-04-06,231.1099757809421
1999-04-07,232.59817545456127
1999-04-08,240.5344991093244
1999-04-09,242.19519729698803
1999-04-12,237.27138875480827
1999-04-13,233.57934883621513
1999-04-14,235.8253715624672
1999-04-15,233.8669104701568
1999-04-16,237.50456145606088
1999-04-19,236.96779901870272
1999-04-20,240.65355006421402
1999-04-21,243.04729307327582
1999-04-22,243.60507212136292
1999-04-23,243.98228642630605
1999-04-26,243.4694633660537
1999-04-27,245.77247946993097
1999-04-28,241.74788950391164
1999-04-29,237.75240273985315
1999-04-30,240.10519196002627
1999-05-03,242.37455918246863
1999-05-04,249.6891680071311
1999-05-05,250.82518888601712
1999-05-06,261.86445711140715
1999-05-07,257.4003801469551
1999-05-10,257.54545130140247
1999-05-11,257.37276787155514
1999-05-12,255.39880057169688
1999-05-13,253.9109140909976
1999-05-14,256.7221004362379
1999-05-17,255.71680281640553
1999-05-18,260.87288941308947
1999-05-19,261.035189440638
1999-05-20,256.8975207317921
1999-05-21,257.7760637866792
1999-05-24,257.9612399153237
1999-05-25,253.12463733741325
1999-05-26,254.75047756667007
1999-05-27,249.88393059026146
1999-05-28,245.77682305898026
1999-05-31,253.1132766384277
1999-06-01,252.5148361973186
1999-06-02,242.7325910187177
1999-06-03,244.80203990778853
1999-06-04,245.1996124679636
1999-06-07,240.49628770821167
1999-06-08,243.65875626252813
1999-06-09,244.46206541874702
1999-06-10,245.30516145519252
1999-06-11,243.5648860269505
1999-06-14,240.57692788764737
1999-06-15,241.20590275409776
1999-06-16,243.4996420466457
1999-06-17,243.4350064547199
1999-06-18,247.05056927150616
1999-06-21,247.15345641143304
1999-06-22,244.2263952099372
1999-06-23,241.11413751883512
1999-06-24,244.01526303803612
1999-06-25,242.65945755588382
1999-06-28,240.69106937441816
1999-06-29,239.71770357766906
1999-06-30,239.04778205440766
1999-07-01,238.2790702347407
1999-07-02,239.78878929827323
1999-07-05,240.3486855464014
1999-07-06,245.6286884235604
1999-07-07,246.03321422200594
1999-07-08,248.40165520609813
1999-07-09,259.0296438710647
1999-07-12,264.4587430713713
1999-07-13,254.77997418360914
1999-07-14,258.53477099427647
1999-07-15,261.78191628637757
1999-07-16,260.4401951539079
1999-07-19,259.453874756247
1999-07-20,262.31361917304156
1999-07-21,263.23588346821475
1999-07-22,261.0781798421298
1999-07-23,263.83606463130315
1999-07-26,265.50629648697964
1999-07-27,267.4021216618081
1999-07-28,271.34860296919584
1999-07-29,267.9965964835084
1999-07-30,271.67718746017454
1999-08-02,268.3414362338193
1999-08-03,269.1373472702356
1999-08-04,268.68580881348163
1999-08-05,266.06294169321313
1999-08-06,268.0196944278016
1999-08-09,262.40787808135985
1999-08-10,258.8142459136018
1999-08-11,254.14967555438483
1999-08-12,257.77332641411095
1999-08-13,259.96276373901543
1999-08-16,259.10767088566166
1999-08-17,256.9519346959914
1999-08-18,256.6693457622154
1999-08-19,260.99032755850567
1999-08-20,261.30204595325114
1999-08-23,262.91869047372813
1999-08-24,262.7738364364588
1999-08-25,267.510803037984
1999-08-26,269.265926989367
1999-08-27,270.11071070768986
1999-08-30,267.9093133714041
1999-08-31,267.22485901761775
1999-09-01,267.84537491313785
1999-09-02,261.6860996984472
1999-09-03,263.18061967413394
1999-09-06,265.9823882323682
1999-09-07,265.42048323732695
1999-09-08,261.7881275456694
1999-09-09,262.80167702689846
1999-09-10,265.0544426196047
1999-09-13,260.38626081107026
1999-09-14,256.0878977551456
1999-09-15,253.6117045826065
1999-09-16,246.09090002544048
1999-09-17,243.390451051445
1999-09-20,245.90590288240492
1999-09-21,243.2848727003817
1999-09-22,239.3086162258133
1999-09-23,241.08515484091973
1999-09-24,236.73052371090364
1999-09-27,243.474398003028
1999-09-28,241.51949492917535
1999-09-29,241.47041476923545
1999-09-30,241.1512209887888
1999-10-01,238.47326485537786
1999-10-04,242.72919148571165
1999-10-05,240.76930285643854
1999-10-06,240.76333923189807
1999-10-07,242.5561147151058
1999-10-08,244.3601707220989
1999-10-11,246.5076345513158
1999-10-12,246.79257642904912
1999-10-13,242.56045517037037
1999-10-14,241.97745422258225
1999-10-15,237.74283579586145
1999-10-18,231.85048078649808
1999-10-19,235.08290453518262
1999-10-20,240.38781729388464
1999-10-21,237.43861268400875
1999-10-22,252.96435565182162
1999-10-25,251.6856098769098
1999-10-26,251.95726904234962
1999-10-27,249.90232387157445
1999-10-28,250.6472913847404
1999-10-29,254.4855437149027
1999-11-01,252.30204419522877
1999-11-02,256.8234538283468
1999-11-03,261.7704353818384
1999-11-04,265.0032929615483
1999-11-05,264.5995111508193
1999-11-08,265.6470166200461
1999-11-09,265.6988402390365
1999-11-10,263.6984679959154
1999-11-11,266.2372706813957
1999-11-12,262.2826103509663
1999-11-15,266.0499237706458
1999-11-16,270.6469431841361
1999-11-17,271.26358924641
1999-11-18,272.0974180757159
1999-11-19,270.71652231578935
1999-11-22,268.7038035683005
1999-11-23,265.5752871551904
1999-11-24,261.3522045981763
1999-11-25,260.15205213701904
1999-11-26,262.600564089201
1999-11-29,261.9775209768048
1999-11-30,264.42952888551724
1999-12-01,264.20453910512975
1999-12-02,266.4604263392451
1999-12-03,268.91763327256984
1999-12-06,281.73341007346016
1999-12-07,283.02649599767864
1999-12-08,280.49645469641587
1999-12-09,288.84373478599286
1999-12-10,290.25434372958966
1999-12-13,284.41446432876506
1999-12-14,279.7227320985468
1999-12-15,283.04955919653247
1999-12-16,286.33725063204736
1999-12-17,289.9655711110931
1999-12-20,297.4976647625312
1999-12-21,294.77874392448456
1999-12-22,295.45185094085974
1999-12-23,298.54947166944106
1999-12-24,298.54947166944106
1999-12-27,300.1037054255218
1999-12-28,302.41959154821683
1999-12-29,301.8905444830212
1999-12-30,301.29631854710465
1999-12-31,301.29631854710465
2000-01-03,305.35335170195106
2000-01-04,313.55281720118353
2000-01-05,299.35989204159694
2000-01-06,302.0976146367288
2000-01-07,303.33633701543755
2000-01-10,314.0710140426088
2000-01-11,311.69466185327116
2000-01-12,313.8663235625617
2000-01-13,320.52394380301223
2000-01-14,329.20575478346245
2000-01-17,349.2317273364341
2000-01-18,345.8897189442314
2000-01-19,342.0228770551387
2000-01-20,343.9374652770517
2000-01-21,336.7473175546622
2000-01-24,328.1695636131821
2000-01-25,321.57822110003707
2000-01-26,328.08443021998903
2000-01-27,342.7356024280707
2000-01-28,338.0663879923938
2000-01-31,328.7817402153313
2000-02-01,326.51916876571977
2000-02-02,328.4919556298506
2000-02-03,327.3478887950981
2000-02-04,328.6373187494142
2000-02-07,326.9829817694723
2000-02-08,343.07994353847505
2000-02-09,349.3315918998705
2000-02-10,355.0518994833073
2000-02-11,358.85629775791534
2000-02-14,361.7006755526913
2000-02-15,371.81802369355717
2000-02-16,391.4936650792871
2000-02-17,381.2244571066089
2000-02-18,377.7542433280769
2000-02-21,384.8440954571859
2000-02-22,386.637504548107
2000-02-23,391.0502013783945
2000-02-24,393.3957242042615
2000-02-25,386.4943311807599
2000-02-28,384.96047813563075
2000-02-29,388.79458891270536
2000-03-01,387.2862941954862
2000-03-02,383.93296857353425
2000-03-03,389.8068172847619
2000-03-06,399.0389876311498
2000-03-07,397.64358559227844
2000-03-08,397.2481436053602
2000-03-09,406.88091612461363
2000-03-10,418.7349712309884
2000-03-13,405.5545127050409
2000-03-14,396.84359450770717
2000-03-15,399.0375848192132
2000-03-16,389.04718244147887
2000-03-17,383.80342027439843
2000-03-20,387.1348087888909
2000-03-21,385.42319664768587
2000-03-22,374.42762048314586
2000-03-23,371.088838403519
2000-03-24,393.5197284583926
2000-03-27,402.11891950870046
2000-03-28,395.8836977633839
2000-03-29,386.0088882121938
2000-03-30,380.3844932088839
2000-03-31,376.45694601720777
2000-04-03,361.8998585668561
2000-04-04,360.08141251074585
2000-04-05,354.6695113433888
2000-04-06,366.04689466492175
2000-04-07,367.7878629155887
2000-04-10,370.3739938224013
2000-04-11,357.16447188991134
2000-04-12,354.62503291210356
2000-04-13,345.77984470477804
2000-04-14,328.42061387766535
2000-04-17,310.44351835623405
2000-04-18,308.01797424973824
2000-04-19,310.236787579522
2000-04-20,309.9729860531739
2000-04-21,312.5830506524605
2000-04-24,312.61720402507785
2000-04-25,300.7931276780974
2000-04-26,301.159379815611
2000-04-27,291.35495285123034
2000-04-28,298.6527652728036
2000-05-01,298.1224011469719
2000-05-02,307.3747669675417
2000-05-03,301.34077947218873
2000-05-04,302.6087694250787
2000-05-05,301.61040568830674
2000-05-08,303.26507163274516
2000-05-09,308.34164136072917
2000-05-10,303.13843604188963
2000-05-11,301.3486485907311
2000-05-12,293.7159874815632
2000-05-15,292.8819992412415
2000-05-16,286.21239386626576
2000-05-17,282.41501758663543
2000-05-18,282.2154424580804
2000-05-19,254.10579078560158
2000-05-22,254.2681796931935
2000-05-23,256.37923527123866
2000-05-24,265.83259952003255
2000-05-25,281.67919124436816
2000-05-26,287.15672118106846
2000-05-29,291.3661829684559
2000-05-30,298.53826011056765
2000-05-31,297.51480261766505
2000-06-01,298.83892367096905
2000-06-02,319.5654010773794
2000-06-05,323.7008897852825
2000-06-06,324.50968561755417
2000-06-07,318.85168389385666
2000-06-08,315.5204630154401
2000-06-09,319.41843613355155
2000-06-12,320.2106300026757
2000-06-13,314.98392404672916
2000-06-14,317.99445368927474
