Date,PERU IMI GROWTH
1997-03-17,335.5584964367836
1997-03-18,336.0487050541537
1997-03-19,332.6216928001753
1997-03-20,330.71390513225805
1997-03-21,333.9173354008692
1997-03-24,335.2556321697737
1997-03-25,336.0895747027452
1997-03-26,343.21815236096074
1997-03-27,343.21815236096074
1997-03-28,343.21815236096074
1997-03-31,356.1638066788496
1997-04-01,352.00577737597706
1997-04-02,351.90407596116836
1997-04-03,350.2381907540214
1997-04-04,353.3327290936762
1997-04-07,366.53215563867235
1997-04-08,368.25544140416105
1997-04-09,370.36059509713965
1997-04-10,361.62779143758706
1997-04-11,365.39941844527266
1997-04-14,364.60964208692667
1997-04-15,365.7123278721542
1997-04-16,364.67841152130615
1997-04-17,368.57290945755955
1997-04-18,368.4915067862169
1997-04-21,364.8034877117701
1997-04-22,366.0464188066024
1997-04-23,367.539564996328
1997-04-24,365.40100859372086
1997-04-25,367.1809506453059
1997-04-28,366.9936578246101
1997-04-29,370.77194010158894
1997-04-30,374.3244853212296
1997-05-01,374.3244853212296
1997-05-02,374.74096431491927
1997-05-05,373.38742616154104
1997-05-06,372.8397455328177
1997-05-07,368.47371883866305
1997-05-08,368.8678178528922
1997-05-09,368.46154163750475
1997-05-12,372.9342669022847
1997-05-13,373.6459421261125
1997-05-14,374.526872576926
1997-05-15,372.4847051804712
1997-05-16,369.15133130265986
1997-05-19,368.6315704215585
1997-05-20,370.9094736623019
1997-05-21,375.3264411961862
1997-05-22,379.54456225170287
1997-05-23,380.24183998638944
1997-05-26,381.53870613199143
1997-05-27,383.5304205432508
1997-05-28,388.0156518014797
1997-05-29,400.1951702914491
1997-05-30,413.6753569129201
1997-06-02,429.8782934683878
1997-06-03,426.7544687315202
1997-06-04,412.72142386148073
1997-06-05,408.75112178952514
1997-06-06,408.5091248583174
1997-06-09,410.1651325125158
1997-06-10,402.1284697748153
1997-06-11,403.70874198847264
1997-06-12,403.01155497909707
1997-06-13,407.6043029934559
1997-06-16,406.34460779929026
1997-06-17,409.40195740854557
1997-06-18,403.99583509504697
1997-06-19,408.0587584929324
1997-06-20,407.6918453134664
1997-06-23,397.9872861433333
1997-06-24,400.0229355498178
1997-06-25,404.8968295855668
1997-06-26,406.84398602514665
1997-06-27,400.8322315592376
1997-06-30,398.9061444020129
1997-07-01,401.878713706046
1997-07-02,400.4825749648689
1997-07-03,399.48448440159126
1997-07-04,399.4502541017283
1997-07-07,398.00902470501694
1997-07-08,395.32266042091237
1997-07-09,394.9267465528128
1997-07-10,397.1644176631312
1997-07-11,397.166915245486
1997-07-14,396.3515601698332
1997-07-15,380.7580375890179
1997-07-16,383.684350461211
1997-07-17,381.90726636550465
1997-07-18,372.0230110978365
1997-07-21,369.9154722671981
1997-07-22,372.57035655001505
1997-07-23,371.82459853235423
1997-07-24,367.160969620579
1997-07-25,372.7002603722925
1997-07-28,372.7002603722925
1997-07-29,372.7002603722925
1997-07-30,369.5010032323951
1997-07-31,372.79726829218464
1997-08-01,362.6290974626357
1997-08-04,365.28561446652895
1997-08-05,365.1250092900121
1997-08-06,366.1963911647031
1997-08-07,371.1533659138277
1997-08-08,369.2019953290335
1997-08-11,371.95149534778744
1997-08-12,373.56804462241143
1997-08-13,372.485512992352
1997-08-14,370.2423670068337
1997-08-15,371.1948287616186
1997-08-18,366.9306076862227
1997-08-19,370.9749136152565
1997-08-20,369.67535119779745
1997-08-21,369.95041800677876
1997-08-22,368.502236005347
1997-08-25,368.57369850054164
1997-08-26,366.7533347029415
1997-08-27,368.9177739366655
1997-08-28,365.8812648575293
1997-08-29,364.3226588172738
1997-09-01,359.57875234452547
1997-09-02,362.97982687700534
1997-09-03,357.9743086569532
1997-09-04,359.9754634321736
1997-09-05,362.94156479706857
1997-09-08,364.28763918778117
1997-09-09,362.83371341639366
1997-09-10,359.79584941725057
1997-09-11,358.281497333327
1997-09-12,362.39212390108844
1997-09-15,360.1451090938288
1997-09-16,362.13993959019524
1997-09-17,358.35688305479516
1997-09-18,360.79295612682273
1997-09-19,362.6497653966904
1997-09-22,364.7017024920133
1997-09-23,364.10544127748585
1997-09-24,355.50338058281363
1997-09-25,359.3468988404824
1997-09-26,365.68576641437375
1997-09-29,364.8554529918714
1997-09-30,364.55032290814967
1997-10-01,369.7730694083394
1997-10-02,383.2596808898393
1997-10-03,379.8363812688398
1997-10-06,379.59655138480446
1997-10-07,378.33982717674337
1997-10-08,378.33982717674337
1997-10-09,379.2404295158011
1997-10-10,376.380066597434
1997-10-13,376.5680142121158
1997-10-14,378.8269518943947
1997-10-15,380.66070115995996
1997-10-16,380.32964681304117
1997-10-17,377.68954446111803
1997-10-20,376.8758467792156
1997-10-21,374.1501237975377
1997-10-22,375.7749962125234
1997-10-23,369.1178299586111
1997-10-24,368.5618999078842
1997-10-27,343.6400075485033
1997-10-28,352.9058698161821
1997-10-29,356.1806888479864
1997-10-30,343.8402304303925
1997-10-31,347.79041852301754
1997-11-03,352.00828466210555
1997-11-04,357.83754270874283
1997-11-05,360.9103597710895
1997-11-06,358.4390046500152
1997-11-07,351.02152008775164
1997-11-10,345.31764566297994
1997-11-11,343.8664123010545
1997-11-12,334.2363113311559
1997-11-13,324.3763089979272
1997-11-14,328.83695266943863
1997-11-17,338.7992311148379
1997-11-18,334.1518193354942
1997-11-19,337.28090678282825
1997-11-20,336.6339933728608
1997-11-21,344.52682791018714
1997-11-24,339.5619725132774
1997-11-25,338.3652518136628
1997-11-26,337.42282985924163
1997-11-27,339.44255736838056
1997-11-28,340.70017484541427
1997-12-01,338.1629829120596
1997-12-02,340.50998215748336
1997-12-03,341.29996516375735
1997-12-04,342.8512881505957
1997-12-05,342.31172894675956
1997-12-08,342.31172894675956
1997-12-09,328.68735499109954
1997-12-10,325.58376546866833
1997-12-11,318.5074744782969
1997-12-12,317.24470029215894
1997-12-15,319.8482604219708
1997-12-16,326.42143347808474
1997-12-17,325.76483959238516
1997-12-18,326.0825356456248
1997-12-19,324.6398730062893
1997-12-22,325.7322219976748
1997-12-23,323.7011457361819
1997-12-24,325.30828128802335
1997-12-25,325.30828128802335
1997-12-26,327.0013261044414
1997-12-29,330.95532088867117
1997-12-30,331.0599569984164
1997-12-31,331.4851716220841
1998-01-01,331.4851716220841
1998-01-02,332.0761567289009
1998-01-05,333.77854710809515
1998-01-06,328.2751394233708
1998-01-07,323.07778232376256
1998-01-08,309.3734850972838
1998-01-09,305.75397589218693
1998-01-12,302.1736472124892
1998-01-13,304.1456056803929
1998-01-14,304.41902816451596
1998-01-15,302.5924442817354
1998-01-16,297.9221791890063
1998-01-19,299.7598404624754
1998-01-20,299.0835583197529
1998-01-21,297.1705620937745
1998-01-22,297.41184411901804
1998-01-23,298.0331202832828
1998-01-26,292.7144791208844
1998-01-27,289.46808695797745
1998-01-28,289.66667564558196
1998-01-29,292.0179659092558
1998-01-30,292.7282672116711
1998-02-02,297.7189584173485
1998-02-03,300.4977118881493
1998-02-04,305.2907455026309
1998-02-05,304.0025459640803
1998-02-06,299.7814814696083
1998-02-09,296.1142465581407
1998-02-10,298.63542308643713
1998-02-11,299.5319586096077
1998-02-12,300.6342631790201
1998-02-13,298.4981304920506
1998-02-16,298.14627823381915
1998-02-17,295.88263712507234
1998-02-18,289.27041683495355
1998-02-19,289.030307537453
1998-02-20,288.77890697908913
1998-02-23,285.25124733922877
1998-02-24,282.2714966630072
1998-02-25,282.8324124526706
1998-02-26,282.6122131412402
1998-02-27,289.1071140806451
1998-03-02,289.58025762103455
1998-03-03,290.1466485968834
1998-03-04,290.4069628075068
1998-03-05,292.47617883896663
1998-03-06,293.1800633549586
1998-03-09,296.584244632559
1998-03-10,295.676113279768
1998-03-11,293.63845410202373
1998-03-12,292.9324383585118
1998-03-13,293.5366051709553
1998-03-16,294.7575319557357
1998-03-17,292.90581963160383
1998-03-18,292.19768497952316
1998-03-19,290.51727661578366
1998-03-20,288.6126527952731
1998-03-23,288.12019830606516
1998-03-24,295.25119327269414
1998-03-25,296.0529903308336
1998-03-26,298.960579205442
1998-03-27,300.71621518484477
1998-03-30,308.4907686032661
1998-03-31,310.8904165318101
1998-04-01,307.13942043204406
1998-04-02,308.072117222998
1998-04-03,313.77859803176875
1998-04-06,317.3349495770059
1998-04-07,312.7251640653734
1998-04-08,307.94234774754784
1998-04-09,307.94234774754784
1998-04-10,307.94234774754784
1998-04-13,313.24696056921306
1998-04-14,312.9336390003211
1998-04-15,311.3596270834083
1998-04-16,311.81749929607116
1998-04-17,319.27372685040604
1998-04-20,318.7340267986038
1998-04-21,319.5531276950322
1998-04-22,321.74009285932965
1998-04-23,319.1946589281503
1998-04-24,319.6482502763086
1998-04-27,316.3054077389207
1998-04-28,317.1355073391267
1998-04-29,318.6583212281
1998-04-30,320.85794091543346
1998-05-01,320.85794091543346
1998-05-04,322.81946052918073
1998-05-05,318.7578767513114
1998-05-06,318.11748818612847
1998-05-07,314.4144618155181
1998-05-08,317.4062268417098
1998-05-11,317.5482926247717
1998-05-12,318.0051603231435
1998-05-13,317.03299147319586
1998-05-14,317.14052055386105
1998-05-15,314.4700946758472
1998-05-18,310.73440404033784
1998-05-19,304.5335691279441
1998-05-20,301.9433699183933
1998-05-21,301.40855101905356
1998-05-22,303.38115181675334
1998-05-25,303.2735114440497
1998-05-26,299.8266678761909
1998-05-27,296.96839464154795
1998-05-28,300.1304822902392
1998-05-29,308.27416464528704
1998-06-01,306.72208566104297
1998-06-02,306.513105468526
1998-06-03,305.1669547587701
1998-06-04,303.8183573898995
1998-06-05,309.51788017864845
1998-06-08,306.86493785347704
1998-06-09,302.5114175944535
1998-06-10,300.02330408919784
1998-06-11,294.2287036928733
1998-06-12,290.7884169872717
1998-06-15,283.45438021670986
1998-06-16,284.2560987329054
1998-06-17,292.19939658200377
1998-06-18,287.5639648154814
1998-06-19,285.59412598027455
1998-06-22,286.10767271384157
1998-06-23,287.35195812069816
1998-06-24,285.3467862923501
1998-06-25,285.9699256921401
1998-06-26,282.4788697369259
1998-06-29,282.4788697369259
1998-06-30,286.766906642813
1998-07-01,284.6308987606401
1998-07-02,283.3524182950842
1998-07-03,284.4213163596308
1998-07-06,287.4081966069544
1998-07-07,292.42449292944684
1998-07-08,292.23910770843514
1998-07-09,291.67803390761395
1998-07-10,291.2832483774166
1998-07-13,295.5388206235376
1998-07-14,297.28252869695166
1998-07-15,296.2443811316317
1998-07-16,289.6647637557195
1998-07-17,290.22468113225807
1998-07-20,287.27851522818605
1998-07-21,288.885711768214
1998-07-22,288.2103386352817
1998-07-23,287.3359327343328
1998-07-24,287.7825204534204
1998-07-27,287.29400175857677
1998-07-28,287.29400175857677
1998-07-29,287.29400175857677
1998-07-30,286.8314240741868
1998-07-31,287.8887334728798
1998-08-03,283.14503135660283
1998-08-04,279.4312029676798
1998-08-05,274.96488080339714
1998-08-06,271.45198890896205
1998-08-07,268.59546670152207
1998-08-10,264.50289363536365
1998-08-11,254.99880632510835
1998-08-12,252.95096178416523
1998-08-13,253.492708178703
1998-08-14,255.44840533729763
1998-08-17,248.7264323036914
1998-08-18,249.7850445582025
1998-08-19,249.33453372347137
1998-08-20,242.98578892886385
1998-08-21,228.39142964224425
1998-08-24,223.9080741046063
1998-08-25,225.11658773021753
1998-08-26,216.06502759072748
1998-08-27,201.4527765706482
1998-08-28,200.86178821162488
1998-08-31,195.42872460241225
1998-09-01,195.6681505580058
1998-09-02,204.9296270447542
1998-09-03,204.8183356150043
1998-09-04,209.64129654544317
1998-09-07,211.15429129654504
1998-09-08,212.26978527195965
1998-09-09,210.80234087786167
1998-09-10,203.80304752701485
1998-09-11,199.66783057100992
1998-09-14,201.41847060173552
1998-09-15,207.44643834110082
1998-09-16,198.13035971045443
1998-09-17,192.307316208796
1998-09-18,188.69040787121784
1998-09-21,185.36188043518294
1998-09-22,187.05293349800814
1998-09-23,202.15326959428978
1998-09-24,206.62188875760188
1998-09-25,206.8798944301095
1998-09-28,212.51762948099463
1998-09-29,210.95851362542072
1998-09-30,205.5172056115863
1998-10-01,203.71058320976155
1998-10-02,208.58877596493957
1998-10-05,199.226491109745
1998-10-06,192.74731168546887
1998-10-07,200.75347502939286
1998-10-08,200.75347502939286
1998-10-09,201.46115076516688
1998-10-12,206.76225406993137
1998-10-13,206.4255416960432
1998-10-14,211.10687631115826
1998-10-15,216.6600611649836
1998-10-16,216.27560910591558
1998-10-19,218.96758364880233
1998-10-20,219.14970482221148
1998-10-21,214.8342516707039
1998-10-22,214.59475247700098
1998-10-23,215.61403173903093
1998-10-26,215.61403173903093
1998-10-27,212.87662268049777
1998-10-28,205.09253896207306
1998-10-29,203.28351650461855
1998-10-30,202.78260283322254
1998-11-02,197.06440459169153
1998-11-03,198.57432842822982
1998-11-04,203.46497129479175
1998-11-05,201.18331680264504
1998-11-06,207.46060058998796
1998-11-09,206.36106554440758
1998-11-10,206.30850909396977
1998-11-11,207.09544677650865
1998-11-12,209.51665251952556
1998-11-13,213.81205959920914
1998-11-16,217.22748042348314
1998-11-17,218.68408827388333
1998-11-18,222.05489521937392
1998-11-19,223.57607567145658
1998-11-20,228.05120087309496
1998-11-23,234.49145547141455
1998-11-24,229.11703226775936
1998-11-25,224.44760586036935
1998-11-26,224.18784533952592
1998-11-27,227.5420311068699
1998-11-30,224.92266537959475
1998-12-01,221.56391158237417
1998-12-02,218.75704758793256
1998-12-03,212.97677470936202
1998-12-04,211.5976053163251
1998-12-07,211.04613339956435
1998-12-08,211.16574928868982
1998-12-09,207.74609854334815
1998-12-10,206.19306751806312
1998-12-11,205.73875836970882
1998-12-14,204.43656305820693
1998-12-15,201.18169020545383
1998-12-16,204.26601571659336
1998-12-17,204.52833899097547
1998-12-18,202.5149465100976
1998-12-21,201.89626186734014
1998-12-22,202.86950853669623
1998-12-23,203.60819930378358
1998-12-24,203.7710337562019
1998-12-25,203.7710337562019
1998-12-28,205.85532576269028
1998-12-29,204.59157694718047
1998-12-30,206.53420175974873
1998-12-31,206.63237995738447
1999-01-01,206.63237995738447
1999-01-04,206.9363508176195
1999-01-05,209.75989339614586
1999-01-06,212.51451604715103
1999-01-07,209.7615020758551
1999-01-08,210.72088703998514
1999-01-11,208.05936149186238
1999-01-12,205.30485201891904
1999-01-13,192.7580857341196
1999-01-14,187.2269531850502
1999-01-15,196.22443763316275
1999-01-18,198.20280025919217
1999-01-19,197.3409182479661
1999-01-20,199.7872188207394
1999-01-21,196.24147264802653
1999-01-22,193.7458931554897
1999-01-25,193.9690524113732
1999-01-26,192.52322176180834
1999-01-27,190.7741118183374
1999-01-28,193.30137470565035
1999-01-29,194.11472990726674
1999-02-01,195.07160482896984
1999-02-02,199.88305856879418
1999-02-03,199.68568796510291
1999-02-04,200.54285796395382
1999-02-05,199.97669243160192
1999-02-08,201.3728521093991
1999-02-09,200.75714760378375
1999-02-10,200.40090162405204
1999-02-11,201.26355731203145
1999-02-12,201.65272887765738
1999-02-15,203.25246848897265
1999-02-16,205.51767235589776
1999-02-17,207.59919434911555
1999-02-18,208.65842399488704
1999-02-19,212.07245462449413
1999-02-22,211.53453762457406
1999-02-23,210.9852938041275
1999-02-24,209.59457122537364
1999-02-25,206.53501795758297
1999-02-26,211.05358280683302
1999-03-01,208.18127255780325
1999-03-02,208.126753492064
1999-03-03,212.25575496957853
1999-03-04,210.975393777261
1999-03-05,212.0099314744898
1999-03-08,211.47964617255468
1999-03-09,211.6475978848677
1999-03-10,213.1514628459937
1999-03-11,218.85811846950307
1999-03-12,217.85131433338714
1999-03-15,219.19954698369202
1999-03-16,214.7047263884875
1999-03-17,213.97045785171386
1999-03-18,214.5853543332004
1999-03-19,214.73628125228188
1999-03-22,212.9142946217976
1999-03-23,212.2908512475715
1999-03-24,211.31791902139224
1999-03-25,213.35848254015133
1999-03-26,213.74286321580877
1999-03-29,213.195554906421
1999-03-30,214.0836437547656
1999-03-31,216.02941023938553
1999-04-01,216.02941023938553
1999-04-02,216.02941023938553
1999-04-05,214.37377090722512
1999-04-06,214.9879176425053
1999-04-07,214.36521586252724
1999-04-08,216.84260385990518
1999-04-09,216.79033598657054
1999-04-12,214.38378521975412
1999-04-13,215.665712614228
1999-04-14,215.7375975130949
1999-04-15,217.24278000366894
1999-04-16,231.74055727592122
1999-04-19,239.28515732981552
1999-04-20,240.02686761747245
1999-04-21,239.64234930308513
1999-04-22,241.1771714521408
1999-04-23,240.4745440287481
1999-04-26,241.03609941005973
1999-04-27,240.4972936313321
1999-04-28,239.94973616248924
1999-04-29,240.98591336983932
1999-04-30,241.44508079500275
1999-05-03,243.38098671094383
1999-05-04,242.9024704760657
1999-05-05,244.67351135585997
1999-05-06,250.89872010975003
1999-05-07,247.2669925370954
1999-05-10,247.30285114409702
1999-05-11,247.35203608717262
1999-05-12,243.77581388894268
1999-05-13,245.3716656970118
1999-05-14,246.33272658556606
1999-05-17,245.3331594339886
1999-05-18,244.540481770184
1999-05-19,242.07721531088504
1999-05-20,243.60854879348298
1999-05-21,241.15266107051505
1999-05-24,243.00816534720542
1999-05-25,241.41049446755787
1999-05-26,243.06889846836827
1999-05-27,239.69554195788012
1999-05-28,240.24051190143683
1999-05-31,241.18608378734672
1999-06-01,238.10819143540039
1999-06-02,237.433130318351
1999-06-03,241.50122644740577
1999-06-04,241.14007812392083
1999-06-07,241.54580154783616
1999-06-08,241.50488151725062
1999-06-09,242.46105516011906
1999-06-10,239.9150540814579
1999-06-11,238.59950205150503
1999-06-14,239.40948863234385
1999-06-15,240.32560574208034
1999-06-16,240.65868583008776
1999-06-17,238.97866686220016
1999-06-18,237.529364492275
1999-06-21,237.4939112959798
1999-06-22,237.21287276236782
1999-06-23,236.82333072158937
1999-06-24,237.74011205650766
1999-06-25,237.28464873361486
1999-06-28,239.21351217398646
1999-06-29,239.21351217398646
1999-06-30,244.07525437175357
1999-07-01,246.20801085508575
1999-07-02,246.1540847130669
1999-07-05,244.50802913428134
1999-07-06,244.2787171807994
1999-07-07,243.42275976207597
1999-07-08,244.58972055671677
1999-07-09,244.71674399750074
1999-07-12,240.26614868179607
1999-07-13,237.56867432858715
1999-07-14,240.0816903896475
1999-07-15,237.98158846954476
1999-07-16,238.68733062562768
1999-07-19,236.00082360659684
1999-07-20,234.39269381677343
1999-07-21,230.25281308421773
1999-07-22,232.20566262977263
1999-07-23,231.89161586125485
1999-07-26,232.72198505453997
1999-07-27,234.7208385823731
1999-07-28,234.7208385823731
1999-07-29,234.7208385823731
1999-07-30,234.43944090386884
1999-08-02,231.1439235232488
1999-08-03,228.37555742873874
1999-08-04,228.1374289230102
1999-08-05,225.99128572697222
1999-08-06,225.08404212263125
1999-08-09,226.1843668633947
1999-08-10,223.57856019614107
1999-08-11,226.90485818054188
1999-08-12,225.6995741359893
1999-08-13,225.48526055674157
1999-08-16,226.64810056846645
1999-08-17,225.8385792357516
1999-08-18,223.47680861252002
1999-08-19,223.1966536666069
1999-08-20,223.5922543440125
1999-08-23,223.44380129835068
1999-08-24,222.0585956205844
1999-08-25,221.64527662602535
1999-08-26,221.7706244199354
1999-08-27,220.2396863885943
1999-08-30,220.10923196159084
1999-08-31,222.0510348321562
1999-09-01,222.71736026626684
1999-09-02,224.43209826978278
1999-09-03,222.5323349629874
1999-09-06,223.57125457238516
1999-09-07,223.8601982530807
1999-09-08,223.5290193704113
1999-09-09,231.26984885487337
1999-09-10,239.4718281828291
1999-09-13,237.54323822532126
1999-09-14,234.4715071431873
1999-09-15,232.18559333089763
1999-09-16,231.42832151944535
1999-09-17,232.12225531600816
1999-09-20,231.10885487590778
1999-09-21,232.54398692083157
1999-09-22,233.95362679006234
1999-09-23,233.42659866861587
1999-09-24,231.97452214837108
1999-09-27,235.11361489342616
1999-09-28,239.84035521761845
1999-09-29,236.99421510809216
1999-09-30,235.86368958301338
1999-10-01,234.45327084588996
1999-10-04,234.6371383743864
1999-10-05,234.8197920927298
1999-10-06,233.02515295581497
1999-10-07,234.00152270196713
1999-10-08,234.00152270196713
1999-10-11,233.83147259880892
1999-10-12,231.54186353203298
1999-10-13,231.8208778806485
1999-10-14,229.96667990096202
1999-10-15,225.53725013820525
1999-10-18,225.05354234403174
1999-10-19,223.57946781083692
1999-10-20,222.271156304815
1999-10-21,223.31230062331997
1999-10-22,224.2434098145013
1999-10-25,220.981991502898
1999-10-26,217.34339284527053
1999-10-27,219.25186436684265
1999-10-28,219.51345956004235
1999-10-29,220.8402581125441
1999-11-01,220.8402581125441
1999-11-02,218.66680118334313
1999-11-03,219.2730096695524
1999-11-04,218.72759196968207
1999-11-05,219.3775985370947
1999-11-08,219.68194706187165
1999-11-09,219.20404453529792
1999-11-10,220.79086019382848
1999-11-11,220.455487801462
1999-11-12,217.52166946678233
1999-11-15,219.01340815347987
1999-11-16,219.00913592692342
1999-11-17,218.35662227587804
1999-11-18,219.59245021221273
1999-11-19,219.81831538228988
1999-11-22,220.60353382231392
1999-11-23,220.77073581780564
1999-11-24,222.61923924935707
1999-11-25,221.55060408258745
1999-11-26,222.8391070254169
1999-11-29,224.79811962922452
1999-11-30,227.71760959520893
1999-12-01,229.33346611203766
1999-12-02,230.07284613275687
1999-12-03,229.574849825072
1999-12-06,228.5826622497346
1999-12-07,227.1675050487696
1999-12-08,227.1675050487696
1999-12-09,228.5108738009814
1999-12-10,227.93156403463126
1999-12-13,227.40955474939872
1999-12-14,227.42960096040812
1999-12-15,228.8890077582295
1999-12-16,228.4709182109338
1999-12-17,226.07378987883942
1999-12-20,224.32744630741283
1999-12-21,225.00204358645863
1999-12-22,224.9769284806368
1999-12-23,224.65888843871963
1999-12-24,224.65888843871963
1999-12-27,222.93389421936416
1999-12-28,220.64703157855902
1999-12-29,221.7982118392818
1999-12-30,229.25336369024305
1999-12-31,229.25336369024305
2000-01-03,227.50645038598887
2000-01-04,225.04685917510466
2000-01-05,225.77854189965214
2000-01-06,224.43246149941012
2000-01-07,225.3323347282815
2000-01-10,225.5264500600967
2000-01-11,226.16293814659787
2000-01-12,228.98433913472462
2000-01-13,248.63820272125807
2000-01-14,250.69596614885666
2000-01-17,254.84115872082077
2000-01-18,254.20183999692358
2000-01-19,254.51861754089904
2000-01-20,250.96398949241294
2000-01-21,250.28844321826264
2000-01-24,249.58649529310475
2000-01-25,245.42213837543463
2000-01-26,249.19980375815976
2000-01-27,254.82832699042802
2000-01-28,255.10125556589432
2000-01-31,254.5838050136669
2000-02-01,255.47243011310852
2000-02-02,257.83582921843094
2000-02-03,261.09653019745576
2000-02-04,267.0789422550921
2000-02-07,268.3025753299701
2000-02-08,270.4772929737335
2000-02-09,277.59261205945035
2000-02-10,279.97319775886336
2000-02-11,283.126419753444
2000-02-14,283.2296611665886
2000-02-15,278.3289714717901
2000-02-16,275.46872164257667
2000-02-17,274.8648078890739
2000-02-18,270.9653009776818
2000-02-21,267.77887796499624
2000-02-22,269.8110562854404
2000-02-23,272.4674901689861
2000-02-24,275.3994206754414
2000-02-25,274.700304004376
2000-02-28,271.4178029287512
2000-02-29,274.8091131890457
2000-03-01,276.9116614336556
2000-03-02,278.59965960667193
2000-03-03,282.277069972437
2000-03-06,284.32808352288794
2000-03-07,282.16024732608383
2000-03-08,281.3426433007956
2000-03-09,282.26928592668855
2000-03-10,280.4438644541195
2000-03-13,278.43905038221953
2000-03-14,278.6616553645022
2000-03-15,274.44039537304036
2000-03-16,272.472438812361
2000-03-17,269.29402820086347
2000-03-20,270.61318285764804
2000-03-21,270.52530239252843
2000-03-22,267.88898391877296
2000-03-23,267.62125678261816
2000-03-24,265.90059051290086
2000-03-27,266.1347511857167
2000-03-28,263.5729858943461
2000-03-29,258.9049671604535
2000-03-30,256.2753183621506
2000-03-31,257.72473551818877
2000-04-03,255.2203434988828
2000-04-04,251.6406340814826
2000-04-05,253.3545468708194
2000-04-06,252.72973322676918
2000-04-07,258.17611747590166
2000-04-10,259.291522855763
2000-04-11,256.5936632601066
2000-04-12,254.8473992023118
2000-04-13,255.98575961384145
2000-04-14,251.8963461829393
2000-04-17,247.1834235786919
2000-04-18,252.532328162414
2000-04-19,250.91531150820876
2000-04-20,250.91531150820876
2000-04-21,250.91531150820876
2000-04-24,249.35397101899858
2000-04-25,249.56762513228725
2000-04-26,250.44015122258688
2000-04-27,248.0898243972502
2000-04-28,248.01097488255846
2000-05-01,248.01097488255846
2000-05-02,254.85689086302227
2000-05-03,252.45979321830177
2000-05-04,249.2995773435594
2000-05-05,247.31616895202717
2000-05-08,243.52522276490265
2000-05-09,245.07151748072133
2000-05-10,238.5971365425556
2000-05-11,240.06702472647095
2000-05-12,239.75671667951775
2000-05-15,239.0696747999362
2000-05-16,245.6598233420496
2000-05-17,241.23190161397733
2000-05-18,239.51313128094026
2000-05-19,231.80144125912946
2000-05-22,229.92987018064005
2000-05-23,224.75522259850334
2000-05-24,223.17174624321186
2000-05-25,225.96227111145737
2000-05-26,225.07822517113237
2000-05-29,228.8146223443044
2000-05-30,231.59173677603593
2000-05-31,225.13321562755237
2000-06-01,227.20672689977556
2000-06-02,231.93549370702863
2000-06-05,231.11876221104518
2000-06-06,232.89072068149875
2000-06-07,231.42225743851057
2000-06-08,234.76358703280152
2000-06-09,235.45774770296416
2000-06-12,235.18903835081753
2000-06-13,236.67890299503597
2000-06-14,238.39035968904187
2000-06-15,237.75959519312448
2000-06-16,231.79829435508645
2000-06-19,231.19971914181488
2000-06-20,229.84000021599968
2000-06-21,226.04151542431342
2000-06-22,228.1298049817843
2000-06-23,226.35590451017939
2000-06-26,226.34793054306547
2000-06-27,228.92148052931518
2000-06-28,233.56244112819095
2000-06-29,234.25097003862066
2000-06-30,234.48770979943336
2000-07-03,233.21624949234393
