Date,CHINA IMI GROWTH
1997-04-21,1595.4083232188807
1997-04-22,1604.853522221848
1997-04-23,1626.3066604092762
1997-04-24,1663.776120174957
1997-04-25,1684.4025356209445
1997-04-28,1638.5794720834358
1997-04-29,1611.4218286631522
1997-04-30,1642.6316275108331
1997-05-01,1641.0876517069173
1997-05-02,1631.5514545958113
1997-05-05,1637.4247349049028
1997-05-06,1667.8087382366684
1997-05-07,1688.2757426178566
1997-05-08,1684.7048843079738
1997-05-09,1663.4475518289948
1997-05-12,1627.202210244112
1997-05-13,1650.9687150482607
1997-05-14,1620.5772640492196
1997-05-15,1564.322267188715
1997-05-16,1544.3352105039771
1997-05-19,1555.9619418234156
1997-05-20,1599.5483376003554
1997-05-21,1608.5280787604415
1997-05-22,1622.095612178955
1997-05-23,1619.7126451890263
1997-05-26,1615.4842725007213
1997-05-27,1619.9955933264084
1997-05-28,1624.8998833688427
1997-05-29,1633.204093254731
1997-05-30,1641.3770938603147
1997-06-02,1669.6125994627846
1997-06-03,1691.2619816735237
1997-06-04,1673.3724889274954
1997-06-05,1688.9068959885558
1997-06-06,1641.9221671711375
1997-06-09,1645.1102095406727
1997-06-10,1626.1951605978786
1997-06-11,1592.166608635099
1997-06-12,1528.0050110373336
1997-06-13,1586.3406618173237
1997-06-16,1619.3228948657015
1997-06-17,1632.3201951432188
1997-06-18,1633.460156014789
1997-06-19,1668.2508943937298
1997-06-20,1684.0039161673456
1997-06-23,1666.5066033433961
1997-06-24,1631.1847156740405
1997-06-25,1652.7147882939703
1997-06-26,1686.9474511184226
1997-06-27,1725.8123974537598
1997-06-30,1726.3424213741666
1997-07-01,1724.6437200079718
1997-07-02,1719.7098659765004
1997-07-03,1716.732716734574
1997-07-04,1702.8103930827335
1997-07-07,1718.2178404997317
1997-07-08,1685.9706056533118
1997-07-09,1650.9590287662454
1997-07-10,1648.493983003898
1997-07-11,1685.0942244108364
1997-07-14,1704.6339190032584
1997-07-15,1765.5940603852362
1997-07-16,1787.204270005912
1997-07-17,1796.0032480859174
1997-07-18,1800.8286759476791
1997-07-21,1780.4960763606791
1997-07-22,1749.3700018210418
1997-07-23,1764.6816809287834
1997-07-24,1781.5520636293188
1997-07-25,1783.8556942401096
1997-07-28,1787.2378659190751
1997-07-29,1770.0310601523522
1997-07-30,1789.6023261014082
1997-07-31,1873.1094161100457
1997-08-01,1910.76871776559
1997-08-04,1932.1746989853082
1997-08-05,1955.09997172825
1997-08-06,1945.3679811122613
1997-08-07,1969.9586821364817
1997-08-08,1980.3991030066813
1997-08-11,1975.6667315795241
1997-08-12,2015.9191250251652
1997-08-13,2085.0252903829755
1997-08-14,2105.861297591794
1997-08-15,2038.4983974355046
1997-08-18,2036.2049523692235
1997-08-19,1930.9559808686445
1997-08-20,2044.7192216253718
1997-08-21,2061.8260945320553
1997-08-22,2103.94377136337
1997-08-25,2307.8500719506337
1997-08-26,2221.5215718706713
1997-08-27,2143.4396774063207
1997-08-28,2045.8236871000802
1997-08-29,1960.1862129820136
1997-09-01,1807.6027917213526
1997-09-02,1673.7833554327128
1997-09-03,1841.072123821982
1997-09-04,1772.4879023493186
1997-09-05,1772.9306660474547
1997-09-08,1834.0345007629744
1997-09-09,1952.8361265126855
1997-09-10,1943.548492753023
1997-09-11,1896.5392428201887
1997-09-12,1887.8509019083508
1997-09-15,1936.8740702178045
1997-09-16,1893.6737794117735
1997-09-17,1903.5199638157387
1997-09-18,1864.1336512470068
1997-09-19,1842.5413136760046
1997-09-22,1770.3407285991927
1997-09-23,1698.2232015840023
1997-09-24,1714.506075590774
1997-09-25,1813.067720498634
1997-09-26,1788.2637900102072
1997-09-29,1769.6612879112843
1997-09-30,1756.8704940211564
1997-10-01,1758.7540648508593
1997-10-02,1757.3665184884042
1997-10-03,1744.4867495599574
1997-10-06,1729.024517464461
1997-10-07,1702.5403255685674
1997-10-08,1694.438805654393
1997-10-09,1641.7626313974718
1997-10-10,1641.348637071981
1997-10-13,1573.078358594243
1997-10-14,1523.8389774410361
1997-10-15,1450.8211465124793
1997-10-16,1500.3647494042332
1997-10-17,1560.7014668645402
1997-10-20,1498.7401431336598
1997-10-21,1457.0085479899035
1997-10-22,1401.1539445364199
1997-10-23,1278.1356536114743
1997-10-24,1357.824877363853
1997-10-27,1322.2195284981335
1997-10-28,1215.5339510683355
1997-10-29,1319.662055857876
1997-10-30,1388.9014917570776
1997-10-31,1454.3025029159678
1997-11-03,1510.2503970355094
1997-11-04,1484.641874411694
1997-11-05,1515.8911969038593
1997-11-06,1470.5737192047932
1997-11-07,1434.3628168836838
1997-11-10,1399.554384403756
1997-11-11,1391.2603560179357
1997-11-12,1355.3207666097815
1997-11-13,1367.0289162621984
1997-11-14,1376.1994441024458
1997-11-17,1387.7350874997135
1997-11-18,1389.7452695663167
1997-11-19,1388.8274059661958
1997-11-20,1346.6654218964998
1997-11-21,1336.5970260501942
1997-11-24,1306.9779167476254
1997-11-25,1280.8439697958606
1997-11-26,1275.617991510954
1997-11-27,1243.2685049844358
1997-11-28,1207.0939710065381
1997-12-01,1201.0005594731947
1997-12-02,1245.241644241524
1997-12-03,1248.2888372050386
1997-12-04,1294.7119128960273
1997-12-05,1358.6831842749768
1997-12-08,1378.0951629648932
1997-12-09,1385.0197893926088
1997-12-10,1302.1134068492047
1997-12-11,1249.8790770175892
1997-12-12,1235.1329794887477
1997-12-15,1207.3843666372986
1997-12-16,1189.003301369936
1997-12-17,1183.9167788375885
1997-12-18,1214.5231773337628
1997-12-19,1204.6511122727004
1997-12-22,1163.9051921077833
1997-12-23,1159.2525644055822
1997-12-24,1149.8988116823843
1997-12-25,1149.8988116823843
1997-12-26,1154.727477619894
1997-12-29,1143.3163028564586
1997-12-30,1170.2648868236347
1997-12-31,1175.0442766966137
1998-01-01,1175.0442766966137
1998-01-02,1173.7628319982537
1998-01-05,1149.1228334667367
1998-01-06,1102.5289614412304
1998-01-07,978.2703546656742
1998-01-08,919.0944534727117
1998-01-09,882.609438000535
1998-01-12,780.9316266787338
1998-01-13,814.6054385303686
1998-01-14,865.0871583623942
1998-01-15,849.601949964916
1998-01-16,830.5557627595613
1998-01-19,894.3849503361726
1998-01-20,894.3806953777746
1998-01-21,903.0622640837461
1998-01-22,861.0224104233398
1998-01-23,870.7001206285659
1998-01-26,870.9126529157263
1998-01-27,893.1099136671199
1998-01-28,892.4753713983483
1998-01-29,891.6887577874148
1998-01-30,891.6187213899692
1998-02-02,1035.203433184696
1998-02-03,1071.0837710324636
1998-02-04,1061.6230806675685
1998-02-05,1075.396819250842
1998-02-06,1122.6571491181958
1998-02-09,1177.4503194300703
1998-02-10,1161.3475694824822
1998-02-11,1154.9529228529054
1998-02-12,1137.8176102062973
1998-02-13,1085.9799036703112
1998-02-16,1057.7041904682558
1998-02-17,1065.5031466643659
1998-02-18,1065.0365528833431
1998-02-19,1072.0747022368598
1998-02-20,1083.6333193274504
1998-02-23,1073.6729741553356
1998-02-24,1149.0706497575977
1998-02-25,1165.4286176370897
1998-02-26,1182.2391479626303
1998-02-27,1230.3622996680435
1998-03-02,1217.8611846982194
1998-03-03,1228.873268931891
1998-03-04,1226.0728964026628
1998-03-05,1143.3137251115218
1998-03-06,1150.6625474150103
1998-03-09,1129.9593095986806
1998-03-10,1151.8545458486417
1998-03-11,1169.6744700714432
1998-03-12,1158.608461211407
1998-03-13,1171.999255197811
1998-03-16,1180.9415638975156
1998-03-17,1194.4537138910994
1998-03-18,1204.4850731665376
1998-03-19,1225.8925463194087
1998-03-20,1227.3977570392578
1998-03-23,1257.6394565390228
1998-03-24,1266.236289776817
1998-03-25,1307.2878961574932
1998-03-26,1295.202965695955
1998-03-27,1273.4710331600434
1998-03-30,1251.1329223558766
1998-03-31,1244.510095530751
1998-04-01,1216.1158480503373
1998-04-02,1187.8399106506602
1998-04-03,1172.2334211329414
1998-04-06,1170.3026070249714
1998-04-07,1172.6440879460617
1998-04-08,1199.4068217838098
1998-04-09,1209.8091220873212
1998-04-10,1210.0123826193103
1998-04-13,1211.9688638577413
1998-04-14,1207.3786697079179
1998-04-15,1217.3251408972576
1998-04-16,1221.916919961329
1998-04-17,1208.2298652212837
1998-04-20,1233.424355854112
1998-04-21,1201.5768031468942
1998-04-22,1189.6255918149661
1998-04-23,1171.4565291165973
1998-04-24,1182.3579188144026
1998-04-27,1170.5112023612614
1998-04-28,1153.256878298071
1998-04-29,1143.2679337367738
1998-04-30,1129.9637164979529
1998-05-01,1136.9690614088936
1998-05-04,1117.8157241377648
1998-05-05,1088.9043101266159
1998-05-06,1058.2242189602712
1998-05-07,1054.51614487839
1998-05-08,1087.935667558665
1998-05-11,1089.9591484131138
1998-05-12,1063.2605708722604
1998-05-13,1013.1813219616562
1998-05-14,1034.8067956632271
1998-05-15,1061.411887287367
1998-05-18,1054.5034172071876
1998-05-19,1051.5646983263805
1998-05-20,1066.9385028754427
1998-05-21,1076.0269515077357
1998-05-22,1060.2107763869424
1998-05-25,1057.0529486500945
1998-05-26,1043.8676672319596
1998-05-27,997.0097698444089
1998-05-28,966.7610226615799
1998-05-29,981.9915958442651
1998-06-01,968.4449654984643
1998-06-02,939.9269531913828
1998-06-03,960.8533427352755
1998-06-04,952.119608235168
1998-06-05,936.6532513061898
1998-06-08,901.4082254261988
1998-06-09,851.3957190641559
1998-06-10,810.8646591061107
1998-06-11,805.2535661575827
1998-06-12,806.1346224271292
1998-06-15,776.8125641017028
1998-06-16,735.9975260137313
1998-06-17,795.7854969960875
1998-06-18,870.0859127330685
1998-06-19,886.7545734474447
1998-06-22,844.8989471247488
1998-06-23,828.337155598126
1998-06-24,833.4124155510034
1998-06-25,858.5385306957858
1998-06-26,848.8015363895427
1998-06-29,815.52893298274
1998-06-30,806.3657416517905
1998-07-01,804.0154074172284
1998-07-02,852.432205429941
1998-07-03,829.9223514024181
1998-07-06,810.6489744175451
1998-07-07,799.0464387513864
1998-07-08,810.618482612057
1998-07-09,797.0253981766427
1998-07-10,788.8745740328923
1998-07-13,763.2604402352318
1998-07-14,753.7096854047807
1998-07-15,770.4927299273496
1998-07-16,777.3674206195444
1998-07-17,785.1496762275957
1998-07-20,783.343832222753
1998-07-21,783.4618207911747
1998-07-22,760.5411966334372
1998-07-23,704.1556002931598
1998-07-24,704.5336000057779
1998-07-27,675.167715773366
1998-07-28,654.2388817569971
1998-07-29,615.6585811697933
1998-07-30,632.907230397943
1998-07-31,650.716755676182
1998-08-03,617.971479529533
1998-08-04,615.0631438111745
1998-08-05,600.0267186569523
1998-08-06,563.0881502525687
1998-08-07,548.1505908854773
1998-08-10,534.0281867483409
1998-08-11,517.0051812214293
1998-08-12,520.5205633800606
1998-08-13,529.6993156947209
1998-08-14,555.8017891423892
1998-08-17,556.6255872912749
1998-08-18,521.5734625378691
1998-08-19,536.939096510007
1998-08-20,577.7242730880812
1998-08-21,557.8432228307589
1998-08-24,534.9343005628607
1998-08-25,535.2223773026924
1998-08-26,519.4072186034668
1998-08-27,502.34735347089094
1998-08-28,457.2239955405556
1998-08-31,478.2159074902471
1998-09-01,488.07607952574324
1998-09-02,513.0429427067804
1998-09-03,542.4213414450174
1998-09-04,588.7383022378841
1998-09-07,624.8665594851697
1998-09-08,626.2911848211164
1998-09-09,601.7661990323157
1998-09-10,606.5920912250086
1998-09-11,582.2019028224291
1998-09-14,603.7876865281175
1998-09-15,637.2558783987486
1998-09-16,675.0218311900871
1998-09-17,645.9434292725877
1998-09-18,632.958431559815
1998-09-21,607.6748208270454
1998-09-22,631.137486545103
1998-09-23,653.9804585422796
1998-09-24,697.7892128375528
1998-09-25,713.2933432368222
1998-09-28,690.4724813574837
1998-09-29,683.8511898864814
1998-09-30,674.3705512636805
1998-10-01,674.5965849341684
1998-10-02,673.936468046414
1998-10-05,646.3771492804751
1998-10-06,642.5209792557487
1998-10-07,651.11643443297
1998-10-08,673.4096394251617
1998-10-09,709.2982193528669
1998-10-12,745.6617104153503
1998-10-13,733.177379001841
1998-10-14,725.9816005071342
1998-10-15,710.849385402499
1998-10-16,752.9923321569236
1998-10-19,794.6504176789939
1998-10-20,765.3499940842271
1998-10-21,760.0052132350071
1998-10-22,739.8117272189744
1998-10-23,738.190156147691
1998-10-26,736.8122311045881
1998-10-27,748.4522264886364
1998-10-28,748.1484464644873
1998-10-29,767.4542307838011
1998-10-30,754.8387184148786
1998-11-02,779.5587442707083
1998-11-03,837.5184680587959
1998-11-04,851.1551543545031
1998-11-05,845.2658822619541
1998-11-06,849.0900160461913
1998-11-09,828.2183985503386
1998-11-10,812.5995980214847
1998-11-11,833.5730457354817
1998-11-12,833.1548844951188
1998-11-13,828.2349399496657
1998-11-16,830.3562587316864
1998-11-17,837.5495231416634
1998-11-18,834.1247971855587
1998-11-19,830.3951197420606
1998-11-20,823.9201352586479
1998-11-23,808.6861856918791
1998-11-24,829.4398854602524
1998-11-25,816.8941301957565
1998-11-26,802.5996659651461
1998-11-27,789.1179815972131
1998-11-30,768.8304245842843
1998-12-01,737.3786993958238
1998-12-02,746.89871828752
1998-12-03,749.16193011929
1998-12-04,745.327182780222
1998-12-07,759.5528116664208
1998-12-08,752.2505233959968
1998-12-09,767.2181976203667
1998-12-10,770.8127985670069
1998-12-11,754.058790777415
1998-12-14,735.9636348082159
1998-12-15,726.2256732552227
1998-12-16,718.7045841476589
1998-12-17,713.1652196495702
1998-12-18,721.263902035892
1998-12-21,729.5850101837957
1998-12-22,726.4074890789836
1998-12-23,723.3060851005837
1998-12-24,726.920793308754
1998-12-25,726.920793308754
1998-12-28,725.0936527868196
1998-12-29,724.8982147268314
1998-12-30,726.5212474521865
1998-12-31,733.1372403833423
1999-01-01,733.1372403833423
1999-01-04,717.392957216891
1999-01-05,706.9925292437291
1999-01-06,730.7286003133103
1999-01-07,759.3625885984472
1999-01-08,749.6816905417775
1999-01-11,717.9362955169915
1999-01-12,690.4132462309528
1999-01-13,621.5132245283453
1999-01-14,622.0491924471023
1999-01-15,647.7958638935485
1999-01-18,649.106792350068
1999-01-19,644.6072747202218
1999-01-20,609.6898973671034
1999-01-21,595.8111553838766
1999-01-22,566.0503857181731
1999-01-25,563.0701901249921
1999-01-26,584.7230760358206
1999-01-27,622.4543262474377
1999-01-28,623.339414705477
1999-01-29,609.2443441807636
1999-02-01,594.6937014335775
1999-02-02,580.3891114471355
1999-02-03,561.5626151706326
1999-02-04,559.5032386940678
1999-02-05,545.3335886159916
1999-02-08,546.0669628997107
1999-02-09,571.5679733865055
1999-02-10,563.2843822666537
1999-02-11,569.251941524845
1999-02-12,583.1715062517952
1999-02-15,578.517681950169
1999-02-16,578.535141520887
1999-02-17,576.8222892030509
1999-02-18,577.1527634770379
1999-02-19,561.9939002738203
1999-02-22,545.6754197165772
1999-02-23,545.409788024459
1999-02-24,556.2216692571998
1999-02-25,559.3833636666309
1999-02-26,584.8037571843066
1999-03-01,602.0640131775385
1999-03-02,589.7410445787374
1999-03-03,599.5414150739764
1999-03-04,603.369406799517
1999-03-05,603.0695035401385
1999-03-08,613.1345320764636
1999-03-09,600.1738952882702
1999-03-10,603.71908841759
1999-03-11,605.0754958730005
1999-03-12,602.0367375280356
1999-03-15,601.0907830226669
1999-03-16,611.9604111428563
1999-03-17,648.4198453126195
1999-03-18,664.4265273943189
1999-03-19,659.0736377909865
1999-03-22,684.3288870976679
1999-03-23,687.7772413310553
1999-03-24,684.7622434011583
1999-03-25,678.8090302768934
1999-03-26,671.6186088957787
1999-03-29,656.4733244818972
1999-03-30,653.5453054221242
1999-03-31,655.4265288250564
1999-04-01,665.162269551529
1999-04-02,662.2897129593914
1999-04-05,665.7504668336478
1999-04-06,665.7220214543092
1999-04-07,689.9475859036598
1999-04-08,692.8676856709188
1999-04-09,712.8097716695778
1999-04-12,726.3743028860074
1999-04-13,710.3399072417401
1999-04-14,679.7542835315139
1999-04-15,688.6996830077943
1999-04-16,702.5662643378538
1999-04-19,710.7239074921437
1999-04-20,721.7181843168389
1999-04-21,748.3512502983081
1999-04-22,760.5749231039979
1999-04-23,765.4309472575271
1999-04-26,747.5794807017023
1999-04-27,756.522128754405
1999-04-28,744.1676556624741
1999-04-29,732.582524523752
1999-04-30,749.5374104917724
1999-05-03,746.2272203758758
1999-05-04,761.6144675712655
1999-05-05,771.5868255719444
1999-05-06,799.2012890895912
1999-05-07,800.2853665202535
1999-05-10,774.9966522976022
1999-05-11,771.6040791531328
1999-05-12,775.1177577886377
1999-05-13,776.0707886905864
1999-05-14,766.9096579086035
1999-05-17,748.531939009647
1999-05-18,759.7817066937201
1999-05-19,759.7903392885233
1999-05-20,754.8891589750589
1999-05-21,731.4580970189306
1999-05-24,735.7716510460915
1999-05-25,736.8797719110531
1999-05-26,723.5808035362156
1999-05-27,702.7463340202828
1999-05-28,690.2641933389666
1999-05-31,717.3063821508684
1999-06-01,754.5019527693569
1999-06-02,737.2937341685135
1999-06-03,726.262810231251
1999-06-04,722.3736156436664
1999-06-07,730.4426765164305
1999-06-08,737.0768182306012
1999-06-09,744.5635535040784
1999-06-10,802.8853983377087
1999-06-11,851.5903718312604
1999-06-14,876.3400164707681
1999-06-15,837.2940932901793
1999-06-16,868.491226304485
1999-06-17,900.9952882453839
1999-06-18,899.4507116062312
1999-06-21,956.55136634613
1999-06-22,1002.5586411817495
1999-06-23,1014.6557544504803
1999-06-24,999.832230694492
1999-06-25,1010.9651244403273
1999-06-28,1052.9275842786155
1999-06-29,1118.833323053617
1999-06-30,1122.3084082432672
1999-07-01,1090.6031055646038
1999-07-02,1085.045412079935
1999-07-05,1110.4797888383591
1999-07-06,1072.4360833421445
1999-07-07,1025.0755909501918
1999-07-08,1044.3105070946447
1999-07-09,1072.9805981138911
1999-07-12,1086.1776160803286
1999-07-13,1065.030910764712
1999-07-14,1021.7231459850528
1999-07-15,1008.2775413274325
1999-07-16,990.0880969842299
1999-07-19,956.8061922556069
1999-07-20,985.5903876107823
1999-07-21,990.1898204477557
1999-07-22,980.1469712682275
1999-07-23,981.7605970326996
1999-07-26,942.0008869735151
1999-07-27,937.6494050388421
1999-07-28,938.9231821768976
1999-07-29,949.3474085269702
1999-07-30,981.2398138446345
1999-08-02,1002.9282674879349
1999-08-03,1021.7713915030196
1999-08-04,999.4800126792262
1999-08-05,972.0152402519069
1999-08-06,941.0272515749487
1999-08-09,903.3778396004964
1999-08-10,854.907411867868
1999-08-11,830.6144189642278
1999-08-12,878.980178417573
1999-08-13,872.2145184779621
1999-08-16,877.9240006988372
1999-08-17,889.2094178612119
1999-08-18,921.2834559050611
1999-08-19,978.0459358197035
1999-08-20,985.6722530244841
1999-08-23,980.9443274793974
1999-08-24,996.0291740899816
1999-08-25,1003.333146577755
1999-08-26,997.7764103964664
1999-08-27,988.9578518093244
1999-08-30,990.7026204390961
1999-08-31,988.2534234613319
1999-09-01,990.6138309866445
1999-09-02,1008.6024735687358
1999-09-03,1018.9716198199256
1999-09-06,1034.8266646427276
1999-09-07,1036.8833421850452
1999-09-08,1031.0699829503549
1999-09-09,1058.222833294054
1999-09-10,1092.9059731010732
1999-09-13,1099.4855711198568
1999-09-14,1085.545415968356
1999-09-15,1068.0573601273145
1999-09-16,1069.1992722394168
1999-09-17,1036.5941657710391
1999-09-20,1092.4187197643828
1999-09-21,1088.6162178507898
1999-09-22,1045.6652892570307
1999-09-23,1042.0574184538905
1999-09-24,1020.3943000176383
1999-09-27,1008.1993234981497
1999-09-28,1025.7819583037558
1999-09-29,1047.0014344803133
1999-09-30,1064.6611961844094
1999-10-01,1059.4237045063896
1999-10-04,1056.139572160263
1999-10-05,1051.5576822317084
1999-10-06,1040.7903558252015
1999-10-07,1013.6467783182616
1999-10-08,990.9262659569229
1999-10-11,973.9889647522936
1999-10-12,944.530712973067
1999-10-13,915.8076063126547
1999-10-14,948.0358509401168
1999-10-15,939.4968125009219
1999-10-18,921.9243557816187
1999-10-19,894.9476824969745
1999-10-20,917.5902883887724
1999-10-21,901.7413053980846
1999-10-22,940.02395004641
1999-10-25,921.6940470696011
1999-10-26,901.876680591783
1999-10-27,914.5896316284619
1999-10-28,911.0529763671091
1999-10-29,918.1149961967026
1999-11-01,907.8442266030835
1999-11-02,900.400291127884
1999-11-03,889.2636908710003
1999-11-04,933.9568860629669
1999-11-05,934.9772486490097
1999-11-08,932.3097031509899
1999-11-09,934.2809200064232
1999-11-10,951.4535202488257
1999-11-11,951.7129402394671
1999-11-12,935.8668797377245
1999-11-15,994.6860015400623
1999-11-16,1017.3150665050572
1999-11-17,1016.2647341406596
1999-11-18,995.5827528117752
1999-11-19,979.9840482090962
1999-11-22,975.2234763075317
1999-11-23,957.1156815037655
1999-11-24,937.1559461626925
1999-11-25,918.2435412651221
1999-11-26,915.5926108221537
1999-11-29,905.8573175033306
1999-11-30,923.8668294616964
1999-12-01,905.6014181871363
1999-12-02,912.2988965959693
1999-12-03,916.9212406920038
1999-12-06,912.9491729554608
1999-12-07,891.3716487164954
1999-12-08,890.5878661362815
1999-12-09,875.7105287669773
1999-12-10,855.0168292903273
1999-12-13,869.2676410624392
1999-12-14,869.7210716949878
1999-12-15,859.2936920630452
1999-12-16,867.9997987109197
1999-12-17,865.6683303927132
1999-12-20,863.0499103630001
1999-12-21,856.7415298502746
1999-12-22,865.9455568935747
1999-12-23,869.1113170766713
1999-12-24,866.907503296712
1999-12-27,870.9319211784513
1999-12-28,867.3468381108344
1999-12-29,837.2873801235911
1999-12-30,849.311735843051
1999-12-31,847.1169991293901
2000-01-03,863.6814569717558
2000-01-04,888.1479301200264
2000-01-05,836.4117572490609
2000-01-06,841.2374839672655
2000-01-07,887.8137682015043
2000-01-10,906.7223193183079
2000-01-11,875.9820409816313
2000-01-12,867.9367282782291
2000-01-13,849.3384775934093
2000-01-14,834.8968124536044
2000-01-17,828.7555332245464
2000-01-18,825.0568147756712
2000-01-19,815.2350140317196
2000-01-20,806.3924675318754
2000-01-21,803.6524807290255
2000-01-24,810.8752571534138
2000-01-25,802.2233734733494
2000-01-26,814.0809983304734
2000-01-27,789.1148892371488
2000-01-28,790.9075731203724
2000-01-31,787.786607029385
2000-02-01,781.7355994175313
2000-02-02,766.9283591292675
2000-02-03,790.3563533648662
2000-02-04,782.7923383135313
2000-02-07,785.1254001366997
2000-02-08,774.4856977437626
2000-02-09,730.2752808753786
2000-02-10,706.5445927509195
2000-02-11,692.4244001132867
2000-02-14,664.7050052058983
2000-02-15,657.3985733865467
2000-02-16,664.1183029347693
2000-02-17,655.7004555481636
2000-02-18,707.1447275462672
2000-02-21,688.5618977003821
2000-02-22,660.3373936933648
2000-02-23,658.3001066738473
2000-02-24,644.0469123539888
2000-02-25,624.6886691217546
2000-02-28,604.5384628913567
2000-02-29,616.2408147257449
2000-03-01,595.4276447434212
2000-03-02,586.4809492880936
2000-03-03,592.5298208828217
2000-03-06,599.2071101983888
2000-03-07,634.8444424670224
2000-03-08,636.0168644054609
2000-03-09,636.529942245698
2000-03-10,641.973914325648
2000-03-13,653.8871044262504
2000-03-14,664.2669669555313
2000-03-15,642.1333673595534
2000-03-16,621.8827159270403
2000-03-17,646.7889830961291
2000-03-20,628.8023734545006
2000-03-21,625.9513576859828
2000-03-22,617.4890581467359
2000-03-23,627.2867167011264
2000-03-24,635.099838310634
2000-03-27,641.480839265985
2000-03-28,658.7791557590622
2000-03-29,644.9310131505597
2000-03-30,653.5378815067457
2000-03-31,643.3011908557072
2000-04-03,635.5863284234111
2000-04-04,632.3915411199939
2000-04-05,602.5716920520989
2000-04-06,630.65091938459
2000-04-07,640.0345022159298
2000-04-10,638.3875257168473
2000-04-11,635.6695133861981
2000-04-12,639.1387793448732
2000-04-13,637.978927105367
2000-04-14,682.5571570595129
2000-04-17,630.8545418576276
2000-04-18,720.3240490744522
2000-04-19,719.4754757037789
2000-04-20,709.1861400063882
2000-04-21,710.7199011323528
2000-04-24,715.1901418237123
2000-04-25,758.0279962208516
2000-04-26,750.8234834706868
2000-04-27,713.5454452932773
2000-04-28,697.9094604287154
2000-05-01,697.9229711370482
2000-05-02,727.97518138504
2000-05-03,725.4974198746824
2000-05-04,719.87983161797
2000-05-05,718.5365513560719
2000-05-08,696.9503174117956
2000-05-09,692.9195723876421
2000-05-10,701.1633958162718
2000-05-11,702.1418084800546
2000-05-12,747.0028487199805
2000-05-15,791.95489379137
