Date,THAILAND IMI GROWTH
1997-08-29,903.6580782648955
1997-09-01,901.4185196323416
1997-09-02,925.3703723030852
1997-09-03,864.4164470224194
1997-09-04,874.4008860317491
1997-09-05,921.0967762533701
1997-09-08,985.8053466628288
1997-09-09,993.2955948169135
1997-09-10,965.649318409409
1997-09-11,969.3913324002765
1997-09-12,926.2075408909491
1997-09-15,919.9639602216718
1997-09-16,910.1973562848498
1997-09-17,874.6332898258023
1997-09-18,882.2298531068593
1997-09-19,875.8305630696376
1997-09-22,883.9512871378157
1997-09-23,921.4921885418203
1997-09-24,953.0222660485367
1997-09-25,1016.7824244953778
1997-09-26,998.7840786057146
1997-09-29,985.6109886373137
1997-09-30,975.0065428863917
1997-10-01,966.8649335557077
1997-10-02,989.4397027183745
1997-10-03,986.8050961085291
1997-10-06,966.3208966115114
1997-10-07,957.1471740359608
1997-10-08,942.6206969889545
1997-10-09,950.4002631892722
1997-10-10,967.3768204261095
1997-10-13,959.5954898057576
1997-10-14,951.2835016824976
1997-10-15,967.1025741741629
1997-10-16,953.810911158121
1997-10-17,940.6399527870384
1997-10-20,895.6750792501091
1997-10-21,870.2983251975631
1997-10-22,885.0887378002727
1997-10-23,885.0887378002727
1997-10-24,825.1289582347268
1997-10-27,830.8900488567392
1997-10-28,765.504442396672
1997-10-29,768.9362892813741
1997-10-30,717.0864572570047
1997-10-31,708.0789521394169
1997-11-03,718.5338446643655
1997-11-04,820.398795899761
1997-11-05,809.4199562659164
1997-11-06,801.5515556813077
1997-11-07,838.058091626582
1997-11-10,851.0445651546579
1997-11-11,807.426483720208
1997-11-12,797.2248589467159
1997-11-13,768.0065528759575
1997-11-14,753.5065639078739
1997-11-17,737.0110807135642
1997-11-18,719.2871424369637
1997-11-19,711.1766532228437
1997-11-20,691.3771409370565
1997-11-21,703.3390816635396
1997-11-24,701.801570182904
1997-11-25,671.858233195187
1997-11-26,692.877139463543
1997-11-27,693.8640439049276
1997-11-28,684.0717374086503
1997-12-01,664.647479352466
1997-12-02,649.3728180641506
1997-12-03,633.489341598792
1997-12-04,656.7439595653498
1997-12-05,656.7439595653498
1997-12-08,702.7426667836951
1997-12-09,685.9077822668539
1997-12-10,685.9077822668539
1997-12-11,624.954975241671
1997-12-12,610.9505621835128
1997-12-15,569.1260369422491
1997-12-16,567.1048197213132
1997-12-17,593.4486667085683
1997-12-18,642.3052124854369
1997-12-19,638.0680892595888
1997-12-22,616.2098108976107
1997-12-23,598.1160961773015
1997-12-24,602.2264592607382
1997-12-25,601.2486982040272
1997-12-26,591.3991825175401
1997-12-29,601.3123354721188
1997-12-30,600.3389193710266
1997-12-31,607.3782861685767
1998-01-01,607.3782861685767
1998-01-02,607.3782861685768
1998-01-05,574.1624892034259
1998-01-06,534.0191310259213
1998-01-07,531.2544407597798
1998-01-08,512.324536099874
1998-01-09,477.64333556535206
1998-01-12,446.5172140274745
1998-01-13,470.9381826549473
1998-01-14,535.8536513538902
1998-01-15,549.0803182187724
1998-01-16,568.0950707751618
1998-01-19,628.2443700460753
1998-01-20,599.7659243106881
1998-01-21,600.4486488457595
1998-01-22,583.8358958179417
1998-01-23,574.9746995694059
1998-01-26,584.6465236024893
1998-01-27,589.8773902244675
1998-01-28,609.5442234606638
1998-01-29,628.8165424700911
1998-01-30,734.5968457702584
1998-02-02,842.0222250495549
1998-02-03,860.8875724426327
1998-02-04,743.561096038702
1998-02-05,786.656093117292
1998-02-06,826.0426065363628
1998-02-09,801.726638169237
1998-02-10,841.8069676025141
1998-02-11,872.7344336912402
1998-02-12,811.48479539128
1998-02-13,779.770249709351
1998-02-16,737.4465304528652
1998-02-17,775.0067142134451
1998-02-18,799.0456132599126
1998-02-19,836.5908251161968
1998-02-20,836.2385673870264
1998-02-23,833.0067929465812
1998-02-24,837.5457497338805
1998-02-25,833.4439096894425
1998-02-26,833.196087761197
1998-02-27,843.0790301448186
1998-03-02,837.0561154830008
1998-03-03,837.7694194195657
1998-03-04,807.0104752797797
1998-03-05,769.9705350564218
1998-03-06,785.5865135789314
1998-03-09,778.0081677337894
1998-03-10,808.2368473922387
1998-03-11,802.0604750583346
1998-03-12,806.3201717455172
1998-03-13,878.4079967204667
1998-03-16,866.069856008549
1998-03-17,843.6072519580641
1998-03-18,793.9683301589085
1998-03-19,815.1045895268348
1998-03-20,811.669154832392
1998-03-23,840.4927607665203
1998-03-24,814.4117099064687
1998-03-25,794.9707427056751
1998-03-26,781.4859265140607
1998-03-27,796.4125481902978
1998-03-30,792.4439476950265
1998-03-31,762.5569241031054
1998-04-01,748.3007642155045
1998-04-02,722.8181926653086
1998-04-03,696.1671502554348
1998-04-06,714.4415379496401
1998-04-07,708.0103997139837
1998-04-08,731.1909311384395
1998-04-09,742.1752046527133
1998-04-10,746.1092864766583
1998-04-13,744.2369921567671
1998-04-14,744.2369921567671
1998-04-15,743.3043643470468
1998-04-16,708.4160703987976
1998-04-17,725.6009069983096
1998-04-20,727.167200318577
1998-04-21,727.2139923066866
1998-04-22,725.5953199913785
1998-04-23,721.645113639777
1998-04-24,725.3521262292404
1998-04-27,723.3900078414518
1998-04-28,719.9477572850657
1998-04-29,707.3276144269581
1998-04-30,696.7057684328938
1998-05-01,699.8726128348615
1998-05-04,683.6580659846525
1998-05-05,685.436110369528
1998-05-06,648.468869981171
1998-05-07,658.8450850277311
1998-05-08,652.7301314470371
1998-05-11,653.6615144339249
1998-05-12,650.3023389278
1998-05-13,638.3079683738443
1998-05-14,638.5776201662514
1998-05-15,642.876202531669
1998-05-18,623.5675600537577
1998-05-19,612.7707371715064
1998-05-20,624.3040166273596
1998-05-21,633.6525949488752
1998-05-22,626.0106197898488
1998-05-25,627.4620514879833
1998-05-26,620.5686089662087
1998-05-27,583.0822182659987
1998-05-28,566.6242202787672
1998-05-29,551.1890559454837
1998-06-01,504.54155442026666
1998-06-02,508.3123628377907
1998-06-03,508.11880816190023
1998-06-04,500.7305722435862
1998-06-05,498.4110590215552
1998-06-08,482.5453150935164
1998-06-09,478.0042285726415
1998-06-10,439.11542594836686
1998-06-11,432.289150747525
1998-06-12,428.73436187581984
1998-06-15,409.91690733919927
1998-06-16,406.6441411270875
1998-06-17,442.683460874914
1998-06-18,478.1131845087131
1998-06-19,466.6642928762378
1998-06-22,446.2918356491724
1998-06-23,447.29298257107905
1998-06-24,443.85352059639894
1998-06-25,434.8660333853144
1998-06-26,428.37116589942065
1998-06-29,429.5051446828148
1998-06-30,426.54577104851876
1998-07-01,428.06372752911847
1998-07-02,444.8658114611996
1998-07-03,454.1602807601287
1998-07-06,452.68662871492046
1998-07-07,460.63585005368236
1998-07-08,461.3514179880597
1998-07-09,454.20294548049736
1998-07-10,458.63575669843823
1998-07-13,445.38713391990893
1998-07-14,444.5410242847287
1998-07-15,455.654636800873
1998-07-16,489.6120854880286
1998-07-17,513.5899697408186
1998-07-20,516.1959388533036
1998-07-21,494.39533402339924
1998-07-22,484.5702311806225
1998-07-23,463.10349526768886
1998-07-24,465.63184724680826
1998-07-27,446.9505258261097
1998-07-28,442.6679288184985
1998-07-29,443.16569768064943
1998-07-30,445.13104947295466
1998-07-31,447.6819234521185
1998-08-03,435.9300575144321
1998-08-04,435.09313603129607
1998-08-05,429.5314104281064
1998-08-06,417.5984667174335
1998-08-07,407.47407175766136
1998-08-10,396.42966485912825
1998-08-11,377.9089263019179
1998-08-12,383.326975424526
1998-08-13,370.02544480026756
1998-08-14,392.3383275034855
1998-08-17,375.5658498270372
1998-08-18,373.53286411783927
1998-08-19,385.3562085326367
1998-08-20,396.491786904003
1998-08-21,380.1363874868517
1998-08-24,368.4262128599116
1998-08-25,363.7864586999561
1998-08-26,354.6673429936784
1998-08-27,351.4544461650241
1998-08-28,335.5477987998646
1998-08-31,334.7801509304734
1998-09-01,340.8126465717749
1998-09-02,331.5128816056901
1998-09-03,331.0180991469616
1998-09-04,329.6515141937889
1998-09-07,350.7258813354062
1998-09-08,345.1848070025143
1998-09-09,343.6829956611016
1998-09-10,352.4588595841425
1998-09-11,339.0946418496484
1998-09-14,335.82399412076
1998-09-15,337.549804155597
1998-09-16,355.09585281113783
1998-09-17,363.77973561379724
1998-09-18,370.16094679792485
1998-09-21,368.2295987646841
1998-09-22,375.17041609120866
1998-09-23,397.07828311198386
1998-09-24,442.4937658662995
1998-09-25,444.8596329114779
1998-09-28,452.6235696411171
1998-09-29,453.88610876515366
1998-09-30,443.01474591770886
1998-10-01,449.5319208800255
1998-10-02,446.4099378671761
1998-10-05,437.2904400294985
1998-10-06,435.0196888230991
1998-10-07,460.1258695301601
1998-10-08,498.7848410521739
1998-10-09,522.0189138074372
1998-10-12,506.87545586447106
1998-10-13,504.3256674142584
1998-10-14,493.193995223261
1998-10-15,516.7550505180668
1998-10-16,554.6262435390506
1998-10-19,544.9569603650302
1998-10-20,560.3890877904664
1998-10-21,544.7421842148847
1998-10-22,538.70747086134
1998-10-23,540.5019661007183
1998-10-26,543.3055709280792
1998-10-27,544.7946076853583
1998-10-28,563.4458151117684
1998-10-29,582.9693766632754
1998-10-30,572.3950278084384
1998-11-02,570.8028541912846
1998-11-03,581.4717798577072
1998-11-04,606.4617509575305
1998-11-05,609.7819536396671
1998-11-06,615.8997916380913
1998-11-09,594.3453610203927
1998-11-10,556.0829877266157
1998-11-11,588.3190804021086
1998-11-12,548.3456311457749
1998-11-13,554.2312659783993
1998-11-16,573.3312988242566
1998-11-17,576.6834254086059
1998-11-18,579.9992574397384
1998-11-19,593.0557556076027
1998-11-20,606.8037221766946
1998-11-23,631.9718835502888
1998-11-24,623.263049517571
1998-11-25,630.0711903662567
1998-11-26,615.133617889839
1998-11-27,600.314546243688
1998-11-30,582.5622007286876
1998-12-01,566.2825494272639
1998-12-02,541.8034824064599
1998-12-03,538.6351204285297
1998-12-04,543.6249315727285
1998-12-07,544.0782671654229
1998-12-08,566.4106280038391
1998-12-09,578.2991845664267
1998-12-10,578.8651141472968
1998-12-11,580.6483042718099
1998-12-14,554.2623595100719
1998-12-15,551.5168582619916
1998-12-16,539.1658966449829
1998-12-17,529.79284910823
1998-12-18,539.3730376424458
1998-12-21,536.5191004356149
1998-12-22,539.1461034945798
1998-12-23,541.6787517918965
1998-12-24,548.2518499538434
1998-12-25,557.2841098845712
1998-12-28,555.4782276774423
1998-12-29,538.351616048317
1998-12-30,547.9800756769469
1998-12-31,552.730694194581
1999-01-01,552.730694194581
1999-01-04,557.3018479894897
1999-01-05,600.7632184782085
1999-01-06,644.3855650148641
1999-01-07,648.0903338378455
1999-01-08,642.1503425453166
1999-01-11,641.1473267645964
1999-01-12,633.1321206918694
1999-01-13,601.0788460857805
1999-01-14,609.6222063142474
1999-01-15,608.1878756548164
1999-01-18,621.523577457783
1999-01-19,614.4039444973557
1999-01-20,619.8283548159199
1999-01-21,610.0142493601049
1999-01-22,588.8981147352563
1999-01-25,573.1776551309906
1999-01-26,580.5598190624204
1999-01-27,585.33973390928
1999-01-28,562.1757041428208
1999-01-29,554.5576548258639
1999-02-01,552.3901593125627
1999-02-02,535.2764459156659
1999-02-03,524.5143114396126
1999-02-04,524.2596669304808
1999-02-05,521.0112864685382
1999-02-08,505.9924014031706
1999-02-09,491.0468682852995
1999-02-10,488.13053898524765
1999-02-11,488.996174225072
1999-02-12,537.1054909259186
1999-02-15,537.3780167488642
1999-02-16,540.3234134001927
1999-02-17,522.049068413114
1999-02-18,517.3693737186817
1999-02-19,508.3445603482736
1999-02-22,502.92217918191864
1999-02-23,502.47779558664763
1999-02-24,503.7018624211976
1999-02-25,503.26071530811157
1999-02-26,518.7319657105875
1999-03-01,519.0101061747755
1999-03-02,517.1024072155561
1999-03-03,517.6188655476395
1999-03-04,515.3307061784459
1999-03-05,517.7502555145854
1999-03-08,527.5688299424313
1999-03-09,516.5105749403489
1999-03-10,520.3615762673774
1999-03-11,537.006188070772
1999-03-12,542.2357817784566
1999-03-15,564.3683227074004
1999-03-16,557.0964734878376
1999-03-17,562.7619528053327
1999-03-18,563.8625774428983
1999-03-19,573.9348377756467
1999-03-22,572.3052698742846
1999-03-23,569.7196092443727
1999-03-24,557.3549628063297
1999-03-25,563.3771285678777
1999-03-26,562.3195102098758
1999-03-29,559.189087488457
1999-03-30,557.3115481822558
1999-03-31,540.2677706882458
1999-04-01,552.3943045304729
1999-04-02,551.51412404946
1999-04-05,537.9986262998619
1999-04-06,536.6475856046865
1999-04-07,557.7998064956674
1999-04-08,567.462584283844
1999-04-09,575.3367137460442
1999-04-12,574.0876073304676
1999-04-13,575.0725801291077
1999-04-14,579.2004439237338
1999-04-15,579.8170245692946
1999-04-16,641.1611908174992
1999-04-19,653.878171466724
1999-04-20,641.7164782602437
1999-04-21,630.0515948379871
1999-04-22,629.1567468984261
1999-04-23,627.6387020359356
1999-04-26,650.4068317418275
1999-04-27,656.247444542972
1999-04-28,651.0863861566781
1999-04-29,659.593412514302
1999-04-30,715.1405938163102
1999-05-03,718.0425575407104
1999-05-04,783.8141068517217
1999-05-05,783.6012584859778
1999-05-06,791.1008018954107
1999-05-07,751.3456152450783
1999-05-10,758.0634703043861
1999-05-11,763.7154763655138
1999-05-12,751.4008612415871
1999-05-13,724.9298968191922
1999-05-14,716.287732734994
1999-05-17,695.1893065837996
1999-05-18,725.3244468724737
1999-05-19,729.6778345803526
1999-05-20,719.8784294250539
1999-05-21,717.1757934924539
1999-05-24,701.1154172036033
1999-05-25,685.3568810093577
1999-05-26,683.7460630812163
1999-05-27,691.2921938248749
1999-05-28,671.9274546331426
1999-05-31,672.833139300393
1999-06-01,683.3659675765309
1999-06-02,702.2104365649863
1999-06-03,701.833267493768
1999-06-04,701.0731051135707
1999-06-07,705.7390866128796
1999-06-08,726.2600497571253
1999-06-09,750.2948377004437
1999-06-10,761.4891646077349
1999-06-11,751.8490827789863
1999-06-14,752.6077728708802
1999-06-15,740.7665367729423
1999-06-16,738.5248259903012
1999-06-17,747.4777313661228
1999-06-18,741.2675390545116
1999-06-21,774.1669216765077
1999-06-22,793.2827843751484
1999-06-23,781.989735897637
1999-06-24,786.2168164086182
1999-06-25,779.8717786923352
1999-06-28,761.1133527144035
1999-06-29,737.3319638628477
1999-06-30,746.4922804732882
1999-07-01,747.8104548343521
1999-07-02,762.5724868529189
1999-07-05,781.2826848286078
1999-07-06,776.6822743436084
1999-07-07,753.8193770996751
1999-07-08,724.9273077901119
1999-07-09,731.9774042749859
1999-07-12,742.9427358272893
1999-07-13,733.0406034617353
1999-07-14,729.2220045577271
1999-07-15,730.1568866375296
1999-07-16,720.6235552162328
1999-07-19,711.757841139287
1999-07-20,721.1515950085449
1999-07-21,733.9342051763272
1999-07-22,709.7550853873873
1999-07-23,693.3801029005688
1999-07-26,652.8347493253639
1999-07-27,649.2671187453619
1999-07-28,653.4746010863607
1999-07-29,657.4844775755386
1999-07-30,655.4807307180579
1999-08-02,649.7810685716063
1999-08-03,660.350510722411
1999-08-04,649.2965731958571
1999-08-05,640.4081783071382
1999-08-06,613.9654786740465
1999-08-09,605.1897864746493
1999-08-10,606.8395221459207
1999-08-11,584.2452337742282
1999-08-12,585.5481550616691
1999-08-13,593.4963834936377
1999-08-16,589.2543029875458
1999-08-17,572.0817684407056
1999-08-18,568.8929845850826
1999-08-19,578.9628513318934
1999-08-20,615.4366656903695
1999-08-23,629.4605135126722
1999-08-24,620.6646591828601
1999-08-25,653.3686889668559
1999-08-26,632.8521806124331
1999-08-27,635.7194156816716
1999-08-30,626.5796588601124
1999-08-31,610.399921553649
1999-09-01,598.9572862128796
1999-09-02,592.5307119418842
1999-09-03,590.9393790954222
1999-09-06,581.7945226601031
1999-09-07,585.6633916897764
1999-09-08,571.6066825013851
1999-09-09,579.3831288681562
1999-09-10,585.1023939988123
1999-09-13,596.7930997843877
1999-09-14,591.7841916879119
1999-09-15,587.4857701168476
1999-09-16,569.3343866798504
1999-09-17,576.9023386568994
1999-09-20,570.0959067743116
1999-09-21,551.9044598678521
1999-09-22,532.2916179099149
1999-09-23,506.382105956939
1999-09-24,482.0903117292646
1999-09-27,477.0048142708085
1999-09-28,476.7847952052526
1999-09-29,489.0132291960883
1999-09-30,496.9742523163561
1999-10-01,525.0941035268993
1999-10-04,516.3418929448327
1999-10-05,533.9157970513619
1999-10-06,523.0965043339672
1999-10-07,516.9505119185287
1999-10-08,501.5394281548112
1999-10-11,506.62156961217056
1999-10-12,522.9813745696244
1999-10-13,507.96026097935584
1999-10-14,517.0806034404362
1999-10-15,508.89373772644024
1999-10-18,484.454709016763
1999-10-19,478.18513323884423
1999-10-20,484.51361056865835
1999-10-21,483.9771310632169
1999-10-22,499.144953079248
1999-10-25,502.3524132583975
1999-10-26,506.8500450804813
1999-10-27,501.3827668405561
1999-10-28,518.0159963178058
1999-10-29,538.9217707127998
1999-11-01,532.8584778442673
1999-11-02,542.5974013829547
1999-11-03,542.8162635985284
1999-11-04,571.6559226997593
1999-11-05,567.6604738436608
1999-11-08,559.9826075340344
1999-11-09,576.2620993407064
1999-11-10,572.6069532844026
1999-11-11,581.3682063283499
1999-11-12,585.0368437985971
1999-11-15,581.0605908138396
1999-11-16,575.3786368922296
1999-11-17,558.2106692195711
1999-11-18,565.8293061035545
1999-11-19,570.2844596543355
1999-11-22,561.7095094888631
1999-11-23,562.7324260163041
1999-11-24,550.7572192695546
1999-11-25,557.3955229042707
1999-11-26,562.1785272428318
1999-11-29,575.5195812504732
1999-11-30,578.9448913604135
1999-12-01,574.050755990177
1999-12-02,565.0197682075387
1999-12-03,567.0886076563265
1999-12-06,567.8170451741895
1999-12-07,572.2853929073067
1999-12-08,575.825075083956
1999-12-09,582.2741482756984
1999-12-10,582.5758056507926
1999-12-13,602.271824828205
1999-12-14,607.8017288001176
1999-12-15,615.1746783490277
1999-12-16,623.3716885639162
1999-12-17,619.6161082422454
1999-12-20,627.2715539723158
1999-12-21,623.2989846695613
1999-12-22,647.6937298565342
1999-12-23,656.855912538899
1999-12-24,656.2950070446084
1999-12-27,656.6946067825719
1999-12-28,656.5510263187346
1999-12-29,671.2309059766266
1999-12-30,680.3301445558827
1999-12-31,680.3301445558827
2000-01-03,691.4634888203218
2000-01-04,704.2653587119902
2000-01-05,651.6101569454918
2000-01-06,603.9492240101021
2000-01-07,627.5335879412119
2000-01-10,648.6693954064034
2000-01-11,629.61654418442
2000-01-12,634.5291354043231
2000-01-13,632.8535363779463
2000-01-14,653.4251789736244
2000-01-17,672.3402631209157
2000-01-18,688.9188100688649
2000-01-19,684.4653529469829
2000-01-20,685.8270610919622
2000-01-21,675.6050548137775
2000-01-24,673.6908092159192
2000-01-25,658.215864367545
2000-01-26,648.6909660169376
2000-01-27,652.458790889853
2000-01-28,659.6705197912581
2000-01-31,660.1629196853512
2000-02-01,662.5582456637115
2000-02-02,654.2485053256534
2000-02-03,646.9267084368737
2000-02-04,663.5878184630006
2000-02-07,659.8833825789429
2000-02-08,651.8725944449776
2000-02-09,641.042555582225
2000-02-10,636.597059295347
2000-02-11,647.4267542437357
2000-02-14,625.3466796268568
2000-02-15,595.2618430584233
2000-02-16,576.2673027664215
2000-02-17,557.4544914521568
2000-02-18,548.2874560666733
2000-02-21,547.5689559276789
2000-02-22,512.090558634285
2000-02-23,527.3349567263941
2000-02-24,540.1160342760487
2000-02-25,553.5798014488001
2000-02-28,531.4599612726448
2000-02-29,509.78530026647707
2000-03-01,511.41349949776134
2000-03-02,548.7522226778699
2000-03-03,531.5246637499557
2000-03-06,517.6544205338488
2000-03-07,526.6666222026156
2000-03-08,540.3937570131496
2000-03-09,549.190919342841
2000-03-10,570.9439172413303
2000-03-13,551.0198670489825
2000-03-14,562.1857287436228
2000-03-15,535.1879308055899
2000-03-16,546.5332309595992
2000-03-17,560.2418532769077
2000-03-20,560.8863421759835
2000-03-21,549.5196768271754
2000-03-22,546.1914550415863
2000-03-23,555.075639576971
2000-03-24,564.2622715701385
2000-03-27,570.6686295029639
2000-03-28,576.924140648792
2000-03-29,575.804115300263
2000-03-30,565.7335197297637
2000-03-31,566.4238680745065
2000-04-03,569.5415290646131
2000-04-04,554.1754795333743
2000-04-05,552.3562151026512
2000-04-06,552.3562151026512
2000-04-07,566.9418569980592
2000-04-10,567.5169550829185
2000-04-11,564.7475986037958
2000-04-12,585.4281004331311
2000-04-13,588.5235563508211
2000-04-14,587.281454134542
2000-04-17,544.1790267623122
2000-04-18,534.251204350479
2000-04-19,543.5213901846071
2000-04-20,543.0654487538222
2000-04-21,550.2426846962956
2000-04-24,550.1798345305189
2000-04-25,546.3640454090471
2000-04-26,547.0280365865873
2000-04-27,542.7411111773977
2000-04-28,534.9890126081707
2000-05-01,534.7082153308537
2000-05-02,525.456617192535
2000-05-03,519.5235960017385
2000-05-04,521.1315235390706
2000-05-05,520.6578906301153
2000-05-08,503.30017516138133
2000-05-09,487.62999114850726
2000-05-10,470.9449476748725
2000-05-11,447.690359570765
2000-05-12,455.2186398833716
2000-05-15,447.3281722748768
2000-05-16,457.4476649952631
2000-05-17,458.2032004602533
2000-05-18,446.23836409977116
2000-05-19,450.3823583682965
2000-05-22,429.07782552999385
2000-05-23,413.96208772447375
2000-05-24,406.4132716859112
2000-05-25,393.70815545296983
2000-05-26,401.84944373945734
2000-05-29,402.960027270981
2000-05-30,402.62988589063025
2000-05-31,426.0043302721939
2000-06-01,433.84135148261686
2000-06-02,451.1043934894328
2000-06-05,468.98552921168726
