Date,TAIWAN IMI GROWTH
1998-05-28,1044.7263852643882
1998-05-29,1008.5384004576543
1998-06-01,958.4836770997654
1998-06-02,948.0370799656359
1998-06-03,957.0913974690683
1998-06-04,918.6310682038147
1998-06-05,930.6400427463902
1998-06-08,934.3975677017282
1998-06-09,916.109899691312
1998-06-10,882.5784982592509
1998-06-11,879.1083179804714
1998-06-12,864.8833171205122
1998-06-15,886.6123647646523
1998-06-16,908.4296454772443
1998-06-17,921.8018538160316
1998-06-18,977.0609618950222
1998-06-19,983.3329230711544
1998-06-22,958.0008451940395
1998-06-23,949.8766421411582
1998-06-24,946.0998930205945
1998-06-25,953.8554728436058
1998-06-26,940.0068827648896
1998-06-29,913.7799294067372
1998-06-30,925.8741844480508
1998-07-01,926.0224105582082
1998-07-02,960.9932779323639
1998-07-03,948.7061810026154
1998-07-06,964.2983127240625
1998-07-07,962.2530956030051
1998-07-08,976.6078463479498
1998-07-09,978.7002720008614
1998-07-10,970.5263866579104
1998-07-13,960.5579204390363
1998-07-14,957.0808755095553
1998-07-15,973.0726725532002
1998-07-16,985.6306193511813
1998-07-17,998.1773750526426
1998-07-20,1001.5630806944234
1998-07-21,987.4193807640046
1998-07-22,978.4959377802179
1998-07-23,979.5996560794148
1998-07-24,988.4086731781035
1998-07-27,988.4885331515886
1998-07-28,981.6492401340084
1998-07-29,975.8102910636734
1998-07-30,975.1464021375833
1998-07-31,965.6368678473028
1998-08-03,956.0572450171372
1998-08-04,958.9660912506554
1998-08-05,951.903217809139
1998-08-06,942.7898374144538
1998-08-07,943.8917563897337
1998-08-10,917.2936359199173
1998-08-11,917.5027539249982
1998-08-12,914.5383560986298
1998-08-13,917.4524317153391
1998-08-14,913.4617888176119
1998-08-17,894.2271525920733
1998-08-18,878.5649684942604
1998-08-19,896.9623992370496
1998-08-20,896.6685923408921
1998-08-21,884.6908997866666
1998-08-24,845.4400928511861
1998-08-25,843.007374859941
1998-08-26,831.5439192611265
1998-08-27,838.5534110505886
1998-08-28,825.8730689475663
1998-08-31,805.8763957684931
1998-09-01,777.3371089512943
1998-09-02,796.8322974242594
1998-09-03,764.9839518414659
1998-09-04,783.6243382352516
1998-09-07,824.1543081112682
1998-09-08,843.1715620413559
1998-09-09,843.8660214467318
1998-09-10,831.7225299255484
1998-09-11,828.2744252867742
1998-09-14,825.7509741335041
1998-09-15,824.7882146604669
1998-09-16,837.5201084964618
1998-09-17,845.3713337741038
1998-09-18,839.242163285147
1998-09-21,844.517179911668
1998-09-22,848.1533312606684
1998-09-23,843.9903134722224
1998-09-24,847.0783533425391
1998-09-25,848.3433641242117
1998-09-28,842.5597209788071
1998-09-29,840.8033221301945
1998-09-30,834.4391163617313
1998-10-01,815.3098068627702
1998-10-02,787.5875499638594
1998-10-05,805.279943513772
1998-10-06,804.0134983447826
1998-10-07,820.6673509518643
1998-10-08,863.9914129550795
1998-10-09,855.8976986638844
1998-10-12,854.6110727381365
1998-10-13,848.3174470718733
1998-10-14,838.5492130731249
1998-10-15,844.7902638646802
1998-10-16,845.8827938855482
1998-10-19,860.9899315285944
1998-10-20,852.9208985853588
1998-10-21,868.3959951998645
1998-10-22,861.4010491912738
1998-10-23,869.9162913401944
1998-10-26,872.0826466570768
1998-10-27,874.9061540456609
1998-10-28,874.6744920576979
1998-10-29,882.1331243444212
1998-10-30,897.8126028685673
1998-11-02,926.8058084901551
1998-11-03,907.0845322255191
1998-11-04,883.026332237734
1998-11-05,890.9195696481669
1998-11-06,878.4628675184567
1998-11-09,881.4556986871185
1998-11-10,857.4185616157406
1998-11-11,837.647100152838
1998-11-12,837.647100152838
1998-11-13,854.6407767391344
1998-11-16,873.3424990998178
1998-11-17,896.0683115636547
1998-11-18,890.5916530416707
1998-11-19,923.3157880580208
1998-11-20,937.7624309036183
1998-11-23,924.2443585280722
1998-11-24,942.355763281462
1998-11-25,920.5170290421211
1998-11-26,935.3901395722493
1998-11-27,924.5708117460134
1998-11-30,908.3154220419121
1998-12-01,898.2121863395412
1998-12-02,901.2428340067579
1998-12-03,902.8579198295247
1998-12-04,914.6859920237948
1998-12-07,931.9323718528036
1998-12-08,919.3785845300168
1998-12-09,912.1817255644495
1998-12-10,901.9160044284871
1998-12-11,888.4011157538635
1998-12-14,879.1739899195404
1998-12-15,882.3050978221988
1998-12-16,860.8686104891807
1998-12-17,845.3294058655302
1998-12-18,846.9544766269411
1998-12-21,837.7981059665624
1998-12-22,874.0322138055872
1998-12-23,862.6602188839149
1998-12-24,860.1391740853932
1998-12-25,860.0756660182483
1998-12-28,837.4435414065329
1998-12-29,839.8791141978176
1998-12-30,842.1905048894208
1998-12-31,835.9726192847485
1999-01-01,835.9726192847485
1999-01-04,837.7277717513649
1999-01-05,803.7592996134443
1999-01-06,810.2208403643014
1999-01-07,839.7285046436552
1999-01-08,841.8966961432575
1999-01-11,851.3599432337094
1999-01-12,848.0110668931953
1999-01-13,843.746258952315
1999-01-14,830.1819490209848
1999-01-15,856.7836395066806
1999-01-18,845.0510790427004
1999-01-19,835.9099375058854
1999-01-20,832.8240856635493
1999-01-21,834.541650035432
1999-01-22,819.0241588102585
1999-01-25,789.8241887372013
1999-01-26,802.5595319872363
1999-01-27,805.689514351567
1999-01-28,795.0087344238266
1999-01-29,783.8181845435618
1999-02-01,764.6247182349992
1999-02-02,743.4554871867556
1999-02-03,750.0675696442682
1999-02-04,723.5907431689274
1999-02-05,726.9576052282871
1999-02-08,765.0660197564674
1999-02-09,751.512159403562
1999-02-10,753.8023057161802
1999-02-11,753.5690026193938
1999-02-12,753.8023057161801
1999-02-15,753.8023057161801
1999-02-16,753.8023057161801
1999-02-17,752.6372326006991
1999-02-18,752.6372326006991
1999-02-19,749.7402455622051
1999-02-22,786.5307124930683
1999-02-23,761.2583196759674
1999-02-24,767.6764606226658
1999-02-25,772.0062465273777
1999-02-26,780.6525670831631
1999-03-01,783.9332134544231
1999-03-02,770.5090433235354
1999-03-03,783.1541998240647
1999-03-04,776.3200327798257
1999-03-05,775.2177499784124
1999-03-08,788.2395129832591
1999-03-09,797.051660335848
1999-03-10,800.9391360315952
1999-03-11,796.7337988471136
1999-03-12,801.8118935171702
1999-03-15,826.3517419361006
1999-03-16,838.5908989511312
1999-03-17,850.6535018555462
1999-03-18,872.8872738566656
1999-03-19,882.1141163875432
1999-03-22,890.8710939278039
1999-03-23,874.6590595008607
1999-03-24,870.6913653831326
1999-03-25,873.899269629043
1999-03-26,881.9728452560707
1999-03-29,858.5862185056122
1999-03-30,857.8175814621421
1999-03-31,853.6385174451874
1999-04-01,867.5895064964872
1999-04-02,885.1582711638108
1999-04-05,878.2713690301433
1999-04-06,878.815149719496
1999-04-07,876.80391496514
1999-04-08,900.4873980561772
1999-04-09,903.4084324733982
1999-04-12,914.1579705139861
1999-04-13,928.6498653854278
1999-04-14,930.8465416622395
1999-04-15,933.750807589304
1999-04-16,919.5796239408556
1999-04-19,943.36020414359
1999-04-20,937.2950670784039
1999-04-21,920.4956001734238
1999-04-22,922.0073659803655
1999-04-23,936.3257318249258
1999-04-26,946.5414956027676
1999-04-27,937.5831989017641
1999-04-28,930.5271252287101
1999-04-29,899.9216201434382
1999-04-30,906.3614906418957
1999-05-03,902.4620094844978
1999-05-04,923.2327717637338
1999-05-05,924.8700426568454
1999-05-06,927.4999062034526
1999-05-07,913.6477708298277
1999-05-10,911.4893206051354
1999-05-11,914.4065746214617
1999-05-12,915.5997698147411
1999-05-13,912.2886721870323
1999-05-14,932.032987216782
1999-05-17,935.2886091713658
1999-05-18,940.0971007684392
1999-05-19,946.7590646115589
1999-05-20,942.9085075473657
1999-05-21,947.3398154234334
1999-05-24,953.8167886700348
1999-05-25,942.9561711961123
1999-05-26,943.2384257180896
1999-05-27,950.0280263745029
1999-05-28,945.2767947399703
1999-05-31,943.9883472772525
1999-06-01,946.5662726117432
1999-06-02,965.4106021084058
1999-06-03,969.3648854697466
1999-06-04,979.4236112618128
1999-06-07,1014.2644911903603
1999-06-08,1038.865333926695
1999-06-09,1057.4843996268294
1999-06-10,1059.1750202723626
1999-06-11,1042.6820277981913
1999-06-14,1051.2484793408637
1999-06-15,1062.3900887671748
1999-06-16,1084.8182614945954
1999-06-17,1124.9900444501943
1999-06-18,1125.1639492336928
1999-06-21,1138.0109721496387
1999-06-22,1173.0814441759776
1999-06-23,1151.8345665814402
1999-06-24,1168.4684484341396
1999-06-25,1120.7773594111118
1999-06-28,1122.206259136621
1999-06-29,1164.5793885709784
1999-06-30,1165.0254318589855
1999-07-01,1164.683572264001
1999-07-02,1187.4378783342001
1999-07-05,1178.125965137538
1999-07-06,1163.3758934998802
1999-07-07,1169.2065240827321
1999-07-08,1187.1221868847879
1999-07-09,1180.7429474478483
1999-07-12,1175.4265367913529
1999-07-13,1139.0250745663634
1999-07-14,1086.00875646422
1999-07-15,1089.1470724211176
1999-07-16,1019.0412995442167
1999-07-19,1035.3216886195746
1999-07-20,1093.9054274413425
1999-07-21,1094.314943097519
1999-07-22,1076.3452550544273
1999-07-23,1076.4056867981376
1999-07-26,1055.7510195884213
1999-07-27,1017.2026172281512
1999-07-28,1033.0772406100032
1999-07-29,1017.1049958289359
1999-07-30,1025.8980815846817
1999-08-02,986.8646250633929
1999-08-03,983.033223524422
1999-08-04,974.3530257972676
1999-08-05,962.0685800121182
1999-08-06,949.2908403604958
1999-08-09,985.6243605195356
1999-08-10,1023.0452028688363
1999-08-11,1025.7706635120157
1999-08-12,1031.845800219491
1999-08-13,1072.616771068102
1999-08-16,1131.7499518086997
1999-08-17,1135.234441826571
1999-08-18,1115.9766876227252
1999-08-19,1120.7278942182772
1999-08-20,1144.015605476764
1999-08-23,1133.380207961036
1999-08-24,1117.6420241196424
1999-08-25,1143.1390496427796
1999-08-26,1137.2753451002793
1999-08-27,1133.8307035761113
1999-08-30,1139.8590121555978
1999-08-31,1156.8357494019458
1999-09-01,1176.5211466208684
1999-09-02,1173.688328137897
1999-09-03,1155.0384303244664
1999-09-06,1172.9306384190857
1999-09-07,1141.297895617701
1999-09-08,1152.551818837664
1999-09-09,1154.7333313568142
1999-09-10,1165.065834882964
1999-09-13,1167.7861129632909
1999-09-14,1153.927974958212
1999-09-15,1136.8566515441696
1999-09-16,1135.897473159009
1999-09-17,1126.6059899693735
1999-09-20,1142.3145751250674
1999-09-21,1138.8298277027595
1999-09-22,1138.7940131915416
1999-09-23,1138.7982334291285
1999-09-24,1138.7982334291285
1999-09-27,1103.295116133442
1999-09-28,1074.9621228583696
1999-09-29,1085.1061594712971
1999-09-30,1091.6078001438943
1999-10-01,1097.9300587182872
1999-10-04,1085.4852223165258
1999-10-05,1072.480191929944
1999-10-06,1070.9316544165658
1999-10-07,1091.4476131031574
1999-10-08,1085.248590583774
1999-10-11,1094.6940750620272
1999-10-12,1133.2291976762745
1999-10-13,1133.988136570667
1999-10-14,1144.3054838645066
1999-10-15,1134.769156496782
1999-10-18,1127.7965344247878
1999-10-19,1119.106329570742
1999-10-20,1109.6513711852192
1999-10-21,1105.8014814995595
1999-10-22,1087.5163369329448
1999-10-25,1105.2285646451078
1999-10-26,1107.7712851860856
1999-10-27,1112.1598617761751
1999-10-28,1111.0474305719497
1999-10-29,1124.8378235893372
1999-11-01,1151.0268048046737
1999-11-02,1138.6851159910225
1999-11-03,1116.6784948126444
1999-11-04,1105.7619837194711
1999-11-05,1111.6824952866734
1999-11-08,1097.7034477929678
1999-11-09,1096.754838630761
1999-11-10,1097.7895386015355
1999-11-11,1117.8263588585412
1999-11-12,1117.9848133990229
1999-11-15,1129.1475981385377
1999-11-16,1137.3302886510821
1999-11-17,1144.0858019640514
1999-11-18,1155.0894953197408
1999-11-19,1166.2740376452537
1999-11-22,1203.0491792544979
1999-11-23,1204.2662152134199
1999-11-24,1187.3941970556562
1999-11-25,1184.577872624495
1999-11-26,1130.8072119246078
1999-11-29,1158.5893639721069
1999-11-30,1134.5797554753128
1999-12-01,1146.430945912646
1999-12-02,1145.640162369224
1999-12-03,1165.2194893003655
1999-12-06,1159.9559290889338
1999-12-07,1148.5679220096156
1999-12-08,1146.4611056005951
1999-12-09,1136.548049851788
1999-12-10,1135.180569707083
1999-12-13,1164.0611820952572
1999-12-14,1158.5012890306243
1999-12-15,1156.9255631207845
1999-12-16,1147.025232355991
1999-12-17,1147.9119582861244
1999-12-20,1156.4391809300864
1999-12-21,1180.5175695556316
1999-12-22,1202.3600114625362
1999-12-23,1216.6365016297993
1999-12-24,1242.4459300224698
1999-12-27,1290.2203788915256
1999-12-28,1296.0704931896007
1999-12-29,1296.7910355884446
1999-12-30,1302.0857485886143
1999-12-31,1302.0681784617063
2000-01-03,1300.4918247347553
2000-01-04,1386.4934582043784
2000-01-05,1390.666259568645
2000-01-06,1386.9239463976478
2000-01-07,1370.6197416328575
2000-01-10,1416.5041937738508
2000-01-11,1389.183340651221
2000-01-12,1435.6384804961385
2000-01-13,1413.192720156274
2000-01-14,1406.1418959780376
2000-01-17,1449.3116048462334
2000-01-18,1436.8855160901912
2000-01-19,1415.414318757308
2000-01-20,1416.7808576821274
2000-01-21,1433.2232950047346
2000-01-24,1443.36510941759
2000-01-25,1448.0293692917244
2000-01-26,1496.0806118867984
2000-01-27,1494.1259795047802
2000-01-28,1489.1766417634667
2000-01-31,1508.9933808120522
2000-02-01,1515.8839152177877
2000-02-02,1510.9837999010608
2000-02-03,1510.812010744191
2000-02-04,1511.2807596535251
2000-02-07,1512.2635466863023
2000-02-08,1515.9604099849164
2000-02-09,1550.210711471684
2000-02-10,1554.3406780560376
2000-02-11,1574.2570488962933
2000-02-14,1547.7828759312954
2000-02-15,1546.5696368144745
2000-02-16,1550.5047946983366
2000-02-17,1559.5103111587234
2000-02-18,1541.6378481332983
2000-02-21,1479.1748711793527
2000-02-22,1467.2593580486582
2000-02-23,1456.5611417627113
2000-02-24,1461.47503961158
2000-02-25,1453.7783359245311
2000-02-28,1454.2273794935682
2000-02-29,1461.085837160167
2000-03-01,1495.879836292262
2000-03-02,1477.4174767361576
2000-03-03,1483.169892357575
2000-03-06,1471.1240594811916
2000-03-07,1458.8211231578064
2000-03-08,1462.5769537336507
2000-03-09,1500.0834209990248
2000-03-10,1469.7081797172325
2000-03-13,1373.410422246311
2000-03-14,1385.4017369110097
2000-03-15,1355.3522524623913
2000-03-16,1363.0269799173514
2000-03-17,1376.1321713571658
2000-03-20,1331.478484346657
2000-03-21,1417.3382413033833
2000-03-22,1442.5782857233035
2000-03-23,1522.791513646971
2000-03-24,1533.4850620097966
2000-03-27,1613.8940744376646
2000-03-28,1621.0159350312229
2000-03-29,1615.311615571317
2000-03-30,1640.4795876132
2000-03-31,1619.158777097295
2000-04-03,1662.346536342569
2000-04-04,1663.1658298548123
2000-04-05,1691.566999374826
2000-04-06,1642.8510874498834
2000-04-07,1637.6132912009082
2000-04-10,1700.3862381471797
2000-04-11,1683.6490357237838
2000-04-12,1640.616344296856
2000-04-13,1584.880497551181
2000-04-14,1526.9923896658563
2000-04-17,1471.7429679071465
2000-04-18,1526.7758313182098
2000-04-19,1487.6085309876519
2000-04-20,1490.5490448328073
2000-04-21,1485.2212669702049
2000-04-24,1430.3218327761685
2000-04-25,1462.4419186665205
2000-04-26,1403.5577001072027
2000-04-27,1410.8976201304333
2000-04-28,1471.1358669374254
2000-05-01,1462.5991664236417
2000-05-02,1437.8549266736638
2000-05-03,1394.7013266541296
2000-05-04,1377.2500312100315
2000-05-05,1426.537871252898
2000-05-08,1408.5687619150447
2000-05-09,1406.2775676193442
2000-05-10,1392.1257268851318
2000-05-11,1338.1706873768012
2000-05-12,1371.4049819961967
2000-05-15,1338.8106882650482
2000-05-16,1399.9093151914428
2000-05-17,1471.9198773845208
2000-05-18,1473.2365056139147
2000-05-19,1473.8073200184417
2000-05-22,1427.9213573137736
2000-05-23,1397.2113672720632
2000-05-24,1356.173762080903
2000-05-25,1341.904539140816
2000-05-26,1357.3410513038175
2000-05-29,1362.32302525146
2000-05-30,1395.2435687368927
2000-05-31,1439.5425347439113
2000-06-01,1420.9368157253848
2000-06-02,1436.7020739084885
2000-06-05,1459.6669794667876
2000-06-06,1459.6669794667876
2000-06-07,1501.4397868777296
2000-06-08,1479.9388269865124
