Date,UNITED ARAB EMIRATES IMI GROWTH
2015-05-22,676.710490156002
2015-05-25,666.5071353572903
2015-05-26,665.7160279982016
2015-05-27,650.4590309253016
2015-05-28,639.0457824831993
2015-05-29,639.0457824831993
2015-06-01,637.2835235105795
2015-06-02,646.6631692598196
2015-06-03,652.6681987209265
2015-06-04,652.5858850573559
2015-06-05,652.5926570662732
2015-06-08,648.464275987564
2015-06-09,666.5439105378421
2015-06-10,673.807738447403
2015-06-11,660.6280753170163
2015-06-12,660.6211681217649
2015-06-15,667.1015299858545
2015-06-16,659.7004243193359
2015-06-17,663.5592210587118
2015-06-18,659.3902292979083
2015-06-19,659.4178011504858
2015-06-22,675.9307922584054
2015-06-23,668.3487943893612
2015-06-24,672.2459596840472
2015-06-25,667.9066921920223
2015-06-26,667.8856940279511
2015-06-29,646.4459153194795
2015-06-30,659.7012157942804
2015-07-01,660.3630883899181
2015-07-02,661.9080261339244
2015-07-03,661.8739051861775
2015-07-06,657.9103750197436
2015-07-07,654.289032660054
2015-07-08,639.6865462003495
2015-07-09,648.2645708955858
2015-07-10,648.2645708955858
2015-07-13,654.971995232618
2015-07-14,658.6315295370582
2015-07-15,668.8523892979792
2015-07-16,668.8386343926146
2015-07-17,668.8386343926146
2015-07-20,680.0464805483027
2015-07-21,679.9513471304373
2015-07-22,679.5926807254951
2015-07-23,677.7494469882689
2015-07-24,677.7494469882689
2015-07-27,666.8982584546291
2015-07-28,654.8796511008496
2015-07-29,661.2014864281533
2015-07-30,664.2228392711818
2015-07-31,664.2569373649196
2015-08-03,669.297820938515
2015-08-04,664.5809723454157
2015-08-05,668.9968052204872
2015-08-06,664.3854870648794
2015-08-07,664.4058350363177
2015-08-10,659.479725867556
2015-08-11,657.2247689034434
2015-08-12,646.4321979564676
2015-08-13,638.2537859587699
2015-08-14,638.2860571615031
2015-08-17,624.4410376865388
2015-08-18,602.5609236347537
2015-08-19,603.1402023014164
2015-08-20,584.9365105204769
2015-08-21,584.9365105204769
2015-08-24,525.4234219715462
2015-08-25,555.2154428463454
2015-08-26,543.8693712781422
2015-08-27,572.5451281809899
2015-08-28,572.5681270096704
2015-08-31,588.1622892119485
2015-09-01,570.8141187861594
2015-09-02,556.7221690106431
2015-09-03,567.5935699401392
2015-09-04,567.5992141576903
2015-09-07,564.3108605815744
2015-09-08,563.0113678152868
2015-09-09,565.6714326409332
2015-09-10,566.5008539073475
2015-09-11,566.5407034163078
2015-09-14,553.452753247213
2015-09-15,556.6721147432095
2015-09-16,568.8701697025408
2015-09-17,568.8914718391339
2015-09-18,568.8800866758371
2015-09-21,573.0149683866199
2015-09-22,568.4496740569547
2015-09-23,568.4728242541298
2015-09-24,568.484400298241
2015-09-25,568.4728242541299
2015-09-28,560.6472441184344
2015-09-29,559.2092794634835
2015-09-30,573.4778656403149
2015-10-01,576.2554441476169
2015-10-02,576.2496206673312
2015-10-05,585.8677454557492
2015-10-06,587.8860585008063
2015-10-07,594.0750756953157
2015-10-08,590.6785589604096
2015-10-09,590.6785589604095
2015-10-12,594.598818078897
2015-10-13,594.7573896710738
2015-10-14,591.5013573421301
2015-10-15,591.543523866342
2015-10-16,591.4772657933806
2015-10-19,590.6719436585335
2015-10-20,586.8577626972326
2015-10-21,574.7798501965627
2015-10-22,566.4184093361783
2015-10-23,566.4299150304606
2015-10-26,564.2563651817928
2015-10-27,557.0919069425064
2015-10-28,552.0681837295864
2015-10-29,553.1826558359912
2015-10-30,553.1826558359913
2015-11-02,550.8627120586661
2015-11-03,557.3977752160048
2015-11-04,538.7704726042896
2015-11-05,546.4954840113088
2015-11-06,546.5286230479675
2015-11-09,530.2382040250698
2015-11-10,514.3692612226016
2015-11-11,520.8874403067352
2015-11-12,508.8797938979734
2015-11-13,508.9105162905179
2015-11-16,494.9882500657557
2015-11-17,497.18060578156076
2015-11-18,497.4324454541456
2015-11-19,509.50952958804857
2015-11-20,509.50438924115144
2015-11-23,505.832082053596
2015-11-24,496.3676139199041
2015-11-25,496.49227218549925
2015-11-26,493.5482706922442
2015-11-27,493.5482706922442
2015-11-30,487.76226944852175
2015-12-01,487.7886233733319
2015-12-02,487.7780813728936
2015-12-03,487.7780813728936
2015-12-04,487.7728105879374
2015-12-07,475.0015174573051
2015-12-08,463.8013103243913
2015-12-09,463.21499528032996
2015-12-10,454.2253802347904
2015-12-11,454.2302404149028
2015-12-14,456.3569053205379
2015-12-15,458.37040643248326
2015-12-16,468.4040125143884
2015-12-17,481.3126937120661
2015-12-18,481.292097763807
2015-12-21,489.33548417852643
2015-12-22,493.19549979209165
2015-12-23,491.3221184991325
2015-12-24,491.3325682167913
2015-12-25,491.3325682167913
2015-12-28,490.0493015856567
2015-12-29,483.15233321865446
2015-12-30,492.5728305221057
2015-12-31,494.7736290998047
2016-01-01,494.77362909980457
2016-01-04,483.56013806545593
2016-01-05,486.3397384576673
2016-01-06,484.5833832785789
2016-01-07,467.5801916762964
2016-01-08,467.59495561609765
2016-01-11,459.0935829668942
2016-01-12,453.62698194855585
2016-01-13,453.4556234482493
2016-01-14,436.5165327434503
2016-01-15,436.53037934069806
2016-01-18,415.95013539023256
2016-01-19,429.1363673411804
2016-01-20,416.87709334435567
2016-01-21,411.40156531650257
2016-01-22,411.43194278329054
2016-01-25,425.9124000497891
2016-01-26,422.13970229641393
2016-01-27,426.68531815425644
2016-01-28,442.083158050927
2016-01-29,442.03111102572154
2016-02-01,456.49937048270516
2016-02-02,455.87879938372674
2016-02-03,454.6977510736192
2016-02-04,468.7327358240864
2016-02-05,468.7277051682293
2016-02-08,468.76321996084306
2016-02-09,467.11806572055366
2016-02-10,463.02341210593386
2016-02-11,453.49114653497804
2016-02-12,453.49607848908096
2016-02-15,459.6176568317166
2016-02-16,465.60336442382317
2016-02-17,465.14318160022196
2016-02-18,472.52143691376966
2016-02-19,472.50084196715557
2016-02-22,479.9572201824806
2016-02-23,482.0092916503573
2016-02-24,474.10287219186125
2016-02-25,471.40606159861954
2016-02-26,471.41644409290933
2016-02-29,494.10200726455145
2016-03-01,500.61464466609556
2016-03-02,492.3733681501664
2016-03-03,499.4067117311722
2016-03-04,499.4067117311722
2016-03-07,517.4829294155322
2016-03-08,517.9912333180898
2016-03-09,517.6940626803955
2016-03-10,518.0247604855218
2016-03-11,518.0247604855217
2016-03-14,520.4322701844316
2016-03-15,518.3053872631102
2016-03-16,512.8563277510764
2016-03-17,530.9545277007297
2016-03-18,530.9778687725608
2016-03-21,530.956825031325
2016-03-22,524.9898785959099
2016-03-23,525.8254029093249
2016-03-24,520.4066695025328
2016-03-25,520.4066695025328
2016-03-28,510.04301090115734
2016-03-29,512.9415542425168
2016-03-30,519.7583435360629
2016-03-31,524.3900750970104
2016-04-01,524.3958396782715
2016-04-04,527.3688167777736
2016-04-05,523.9549811270759
2016-04-06,522.4206134798786
2016-04-07,527.3206229624506
2016-04-08,527.3264115811114
2016-04-11,533.607010141106
2016-04-12,536.5213917977038
2016-04-13,542.7932326331363
2016-04-14,557.4870547222454
2016-04-15,557.493251298494
2016-04-18,551.5870624825307
2016-04-19,553.6260128651062
2016-04-20,553.4231669548344
2016-04-21,560.6617950009075
2016-04-22,560.6555438775835
2016-04-25,554.9380666001255
2016-04-26,554.1983254868967
2016-04-27,555.5855195167262
2016-04-28,558.5936494374315
2016-04-29,558.5874334577102
2016-05-02,542.5968083096844
2016-05-03,531.7127433778486
2016-05-04,529.0611162674588
2016-05-05,529.067002179329
2016-05-06,529.078774483827
2016-05-09,531.40796936339
2016-05-10,529.5918715196605
2016-05-11,528.485764459132
2016-05-12,530.5929349625109
2016-05-13,530.5929349625109
2016-05-16,524.4609271403027
2016-05-17,529.9371021505132
2016-05-18,526.8843595823882
2016-05-19,515.2136337952306
2016-05-20,515.219332302138
2016-05-23,508.57587534566875
2016-05-24,508.5540647625578
2016-05-25,523.5758625236437
2016-05-26,525.1966506947676
2016-05-27,525.1908135788589
2016-05-30,517.1792652117545
2016-05-31,517.2742787033922
2016-06-01,526.3653539772837
2016-06-02,523.3570958059397
2016-06-03,523.3570958059397
2016-06-06,530.6338346199327
2016-06-07,539.8239549343261
2016-06-08,543.4056751990634
2016-06-09,543.2248541617055
2016-06-10,543.2248541617055
2016-06-13,538.5872906674184
2016-06-14,540.9416906491315
2016-06-15,538.4867285143264
2016-06-16,534.5405447284161
2016-06-17,534.5405447284161
2016-06-20,535.1517857377327
2016-06-21,538.5619225176168
2016-06-22,542.4351842681439
2016-06-23,542.7721575026001
2016-06-24,542.7783344331315
2016-06-27,534.0329032954285
2016-06-28,531.8198564163094
2016-06-29,532.6485128351469
2016-06-30,533.9125393487005
2016-07-01,533.949165798351
2016-07-04,539.6416758728489
2016-07-05,539.6355124415707
2016-07-06,539.6293491780915
2016-07-07,539.6540032388301
2016-07-08,539.6540032388301
2016-07-11,543.1054277647573
2016-07-12,546.2451806473479
2016-07-13,556.7823468092574
2016-07-14,559.0059952622775
2016-07-15,559.0317421313323
2016-07-18,565.4710916046147
2016-07-19,565.046831955801
2016-07-20,567.1519003629247
2016-07-21,564.9547068118638
2016-07-22,564.9807364188422
2016-07-25,565.7385244376854
2016-07-26,562.4200326769184
2016-07-27,561.256510118713
2016-07-28,561.8616396570152
2016-07-29,561.8616396570152
2016-08-01,564.7728499079359
2016-08-02,556.5012879671682
2016-08-03,553.6844730602782
2016-08-04,562.2664135276414
2016-08-05,562.2405914901542
2016-08-08,568.2351301489191
2016-08-09,569.0528031671446
2016-08-10,568.6516573560009
2016-08-11,569.9071892397378
2016-08-12,569.9137021798263
2016-08-15,582.7757607791632
2016-08-16,579.1640533138403
2016-08-17,576.9147859359063
2016-08-18,575.9265064168952
2016-08-19,575.9199886503542
2016-08-22,573.4261580781431
2016-08-23,571.1190791727247
2016-08-24,567.0809440386097
2016-08-25,568.4195794453788
2016-08-26,568.4454024088368
2016-08-29,567.6961364599687
2016-08-30,568.702120191328
2016-08-31,568.1814518045803
2016-09-01,568.0094562711008
2016-09-02,568.0287742347795
2016-09-05,572.9758172115866
2016-09-06,574.0196144911258
2016-09-07,569.605701653225
2016-09-08,572.4302943253941
2016-09-09,572.4238129323112
2016-09-12,572.4432576409554
2016-09-13,572.430294325394
2016-09-14,572.4367758949394
2016-09-15,572.6382416966898
2016-09-16,572.6382416966898
2016-09-19,571.9536010032613
2016-09-20,571.7112711817283
2016-09-21,568.5544646417225
2016-09-22,576.8755518086148
2016-09-23,576.8690422539003
2016-09-26,572.2230183369714
2016-09-27,567.5226798764971
2016-09-28,567.0373280904232
2016-09-29,572.7087954917912
2016-09-30,572.7087954917912
2016-10-03,563.7434746642161
2016-10-04,566.9474561678231
2016-10-05,564.5096013416099
2016-10-06,564.3145207364175
2016-10-07,564.3018373189991
2016-10-10,563.0793652234881
2016-10-11,566.0961086537822
2016-10-12,560.6562284775204
2016-10-13,559.1167153772129
2016-10-14,559.1293050067937
2016-10-17,546.4520692774696
2016-10-18,548.0684644132639
2016-10-19,550.8828947756451
2016-10-20,552.8135389554736
2016-10-21,552.8073118691175
2016-10-24,553.0407947577598
2016-10-25,553.220721814444
2016-10-26,546.2770211610115
2016-10-27,544.1067116349725
2016-10-28,544.1067116349725
2016-10-31,541.8159174323462
2016-11-01,540.8109817767348
2016-11-02,533.2560798515364
2016-11-03,533.1432333600429
2016-11-04,533.1312234870529
2016-11-07,533.4248974842218
2016-11-08,539.0419454661394
2016-11-09,529.6097013558166
2016-11-10,522.0074169336759
2016-11-11,522.019203902274
2016-11-14,504.58728958350366
2016-11-15,504.5919057041866
2016-11-16,517.7157793207422
2016-11-17,520.4096202339554
2016-11-18,520.4096202339554
2016-11-21,510.1615305240402
2016-11-22,510.1446151173761
2016-11-23,520.4548000456446
2016-11-24,517.0445570228708
2016-11-25,517.0269937664341
2016-11-28,516.3891857322714
2016-11-29,513.9589710151555
2016-11-30,526.380586776834
2016-12-01,526.380586776834
2016-12-02,526.3685157018083
2016-12-05,525.6613398979313
2016-12-06,530.7137984392573
2016-12-07,535.0881075022106
2016-12-08,542.9766558083204
2016-12-09,542.9644477477066
2016-12-12,556.901836235032
2016-12-13,551.4430068820772
2016-12-14,543.2500946080003
2016-12-15,536.7447018704156
2016-12-16,536.7202958335549
2016-12-19,538.6323371094744
2016-12-20,539.7776659117028
2016-12-21,537.1557104294575
2016-12-22,529.337845330983
2016-12-23,529.34981683344
2016-12-26,534.1825769980211
2016-12-27,535.9821894816353
2016-12-28,535.1949375342009
2016-12-29,541.4388820181156
2016-12-30,541.4388820181156
2017-01-02,545.0121712127957
2017-01-03,554.8887806991851
2017-01-04,552.8843099076422
2017-01-05,553.5118897170287
2017-01-06,553.5242694515397
2017-01-09,555.7411455908475
2017-01-10,559.783223628529
2017-01-11,559.3562392304208
2017-01-12,559.9710305049016
2017-01-13,559.9585064922933
2017-01-16,557.3565799590659
2017-01-17,560.3880059811933
2017-01-18,561.3330768406232
2017-01-19,558.9381830310887
2017-01-20,558.9381830310887
2017-01-23,554.718859964229
2017-01-24,554.1126711053759
2017-01-25,545.01302018027
2017-01-26,551.1584265787425
2017-01-27,551.1706523030778
2017-01-30,548.0715659082184
2017-01-31,540.2865611031749
2017-02-01,547.4724576574338
2017-02-02,536.5372192145554
2017-02-03,536.5254035965617
2017-02-06,544.8840536096859
2017-02-07,543.1425571372164
2017-02-08,545.9479130171684
2017-02-09,543.2452422428946
2017-02-10,543.2452422428946
2017-02-13,543.0093873598628
2017-02-14,544.2029206977865
2017-02-15,542.437568119481
2017-02-16,551.0410684223413
2017-02-17,551.0410684223413
2017-02-20,539.5498072465971
2017-02-21,544.2905440349525
2017-02-22,552.1358519904361
2017-02-23,556.125958959332
2017-02-24,556.1259589593318
2017-02-27,550.5664435343432
2017-02-28,537.7438224278953
2017-03-01,539.3981128507634
2017-03-02,540.2946822895691
2017-03-03,540.2771365878746
2017-03-06,544.7075874982986
2017-03-07,537.971096674811
2017-03-08,541.1159800791504
2017-03-09,539.179306962276
2017-03-10,539.1851052721553
2017-03-13,536.0702038526372
2017-03-14,534.806544901846
2017-03-15,533.42674457506
2017-03-16,538.8514393800563
2017-03-17,538.8572401009827
2017-03-20,537.4490317335618
2017-03-21,542.6873777484734
2017-03-22,540.8774498882304
2017-03-23,540.8930717046438
2017-03-24,540.8872557931908
2017-03-27,539.0602764761485
2017-03-28,536.2793711754123
2017-03-29,535.6313298558479
2017-03-30,540.5677738788715
2017-03-31,540.5502774385295
2017-04-03,540.9109201578107
2017-04-04,544.7000323931205
2017-04-05,548.477938064032
2017-04-06,545.2019761927863
2017-04-07,545.2019761927863
2017-04-10,543.6852800937314
2017-04-11,543.9728223970225
2017-04-12,544.1160968746858
2017-04-13,539.6381354864827
2017-04-14,539.6381354864828
2017-04-17,530.2687299390369
2017-04-18,536.5784845874746
2017-04-19,541.3639085030311
2017-04-20,538.9381220391607
2017-04-21,538.9265094013984
2017-04-24,534.3846426814226
2017-04-25,533.8232591775561
2017-04-26,537.5091086204541
2017-04-27,531.2481415962704
2017-04-28,531.2366531843561
2017-05-01,537.6815212369468
2017-05-02,541.7445215016287
2017-05-03,543.5929529781451
2017-05-04,544.24608747633
2017-05-05,544.24608747633
2017-05-08,541.4250881143788
2017-05-09,543.5128049845591
2017-05-10,545.8721237893101
2017-05-11,549.0136761627655
2017-05-12,549.0253816475696
2017-05-15,538.3503637643121
2017-05-16,537.5107466215618
2017-05-17,542.6797536402762
2017-05-18,539.1529343887195
2017-05-19,539.1472045173562
2017-05-22,536.3631061172854
2017-05-23,534.0033553953174
2017-05-24,534.0171407333705
2017-05-25,531.9451474220695
2017-05-26,531.9563888596696
2017-05-29,533.0385794333072
2017-05-30,535.0854659309606
2017-05-31,531.1099404835561
2017-06-01,536.3896344428188
2017-06-02,536.4129520770583
2017-06-05,536.3364457891089
2017-06-06,533.5494001726535
2017-06-07,542.9400022675352
2017-06-08,542.4212076710339
2017-06-09,542.4330064821393
2017-06-12,539.0453300237716
2017-06-13,537.9559487705778
2017-06-14,536.221741809665
2017-06-15,533.7585054812542
2017-06-16,533.7347459304136
2017-06-19,534.5136180398252
2017-06-20,533.8165244766395
2017-06-21,531.6262206524087
2017-06-22,529.3146005103832
2017-06-23,529.3028923970841
2017-06-26,529.2970385795023
2017-06-27,529.2911849212907
2017-06-28,530.7173856194152
2017-06-29,529.1020417578058
2017-06-30,529.0961726657969
2017-07-03,533.9803809027073
2017-07-04,535.4039901406916
2017-07-05,535.2218998583716
2017-07-06,533.4873681294017
2017-07-07,533.4873681294017
2017-07-10,535.0609999529297
2017-07-11,537.0920731553355
2017-07-12,546.1806821508465
2017-07-13,559.3156858034707
2017-07-14,559.3156858034707
2017-07-17,567.1456154162868
2017-07-18,563.8922509134152
2017-07-19,566.6967424663271
2017-07-20,562.0789520698843
2017-07-21,562.0789520698843
2017-07-24,567.4777754771343
2017-07-25,567.1868900054105
2017-07-26,567.6092597026426
2017-07-27,572.5650369540335
2017-07-28,572.5587178897131
2017-07-31,572.1261748852212
2017-08-01,567.5174329136078
2017-08-02,573.4717505100969
2017-08-03,575.9120874413289
2017-08-04,575.9120874413289
2017-08-07,574.8314436633382
2017-08-08,573.8106271472635
2017-08-09,569.3552909657045
2017-08-10,568.1241718428092
2017-08-11,568.1241718428093
2017-08-14,557.7002298234827
2017-08-15,559.1293338832843
2017-08-16,560.3794354055821
2017-08-17,560.9824516816267
2017-08-18,560.9824516816267
2017-08-21,558.4431693398075
2017-08-22,558.6912807558675
2017-08-23,562.6653443021019
2017-08-24,561.2934221132001
2017-08-25,561.2746793179693
2017-08-28,564.5807563541579
2017-08-29,562.723770610326
2017-08-30,568.6132239538996
2017-08-31,568.6132239538996
2017-09-01,568.6132239538996
2017-09-04,568.2410281400887
2017-09-05,568.29534140589
2017-09-06,564.180482443955
2017-09-07,561.7041121261175
2017-09-08,561.7103488408959
2017-09-11,560.8162561465773
2017-09-12,560.1121502161419
2017-09-13,560.1136411053924
2017-09-14,562.5745549255851
2017-09-15,562.5745549255851
2017-09-18,563.2052421707056
2017-09-19,565.4250980171113
2017-09-20,565.0565632649336
2017-09-21,565.0441649071327
2017-09-22,565.0503640016444
2017-09-25,556.0562474209416
2017-09-26,554.0240990752249
2017-09-27,557.3729067951407
2017-09-28,550.2439190599822
2017-09-29,550.2922855496636
2017-10-02,554.0281854401189
2017-10-03,555.4950452649921
2017-10-04,558.9931527725304
2017-10-05,558.9031116593391
2017-10-06,558.8846297947588
2017-10-09,557.4794059893582
2017-10-10,557.7058992962961
2017-10-11,561.9754409630444
2017-10-12,563.9363508250075
2017-10-13,563.9301031960694
2017-10-16,567.1375945684115
2017-10-17,564.4018524338711
2017-10-18,560.9641143835725
2017-10-19,562.0304111964679
2017-10-20,562.0428495864242
2017-10-23,563.4395628518073
2017-10-24,569.2765662669525
2017-10-25,572.4363985692326
2017-10-26,566.9849411370813
2017-10-27,566.9911455866833
2017-10-30,567.091750403617
2017-10-31,564.2384275292444
2017-11-01,567.6012916325656
2017-11-02,565.8335773447574
2017-11-03,565.8151500028237
2017-11-06,557.6025513239368
2017-11-07,547.5791363590129
2017-11-08,538.6173018999556
2017-11-09,543.0763908526748
2017-11-10,543.0881188890232
2017-11-13,545.075222700851
2017-11-14,542.4008738131628
2017-11-15,538.6157858613319
2017-11-16,534.106337418457
2017-11-17,534.100598082016
2017-11-20,524.746496568697
2017-11-21,528.8125964696962
2017-11-22,528.4507432196776
2017-11-23,528.1002376060572
2017-11-24,528.1171632294314
2017-11-27,531.5426548800828
2017-11-28,530.612247827207
2017-11-29,528.6620410974808
2017-11-30,528.6507428210911
2017-12-01,528.6392517781287
2017-12-04,535.7437486403313
2017-12-05,528.5235783387182
2017-12-06,529.6937546950716
2017-12-07,534.1701497597368
2017-12-08,534.1701497597368
2017-12-11,539.6996462384833
2017-12-12,543.3192174760491
2017-12-13,529.8954621389222
2017-12-14,519.8746890221863
2017-12-15,519.8746890221863
2017-12-18,526.932130238792
2017-12-19,523.1263303843585
2017-12-20,527.5531409484893
2017-12-21,524.3285687528215
2017-12-22,524.2831451772274
2017-12-25,517.0769020914473
2017-12-26,512.1510826491889
2017-12-27,518.719300751714
2017-12-28,529.168788965747
2017-12-29,529.1687889657469
