Date,MEXICO IMI GROWTH
1997-04-16,173.47549648124016
1997-04-17,172.03738618800637
1997-04-18,172.39015030451458
1997-04-21,172.12337391272538
1997-04-22,174.15858285842256
1997-04-23,175.10327798379816
1997-04-24,173.3343224483415
1997-04-25,173.64954566772892
1997-04-28,170.76024902604416
1997-04-29,170.6255870210303
1997-04-30,170.54196323533938
1997-05-01,170.7674910204743
1997-05-02,171.72940397609955
1997-05-05,171.89243822038065
1997-05-06,172.7849206955086
1997-05-07,172.56086657048436
1997-05-08,174.65967880527796
1997-05-09,175.48763900162987
1997-05-12,177.0607924701113
1997-05-13,177.9255656265749
1997-05-14,176.98887794607936
1997-05-15,177.12251724558612
1997-05-16,177.30491526644795
1997-05-19,177.83693692540314
1997-05-20,179.38800573991477
1997-05-21,180.8803860889944
1997-05-22,181.55126224758962
1997-05-23,181.80335637948832
1997-05-26,181.2412435846099
1997-05-27,180.55203584529403
1997-05-28,178.61431687970583
1997-05-29,179.32234820466064
1997-05-30,180.92186705795686
1997-06-02,182.1961124488256
1997-06-03,184.01295245480665
1997-06-04,185.10100593603255
1997-06-05,184.11215872831136
1997-06-06,184.39598619387974
1997-06-09,183.7910937750687
1997-06-10,184.2798611006796
1997-06-11,185.81023194905052
1997-06-12,188.23042779448915
1997-06-13,189.4745225804752
1997-06-16,189.99833491975383
1997-06-17,191.98252760911
1997-06-18,193.10407881756817
1997-06-19,193.88534805652355
1997-06-20,195.99590975387196
1997-06-23,197.04634628324268
1997-06-24,196.23473531442298
1997-06-25,196.0100873898962
1997-06-26,197.96876549887352
1997-06-27,199.70725689288625
1997-06-30,200.41646500284347
1997-07-01,202.85297784606158
1997-07-02,203.10547376523846
1997-07-03,203.8470901140664
1997-07-04,205.76768718655643
1997-07-07,209.12404041778206
1997-07-08,213.07830524423088
1997-07-09,214.62664291547324
1997-07-10,215.4177768697755
1997-07-11,215.1177701617636
1997-07-14,213.34819864799152
1997-07-15,209.2432756870369
1997-07-16,214.68614394080583
1997-07-17,215.01560864095572
1997-07-18,211.8411736894001
1997-07-21,207.69588081218055
1997-07-22,210.40779928147978
1997-07-23,215.0526782239094
1997-07-24,217.17133608621
1997-07-25,216.76175257960548
1997-07-28,215.03187132883286
1997-07-29,220.20351028661332
1997-07-30,226.57472847780164
1997-07-31,229.37827995803443
1997-08-01,227.59591243509826
1997-08-04,230.6588816243375
1997-08-05,232.96226311710177
1997-08-06,235.782425846655
1997-08-07,233.72528748551787
1997-08-08,230.37076832163388
1997-08-11,230.7892811140497
1997-08-12,230.32548347620641
1997-08-13,231.6117755184046
1997-08-14,232.44346746131558
1997-08-15,230.54756754378948
1997-08-18,230.09345000637853
1997-08-19,232.80281052464917
1997-08-20,236.88355462378667
1997-08-21,233.33649373594744
1997-08-22,232.98817794522466
1997-08-25,231.38371177520042
1997-08-26,228.27617135560436
1997-08-27,228.4586699358649
1997-08-28,225.81279462698146
1997-08-29,221.54982826123955
1997-09-01,221.19546193324652
1997-09-02,226.65184468056052
1997-09-03,230.30063000437502
1997-09-04,229.72519104936518
1997-09-05,232.34585174685608
1997-09-08,232.92801756508547
1997-09-09,233.74090816271266
1997-09-10,230.61843243228253
1997-09-11,226.3815332599127
1997-09-12,230.4767676854802
1997-09-15,231.03605572333558
1997-09-16,231.64678933292015
1997-09-17,238.6239404640598
1997-09-18,241.59717826677377
1997-09-19,243.57453551203284
1997-09-22,246.97613236443834
1997-09-23,247.08909153164632
1997-09-24,245.89326666688902
1997-09-25,246.77788235575272
1997-09-26,247.90388872617802
1997-09-29,249.6089836866806
1997-09-30,252.94180819799195
1997-10-01,255.3585422701148
1997-10-02,254.51394039154388
1997-10-03,253.87497617313153
1997-10-06,253.81418196303443
1997-10-07,255.49707058643205
1997-10-08,253.652418035651
1997-10-09,252.83558559364712
1997-10-10,253.0706679863458
1997-10-13,253.8845795896901
1997-10-14,257.21039947182874
1997-10-15,258.5889859733488
1997-10-16,257.0283142481055
1997-10-17,254.00752786176935
1997-10-20,255.5674288095395
1997-10-21,258.7274673954496
1997-10-22,256.93292339513266
1997-10-23,246.42663700764012
1997-10-24,237.9207082193442
1997-10-27,195.41495999642947
1997-10-28,221.4259532065041
1997-10-29,221.96692219982492
1997-10-30,210.94082510777923
1997-10-31,211.74710077912547
1997-11-03,226.27445317900091
1997-11-04,225.1585799009917
1997-11-05,223.21911874367265
1997-11-06,221.50335757405546
1997-11-07,213.7071217129781
1997-11-10,210.73510716765466
1997-11-11,211.75430875397774
1997-11-12,201.01659816397105
1997-11-13,204.63645876789974
1997-11-14,209.6223082011292
1997-11-17,214.26670155605927
1997-11-18,213.29878619587674
1997-11-19,215.74744423155568
1997-11-20,216.53340942001316
1997-11-21,222.99251121819253
1997-11-24,217.44904530549633
1997-11-25,221.0909111898485
1997-11-26,225.7699990504399
1997-11-27,228.32277905732604
1997-11-28,228.76863379556139
1997-12-01,235.44937250999848
1997-12-02,237.81107075816936
1997-12-03,237.59780499559983
1997-12-04,238.69626063277946
1997-12-05,237.75482599678708
1997-12-08,238.32825437358014
1997-12-09,238.823715006996
1997-12-10,236.56028537269287
1997-12-11,231.4649419844025
1997-12-12,231.39437340452923
1997-12-15,234.5737868240371
1997-12-16,237.86783165695897
1997-12-17,240.024607928851
1997-12-18,237.649671939045
1997-12-19,233.83092683452347
1997-12-22,232.0442059269096
1997-12-23,230.1665830247646
1997-12-24,231.6677499985135
1997-12-25,231.6677499985135
1997-12-26,234.36228155173916
1997-12-29,239.28816018993123
1997-12-30,243.62364548042063
1997-12-31,244.71086995372465
1998-01-01,244.71086995372465
1998-01-02,244.25772007704586
1998-01-05,244.99066213850733
1998-01-06,239.97647352695873
1998-01-07,236.29451437277817
1998-01-08,231.15910221906614
1998-01-09,215.36540937973683
1998-01-12,219.74944364068477
1998-01-13,220.88528801077047
1998-01-14,219.63321604433622
1998-01-15,217.93025708341264
1998-01-16,224.06728368461265
1998-01-19,228.91899591415992
1998-01-20,224.86935246666633
1998-01-21,220.80929649206766
1998-01-22,217.49355510310718
1998-01-23,215.99692165230223
1998-01-26,216.91692926249002
1998-01-27,217.3045339759506
1998-01-28,213.93858945639252
1998-01-29,209.4941344013746
1998-01-30,214.1875267136082
1998-02-02,218.52776378841955
1998-02-03,220.8761097872636
1998-02-04,221.92985949954985
1998-02-05,221.92985949954985
1998-02-06,219.9239505028148
1998-02-09,218.0263946380929
1998-02-10,219.03405681920026
1998-02-11,220.3259605866811
1998-02-12,217.96662832393937
1998-02-13,215.1015829314942
1998-02-16,214.39161407289865
1998-02-17,211.8265052553602
1998-02-18,211.45396538657917
1998-02-19,212.23728599663409
1998-02-20,211.5988781666232
1998-02-23,209.8547095445878
1998-02-24,212.60406050747585
1998-02-25,216.78170789081256
1998-02-26,218.44033054410178
1998-02-27,220.68327374004193
1998-03-02,221.98858744098894
1998-03-03,220.07870190544236
1998-03-04,217.00600160798527
1998-03-05,214.03238088234596
1998-03-06,217.68568363978767
1998-03-09,215.47838662235333
1998-03-10,211.96443262411663
1998-03-11,214.20474295776637
1998-03-12,214.71840998339107
1998-03-13,214.654756571843
1998-03-16,212.53984041580807
1998-03-17,213.7580268171576
1998-03-18,216.6705290949697
1998-03-19,216.29970952787306
1998-03-20,219.36081218167976
1998-03-23,223.10435325724512
1998-03-24,222.5324452913155
1998-03-25,223.05858573137033
1998-03-26,223.59252446365156
1998-03-27,225.1267951916786
1998-03-30,226.34208988067678
1998-03-31,226.30530759994141
1998-04-01,225.62975032657565
1998-04-02,225.75782486498787
1998-04-03,223.65823731506902
1998-04-06,224.00489399506688
1998-04-07,222.67847411490834
1998-04-08,224.55692527661827
1998-04-09,225.03318598770332
1998-04-10,225.03318598770332
1998-04-13,224.58121901346834
1998-04-14,226.64198908316197
1998-04-15,227.70189839377773
1998-04-16,227.53439153419106
1998-04-17,230.77713608489253
1998-04-20,233.64779156568167
1998-04-21,233.59008104901997
1998-04-22,233.2823451904946
1998-04-23,233.01657598282046
1998-04-24,229.21819495558248
1998-04-27,222.84208048516183
1998-04-28,227.9317034388866
1998-04-29,227.13300187957202
1998-04-30,228.86238165344048
1998-05-01,228.7545992873236
1998-05-04,228.30330600905262
1998-05-05,228.03393746913278
1998-05-06,223.9044179567378
1998-05-07,223.8572397757637
1998-05-08,225.01452973110054
1998-05-11,221.0875171898605
1998-05-12,219.54756843272602
1998-05-13,217.60001246513417
1998-05-14,217.02029712960194
1998-05-15,218.72190822293788
1998-05-18,211.10735706484834
1998-05-19,212.07190752636424
1998-05-20,210.00211393868423
1998-05-21,212.62862101800536
1998-05-22,212.97590759730335
1998-05-25,211.16908897668966
1998-05-26,202.7961884097842
1998-05-27,203.2155572463487
1998-05-28,201.02300721779528
1998-05-29,204.85880000740312
1998-06-01,198.37883642372742
1998-06-02,202.04579913465665
1998-06-03,202.66894657835397
1998-06-04,209.1934424200259
1998-06-05,209.06988607580396
1998-06-08,207.6230916800667
1998-06-09,206.03136010053913
1998-06-10,199.49422765652142
1998-06-11,193.1514163178921
1998-06-12,192.41465843885928
1998-06-15,184.95017687815732
1998-06-16,187.90870066633772
1998-06-17,196.39966408742328
1998-06-18,191.51235752834347
1998-06-19,195.05551470418385
1998-06-22,194.10402616213486
1998-06-23,196.02136853769127
1998-06-24,195.2688473992914
1998-06-25,190.55335361636122
1998-06-26,186.80494269321113
1998-06-29,187.41272393503786
1998-06-30,192.5368157301966
1998-07-01,195.89910812950203
1998-07-02,196.01922684272247
1998-07-03,196.67951706963711
1998-07-06,194.00965364785063
1998-07-07,196.97762339924003
1998-07-08,199.79786669779165
1998-07-09,199.2271280892401
1998-07-10,200.56324916085956
1998-07-13,202.75623964168912
1998-07-14,205.47364436917115
1998-07-15,204.6932987402118
1998-07-16,207.00899748001066
1998-07-17,208.2077855109394
1998-07-20,206.33048253581646
1998-07-21,202.70351168216405
1998-07-22,203.61855540248402
1998-07-23,201.51734056043466
1998-07-24,202.210804191902
1998-07-27,200.24774940229477
1998-07-28,194.20985406056604
1998-07-29,193.42913055529488
1998-07-30,193.40893746822204
1998-07-31,188.22087263564353
1998-08-03,185.24628064101273
1998-08-04,182.32497152992016
1998-08-05,182.7822437870756
1998-08-06,179.52393754409906
1998-08-07,174.32572726278298
1998-08-10,169.82688984215804
1998-08-11,163.318852603223
1998-08-12,159.92227167466078
1998-08-13,162.0073864919075
1998-08-14,161.86496452684935
1998-08-17,159.9193276140639
1998-08-18,164.55745377858645
1998-08-19,162.80751145195305
1998-08-20,157.63596663451213
1998-08-21,150.2458946426193
1998-08-24,148.88918458469328
1998-08-25,148.780499750529
1998-08-26,142.92163176073615
1998-08-27,132.92975897423548
1998-08-28,134.01995245463087
1998-08-31,128.66193428798053
1998-09-01,131.51245045548865
1998-09-02,135.4906905538487
1998-09-03,130.4534350658415
1998-09-04,127.56403917883395
1998-09-07,130.13540138534103
1998-09-08,131.0558745817117
1998-09-09,127.64654287370568
1998-09-10,115.95334441488218
1998-09-11,118.9360822073668
1998-09-14,123.47836688687144
1998-09-15,136.60423404500995
1998-09-16,137.0095878552325
1998-09-17,134.37344507079575
1998-09-18,137.39239880283228
1998-09-21,138.12980145759627
1998-09-22,139.32550443926723
1998-09-23,148.48267537240613
1998-09-24,142.44240359702485
1998-09-25,144.2889384774265
1998-09-28,143.9116275269572
1998-09-29,141.44778124513758
1998-09-30,139.42819739947637
1998-10-01,131.24635373668053
1998-10-02,137.0963797997842
1998-10-05,134.05508033895575
1998-10-06,135.0509744709212
1998-10-07,132.0330252770468
1998-10-08,132.52869686501398
1998-10-09,134.10584365250878
1998-10-12,136.52164662725838
1998-10-13,136.32757271335137
1998-10-14,138.59140982024633
1998-10-15,145.40062382967633
1998-10-16,149.3446058660282
1998-10-19,149.0233313423275
1998-10-20,150.40329212710606
1998-10-21,152.29534611190675
1998-10-22,156.87381331557037
1998-10-23,153.49929656843665
1998-10-26,153.31231212920724
1998-10-27,148.90109793707802
1998-10-28,146.04066354348586
1998-10-29,145.45068923486477
1998-10-30,152.5444565952582
1998-11-02,153.612267791425
1998-11-03,156.10587467558335
1998-11-04,160.6233063527157
1998-11-05,161.16426144733808
1998-11-06,162.14866838701616
1998-11-09,159.21694121397056
1998-11-10,156.21747310991083
1998-11-11,156.54454779472795
1998-11-12,154.03761032495945
1998-11-13,153.06028826733083
1998-11-16,152.70982861176378
1998-11-17,154.0832789809942
1998-11-18,157.65184505185664
1998-11-19,155.52167560763056
1998-11-20,155.99319155186794
1998-11-23,160.01242894452494
1998-11-24,156.83182280108073
1998-11-25,157.23642183658964
1998-11-26,157.70725787096262
1998-11-27,155.6949967332583
1998-11-30,149.01584432393494
1998-12-01,147.69951861763647
1998-12-02,150.58041668640107
1998-12-03,147.07759475816664
1998-12-04,148.3363379664236
1998-12-07,149.2600545726986
1998-12-08,149.11370624562963
1998-12-09,148.58110645293857
1998-12-10,148.01565667634438
1998-12-11,149.5661653059366
1998-12-14,149.07537378527104
1998-12-15,147.9520498134858
1998-12-16,151.54210518997027
1998-12-17,152.22467736268362
1998-12-18,154.0890563199946
1998-12-21,156.8333887215674
1998-12-22,156.72126609869446
1998-12-23,155.83192872655675
1998-12-24,157.07854724554662
1998-12-25,157.07854724554662
1998-12-28,155.4318231386043
1998-12-29,154.4056845306321
1998-12-30,156.168539412589
1998-12-31,157.05676856990175
1999-01-01,157.05676856990175
1999-01-04,155.81121724934567
1999-01-05,153.0737196507652
1999-01-06,150.9619648250464
1999-01-07,149.99279190176938
1999-01-08,149.43937062668013
1999-01-11,145.30868442941286
1999-01-12,137.70927546779086
1999-01-13,125.94381306670411
1999-01-14,126.03728272272087
1999-01-15,138.86597248137284
1999-01-18,140.276704235449
1999-01-19,138.77425947939685
1999-01-20,145.09017498564296
1999-01-21,143.54126322882135
1999-01-22,141.9457104197512
1999-01-25,142.77778328276668
1999-01-26,145.2109073050932
1999-01-27,146.8846635835288
1999-01-28,149.99321615296282
1999-01-29,149.20494351188063
1999-02-01,152.87890448268317
1999-02-02,153.33501217525662
1999-02-03,153.0729582899929
1999-02-04,152.66548928518722
1999-02-05,152.93086262141676
1999-02-08,152.88118677674055
1999-02-09,151.3415996082688
1999-02-10,152.3701768210196
1999-02-11,156.88431192109545
1999-02-12,158.28857774386964
1999-02-15,157.83411921775462
1999-02-16,159.89802452592843
1999-02-17,157.87453651349298
1999-02-18,157.91444762750496
1999-02-19,158.55824221598814
1999-02-22,158.09685118392835
1999-02-23,158.06635373342453
1999-02-24,158.2910015460389
1999-02-25,159.36215591800914
1999-02-26,159.97558443843386
1999-03-01,159.0623587895738
1999-03-02,158.25157724813886
1999-03-03,156.4210566160415
1999-03-04,158.47457744552358
1999-03-05,160.92513487598887
1999-03-08,166.01643393787563
1999-03-09,168.58110909497907
1999-03-10,172.13258523474403
1999-03-11,174.05360067775806
1999-03-12,174.4076496143539
1999-03-15,177.45023265563947
1999-03-16,180.62148206504207
1999-03-17,180.01044757518514
1999-03-18,180.41580207015474
1999-03-19,178.05566796634713
1999-03-22,175.6420110143287
1999-03-23,174.0465174805225
1999-03-24,178.01040554208893
1999-03-25,180.25407984391717
1999-03-26,178.29608805561588
1999-03-29,181.17803862836848
1999-03-30,181.45589968138754
1999-03-31,184.36783344237105
1999-04-01,184.1549822492701
1999-04-02,184.60059661978383
1999-04-05,190.76611015315723
1999-04-06,189.41545338777797
1999-04-07,189.37108841885654
1999-04-08,190.1098975612298
1999-04-09,190.55850897064923
1999-04-12,194.91757625368655
1999-04-13,195.78982361797804
1999-04-14,195.2273589109334
1999-04-15,201.01169938476363
1999-04-16,202.33375571630185
1999-04-19,203.87159707908754
1999-04-20,201.94221714084446
1999-04-21,201.10315862868143
1999-04-22,207.16856973054465
1999-04-23,208.31272471893578
1999-04-26,207.72464990956303
1999-04-27,207.8478540563786
1999-04-28,209.69391973092317
1999-04-29,211.52455830262147
1999-04-30,205.66959646355681
1999-05-03,208.86793310095027
1999-05-04,208.85209885984403
1999-05-05,208.85209885984403
1999-05-06,214.56698121675285
1999-05-07,216.79077258295322
1999-05-10,220.3032719864785
1999-05-11,220.08289792485292
1999-05-12,217.83583479204404
1999-05-13,222.95619296963685
1999-05-14,217.35711666132417
1999-05-17,215.7014958058003
1999-05-18,216.927690838892
1999-05-19,212.3938035929842
1999-05-20,214.30436352167777
1999-05-21,206.15733492149982
1999-05-24,200.15332834727116
1999-05-25,194.27737170997267
1999-05-26,200.73312693968913
1999-05-27,192.2197888601637
1999-05-28,193.8726554776325
1999-05-31,194.5325515331736
1999-06-01,192.53976945383397
1999-06-02,192.04097616549208
1999-06-03,190.18794073191182
1999-06-04,193.11746145437087
1999-06-07,195.86364625423712
1999-06-08,194.73237570800634
1999-06-09,192.72822955655042
1999-06-10,192.3827079644216
1999-06-11,188.6667184664095
1999-06-14,186.5216545173481
1999-06-15,190.7498777014554
1999-06-16,202.97126999192974
1999-06-17,206.0393823802291
1999-06-18,207.7237544158749
1999-06-21,210.75653148868952
1999-06-22,209.01697306916927
1999-06-23,204.41978246659323
1999-06-24,200.35424063518724
1999-06-25,198.24286504068007
1999-06-28,200.80906104114294
1999-06-29,202.3630468016144
1999-06-30,209.04130396255894
1999-07-01,208.8597908572906
1999-07-02,211.13418074169377
1999-07-05,212.2559836058948
1999-07-06,210.9874094019005
1999-07-07,211.84578805425042
1999-07-08,208.58272271832058
1999-07-09,207.93450320401172
1999-07-12,202.42712158057486
1999-07-13,204.5301340869879
1999-07-14,205.62340971422122
1999-07-15,207.14311616068116
1999-07-16,208.24494360509337
1999-07-19,209.56515427434744
1999-07-20,206.26779316535567
1999-07-21,207.62602156839267
1999-07-22,205.3272265964492
1999-07-23,199.64902956773398
1999-07-26,194.94511715324575
1999-07-27,195.33915017478145
1999-07-28,199.6067469812452
1999-07-29,192.4945658642255
1999-07-30,194.55164251898603
1999-08-02,190.29464163721812
1999-08-03,191.9463961389187
1999-08-04,190.45282353801343
1999-08-05,189.85182842796618
1999-08-06,185.1478865388979
1999-08-09,188.1553139769808
1999-08-10,186.6853999850008
1999-08-11,190.2372240481711
1999-08-12,192.46885553052243
1999-08-13,196.78544530853708
1999-08-16,196.15153921502284
1999-08-17,195.35288261452393
1999-08-18,191.25553477258046
1999-08-19,190.6267924892999
1999-08-20,189.42425063690584
1999-08-23,191.9796779737358
1999-08-24,191.26410540502542
1999-08-25,194.521248546852
1999-08-26,193.7489103390935
1999-08-27,191.28106400565926
1999-08-30,189.52498507330893
1999-08-31,188.4495132778649
1999-09-01,187.64717367902355
1999-09-02,186.3196133901451
1999-09-03,186.9346710487291
1999-09-06,187.71565337758886
1999-09-07,181.51415829961212
1999-09-08,179.6286990060343
1999-09-09,178.70452676091284
1999-09-10,183.45687843441846
1999-09-13,184.93426846725785
1999-09-14,184.86045484514523
1999-09-15,183.82725783324727
1999-09-16,182.94535734257605
1999-09-17,183.11654439716685
1999-09-20,184.48763735921546
1999-09-21,181.2944639274725
1999-09-22,182.99291539194138
1999-09-23,182.28912693238794
1999-09-24,183.43359361751965
1999-09-27,185.3775313652781
1999-09-28,185.22248452204704
1999-09-29,184.1157676250651
1999-09-30,182.80784075783006
1999-10-01,180.68200840959688
1999-10-04,181.28966864026498
1999-10-05,180.83863445837574
1999-10-06,183.22243163455718
1999-10-07,183.93909419236533
1999-10-08,188.9996322168774
1999-10-11,190.37133394154884
1999-10-12,186.2718424517048
1999-10-13,181.514461029272
1999-10-14,179.03670944454376
1999-10-15,172.263910830793
1999-10-18,174.6016393468005
1999-10-19,177.9961392313557
1999-10-20,179.09338059853013
1999-10-21,179.12577542313443
1999-10-22,180.83633624985558
1999-10-25,180.02982900789712
1999-10-26,179.64971558987222
1999-10-27,179.11565002245715
1999-10-28,184.27868770833075
1999-10-29,188.74136270226595
1999-11-01,190.21978175225308
1999-11-02,190.695802268603
1999-11-03,201.8884378446278
1999-11-04,203.36160894896003
1999-11-05,205.2506697580845
1999-11-08,207.03988747156163
1999-11-09,205.82311805619022
1999-11-10,208.8912070068115
1999-11-11,212.4148739218186
1999-11-12,212.42387476019567
1999-11-15,212.70793037268822
1999-11-16,212.81042368529225
1999-11-17,213.20163245803766
1999-11-18,216.17436533352824
1999-11-19,219.77420814911983
1999-11-22,214.15744895413243
1999-11-23,215.81169749663994
1999-11-24,217.45779397119884
1999-11-25,220.70518996572764
1999-11-26,220.93705404944012
1999-11-29,218.92995826650287
1999-11-30,214.19628887673434
1999-12-01,214.112827295048
1999-12-02,218.00393992129585
1999-12-03,224.01320795654283
1999-12-06,222.08848120848816
1999-12-07,221.79003340490527
1999-12-08,230.64648728659697
1999-12-09,233.060792696801
1999-12-10,234.60298821786785
1999-12-13,230.73749249060234
1999-12-14,229.9916312503246
1999-12-15,234.16197680674878
1999-12-16,235.8153495673681
1999-12-17,238.68365005942837
1999-12-20,240.28997589768497
1999-12-21,240.8723178111238
1999-12-22,236.2249209610917
1999-12-23,237.43197384712346
1999-12-24,237.14202111015055
1999-12-27,236.45235170600458
1999-12-28,238.88074180668127
1999-12-29,240.9978811633119
1999-12-30,243.0739030546946
1999-12-31,243.0739030546946
2000-01-03,243.46746151114095
2000-01-04,227.6776300608789
2000-01-05,230.595104641115
2000-01-06,228.24748580103963
2000-01-07,241.096661516978
2000-01-10,250.2237103550726
2000-01-11,242.61826771505096
2000-01-12,242.14304195092836
2000-01-13,246.1803134381068
2000-01-14,250.2161244035589
2000-01-17,252.69112599829492
2000-01-18,248.32897976405283
2000-01-19,245.13944157606818
2000-01-20,240.7319906098338
2000-01-21,234.84114380057522
2000-01-24,232.2315918289078
2000-01-25,232.72321717186918
2000-01-26,233.13575947767765
2000-01-27,231.45648000433096
2000-01-28,223.83994057721435
2000-01-31,219.92631737665494
2000-02-01,224.08452889709395
2000-02-02,228.2510086128879
2000-02-03,238.7145734065545
2000-02-04,247.1225063259527
2000-02-07,258.3440324339013
2000-02-08,258.2024464173172
2000-02-09,256.0537743886847
2000-02-10,268.68040353287006
2000-02-11,264.33830543253816
2000-02-14,261.48583845819263
2000-02-15,263.25844791176513
2000-02-16,263.314648162698
2000-02-17,260.9791884220045
2000-02-18,252.6269947862846
2000-02-21,250.99747370801674
2000-02-22,247.05992106728803
2000-02-23,256.27149979837145
2000-02-24,254.27500919302867
2000-02-25,252.42981858326758
2000-02-28,253.5265963274615
2000-02-29,255.76801382282468
2000-03-01,264.7487890025995
2000-03-02,274.8063455297241
2000-03-03,279.0300043663528
2000-03-06,273.886780980749
2000-03-07,273.6330698238191
2000-03-08,279.4755659272622
2000-03-09,281.9184807222149
2000-03-10,278.38582929297775
2000-03-13,272.0623919128157
2000-03-14,266.1290615104911
2000-03-15,271.45032521866534
2000-03-16,271.2224117954677
2000-03-17,271.5603759574335
2000-03-20,266.7209380582916
2000-03-21,267.7860774937143
2000-03-22,265.2877652419627
2000-03-23,270.63350438638287
2000-03-24,275.15152899824983
2000-03-27,278.02953111602596
2000-03-28,270.1739291713237
2000-03-29,268.8709448345857
2000-03-30,260.8797500605485
2000-03-31,257.9388259958042
2000-04-03,253.91695007597406
2000-04-04,247.73515326445062
2000-04-05,248.56719117637977
2000-04-06,255.60606330406262
2000-04-07,261.6461047963171
2000-04-10,256.6536618319651
2000-04-11,251.28533838734037
2000-04-12,243.77173337311189
2000-04-13,238.6358080719003
2000-04-14,224.70988009889015
2000-04-17,221.21603651482795
2000-04-18,232.59609995643976
2000-04-19,225.3487916303642
2000-04-20,226.1293978782727
2000-04-21,226.1293978782727
2000-04-24,225.97649871188113
2000-04-25,235.57605226787229
2000-04-26,235.96010764480667
2000-04-27,238.878213916146
2000-04-28,233.72113560803282
2000-05-01,235.5214636235863
2000-05-02,233.69751417507308
2000-05-03,226.27447535347937
2000-05-04,226.33966721194207
2000-05-05,225.1786796304157
2000-05-08,219.13798655471058
2000-05-09,216.7029363703006
2000-05-10,212.32119723776685
2000-05-11,213.19719984478147
2000-05-12,218.71126472104737
2000-05-15,221.83456450966273
2000-05-16,222.25778493758253
2000-05-17,215.24924362728757
2000-05-18,212.21584291127488
2000-05-19,203.9905171225474
2000-05-22,200.6805989952133
2000-05-23,197.4897553271156
2000-05-24,205.33244901108682
2000-05-25,201.57788107632197
2000-05-26,201.58514465402482
2000-05-29,204.6472593746416
2000-05-30,212.50077500270322
2000-05-31,211.62764426045894
2000-06-01,218.70602005445164
2000-06-02,231.4507481555864
2000-06-05,228.4799569092902
2000-06-06,216.7920199167088
2000-06-07,214.41618648922994
2000-06-08,215.1745214964458
2000-06-09,216.0792027263386
2000-06-12,219.0775936490827
2000-06-13,223.3010504571118
2000-06-14,225.7854374199336
2000-06-15,220.16156353413356
2000-06-16,217.7683050031006
2000-06-19,222.40562606641885
2000-06-20,222.1399098364057
2000-06-21,227.8008567608215
2000-06-22,219.62102996455266
2000-06-23,217.74834453503246
2000-06-26,220.9334223211493
2000-06-27,225.91228097843518
2000-06-28,226.0657325844804
2000-06-29,229.42725416098588
2000-06-30,238.45798947410296
2000-07-03,254.93727027776433
2000-07-04,259.22990711869835
2000-07-05,253.9790701956934
2000-07-06,250.74075157169713
2000-07-07,252.54493477701942
2000-07-10,254.57509276772214
2000-07-11,250.73424516384085
2000-07-12,256.8676708123237
2000-07-13,254.64317535796565
2000-07-14,257.14188995145395
2000-07-17,253.30771769822354
2000-07-18,252.6086976970914
