Date,KOREA IMI GROWTH
1994-05-31,634.5773626865202
1994-06-30,617.3339820404007
1994-07-29,624.7717689462224
1994-08-31,647.8916760568546
1994-09-30,717.2205966532414
1994-10-31,754.0316994408142
1994-11-30,730.3225779960288
1994-12-30,691.4629254783962
1995-01-31,630.2083528729946
1995-02-28,608.9381399611337
1995-03-31,677.1660937130443
1995-04-28,669.1322886543192
1995-05-31,648.1787049868977
1995-06-30,664.6350173233507
1995-07-31,685.0401629170351
1995-08-31,648.3553661767704
1995-09-29,714.9237379085226
1995-10-31,734.7879464475905
1995-11-30,678.4317524435293
1995-12-29,653.9032288511136
1996-01-31,653.3945429926404
1996-02-29,626.9090417704301
1996-03-29,629.4665708139913
1996-04-30,717.9858435148803
1996-05-31,645.5072977542773
1996-06-28,572.9107720711091
1996-07-31,566.3060436913294
1996-08-30,530.2738664878616
1996-09-30,536.4143238339933
1996-10-31,503.4538807413101
1996-11-29,493.7288005655678
1996-12-31,430.6144289433547
1997-01-01,430.653549584826
1997-01-02,431.49370467032065
1997-01-03,438.82557344270197
1997-01-06,422.2417730971713
1997-01-07,411.56196268464316
1997-01-08,414.979798513932
1997-01-09,424.630147480901
1997-01-10,432.83252385767116
1997-01-13,440.28981326626376
1997-01-14,457.6484499210036
1997-01-15,466.5232167619926
1997-01-16,473.9818083707954
1997-01-17,470.29964179092786
1997-01-20,482.9263135218093
1997-01-21,464.6740572721859
1997-01-22,450.9637563528926
1997-01-23,451.21297026421615
1997-01-24,454.91042143543416
1997-01-27,445.20018892576104
1997-01-28,442.5729025702827
1997-01-29,445.0268023631621
1997-01-30,451.8431506065813
1997-01-31,457.9868280062073
1997-02-03,457.74700218777554
1997-02-04,463.08692812071865
1997-02-05,462.9810382713774
1997-02-06,464.14163258018345
1997-02-07,464.9453410348678
1997-02-10,469.37569455525323
1997-02-11,468.45257712435375
1997-02-12,468.1115168697396
1997-02-13,473.7810031343204
1997-02-14,471.0429704245936
1997-02-17,464.1379250034245
1997-02-18,466.20798099163255
1997-02-19,478.4102677488463
1997-02-20,479.64147737803313
1997-02-21,460.0765151699746
1997-02-24,449.1903567411108
1997-02-25,455.00264707440374
1997-02-26,452.41031807777847
1997-02-27,445.72856449939724
1997-02-28,447.99263742371204
1997-03-03,451.9804846508599
1997-03-04,451.50821080158005
1997-03-05,444.23897057905657
1997-03-06,444.4801564623565
1997-03-07,447.65286043659904
1997-03-10,438.98866070412646
1997-03-11,429.69539756251544
1997-03-12,436.80790774110744
1997-03-13,431.1095500464676
1997-03-14,420.8989347659162
1997-03-17,430.30452813723076
1997-03-18,427.5014635754279
1997-03-19,419.39144347875316
1997-03-20,419.6788934864047
1997-03-21,411.34484169996693
1997-03-24,403.59470331643695
1997-03-25,416.2949960395719
1997-03-26,426.5748549559861
1997-03-27,421.5097272765899
1997-03-28,421.28816304333185
1997-03-31,434.5631244488453
1997-04-01,431.2597579833174
1997-04-02,435.79843425615604
1997-04-03,434.08330456402007
1997-04-04,436.92161328080897
1997-04-07,441.3318785848794
1997-04-08,442.5138266288225
1997-04-09,445.29902933460335
1997-04-10,438.82408166501017
1997-04-11,442.7371988207739
1997-04-14,447.5923532577236
1997-04-15,446.93918017153834
1997-04-16,448.1989822235553
1997-04-17,443.3658910751228
1997-04-18,443.8617180214735
1997-04-21,442.6730802410888
1997-04-22,437.2596237668744
1997-04-23,441.9243001456766
1997-04-24,439.5213630177863
1997-04-25,439.47153064184187
1997-04-28,445.98078942348707
1997-04-29,445.6892960501279
1997-04-30,444.97867948478256
1997-05-01,444.72939170916084
1997-05-02,445.62522514639346
1997-05-05,443.0070519490263
1997-05-06,442.39559731988396
1997-05-07,434.61080779867945
1997-05-08,432.63164038955523
1997-05-09,433.86215455935724
1997-05-12,425.87279050903845
1997-05-13,429.78271086054747
1997-05-14,429.90309817451396
1997-05-15,439.01168167659705
1997-05-16,437.06496722494296
1997-05-19,447.7926569330955
1997-05-20,457.1418977021061
1997-05-21,458.4036353178494
1997-05-22,450.31605252881633
1997-05-23,451.66743899090807
1997-05-26,445.4642701603876
1997-05-27,446.66754002381947
1997-05-28,453.7721948731142
1997-05-29,459.7697712882243
1997-05-30,464.5410618949522
1997-06-02,470.7322726015733
1997-06-03,472.3460462934761
1997-06-04,472.3162347981043
1997-06-05,474.0304700821865
1997-06-06,474.0304700821865
1997-06-09,476.44218285442935
1997-06-10,474.7479578788532
1997-06-11,472.09666758504363
1997-06-12,476.0110060504322
1997-06-13,486.5939056763898
1997-06-16,484.9332342317088
1997-06-17,491.66765954935806
1997-06-18,483.3961582099774
1997-06-19,480.6586542967887
1997-06-20,480.87617089353034
1997-06-23,469.0129958043371
1997-06-24,471.01960627125874
1997-06-25,465.74713724753065
1997-06-26,462.846541616959
1997-06-27,462.06126433156504
1997-06-30,465.98904267728767
1997-07-01,471.7874568276983
1997-07-02,482.57601349297437
1997-07-03,481.41258198710256
1997-07-04,483.9904130303511
1997-07-07,479.5433440787193
1997-07-08,475.6965088993292
1997-07-09,479.53791815212276
1997-07-10,477.04909340736026
1997-07-11,476.1546160820087
1997-07-14,473.23664404301957
1997-07-15,466.52664921300664
1997-07-16,457.7870533124367
1997-07-17,457.7870533124367
1997-07-18,463.0338532666453
1997-07-21,459.9972299933984
1997-07-22,451.9012548093527
1997-07-23,453.88188391999824
1997-07-24,458.8210962501408
1997-07-25,457.45002383420507
1997-07-28,457.8926011792108
1997-07-29,456.67877869811457
1997-07-30,453.08156611154874
1997-07-31,451.8509299117772
1997-08-01,455.0503572847561
1997-08-04,456.19802702861756
1997-08-05,461.2292328098901
1997-08-06,462.82805839601946
1997-08-07,462.48003953802794
1997-08-08,466.6837312378859
1997-08-11,475.1639365084902
1997-08-12,473.07167998153443
1997-08-13,474.8575281859321
1997-08-14,467.9726675754687
1997-08-15,467.9726675754687
1997-08-18,460.267175162204
1997-08-19,458.52882375670515
1997-08-20,462.114335642708
1997-08-21,457.93845354439264
1997-08-22,455.9735160238759
1997-08-25,454.77278233511913
1997-08-26,450.9460358609043
1997-08-27,447.85135023349574
1997-08-28,438.25318541039695
1997-08-29,428.97668473284955
1997-09-01,415.29329604901426
1997-09-02,417.1913919107395
1997-09-03,419.5118871933672
1997-09-04,418.3288479159333
1997-09-05,423.73167752614535
1997-09-08,422.61911863797496
1997-09-09,415.8022410508898
1997-09-10,416.59770687185585
1997-09-11,418.9529929599035
1997-09-12,420.8560994424156
1997-09-15,421.435156760508
1997-09-16,421.435156760508
1997-09-17,421.435156760508
1997-09-18,423.3944695155827
1997-09-19,412.93049694352385
1997-09-22,398.85969330429623
1997-09-23,388.9521277800721
1997-09-24,389.5782182552485
1997-09-25,385.06332638229276
1997-09-26,380.77202513964875
1997-09-29,369.5550189719069
1997-09-30,381.7425213713081
1997-10-01,382.29519058770705
1997-10-02,376.89515899563156
1997-10-03,376.89515899563156
1997-10-06,381.3889452706783
1997-10-07,372.33964697853486
1997-10-08,358.2417252875995
1997-10-09,359.2038506882049
1997-10-10,359.13762689703873
1997-10-13,361.8762910547071
1997-10-14,367.53893386000874
1997-10-15,359.21513995747046
1997-10-16,341.84225480494445
1997-10-17,344.59446836534573
1997-10-20,331.9586961860278
1997-10-21,331.2000107959225
1997-10-22,354.084374067463
1997-10-23,351.61490611255886
1997-10-24,329.3093508220107
1997-10-27,298.60496855814444
1997-10-28,272.57969512910904
1997-10-29,272.87492387177525
1997-10-30,257.64661720797625
1997-10-31,248.74281496521778
1997-11-03,272.299579663243
1997-11-04,292.3390539657124
1997-11-05,302.0612625757401
1997-11-06,299.9717659117029
1997-11-07,277.65063858936315
