Date,EAFE MOMENTUM
1997-10-23,1499.5651085087432
1997-10-24,1502.2144127278227
1997-10-27,1465.7750983213418
1997-10-28,1421.8924249435377
1997-10-29,1475.546631991123
1997-10-30,1455.7611506300768
1997-10-31,1462.7426454851015
1997-11-03,1479.249955400431
1997-11-04,1479.1542877952622
1997-11-05,1486.02203038391
1997-11-06,1480.851659756992
1997-11-07,1455.571621268279
1997-11-10,1452.1814092534946
1997-11-11,1453.0116527068383
1997-11-12,1424.8868337368765
1997-11-13,1420.7833999762981
1997-11-14,1414.4901622345028
1997-11-17,1454.5158192075342
1997-11-18,1468.9502026622715
1997-11-19,1453.519683138396
1997-11-20,1480.1485942685601
1997-11-21,1494.397002151249
1997-11-24,1473.7408164339886
1997-11-25,1451.5463332914476
1997-11-26,1450.4838752750595
1997-11-27,1459.4855366161833
1997-11-28,1454.3235781119783
1997-12-01,1474.405022800823
1997-12-02,1483.6028268320745
1997-12-03,1482.1641519305192
1997-12-04,1492.987515152697
1997-12-05,1497.142655008785
1997-12-08,1504.2434960737523
1997-12-09,1504.7878741403122
1997-12-10,1499.6031227099818
1997-12-11,1472.3255070747869
1997-12-12,1474.2167797284483
1997-12-15,1476.4431178280804
1997-12-16,1489.544765788252
1997-12-17,1516.171031614402
1997-12-18,1508.789644118105
1997-12-19,1477.474197355838
1997-12-22,1475.0478170457884
1997-12-23,1484.1331991915265
1997-12-24,1484.3323041186018
1997-12-25,1484.3442829594771
1997-12-26,1484.0786393259716
1997-12-29,1507.9377387311563
1997-12-30,1514.347461722914
1997-12-31,1510.1380211333212
1998-01-01,1510.1380211333212
1998-01-02,1516.8018645377053
1998-01-05,1533.2672053893111
1998-01-06,1522.435869546779
1998-01-07,1526.3883805500498
1998-01-08,1521.9531300031094
1998-01-09,1499.860438076319
1998-01-12,1461.0316670960171
1998-01-13,1484.3983102713992
1998-01-14,1497.4962117774471
1998-01-15,1496.3958499252717
1998-01-16,1526.5524368744627
1998-01-19,1534.6273618365365
1998-01-20,1534.5340391770865
1998-01-21,1543.3584188247085
1998-01-22,1548.3360468729811
1998-01-23,1559.0121380111182
1998-01-26,1559.1622343842942
1998-01-27,1570.6394796042994
1998-01-28,1579.4167480584222
1998-01-29,1578.6685784391002
1998-01-30,1582.1407240586211
1998-02-02,1602.1089895699529
1998-02-03,1608.7655038815535
1998-02-04,1615.1154404647086
1998-02-05,1636.508943153596
1998-02-06,1636.7247289830418
1998-02-09,1620.8020754896982
1998-02-10,1620.5188050506824
1998-02-11,1624.8630069760534
1998-02-12,1619.2261266258754
1998-02-13,1612.9941292792912
1998-02-16,1627.972953536143
1998-02-17,1640.9276798815386
1998-02-18,1649.585496036051
1998-02-19,1637.363978520379
1998-02-20,1644.2065564914808
1998-02-23,1663.2033900084907
1998-02-24,1654.1079142010824
1998-02-25,1670.5317196855344
1998-02-26,1679.7617595373476
1998-02-27,1682.7672212658233
1998-03-02,1708.683797845896
1998-03-03,1704.2163984992108
1998-03-04,1677.5663012429347
1998-03-05,1654.7830078818201
1998-03-06,1678.8408618924238
1998-03-09,1688.8048940341127
1998-03-10,1690.5134681493591
1998-03-11,1688.572867445066
1998-03-12,1695.216862188564
1998-03-13,1722.2817778462309
1998-03-16,1722.3139415083365
1998-03-17,1738.1915231493358
1998-03-18,1721.041627266098
1998-03-19,1731.2430883958177
1998-03-20,1745.9863680935732
1998-03-23,1759.9563997457085
1998-03-24,1773.296653910225
1998-03-25,1794.263252468727
1998-03-26,1790.8880270232307
1998-03-27,1797.547556555732
1998-03-30,1771.9398795937843
1998-03-31,1782.5454425781427
1998-04-01,1802.5771799118452
1998-04-02,1811.9527869622784
1998-04-03,1820.4057871445075
1998-04-06,1846.460345719732
1998-04-07,1841.2318932301948
1998-04-08,1830.4587559528527
1998-04-09,1851.3193189385927
1998-04-10,1854.5969972974974
1998-04-13,1850.856251810748
1998-04-14,1879.4472126273267
1998-04-15,1890.8337829755474
1998-04-16,1857.5757602692079
1998-04-17,1855.2367714283296
1998-04-20,1874.7919114463016
1998-04-21,1880.717668017541
1998-04-22,1874.6622897400948
1998-04-23,1846.6096334017127
1998-04-24,1826.1932530345794
1998-04-27,1774.7385839038288
1998-04-28,1793.5170546574643
1998-04-29,1793.609822933457
1998-04-30,1825.1230371093905
1998-05-01,1848.7029374085787
1998-05-04,1888.1828124589504
1998-05-05,1877.8338109916713
1998-05-06,1877.3899973818277
1998-05-07,1857.1073029293946
1998-05-08,1862.3697227938057
1998-05-11,1884.3930392196326
1998-05-12,1869.3702715237189
1998-05-13,1870.935168530302
1998-05-14,1866.01491305704
1998-05-15,1859.7098888346086
1998-05-18,1821.379055553349
1998-05-19,1849.4402012262215
1998-05-20,1874.9382248720685
1998-05-21,1891.6637559512703
1998-05-22,1898.4339477162976
1998-05-25,1908.2410624550646
1998-05-26,1913.9226947378966
1998-05-27,1869.4571610760206
1998-05-28,1865.0610927289272
1998-05-29,1866.8584354606292
1998-06-01,1861.8759621641962
1998-06-02,1872.2334921403467
1998-06-03,1890.6356209916248
1998-06-04,1886.7000784636884
1998-06-05,1907.0427260097208
1998-06-08,1931.835685027911
1998-06-09,1924.9209502104445
1998-06-10,1903.3022756430285
1998-06-11,1876.728079507726
1998-06-12,1842.8272810307997
1998-06-15,1802.4777066332474
1998-06-16,1831.7375556927784
1998-06-17,1880.035816424328
1998-06-18,1865.5880961156738
1998-06-19,1864.070825861227
1998-06-22,1840.6994983082677
1998-06-23,1850.8622193493438
1998-06-24,1859.0373079831618
1998-06-25,1896.7556486024062
1998-06-26,1887.1720857165708
1998-06-29,1901.8807003064317
1998-06-30,1904.947863850662
1998-07-01,1918.9570119158554
1998-07-02,1925.3949653913087
1998-07-03,1945.9223838523721
1998-07-06,1962.9937382495348
1998-07-07,1970.5666120138085
1998-07-08,1977.6858056567971
1998-07-09,1961.835302182955
1998-07-10,1965.47634821445
1998-07-13,1994.5558147023823
1998-07-14,2029.743406349535
1998-07-15,2045.435320682506
1998-07-16,2053.8481708991426
1998-07-17,2083.8771529325213
1998-07-20,2103.6676532246433
1998-07-21,2080.884763069179
1998-07-22,2046.4789829996243
1998-07-23,2040.6213821274
1998-07-24,2049.031597203558
1998-07-27,2003.9893451160108
1998-07-28,2014.0474089535996
1998-07-29,2003.8498519845605
1998-07-30,2025.5016768074133
1998-07-31,2014.3275323994528
1998-08-03,1975.58958532334
1998-08-04,1975.2169582086697
1998-08-05,1939.1077050981405
1998-08-06,1921.6119474783927
1998-08-07,1947.8706374616759
1998-08-10,1905.9636696368075
1998-08-11,1836.7737612935878
1998-08-12,1881.179397657864
1998-08-13,1859.7931199078682
1998-08-14,1870.2662773046607
1998-08-17,1866.661556723667
1998-08-18,1917.0785591315453
1998-08-19,1924.0753695877536
1998-08-20,1904.3082676766105
1998-08-21,1821.349232432249
1998-08-24,1825.3854384373317
1998-08-25,1864.651605928375
1998-08-26,1807.2878383890506
1998-08-27,1727.0304309062424
1998-08-28,1724.4905457031255
1998-08-31,1712.3640955618557
1998-09-01,1701.9181164665226
1998-09-02,1739.4055917111177
1998-09-03,1721.6973792273602
1998-09-04,1714.9140014837863
1998-09-07,1756.0162361389978
1998-09-08,1785.9133358955507
1998-09-09,1756.876990081081
1998-09-10,1720.147184923908
1998-09-11,1713.9605559721874
1998-09-14,1750.2842016157858
1998-09-15,1752.571326386151
1998-09-16,1757.4975969115137
1998-09-17,1698.2404392627182
1998-09-18,1661.8605680896344
1998-09-21,1606.086405140055
1998-09-22,1632.7854641296206
1998-09-23,1664.46521051981
1998-09-24,1666.0435959426172
1998-09-25,1639.6354831853655
1998-09-28,1655.3556925707153
1998-09-29,1653.067267759482
1998-09-30,1609.6939142817132
1998-10-01,1570.4083909493033
1998-10-02,1541.490215275521
1998-10-05,1510.6526742443807
1998-10-06,1543.8704783727014
1998-10-07,1580.1789865980716
1998-10-08,1538.3075203034894
1998-10-09,1539.0209654232347
1998-10-12,1597.161667526696
1998-10-13,1596.3865539601277
1998-10-14,1614.5470195732241
1998-10-15,1643.0037070448723
1998-10-16,1674.906843152037
1998-10-19,1666.1092837874064
1998-10-20,1683.8178301925122
1998-10-21,1668.6121708307126
1998-10-22,1666.8304851066182
1998-10-23,1673.0466230188529
1998-10-26,1674.0875599777694
1998-10-27,1682.0695933646612
1998-10-28,1661.4314689625342
1998-10-29,1679.4339341953894
1998-10-30,1689.7470942161044
1998-11-02,1730.3319956641526
1998-11-03,1716.1014007264462
1998-11-04,1737.4539545594328
1998-11-05,1729.6901677137648
1998-11-06,1726.682637744952
1998-11-09,1700.8427295497336
1998-11-10,1688.1293940596931
1998-11-11,1707.0903427767173
1998-11-12,1679.4461669403297
1998-11-13,1691.8797891019224
1998-11-16,1737.1390343907187
1998-11-17,1727.10998186536
1998-11-18,1728.5574284158613
1998-11-19,1751.9581906971957
1998-11-20,1769.519342140767
1998-11-23,1779.9627989834241
1998-11-24,1778.9346280343084
1998-11-25,1763.3601035433526
1998-11-26,1787.186811972456
1998-11-27,1786.2943547070122
1998-11-30,1756.8687979692959
1998-12-01,1713.2769381083974
1998-12-02,1717.9150469258284
1998-12-03,1742.3949729107387
1998-12-04,1752.6651292779377
1998-12-07,1757.1984782048078
1998-12-08,1763.6874897581824
1998-12-09,1779.5714317394877
1998-12-10,1777.668433683797
1998-12-11,1765.4715300735834
1998-12-14,1766.9604909145633
1998-12-15,1776.8202059817859
1998-12-16,1791.6306973199366
1998-12-17,1810.8322225942418
1998-12-18,1813.4757671517496
1998-12-21,1851.0270881034653
1998-12-22,1845.27308773524
1998-12-23,1870.066356510423
1998-12-24,1861.9990870470406
1998-12-25,1862.4885407238628
1998-12-28,1876.3498128749688
1998-12-29,1893.3319910230316
1998-12-30,1886.5411822386911
1998-12-31,1891.9399394272805
1999-01-01,1891.940832440656
1999-01-04,1968.3228428877842
1999-01-05,1997.704902087033
1999-01-06,2022.3488805623304
1999-01-07,1996.1965680496353
1999-01-08,1977.0540503425223
1999-01-11,1949.3197585463163
1999-01-12,1917.3967717268818
1999-01-13,1872.9372419596214
1999-01-14,1893.214023724706
1999-01-15,1913.0380653273594
1999-01-18,1960.9644084136376
1999-01-19,1956.9407649103855
1999-01-20,1976.456559939282
1999-01-21,1960.2621393068287
1999-01-22,1905.8000518533
1999-01-25,1911.8895992123555
1999-01-26,1918.8089396174723
1999-01-27,1910.2653805586149
1999-01-28,1915.9929245651886
1999-01-29,1916.4201583586666
1999-02-01,1937.8266247449833
1999-02-02,1927.2826925681431
1999-02-03,1899.467713125394
1999-02-04,1890.6279142324001
1999-02-05,1866.9512107609137
1999-02-08,1843.0487850229742
1999-02-09,1811.7738219591376
1999-02-10,1801.3122756120322
1999-02-11,1831.5284721366913
1999-02-12,1847.6031792208694
1999-02-15,1848.8579658707686
1999-02-16,1839.428934715413
1999-02-17,1826.0010355268132
1999-02-18,1832.159695685697
1999-02-19,1831.3238040002877
1999-02-22,1846.2712245873156
1999-02-23,1865.4623364215367
1999-02-24,1879.0038128388594
1999-02-25,1864.9832695379584
1999-02-26,1845.714450580967
1999-03-01,1816.3352223417482
1999-03-02,1817.4323269487097
1999-03-03,1797.296270623777
1999-03-04,1792.0070816490158
1999-03-05,1837.1143169779352
1999-03-08,1832.715103145261
1999-03-09,1841.0464525522173
1999-03-10,1847.7192942183724
1999-03-11,1842.6822927388553
1999-03-12,1862.6955285917124
1999-03-15,1858.4616350162617
1999-03-16,1856.9041569296526
1999-03-17,1852.461082904013
1999-03-18,1831.9372958505314
1999-03-19,1851.6083280315902
1999-03-22,1842.1068473135952
1999-03-23,1807.8928464787728
1999-03-24,1794.0104386531993
1999-03-25,1811.2843190800431
1999-03-26,1781.3839148432453
1999-03-29,1807.1430763094131
1999-03-30,1806.1949573752463
1999-03-31,1836.6651079490298
1999-04-01,1851.1955536455807
1999-04-02,1845.9462027793902
1999-04-05,1835.2631880574104
1999-04-06,1871.6993795827436
1999-04-07,1883.1888113123116
1999-04-08,1894.4995683287295
1999-04-09,1888.806474159542
1999-04-12,1885.5856439829317
1999-04-13,1897.6828314048
1999-04-14,1893.5543284241146
1999-04-15,1855.099760130477
1999-04-16,1837.083648254578
1999-04-19,1840.1954033739994
1999-04-20,1799.5452029734627
1999-04-21,1801.9711585146301
1999-04-22,1825.2490037984599
1999-04-23,1827.3211478994224
1999-04-26,1838.625933732564
1999-04-27,1877.1021357762286
1999-04-28,1870.0824120855889
1999-04-29,1845.9364022355244
1999-04-30,1850.3573961232273
1999-05-03,1853.3609830405508
1999-05-04,1847.4705856090961
1999-05-05,1830.9734725295966
1999-05-06,1841.163841083441
1999-05-07,1830.0611502463148
1999-05-10,1842.2758961635673
1999-05-11,1835.996501450433
1999-05-12,1828.8940405174458
1999-05-13,1836.554355839713
1999-05-14,1814.7135557314234
1999-05-17,1778.9401771924097
1999-05-18,1800.0271023234734
1999-05-19,1813.0878468716671
1999-05-20,1832.475210521062
1999-05-21,1826.303197904328
1999-05-24,1815.0814247565334
1999-05-25,1806.0003834428528
1999-05-26,1789.6569374929227
1999-05-27,1770.9045793639314
1999-05-28,1775.0992914961396
1999-05-31,1779.5507522835887
1999-06-01,1795.6103040708126
1999-06-02,1789.8002184348568
1999-06-03,1792.4437396926005
1999-06-04,1795.8666857733858
1999-06-07,1825.2876638000505
1999-06-08,1852.6102213555434
1999-06-09,1864.7791099722704
1999-06-10,1869.2697810894374
1999-06-11,1897.7160088432302
1999-06-14,1875.3347414220868
1999-06-15,1872.4193264715357
1999-06-16,1882.0486666225029
1999-06-17,1902.619259966434
1999-06-18,1910.2240087909809
1999-06-21,1927.0088004921597
1999-06-22,1930.2892991233828
1999-06-23,1911.6321651856354
1999-06-24,1896.0966270780632
1999-06-25,1904.4257114340826
1999-06-28,1897.2362775596898
1999-06-29,1902.0743795437736
1999-06-30,1892.3522048841132
1999-07-01,1936.868095422162
1999-07-02,1951.9920418020797
1999-07-05,1981.9990322779554
1999-07-06,1975.0554502716818
1999-07-07,1960.790879484305
1999-07-08,1948.391225002472
1999-07-09,1946.9419774144592
1999-07-12,1957.0752977682246
1999-07-13,1944.4786382963794
1999-07-14,1955.5884329623343
1999-07-15,1993.5863092796776
1999-07-16,1979.0092320060637
1999-07-19,1977.0112283113854
1999-07-20,1973.8294915108052
1999-07-21,1957.001714132773
1999-07-22,1934.5311877491713
1999-07-23,1905.0055146406496
1999-07-26,1914.2124759291019
1999-07-27,1919.4259616679906
1999-07-28,1939.8104872765928
1999-07-29,1939.148632527963
1999-07-30,1968.8909293340546
1999-08-02,1964.5988387148484
1999-08-03,1958.3227725185068
1999-08-04,1942.593235967005
1999-08-05,1898.361593513892
1999-08-06,1893.059079863724
1999-08-09,1896.2397101376257
1999-08-10,1868.2996318366534
1999-08-11,1861.181066651564
1999-08-12,1902.839326085645
1999-08-13,1915.7853954759144
1999-08-16,1937.4210001499357
1999-08-17,1934.9909434046426
1999-08-18,1955.736139346901
1999-08-19,1947.9143060993918
1999-08-20,1967.3710249482795
1999-08-23,1974.3878762913218
1999-08-24,1970.3588596061886
1999-08-25,1989.075585407912
1999-08-26,1981.112378401604
1999-08-27,1979.9696783941497
1999-08-30,1988.992286571151
1999-08-31,1970.0501028730596
1999-09-01,2001.6075193730871
1999-09-02,1988.7734397878496
1999-09-03,2005.5217004901858
1999-09-06,2030.530303689841
1999-09-07,2013.517865002167
1999-09-08,2016.7357139345504
1999-09-09,2047.8736463947316
1999-09-10,2039.9595986524741
1999-09-13,2041.416267014541
1999-09-14,2033.9816747261955
1999-09-15,2024.5787433498865
1999-09-16,1995.4512564800086
1999-09-17,1994.4837081891617
1999-09-20,2016.4668649220205
1999-09-21,2021.1341174756415
1999-09-22,1997.575775314582
1999-09-23,2018.2590826274297
1999-09-24,1978.477052678413
1999-09-27,1984.359777003366
1999-09-28,1991.3898468987752
1999-09-29,1995.9544880053052
1999-09-30,2011.1050705041266
1999-10-01,2022.2443139497434
1999-10-04,2036.9438452014924
1999-10-05,2042.859410923555
1999-10-06,2055.9965184930543
1999-10-07,2081.1006152524474
1999-10-08,2081.381510353341
1999-10-11,2093.1329928003806
1999-10-12,2096.597693206979
1999-10-13,2066.176040434057
1999-10-14,2060.375732520438
1999-10-15,2037.8320636755625
1999-10-18,2001.7952047428612
1999-10-19,2028.902699628831
1999-10-20,2039.359536653476
1999-10-21,2049.4887249370763
1999-10-22,2078.493782830989
1999-10-25,2079.046494042214
1999-10-26,2085.9237608958556
1999-10-27,2072.482185831068
1999-10-28,2098.0712007635407
1999-10-29,2149.4281585998897
1999-11-01,2152.2505745196268
1999-11-02,2148.391556947054
1999-11-03,2156.5406699982495
1999-11-04,2181.753868456823
1999-11-05,2184.130255900967
1999-11-08,2181.844503675649
1999-11-09,2205.3106768853227
1999-11-10,2232.0586083238663
1999-11-11,2260.834820010143
1999-11-12,2253.1338941053696
1999-11-15,2280.1593982324034
1999-11-16,2280.7124341470135
1999-11-17,2292.6957259518117
1999-11-18,2323.8365068491457
1999-11-19,2330.7891131981664
1999-11-22,2327.5036168135616
1999-11-23,2335.7267365812486
1999-11-24,2322.568286674971
1999-11-25,2374.0754869117195
1999-11-26,2403.0936477932914
1999-11-29,2403.1282544066785
1999-11-30,2355.5488042782026
1999-12-01,2344.892637323076
1999-12-02,2330.8472135213233
1999-12-03,2400.982281173509
1999-12-06,2457.0915481480715
1999-12-07,2483.0977426032878
1999-12-08,2482.49992061012
1999-12-09,2487.6508882002863
1999-12-10,2481.909557062991
1999-12-13,2465.867120045007
1999-12-14,2462.534812438126
1999-12-15,2430.731154520825
1999-12-16,2459.9217718556515
1999-12-17,2480.4571338413734
1999-12-20,2510.430498453626
1999-12-21,2514.2849689095797
1999-12-22,2575.2374632591973
1999-12-23,2605.7299444105824
1999-12-24,2645.829592197079
1999-12-27,2644.0319321489164
1999-12-28,2686.772396273731
1999-12-29,2721.6612170741696
1999-12-30,2765.868746966507
1999-12-31,2765.868746966507
2000-01-03,2801.332416491195
2000-01-04,2728.7781600925496
2000-01-05,2567.4146931113332
2000-01-06,2483.9440618825233
2000-01-07,2495.0972922520887
2000-01-10,2533.9785011575323
2000-01-11,2595.0494069135902
2000-01-12,2585.276792074856
2000-01-13,2603.297665241237
2000-01-14,2635.6721835885364
2000-01-17,2693.7674192831287
2000-01-18,2636.2652565607777
2000-01-19,2597.6914760994273
2000-01-20,2605.1679390879594
2000-01-21,2596.124318431139
2000-01-24,2613.336385553783
2000-01-25,2590.944281330932
2000-01-26,2633.9042744936
2000-01-27,2667.1265152652563
2000-01-28,2677.074496505866
2000-01-31,2626.723218612069
2000-02-01,2650.029588008011
2000-02-02,2694.759439874622
2000-02-03,2786.076452591947
2000-02-04,2837.6051841657923
2000-02-07,2809.7453326748005
2000-02-08,2857.717022295435
2000-02-09,2900.5372120145785
2000-02-10,2889.0797466468725
2000-02-11,2892.0729398041217
2000-02-14,2870.0235977090842
2000-02-15,2807.5904840399053
2000-02-16,2806.8895410558944
2000-02-17,2835.44797137048
2000-02-18,2833.859444832034
2000-02-21,2788.7847235762606
2000-02-22,2794.113007390115
2000-02-23,2824.149377700336
2000-02-24,2854.8851143314073
2000-02-25,2900.2948936132852
2000-02-28,2855.5479331011647
2000-02-29,2860.9263574739066
2000-03-01,2919.865920657627
2000-03-02,2983.781667089675
2000-03-03,2996.903835374306
2000-03-06,2974.39791853438
2000-03-07,2956.2083513673033
2000-03-08,2908.7173514436745
2000-03-09,2919.631269450828
2000-03-10,2922.178842637229
2000-03-13,2807.226451014258
2000-03-14,2805.312017372227
2000-03-15,2736.9559551251004
2000-03-16,2754.9063252088918
2000-03-17,2805.302918402148
2000-03-20,2846.3803587052757
2000-03-21,2835.6141417171657
2000-03-22,2794.7359664997534
2000-03-23,2793.090694681024
2000-03-24,2828.1002806161455
2000-03-27,2832.0913578678733
2000-03-28,2869.4243563282203
2000-03-29,2875.606011193103
2000-03-30,2785.9743400406214
2000-03-31,2811.2354352311927
2000-04-03,2714.552914307563
2000-04-04,2646.491258348021
2000-04-05,2612.7895764303566
2000-04-06,2680.8834008669464
2000-04-07,2727.5234943802925
2000-04-10,2743.034766098294
2000-04-11,2658.304990188449
2000-04-12,2632.153645780914
2000-04-13,2582.6639687493052
