Date,NORTH AMERICA MOMENTUM
1997-10-01,2054.613002697999
1997-10-02,2066.4725468701813
1997-10-03,2081.1198535159215
1997-10-06,2101.534525480809
1997-10-07,2130.104937241784
1997-10-08,2110.7983057521637
1997-10-09,2100.0010441332115
1997-10-10,2088.3537520178215
1997-10-13,2089.6021722915593
1997-10-14,2093.899767011654
1997-10-15,2076.6342295419986
1997-10-16,2058.8097368166896
1997-10-17,2032.8846201725419
1997-10-20,2055.517260365455
1997-10-21,2098.273108319219
1997-10-22,2097.951049644871
1997-10-23,2059.4042297390447
1997-10-24,2036.4916540962124
1997-10-27,1900.7966110069535
1997-10-28,2005.4267272752902
1997-10-29,1998.9393029684009
1997-10-30,1961.1361015087846
1997-10-31,1984.3913720116425
1997-11-03,2032.1956088196432
1997-11-04,2033.1470162138041
1997-11-05,2050.552837184611
1997-11-06,2038.5075793340252
1997-11-07,2007.7087272962394
1997-11-10,1991.9966860546124
1997-11-11,1989.0686780041435
1997-11-12,1943.272574431152
1997-11-13,1972.1615156419919
1997-11-14,2003.0836204452878
1997-11-17,2038.908372599434
1997-11-18,2023.1451743103373
1997-11-19,2035.3465171354503
1997-11-20,2068.574380988442
1997-11-21,2080.601497623096
1997-11-24,2042.3878461089425
1997-11-25,2056.249680869534
1997-11-26,2057.719875789052
1997-11-27,2055.840792148894
1997-11-28,2066.530856254096
1997-12-01,2107.9420601839215
1997-12-02,2105.580691811448
1997-12-03,2114.820986176716
1997-12-04,2109.021921454119
1997-12-05,2120.5246663388407
1997-12-08,2122.92486390829
1997-12-09,2113.0250245954235
1997-12-10,2099.128322251184
1997-12-11,2066.376643989489
1997-12-12,2066.619795833777
1997-12-15,2087.3246848830454
1997-12-16,2092.9913188169435
1997-12-17,2088.6397526605415
1997-12-18,2073.011031362828
1997-12-19,2055.234785924095
1997-12-22,2067.640186062248
1997-12-23,2030.2674486803962
1997-12-24,2009.7962289359516
1997-12-25,2009.7962289359516
1997-12-26,2024.5054531852488
1997-12-29,2066.468783348325
1997-12-30,2106.52767314384
1997-12-31,2107.692745422968
1998-01-01,2107.692745422968
1998-01-02,2107.845002302038
1998-01-05,2122.3785749795434
1998-01-06,2107.0209478871852
1998-01-07,2093.8795105820677
1998-01-08,2077.266076241106
1998-01-09,2011.3314531757378
1998-01-12,2037.1305783729201
1998-01-13,2068.1803413116077
1998-01-14,2083.151119761838
1998-01-15,2070.92137024105
1998-01-16,2092.7983738670837
1998-01-19,2093.6841569846833
1998-01-20,2141.281911520681
1998-01-21,2113.063150855024
1998-01-22,2099.786878831445
1998-01-23,2090.1188978801397
1998-01-26,2085.0107921204967
1998-01-27,2117.511743059537
1998-01-28,2140.047998428233
1998-01-29,2158.300811775903
1998-01-30,2147.627676873849
1998-02-02,2193.6505059126835
1998-02-03,2200.2667639919114
1998-02-04,2202.455333296556
1998-02-05,2190.31629214394
1998-02-06,2207.495640908151
1998-02-09,2201.352287212839
1998-02-10,2220.1384335246676
1998-02-11,2225.7240582918243
1998-02-12,2235.2824267988876
1998-02-13,2222.003693374465
1998-02-16,2221.8510246008154
1998-02-17,2225.333913004887
1998-02-18,2244.6060723958753
1998-02-19,2234.829515016248
1998-02-20,2244.576434549941
1998-02-23,2268.6799345613445
1998-02-24,2254.701625108396
1998-02-25,2282.410875134564
1998-02-26,2292.704279601002
1998-02-27,2283.2300369088725
1998-03-02,2279.7610960019683
1998-03-03,2293.080291273575
1998-03-04,2275.3015263961574
1998-03-05,2262.73440187811
1998-03-06,2311.1774161628796
1998-03-09,2314.2867181383863
1998-03-10,2342.48428798304
1998-03-11,2355.6798967565664
1998-03-12,2364.2895173952707
1998-03-13,2362.697124587577
1998-03-16,2388.4856799576346
1998-03-17,2398.8274171336775
1998-03-18,2404.0858192094192
1998-03-19,2416.7314483299415
1998-03-20,2431.1738101086066
1998-03-23,2426.5366186914825
1998-03-24,2454.5229706136442
1998-03-25,2446.837684834402
1998-03-26,2440.2267794348622
1998-03-27,2433.170617102051
1998-03-30,2425.177933129966
1998-03-31,2453.2549358416722
1998-04-01,2465.578727405587
1998-04-02,2491.367314754047
1998-04-03,2510.7520652595917
1998-04-06,2517.081542629908
1998-04-07,2493.089024146206
1998-04-08,2471.595341733561
1998-04-09,2489.8828826575173
1998-04-10,2489.8828826575173
1998-04-13,2487.929776646535
1998-04-14,2501.926248608284
1998-04-15,2509.4325992808353
1998-04-16,2490.236932267103
1998-04-17,2530.850689758621
1998-04-20,2546.23312131115
1998-04-21,2554.5804897767807
1998-04-22,2565.6983228481313
1998-04-23,2532.268723014257
1998-04-24,2505.272177153449
1998-04-27,2447.8861176534747
1998-04-28,2448.9644433472117
1998-04-29,2468.0771461468353
1998-04-30,2512.4978278034932
1998-05-01,2521.842594884377
1998-05-04,2524.360187754773
1998-05-05,2509.1747299896388
1998-05-06,2478.2483995405332
1998-05-07,2454.461439518711
1998-05-08,2489.2822870880595
1998-05-11,2479.050963904864
1998-05-12,2500.0446157322967
1998-05-13,2505.5140491617185
1998-05-14,2504.6724257167784
1998-05-15,2490.001513698944
1998-05-18,2492.0316508424794
1998-05-19,2508.807029190831
1998-05-20,2536.5593636992476
1998-05-21,2529.52797367329
1998-05-22,2514.7501062495917
1998-05-25,2516.351847300086
1998-05-26,2474.2129696623138
1998-05-27,2478.489677949792
1998-05-28,2490.4871120862294
1998-05-29,2472.4201696385608
1998-06-01,2467.411888800911
1998-06-02,2479.5061221662772
1998-06-03,2457.465589232821
1998-06-04,2494.5736326138685
1998-06-05,2530.585447781608
1998-06-08,2547.032697853473
1998-06-09,2560.8042612361364
1998-06-10,2553.040153287548
1998-06-11,2512.6114543422473
1998-06-12,2520.978249718348
1998-06-15,2458.8206153336864
1998-06-16,2491.89109513049
1998-06-17,2539.218339425784
1998-06-18,2541.1694819681234
1998-06-19,2536.9360908287426
1998-06-22,2543.0109037928955
1998-06-23,2589.3237464754156
1998-06-24,2626.1428855393774
1998-06-25,2621.0461358133516
1998-06-26,2629.118267161128
1998-06-29,2653.2340840181637
1998-06-30,2644.8836029251265
1998-07-01,2678.7277638218925
1998-07-02,2677.338010423327
1998-07-03,2678.111537029691
1998-07-06,2723.4450579264653
1998-07-07,2724.3628677208862
1998-07-08,2760.4541239548603
1998-07-09,2744.358412698921
1998-07-10,2761.867846665286
1998-07-13,2776.8707657827476
1998-07-14,2808.357505790588
1998-07-15,2796.862104140958
1998-07-16,2821.5863902970423
1998-07-17,2836.240083843605
1998-07-20,2851.4372902303035
1998-07-21,2795.769605157305
1998-07-22,2791.5579037064267
1998-07-23,2727.7716971901027
1998-07-24,2728.8909136764964
1998-07-27,2739.788101650545
1998-07-28,2691.9033596653176
1998-07-29,2659.062054088289
1998-07-30,2719.386365081325
1998-07-31,2671.626555910989
1998-08-03,2647.2753491614662
1998-08-04,2536.9835917629307
1998-08-05,2569.8137089697566
1998-08-06,2601.3195964598194
1998-08-07,2596.331619780228
1998-08-10,2586.382609888357
1998-08-11,2541.1667213996298
1998-08-12,2586.7396112134725
1998-08-13,2551.380383526813
1998-08-14,2511.4124385302275
1998-08-17,2562.6699597623588
1998-08-18,2613.5819630550186
1998-08-19,2604.3027568040784
1998-08-20,2592.22417494708
1998-08-21,2565.3992400857037
1998-08-24,2588.28649157811
1998-08-25,2609.3817949014174
1998-08-26,2598.171580076352
1998-08-27,2491.624719698431
1998-08-28,2445.4813968176963
1998-08-31,2243.658749398795
1998-09-01,2333.8509418113977
1998-09-02,2326.5732044805936
1998-09-03,2314.347483140711
1998-09-04,2283.1157986383305
1998-09-07,2283.5208046320445
1998-09-08,2413.0915315703537
1998-09-09,2379.2452679828734
1998-09-10,2323.9537689612316
1998-09-11,2383.192250902748
1998-09-14,2420.4813544779417
1998-09-15,2441.3828599292688
1998-09-16,2458.277800520043
1998-09-17,2392.089904714844
1998-09-18,2394.872817451494
1998-09-21,2407.0051619212004
1998-09-22,2436.849412474575
1998-09-23,2521.8727120026438
1998-09-24,2466.2636787460174
1998-09-25,2473.8312843473186
1998-09-28,2479.4393599393848
1998-09-29,2473.7880228815443
1998-09-30,2400.258540669414
1998-10-01,2314.5096022566154
1998-10-02,2328.5310695602807
1998-10-05,2285.3047768534598
1998-10-06,2274.319038690266
1998-10-07,2235.523197318415
1998-10-08,2210.8994085169293
1998-10-09,2267.969144132404
1998-10-12,2304.650896008055
1998-10-13,2285.938168865656
1998-10-14,2331.736800425461
1998-10-15,2437.7092688021685
1998-10-16,2446.4959661390576
1998-10-19,2461.4388337353334
1998-10-20,2449.474205708684
1998-10-21,2479.240295051046
1998-10-22,2499.9278223568135
1998-10-23,2486.4533326157057
1998-10-26,2489.074456347464
1998-10-27,2470.710283297887
1998-10-28,2489.7711731724967
1998-10-29,2532.150336944
1998-10-30,2556.4400251019515
1998-11-02,2579.3572606566167
1998-11-03,2568.843995016014
1998-11-04,2582.032574174964
1998-11-05,2621.6854134624054
1998-11-06,2645.326471588825
1998-11-09,2622.0137157302115
1998-11-10,2622.585116403473
1998-11-11,2598.1382342679744
1998-11-12,2586.009256707164
1998-11-13,2601.0822089992307
1998-11-16,2629.6668651204263
1998-11-17,2642.207164874086
1998-11-18,2669.319616148078
1998-11-19,2694.1500486838386
1998-11-20,2715.126460654885
1998-11-23,2776.053032137573
1998-11-24,2772.4287311820963
1998-11-25,2791.7274152190944
1998-11-26,2793.3376611846097
1998-11-27,2817.5573735704643
1998-11-30,2744.510871257583
1998-12-01,2789.3199730811366
1998-12-02,2783.073494761406
1998-12-03,2726.8935222480363
1998-12-04,2795.3736740818176
1998-12-07,2836.0093165934795
1998-12-08,2836.8815429416813
1998-12-09,2841.2972991698143
1998-12-10,2796.3108504699862
1998-12-11,2817.0712673622297
1998-12-14,2744.4542604012436
1998-12-15,2806.101255271799
1998-12-16,2803.675295601597
1998-12-17,2844.7729457565347
1998-12-18,2878.68327010918
1998-12-21,2925.681693490913
1998-12-22,2940.930720600724
1998-12-23,3010.539105426582
1998-12-24,2998.5447877431916
1998-12-25,2998.5447877431916
1998-12-28,3004.7422941835007
1998-12-29,3054.668727790911
1998-12-30,3023.443853565073
1998-12-31,3026.1716570196118
1999-01-01,3026.1716570196118
1999-01-04,3016.1800140213
1999-01-05,3054.6999884528655
1999-01-06,3115.8362417462895
1999-01-07,3107.5350682037742
1999-01-08,3110.2557813242142
1999-01-11,3081.8845299262935
1999-01-12,3012.96672825298
1999-01-13,3019.378537702411
1999-01-14,2977.1085098319472
1999-01-15,3050.414722878437
1999-01-18,3050.78707180362
1999-01-19,3092.5736915871466
1999-01-20,3111.4620849960475
1999-01-21,3038.1504973783954
1999-01-22,3014.6358909398036
1999-01-25,3034.8553940882343
1999-01-26,3117.2564834184213
1999-01-27,3103.2337371651543
1999-01-28,3164.5707822115282
1999-01-29,3199.8138299883935
1999-02-01,3178.919189554923
1999-02-02,3145.757480538528
1999-02-03,3174.6466882325
1999-02-04,3100.210642399543
1999-02-05,3063.2879136501915
1999-02-08,3080.2717295257103
1999-02-09,2997.0638368256755
1999-02-10,3016.140725791533
1999-02-11,3109.116182036609
1999-02-12,3045.9759815027933
1999-02-15,3045.9912445204786
1999-02-16,3086.938331936775
1999-02-17,3033.138125414492
1999-02-18,3070.2229231224105
1999-02-19,3079.492654148439
1999-02-22,3169.428321731559
1999-02-23,3177.710429055554
1999-02-24,3130.073194659805
1999-02-25,3108.1968801059447
1999-02-26,3094.729219890386
1999-03-01,3081.4493377872427
1999-03-02,3048.2637309672814
1999-03-03,3055.634697640045
1999-03-04,3099.5738005816092
1999-03-05,3174.332463019204
1999-03-08,3209.331847677007
1999-03-09,3212.881708418315
1999-03-10,3213.714871558747
1999-03-11,3242.7525978093404
1999-03-12,3223.424275845768
1999-03-15,3265.139381898605
1999-03-16,3270.7095622050897
1999-03-17,3248.8739331723455
1999-03-18,3300.6690781875864
1999-03-19,3254.0357500981954
1999-03-22,3249.054074915615
1999-03-23,3159.0832666247857
1999-03-24,3173.8160851126854
1999-03-25,3235.997505375446
1999-03-26,3214.5931704185914
1999-03-29,3296.507432629119
1999-03-30,3295.1134707692345
1999-03-31,3254.3788723432604
1999-04-01,3282.9070061445077
1999-04-02,3283.0262277408146
1999-04-05,3368.7635878255683
1999-04-06,3373.469431093752
1999-04-07,3390.4862788729047
1999-04-08,3442.111759402986
1999-04-09,3455.550909686774
1999-04-12,3476.1659514677754
1999-04-13,3436.233627841423
1999-04-14,3332.489510431004
1999-04-15,3284.694792455708
1999-04-16,3237.3257283446483
1999-04-19,3094.786991620641
1999-04-20,3172.514381160142
1999-04-21,3285.1345318126064
1999-04-22,3365.339226197145
1999-04-23,3370.62232554899
1999-04-26,3397.345499483028
1999-04-27,3372.4419162608474
1999-04-28,3307.4878133850902
1999-04-29,3261.9843847856373
1999-04-30,3249.725082425829
1999-05-03,3275.070324676499
1999-05-04,3210.349092623417
1999-05-05,3262.4427762146793
1999-05-06,3207.9547097605137
1999-05-07,3239.7903028931046
1999-05-10,3236.227972888568
1999-05-11,3292.99841777307
1999-05-12,3323.52024173162
1999-05-13,3329.4796003057677
1999-05-14,3247.0827211070678
1999-05-17,3276.5504569614995
1999-05-18,3258.669340695898
1999-05-19,3285.9996829502884
1999-05-20,3260.8414971391203
1999-05-21,3222.479989762561
1999-05-24,3159.2950514486356
1999-05-25,3098.5008561904842
1999-05-26,3152.4000080726473
1999-05-27,3101.464960741087
1999-05-28,3155.0469870833344
1999-05-31,3155.0585100990775
1999-06-01,3115.2420575832725
1999-06-02,3134.6206203082015
1999-06-03,3141.352601856983
1999-06-04,3231.3618484489743
1999-06-07,3248.1491040106075
1999-06-08,3192.6062120332385
1999-06-09,3212.799841605103
1999-06-10,3171.889123551789
1999-06-11,3139.528171973198
1999-06-14,3117.9132850176825
1999-06-15,3140.3901280498717
1999-06-16,3244.2362035775077
1999-06-17,3269.6660553070114
1999-06-18,3290.3498070835913
1999-06-21,3331.9422007820035
1999-06-22,3281.44593978261
1999-06-23,3288.302094184067
1999-06-24,3233.040034422941
1999-06-25,3232.0993023521187
1999-06-28,3286.8937620932234
1999-06-29,3334.9863739418415
1999-06-30,3383.6977212638535
1999-07-01,3404.143390027648
1999-07-02,3447.913861673933
1999-07-05,3449.497473238564
1999-07-06,3443.2275555180695
1999-07-07,3464.2510178708662
1999-07-08,3481.2448153257046
1999-07-09,3503.326151073937
1999-07-12,3490.775378169585
1999-07-13,3481.2937775344753
1999-07-14,3499.2468706314376
1999-07-15,3523.7969474270467
1999-07-16,3545.3171263785716
1999-07-19,3526.284354156891
1999-07-20,3415.9481114215237
1999-07-21,3432.604409723192
1999-07-22,3361.3834672918115
1999-07-23,3362.7371810524774
1999-07-26,3317.4925785942023
1999-07-27,3363.0433941118504
1999-07-28,3386.5074637615335
1999-07-29,3319.39717590687
1999-07-30,3290.9083653733487
1999-08-02,3274.2026967245993
1999-08-03,3247.5452899987745
1999-08-04,3202.378471071213
1999-08-05,3227.606338219771
1999-08-06,3206.818370210164
1999-08-09,3176.842822463407
1999-08-10,3133.4910323579597
1999-08-11,3209.515270787079
1999-08-12,3193.61644975051
1999-08-13,3279.5189012487504
1999-08-16,3293.3088678600425
1999-08-17,3321.079050099517
1999-08-18,3282.280661801741
1999-08-19,3246.8099074244265
1999-08-20,3272.103091260629
1999-08-23,3339.5835271853953
1999-08-24,3350.1200303359524
1999-08-25,3413.1776567578404
1999-08-26,3366.7680823894298
1999-08-27,3335.3240798982765
1999-08-30,3269.258570670034
1999-08-31,3256.661988098304
1999-09-01,3282.1490081267366
1999-09-02,3262.0520722709907
1999-09-03,3371.386421780411
1999-09-06,3371.417733406049
1999-09-07,3372.588618378895
1999-09-08,3354.3516934525055
1999-09-09,3375.5888068723284
1999-09-10,3392.3707966682477
1999-09-13,3358.183390086375
1999-09-14,3360.8857963735704
1999-09-15,3301.810453565023
1999-09-16,3305.7224389770386
1999-09-17,3357.889048275464
1999-09-20,3361.7981823294967
1999-09-21,3292.6873934901105
1999-09-22,3302.8714919118834
1999-09-23,3213.252867418773
1999-09-24,3222.0761234837964
1999-09-27,3242.3119705378867
1999-09-28,3255.862535281168
1999-09-29,3210.484696699443
1999-09-30,3239.6236523783436
1999-10-01,3230.6529525299193
1999-10-04,3290.9816600285185
1999-10-05,3301.426112250088
1999-10-06,3357.046287647043
1999-10-07,3342.2726757227647
1999-10-08,3389.535753343563
1999-10-11,3400.7644875744254
1999-10-12,3332.2254579275263
1999-10-13,3253.1136972515965
1999-10-14,3254.1571602187846
1999-10-15,3163.1309480946798
1999-10-18,3167.3946983222813
1999-10-19,3174.239327103453
1999-10-20,3246.7998607392824
1999-10-21,3224.449818869411
1999-10-22,3260.1018929723145
1999-10-25,3251.7315858088295
1999-10-26,3234.323400105482
1999-10-27,3255.758244411183
1999-10-28,3382.398030171766
1999-10-29,3464.381257431793
1999-11-01,3452.19540988328
1999-11-02,3429.517079166396
1999-11-03,3455.65385595203
1999-11-04,3483.2739240710066
1999-11-05,3523.602460030392
1999-11-08,3553.508549219199
1999-11-09,3525.9300579957207
1999-11-10,3564.2330127727137
1999-11-11,3605.469115926046
1999-11-12,3643.687567857984
1999-11-15,3632.1322741171844
1999-11-16,3706.6594963931984
1999-11-17,3676.3184676379283
1999-11-18,3751.345228350746
1999-11-19,3754.0744780970977
1999-11-22,3754.5415356842245
1999-11-23,3725.817112108052
1999-11-24,3767.717902051676
1999-11-25,3768.4295265105434
1999-11-26,3780.4538803246287
1999-11-29,3753.142626648289
1999-11-30,3663.3969119155163
1999-12-01,3719.2800361185764
1999-12-02,3781.986044506244
1999-12-03,3856.4096616549946
1999-12-06,3878.079166718887
1999-12-07,3876.0098094354953
1999-12-08,3866.7554471977824
1999-12-09,3909.5139031775693
1999-12-10,3949.9820613409042
1999-12-13,3978.0732749611
1999-12-14,3910.3298782682405
1999-12-15,3956.603765855973
1999-12-16,3998.221170986414
1999-12-17,4016.1888517160646
1999-12-20,4048.3426106573597
1999-12-21,4106.216615122915
1999-12-22,4116.022611364668
1999-12-23,4166.325627745942
1999-12-24,4167.394823173506
1999-12-27,4166.329950798378
1999-12-28,4173.981598738783
1999-12-29,4224.773908820687
1999-12-30,4218.337567337717
1999-12-31,4238.949384233821
2000-01-03,4265.311877939257
2000-01-04,4038.599941435215
2000-01-05,4003.2169054122974
2000-01-06,3888.4027344558363
2000-01-07,4064.6918226071048
2000-01-10,4177.433300339125
2000-01-11,4086.752705722868
2000-01-12,4031.839552936846
2000-01-13,4093.957674243458
2000-01-14,4137.720501151108
2000-01-17,4139.011551532693
2000-01-18,4130.188847497223
2000-01-19,4158.578944058232
2000-01-20,4154.4226121070005
2000-01-21,4159.96665278979
2000-01-24,4023.1078529069314
2000-01-25,4072.46333692631
2000-01-26,4010.442151870691
2000-01-27,3983.113624537051
2000-01-28,3831.308061400029
2000-01-31,3938.363195738537
2000-02-01,4014.2352520892687
2000-02-02,4044.6692582325736
2000-02-03,4121.974676637457
2000-02-04,4149.253028209545
2000-02-07,4159.299450535261
2000-02-08,4230.50297085147
2000-02-09,4152.280789545131
2000-02-10,4197.704783524941
2000-02-11,4103.089947748749
2000-02-14,4127.6831973243
2000-02-15,4137.990228395834
2000-02-16,4086.378117946386
2000-02-17,4103.212700510762
2000-02-18,3980.223592966857
2000-02-21,3969.5108691606583
2000-02-22,3972.2273963573984
2000-02-23,4069.3050964272056
2000-02-24,4072.45998579164
2000-02-25,4025.3669062806684
2000-02-28,4053.5369870703903
2000-02-29,4131.3890709766765
2000-03-01,4160.418383881308
2000-03-02,4184.267626358425
2000-03-03,4286.97131273836
2000-03-06,4263.869976277275
2000-03-07,4141.6452447645825
2000-03-08,4177.774480044096
2000-03-09,4281.100848520676
2000-03-10,4263.31275178247
2000-03-13,4215.515184866678
2000-03-14,4137.439031123047
2000-03-15,4169.304772634119
2000-03-16,4345.52131621235
2000-03-17,4402.826300900379
2000-03-20,4390.565835820067
2000-03-21,4511.045113699441
2000-03-22,4582.069991493439
2000-03-23,4668.000985291108
2000-03-24,4680.775694841223
2000-03-27,4702.879440224405
2000-03-28,4639.975053093707
2000-03-29,4589.894007419807
2000-03-30,4461.80959844067
2000-03-31,4496.445502492592
2000-04-03,4446.425411773559
2000-04-04,4397.897694607486
2000-04-05,4405.060052884186
2000-04-06,4474.977652317252
2000-04-07,4571.225987964063
2000-04-10,4489.302277855623
2000-04-11,4415.77504890929
2000-04-12,4227.39758915829
2000-04-13,4130.616025685689
2000-04-14,3837.7895025448142
2000-04-17,4055.277221272865
2000-04-18,4206.602591828726
2000-04-19,4118.400359679986
2000-04-20,4112.424583533903
2000-04-21,4112.424583533903
2000-04-24,4056.383009611605
2000-04-25,4233.086865266806
2000-04-26,4208.438478201865
2000-04-27,4249.551835864938
2000-04-28,4240.318512288942
