Date,PACIFIC MOMENTUM
1997-10-29,973.6997527671477
1997-10-30,955.5566899755306
1997-10-31,951.1568796430516
1997-11-03,955.3477561679476
1997-11-04,953.3067481807985
1997-11-05,950.5179425711958
1997-11-06,952.0363959352019
1997-11-07,921.8337764945242
1997-11-10,906.2390018531256
1997-11-11,907.2399610161484
1997-11-12,886.542516961021
1997-11-13,884.3248688381266
1997-11-14,867.8465865599978
1997-11-17,920.2597915701385
1997-11-18,936.7816237071681
1997-11-19,900.2485051516827
1997-11-20,911.9410462055049
1997-11-21,944.1427350737831
1997-11-24,938.4358938238751
1997-11-25,899.7042664772821
1997-11-26,907.0154581132418
1997-11-27,926.3082015816509
1997-11-28,926.5654257299626
1997-12-01,927.7511232774602
1997-12-02,931.9496248633675
1997-12-03,925.3531405270131
1997-12-04,915.5850773514602
1997-12-05,923.3999151912592
1997-12-08,919.8423393409954
1997-12-09,937.1731587247122
1997-12-10,934.8858044729844
1997-12-11,909.0757447522079
1997-12-12,897.2015352229947
1997-12-15,896.3390603492102
1997-12-16,896.9373510215522
1997-12-17,937.6876660278614
1997-12-18,925.4467631356194
1997-12-19,899.2894591573458
1997-12-22,875.4255280204795
1997-12-23,880.7714408495896
1997-12-24,888.8714721411349
1997-12-25,888.9966212141112
1997-12-26,891.9376236397285
1997-12-29,899.0939599864616
1997-12-30,913.6044506287107
1997-12-31,912.5979458247295
1998-01-01,912.5979458247295
1998-01-02,898.8287112318048
1998-01-05,883.9410096462308
1998-01-06,887.0812487032837
1998-01-07,902.1211638581875
1998-01-08,896.510700550592
1998-01-09,893.4590664281836
1998-01-12,859.6065966788802
1998-01-13,875.8957012705023
1998-01-14,897.4395956242962
1998-01-15,900.6434969162975
1998-01-16,940.9783574107805
1998-01-19,952.2224108763854
1998-01-20,946.6575033431616
1998-01-21,952.8621274022677
1998-01-22,941.6203211405217
1998-01-23,954.2232471888618
1998-01-26,956.3961491949517
1998-01-27,947.3896946872338
1998-01-28,947.1403519707426
1998-01-29,950.9404984731356
1998-01-30,944.4052150393817
1998-02-02,953.1967044647678
1998-02-03,960.8937552559138
1998-02-04,966.1006957293804
1998-02-05,968.8526088041092
1998-02-06,961.1847308700583
1998-02-09,960.0777854136563
1998-02-10,954.8399396558266
1998-02-11,951.973662717221
1998-02-12,948.3162325505036
1998-02-13,935.9264995109637
1998-02-16,935.8426169605464
1998-02-17,935.8049698904857
1998-02-18,934.2585483465491
1998-02-19,929.4992169671316
1998-02-20,921.5824706964107
1998-02-23,916.462161739815
1998-02-24,912.6299890996013
1998-02-25,916.2045670080955
1998-02-26,928.177770480802
1998-02-27,941.8332172721206
1998-03-02,954.7187841258873
1998-03-03,949.2504653127914
1998-03-04,946.8043482456244
1998-03-05,927.3596811426027
1998-03-06,933.1805179088165
1998-03-09,926.1178674967804
1998-03-10,922.9081347172423
1998-03-11,907.2666768163402
1998-03-12,902.7675512924862
1998-03-13,923.6492728552728
1998-03-16,910.2495617004802
1998-03-17,916.9301882542742
1998-03-18,899.8173886518026
1998-03-19,897.4874859554144
1998-03-20,902.0330385620128
1998-03-23,902.6907493424587
1998-03-24,898.0923753064096
1998-03-25,904.746914299751
1998-03-26,924.5901044390599
1998-03-27,916.3191302134181
1998-03-30,897.2205235686614
1998-03-31,905.9645178912227
1998-04-01,906.4701701738031
1998-04-02,895.2368926797365
1998-04-03,880.5864809882962
1998-04-06,885.2744240872503
1998-04-07,888.4393098752294
1998-04-08,907.5238968155102
1998-04-09,931.5212407015094
1998-04-10,935.0513410397084
1998-04-13,935.4075838433838
1998-04-14,933.6657563251954
1998-04-15,935.8806580667587
1998-04-16,910.3123915840807
1998-04-17,908.6299595960448
1998-04-20,903.010951887181
1998-04-21,914.5369053537457
1998-04-22,918.3880583601017
1998-04-23,926.6115672926895
1998-04-24,929.3596220885202
1998-04-27,907.1737392032957
1998-04-28,898.4686903557596
1998-04-29,898.9095796041446
1998-04-30,911.9702308423612
1998-05-01,907.2788177236649
1998-05-04,905.6466034158852
1998-05-05,911.3892393119575
1998-05-06,895.163699753801
1998-05-07,883.7940511624697
1998-05-08,882.9609245768896
1998-05-11,892.4719988233916
1998-05-12,887.8286738389826
1998-05-13,886.2114426757857
1998-05-14,887.5316391909699
1998-05-15,889.732586747588
1998-05-18,875.920129144885
1998-05-19,881.2470702185119
1998-05-20,880.7094162659644
1998-05-21,889.4882621862108
1998-05-22,886.1317556408477
1998-05-25,876.5640898970638
1998-05-26,875.6751669214697
1998-05-27,870.6137683207477
1998-05-28,867.753211542937
1998-05-29,864.4681789416837
1998-06-01,840.3240826684824
1998-06-02,850.2988684658374
1998-06-03,849.72018234833
1998-06-04,851.4253023325855
1998-06-05,837.7873721902039
1998-06-08,832.2387777936248
1998-06-09,839.9108549675823
1998-06-10,829.374233385309
1998-06-11,812.7031347528833
1998-06-12,808.7531465301962
1998-06-15,793.861759238993
1998-06-16,796.8317203134471
1998-06-17,831.0989367908978
1998-06-18,847.7376385545859
1998-06-19,861.3991412544746
1998-06-22,838.6709310383816
1998-06-23,826.5420553946893
1998-06-24,827.8166548069644
1998-06-25,830.2584748474108
1998-06-26,824.7983225911978
1998-06-29,838.2959980131
1998-06-30,875.2409821665938
1998-07-01,889.8563090356589
1998-07-02,877.4827338657982
1998-07-03,889.7487035862387
1998-07-06,880.4922153214286
1998-07-07,893.1853459523633
1998-07-08,887.9040281214765
1998-07-09,880.7385179201503
1998-07-10,872.1281367657615
1998-07-13,878.9983141233641
1998-07-14,893.9397152657452
1998-07-15,896.9650789744768
1998-07-16,913.056347788936
1998-07-17,913.5007876183706
1998-07-20,916.7280041216266
1998-07-21,909.6921983481583
1998-07-22,894.7237897634515
1998-07-23,887.4973827132836
1998-07-24,894.1492773486274
1998-07-27,869.3529852692159
1998-07-28,878.9000375528524
1998-07-29,869.4763058019801
1998-07-30,876.210042525995
1998-07-31,876.0780548140398
1998-08-03,858.648654401846
1998-08-04,856.3936655006584
1998-08-05,856.960101996584
1998-08-06,846.6514119687022
1998-08-07,839.6798674989067
1998-08-10,832.0964259165262
1998-08-11,818.3003096590676
1998-08-12,815.6205343898771
1998-08-13,816.2123595122358
1998-08-14,807.523563298826
1998-08-17,797.7411293940149
1998-08-18,810.3162567115179
1998-08-19,833.5235397266599
1998-08-20,842.8862829075867
1998-08-21,819.8264330014108
1998-08-24,816.0449485428848
1998-08-25,816.4345388295707
1998-08-26,812.5280871576437
1998-08-27,796.6590780655492
1998-08-28,779.7109422129105
1998-08-31,794.2241873559466
1998-09-01,811.1522168981636
1998-09-02,813.3330314813818
1998-09-03,827.7109274082322
1998-09-04,820.0428967330738
1998-09-07,857.5846189480598
1998-09-08,851.247103148028
1998-09-09,817.8388324294322
1998-09-10,832.8505448937367
1998-09-11,823.0983267394887
1998-09-14,817.2853570394195
1998-09-15,822.313194287545
1998-09-16,813.6282056906049
1998-09-17,818.902599012711
1998-09-18,812.2945069464066
1998-09-21,791.8556585283674
1998-09-22,780.9347140775033
1998-09-23,777.4118868214391
1998-09-24,804.824511756829
1998-09-25,789.8287761504654
1998-09-28,798.1455452169645
1998-09-29,816.4478082030189
1998-09-30,793.1804892093817
1998-10-01,786.9023228194794
1998-10-02,779.8462308850648
1998-10-05,764.6611689598319
1998-10-06,768.080366229011
1998-10-07,850.6027467482727
1998-10-08,839.6858408289753
1998-10-09,819.167363908343
1998-10-12,846.4503862717979
1998-10-13,826.7728679437772
1998-10-14,824.8256843059642
1998-10-15,833.1340916634736
1998-10-16,871.5476037463014
1998-10-19,886.5231568466141
1998-10-20,883.4070407610467
1998-10-21,900.3548836134265
1998-10-22,887.975724247812
1998-10-23,886.448497513374
1998-10-26,877.5054639925607
1998-10-27,880.0680314642706
1998-10-28,875.235221734223
1998-10-29,888.0309917689996
1998-10-30,885.2542937288108
1998-11-02,920.4661462339596
1998-11-03,919.2944492312312
1998-11-04,939.0801244615859
1998-11-05,941.084586321589
1998-11-06,923.8260941221248
1998-11-09,905.0510001494396
1998-11-10,892.0933892195743
1998-11-11,909.846972634029
1998-11-12,886.0398506620559
1998-11-13,900.3383129715555
1998-11-16,920.4254721258687
1998-11-17,913.7495748505828
1998-11-18,915.865458926876
1998-11-19,926.4676393250554
1998-11-20,938.7843224971017
1998-11-23,937.4999337018216
1998-11-24,955.525151557657
1998-11-25,945.2883815075174
1998-11-26,948.1960128067843
1998-11-27,940.7131016757249
1998-11-30,927.4272733235895
1998-12-01,927.2729821089465
1998-12-02,943.3255699689845
1998-12-03,941.4447452117704
1998-12-04,934.7752728098159
1998-12-07,938.5366086733767
1998-12-08,941.8592575445591
1998-12-09,953.1804537394826
1998-12-10,956.788908846667
1998-12-11,944.7606987975236
1998-12-14,939.9462881300296
1998-12-15,935.3031054296425
1998-12-16,944.0739733232716
1998-12-17,948.5228424719091
1998-12-18,956.6931030675479
1998-12-21,956.385805855638
1998-12-22,948.010984997324
1998-12-23,951.0856411448585
1998-12-24,949.9748614491592
1998-12-25,951.5143057957938
1998-12-28,949.763444490695
1998-12-29,959.3969167403523
1998-12-30,963.5634163493045
1998-12-31,975.6097992631084
1999-01-01,975.6097992631084
1999-01-04,965.8709141110356
1999-01-05,965.2426388776403
1999-01-06,976.0557867013199
1999-01-07,997.3146556175286
1999-01-08,990.9833810547484
1999-01-11,999.0710385145036
1999-01-12,984.2422517775303
1999-01-13,956.5613923263327
1999-01-14,963.156076925012
1999-01-15,961.3367956574631
1999-01-18,961.788573205947
1999-01-19,970.6759609078919
1999-01-20,978.355863870955
1999-01-21,980.2927282322246
1999-01-22,962.6442208556748
1999-01-25,959.5557449072952
1999-01-26,966.699954252044
1999-01-27,968.195291434067
1999-01-28,957.0132905012516
1999-01-29,965.5978572423879
1999-02-01,977.686960944669
1999-02-02,991.4491530406269
1999-02-03,983.5097161621991
1999-02-04,981.4202480311573
1999-02-05,968.2975221776345
1999-02-08,963.104293637779
1999-02-09,952.2430591107808
1999-02-10,944.1602016350668
1999-02-11,949.8476922111652
1999-02-12,955.3869988644426
1999-02-15,947.6641362000857
1999-02-16,933.3678499487013
1999-02-17,929.4243739994421
1999-02-18,922.8061828609325
1999-02-19,922.1899441845535
1999-02-22,929.9019329275569
1999-02-23,930.0847171665574
1999-02-24,929.3914925585759
1999-02-25,934.1457669793157
1999-02-26,934.502864350462
1999-03-01,933.6701244770693
1999-03-02,919.5656132899152
1999-03-03,921.598608760934
1999-03-04,914.3098249164003
1999-03-05,946.4929512173668
1999-03-08,948.1620204553342
1999-03-09,963.3441197569355
1999-03-10,980.4966064758627
1999-03-11,982.0040168413315
1999-03-12,990.4407302943466
1999-03-15,1008.2929192896406
1999-03-16,1022.2294642498124
1999-03-17,1019.9292671315613
1999-03-18,999.6140219627023
1999-03-19,1030.6928439529236
1999-03-22,1026.5127368126473
1999-03-23,1014.9959197073085
1999-03-24,998.667519160518
1999-03-25,1010.6361577062165
1999-03-26,1001.2404509022109
1999-03-29,1005.652151224364
1999-03-30,1004.0447004200295
1999-03-31,1014.3161155006885
1999-04-01,1039.595570157297
1999-04-02,1036.9526574580734
1999-04-05,1030.8317723671962
1999-04-06,1047.067525641604
1999-04-07,1056.5178876986472
1999-04-08,1068.6389332681135
1999-04-09,1067.1228550837488
1999-04-12,1051.4257444731827
1999-04-13,1062.4445176605266
1999-04-14,1077.2581518905106
1999-04-15,1071.7192696849622
1999-04-16,1088.3392626760856
1999-04-19,1087.5803769549527
1999-04-20,1072.4266252280938
1999-04-21,1057.768849597066
1999-04-22,1071.4941910740908
1999-04-23,1086.005067265825
1999-04-26,1097.6970324697868
1999-04-27,1104.04809623751
1999-04-28,1108.7806952576113
1999-04-29,1107.3055213464872
1999-04-30,1102.7489145943211
1999-05-03,1097.0658167957963
1999-05-04,1095.099904877307
1999-05-05,1095.3169037124972
1999-05-06,1126.556392098113
1999-05-07,1104.750461331777
1999-05-10,1104.248176368599
1999-05-11,1083.915561538183
1999-05-12,1086.5785353772833
1999-05-13,1074.4655385124952
1999-05-14,1070.2809715416813
1999-05-17,1038.880408997513
1999-05-18,1046.4007332194806
1999-05-19,1013.5807616475017
1999-05-20,1014.2733378669695
1999-05-21,1024.8358093049974
1999-05-24,1028.8003817973358
1999-05-25,1024.7969936461695
1999-05-26,1028.0612905139292
1999-05-27,1027.5876468571012
1999-05-28,1031.4058760065966
1999-05-31,1026.4720930707765
1999-06-01,1045.8695692492786
1999-06-02,1050.5072315019868
1999-06-03,1039.3719794986096
1999-06-04,1039.498332515036
1999-06-07,1059.0722034788166
1999-06-08,1079.9129692954984
1999-06-09,1089.6753454707166
1999-06-10,1105.3963041702318
1999-06-11,1125.6305338073662
1999-06-14,1111.4622058054351
1999-06-15,1111.5170341783996
1999-06-16,1113.6930879306778
1999-06-17,1135.4843803170904
1999-06-18,1126.7837827180754
1999-06-21,1140.2152656797148
1999-06-22,1150.840242683688
1999-06-23,1138.3022860260535
1999-06-24,1137.1505603408498
1999-06-25,1134.8092226225876
1999-06-28,1143.287582978586
1999-06-29,1159.2506856882399
1999-06-30,1149.9896235904432
1999-07-01,1177.5644745642805
1999-07-02,1191.3296088936274
1999-07-05,1200.4501155741784
1999-07-06,1192.6444553449194
1999-07-07,1188.8365842594396
1999-07-08,1181.7854099562185
1999-07-09,1181.4049643945546
1999-07-12,1197.9803777346303
1999-07-13,1205.3938345593112
1999-07-14,1214.2592590164102
1999-07-15,1232.3854561278652
1999-07-16,1218.300022550555
1999-07-19,1234.5367623420966
1999-07-20,1237.2080976876148
1999-07-21,1222.5243577481167
1999-07-22,1204.011098841848
1999-07-23,1188.625174537644
1999-07-26,1187.8718764436305
1999-07-27,1188.4860626766451
1999-07-28,1221.0348442938393
1999-07-29,1253.4755508390733
1999-07-30,1263.6044894667382
1999-08-02,1261.5366035434176
1999-08-03,1271.5590370144198
1999-08-04,1258.3546176860218
1999-08-05,1234.1180757132497
1999-08-06,1218.2288358418286
1999-08-09,1211.0511234204564
1999-08-10,1204.5213143295612
1999-08-11,1193.1045312803835
1999-08-12,1212.1252049629923
1999-08-13,1214.7156966738935
1999-08-16,1248.5509701141968
1999-08-17,1257.361209040969
1999-08-18,1282.4951223951305
1999-08-19,1286.2261230609313
1999-08-20,1306.054183085684
1999-08-23,1312.8441316584401
1999-08-24,1310.5235793429706
1999-08-25,1306.1114150193127
1999-08-26,1295.3534625143
1999-08-27,1290.5385198450622
1999-08-30,1312.8278781709362
1999-08-31,1281.8748989798955
1999-09-01,1327.895227406931
1999-09-02,1341.1782553505382
1999-09-03,1325.498111674165
1999-09-06,1344.667215694327
1999-09-07,1328.7763909185578
1999-09-08,1338.86350033954
1999-09-09,1378.4110810191332
1999-09-10,1383.9836377457946
1999-09-13,1417.429829495029
1999-09-14,1418.802016405779
1999-09-15,1423.2253580932083
1999-09-16,1384.6001994536284
1999-09-17,1375.9298303800244
1999-09-20,1388.365298345981
1999-09-21,1418.992312095924
1999-09-22,1377.2298751447195
1999-09-23,1374.7021069969417
1999-09-24,1335.9442252733727
1999-09-27,1319.466664975031
1999-09-28,1352.955612391642
1999-09-29,1341.928408272821
1999-09-30,1368.3940457197261
1999-10-01,1397.7720981112514
1999-10-04,1388.9089189506699
1999-10-05,1381.0927851560775
1999-10-06,1382.1262226698475
1999-10-07,1393.3920759670516
1999-10-08,1400.9398444199114
1999-10-11,1408.5292998326458
1999-10-12,1423.1470653233735
1999-10-13,1389.8029550232548
1999-10-14,1403.4601851411885
1999-10-15,1383.7689191210643
1999-10-18,1338.5877006744395
1999-10-19,1347.2920922975704
1999-10-20,1376.6111221877345
1999-10-21,1378.145291506933
1999-10-22,1390.0951120838038
1999-10-25,1406.1609998257886
1999-10-26,1413.0734814681884
1999-10-27,1400.9450890293795
1999-10-28,1401.9142596805075
1999-10-29,1442.873505083539
1999-11-01,1440.1805032571776
1999-11-02,1444.9705827269356
1999-11-03,1436.9494654226735
1999-11-04,1461.471474584681
1999-11-05,1444.828633748609
1999-11-08,1441.2699526078927
1999-11-09,1450.2465781029184
1999-11-10,1471.3190313871617
1999-11-11,1464.7341756598514
1999-11-12,1476.803287803492
1999-11-15,1477.4310303520683
1999-11-16,1474.5730968420933
1999-11-17,1484.9154724584178
1999-11-18,1494.4585705113998
1999-11-19,1515.1710988059776
1999-11-22,1533.1624033514631
1999-11-23,1539.78459203149
1999-11-24,1528.238753066283
1999-11-25,1515.9718023752553
1999-11-26,1557.6412198456655
1999-11-29,1564.498584138609
1999-11-30,1529.647582820017
1999-12-01,1499.1739180905179
1999-12-02,1476.4519771482383
1999-12-03,1501.849264195806
1999-12-06,1520.9900324836403
1999-12-07,1531.798210973254
1999-12-08,1520.5837881404705
1999-12-09,1528.1085512420138
1999-12-10,1548.833352097035
1999-12-13,1528.547924169534
1999-12-14,1518.1328174406071
1999-12-15,1527.6271026403676
1999-12-16,1522.4658031568006
1999-12-17,1539.855734660179
1999-12-20,1547.3251974441835
1999-12-21,1556.2409104382791
1999-12-22,1609.7781255535047
1999-12-23,1607.1610709081253
1999-12-24,1646.0710599843248
1999-12-27,1638.3070837829039
1999-12-28,1704.6385598306988
1999-12-29,1744.506082932882
1999-12-30,1764.158978947179
1999-12-31,1764.158978947179
2000-01-03,1783.0136292927018
2000-01-04,1749.7785977402234
2000-01-05,1618.0298511805797
2000-01-06,1541.2183928062723
2000-01-07,1514.2481766643848
2000-01-10,1519.2324174444295
2000-01-11,1608.7660334494483
2000-01-12,1591.324264698479
2000-01-13,1573.9303676903007
2000-01-14,1570.0302809311877
2000-01-17,1604.618144891511
2000-01-18,1581.4465491414892
2000-01-19,1539.6223301959835
2000-01-20,1536.7219178051128
2000-01-21,1545.7278572427017
2000-01-24,1555.12121823011
2000-01-25,1546.194528120861
2000-01-26,1575.8345607154076
2000-01-27,1615.0135571800122
2000-01-28,1638.6709108758255
2000-01-31,1614.632845530882
2000-02-01,1592.1653437960567
2000-02-02,1603.4967117246056
2000-02-03,1637.4191504892406
2000-02-04,1671.3023881266254
2000-02-07,1663.5659656909015
2000-02-08,1629.5993334228795
2000-02-09,1659.0049155301713
2000-02-10,1670.0539951723533
2000-02-11,1670.1456134953369
2000-02-14,1668.6142556248953
2000-02-15,1638.466043169502
2000-02-16,1627.378814041183
2000-02-17,1642.8184602337906
2000-02-18,1644.2130481892125
2000-02-21,1610.7201556319642
2000-02-22,1576.8155057321064
2000-02-23,1575.310329960737
2000-02-24,1603.472548149403
2000-02-25,1635.5072481143004
2000-02-28,1655.2717221993312
2000-02-29,1645.523212078369
2000-03-01,1682.6866721589697
2000-03-02,1675.4497406861306
2000-03-03,1648.1336442926317
2000-03-06,1595.9379616152735
2000-03-07,1618.1217133731013
2000-03-08,1613.9334425440709
2000-03-09,1588.7265057422799
2000-03-10,1565.5673383894532
2000-03-13,1488.8722911125024
2000-03-14,1499.6110402000875
2000-03-15,1515.431270798507
2000-03-16,1554.8432211804654
2000-03-17,1584.770675965543
2000-03-20,1576.4957938598434
2000-03-21,1584.4825952556375
2000-03-22,1565.5177353088002
2000-03-23,1551.5152832960503
2000-03-24,1531.2688027110562
2000-03-27,1539.320564313039
2000-03-28,1580.741550375034
2000-03-29,1652.25433871735
2000-03-30,1645.0710931518813
2000-03-31,1668.6016721852238
2000-04-03,1652.404031560881
2000-04-04,1613.515026299513
2000-04-05,1586.1120222902384
2000-04-06,1570.1560310224077
2000-04-07,1578.199870162209
2000-04-10,1598.652744941401
2000-04-11,1584.2335597316821
2000-04-12,1585.807552578988
2000-04-13,1528.6554146008505
2000-04-14,1517.4923731320177
2000-04-17,1407.3161084755293
2000-04-18,1437.5482986467882
2000-04-19,1474.1897181877312
2000-04-20,1487.1255946806884
2000-04-21,1510.0101050802407
2000-04-24,1534.4937761975934
2000-04-25,1531.0634087362962
2000-04-26,1530.793804312637
2000-04-27,1515.5626500634803
2000-04-28,1509.661686593219
2000-05-01,1546.3764070947652
2000-05-02,1544.0312705898027
2000-05-03,1539.8752649605374
2000-05-04,1548.6380787119879
2000-05-05,1541.4487630345707
2000-05-08,1522.9120832783626
2000-05-09,1476.919276418424
2000-05-10,1466.2533160965972
2000-05-11,1408.9930944870396
2000-05-12,1440.2153953822983
2000-05-15,1433.02893465443
2000-05-16,1449.6622815036392
2000-05-17,1441.2188492919308
2000-05-18,1416.2418891055593
2000-05-19,1404.7609448600185
2000-05-22,1341.448814297303
2000-05-23,1338.5682786560167
2000-05-24,1312.239673473249
2000-05-25,1332.116939489454
2000-05-26,1326.7780320392792
2000-05-29,1339.4331625583325
2000-05-30,1350.7572326448776
2000-05-31,1348.608061234746
