Date,WORLD ex USA MOMENTUM
1997-05-12,1391.6018818430255
1997-05-13,1396.2732624458363
1997-05-14,1402.5872034723989
1997-05-15,1401.1914906571974
1997-05-16,1409.7259132324657
1997-05-19,1403.0471171532158
1997-05-20,1403.130367843143
1997-05-21,1413.8592180238866
1997-05-22,1404.7107694916456
1997-05-23,1418.3914761719093
1997-05-26,1427.426550832041
1997-05-27,1420.0372829292173
1997-05-28,1416.7109646613985
1997-05-29,1411.0920882913167
1997-05-30,1392.0817958566618
1997-06-02,1394.2390394031065
1997-06-03,1403.1380384078584
1997-06-04,1407.1991863132553
1997-06-05,1412.726321197292
1997-06-06,1421.6984867202843
1997-06-09,1438.8312636431438
1997-06-10,1438.0054597163355
1997-06-11,1440.912486245253
1997-06-12,1442.5731432522405
1997-06-13,1446.11605409188
1997-06-16,1452.918202920317
1997-06-17,1437.9798985317457
1997-06-18,1441.874268735689
1997-06-19,1450.7346867026408
1997-06-20,1451.5829668422402
1997-06-23,1454.6842134796693
1997-06-24,1457.8575822681662
1997-06-25,1481.5859688491498
1997-06-26,1484.2640346569444
1997-06-27,1475.4665562052348
1997-06-30,1465.1914337679295
1997-07-01,1480.5274951444596
1997-07-02,1484.8360599121488
1997-07-03,1514.2658173873122
1997-07-04,1518.4682521327811
1997-07-07,1530.9541476602951
1997-07-08,1528.879769801418
1997-07-09,1535.7297148245054
1997-07-10,1531.8572619347167
1997-07-11,1534.2780509560364
1997-07-14,1542.163217055722
1997-07-15,1534.375280174697
1997-07-16,1566.2740140811443
1997-07-17,1563.934745384849
1997-07-18,1539.0793291738864
1997-07-21,1517.666365812885
1997-07-22,1534.7879581015081
1997-07-23,1554.274615464023
1997-07-24,1543.1966873166607
1997-07-25,1538.2042124140662
1997-07-28,1537.8951977762592
1997-07-29,1541.326013536908
1997-07-30,1554.6876858199691
1997-07-31,1559.424590657416
1997-08-01,1546.5629290299894
1997-08-04,1524.0621208206214
1997-08-05,1515.672477787774
1997-08-06,1536.309832641257
1997-08-07,1548.8554430069896
1997-08-08,1548.10244724266
1997-08-11,1528.447757058532
1997-08-12,1531.8009767160354
1997-08-13,1521.9849384081929
1997-08-14,1508.0053334938336
1997-08-15,1501.0354367155417
1997-08-18,1483.1792900253445
1997-08-19,1501.1512902034938
1997-08-20,1509.5119615190915
1997-08-21,1510.4887825215428
1997-08-22,1480.794308065798
1997-08-25,1475.0577058870724
1997-08-26,1472.4477104716927
1997-08-27,1467.8256380223156
1997-08-28,1451.955338402273
1997-08-29,1434.7149993149062
1997-09-01,1435.0529884955697
1997-09-02,1455.9835739362143
1997-09-03,1480.8802251797365
1997-09-04,1478.630947003747
1997-09-05,1489.2066033829249
1997-09-08,1480.9233659047118
1997-09-09,1483.9518937281466
1997-09-10,1470.5197496268215
1997-09-11,1449.3392518182375
1997-09-12,1447.745085366368
1997-09-15,1462.6518415090572
1997-09-16,1474.4532042167805
1997-09-17,1492.3365409494359
1997-09-18,1503.6691518273117
1997-09-19,1507.3633927097242
1997-09-22,1517.6810608968137
1997-09-23,1516.5823436612095
1997-09-24,1545.3617899453823
1997-09-25,1545.379902057726
1997-09-26,1550.7004274898782
1997-09-29,1555.9935577673796
1997-09-30,1564.799629415249
1997-10-01,1575.8645512234123
1997-10-02,1579.7413690673745
1997-10-03,1592.8330168293771
1997-10-06,1595.2432678812518
1997-10-07,1595.5728554417042
1997-10-08,1595.4841024096163
1997-10-09,1571.9374940743814
1997-10-10,1561.9064649375916
1997-10-13,1569.7419917941534
1997-10-14,1573.0457929078127
1997-10-15,1571.8357663083766
1997-10-16,1576.382641293881
1997-10-17,1549.6662865859691
1997-10-20,1538.954671402086
1997-10-21,1548.793774344127
1997-10-22,1547.3035620918693
1997-10-23,1500.1343519203763
1997-10-24,1502.304452448824
1997-10-27,1461.8281568032014
1997-10-28,1422.6895176957628
1997-10-29,1474.7293047114945
1997-10-30,1455.0989789402684
1997-10-31,1462.965749992914
1997-11-03,1481.165233851546
1997-11-04,1480.0304265948841
1997-11-05,1488.1773405765157
1997-11-06,1483.5220460764967
1997-11-07,1457.5233224242838
1997-11-10,1454.3509027425428
1997-11-11,1454.3705653261677
1997-11-12,1426.0503719540593
1997-11-13,1424.2152746471197
1997-11-14,1420.2213152448205
1997-11-17,1458.762659559496
1997-11-18,1471.0481185305664
1997-11-19,1456.7898781870751
1997-11-20,1481.891013007264
1997-11-21,1495.4595555081303
1997-11-24,1475.9858932569462
1997-11-25,1454.045846190604
1997-11-26,1450.2516453950707
1997-11-27,1457.4284578263662
1997-11-28,1453.900419724363
1997-12-01,1474.8579927903388
1997-12-02,1484.266537615482
1997-12-03,1483.5830036337143
1997-12-04,1493.3177804789823
1997-12-05,1498.1030286149453
1997-12-08,1506.116971085868
1997-12-09,1506.164119087176
1997-12-10,1500.884393526757
1997-12-11,1474.1425491332825
1997-12-12,1476.6918342746933
1997-12-15,1477.409403124633
1997-12-16,1488.8651798444769
1997-12-17,1513.7992174652093
1997-12-18,1506.4548536216269
1997-12-19,1475.9620766423438
1997-12-22,1473.9485322214432
1997-12-23,1480.9882268990514
1997-12-24,1480.495204461201
1997-12-25,1480.5060375498488
1997-12-26,1480.560102970682
1997-12-29,1505.188529521588
1997-12-30,1511.5438314903877
1997-12-31,1507.9552193487216
1998-01-01,1507.9552193487216
1998-01-02,1514.5197450321089
1998-01-05,1531.1967477441594
1998-01-06,1519.9935424281496
1998-01-07,1522.7570157190428
1998-01-08,1517.1176843351373
1998-01-09,1493.5904171728762
1998-01-12,1456.2952745970777
1998-01-13,1478.8889709872844
1998-01-14,1491.4123516088143
1998-01-15,1488.9705876402609
1998-01-16,1517.4986833220396
1998-01-19,1525.7616917563623
1998-01-20,1526.1106678635533
1998-01-21,1533.1447882923205
1998-01-22,1535.294155800824
1998-01-23,1547.4758160563133
1998-01-26,1548.9486944873101
1998-01-27,1561.87710650313
1998-01-28,1568.8775995645901
1998-01-29,1567.4045124587547
1998-01-30,1570.1741825467793
1998-02-02,1590.2536727673676
1998-02-03,1597.0491633224296
1998-02-04,1602.3813219857539
1998-02-05,1623.2004308283695
1998-02-06,1624.6084473946582
1998-02-09,1609.7459932404365
1998-02-10,1610.4451547567883
1998-02-11,1615.1234134534568
1998-02-12,1611.0284325813286
1998-02-13,1604.613987975246
1998-02-16,1617.8594490486614
1998-02-17,1630.3700938025695
1998-02-18,1638.5513206184942
1998-02-19,1626.738157131493
1998-02-20,1633.1007325428873
1998-02-23,1651.5097156343204
1998-02-24,1643.2156231217054
1998-02-25,1659.0409955082946
1998-02-26,1669.2988869401165
1998-02-27,1671.9177822990512
1998-03-02,1695.297986255013
1998-03-03,1692.5719181715515
1998-03-04,1667.8100825654383
1998-03-05,1645.7394363592662
1998-03-06,1669.3878473501622
1998-03-09,1679.013397710574
1998-03-10,1681.8894387815985
1998-03-11,1681.5714974590055
1998-03-12,1689.0795410394294
1998-03-13,1713.037245537613
1998-03-16,1713.962290684034
1998-03-17,1729.5981891864692
1998-03-18,1713.4262124148468
1998-03-19,1722.5344985407658
1998-03-20,1735.999657629781
1998-03-23,1749.7886787815967
1998-03-24,1762.5991829896948
1998-03-25,1782.989064847685
1998-03-26,1779.5138997425192
1998-03-27,1786.796892169189
1998-03-30,1761.2534067249533
1998-03-31,1771.1892959519143
1998-04-01,1789.4911210237508
1998-04-02,1797.7116091088853
1998-04-03,1805.712717338101
1998-04-06,1829.867076030233
1998-04-07,1823.6086064574904
1998-04-08,1813.8782532311234
1998-04-09,1833.797175172408
1998-04-10,1836.8374223194996
1998-04-13,1834.1825997953902
1998-04-14,1862.8610833183443
1998-04-15,1873.2311388840114
1998-04-16,1842.359131974999
1998-04-17,1839.7553492020568
1998-04-20,1858.1812158263413
1998-04-21,1862.9947039948838
1998-04-22,1857.361063535481
1998-04-23,1831.8947348880151
1998-04-24,1811.450310562368
1998-04-27,1762.590466323405
1998-04-28,1779.1532395080142
1998-04-29,1780.1013282786903
1998-04-30,1810.6106188639624
1998-05-01,1833.0659463442453
1998-05-04,1869.7852871491598
1998-05-05,1860.1522743011494
1998-05-06,1858.809200919169
1998-05-07,1838.6464840405329
1998-05-08,1845.9021186072646
1998-05-11,1867.4943391802387
1998-05-12,1854.2347869584235
1998-05-13,1854.6179901783662
1998-05-14,1849.2736175967516
1998-05-15,1843.490169919156
1998-05-18,1807.934179475647
1998-05-19,1834.774794748345
1998-05-20,1859.866321701241
1998-05-21,1876.0101831091401
1998-05-22,1882.5172539238288
1998-05-25,1892.3413052250705
1998-05-26,1894.3690397727241
1998-05-27,1852.4926870701615
1998-05-28,1848.8811005969194
1998-05-29,1851.0164739514332
1998-06-01,1845.807837844141
1998-06-02,1855.6479058909558
1998-06-03,1872.0455251643298
1998-06-04,1868.6150778425258
1998-06-05,1888.0787138752087
1998-06-08,1910.082059989334
1998-06-09,1904.4688081409747
1998-06-10,1882.8118996354658
1998-06-11,1856.001414631707
1998-06-12,1824.3845044074985
1998-06-15,1783.5942066807993
1998-06-16,1810.7339503023238
1998-06-17,1854.93840410585
1998-06-18,1841.127382860998
1998-06-19,1839.469265411759
1998-06-22,1817.5325336655912
1998-06-23,1827.9528536284133
1998-06-24,1838.1664832501858
1998-06-25,1873.4446404940647
1998-06-26,1864.3710981299669
1998-06-29,1879.6435101652203
1998-06-30,1881.4835442337521
1998-07-01,1894.6704125113645
1998-07-02,1901.4220614447556
1998-07-03,1920.7806327089336
1998-07-06,1937.0786778460572
1998-07-07,1944.5049847001408
1998-07-08,1950.4548335477566
1998-07-09,1934.4567706978958
1998-07-10,1936.9229685292278
1998-07-13,1963.481129287899
1998-07-14,1995.7626606005815
1998-07-15,2008.7632334839784
1998-07-16,2016.821198043113
1998-07-17,2043.340518708223
1998-07-20,2062.920762506053
1998-07-21,2041.7613240875053
1998-07-22,2008.136461391667
1998-07-23,2000.9249212703153
1998-07-24,2006.2911235312242
1998-07-27,1964.775023967699
1998-07-28,1972.8040317138734
1998-07-29,1962.9088062064375
1998-07-30,1983.3934317842927
1998-07-31,1970.8689027118858
1998-08-03,1935.1414332213292
1998-08-04,1931.6507126159515
1998-08-05,1899.282384050085
1998-08-06,1880.9376551570997
1998-08-07,1903.965774419502
1998-08-10,1863.8918402907816
1998-08-11,1798.47040175291
1998-08-12,1840.848748951131
1998-08-13,1818.3743350833927
1998-08-14,1825.642684953909
1998-08-17,1824.6025530590985
1998-08-18,1872.6134413345726
1998-08-19,1879.3650190325823
1998-08-20,1859.9765266113857
1998-08-21,1780.7667071514172
1998-08-24,1784.0029857992597
1998-08-25,1820.1009501832943
1998-08-26,1764.671219816526
1998-08-27,1684.9763036432187
1998-08-28,1683.7182676296898
1998-08-31,1670.4995927547748
1998-09-01,1662.693399125358
1998-09-02,1698.5150785557107
1998-09-03,1681.9651838893597
1998-09-04,1674.0491150021583
1998-09-07,1713.2767645705514
1998-09-08,1742.2251340559342
1998-09-09,1713.6594666006195
1998-09-10,1677.638753914291
1998-09-11,1671.5814514042643
1998-09-14,1705.6059971719
1998-09-15,1707.061741832149
1998-09-16,1712.1445040038711
1998-09-17,1654.6630713689822
1998-09-18,1620.7361008980383
1998-09-21,1567.6151164878827
1998-09-22,1592.4928526344884
1998-09-23,1623.2016371016023
1998-09-24,1625.281522553097
1998-09-25,1600.2539284580207
1998-09-28,1616.0767141406081
1998-09-29,1613.1423108857455
1998-09-30,1570.0970905794684
1998-10-01,1525.1092332253843
1998-10-02,1489.7955377248134
1998-10-05,1462.9192117368057
1998-10-06,1513.4620033258839
1998-10-07,1540.398412397267
1998-10-08,1490.3365465033671
1998-10-09,1499.9309831547384
1998-10-12,1573.0576469009368
1998-10-13,1582.445538411388
1998-10-14,1609.219185929782
1998-10-15,1645.3545891221745
1998-10-16,1675.9246909620192
1998-10-19,1666.9377655919805
1998-10-20,1696.5236742427642
1998-10-21,1674.9596754633812
1998-10-22,1672.712536941212
1998-10-23,1677.9027574887193
1998-10-26,1681.9003532039706
1998-10-27,1698.8289799860272
1998-10-28,1672.2405335300878
1998-10-29,1685.8941887035987
1998-10-30,1705.630516716742
1998-11-02,1751.2539376566165
1998-11-03,1739.182629620166
1998-11-04,1765.4139336691399
1998-11-05,1752.075642788787
1998-11-06,1752.0452443272434
1998-11-09,1720.7909083700029
1998-11-10,1703.987992739802
1998-11-11,1725.4787264208094
1998-11-12,1699.1047239264728
1998-11-13,1702.525223091794
1998-11-16,1758.8471187274356
1998-11-17,1748.4476540206786
1998-11-18,1751.0654307960576
1998-11-19,1778.814810832092
1998-11-20,1805.6589813381406
1998-11-23,1823.2925116772358
1998-11-24,1816.022157297212
1998-11-25,1803.4527645285598
1998-11-26,1833.7529466072212
1998-11-27,1836.635844414534
1998-11-30,1809.1422638609436
1998-12-01,1763.849556815934
1998-12-02,1768.117302080391
1998-12-03,1793.254722747916
1998-12-04,1804.235384781937
1998-12-07,1808.7460478072555
1998-12-08,1813.822197594751
1998-12-09,1830.7987809311096
1998-12-10,1826.0376963897754
1998-12-11,1811.9497118996514
1998-12-14,1810.7134770888772
1998-12-15,1820.202185543889
1998-12-16,1835.6094226720681
1998-12-17,1855.9766820713985
1998-12-18,1858.3058245544257
1998-12-21,1897.1005537639167
1998-12-22,1894.59125172371
1998-12-23,1921.0084243648037
1998-12-24,1912.743877060405
1998-12-25,1912.9163051865319
1998-12-28,1926.8898073186535
1998-12-29,1943.8111550053718
1998-12-30,1937.3416864590145
1998-12-31,1943.0663436615
1999-01-01,1943.0672888045417
1999-01-04,2018.8927576312033
1999-01-05,2048.6509529899204
1999-01-06,2077.012509629354
1999-01-07,2051.4385732470832
1999-01-08,2032.5482828999998
1999-01-11,2004.908238052481
1999-01-12,1971.4430638484241
1999-01-13,1922.1911085223858
1999-01-14,1941.7551902544578
1999-01-15,1961.6554185359657
1999-01-18,2010.401047778862
1999-01-19,2008.1066932625042
1999-01-20,2025.5662351324297
1999-01-21,2008.6813123052966
1999-01-22,1954.0916581815673
1999-01-25,1959.0633339160577
1999-01-26,1966.9429642201942
1999-01-27,1962.1890265815005
1999-01-28,1968.6234494817322
1999-01-29,1968.9078099675025
1999-02-01,1991.520515373177
1999-02-02,1978.925640859796
1999-02-03,1950.0778597227377
1999-02-04,1940.218406841646
1999-02-05,1916.2735506932713
1999-02-08,1890.200395826993
1999-02-09,1856.7265326020517
1999-02-10,1846.804457751445
1999-02-11,1879.0351979660538
1999-02-12,1895.992448604153
1999-02-15,1896.1691894871215
1999-02-16,1888.08209356346
1999-02-17,1876.4667022100916
1999-02-18,1882.8636066752215
1999-02-19,1880.3895148209367
1999-02-22,1898.3167395546104
1999-02-23,1916.6821563514761
1999-02-24,1927.996266213606
1999-02-25,1912.266142957709
1999-02-26,1891.515242333245
1999-03-01,1860.906209854686
1999-03-02,1863.0573546257233
1999-03-03,1842.4133057891563
1999-03-04,1835.858701888741
1999-03-05,1880.1748178279452
1999-03-08,1875.592343620088
1999-03-09,1883.9754574241608
1999-03-10,1891.2680304406963
1999-03-11,1880.8654630887663
1999-03-12,1904.6799450597462
1999-03-15,1901.2491109647929
1999-03-16,1900.0205963090425
1999-03-17,1893.8195553795676
1999-03-18,1870.8339138140175
1999-03-19,1892.533348005914
1999-03-22,1880.8098375450973
1999-03-23,1844.1409720424808
1999-03-24,1828.3772331692471
1999-03-25,1848.2204436539887
1999-03-26,1816.8573121888649
1999-03-29,1839.4030867511178
1999-03-30,1839.2494972519892
1999-03-31,1872.0174694438192
1999-04-01,1887.101349445332
1999-04-02,1882.0520860097333
1999-04-05,1871.552902028604
1999-04-06,1907.9127481128025
1999-04-07,1920.813557555921
1999-04-08,1931.6039242064483
1999-04-09,1925.4407284029314
1999-04-12,1923.501738211659
1999-04-13,1935.9812926439972
1999-04-14,1934.7230820415216
1999-04-15,1892.751708285989
1999-04-16,1872.2384678165645
1999-04-19,1872.6961925177025
1999-04-20,1833.50849535303
1999-04-21,1839.3834399431812
1999-04-22,1862.7613797715092
1999-04-23,1865.2555951843444
1999-04-26,1875.6050124268472
1999-04-27,1915.3100535994158
1999-04-28,1906.5038710082806
1999-04-29,1880.4667213617677
1999-04-30,1883.7469550916571
1999-05-03,1887.2870180482878
1999-05-04,1882.940889214147
1999-05-05,1870.3095987879901
1999-05-06,1880.8996955992109
1999-05-07,1868.836493948836
1999-05-10,1879.1817233076654
1999-05-11,1872.3222958203971
1999-05-12,1867.853283094694
1999-05-13,1874.7340830808885
1999-05-14,1850.9801413188552
1999-05-17,1814.1289059287515
1999-05-18,1836.2233108417772
1999-05-19,1850.1532216123042
1999-05-20,1868.5196927521122
1999-05-21,1859.6243706446166
1999-05-24,1848.1238023544115
1999-05-25,1839.4127945644725
1999-05-26,1821.6522721984752
1999-05-27,1802.3402086925717
1999-05-28,1807.4784419215366
1999-05-31,1812.1260998413902
1999-06-01,1827.389318085293
1999-06-02,1821.9570289934445
1999-06-03,1825.9222541541183
1999-06-04,1830.337701451071
1999-06-07,1859.3419740162894
1999-06-08,1885.4718533973876
1999-06-09,1898.5769964066724
1999-06-10,1902.429905657222
1999-06-11,1930.3134516896343
1999-06-14,1908.087886040029
1999-06-15,1904.84292963436
1999-06-16,1914.8394060919243
1999-06-17,1935.6838278549094
1999-06-18,1943.973825376585
1999-06-21,1959.067019766318
1999-06-22,1961.2839247597428
1999-06-23,1941.6954776733207
1999-06-24,1926.5668800494852
1999-06-25,1934.2412654936231
1999-06-28,1927.504901394844
1999-06-29,1934.2555968531606
1999-06-30,1925.1496335419688
1999-07-01,1967.5673511508105
1999-07-02,1983.4821607081626
1999-07-05,2017.642953762241
1999-07-06,2011.530466886614
1999-07-07,1997.1241994302163
1999-07-08,1984.0839777779288
1999-07-09,1983.2253465872498
1999-07-12,1993.1711768321302
1999-07-13,1980.381902715204
1999-07-14,1994.3248815194306
1999-07-15,2032.7202572394967
1999-07-16,2019.8522776611867
1999-07-19,2016.126580338266
1999-07-20,2011.2134716436053
1999-07-21,1993.7298671580793
1999-07-22,1969.6797556765434
1999-07-23,1941.56306280981
1999-07-26,1948.802310790621
1999-07-27,1953.7167058685038
1999-07-28,1974.2105662971655
1999-07-29,1974.5853852983143
1999-07-30,2004.5112465065376
1999-08-02,1998.6901308322574
1999-08-03,1992.8537849266756
1999-08-04,1975.4796189772358
1999-08-05,1932.048401701434
1999-08-06,1926.5686523382824
1999-08-09,1929.4478081795028
1999-08-10,1904.1174361274436
1999-08-11,1898.4440562361629
1999-08-12,1938.6198772278901
1999-08-13,1951.9437974799607
1999-08-16,1973.2020840422267
1999-08-17,1971.4079042165201
1999-08-18,1991.6946389013149
1999-08-19,1984.4124376155592
1999-08-20,2005.7329738620856
1999-08-23,2013.8126304531513
1999-08-24,2009.2294829236175
1999-08-25,2028.0659503549314
1999-08-26,2017.758797533487
1999-08-27,2015.9658589835053
1999-08-30,2023.8266664424207
1999-08-31,2003.2454876380439
1999-09-01,2035.4219977950893
1999-09-02,2021.7142622919353
1999-09-03,2038.7283880870018
1999-09-06,2062.706502605754
1999-09-07,2048.0575295647745
1999-09-08,2050.860595238462
1999-09-09,2082.8474780748415
1999-09-10,2077.796726990879
1999-09-13,2082.174454624068
1999-09-14,2077.857828681466
1999-09-15,2067.321682198171
1999-09-16,2038.5565548437314
1999-09-17,2037.634798864226
1999-09-20,2058.610873801179
1999-09-21,2063.032746267929
1999-09-22,2038.722367468872
1999-09-23,2056.205694597312
1999-09-24,2016.931056062237
1999-09-27,2023.5215747107463
1999-09-28,2032.9159779650358
1999-09-29,2036.0725873573795
1999-09-30,2051.6971535649313
1999-10-01,2061.5458667718776
1999-10-04,2076.3670397271057
1999-10-05,2080.060104778598
1999-10-06,2093.306539685441
1999-10-07,2118.4588071148273
1999-10-08,2120.260315416144
1999-10-11,2130.4091413599285
1999-10-12,2136.236537720705
1999-10-13,2105.08501381116
1999-10-14,2099.5712595193418
1999-10-15,2077.3041106128035
1999-10-18,2040.2806943280225
1999-10-19,2064.2034633743788
1999-10-20,2077.548231384131
1999-10-21,2088.4775494819078
1999-10-22,2118.9257886393293
1999-10-25,2121.9081479947877
1999-10-26,2129.850833745837
1999-10-27,2116.820676227374
1999-10-28,2143.14333252255
1999-10-29,2195.406386054806
1999-11-01,2199.180194285968
1999-11-02,2195.0795905570653
1999-11-03,2204.0555607186493
1999-11-04,2231.6574155468734
1999-11-05,2235.73386135402
1999-11-08,2233.5627486589156
1999-11-09,2254.9220690338802
1999-11-10,2282.976022621447
1999-11-11,2314.014405552709
1999-11-12,2304.9811289984045
1999-11-15,2331.9180595743615
1999-11-16,2332.498207840914
1999-11-17,2345.5476451118825
1999-11-18,2376.1669396996026
1999-11-19,2383.242537024433
1999-11-22,2379.7591950973087
1999-11-23,2389.515080712361
1999-11-24,2376.392305011958
1999-11-25,2426.9805731625133
1999-11-26,2457.0630946773317
1999-11-29,2455.5271743877856
1999-11-30,2402.4967368539897
1999-12-01,2395.436907836842
1999-12-02,2385.4815046579406
1999-12-03,2455.6694635124727
1999-12-06,2512.895404215924
1999-12-07,2538.1742845900217
1999-12-08,2534.904662635006
1999-12-09,2539.9524247455943
1999-12-10,2542.430575643865
1999-12-13,2527.7869198900157
1999-12-14,2523.355027350852
1999-12-15,2491.9609819597213
1999-12-16,2522.4673047771075
1999-12-17,2541.5287328252107
1999-12-20,2570.465673022924
1999-12-21,2581.396187810358
1999-12-22,2637.2955942343583
1999-12-23,2671.6015391187566
1999-12-24,2708.676742567167
1999-12-27,2709.39149364029
1999-12-28,2749.0285916426437
1999-12-29,2780.946851082465
1999-12-30,2820.702787399022
1999-12-31,2821.9243864996415
2000-01-03,2856.393850983577
2000-01-04,2779.1888549845576
2000-01-05,2622.273624076508
2000-01-06,2541.1952422499407
2000-01-07,2569.5013044605917
2000-01-10,2609.902411930331
2000-01-11,2662.91551144488
2000-01-12,2648.22941820291
2000-01-13,2666.987081802891
2000-01-14,2693.265267697574
2000-01-17,2747.3100173469543
2000-01-18,2698.424182923105
2000-01-19,2664.85918323177
2000-01-20,2673.6106004297612
2000-01-21,2665.6473229921703
2000-01-24,2677.703087351037
2000-01-25,2656.976205348525
2000-01-26,2696.4422662341963
2000-01-27,2726.6827489787256
2000-01-28,2726.1043926553502
2000-01-31,2683.344065976772
2000-02-01,2701.1862341141464
2000-02-02,2759.0307188075967
2000-02-03,2847.8270708692394
2000-02-04,2911.4963630135894
2000-02-07,2880.8692477163577
2000-02-08,2933.4949535936316
2000-02-09,2973.605225406629
2000-02-10,2963.6980198036786
2000-02-11,2960.7590608973665
2000-02-14,2941.642152454829
2000-02-15,2882.819906885482
2000-02-16,2885.9783742034824
2000-02-17,2913.322410367423
2000-02-18,2907.223500680644
2000-02-21,2858.180488624237
2000-02-22,2864.1314413447094
2000-02-23,2899.938442373342
2000-02-24,2923.610423211025
2000-02-25,2957.3481622368954
2000-02-28,2917.511759901391
2000-02-29,2920.700148955348
2000-03-01,2983.42531004706
2000-03-02,3044.8884983407047
2000-03-03,3058.777100771673
2000-03-06,3050.4877770498347
2000-03-07,3029.1115612973463
2000-03-08,2980.0409866317336
2000-03-09,2992.2747127522207
2000-03-10,2994.7515425037195
2000-03-13,2883.048713460645
2000-03-14,2883.1640809459354
2000-03-15,2814.276872379275
2000-03-16,2832.0779253874525
2000-03-17,2883.7235371477173
2000-03-20,2924.5831540408635
2000-03-21,2916.694245959762
2000-03-22,2888.2654211747717
2000-03-23,2891.7459596722474
2000-03-24,2930.6953187152817
2000-03-27,2938.1133408557403
2000-03-28,2971.6936001886065
2000-03-29,2969.6190988200124
2000-03-30,2869.4058615258027
2000-03-31,2896.994590595577
2000-04-03,2801.31817557996
2000-04-04,2733.5647023389097
2000-04-05,2705.8646323527205
2000-04-06,2772.1832504788745
2000-04-07,2817.3511852498204
2000-04-10,2831.830948522898
2000-04-11,2745.5810689042596
2000-04-12,2705.6823672993573
2000-04-13,2652.346424011219
2000-04-14,2570.890038109436
2000-04-17,2498.266460860216
2000-04-18,2555.8846917520013
2000-04-19,2596.392052239727
2000-04-20,2608.799341213075
2000-04-21,2623.596512515374
2000-04-24,2632.939739456214
2000-04-25,2620.470716217484
2000-04-26,2665.391169270454
2000-04-27,2626.9745123322227
2000-04-28,2674.7180541599046
