Date,ACWI ESG SELECTION P-SERIES
2018-09-07,1015.4417536059277
2018-09-10,1016.260150272537
2018-09-11,1018.0017209045361
2018-09-12,1015.9861572322055
2018-09-13,1017.1520846852522
2018-09-14,1021.9912564069035
2018-09-17,1015.9154865726425
2018-09-18,1020.2144311778537
2018-09-19,1026.2161876630066
2018-09-20,1027.8470993503179
2018-09-21,1030.7310165465076
2018-09-24,1023.2672997719869
2018-09-25,1023.8661276192616
2018-09-26,1027.2017235024312
2018-09-27,1032.8111803914383
2018-09-28,1035.9348644527543
2018-10-01,1040.241342065183
2018-10-02,1038.3250516785965
2018-10-03,1039.1804271468511
2018-10-04,1028.5484470881486
2018-10-05,1021.6420494659474
2018-10-08,1020.51966095365
2018-10-09,1016.9950680183767
2018-10-10,988.1065996105204
2018-10-11,964.3025884116634
2018-10-12,976.8998934358326
2018-10-15,968.8936625234193
2018-10-16,986.6673328981267
2018-10-17,990.0889023347505
2018-10-18,980.5473240683759
2018-10-19,977.7570430038473
2018-10-22,978.6425205804591
2018-10-23,967.8946445713252
2018-10-24,952.9378520508534
2018-10-25,961.9177313770865
2018-10-26,952.191094491426
2018-10-29,947.9501300999909
2018-10-30,960.1154799083304
2018-10-31,975.8966654550782
2018-11-01,980.0719486932447
2018-11-02,986.6699904858128
2018-11-05,986.1243227072923
2018-11-06,988.9659644280655
2018-11-07,999.855019653773
2018-11-08,1003.6927699606721
2018-11-09,999.1981913363106
2018-11-12,992.8176837340757
2018-11-13,991.1859626090987
2018-11-14,984.9673234804931
2018-11-15,991.7714455123204
2018-11-16,987.6812326925036
2018-11-19,972.542166587146
2018-11-20,960.3608209386367
2018-11-21,966.4697116169978
2018-11-22,966.1080405260834
2018-11-23,969.0351548600349
2018-11-26,981.4546057804005
2018-11-27,987.3554939372441
2018-11-28,1003.5944124364737
2018-11-29,995.9983695400813
2018-11-30,1005.2185175214667
2018-12-03,1015.0025527845847
2018-12-04,991.8376665058846
2018-12-05,987.242719011511
2018-12-06,974.4545544742049
2018-12-07,960.5138902736288
2018-12-10,955.2536353116968
2018-12-11,960.9174242730683
2018-12-12,968.471472100007
2018-12-13,969.3017111085849
2018-12-14,958.6779239620859
2018-12-17,942.5128317260859
2018-12-18,938.4229270304164
2018-12-19,929.1807529302255
2018-12-20,916.629773254668
2018-12-21,904.5042993942452
2018-12-24,891.1470933928368
2018-12-25,886.8657538704919
2018-12-26,911.6400996127256
2018-12-27,919.5244639232162
2018-12-28,920.9257116160194
2018-12-31,927.5289679330305
2019-01-01,927.5913714078391
2019-01-02,929.9819401446385
2019-01-03,914.5467703528756
2019-01-04,936.893929505179
2019-01-07,942.3756555773239
2019-01-08,950.2102178294427
2019-01-09,953.6796600385509
2019-01-10,956.2607394714456
2019-01-11,960.2971238123623
2019-01-14,956.1373809068194
2019-01-15,968.2847979361037
2019-01-16,973.1353128689059
2019-01-17,978.2231016237115
2019-01-18,991.8783837619771
2019-01-21,991.9552126755327
2019-01-22,982.7916592888309
2019-01-23,981.564862182416
2019-01-24,986.5981765883466
2019-01-25,991.7368279858407
2019-01-28,981.9726702040946
2019-01-29,982.775701199159
2019-01-30,990.0584844598876
2019-01-31,993.5355521496759
2019-02-01,995.5406038081527
2019-02-04,1002.3158135811857
2019-02-05,1009.8996670750649
2019-02-06,1009.9127877198671
2019-02-07,1002.436795153456
2019-02-08,1002.3994241582744
2019-02-11,1008.5280145744599
2019-02-12,1018.2079061690972
2019-02-13,1022.3139853670201
2019-02-14,1021.1344405409036
2019-02-15,1028.5247979561543
2019-02-18,1028.5305980876951
2019-02-19,1027.2875220672156
2019-02-20,1030.3735566107616
2019-02-21,1029.4433599955344
2019-02-22,1035.9615060247534
2019-02-25,1038.4925032959673
2019-02-26,1037.76795706132
2019-02-27,1035.148439615961
2019-02-28,1030.5589672044669
2019-03-01,1034.5487712970473
2019-03-04,1038.329960313103
2019-03-05,1038.4691407517444
2019-03-06,1033.484648379187
2019-03-07,1031.61104614717
2019-03-08,1025.971289023142
2019-03-11,1039.3308205048822
2019-03-12,1040.6477625581767
2019-03-13,1042.5454486520634
2019-03-14,1042.7838626850532
2019-03-15,1048.3015613037512
2019-03-18,1052.8364471625846
2019-03-19,1053.0313676370884
2019-03-20,1048.2428731279506
2019-03-21,1053.7925967550902
2019-03-22,1045.1851555095159
2019-03-25,1037.0056875306607
2019-03-26,1047.9218443118923
2019-03-27,1046.861653016242
2019-03-28,1049.79586545603
2019-03-29,1059.4141633744437
2019-04-01,1072.5387568117867
2019-04-02,1075.3922984312528
2019-04-03,1079.7515934319867
2019-04-04,1080.6848739321213
2019-04-05,1083.1817166254555
2019-04-08,1080.890389879319
2019-04-09,1075.9298107196068
2019-04-10,1081.4937587589586
2019-04-11,1079.2684555223827
2019-04-12,1081.0768848298756
2019-04-15,1081.8756262352233
2019-04-16,1085.262662921916
2019-04-17,1083.5878080340538
2019-04-18,1089.9192559509183
2019-04-19,1090.3172814901948
2019-04-22,1088.877149675737
2019-04-23,1098.1248047119184
2019-04-24,1097.0800715295989
2019-04-25,1101.1507293507718
2019-04-26,1103.5139547027197
2019-04-29,1104.7645745278492
2019-04-30,1100.2277621154317
2019-05-01,1091.4925685307387
2019-05-02,1094.9496815803398
2019-05-03,1103.3606701317287
2019-05-06,1094.1559694418647
2019-05-07,1081.0610211437865
2019-05-08,1077.6262406213825
2019-05-09,1066.3496529047864
2019-05-10,1070.2050687233536
2019-05-13,1050.2622224748245
2019-05-14,1058.154914348614
2019-05-15,1064.9636718534491
2019-05-16,1075.274734280037
2019-05-17,1070.725437848557
2019-05-20,1063.248245206781
2019-05-21,1067.5042464981495
2019-05-22,1067.8449574420533
2019-05-23,1057.0242726635859
2019-05-24,1055.7430281475927
2019-05-27,1057.638987428572
2019-05-28,1053.670516804568
2019-05-29,1047.9154343155778
2019-05-30,1052.8186250516812
2019-05-31,1042.7862604778961
2019-06-03,1037.993345264089
2019-06-04,1049.347685074673
2019-06-05,1055.9203776301924
2019-06-06,1056.9013777435093
2019-06-07,1063.0699844861272
2019-06-10,1071.0675126306583
2019-06-11,1074.3008042953193
2019-06-12,1071.1364861176678
2019-06-13,1076.7855914959048
2019-06-14,1077.728434738014
2019-06-17,1076.3473056400994
2019-06-18,1090.9474139525164
2019-06-19,1096.2407871955977
2019-06-20,1100.2093127072362
2019-06-21,1095.1210699129354
2019-06-24,1088.5068204933293
2019-06-25,1080.0340788836309
2019-06-26,1078.1262290185978
2019-06-27,1084.5346274111243
2019-06-28,1087.9284220032066
2019-07-01,1102.241670745248
2019-07-02,1108.7927966936077
2019-07-03,1117.2799748963182
2019-07-04,1118.8276297511143
2019-07-05,1119.4387074885144
2019-07-08,1112.6521070687513
2019-07-09,1111.0971644509132
2019-07-10,1110.5483203046658
2019-07-11,1114.1633456407988
2019-07-12,1117.2761464145417
2019-07-15,1118.9492711170903
2019-07-16,1120.8898220361066
2019-07-17,1115.4838407313198
2019-07-18,1115.8744204367504
2019-07-19,1114.8566116070936
2019-07-22,1115.0601461594847
2019-07-23,1127.713806751746
2019-07-24,1133.5267184054114
2019-07-25,1127.6998389175114
2019-07-26,1137.0407512785973
2019-07-29,1135.5848998470447
2019-07-30,1129.9222672656103
2019-07-31,1121.037362033296
2019-08-01,1121.594249669893
2019-08-02,1104.0451727739437
2019-08-05,1068.0387635688287
2019-08-06,1074.1333075093628
2019-08-07,1074.4657709470523
2019-08-08,1093.0795617893466
2019-08-09,1086.771516821245
2019-08-12,1076.1510462849592
2019-08-13,1085.6057926926608
2019-08-14,1067.7563343423437
2019-08-15,1069.6227149071674
2019-08-16,1083.1746422957253
2019-08-19,1095.947550516257
2019-08-20,1091.1423212815216
2019-08-21,1098.6766523257602
2019-08-22,1097.2513240084595
2019-08-23,1077.8064979746164
2019-08-26,1081.5170407537664
2019-08-27,1084.637669401928
2019-08-28,1089.4837426690215
2019-08-29,1101.3169792658468
2019-08-30,1111.040014606322
2019-09-02,1114.448520016755
2019-09-03,1107.7961997004454
2019-09-04,1113.456894964302
2019-09-05,1126.132828098624
2019-09-06,1129.064747031619
2019-09-09,1126.913832530616
2019-09-10,1126.3974846410088
2019-09-11,1138.5309482281264
2019-09-12,1141.1150476723049
2019-09-13,1139.0226598990218
2019-09-16,1141.150487208493
2019-09-17,1137.9881160386442
2019-09-18,1137.15711617732
2019-09-19,1138.6988743086154
2019-09-20,1139.892671363138
2019-09-23,1139.3443567683382
2019-09-24,1133.9896026305887
2019-09-25,1139.0791503357377
2019-09-26,1142.389646798015
2019-09-27,1137.1612279834342
2019-09-30,1143.7085123536979
2019-10-01,1131.5262891066193
2019-10-02,1109.922813170027
2019-10-03,1111.5944693181332
2019-10-04,1123.6590386877435
2019-10-07,1120.545355982386
2019-10-08,1111.2070790041928
2019-10-09,1115.5404818630018
2019-10-10,1118.5858761890504
2019-10-11,1131.3770537274224
2019-10-14,1132.0575633038436
2019-10-15,1141.2414462200152
2019-10-16,1140.0549975663575
2019-10-17,1136.7065751495832
2019-10-18,1131.2449488536477
2019-10-21,1136.5097309518492
2019-10-22,1135.9238166798339
2019-10-23,1138.3766616432579
2019-10-24,1144.399703972349
2019-10-25,1149.6289860969614
2019-10-28,1156.1818811506048
2019-10-29,1154.072635420218
2019-10-30,1156.3226796901843
2019-10-31,1150.5965836609826
2019-11-01,1156.8766120978105
2019-11-04,1164.1331078524975
2019-11-05,1173.266660812187
2019-11-06,1175.57896636288
2019-11-07,1181.55584316708
2019-11-08,1183.890265451872
2019-11-11,1179.79124505032
2019-11-12,1184.0761605536827
2019-11-13,1181.3892911192806
2019-11-14,1182.1071288913402
2019-11-15,1185.840478475387
2019-11-18,1184.3648070603067
2019-11-19,1185.7746197463152
2019-11-20,1181.7758851028907
2019-11-21,1177.1160967072713
2019-11-22,1183.5825188449467
2019-11-25,1194.9762747116615
2019-11-26,1197.8517958867315
2019-11-27,1203.223947169169
2019-11-28,1201.9730856324181
2019-11-29,1194.9361050185762
2019-12-02,1182.203423918879
2019-12-03,1176.420109666399
2019-12-04,1181.648903183526
2019-12-05,1184.0979557191363
2019-12-06,1197.071686916769
2019-12-09,1194.2139989382558
2019-12-10,1190.379431811497
2019-12-11,1194.1779180757783
2019-12-12,1199.7395938192817
2019-12-13,1205.5417559128955
2019-12-16,1211.8485529889506
2019-12-17,1211.1961493798678
2019-12-18,1213.2747770653398
2019-12-19,1216.8614921820672
2019-12-20,1225.346111099658
2019-12-23,1225.4470821408063
2019-12-24,1225.5965959878633
2019-12-25,1225.3895943224982
2019-12-26,1227.9740018775074
2019-12-27,1224.2169468956042
2019-12-30,1213.981170556505
2019-12-31,1212.3964747569275
2020-01-01,1212.4218803951164
2020-01-02,1224.7138489741008
2020-01-03,1221.4842270283782
2020-01-06,1216.67298932221
2020-01-07,1221.8656801598156
2020-01-08,1227.051019177777
2020-01-09,1237.7070623756442
2020-01-10,1236.2206648146478
2020-01-13,1240.8684367801804
2020-01-14,1242.7496950181592
2020-01-15,1241.140772407727
2020-01-16,1249.201957379431
2020-01-17,1260.4067949825042
2020-01-20,1261.430277282709
2020-01-21,1255.8588621523734
2020-01-22,1261.3173428240875
2020-01-23,1261.6110226480273
2020-01-24,1259.9951010196119
2020-01-27,1241.3374630874882
2020-01-28,1251.0033481862233
2020-01-29,1251.4611150594183
2020-01-30,1244.3259241578344
2020-01-31,1223.565853499814
2020-02-03,1234.3167166771657
2020-02-04,1255.355212018308
2020-02-05,1270.1837932521098
2020-02-06,1280.8441413338487
2020-02-07,1275.6723557679268
2020-02-10,1286.0542492448947
2020-02-11,1292.0567327163528
2020-02-12,1301.2769565515166
2020-02-13,1304.290081772876
2020-02-14,1307.1935840888289
2020-02-17,1308.5401936073295
2020-02-18,1304.4888336633533
2020-02-19,1314.1031093127096
2020-02-20,1306.3200798040775
2020-02-21,1290.143419935285
2020-02-24,1252.254859757352
2020-02-25,1224.6201631449442
2020-02-26,1218.6694037143413
2020-02-27,1165.3532704650488
2020-02-28,1147.446569210125
2020-03-02,1166.7956193910452
2020-03-03,1148.60955471779
2020-03-04,1182.4564831233317
2020-03-05,1154.8443342855091
2020-03-06,1120.578147517811
2020-03-09,1038.1111441200087
2020-03-10,1073.4555344656537
2020-03-11,1040.5447893254475
2020-03-12,963.215109581534
2020-03-13,1016.3271313376592
2020-03-16,916.5791436240104
2020-03-17,964.4065436833264
2020-03-18,930.9381179310534
2020-03-19,945.2307581247825
2020-03-20,930.2569676721216
2020-03-23,896.5930565277132
2020-03-24,965.9847223265614
2020-03-25,984.1554811243788
2020-03-26,1012.74999702334
2020-03-27,987.0247382641161
2020-03-30,1010.338142248202
2020-03-31,1007.9099495104657
2020-04-01,974.8961123889937
2020-04-02,992.1051186058683
2020-04-03,984.4656644253735
2020-04-06,1040.7561401040764
2020-04-07,1041.9589534013235
2020-04-08,1064.067268152966
2020-04-09,1071.933110083762
2020-04-10,1072.3999104910636
2020-04-13,1066.7915301745147
2020-04-14,1089.2787387265134
2020-04-15,1072.7716248081508
2020-04-16,1082.8316452034067
2020-04-17,1105.9965103645886
2020-04-20,1095.952057899161
2020-04-21,1064.2165926097466
2020-04-22,1086.136810280431
2020-04-23,1086.7482607801649
2020-04-24,1093.098844781078
2020-04-27,1110.1378242916833
2020-04-28,1111.0774949185568
2020-04-29,1134.6380316424734
2020-04-30,1115.7052736756539
2020-05-01,1088.812362687707
2020-05-04,1089.6627205892278
2020-05-05,1108.9665641176102
2020-05-06,1109.0093171487188
2020-05-07,1120.2488038984534
2020-05-08,1128.8520379247386
2020-05-11,1136.264517709851
2020-05-12,1116.0392324490408
2020-05-13,1103.8138070070393
2020-05-14,1105.4514049725622
2020-05-15,1111.540735228761
2020-05-18,1135.4832892687514
2020-05-19,1124.1232996267565
2020-05-20,1134.9645476839412
2020-05-21,1132.7545622460618
2020-05-22,1134.3755769897984
2020-05-25,1140.1129783684796
2020-05-26,1146.196787461581
2020-05-27,1157.5814135916967
2020-05-28,1154.7161328918578
2020-05-29,1150.668745347371
2020-06-01,1157.4079690685305
2020-06-02,1165.5637447261695
2020-06-03,1179.3789733312738
2020-06-04,1165.0704136819982
2020-06-05,1189.2251124640925
2020-06-08,1197.6043358852817
2020-06-09,1186.466256659109
2020-06-10,1188.2452255632008
2020-06-11,1134.5780181184064
2020-06-12,1151.5557635379523
2020-06-15,1149.1834000231452
2020-06-16,1177.5498961148187
2020-06-17,1181.6984881632145
2020-06-18,1181.0809371310058
2020-06-19,1183.9782383361678
2020-06-22,1181.8774733971034
2020-06-23,1184.3474535095472
2020-06-24,1165.124368989623
2020-06-25,1177.2345082156687
2020-06-26,1162.8711963313492
2020-06-29,1166.4248397384893
2020-06-30,1183.0704955228862
2020-07-01,1183.8235226087015
2020-07-02,1201.0775870359532
2020-07-03,1201.045008826575
2020-07-06,1214.1246638374182
2020-07-07,1208.0521821490925
2020-07-08,1211.6005842982738
2020-07-09,1214.6741588302898
2020-07-10,1217.6273158172617
2020-07-13,1207.5103166069084
2020-07-14,1210.2971579492964
2020-07-15,1222.2489093978766
2020-07-16,1212.9016355331846
2020-07-17,1219.3763386800817
2020-07-20,1230.0079509725936
2020-07-21,1231.4597562045833
2020-07-22,1223.6323856704046
2020-07-23,1215.2479346100538
2020-07-24,1200.443929385485
2020-07-27,1198.4825559038186
2020-07-28,1198.3796639068134
2020-07-29,1203.119587316795
2020-07-30,1193.9062386010276
2020-07-31,1184.7354511777878
2020-08-03,1204.3170715087313
2020-08-04,1208.9472936820719
2020-08-05,1205.3430626098798
2020-08-06,1211.5676554805746
2020-08-07,1212.926376349009
2020-08-10,1213.444108067114
2020-08-11,1213.4184521660704
2020-08-12,1225.2694250832249
2020-08-13,1221.6555975662798
2020-08-14,1219.4390580695306
2020-08-17,1223.7169393033753
2020-08-18,1222.1410357542316
2020-08-19,1220.76219791227
2020-08-20,1223.6060930819767
2020-08-21,1233.0782217198487
2020-08-24,1241.9942736535784
2020-08-25,1246.9638570051386
2020-08-26,1261.2707600139415
2020-08-27,1264.788545285097
2020-08-28,1259.7195857666604
2020-08-31,1248.6569377423068
2020-09-01,1254.6126341952836
2020-09-02,1281.9495897855302
2020-09-03,1248.5864559188922
2020-09-04,1237.486384208627
2020-09-07,1237.0358637682898
2020-09-08,1214.9560843860272
2020-09-09,1232.4708226581974
2020-09-10,1216.0157440708945
2020-09-11,1222.4596702480083
2020-09-14,1233.350714012926
2020-09-15,1243.403607669843
2020-09-16,1243.9837638124595
2020-09-17,1235.5075436704753
2020-09-18,1224.7005969463862
2020-09-21,1217.9578141977724
2020-09-22,1226.5714347421479
2020-09-23,1212.0396988049474
2020-09-24,1210.0053754700118
2020-09-25,1223.6445930864675
2020-09-28,1241.1961652122377
2020-09-29,1231.3718655336043
2020-09-30,1239.455369069312
2020-10-01,1244.732331511873
2020-10-02,1237.0265810126987
2020-10-05,1248.2146934655332
2020-10-06,1241.3469865437653
2020-10-07,1257.913381867949
2020-10-08,1268.282361326366
2020-10-09,1271.5325435447342
2020-10-12,1286.4367501010627
2020-10-13,1290.486601031383
2020-10-14,1285.0242185513398
2020-10-15,1280.50454902873
2020-10-16,1282.3130947976101
2020-10-19,1265.3309027776286
2020-10-20,1263.0358231977445
2020-10-21,1258.1893377207857
2020-10-22,1262.9457530351683
2020-10-23,1265.9021598039906
2020-10-26,1246.1313512356398
2020-10-27,1243.4673645323141
2020-10-28,1216.828079317979
2020-10-29,1231.0119998425732
2020-10-30,1222.294745823868
2020-11-02,1240.1198943650481
2020-11-03,1251.6478828196314
2020-11-04,1276.7748299354712
2020-11-05,1292.7904029298793
2020-11-06,1291.616160187682
2020-11-09,1305.899573261462
2020-11-10,1301.712215128178
2020-11-11,1316.5638344907
2020-11-12,1304.6360845867523
2020-11-13,1313.9911073214796
2020-11-16,1325.5432118429758
2020-11-17,1319.1148527664814
2020-11-18,1314.5872409352603
2020-11-19,1318.9555070917486
2020-11-20,1316.101884852641
2020-11-23,1324.4106866013522
2020-11-24,1334.0850547175517
2020-11-25,1330.658334252396
2020-11-26,1332.961415671878
2020-11-27,1334.0783270650402
2020-11-30,1320.809484764982
2020-12-01,1325.6808588481383
2020-12-02,1319.1891307954338
2020-12-03,1315.185213426855
2020-12-04,1325.6266969151575
2020-12-07,1324.728784053647
2020-12-08,1329.9130924449564
2020-12-09,1327.093270093605
2020-12-10,1319.2350835240711
2020-12-11,1319.9776041657094
2020-12-14,1318.1402469271038
2020-12-15,1322.0126247677397
2020-12-16,1326.8703086452972
2020-12-17,1332.5388955605188
2020-12-18,1331.2210379142625
2020-12-21,1322.988738823245
2020-12-22,1324.7652686079268
2020-12-23,1325.9212188682377
2020-12-24,1327.5729297253263
2020-12-25,1327.9564992897335
2020-12-28,1330.2142641295304
2020-12-29,1332.4665496119699
2020-12-30,1331.220608068569
2020-12-31,1342.1111377726709
2021-01-01,1342.2012332620236
2021-01-04,1332.906855197328
2021-01-05,1339.1214749456049
2021-01-06,1345.0552067628257
2021-01-07,1363.9180540530363
2021-01-08,1380.1386940171194
2021-01-11,1381.1618713939176
2021-01-12,1381.3155615854034
2021-01-13,1386.211719970752
2021-01-14,1388.9198473246993
2021-01-15,1384.5908260998035
2021-01-18,1387.0446183898953
2021-01-19,1394.0277801458478
2021-01-20,1413.661022392
2021-01-21,1411.1240217319348
2021-01-22,1402.0680733859322
2021-01-25,1411.3369925033853
2021-01-26,1401.7913165136608
2021-01-27,1381.3095319855545
2021-01-28,1385.311479213013
2021-01-29,1359.4351021345763
2021-02-01,1390.4394579692696
2021-02-02,1413.8594855903257
2021-02-03,1423.4364220327923
2021-02-04,1434.1955304441324
2021-02-05,1437.4395823974962
2021-02-08,1445.2713737596657
2021-02-09,1441.3140525017438
2021-02-10,1439.1259747224774
2021-02-11,1445.3994255923715
2021-02-12,1452.734845597842
2021-02-15,1455.7057789068087
2021-02-16,1456.7445023664316
2021-02-17,1463.1142889374466
2021-02-18,1449.4661748634926
2021-02-19,1443.7548417671971
2021-02-22,1426.666200700676
2021-02-23,1420.718412324056
2021-02-24,1427.9768471528698
2021-02-25,1398.084965381761
2021-02-26,1387.51866033614
2021-03-01,1425.0897781286646
2021-03-02,1416.2957485681134
2021-03-03,1403.8926568293873
2021-03-04,1385.5900405075643
2021-03-05,1409.9382643966233
2021-03-08,1406.8776743328526
2021-03-09,1424.5822510818668
2021-03-10,1430.6672653145542
2021-03-11,1443.689942051537
2021-03-12,1441.7360243993085
2021-03-15,1448.8065129630568
2021-03-16,1454.1053146266722
2021-03-17,1452.8582094947253
2021-03-18,1442.7518754455548
2021-03-19,1439.490304473907
2021-03-22,1444.2252959266248
2021-03-23,1442.6100390877928
2021-03-24,1435.4375559487946
2021-03-25,1445.0130128809876
2021-03-26,1465.6772942518683
2021-03-29,1469.389832197411
2021-03-30,1472.8270752465262
2021-03-31,1472.8594768509533
2021-04-01,1489.3744249513784
2021-04-02,1490.4959965664975
2021-04-05,1502.3274184663367
2021-04-06,1499.1488310648479
2021-04-07,1489.8005333932977
2021-04-08,1498.293159684049
2021-04-09,1504.6711792232345
2021-04-12,1502.281709843023
2021-04-13,1506.025298278024
2021-04-14,1499.2014269375886
2021-04-15,1513.4568788123063
2021-04-16,1519.1912424750947
2021-04-19,1508.6973785018029
2021-04-20,1494.7114768289186
2021-04-21,1503.908735774692
2021-04-22,1501.8514368212811
2021-04-23,1510.507168406554
2021-04-26,1510.7199390215674
2021-04-27,1507.8942789821178
2021-04-28,1505.9954829107116
2021-04-29,1506.7003117720785
2021-04-30,1503.872675944773
2021-05-03,1501.799308541592
2021-05-04,1494.9744138408407
2021-05-05,1502.1506025311332
2021-05-06,1505.9530565377058
2021-05-07,1509.9527668725677
2021-05-10,1498.708969736063
2021-05-11,1479.6327667329067
2021-05-12,1462.5727486415462
2021-05-13,1468.505420892338
2021-05-14,1483.700371008147
2021-05-17,1478.8079294093288
2021-05-18,1471.128689677636
2021-05-19,1463.5623964175104
2021-05-20,1478.6765198852213
2021-05-21,1482.5544131081683
2021-05-24,1490.3960578519136
2021-05-25,1492.080589992814
2021-05-26,1498.427607366907
2021-05-27,1498.8403866753733
2021-05-28,1507.7788748784153
2021-05-31,1503.913390247993
2021-06-01,1504.2427044009514
2021-06-02,1509.1900858438562
2021-06-03,1511.8316032126284
2021-06-04,1520.7281574682004
2021-06-07,1520.206286068148
2021-06-08,1519.5430840975391
2021-06-09,1516.5358093387435
2021-06-10,1526.3216800742239
2021-06-11,1536.2144299940417
2021-06-14,1537.3513305685956
2021-06-15,1535.5431833344328
2021-06-16,1530.6086281669825
2021-06-17,1549.051698998622
2021-06-18,1543.1141443043573
2021-06-21,1546.6155049440856
2021-06-22,1554.7950994846926
2021-06-23,1549.0445403605095
2021-06-24,1560.8741204882217
2021-06-25,1564.47646825374
2021-06-28,1570.259337830907
2021-06-29,1573.949608789443
2021-06-30,1575.7085031288243
2021-07-01,1578.4611251529946
2021-07-02,1588.5393016694688
2021-07-05,1586.5469694651651
2021-07-06,1586.8479970543947
2021-07-07,1595.209180771344
2021-07-08,1570.0180724623149
2021-07-09,1580.769461470686
2021-07-12,1589.7579999764307
2021-07-13,1595.94295314327
2021-07-14,1596.3052130950546
2021-07-15,1591.7224332539022
2021-07-16,1585.390818731268
2021-07-19,1563.9970647115847
2021-07-20,1580.5011363419983
2021-07-21,1591.0022908103736
2021-07-22,1599.1994164607754
2021-07-23,1613.6306024511812
2021-07-26,1602.670806547492
2021-07-27,1588.0499249314037
2021-07-28,1593.0534411777364
2021-07-29,1597.4696125105386
2021-07-30,1592.2894837068761
2021-08-02,1595.5677318135536
2021-08-03,1604.6883359359017
2021-08-04,1606.2298635523896
2021-08-05,1616.0978354342692
2021-08-06,1622.9302465554904
2021-08-09,1625.0334848347366
2021-08-10,1630.814626406134
2021-08-11,1633.443731270729
2021-08-12,1636.7446344377784
2021-08-13,1632.1393777336798
2021-08-16,1631.2907033911154
2021-08-17,1627.6285663467168
2021-08-18,1622.0459255740486
2021-08-19,1619.8414686504125
2021-08-20,1628.3458478519403
2021-08-23,1635.9373835903057
2021-08-24,1641.4474146210507
2021-08-25,1646.111997688807
2021-08-26,1636.913043770289
2021-08-27,1642.9943815659842
2021-08-30,1649.029915668508
2021-08-31,1651.2026787319146
2021-09-01,1648.6689241736394
2021-09-02,1650.4821731566767
2021-09-03,1650.70487084449
2021-09-06,1659.2343161897722
2021-09-07,1654.3542247053203
2021-09-08,1653.4500374531112
2021-09-09,1643.8068265599536
2021-09-10,1639.5647236369948
2021-09-13,1641.890989331817
2021-09-14,1637.7579841054815
2021-09-15,1642.1298788951162
2021-09-16,1646.195570799968
2021-09-17,1638.8776911394307
2021-09-20,1615.6742848048013
2021-09-21,1617.9835764299407
2021-09-22,1625.6442443560466
2021-09-23,1640.273140509315
2021-09-24,1643.2306952358574
2021-09-27,1637.2001587923135
2021-09-28,1608.2064656578455
2021-09-29,1612.2120794356074
2021-09-30,1604.0356687456301
2021-10-01,1609.6146590447806
2021-10-04,1589.174338945891
2021-10-05,1603.888695988435
2021-10-06,1610.178032413859
2021-10-07,1627.5687549348786
2021-10-08,1623.9993909149528
2021-10-11,1620.9661579465424
2021-10-12,1618.4589925738353
2021-10-13,1623.8880344089214
2021-10-14,1646.6457667741001
2021-10-15,1658.7210645755638
2021-10-18,1661.8113948135629
2021-10-19,1667.571120767124
2021-10-20,1672.6104119137665
2021-10-21,1674.387665266567
2021-10-22,1676.2637618428976
2021-10-25,1687.1482788267438
2021-10-26,1695.7183934045618
2021-10-27,1694.4770716418054
