Date,EM LATIN AMERICA ex BRAZIL GROWTH
2014-03-18,5487.51802741312
2014-03-19,5474.302488016564
2014-03-20,5580.603221369119
2014-03-21,5596.461512607106
2014-03-24,5595.859194242474
2014-03-25,5663.769787820061
2014-03-26,5694.075668190485
2014-03-27,5758.335024612539
2014-03-28,5789.62865173581
2014-03-31,5850.288556463659
2014-04-01,5858.267891159124
2014-04-02,5882.245794180092
2014-04-03,5863.438827159516
2014-04-04,5901.145262619897
2014-04-07,5891.877138110795
2014-04-08,5953.284557908943
2014-04-09,5916.589266875206
2014-04-10,5864.087459496578
2014-04-11,5846.2288192085525
2014-04-14,5916.521533703766
2014-04-15,5850.17080150358
2014-04-16,5913.6856384184775
2014-04-17,5908.677769548606
2014-04-18,5908.677769548606
2014-04-21,5905.577669251421
2014-04-22,5886.164697087999
2014-04-23,5845.307825577377
2014-04-24,5871.8393248913935
2014-04-25,5815.784927306217
2014-04-28,5804.75792758894
2014-04-29,5892.664903709758
2014-04-30,5902.206894387169
2014-05-01,5911.640104439366
2014-05-02,5944.556380956447
2014-05-05,5921.58461363665
2014-05-06,5923.246510164266
2014-05-07,5968.157289146389
2014-05-08,6021.68639972062
2014-05-09,6068.379655567989
2014-05-12,6141.51161740708
2014-05-13,6184.657330421955
2014-05-14,6164.6766308608185
2014-05-15,6067.6004039289555
2014-05-16,6137.207572074228
2014-05-19,6115.960307960818
2014-05-20,6082.470521676017
2014-05-21,6112.229603769701
2014-05-22,6163.6846690657085
2014-05-23,6168.429641646587
2014-05-26,6160.171847834748
2014-05-27,6147.802365627901
2014-05-28,6178.709331560614
2014-05-29,6202.359619770377
2014-05-30,6112.261866638726
2014-06-02,6160.6392528439765
2014-06-03,6173.048228182169
2014-06-04,6150.540852735918
2014-06-05,6216.038959301512
2014-06-06,6265.091723647455
2014-06-09,6271.62458927693
2014-06-10,6311.5275161473255
2014-06-11,6305.576692274139
2014-06-12,6271.294587416275
2014-06-13,6249.151306424906
2014-06-16,6240.814583618541
2014-06-17,6204.888096823671
2014-06-18,6235.0238189084985
2014-06-19,6263.213028484516
2014-06-20,6281.931819883381
2014-06-23,6294.771726078187
2014-06-24,6296.925440283395
2014-06-25,6258.900245687228
2014-06-26,6255.806829762406
2014-06-27,6219.774430462405
2014-06-30,6221.701768677152
2014-07-01,6262.480612316026
2014-07-02,6322.542024236114
2014-07-03,6375.457996803075
2014-07-04,6376.919849748304
2014-07-07,6348.690066616413
2014-07-08,6327.001331555302
2014-07-09,6361.748339660253
2014-07-10,6338.758186956851
2014-07-11,6363.5748482392455
2014-07-14,6387.9081163056935
2014-07-15,6419.00392686468
2014-07-16,6431.812332093268
2014-07-17,6425.615579960187
2014-07-18,6442.489373472185
2014-07-21,6401.805148093743
2014-07-22,6471.591473167603
2014-07-23,6454.546477549217
2014-07-24,6466.708950870478
2014-07-25,6501.110962584215
2014-07-28,6512.23772261455
2014-07-29,6480.977194747111
2014-07-30,6417.888734092886
2014-07-31,6322.917789133368
2014-08-01,6359.690122864574
2014-08-04,6444.720218209864
2014-08-05,6402.264848525297
2014-08-06,6397.573076311712
2014-08-07,6369.616870490023
2014-08-08,6333.938147093212
2014-08-11,6440.337289249118
2014-08-12,6475.919749671504
2014-08-13,6503.868587417932
2014-08-14,6519.259778458201
2014-08-15,6487.284484765326
2014-08-18,6547.666283721275
2014-08-19,6578.895218682829
2014-08-20,6608.024394092678
2014-08-21,6624.08782983193
2014-08-22,6609.115788732713
2014-08-25,6631.572671474328
2014-08-26,6645.800824919379
2014-08-27,6662.734275536537
2014-08-28,6636.112269255231
2014-08-29,6683.718028043083
2014-09-01,6684.621394824166
2014-09-02,6705.768788384462
2014-09-03,6768.759229614609
2014-09-04,6865.231305480549
2014-09-05,6869.761222903077
2014-09-08,6893.764869633661
2014-09-09,6791.700043981083
2014-09-10,6783.7467748252275
2014-09-11,6726.688787138712
2014-09-12,6695.688877076939
2014-09-15,6702.214985766797
2014-09-16,6719.046764589761
2014-09-17,6747.118720056178
2014-09-18,6772.885656554467
2014-09-19,6772.291847302557
2014-09-22,6691.264847183173
2014-09-23,6609.95441256348
2014-09-24,6639.706152262565
2014-09-25,6598.844592211117
2014-09-26,6601.887208898112
2014-09-29,6587.263433097692
2014-09-30,6652.059072753267
2014-10-01,6555.231344329867
2014-10-02,6538.557748220873
2014-10-03,6640.447767780267
2014-10-06,6656.579135383001
2014-10-07,6573.295373722709
2014-10-08,6520.522282728377
2014-10-09,6504.436050820826
2014-10-10,6417.298455437634
2014-10-13,6364.727065858438
2014-10-14,6378.079821445185
2014-10-15,6256.099954940349
2014-10-16,6219.253324900666
2014-10-17,6284.117425204981
2014-10-20,6240.612137029922
2014-10-21,6358.736754318893
2014-10-22,6326.694263268816
2014-10-23,6380.861683407145
2014-10-24,6339.275065781059
2014-10-27,6304.650338603328
2014-10-28,6362.9901056622475
2014-10-29,6406.66568084085
2014-10-30,6525.085829106365
2014-10-31,6592.770378403852
2014-11-03,6639.260652931769
2014-11-04,6501.201790681966
2014-11-05,6560.797393374408
2014-11-06,6548.88708086182
2014-11-07,6548.000907286061
2014-11-10,6536.456438948992
2014-11-11,6505.046423478432
2014-11-12,6435.65298236173
2014-11-13,6430.7334674109015
2014-11-14,6386.221251705273
2014-11-17,6368.561290756642
2014-11-18,6353.445055674857
2014-11-19,6394.979302023037
2014-11-20,6423.909061601423
2014-11-21,6569.009045678022
2014-11-24,6519.592994137067
2014-11-25,6470.328087746384
2014-11-26,6417.773355331568
2014-11-27,6440.475185037621
2014-11-28,6317.698439267607
2014-12-01,6179.328074151316
2014-12-02,6134.312380975578
2014-12-03,6207.879901395099
2014-12-04,6104.564385958428
2014-12-05,6174.858882353263
2014-12-08,6127.145587177516
2014-12-09,5975.0075525601405
2014-12-10,5791.7648634314355
2014-12-11,5737.95379868654
2014-12-12,5653.843957209504
2014-12-15,5497.434511633755
2014-12-16,5442.917411098212
2014-12-17,5671.957845073287
2014-12-18,5937.318541889328
2014-12-19,5947.141909116685
2014-12-22,5999.614946529378
2014-12-23,6061.570652682033
2014-12-24,6021.90202878814
2014-12-25,6021.90202878814
2014-12-26,6056.533495903124
2014-12-29,6064.690552250402
2014-12-30,6058.9633310531935
2014-12-31,6102.533549190049
2015-01-01,6102.533549190049
2015-01-02,6012.274909871955
2015-01-05,5859.934631428079
2015-01-06,5894.847037936367
2015-01-07,6019.069943507993
2015-01-08,6138.916215339593
2015-01-09,6114.679797756601
2015-01-12,6028.686020949603
2015-01-13,6024.639042442177
2015-01-14,5945.731961653699
2015-01-15,6045.5144820368005
2015-01-16,6095.613906408677
2015-01-19,6006.841278536485
2015-01-20,6093.450170242633
2015-01-21,6192.547865325033
2015-01-22,6412.1018816276755
2015-01-23,6456.947014743788
2015-01-26,6477.341018185411
2015-01-27,6403.82139870402
2015-01-28,6329.376635718823
2015-01-29,6261.059683728523
2015-01-30,6128.5258503699815
2015-02-02,6155.668760537808
2015-02-03,6235.054074140922
2015-02-04,6231.827034813642
2015-02-05,6313.91230061551
2015-02-06,6360.789309066317
2015-02-09,6382.987454682859
2015-02-10,6319.955298308283
2015-02-11,6187.162991981935
2015-02-12,6340.769723944536
2015-02-13,6378.073564261296
2015-02-16,6367.629913677569
2015-02-17,6366.333630632347
2015-02-18,6370.591685728026
2015-02-19,6354.105585488725
2015-02-20,6356.646245541939
2015-02-23,6372.303893424794
2015-02-24,6427.208006774414
2015-02-25,6438.216679014267
2015-02-26,6547.007324361222
2015-02-27,6514.968213205268
2015-03-02,6452.91115793476
2015-03-03,6439.345841152623
2015-03-04,6452.649181806316
2015-03-05,6485.284655612513
2015-03-06,6442.273990305859
2015-03-09,6410.435555728975
2015-03-10,6390.192012009372
2015-03-11,6507.352821155242
2015-03-12,6612.290414664843
2015-03-13,6579.5626213960895
2015-03-16,6561.061922457612
2015-03-17,6524.65375444078
2015-03-18,6556.313916539942
2015-03-19,6588.882011283415
2015-03-20,6572.97408292643
2015-03-23,6539.247319334051
2015-03-24,6576.705008224627
2015-03-25,6487.09504337355
2015-03-26,6412.302031766156
2015-03-27,6454.730806659573
2015-03-30,6517.0416865735215
2015-03-31,6555.793980068296
2015-04-01,6684.279125635745
2015-04-02,6654.434032979333
2015-04-03,6654.434032979335
2015-04-06,6750.048045823075
2015-04-07,6830.0723854284815
2015-04-08,6883.771976482912
2015-04-09,6914.849068762136
2015-04-10,6912.345094923272
2015-04-13,6924.130089393651
2015-04-14,6867.844763736285
2015-04-15,6904.555150288325
2015-04-16,6951.175957699389
2015-04-17,6807.07101383908
2015-04-20,6782.644159068105
2015-04-21,6832.909342298846
2015-04-22,6805.704021085038
2015-04-23,6824.011098143318
2015-04-24,6843.42512319787
2015-04-27,6883.147677563931
2015-04-28,6851.188525709825
2015-04-29,6681.182558757549
2015-04-30,6535.022465804122
2015-05-01,6483.451575932405
2015-05-04,6581.20831555479
2015-05-05,6631.091098559687
2015-05-06,6538.5306451004535
2015-05-07,6524.425078481485
2015-05-08,6640.725839263082
2015-05-11,6673.507742580447
2015-05-12,6576.6522850623705
2015-05-13,6529.180653838516
2015-05-14,6558.608441996762
2015-05-15,6558.424822774482
2015-05-18,6552.772633827766
2015-05-19,6655.390990173654
2015-05-20,6639.791699917914
2015-05-21,6602.9249447429665
2015-05-22,6637.580134136554
2015-05-25,6626.28839872292
2015-05-26,6631.922416360227
2015-05-27,6636.461224313738
2015-05-28,6630.624747532201
2015-05-29,6588.87452804798
2015-06-01,6610.222102438037
2015-06-02,6514.48028118744
2015-06-03,6382.471743520622
2015-06-04,6308.6256720982965
2015-06-05,6354.782434151585
2015-06-08,6312.941994613212
2015-06-09,6315.101061868774
2015-06-10,6365.113888473447
2015-06-11,6411.913154623776
2015-06-12,6410.576751839401
2015-06-15,6360.696744813566
2015-06-16,6409.789204329549
2015-06-17,6405.215808456725
2015-06-18,6387.492518537135
2015-06-19,6377.553256717545
2015-06-22,6386.186136852012
2015-06-23,6506.204258193282
2015-06-24,6481.216478988741
2015-06-25,6458.934954358425
2015-06-26,6467.788074101854
2015-06-29,6341.606064876538
2015-06-30,6374.46247576368
2015-07-01,6325.258474303784
2015-07-02,6404.845689167619
2015-07-03,6367.89614641731
2015-07-06,6306.332836618824
2015-07-07,6331.990089475795
2015-07-08,6187.908538262309
2015-07-09,6241.1263152962965
2015-07-10,6255.911447159312
2015-07-13,6382.887808103597
2015-07-14,6436.949128358974
2015-07-15,6431.375175722684
2015-07-16,6458.0811748809365
2015-07-17,6442.027648724881
2015-07-20,6426.297451500175
2015-07-21,6373.897962821613
2015-07-22,6295.8716549315095
2015-07-23,6241.037345901217
2015-07-24,6105.253240067006
2015-07-27,5931.103708203153
2015-07-28,6009.485407475251
2015-07-29,6057.978131522894
2015-07-30,6034.197645588651
2015-07-31,6165.452919194743
2015-08-03,6156.81573647567
2015-08-04,6197.953064046077
2015-08-05,6142.4036355985945
2015-08-06,6108.431032699938
2015-08-07,6154.846036154782
2015-08-10,6184.444600042221
2015-08-11,5965.478466065959
2015-08-12,5865.503562809564
2015-08-13,5853.437264047233
2015-08-14,5827.902362434532
2015-08-17,5844.231696800993
2015-08-18,5840.822196702568
2015-08-19,5761.704066724855
2015-08-20,5567.043113573615
2015-08-21,5358.979022739577
2015-08-24,5046.053479657257
2015-08-25,5207.711520741416
2015-08-26,5211.079423307257
2015-08-27,5538.7748370513555
2015-08-28,5595.549988398333
2015-08-31,5651.90350853431
2015-09-01,5507.047384451904
2015-09-02,5521.194144140948
2015-09-03,5688.020363997686
2015-09-04,5586.456112643572
2015-09-07,5527.798511488634
2015-09-08,5592.925627391725
2015-09-09,5563.540307035652
2015-09-10,5564.2067886687055
2015-09-11,5530.686651346785
2015-09-14,5548.936017190529
2015-09-15,5599.978879935638
2015-09-16,5667.249537849778
2015-09-17,5689.686317067298
2015-09-18,5637.003282770713
2015-09-21,5677.885111612766
2015-09-22,5555.372374470334
2015-09-23,5444.439258587836
2015-09-24,5291.4617789475105
2015-09-25,5399.472003021548
2015-09-28,5280.933853438741
2015-09-29,5270.68004263641
2015-09-30,5404.289689221418
2015-10-01,5429.3265874845065
2015-10-02,5411.833583812373
2015-10-05,5621.48855347934
2015-10-06,5634.826122894495
2015-10-07,5743.648050228068
2015-10-08,5744.855809135522
2015-10-09,5785.654672070185
2015-10-12,5744.495291316526
2015-10-13,5686.831097022976
2015-10-14,5606.865811553258
2015-10-15,5672.029211256754
2015-10-16,5708.287547949276
2015-10-19,5731.162938824681
2015-10-20,5707.660654273894
2015-10-21,5619.750162184698
2015-10-22,5777.502856445054
2015-10-23,5918.457108482008
2015-10-26,5925.681026513246
2015-10-27,5831.679053014802
2015-10-28,5862.2796448458985
2015-10-29,5847.779785098171
2015-10-30,5820.062361865483
2015-11-02,5846.146923782446
2015-11-03,6009.681639251926
2015-11-04,6009.16991155473
2015-11-05,5969.081270690062
2015-11-06,5958.955795576014
2015-11-09,5867.883617030142
2015-11-10,5898.842274696591
2015-11-11,5896.297763586076
2015-11-12,5815.325247636679
2015-11-13,5744.206221735358
2015-11-16,5721.46046816174
2015-11-17,5782.033691311061
2015-11-18,5841.649776811394
2015-11-19,5883.37755988122
2015-11-20,5988.376332800388
2015-11-23,5957.076354891248
2015-11-24,5938.828420000411
2015-11-25,5864.809001216385
2015-11-26,5883.487765096402
2015-11-27,5861.316622509992
2015-11-30,5759.360770667146
2015-12-01,5821.507087278519
2015-12-02,5755.595339199784
2015-12-03,5540.6177394046235
2015-12-04,5528.5222549504215
2015-12-07,5434.016321195928
2015-12-08,5350.233899828155
2015-12-09,5317.717836383765
2015-12-10,5321.518677835852
2015-12-11,5149.080750490356
2015-12-14,5106.993009445674
2015-12-15,5316.228620042521
2015-12-16,5375.231570867077
2015-12-17,5458.950231977713
2015-12-18,5421.844962497019
2015-12-21,5398.020690788321
2015-12-22,5380.39508783694
2015-12-23,5489.675174175099
2015-12-24,5439.404473579419
2015-12-25,5439.4044735794205
2015-12-28,5401.683967862175
2015-12-29,5443.725794139721
2015-12-30,5358.857910346311
2015-12-31,5396.711510345816
2016-01-01,5396.711510345816
2016-01-04,5290.63857960007
2016-01-05,5337.75755947896
2016-01-06,5252.502663217051
2016-01-07,5044.273815338508
2016-01-08,4922.46546802563
2016-01-11,4970.17021624843
2016-01-12,5011.741967091585
2016-01-13,5016.130877498674
2016-01-14,5083.097749760748
2016-01-15,4886.727580293312
2016-01-18,4886.830607518532
2016-01-19,4916.924800051737
2016-01-20,4816.561492993415
2016-01-21,4923.95268522344
2016-01-22,5037.202374002758
2016-01-25,4973.393335714101
2016-01-26,5024.863278465193
2016-01-27,5042.1528848435
2016-01-28,5096.1625761809255
2016-01-29,5335.066217965611
2016-02-01,5274.301675145316
2016-02-02,5170.232323714941
2016-02-03,5112.745490231094
2016-02-04,5222.8701208723205
2016-02-05,5127.12367210884
2016-02-08,4996.974275796114
2016-02-09,4862.4903012810355
2016-02-10,4953.709455642088
2016-02-11,4805.4391427513065
2016-02-12,4889.970052580401
2016-02-15,5063.087785667511
2016-02-16,5048.671010783147
2016-02-17,5193.823168874382
2016-02-18,5261.368033998678
2016-02-19,5218.640059689699
2016-02-22,5349.399000344844
2016-02-23,5272.014831822658
2016-02-24,5236.983287480161
2016-02-25,5287.634820011827
2016-02-26,5362.717154042375
2016-02-29,5403.982684326068
2016-03-01,5516.48548180658
2016-03-02,5633.387622146563
2016-03-03,5602.423691795463
2016-03-04,5621.646954092185
2016-03-07,5643.14408922769
2016-03-08,5495.732658949533
2016-03-09,5553.790403449086
2016-03-10,5462.151789476096
2016-03-11,5504.603404883462
2016-03-14,5536.691170282455
2016-03-15,5425.731833248368
2016-03-16,5484.02454080749
2016-03-17,5600.791543754475
2016-03-18,5674.283886481224
2016-03-21,5670.378013079864
2016-03-22,5709.555482537562
2016-03-23,5663.920292698635
2016-03-24,5639.814936726038
2016-03-25,5639.814936726038
2016-03-28,5616.736502291582
2016-03-29,5670.697730293623
2016-03-30,5729.837107284575
2016-03-31,5702.576713640524
2016-04-01,5681.23454058254
2016-04-04,5622.028129349666
2016-04-05,5496.534878833905
2016-04-06,5487.48368539056
2016-04-07,5425.668130250049
2016-04-08,5441.404811841554
2016-04-11,5439.481147659453
2016-04-12,5557.445966922946
2016-04-13,5657.595900629772
2016-04-14,5691.866850389036
2016-04-15,5651.965336768153
2016-04-18,5613.824188792752
2016-04-19,5742.913116367796
2016-04-20,5740.610946235099
2016-04-21,5743.666730863532
2016-04-22,5754.785856868987
2016-04-25,5681.681677418998
2016-04-26,5683.737116270437
2016-04-27,5739.517756146252
2016-04-28,5786.579984942404
2016-04-29,5761.324940020732
2016-05-02,5702.828611790697
2016-05-03,5598.044057735315
2016-05-04,5531.493185103731
2016-05-05,5545.393157695085
2016-05-06,5509.1871776673115
2016-05-09,5467.741042292208
2016-05-10,5556.601026080557
2016-05-11,5545.183185858802
2016-05-12,5557.672483014945
2016-05-13,5523.035308785981
2016-05-16,5536.015039826862
2016-05-17,5506.726874664925
2016-05-18,5480.259350900066
2016-05-19,5415.58827494809
2016-05-20,5463.384976220323
2016-05-23,5473.794359158842
2016-05-24,5530.2236507921525
2016-05-25,5542.441563678473
2016-05-26,5553.33195020968
2016-05-27,5582.56156627819
2016-05-30,5563.706075719028
2016-05-31,5514.7224562843985
2016-06-01,5490.078993376766
2016-06-02,5477.987267556882
2016-06-03,5477.032163444236
2016-06-06,5491.0878330419
2016-06-07,5549.507827332994
2016-06-08,5616.572891405053
2016-06-09,5555.628446622932
2016-06-10,5444.240880548032
2016-06-13,5360.587772469395
2016-06-14,5326.7750916101295
2016-06-15,5388.58535603271
2016-06-16,5407.535166520723
2016-06-17,5413.545957222842
2016-06-20,5470.361724187585
2016-06-21,5496.369839224562
2016-06-22,5537.063907522254
2016-06-23,5590.584245250479
2016-06-24,5496.476543737564
2016-06-27,5443.591539162679
2016-06-28,5496.519734718423
2016-06-29,5662.919949648236
2016-06-30,5707.253795145564
2016-07-01,5775.53667110746
2016-07-04,5766.9390676224575
2016-07-05,5663.32035332607
2016-07-06,5574.00966071003
2016-07-07,5574.318211920356
2016-07-08,5695.6719593398775
2016-07-11,5790.671218952702
2016-07-12,5821.270962814111
2016-07-13,5783.628795132475
2016-07-14,5844.798635405538
2016-07-15,5842.674068176357
2016-07-18,5871.466673878673
2016-07-19,5915.689261730383
2016-07-20,5939.846161193638
2016-07-21,5938.562260135364
2016-07-22,5973.619550065086
2016-07-25,5898.661313092486
2016-07-26,5809.805999488622
2016-07-27,5773.221581943436
2016-07-28,5683.6736082256675
2016-07-29,5649.895761780447
2016-08-01,5630.254033586117
2016-08-02,5584.317716139735
2016-08-03,5602.333653762822
2016-08-04,5661.675567027118
2016-08-05,5713.277013414093
2016-08-08,5805.88925450177
2016-08-09,5845.64005680208
2016-08-10,5843.920018256283
2016-08-11,5915.869711129207
2016-08-12,5917.8952039256255
2016-08-15,5986.29088386233
2016-08-16,5938.492038827235
2016-08-17,5869.14476138356
2016-08-18,5908.871476381726
2016-08-19,5867.429308673748
2016-08-22,5840.873729013467
2016-08-23,5802.931808111697
2016-08-24,5785.760370886592
2016-08-25,5800.589868902544
2016-08-26,5789.286737919747
2016-08-29,5790.486598323674
2016-08-30,5730.188730199166
2016-08-31,5698.353484863024
2016-09-01,5667.512361936248
2016-09-02,5768.609486819953
2016-09-05,5808.766324160093
2016-09-06,5810.762624212792
2016-09-07,5790.629451286252
2016-09-08,5739.558791958155
2016-09-09,5582.6300013637665
2016-09-12,5535.58797749945
2016-09-13,5470.008336695457
2016-09-14,5423.273791242341
2016-09-15,5479.304047860204
2016-09-16,5403.025504982184
2016-09-19,5406.819341029152
2016-09-20,5457.35315161215
2016-09-21,5514.746729748566
2016-09-22,5611.719716139617
2016-09-23,5576.364182025725
2016-09-26,5483.588668417003
2016-09-27,5569.719647096253
2016-09-28,5624.255317529529
2016-09-29,5605.214447322406
2016-09-30,5552.29592203493
2016-10-03,5583.462608884375
2016-10-04,5646.186277221317
2016-10-05,5626.671662522347
2016-10-06,5610.693906897856
2016-10-07,5578.747351070208
2016-10-10,5709.636361255328
2016-10-11,5725.749672573113
2016-10-12,5752.507445999168
2016-10-13,5698.478379806051
2016-10-14,5737.725368348165
2016-10-17,5751.768294087931
2016-10-18,5876.129200796484
2016-10-19,5974.795570870762
2016-10-20,5941.272227800476
2016-10-21,5979.3596660368175
2016-10-24,6017.472564349595
2016-10-25,6020.529108347968
2016-10-26,5940.925340448627
2016-10-27,5915.85981804572
2016-10-28,5936.393632668931
2016-10-31,5892.675079742717
2016-11-01,5749.137883032177
2016-11-02,5630.466998482669
2016-11-03,5603.770545129384
2016-11-04,5591.341388107362
2016-11-07,5868.985332879652
2016-11-08,5957.408251061339
2016-11-09,5687.663901256144
2016-11-10,5386.539084303922
2016-11-11,5227.799911883316
2016-11-14,5313.250539935184
2016-11-15,5376.416837585219
2016-11-16,5425.009720842721
2016-11-17,5413.818398601584
2016-11-18,5390.844094816817
2016-11-21,5382.596070961453
2016-11-22,5391.140830971383
2016-11-23,5384.219955166621
2016-11-24,5362.089622446693
2016-11-25,5357.911405620475
2016-11-28,5421.331728030111
2016-11-29,5362.071719872506
2016-11-30,5433.455225528787
2016-12-01,5357.948604481719
2016-12-02,5324.873752682962
2016-12-05,5349.3822746785
2016-12-06,5391.388565389276
2016-12-07,5454.543532982043
2016-12-08,5560.7905126668675
2016-12-09,5683.925033936336
2016-12-12,5649.793854354227
2016-12-13,5638.951357623006
2016-12-14,5557.884751337212
2016-12-15,5560.696362568486
2016-12-16,5528.60278095298
2016-12-19,5494.214290790033
2016-12-20,5542.893475428074
2016-12-21,5506.691308981425
2016-12-22,5431.201350798101
2016-12-23,5416.659983435669
2016-12-26,5410.141233277628
2016-12-27,5446.790099712057
2016-12-28,5519.026376212197
2016-12-29,5524.751546981404
2016-12-30,5486.446860649303
2017-01-02,5491.818544028874
2017-01-03,5577.26462420512
2017-01-04,5514.381138891987
2017-01-05,5493.477102924673
2017-01-06,5448.872366650066
2017-01-09,5414.35864640184
2017-01-10,5379.1534309403705
2017-01-11,5380.84930999589
2017-01-12,5361.274443375724
2017-01-13,5378.790596754474
2017-01-16,5350.428694676015
2017-01-17,5371.974400703066
2017-01-18,5374.936626401971
2017-01-19,5391.606041796979
2017-01-20,5407.790871550504
2017-01-23,5487.252344678626
2017-01-24,5588.549543208904
2017-01-25,5651.163210253556
2017-01-26,5680.320346221931
2017-01-27,5638.619137227061
2017-01-30,5656.577617284727
2017-01-31,5568.014040603869
2017-02-01,5583.331158926808
2017-02-02,5624.078319125079
2017-02-03,5702.011494841782
2017-02-06,5678.350133109196
2017-02-07,5651.341657625606
2017-02-08,5682.232419565879
2017-02-09,5751.759263152823
2017-02-10,5841.833701379304
2017-02-13,5850.569349574202
2017-02-14,5810.6060804253175
2017-02-15,5817.733166703804
2017-02-16,5779.5537729100915
2017-02-17,5745.420484932597
2017-02-20,5762.089964728252
2017-02-21,5850.790236478253
2017-02-22,5924.195839987284
2017-02-23,5960.6201913634495
2017-02-24,5925.718617664657
2017-02-27,5932.490908532819
2017-02-28,5810.048810128971
2017-03-01,5950.466123694938
2017-03-02,5911.1082147832985
2017-03-03,5956.111955748348
2017-03-06,6014.402263104492
2017-03-07,5977.991846594747
2017-03-08,5972.579210978782
2017-03-09,5906.894575992209
2017-03-10,5882.671443966496
2017-03-13,5892.931680360123
2017-03-14,5859.688988686667
2017-03-15,5947.510190998992
2017-03-16,6028.811965797092
2017-03-17,6068.018602149623
2017-03-20,6082.609219264959
2017-03-21,6017.933427112236
2017-03-22,6019.188483015891
