Date,EM EASTERN EUROPE GROWTH
2001-05-08,101.09671164630764
2001-05-09,100.19952865421979
2001-05-10,103.39276415880744
2001-05-11,102.85092661201246
2001-05-14,101.31529765638818
2001-05-15,100.69880800289148
2001-05-16,99.50556844010913
2001-05-17,104.26923330193259
2001-05-18,105.68727892836371
2001-05-21,108.66173196713997
2001-05-22,109.44180918077286
2001-05-23,110.36901023430953
2001-05-24,110.41847412845891
2001-05-25,109.21660381281251
2001-05-28,108.52086066895157
2001-05-29,109.17017743742296
2001-05-30,109.91462656760586
2001-05-31,113.3789973570899
2001-06-01,114.94049740849631
2001-06-04,115.90620094209791
2001-06-05,113.30790591129518
2001-06-06,111.01534025453554
2001-06-07,108.09575569193396
2001-06-08,108.00066516632731
2001-06-11,108.45444642431274
2001-06-12,107.45304471305772
2001-06-13,107.37227877174303
2001-06-14,105.84527222332214
2001-06-15,105.6681901373234
2001-06-18,107.11230960485572
2001-06-19,108.70541168673853
2001-06-20,107.43393480235862
2001-06-21,108.85221152318371
2001-06-22,110.35124873296155
2001-06-25,108.53511129853806
2001-06-26,106.99319012927103
2001-06-27,107.33001127238587
2001-06-28,105.9894724437218
2001-06-29,103.8191566576297
2001-07-02,102.92476609339819
2001-07-03,101.10212149656519
2001-07-04,101.69705614538701
2001-07-05,102.91024627409789
2001-07-06,99.33076891967976
2001-07-09,97.67391079570612
2001-07-10,96.01080783769672
2001-07-11,91.51124305063215
2001-07-12,94.03253097314173
2001-07-13,95.08707840211737
2001-07-16,95.52266374357126
2001-07-17,94.14043639941512
2001-07-18,91.72697653208681
2001-07-19,92.67185624437505
2001-07-20,90.92355341788499
2001-07-23,91.83802595806245
2001-07-24,88.95873399007012
2001-07-25,89.78771053927834
2001-07-26,93.1786830882523
2001-07-27,92.36455566353845
2001-07-30,92.5411567619488
2001-07-31,90.61330332503591
2001-08-01,90.0666476523534
2001-08-02,90.55835460236814
2001-08-03,89.66961418115926
2001-08-06,88.60631314058193
2001-08-07,88.12602900150856
2001-08-08,88.03197425029391
2001-08-09,87.00237671525718
2001-08-10,87.58903994355573
2001-08-13,87.03859665649874
2001-08-14,89.72384779032326
2001-08-15,86.74658416172579
2001-08-16,85.00854071469061
2001-08-17,84.13267582604601
2001-08-20,84.72046190079563
2001-08-21,85.32737410104909
2001-08-22,86.28426149060401
2001-08-23,87.32543836908692
2001-08-24,88.67752349679176
2001-08-27,90.21334317043237
2001-08-28,90.59787758954863
2001-08-29,88.99420531785735
2001-08-30,88.49245681114394
2001-08-31,88.77114464743623
2001-09-03,89.722453585273
2001-09-04,90.63696186393072
2001-09-05,90.79642328087313
2001-09-06,90.69696891559806
2001-09-07,89.04386227942828
2001-09-10,88.31397865482286
2001-09-11,86.11206238006015
2001-09-12,82.30235253336772
2001-09-13,83.6054689192199
2001-09-14,80.09913886581793
2001-09-17,79.8416594026729
2001-09-18,80.94446486367501
2001-09-19,82.80943314428727
2001-09-20,80.35127450721681
2001-09-21,77.33028086203092
2001-09-24,77.79410721174995
2001-09-25,76.56322962616059
2001-09-26,77.25598421754958
2001-09-27,76.66248610869287
2001-09-28,78.65308337588495
2001-10-01,77.98640044460517
2001-10-02,78.50071007725222
2001-10-03,75.4150983318147
2001-10-04,77.38840658327075
2001-10-05,77.36420938182488
2001-10-08,77.52334536411058
2001-10-09,78.88381886372396
2001-10-10,82.2571822132821
2001-10-11,87.337873217159
2001-10-12,87.13091302453293
2001-10-15,85.2454026358505
2001-10-16,86.99206355823483
2001-10-17,88.42529061522708
2001-10-18,86.54141200077068
2001-10-19,85.88765686968075
2001-10-22,88.66181405824162
2001-10-23,90.19271495059337
2001-10-24,90.64986777595193
2001-10-25,89.31288216242503
2001-10-26,92.6301917944878
2001-10-29,92.8680180473324
2001-10-30,91.86213823078921
2001-10-31,92.67548225949598
2001-11-01,92.83339592545981
2001-11-02,92.2895385654522
2001-11-05,95.7056127164885
2001-11-06,94.52055978176898
2001-11-07,94.28548523092991
2001-11-08,98.97670577199862
2001-11-09,100.0691077689338
2001-11-12,98.29105596621262
2001-11-13,105.83639207169526
2001-11-14,103.20938056514989
2001-11-15,98.30082216715584
2001-11-16,96.61442797922632
2001-11-19,98.73836248088152
2001-11-20,99.42634434658653
2001-11-21,98.53389471541223
2001-11-22,101.8688257065876
2001-11-23,100.3678343116021
2001-11-26,99.94020219034707
2001-11-27,99.12282312050804
2001-11-28,97.77771120286666
2001-11-29,97.02728092503641
2001-11-30,96.48965932654951
2001-12-03,96.85025783973451
2001-12-04,100.25438753493572
2001-12-05,100.85928461551623
2001-12-06,102.67069813601766
2001-12-07,101.74308471801287
2001-12-10,102.05765806923228
2001-12-11,101.86778511488967
2001-12-12,101.43607392310717
2001-12-13,97.2501517219352
2001-12-14,95.83070465978534
2001-12-17,98.14633106477494
2001-12-18,99.20713838710289
2001-12-19,100.91438779756034
2001-12-20,101.92076665144425
2001-12-21,102.76114619492886
2001-12-24,104.37408257910903
2001-12-25,103.44989544714467
2001-12-26,103.75058973554388
2001-12-27,103.58078586832612
2001-12-28,105.36233136239429
2001-12-31,104.82510967315639
2002-01-01,104.82510967315639
2002-01-02,103.5224343899301
2002-01-03,108.94066777099852
2002-01-04,113.21109033476264
2002-01-07,114.01978584016464
2002-01-08,117.09587646866032
2002-01-09,119.39678463342558
2002-01-10,117.92603836895438
2002-01-11,118.76733324088072
2002-01-14,115.09385379671045
2002-01-15,115.39106024578935
2002-01-16,116.05784696390765
2002-01-17,120.0115348841797
2002-01-18,120.5351478875716
2002-01-21,121.52237514274859
2002-01-22,126.66944616307883
2002-01-23,124.4882111297302
2002-01-24,121.59878149621936
2002-01-25,120.8503137935693
2002-01-28,121.8173880755559
2002-01-29,124.7029672962894
2002-01-30,120.23252997221857
2002-01-31,122.48401708667383
2002-02-01,121.11779852761286
2002-02-04,119.91098261373253
2002-02-05,118.40130454202546
2002-02-06,120.09700013380619
2002-02-07,120.34216835764032
2002-02-08,119.1343556718461
2002-02-11,118.53349374968346
2002-02-12,120.41091368443432
2002-02-13,120.12939645067179
2002-02-14,119.48913612902138
2002-02-15,117.75492294765546
2002-02-18,116.2712661595918
2002-02-19,114.56321548541185
2002-02-20,113.65525469108752
2002-02-21,114.85115725401735
2002-02-22,115.16019890073338
2002-02-25,116.7391115797702
2002-02-26,115.39281779094507
2002-02-27,115.02151600759905
2002-02-28,112.7896840949555
2002-03-01,117.36056944491578
2002-03-04,118.90889634268032
2002-03-05,120.88563295000502
2002-03-06,120.48740277163112
2002-03-07,123.60777798452067
2002-03-08,124.06767264552039
2002-03-11,120.25175504258128
2002-03-12,119.37693537621634
2002-03-13,120.52848111920493
2002-03-14,122.00020533900407
2002-03-15,123.78257632584486
2002-03-18,125.69664659716534
2002-03-19,124.4429731541969
2002-03-20,123.26104991677836
2002-03-21,125.17100729215176
2002-03-22,127.93544171272856
2002-03-25,124.21759081784978
2002-03-26,123.61201398758392
2002-03-27,124.87891015249069
2002-03-28,127.58812267020139
2002-03-29,127.61175581154852
2002-04-01,127.00318865696609
2002-04-02,124.82426994267456
2002-04-03,123.34728019992023
2002-04-04,123.35003435680282
2002-04-05,126.19896205398356
2002-04-08,127.78389976828088
2002-04-09,131.19545007094177
2002-04-10,132.62925201978408
2002-04-11,133.34705031656574
2002-04-12,130.33762087795762
2002-04-15,133.82174128852856
2002-04-16,134.09063001959436
2002-04-17,134.10500051484993
2002-04-18,136.07672835248854
2002-04-19,137.0211931330553
2002-04-22,134.64774467537924
2002-04-23,136.29959529507119
2002-04-24,136.29608418134623
2002-04-25,135.97051932339784
2002-04-26,141.0088249481427
2002-04-29,141.03673839941123
2002-04-30,138.41243804112085
2002-05-01,137.79591714901503
2002-05-02,137.84713578576623
2002-05-03,137.09099185687703
2002-05-06,137.28147511190795
2002-05-07,133.29776800057954
2002-05-08,136.05755362070116
2002-05-09,135.8461771692012
2002-05-10,135.72021144867523
2002-05-13,137.7665141861069
2002-05-14,143.15305331252694
2002-05-15,142.34980024304716
2002-05-16,143.44478762240877
2002-05-17,145.43480438096873
2002-05-20,146.5522208824001
2002-05-21,145.31092232012855
2002-05-22,142.37492576727985
2002-05-23,145.5473833457727
2002-05-24,142.31446983619279
2002-05-27,145.0390047708639
2002-05-28,140.20892963028467
2002-05-29,139.55569953649137
2002-05-30,138.60999539780164
2002-05-31,139.241006133431
2002-06-03,139.65190362337046
2002-06-04,136.89985686413195
2002-06-05,137.77803035444666
2002-06-06,138.19086834252084
2002-06-07,136.08001306433817
2002-06-10,137.5129297465279
2002-06-11,136.70667856215994
2002-06-12,136.67134287980605
2002-06-13,135.79031675393426
2002-06-14,132.2576693487966
2002-06-17,133.79896987971145
2002-06-18,132.07625376203222
2002-06-19,128.59670272827097
2002-06-20,124.0220273528512
2002-06-21,125.52107082694096
2002-06-24,119.86464213141781
2002-06-25,121.33223662784003
2002-06-26,115.6872232371697
2002-06-27,120.83080388077862
2002-06-28,119.57132474638769
2002-07-01,122.45375365631878
2002-07-02,120.62871668964691
2002-07-03,122.02034971753565
2002-07-04,123.11635636346631
2002-07-05,127.62463692135636
2002-07-08,125.46828805596775
2002-07-09,125.65359174458114
2002-07-10,127.23599029408794
2002-07-11,123.02327545620912
2002-07-12,122.79519404688519
2002-07-15,118.80399856565843
2002-07-16,117.32415162054987
2002-07-17,120.76533009564587
2002-07-18,120.43179966583624
2002-07-19,117.92762609131904
2002-07-22,114.54825673723873
2002-07-23,113.85880176496944
2002-07-24,106.31371855018072
2002-07-25,105.7814778023809
2002-07-26,107.92082165219102
2002-07-29,112.35765932467238
2002-07-30,111.14775585767167
2002-07-31,110.96596696180951
2002-08-01,112.80606591670477
2002-08-02,111.55954938020464
2002-08-05,108.25713175773055
2002-08-06,111.0781771980952
2002-08-07,113.47831272538963
2002-08-08,115.37995845190946
2002-08-09,113.43955509278486
2002-08-12,112.71228398682936
2002-08-13,115.58995214978451
2002-08-14,115.50265643201145
2002-08-15,116.51829064587157
2002-08-16,116.09954933208927
2002-08-19,119.28397410809647
2002-08-20,119.07381538555325
2002-08-21,120.31182687645405
2002-08-22,123.1391556128364
2002-08-23,122.22906669067793
2002-08-26,121.33616290417459
2002-08-27,123.43457841007867
2002-08-28,121.29007946421115
2002-08-29,116.82257787061211
2002-08-30,117.23793856781748
2002-09-02,115.73802939347739
2002-09-03,113.26153870098622
2002-09-04,114.17043728144367
2002-09-05,113.15715283208831
2002-09-06,115.891468973877
2002-09-09,116.2696973769621
2002-09-10,120.37863356754134
2002-09-11,121.42616891872858
2002-09-12,118.04732419359837
2002-09-13,115.85689586473369
2002-09-16,115.75209393903425
2002-09-17,117.77425493439752
2002-09-18,114.55487007501284
2002-09-19,112.86569986534366
2002-09-20,116.28198963127464
2002-09-23,115.97883703077346
2002-09-24,117.00797933330483
2002-09-25,119.96323642887184
2002-09-26,120.32933049988253
2002-09-27,118.81671744106123
2002-09-30,114.61434685024726
2002-10-01,115.49267071036158
2002-10-02,117.16135934159453
2002-10-03,118.10917355374677
2002-10-04,119.83846647981532
2002-10-07,119.49067107285207
2002-10-08,119.77200762314007
2002-10-09,116.97287265438429
2002-10-10,115.33843181571466
2002-10-11,116.41429118225818
2002-10-14,115.27205635474385
2002-10-15,119.7860862908631
2002-10-16,119.33994317540461
2002-10-17,121.76230528463677
2002-10-18,121.64963702939163
2002-10-21,123.3576420901828
2002-10-22,123.15923523307067
2002-10-23,123.02976383558953
2002-10-24,120.32870011097361
2002-10-25,119.58897189474324
2002-10-28,121.14476991347198
2002-10-29,119.59202907449335
2002-10-30,121.18588027274684
2002-10-31,122.36779368764267
2002-11-01,121.93163727377514
2002-11-04,123.04658372215304
2002-11-05,119.91104082835233
2002-11-06,118.97721471967708
2002-11-07,118.1254378280393
2002-11-08,117.59108855634936
2002-11-11,119.43567151532041
2002-11-12,120.87626870097517
2002-11-13,119.89726349185739
2002-11-14,120.79342349508028
2002-11-15,120.14682569214669
2002-11-18,121.62277605119453
2002-11-19,119.86328015675369
2002-11-20,120.08771273175904
2002-11-21,123.85554085990616
2002-11-22,123.62870937846466
2002-11-25,125.4468769483755
2002-11-26,124.64191743105684
2002-11-27,124.98468130875712
2002-11-28,124.33132340621309
2002-11-29,123.81825720958327
2002-12-02,125.09547391905576
2002-12-03,121.8860135896294
2002-12-04,118.68565750787546
2002-12-05,119.48738972613748
2002-12-06,117.74618073431202
2002-12-09,118.06623768012278
2002-12-10,117.38083628767912
2002-12-11,114.92154555383149
2002-12-12,114.85948326790476
2002-12-13,114.43071514692787
2002-12-16,114.2452598300753
2002-12-17,115.4037554686639
2002-12-18,114.43885640192923
2002-12-19,116.19140050300793
2002-12-20,116.53836023234477
2002-12-23,119.02775743601123
2002-12-24,118.52970249583446
2002-12-25,118.1292629102705
2002-12-26,118.30802225747632
2002-12-27,119.3559692988124
2002-12-30,118.98572498116445
2002-12-31,119.01115877783424
2003-01-01,119.01115877783424
2003-01-02,120.77802579182449
2003-01-03,121.29507528114564
2003-01-06,120.57513281524105
2003-01-07,120.77790529648993
2003-01-08,119.33152392247669
2003-01-09,119.04810169206894
2003-01-10,118.67656505358318
2003-01-13,120.02784570265825
2003-01-14,119.91036643227541
2003-01-15,120.81281806257542
2003-01-16,121.55203878861352
2003-01-17,119.09250255573086
2003-01-20,118.47015725725001
2003-01-21,115.1124568494203
2003-01-22,113.93966669603947
2003-01-23,113.26493188729586
2003-01-24,112.61758926418877
2003-01-27,110.23283714936672
2003-01-28,111.92396831208346
2003-01-29,112.688888749812
2003-01-30,113.61650613114725
2003-01-31,112.8641191863148
2003-02-03,113.68120589324324
2003-02-04,111.88646532953447
2003-02-05,112.3996326202816
2003-02-06,111.41397688719005
2003-02-07,113.75796381438467
2003-02-10,115.95601926774413
2003-02-11,119.73349130713802
2003-02-12,119.39064901939146
2003-02-13,118.60282240167497
2003-02-14,119.00751849593252
2003-02-17,120.4931315690593
2003-02-18,121.10066821128076
2003-02-19,118.96036001401815
2003-02-20,118.66870671172937
2003-02-21,118.97774249798066
2003-02-24,119.67778901335866
2003-02-25,119.95658891411296
2003-02-26,120.24001578642779
2003-02-27,121.44607789841331
2003-02-28,121.77414912998356
2003-03-03,122.27295637499519
2003-03-04,119.51121486207639
2003-03-05,120.6608326042901
2003-03-06,120.55306147140652
2003-03-07,119.18207460567835
2003-03-10,119.74033561372588
2003-03-11,117.96472192178865
2003-03-12,115.88470136736083
2003-03-13,117.81629729925537
2003-03-14,117.33979420054908
2003-03-17,115.87544571303731
2003-03-18,113.73174906905471
2003-03-19,113.96943090965873
2003-03-20,114.94994723591478
2003-03-21,116.96713340194569
2003-03-24,113.76964761377663
2003-03-25,113.61767300172414
2003-03-26,114.1889180112371
2003-03-27,114.4486971082631
2003-03-28,114.58104855715978
2003-03-31,111.97025645652138
2003-04-01,112.23409817976042
2003-04-02,113.65167581133237
2003-04-03,113.84597328100345
2003-04-04,114.56139770351263
2003-04-07,116.22037853237845
2003-04-08,116.18076335888239
2003-04-09,117.31908279935782
2003-04-10,116.35717774461354
2003-04-11,118.43093902687885
2003-04-14,119.30304817699395
2003-04-15,122.20568437232157
2003-04-16,121.91605086969528
2003-04-17,123.4403775918794
2003-04-18,128.15133077965152
2003-04-21,137.10655993127506
2003-04-22,132.3771194707026
2003-04-23,136.32735937268325
2003-04-24,133.41826452578155
2003-04-25,137.28469666722086
2003-04-28,142.26554495523206
2003-04-29,135.0053622631288
2003-04-30,130.32359740207917
2003-05-01,129.63363171866442
2003-05-02,130.26620503372857
2003-05-05,134.48175291715853
2003-05-06,130.8840200356268
2003-05-07,127.87865025187389
2003-05-08,127.18046171781097
2003-05-09,126.5281661233624
2003-05-12,128.298998049341
2003-05-13,130.315323550431
2003-05-14,132.77806442505204
2003-05-15,133.84493922769838
2003-05-16,134.8008203061161
2003-05-19,136.56031523071084
2003-05-20,133.05414811625073
2003-05-21,129.80149703116984
2003-05-22,132.34888110588767
2003-05-23,130.50442781348573
2003-05-26,131.3567046335867
2003-05-27,130.66640149520168
2003-05-28,134.57257938879349
2003-05-29,133.22625606203582
2003-05-30,133.00798419159554
2003-06-02,130.27614036178642
2003-06-03,131.36066889013875
2003-06-04,130.62603970144482
2003-06-05,129.6246720659722
2003-06-06,133.56327821150478
2003-06-09,134.37246664640497
2003-06-10,132.90323820583848
2003-06-11,131.99463636373554
2003-06-12,132.5805065873966
2003-06-13,132.0143504652424
2003-06-16,135.19519870322918
2003-06-17,137.45693099302082
2003-06-18,137.12371149148535
2003-06-19,134.6347444213324
2003-06-20,136.97653076090597
2003-06-23,138.52384523798392
2003-06-24,139.30150023476116
2003-06-25,140.65868812249448
2003-06-26,140.3941471432456
2003-06-27,141.26457358824973
2003-06-30,142.62026013987207
2003-07-01,141.96332656396544
2003-07-02,146.1502125901034
2003-07-03,143.58296764515075
2003-07-04,146.50778949292973
2003-07-07,150.060119004112
2003-07-08,149.71515435134015
2003-07-09,144.44426380476511
2003-07-10,141.08360200271966
2003-07-11,139.4836527689855
2003-07-14,142.95195272226465
2003-07-15,143.1934228303069
2003-07-16,136.8337149556058
2003-07-17,131.64935160272515
2003-07-18,133.90860856476039
2003-07-21,135.45602704125162
2003-07-22,137.5150248833384
2003-07-23,134.8657970816241
2003-07-24,136.68534912050157
2003-07-25,136.24617364582863
2003-07-28,137.44015094047327
2003-07-29,135.49405818165803
2003-07-30,136.9755803029512
2003-07-31,140.48345043912704
2003-08-01,138.8532553398379
2003-08-04,138.71699627165714
2003-08-05,140.33405281905956
2003-08-06,140.45076481771625
2003-08-07,142.33539000004305
2003-08-08,142.49575458959035
2003-08-11,144.56497322815733
2003-08-12,145.66460247567133
2003-08-13,147.87981719008246
2003-08-14,150.0301491730162
2003-08-15,152.60891400431478
2003-08-18,156.77296385936287
2003-08-19,158.7468749258293
2003-08-20,155.65159672684078
2003-08-21,161.02244195454907
2003-08-22,164.07003649756373
2003-08-25,163.35560882637296
2003-08-26,162.01834460521897
2003-08-27,162.0432746397921
2003-08-28,164.26919913728517
2003-08-29,165.36699998585541
2003-09-01,168.29300512263094
2003-09-02,170.87959028422557
2003-09-03,171.05083138334246
2003-09-04,170.23864768126842
2003-09-05,165.26403908170025
2003-09-08,163.35149410478812
2003-09-09,162.16923805318166
2003-09-10,160.55488140804962
2003-09-11,161.54377999576496
2003-09-12,160.25097829278587
2003-09-15,161.61531063873733
2003-09-16,164.9531491429654
2003-09-17,163.0973228112083
2003-09-18,162.56669127814385
2003-09-19,160.04949131760455
2003-09-22,156.24511475624212
2003-09-23,159.2865940495351
2003-09-24,161.36898227477553
2003-09-25,158.9624456597804
2003-09-26,159.30590327351135
2003-09-29,160.4922616129486
2003-09-30,158.76153640147717
2003-10-01,160.07854584063534
2003-10-02,164.35067174881883
2003-10-03,165.746048933489
2003-10-06,167.85844193662388
2003-10-07,169.41414025665264
2003-10-08,173.39908491663354
2003-10-09,173.83081437139978
2003-10-10,170.86100069698944
2003-10-13,172.89063460806577
2003-10-14,177.77534878197105
2003-10-15,175.49493187807684
2003-10-16,175.7388114666233
2003-10-17,178.04480829332437
2003-10-20,177.33481049628924
2003-10-21,171.5209787063855
2003-10-22,163.93940151110579
2003-10-23,163.25988087088302
2003-10-24,164.29159724919728
2003-10-27,153.00404398928345
2003-10-28,158.57204429915646
2003-10-29,156.26022351425226
2003-10-30,147.63242946778135
2003-10-31,150.15888133350265
2003-11-03,159.6689966180501
2003-11-04,160.2247878794493
2003-11-05,159.58109023074562
2003-11-06,161.46445143534288
2003-11-07,160.90824591732544
2003-11-10,161.94192571313536
2003-11-11,158.34183613671985
2003-11-12,156.160686291076
2003-11-13,156.59044123201213
2003-11-14,155.28091430380684
2003-11-17,151.87639076098822
2003-11-18,146.75920010494343
2003-11-19,142.99356600615482
2003-11-20,144.16737925413938
2003-11-21,147.70007641694158
2003-11-24,151.67255909434564
2003-11-25,152.57296673337686
2003-11-26,153.30471392158603
2003-11-27,153.0357564581792
2003-11-28,151.28358632769948
2003-12-01,151.8528673897574
2003-12-02,150.55999452236225
2003-12-03,153.39120040443663
2003-12-04,153.17020529369535
2003-12-05,150.16400632758595
2003-12-08,151.83136992871573
2003-12-09,154.36846755110017
2003-12-10,153.28583185571915
2003-12-11,152.70925946851364
2003-12-12,152.74289018767922
2003-12-15,154.05090060300225
2003-12-16,152.59398871226387
2003-12-17,151.90551231510233
2003-12-18,155.0575610943824
2003-12-19,157.40258895949887
2003-12-22,157.9717745745882
2003-12-23,156.7779497344267
2003-12-24,156.55227829149732
2003-12-25,155.94060875871577
2003-12-26,156.46038632918626
2003-12-29,156.34528110058622
2003-12-30,155.35709126105587
2003-12-31,154.60519470243167
2004-01-01,154.60519470243167
2004-01-02,155.58116702286694
2004-01-05,161.3323076335449
2004-01-06,162.54882452271426
2004-01-07,163.376909050579
2004-01-08,161.44831837240972
2004-01-09,162.34065139601472
2004-01-12,162.18036067005545
2004-01-13,160.98783305260187
2004-01-14,161.7401256259462
2004-01-15,160.6450124594701
2004-01-16,164.38561069786974
2004-01-19,165.7320617280719
2004-01-20,164.87997446849334
2004-01-21,164.09531899157082
2004-01-22,166.03133707083703
2004-01-23,167.9199239060392
2004-01-26,167.34057115586504
2004-01-27,166.7869620590521
2004-01-28,165.42714770332879
2004-01-29,168.2346794825364
2004-01-30,165.20575315626198
2004-02-02,164.95660317429983
2004-02-03,164.92818485101503
2004-02-04,166.44721158527278
2004-02-05,165.42475988280677
2004-02-06,162.66489615794166
2004-02-09,166.1915214658417
2004-02-10,165.90226254915441
2004-02-11,165.90631147415482
2004-02-12,167.31250957912602
2004-02-13,168.25780520087267
2004-02-16,168.35534670848756
2004-02-17,169.57280288597192
2004-02-18,169.6023406514863
2004-02-19,169.97087777084033
2004-02-20,172.65843982618182
2004-02-23,172.21770607822046
2004-02-24,168.28514285289995
2004-02-25,172.29416459330858
2004-02-26,176.00903684726404
2004-02-27,177.87454783599506
2004-03-01,181.6403344776223
2004-03-02,184.29573536304807
2004-03-03,182.12839202554215
2004-03-04,182.47403439158276
2004-03-05,182.17121746262893
2004-03-08,185.3749787035271
2004-03-09,186.51549893158938
2004-03-10,185.64687624571738
2004-03-11,182.57072095901285
2004-03-12,183.50332803540192
2004-03-15,183.05620717168716
2004-03-16,182.8676845137761
2004-03-17,188.58408112125315
2004-03-18,188.0386933083769
2004-03-19,189.7809794978286
2004-03-22,187.15589338021636
2004-03-23,189.99493649764042
2004-03-24,192.83121233115816
2004-03-25,191.8438109954169
2004-03-26,193.68167821507478
2004-03-29,194.9552726361481
2004-03-30,197.05791743900872
2004-03-31,197.50078187535001
2004-04-01,197.1441005037795
2004-04-02,202.87884483494548
2004-04-05,205.8308919193514
2004-04-06,202.50474976934174
2004-04-07,204.7157105864825
2004-04-08,208.72803054990328
2004-04-09,209.2903374041106
2004-04-12,210.23273565501782
2004-04-13,210.67356211234008
2004-04-14,201.83545401338594
2004-04-15,202.9335857319754
2004-04-16,198.45606714219917
2004-04-19,197.62315100813316
2004-04-20,200.18540896992957
2004-04-21,195.76259010818924
2004-04-22,191.15742196728294
2004-04-23,191.1090043338659
2004-04-26,192.22788179932095
2004-04-27,187.5814432145963
2004-04-28,186.4581859723109
2004-04-29,178.38765400016763
2004-04-30,176.11179979650717
2004-05-03,176.7220582576904
2004-05-04,176.2063127174019
2004-05-05,176.3854571353289
2004-05-06,174.60245768319965
2004-05-07,168.02259659404973
2004-05-10,165.31448802771754
2004-05-11,162.54164603888026
2004-05-12,165.77060158846575
2004-05-13,165.06754666378478
2004-05-14,165.91652867875482
2004-05-17,170.23244674447812
2004-05-18,172.5952411336917
2004-05-19,176.95536370540984
2004-05-20,176.68336372348398
2004-05-21,176.0217870220385
2004-05-24,178.03814208234039
2004-05-25,171.88831786222673
2004-05-26,175.83378262569374
2004-05-27,170.1470448106964
2004-05-28,165.59524560435577
2004-05-31,165.9627496534843
2004-06-01,162.472962966487
2004-06-02,164.65216162040477
2004-06-03,164.15537671460186
2004-06-04,161.44904930098315
2004-06-07,164.38130527390385
2004-06-08,165.3084919761255
2004-06-09,166.9261811103603
2004-06-10,164.29936093116726
2004-06-11,164.6716956213121
2004-06-14,163.36158856131797
2004-06-15,159.64152172300962
2004-06-16,159.1945757950377
2004-06-17,168.24357554609597
2004-06-18,168.8726522161068
2004-06-21,172.44743826477188
2004-06-22,171.07113229222483
2004-06-23,171.36857523360902
2004-06-24,169.8609454786632
2004-06-25,169.75575334546852
2004-06-28,166.6085778332207
2004-06-29,165.85363654777814
2004-06-30,166.94188261334062
2004-07-01,166.9243920869081
2004-07-02,163.05713862314312
2004-07-05,162.74450500856344
2004-07-06,164.38478845101676
2004-07-07,164.42332707863886
2004-07-08,163.17289754700428
2004-07-09,162.3801844860506
2004-07-12,163.5134227883481
2004-07-13,167.43831850144497
2004-07-14,166.34349295763965
2004-07-15,166.47854879778703
2004-07-16,166.86002417524182
2004-07-19,169.88534049910245
2004-07-20,166.8006848839988
2004-07-21,167.4197601037214
2004-07-22,162.20374256294437
2004-07-23,165.8740966312803
2004-07-26,164.43506528188536
