Date,EM EUROPE GROWTH
2000-12-29,100.0
2001-01-01,100.0000026751749
2001-01-02,99.53348914714084
2001-01-03,96.42695870659794
2001-01-04,101.14042626277353
2001-01-05,99.36787464435444
2001-01-08,99.35035486041329
2001-01-09,100.71349875997578
2001-01-10,102.60463347556033
2001-01-11,104.18149068995854
2001-01-12,104.29300369049633
2001-01-15,102.22514276724853
2001-01-16,101.24739729981586
2001-01-17,104.2575297751159
2001-01-18,103.34822270653217
2001-01-19,104.42814607715965
2001-01-22,101.81342096508061
2001-01-23,100.72558735868479
2001-01-24,101.74524929867349
2001-01-25,102.69000919973945
2001-01-26,101.64243098454021
2001-01-29,100.2117346285512
2001-01-30,100.91640983890328
2001-01-31,103.81239509869798
2001-02-01,102.73913748059019
2001-02-02,101.91449038587047
2001-02-05,98.32992723908546
2001-02-06,100.22487475675457
2001-02-07,97.80623629602322
2001-02-08,98.88113064806527
2001-02-09,97.93772153210693
2001-02-12,96.58520859928316
2001-02-13,98.50907556008197
2001-02-14,99.58411952214698
2001-02-15,101.26710283885656
2001-02-16,99.72441317709354
2001-02-19,95.73788812400122
2001-02-20,97.74974786870813
2001-02-21,90.72535110169794
2001-02-22,86.62974468568864
2001-02-23,84.10005604338674
2001-02-26,88.19795452854942
2001-02-27,87.41123711210288
2001-02-28,87.40001026282495
2001-03-01,88.19473802035836
2001-03-02,88.49024065334008
2001-03-05,90.54156202568943
2001-03-06,92.20220981547757
2001-03-07,92.47195961418457
2001-03-08,92.75705656103668
2001-03-09,92.38178967686494
2001-03-12,88.55987236429623
2001-03-13,87.48227494707696
2001-03-14,83.53973245012337
2001-03-15,85.44746722195491
2001-03-16,86.0749641209962
2001-03-19,85.63029202063713
2001-03-20,86.842684641516
2001-03-21,85.4346598279493
2001-03-22,84.70886202177195
2001-03-23,84.78307043630164
2001-03-26,85.68290097625862
2001-03-27,84.26171843680878
2001-03-28,83.60790697151573
2001-03-29,80.55693934684462
2001-03-30,81.7843870432649
2001-04-02,80.48246753402941
2001-04-03,77.71050528454907
2001-04-04,76.45149245111845
2001-04-05,80.42025298006014
2001-04-06,80.0169561883895
2001-04-09,79.77822828975685
2001-04-10,81.2375825213191
2001-04-11,82.37940477138358
2001-04-12,83.49796750963083
2001-04-13,83.93597752964243
2001-04-16,85.33512013099605
2001-04-17,84.00995565985555
2001-04-18,86.98843798275719
2001-04-19,87.32992470415837
2001-04-20,85.99666107469163
2001-04-23,85.08882132838559
2001-04-24,85.4264278330291
2001-04-25,85.854152880606
2001-04-26,87.81250838572878
2001-04-27,92.57422812614882
2001-04-30,92.2745637195066
2001-05-01,91.86973491602205
2001-05-02,91.22136194369082
2001-05-03,91.97722549891121
2001-05-04,92.54128252041642
2001-05-07,92.47177837615058
2001-05-08,94.05731989763261
2001-05-09,92.29449741361371
2001-05-10,93.4781238197539
2001-05-11,92.77086365199501
2001-05-14,91.51981559657243
2001-05-15,90.7404946949447
2001-05-16,91.36646179680713
2001-05-17,94.12545818079666
2001-05-18,96.9320742998905
2001-05-21,98.14893059885559
2001-05-22,98.4569182998183
2001-05-23,98.05533789345122
2001-05-24,96.91262632175889
2001-05-25,97.5336772757227
2001-05-28,96.22180383179503
2001-05-29,95.46145137099766
2001-05-30,94.45950595082685
2001-05-31,95.85137387208792
2001-06-01,97.7612628505956
2001-06-04,99.44766066923123
2001-06-05,96.39015892260942
2001-06-06,95.78247268608052
2001-06-07,94.1637657632382
2001-06-08,94.02965143396945
2001-06-11,92.80027851134227
2001-06-12,91.40743507378411
2001-06-13,90.20153294844962
2001-06-14,90.59615094772103
2001-06-15,90.6887745788454
2001-06-18,89.77086570587625
2001-06-19,89.70765266755797
2001-06-20,88.70143532904382
2001-06-21,89.52208081259363
2001-06-22,90.81507525401611
2001-06-25,88.50732915864386
2001-06-26,88.17369559129976
2001-06-27,88.85813716676718
2001-06-28,88.46103100502721
2001-06-29,87.34552461490634
2001-07-02,86.59034589419412
2001-07-03,85.0393129989458
2001-07-04,85.23008072586073
2001-07-05,86.41834115326934
2001-07-06,81.32853011224095
2001-07-09,80.28382378675792
2001-07-10,78.1073102786371
2001-07-11,73.09676209336362
2001-07-12,76.10675897778786
2001-07-13,76.684365560458
2001-07-16,77.00422319723646
2001-07-17,75.14510698652651
2001-07-18,74.80321199009698
2001-07-19,76.71065214271023
2001-07-20,75.4456017283061
2001-07-23,76.55254416570406
2001-07-24,74.2612348174656
2001-07-25,73.87139226730824
2001-07-26,76.90605153776866
2001-07-27,75.91540947269785
2001-07-30,76.18218094281893
2001-07-31,75.00084907911634
2001-08-01,75.1940890503073
2001-08-02,75.05799487332594
2001-08-03,74.4370806204487
2001-08-06,73.32032637649691
2001-08-07,72.66044291012561
2001-08-08,72.46893711308064
2001-08-09,71.12342871587288
2001-08-10,71.44773954324906
2001-08-13,70.28592784053464
2001-08-14,71.52896682298964
2001-08-15,69.37501073840063
2001-08-16,68.81708673713156
2001-08-17,68.59886331981276
2001-08-20,68.97929557347996
2001-08-21,69.08215931518761
2001-08-22,69.40557906111695
2001-08-23,70.33510218186566
2001-08-24,71.32197085195469
2001-08-27,72.9262879625439
2001-08-28,73.61290396942033
2001-08-29,72.24068556847445
2001-08-30,71.93227316907478
2001-08-31,72.06921002979756
2001-09-03,72.06356406771519
2001-09-04,72.65771894334983
2001-09-05,73.02691650074418
2001-09-06,73.36478693819943
2001-09-07,71.68698639897019
2001-09-10,70.93593675341663
2001-09-11,68.49170267851215
2001-09-12,66.52053983361058
2001-09-13,65.75881327912158
2001-09-14,62.563331167009196
2001-09-17,61.9944759824792
2001-09-18,63.01242412811602
2001-09-19,64.36126627675364
2001-09-20,62.51418105372817
2001-09-21,59.712833674646085
2001-09-24,60.21919273702507
2001-09-25,59.36015569669016
2001-09-26,59.80539082598323
2001-09-27,59.33552119280705
2001-09-28,61.08690944966898
2001-10-01,60.45639267101056
