Date,MSCI Taiwan 20-35 Custom
2013-11-19,1024.1932924550129
2013-11-20,1012.7429184768243
2013-11-21,996.318512430759
2013-11-22,998.8639325599994
2013-11-25,1007.5279467601537
2013-11-26,1017.5173684177734
2013-11-27,1024.1138198873398
2013-11-28,1031.4646037648308
2013-11-29,1036.441564468487
2013-12-02,1037.987069045122
2013-12-03,1033.257374772419
2013-12-04,1037.0405111304942
2013-12-05,1030.6536770856128
2013-12-06,1028.8406747416934
2013-12-09,1041.2953247928153
2013-12-10,1041.6806178690665
2013-12-11,1041.0811568425024
2013-12-12,1028.7809248120898
2013-12-13,1028.8804675472281
2013-12-16,1020.1836289998445
2013-12-17,1026.3886127170913
2013-12-18,1021.0734298969348
2013-12-19,1026.1286900059229
2013-12-20,1021.6052647235499
2013-12-23,1026.5948894599799
2013-12-24,1023.5150508357951
2013-12-25,1025.4988703914182
2013-12-26,1028.5909906134727
2013-12-27,1035.681887763285
2013-12-30,1049.7314835124093
2013-12-31,1051.2813768290296
2014-01-01,1051.2813768290296
2014-01-02,1045.9604819171866
2014-01-03,1032.33520889386
2014-01-06,1025.0367618169198
2014-01-07,1021.7399681924098
2014-01-08,1027.5134922870036
2014-01-09,1020.5545750080092
2014-01-10,1025.6355529497205
2014-01-13,1031.991157887702
2014-01-14,1029.9663528171109
2014-01-15,1037.579241493342
2014-01-16,1041.8480540476278
2014-01-17,1040.71343729749
2014-01-20,1044.1575229234788
2014-01-21,1037.9425204860697
2014-01-22,1041.663895738358
2014-01-23,1036.1903960346447
2014-01-24,1038.6294426267461
2014-01-27,1013.2351669362708
2014-01-28,1015.1720401851981
2014-01-29,1016.646339047089
2014-01-30,1016.646339047089
2014-01-31,1016.646339047089
2014-02-03,1016.646339047089
2014-02-04,1016.646339047089
2014-02-05,984.232556595649
2014-02-06,990.7698772526244
2014-02-07,1001.953353315464
2014-02-10,1001.0862025428632
2014-02-11,1005.6831163413576
2014-02-12,1018.0552683539523
2014-02-13,1012.613118305751
2014-02-14,1023.0498910547076
2014-02-17,1026.609470368471
2014-02-18,1028.751924853415
2014-02-19,1030.0961147403718
2014-02-20,1020.7643657101262
2014-02-21,1030.7449392172664
2014-02-24,1022.4792932482321
2014-02-25,1025.1050072463945
2014-02-26,1029.5954345589234
2014-02-27,1033.994371037566
2014-02-28,1033.994371037566
2014-03-03,1029.1219217104892
2014-03-04,1021.1538487855717
2014-03-05,1032.542401943682
2014-03-06,1046.365630445988
2014-03-07,1052.347842440343
2014-03-10,1043.094937409146
2014-03-11,1047.2145993269162
2014-03-12,1043.0545203685422
2014-03-13,1054.3946672522054
2014-03-14,1045.781414638512
2014-03-17,1045.9552689789448
2014-03-18,1049.1054694465836
2014-03-19,1040.9908030575161
2014-03-20,1023.7086929941871
2014-03-21,1020.7224314595886
2014-03-24,1027.2481562935004
2014-03-25,1037.2622668303243
2014-03-26,1044.0836235359395
2014-03-27,1048.946421679602
2014-03-28,1053.2156593987347
2014-03-31,1062.8739552787054
2014-04-01,1069.7579923506753
2014-04-02,1077.6619318068806
2014-04-03,1072.867997296046
2014-04-04,1072.8679972960458
2014-04-07,1073.8461631159864
2014-04-08,1077.8866909031253
2014-04-09,1086.0475807183498
2014-04-10,1093.2586609015134
2014-04-11,1088.6265225167465
2014-04-14,1080.4222810805259
2014-04-15,1089.4848232772392
2014-04-16,1087.2124669281168
2014-04-17,1088.363433887983
2014-04-18,1094.2822684937253
2014-04-21,1089.3117578459082
2014-04-22,1090.3836842208093
2014-04-23,1088.5330011986196
2014-04-24,1090.2551102787277
2014-04-25,1071.7802147823973
2014-04-28,1078.1525065622038
2014-04-29,1087.0908785370266
2014-04-30,1075.5055056055269
2014-05-01,1075.505505605527
2014-05-02,1087.378648657575
2014-05-05,1087.4509788064672
2014-05-06,1092.5543218589855
2014-05-07,1091.2518578497638
2014-05-08,1095.627069862986
2014-05-09,1091.222512736533
2014-05-12,1078.8565534412764
2014-05-13,1082.4789981851782
2014-05-14,1093.7649952083746
2014-05-15,1094.4058134442719
2014-05-16,1096.0590356718014
2014-05-19,1096.7266883215132
2014-05-20,1095.3328911897947
2014-05-21,1091.1105512607228
2014-05-22,1106.287655527684
2014-05-23,1111.2872616693448
2014-05-26,1113.8584714358992
2014-05-27,1116.6865847444587
2014-05-28,1127.0651132412563
2014-05-29,1124.063286175254
2014-05-30,1117.8700159452585
2014-06-02,1117.8700159452585
2014-06-03,1125.9419822953369
2014-06-04,1123.735171444563
2014-06-05,1126.3729328141355
2014-06-06,1126.433568545258
2014-06-09,1131.0288970113597
2014-06-10,1141.5113361168221
2014-06-11,1141.496849421578
2014-06-12,1135.9173152250016
2014-06-13,1133.953699553131
2014-06-16,1133.878890679974
2014-06-17,1140.7881256265534
2014-06-18,1145.3575882548914
2014-06-19,1151.7026836086477
2014-06-20,1144.6337530913663
2014-06-23,1143.1858858391984
2014-06-24,1144.4404032634
2014-06-25,1143.119323398433
2014-06-26,1156.2622279967695
2014-06-27,1157.4390006326528
2014-06-30,1172.3358332062855
2014-07-01,1179.6209664964074
2014-07-02,1192.9318379489043
2014-07-03,1200.1843786710963
2014-07-04,1201.0827965415735
2014-07-07,1203.6324611366176
2014-07-08,1204.3804547291359
2014-07-09,1200.2129444835696
2014-07-10,1211.5174975262385
2014-07-11,1204.9116875699578
2014-07-14,1209.2853931058992
2014-07-15,1215.2218155133087
2014-07-16,1202.8456249631624
2014-07-17,1189.086654873447
2014-07-18,1188.3301229391445
2014-07-21,1195.0703013746318
2014-07-22,1202.850107211704
2014-07-23,1202.850107211704
2014-07-24,1206.6175904765198
2014-07-25,1192.9275014723016
2014-07-28,1189.6172317202654
2014-07-29,1190.6734248526354
2014-07-30,1197.242812692437
2014-07-31,1173.2722576139809
2014-08-01,1166.8088407395396
2014-08-04,1180.896123817835
2014-08-05,1152.6899605928704
2014-08-06,1159.2983209425431
2014-08-07,1161.005700113804
2014-08-08,1155.6594666923227
2014-08-11,1166.4113048020913
2014-08-12,1167.373870517508
2014-08-13,1177.8420774477006
2014-08-14,1182.6025116836197
2014-08-15,1180.764044556257
2014-08-18,1174.8153432205281
2014-08-19,1188.6644380584837
2014-08-20,1197.378866018859
2014-08-21,1193.2715353523763
2014-08-22,1209.2655012272787
2014-08-25,1207.131743735442
2014-08-26,1206.8546571378424
2014-08-27,1220.78882400548
2014-08-28,1222.4532170751395
2014-08-29,1215.6405690843483
2014-09-01,1231.64005366181
2014-09-02,1212.724484003277
2014-09-03,1222.5522054935134
2014-09-04,1219.3404578375792
2014-09-05,1214.4525980771639
2014-09-08,1214.452598077164
2014-09-09,1218.9344846731456
2014-09-10,1206.0677676646933
2014-09-11,1200.4605743514867
2014-09-12,1185.7983033321316
2014-09-15,1185.8821910618483
2014-09-16,1168.594180334663
2014-09-17,1181.0663891295223
2014-09-18,1182.0052793189057
2014-09-19,1180.1409816503308
2014-09-22,1164.599731721982
2014-09-23,1157.31347102379
2014-09-24,1156.6701194465284
2014-09-25,1144.43286740058
2014-09-26,1140.8317693128633
2014-09-29,1128.8657743410529
2014-09-30,1130.5476876347022
2014-10-01,1134.0536373519171
2014-10-02,1131.7976343273237
2014-10-03,1154.011723682207
2014-10-06,1151.5233774712492
2014-10-07,1146.4880235547266
2014-10-08,1134.0953388490616
2014-10-09,1141.3157285789657
2014-10-10,1141.3157285789657
2014-10-13,1107.1422419025355
2014-10-14,1117.9879124458419
2014-10-15,1107.2015156977905
2014-10-16,1104.9066994875996
2014-10-17,1091.639503214755
2014-10-20,1113.4469575583084
2014-10-21,1113.3362014760266
2014-10-22,1127.7377823667482
2014-10-23,1126.1238712884788
2014-10-24,1115.2053038773097
2014-10-27,1120.94739050327
2014-10-28,1137.2136069808353
2014-10-29,1152.4730315567163
2014-10-30,1148.7975022733985
2014-10-31,1158.8291357056676
2014-11-03,1161.4792595722179
2014-11-04,1159.468131586356
2014-11-05,1154.4546581792576
2014-11-06,1143.452581588341
2014-11-07,1143.9702968581169
2014-11-10,1167.7155924773454
2014-11-11,1163.2276042821882
2014-11-12,1145.3895564335878
2014-11-13,1155.2143489000564
2014-11-14,1155.0410454694797
2014-11-17,1140.9210351551762
2014-11-18,1137.0451444360185
2014-11-19,1150.828298969536
2014-11-20,1160.5268661052025
2014-11-21,1160.5026806120857
2014-11-24,1165.435227345725
2014-11-25,1166.1823308326532
2014-11-26,1166.72250116207
2014-11-27,1173.809011830663
2014-11-28,1175.276149894225
2014-12-01,1159.5852118373596
2014-12-02,1143.6346876118157
2014-12-03,1159.4616239972604
2014-12-04,1166.4767864788846
2014-12-05,1161.0996244098171
2014-12-08,1153.5908816226981
2014-12-09,1146.6599478309445
2014-12-10,1132.4668090917498
2014-12-11,1129.1484088410407
2014-12-12,1128.51831004952
2014-12-15,1121.9250939362805
2014-12-16,1112.8283385219434
2014-12-17,1094.8271718676074
2014-12-18,1099.5845589886558
2014-12-19,1119.9713661529422
2014-12-22,1128.5214662457859
2014-12-23,1120.1057133915945
2014-12-24,1129.2102840510254
2014-12-25,1124.6434287999957
2014-12-26,1133.9350614837117
2014-12-29,1143.7152919307964
2014-12-30,1141.434409636981
2014-12-31,1149.713940106507
2015-01-01,1149.7139401065072
2015-01-02,1149.7139401065074
2015-01-05,1129.8132071383536
2015-01-06,1098.9023379135792
2015-01-07,1103.180926497517
2015-01-08,1126.5039246051715
2015-01-09,1122.4435629113366
2015-01-12,1119.2598458688963
2015-01-13,1126.3458627120842
2015-01-14,1119.413618752758
2015-01-15,1120.3484924661122
2015-01-16,1127.7296899238363
2015-01-19,1140.5977666349963
2015-01-20,1142.1948219331114
2015-01-21,1157.923832989814
2015-01-22,1164.5905127441902
2015-01-23,1188.2435000987718
2015-01-26,1191.1005194796694
2015-01-27,1197.941771911963
2015-01-28,1196.8739298043322
2015-01-29,1177.0586023009812
2015-01-30,1161.5444387547207
2015-02-02,1163.7151645370075
2015-02-03,1175.051382187525
2015-02-04,1190.8453787772007
2015-02-05,1186.2192914318116
2015-02-06,1179.6263251022178
2015-02-09,1171.5074660598307
2015-02-10,1167.7288631406539
2015-02-11,1179.9736035241126
2015-02-12,1184.3665382266652
2015-02-13,1193.5678433733042
2015-02-16,1191.2343217683112
2015-02-17,1188.2313052608097
2015-02-18,1188.2313052608097
2015-02-19,1188.2313052608097
2015-02-20,1188.2313052608097
2015-02-23,1188.2313052608097
2015-02-24,1198.8934805556787
2015-02-25,1214.643585476926
2015-02-26,1204.0989192248762
2015-02-27,1204.0989192248762
2015-03-02,1202.5252750314944
2015-03-03,1203.228138988115
2015-03-04,1204.754118090603
2015-03-05,1195.9963225924382
2015-03-06,1203.5627786911691
2015-03-09,1186.8780283973697
2015-03-10,1182.0889677403866
2015-03-11,1177.7306422341928
2015-03-12,1190.314885216146
2015-03-13,1185.040118785963
2015-03-16,1173.0553963632976
2015-03-17,1181.661355805406
2015-03-18,1201.580154170362
2015-03-19,1217.3401851324534
2015-03-20,1217.150364232736
2015-03-23,1219.5374385900764
2015-03-24,1217.8095592109357
2015-03-25,1210.810382722785
2015-03-26,1200.335611554415
2015-03-27,1180.8331358466564
2015-03-30,1185.362015466526
2015-03-31,1195.1049601003947
2015-04-01,1183.916508883939
2015-04-02,1200.353733326238
2015-04-03,1200.353733326238
2015-04-06,1200.353733326238
2015-04-07,1211.6896789342156
2015-04-08,1197.5832625864389
2015-04-09,1198.5165147690293
2015-04-10,1206.07750834203
2015-04-13,1205.803327578732
2015-04-14,1200.8584624707282
2015-04-15,1186.8686953661156
2015-04-16,1208.8988358264742
2015-04-17,1196.8823470238874
2015-04-20,1200.50508963668
2015-04-21,1195.8823404339312
2015-04-22,1208.8249769043814
2015-04-23,1235.2610583189817
2015-04-24,1264.7338215894338
2015-04-27,1280.7314326018275
2015-04-28,1278.7180796168184
2015-04-29,1262.7008474836882
2015-04-30,1249.0894656672997
2015-05-01,1249.0894656672997
2015-05-04,1252.199497326058
2015-05-05,1250.1482132560232
2015-05-06,1250.8622372257803
2015-05-07,1232.809588714002
2015-05-08,1234.358534926917
2015-05-11,1235.345391931048
2015-05-13,1243.7896160365096
2015-05-14,1232.6697419949405
2015-05-15,1235.3504108563595
2015-05-18,1243.400443175698
2015-05-19,1256.1438282727802
2015-05-20,1249.8422908787024
2015-05-21,1237.2613768427032
2015-05-22,1247.2075102896324
2015-05-25,1251.328179226774
2015-05-26,1245.9262763987579
2015-05-27,1248.9825771098278
2015-05-28,1252.8164011154404
2015-05-29,1246.7844886627056
2015-06-01,1232.0897402403568
2015-06-02,1223.8826141807508
2015-06-03,1221.3713483742276
2015-06-04,1193.6481894431192
2015-06-05,1192.4769734682272
2015-06-08,1186.098947728982
2015-06-09,1168.1648678901645
2015-06-10,1186.6316326954552
2015-06-11,1190.8268873280927
2015-06-12,1192.765396042194
2015-06-15,1184.3843824358112
2015-06-16,1181.2909702677453
2015-06-17,1180.4627982643765
2015-06-18,1184.2709883777522
2015-06-19,1184.2709883777522
2015-06-22,1205.0211519960012
2015-06-23,1208.102342418682
2015-06-24,1206.8135296448752
2015-06-25,1218.5156089558418
2015-06-26,1217.3007516291805
2015-06-29,1189.4937712667852
2015-06-30,1207.3181839633996
2015-07-01,1211.901408460742
2015-07-02,1212.559876047611
2015-07-03,1212.4461570342837
2015-07-06,1196.9586206255372
2015-07-07,1197.3462866287168
2015-07-08,1159.4836341383325
2015-07-09,1152.3892948933385
2015-07-10,1152.3892948933387
2015-07-13,1169.9081811435651
2015-07-14,1169.3618499420052
2015-07-15,1176.3240187591052
2015-07-16,1172.7692183031716
2015-07-17,1173.7032056321582
2015-07-20,1164.798029590033
2015-07-21,1170.4037402887516
2015-07-22,1158.0013674279066
2015-07-23,1136.1619581335947
2015-07-24,1130.6797899559863
2015-07-27,1103.8968971576694
2015-07-28,1106.1591123169549
2015-07-29,1105.4368332419435
2015-07-30,1118.2390544728269
2015-07-31,1119.1765518305742
2015-08-03,1096.2335757004148
2015-08-04,1098.1086918467422
2015-08-05,1095.057794630166
2015-08-06,1084.4699962862899
2015-08-07,1081.0920567256612
2015-08-10,1079.9690027380348
2015-08-11,1067.1711934660868
2015-08-12,1035.7258286718716
2015-08-13,1044.1777486815897
2015-08-14,1042.415979042291
2015-08-17,1024.0059290045194
2015-08-18,1017.1867555989288
2015-08-19,1000.5314576355019
2015-08-20,998.6879686011918
2015-08-21,962.6850072610064
2015-08-24,916.6673944188599
2015-08-25,965.045672930554
2015-08-26,970.4544402132494
2015-08-27,986.2122914755353
2015-08-28,1013.9446443999733
2015-08-31,1030.0441811566552
2015-09-01,1006.2713864552838
2015-09-02,1007.6849554037543
2015-09-03,1013.5643754869852
2015-09-04,997.8880777413234
2015-09-07,990.2291388118897
2015-09-08,991.4547496676514
2015-09-09,1037.5009988132786
2015-09-10,1028.6141678615663
2015-09-11,1036.528066826609
2015-09-14,1037.6106893885305
2015-09-15,1027.6754149843948
2015-09-16,1040.988842182421
2015-09-17,1059.980330902015
2015-09-18,1060.273069583147
2015-09-21,1032.7079466554235
2015-09-22,1035.407431380902
2015-09-23,1004.7969985921708
2015-09-24,994.8719791017971
2015-09-25,992.2822462594623
2015-09-28,992.2822462594626
2015-09-29,992.2822462594628
2015-09-30,1002.687240599568
2015-10-01,1022.2471762894174
2015-10-02,1018.4884697794977
2015-10-05,1024.476576035322
2015-10-06,1033.3420825549547
2015-10-07,1050.6434998331083
2015-10-08,1047.858428844926
2015-10-09,1047.858428844926
2015-10-12,1074.2316174982652
2015-10-13,1068.348919183323
2015-10-14,1058.361718259032
2015-10-15,1080.5711497010448
2015-10-16,1077.0508853635097
2015-10-19,1079.258797606739
2015-10-20,1078.9210778839663
2015-10-21,1070.2991398632146
2015-10-22,1068.764096870613
2015-10-23,1081.6402989735682
2015-10-26,1088.765994688932
2015-10-27,1080.6193209150451
2015-10-28,1074.5075935140483
2015-10-29,1059.243394818721
2015-10-30,1058.570288043786
2015-11-02,1067.4225058071283
2015-11-03,1082.1944330155322
2015-11-04,1106.9005610321344
2015-11-05,1102.5375213692014
2015-11-06,1077.070038311857
2015-11-09,1070.0768937327994
2015-11-10,1052.5935075454342
2015-11-11,1037.748114020504
2015-11-12,1040.2166890857009
2015-11-13,1025.398504959562
2015-11-16,1016.2994215782015
2015-11-17,1033.4703072759894
2015-11-18,1021.3033267722034
2015-11-19,1045.7960359024676
2015-11-20,1046.5936590562767
2015-11-23,1047.6928927544507
2015-11-24,1036.9704628973323
2015-11-25,1038.516938147812
2015-11-26,1052.064080362448
2015-11-27,1034.2165143680388
2015-11-30,1022.9481181775814
2015-12-01,1042.4947344582613
2015-12-02,1040.3731290535247
2015-12-03,1036.5442984773051
2015-12-04,1029.5274277198453
2015-12-07,1038.716428059293
2015-12-08,1021.8807282007851
2015-12-09,1008.38665933531
2015-12-10,1006.2004499634455
2015-12-11,995.5457547031111
2015-12-14,981.9649750464613
2015-12-15,985.9100869469682
2015-12-16,1002.21060133232
2015-12-17,1019.4132264154506
2015-12-18,1004.1918932374691
2015-12-21,1008.1929754023602
2015-12-22,1010.7754352806368
2015-12-23,1014.4111327605837
2015-12-24,1017.4508132517576
2015-12-25,1021.6622256797292
2015-12-28,1021.2793566194213
2015-12-29,1011.6389810282525
2015-12-30,1007.70271681566
2015-12-31,1015.0083633580041
2016-01-01,1015.0083633580041
2016-01-04,979.4235023493992
2016-01-05,973.4666535740051
2016-01-06,956.9481021855861
2016-01-07,938.0272113413125
2016-01-08,941.5036382639526
2016-01-11,924.8704281956199
2016-01-12,924.7299661385169
2016-01-13,931.9922671178994
2016-01-14,919.8797607045294
2016-01-15,922.4871619999338
2016-01-18,923.1067530823999
2016-01-19,927.1088997068639
2016-01-20,905.2221538059172
2016-01-21,898.593738818943
2016-01-22,916.4542543239407
2016-01-25,935.8718208243517
2016-01-26,923.6684508317446
2016-01-27,928.8919651304584
2016-01-28,936.1184899338099
2016-01-29,968.430650517996
2016-02-01,975.900638131974
2016-02-02,972.5473058189649
2016-02-03,959.7659578299531
2016-02-04,965.4013230896722
2016-02-05,967.6769481587363
2016-02-08,967.6769481587363
2016-02-09,967.6769481587363
2016-02-10,967.6769481587363
2016-02-11,967.6769481587363
2016-02-12,967.6769481587363
2016-02-15,974.776855166213
2016-02-16,989.987293583936
2016-02-17,986.5887296435226
2016-02-18,1001.7550734727887
2016-02-19,1001.0079374074968
2016-02-22,1002.3516686219551
2016-02-23,999.0481276090467
2016-02-24,991.5809295578853
2016-02-25,1003.3815483592018
2016-02-26,1008.0482800049958
2016-02-29,1008.0482800049958
2016-03-01,1019.1348557260692
2016-03-02,1028.7162414377287
2016-03-03,1043.2189529347938
2016-03-04,1048.823184209559
2016-03-07,1053.140813926926
2016-03-08,1052.3002007366754
2016-03-09,1045.00942497799
2016-03-10,1048.897728264807
2016-03-11,1059.3997403101882
2016-03-14,1067.4362052334245
2016-03-15,1050.9683576656123
2016-03-16,1060.281674383
2016-03-17,1075.0652389612146
2016-03-18,1091.8839310346027
2016-03-21,1091.9162382110608
2016-03-22,1086.5038000193697
2016-03-23,1080.576885322444
2016-03-24,1073.6849790705664
2016-03-25,1068.1000156214457
2016-03-28,1066.4493440943259
2016-03-29,1061.6631478220309
2016-03-30,1086.8651460292397
2016-03-31,1093.3393552802763
2016-04-01,1074.7047023483497
2016-04-04,1074.7047023483497
2016-04-05,1074.7047023483497
2016-04-06,1046.0360975306762
2016-04-07,1045.0549938402191
2016-04-08,1051.4788923687652
2016-04-11,1058.4011214091759
2016-04-12,1055.6132969562889
2016-04-13,1074.7470805915143
2016-04-14,1072.876727056089
2016-04-15,1078.1258963968248
2016-04-18,1070.4596756586025
2016-04-19,1068.5388746279384
2016-04-20,1053.385135867024
2016-04-21,1060.7768863746514
2016-04-22,1058.2755382818775
2016-04-25,1060.445266199664
2016-04-26,1063.2218261267349
2016-04-27,1060.0728551008742
2016-04-28,1048.6283444507073
2016-04-29,1035.2665546390483
2016-05-02,1035.2665546390485
2016-05-03,1023.7797710156083
2016-05-04,1005.9778084438835
2016-05-05,1001.6639294358049
2016-05-06,996.3616400992812
2016-05-09,995.9222711220299
2016-05-10,996.2483225250207
2016-05-11,993.9284190828809
2016-05-12,991.1171508970805
2016-05-13,982.5945280949968
2016-05-16,982.1881763707064
2016-05-17,994.0111055264807
2016-05-18,994.506202078022
2016-05-19,983.7994357416079
2016-05-20,990.9564406199672
2016-05-23,1024.5014199622724
2016-05-24,1014.4591307013236
2016-05-25,1031.0273323637782
2016-05-26,1033.7470035777824
2016-05-27,1045.2725798437011
2016-05-30,1051.0899520940554
2016-05-31,1053.4012282223548
2016-06-01,1062.8578103920029
2016-06-02,1057.8763967191855
2016-06-03,1065.6152542391933
2016-06-06,1073.0952122789256
2016-06-07,1086.1511080522007
2016-06-08,1098.7661121014946
2016-06-09,1098.7661121014946
2016-06-10,1098.7661121014946
2016-06-13,1066.1279238686495
2016-06-14,1073.3413556597181
2016-06-15,1076.5376074166843
2016-06-16,1062.3829853583554
2016-06-17,1073.4733143416488
2016-06-20,1084.5043601886264
2016-06-21,1092.792010577936
2016-06-22,1098.1085589003865
2016-06-23,1094.5635039743374
2016-06-24,1059.3049231687537
2016-06-27,1060.5543587595223
2016-06-28,1070.8570696905085
2016-06-29,1084.8368295947125
2016-06-30,1101.0815328036647
2016-07-01,1114.5304969048889
2016-07-04,1118.3313880456012
2016-07-05,1108.6725389150472
2016-07-06,1084.191529684175
2016-07-07,1099.0382423973988
2016-07-08,1099.0382423973988
2016-07-11,1126.870335078075
2016-07-12,1135.748521234484
2016-07-13,1138.7481403781283
2016-07-14,1144.2948344100364
2016-07-15,1160.5045292189222
2016-07-18,1167.8261903865916
2016-07-19,1173.9989962681045
2016-07-20,1167.4120052095855
2016-07-21,1175.3608489167102
2016-07-22,1168.465323042948
2016-07-25,1164.6379134603374
2016-07-26,1172.3174920109154
2016-07-27,1181.2955189268955
2016-07-28,1188.7475328790847
2016-07-29,1174.1634360071278
2016-08-01,1201.380423345867
2016-08-02,1198.3879191807891
2016-08-03,1184.157026853606
2016-08-04,1190.5081230821716
2016-08-05,1208.3657884419374
2016-08-08,1218.3772306370888
2016-08-09,1222.3678711187174
2016-08-10,1237.3732549304268
2016-08-11,1223.5172124824198
2016-08-12,1221.8452001740604
2016-08-15,1224.1565110345148
2016-08-16,1220.764182360016
2016-08-17,1214.057986623339
2016-08-18,1215.4733731203223
2016-08-19,1195.726832210088
2016-08-22,1180.7647099585677
2016-08-23,1191.6067299429376
2016-08-24,1186.8709561086953
2016-08-25,1207.4015953930086
2016-08-26,1208.4524955738761
2016-08-29,1200.0575173761035
2016-08-30,1201.7270269249645
2016-08-31,1195.7591504153536
2016-09-01,1185.160216082329
2016-09-02,1189.5219901913647
2016-09-05,1212.4961349112027
2016-09-06,1229.3773003123326
2016-09-07,1249.36787564994
2016-09-08,1245.4162102958403
2016-09-09,1221.6181634856518
2016-09-12,1180.9678316517213
2016-09-13,1182.818672456043
2016-09-14,1176.0167813319422
2016-09-15,1176.016781331942
2016-09-16,1176.0167813319417
2016-09-19,1226.3993343170137
2016-09-20,1230.089310533692
2016-09-21,1235.9359856358171
2016-09-22,1239.8511690941657
2016-09-23,1251.249279852466
2016-09-26,1230.245919635326
2016-09-27,1230.2459196353257
2016-09-28,1230.2459196353254
2016-09-29,1246.615558996324
2016-09-30,1229.9793585975247
2016-10-03,1242.6135477181124
2016-10-04,1249.4892958026683
2016-10-05,1245.083485676274
2016-10-06,1246.4671855856927
2016-10-07,1241.368898352621
2016-10-10,1241.3688983526208
2016-10-11,1234.0462264967766
2016-10-12,1241.0270124999288
2016-10-13,1229.0263452705196
2016-10-14,1226.826561444375
2016-10-17,1223.229290343958
2016-10-18,1233.1904281604386
2016-10-19,1249.8443975739522
2016-10-20,1252.2511625721727
2016-10-21,1245.160172212905
2016-10-24,1249.002897760947
2016-10-25,1262.1007758570806
2016-10-26,1259.2269402674542
2016-10-27,1244.6088080486468
2016-10-28,1247.393918158144
2016-10-31,1247.5250328698744
2016-11-01,1245.6196794160144
