Date,MSCI Korea 20-35 Custom
2013-12-06,1080.1728347260416
2013-12-09,1098.2539827293108
2013-12-10,1095.0077927139423
2013-12-11,1087.2299483167883
2013-12-12,1083.2134470793085
2013-12-13,1076.6937891086875
2013-12-16,1077.8228049908744
2013-12-17,1081.8046955442974
2013-12-18,1086.0314189190537
2013-12-19,1078.8316854758355
2013-12-20,1082.359548314179
2013-12-23,1090.4804629791465
2013-12-24,1091.3026057226334
2013-12-25,1091.3026057226334
2013-12-26,1089.2990619419163
2013-12-27,1096.4103889477042
2013-12-30,1097.557784634065
2013-12-31,1097.557784634065
2014-01-01,1097.557784634065
2014-01-02,1074.4121117069014
2014-01-03,1055.4190378914113
2014-01-06,1049.3266145850484
2014-01-07,1048.5118228148751
2014-01-08,1051.4630385036467
2014-01-09,1044.365535987659
2014-01-10,1039.8217256212254
2014-01-13,1050.913578804455
2014-01-14,1048.168638490904
2014-01-15,1046.1632784845763
2014-01-16,1047.9102308930742
2014-01-17,1043.3774330480296
2014-01-20,1046.1529127286249
2014-01-21,1051.1199527467854
2014-01-22,1052.6508032473962
2014-01-23,1032.7842023020619
2014-01-24,1024.3709977836127
2014-01-27,1005.1785661504424
2014-01-28,1013.813220030584
2014-01-29,1036.3759007234005
2014-01-30,1036.3759007234005
2014-01-31,1036.3759007234005
2014-02-03,1011.5135215226329
2014-02-04,993.1457358682898
2014-02-05,1002.3860552960026
2014-02-06,1012.2587941973139
2014-02-07,1024.1129897277965
2014-02-10,1027.0027532515994
2014-02-11,1033.727417568381
2014-02-12,1044.4080470017457
2014-02-13,1036.3634795994894
2014-02-14,1046.4607305987927
2014-02-17,1052.885862706399
2014-02-18,1048.1699663710922
2014-02-19,1046.0369788277824
2014-02-20,1030.30942502073
2014-02-21,1050.7990760905652
2014-02-24,1043.5968420463398
2014-02-25,1053.7923307924568
2014-02-26,1066.0781656898657
2014-02-27,1068.564839111901
2014-02-28,1071.4575010404192
2014-03-03,1060.1768752932705
2014-03-04,1049.6445362153634
2014-03-05,1062.8273024064313
2014-03-06,1070.948081986366
2014-03-07,1073.9060158467967
2014-03-10,1056.5636021942212
2014-03-11,1061.8021716999256
2014-03-12,1038.1711914043349
2014-03-13,1037.8153513427158
2014-03-14,1024.214219741532
2014-03-17,1033.191126819377
2014-03-18,1037.9479802221158
2014-03-19,1033.809615831321
2014-03-20,1016.7246645862667
2014-03-21,1022.395910167719
2014-03-24,1031.1944820012213
2014-03-25,1025.5052255020378
2014-03-26,1046.6517566225086
2014-03-27,1060.8291744338242
2014-03-28,1064.825223816871
2014-03-31,1073.4724709253496
2014-04-01,1081.7938838127998
2014-04-02,1088.1378360146982
2014-04-03,1087.7812774216616
2014-04-04,1091.7658945693665
2014-04-07,1092.5914339292603
2014-04-08,1097.813030338925
2014-04-09,1110.1957397526264
2014-04-10,1116.8812974033394
2014-04-11,1114.7337078822484
2014-04-14,1110.1195379164703
2014-04-15,1105.3190316356245
2014-04-16,1109.5362201321323
2014-04-17,1107.07155989967
2014-04-18,1114.7637613981658
2014-04-21,1111.8267966567946
2014-04-22,1115.6869323727847
2014-04-23,1113.201047801106
2014-04-24,1114.4343216172292
2014-04-25,1096.2413322609332
2014-04-28,1099.4825672515706
2014-04-29,1098.2314540147618
2014-04-30,1091.4965404095585
2014-05-01,1091.4965404095585
2014-05-02,1093.968302222695
2014-05-05,1093.968302222695
2014-05-06,1093.968302222695
2014-05-07,1090.952602683132
2014-05-08,1097.6330743799588
2014-05-09,1097.213720681595
2014-05-12,1106.4128393700748
2014-05-13,1120.988170307864
2014-05-14,1132.8970567022761
2014-05-15,1135.8704225832894
2014-05-16,1140.156062425871
2014-05-19,1146.3325389507922
2014-05-20,1140.7299029796095
2014-05-21,1135.41403626615
2014-05-22,1142.6723890965332
2014-05-23,1141.4922500591717
2014-05-26,1136.0993336842491
2014-05-27,1128.3918527014437
2014-05-28,1142.7158981854159
2014-05-29,1144.9073391853572
2014-05-30,1132.6504731260563
2014-06-02,1135.6456576721573
2014-06-03,1142.8018261416623
2014-06-04,1142.8018261416623
2014-06-05,1139.6594986475843
2014-06-06,1139.659498647584
2014-06-09,1137.660017262322
2014-06-10,1150.3695359584196
2014-06-11,1150.5803562684052
2014-06-12,1144.362223033905
2014-06-13,1128.0245686050034
2014-06-16,1128.6832024674356
2014-06-17,1131.9412456419059
2014-06-18,1123.0428019781048
2014-06-19,1125.1879939038176
2014-06-20,1107.4976334839362
2014-06-23,1118.1703324611794
2014-06-24,1132.3219353278323
2014-06-25,1121.9006517595249
2014-06-26,1135.2627505776413
2014-06-27,1132.4560823464826
2014-06-30,1142.0540046909177
2014-07-01,1137.7637869985192
2014-07-02,1151.0786119662855
2014-07-03,1146.0205681835598
2014-07-04,1142.294052775976
2014-07-07,1138.390307716869
2014-07-08,1137.3172330073469
2014-07-09,1131.8472708107138
2014-07-10,1132.8916476283187
2014-07-11,1114.728862371562
2014-07-14,1118.4869329305138
2014-07-15,1124.7910645656289
2014-07-16,1121.683768436629
2014-07-17,1130.161385500051
2014-07-18,1128.5478057220425
2014-07-21,1130.154847584826
2014-07-22,1137.7534380177879
2014-07-23,1136.7231029316608
2014-07-24,1133.3912987526915
2014-07-25,1139.0054797263335
2014-07-28,1146.707044992071
2014-07-29,1162.7704757060026
2014-07-30,1177.0037566616652
2014-07-31,1162.7324077310761
2014-08-01,1145.3410576580268
2014-08-04,1154.4608727696848
2014-08-05,1150.8909213044608
2014-08-06,1139.9159211585315
2014-08-07,1131.3680583307253
2014-08-08,1114.6087626468845
2014-08-11,1128.0570180416971
2014-08-12,1132.8406183490602
2014-08-13,1140.9819009206992
2014-08-14,1149.3462149145848
2014-08-15,1149.3462149145848
2014-08-18,1144.4028507150088
2014-08-19,1154.6522122777644
2014-08-20,1149.7617403216332
2014-08-21,1130.3204777406247
2014-08-22,1145.1008876073017
2014-08-25,1139.8668729900828
2014-08-26,1146.1994809193122
2014-08-27,1152.5758436509543
2014-08-28,1154.6832683239256
2014-08-29,1153.68452789219
2014-09-01,1152.956897709535
2014-09-02,1133.7811318315237
2014-09-03,1128.6198034466784
2014-09-04,1134.434406666967
2014-09-05,1122.1746747596492
2014-09-08,1122.1746747596492
2014-09-09,1122.1746747596492
2014-09-10,1122.1746747596492
2014-09-11,1101.2278543900659
2014-09-12,1108.58636779121
2014-09-15,1100.658978480299
2014-09-16,1105.724983962892
2014-09-17,1119.3246429286446
2014-09-18,1097.8173891486817
2014-09-19,1096.2215214680282
2014-09-22,1089.230247894484
2014-09-23,1082.1351747158399
2014-09-24,1082.0515622197897
2014-09-25,1077.9484499688842
2014-09-26,1076.1221347087624
2014-09-29,1066.2551565337674
2014-09-30,1059.0359113482032
2014-10-01,1034.281262291672
2014-10-02,1021.6767309666226
2014-10-03,1021.6767309666226
2014-10-06,1013.2251668148812
2014-10-07,1019.4514844818036
2014-10-08,1002.1723521630043
2014-10-09,1002.1723521630046
2014-10-10,990.9332812679538
2014-10-13,991.0127393494221
2014-10-14,997.0025446273096
2014-10-15,996.3642827462876
2014-10-16,991.6066004927025
2014-10-17,976.0809149053188
2014-10-20,1000.9638825786266
2014-10-21,993.5468198045046
2014-10-22,1007.3443357835823
2014-10-23,999.8466901669597
2014-10-24,997.7921050999933
2014-10-27,1006.7751254658709
2014-10-28,1005.7999508107431
2014-10-29,1033.7736638205486
2014-10-30,1029.0158449170212
2014-10-31,1025.6282092020053
2014-11-03,1012.9414802836997
2014-11-04,998.8624516432901
2014-11-05,988.2597274586747
2014-11-06,995.2550546007199
2014-11-07,986.2164335427619
2014-11-10,1009.6398170261785
2014-11-11,1002.0691225197564
2014-11-12,1000.7809147091405
2014-11-13,994.6106804744483
2014-11-14,982.6134988000697
2014-11-17,988.9786771438602
2014-11-18,993.4869549899896
2014-11-19,985.4962572800878
2014-11-20,972.5345349348719
2014-11-21,977.1641590117588
2014-11-24,989.6568660229276
2014-11-25,986.9715701457011
2014-11-26,991.7319060297621
2014-11-27,1006.9312764109566
2014-11-28,999.5203453222041
2014-12-01,986.1515374604166
2014-12-02,990.9299439982121
2014-12-03,987.038646546259
2014-12-04,993.066723958133
2014-12-05,995.081689681262
2014-12-08,989.2748185331566
2014-12-09,996.7853167969577
2014-12-10,985.9781158038152
2014-12-11,971.6473147165188
2014-12-12,971.7984522633031
2014-12-15,974.1031617602462
2014-12-16,977.9816146475091
2014-12-17,966.4009679889054
2014-12-18,960.8812151108424
2014-12-19,978.4698141581854
2014-12-22,990.9196639262304
2014-12-23,981.9619268666889
2014-12-24,986.4619183473799
2014-12-25,986.4619183473799
2014-12-26,989.5807398789643
2014-12-29,985.3546275414329
2014-12-30,975.4755081846376
2014-12-31,975.4755081846376
2015-01-01,975.4755081846376
2015-01-02,974.7732690855483
2015-01-05,966.0290905529727
2015-01-06,957.6564509004187
2015-01-07,959.6231606214432
2015-01-08,978.235679091129
2015-01-09,993.4029354193297
2015-01-12,998.123071542932
2015-01-13,998.1220635279016
2015-01-14,998.204661074762
2015-01-15,995.9562817678066
2015-01-16,986.212939921398
2015-01-19,995.1574551881695
2015-01-20,994.8335720182605
2015-01-21,1005.3508635479702
2015-01-22,1002.0954989624244
2015-01-23,1011.1367487665048
2015-01-26,1012.1274289411048
2015-01-27,1021.6835466789
2015-01-28,1018.034970189434
2015-01-29,1002.6645210739163
2015-01-30,998.950006080895
2015-02-02,994.2840540265755
2015-02-03,998.2168933569
2015-02-04,1016.1125980385572
2015-02-05,1001.5677159646575
2015-02-06,1004.7774106896549
2015-02-09,996.6073435276029
2015-02-10,994.8491281102715
2015-02-11,989.4536765654602
2015-02-12,973.6256679586522
2015-02-13,995.6963329575817
2015-02-16,992.082766444963
2015-02-17,994.5857206289904
2015-02-18,994.5857206289907
2015-02-19,994.5857206289909
2015-02-20,994.5857206289911
2015-02-23,990.6005609345316
2015-02-24,991.9948999998962
2015-02-25,1009.5189174547863
2015-02-26,1010.9326925948515
2015-02-27,1004.4771586658854
2015-03-02,1010.8537492986163
2015-03-03,1019.1423469324413
2015-03-04,1017.7344707151849
2015-03-05,1012.3196342599635
2015-03-06,1024.4075833793402
2015-03-09,999.3481445084782
2015-03-10,986.7458008425807
2015-03-11,986.4604933771791
2015-03-12,979.9794432317993
2015-03-13,983.7185502921941
2015-03-16,982.9052989157302
2015-03-17,1007.9619234793439
2015-03-18,1007.2262259982888
2015-03-19,1019.6862356045465
2015-03-20,1012.2232312767637
2015-03-23,1021.2026587728961
2015-03-24,1030.1160473654093
2015-03-25,1033.5255462366758
2015-03-26,1013.5344273297145
2015-03-27,1015.0120037226412
2015-03-30,1015.5146179313602
2015-03-31,1017.2623657067902
2015-04-01,1013.0757831676384
2015-04-02,1019.0218643656042
2015-04-03,1026.4945511315707
2015-04-06,1038.1487189492
2015-04-07,1034.9274806742008
2015-04-08,1040.1655386316331
2015-04-09,1037.1436490184317
2015-04-10,1052.6236391503278
2015-04-13,1054.2601506747158
2015-04-14,1067.881670481164
2015-04-15,1063.1350462933515
2015-04-16,1080.9936175796495
2015-04-17,1084.9281235873484
2015-04-20,1090.384715406311
2015-04-21,1083.8553347592122
2015-04-22,1090.455611939319
2015-04-23,1102.8302682231915
2015-04-24,1096.7188421223211
2015-04-27,1097.6385097381765
2015-04-28,1093.5129754338811
2015-04-29,1092.8900039495738
2015-04-30,1084.852054200728
2015-05-01,1084.8520542007277
2015-05-04,1082.7511361024508
2015-05-05,1082.7511361024508
2015-05-06,1068.1856933243087
2015-05-07,1053.1110555206808
2015-05-08,1046.3626960291506
2015-05-11,1044.974414020307
2015-05-13,1042.0978132797816
2015-05-14,1054.2932937616054
2015-05-15,1048.545141794003
2015-05-18,1050.0157272743959
2015-05-19,1051.9291806964634
2015-05-20,1055.0834129450268
2015-05-21,1044.4707547724418
2015-05-22,1061.515879606799
2015-05-25,1061.515879606799
2015-05-26,1048.2845653769489
2015-05-27,1022.2351218949125
2015-05-28,1022.7711732852395
2015-05-29,1022.9663263396258
2015-06-01,1012.7933003830467
2015-06-02,998.8114293266252
2015-06-03,998.3258447426803
2015-06-04,997.8848960831451
2015-06-05,997.700385430474
2015-06-08,982.9011234811136
2015-06-09,981.8139942688233
2015-06-10,985.4188465012243
2015-06-11,984.5586529936623
2015-06-12,977.6044247435894
2015-06-15,971.2697373946463
2015-06-16,961.8566562768431
2015-06-17,966.5725637064864
2015-06-18,975.8205833448984
2015-06-19,976.2347974415818
2015-06-22,989.7212659330011
2015-06-23,998.2281938687772
2015-06-24,996.9824411869203
2015-06-25,987.9422513948487
2015-06-26,985.3670077265772
2015-06-29,967.1973054667354
2015-06-30,979.4798807407445
2015-07-01,987.7937601852889
2015-07-02,982.1861555001055
2015-07-03,978.2875847188399
2015-07-06,949.4559381909833
2015-07-07,946.7804365243442
2015-07-08,928.9921625044075
2015-07-09,937.4403235280566
2015-07-10,939.8899800001957
2015-07-13,949.8704716660277
2015-07-14,933.2800723775481
2015-07-15,936.1592318298461
2015-07-16,940.508409089315
2015-07-17,937.6501252760596
2015-07-20,927.2794153563029
2015-07-21,928.7219916422099
2015-07-22,924.5788829572049
2015-07-23,913.2466477170327
2015-07-24,902.0188255484942
2015-07-27,906.6073324118483
2015-07-28,908.4147458633581
2015-07-29,917.6630375193398
2015-07-30,900.7172753893714
2015-07-31,900.7004169802309
2015-08-03,892.1381674978883
2015-08-04,900.5389446817616
2015-08-05,891.2841714097676
2015-08-06,883.4627555309094
2015-08-07,882.1143141592281
2015-08-10,883.3861080393056
2015-08-11,867.4356071875694
2015-08-12,858.6005520008376
2015-08-13,869.2073006242928
2015-08-14,869.2073006242928
2015-08-17,853.7701465071336
2015-08-18,853.1424167575566
2015-08-19,851.4404464538463
2015-08-20,841.9594888828934
2015-08-21,819.3987117188501
2015-08-24,794.2916109774471
2015-08-25,803.746884023894
2015-08-26,824.4768038457515
2015-08-27,829.939268639622
2015-08-28,851.9093249461781
2015-08-31,848.8404336697914
2015-09-01,844.9833847203863
2015-09-02,840.4457808503101
2015-09-03,836.3877380394606
2015-09-04,827.0782703536715
2015-09-07,817.1609501348787
2015-09-08,821.5267959375868
2015-09-09,851.8770177853662
2015-09-10,856.0870665663218
2015-09-11,851.8640860540319
2015-09-14,851.23494487887
2015-09-15,849.9196357188547
2015-09-16,878.028326055713
2015-09-17,887.655093949796
2015-09-18,895.6577866198476
2015-09-21,869.875858471549
2015-09-22,873.7769124784098
2015-09-23,849.0688100876495
2015-09-24,847.5898958478916
2015-09-25,843.6877870692224
2015-09-28,843.6877870692224
2015-09-29,843.6877870692224
2015-09-30,863.7456612925822
2015-10-01,876.9259149954823
2015-10-02,868.6143209315733
2015-10-05,876.9488810241182
2015-10-06,890.3671820971248
2015-10-07,910.6906588170004
2015-10-08,921.4482981284864
2015-10-09,921.4482981284864
2015-10-12,935.2084550589478
2015-10-13,929.2848003632896
2015-10-14,928.057978572827
2015-10-15,952.8983732963992
2015-10-16,951.8297298457375
2015-10-19,959.4734299212747
2015-10-20,955.3089162169194
2015-10-21,956.8207707116832
2015-10-22,945.0965614572522
2015-10-23,966.0565690533704
2015-10-26,961.2018740529894
2015-10-27,962.0389698192071
2015-10-28,961.6721781925675
2015-10-29,951.4443145180036
2015-10-30,961.1776997902712
2015-11-02,970.227378436127
2015-11-03,978.9945853217804
2015-11-04,980.0958399498912
2015-11-05,972.2991231194163
2015-11-06,964.2227022443141
2015-11-09,949.0069440393021
2015-11-10,937.0446789696074
2015-11-11,939.3316139763451
2015-11-12,933.5950552679949
2015-11-13,920.0968969065017
2015-11-16,897.1076561679263
2015-11-17,908.6789914928866
2015-11-18,909.4911099120236
2015-11-19,930.397257105598
2015-11-20,935.0835675886223
2015-11-23,935.404561572269
2015-11-24,945.792102043273
2015-11-25,949.8801536489203
2015-11-26,957.7917047747176
2015-11-27,951.3984003029174
2015-11-30,927.4549072265835
2015-12-01,946.1980632592016
2015-12-02,932.0394720207304
2015-12-03,924.1362206583348
2015-12-04,921.0589133502123
2015-12-07,906.22192687148
2015-12-08,892.4460380143565
2015-12-09,892.694792192806
2015-12-10,895.903716515226
2015-12-11,896.170236294322
2015-12-14,884.4559075858066
2015-12-15,887.9706283825723
2015-12-16,911.4007158404107
2015-12-17,910.6400036786329
2015-12-18,903.1364305638397
2015-12-21,910.200134165421
2015-12-22,920.7651263642869
2015-12-23,923.9436858975687
2015-12-24,923.0087895651243
2015-12-25,923.0087895651243
2015-12-28,911.1219662885462
2015-12-29,915.683812539454
2015-12-30,910.5289929566586
2015-12-31,910.5289929566586
2016-01-01,910.5289929566586
2016-01-04,876.9169871210695
2016-01-05,882.30009930661
2016-01-06,868.4601328612432
2016-01-07,855.7471264911954
2016-01-08,863.5842119133638
2016-01-11,845.611415477666
2016-01-12,843.5247915003972
2016-01-13,859.5373655929051
2016-01-14,845.1606034690102
2016-01-15,835.5541292050356
2016-01-18,837.2362412779253
2016-01-19,847.830889808269
2016-01-20,821.9826526646651
2016-01-21,819.364615096652
2016-01-22,847.068519571676
2016-01-25,856.9657190118481
2016-01-26,837.5057358033914
2016-01-27,852.9939002001462
2016-01-28,850.5322003435338
2016-01-29,859.4644261856997
2016-02-01,864.1671191985913
2016-02-02,848.3109254346832
2016-02-03,833.013173969469
2016-02-04,859.5330396340511
2016-02-05,864.738855490458
2016-02-08,864.7388554904579
2016-02-09,864.7388554904578
2016-02-10,864.7388554904577
2016-02-11,836.3636413294075
2016-02-12,823.8960315868912
2016-02-15,838.2729638158431
2016-02-16,844.1405378145439
2016-02-17,839.7759390256869
2016-02-18,849.3033146481912
2016-02-19,845.5351748410694
2016-02-22,843.4481386400016
2016-02-23,846.2206831195208
2016-02-24,842.6138064430321
2016-02-25,841.0482791125589
2016-02-26,839.9283175413588
2016-02-29,839.1884838214921
2016-03-01,839.1884838214921
2016-03-02,863.1526758589391
2016-03-03,879.3533759753792
2016-03-04,885.6856160795184
2016-03-07,888.72966417411
2016-03-08,877.664458873917
2016-03-09,871.3361606911025
2016-03-10,890.7985047237811
2016-03-11,901.2866149197397
2016-03-14,908.9915640486452
2016-03-15,905.8605096023733
2016-03-16,903.6330559891184
2016-03-17,925.6670095191205
2016-03-18,937.2977988020751
2016-03-21,936.1867938958253
2016-03-22,948.5646828633719
2016-03-23,941.1536474397233
2016-03-24,932.7783814694653
2016-03-25,930.3121529073874
2016-03-28,930.9968335395694
2016-03-29,939.7929006880912
2016-03-30,954.790592276074
2016-03-31,957.1864189037155
2016-04-01,934.7806789960414
2016-04-04,945.3974135163031
2016-04-05,926.1518548401817
2016-04-06,930.4807763123885
2016-04-07,934.7687189121867
2016-04-08,930.7335775841816
2016-04-11,937.6925582565375
2016-04-12,945.0146145746219
2016-04-13,945.0146145746219
2016-04-14,954.7269172765987
2016-04-15,963.1319107070667
2016-04-18,958.5239953178734
2016-04-19,969.0090035566897
2016-04-20,967.2670123271141
2016-04-21,977.4835804559759
2016-04-22,964.745456388782
2016-04-25,960.4554693195514
2016-04-26,960.8764579245882
2016-04-27,961.9502300629323
2016-04-28,958.7700930988046
2016-04-29,952.9308312577472
2016-05-02,948.0032718323316
2016-05-03,948.9471447763653
2016-05-04,935.6284712400791
2016-05-05,935.6284712400791
2016-05-06,935.6284712400791
2016-05-09,923.4023853991149
2016-05-10,923.3081747485121
2016-05-11,925.1468597225963
2016-05-12,925.2679919063885
2016-05-13,910.17270260132
2016-05-16,904.0449973873194
2016-05-17,909.5590332203635
2016-05-18,897.4158039400538
2016-05-19,888.9324223676863
2016-05-20,888.4415647294097
2016-05-23,898.567508968625
2016-05-24,882.7201497335616
2016-05-25,905.2151091426049
2016-05-26,905.186663921537
2016-05-27,910.5404807392273
2016-05-30,900.1341126023096
2016-05-31,908.2248015386513
2016-06-01,908.3515498325976
2016-06-02,915.8911908548728
2016-06-03,917.4543059478816
2016-06-06,917.4543059478815
2016-06-07,946.7043171195688
2016-06-08,959.7010055829757
2016-06-09,960.8762348147249
2016-06-10,948.0473739319492
2016-06-13,922.3047585380325
2016-06-14,920.8430106534055
2016-06-15,921.0199543261393
2016-06-16,917.653406190355
2016-06-17,916.8625417589992
2016-06-20,939.6989790635705
2016-06-21,944.1116989822232
2016-06-22,952.0044721001017
2016-06-23,953.6751768123571
2016-06-24,904.9968939469867
2016-06-27,901.7362164386885
2016-06-28,911.9306850336869
2016-06-29,929.2800982594964
2016-06-30,945.3778539964599
2016-07-01,961.5236760929317
2016-07-04,964.7360454451543
2016-07-05,955.1262436312392
2016-07-06,925.161011849497
2016-07-07,944.983243675918
2016-07-08,934.5791401883685
2016-07-11,960.5629624595948
2016-07-12,959.5121843415735
2016-07-13,969.59932717616
2016-07-14,981.0783372555595
2016-07-15,989.8046439680594
2016-07-18,989.1874356233244
2016-07-19,988.4512494900722
2016-07-20,982.4712218778021
2016-07-21,985.6581968011634
2016-07-22,984.4087287673838
2016-07-25,985.2813843885345
2016-07-26,994.8197165911307
2016-07-27,994.8160727489119
2016-07-28,999.8109934624715
2016-07-29,1003.1364029813448
2016-08-01,1024.4881833187585
2016-08-02,1014.0957087080071
2016-08-03,993.7595886115068
2016-08-04,1000.7664570877816
2016-08-05,1017.2228784376298
2016-08-08,1026.848382212496
2016-08-09,1035.5003720803165
2016-08-10,1043.811361810409
2016-08-11,1042.3901274753887
2016-08-12,1038.7367746666903
2016-08-15,1038.7367746666903
2016-08-16,1050.078042074539
2016-08-17,1034.8093890053515
2016-08-18,1046.1644233707489
2016-08-19,1040.3444863563907
2016-08-22,1027.1251294760164
2016-08-23,1041.9682405564108
2016-08-24,1030.6262953982357
2016-08-25,1035.34557632458
2016-08-26,1031.82345912442
2016-08-29,1024.403182838971
2016-08-30,1033.0020555887634
2016-08-31,1035.0263355313837
2016-09-01,1024.0342639399787
2016-09-02,1030.5390844686128
2016-09-05,1053.8086963267672
2016-09-06,1061.3768202879132
2016-09-07,1072.8077712653076
2016-09-08,1073.3091537278437
2016-09-09,1051.467256064461
2016-09-12,1006.9524777410079
2016-09-13,1010.0892723968662
2016-09-14,1010.089272396866
2016-09-15,1010.0892723968658
2016-09-16,1010.0892723968656
2016-09-19,1020.0999252496516
2016-09-20,1023.7240832043295
2016-09-21,1030.1651251968058
2016-09-22,1053.7505072452789
2016-09-23,1051.6794502806174
2016-09-26,1042.2143844420839
2016-09-27,1060.3373272895697
2016-09-28,1054.3188357352199
2016-09-29,1062.0924260311244
2016-09-30,1049.1574910420934
2016-10-03,1049.1574910420934
2016-10-04,1051.0705190034892
2016-10-05,1045.1456827884142
2016-10-06,1057.364316779726
2016-10-07,1050.3066281843417
2016-10-10,1056.528034501788
2016-10-11,1025.235870793616
2016-10-12,1022.204254451635
2016-10-13,1003.8581416247137
2016-10-14,1011.5132888756481
2016-10-17,1011.7802828672989
2016-10-18,1027.3386643227673
2016-10-19,1034.4509450196388
2016-10-20,1032.0780312667048
2016-10-21,1020.7002138844402
2016-10-24,1033.9693274946194
2016-10-25,1028.0092448414098
2016-10-26,1015.6899629259599
2016-10-27,1012.5768839069906
2016-10-28,1011.5406493575135
2016-10-31,1010.8575076219546
2016-11-01,1015.5556802343608
2016-11-02,995.0965782540791
2016-11-03,1003.0514520184686
2016-11-04,997.7685153754533
2016-11-07,1006.4776533314929
2016-11-08,1016.8067277120715
2016-11-09,981.5623863358257
2016-11-10,1001.4613714216598
2016-11-11,973.481312946255
2016-11-14,957.8027852518284
2016-11-15,955.4019426948355
2016-11-16,961.2306677268658
2016-11-17,956.7550990539712
2016-11-18,951.3944147779775
2016-11-21,946.6270949648507
2016-11-22,967.5297800374149
2016-11-23,974.4334065290114
2016-11-24,965.4882073319455
2016-11-25,967.9886958443144
2016-11-28,977.5054361509863
