Date,FRANCE SMALL VALUE
1997-10-31,206.93208236313424
1997-11-03,205.83286023147448
1997-11-04,207.2774204175827
1997-11-05,206.25207613244726
1997-11-06,206.53364340917202
1997-11-07,207.1125120175858
1997-11-10,206.30696409432912
1997-11-11,206.34295309809613
1997-11-12,204.02954360959689
1997-11-13,203.93169908794692
1997-11-14,202.65988121071922
1997-11-17,202.07342554130955
1997-11-18,202.96841713582435
1997-11-19,201.23100842364235
1997-11-20,200.95629004326238
1997-11-21,199.95600320318542
1997-11-24,201.3303718010224
1997-11-25,200.46807863742694
1997-11-26,199.3298826552387
1997-11-27,198.94047105271412
1997-11-28,200.46191501652228
1997-12-01,198.97890846688168
1997-12-02,199.79803307980538
1997-12-03,200.39620648431972
1997-12-04,201.11318818699556
1997-12-05,200.58807339753614
1997-12-08,200.135065874931
1997-12-09,199.43726023759075
1997-12-10,201.66189042883758
1997-12-11,201.63267966228833
1997-12-12,201.24170188726782
1997-12-15,201.18843437035017
1997-12-16,199.62896816960196
1997-12-17,200.87989791803952
1997-12-18,201.6891124569238
1997-12-19,201.20811673206862
1997-12-22,200.36737053082126
1997-12-23,201.16711038684102
1997-12-24,202.2637238530357
1997-12-25,202.26372385303577
1997-12-26,202.62533728036655
1997-12-29,202.37351963268765
1997-12-30,202.5533026138923
1997-12-31,203.84202115950956
1998-01-01,203.84202115950956
1998-01-02,205.2069901186459
1998-01-05,204.88326798854317
1998-01-06,204.37600625506505
1998-01-07,204.51374908311274
1998-01-08,205.2674291233823
1998-01-09,205.1265116990553
1998-01-12,202.72580812224282
1998-01-13,204.39378453325855
1998-01-14,204.8987094030399
1998-01-15,204.50314386048322
1998-01-16,205.55396764030777
1998-01-19,205.15436998019203
1998-01-20,205.32164511787775
1998-01-21,207.02766706998108
1998-01-22,209.70769221913486
1998-01-23,211.84877808609994
1998-01-26,212.04989744495313
1998-01-27,212.45535488669287
1998-01-28,210.80782017020394
1998-01-29,208.81302112168544
1998-01-30,209.56273726904885
1998-02-02,210.8472088459734
1998-02-03,211.5635300365218
1998-02-04,212.54614667400799
1998-02-05,215.84437761709404
1998-02-06,216.543275597708
1998-02-09,214.54994786707593
1998-02-10,215.27100704715315
1998-02-11,214.72441779011567
1998-02-12,215.5066493891047
1998-02-13,213.9878280181058
1998-02-16,215.59165096381315
1998-02-17,215.0389231612032
1998-02-18,216.25759087124325
1998-02-19,216.02388412252594
1998-02-20,216.30975670400244
1998-02-23,220.1642784638837
1998-02-24,220.7611801749722
1998-02-25,220.8741489110058
1998-02-26,222.26859578787213
1998-02-27,222.58999228271827
1998-03-02,225.29658833494148
1998-03-03,225.54661576458383
1998-03-04,225.1043870728746
1998-03-05,223.91954873970099
1998-03-06,225.49309533396115
1998-03-09,227.8219637685782
1998-03-10,227.57893387027408
1998-03-11,227.68731336566677
1998-03-12,229.7034249436427
1998-03-13,233.38689960859773
1998-03-16,232.4448249640038
1998-03-17,233.98602384021453
1998-03-18,232.0391798416884
1998-03-19,233.3402531155909
1998-03-20,232.5718049220452
1998-03-23,232.82849700448398
1998-03-24,233.45325728222343
1998-03-25,236.48996547259168
1998-03-26,237.67511109540504
1998-03-27,239.41723932241862
1998-03-30,237.40997955651528
1998-03-31,238.49585909869464
1998-04-01,240.44958127479507
1998-04-02,242.50444399747886
1998-04-03,242.77448578806903
1998-04-06,245.36073358654858
1998-04-07,245.14578550289326
1998-04-08,245.60744308639025
1998-04-09,247.20583701993633
1998-04-10,247.1857027199856
1998-04-13,246.43135636808643
1998-04-14,250.39127326711906
1998-04-15,252.46528954991456
1998-04-16,251.20685309338455
1998-04-17,251.26213278177846
1998-04-20,253.4571916417652
1998-04-21,255.55265145655716
1998-04-22,257.2166868886251
1998-04-23,256.1578988866439
1998-04-24,257.5702424423997
1998-04-27,254.2616725319247
1998-04-28,252.2860737861685
1998-04-29,252.2615413642291
1998-04-30,254.33036488177126
1998-05-01,256.8162686915477
1998-05-04,259.27052828888566
1998-05-05,261.56004627175685
1998-05-06,264.2066418797627
1998-05-07,264.22680181368344
1998-05-08,263.2956823329748
1998-05-11,265.1963932253223
1998-05-12,266.65850799989806
1998-05-13,267.09136717930824
1998-05-14,268.0988095236931
1998-05-15,268.1631184625779
1998-05-18,266.33073410360265
1998-05-19,268.30560042941875
1998-05-20,271.5721400775123
1998-05-21,273.55357759737876
1998-05-22,273.3765611287199
1998-05-25,275.4892517534593
1998-05-26,277.48539776626893
1998-05-27,273.4708622449603
1998-05-28,277.20427351047175
1998-05-29,276.6221922105876
1998-06-01,277.243153852244
1998-06-02,279.00230191648416
1998-06-03,281.88769143112137
1998-06-04,284.08499433882224
1998-06-05,283.34413445176074
1998-06-08,284.83516853042784
1998-06-09,283.84075585906834
1998-06-10,280.9694878906166
1998-06-11,278.4656917112206
1998-06-12,275.1720896968665
1998-06-15,270.9176079138302
1998-06-16,271.0572327938958
1998-06-17,274.95074877532744
1998-06-18,275.52324847294204
1998-06-19,275.64223157073127
1998-06-22,270.9167114222542
1998-06-23,268.3049324525537
1998-06-24,269.609388858602
1998-06-25,271.04540588644613
1998-06-26,268.4393507754592
1998-06-29,268.45765644301247
1998-06-30,269.286527006555
1998-07-01,268.4321976739371
1998-07-02,268.0996152264337
1998-07-03,269.31884435016474
1998-07-06,271.24699528659465
1998-07-07,271.4388322625886
1998-07-08,270.7694783165912
1998-07-09,268.13121866024863
1998-07-10,270.43074933174705
1998-07-13,272.69688505414126
1998-07-14,273.1420030121797
1998-07-15,273.8722714190576
1998-07-16,274.5880094187058
1998-07-17,275.35382676897615
1998-07-20,278.1771886900471
1998-07-21,276.2812568864407
1998-07-22,274.9030282770897
1998-07-23,273.59775492364935
1998-07-24,273.94035111743455
1998-07-27,272.32343290257353
1998-07-28,272.80399445912144
1998-07-29,271.96113012124306
1998-07-30,272.5013569178366
1998-07-31,271.58639701261507
1998-08-03,268.681472966908
1998-08-04,267.0974410862117
1998-08-05,267.093553614285
1998-08-06,266.59236486307054
1998-08-07,268.29248716205353
1998-08-10,263.94200836324035
1998-08-11,259.3237697162016
1998-08-12,261.59547622765604
1998-08-13,259.883731722892
1998-08-14,258.2088357774851
1998-08-17,257.6320865429138
1998-08-18,258.6834513987952
1998-08-19,257.9116603648047
1998-08-20,256.86416907291533
1998-08-21,253.87203991064987
1998-08-24,252.35810660288928
1998-08-25,253.94689321919154
1998-08-26,249.26354274031664
1998-08-27,242.36372427652046
1998-08-28,245.8804096588383
1998-08-31,248.01735156843318
1998-09-01,241.93442019795341
1998-09-02,243.49152736931495
1998-09-03,244.4357127261345
1998-09-04,243.19480202256943
1998-09-07,245.03494016145592
1998-09-08,245.15838837132623
1998-09-09,246.0152532857402
1998-09-10,248.34770901695452
1998-09-11,246.963478759574
1998-09-14,247.4838098434777
1998-09-15,250.8324303194422
1998-09-16,250.15498970429925
1998-09-17,247.66590615468957
1998-09-18,241.48735105131186
1998-09-21,236.98424979298284
1998-09-22,237.00357274105227
1998-09-23,236.61375284258082
1998-09-24,240.6805435161106
1998-09-25,239.11092369962972
1998-09-28,238.53968404237037
1998-09-29,239.63718342638094
1998-09-30,239.025219272651
1998-10-01,236.6391741525734
1998-10-02,233.6638109720791
1998-10-05,232.358862020344
1998-10-06,233.78484658896005
1998-10-07,237.8804204990918
1998-10-08,235.66397702762438
1998-10-09,234.02547640178474
1998-10-12,234.57023905662322
1998-10-13,238.5241872594278
1998-10-14,238.73313983778235
1998-10-15,243.09400536884363
1998-10-16,245.87398042096237
1998-10-19,246.68169490354228
1998-10-20,246.34147218759892
1998-10-21,246.6856096693478
1998-10-22,248.4867178694364
1998-10-23,249.934726982495
1998-10-26,249.64775805529052
1998-10-27,248.61371500615067
1998-10-28,247.55146255439334
1998-10-29,248.75558243315405
1998-10-30,250.15783596125573
1998-11-02,254.58360944540252
1998-11-03,255.0733969557619
1998-11-04,256.6429455556473
1998-11-05,259.2542552553686
1998-11-06,258.56296738215383
1998-11-09,255.06629103008356
1998-11-10,253.2584881207413
1998-11-11,254.17890434659532
1998-11-12,248.8336971490345
1998-11-13,249.88361727777166
1998-11-16,254.2751034970504
1998-11-17,252.35301852519464
1998-11-18,250.82543958672414
1998-11-19,249.49132133876137
1998-11-20,249.05402806501309
1998-11-23,246.36272415627104
1998-11-24,248.04856423686206
1998-11-25,249.4790218853216
1998-11-26,252.36134096846422
1998-11-27,252.1804550093174
1998-11-30,254.61331390601083
1998-12-01,252.62378918510615
1998-12-02,253.48223823489425
1998-12-03,252.56512453981645
1998-12-04,253.14835861003303
1998-12-07,253.31191732763799
1998-12-08,252.6481987020402
1998-12-09,251.86161473849737
1998-12-10,252.5220656709672
1998-12-11,251.1155128875661
1998-12-14,249.52330314862118
1998-12-15,248.48468665677655
1998-12-16,246.7703987713145
1998-12-17,247.31249143137646
1998-12-18,247.53494500977388
1998-12-21,247.4701994842273
1998-12-22,247.16897509230046
1998-12-23,250.96943582521018
1998-12-24,250.23378194510428
1998-12-25,250.23378194510428
1998-12-28,251.50158571827942
1998-12-29,254.2985126956306
1998-12-30,257.2733718348079
1998-12-31,258.1161813841575
1999-01-01,257.8807282496783
1999-01-04,261.37368832432475
1999-01-05,260.3426169011586
1999-01-06,259.3348592731816
1999-01-07,256.2966053498249
1999-01-08,253.92756019456215
1999-01-11,254.1833554073008
1999-01-12,254.10040356515574
1999-01-13,253.26097807368612
1999-01-14,253.63810925185825
1999-01-15,251.50322584005062
1999-01-18,252.63253515517877
1999-01-19,253.70153636856392
1999-01-20,251.31562477117703
1999-01-21,250.92364680369982
1999-01-22,248.81260007274057
1999-01-25,249.8854963561281
1999-01-26,250.4653618506348
1999-01-27,248.8729883270997
1999-01-28,246.4245314133784
1999-01-29,245.97303785897208
1999-02-01,247.31651089927408
1999-02-02,246.86762477056286
1999-02-03,245.84602861583303
1999-02-04,244.55509340149462
1999-02-05,244.0286814293262
1999-02-08,243.0811909563834
1999-02-09,244.36037076074456
1999-02-10,243.23715247066497
1999-02-11,242.52342423830686
1999-02-12,243.20927482887657
1999-02-15,242.92788715751573
1999-02-16,241.99242583728116
1999-02-17,240.86767581301925
1999-02-18,239.40125721596678
1999-02-19,235.9394024614009
1999-02-22,236.89595236648435
1999-02-23,236.87698612949245
1999-02-24,235.6283832122205
1999-02-25,237.2431471953147
1999-02-26,234.58812657070337
1999-03-01,234.39729157799465
1999-03-02,234.74907618973623
1999-03-03,234.80725916485792
1999-03-04,232.17936370899787
1999-03-05,233.45838655093934
1999-03-08,234.75418365924043
1999-03-09,235.53357777107976
1999-03-10,236.86390558107095
1999-03-11,233.7799215575322
1999-03-12,236.19958662445077
1999-03-15,235.96787304887272
1999-03-16,234.9652350615378
1999-03-17,236.34073211033015
1999-03-18,234.88118830254126
1999-03-19,234.37975779314002
1999-03-22,233.54655071142005
1999-03-23,232.4378690421714
1999-03-24,231.53678894176736
1999-03-25,231.7194378226436
1999-03-26,229.0419245786852
1999-03-29,229.6720322544319
1999-03-30,231.22611761991186
1999-03-31,233.0964184962708
1999-04-01,235.19529726914564
1999-04-02,234.6731969017786
1999-04-05,233.24829998460802
1999-04-06,235.99576339370643
1999-04-07,236.45709551191635
1999-04-08,237.88228899978833
1999-04-09,236.69705695216314
1999-04-12,238.23263979657727
1999-04-13,236.57893619763203
1999-04-14,238.7293247796793
1999-04-15,236.98272649563904
1999-04-16,237.51719119507948
1999-04-19,236.5900532758747
1999-04-20,236.79910741166003
1999-04-21,235.81552946741044
1999-04-22,235.46853778457884
1999-04-23,237.19362686308025
1999-04-26,238.25603485876408
1999-04-27,239.49002915875795
1999-04-28,239.4097464637662
1999-04-29,237.17919682054264
1999-04-30,237.6420581091197
1999-05-03,238.85943708508623
1999-05-04,242.58548592645195
1999-05-05,242.69468442324774
1999-05-06,245.15803012820118
1999-05-07,245.05083559770776
1999-05-10,246.94119094314124
1999-05-11,246.1860161136495
1999-05-12,245.85852440964982
1999-05-13,245.9884825215791
1999-05-14,247.3764818126235
1999-05-17,244.43998326351502
1999-05-18,244.0331151817847
1999-05-19,243.42214764824155
1999-05-20,243.21315615890202
1999-05-21,242.73894482172236
1999-05-24,243.1413449002204
1999-05-25,244.14062490007308
1999-05-26,239.97011036889378
1999-05-27,239.30826086166377
1999-05-28,239.18062515801145
1999-05-31,238.6193832137846
1999-06-01,238.97935521201092
1999-06-02,235.85501125486812
1999-06-03,236.16503230564186
1999-06-04,235.29150081051642
1999-06-07,236.0173834006754
1999-06-08,240.46623089016538
1999-06-09,241.2233989792042
1999-06-10,243.1621155576889
1999-06-11,244.11897360166316
1999-06-14,243.93057138755256
1999-06-15,244.45188429622212
1999-06-16,242.50385308474318
1999-06-17,243.54763827878892
1999-06-18,246.50576517758955
1999-06-21,246.19753928677704
1999-06-22,246.03863441570735
1999-06-23,245.69278548168987
1999-06-24,246.97718566594284
1999-06-25,249.86949426959168
1999-06-28,247.7733533074977
1999-06-29,247.14761969702792
1999-06-30,247.6222235250521
1999-07-01,246.46519515402474
1999-07-02,245.79148528489992
1999-07-05,247.38678188068855
1999-07-06,247.4934160108995
1999-07-07,245.94679656730662
1999-07-08,244.4746619524822
1999-07-09,244.44118049570847
1999-07-12,243.05928121590415
1999-07-13,243.60732176009174
1999-07-14,244.26542449751744
1999-07-15,244.2983983298374
1999-07-16,244.17982532273868
1999-07-19,243.08744068201554
1999-07-20,246.52562116463216
1999-07-21,247.4473816151779
1999-07-22,246.03695565496756
1999-07-23,246.4460413598065
1999-07-26,250.4381125596425
1999-07-27,248.81505924783397
1999-07-28,250.45944875658395
1999-07-29,250.92808387598478
1999-07-30,251.88091754966595
1999-08-02,249.30220638822504
1999-08-03,250.04585315753263
1999-08-04,252.47654175862377
1999-08-05,252.5652554716172
1999-08-06,251.9339608984128
1999-08-09,251.40257779166035
1999-08-10,251.02692575402608
1999-08-11,249.79861542153566
1999-08-12,250.8723124797917
1999-08-13,249.31622322005217
1999-08-16,250.12889122929667
1999-08-17,248.8508908733026
1999-08-18,250.1357211428299
1999-08-19,252.42750803986718
1999-08-20,253.44830795946723
1999-08-23,253.2316828068251
1999-08-24,251.21613253846223
1999-08-25,251.93834415687923
1999-08-26,254.03986906996553
1999-08-27,254.8467646596289
1999-08-30,256.49384021463277
1999-08-31,260.083511340748
1999-09-01,262.4075388796143
1999-09-02,265.0923180548141
1999-09-03,263.98970782527493
1999-09-06,264.35637999467843
1999-09-07,265.26302655761845
1999-09-08,265.27326068905694
1999-09-09,264.55721400268123
1999-09-10,263.3354811769866
1999-09-13,262.4650545227056
1999-09-14,264.27527051648974
1999-09-15,262.28629557378446
1999-09-16,261.9953176304933
1999-09-17,261.72395457943986
1999-09-20,261.2491628198629
1999-09-21,262.4494189121438
1999-09-22,261.46547091311544
1999-09-23,260.3773200834423
1999-09-24,260.7093368457911
1999-09-27,261.60136172945005
1999-09-28,262.7643157874537
1999-09-29,263.9363129198363
1999-09-30,264.8784570115523
1999-10-01,267.2747057838562
1999-10-04,268.23941022933496
1999-10-05,268.3828823524624
1999-10-06,269.51639396887094
1999-10-07,270.3157537167269
1999-10-08,267.4544585988573
1999-10-11,267.9696842004764
1999-10-12,269.97835940705755
1999-10-13,268.7479924726482
1999-10-14,267.6764370554531
1999-10-15,267.84980159603333
1999-10-18,263.92423433984715
1999-10-19,263.78980544336093
1999-10-20,263.9243058866092
1999-10-21,264.50084243419707
1999-10-22,261.11906988117806
1999-10-25,262.74947627471386
1999-10-26,260.50597207757784
1999-10-27,259.1670769886894
1999-10-28,259.4306851335654
1999-10-29,260.6363368318875
1999-11-01,260.15417171770827
1999-11-02,261.80437321663794
1999-11-03,261.3605237230836
1999-11-04,261.003395295166
1999-11-05,260.398796759034
1999-11-08,259.95406084495346
1999-11-09,260.5941320062683
1999-11-10,261.3845858921602
1999-11-11,261.35862282986005
1999-11-12,259.493520497521
1999-11-15,258.6233542537751
1999-11-16,258.95170264090615
1999-11-17,262.19949413114534
1999-11-18,259.8277602353472
1999-11-19,258.4242888690757
1999-11-22,259.13659335945425
1999-11-23,257.53042310202767
1999-11-24,256.9093270859739
1999-11-25,257.11379077043966
1999-11-26,255.54508284344195
1999-11-29,254.66964499985133
1999-11-30,255.15603112649532
1999-12-01,255.96210817371642
1999-12-02,256.23432710304195
1999-12-03,257.5753053833758
1999-12-06,264.66286362587283
1999-12-07,264.7453814891141
1999-12-08,265.4611140137937
1999-12-09,264.1799576923789
1999-12-10,263.6631469362197
1999-12-13,263.85555132996035
1999-12-14,262.0478713013068
1999-12-15,261.6777224298807
1999-12-16,265.44857343289476
1999-12-17,262.6356739730425
1999-12-20,259.75521443054674
1999-12-21,258.0803764685188
1999-12-22,258.1770362614064
1999-12-23,261.0116294047494
1999-12-24,264.7710977875577
1999-12-27,266.30937640088143
1999-12-28,265.32744775870884
1999-12-29,264.66376646020876
1999-12-30,266.8834563104231
1999-12-31,266.8834563104231
2000-01-03,272.50032835453675
2000-01-04,272.0468798107701
2000-01-05,268.2305226757764
2000-01-06,270.23170743497764
2000-01-07,273.3228499240243
2000-01-10,275.73801779131514
2000-01-11,276.82442796919423
2000-01-12,275.1295092464667
2000-01-13,274.12891288974373
2000-01-14,271.93709436155854
2000-01-17,272.40126647200793
2000-01-18,273.88179759526747
2000-01-19,272.7206878909536
2000-01-20,273.465845364439
2000-01-21,271.97323269685523
2000-01-24,271.47438248912005
2000-01-25,272.5917180231008
2000-01-26,274.118291216538
2000-01-27,270.6819927892098
2000-01-28,268.7922705832955
2000-01-31,268.2000282878053
2000-02-01,267.2000082654815
2000-02-02,266.64996562524004
2000-02-03,269.3803001238896
2000-02-04,271.0026548668911
2000-02-07,271.48764492930945
2000-02-08,273.74255717465746
2000-02-09,275.08166488517446
2000-02-10,271.3162395167614
2000-02-11,271.312827499496
2000-02-14,268.83960439565044
2000-02-15,266.3563674232711
2000-02-16,266.40734956154654
2000-02-17,266.1004708504384
2000-02-18,265.5092871764329
2000-02-21,264.80919930516495
2000-02-22,268.6187213189433
2000-02-23,270.400859999348
2000-02-24,268.0929035778862
2000-02-25,263.46715445601865
2000-02-28,261.5462195102423
2000-02-29,260.92665251090443
2000-03-01,265.42578607865926
2000-03-02,265.8644341061802
2000-03-03,265.6010490130872
2000-03-06,266.7105968370952
2000-03-07,266.1228852838735
2000-03-08,264.5339802067718
2000-03-09,266.5269926152432
2000-03-10,266.0491645217002
2000-03-13,264.2173209297706
2000-03-14,261.7234408418334
2000-03-15,260.0211681324472
2000-03-16,261.13710437993825
2000-03-17,262.6066777992146
2000-03-20,262.2090390234828
2000-03-21,260.29761044265996
2000-03-22,258.08630620965374
2000-03-23,256.52115481310824
2000-03-24,256.041668733477
2000-03-27,259.6048132981456
2000-03-28,263.44581830734086
2000-03-29,257.95250671382445
2000-03-30,255.819954261125
2000-03-31,257.66185230027094
2000-04-03,257.5503809801918
2000-04-04,256.2553172671361
2000-04-05,254.6049708359066
2000-04-06,255.44683510853946
2000-04-07,258.1597177207002
2000-04-10,259.06753178250085
2000-04-11,257.97089620794236
2000-04-12,255.54525802857785
2000-04-13,254.07553380443642
2000-04-14,253.68564445519107
2000-04-17,247.45020911759624
2000-04-18,248.20368938099895
2000-04-19,245.51044960719636
2000-04-20,248.31841575869964
2000-04-21,248.31841575869964
2000-04-24,248.35217737897344
2000-04-25,246.0518872624249
2000-04-26,245.68462882815948
2000-04-27,240.48922182494337
2000-04-28,241.19869152733332
2000-05-01,240.44299816801555
2000-05-02,244.2014560454989
2000-05-03,240.62505008513605
2000-05-04,242.0344795250897
2000-05-05,243.19212767404164
2000-05-08,245.92519903396794
2000-05-09,242.91163953620853
2000-05-10,245.40167487673858
2000-05-11,243.32488812856855
2000-05-12,244.92066617568398
2000-05-15,249.79144820245298
2000-05-16,247.30910736003645
2000-05-17,243.67158962659508
2000-05-18,245.1298753174758
2000-05-19,242.1973066702149
2000-05-22,242.2963119641785
2000-05-23,241.4843434108736
2000-05-24,239.39398943570387
2000-05-25,242.3107864132178
2000-05-26,246.29726103407052
2000-05-29,248.96640825994567
2000-05-30,251.71675952966578
2000-05-31,252.30173901957278
2000-06-01,254.35650636843624
2000-06-02,258.12848261140005
2000-06-05,259.3517550067144
2000-06-06,262.28681110944626
2000-06-07,261.49755137629205
2000-06-08,261.0560033554162
2000-06-09,261.1468766059439
2000-06-12,261.9432763199349
2000-06-13,263.3768324590911
