Date,CANADA SMALL VALUE
1999-08-03,248.65709481410028
1999-08-04,248.8299126732421
1999-08-05,247.63395353874358
1999-08-06,246.80493770688096
1999-08-09,247.08517473529278
1999-08-10,247.41035049658382
1999-08-11,250.81009164910347
1999-08-12,252.00840300159308
1999-08-13,254.1601833315068
1999-08-16,252.41577385868698
1999-08-17,253.270842854167
1999-08-18,253.5653809547732
1999-08-19,256.1906085110734
1999-08-20,253.86357512026183
1999-08-23,254.29238061048707
1999-08-24,252.9611626957062
1999-08-25,252.82955220288534
1999-08-26,251.10648268269938
1999-08-27,252.02042668439856
1999-08-30,252.0649010241129
1999-08-31,250.16730238410037
1999-09-01,251.15044699533925
1999-09-02,248.86047004268246
1999-09-03,250.64456712341908
1999-09-06,250.85273524182952
1999-09-07,251.50443226977671
1999-09-08,251.7751418718245
1999-09-09,254.1861419215277
1999-09-10,256.5480001805084
1999-09-13,256.8782516022766
1999-09-14,256.6877606188474
1999-09-15,255.31352181733632
1999-09-16,253.9310598048369
1999-09-17,254.97220008588866
1999-09-20,254.47631487932594
1999-09-21,253.79158356131566
1999-09-22,252.86431074517685
1999-09-23,251.2288025734531
1999-09-24,249.4804595103503
1999-09-27,253.46989103102126
1999-09-28,253.88844547287448
1999-09-29,254.1544785776869
1999-09-30,253.79941310242708
1999-10-01,253.34288189777902
1999-10-04,252.7119149770476
1999-10-05,251.1966629781441
1999-10-06,249.91216781248463
1999-10-07,250.16205698810197
1999-10-08,249.45947763499998
1999-10-11,249.6103046290852
1999-10-12,250.05130212880601
1999-10-13,248.9502898037106
1999-10-14,246.88641421790294
1999-10-15,242.75867408987313
1999-10-18,239.43504191277196
1999-10-19,239.43217870307996
1999-10-20,240.10645130746724
1999-10-21,239.11013196743974
1999-10-22,241.98198387959425
1999-10-25,242.04296055792415
1999-10-26,241.80661610424278
1999-10-27,240.0141027522395
1999-10-28,240.10376233056238
1999-10-29,241.50186074909436
1999-11-01,241.3313322270336
1999-11-02,240.94508612975508
1999-11-03,240.16186351918338
1999-11-04,240.10882972570369
1999-11-05,241.28055368903603
1999-11-08,238.50473716936898
1999-11-09,239.01184677198103
1999-11-10,241.539727400371
1999-11-11,241.64452090853354
1999-11-12,242.61668423300412
1999-11-15,241.7219046637316
1999-11-16,239.7777674964748
1999-11-17,241.3747851195288
1999-11-18,241.1308845042617
1999-11-19,240.29990214891149
1999-11-22,240.68110255249817
1999-11-23,240.20446612181996
1999-11-24,239.96212884366903
1999-11-25,240.64229999459468
1999-11-26,241.25330331505037
1999-11-29,238.91829001533722
1999-11-30,236.7333116848311
1999-12-01,236.9508863903458
1999-12-02,235.65725920906686
1999-12-03,237.21737427582792
1999-12-06,237.20927065381304
1999-12-07,237.6152309278666
1999-12-08,236.36441394876582
1999-12-09,235.99166998655878
1999-12-10,238.3244401512473
1999-12-13,238.37357828598903
1999-12-14,237.82244725145262
1999-12-15,239.41675079914873
1999-12-16,242.40997321632926
1999-12-17,244.05690347278644
1999-12-20,244.3917380183028
1999-12-21,244.66893169470745
1999-12-22,245.0576036690281
1999-12-23,246.20897754059345
1999-12-24,248.03443357772647
1999-12-27,250.01762422411437
1999-12-28,251.80579507635755
1999-12-29,253.92280780060557
1999-12-30,255.77447778233258
1999-12-31,257.0529954904168
2000-01-03,258.31318226081794
2000-01-04,252.43874197821216
2000-01-05,252.52182170299238
2000-01-06,254.27971991445696
2000-01-07,255.97418230519023
2000-01-10,257.2747881356188
2000-01-11,254.64762171859394
2000-01-12,255.34846954759558
2000-01-13,255.56012282287995
2000-01-14,254.6864376342161
2000-01-17,257.5505534799624
2000-01-18,259.2307887195185
2000-01-19,259.5133179753526
2000-01-20,257.20644329534633
2000-01-21,256.20048459095256
2000-01-24,251.44455313447517
2000-01-25,253.50185144688984
2000-01-26,253.8273214053891
2000-01-27,254.31776006155908
2000-01-28,252.24174553479332
2000-01-31,249.78509264096832
2000-02-01,252.96474954797245
2000-02-02,253.1132908956339
2000-02-03,254.61667827430048
2000-02-04,257.4637616661149
2000-02-07,257.99354912741364
2000-02-08,258.2027691415452
2000-02-09,258.17611513303285
2000-02-10,258.30603113890396
2000-02-11,257.0345417197261
2000-02-14,256.8085311204317
2000-02-15,256.78287312150377
2000-02-16,258.40758277073485
2000-02-17,260.81290049479156
2000-02-18,259.5766201735899
2000-02-21,259.8948772384931
2000-02-22,255.4241780729374
2000-02-23,255.60422107751788
2000-02-24,258.1355093751039
2000-02-25,260.1513194482086
2000-02-28,263.68151607595155
2000-02-29,264.5172887347627
2000-03-01,269.05050449390865
2000-03-02,270.58134717697885
2000-03-03,271.4538093229226
2000-03-06,268.72805065359415
2000-03-07,268.2312216205834
2000-03-08,263.5360962067453
2000-03-09,265.2263095163
2000-03-10,265.70065950289967
2000-03-13,266.50462512550666
2000-03-14,262.62383471867173
2000-03-15,257.0706666743166
2000-03-16,259.39915352891137
2000-03-17,261.4582716744907
2000-03-20,260.7199440699807
2000-03-21,260.4059994451105
2000-03-22,261.12806206970527
2000-03-23,263.0346033768357
2000-03-24,264.28233100090245
2000-03-27,261.88423967865356
2000-03-28,259.09270088177453
2000-03-29,256.5901295871507
2000-03-30,252.31160338423024
2000-03-31,255.63600191579278
2000-04-03,257.6604874547309
2000-04-04,255.69381351941232
2000-04-05,257.2718978269082
2000-04-06,263.2277564985727
2000-04-07,262.5020579853925
2000-04-10,262.93718673708736
2000-04-11,261.2418483808421
2000-04-12,259.93359005857405
2000-04-13,260.6806777003823
2000-04-14,249.51025098299812
2000-04-17,253.25531800167118
2000-04-18,254.42369666939965
2000-04-19,257.9994487423935
2000-04-20,257.35287547801744
2000-04-21,257.2967644838643
2000-04-24,253.5347143459144
2000-04-25,255.46089406170958
2000-04-26,255.38494327772426
2000-04-27,255.74523890687652
2000-04-28,257.33716080623725
2000-05-01,258.70565906340744
2000-05-02,257.27564331476447
2000-05-03,258.91361333502755
2000-05-04,258.7086443102383
2000-05-05,259.02073157789033
2000-05-08,258.63502403340976
2000-05-09,257.96783885423037
2000-05-10,257.9292778663692
2000-05-11,259.72971257205097
2000-05-12,261.01573716867637
2000-05-15,262.88905349619483
2000-05-16,264.68323646725133
2000-05-17,262.93756513307005
2000-05-18,260.9843022997852
2000-05-19,262.3575998279448
2000-05-22,261.6166232842568
2000-05-23,256.83734867982673
2000-05-24,254.1883548779922
2000-05-25,253.55990290197835
2000-05-26,253.6542452386398
2000-05-29,255.50540170419657
2000-05-30,255.86249699088822
2000-05-31,257.88526043199005
2000-06-01,260.66432240042826
2000-06-02,265.35458250843334
2000-06-05,268.2210366956937
2000-06-06,266.05393147814505
2000-06-07,265.16524576525904
2000-06-08,265.88492086141457
2000-06-09,268.15254562730786
2000-06-12,268.26621146270287
2000-06-13,266.66175060403174
2000-06-14,269.307630056383
2000-06-15,267.0240249535652
2000-06-16,269.3599702824223
2000-06-19,270.5041615905522
2000-06-20,269.34024001222366
2000-06-21,270.46407795693216
2000-06-22,269.68846424496434
2000-06-23,268.52222542430235
2000-06-26,268.00477918684027
2000-06-27,267.30291790182395
2000-06-28,266.6835214446282
2000-06-29,265.4471973981678
2000-06-30,266.44564516445837
2000-07-03,266.94335607715965
2000-07-04,266.515821829577
2000-07-05,263.9881737527385
2000-07-06,264.98900868980746
2000-07-07,264.6985274331152
2000-07-10,265.0388526740708
2000-07-11,265.6782793226301
2000-07-12,265.55544332575863
2000-07-13,264.2046207003494
2000-07-14,262.96143215866846
2000-07-17,262.45070549323367
2000-07-18,264.34083662284087
2000-07-19,262.3450803433234
2000-07-20,262.73656737693494
2000-07-21,262.91921697804725
2000-07-24,265.1963376538557
2000-07-25,264.3754760385202
2000-07-26,263.9426343825018
2000-07-27,263.7392053250448
2000-07-28,260.8526195919692
2000-07-31,257.89576492731703
2000-08-01,257.79443812060566
2000-08-02,261.6175669423605
2000-08-03,260.96635497547555
2000-08-04,261.93414295108937
2000-08-07,261.1084988062421
2000-08-08,262.402586357816
2000-08-09,263.81134362081804
2000-08-10,263.9135920251585
2000-08-11,265.5641705320423
2000-08-14,265.2334514821822
2000-08-15,265.6455797249673
2000-08-16,267.3468958426143
2000-08-17,268.7008307379745
2000-08-18,269.16924432735976
2000-08-21,269.5299736797712
2000-08-22,272.8373295879742
2000-08-23,270.5479042997364
2000-08-24,272.3920016471539
2000-08-25,275.5357869724711
2000-08-28,275.562131725929
2000-08-29,274.45223944014015
2000-08-30,276.59729903944964
2000-08-31,279.8257378290285
2000-09-01,284.15811646591834
2000-09-04,284.0893701145911
2000-09-05,285.0117200959592
2000-09-06,285.1192984976602
2000-09-07,284.27893362907946
2000-09-08,282.5057112419102
2000-09-11,282.2707407808587
2000-09-12,282.8376034162418
2000-09-13,283.5746865399559
2000-09-14,283.9868790495683
2000-09-15,285.028574150727
2000-09-18,282.97077289844117
2000-09-19,281.3978607922086
2000-09-20,282.0046512751643
2000-09-21,279.93669088883746
2000-09-22,278.3183303458822
2000-09-25,278.12351464237645
2000-09-26,278.84050706735775
2000-09-27,277.29350570103134
2000-09-28,274.9673859909397
2000-09-29,275.5435988865507
2000-10-02,274.3197439088523
2000-10-03,274.4103047889482
2000-10-04,275.5849666090228
2000-10-05,275.0771889462508
2000-10-06,272.367856979604
2000-10-09,271.7846394085383
2000-10-10,269.7913197360868
2000-10-11,265.2589716431492
2000-10-12,264.0594971692516
2000-10-13,260.8666896917816
2000-10-16,260.49681591835684
2000-10-17,255.6801970709642
2000-10-18,256.46023978074874
2000-10-19,258.01461832888623
2000-10-20,261.90330452309223
2000-10-23,262.8295443135219
2000-10-24,262.63473888476364
2000-10-25,257.98324878732063
2000-10-26,256.7851508234179
2000-10-27,256.63907687573953
2000-10-30,258.0239336796617
2000-10-31,262.8992000910614
2000-11-01,265.20783821827627
2000-11-02,265.0643466180124
2000-11-03,263.9296728821188
2000-11-06,265.3785320229429
2000-11-07,263.3585226993999
2000-11-08,263.3758410813079
2000-11-09,262.3303711591844
2000-11-10,259.5606682537601
2000-11-13,256.5318758884832
2000-11-14,259.6690832927141
2000-11-15,259.7837469270866
2000-11-16,259.05457994151436
2000-11-17,259.12780298780757
2000-11-20,257.8339104624126
2000-11-21,255.15152241517964
2000-11-22,253.6721476655225
2000-11-23,253.9575829092188
2000-11-24,257.8824743119115
2000-11-27,259.8968878842388
2000-11-28,258.55937012344657
2000-11-29,254.77311638295598
2000-11-30,251.4993720013343
2000-12-01,254.23685346556232
2000-12-04,254.38376091482624
2000-12-05,256.7453329021412
2000-12-06,257.9819368790994
2000-12-07,258.20463573966117
2000-12-08,262.77685994676625
2000-12-11,265.6224601727632
2000-12-12,264.18971222928985
2000-12-13,263.88483380389135
2000-12-14,263.0692222466242
2000-12-15,261.694429611119
2000-12-18,259.77102039579404
2000-12-19,258.29370459346006
2000-12-20,254.04613611809302
2000-12-21,254.54516519229037
2000-12-22,258.5916314592032
2000-12-25,258.58330964653976
2000-12-26,259.258578917238
2000-12-27,264.83783619384565
2000-12-28,268.15654802207854
2000-12-29,271.1902752860419
2001-01-01,271.1794383468832
2001-01-02,270.09849703637286
2001-01-03,269.1071563659054
2001-01-04,266.07106539623146
2001-01-05,266.0179060744166
2001-01-08,266.5473168506449
2001-01-09,267.16418837587423
2001-01-10,267.46903906317914
2001-01-11,271.29217182503686
2001-01-12,269.19839564123123
2001-01-15,269.44324688556986
2001-01-16,270.36440985277204
2001-01-17,269.2786382646658
2001-01-18,265.7392998111966
2001-01-19,268.63434518097336
2001-01-22,270.04984379003236
2001-01-23,270.68896558966003
2001-01-24,270.33029134527925
2001-01-25,271.0744753903484
2001-01-26,271.9817122475348
2001-01-29,273.88548262429276
2001-01-30,274.80500991064457
2001-01-31,274.0791201536721
2001-02-01,276.14699981922
2001-02-02,278.8586677090525
2001-02-05,278.9898936849415
2001-02-06,277.7353133197994
2001-02-07,275.69798624626696
2001-02-08,276.75610089495416
2001-02-09,276.33673435514356
2001-02-12,274.78493559104663
2001-02-13,275.18669376892115
2001-02-14,273.79472071300364
2001-02-15,273.56494459589015
2001-02-16,271.8980574473339
2001-02-19,272.4711959328904
2001-02-20,271.08244964496015
2001-02-21,265.58555792992405
2001-02-22,266.22028148605114
2001-02-23,264.6604456325717
2001-02-26,266.9882234256054
2001-02-27,268.94646882459426
2001-02-28,268.1373004122055
2001-03-01,265.54653798087503
2001-03-02,265.6740337915161
2001-03-05,269.68270721764355
2001-03-06,273.3039820894279
2001-03-07,273.3309421138254
2001-03-08,275.5839195580921
2001-03-09,276.09882874243885
2001-03-12,272.2474001846665
2001-03-13,272.73974383724783
2001-03-14,270.4440989270502
2001-03-15,268.66910355071354
2001-03-16,265.93211578237356
2001-03-19,271.1941485923784
2001-03-20,269.9093153617246
2001-03-21,265.16240164928314
2001-03-22,260.9008796255237
2001-03-23,261.5272970498815
2001-03-26,264.72795462964
2001-03-27,263.69161599171554
2001-03-28,260.49024902090616
2001-03-29,260.5388641464028
2001-03-30,264.35261501402476
2001-04-02,265.978174242998
2001-04-03,262.674196006964
2001-04-04,264.77256319477556
2001-04-05,264.90624860661285
2001-04-06,265.9915572893123
2001-04-09,267.67627116977894
2001-04-10,272.2877932698709
2001-04-11,272.92838410319933
2001-04-12,274.6343623149249
2001-04-13,274.66992514209767
2001-04-16,275.36554607645104
2001-04-17,276.96664215072514
2001-04-18,277.28949974965604
2001-04-19,278.8975347657598
2001-04-20,281.1525924675118
2001-04-23,279.1402112770785
2001-04-24,279.94151894057114
2001-04-25,281.66702940864286
2001-04-26,282.65858232337416
2001-04-27,284.2413459527561
2001-04-30,286.17289586643096
2001-05-01,286.87915257308913
2001-05-02,287.53839151334387
2001-05-03,286.24674848810906
2001-05-04,287.08774278806925
2001-05-07,288.03356955501647
2001-05-08,287.3857674677611
2001-05-09,289.5439061182659
2001-05-10,292.6130475412354
2001-05-11,290.6980316656315
2001-05-14,289.9374729649939
2001-05-15,291.2815203233823
2001-05-16,295.5534802723614
2001-05-17,297.8136280384651
2001-05-18,299.1876527883641
2001-05-21,299.8355020075934
2001-05-22,301.3611882201755
2001-05-23,299.8353654348812
2001-05-24,299.47846055475384
2001-05-25,297.7162249622807
2001-05-28,297.49514687670114
2001-05-29,297.90739286199135
2001-05-30,295.0424975374707
2001-05-31,297.230796853237
2001-06-01,301.80726679952795
2001-06-04,302.2802400413643
2001-06-05,301.8232432341207
2001-06-06,301.2596139461123
2001-06-07,301.1077753868976
2001-06-08,300.1617155316896
2001-06-11,301.5738977520086
2001-06-12,301.2023700173647
2001-06-13,302.5563642168193
2001-06-14,300.24576767976765
2001-06-15,300.07795634972086
2001-06-18,297.53604116370906
2001-06-19,294.89980719099657
2001-06-20,294.14089965773786
2001-06-21,291.8210716796238
2001-06-22,291.0605498833347
2001-06-25,291.99507503686175
2001-06-26,291.3128144403073
2001-06-27,289.3028014578971
2001-06-28,288.83932390281205
2001-06-29,290.2716283284845
2001-07-02,290.74548999266557
2001-07-03,294.08666325570096
2001-07-04,292.68465158280236
2001-07-05,295.27718354719065
2001-07-06,293.8998392360174
2001-07-09,292.3529752168693
2001-07-10,291.74269516595234
2001-07-11,288.57789099279506
2001-07-12,290.3805100977115
2001-07-13,291.2559057539069
2001-07-16,288.69798240803675
2001-07-17,290.48949860988824
2001-07-18,291.98674237923285
2001-07-19,292.427905762386
2001-07-20,290.66609292634774
2001-07-23,288.8538910008169
2001-07-24,287.7453407582981
2001-07-25,287.0844606460028
2001-07-26,287.4747659067034
2001-07-27,288.2434969433062
2001-07-30,288.44705496932295
2001-07-31,290.2708689877036
2001-08-01,290.327425111859
2001-08-02,290.9147524451372
2001-08-03,292.6606559267632
2001-08-06,294.19389198704755
2001-08-07,291.27997077328746
2001-08-08,291.5318459996429
2001-08-09,289.8886702302206
2001-08-10,288.5772330044987
2001-08-13,288.8299217024428
2001-08-14,287.86130405372404
2001-08-15,290.12157883391916
2001-08-16,290.24446776958087
2001-08-17,287.0568711278544
2001-08-20,287.18507522143267
2001-08-21,286.78553538150106
2001-08-22,287.29599345304774
2001-08-23,288.3141914778011
2001-08-24,289.10357595610714
2001-08-27,289.0606684863318
2001-08-28,288.4763396766719
2001-08-29,286.51788389465935
2001-08-30,282.86631574991344
2001-08-31,281.9595438780411
2001-09-03,281.79299917158045
2001-09-04,282.14021611467575
2001-09-05,284.44602714647783
2001-09-06,282.90091121610965
2001-09-07,280.5630458953456
2001-09-10,276.51879068302225
2001-09-11,264.81257856236766
2001-09-12,267.0957576561925
2001-09-13,267.7120449697207
2001-09-14,259.5756889952086
2001-09-17,263.7699131952721
2001-09-18,263.36522519669313
2001-09-19,256.36777961224834
2001-09-20,248.29415883172723
2001-09-21,248.78250355375874
2001-09-24,250.74854135889245
2001-09-25,251.2098774635879
2001-09-26,250.54348374885615
2001-09-27,248.03324140150266
2001-09-28,251.7018598732123
2001-10-01,250.88935131443012
2001-10-02,252.33914291061484
2001-10-03,252.91272210653304
2001-10-04,254.83849073627695
2001-10-05,254.641069823954
2001-10-08,254.9873829330128
2001-10-09,254.13745138520187
2001-10-10,255.11355627790832
2001-10-11,260.2134341009744
2001-10-12,257.7139643838221
2001-10-15,258.15934024684947
2001-10-16,258.81148452104463
2001-10-17,257.9060302146367
2001-10-18,254.66775035676042
2001-10-19,253.8517467830146
2001-10-22,254.08362965190068
2001-10-23,254.98379197551083
2001-10-24,255.51407683431543
2001-10-25,254.07464796645908
2001-10-26,254.64684555120635
2001-10-29,253.60730430160345
2001-10-30,250.46735312912247
2001-10-31,249.26905152386115
2001-11-01,250.32693222039885
2001-11-02,250.26338020588545
2001-11-05,250.76881918136203
2001-11-06,252.06070498506958
2001-11-07,253.61378979643874
2001-11-08,253.06933486636834
2001-11-09,252.58295776165855
2001-11-12,253.49361458521744
2001-11-13,255.85537086257096
2001-11-14,257.67696732393694
2001-11-15,258.15829283714135
2001-11-16,258.9479081782353
2001-11-19,261.30595208956805
2001-11-20,260.1170606919311
2001-11-21,258.53318193409353
2001-11-22,259.34228534176054
2001-11-23,260.9824774880805
2001-11-26,260.4335280761149
2001-11-27,260.6215388707832
2001-11-28,261.25738004671064
2001-11-29,263.5396079311938
2001-11-30,265.0524209952154
2001-12-03,263.9511592996342
2001-12-04,266.69093219612677
2001-12-05,271.30445397940554
2001-12-06,269.44668892434714
2001-12-07,271.38252372391116
2001-12-10,270.2974887116386
2001-12-11,270.6603493219939
2001-12-12,274.38381064907105
2001-12-13,272.02383916200404
2001-12-14,271.64265982334484
2001-12-17,273.58915475411965
2001-12-18,272.5773630852843
2001-12-19,271.6264065126038
2001-12-20,272.65720663975424
2001-12-21,272.5629023345429
2001-12-24,272.5033561671222
2001-12-25,272.7239810500098
