Date,SINGAPORE SMALL VALUE
1997-04-18,237.93712356632673
1997-04-21,239.14787026167724
1997-04-22,235.3830927812001
1997-04-23,235.19694479847695
1997-04-24,235.23634373448127
1997-04-25,236.03452926536792
1997-04-28,234.64033931066214
1997-04-29,233.14378397138154
1997-04-30,235.41363410335103
1997-05-01,235.54056530955026
1997-05-02,235.7543412361973
1997-05-05,237.04344018592167
1997-05-06,238.30652220520153
1997-05-07,238.17894872341802
1997-05-08,238.6623556617144
1997-05-09,239.17374881649405
1997-05-12,241.49156566471672
1997-05-13,240.5757430244653
1997-05-14,238.0859544951634
1997-05-15,237.34697282841475
1997-05-16,238.89416210938913
1997-05-19,236.51329870582518
1997-05-20,238.09907099236767
1997-05-21,238.00368195098446
1997-05-22,237.91317674749797
1997-05-23,238.99545434166814
1997-05-26,239.85164576721428
1997-05-27,240.196502929148
1997-05-28,239.7630929718946
1997-05-29,239.43857832821536
1997-05-30,240.13600655796634
1997-06-02,239.08566520955736
1997-06-03,237.9017785974744
1997-06-04,238.30993897477023
1997-06-05,238.85613661580953
1997-06-06,239.15716441024531
1997-06-09,239.72887642154183
1997-06-10,238.87331932630366
1997-06-11,238.58291826352504
1997-06-12,236.415981535122
1997-06-13,236.29157317472342
1997-06-16,236.11560989450456
1997-06-17,237.11537905953057
1997-06-18,237.913624548348
1997-06-19,237.97630811609758
1997-06-20,237.7302395232936
1997-06-23,236.78672843887605
1997-06-24,236.21594395610546
1997-06-25,237.07374029756772
1997-06-26,235.8308026064035
1997-06-27,234.70914364935658
1997-06-30,235.80551899664837
1997-07-01,235.29064188410558
1997-07-02,234.7288084888502
1997-07-03,235.1498156672964
1997-07-04,235.2847580998768
1997-07-07,236.18839868542813
1997-07-08,236.26210797730099
1997-07-09,234.85350166025992
1997-07-10,234.1084309599751
1997-07-11,232.86387965219484
1997-07-14,231.23852040725876
1997-07-15,228.9296072642462
1997-07-16,228.36034740310146
1997-07-17,228.33558064821173
1997-07-18,226.66388117735804
1997-07-21,228.05368227101675
1997-07-22,229.50782185838509
1997-07-23,229.9778465040963
1997-07-24,230.77404916367186
1997-07-25,232.13750723030506
1997-07-28,234.0306933970836
1997-07-29,233.0683288563058
1997-07-30,233.4222602054911
1997-07-31,231.17361698104617
1997-08-01,229.75183742847491
1997-08-04,229.20755487595113
1997-08-05,226.81899289902327
1997-08-06,227.68654980697428
1997-08-07,226.51830236362147
1997-08-08,225.4534899976986
1997-08-11,221.07349254572037
1997-08-12,218.33803971458107
1997-08-13,216.84495181988524
1997-08-14,215.41941932372143
1997-08-15,215.84483535343105
1997-08-18,212.66022866258015
1997-08-19,212.99727371009013
1997-08-20,216.34842645620498
1997-08-21,217.14597218077674
1997-08-22,217.6545326156148
1997-08-25,216.29420204965646
1997-08-26,216.3643432469988
1997-08-27,213.353562450919
1997-08-28,204.27978332468732
1997-08-29,202.55801628323036
1997-09-01,198.49370029992102
1997-09-02,196.43565662846063
1997-09-03,198.7185433137992
1997-09-04,196.1531825005752
1997-09-05,200.79750281590591
1997-09-08,204.62294282716363
1997-09-09,208.28249536089965
1997-09-10,209.0984568851626
1997-09-11,206.9955492726233
1997-09-12,207.3189733671432
1997-09-15,207.1350499690893
1997-09-16,205.85414100077094
1997-09-17,205.2925577390128
1997-09-18,201.76258683484178
1997-09-19,202.5705337705037
1997-09-22,199.1017888135757
1997-09-23,202.68370608416126
1997-09-24,200.69812045034104
1997-09-25,200.9081785963607
1997-09-26,200.71429741647123
1997-09-29,200.99758502062278
1997-09-30,201.56777381177105
1997-10-01,199.12014651591033
1997-10-02,198.32899174759254
1997-10-03,196.94311002982244
1997-10-06,193.27953287073194
1997-10-07,190.65140093003475
1997-10-08,192.51969870324277
1997-10-09,194.5294915447277
1997-10-10,194.72402669616608
1997-10-13,194.01643319886003
1997-10-14,193.83794248532297
1997-10-15,191.58835190010487
1997-10-16,189.00047313553054
1997-10-17,189.63076075439423
1997-10-20,184.6991172181225
1997-10-21,180.14337152306805
1997-10-22,172.45085795108835
1997-10-23,166.8322041746544
1997-10-24,164.82344927861558
1997-10-27,162.90405031302078
1997-10-28,149.5915656776831
1997-10-29,151.43331403998798
1997-10-30,151.19624030886533
1997-10-31,157.66624524305797
1997-11-03,169.40827175258207
1997-11-04,166.46641720557977
1997-11-05,165.21701102303376
1997-11-06,164.82254902373487
1997-11-07,164.789342436726
1997-11-10,163.39751167449117
1997-11-11,163.1659816541314
1997-11-12,161.49812370532294
1997-11-13,160.64876259799942
1997-11-14,160.22433271329012
1997-11-17,159.1422103580675
1997-11-18,157.55990197972795
1997-11-19,154.5608997787166
1997-11-20,151.3191548120155
1997-11-21,154.61385923934904
1997-11-24,154.41535787133773
1997-11-25,152.11946718917835
1997-11-26,151.52430054473822
1997-11-27,152.4966002702367
1997-11-28,152.66530488471355
1997-12-01,151.18359257722466
1997-12-02,151.0186684557485
1997-12-03,150.68240130051012
1997-12-04,150.23102380369744
1997-12-05,149.79047340479192
1997-12-08,154.77909936594315
1997-12-09,151.93232463110326
1997-12-10,151.07350087263384
1997-12-11,146.7799189104123
1997-12-12,142.35812244653937
1997-12-15,137.24423552628326
1997-12-16,133.1136879688942
1997-12-17,134.3103394371735
1997-12-18,137.1168364723763
1997-12-19,135.367839421228
1997-12-22,132.7386640607901
1997-12-23,130.64305790385012
1997-12-24,129.91120229552914
1997-12-25,129.90985573310473
1997-12-26,129.74316992565656
1997-12-29,128.71132397311627
1997-12-30,128.46876694776722
1997-12-31,129.6816436468741
1998-01-01,129.30810185293296
1998-01-02,127.65378856187117
1998-01-05,124.02009267469792
1998-01-06,114.80836164070922
1998-01-07,109.79833672237984
1998-01-08,100.74943247386668
1998-01-09,95.33226052152882
1998-01-12,86.97345514584737
1998-01-13,93.0312242963842
1998-01-14,100.30563284866086
1998-01-15,97.88840729548537
1998-01-16,100.56989916549854
1998-01-19,105.83691714670773
1998-01-20,102.52655744477067
1998-01-21,103.15430038076477
1998-01-22,99.7649406090222
1998-01-23,98.64306296189349
1998-01-26,99.37958786133679
1998-01-27,102.52177387472697
1998-01-28,102.7532919285099
1998-01-29,102.29132918978505
1998-01-30,102.7532919285099
1998-02-02,114.15457592741461
1998-02-03,116.04460918609539
1998-02-04,115.87794510530236
1998-02-05,122.80526818298193
1998-02-06,131.46008496077232
1998-02-09,129.44259288436493
1998-02-10,133.66660278736802
1998-02-11,136.25937233700517
1998-02-12,130.3423975274257
1998-02-13,126.76534765166433
1998-02-16,121.41481082618647
1998-02-17,124.02127250538548
1998-02-18,126.76592459805921
1998-02-19,129.3940629078806
1998-02-20,127.65587304701137
1998-02-23,126.92181960360577
1998-02-24,129.14733402867517
1998-02-25,130.71033016466896
1998-02-26,135.94425253316695
1998-02-27,138.38478567075
1998-03-02,137.37705949870602
1998-03-03,134.37930800151426
1998-03-04,132.36692748250059
1998-03-05,129.57631458699143
1998-03-06,127.6491068515499
1998-03-09,124.26560493087591
1998-03-10,126.51487194416994
1998-03-11,127.89397980522149
1998-03-12,129.18709683605144
1998-03-13,131.72136044280614
1998-03-16,131.26279939428164
1998-03-17,134.4141952989742
1998-03-18,136.37806115931232
1998-03-19,142.62065247304858
1998-03-20,140.8290073267703
1998-03-23,141.45009765710338
1998-03-24,140.07782274839877
1998-03-25,146.34992167619714
1998-03-26,146.5125802959693
1998-03-27,146.77951066653628
1998-03-30,142.71216165055066
1998-03-31,140.7767488509669
1998-04-01,135.85666479628446
1998-04-02,134.2998069401806
1998-04-03,132.06451472684358
1998-04-06,130.5136178711459
1998-04-07,131.46822196618922
1998-04-08,133.4082386690874
1998-04-09,137.21815458081025
1998-04-10,137.2922410203683
1998-04-13,137.2633074135287
1998-04-14,135.88236254680874
1998-04-15,133.66693098438265
1998-04-16,132.4049666749197
1998-04-17,132.9338529952519
1998-04-20,132.42045231238785
1998-04-21,132.04431284052055
1998-04-22,130.22630693883295
1998-04-23,130.37664700236368
1998-04-24,129.2846011089803
1998-04-27,125.96207401536887
1998-04-28,125.79036914418222
1998-04-29,126.17589301831944
1998-04-30,126.43114707828255
1998-05-01,126.3609440463032
1998-05-04,125.36372253040449
1998-05-05,124.04737779419293
1998-05-06,119.24146652533511
1998-05-07,117.64505296009449
1998-05-08,118.25956260913246
1998-05-11,117.75539025070964
1998-05-12,115.04215652678026
1998-05-13,110.01087854205548
1998-05-14,109.0728639808542
1998-05-15,111.02889220665699
1998-05-18,108.7223636124065
1998-05-19,107.65944914129639
1998-05-20,108.4210261264956
1998-05-21,112.69516201768987
1998-05-22,111.16523112898068
1998-05-25,109.496054020887
1998-05-26,108.93106025202322
1998-05-27,106.75058456663238
1998-05-28,104.48528357911549
1998-05-29,104.1096075237369
1998-06-01,99.95580195577425
1998-06-02,100.1222557676329
1998-06-03,101.52123733501355
1998-06-04,98.98368284806409
1998-06-05,97.06092769319395
1998-06-08,93.16345800652475
1998-06-09,93.22849297355674
1998-06-10,89.77088087272408
1998-06-11,89.39809239538286
1998-06-12,88.5490229785929
1998-06-15,86.21531302338035
1998-06-16,85.15183962830702
1998-06-17,90.19311352371915
1998-06-18,92.04218855909576
1998-06-19,95.33931672341609
1998-06-22,92.00424445271052
1998-06-23,91.54907789858105
1998-06-24,91.18856720428259
1998-06-25,90.93760303016222
1998-06-26,91.50679374058384
1998-06-29,89.90805693510356
1998-06-30,90.55310123134805
1998-07-01,90.43711954657132
1998-07-02,90.47451352649495
1998-07-03,89.07202892530674
1998-07-06,88.40136807129582
1998-07-07,89.21023506801453
1998-07-08,86.9148835093531
1998-07-09,85.40574366236211
1998-07-10,83.20959377585139
1998-07-13,81.09007593798162
1998-07-14,82.27609771260792
1998-07-15,83.24550343283025
1998-07-16,84.85267696458607
1998-07-17,84.53778188490566
1998-07-20,84.95920821723342
1998-07-21,83.11834964000303
1998-07-22,81.93913549255717
1998-07-23,81.62922565494951
1998-07-24,82.09682120689149
1998-07-27,81.4048998655969
1998-07-28,81.02991257852376
1998-07-29,79.27661367472727
1998-07-30,79.20987797398304
1998-07-31,79.89615133890021
1998-08-03,79.09288174344535
1998-08-04,78.6634650505635
1998-08-05,77.50751808617602
1998-08-06,76.87598109416487
1998-08-07,75.57333899267512
1998-08-10,75.23119374771137
1998-08-11,72.71024103854813
1998-08-12,72.16167833003168
1998-08-13,70.6467522509549
1998-08-14,70.7045635853571
1998-08-17,68.84277577393004
1998-08-18,68.4163697782415
1998-08-19,69.1269171065097
1998-08-20,70.45450532708456
1998-08-21,69.04700757022684
1998-08-24,67.43071713319657
1998-08-25,66.62252675354026
1998-08-26,66.32848488951443
1998-08-27,65.1262378721669
1998-08-28,62.07781183367263
1998-08-31,59.0634466197275
1998-09-01,60.071108272421654
1998-09-02,58.519662969927516
1998-09-03,56.26957605468175
1998-09-04,55.71580132168958
1998-09-07,64.14596003365527
1998-09-08,62.95184777814177
1998-09-09,63.36312192878611
1998-09-10,62.79854284401266
1998-09-11,63.91607650833092
1998-09-14,66.97130348307718
1998-09-15,69.21533596775647
1998-09-16,73.88874061888605
1998-09-17,72.47132120018004
1998-09-18,70.79473183824696
1998-09-21,67.56349458441325
1998-09-22,68.92635255421182
1998-09-23,69.05006296386074
1998-09-24,72.07787012931838
1998-09-25,72.07816900615136
1998-09-28,71.25604084092585
1998-09-29,73.0619109018319
1998-09-30,72.43975159800719
1998-10-01,72.14068248971783
1998-10-02,71.24855861041361
1998-10-05,69.44444427109075
1998-10-06,69.83188092750378
1998-10-07,74.05326941627268
1998-10-08,76.15595506204072
1998-10-09,80.85909883075625
1998-10-12,86.08260702535136
1998-10-13,84.39474470559686
1998-10-14,86.22416756671768
1998-10-15,90.6675731812001
1998-10-16,98.55448149053016
1998-10-19,99.19313244942377
1998-10-20,100.6702879632229
1998-10-21,105.43555902376866
1998-10-22,103.12681976829994
1998-10-23,101.28233467236697
1998-10-26,102.84050672574645
1998-10-27,108.92154552991279
1998-10-28,113.3794836301909
1998-10-29,114.5935247980769
1998-10-30,116.72992628419384
1998-11-02,123.68290853356525
1998-11-03,123.58244074130542
1998-11-04,129.95835924379594
1998-11-05,132.49231273492248
1998-11-06,130.38955504369113
1998-11-09,119.96761484532722
1998-11-10,113.47056547008314
1998-11-11,123.35762370450242
1998-11-12,114.75079505765781
1998-11-13,115.74859733486808
1998-11-16,119.07062466182708
1998-11-17,116.0199268972956
1998-11-18,119.6516285295986
1998-11-19,126.23806148336638
1998-11-20,128.65736591678538
1998-11-23,127.80340992617113
1998-11-24,130.82888018001034
1998-11-25,129.26387183277294
1998-11-26,126.72653548813962
1998-11-27,129.31884342349883
1998-11-30,129.6916956368245
1998-12-01,126.88103920923295
1998-12-02,125.11876205678745
1998-12-03,122.10324347072635
1998-12-04,122.06908241265326
1998-12-07,120.79147679602846
1998-12-08,122.22399183117933
1998-12-09,123.86468091920358
1998-12-10,125.89397666506109
1998-12-11,125.59812767204637
1998-12-14,123.14694043789339
1998-12-15,121.22809493968826
1998-12-16,119.75481665252269
1998-12-17,118.4754470514939
1998-12-18,120.85707729674557
1998-12-21,119.85739135389466
1998-12-22,119.93409023809454
1998-12-23,117.7690259425727
1998-12-24,118.22468043911704
1998-12-25,118.68671792922979
1998-12-28,117.53413907680702
1998-12-29,118.19478846150058
1998-12-30,120.29757355699994
1998-12-31,120.14015116735675
1999-01-01,120.21324777027907
1999-01-04,123.12263101210455
1999-01-05,121.1310031099972
1999-01-06,128.5546117453919
1999-01-07,129.691301424604
1999-01-08,133.97828642479763
1999-01-11,134.7783522840808
1999-01-12,137.62499661024276
1999-01-13,134.14791257396513
1999-01-14,133.01309585709325
1999-01-15,133.5508286794408
1999-01-18,133.6907342727594
1999-01-19,133.2764430299266
1999-01-20,133.71921438518353
1999-01-21,131.6757925729522
1999-01-22,129.2984056540594
1999-01-25,121.5196228158361
1999-01-26,124.32915364002073
1999-01-27,125.60390107917735
1999-01-28,123.98624863780593
1999-01-29,123.27231388593817
1999-02-01,121.50701578245338
1999-02-02,120.69311553542177
1999-02-03,118.40664467927814
1999-02-04,120.19632630662134
1999-02-05,118.45900148741731
1999-02-08,115.8243269582326
1999-02-09,113.96595029608208
1999-02-10,115.69402467662768
1999-02-11,121.73074809926193
1999-02-12,119.47651108867375
1999-02-15,120.76681406842435
1999-02-16,120.5513358994431
1999-02-17,120.60384224904648
1999-02-18,118.12495341390704
1999-02-19,119.97321263458491
1999-02-22,118.19551160911995
1999-02-23,116.79309644806645
1999-02-24,117.23024811567383
1999-02-25,118.25681313696367
1999-02-26,119.48381257655458
1999-03-01,118.58074846408215
1999-03-02,117.90052048040178
1999-03-03,117.51149354388306
1999-03-04,118.75444371175666
1999-03-05,120.77459450198997
1999-03-08,120.27943711378705
1999-03-09,120.37757933495546
1999-03-10,124.95790192382402
1999-03-11,124.89326304670296
1999-03-12,125.72219174660253
1999-03-15,126.68972408040077
1999-03-16,125.0937444951084
1999-03-17,123.98399044553932
1999-03-18,124.41099272278989
1999-03-19,125.59704663884628
1999-03-22,126.70806916748835
1999-03-23,126.67128336719152
1999-03-24,126.33834145935691
1999-03-25,128.36320604724955
1999-03-26,128.00462705969792
1999-03-29,128.01872705532983
1999-03-30,129.10904197580987
1999-03-31,130.35241614121338
1999-04-01,133.64728564468345
1999-04-02,133.53672969681838
1999-04-05,137.38399226946908
1999-04-06,138.37882309214896
1999-04-07,138.37648193444883
1999-04-08,141.06330099586768
1999-04-09,142.81122983738013
1999-04-12,142.79315496726915
1999-04-13,146.7475397418239
1999-04-14,154.0978098525136
1999-04-15,156.47060046627269
1999-04-16,159.53270810934092
1999-04-19,163.99849565139706
1999-04-20,163.1726891804046
1999-04-21,169.87074975919984
1999-04-22,172.0703651903896
1999-04-23,172.38301654042033
1999-04-26,173.9814448803264
1999-04-27,173.59227750444074
1999-04-28,170.9074829980933
1999-04-29,169.1366049691657
1999-04-30,176.66117401837198
1999-05-03,180.50806650241785
1999-05-04,189.09007628664807
1999-05-05,196.4590691309197
1999-05-06,198.40630840714007
1999-05-07,190.77309154383627
1999-05-10,188.7977501992391
1999-05-11,192.69341986558527
1999-05-12,194.3524624562366
1999-05-13,189.95347531566853
1999-05-14,192.05143557551446
1999-05-17,192.02074627039875
1999-05-18,194.1507382585285
1999-05-19,190.65550964075945
1999-05-20,191.65050344750227
1999-05-21,195.7683295300914
1999-05-24,198.10001233378398
1999-05-25,194.77273389340567
1999-05-26,195.2545447527981
1999-05-27,199.41582015182559
1999-05-28,200.90433534635892
1999-05-31,202.29873758051798
1999-06-01,203.03575594664534
1999-06-02,202.68850642455521
1999-06-03,200.81213313650852
1999-06-04,197.5048385399656
1999-06-07,203.17875849635334
1999-06-08,207.415047922858
1999-06-09,210.97373411692854
1999-06-10,212.38687274009337
1999-06-11,219.3098454288561
1999-06-14,222.79711712894328
1999-06-15,219.98518024391487
1999-06-16,226.03261458759204
1999-06-17,230.89259340030986
1999-06-18,232.04488308097632
1999-06-21,243.25333274411895
1999-06-22,242.7484930104789
1999-06-23,250.16294094578362
1999-06-24,250.96813608400132
1999-06-25,252.2800590054032
1999-06-28,251.6158232905123
1999-06-29,252.97521076130923
1999-06-30,253.36971496604096
1999-07-01,260.60361281015685
1999-07-02,261.96915666358126
1999-07-05,249.29218689344754
1999-07-06,239.63180851021806
1999-07-07,233.18983641195265
1999-07-08,238.49289466169353
1999-07-09,237.62086950816104
1999-07-12,228.51931649932519
1999-07-13,222.77107902365194
1999-07-14,224.11693407943082
1999-07-15,218.0510051724214
1999-07-16,209.8583414276669
1999-07-19,209.23091518836875
1999-07-20,218.8156450440166
1999-07-21,213.99789525774975
1999-07-22,211.4027690385812
1999-07-23,207.22756602629198
1999-07-26,203.331976422137
1999-07-27,208.83287511392874
1999-07-28,216.74547035051245
1999-07-29,219.01298366450442
1999-07-30,219.19397045739993
1999-08-02,217.91071236375953
1999-08-03,216.34549674903093
1999-08-04,215.73395386808383
1999-08-05,210.27009677594688
1999-08-06,211.21643670116327
1999-08-09,211.01593877324154
1999-08-10,203.65663227785535
1999-08-11,199.97452488164447
1999-08-12,201.31435428389474
1999-08-13,196.8741850077994
1999-08-16,198.81056958736227
1999-08-17,195.43639969145036
1999-08-18,205.09048901895602
1999-08-19,206.5204420832808
1999-08-20,212.47503380584
1999-08-23,220.79564247558307
1999-08-24,218.15367234827218
1999-08-25,218.5862467563218
1999-08-26,214.4615382790155
1999-08-27,216.03656817276078
1999-08-30,214.38962322435958
1999-08-31,210.65210828417887
1999-09-01,210.10533374359252
1999-09-02,207.3356328707964
1999-09-03,204.49305225688508
1999-09-06,203.7242805804299
1999-09-07,202.89996324290436
1999-09-08,200.73416239703212
1999-09-09,202.7544314227137
1999-09-10,202.21511171773375
1999-09-13,201.5785047459085
1999-09-14,200.87955605418387
1999-09-15,200.2508355738156
1999-09-16,197.42950336057004
1999-09-17,200.3860946842168
1999-09-20,197.1838287199839
1999-09-21,194.32147471523277
1999-09-22,190.42645114653385
1999-09-23,190.829444271745
1999-09-24,186.71758366930453
1999-09-27,182.53035459712905
1999-09-28,184.16045382400992
1999-09-29,183.6514562567829
1999-09-30,185.69718479909093
1999-10-01,186.19148564843061
1999-10-04,187.01439988156423
1999-10-05,193.56922920901224
1999-10-06,195.34610614823796
1999-10-07,199.4176636183183
1999-10-08,197.72796760452275
1999-10-11,197.4102003233444
1999-10-12,195.24365215746195
1999-10-13,192.3728351675482
1999-10-14,193.96703843055087
1999-10-15,189.76050160018096
1999-10-18,184.77113756845844
1999-10-19,185.3561691309674
1999-10-20,188.51117198159568
1999-10-21,190.26111291587327
1999-10-22,190.34102890900294
1999-10-25,191.32257821191803
1999-10-26,190.6832462030404
1999-10-27,188.82460463622613
1999-10-28,190.17145359340617
1999-10-29,192.77106961155064
1999-11-01,196.30060689720514
1999-11-02,193.91996604955503
1999-11-03,197.34240705129108
1999-11-04,198.7771300290654
1999-11-05,199.396535397621
1999-11-08,199.50659194389763
1999-11-09,202.5784728274194
1999-11-10,205.10556981305248
1999-11-11,205.49660358543272
1999-11-12,206.29396473975166
1999-11-15,209.42471979929527
1999-11-16,211.1866660484322
1999-11-17,208.03468429012898
1999-11-18,207.45144290403138
1999-11-19,208.28440233418672
1999-11-22,205.15187772324242
1999-11-23,205.11917307483523
1999-11-24,203.5553440528853
1999-11-25,200.20778175760447
1999-11-26,201.61590605459864
1999-11-29,199.99512911804703
1999-11-30,199.5252675848461
1999-12-01,197.47438899527026
1999-12-02,195.46641559635637
1999-12-03,195.33948452545786
1999-12-06,194.4545551453153
1999-12-07,197.2395073576759
1999-12-08,199.83394922876883
1999-12-09,200.41021012424338
1999-12-10,200.80966355027965
1999-12-13,199.63529523309026
1999-12-14,195.46275158821663
1999-12-15,193.04216492980618
1999-12-16,192.34476182988737
1999-12-17,194.4430748084336
1999-12-20,191.52932855137635
1999-12-21,188.63927577469883
1999-12-22,191.65138530026684
1999-12-23,193.02532839283617
1999-12-24,195.95407433249576
1999-12-27,202.44589882916006
1999-12-28,201.77696770438885
1999-12-29,204.71275367931779
1999-12-30,206.52141651088866
1999-12-31,206.52141651088866
2000-01-03,212.5756343361588
2000-01-04,209.05064396950473
2000-01-05,199.30732838473278
2000-01-06,196.01606510968688
2000-01-07,198.9398741790288
2000-01-10,200.302411713089
2000-01-11,195.21261985038439
2000-01-12,196.10162311017262
2000-01-13,195.63397565381138
2000-01-14,196.42932025599214
2000-01-17,193.95654149272585
2000-01-18,193.52824931774717
2000-01-19,190.37952681304552
2000-01-20,191.53924104041803
2000-01-21,189.6229181799033
2000-01-24,188.13113283165686
2000-01-25,185.5841949175264
2000-01-26,185.91134586089092
2000-01-27,186.80052458322
2000-01-28,184.9668553023336
2000-01-31,182.727324093664
2000-02-01,183.41852685250515
2000-02-02,184.48845956018508
2000-02-03,183.12842389186397
2000-02-04,185.35862714644304
2000-02-07,185.0074388939863
2000-02-08,183.79696290741288
2000-02-09,186.7440352782886
2000-02-10,190.63789923495722
2000-02-11,188.42417100984068
2000-02-14,188.7372546866352
2000-02-15,188.94045835039532
2000-02-16,189.08684656062317
2000-02-17,188.91980860165805
2000-02-18,186.99645147997776
2000-02-21,182.00310957123006
2000-02-22,181.38685033210783
2000-02-23,183.1626386258184
2000-02-24,181.21868596777173
2000-02-25,181.3223233792096
2000-02-28,176.28718610381472
2000-02-29,174.43305770702395
2000-03-01,171.75319542950072
2000-03-02,171.21549202706817
2000-03-03,170.46148198663673
2000-03-06,171.23271768357483
2000-03-07,166.6980310337586
2000-03-08,166.10685684033402
2000-03-09,167.21161207275273
2000-03-10,169.31029023485635
2000-03-13,162.5512090110505
2000-03-14,161.4488335459191
2000-03-15,160.48255129390333
2000-03-16,160.63090326752186
2000-03-17,163.86166982522698
2000-03-20,163.4182281079456
2000-03-21,167.70117343982585
2000-03-22,167.8863909693362
2000-03-23,169.96656011024663
2000-03-24,172.85772574872456
2000-03-27,176.19729059025636
2000-03-28,175.69091826250343
2000-03-29,176.0182083781827
2000-03-30,172.25303528892437
2000-03-31,173.55815269861083
2000-04-03,169.09962706754877
2000-04-04,168.27615994978493
2000-04-05,168.05818525858496
2000-04-06,171.28028159168076
2000-04-07,171.14817866982273
2000-04-10,171.11276147477378
2000-04-11,169.44095153073746
2000-04-12,170.54896457414625
2000-04-13,170.3539003379162
2000-04-14,176.3104808038307
2000-04-17,164.80320672239844
2000-04-18,165.91570860537158
2000-04-19,166.62196441283254
2000-04-20,166.3741999776635
2000-04-21,166.14098510241104
2000-04-24,164.7102160984397
2000-04-25,165.69104204654965
2000-04-26,169.15341167999446
2000-04-27,170.54578819301182
2000-04-28,171.57784789481124
2000-05-01,171.4015009482569
2000-05-02,171.78757963872886
2000-05-03,169.02392065092346
2000-05-04,170.03157282720488
2000-05-05,169.73253227021527
2000-05-08,168.31556322037878
2000-05-09,167.84000910948484
2000-05-10,167.16409607207189
2000-05-11,165.1498820228181
2000-05-12,164.90671534310331
2000-05-15,162.69699794179203
2000-05-16,164.7974405850339
2000-05-17,160.59809204704962
2000-05-18,160.59809204704962
2000-05-19,159.56222354225162
2000-05-22,156.78619455574545
2000-05-23,154.84542330226103
2000-05-24,151.42398136236847
2000-05-25,151.25690807110993
2000-05-26,148.87924426319435
2000-05-29,147.83996958522653
2000-05-30,146.82093181479235
2000-05-31,145.31632808039325
2000-06-01,146.73613274511996
2000-06-02,152.34677552459357
2000-06-05,156.0005516703058
2000-06-06,157.41855473260037
2000-06-07,158.76810576486952
2000-06-08,160.20199931051525
2000-06-09,161.76654338911985
2000-06-12,162.60522934357832
2000-06-13,160.853615791136
