Date,USA SMALL VALUE
1997-04-16,294.81394165236617
1997-04-17,295.013354629135
1997-04-18,296.32857752853636
1997-04-21,294.1300510803053
1997-04-22,294.0326227532784
1997-04-23,293.6049608166911
1997-04-24,293.6294988071813
1997-04-25,292.257066119651
1997-04-28,292.8933048880454
1997-04-29,296.1182123964644
1997-04-30,297.3865211541755
1997-05-01,299.15146846103505
1997-05-02,304.8357488358429
1997-05-05,309.36112444326454
1997-05-06,309.1164609091248
1997-05-07,308.2318076368292
1997-05-08,307.8583565347361
1997-05-09,308.792843402346
1997-05-12,310.6045489871087
1997-05-13,310.7891823298048
1997-05-14,311.88248660391247
1997-05-15,312.1192719936518
1997-05-16,311.7694364238641
1997-05-19,312.91999578296225
1997-05-20,313.6497174935365
1997-05-21,314.49899594770676
1997-05-22,315.7087270101426
1997-05-23,318.67629963958666
1997-05-26,318.67629963958666
1997-05-27,318.74681577650495
1997-05-28,319.2586389527144
1997-05-29,319.82762616483944
1997-05-30,321.54269860850786
1997-06-02,323.3650249112736
1997-06-03,323.69888473185694
1997-06-04,323.88158754562653
1997-06-05,325.2983177255536
1997-06-06,326.907741580769
1997-06-09,328.0540710534854
1997-06-10,328.5788586973356
1997-06-11,329.63810720811364
1997-06-12,331.7674002757994
1997-06-13,333.510776455987
1997-06-16,333.30846156124977
1997-06-17,333.6435064673353
1997-06-18,334.09791637659407
1997-06-19,337.0000480803625
1997-06-20,335.5541550174327
1997-06-23,333.5799723371932
1997-06-24,335.69538144049943
1997-06-25,334.96421785526263
1997-06-26,334.9827160771229
1997-06-27,336.91116298310874
1997-06-30,340.3238073606771
1997-07-01,340.5461000246124
1997-07-02,341.08280967044163
1997-07-03,342.53726936304815
1997-07-04,342.53726936304815
1997-07-07,342.7048540799741
1997-07-08,343.69197763864076
1997-07-09,343.20851094055655
1997-07-10,344.75033328616854
1997-07-11,346.59262822220643
1997-07-14,347.5067507006776
1997-07-15,348.72278693015255
1997-07-16,351.22477362962053
1997-07-17,350.4612788047653
1997-07-18,349.0611104160891
1997-07-21,347.1333777076812
1997-07-22,349.03558465761097
1997-07-23,350.40747314570496
1997-07-24,350.8888402992381
1997-07-25,351.6281618347501
1997-07-28,351.85014023552816
1997-07-29,352.8136841639142
1997-07-30,355.86818605605947
1997-07-31,356.73064566437716
1997-08-01,356.40551328132705
1997-08-04,357.18539938957986
1997-08-05,358.9962172363255
1997-08-06,360.8975123640948
1997-08-07,361.01441770498263
1997-08-08,356.3450649950271
1997-08-11,355.788005824507
1997-08-12,355.32717295740196
1997-08-13,355.1903880303163
1997-08-14,355.65577054308125
1997-08-15,352.8224812462655
1997-08-18,352.86873169245195
1997-08-19,356.37844928872806
1997-08-20,359.53325281630424
1997-08-21,358.10826678699124
1997-08-22,357.1767300550673
1997-08-25,358.64026187985826
1997-08-26,359.05133078094343
1997-08-27,361.10174037613433
1997-08-28,361.91662184912445
1997-08-29,363.1586022734042
1997-09-01,363.1586022734042
1997-09-02,366.8092442868558
1997-09-03,367.67460050052
1997-09-04,368.41766491111156
1997-09-05,370.2996984987694
1997-09-08,372.69379117326343
1997-09-09,374.21631553704407
1997-09-10,374.17101690868475
1997-09-11,373.501882220031
1997-09-12,376.73425685821786
1997-09-15,377.5336208566273
1997-09-16,381.478737479193
1997-09-17,382.38504332361015
1997-09-18,383.11858140317037
1997-09-19,383.1430310281553
1997-09-22,383.64754912449916
1997-09-23,384.26900644425695
1997-09-24,384.2077633951075
1997-09-25,384.09411178301116
1997-09-26,385.7790453289558
1997-09-29,387.4596916346099
1997-09-30,389.241554850502
1997-10-01,391.41437574205884
1997-10-02,393.6032424324766
1997-10-03,395.306277627403
1997-10-06,397.8066027730005
1997-10-07,398.6734616065271
1997-10-08,397.76429360250563
1997-10-09,397.544970146651
1997-10-10,398.3357167526707
1997-10-13,399.09168771592846
1997-10-14,399.07956371591985
1997-10-15,398.4884897734523
1997-10-16,395.3450512349038
1997-10-17,389.5769740528894
1997-10-20,392.5311458986106
1997-10-21,396.3644141596201
1997-10-22,395.54493427617393
1997-10-23,389.67030128539585
1997-10-24,390.0608064717312
1997-10-27,371.58529796470566
1997-10-28,376.32089033840185
1997-10-29,381.0937473598614
1997-10-30,376.73609382096555
1997-10-31,380.2116523857176
1997-11-03,385.4693621676335
1997-11-04,386.39132244771923
1997-11-05,388.13117095094407
1997-11-06,387.4570484036447
1997-11-07,382.0185243033982
1997-11-10,382.68863452673077
1997-11-11,382.0586258759678
1997-11-12,375.92391052963427
1997-11-13,375.2242944763976
1997-11-14,377.86967938830594
1997-11-17,383.2061229030965
1997-11-18,381.98697177676365
1997-11-19,381.86110910468733
1997-11-20,384.96799319452356
1997-11-21,385.2632087602756
1997-11-24,380.6864130677727
1997-11-25,380.2411040298117
1997-11-26,381.91496164011284
1997-11-27,381.91496164011284
1997-11-28,383.4831453180206
1997-12-01,387.13710722192343
1997-12-02,386.5077536692666
1997-12-03,387.7088545885519
1997-12-04,388.5584906565558
1997-12-05,390.19499579029815
1997-12-08,392.3425337123472
1997-12-09,390.59274251623106
1997-12-10,387.6242393457291
1997-12-11,383.01789387677786
1997-12-12,382.6235061039776
1997-12-15,382.9027097139706
1997-12-16,385.19571662722944
1997-12-17,386.1948928937872
1997-12-18,382.6702777714577
1997-12-19,381.40590474613026
1997-12-22,383.49628514037494
1997-12-23,384.6552080589985
1997-12-24,384.0584391763443
1997-12-25,384.0584391763443
1997-12-26,384.4066016181
1997-12-29,388.0342121892948
1997-12-30,393.7578054246166
1997-12-31,395.16906591956575
1998-01-01,395.16906591956575
1998-01-02,395.25629952319895
1998-01-05,395.29743949745836
1998-01-06,392.2151455964491
1998-01-07,389.66315391464536
1998-01-08,386.8598398377311
1998-01-09,377.93755557307855
1998-01-12,376.64053342185036
1998-01-13,380.38786232390487
1998-01-14,383.1217011867432
1998-01-15,382.7717624319657
1998-01-16,386.24348101345504
1998-01-19,386.24348101345504
1998-01-20,388.95490270396743
1998-01-21,387.60753328818225
1998-01-22,385.40990641098443
1998-01-23,383.9081599046776
1998-01-26,381.9406343882661
1998-01-27,382.82441462423026
1998-01-28,386.51395957007315
1998-01-29,388.3440559928022
1998-01-30,387.5166017642328
1998-02-02,389.91957247360915
1998-02-03,392.1022609361615
1998-02-04,394.15085437074976
1998-02-05,395.8650947707289
1998-02-06,397.4082919901143
1998-02-09,398.46928739538384
1998-02-10,401.3520938151796
1998-02-11,402.3120604314664
1998-02-12,402.6065050235386
1998-02-13,403.36964800088145
1998-02-16,403.36964800088145
1998-02-17,403.23327107080087
1998-02-18,404.34400036465274
1998-02-19,403.88991724113833
1998-02-20,403.98959291720894
1998-02-23,405.809775410461
1998-02-24,405.2919572225608
1998-02-25,407.959853708849
1998-02-26,410.1260723505924
1998-02-27,410.2598828200378
1998-03-02,410.7733991673644
1998-03-03,412.31420304672264
1998-03-04,411.6896016712164
1998-03-05,408.05038126623435
1998-03-06,412.69471137661424
1998-03-09,411.67105183441
1998-03-10,414.313543179709
1998-03-11,415.94120032262146
1998-03-12,416.0643266715561
1998-03-13,416.6078511516816
1998-03-16,418.8238317218792
1998-03-17,419.54317551396804
1998-03-18,420.55479831456654
1998-03-19,421.58513180666716
1998-03-20,422.1491427912392
1998-03-23,421.5078522587512
1998-03-24,423.77449257432465
1998-03-25,423.7933093339654
1998-03-26,424.3944420686346
1998-03-27,424.09093239789377
1998-03-30,423.616339332907
1998-03-31,426.9492507071517
1998-04-01,429.6889723022886
1998-04-02,431.18861932859943
1998-04-03,430.80596936123544
1998-04-06,428.81000600559076
1998-04-07,424.82101322378963
1998-04-08,424.50012936969745
1998-04-09,427.80784416380436
1998-04-10,427.80784416380436
1998-04-13,427.9700611696232
1998-04-14,431.7037365184863
1998-04-15,433.19384989664115
1998-04-16,431.22026933743814
1998-04-17,433.35446455933965
1998-04-20,433.6201870821837
1998-04-21,435.2869031375425
1998-04-22,435.9512977652107
1998-04-23,431.92784984996905
1998-04-24,428.5483882441887
1998-04-27,419.4127675403849
1998-04-28,421.7743665584717
1998-04-29,424.568500913757
1998-04-30,429.3036949330637
1998-05-01,431.5623044741457
1998-05-04,432.261947208782
1998-05-05,429.8978111208202
1998-05-06,427.6840638296262
1998-05-07,425.74074880477593
1998-05-08,427.8298732431463
1998-05-11,426.6957285679423
1998-05-12,426.1930803330142
1998-05-13,427.2053078593686
1998-05-14,425.81190027132254
1998-05-15,423.7160905662209
1998-05-18,421.02932083575797
1998-05-19,423.4694364467024
1998-05-20,422.1554332429399
1998-05-21,421.6282501684241
1998-05-22,418.93712335384225
1998-05-25,418.93712335384225
1998-05-26,413.4607390925519
1998-05-27,409.0726372139848
1998-05-28,413.2850035084874
1998-05-29,414.9773049586265
1998-06-01,412.1591383606408
1998-06-02,411.2034017194574
1998-06-03,411.04984062493236
1998-06-04,412.25235597502717
1998-06-05,413.57567527442995
1998-06-08,414.13883292032773
1998-06-09,413.65884384441244
1998-06-10,409.9887827575359
1998-06-11,404.9526367651456
1998-06-12,402.16933061128077
1998-06-15,396.3396232021431
1998-06-16,398.7029597672441
1998-06-17,403.2183286459885
1998-06-18,399.881717578535
1998-06-19,398.93929520826947
1998-06-22,401.1767498767206
1998-06-23,403.7017457234486
1998-06-24,406.18420281731807
1998-06-25,405.5080456058274
1998-06-26,406.4322510169693
1998-06-29,408.62703834661556
1998-06-30,410.98600058149765
1998-07-01,414.0062565354304
1998-07-02,413.87756991982553
1998-07-03,413.87756991982553
1998-07-06,414.84427740732684
1998-07-07,414.6159636223156
1998-07-08,415.4950387355093
1998-07-09,415.96272789144587
1998-07-10,414.11693962635206
1998-07-13,413.8103198681901
1998-07-14,414.59961066929935
1998-07-15,415.4288868187135
1998-07-16,416.2821215943321
1998-07-17,415.76311152736866
1998-07-20,415.2009569078065
1998-07-21,411.37525911391936
1998-07-22,407.51626972551395
1998-07-23,401.5126475383957
1998-07-24,398.07321461540437
1998-07-27,393.58549822990057
1998-07-28,388.7987912975374
1998-07-29,388.4382933021126
1998-07-30,390.4496847387845
1998-07-31,383.2306018021067
1998-08-03,379.2135491958508
1998-08-04,369.8531885508549
1998-08-05,368.25254346894064
1998-08-06,373.93123302116317
1998-08-07,380.54395044437246
1998-08-10,377.8046319315366
1998-08-11,369.53832573292175
1998-08-12,375.58802014484195
1998-08-13,372.55906579634734
1998-08-14,372.0553382415042
1998-08-17,373.0765306935889
1998-08-18,378.0669953793971
1998-08-19,373.9039674422447
1998-08-20,371.3166890805856
1998-08-21,366.41687361888177
1998-08-24,365.2510370454551
1998-08-25,362.5456684881249
1998-08-26,355.18835417066174
1998-08-27,343.6747434810421
1998-08-28,338.4137402026702
1998-08-31,323.139946656745
1998-09-01,329.58189280200094
1998-09-02,333.8233127957332
1998-09-03,328.69781160268366
1998-09-04,328.95367006309704
1998-09-07,328.95367006309704
1998-09-08,338.6792895006086
1998-09-09,332.5826471599899
1998-09-10,325.7160621624989
1998-09-11,331.8706957014232
1998-09-14,334.6275164891314
1998-09-15,335.96020063525685
1998-09-16,337.82992688840073
1998-09-17,334.1902608265013
1998-09-18,340.5333734450312
1998-09-21,340.1057236501042
1998-09-22,344.731644558963
1998-09-23,349.87860709359546
1998-09-24,345.23728841364607
1998-09-25,343.24288612701804
1998-09-28,343.5325238269419
1998-09-29,341.64599523766117
1998-09-30,340.25581879771875
1998-10-01,331.12420993618076
1998-10-02,331.9140913640769
1998-10-05,322.5086304697771
1998-10-06,318.73913333516833
1998-10-07,310.80206760704596
1998-10-08,300.5826074937628
1998-10-09,305.68425222356257
1998-10-12,310.06041357426466
1998-10-13,306.5977847204708
1998-10-14,310.0571551436275
1998-10-15,316.99981636842875
1998-10-16,323.11175091361804
1998-10-19,330.59611513054324
1998-10-20,336.09984888509234
1998-10-21,337.3007525958572
1998-10-22,341.5576026625408
1998-10-23,341.75341542142473
1998-10-26,345.1436629940665
1998-10-27,343.92932706287974
1998-10-28,344.3802337907814
1998-10-29,346.9759177765713
1998-10-30,350.45042346820037
1998-11-02,356.41529496609917
1998-11-03,357.0944561833906
1998-11-04,361.37106273648595
1998-11-05,365.1385748448242
1998-11-06,367.7881037354621
1998-11-09,365.7371734155142
1998-11-10,364.6487997071695
1998-11-11,362.16891843336765
1998-11-12,361.2679522209813
1998-11-13,359.4272451363011
1998-11-16,359.72885267499254
1998-11-17,359.15839991589814
1998-11-18,360.0531610609099
1998-11-19,361.72191872226193
1998-11-20,362.080709572079
1998-11-23,363.7244013001566
1998-11-24,363.28071421221193
1998-11-25,365.8244544736431
1998-11-26,365.8244544736431
1998-11-27,367.776953961785
1998-11-30,365.5899595405209
1998-12-01,366.6767845038127
1998-12-02,365.5443785344206
1998-12-03,363.32664762246714
1998-12-04,365.55484505756084
1998-12-07,367.6234699602613
1998-12-08,366.6888014503752
1998-12-09,366.8124589758593
1998-12-10,362.91055257144257
1998-12-11,361.72944160046745
1998-12-14,356.42648563096964
1998-12-15,356.75675324863437
1998-12-16,356.71333111017356
1998-12-17,358.62645519819756
1998-12-18,360.2715434723754
1998-12-21,362.8282745644666
1998-12-22,361.6892541201444
1998-12-23,365.01910715832355
1998-12-24,365.3131782931803
1998-12-25,365.3131782931803
1998-12-28,366.63105037018045
1998-12-29,368.82933962541995
1998-12-30,370.2808532078634
1998-12-31,378.34447909746245
1999-01-01,378.34447909746245
1999-01-04,379.24752695608225
1999-01-05,379.19258203916036
1999-01-06,382.7374714155103
1999-01-07,381.9484656435145
1999-01-08,384.1757879162915
1999-01-11,384.9783357361649
1999-01-12,380.07411539164104
1999-01-13,377.24246483304717
1999-01-14,373.48924874008645
1999-01-15,377.93488527376223
1999-01-18,377.93488527376223
1999-01-19,379.4731248209468
1999-01-20,378.6910975877695
1999-01-21,374.92506659053714
1999-01-22,374.36393616823034
1999-01-25,374.8202184118927
1999-01-26,376.012917475306
1999-01-27,372.2731151596406
1999-01-28,373.34253921293316
1999-01-29,374.7813927570346
1999-02-01,373.4946719265437
1999-02-02,371.07888892865503
1999-02-03,372.10488577891584
1999-02-04,368.15912379355456
1999-02-05,365.1613182462005
1999-02-08,364.7502957918697
1999-02-09,360.96713300678016
1999-02-10,356.48147863941745
1999-02-11,359.5304517983946
1999-02-12,353.6603432521822
1999-02-15,353.6603432521822
1999-02-16,352.5280876320923
1999-02-17,348.5060778646788
1999-02-18,350.0358353381489
1999-02-19,350.5059891601892
1999-02-22,353.7181596134336
1999-02-23,354.1764146760832
1999-02-24,350.97989242139084
1999-02-25,349.5179804121414
1999-02-26,349.76242512169006
1999-03-01,351.36626595493965
1999-03-02,350.7896881353672
1999-03-03,349.4600848424321
1999-03-04,350.7388868335225
1999-03-05,352.8635466527564
1999-03-08,351.8630932253887
1999-03-09,351.2693490661203
1999-03-10,352.79608616655827
1999-03-11,352.99784173770234
1999-03-12,352.55124519944405
1999-03-15,353.6995336169848
1999-03-16,352.18026922291864
1999-03-17,351.6633533306655
1999-03-18,351.98688337200684
1999-03-19,350.08262633374176
1999-03-22,348.2797087618469
1999-03-23,342.2626204453647
1999-03-24,342.76211315944767
1999-03-25,347.44068558985595
1999-03-26,348.14173833225624
1999-03-29,351.72025973502815
1999-03-30,350.15300277864395
1999-03-31,348.5373192302315
1999-04-01,349.5761248316684
1999-04-02,349.5761248316684
1999-04-05,349.9354789438526
1999-04-06,348.27358250008183
1999-04-07,346.1258016878988
1999-04-08,347.3980341495974
1999-04-09,351.86060894430204
1999-04-12,356.47025562959567
1999-04-13,358.44413480338915
1999-04-14,362.02160376437473
1999-04-15,364.7796690526408
1999-04-16,370.76476883842656
1999-04-19,369.6895105619487
1999-04-20,369.65551990897404
1999-04-21,375.2231960353721
1999-04-22,376.2146467858968
1999-04-23,378.4349396078003
1999-04-26,378.03296863114383
1999-04-27,378.51939873173603
1999-04-28,380.8229489257812
1999-04-29,382.01940870882487
1999-04-30,381.3110675985423
1999-05-03,383.7592463696255
1999-05-04,383.6089336844699
1999-05-05,384.193452315152
1999-05-06,384.4002234393653
1999-05-07,385.8267156646565
1999-05-10,389.9526426928901
1999-05-11,392.70743910280754
1999-05-12,392.94134292198504
1999-05-13,394.9954092572103
1999-05-14,389.89519504938943
1999-05-17,387.3906208432596
1999-05-18,387.2819015216773
1999-05-19,389.37289326655474
1999-05-20,392.4556160232445
1999-05-21,394.4258249095944
1999-05-24,389.4922148412321
1999-05-25,386.2613543905245
1999-05-26,385.78099903714525
1999-05-27,384.15167817761846
1999-05-28,388.3838361422601
1999-05-31,388.3838361422601
1999-06-01,388.44995098075094
1999-06-02,387.44539183910024
1999-06-03,387.959561049208
1999-06-04,390.5391654818036
1999-06-07,392.5306170521666
1999-06-08,390.8571111918053
1999-06-09,391.2746181561505
1999-06-10,389.40493836935207
1999-06-11,387.35286055104314
1999-06-14,385.26925998874276
1999-06-15,386.7531938798156
1999-06-16,390.3576711857732
1999-06-17,391.7877995464575
1999-06-18,392.53921309357554
1999-06-21,394.7687492904425
1999-06-22,393.88821359409025
1999-06-23,393.4574373424892
1999-06-24,391.4120270122948
1999-06-25,392.245119085057
1999-06-28,396.3760131458887
1999-06-29,398.9252055732613
1999-06-30,404.44391592811445
1999-07-01,403.67432165087416
1999-07-02,404.6667042338224
1999-07-05,404.6667042338224
1999-07-06,404.1963618783899
1999-07-07,401.96817634023824
1999-07-08,403.0604712524716
1999-07-09,405.3725473216786
1999-07-12,406.43189498950636
1999-07-13,405.6721501024432
1999-07-14,406.84597549622526
1999-07-15,409.9985042168109
1999-07-16,409.60428151599507
1999-07-19,407.5612265575811
1999-07-20,403.265863776307
1999-07-21,404.1505534658079
1999-07-22,402.5885125130863
1999-07-23,400.4486498655909
1999-07-26,396.80542333712134
1999-07-27,398.61436406382296
1999-07-28,398.0455377624044
1999-07-29,394.53581821501837
1999-07-30,396.59342646922494
1999-08-02,395.77834675452624
1999-08-03,391.94196649972554
1999-08-04,387.9172368028715
1999-08-05,386.73702367808676
1999-08-06,385.7258853321067
1999-08-09,384.6171993487719
1999-08-10,381.5648584707683
1999-08-11,384.4222528311846
1999-08-12,384.48712520800353
1999-08-13,387.29485916411573
1999-08-16,386.9087481330823
1999-08-17,388.4882101165835
1999-08-18,387.07378176140435
1999-08-19,387.33646181187277
1999-08-20,388.35317246218955
1999-08-23,389.43766208104734
1999-08-24,388.55390798693776
1999-08-25,388.4298723345729
1999-08-26,387.23817383500176
1999-08-27,384.8762199842044
1999-08-30,381.2478446654103
1999-08-31,381.5990257575148
1999-09-01,383.41473483635775
1999-09-02,381.1821078545047
1999-09-03,386.37956887299157
1999-09-06,386.37956887299157
1999-09-07,387.3750548357344
1999-09-08,385.58589060861254
1999-09-09,386.12035803003323
1999-09-10,388.0091584432854
1999-09-13,387.02502211894694
1999-09-14,384.5603067644878
1999-09-15,383.7405716383664
1999-09-16,379.21033878995445
1999-09-17,380.87060516067095
1999-09-20,379.27314116967517
1999-09-21,374.8934099735552
1999-09-22,374.4533045949097
1999-09-23,369.969040433636
1999-09-24,368.00405747990305
1999-09-27,370.57089523947957
1999-09-28,368.2592039030916
1999-09-29,369.7219185669197
1999-09-30,374.5704813545247
1999-10-01,371.98815984024657
1999-10-04,373.95715542315173
1999-10-05,372.6884002684709
1999-10-06,374.66977666384844
1999-10-07,373.6498207118587
1999-10-08,373.5447415831601
1999-10-11,373.8125668050369
1999-10-12,369.7231796449706
1999-10-13,366.6814503895424
1999-10-14,365.54995086741735
1999-10-15,362.2871438796454
1999-10-18,359.4000950649007
1999-10-19,359.9286895517289
1999-10-20,360.7902411691978
1999-10-21,359.7267340671683
1999-10-22,363.86129998734475
1999-10-25,363.1442971798766
1999-10-26,361.9476285305026
1999-10-27,363.2605084885216
1999-10-28,368.0404783576797
1999-10-29,371.13158667763423
1999-11-01,372.709968949761
1999-11-02,374.47948126387206
1999-11-03,377.0339487170971
1999-11-04,377.7647696617506
1999-11-05,379.31520204088724
1999-11-08,380.19932305173097
1999-11-09,379.79185826891234
1999-11-10,379.97340266817713
1999-11-11,378.9065811985892
1999-11-12,380.17676366552257
1999-11-15,381.2991521513062
1999-11-16,383.3961444251233
1999-11-17,383.4804438481183
1999-11-18,385.4439387616997
1999-11-19,384.13205294604114
1999-11-22,381.3552905704154
1999-11-23,377.29741920731544
1999-11-24,377.1341915359366
1999-11-25,377.1341915359366
1999-11-26,378.49541578512964
1999-11-29,377.0045382176323
1999-11-30,377.95857435587106
1999-12-01,377.8986889185932
1999-12-02,379.3903072944325
1999-12-03,380.9255316567874
1999-12-06,379.4011429745073
1999-12-07,378.4263182036771
1999-12-08,378.12822458162174
1999-12-09,375.5444534084894
1999-12-10,377.135105952758
1999-12-13,377.65175369554635
1999-12-14,373.89731721152583
1999-12-15,373.578139200973
1999-12-16,374.53877819430113
1999-12-17,375.4050436060378
1999-12-20,374.6284797383307
1999-12-21,377.5320532624282
1999-12-22,377.58693172558543
1999-12-23,380.791037610715
1999-12-24,380.791037610715
1999-12-27,380.1492851778022
1999-12-28,381.0681544101349
1999-12-29,386.90625725662056
1999-12-30,387.6882576878642
1999-12-31,392.44850726343077
2000-01-03,386.25834792457744
2000-01-04,377.2324915724619
2000-01-05,379.3179017894203
2000-01-06,381.16061299338685
2000-01-07,387.9669997885222
2000-01-10,392.20340535942864
2000-01-11,388.06246277305723
2000-01-12,386.21033744230266
2000-01-13,392.0170736160184
2000-01-14,394.1116908768724
2000-01-17,394.1116908768724
2000-01-18,396.09369751798147
2000-01-19,397.69690422068777
2000-01-20,398.0825998317584
2000-01-21,400.011947267197
2000-01-24,395.76155137991657
2000-01-25,393.5443604236307
2000-01-26,393.7662827939511
2000-01-27,391.7817168274924
2000-01-28,385.2013859132389
2000-01-31,381.77728657382903
2000-02-01,384.61833240447964
2000-02-02,386.50672917393945
2000-02-03,391.5303147771993
2000-02-04,392.2403115919751
2000-02-07,393.7233064641067
2000-02-08,394.7338746445129
2000-02-09,392.34558601075867
2000-02-10,392.844997375456
2000-02-11,389.4133079006068
2000-02-14,389.96414480028204
2000-02-15,391.0288531734377
2000-02-16,392.6855991050079
2000-02-17,396.3735350001217
2000-02-18,390.3642383014371
2000-02-21,390.3642383014371
2000-02-22,387.86958595295766
2000-02-23,388.92274532639567
2000-02-24,387.66986259331185
2000-02-25,387.0675779770998
2000-02-28,388.2686553474949
2000-02-29,398.18427462994515
2000-03-01,402.4693305904382
2000-03-02,401.5879140539462
2000-03-03,406.90677587105
2000-03-06,405.1201596686563
2000-03-07,399.9559424017171
2000-03-08,400.8019866955944
2000-03-09,406.8016936818458
2000-03-10,405.2949383858136
2000-03-13,400.5384452517424
2000-03-14,397.267100930753
2000-03-15,397.9566926607553
2000-03-16,410.95748218203374
2000-03-17,410.67409830087547
2000-03-20,404.56841501861624
2000-03-21,405.27192042584835
2000-03-22,409.75044703493325
2000-03-23,412.4460006588965
2000-03-24,411.3871795674353
2000-03-27,409.18231375026016
2000-03-28,405.08441669320314
2000-03-29,403.3807861043929
2000-03-30,401.13312753346463
2000-03-31,408.1890724523146
2000-04-03,401.07246073460107
2000-04-04,393.504632843025
2000-04-05,396.3878259745339
2000-04-06,401.83985393456936
2000-04-07,405.3527762856301
2000-04-10,397.89196266799274
2000-04-11,396.1294047255874
2000-04-12,391.6978210605471
2000-04-13,389.08405883652495
2000-04-14,371.5410789483133
2000-04-17,372.1530231209929
2000-04-18,382.01292542010384
2000-04-19,383.04751482670343
2000-04-20,382.23138798165206
2000-04-21,382.23138798165206
2000-04-24,377.2632765891716
2000-04-25,386.9334853602899
2000-04-26,385.6759148008578
2000-04-27,387.14750189580377
2000-04-28,391.29946845599216
2000-05-01,397.77061923424907
2000-05-02,392.902790007749
2000-05-03,386.6427030269337
2000-05-04,390.2092877983748
2000-05-05,394.0480104592784
2000-05-08,391.30367205824757
2000-05-09,388.70837209587916
2000-05-10,381.227690482
2000-05-11,388.8439887944103
2000-05-12,389.36180246092516
2000-05-15,393.24193396427296
2000-05-16,396.08711751025373
2000-05-17,392.31077373089465
2000-05-18,389.2944425696534
2000-05-19,384.2107385119372
2000-05-22,381.05946286831414
2000-05-23,377.9600564556545
2000-05-24,378.85248659199806
2000-05-25,376.1013911251028
2000-05-26,376.36846790152356
2000-05-29,376.3695126674047
2000-05-30,382.56245699800684
2000-05-31,382.31323239224815
2000-06-01,389.0273402006729
2000-06-02,398.11885247805554
2000-06-05,397.65924885701855
2000-06-06,397.3282506178531
2000-06-07,400.1107823011233
2000-06-08,398.7927045398528
2000-06-09,401.68873757233786
2000-06-12,397.99000250747565
2000-06-13,399.87371551480754
2000-06-14,400.51638109225274
2000-06-15,400.10744046629276
