Date,NORWAY SMALL VALUE
1997-09-08,314.3981375327819
1997-09-09,314.3503454957707
1997-09-10,315.0948588936038
1997-09-11,316.6841769179084
1997-09-12,313.90440726479466
1997-09-15,313.6961457831819
1997-09-16,311.1395155882735
1997-09-17,319.6841868573414
1997-09-18,319.9227627237781
1997-09-19,319.23270234555395
1997-09-22,317.7841523542511
1997-09-23,316.5172872363758
1997-09-24,318.7334187509505
1997-09-25,318.6437557929682
1997-09-26,320.5168090204798
1997-09-29,325.06245744353026
1997-09-30,326.87837726459674
1997-10-01,326.24080981577674
1997-10-02,327.06057166886114
1997-10-03,334.4330117853622
1997-10-06,333.6929053511915
1997-10-07,333.9523032632
1997-10-08,330.4513315434548
1997-10-09,330.9465336595543
1997-10-10,332.3352126943919
1997-10-13,332.87112546675786
1997-10-14,330.65484040086665
1997-10-15,328.03000770634173
1997-10-16,332.5497524865689
1997-10-17,325.27525641615017
1997-10-20,325.14495012020177
1997-10-21,323.94754172393647
1997-10-22,324.9418541024736
1997-10-23,324.60365116467057
1997-10-24,326.5926343118761
1997-10-27,322.8678192678524
1997-10-28,305.0086833824418
1997-10-29,320.39740159314835
1997-10-30,317.576218598906
1997-10-31,319.9014449424981
1997-11-03,320.492276595697
1997-11-04,321.12939483455284
1997-11-05,321.3752381955316
1997-11-06,325.4148746358882
1997-11-07,323.20382691636013
1997-11-10,321.84786937175824
1997-11-11,320.61958991172264
1997-11-12,312.354767785755
1997-11-13,309.09456164905214
1997-11-14,308.8087413801069
1997-11-17,309.79962374508773
1997-11-18,312.5705543370839
1997-11-19,309.729927216323
1997-11-20,308.68575304982375
1997-11-21,307.7274111392394
1997-11-24,305.68935020466034
1997-11-25,298.9667843137837
1997-11-26,296.15951505611565
1997-11-27,294.91653538089713
1997-11-28,296.57971955786826
1997-12-01,296.1096223912191
1997-12-02,297.2561300478677
1997-12-03,298.8847691737666
1997-12-04,298.66607872623683
1997-12-05,295.53501798600934
1997-12-08,298.1719446842014
1997-12-09,297.77846505553896
1997-12-10,297.34471950054177
1997-12-11,297.96231427986214
1997-12-12,297.2144990660046
1997-12-15,295.7505542391538
1997-12-16,292.74201072449847
1997-12-17,294.0868445281833
1997-12-18,293.621254341356
1997-12-19,288.8994139498482
1997-12-22,284.59435882686137
1997-12-23,288.9445155449768
1997-12-24,289.0081089347361
1997-12-25,289.0081089347361
1997-12-26,288.2151979935999
1997-12-29,292.2527022377583
1997-12-30,298.7005550426
1997-12-31,298.0948400382748
1998-01-01,298.09484003827487
1998-01-02,298.95003356061807
1998-01-05,296.53163413882777
1998-01-06,291.35299807006515
1998-01-07,285.64664830396566
1998-01-08,283.4227051509785
1998-01-09,279.824126506182
1998-01-12,270.5176081856987
1998-01-13,272.87371251487156
1998-01-14,275.70526414304305
1998-01-15,275.91312610243494
1998-01-16,277.79026048977835
1998-01-19,278.46528928106557
1998-01-20,280.33916122861683
1998-01-21,282.26528696943336
1998-01-22,282.52881216177246
1998-01-23,285.7516076179241
1998-01-26,286.237877533947
1998-01-27,284.25658321720124
1998-01-28,282.69338099149803
1998-01-29,280.49475396280815
1998-01-30,280.88641275603504
1998-02-02,283.6197602181671
1998-02-03,283.0251429676773
1998-02-04,283.7723355945837
1998-02-05,289.67580998525324
1998-02-06,286.8398498395987
1998-02-09,282.0512863840426
1998-02-10,282.9912175418998
1998-02-11,283.6949265910179
1998-02-12,282.1798078747946
1998-02-13,281.993986139442
1998-02-16,282.03890897075496
1998-02-17,281.06654588204185
1998-02-18,282.22362674235427
1998-02-19,282.5624065436476
1998-02-20,283.8594961328692
1998-02-23,284.3705936349035
1998-02-24,282.2755993260042
1998-02-25,279.71623902411505
1998-02-26,282.14590469316227
1998-02-27,281.76573699770097
1998-03-02,286.7970064450149
1998-03-03,290.81888846358186
1998-03-04,289.77747921352045
1998-03-05,286.37371971148036
1998-03-06,288.4433891405838
1998-03-09,290.127221678017
1998-03-10,290.42099511738434
1998-03-11,292.10019411302557
1998-03-12,293.6488711511158
1998-03-13,297.7772101323839
1998-03-16,296.8117452164688
1998-03-17,297.4460642606126
1998-03-18,296.3322835345209
1998-03-19,297.15176166428245
1998-03-20,297.26011029279175
1998-03-23,301.198938126549
1998-03-24,301.5508237747335
1998-03-25,301.87635080446177
1998-03-26,300.90360568790345
1998-03-27,298.5530983460282
1998-03-30,295.1417921805496
1998-03-31,291.36208128367304
1998-04-01,290.3992838032199
1998-04-02,290.35726197184584
1998-04-03,293.10485055571826
1998-04-06,293.92505429792703
1998-04-07,294.7777821717929
1998-04-08,298.00218647105146
1998-04-09,299.6779769598341
1998-04-10,299.6779769598341
1998-04-13,298.952393225828
1998-04-14,303.15880553634344
1998-04-15,307.17687911695697
1998-04-16,308.0332252279966
1998-04-17,307.0819408105717
1998-04-20,308.80668875078214
1998-04-21,312.90693192411555
1998-04-22,313.92283764352936
1998-04-23,311.49914916639693
1998-04-24,314.0655849423774
1998-04-27,311.24185883817097
1998-04-28,310.3589227013442
1998-04-29,309.84665101654434
1998-04-30,311.30213277275016
1998-05-01,313.9287109754801
1998-05-04,315.91897512288193
1998-05-05,316.5892789507133
1998-05-06,318.4017058625968
1998-05-07,315.5743815002349
1998-05-08,313.8765156009535
1998-05-11,313.2529565256546
1998-05-12,312.98803074983664
1998-05-13,311.4223767791327
1998-05-14,309.9229823873246
1998-05-15,307.7166869427103
1998-05-18,303.7087575255407
1998-05-19,303.3483524608316
1998-05-20,302.98862332941053
1998-05-21,303.99851753794087
1998-05-22,305.9570203099838
1998-05-25,300.65324928837356
1998-05-26,297.8781989549464
1998-05-27,288.21804532455855
1998-05-28,288.9266670250269
1998-05-29,290.56617804036506
1998-06-01,290.9331130501199
1998-06-02,291.39451418119
1998-06-03,290.8256931895907
1998-06-04,292.57972439057875
1998-06-05,294.3710794123998
1998-06-08,296.0868330505726
1998-06-09,294.1786145889364
1998-06-10,288.95844579102214
1998-06-11,286.0089916859692
1998-06-12,282.946623342156
1998-06-15,275.1872859789464
1998-06-16,275.71501365989485
1998-06-17,276.2842935227627
1998-06-18,274.11201886414705
1998-06-19,274.3527820272932
1998-06-22,269.62002511972423
1998-06-23,270.2034431919546
1998-06-24,272.71751815768255
1998-06-25,273.51241295344573
1998-06-26,270.1118911585041
1998-06-29,269.83533985840415
1998-06-30,272.93431771804893
1998-07-01,275.39608896905435
1998-07-02,272.89821948841967
1998-07-03,274.38053301966113
1998-07-06,274.4315295931888
1998-07-07,274.4341322810389
1998-07-08,272.9337395385072
1998-07-09,272.16213529014726
1998-07-10,273.8927476046138
1998-07-13,274.7848168127872
1998-07-14,274.77878612308484
1998-07-15,275.5775693034055
1998-07-16,277.6929364559882
1998-07-17,280.7243708631569
1998-07-20,282.46316580382
1998-07-21,279.1141989676509
1998-07-22,277.70333852301127
1998-07-23,276.3294128333495
1998-07-24,276.887316260078
1998-07-27,276.3326769146548
1998-07-28,276.43241688578917
1998-07-29,274.69924165000515
1998-07-30,275.4284004993645
1998-07-31,274.97593052416437
1998-08-03,271.8878609634402
1998-08-04,271.31484076799734
1998-08-05,268.7950075164077
1998-08-06,265.67731992036573
1998-08-07,266.2058095565288
1998-08-10,263.8601326949511
1998-08-11,257.64085505456296
1998-08-12,256.78358058708613
1998-08-13,252.64251362605867
1998-08-14,252.6436744702893
1998-08-17,249.89399996463146
1998-08-18,248.921689298237
1998-08-19,247.93715911292054
1998-08-20,242.84613609248427
1998-08-21,236.8390714460226
1998-08-24,233.7650211991278
1998-08-25,234.08212024332687
1998-08-26,225.11003858120316
1998-08-27,209.07097990174177
1998-08-28,217.7976152020286
1998-08-31,221.03182707597261
1998-09-01,218.77744651815402
1998-09-02,221.61455350178053
1998-09-03,214.18564653040121
1998-09-04,219.3971970093814
1998-09-07,222.54424935944098
1998-09-08,222.40792419458978
1998-09-09,222.03135729768778
1998-09-10,222.28458826036004
1998-09-11,221.2671421666615
1998-09-14,220.76179691740253
1998-09-15,216.79175805782725
1998-09-16,217.5969110604386
1998-09-17,213.544382837085
1998-09-18,210.8774635962929
1998-09-21,205.3021858685808
1998-09-22,205.99057908808217
1998-09-23,206.32733073532438
1998-09-24,208.49082322758832
1998-09-25,206.53252185227882
1998-09-28,206.03523887640515
1998-09-29,206.13593448100994
1998-09-30,205.45519218534727
1998-10-01,205.0464538074461
1998-10-02,203.2677735648681
1998-10-05,198.64398707270456
1998-10-06,198.3800800363066
1998-10-07,198.30685269559467
1998-10-08,189.93037990350143
1998-10-09,186.0552541291458
1998-10-12,188.1812760479071
1998-10-13,188.55996759191254
1998-10-14,186.4738748836222
1998-10-15,187.85837769889162
1998-10-16,194.1508538213676
1998-10-19,197.91940248928785
1998-10-20,200.3662783316939
1998-10-21,203.8788188386883
1998-10-22,208.64773510704163
1998-10-23,209.9439178204714
1998-10-26,209.0515386853816
1998-10-27,212.72245052402974
1998-10-28,208.89275498651347
1998-10-29,211.45120665600544
1998-10-30,217.9118610817744
1998-11-02,222.5359111894491
1998-11-03,218.96840510174303
1998-11-04,217.12668380635455
1998-11-05,216.0704373218484
1998-11-06,215.77646330160127
1998-11-09,210.03532246060414
1998-11-10,208.9397352395875
1998-11-11,212.4554481519383
1998-11-12,209.13350323651662
1998-11-13,211.38307999663544
1998-11-16,212.01274294346837
1998-11-17,210.86877108615232
1998-11-18,209.8376331511593
1998-11-19,211.43658878218508
1998-11-20,214.2072192545495
1998-11-23,214.43220497608252
1998-11-24,214.74556161737718
1998-11-25,213.0637366741592
1998-11-26,213.93066814605123
1998-11-27,213.02764617656942
1998-11-30,212.55622647084286
1998-12-01,210.77043858230493
1998-12-02,212.85464469791788
1998-12-03,210.51214567296446
1998-12-04,209.08132203222647
1998-12-07,206.02978400023486
1998-12-08,206.74702286664387
1998-12-09,203.30613977226136
1998-12-10,204.2850784073858
1998-12-11,201.10431893979376
1998-12-14,197.60262945968572
1998-12-15,193.03907223292975
1998-12-16,197.66925883169816
1998-12-17,199.68058742097196
1998-12-18,199.31315757985692
1998-12-21,199.56527185576934
1998-12-22,203.11989797671282
1998-12-23,205.4344016961043
1998-12-24,206.29930356435074
1998-12-25,206.29930356435074
1998-12-28,210.169164246812
1998-12-29,210.23520326357084
1998-12-30,209.7980219142788
1998-12-31,208.930632796245
1999-01-01,208.930632796245
1999-01-04,216.6084671836437
1999-01-05,224.444525680834
1999-01-06,230.617622829792
1999-01-07,230.43624236469617
1999-01-08,235.83738791660244
1999-01-11,237.51509104581064
1999-01-12,234.44718176079934
1999-01-13,224.61187028825384
1999-01-14,226.79379042839352
1999-01-15,225.15062731425434
1999-01-18,229.51277229592458
1999-01-19,230.0763622372529
1999-01-20,228.2751119939097
1999-01-21,226.44359177660513
1999-01-22,224.30937671163008
1999-01-25,223.66857755043677
1999-01-26,224.72734232426723
1999-01-27,226.50650873405527
1999-01-28,226.860057855298
1999-01-29,228.89814593807617
1999-02-01,229.0386146798218
1999-02-02,228.49450937052043
1999-02-03,227.2291997907071
1999-02-04,227.30474250341516
1999-02-05,227.80526707379525
1999-02-08,226.4446081319059
1999-02-09,223.84054969480886
1999-02-10,222.8238497835452
1999-02-11,223.07615313806815
1999-02-12,225.48300364739438
1999-02-15,223.0273464722988
1999-02-16,221.25729017573647
1999-02-17,216.53588856610415
1999-02-18,215.62545049841896
1999-02-19,214.8481428334142
1999-02-22,213.4199441594838
1999-02-23,213.12435543628737
1999-02-24,214.2121507010013
1999-02-25,215.23615643804703
1999-02-26,213.80356855213049
1999-03-01,214.1175621291752
1999-03-02,212.51064898277897
1999-03-03,213.23842466849337
1999-03-04,212.85035187802796
1999-03-05,217.65051987843128
1999-03-08,217.673428948809
1999-03-09,216.2068988868599
1999-03-10,216.2567519543381
1999-03-11,217.05948882567748
1999-03-12,223.14097079647755
1999-03-15,222.47200394058837
1999-03-16,220.99076661293827
1999-03-17,222.94138692830813
1999-03-18,224.22400350494277
1999-03-19,224.9460802311424
1999-03-22,223.59272093774794
1999-03-23,223.05011952761114
1999-03-24,221.69496973830863
1999-03-25,221.2236643037302
1999-03-26,219.27613992718747
1999-03-29,221.6032673830722
1999-03-30,221.48557653926434
1999-03-31,222.51062592480838
1999-04-01,222.86386316547177
1999-04-02,222.38833571917277
1999-04-05,221.02355172912166
1999-04-06,222.69935136503256
1999-04-07,223.48253795250312
1999-04-08,221.44253692733798
1999-04-09,220.84088633903363
1999-04-12,224.69596150459745
1999-04-13,223.504743764156
1999-04-14,226.8835017467828
1999-04-15,228.25491309936453
1999-04-16,230.25292572814362
1999-04-19,234.37180211326844
1999-04-20,235.33029137566854
1999-04-21,235.2940133335519
1999-04-22,238.32260375840622
1999-04-23,240.11802898726765
1999-04-26,240.1006959058518
1999-04-27,242.34846785456293
1999-04-28,241.55405732045222
1999-04-29,242.18715072534812
1999-04-30,243.36372438871888
1999-05-03,244.33859756992743
1999-05-04,249.9317707159674
1999-05-05,248.56819328241835
1999-05-06,249.42981256449733
1999-05-07,248.1313884755725
1999-05-10,252.3656345904246
1999-05-11,252.57336783140332
1999-05-12,248.73047212814964
1999-05-13,247.7238574029896
1999-05-14,249.54687373063013
1999-05-17,249.19773220754763
1999-05-18,246.42120479988094
1999-05-19,244.50944272526726
1999-05-20,244.86201785648996
1999-05-21,245.86554579534794
1999-05-24,245.4402818788537
1999-05-25,244.57296604688466
1999-05-26,240.93258157815578
1999-05-27,239.5884346189204
1999-05-28,238.2166698333121
1999-05-31,239.66543418412425
1999-06-01,242.67888977369614
1999-06-02,240.05882326729437
1999-06-03,239.43845318428717
1999-06-04,239.55567410647836
1999-06-07,240.25613798785466
1999-06-08,243.4352127187201
1999-06-09,242.91115390082462
1999-06-10,246.3713071236553
1999-06-11,249.1781732129601
1999-06-14,249.8916898690377
1999-06-15,249.67689596013926
1999-06-16,248.20920598590848
1999-06-17,247.2387585284651
1999-06-18,249.61263946418896
1999-06-21,250.3264191278383
1999-06-22,248.16658033335875
1999-06-23,248.00387282191178
1999-06-24,247.21957397721255
1999-06-25,246.08479697535668
1999-06-28,247.5786673597235
1999-06-29,249.22877662212287
1999-06-30,247.9346886547905
1999-07-01,247.79532454024505
1999-07-02,246.461335917185
1999-07-05,251.68592403517133
1999-07-06,252.7599071070031
1999-07-07,250.24351550192716
1999-07-08,250.4071879326923
1999-07-09,250.8386314907036
1999-07-12,251.53311640809537
1999-07-13,251.58327054146935
1999-07-14,252.96431919591663
1999-07-15,255.76704204640816
1999-07-16,255.66961395349568
1999-07-19,255.46932057251757
1999-07-20,257.8817119167056
1999-07-21,253.22134622952598
1999-07-22,251.69896112614123
1999-07-23,251.5636776768228
1999-07-26,255.13014377072204
1999-07-27,256.1911073298909
1999-07-28,255.56047875706128
1999-07-29,256.2074413881326
1999-07-30,257.6811331453545
1999-08-02,257.11624827277024
1999-08-03,256.0961914338513
1999-08-04,257.66383251683544
1999-08-05,259.2024342888107
1999-08-06,260.0488821349424
1999-08-09,258.27810740666723
1999-08-10,261.0603949852467
1999-08-11,264.68891902166837
1999-08-12,265.90445552531827
1999-08-13,262.84001986173524
1999-08-16,264.94972299197866
1999-08-17,264.7262123405598
1999-08-18,265.33878815138354
1999-08-19,265.9443084806272
1999-08-20,267.65907725069
1999-08-23,266.210657180799
1999-08-24,263.3258788180154
1999-08-25,260.59714260092767
1999-08-26,257.87660231431335
1999-08-27,259.389215568166
1999-08-30,258.57368545674206
1999-08-31,260.766498754412
1999-09-01,264.9690623604067
1999-09-02,263.7669323166304
1999-09-03,261.6210613808169
1999-09-06,263.5649749381546
1999-09-07,266.32911911463174
1999-09-08,263.8166080240693
1999-09-09,264.34991011962535
1999-09-10,265.4297777152753
1999-09-13,262.7656264505797
1999-09-14,262.23891085138956
1999-09-15,260.1840202903357
1999-09-16,259.12226460326315
1999-09-17,259.8874352576006
1999-09-20,262.3261025295099
1999-09-21,262.2614101624269
1999-09-22,260.3415925369047
1999-09-23,259.264134474914
1999-09-24,254.9077417118205
1999-09-27,254.37454606207015
1999-09-28,254.52827326558082
1999-09-29,252.24839830634266
1999-09-30,254.75634814047223
1999-10-01,255.9275434416724
1999-10-04,256.4764471237285
1999-10-05,256.592172843696
1999-10-06,256.44972576387966
1999-10-07,255.34634017031257
1999-10-08,249.4790309419773
1999-10-11,250.351199146453
1999-10-12,251.567762215096
1999-10-13,250.3385275678716
1999-10-14,249.18853845526758
1999-10-15,245.75833146647489
1999-10-18,241.30092483402046
1999-10-19,242.13018610160466
1999-10-20,245.344016702612
1999-10-21,241.65736053107008
1999-10-22,240.80700847904416
1999-10-25,239.7346486973545
1999-10-26,241.8893329688846
1999-10-27,240.2903619461443
1999-10-28,241.18006529387884
1999-10-29,241.56612415223347
1999-11-01,239.9334876235562
1999-11-02,237.4605542921408
1999-11-03,239.13881653410562
1999-11-04,239.10518211463088
1999-11-05,239.47420731767303
1999-11-08,239.85276251466345
1999-11-09,243.60029235915482
1999-11-10,243.71898897164107
1999-11-11,242.3311655699591
1999-11-12,240.53211393942334
1999-11-15,243.38944190404032
1999-11-16,244.77619826286139
1999-11-17,246.831614239896
1999-11-18,249.9618318920716
1999-11-19,249.34287506193994
1999-11-22,251.5400014058821
1999-11-23,251.3418192925125
1999-11-24,247.64398616955512
1999-11-25,248.70140226854843
1999-11-26,247.6978588268036
1999-11-29,247.62411516404762
1999-11-30,248.25439186035464
1999-12-01,248.63048416725627
1999-12-02,251.57330264746795
1999-12-03,254.9466966385807
1999-12-06,258.9108354613718
1999-12-07,260.4312138801146
1999-12-08,258.1427302576106
1999-12-09,257.59091500328844
1999-12-10,259.03816108758997
1999-12-13,256.30178246471337
1999-12-14,254.9486507125391
1999-12-15,251.72858616706102
1999-12-16,258.83664553441514
1999-12-17,261.29633416548575
1999-12-20,261.6734561900354
1999-12-21,257.8686967780242
1999-12-22,261.9649731593217
1999-12-23,265.2582751192402
1999-12-24,265.2582751192402
1999-12-27,269.9330806721376
1999-12-28,270.5579735671259
1999-12-29,269.0999127228667
1999-12-30,273.60097924719724
1999-12-31,273.60097924719724
2000-01-03,280.8097607216664
2000-01-04,273.2007279184102
2000-01-05,266.9933265329898
2000-01-06,268.78171938819236
2000-01-07,270.31150209949556
2000-01-10,271.28823928375635
2000-01-11,270.1261818115114
2000-01-12,266.6127424691959
2000-01-13,269.7861561812103
2000-01-14,269.33197843868686
2000-01-17,267.77249040821397
2000-01-18,266.41094667516717
2000-01-19,267.06601106019417
2000-01-20,269.0479146036694
2000-01-21,270.81142848798
2000-01-24,273.5978888093581
2000-01-25,271.0047828809507
2000-01-26,272.55140380333523
2000-01-27,265.80917538578757
2000-01-28,262.36618097973286
2000-01-31,257.0833483167662
2000-02-01,254.34172466811313
2000-02-02,256.6088636771185
2000-02-03,261.35874936301445
2000-02-04,259.0999618199412
2000-02-07,259.84341296263256
2000-02-08,262.3286861667584
2000-02-09,262.8095623815365
2000-02-10,263.16065436670794
2000-02-11,265.3912823008089
2000-02-14,261.7541168565876
2000-02-15,263.26220614273535
2000-02-16,259.0062171920369
2000-02-17,256.7747847538598
2000-02-18,257.27185864218495
2000-02-21,257.6798613288007
2000-02-22,261.6635471392169
2000-02-23,263.6493682047395
2000-02-24,262.4067711835235
2000-02-25,257.7871852997064
2000-02-28,253.89131131964717
2000-02-29,254.57509688036436
2000-03-01,258.23063981143616
2000-03-02,256.5617427258091
2000-03-03,257.6456975034703
2000-03-06,256.92536032213457
2000-03-07,257.20730209070496
2000-03-08,258.05392725290613
2000-03-09,260.04555343706
2000-03-10,261.33662197530924
2000-03-13,256.37391634356555
2000-03-14,255.48623611173124
2000-03-15,252.38570938805978
2000-03-16,253.72830862923288
2000-03-17,254.6158381688326
2000-03-20,253.12519372627048
2000-03-21,252.060413940445
2000-03-22,254.242703359477
2000-03-23,253.16878686669884
2000-03-24,253.63072761600142
2000-03-27,250.25567354158525
2000-03-28,249.39437956291857
2000-03-29,244.83469417809079
2000-03-30,244.98396297931342
2000-03-31,247.81746493821447
2000-04-03,249.58882250895468
2000-04-04,246.30883669072426
2000-04-05,237.48588469956542
2000-04-06,243.43912440495492
2000-04-07,247.2662687268391
2000-04-10,247.22765323035503
2000-04-11,242.66572650316243
2000-04-12,242.0519781921428
2000-04-13,240.95159817710402
2000-04-14,237.323635964795
2000-04-17,230.96049575351935
2000-04-18,231.30243704422062
2000-04-19,232.01253851477412
2000-04-20,231.94579536463462
2000-04-21,231.94579536463462
2000-04-24,232.4808182476624
2000-04-25,231.20927491160546
2000-04-26,230.48085048169986
2000-04-27,222.9865769354685
2000-04-28,225.22147086409544
2000-05-01,225.00770474245567
2000-05-02,230.3415007348388
2000-05-03,232.93761773420007
2000-05-04,231.3824567086926
2000-05-05,232.36334804790957
2000-05-08,232.13652347008536
2000-05-09,237.94751675295956
2000-05-10,236.54854584481208
2000-05-11,231.66745024276034
2000-05-12,234.69398772202194
2000-05-15,235.02078662565026
2000-05-16,238.0969746070653
2000-05-17,234.77076312005804
2000-05-18,236.48999128248562
2000-05-19,235.36987657689417
2000-05-22,234.40255509261925
2000-05-23,234.35952851274925
2000-05-24,229.75118602601847
2000-05-25,232.77945291835547
2000-05-26,235.5860155595539
2000-05-29,232.99407567462535
2000-05-30,238.1661265018753
2000-05-31,234.40091429440636
2000-06-01,235.28173087935613
2000-06-02,240.65125532734612
2000-06-05,241.55202321255203
2000-06-06,242.9278738328287
2000-06-07,243.0656647280414
2000-06-08,243.07457046768857
2000-06-09,241.55742125429978
2000-06-12,242.91893429754597
2000-06-13,244.2899975721984
2000-06-14,246.69793582839523
2000-06-15,246.38670434692293
