Date,ISRAEL SMALL VALUE
2002-05-31,285.8456443808663
2002-06-03,288.13369056405537
2002-06-04,286.771247790555
2002-06-05,285.7799785639794
2002-06-06,283.5266418289342
2002-06-07,282.74802987458236
2002-06-10,281.3702743939372
2002-06-11,276.1220897242536
2002-06-12,273.77030387565406
2002-06-13,272.44405914290655
2002-06-14,271.5033845096203
2002-06-17,273.37089547788673
2002-06-18,272.0451944364165
2002-06-19,266.9690662727317
2002-06-20,258.9072476219928
2002-06-21,258.8626376705637
2002-06-24,252.5136905383901
2002-06-25,261.6778811435311
2002-06-26,258.40302844218655
2002-06-27,264.20586975341575
2002-06-28,267.96238534370036
2002-07-01,264.1619322722848
2002-07-02,259.2280810550048
2002-07-03,256.0262822533227
2002-07-04,255.2463239191397
2002-07-05,256.94737229149615
2002-07-08,259.5082450926719
2002-07-09,262.92880796418603
2002-07-10,268.52297679549093
2002-07-11,265.0155596399699
2002-07-12,266.8004326158974
2002-07-15,274.91610404213714
2002-07-16,273.84499552179193
2002-07-17,282.45575426483657
2002-07-18,281.7211186287202
2002-07-19,280.9852598406545
2002-07-22,282.0350674476916
2002-07-23,275.94767643467765
2002-07-24,266.11153646304183
2002-07-25,263.42907959311697
2002-07-26,262.9003029754453
2002-07-29,271.01234972917587
2002-07-30,271.78890419461
2002-07-31,273.10197967872017
2002-08-01,269.17574892715714
2002-08-02,268.7031922393066
2002-08-05,260.8912225837917
2002-08-06,262.0181923312702
2002-08-07,266.0419349669286
2002-08-08,266.4605493559914
2002-08-09,267.439595963038
2002-08-12,264.9789561178392
2002-08-13,261.27272686957747
2002-08-14,263.99977318896606
2002-08-15,266.09611483454677
2002-08-16,265.79947862250236
2002-08-19,276.32471190266546
2002-08-20,280.151366675931
2002-08-21,283.42332608252235
2002-08-22,282.07891247282856
2002-08-23,280.8348277284787
2002-08-26,284.90300990253036
2002-08-27,283.72993965946677
2002-08-28,280.1369550495207
2002-08-29,278.0452039474117
2002-08-30,278.06157519273467
2002-09-02,272.78257445827956
2002-09-03,268.6495687854072
2002-09-04,268.32252197474236
2002-09-05,266.5503052050739
2002-09-06,268.26831484122766
2002-09-09,269.4904608767102
2002-09-10,269.42954829145367
2002-09-11,270.48232797990863
2002-09-12,267.84997764725114
2002-09-13,267.3766325370323
2002-09-16,267.14459024627024
2002-09-17,267.9269912365749
2002-09-18,260.2253641426472
2002-09-19,256.67149211520774
2002-09-20,255.1056391943027
2002-09-23,247.99209506211574
2002-09-24,243.48115663174596
2002-09-25,240.77043395935434
2002-09-26,241.70981109482642
2002-09-27,241.4606726130936
2002-09-30,236.68405023300633
2002-10-01,237.51459992417412
2002-10-02,237.45435596633084
2002-10-03,235.1937134608371
2002-10-04,233.57505580768637
2002-10-07,226.76079667586222
2002-10-08,228.84931286601886
2002-10-09,228.92486626905176
2002-10-10,228.32811403623674
2002-10-11,230.03910593596018
2002-10-14,226.62959037890752
2002-10-15,232.23237536118515
2002-10-16,227.12890019494355
2002-10-17,233.54441207360964
2002-10-18,233.92884208671484
2002-10-21,233.89105171766155
2002-10-22,231.73511327513063
2002-10-23,230.3443563899273
2002-10-24,231.83535562822817
2002-10-25,230.9326205116826
2002-10-28,226.8398476116133
2002-10-29,224.71470075690172
2002-10-30,228.94665936003517
2002-10-31,224.8318349204294
2002-11-01,228.6860981600505
2002-11-04,230.38345280704303
2002-11-05,235.52432053278548
2002-11-06,243.5462850751728
2002-11-07,240.58879299816903
2002-11-08,240.70440471083978
2002-11-11,241.77451437345997
2002-11-12,239.4006805010945
2002-11-13,239.5322519832451
2002-11-14,242.6990321718466
2002-11-15,242.642246066342
2002-11-18,245.05827151252421
2002-11-19,243.96462291744777
2002-11-20,245.67581572330897
2002-11-21,248.92359702621377
2002-11-22,250.09066505503827
2002-11-25,257.4399555842483
2002-11-26,259.61122898106936
2002-11-27,264.6163620942836
2002-11-28,265.7754987902747
2002-11-29,267.1849063107519
2002-12-02,275.08048319208973
2002-12-03,270.09217777201235
2002-12-04,263.19777688114834
2002-12-05,262.03311664922825
2002-12-06,260.24916191518935
2002-12-09,256.88584744893467
2002-12-10,263.44836598751516
2002-12-11,265.37518568636875
2002-12-12,265.7529418773745
2002-12-13,266.5002316331383
2002-12-16,264.4974447968823
2002-12-17,260.20508889862435
2002-12-18,255.4537339076072
2002-12-19,245.79666187404328
2002-12-20,245.73300459292125
2002-12-23,240.4364572710535
2002-12-24,238.06559133344348
2002-12-25,236.5118501865721
2002-12-26,242.52128483686243
2002-12-27,240.70428663384993
2002-12-30,236.57008239606364
2002-12-31,237.53576828886483
2003-01-01,234.98811451688405
2003-01-02,234.6731140452975
2003-01-03,234.17293805993282
2003-01-06,234.24842181434826
2003-01-07,234.26438368601663
2003-01-08,230.76261929876057
2003-01-09,232.93010437778474
2003-01-10,233.25437298255804
2003-01-13,229.53523404042272
2003-01-14,230.021258432082
2003-01-15,233.16354060197665
2003-01-16,235.07418459046983
2003-01-17,232.62630817889675
2003-01-20,225.470922518969
2003-01-21,224.55532401570974
2003-01-22,221.08646771474622
2003-01-23,223.38490267169328
2003-01-24,222.37653287494268
2003-01-27,223.54751253459432
2003-01-28,223.86198374726095
2003-01-29,226.20543318241818
2003-01-30,226.6537075828106
2003-01-31,225.41615945531376
2003-02-03,221.38084810924826
2003-02-04,216.54461027093623
2003-02-05,217.34749607839507
2003-02-06,216.45573503080803
2003-02-07,216.6278172525191
2003-02-10,217.13975349352518
2003-02-11,217.4811037706564
2003-02-12,216.02332796680602
2003-02-13,210.12453878104185
2003-02-14,211.9279126601825
2003-02-17,221.03786294889187
2003-02-18,225.51549930308317
2003-02-19,221.76600488204832
2003-02-20,219.6524164441881
2003-02-21,219.95931092288154
2003-02-24,222.65982429094356
2003-02-25,219.4673664959264
2003-02-26,220.83206688885375
2003-02-27,230.00829044214342
2003-02-28,230.98145741975887
2003-03-03,234.05875732380642
2003-03-04,233.05854428795323
2003-03-05,230.60989331796677
2003-03-06,234.53267647876982
2003-03-07,234.20962478166595
2003-03-10,231.63487157129893
2003-03-11,232.52616402419565
2003-03-12,232.18676691598012
2003-03-13,237.46463017952505
2003-03-14,236.12525773930403
2003-03-17,241.4573132703578
2003-03-18,241.8803762310476
2003-03-19,251.2618667684694
2003-03-20,249.50086218492225
2003-03-21,251.20880285177432
2003-03-24,248.28725042285566
2003-03-25,250.77710985453277
2003-03-26,256.5639926790187
2003-03-27,253.80366732899893
2003-03-28,253.6172935776131
2003-03-31,252.29414194987052
2003-04-01,258.43901546008055
2003-04-02,262.19417259263383
2003-04-03,263.3246255196169
2003-04-04,262.7114725887959
2003-04-07,270.8503055041244
2003-04-08,270.5296186797975
2003-04-09,272.9593358315733
2003-04-10,273.49068117687756
2003-04-11,274.05352169118925
2003-04-14,281.30325313205566
2003-04-15,287.8065383128126
2003-04-16,288.0102983819379
2003-04-17,288.77643320633456
2003-04-18,288.77643320633456
2003-04-21,288.4204743741247
