Date,AC ASIA VALUE WEIGHTED
2000-03-31,1941.002319372385
2000-04-03,1940.5432185499935
2000-04-04,1927.700681109941
2000-04-05,1911.4721815579358
2000-04-06,1903.1511335734915
2000-04-07,1905.384030093199
2000-04-10,1909.6588224829675
2000-04-11,1889.6655615250409
2000-04-12,1933.0011212069742
2000-04-13,1916.7765666267499
2000-04-14,1923.786354252187
2000-04-17,1832.2085449504125
2000-04-18,1885.0032466912453
2000-04-19,1906.4251301319212
2000-04-20,1901.3496821550357
2000-04-21,1876.99911954078
2000-04-24,1915.8545309987658
2000-04-25,1939.0405976507373
2000-04-26,1923.071231990401
2000-04-27,1932.00536698558
2000-04-28,1912.7508732086724
2000-05-01,1943.2344642738283
2000-05-02,1950.161202016733
2000-05-03,1981.0386182994112
2000-05-04,1993.3627073842597
2000-05-05,1986.4862924842187
2000-05-08,1979.3242122262764
2000-05-09,1935.7811403402466
2000-05-10,1913.3321123832334
2000-05-11,1899.1829188423349
2000-05-12,1920.0162025608674
2000-05-15,1888.8951722936558
2000-05-16,1914.9077528030364
2000-05-17,1935.66382408737
2000-05-18,1923.1331310008284
2000-05-19,1944.492846211898
2000-05-22,1872.553828079577
2000-05-23,1873.063142388368
2000-05-24,1864.0161662493608
2000-05-25,1868.0718193529651
2000-05-26,1817.2525818477786
2000-05-29,1819.3956382324388
2000-05-30,1820.8557372993228
2000-05-31,1813.1651159817006
2000-06-01,1812.958471950794
2000-06-02,1812.677039901561
2000-06-05,1864.4618241223864
2000-06-06,1854.6405408304029
2000-06-07,1861.6567890087483
2000-06-08,1858.529006119496
2000-06-09,1872.2622122014598
2000-06-12,1875.8817102244059
2000-06-13,1844.448518342874
2000-06-14,1832.401175521162
2000-06-15,1813.116301680595
2000-06-16,1808.118848597655
2000-06-19,1828.2319126844866
2000-06-20,1861.058352618653
2000-06-21,1898.1693512007018
2000-06-22,1917.0063309436046
2000-06-23,1915.3295249198388
2000-06-26,1895.2094797849452
2000-06-27,1915.406284423738
2000-06-28,1924.9501348057888
2000-06-29,1923.7847605429554
2000-06-30,1910.7707441607006
2000-07-03,1941.4130563040821
2000-07-04,1941.5474715108219
2000-07-05,1918.2492726619776
2000-07-06,1910.5661110918115
2000-07-07,1929.2789663308604
2000-07-10,1952.0304143083636
2000-07-11,1955.6593465282635
2000-07-12,1952.5879477196556
2000-07-13,1939.5583962208916
2000-07-14,1936.418163766567
2000-07-17,1932.830872191613
2000-07-18,1905.4203762820675
2000-07-19,1917.031908118205
2000-07-20,1913.1271231848616
2000-07-21,1873.8590618238854
2000-07-24,1850.9027446832579
2000-07-25,1831.1202171433404
2000-07-26,1824.353810647229
2000-07-27,1809.7740195161296
2000-07-28,1807.7161185260468
2000-07-31,1809.5411873801645
2000-08-01,1834.2151197714309
2000-08-02,1869.9907425056977
2000-08-03,1883.5200061792664
2000-08-04,1868.9941234746777
2000-08-07,1878.3552578982035
2000-08-08,1882.3307631948394
2000-08-09,1916.3403935099368
2000-08-10,1885.4574320635427
2000-08-11,1904.1910467672387
2000-08-14,1894.8458309718526
2000-08-15,1887.4830888524275
2000-08-16,1897.707775473777
2000-08-17,1878.132002284043
2000-08-18,1895.845895231129
2000-08-21,1891.5333343393381
2000-08-22,1932.7801131575545
2000-08-23,1953.8717111737412
2000-08-24,1938.12276147887
2000-08-25,1946.0204125585979
2000-08-28,1962.2860124719339
2000-08-29,1968.4995459951822
2000-08-30,1949.9545423564218
2000-08-31,1944.243791117292
2000-09-01,1937.0798664693075
2000-09-04,1939.450771163896
2000-09-05,1953.3756888882372
2000-09-06,1952.975131083128
2000-09-07,1974.4472129198343
2000-09-08,1985.0317301177658
2000-09-11,1965.1095082201423
2000-09-12,1942.5137494020805
2000-09-13,1941.548737755679
2000-09-14,1939.4787336082347
2000-09-15,1928.1841018426426
2000-09-18,1930.0015723292597
2000-09-19,1936.3483546723949
2000-09-20,1984.8405646005021
2000-09-21,1956.3473845073172
2000-09-22,1830.585603617968
2000-09-25,1882.7957205739367
2000-09-26,1868.3138526151472
2000-09-27,1842.3846666023455
2000-09-28,1843.3112958296429
2000-09-29,1871.9300015283334
2000-10-02,1876.8016010705103
2000-10-03,1904.0289838075469
2000-10-04,1913.623426626077
2000-10-05,1921.1641111281103
2000-10-06,1922.1542267086154
2000-10-09,1909.2622499081622
2000-10-10,1908.5367224984482
2000-10-11,1871.3497715267986
2000-10-12,1887.4458981652065
2000-10-13,1873.4510371988101
2000-10-16,1901.2677718373627
2000-10-17,1875.2283257427657
2000-10-18,1855.1657708887476
2000-10-19,1866.709621137174
2000-10-20,1896.9879163459927
2000-10-23,1891.9102000571436
2000-10-24,1894.9617994391979
2000-10-25,1912.4152361854926
2000-10-26,1909.7038826418343
2000-10-27,1873.8061932253916
2000-10-30,1852.3199184830835
2000-10-31,1853.8094711745894
2000-11-01,1878.1445796669793
2000-11-02,1886.2807399961007
2000-11-03,1895.0502940210938
2000-11-06,1917.8752850504545
2000-11-07,1914.8380338799884
2000-11-08,1919.7530908969143
2000-11-09,1893.3861422541415
2000-11-10,1869.9980696317577
2000-11-13,1846.3903533423584
2000-11-14,1850.3493383594127
2000-11-15,1847.6092946004978
2000-11-16,1831.9876060224574
2000-11-17,1832.2007275724386
2000-11-20,1821.8836824147322
2000-11-21,1807.2255342000035
2000-11-22,1800.1259423073943
2000-11-23,1797.2023666100606
2000-11-24,1801.2617215002758
2000-11-27,1810.5764318416132
2000-11-28,1800.2010605616329
2000-11-29,1762.9510668869602
2000-11-30,1753.6770037924132
2000-12-01,1769.368570375431
2000-12-04,1736.0936486505898
2000-12-05,1734.459629761533
2000-12-06,1752.085188744136
2000-12-07,1724.419390201632
2000-12-08,1731.0949859987497
2000-12-11,1792.3115596409614
2000-12-12,1788.7988086591731
2000-12-13,1793.1697185464554
2000-12-14,1754.2389171929326
2000-12-15,1703.2872111598747
2000-12-18,1705.6787266752053
2000-12-19,1691.1343693843248
2000-12-20,1642.3505867487181
2000-12-21,1607.054454640396
2000-12-22,1582.413096990986
2000-12-25,1615.6573736048751
2000-12-26,1594.8212064630623
2000-12-27,1585.5392522586685
2000-12-28,1593.9248816407228
2000-12-29,1578.9562552978311
2001-01-01,1579.7535224247938
2001-01-02,1565.5743571014395
2001-01-03,1566.8782269239953
2001-01-04,1574.3206136026886
2001-01-05,1582.9184780608216
2001-01-08,1586.3853542860952
2001-01-09,1583.2508659531718
2001-01-10,1564.2738582500558
2001-01-11,1517.78428349447
2001-01-12,1528.5229523607206
2001-01-15,1539.8656541278526
2001-01-16,1568.1026722187305
2001-01-17,1592.5435000236125
2001-01-18,1584.8826245818502
2001-01-19,1619.5206002739992
2001-01-22,1632.311499527924
2001-01-23,1621.6363869000445
2001-01-24,1638.757428933729
2001-01-25,1653.196228562648
2001-01-26,1636.347712390976
2001-01-29,1649.9164122571474
2001-01-30,1640.1264511916095
2001-01-31,1650.476221398274
2001-02-01,1639.3736546429905
2001-02-02,1640.2816043093167
2001-02-05,1603.2703009475426
2001-02-06,1615.0394996124417
2001-02-07,1607.225485373573
2001-02-08,1625.8931572864965
2001-02-09,1620.744689756647
2001-02-12,1611.6153790768142
2001-02-13,1630.9660553959725
2001-02-14,1643.481082679588
2001-02-15,1681.0621220594305
2001-02-16,1649.7209215848177
2001-02-19,1625.2701411642704
2001-02-20,1667.300914269204
2001-02-21,1639.960425479301
2001-02-22,1648.3455349766166
2001-02-23,1658.6767713390504
2001-02-26,1666.4605853362464
2001-02-27,1645.1322232177097
2001-02-28,1626.9362482669899
2001-03-01,1593.3160131436846
2001-03-02,1536.8461740791518
2001-03-05,1548.3184182027633
2001-03-06,1569.4217857839371
2001-03-07,1573.501013571653
2001-03-08,1572.788621013699
2001-03-09,1566.7423111980906
2001-03-12,1521.9079725934605
2001-03-13,1503.9890678425004
2001-03-14,1498.3420747510886
2001-03-15,1528.0398406059858
2001-03-16,1535.370398161476
2001-03-19,1537.8424495891493
2001-03-20,1520.8571670893189
2001-03-21,1586.5754852271202
2001-03-22,1574.2746878610603
2001-03-23,1593.3631791620094
2001-03-26,1635.7006742713395
2001-03-27,1619.41577588678
2001-03-28,1654.0354694666532
2001-03-29,1613.012400829982
2001-03-30,1585.8639103729197
2001-04-02,1558.0809557318207
2001-04-03,1573.1402608217795
2001-04-04,1547.23337296061
2001-04-05,1576.3026676803681
2001-04-06,1578.6492527323667
2001-04-09,1531.9138907684112
2001-04-10,1542.261861431766
2001-04-11,1581.1828389986024
2001-04-12,1588.6285098484716
2001-04-13,1584.6017215624695
2001-04-16,1587.1922908628628
2001-04-17,1594.8221254762211
2001-04-18,1664.3443408236583
2001-04-19,1660.727306442969
2001-04-20,1625.8099868399586
2001-04-23,1640.92211154953
2001-04-24,1643.972240099221
2001-04-25,1650.3075729448735
2001-04-26,1652.2031365916096
2001-04-27,1662.6497214925766
2001-04-30,1683.7260683043505
2001-05-01,1723.1022912963074
2001-05-02,1740.1940623270718
2001-05-03,1747.2810132912703
2001-05-04,1740.0305728299684
2001-05-07,1754.8323339595645
2001-05-08,1734.5708897311872
2001-05-09,1718.1767574333228
2001-05-10,1708.0285618517814
2001-05-11,1730.5715903515106
2001-05-14,1709.27756269682
2001-05-15,1707.2701445370933
2001-05-16,1677.4336344015476
2001-05-17,1713.6491981117608
2001-05-18,1711.1578871445843
2001-05-21,1738.2789485105877
2001-05-22,1758.3343310524758
2001-05-23,1799.2137874514933
2001-05-24,1802.6112725211851
2001-05-25,1790.6104983755763
2001-05-28,1769.4216860542654
2001-05-29,1800.0798917757897
2001-05-30,1768.8382820256406
2001-05-31,1783.7086974762244
2001-06-01,1778.402085709779
2001-06-04,1776.3462218569234
2001-06-05,1764.223960522771
2001-06-06,1766.209275649665
2001-06-07,1767.4775867479207
2001-06-08,1775.8386063799837
2001-06-11,1771.1315362790886
2001-06-12,1727.61393030396
2001-06-13,1723.2883073592727
2001-06-14,1704.178344145328
2001-06-15,1682.2038051920952
2001-06-18,1670.6982878954225
2001-06-19,1673.9878344121005
2001-06-20,1679.055346567273
2001-06-21,1691.6843850873304
2001-06-22,1700.615300296277
2001-06-25,1679.8867657270407
2001-06-26,1680.5564369467656
2001-06-27,1676.3764107071818
2001-06-28,1677.862763194829
2001-06-29,1709.4701706533976
2001-07-02,1703.7324371206253
2001-07-03,1705.0534926653554
2001-07-04,1696.330681393305
2001-07-05,1701.7459612436223
2001-07-06,1655.9581464716516
2001-07-09,1636.0770173457038
2001-07-10,1634.469074341048
2001-07-11,1610.5664055653585
2001-07-12,1648.6032748862594
2001-07-13,1635.1886762485026
2001-07-16,1621.0777797474655
2001-07-17,1613.4750205709367
2001-07-18,1558.451428479509
2001-07-19,1562.1147938379102
2001-07-20,1559.5434481420555
2001-07-23,1526.4235167740399
2001-07-24,1525.6780367722101
2001-07-25,1533.433746743328
2001-07-26,1539.5301540618568
2001-07-27,1547.210805969561
2001-07-30,1518.5273353896055
2001-07-31,1547.7477900166466
2001-08-01,1553.98253777195
2001-08-02,1581.2413043935549
2001-08-03,1563.3448376265887
2001-08-06,1569.531460829263
2001-08-07,1583.9362032355352
2001-08-08,1583.315542187984
2001-08-09,1527.2381076781667
2001-08-10,1527.0961901491498
2001-08-13,1509.0737198410584
2001-08-14,1550.7561666053462
2001-08-15,1545.2769662803025
2001-08-16,1530.7575465032812
2001-08-17,1520.5804623249956
2001-08-20,1505.6732260088588
2001-08-21,1515.3282289233523
2001-08-22,1513.3326856991973
2001-08-23,1513.4046191356588
2001-08-24,1506.6905039054523
2001-08-27,1524.2101004036451
2001-08-28,1514.2616134518084
2001-08-29,1501.3861659632423
2001-08-30,1483.6988149561985
2001-08-31,1477.985041567559
2001-09-03,1453.3507058634802
2001-09-04,1500.8273082767685
2001-09-05,1480.5172817896093
2001-09-06,1465.1946679685861
2001-09-07,1439.7317382129265
2001-09-10,1412.397921814794
2001-09-11,1414.9877733149467
2001-09-12,1320.874365396853
2001-09-13,1332.8170423763659
2001-09-14,1338.8886047287992
2001-09-17,1281.6989267818874
2001-09-18,1292.5224322764973
2001-09-19,1307.7010470086404
2001-09-20,1293.4195068285417
2001-09-21,1265.3992054329333
2001-09-24,1264.461471768629
2001-09-25,1263.931687859881
2001-09-26,1253.0393261409024
2001-09-27,1250.649882900888
2001-09-28,1293.488800101871
2001-10-01,1298.2429213814664
2001-10-02,1310.2108142490554
2001-10-03,1288.1890799708647
2001-10-04,1330.3149347264784
2001-10-05,1323.2614653537191
2001-10-08,1317.7712147824782
2001-10-09,1304.0356756855954
2001-10-10,1299.765674455891
2001-10-11,1341.3158798215834
2001-10-12,1351.4436554400254
2001-10-15,1340.1305704858346
2001-10-16,1342.8847179284392
2001-10-17,1359.0797687012116
2001-10-18,1342.4210553258501
2001-10-19,1349.6074811489348
2001-10-22,1358.3075123756637
2001-10-23,1380.8270361323612
2001-10-24,1383.8756421416622
2001-10-25,1387.03946996104
2001-10-26,1380.472813045728
2001-10-29,1347.695003601469
2001-10-30,1327.4633984071402
2001-10-31,1325.790429550041
2001-11-01,1324.0625282742592
2001-11-02,1326.1329796676698
2001-11-05,1344.4767858467467
2001-11-06,1355.6518902364387
2001-11-07,1324.1042701448039
2001-11-08,1352.843312286587
2001-11-09,1350.1746258260723
2001-11-12,1341.4847420195788
2001-11-13,1341.8204845489643
2001-11-14,1346.2776417476066
2001-11-15,1375.2709718870658
2001-11-16,1374.124010452021
2001-11-19,1402.4968030867628
2001-11-20,1395.104721620486
2001-11-21,1408.704836635286
2001-11-22,1402.1398630602016
2001-11-23,1410.0590616070376
2001-11-26,1437.5991147014372
2001-11-27,1425.1380382131547
2001-11-28,1387.631953183394
2001-11-29,1386.531770239964
2001-11-30,1390.1183849912898
2001-12-03,1371.930093627455
2001-12-04,1367.483814808559
2001-12-05,1405.9512188838667
2001-12-06,1411.7811076885384
2001-12-07,1400.8666061730191
2001-12-10,1370.532570514717
2001-12-11,1358.2760234483485
2001-12-12,1377.4811072182843
2001-12-13,1341.4735698793393
2001-12-14,1321.0043386102304
2001-12-17,1290.889793066469
2001-12-18,1295.3115534523336
2001-12-19,1301.4066693285731
2001-12-20,1321.375753682939
2001-12-21,1315.899411582657
2001-12-24,1327.5843618776987
2001-12-25,1327.3253345734186
2001-12-26,1317.3664196878779
2001-12-27,1323.4934663013446
2001-12-28,1355.4416247741283
2001-12-31,1347.6196477525455
2002-01-01,1347.6338335587698
2002-01-02,1325.7157543633098
2002-01-03,1337.1360039006859
2002-01-04,1379.1924034718743
2002-01-07,1392.8771503650048
2002-01-08,1362.0600446145208
2002-01-09,1363.999956092052
2002-01-10,1341.909305939336
2002-01-11,1335.5259088570426
2002-01-14,1336.5805368173783
2002-01-15,1317.1059694137568
2002-01-16,1327.4843604865464
2002-01-17,1329.6523434595017
2002-01-18,1340.9734072852027
2002-01-21,1347.6089407342536
2002-01-22,1317.70252214245
2002-01-23,1312.7027221483606
2002-01-24,1327.1496951161162
2002-01-25,1361.9877039076873
2002-01-28,1387.152298575959
2002-01-29,1369.2790510326392
2002-01-30,1349.4365984214492
2002-01-31,1359.4878658515486
2002-02-01,1339.2388788463404
2002-02-04,1325.0882811063786
2002-02-05,1303.9402833356414
2002-02-06,1302.3608966340632
2002-02-07,1313.551186400501
2002-02-08,1314.6601531354952
2002-02-11,1317.0063078500768
2002-02-12,1343.3838560209606
2002-02-13,1357.3080438991237
2002-02-14,1381.7331295654228
2002-02-15,1376.9952094585444
2002-02-18,1387.3191583356129
2002-02-19,1345.9978403556975
2002-02-20,1340.8249546332456
2002-02-21,1369.3684442812582
2002-02-22,1362.1854231632285
2002-02-25,1362.895828040958
2002-02-26,1362.3723686780997
2002-02-27,1402.1413082862018
2002-02-28,1411.450839899144
2002-03-01,1433.6398535205421
2002-03-04,1493.7617675842253
2002-03-05,1492.5232727699909
2002-03-06,1489.8096965998748
2002-03-07,1530.530056667978
2002-03-08,1542.159921844768
2002-03-11,1568.9304254554133
2002-03-12,1543.4146579230437
2002-03-13,1511.5304910633008
2002-03-14,1516.7889000790083
2002-03-15,1526.9125470887113
2002-03-18,1505.1538203091661
2002-03-19,1525.084301318407
2002-03-20,1507.205897308883
2002-03-21,1503.3754052496063
2002-03-22,1484.372173979421
2002-03-25,1480.1248811058776
2002-03-26,1478.0557676499768
2002-03-27,1503.3141016681188
2002-03-28,1515.0387512141065
2002-03-29,1491.0227219888266
2002-04-01,1461.875820754593
2002-04-02,1481.4515601100006
2002-04-03,1505.495286667914
2002-04-04,1513.069272639383
2002-04-05,1518.293574038597
2002-04-08,1522.3594198413693
2002-04-09,1499.9162513185079
2002-04-10,1496.5335171490133
2002-04-11,1478.291640027549
2002-04-12,1473.05242899959
2002-04-15,1490.096931816049
2002-04-16,1502.6661159651244
2002-04-17,1521.5930645855356
2002-04-18,1530.6366501435275
2002-04-19,1524.0077335672854
2002-04-22,1548.3250425597155
2002-04-23,1550.853033369673
2002-04-24,1542.0415646724223
2002-04-25,1529.1683606720646
2002-04-26,1522.2229304712287
2002-04-29,1506.8567978547223
2002-04-30,1502.875325107037
2002-05-01,1505.9191523635172
2002-05-02,1516.25371363354
2002-05-03,1508.7579133739696
2002-05-06,1490.0899494337234
2002-05-07,1482.658021324302
2002-05-08,1494.7179119794066
2002-05-09,1504.3603264468002
2002-05-10,1493.2377217047303
2002-05-13,1488.6755629437264
2002-05-14,1497.9942789404786
2002-05-15,1520.455464496098
2002-05-16,1529.6202747565908
2002-05-17,1539.0451692701342
2002-05-20,1540.6131453685136
2002-05-21,1547.5883694449394
