Date,AC PACIFIC VALUE WEIGHTED
1999-08-03,1515.1446024023774
1999-08-04,1490.8840299693625
1999-08-05,1463.0416566644453
1999-08-06,1446.6618247109006
1999-08-09,1447.7324391945888
1999-08-10,1445.870203133512
1999-08-11,1435.2189049239946
1999-08-12,1454.170402988782
1999-08-13,1459.4671565500116
1999-08-16,1494.4570601624685
1999-08-17,1501.097095766113
1999-08-18,1516.5415680623146
1999-08-19,1510.4437327245237
1999-08-20,1532.8415185202728
1999-08-23,1562.7392273639155
1999-08-24,1563.236808910808
1999-08-25,1569.0969438110008
1999-08-26,1555.8492428168624
1999-08-27,1544.1644492529174
1999-08-30,1562.4274951086356
1999-08-31,1517.2053340416585
1999-09-01,1546.5789613938043
1999-09-02,1532.1233641137228
1999-09-03,1533.1104378104803
1999-09-06,1558.732455297131
1999-09-07,1539.1347492599543
1999-09-08,1531.5651826257335
1999-09-09,1573.918784817481
1999-09-10,1590.2543989716517
1999-09-13,1640.456971820213
1999-09-14,1631.5379295528012
1999-09-15,1635.3946491775564
1999-09-16,1600.6159561434692
1999-09-17,1589.186101794502
1999-09-20,1598.3183864744876
1999-09-21,1624.6791179922454
1999-09-22,1582.361861727629
1999-09-23,1590.7889845043055
1999-09-24,1551.468802094162
1999-09-27,1526.9737479109315
1999-09-28,1544.66529290693
1999-09-29,1512.0525373218998
1999-09-30,1530.2140043789632
1999-10-01,1542.836713009745
1999-10-04,1529.7629393278687
1999-10-05,1522.160732740738
1999-10-06,1525.560699485927
1999-10-07,1533.3200218202776
1999-10-08,1550.2615645498408
1999-10-11,1553.520302620835
1999-10-12,1552.8638500098473
1999-10-13,1520.694840975801
1999-10-14,1531.6241461993368
1999-10-15,1507.9186140707022
1999-10-18,1477.392631367469
1999-10-19,1480.9776799471836
1999-10-20,1508.897494244604
1999-10-21,1500.1616236758698
1999-10-22,1527.436711186789
1999-10-25,1544.1802317804136
1999-10-26,1560.555136879651
1999-10-27,1559.0061547769228
1999-10-28,1559.7712721147718
1999-10-29,1602.5500113050518
1999-11-01,1611.5210782415859
1999-11-02,1621.0659504684934
1999-11-03,1613.766066048863
1999-11-04,1646.1821710223005
1999-11-05,1631.0880545454982
1999-11-08,1627.4284219542694
1999-11-09,1630.2281813588127
1999-11-10,1645.107396305432
1999-11-11,1639.3019371219152
1999-11-12,1657.3437098052
1999-11-15,1651.57662018119
1999-11-16,1647.0016624241869
1999-11-17,1651.7489889580752
1999-11-18,1682.6273732925217
1999-11-19,1702.740527768169
1999-11-22,1714.5300465429166
1999-11-23,1725.262232287752
1999-11-24,1725.8469421046918
1999-11-25,1709.5692968191256
1999-11-26,1754.8395279091487
1999-11-29,1771.3847941339673
1999-11-30,1743.8569396885762
1999-12-01,1749.553943281518
1999-12-02,1767.477864559911
1999-12-03,1769.5791073289474
1999-12-06,1729.0231275230326
1999-12-07,1736.5292056619892
1999-12-08,1713.5526925154688
1999-12-09,1728.873202871301
1999-12-10,1747.347096823498
1999-12-13,1737.2561240185755
1999-12-14,1737.3493581584696
1999-12-15,1736.5675956622679
1999-12-16,1710.4897544305238
1999-12-17,1734.5072946644946
1999-12-20,1741.84188343443
1999-12-21,1736.5437389180413
1999-12-22,1761.1789506429259
1999-12-23,1744.328288048108
1999-12-24,1741.5389959023523
1999-12-27,1739.8168538776695
1999-12-28,1767.3821788186228
1999-12-29,1772.5997711293562
1999-12-30,1784.2195355599924
1999-12-31,1784.361596817317
2000-01-03,1778.62518256383
2000-01-04,1739.6412900502053
2000-01-05,1686.6140907287706
2000-01-06,1632.1927794283843
2000-01-07,1654.914229760683
2000-01-10,1668.583116898367
2000-01-11,1692.565746460546
2000-01-12,1682.5986417575923
2000-01-13,1692.8524936417407
2000-01-14,1733.7297355894304
2000-01-17,1777.201384496283
2000-01-18,1753.8367039923126
2000-01-19,1718.7789438361679
2000-01-20,1731.557999571513
2000-01-21,1736.0623159801873
2000-01-24,1740.331338398619
2000-01-25,1707.5836511106831
2000-01-26,1729.9687100958618
2000-01-27,1772.2394085668523
2000-01-28,1789.7003863943078
2000-01-31,1783.326988122608
2000-02-01,1768.5826249427412
2000-02-02,1780.7552765331668
2000-02-03,1769.41443749301
2000-02-04,1790.366892304684
2000-02-07,1787.9240260217864
2000-02-08,1742.509594814588
2000-02-09,1746.1286625245623
2000-02-10,1744.2762504621153
2000-02-11,1739.9196035847344
2000-02-14,1723.2682619953769
2000-02-15,1681.554977554727
2000-02-16,1681.1464869072581
2000-02-17,1687.8887596955085
2000-02-18,1673.2526325917052
2000-02-21,1629.0964690506821
2000-02-22,1583.5287141356089
2000-02-23,1607.1614020276288
2000-02-24,1627.3450107674541
2000-02-25,1674.800542753602
2000-02-28,1696.1777955511388
2000-02-29,1696.6755592137968
2000-03-01,1723.5803843150309
2000-03-02,1727.138275214157
2000-03-03,1727.0478512763127
2000-03-06,1722.754899997897
2000-03-07,1756.1391865590326
2000-03-08,1745.7601067310509
2000-03-09,1728.9771946755775
2000-03-10,1752.247661037692
2000-03-13,1721.8379838352423
2000-03-14,1727.6494654047735
2000-03-15,1696.2014383527087
2000-03-16,1712.6076467334406
2000-03-17,1741.8578246483619
2000-03-20,1732.296092094898
2000-03-21,1722.394666058963
2000-03-22,1732.3362983702273
2000-03-23,1720.778632301409
2000-03-24,1734.4369504247293
2000-03-27,1770.7070988287735
2000-03-28,1809.4358756360862
2000-03-29,1875.3951410495672
2000-03-30,1844.0462797633488
2000-03-31,1876.6663043708847
2000-04-03,1878.9806842979945
2000-04-04,1871.0294918042728
2000-04-05,1855.683083865229
2000-04-06,1846.656561275234
2000-04-07,1845.7358686101302
2000-04-10,1849.001975302599
2000-04-11,1829.5784657364873
2000-04-12,1870.7954437225326
2000-04-13,1855.6653762538633
2000-04-14,1862.1359768142484
2000-04-17,1772.0409941508688
2000-04-18,1824.607867250692
2000-04-19,1848.0197726465997
2000-04-20,1843.2600033614306
2000-04-21,1820.896089272896
2000-04-24,1858.093730781772
2000-04-25,1880.9016590404815
2000-04-26,1865.4887819483008
2000-04-27,1874.3761346120891
2000-04-28,1856.6271178351776
2000-05-01,1883.3648068834186
2000-05-02,1895.4959667177775
2000-05-03,1926.3120077634178
2000-05-04,1934.7996205673303
2000-05-05,1930.5896214910686
2000-05-08,1923.7658285656673
2000-05-09,1880.8461364878956
2000-05-10,1858.2615383142195
2000-05-11,1845.1824409901476
2000-05-12,1867.0996306230973
2000-05-15,1836.118512792413
2000-05-16,1863.7835663980027
2000-05-17,1881.13299896492
2000-05-18,1868.271166217336
2000-05-19,1888.84940752616
2000-05-22,1821.500753830588
2000-05-23,1822.8130846434601
2000-05-24,1812.693855916487
2000-05-25,1815.9519367327528
2000-05-26,1765.8942150138748
2000-05-29,1768.8426578192634
2000-05-30,1770.6886115967545
2000-05-31,1762.8055223352217
2000-06-01,1764.6283632825546
2000-06-02,1765.6523723127514
2000-06-05,1814.133065373426
2000-06-06,1806.1200677111365
2000-06-07,1811.52723958207
2000-06-08,1807.7277864780215
2000-06-09,1819.6410411290847
2000-06-12,1824.3594643480699
2000-06-13,1794.7342989732767
2000-06-14,1784.6091774091694
2000-06-15,1767.2903098490287
2000-06-16,1762.679840246236
2000-06-19,1779.4978411165553
2000-06-20,1810.3326161587286
2000-06-21,1847.360488961291
2000-06-22,1864.462874174245
2000-06-23,1863.524373351821
2000-06-26,1846.0645360927972
2000-06-27,1865.960338172552
2000-06-28,1875.1627099077891
2000-06-29,1874.9672520529905
2000-06-30,1864.5603728876677
2000-07-03,1891.9457949249038
2000-07-04,1891.504979832583
2000-07-05,1867.0713461105638
2000-07-06,1859.8932287111047
2000-07-07,1877.3205383280385
2000-07-10,1899.1247870333957
2000-07-11,1901.6204531959418
2000-07-12,1899.5480497803728
2000-07-13,1887.2704506711166
2000-07-14,1884.3772748318052
2000-07-17,1881.743308317698
2000-07-18,1856.370742474056
2000-07-19,1867.2256600978073
2000-07-20,1865.171735560142
2000-07-21,1831.4337619386274
2000-07-24,1811.1115434147835
2000-07-25,1789.6195416767314
2000-07-26,1785.863246509071
2000-07-27,1770.8250044435665
2000-07-28,1769.9202190232534
2000-07-31,1769.9007836753317
2000-08-01,1793.8537752521354
2000-08-02,1828.9022638953488
2000-08-03,1843.3524624481668
2000-08-04,1830.2416850365303
2000-08-07,1840.494964806385
2000-08-08,1844.5654379783516
2000-08-09,1874.5749374814634
2000-08-10,1847.0607489988718
2000-08-11,1864.7927683391224
2000-08-14,1856.2305744995128
2000-08-15,1849.0294243146352
2000-08-16,1859.8369972444596
2000-08-17,1843.2064079650868
2000-08-18,1859.2807818016195
2000-08-21,1854.7736157739216
2000-08-22,1893.1817255968458
2000-08-23,1911.167275870989
2000-08-24,1895.9827225109827
2000-08-25,1903.2292918047947
2000-08-28,1918.3624196452784
2000-08-29,1924.9855310811
2000-08-30,1907.2047906003177
2000-08-31,1900.6609699007763
2000-09-01,1893.7336833461027
2000-09-04,1895.4964264648067
2000-09-05,1908.0379865454818
2000-09-06,1905.7841792489498
2000-09-07,1923.9155492557018
2000-09-08,1933.991750997319
2000-09-11,1916.1494899743948
2000-09-12,1896.7666131075898
2000-09-13,1895.3701628743179
2000-09-14,1893.1412048538143
2000-09-15,1881.9903757227726
2000-09-18,1883.357053647648
2000-09-19,1889.1526967037973
2000-09-20,1934.0573557240161
2000-09-21,1907.3863443360501
2000-09-22,1789.4779580237664
2000-09-25,1838.2337317394326
2000-09-26,1826.1231333612836
2000-09-27,1802.1871076297473
2000-09-28,1804.284345831181
2000-09-29,1829.9098011168319
2000-10-02,1835.7334010787529
2000-10-03,1861.6897825719454
2000-10-04,1870.0958907160132
2000-10-05,1876.8469418920308
2000-10-06,1877.9942958982092
2000-10-09,1865.0426064140495
2000-10-10,1864.8186230747185
2000-10-11,1831.2497571563808
2000-10-12,1844.9951723504414
2000-10-13,1831.8416779387944
2000-10-16,1858.8448514248869
2000-10-17,1833.8919828511087
2000-10-18,1815.3428714853258
2000-10-19,1825.7470182419345
2000-10-20,1857.1004943368357
2000-10-23,1854.5712001645018
2000-10-24,1856.9510688704295
2000-10-25,1871.6400635534335
2000-10-26,1868.438609019967
2000-10-27,1834.9957183395893
2000-10-30,1815.7254364026828
2000-10-31,1814.1754673681735
2000-11-01,1837.0354093946867
2000-11-02,1843.2260437871653
2000-11-03,1852.5600095657835
2000-11-06,1875.764041970057
2000-11-07,1873.8514501943068
2000-11-08,1877.973916777272
2000-11-09,1853.0898359746193
2000-11-10,1830.207981179034
2000-11-13,1808.152362000123
2000-11-14,1810.8035724833276
2000-11-15,1809.487761905555
2000-11-16,1794.6191599822243
2000-11-17,1796.3167483161678
2000-11-20,1786.4125577203736
2000-11-21,1771.755612052526
2000-11-22,1767.877632331034
2000-11-23,1766.4470103108624
2000-11-24,1770.0284015057714
2000-11-27,1778.065633762303
2000-11-28,1766.270866473879
2000-11-29,1730.9420159670608
2000-11-30,1722.2967874781712
2000-12-01,1739.3029565435247
2000-12-04,1707.4862176993206
2000-12-05,1705.5692266573142
2000-12-06,1722.6486832676594
2000-12-07,1696.5992289297021
2000-12-08,1701.6535539364847
2000-12-11,1758.6454761721482
2000-12-12,1755.238684340142
2000-12-13,1758.0047693677072
2000-12-14,1720.5361436540634
2000-12-15,1672.5472110200747
2000-12-18,1673.4436679202397
2000-12-19,1661.1502266508344
2000-12-20,1615.4280092261101
2000-12-21,1581.7262767852185
2000-12-22,1559.337583435199
2000-12-25,1590.5405876281768
2000-12-26,1572.2260997527642
2000-12-27,1563.9650858560656
2000-12-28,1570.6202995484834
2000-12-29,1554.1959298591937
2001-01-01,1554.5739168973307
2001-01-02,1542.178054566634
2001-01-03,1542.346896396862
2001-01-04,1552.7404845893623
2001-01-05,1560.967861233572
2001-01-08,1562.5166263778883
2001-01-09,1559.1214219781268
2001-01-10,1540.7731471833163
2001-01-11,1496.2769924046784
2001-01-12,1506.296961110981
2001-01-15,1516.828461830064
2001-01-16,1543.338629398057
2001-01-17,1566.795417095132
2001-01-18,1560.2137319714095
2001-01-19,1594.0321680241448
2001-01-22,1604.9059461433594
2001-01-23,1593.1106375481727
2001-01-24,1607.976149622807
2001-01-25,1622.2776556667861
2001-01-26,1606.0707859072502
2001-01-29,1620.203861234595
2001-01-30,1610.4805501735366
2001-01-31,1621.022653004553
2001-02-01,1612.2656125001158
2001-02-02,1611.4667869576851
2001-02-05,1573.110171726528
2001-02-06,1585.185996063798
2001-02-07,1576.7357998513621
2001-02-08,1592.7532471071113
2001-02-09,1585.7358790464034
2001-02-12,1578.368197293544
2001-02-13,1597.5248824488106
2001-02-14,1608.0525753917962
2001-02-15,1642.1326597913276
2001-02-16,1614.8283279206223
2001-02-19,1589.9130635630677
2001-02-20,1628.933866736433
2001-02-21,1604.7310522353077
2001-02-22,1612.5192591575471
2001-02-23,1624.1027897491338
2001-02-26,1631.9432956560274
2001-02-27,1612.3196005828472
2001-02-28,1594.3034592033837
2001-03-01,1562.3065010205792
2001-03-02,1509.5360144819083
2001-03-05,1520.769777504994
2001-03-06,1539.3596725729417
2001-03-07,1543.4102557683975
2001-03-08,1541.4998381578516
2001-03-09,1537.5490471119963
2001-03-12,1496.5215522894262
2001-03-13,1479.8086532862062
2001-03-14,1473.552460470061
2001-03-15,1499.2273313467392
2001-03-16,1507.8899293503084
2001-03-19,1510.195924998974
2001-03-20,1494.9682843405067
2001-03-21,1554.8555955930049
2001-03-22,1543.5335725427838
2001-03-23,1561.037641495322
2001-03-26,1601.9735899370396
2001-03-27,1585.8268665648905
2001-03-28,1617.8179643434135
2001-03-29,1579.212739427742
2001-03-30,1553.6893173868903
2001-04-02,1529.544297652611
2001-04-03,1542.8380270790096
2001-04-04,1519.225287807935
2001-04-05,1547.894912209861
2001-04-06,1551.4088142699584
2001-04-09,1506.6028200465505
2001-04-10,1518.8337242092307
2001-04-11,1559.1079977903896
2001-04-12,1567.9747002953482
2001-04-13,1564.1381594872544
2001-04-16,1566.9423854287452
2001-04-17,1571.4273485885603
2001-04-18,1633.851055640156
2001-04-19,1633.8390465924754
2001-04-20,1602.007858622476
2001-04-23,1612.9541417491848
2001-04-24,1615.9501978731373
2001-04-25,1621.3869992062
2001-04-26,1624.4447489334084
2001-04-27,1636.2060572072521
2001-04-30,1657.177562215748
2001-05-01,1695.3067124103757
2001-05-02,1711.566933119983
2001-05-03,1719.5114075715253
2001-05-04,1710.6571053920165
2001-05-07,1724.7795732651914
2001-05-08,1705.4943065050054
2001-05-09,1691.7015407181768
2001-05-10,1684.6956642555035
2001-05-11,1705.9682104756669
2001-05-14,1685.158107290202
2001-05-15,1683.3650835780566
2001-05-16,1655.0059219780815
2001-05-17,1690.7517912807953
2001-05-18,1687.61690398715
2001-05-21,1716.37247505372
2001-05-22,1734.7497414471443
2001-05-23,1772.2343769933082
2001-05-24,1774.9265769959366
2001-05-25,1764.906693623928
2001-05-28,1744.0948605945048
2001-05-29,1771.0612027613442
2001-05-30,1741.1025382981788
2001-05-31,1753.64115108457
2001-06-01,1750.8379390759683
2001-06-04,1750.3673029584193
2001-06-05,1739.606978441052
2001-06-06,1743.3477774852709
2001-06-07,1746.4338146452967
2001-06-08,1755.2456396034468
2001-06-11,1750.8904002904821
2001-06-12,1709.269928720415
2001-06-13,1705.6979236600837
2001-06-14,1688.3714045062165
2001-06-15,1668.7027449589277
2001-06-18,1655.4359612566639
2001-06-19,1657.9489165389002
2001-06-20,1663.591548269129
2001-06-21,1675.1663985374175
2001-06-22,1684.7093592704102
2001-06-25,1664.416205166882
2001-06-26,1665.531997106861
2001-06-27,1660.1953463202606
2001-06-28,1661.8420097765609
2001-06-29,1692.7987564818225
2001-07-02,1685.9949023111164
2001-07-03,1689.7968563438592
2001-07-04,1681.5650506290497
2001-07-05,1684.4429594305466
2001-07-06,1637.9897624415635
2001-07-09,1619.0154283016939
2001-07-10,1618.2049756058973
2001-07-11,1594.809850946044
2001-07-12,1630.7483050099754
2001-07-13,1619.5518202772444
2001-07-16,1607.482224613193
2001-07-17,1599.231480556059
2001-07-18,1548.0414987906001
2001-07-19,1551.9966319073326
2001-07-20,1547.5478793880502
2001-07-23,1517.1248034707169
2001-07-24,1515.3887953983517
2001-07-25,1522.0874445072086
2001-07-26,1526.922552716205
2001-07-27,1533.4185299698531
2001-07-30,1507.2506340246607
2001-07-31,1535.543107817262
2001-08-01,1545.0876498210137
2001-08-02,1572.0957412698585
2001-08-03,1554.1321095299566
2001-08-06,1560.3660637660882
2001-08-07,1573.860664296423
2001-08-08,1573.9353421220287
2001-08-09,1519.9586786975708
2001-08-10,1518.9617363529467
2001-08-13,1501.656732159027
2001-08-14,1540.0418914532033
2001-08-15,1535.5497344319083
2001-08-16,1520.8170167468954
2001-08-17,1513.1046904354316
2001-08-20,1498.016141005319
2001-08-21,1507.9890431242177
2001-08-22,1506.2672274819847
2001-08-23,1506.2919576921727
2001-08-24,1500.630582387922
2001-08-27,1517.833060256507
2001-08-28,1508.1161544420004
2001-08-29,1495.7422033751056
2001-08-30,1478.7677038157155
2001-08-31,1470.676465635489
2001-09-03,1447.1472632060047
2001-09-04,1492.8256173487653
2001-09-05,1473.7752984737078
2001-09-06,1458.7397314775021
2001-09-07,1432.2230252405584
2001-09-10,1406.1435211557302
2001-09-11,1409.821071508422
2001-09-12,1317.6309205017903
2001-09-13,1329.164950225629
2001-09-14,1334.9680603882816
2001-09-17,1275.8018587042134
2001-09-18,1285.5104063588865
2001-09-19,1298.9102481808463
2001-09-20,1284.2516431688646
2001-09-21,1257.1495360215856
2001-09-24,1256.0624258451596
2001-09-25,1257.1273151545151
2001-09-26,1246.6940865055774
2001-09-27,1243.6191842220044
2001-09-28,1286.2468252671404
2001-10-01,1292.076292916804
2001-10-02,1305.3143164334797
2001-10-03,1284.844019998222
2001-10-04,1324.6640559131474
2001-10-05,1320.757295916142
2001-10-08,1315.3671560295172
2001-10-09,1301.6070956084038
2001-10-10,1296.953065298213
2001-10-11,1337.6590346202138
2001-10-12,1348.2561288447453
2001-10-15,1339.0998792801652
2001-10-16,1341.8766256105391
2001-10-17,1358.3504432651146
2001-10-18,1341.0248961165892
2001-10-19,1346.1593213016235
2001-10-22,1354.2452697783083
2001-10-23,1376.450546581314
2001-10-24,1379.9711660042292
2001-10-25,1382.5989274764854
2001-10-26,1376.232804874115
2001-10-29,1344.373559034111
2001-10-30,1325.6319618703644
2001-10-31,1324.1782653339421
2001-11-01,1322.6346323800858
2001-11-02,1323.4761967318643
2001-11-05,1341.0701826020636
2001-11-06,1354.5637876615347
2001-11-07,1324.4257488308742
2001-11-08,1352.078900263983
2001-11-09,1349.9484935521116
2001-11-12,1343.83870542422
2001-11-13,1345.283649187032
2001-11-14,1350.743020101318
2001-11-15,1377.432264277319
2001-11-16,1375.8526898628975
2001-11-19,1402.383544450044
2001-11-20,1396.2314661435082
2001-11-21,1407.840593791794
2001-11-22,1400.7781446271028
2001-11-23,1409.1744927627815
2001-11-26,1435.06643733889
2001-11-27,1425.5463565053744
2001-11-28,1389.066464362694
2001-11-29,1387.130708567768
2001-11-30,1390.7605040667286
2001-12-03,1373.544120969639
2001-12-04,1368.160600547251
2001-12-05,1404.9837226232817
2001-12-06,1410.5561972943058
2001-12-07,1400.1583173964789
2001-12-10,1371.0361841107635
2001-12-11,1359.9985461538722
2001-12-12,1377.4376973190601
2001-12-13,1343.6050013770202
2001-12-14,1323.197845393713
2001-12-17,1294.7703318660738
2001-12-18,1299.8428983750237
2001-12-19,1306.0631159822894
2001-12-20,1323.8603067261
2001-12-21,1321.4612369908466
2001-12-24,1334.740870048049
2001-12-25,1334.4990748800508
2001-12-26,1325.377969632111
2001-12-27,1331.760559977218
2001-12-28,1362.578294747435
2001-12-31,1353.9965715038948
2002-01-01,1353.9965715038948
2002-01-02,1333.167745677459
2002-01-03,1343.467479612821
2002-01-04,1384.589908061471
2002-01-07,1398.0045398205089
2002-01-08,1369.4909534297606
2002-01-09,1370.9398122348002
2002-01-10,1349.8800289612009
2002-01-11,1344.0824998743153
2002-01-14,1343.0367783146762
2002-01-15,1325.1411293402907
2002-01-16,1335.7770740771327
2002-01-17,1336.3550802718337
2002-01-18,1346.6936905661614
2002-01-21,1353.9204457916069
2002-01-22,1327.711712097997
2002-01-23,1323.2104008114122
2002-01-24,1337.9087341504253
2002-01-25,1372.1161930705757
2002-01-28,1395.4597155142992
2002-01-29,1379.4844181248864
2002-01-30,1358.4463686131526
2002-01-31,1368.8068596780538
2002-02-01,1349.3093616169056
2002-02-04,1336.3478117521772
2002-02-05,1315.477394283877
2002-02-06,1311.6017094186539
2002-02-07,1320.4791594629164
2002-02-08,1323.1457945379962
2002-02-11,1326.0124726837996
2002-02-12,1350.2656818254834
2002-02-13,1363.4476816025021
2002-02-14,1387.9004533171994
2002-02-15,1382.4429717197788
2002-02-18,1392.417591984129
2002-02-19,1353.8707130708115
2002-02-20,1348.401870484633
2002-02-21,1374.6883809164378
2002-02-22,1365.9807269394348
2002-02-25,1367.1027435771712
2002-02-26,1366.6075043338085
2002-02-27,1404.0343778770284
2002-02-28,1414.546765752293
2002-03-01,1434.412347889874
2002-03-04,1490.6154465660818
2002-03-05,1489.4145968804337
2002-03-06,1486.784261481613
2002-03-07,1527.1005689250203
2002-03-08,1537.066593007895
2002-03-11,1561.6971524030234
2002-03-12,1538.176762528087
2002-03-13,1507.5343542919616
2002-03-14,1512.3431238446933
2002-03-15,1520.2121522175794
2002-03-18,1501.87733972929
2002-03-19,1520.8769078321336
2002-03-20,1506.3661154220842
2002-03-21,1502.5322446812802
2002-03-22,1485.1500497942138
2002-03-25,1480.5692099302391
2002-03-26,1476.692085127833
2002-03-27,1501.658928705238
2002-03-28,1514.1082038545205
2002-03-29,1491.6719388244842
2002-04-01,1463.2714443834504
2002-04-02,1480.0670832996352
2002-04-03,1501.9509759883933
2002-04-04,1508.551728523076
2002-04-05,1514.5495696836888
2002-04-08,1517.9245980491885
2002-04-09,1496.2186784027108
2002-04-10,1493.8687498508439
2002-04-11,1476.7504684372368
2002-04-12,1471.6503090543424
2002-04-15,1487.8515672496387
2002-04-16,1500.11075965023
2002-04-17,1519.3938296896865
2002-04-18,1528.167371105788
2002-04-19,1523.1769168756307
2002-04-22,1546.244624153535
2002-04-23,1548.1759797963666
2002-04-24,1539.2117776263958
2002-04-25,1527.545972733674
2002-04-26,1521.023045612388
2002-04-29,1504.464099509292
2002-04-30,1499.823140064585
2002-05-01,1503.1799598086486
2002-05-02,1512.3488254280617
2002-05-03,1505.3676805634466
2002-05-06,1486.4730051111148
2002-05-07,1479.6142056253298
2002-05-08,1491.9764055798619
2002-05-09,1500.4365497864594
2002-05-10,1490.355098103841
2002-05-13,1485.6079028222096
2002-05-14,1495.733827247835
2002-05-15,1519.4062911026397
2002-05-16,1528.256817372851
2002-05-17,1537.67796854754
2002-05-20,1539.2380885012642
2002-05-21,1546.9331904128035
2002-05-22,1554.5752117070201
2002-05-23,1557.5806776780487
