Date,AC ASIA ex JAPAN VALUE WEIGHTED
1999-08-18,360.22682503254333
1999-08-19,362.20168589107703
1999-08-20,366.58805919969245
1999-08-23,375.5870216482679
1999-08-24,379.02568246682426
1999-08-25,385.92790070837844
1999-08-26,389.0641991587778
1999-08-27,386.19964349235266
1999-08-30,386.8391823747787
1999-08-31,379.4865912874912
1999-09-01,374.3699446642959
1999-09-02,366.28321917001966
1999-09-03,367.86553218611243
1999-09-06,375.42758425368226
1999-09-07,373.9607430673116
1999-09-08,370.6178301943983
1999-09-09,379.4586006738581
1999-09-10,385.4455011260637
1999-09-13,392.13434293606326
1999-09-14,388.5248437142498
1999-09-15,381.577626871305
1999-09-16,374.5623105176272
1999-09-17,376.5050575042198
1999-09-20,376.4224003631623
1999-09-21,374.8771870815069
1999-09-22,368.7032904410336
1999-09-23,370.80306892838047
1999-09-24,366.7708447030263
1999-09-27,358.97440587864804
1999-09-28,356.13900173328506
1999-09-29,349.87204370554775
1999-09-30,344.73735469322736
1999-10-01,345.1951203085082
1999-10-04,343.4119041205968
1999-10-05,343.9347570917966
1999-10-06,349.0728524086023
1999-10-07,353.2245682355703
1999-10-08,355.43869196366984
1999-10-11,354.38979159999997
1999-10-12,353.2227706135614
1999-10-13,347.8569093330701
1999-10-14,348.54968827723883
1999-10-15,340.20748287505523
1999-10-18,336.95445836844664
1999-10-19,335.59853698061414
1999-10-20,344.2401687141396
1999-10-21,342.7196729661255
1999-10-22,350.12526227476855
1999-10-25,349.9519761014588
1999-10-26,351.1347599697596
1999-10-27,349.46953267948436
1999-10-28,353.0302398277141
1999-10-29,357.62173724152757
1999-11-01,362.5910477932571
1999-11-02,365.82240802694787
1999-11-03,364.59562684306337
1999-11-04,372.4790631332664
1999-11-05,373.9003860459733
1999-11-08,374.77930750078593
1999-11-09,376.633906698181
1999-11-10,376.5905431955796
1999-11-11,379.78891401053295
1999-11-12,386.1187187499322
1999-11-15,388.1173525786712
1999-11-16,392.1034748215451
1999-11-17,383.6121971583879
1999-11-18,387.203085271501
1999-11-19,395.43974271310674
1999-11-22,395.83770604507896
1999-11-23,395.6763087624333
1999-11-24,398.5449583477003
1999-11-25,395.11450091236145
1999-11-26,397.8211053004943
1999-11-29,403.68612972347864
1999-11-30,406.13631968072804
1999-12-01,408.7129188294614
1999-12-02,413.6912092785441
1999-12-03,417.7949298276552
1999-12-06,415.47599486563666
1999-12-07,412.4211156647423
1999-12-08,412.23027278356034
1999-12-09,416.08424508193815
1999-12-10,421.56094617373446
1999-12-13,424.7368332965303
1999-12-14,423.15572634340197
1999-12-15,415.32362695793677
1999-12-16,407.02685434967583
1999-12-17,412.2520280493338
1999-12-20,415.5216253601989
1999-12-21,411.74521660406134
1999-12-22,413.39975317359625
1999-12-23,409.7103012344036
1999-12-24,413.53180046344244
1999-12-27,413.47754171574536
1999-12-28,418.10781746470025
1999-12-29,417.56256932809947
1999-12-30,421.5705304121017
1999-12-31,421.74010244370993
2000-01-03,424.3906183555233
2000-01-04,429.0520000148443
2000-01-05,409.0397362129559
2000-01-06,398.57905118605913
2000-01-07,407.28966499416856
2000-01-10,415.5399065575162
2000-01-11,408.62543504639984
2000-01-12,411.75020241675594
2000-01-13,411.1641915135132
2000-01-14,418.5155777293006
2000-01-17,423.1365750610137
2000-01-18,421.02751343454526
2000-01-19,409.16590496040203
2000-01-20,411.76165112893625
2000-01-21,410.30041719248726
2000-01-24,412.6650066029309
2000-01-25,403.8281030187466
2000-01-26,409.0643000753896
2000-01-27,421.4116936365028
2000-01-28,428.19676252269886
2000-01-31,422.0422281502785
2000-02-01,424.25355702079975
2000-02-02,428.59667670827804
2000-02-03,424.9152267746736
2000-02-04,427.7188169862007
2000-02-07,429.8039115197583
2000-02-08,422.91698264417846
2000-02-09,423.72453009289546
2000-02-10,423.98305339964236
2000-02-11,425.5463826247032
2000-02-14,418.43448606324944
2000-02-15,410.3202471539832
2000-02-16,413.39009694904195
2000-02-17,417.3093410070893
2000-02-18,410.2425968767003
2000-02-21,401.49400408316205
2000-02-22,386.53768038916587
2000-02-23,392.5293284868568
2000-02-24,395.72103282322934
2000-02-25,400.8706175662606
2000-02-28,399.6670905555254
2000-02-29,399.22192994476245
2000-03-01,397.65276120965297
2000-03-02,402.7124449119762
2000-03-03,401.9617209195608
2000-03-06,409.94231598484276
2000-03-07,412.3171246013526
2000-03-08,413.094784300055
2000-03-09,403.83802575684734
2000-03-10,406.5900395652497
2000-03-13,391.68133266887514
2000-03-14,392.9805523673324
2000-03-15,386.13554806332644
2000-03-16,382.6267954096846
2000-03-17,394.1191505288595
2000-03-20,390.4823213709799
2000-03-21,393.9053686114647
2000-03-22,403.09754155542646
2000-03-23,401.84343058539963
2000-03-24,403.4718782101308
2000-03-27,410.3916537957318
2000-03-28,413.847414736344
2000-03-29,419.7190718110065
2000-03-30,414.99927247714527
2000-03-31,412.10878588794293
2000-04-03,408.0025821749281
2000-04-04,404.09208746403397
2000-04-05,398.74801557672816
2000-04-06,400.8334920664539
2000-04-07,407.820316051025
2000-04-10,413.0079970686048
2000-04-11,407.3412610094642
2000-04-12,408.9295149895182
2000-04-13,405.76720034112503
2000-04-14,403.43048658412573
2000-04-17,374.915221237682
2000-04-18,387.89404378577484
2000-04-19,392.4234925175695
2000-04-20,392.6876762806254
2000-04-21,393.8779275342922
2000-04-24,388.1610791459454
2000-04-25,393.06028744377033
2000-04-26,391.76543844184675
2000-04-27,395.23759673514434
2000-04-28,400.5320947636873
2000-05-01,401.3787813484837
2000-05-02,398.2661712525389
2000-05-03,403.25452060445286
2000-05-04,401.87041201050835
2000-05-05,404.32012656154023
2000-05-08,399.4457304809454
2000-05-09,393.08993947739515
2000-05-10,384.41260549717975
2000-05-11,382.5127859829193
2000-05-12,383.0328612892219
2000-05-15,374.90702706062643
2000-05-16,383.76686569404774
2000-05-17,387.57009792409787
2000-05-18,379.77407394627096
2000-05-19,380.90074418812105
2000-05-22,363.15059952197583
2000-05-23,358.69968177829446
2000-05-24,357.50817847031635
2000-05-25,359.61188743535877
2000-05-26,343.74750440625337
2000-05-29,344.28866165017524
2000-05-30,346.1509485546408
2000-05-31,355.7413973716386
2000-06-01,355.5183621534075
2000-06-02,358.70958643928674
2000-06-05,371.29592648682643
2000-06-06,365.7706486854443
2000-06-07,372.37183029639533
2000-06-08,371.125731783835
2000-06-09,380.21416905698777
2000-06-12,380.2994767502648
2000-06-13,367.7597110147895
2000-06-14,371.31647545761257
2000-06-15,368.39552736321383
2000-06-16,367.4035929457431
2000-06-19,364.1513658255168
2000-06-20,369.40605880687406
2000-06-21,372.5446801916108
2000-06-22,374.2835543432967
2000-06-23,374.2895631016927
2000-06-26,374.6360107744865
2000-06-27,374.8908123879228
2000-06-28,376.6149084385903
2000-06-29,369.90018013300005
2000-06-30,368.9726097976215
2000-07-03,375.2773068373627
2000-07-04,374.12511883870616
2000-07-05,376.5924583343258
2000-07-06,379.03497229222296
2000-07-07,385.33107803439214
2000-07-10,389.4242374262491
2000-07-11,390.71380879323834
2000-07-12,395.3483159867608
2000-07-13,397.68679849027706
2000-07-14,395.50569416549564
2000-07-17,397.5559759634869
2000-07-18,392.9009374135827
2000-07-19,397.729969040495
2000-07-20,395.61274091548495
2000-07-21,393.8763586068637
2000-07-24,383.70512047714226
2000-07-25,378.11269539274645
2000-07-26,378.13223989407805
2000-07-27,377.3455727367308
2000-07-28,376.61014334828775
2000-07-31,376.2052785967921
2000-08-01,379.4628083869861
2000-08-02,388.1661135753653
2000-08-03,391.3872605449661
2000-08-04,389.9194212294025
2000-08-07,385.5015697224804
2000-08-08,386.6209453964101
2000-08-09,394.29751995036213
2000-08-10,393.06325392956217
2000-08-11,393.96085985453976
2000-08-14,397.6490130480726
2000-08-15,396.5673292259828
2000-08-16,401.6364587598471
2000-08-17,400.7715573748853
2000-08-18,399.69520388708185
2000-08-21,401.8048700134578
2000-08-22,407.511465136784
2000-08-23,404.97118553709305
2000-08-24,397.95007783116034
2000-08-25,397.2127689789536
2000-08-28,398.10006649679167
2000-08-29,399.13212147729683
2000-08-30,397.1071253229041
2000-08-31,395.68583409257917
2000-09-01,393.48234159965835
2000-09-04,397.87642643945213
2000-09-05,403.1811056133556
2000-09-06,404.39885892816886
2000-09-07,401.34694108485365
2000-09-08,401.7503711591182
2000-09-11,400.385588252048
2000-09-12,396.21385241937674
2000-09-13,393.8004393190823
2000-09-14,390.8739029869487
2000-09-15,383.8064282169835
2000-09-18,367.73136392952364
2000-09-19,365.42071812674556
2000-09-20,373.5964918567139
2000-09-21,366.88190939745874
2000-09-22,341.08841268544006
2000-09-25,357.96069482712284
2000-09-26,355.33509805253675
2000-09-27,358.2707562309021
2000-09-28,356.713973683945
2000-09-29,360.3200095422149
2000-10-02,354.2288818372654
2000-10-03,359.12015421666865
2000-10-04,361.80642307545264
2000-10-05,364.9623154744149
2000-10-06,365.381448024852
2000-10-09,356.6844091853654
2000-10-10,354.9637797058282
2000-10-11,344.60916987910235
2000-10-12,345.59359808106854
2000-10-13,341.5736178560824
2000-10-16,351.665512663048
2000-10-17,340.6059508898865
2000-10-18,337.30061736091614
2000-10-19,339.98699467458016
2000-10-20,352.0250255532864
2000-10-23,349.98606696917284
2000-10-24,353.0634640806875
2000-10-25,357.84320959604474
2000-10-26,355.54006175977446
2000-10-27,346.70418338568294
2000-10-30,342.62518235411864
2000-10-31,344.9014672214311
2000-11-01,352.018218736404
2000-11-02,354.6939709493315
2000-11-03,355.94911514705893
2000-11-06,356.2050757614086
2000-11-07,357.99013940830724
2000-11-08,360.2116506940266
2000-11-09,359.1004108069333
2000-11-10,355.16665909743193
2000-11-13,344.75226046961404
2000-11-14,352.61673501857126
2000-11-15,352.1449135246568
2000-11-16,351.849845325995
2000-11-17,349.87742199236794
2000-11-20,346.4816470231535
2000-11-21,344.97685992794464
2000-11-22,341.0892274131693
2000-11-23,338.8658516229723
2000-11-24,345.5632428287033
2000-11-27,347.9258849772265
2000-11-28,343.60640042200134
2000-11-29,333.867715444419
2000-11-30,324.6671761508271
2000-12-01,327.63367065191306
2000-12-04,318.39445439331547
2000-12-05,325.2629695180943
2000-12-06,330.2824629352581
2000-12-07,329.20988636503796
2000-12-08,334.62591051780873
2000-12-11,345.74907814450967
2000-12-12,342.75117271530814
2000-12-13,347.55636717374506
2000-12-14,339.26549931392555
2000-12-15,327.65997483774026
2000-12-18,328.9291966028914
2000-12-19,329.9768687360895
2000-12-20,318.5626004266597
2000-12-21,312.38876100496964
2000-12-22,307.06587158990743
2000-12-25,307.05075839152363
2000-12-26,303.3633261130027
2000-12-27,302.03071984850095
2000-12-28,306.6331151494625
2000-12-29,303.7508332411754
2001-01-01,304.2490667845982
2001-01-02,303.4534128778749
2001-01-03,302.8081018079589
2001-01-04,316.6864904621189
2001-01-05,324.7378622643646
2001-01-08,325.73664458945365
2001-01-09,331.80700609553486
2001-01-10,324.27050733988574
2001-01-11,317.42411173950666
2001-01-12,323.85249752845596
2001-01-15,328.57978992341424
2001-01-16,332.1047211766899
2001-01-17,334.81186957689977
2001-01-18,333.8264175276364
2001-01-19,346.104729587341
2001-01-22,352.03306767509764
2001-01-23,349.64783574299986
2001-01-24,356.3310660498294
2001-01-25,357.9755024232544
2001-01-26,350.9274058587342
2001-01-29,352.4957602565464
2001-01-30,349.5503122242158
2001-01-31,357.13214191475896
2001-02-01,351.6215687538687
2001-02-02,356.170845849309
2001-02-05,343.98939425182454
2001-02-06,347.95417447228255
2001-02-07,344.87535730855416
2001-02-08,353.20449935999795
2001-02-09,354.16394982414266
2001-02-12,352.3013045384291
2001-02-13,358.56625314351976
2001-02-14,360.46779511097446
2001-02-15,367.5999636148296
2001-02-16,361.0985441931504
2001-02-19,357.17372099246734
2001-02-20,367.72060633550643
2001-02-21,362.29652703305476
2001-02-22,359.0115283688148
2001-02-23,357.3870857681301
2001-02-26,358.48902199754855
2001-02-27,351.8567828774207
2001-02-28,351.40083710538283
2001-03-01,342.68465346496185
2001-03-02,335.4449559191449
2001-03-05,338.0603303344941
2001-03-06,340.65435073955024
2001-03-07,340.6262075517821
2001-03-08,339.9952728415711
2001-03-09,335.2860511476096
2001-03-12,325.003919268516
2001-03-13,320.68507088712187
2001-03-14,324.68595544808056
2001-03-15,327.8666478079919
2001-03-16,329.43312225704295
2001-03-19,326.7618961446576
2001-03-20,321.8465561173829
2001-03-21,322.86249135511144
2001-03-22,321.85286272379335
2001-03-23,323.1123268891054
2001-03-26,326.8481627974315
2001-03-27,321.6288426037995
2001-03-28,324.8742685540936
2001-03-29,323.81301122552156
2001-03-30,321.9231293734587
2001-04-02,316.9512658037134
2001-04-03,311.602169770909
2001-04-04,297.82143515492083
2001-04-05,300.65073988643206
2001-04-06,303.63481924041173
2001-04-09,296.9729910968182
2001-04-10,299.52871545131165
2001-04-11,307.99145663853795
2001-04-12,307.2587836162041
2001-04-13,308.20903261742967
2001-04-16,309.10473850324274
2001-04-17,309.5133820448844
2001-04-18,323.36362847616164
2001-04-19,326.67706351566176
2001-04-20,318.724384971775
2001-04-23,321.44064781473674
2001-04-24,321.8625821003888
2001-04-25,321.47190736170097
2001-04-26,318.03343145249784
2001-04-27,318.95963686457344
2001-04-30,326.35176704680794
2001-05-01,324.88948600597763
2001-05-02,329.74645763703666
2001-05-03,330.0000080110459
2001-05-04,326.67700939183567
2001-05-07,331.6311496129264
2001-05-08,331.98120965328764
2001-05-09,331.2026068554001
2001-05-10,331.41010219325716
2001-05-11,337.1851591153008
2001-05-14,335.2379190389926
2001-05-15,333.06516444168847
2001-05-16,329.254032417986
2001-05-17,339.3240123626603
2001-05-18,341.03281897683604
2001-05-21,345.4018166028255
2001-05-22,350.5002128445125
2001-05-23,358.4774429986263
2001-05-24,360.4115407130809
2001-05-25,358.2607094408323
2001-05-28,354.8498719018197
2001-05-29,360.783911135711
2001-05-30,356.92256053398177
2001-05-31,357.1009415164258
2001-06-01,354.94221057881157
2001-06-04,355.6443325351139
2001-06-05,355.39887563715513
2001-06-06,357.24011150895194
2001-06-07,356.5402873369223
2001-06-08,362.89881663248076
2001-06-11,363.371917189905
2001-06-12,358.4661251286026
2001-06-13,357.3848317200236
2001-06-14,350.80260429222176
2001-06-15,348.30331161360766
2001-06-18,345.258091341344
2001-06-19,346.1529988431242
2001-06-20,345.3129402924077
2001-06-21,344.94809523426284
2001-06-22,343.4070648930097
2001-06-25,339.98904208080234
2001-06-26,338.19499490747404
2001-06-27,339.48996253667
2001-06-28,340.89075254732757
2001-06-29,347.7772449485619
2001-07-02,346.47371780826893
2001-07-03,345.8732404454146
2001-07-04,346.362069178995
2001-07-05,349.0650826849385
2001-07-06,342.8210286671315
2001-07-09,335.3552137755329
2001-07-10,332.8866967855971
2001-07-11,326.8502605890428
2001-07-12,333.5165925689132
2001-07-13,329.0616158680503
2001-07-16,326.04023435140647
2001-07-17,326.3179102766971
2001-07-18,315.9550854009412
2001-07-19,316.62724380123893
2001-07-20,315.02410193540413
2001-07-23,314.04177217500876
2001-07-24,309.9549125138981
2001-07-25,309.2247300470142
2001-07-26,311.60681822213866
2001-07-27,315.80583887186407
2001-07-30,314.4894652249329
2001-07-31,318.20592800131436
2001-08-01,320.63843237214576
2001-08-02,321.6167388298249
2001-08-03,319.9991253941347
2001-08-06,320.27404427679465
2001-08-07,319.9776464022384
2001-08-08,320.3199939124894
2001-08-09,309.97492571413864
2001-08-10,310.8852293060284
2001-08-13,310.65632361407904
2001-08-14,316.62945670309796
2001-08-15,312.58870548553404
2001-08-16,313.9419033918109
2001-08-17,312.2107050312558
2001-08-20,308.9653296991151
2001-08-21,309.17323232400696
2001-08-22,306.7085843490147
2001-08-23,309.21535877897986
2001-08-24,307.9744780247837
2001-08-27,313.45402215707026
2001-08-28,311.679869699222
2001-08-29,311.4442958509283
2001-08-30,310.74323005025025
2001-08-31,307.5589697096109
2001-09-03,306.50659451937065
2001-09-04,315.35402795263826
2001-09-05,313.7068719550032
2001-09-06,310.09798949670056
2001-09-07,302.9563371695457
2001-09-10,302.2107191525074
2001-09-11,296.69747476155777
2001-09-12,278.2364540742008
2001-09-13,277.184936321199
2001-09-14,265.1991703898762
2001-09-17,254.93886818575785
2001-09-18,255.80291895314076
2001-09-19,257.3100964952687
2001-09-20,253.65075608082194
2001-09-21,248.34938624044162
2001-09-24,251.52001038286255
2001-09-25,247.20393281278024
2001-09-26,248.9775069483066
2001-09-27,252.13421454953013
2001-09-28,258.96596391965244
2001-10-01,256.8123749472207
2001-10-02,254.93831957107852
2001-10-03,253.66702255512308
2001-10-04,263.11480868949695
2001-10-05,262.85308586535075
2001-10-08,257.23641648657514
2001-10-09,264.0769958660777
2001-10-10,264.43921702091956
2001-10-11,272.73618173337957
2001-10-12,270.49068221911915
2001-10-15,269.43600219504333
2001-10-16,271.3015909116212
2001-10-17,275.66981190444193
2001-10-18,273.2418519352911
2001-10-19,273.22715833757735
2001-10-22,276.0048493245978
2001-10-23,280.5059661183919
2001-10-24,283.2994028363969
2001-10-25,281.91591459206376
2001-10-26,284.37589225351644
2001-10-29,278.8055645260754
2001-10-30,272.34183498906805
2001-10-31,275.32412734288886
2001-11-01,274.32571691841525
2001-11-02,276.4450731621993
2001-11-05,282.0861581684528
2001-11-06,282.6028290798216
2001-11-07,280.508171042559
2001-11-08,287.58872183514796
2001-11-09,291.0972864384381
2001-11-12,293.17879260169383
2001-11-13,297.53991813536686
2001-11-14,303.72503360035654
2001-11-15,311.1127174960164
2001-11-16,311.1925096690247
2001-11-19,319.0451422175718
2001-11-20,314.8057691092253
2001-11-21,318.9568028313542
2001-11-22,319.28426905239724
2001-11-23,325.8100722250913
2001-11-26,333.1505625466988
2001-11-27,329.91655890486857
2001-11-28,317.89818405445334
2001-11-29,317.5993100919496
2001-11-30,318.18204482765964
2001-12-03,323.5457336039337
2001-12-04,327.9198289720355
2001-12-05,342.3729694994752
2001-12-06,345.9257536593244
2001-12-07,352.7064353270586
2001-12-10,348.12371551517737
2001-12-11,344.95436103996286
2001-12-12,348.39877370707734
2001-12-13,341.9505479070021
2001-12-14,336.81092018093915
2001-12-17,332.2841764058627
2001-12-18,332.24926626115973
2001-12-19,333.28947351248394
2001-12-20,336.8569143936039
2001-12-21,331.5845826294665
2001-12-24,335.9656229358159
2001-12-25,337.9028445762107
2001-12-26,338.14308913414425
2001-12-27,337.3593273720768
2001-12-28,344.92600088676835
2001-12-31,345.07469564649676
2002-01-01,345.086217689838
2002-01-02,344.6848001005044
2002-01-03,348.4576033575547
2002-01-04,359.15673752705175
2002-01-07,366.5141548373378
2002-01-08,362.78979011985984
2002-01-09,365.6885309148765
2002-01-10,360.28522562000177
2002-01-11,357.64344491324397
2002-01-14,359.49413683098
2002-01-15,354.13125351672534
2002-01-16,354.059487732236
2002-01-17,356.0269608463479
2002-01-18,354.38945498562487
2002-01-21,360.0254345931425
2002-01-22,357.96285097321515
2002-01-23,360.53838736580525
2002-01-24,365.62848539760216
2002-01-25,379.0822326444104
2002-01-28,384.3042266761469
2002-01-29,384.93666624534444
2002-01-30,377.619407022145
2002-01-31,380.56622390330625
2002-02-01,378.3277770927012
2002-02-04,374.9240807746612
2002-02-05,374.41739073307247
2002-02-06,376.8377372684264
2002-02-07,372.5327183814952
2002-02-08,373.9212402115868
2002-02-11,373.9168205295134
2002-02-12,374.38205190263335
2002-02-13,376.358053880911
2002-02-14,390.18363510456095
2002-02-15,389.795063782412
2002-02-18,394.2003151853956
2002-02-19,387.6335501933655
2002-02-20,385.3154773516903
2002-02-21,386.5973583898445
2002-02-22,381.5731910385006
2002-02-25,379.70233432372197
2002-02-26,382.9873279489204
2002-02-27,392.4878565426734
2002-02-28,389.7682497805881
2002-03-01,390.4268192940485
2002-03-04,398.2821155903297
2002-03-05,403.1448337086703
2002-03-06,402.6594159274177
2002-03-07,400.448416003731
2002-03-08,401.82027513891177
2002-03-11,404.94104187663544
2002-03-12,407.8799566897832
2002-03-13,406.0396857598332
2002-03-14,403.7725191758433
2002-03-15,403.3764253060377
2002-03-18,406.1816499699182
2002-03-19,407.7682679482124
2002-03-20,406.40541987905164
2002-03-21,404.4486300036253
2002-03-22,408.6507299904075
2002-03-25,407.86347058324765
2002-03-26,407.78679270903103
2002-03-27,415.6491443351948
2002-03-28,415.52792190832406
2002-03-29,415.1500845452381
2002-04-01,409.02916479329934
2002-04-02,412.4793692893851
2002-04-03,414.8082808602561
2002-04-04,413.54411979177587
2002-04-05,415.90283823666726
2002-04-08,413.51976216775086
2002-04-09,408.84638312197734
2002-04-10,400.9762851846443
2002-04-11,402.0413760551382
2002-04-12,407.54609603180137
2002-04-15,411.9614985555713
2002-04-16,413.2528747509664
2002-04-17,421.701423995275
2002-04-18,422.4482849027914
2002-04-19,422.809297566511
2002-04-22,428.2114238100686
2002-04-23,430.15237247634394
2002-04-24,428.25055342853943
2002-04-25,415.5913529728496
2002-04-26,415.8134645700306
2002-04-29,407.34278540139314
2002-04-30,408.56104540153575
2002-05-01,406.3116771033166
2002-05-02,413.43085066543216
2002-05-03,410.06056092908403
2002-05-06,400.11851943263594
2002-05-07,402.4012697494182
2002-05-08,407.14219972152387
2002-05-09,407.5085541896597
2002-05-10,401.1132841964209
2002-05-13,402.8614514649889
2002-05-14,409.51678340768825
2002-05-15,414.8941283773866
2002-05-16,412.502893941866
2002-05-17,412.5929378738128
2002-05-20,408.31328815037176
2002-05-21,400.8589916015053
2002-05-22,402.7719038187333
2002-05-23,399.9534379082153
2002-05-24,403.939626322985
2002-05-27,404.2249195371062
2002-05-28,399.53808889687497
2002-05-29,395.35872804278523
2002-05-30,390.89587609579297
2002-05-31,386.38305784865645
2002-06-03,386.6832206600081
2002-06-04,384.8233784343111
2002-06-05,389.66478080903215
2002-06-06,386.7803105967669
2002-06-07,382.9601847498111
2002-06-10,387.8957087152879
2002-06-11,388.33474328547214
2002-06-12,385.8240549657377
2002-06-13,387.87747568751183
2002-06-14,383.8607443221331
2002-06-17,382.5070201175512
2002-06-18,379.4577444637482
2002-06-19,366.03891742785765
2002-06-20,365.8997685270144
2002-06-21,363.2281847827163
2002-06-24,358.7490852145963
2002-06-25,358.71892699943555
2002-06-26,337.84528115691256
2002-06-27,343.179599366311
2002-06-28,348.9548603979005
2002-07-01,347.4953345706714
2002-07-02,347.83203855846403
2002-07-03,353.22728284427177
2002-07-04,360.5696134084834
2002-07-05,368.23606236827135
2002-07-08,364.00448781390963
2002-07-09,366.217299050823
2002-07-10,365.86347192263514
2002-07-11,356.58231842673985
2002-07-12,364.23686132457755
2002-07-15,356.8235936243827
2002-07-16,351.00734512024195
2002-07-17,350.24623805401376
2002-07-18,350.9390600428903
2002-07-19,343.8824077925998
2002-07-22,336.90904405702616
2002-07-23,349.33732898334443
2002-07-24,339.6210014126686
2002-07-25,335.6070024163665
2002-07-26,328.1610276059676
