Date,AC EUROPE VALUE WEIGHTED
1999-11-16,1240.8511092483363
1999-11-17,1238.3694953884926
1999-11-18,1246.510249629033
1999-11-19,1245.162012437839
1999-11-22,1232.288641653587
1999-11-23,1240.6453994844653
1999-11-24,1239.209738349994
1999-11-25,1258.1252004507717
1999-11-26,1261.0092489259312
1999-11-29,1261.1998480610548
1999-11-30,1245.8239256533363
1999-12-01,1255.1237920270219
1999-12-02,1259.4464856452025
1999-12-03,1277.4470129177826
1999-12-06,1267.4995714348702
1999-12-07,1267.267251252953
1999-12-08,1260.0203213021257
1999-12-09,1265.2371391366732
1999-12-10,1267.6569135727982
1999-12-13,1275.536774445606
1999-12-14,1281.0091460717438
1999-12-15,1277.897786285885
1999-12-16,1283.8741104823055
1999-12-17,1292.0553743564647
1999-12-20,1294.30825764459
1999-12-21,1291.9750705681395
1999-12-22,1303.14192241804
1999-12-23,1320.611554168855
1999-12-24,1327.0745939090516
1999-12-27,1331.257041776427
1999-12-28,1334.3322861016968
1999-12-29,1340.717331985818
1999-12-30,1355.501054730172
1999-12-31,1356.6780594642566
2000-01-03,1346.6971059765315
2000-01-04,1304.8756721677144
2000-01-05,1285.2525418423565
2000-01-06,1284.9495494855166
2000-01-07,1307.6109415356375
2000-01-10,1320.4820182239923
2000-01-11,1309.2732151169682
2000-01-12,1305.2491230960816
2000-01-13,1308.6949885108372
2000-01-14,1329.4986359563918
2000-01-17,1330.4496412026886
2000-01-18,1306.9724832587433
2000-01-19,1300.8777804703705
2000-01-20,1294.759314683141
2000-01-21,1290.7285986791512
2000-01-24,1289.5409620975431
2000-01-25,1265.0006794467859
2000-01-26,1274.5092667523459
2000-01-27,1291.653600305539
2000-01-28,1284.5494994295957
2000-01-31,1259.448209420737
2000-02-01,1273.5508929171942
2000-02-02,1282.663866126258
2000-02-03,1296.9972135704265
2000-02-04,1292.6764516236267
2000-02-07,1282.4909956489216
2000-02-08,1302.6368821435728
2000-02-09,1298.4992279809335
2000-02-10,1297.2653555547386
2000-02-11,1292.0538883040163
2000-02-14,1285.156173589363
2000-02-15,1270.0202617192956
2000-02-16,1289.066936234324
2000-02-17,1300.5732080491973
2000-02-18,1293.3611900369267
2000-02-21,1282.0240827354928
2000-02-22,1274.0537344996633
2000-02-23,1287.7072316152216
2000-02-24,1284.3342750166757
2000-02-25,1302.2433824183256
2000-02-28,1293.1052296005223
2000-02-29,1308.7504775084801
2000-03-01,1323.2933026412306
2000-03-02,1341.2511152408254
2000-03-03,1348.5448520237123
2000-03-06,1353.5034242365914
2000-03-07,1343.4389469346966
2000-03-08,1333.9450933897397
2000-03-09,1332.6023272727655
2000-03-10,1336.238562489439
2000-03-13,1312.0035609812962
2000-03-14,1317.6231974160823
2000-03-15,1301.1962477425513
2000-03-16,1337.4630851331137
2000-03-17,1338.7372157165962
2000-03-20,1343.5730032037927
2000-03-21,1349.0899569691032
2000-03-22,1354.0777714010744
2000-03-23,1347.6632909867706
2000-03-24,1372.738185558003
2000-03-27,1370.794279803209
2000-03-28,1374.9075762551477
2000-03-29,1375.7799839625761
2000-03-30,1355.3590104114382
2000-03-31,1363.5143759648379
2000-04-03,1351.9154450748715
2000-04-04,1369.6738509804634
2000-04-05,1340.7222784639434
2000-04-06,1353.7998234568986
2000-04-07,1362.8129912613074
2000-04-10,1363.7387036654502
2000-04-11,1350.2213365991813
2000-04-12,1354.6584068083525
2000-04-13,1359.3664802386747
2000-04-14,1333.2606054650819
2000-04-17,1309.633169044902
2000-04-18,1319.7185306619954
2000-04-19,1329.6124321668344
2000-04-20,1339.1925269998842
2000-04-21,1339.6855233977158
2000-04-24,1339.190032601154
2000-04-25,1360.8551990743208
2000-04-26,1371.1172769965485
2000-04-27,1358.4701087679753
2000-04-28,1376.0573238013724
2000-05-01,1376.042824597684
2000-05-02,1397.0139649409577
2000-05-03,1387.4652421291958
2000-05-04,1384.854601437086
2000-05-05,1387.1668636123516
2000-05-08,1382.6001824683453
2000-05-09,1370.1360197018514
2000-05-10,1355.3654006015927
2000-05-11,1374.0515479520132
2000-05-12,1385.4565013989697
2000-05-15,1375.5925741672727
2000-05-16,1398.714923578432
2000-05-17,1384.3903364872458
2000-05-18,1386.3946875106917
2000-05-19,1359.287252554678
2000-05-22,1345.802625655643
2000-05-23,1347.49149696944
2000-05-24,1339.3072994541187
2000-05-25,1356.0022810074556
2000-05-26,1343.168696120488
2000-05-29,1351.9855966225402
2000-05-30,1363.1485575770682
2000-05-31,1365.4252682419576
2000-06-01,1376.636631494735
2000-06-02,1393.6135495208896
2000-06-05,1390.200344909674
2000-06-06,1384.4982398098903
2000-06-07,1380.665169954082
2000-06-08,1378.0208720455996
2000-06-09,1376.8647994147989
2000-06-12,1375.057259378063
2000-06-13,1374.2071066043661
2000-06-14,1382.7654370726125
2000-06-15,1379.2269107461002
2000-06-16,1370.3603511523268
2000-06-19,1367.4425863630718
2000-06-20,1371.1656612848974
2000-06-21,1360.3475588086453
2000-06-22,1359.0737767605076
2000-06-23,1358.7201393568173
2000-06-26,1362.3315109519137
2000-06-27,1355.647754871517
2000-06-28,1361.284609397484
2000-06-29,1344.5106371260324
2000-06-30,1353.6391420537232
2000-07-03,1369.902445317223
2000-07-04,1372.1892435115321
2000-07-05,1364.2940793444104
2000-07-06,1367.3048936525545
2000-07-07,1383.60411930044
2000-07-10,1380.8139211216735
2000-07-11,1381.665859990542
2000-07-12,1391.175472897072
2000-07-13,1393.28549704288
2000-07-14,1397.3357599714532
2000-07-17,1399.4782387051393
2000-07-18,1394.1349721846382
2000-07-19,1399.208296014385
2000-07-20,1407.1983174980196
2000-07-21,1392.2722927858076
2000-07-24,1394.8607648840702
2000-07-25,1391.3753477750486
2000-07-26,1390.0567587789976
2000-07-27,1381.196755500967
2000-07-28,1383.6339701594077
2000-07-31,1392.1755003029707
2000-08-01,1393.7985401284752
2000-08-02,1404.8432716118334
2000-08-03,1397.8727040102676
2000-08-04,1405.0991241827587
2000-08-07,1420.967372958968
2000-08-08,1424.8126426750619
2000-08-09,1435.4447743993014
2000-08-10,1429.1227341611582
2000-08-11,1433.7355024915403
2000-08-14,1444.181404452256
2000-08-15,1441.996948844869
2000-08-16,1448.251464580117
2000-08-17,1440.3709398983738
2000-08-18,1440.8552106533953
2000-08-21,1444.8978496955644
2000-08-22,1448.7634357410784
2000-08-23,1452.589481613626
2000-08-24,1441.552149627668
2000-08-25,1440.946214510824
2000-08-28,1446.3129738471678
2000-08-29,1440.6754727429168
2000-08-30,1435.5840672091097
2000-08-31,1436.597677082818
2000-09-01,1444.995428112296
2000-09-04,1453.7822393417403
2000-09-05,1451.4027823380138
2000-09-06,1452.7554318159212
2000-09-07,1452.2890814944033
2000-09-08,1437.3147054928695
2000-09-11,1439.0251575273435
2000-09-12,1429.7544044860363
2000-09-13,1417.6266209193047
2000-09-14,1424.0214082330267
2000-09-15,1413.4634719273943
2000-09-18,1405.79783877492
2000-09-19,1404.692138007656
2000-09-20,1394.7028777044338
2000-09-21,1379.610220549217
2000-09-22,1382.4348227054456
2000-09-25,1391.0892321957747
2000-09-26,1382.7841798985357
2000-09-27,1389.7785828808162
2000-09-28,1389.3228348635032
2000-09-29,1393.594727536538
2000-10-02,1402.4825844794266
2000-10-03,1409.4736083761707
2000-10-04,1408.3661916381518
2000-10-05,1417.3526688629927
2000-10-06,1412.8170515533861
2000-10-09,1391.332660665127
2000-10-10,1392.9363914148564
2000-10-11,1370.3011694773893
2000-10-12,1376.5722221577028
2000-10-13,1383.352787418563
2000-10-16,1391.4169137624276
2000-10-17,1382.0091700214775
2000-10-18,1375.4454543550564
2000-10-19,1396.818875376478
2000-10-20,1405.8446280519183
2000-10-23,1414.2561712999754
2000-10-24,1434.7500626049223
2000-10-25,1429.8641189630146
2000-10-26,1423.8110211217422
2000-10-27,1429.4150256302673
2000-10-30,1436.8405403125155
2000-10-31,1454.7791590096808
2000-11-01,1455.043149322006
2000-11-02,1457.2783260370534
2000-11-03,1458.309893386044
2000-11-06,1459.6048255805124
2000-11-07,1460.3229762406838
2000-11-08,1458.7058504696597
2000-11-09,1450.2847383679907
2000-11-10,1441.880432425573
2000-11-13,1427.3682347092422
2000-11-14,1451.1682255868127
2000-11-15,1450.5278745732785
2000-11-16,1448.3795088866684
2000-11-17,1445.4375846614687
2000-11-20,1430.4330871189945
2000-11-21,1436.807208514918
2000-11-22,1410.719629709263
2000-11-23,1414.9054343412377
2000-11-24,1429.7627733534832
2000-11-27,1436.0367875348336
2000-11-28,1422.7227944223525
2000-11-29,1416.9776989366858
2000-11-30,1392.2498945292368
2000-12-01,1408.6903943918064
2000-12-04,1390.8148243114383
2000-12-05,1422.8904060361717
2000-12-06,1420.7727509505344
2000-12-07,1411.6695884453673
2000-12-08,1421.288249218806
2000-12-11,1445.8165257641315
2000-12-12,1442.922250348535
2000-12-13,1435.611054439969
2000-12-14,1413.4418768082703
2000-12-15,1390.1242869403484
2000-12-18,1400.162069591702
2000-12-19,1414.1232544957516
2000-12-20,1378.8897521322451
2000-12-21,1368.119474290448
2000-12-22,1369.2823335634262
2000-12-25,1369.3870895023858
2000-12-26,1367.8981927805983
2000-12-27,1385.7673322004293
2000-12-28,1394.6671402749573
2000-12-29,1393.7246588860123
2001-01-01,1393.724659723519
2001-01-02,1380.8604018053493
2001-01-03,1372.1451181675607
2001-01-04,1399.2771512651732
2001-01-05,1394.6359101434455
2001-01-08,1391.725052459697
2001-01-09,1386.3891710319451
2001-01-10,1378.1992602692596
2001-01-11,1386.353075347255
2001-01-12,1390.4049706822861
2001-01-15,1395.3521533198832
2001-01-16,1380.3610119978082
2001-01-17,1410.2355530693064
2001-01-18,1402.065432822653
2001-01-19,1401.3675744838306
2001-01-22,1402.8868369851245
2001-01-23,1403.7866478321712
2001-01-24,1416.9190329934884
2001-01-25,1423.2361221399392
2001-01-26,1421.5504932710382
2001-01-29,1425.789201043394
2001-01-30,1426.2878535847922
2001-01-31,1428.5485254134298
2001-02-01,1418.000780903215
2001-02-02,1413.0967479618746
2001-02-05,1410.5041848455937
2001-02-06,1420.049518689713
2001-02-07,1406.855349974099
2001-02-08,1411.4105273680548
2001-02-09,1395.6935338522535
2001-02-12,1403.6157781194754
2001-02-13,1408.2100390782186
2001-02-14,1400.8899650063634
2001-02-15,1413.589652329819
2001-02-16,1387.931766519108
2001-02-19,1383.9155873841726
2001-02-20,1379.3474156792065
2001-02-21,1365.9443595183081
2001-02-22,1360.3754132729307
2001-02-23,1343.0286076303707
2001-02-26,1349.91370864288
2001-02-27,1350.8647989366143
2001-02-28,1348.7408028630648
2001-03-01,1338.1985013943672
2001-03-02,1337.2486105259857
2001-03-05,1350.5811735726043
2001-03-06,1364.9034593176632
2001-03-07,1367.8834261114716
2001-03-08,1364.6124175696018
2001-03-09,1354.3248511715642
2001-03-12,1329.0446498329813
2001-03-13,1314.2776696581823
2001-03-14,1290.0475907131433
2001-03-15,1308.4144332972862
2001-03-16,1280.61933128023
2001-03-19,1270.3936069859435
2001-03-20,1284.3806043661532
2001-03-21,1261.53445252574
2001-03-22,1212.1563755176112
2001-03-23,1233.1790578051314
2001-03-26,1271.345680263529
2001-03-27,1298.6165353881133
2001-03-28,1286.4552466065854
2001-03-29,1294.3759524049315
2001-03-30,1299.7021719423055
2001-04-02,1296.2405692942548
2001-04-03,1261.623234512039
2001-04-04,1263.1075771136461
2001-04-05,1288.6857141956282
2001-04-06,1285.4435018687686
2001-04-09,1304.1332430510688
2001-04-10,1333.0114991889734
2001-04-11,1337.1332147083624
2001-04-12,1335.272310781547
2001-04-13,1335.4621522213367
2001-04-16,1338.5884274557575
2001-04-17,1333.6615756994302
2001-04-18,1365.3415163935817
2001-04-19,1361.2695257186867
2001-04-20,1349.4238756288842
2001-04-23,1341.318678146014
2001-04-24,1349.059647978029
2001-04-25,1345.0748484960302
2001-04-26,1351.1573434245934
2001-04-27,1370.3910136832637
2001-04-30,1381.7269718144626
2001-05-01,1377.9300766529566
2001-05-02,1373.0034474116871
2001-05-03,1350.1137387303143
2001-05-04,1358.0142819245086
2001-05-07,1365.7336792266624
2001-05-08,1367.3818701667803
2001-05-09,1360.862083074518
2001-05-10,1382.8484944710901
2001-05-11,1380.8113107284623
2001-05-14,1362.079081595828
2001-05-15,1373.7323204612048
2001-05-16,1375.2835497771603
2001-05-17,1388.8099672436933
2001-05-18,1398.135486992053
2001-05-21,1405.8128963259487
2001-05-22,1413.7197637205286
2001-05-23,1405.717642903169
2001-05-24,1407.0462287199878
2001-05-25,1402.6149660747546
2001-05-28,1402.0980057189574
2001-05-29,1395.2044186461906
2001-05-30,1381.287181273223
2001-05-31,1388.7746062121541
2001-06-01,1385.919194418557
2001-06-04,1391.4897171801558
2001-06-05,1403.6718225269242
2001-06-06,1395.0487608836577
2001-06-07,1390.485979955703
2001-06-08,1388.9700791907833
2001-06-11,1377.2793871573322
2001-06-12,1354.6410758307748
2001-06-13,1363.6185375442678
2001-06-14,1348.101892647948
2001-06-15,1335.274267217931
2001-06-18,1324.3375368058737
2001-06-19,1329.7941070958882
2001-06-20,1323.9016702236327
2001-06-21,1324.036420491424
2001-06-22,1330.543927701811
2001-06-25,1329.5530006249658
2001-06-26,1310.872509618031
2001-06-27,1312.2447503110318
2001-06-28,1330.670545524381
2001-06-29,1341.2450137581902
2001-07-02,1360.5764827495573
2001-07-03,1346.8657641477282
2001-07-04,1340.7417133842946
2001-07-05,1335.400812715176
2001-07-06,1306.9274854062046
2001-07-09,1303.7850656069675
2001-07-10,1295.8615404681952
2001-07-11,1279.8856104983308
2001-07-12,1295.7135173055767
2001-07-13,1303.9336841804636
2001-07-16,1297.2371287139906
2001-07-17,1287.6614841289404
2001-07-18,1270.7893540469763
2001-07-19,1287.442053866834
2001-07-20,1279.2146892744133
2001-07-23,1284.857618131342
2001-07-24,1265.9492976416784
2001-07-25,1247.9292593182186
2001-07-26,1256.7687760554759
2001-07-27,1277.542295757185
2001-07-30,1289.034180120683
2001-07-31,1302.1625652252987
2001-08-01,1305.010405644235
2001-08-02,1304.6705797606703
2001-08-03,1294.5782772295631
2001-08-06,1294.7240765807255
2001-08-07,1297.9032647726444
2001-08-08,1284.8599414169512
2001-08-09,1261.9463937931475
2001-08-10,1252.8376839633909
2001-08-13,1257.5619706980451
2001-08-14,1272.63685239865
2001-08-15,1264.532582141046
2001-08-16,1252.9387858720575
2001-08-17,1233.28637866708
2001-08-20,1234.4071426825344
2001-08-21,1245.4419874400703
2001-08-22,1243.091847263751
2001-08-23,1247.2551539817582
2001-08-24,1265.1264314525283
2001-08-27,1267.6290288514442
2001-08-28,1255.490287317835
2001-08-29,1253.5320094512333
2001-08-30,1231.808628505504
2001-08-31,1233.928535775985
2001-09-03,1221.5699492171361
2001-09-04,1240.1152046236375
2001-09-05,1226.8622185622617
2001-09-06,1201.4109287608765
2001-09-07,1169.960961804878
2001-09-10,1157.3707272074373
2001-09-11,1086.6693881759709
2001-09-12,1097.408454518325
2001-09-13,1107.1858355868303
2001-09-14,1051.5294053902633
2001-09-17,1074.0313732242762
2001-09-18,1061.0942570134011
2001-09-19,1034.4729823551177
2001-09-20,989.9999905889755
2001-09-21,965.125873373911
2001-09-24,1013.707847262388
2001-09-25,1023.7352668029545
2001-09-26,1038.9995210788752
2001-09-27,1050.8880534908276
2001-09-28,1083.3169588106302
2001-10-01,1064.141373344794
2001-10-02,1071.9845697179815
2001-10-03,1075.4018833008424
2001-10-04,1111.926035761449
2001-10-05,1104.4662608589556
2001-10-08,1102.105798666048
2001-10-09,1099.876520539281
2001-10-10,1123.9407732760833
2001-10-11,1141.2509965645338
2001-10-12,1135.241170553919
2001-10-15,1112.0513696918013
2001-10-16,1121.6455293235647
2001-10-17,1144.2305027829932
2001-10-18,1129.158947308993
2001-10-19,1111.5305849690967
2001-10-22,1126.7435866685328
2001-10-23,1154.5716021764981
2001-10-24,1158.532742604234
2001-10-25,1138.158436718922
2001-10-26,1165.1256177597195
2001-10-29,1142.2520049179745
2001-10-30,1114.8380236708379
2001-10-31,1131.1025360709632
2001-11-01,1135.9400631503024
2001-11-02,1139.990675371658
2001-11-05,1166.2276016039716
2001-11-06,1165.4454336695967
2001-11-07,1176.5922295647213
2001-11-08,1200.0804616168346
2001-11-09,1188.069830124542
2001-11-12,1163.8905485970618
2001-11-13,1200.1380314992086
2001-11-14,1200.7900904765004
2001-11-15,1206.0106552759885
2001-11-16,1213.4094643097721
2001-11-19,1231.5261109325527
2001-11-20,1217.6534826488498
2001-11-21,1217.583404168578
2001-11-22,1225.715812851014
2001-11-23,1222.8936487446074
2001-11-26,1221.9068787800863
2001-11-27,1209.0802639842777
2001-11-28,1193.9030571424566
2001-11-29,1193.1966988833644
2001-11-30,1194.9776121876043
2001-12-03,1189.9581580077795
2001-12-04,1202.7112067530777
2001-12-05,1238.6990124273182
2001-12-06,1246.081123085197
2001-12-07,1235.4603262712908
2001-12-10,1217.2139281708985
2001-12-11,1216.3144645623424
2001-12-12,1204.4820823159546
2001-12-13,1183.9798378233247
2001-12-14,1175.511133787226
2001-12-17,1201.400617732492
2001-12-18,1202.2320075898178
2001-12-19,1193.0146719766967
2001-12-20,1185.1872114059088
2001-12-21,1205.8330433718193
2001-12-24,1211.7049929874727
2001-12-25,1211.6300431932598
2001-12-26,1213.4049398280963
2001-12-27,1229.4576079183043
2001-12-28,1238.5726551496375
2001-12-31,1235.3756283493917
2002-01-01,1235.3756283493917
2002-01-02,1220.7441875636866
2002-01-03,1244.8032477972733
2002-01-04,1252.1856427245657
2002-01-07,1241.4260859436638
2002-01-08,1234.2710483909866
2002-01-09,1234.3596452049367
2002-01-10,1220.8257300069822
2002-01-11,1228.1476297842146
2002-01-14,1202.1162685332563
2002-01-15,1210.4947553744971
2002-01-16,1198.3421941699771
2002-01-17,1215.9511602786433
2002-01-18,1210.644463280028
2002-01-21,1205.0080258417267
2002-01-22,1206.2374036080969
2002-01-23,1210.771877679098
2002-01-24,1225.506554127672
2002-01-25,1224.89286394025
2002-01-28,1235.9202519603814
2002-01-29,1219.4594213869766
2002-01-30,1205.1035952446844
2002-01-31,1219.4102202187653
2002-02-01,1222.4101791219364
2002-02-04,1207.3688529975088
2002-02-05,1188.0684429678802
2002-02-06,1174.6120533792734
2002-02-07,1184.0789588466778
2002-02-08,1184.4599166516884
2002-02-11,1192.6808167158763
2002-02-12,1190.6259237788827
2002-02-13,1199.8591207064858
2002-02-14,1212.8170696020939
2002-02-15,1201.8089961837711
2002-02-18,1195.4168500935314
2002-02-19,1172.2920142035423
2002-02-20,1165.6977089758
2002-02-21,1178.5324856218676
2002-02-22,1166.2351130637069
2002-02-25,1184.207591145627
2002-02-26,1193.7368287328002
2002-02-27,1210.9788970758113
2002-02-28,1209.9287684144726
2002-03-01,1222.6438531911551
2002-03-04,1249.9327557414945
2002-03-05,1245.4884449879753
2002-03-06,1248.211063682095
2002-03-07,1255.3480495727288
2002-03-08,1263.7055281628348
2002-03-11,1258.363037785177
2002-03-12,1248.6244341923416
2002-03-13,1248.662712939058
2002-03-14,1250.499536933807
2002-03-15,1262.8859150947005
2002-03-18,1269.7866091652288
2002-03-19,1274.0501366446372
2002-03-20,1263.8336154484161
2002-03-21,1262.550442975793
2002-03-22,1268.3227487566444
2002-03-25,1259.6190288485518
2002-03-26,1263.5434095712303
2002-03-27,1265.3488476873429
2002-03-28,1279.1373497452018
2002-03-29,1279.0552192116118
2002-04-01,1280.0728614943077
2002-04-02,1272.3238136950238
2002-04-03,1271.489820990144
2002-04-04,1260.3752915007892
2002-04-05,1261.4927540535473
2002-04-08,1245.8808746695265
2002-04-09,1248.510644405378
2002-04-10,1259.5998400357346
2002-04-11,1241.4815082515595
2002-04-12,1247.2396576331919
2002-04-15,1256.3834747600633
2002-04-16,1276.7842624086409
2002-04-17,1277.505386810076
2002-04-18,1271.1063317308754
2002-04-19,1275.5909758702887
2002-04-22,1267.6950374855141
2002-04-23,1262.6950194842489
2002-04-24,1258.417807173601
2002-04-25,1242.4284709173157
2002-04-26,1237.9301500708877
2002-04-29,1235.7327932881678
2002-04-30,1242.1209337562555
2002-05-01,1238.6417425235031
2002-05-02,1239.4624344632132
2002-05-03,1232.6065731874946
2002-05-06,1227.8630883515943
2002-05-07,1215.0991478644457
2002-05-08,1241.5699573446757
2002-05-09,1237.992076966518
2002-05-10,1226.4749093055627
2002-05-13,1236.8179567378143
2002-05-14,1252.3675813402797
2002-05-15,1256.6021399492165
2002-05-16,1253.9348669470141
2002-05-17,1247.5996184728049
2002-05-20,1241.099798106691
2002-05-21,1239.5989709334842
2002-05-22,1225.015812859508
