Date,KUKJE (ACWI ex KOREA) VALUE WEIGHTED
1999-09-21,1248.944414440455
1999-09-22,1237.1652849694294
1999-09-23,1236.5310755634575
1999-09-24,1220.436580401619
1999-09-27,1226.0281981019114
1999-09-28,1220.9814165515138
1999-09-29,1203.6126158301531
1999-09-30,1210.384691075368
1999-10-01,1206.2592559590685
1999-10-04,1217.5025698198783
1999-10-05,1218.1196409746094
1999-10-06,1224.9266774351372
1999-10-07,1225.3977009710716
1999-10-08,1240.2355895543399
1999-10-11,1239.4770634776908
1999-10-12,1221.680553805174
1999-10-13,1200.4680434856932
1999-10-14,1199.2739794541703
1999-10-15,1168.1565787634993
1999-10-18,1164.8462988089968
1999-10-19,1179.8255435148508
1999-10-20,1193.486394727033
1999-10-21,1186.2357577654575
1999-10-22,1213.63204423883
1999-10-25,1212.9015099968062
1999-10-26,1221.2091559010266
1999-10-27,1228.9022934050827
1999-10-28,1252.27248728873
1999-10-29,1274.565735630832
1999-11-01,1272.1722939546949
1999-11-02,1272.7966223132942
1999-11-03,1276.23202485699
1999-11-04,1289.5893351431437
1999-11-05,1291.444749024535
1999-11-08,1295.1209786623992
1999-11-09,1290.766914250431
1999-11-10,1295.6585148740285
1999-11-11,1301.6141751108885
1999-11-12,1315.5861107031285
1999-11-15,1319.9754873794275
1999-11-16,1329.6164536176755
1999-11-17,1322.2733635818884
1999-11-18,1338.3437562704178
1999-11-19,1341.282857661922
1999-11-22,1335.556042946243
1999-11-23,1337.5611981089808
1999-11-24,1344.683104604661
1999-11-25,1350.0161447983014
1999-11-26,1364.4418962312543
1999-11-29,1365.3143823336945
1999-11-30,1349.709072731712
1999-12-01,1355.340024177579
1999-12-02,1365.5122453310746
1999-12-03,1383.9521019643819
1999-12-06,1354.8843052177363
1999-12-07,1349.6923231138999
1999-12-08,1339.220850105813
1999-12-09,1349.2804561041085
1999-12-10,1355.9480379973465
1999-12-13,1357.6817404244205
1999-12-14,1359.7063312266062
1999-12-15,1363.4840820094105
1999-12-16,1352.3626924205828
1999-12-17,1365.5762333684677
1999-12-20,1367.7033173052332
1999-12-21,1368.9625981980528
1999-12-22,1379.3968389827526
1999-12-23,1387.1161498563988
1999-12-24,1388.836440084043
1999-12-27,1389.3454804036335
1999-12-28,1401.0736765177598
1999-12-29,1408.5748277263642
1999-12-30,1418.8878418066922
1999-12-31,1420.1496116164556
2000-01-03,1400.2304877956774
2000-01-04,1350.1203280844106
2000-01-05,1336.9268438471172
2000-01-06,1331.9660757957283
2000-01-07,1362.5697529258387
2000-01-10,1373.3419685280028
2000-01-11,1365.3106849534936
2000-01-12,1364.3198360496756
2000-01-13,1373.8733408852968
2000-01-14,1401.8677378952875
2000-01-17,1413.8364398487076
2000-01-18,1394.486826986515
2000-01-19,1386.1522737600815
2000-01-20,1378.9968545538916
2000-01-21,1376.5037220035572
2000-01-24,1368.1832059075646
2000-01-25,1349.7386008798512
2000-01-26,1363.4228098065241
2000-01-27,1385.591005638689
2000-01-28,1375.3510865576256
2000-01-31,1376.2195577720754
2000-02-01,1387.4284373171545
2000-02-02,1392.388405876331
2000-02-03,1391.7644827105319
2000-02-04,1396.0209203531085
2000-02-07,1391.2369620623012
2000-02-08,1387.846100997812
2000-02-09,1374.0649016620182
2000-02-10,1373.6144914823271
2000-02-11,1362.1060002094105
2000-02-14,1361.4647246433321
2000-02-15,1352.4843250678116
2000-02-16,1354.2179956530163
2000-02-17,1354.9463961372771
2000-02-18,1335.7231517589903
2000-02-21,1323.2506040833223
2000-02-22,1302.804084650628
2000-02-23,1309.672467610378
2000-02-24,1310.2869150156664
2000-02-25,1328.5331002739629
2000-02-28,1344.00616103073
2000-02-29,1355.942740253942
2000-03-01,1368.250668658513
2000-03-02,1377.5481513664217
2000-03-03,1390.7158573428924
2000-03-06,1383.3820783772367
2000-03-07,1375.4793259339995
2000-03-08,1372.2428288853453
2000-03-09,1369.7091731123685
2000-03-10,1374.5793753789753
2000-03-13,1358.1479205754665
2000-03-14,1356.6417785665128
2000-03-15,1360.0731469006887
2000-03-16,1401.0709661643043
2000-03-17,1405.8573096725797
2000-03-20,1403.612597913298
2000-03-21,1415.136734475718
2000-03-22,1424.2867290405395
2000-03-23,1425.386038370451
2000-03-24,1435.3083912543248
2000-03-27,1440.605780912481
2000-03-28,1446.724368861814
2000-03-29,1469.6752888431147
2000-03-30,1452.6664254658597
2000-03-31,1464.7464141945718
2000-04-03,1474.1325979822782
2000-04-04,1473.775974649464
2000-04-05,1450.87003931505
2000-04-06,1464.2600841925234
2000-04-07,1465.3516058579319
2000-04-10,1468.5923982203658
2000-04-11,1461.067622209834
2000-04-12,1471.0669695500062
2000-04-13,1462.8214830932202
2000-04-14,1419.046907043219
2000-04-17,1405.9567426487201
2000-04-18,1434.2393620880166
2000-04-19,1443.0830944210643
2000-04-20,1452.6057316054475
2000-04-21,1448.5642974120872
2000-04-24,1458.6042895263317
2000-04-25,1496.3324211000943
2000-04-26,1496.4053244856955
2000-04-27,1498.4173398566054
2000-04-28,1495.3961269134197
2000-05-01,1508.1884582648484
2000-05-02,1514.216919960553
2000-05-03,1514.6560664297133
2000-05-04,1513.9387640670332
2000-05-05,1519.6703183066477
2000-05-08,1517.2525441382745
2000-05-09,1496.157349312803
2000-05-10,1472.5428385323978
2000-05-11,1492.2298249281794
2000-05-12,1503.615623985833
2000-05-15,1500.8777900024484
2000-05-16,1527.0644816642246
2000-05-17,1527.5640895003578
2000-05-18,1523.8378433906232
2000-05-19,1508.617529734741
2000-05-22,1479.958601475104
2000-05-23,1472.213934435753
2000-05-24,1476.8537949116503
2000-05-25,1472.8863895743464
2000-05-26,1444.9421050546218
2000-05-29,1448.236782611826
2000-05-30,1461.126668915405
2000-05-31,1463.4080957520546
2000-06-01,1474.903772491351
2000-06-02,1479.8834584780245
2000-06-05,1482.1256510382257
2000-06-06,1463.9220813602362
2000-06-07,1467.7375941613723
2000-06-08,1464.7295756863402
2000-06-09,1464.323874403744
2000-06-12,1461.2794159053267
2000-06-13,1456.3329835106122
2000-06-14,1460.3585932075905
2000-06-15,1457.8360428308179
2000-06-16,1437.539920173021
2000-06-19,1446.4175330887033
2000-06-20,1450.262140647128
2000-06-21,1460.0079185764205
2000-06-22,1461.6337709912705
2000-06-23,1461.6093036259208
2000-06-26,1461.142310558486
2000-06-27,1458.568780666631
2000-06-28,1460.5141000898786
2000-06-29,1448.1412936796853
2000-06-30,1440.7842661436027
2000-07-03,1467.1573669705833
2000-07-04,1470.6692358197727
2000-07-05,1455.9800381067932
2000-07-06,1457.4270669448958
2000-07-07,1478.318059747732
2000-07-10,1479.7895375194623
2000-07-11,1485.1292863428923
2000-07-12,1495.2156934881173
2000-07-13,1499.275320677683
2000-07-14,1501.3758048961217
2000-07-17,1500.4082727796722
2000-07-18,1492.643120043188
2000-07-19,1499.295721213886
2000-07-20,1506.3032150841993
2000-07-21,1485.2870374343538
2000-07-24,1478.96330020704
2000-07-25,1469.8735102294572
2000-07-26,1458.0834961457222
2000-07-27,1457.8602790601615
2000-07-28,1459.2568112371746
2000-07-31,1463.6376186210675
2000-08-01,1474.6704055752014
2000-08-02,1495.5858419466624
2000-08-03,1508.8623390013847
2000-08-04,1511.9028285247311
2000-08-07,1525.937041712333
2000-08-08,1538.0119304836223
2000-08-09,1543.2434774121339
2000-08-10,1525.2148125202202
2000-08-11,1540.8261978541552
2000-08-14,1549.95075212434
2000-08-15,1536.3369654004691
2000-08-16,1539.172082947315
2000-08-17,1533.9449246530035
2000-08-18,1539.8651516884638
2000-08-21,1545.7976222960538
2000-08-22,1559.584963668731
2000-08-23,1566.9274264946894
2000-08-24,1553.7141790780267
2000-08-25,1553.011119478127
2000-08-28,1564.9775602991886
2000-08-29,1563.0522126416345
2000-08-30,1559.542885392611
2000-08-31,1567.6744628571964
2000-09-01,1562.4520575094089
2000-09-04,1566.6479479283478
2000-09-05,1580.9136231116784
2000-09-06,1587.8692688093797
2000-09-07,1597.4863295233574
2000-09-08,1599.9735144651
2000-09-11,1604.191302800718
2000-09-12,1596.5016605286944
2000-09-13,1588.6854040106055
2000-09-14,1590.180765962374
2000-09-15,1577.7940991310986
2000-09-18,1573.0023744882492
2000-09-19,1575.2115919785165
2000-09-20,1577.4341483812816
2000-09-21,1562.2806070136385
2000-09-22,1522.2057842787772
2000-09-25,1539.2113135546308
2000-09-26,1523.889982654316
2000-09-27,1521.0410771069828
2000-09-28,1533.5962966611655
2000-09-29,1535.4531061975895
2000-10-02,1543.3996502589894
2000-10-03,1554.4102690503391
2000-10-04,1559.8199027397898
2000-10-05,1567.3870026756292
2000-10-06,1554.0787277205582
2000-10-09,1542.5410455660622
2000-10-10,1538.2046077197206
2000-10-11,1509.791437946878
2000-10-12,1506.5782764853932
2000-10-13,1520.5550285695738
2000-10-16,1538.347608720412
2000-10-17,1519.7435404212615
2000-10-18,1512.615693627129
2000-10-19,1544.6648930605502
2000-10-20,1555.347950676656
2000-10-23,1560.2128690630943
2000-10-24,1573.17074432595
2000-10-25,1573.341024085282
2000-10-26,1570.0451303823677
2000-10-27,1565.1921064093817
2000-10-30,1581.9153471082748
2000-10-31,1594.28461061362
2000-11-01,1586.7885432009177
2000-11-02,1587.1107558784029
2000-11-03,1583.0842839671147
2000-11-06,1596.2680079252607
2000-11-07,1594.6482408663499
2000-11-08,1596.1386663944972
2000-11-09,1582.9912238497727
2000-11-10,1560.617953546561
2000-11-13,1550.3066013509122
2000-11-14,1567.5782992786408
2000-11-15,1566.9869127562447
2000-11-16,1564.2158488334724
2000-11-17,1561.2680056612326
2000-11-20,1549.1935023152057
2000-11-21,1554.2455327981045
2000-11-22,1537.75713917581
2000-11-23,1540.6362392890142
2000-11-24,1553.1853734624542
2000-11-27,1552.4603708714806
2000-11-28,1540.0458780295312
2000-11-29,1533.682209875174
2000-11-30,1505.622393686445
2000-12-01,1514.2761056102147
2000-12-04,1494.384773904578
2000-12-05,1526.7800979676947
2000-12-06,1518.8068954291177
2000-12-07,1502.9981910568572
2000-12-08,1519.4908406202424
2000-12-11,1551.6277631327036
2000-12-12,1553.2337855751982
2000-12-13,1550.410320498692
2000-12-14,1517.8272318037573
2000-12-15,1480.3727037835472
2000-12-18,1494.9233811639942
2000-12-19,1497.8403328517768
2000-12-20,1448.8799659897638
2000-12-21,1438.917104840929
2000-12-22,1439.6670615325381
2000-12-25,1445.7555334042877
2000-12-26,1442.947345907378
2000-12-27,1454.2686451187762
2000-12-28,1465.052808272884
2000-12-29,1448.762489273359
2001-01-01,1448.8564554862867
2001-01-02,1428.0554610188096
2001-01-03,1452.9193816697775
2001-01-04,1463.9868090907698
2001-01-05,1441.9972101501417
2001-01-08,1442.132186410261
2001-01-09,1448.791912952775
2001-01-10,1449.081381850725
2001-01-11,1440.8149360518853
2001-01-12,1441.2990173779428
2001-01-15,1450.082647945204
2001-01-16,1456.3906697245898
2001-01-17,1478.7727850803276
2001-01-18,1468.7265603836554
2001-01-19,1477.200318163726
2001-01-22,1481.6937408790866
2001-01-23,1483.9437127208996
2001-01-24,1507.0817253073028
2001-01-25,1514.1056870111345
2001-01-26,1509.659349240448
2001-01-29,1522.2135803576366
2001-01-30,1524.620382909096
2001-01-31,1518.874391848944
2001-02-01,1509.9532837650236
2001-02-02,1504.7153706115694
2001-02-05,1496.938020521417
2001-02-06,1507.129715498528
2001-02-07,1495.6581926978213
2001-02-08,1508.5043306274088
2001-02-09,1489.3710082030211
2001-02-12,1494.504956223416
2001-02-13,1502.16283358271
2001-02-14,1497.74703501066
2001-02-15,1524.838927979492
2001-02-16,1492.7822130265797
2001-02-19,1483.342972558148
2001-02-20,1487.2622858527657
2001-02-21,1462.5063112482053
2001-02-22,1466.920792639559
2001-02-23,1459.1905300906337
2001-02-26,1477.0984465062636
2001-02-27,1466.406850068355
2001-02-28,1453.532832868883
2001-03-01,1435.016355236012
2001-03-02,1423.7728128694196
2001-03-05,1440.0789559491157
2001-03-06,1452.322171331264
2001-03-07,1464.5557734354038
2001-03-08,1464.782526505784
2001-03-09,1448.5721416252948
2001-03-12,1409.6888819246196
2001-03-13,1415.7618730926054
2001-03-14,1390.8278954619489
2001-03-15,1410.3206017511257
2001-03-16,1397.5887691241319
2001-03-19,1404.5735223259273
2001-03-20,1390.2240971549152
2001-03-21,1386.786728812406
2001-03-22,1367.9424652439677
2001-03-23,1381.3312056255456
2001-03-26,1412.628847217414
2001-03-27,1431.5868001866224
2001-03-28,1428.3361660073951
2001-03-29,1428.879266607251
2001-03-30,1430.2976668093452
2001-04-02,1420.5229240116155
2001-04-03,1387.1995896601989
2001-04-04,1372.7630420035796
2001-04-05,1413.3123753770426
2001-04-06,1395.3877814507152
2001-04-09,1400.280268379056
2001-04-10,1438.5125801164752
2001-04-11,1446.546929738319
2001-04-12,1446.6563569916902
2001-04-13,1445.8742415834993
2001-04-16,1454.998369037136
2001-04-17,1461.198563500849
2001-04-18,1514.853675503467
2001-04-19,1503.9243532071723
2001-04-20,1477.3491947186124
2001-04-23,1472.2227185605566
2001-04-24,1474.0324281134097
2001-04-25,1477.9574975402377
2001-04-26,1483.5461552191234
2001-04-27,1509.523812058901
2001-04-30,1517.6258774599007
2001-05-01,1526.9487891571632
2001-05-02,1527.4444447456237
2001-05-03,1511.1853076847358
2001-05-04,1519.2954532495419
2001-05-07,1525.7305791451777
2001-05-08,1524.681939738346
2001-05-09,1521.0309927024973
2001-05-10,1531.3790752940865
2001-05-11,1534.1245674157676
2001-05-14,1527.843931727939
2001-05-15,1528.335587827327
2001-05-16,1537.718663672378
2001-05-17,1552.7838594188872
2001-05-18,1561.4580550616433
2001-05-21,1575.0980260902809
2001-05-22,1588.059836169758
2001-05-23,1587.6946428281058
2001-05-24,1592.6137434673103
2001-05-25,1582.9886081170375
2001-05-28,1576.996094278488
2001-05-29,1581.8389292122145
2001-05-30,1559.3016976875615
2001-05-31,1579.1756656132195
2001-06-01,1581.7736318841949
2001-06-04,1585.6132686418125
2001-06-05,1595.1514847650178
2001-06-06,1586.979252561682
2001-06-07,1584.6355269012956
2001-06-08,1581.8793102787752
2001-06-11,1579.2309804644103
2001-06-12,1556.0342759419373
2001-06-13,1550.3870087761907
2001-06-14,1522.934750250327
2001-06-15,1507.6424435967072
2001-06-18,1498.7037490681005
2001-06-19,1505.8129738367165
2001-06-20,1514.5667485268752
2001-06-21,1525.221718436793
2001-06-22,1523.4964358096101
2001-06-25,1509.2269367022568
2001-06-26,1500.6423267075772
2001-06-27,1499.3198797195114
2001-06-28,1524.5634560772442
2001-06-29,1537.3723610351822
2001-07-02,1551.535300915192
2001-07-03,1544.7324693329708
2001-07-04,1540.8047434124212
2001-07-05,1539.8868285328967
2001-07-06,1499.674497286784
2001-07-09,1497.1296353279292
2001-07-10,1481.4475388651983
2001-07-11,1467.4836214075408
2001-07-12,1501.653326556666
2001-07-13,1507.7845984481573
2001-07-16,1494.2981338196362
2001-07-17,1499.6541860581767
2001-07-18,1464.3551858343753
2001-07-19,1474.6948291739861
2001-07-20,1466.0635688950815
2001-07-23,1458.089143752161
2001-07-24,1433.8461643431497
2001-07-25,1434.207780682948
2001-07-26,1446.5231818396592
2001-07-27,1459.092737449552
2001-07-30,1457.6854030839386
2001-07-31,1470.7688005982923
2001-08-01,1471.2997305077724
2001-08-02,1477.2133404809242
2001-08-03,1463.8393196977543
2001-08-06,1462.4223354040112
2001-08-07,1471.5109195943419
2001-08-08,1456.2882075080718
2001-08-09,1428.442121250473
2001-08-10,1423.8829338869912
2001-08-13,1419.5690569928026
2001-08-14,1430.5239366624114
2001-08-15,1411.3892429568
2001-08-16,1405.544617162369
2001-08-17,1382.0276267105885
2001-08-20,1385.7140502441057
2001-08-21,1385.0416405451222
2001-08-22,1382.623563507928
2001-08-23,1388.2957395075348
2001-08-24,1404.0161634059987
2001-08-27,1407.3477551195438
2001-08-28,1393.9348543681256
2001-08-29,1383.2009520715155
2001-08-30,1363.6858579962154
2001-08-31,1367.0625768456273
2001-09-03,1359.2223611802024
2001-09-04,1386.9121343798479
2001-09-05,1378.8960312172385
2001-09-06,1351.2100723141257
2001-09-07,1314.3545918907166
2001-09-10,1310.2388187536355
2001-09-11,1276.06242869617
2001-09-12,1266.3462726745213
2001-09-13,1268.7185750171268
2001-09-14,1240.106081187057
2001-09-17,1206.8155231031571
2001-09-18,1200.6962579068588
2001-09-19,1180.1731442601883
2001-09-20,1144.6032714502023
2001-09-21,1126.580713327663
2001-09-24,1165.7609469672948
2001-09-25,1169.387364769204
2001-09-26,1170.8338513823776
2001-09-27,1181.0207244547294
2001-09-28,1220.433560706471
2001-10-01,1209.5124904516276
2001-10-02,1221.557832883872
2001-10-03,1225.7852451833103
2001-10-04,1247.6904854267514
2001-10-05,1239.8264130315451
2001-10-08,1233.0645563772673
2001-10-09,1227.3142300961624
2001-10-10,1253.504956891863
2001-10-11,1282.498500830768
2001-10-12,1274.7213223951921
2001-10-15,1262.9042628027496
2001-10-16,1269.4937785357863
2001-10-17,1271.9581126115518
2001-10-18,1259.4732868062347
2001-10-19,1259.3896933214558
2001-10-22,1278.6074149036515
2001-10-23,1292.7401150753644
2001-10-24,1289.9458196626422
2001-10-25,1286.510366189735
2001-10-26,1300.8066245261825
2001-10-29,1264.6212177349646
2001-10-30,1238.3598691451841
2001-10-31,1249.466528898358
2001-11-01,1258.6345440035902
2001-11-02,1263.7928813437788
2001-11-05,1290.4552123065441
2001-11-06,1300.77224688122
2001-11-07,1295.436838468615
2001-11-08,1315.6561439090106
2001-11-09,1310.2825368451315
2001-11-12,1297.375351398408
2001-11-13,1332.2804738454481
2001-11-14,1334.441644907629
2001-11-15,1344.7881897667144
2001-11-16,1342.7656564907925
2001-11-19,1365.374819944238
2001-11-20,1351.8150272517462
2001-11-21,1354.6441153346088
2001-11-22,1353.9572137986074
2001-11-23,1364.2157040142195
2001-11-26,1369.1187192556984
2001-11-27,1356.7449899550872
2001-11-28,1331.9212701573078
2001-11-29,1336.160434017625
2001-11-30,1330.6684529650686
2001-12-03,1325.1574953764743
2001-12-04,1343.5258721637226
2001-12-05,1380.127440462823
2001-12-06,1382.0843798968217
2001-12-07,1371.1894707283482
2001-12-10,1351.858792505799
2001-12-11,1346.4613447386484
2001-12-12,1340.2095891502893
2001-12-13,1314.8060325905099
2001-12-14,1305.289379087078
2001-12-17,1314.962689859534
2001-12-18,1323.052911120784
2001-12-19,1326.8630490581404
2001-12-20,1323.9232412805682
2001-12-21,1341.068413920893
2001-12-24,1352.6343057423371
2001-12-25,1352.6018254085661
2001-12-26,1353.5158894214949
2001-12-27,1359.9171607221442
2001-12-28,1374.8332674901199
2001-12-31,1359.9475298368973
2002-01-01,1359.9799522581256
2002-01-02,1343.7332009766521
2002-01-03,1363.9972772916494
2002-01-04,1383.7410643520102
2002-01-07,1380.3715607854338
2002-01-08,1370.6891263173247
2002-01-09,1368.8081005464192
2002-01-10,1356.1983548806
2002-01-11,1353.432631159242
2002-01-14,1335.5080126781315
2002-01-15,1343.6418176947789
2002-01-16,1336.6814421033312
2002-01-17,1350.4480973193738
2002-01-18,1343.0924661262354
2002-01-21,1342.0876079602758
2002-01-22,1333.6662723743027
2002-01-23,1338.3265138724717
2002-01-24,1353.4131828142401
2002-01-25,1369.6911261362138
2002-01-28,1380.9934912674833
2002-01-29,1352.8988635948997
2002-01-30,1349.4120206398566
2002-01-31,1368.046147931118
2002-02-01,1361.1392342285728
2002-02-04,1333.20285054895
2002-02-05,1315.8009013752403
2002-02-06,1305.3090899122017
2002-02-07,1310.8030761674204
2002-02-08,1318.8540114386237
2002-02-11,1326.4558671360337
2002-02-12,1328.2966771564288
2002-02-13,1343.706911331322
2002-02-14,1351.6717677672027
2002-02-15,1337.7608438565499
2002-02-18,1339.1001922383293
2002-02-19,1309.404677825184
2002-02-20,1315.1781848122275
2002-02-21,1318.1653967179502
2002-02-22,1312.4714704137402
2002-02-25,1336.1510199300112
2002-02-26,1342.7119064762128
2002-02-27,1360.480727195881
2002-02-28,1359.6151828681664
2002-03-01,1382.283060527299
2002-03-04,1415.0966338951514
2002-03-05,1409.0409868687182
2002-03-06,1416.0349845013302
2002-03-07,1419.4703903377317
2002-03-08,1430.3567769378774
2002-03-11,1436.1264539151346
2002-03-12,1428.1250660333224
2002-03-13,1413.9004570675465
2002-03-14,1409.1780463451864
2002-03-15,1421.8635882116291
2002-03-18,1423.0917268067615
2002-03-19,1428.857735971682
2002-03-20,1412.3726669323246
2002-03-21,1413.197032645772
2002-03-22,1411.4744809004535
2002-03-25,1399.3150012575807
2002-03-26,1403.5842661781091
2002-03-27,1415.7750611148376
2002-03-28,1425.5607755833146
2002-03-29,1421.4042603205403
2002-04-01,1410.0473698624987
2002-04-02,1404.6445962944092
2002-04-03,1401.6620603131294
2002-04-04,1398.1557757563114
2002-04-05,1401.9081057719336
2002-04-08,1401.2461673900239
2002-04-09,1394.684331627829
2002-04-10,1404.763070777489
2002-04-11,1376.383394496906
2002-04-12,1383.5546298648949
2002-04-15,1383.0389502145065
2002-04-16,1407.3657739512919
2002-04-17,1407.5231404668825
2002-04-18,1401.8201842580208
2002-04-19,1405.778812716144
2002-04-22,1395.675333621834
2002-04-23,1391.0241070175289
2002-04-24,1382.4061322852763
2002-04-25,1369.4129079515424
2002-04-26,1359.3590314794858
2002-04-29,1347.1537319885654
2002-04-30,1356.567134702028
2002-05-01,1358.15957401868
2002-05-02,1361.9589772802856
2002-05-03,1346.382204288781
2002-05-06,1329.210972497581
2002-05-07,1324.372089612121
2002-05-08,1357.4791437489068
2002-05-09,1349.6842903098116
2002-05-10,1332.6448935891174
2002-05-13,1346.0898118539876
2002-05-14,1371.360734193327
2002-05-15,1369.9774489635774
2002-05-16,1372.7782547499523
2002-05-17,1365.8042398174657
2002-05-20,1357.278500131836
2002-05-21,1356.1919655503702
