Date,ACWI VALUE WEIGHTED
1999-06-02,777.7217785704736
1999-06-03,780.3994267676038
1999-06-04,790.6355616005872
1999-06-07,798.3577175628825
1999-06-08,790.0333192565099
1999-06-09,790.2913563182256
1999-06-10,785.411277739573
1999-06-11,788.5202841080244
1999-06-14,789.2345938919108
1999-06-15,791.9644151456893
1999-06-16,807.3478604908145
1999-06-17,812.5745299677475
1999-06-18,809.0981920037555
1999-06-21,817.3795592017349
1999-06-22,815.7963984064623
1999-06-23,808.66769797493
1999-06-24,799.5718406618744
1999-06-25,791.9191438401492
1999-06-28,802.632366038877
1999-06-29,809.6510053185491
1999-06-30,813.2135821963639
1999-07-01,827.7727427102672
1999-07-02,835.9387185905379
1999-07-05,842.0727624987538
1999-07-06,839.1089456040002
1999-07-07,839.4699282240074
1999-07-08,839.9594025564127
1999-07-09,842.2198702482704
1999-07-12,845.334320956182
1999-07-13,837.4201538519576
1999-07-14,837.9229284847166
1999-07-15,842.4321880516056
1999-07-16,843.9048318589744
1999-07-19,846.4426993434737
1999-07-20,821.3321319245679
1999-07-21,811.4329674768118
1999-07-22,805.4321381907736
1999-07-23,799.2235095060668
1999-07-26,782.9955703627194
1999-07-27,789.7840485681521
1999-07-28,793.84247748476
1999-07-29,781.4789186674991
1999-07-30,784.7652405979444
1999-08-02,785.5768075437302
1999-08-03,784.9097560745302
1999-08-04,775.4496442410341
1999-08-05,766.9262234121842
1999-08-06,762.5044017471595
1999-08-09,767.56118948993
1999-08-10,758.7700906538462
1999-08-11,766.5140587862471
1999-08-12,773.0421856128177
1999-08-13,786.5630035106692
1999-08-16,792.0003020323115
1999-08-17,797.9018131117114
1999-08-18,795.5048186613762
1999-08-19,787.2899962587044
1999-08-20,794.9043915600611
1999-08-23,809.9486701088426
1999-08-24,812.2065528256996
1999-08-25,820.6079604797955
1999-08-26,815.5310678582048
1999-08-27,810.4760921824814
1999-08-30,806.4141136230678
1999-08-31,790.2069572403788
1999-09-01,796.7254111594063
1999-09-02,783.9938459682759
1999-09-03,801.9543260357918
1999-09-06,808.0739514612404
1999-09-07,801.9303850098628
1999-09-08,799.5824745596726
1999-09-09,808.6939743383197
1999-09-10,814.7780792037674
1999-09-13,820.4064587503129
1999-09-14,813.4977790740893
1999-09-15,810.3892264338176
1999-09-16,803.3598963559823
1999-09-17,805.3173007028405
1999-09-20,806.56384609745
1999-09-21,797.039903187867
1999-09-22,789.262828747953
1999-09-23,788.9735284385996
1999-09-24,778.8261059453761
1999-09-27,781.612931342589
1999-09-28,778.1393238226822
1999-09-29,766.5111427624906
1999-09-30,770.1276029095968
1999-10-01,767.5202484469319
1999-10-04,774.2464201409648
1999-10-05,774.195551559191
1999-10-06,779.2815671840704
1999-10-07,779.9741033217881
1999-10-08,789.0819470588569
1999-10-11,788.4716494913296
1999-10-12,777.7176597722063
1999-10-13,764.4264598139055
1999-10-14,763.7290541952883
1999-10-15,744.0701155165611
1999-10-18,741.4173224754783
1999-10-19,750.596672167346
1999-10-20,759.4756832242845
1999-10-21,754.6499675740587
1999-10-22,771.9244010967548
1999-10-25,771.0331156237531
1999-10-26,776.3114422706475
1999-10-27,781.1311838980862
1999-10-28,796.2610810358791
1999-10-29,810.3215469513344
1999-11-01,809.7105870096738
1999-11-02,810.4186380209198
1999-11-03,812.5472664616194
1999-11-04,821.4561138537509
1999-11-05,822.7065218752822
1999-11-08,824.9906471294538
1999-11-09,822.7674508829538
1999-11-10,825.5041810196464
1999-11-11,829.5343967735573
1999-11-12,838.6228730532031
1999-11-15,841.1222089429001
1999-11-16,847.4069092636433
1999-11-17,842.0633833526654
1999-11-18,852.4207282789814
1999-11-19,854.7599070083072
1999-11-22,850.9418904544443
1999-11-23,852.1922327855826
1999-11-24,856.9564774698429
1999-11-25,860.1663518560568
1999-11-26,868.9296025065241
1999-11-29,870.0606853770928
1999-11-30,860.7078726881767
1999-12-01,864.3018547197751
1999-12-02,870.6882166159003
1999-12-03,882.2365874940083
1999-12-06,863.7941276657052
1999-12-07,860.3111026623322
1999-12-08,853.7563814852879
1999-12-09,859.9125525011792
1999-12-10,864.6978573917204
1999-12-13,865.7778164228204
1999-12-14,866.9700439566926
1999-12-15,868.9726432317273
1999-12-16,861.7977872638131
1999-12-17,870.067540396602
1999-12-20,871.3860336253658
1999-12-21,871.813273642705
1999-12-22,878.3451125799108
1999-12-23,882.9636250961153
1999-12-24,884.1691275123345
1999-12-27,884.3153199543008
1999-12-28,892.015027692768
1999-12-29,896.7723406115565
1999-12-30,903.3708108881881
1999-12-31,904.1741264170702
2000-01-03,891.5664430918741
2000-01-04,860.6638322434236
2000-01-05,851.824950650624
2000-01-06,848.1904445291575
2000-01-07,867.6966105734281
2000-01-10,874.757227508208
2000-01-11,869.5909525259274
2000-01-12,868.910320455926
2000-01-13,874.9694995009979
2000-01-14,892.7534080861856
2000-01-17,900.5789547676042
2000-01-18,888.1763457245389
2000-01-19,882.3250954780918
2000-01-20,877.9838624686744
2000-01-21,876.2671052090471
2000-01-24,871.1345591249628
2000-01-25,859.1590345260819
2000-01-26,867.8576781299693
2000-01-27,882.2711015232964
2000-01-28,876.1431515460253
2000-01-31,876.6984425221802
2000-02-01,883.6970537877886
2000-02-02,887.029481413285
2000-02-03,886.5982989286188
2000-02-04,889.323508457821
2000-02-07,886.3327295667298
2000-02-08,883.9797739520988
2000-02-09,875.2496734017783
2000-02-10,874.7638715579968
2000-02-11,867.3535228235489
2000-02-14,866.412368420591
2000-02-15,860.4956639202084
2000-02-16,861.6674866794593
2000-02-17,862.380899416785
2000-02-18,850.0315445899146
2000-02-21,841.7103526353023
2000-02-22,828.5323422715243
2000-02-23,833.3181948904609
2000-02-24,833.5634904963106
2000-02-25,845.250758806105
2000-02-28,854.7101215129538
2000-02-29,862.3496355257337
2000-03-01,870.0780618359674
2000-03-02,876.5278952308292
2000-03-03,884.674234400624
2000-03-06,880.3750455252538
2000-03-07,875.4857208436212
2000-03-08,873.4993822139688
2000-03-09,871.4812643017029
2000-03-10,874.6830313351912
2000-03-13,863.9734371516421
2000-03-14,863.0209181672727
2000-03-15,865.0124941277933
2000-03-16,890.8682764368835
2000-03-17,894.1653086959935
2000-03-20,892.7358279751677
2000-03-21,900.0940085646334
2000-03-22,906.191112171113
2000-03-23,906.6180566439945
2000-03-24,913.1155835588236
2000-03-27,916.4981604998455
2000-03-28,920.4685146932226
2000-03-29,935.2207334531365
2000-03-30,924.4142461328748
2000-03-31,931.7558950499794
2000-04-03,937.5570731385999
2000-04-04,937.2767747324413
2000-04-05,922.7196520122458
2000-04-06,930.9500013881708
2000-04-07,931.9155612187045
2000-04-10,934.2898079983851
2000-04-11,929.3570943396688
2000-04-12,935.5642340512868
2000-04-13,930.4058141868131
2000-04-14,902.6236270361628
2000-04-17,893.4131900577024
2000-04-18,911.7881237198167
2000-04-19,917.4911634794004
2000-04-20,923.5082721254659
2000-04-21,921.0500991075041
2000-04-24,927.102457010403
2000-04-25,950.8772147090525
2000-04-26,950.6656320803153
2000-04-27,951.8385868455191
2000-04-28,950.3086085750894
2000-05-01,958.3861817152963
2000-05-02,962.3293336327515
2000-05-03,962.7923317779276
2000-05-04,962.2619664230511
2000-05-05,965.8651821990479
2000-05-08,964.5029160730908
2000-05-09,951.0793595344379
2000-05-10,936.0801446557477
2000-05-11,948.522993815941
2000-05-12,955.3866199430353
2000-05-15,953.3831145302015
2000-05-16,970.1062245782236
2000-05-17,970.16912819106
2000-05-18,967.5798188287362
2000-05-19,958.0332664248392
2000-05-22,939.4017980259696
2000-05-23,934.379456372325
2000-05-24,937.4553494363568
2000-05-25,935.2868702663618
2000-05-26,916.9380715861324
2000-05-29,919.0901726580793
2000-05-30,927.5089648722522
2000-05-31,929.3176721957896
2000-06-01,936.4910951925785
2000-06-02,939.9856914664514
2000-06-05,942.3684166601115
2000-06-06,930.7649043244082
2000-06-07,933.6893178393062
2000-06-08,931.3967933476584
2000-06-09,932.0692795750304
2000-06-12,930.5204078345392
2000-06-13,926.2943935158487
2000-06-14,928.9094697014185
2000-06-15,926.476945675861
2000-06-16,913.4585228148419
2000-06-19,918.8178425197085
2000-06-20,921.99001428509
2000-06-21,928.1651494093961
2000-06-22,929.2566629438237
2000-06-23,929.302924993433
2000-06-26,929.193480831466
2000-06-27,927.9008190787662
2000-06-28,929.2358885912889
2000-06-29,921.3191151300002
2000-06-30,916.7390785539619
2000-07-03,933.7395447281016
2000-07-04,935.6375753275781
2000-07-05,926.5677028618926
2000-07-06,927.8009195048131
2000-07-07,941.149119792483
2000-07-10,942.1435419743623
2000-07-11,945.1696403874811
2000-07-12,951.6211141476678
2000-07-13,954.4748371424639
2000-07-14,955.3439057218845
2000-07-17,954.7758058826755
2000-07-18,949.5653151931618
2000-07-19,953.635803170733
2000-07-20,957.7799349377739
2000-07-21,944.6588091550753
2000-07-24,939.8615424570766
2000-07-25,934.1128974980082
2000-07-26,926.8404991478112
2000-07-27,926.5759714222213
2000-07-28,927.0814354794522
2000-07-31,930.1200404723452
2000-08-01,937.3998411846741
2000-08-02,950.8049808945946
2000-08-03,959.101832149251
2000-08-04,960.6735391165531
2000-08-07,968.7116053243795
2000-08-08,976.2365223611558
2000-08-09,980.4564710680946
2000-08-10,969.4428230008253
2000-08-11,979.1611843535313
2000-08-14,985.1950085839003
2000-08-15,976.5268452826052
2000-08-16,978.5263295545411
2000-08-17,975.1323820699215
2000-08-18,978.7114913221557
2000-08-21,982.3792847373168
2000-08-22,991.3915927003565
2000-08-23,995.7090225084182
2000-08-24,987.227104671476
2000-08-25,987.0094248394576
2000-08-28,994.6327915437056
2000-08-29,993.5647368886596
2000-08-30,991.1960503196779
2000-08-31,995.8226623583882
2000-09-01,992.5544851594534
2000-09-04,995.0057333066025
2000-09-05,1004.2193954933704
2000-09-06,1008.5689992421139
2000-09-07,1014.2335298101893
2000-09-08,1015.7262215016738
2000-09-11,1018.443291938907
2000-09-12,1013.6525102910712
2000-09-13,1008.6862788364471
2000-09-14,1009.5672610443756
2000-09-15,1001.3112032280287
2000-09-18,997.0068661600538
2000-09-19,997.980571613402
2000-09-20,1000.1852992403542
2000-09-21,990.4705941436571
2000-09-22,964.1526498008109
2000-09-25,975.8154363215863
2000-09-26,966.2705452084992
2000-09-27,964.8069726172199
2000-09-28,972.6712024077191
2000-09-29,973.9410749780444
2000-10-02,978.3495151351445
2000-10-03,985.3116316608377
2000-10-04,988.9678257965458
2000-10-05,993.9141759944506
2000-10-06,985.5994168136895
2000-10-09,978.0084026731589
2000-10-10,975.2604622945175
2000-10-11,956.8823593390549
2000-10-12,954.5390023503104
2000-10-13,962.9477752839025
2000-10-16,974.7894224336555
2000-10-17,962.1666478177623
2000-10-18,957.7413417941542
2000-10-19,977.775366679639
2000-10-20,985.0461069754941
2000-10-23,987.6067791814106
2000-10-24,996.1461180313265
2000-10-25,996.3012304428288
2000-10-26,993.9720872967309
2000-10-27,990.6318263100155
2000-10-30,1000.9094313007871
2000-10-31,1008.8398348342084
2000-11-01,1004.7389879422517
2000-11-02,1005.1671413531567
2000-11-03,1002.5791979338238
2000-11-06,1010.7453377494196
2000-11-07,1009.6770438325491
2000-11-08,1010.8234564850519
2000-11-09,1002.7327923863373
2000-11-10,988.7790213658582
2000-11-13,981.7432491972737
2000-11-14,992.8959822880661
2000-11-15,992.654754778712
2000-11-16,990.8308929126771
2000-11-17,988.8955391626988
2000-11-20,980.9239563522206
2000-11-21,983.7568327807178
2000-11-22,973.1143987301217
2000-11-23,974.4905672373233
2000-11-24,982.7980271396167
2000-11-27,982.6764386314939
2000-11-28,974.5781269881574
2000-11-29,970.0693351524912
2000-11-30,952.0584061553707
2000-12-01,957.5523646574261
2000-12-04,944.4632886238829
2000-12-05,965.3175894105035
2000-12-06,960.4701701236505
2000-12-07,950.6960474090475
2000-12-08,961.4481303690671
2000-12-11,982.2223103617727
2000-12-12,982.823551640626
2000-12-13,981.3946412783108
2000-12-14,960.5530241066881
2000-12-15,936.7219053302691
2000-12-18,945.8600763716719
2000-12-19,947.4370293452669
2000-12-20,916.1718871516322
2000-12-21,909.6632267014387
2000-12-22,909.6551622384267
2000-12-25,913.4454973656127
2000-12-26,911.625740973112
2000-12-27,918.5856576987
2000-12-28,925.4330197726046
2000-12-29,914.9817394384089
2001-01-01,915.0402367293765
2001-01-02,902.3154171348358
2001-01-03,917.9654488375979
2001-01-04,925.9459673489309
2001-01-05,913.1149804100249
2001-01-08,913.3491239328052
2001-01-09,917.8125630324263
2001-01-10,916.8930579177784
2001-01-11,911.6955183186975
2001-01-12,912.6227899935444
2001-01-15,918.4064442896387
2001-01-16,922.5802840940057
2001-01-17,936.4967800854204
2001-01-18,930.2781047398892
2001-01-19,936.3898773629828
2001-01-22,939.537865153392
2001-01-23,940.8666930657973
2001-01-24,955.553244418107
2001-01-25,959.9593620731947
2001-01-26,956.1805703423993
2001-01-29,964.4817308311286
2001-01-30,965.6502142444566
2001-01-31,962.9502532899888
2001-02-01,956.9744577833823
2001-02-02,953.814922465581
2001-02-05,947.7098387008245
2001-02-06,954.5066819170112
2001-02-07,947.010889164165
2001-02-08,955.6721954316428
2001-02-09,943.9799108066917
2001-02-12,947.2128542573951
2001-02-13,952.4273624861331
2001-02-14,950.1003426670115
2001-02-15,967.1788146319169
2001-02-16,947.0543256339885
2001-02-19,940.8648816330311
2001-02-20,944.2216428401002
2001-02-21,928.3170007608256
2001-02-22,930.8130204608947
2001-02-23,925.8423387113564
2001-02-26,937.063687971665
2001-02-27,929.9572071562347
2001-02-28,921.8412051194814
2001-03-01,910.0378339639132
2001-03-02,902.2900628216195
2001-03-05,912.4950097198063
2001-03-06,920.2750767466413
2001-03-07,927.8013564728244
2001-03-08,928.2359799860772
2001-03-09,917.8117386338736
2001-03-12,892.9175757791651
2001-03-13,896.3401219206324
2001-03-14,881.2970305984152
2001-03-15,893.357399054989
2001-03-16,885.4655298001732
2001-03-19,889.6638816526727
2001-03-20,880.51608644897
2001-03-21,878.3883395701951
2001-03-22,866.5326462118768
2001-03-23,875.2006601178762
2001-03-26,894.8742836815289
2001-03-27,906.2309678363305
2001-03-28,904.3665604524573
2001-03-29,904.4575974406747
2001-03-30,905.195459516629
2001-04-02,898.7693237577528
2001-04-03,877.7194994242698
2001-04-04,867.981636273898
2001-04-05,893.3239283971113
2001-04-06,882.7260592693185
2001-04-09,885.5202088034092
2001-04-10,909.3912032851207
2001-04-11,914.9526601927885
2001-04-12,915.0968904070178
2001-04-13,914.6875486395436
2001-04-16,920.1855301027368
2001-04-17,924.2553690405852
2001-04-18,958.715176512604
2001-04-19,952.3714425231171
2001-04-20,935.2467702060978
2001-04-23,932.3151915283089
2001-04-24,933.4500581683728
2001-04-25,936.1602594289697
2001-04-26,939.3266464921547
2001-04-27,955.4256783432021
2001-04-30,961.2903753331173
2001-05-01,967.0121534420479
2001-05-02,967.7221869946721
2001-05-03,957.6939346129485
2001-05-04,962.8034085582093
2001-05-07,967.2283218868074
2001-05-08,966.4498777097951
2001-05-09,963.8872615808315
2001-05-10,970.3508517275097
2001-05-11,972.3822253755279
2001-05-14,968.5854459062018
2001-05-15,968.6965714731391
2001-05-16,974.1076890908064
2001-05-17,984.4874343141098
2001-05-18,990.2322508076463
2001-05-21,999.4136238529884
2001-05-22,1007.6674191882863
2001-05-23,1008.0252079910258
2001-05-24,1011.1978560551281
2001-05-25,1005.1319022284667
2001-05-28,1000.945660628859
2001-05-29,1004.6659576701985
2001-05-30,990.5470370965243
2001-05-31,1002.6976759717439
2001-06-01,1004.2060359033317
2001-06-04,1006.6457966414878
2001-06-05,1012.250213433196
2001-06-06,1007.1678815567465
2001-06-07,1005.6576187733447
2001-06-08,1004.4517819822597
2001-06-11,1002.5787305445502
2001-06-12,987.8631104288911
2001-06-13,984.4143622254553
2001-06-14,967.1711504003842
2001-06-15,957.651389396283
2001-06-18,951.7906201920175
2001-06-19,956.1281004745144
2001-06-20,961.445206602571
2001-06-21,968.0025710418547
2001-06-22,966.967102522267
2001-06-25,957.9356754509464
2001-06-26,952.443932282017
2001-06-27,951.7258210854751
2001-06-28,967.5918193764808
2001-06-29,976.0317331841594
2001-07-02,984.833427235953
2001-07-03,980.540529574643
2001-07-04,978.1828610184156
2001-07-05,977.709002281097
2001-07-06,952.0594335900238
2001-07-09,950.0244336376885
2001-07-10,940.0338795920964
2001-07-11,931.0248173041916
2001-07-12,952.7562638090799
2001-07-13,956.2844598809666
2001-07-16,947.7391878337135
2001-07-17,951.1199195246626
2001-07-18,928.5220013694118
2001-07-19,935.1596973972347
2001-07-20,929.4848243512346
2001-07-23,924.2523609062215
2001-07-24,908.9842588987876
2001-07-25,909.1778159629189
2001-07-26,917.1276078366412
2001-07-27,925.2617041452168
2001-07-30,924.1479979924873
2001-07-31,932.5387615626323
2001-08-01,933.2982923049663
2001-08-02,937.1563468093323
2001-08-03,928.8018931170827
2001-08-06,927.9688571097514
2001-08-07,933.6189353927576
2001-08-08,924.104009307811
2001-08-09,906.110890635957
2001-08-10,903.389539141844
2001-08-13,900.7667791830552
2001-08-14,907.9211389171777
2001-08-15,895.7587485138021
2001-08-16,892.339546990688
2001-08-17,877.526641565381
2001-08-20,879.5466529720273
2001-08-21,879.1660974184704
2001-08-22,877.721402492535
2001-08-23,881.2712873914629
2001-08-24,891.1157084368293
2001-08-27,893.4859771026445
2001-08-28,885.0117738408755
2001-08-29,878.1102331615765
2001-08-30,865.7948549748392
2001-08-31,867.5130199050203
2001-09-03,862.5388948164718
2001-09-04,880.4401392339041
2001-09-05,875.3311893054479
2001-09-06,857.9586259356939
2001-09-07,834.7451103773246
2001-09-10,832.0619107935178
2001-09-11,810.284359923325
2001-09-12,802.8151428547177
2001-09-13,804.771954348178
2001-09-14,786.3926950647948
2001-09-17,765.2811637020775
2001-09-18,761.7100840555464
2001-09-19,748.7723683442358
2001-09-20,726.3778520171235
2001-09-21,715.015594443938
2001-09-24,739.647428291826
2001-09-25,741.5917484013537
2001-09-26,742.5825639915329
2001-09-27,748.9680360536181
2001-09-28,773.890839982184
2001-10-01,767.0046130662881
2001-10-02,774.4860044177493
2001-10-03,777.0680036799045
2001-10-04,791.3284023482154
2001-10-05,786.3266309099691
2001-10-08,781.9657774421383
2001-10-09,778.6348628847475
2001-10-10,794.9997591145828
2001-10-11,813.5417938796708
2001-10-12,808.6598163113479
2001-10-15,801.2091416684301
2001-10-16,805.4991181775774
2001-10-17,807.1861434050954
2001-10-18,799.386263928089
2001-10-19,799.4722756238649
2001-10-22,811.5837709241381
2001-10-23,820.506508802882
2001-10-24,819.085551936526
2001-10-25,816.9312480269193
2001-10-26,825.9109264451108
2001-10-29,803.166620793929
2001-10-30,786.2994357895028
2001-10-31,793.4282965248974
2001-11-01,799.1934375021236
2001-11-02,802.5935085468119
2001-11-05,819.6099398647898
2001-11-06,826.2019118636746
2001-11-07,822.7687962174492
2001-11-08,835.7994527285949
2001-11-09,832.8004284977337
2001-11-12,824.893918732042
2001-11-13,847.0017709262106
2001-11-14,848.808505098846
2001-11-15,855.4210904983544
2001-11-16,854.1769341980686
2001-11-19,868.8325729684392
2001-11-20,860.0385637340017
2001-11-21,861.913658883674
2001-11-22,861.7620994131549
2001-11-23,868.8102625533596
2001-11-26,872.7298707949843
2001-11-27,864.7699947596125
2001-11-28,848.1617185314387
2001-11-29,850.7514321848918
2001-11-30,847.5598849397164
2001-12-03,844.3619974836628
2001-12-04,855.8121933236301
2001-12-05,879.7250707288183
2001-12-06,880.9440270161301
2001-12-07,874.5449795614896
2001-12-10,861.6056301157224
2001-12-11,858.2297753649996
2001-12-12,854.500759956183
2001-12-13,838.4434793224053
2001-12-14,832.0133495378888
2001-12-17,837.5542979151061
2001-12-18,842.6587132040704
2001-12-19,845.1441860712102
2001-12-20,843.5456210944171
2001-12-21,854.0157353236373
2001-12-24,861.4500266106937
2001-12-25,861.4296313413906
2001-12-26,862.0774597810776
2001-12-27,866.2057021055259
2001-12-28,876.1325572475052
2001-12-31,866.7526719159088
2002-01-01,866.7730307654425
2002-01-02,856.9592279663534
2002-01-03,869.8577389641827
2002-01-04,882.8217370062313
2002-01-07,880.8599630391922
2002-01-08,874.4206584076933
2002-01-09,873.5910819343536
2002-01-10,865.1671340873497
2002-01-11,863.3923931128327
2002-01-14,852.5266918663498
2002-01-15,857.1313198678897
2002-01-16,852.7464876964691
2002-01-17,861.4425330786396
2002-01-18,856.7100908816707
2002-01-21,856.2843830516529
2002-01-22,851.0242789404533
2002-01-23,854.3353276004864
2002-01-24,864.2427954212357
2002-01-25,875.0851430408571
2002-01-28,882.394055603239
2002-01-29,864.7728304569746
2002-01-30,862.0193241873552
2002-01-31,873.7051487567952
2002-02-01,869.2102608005634
2002-02-04,851.3761090986092
2002-02-05,840.6907531597677
2002-02-06,834.1256369754245
2002-02-07,837.3020163184196
2002-02-08,842.5367422037144
2002-02-11,847.1706979293284
2002-02-12,848.3468882064127
2002-02-13,858.0857703471262
2002-02-14,864.4969399554988
2002-02-15,855.5888103368546
2002-02-18,856.6567945683387
2002-02-19,837.7394073729048
2002-02-20,841.3384828599657
2002-02-21,843.4424571128626
2002-02-22,839.8127827544745
2002-02-25,854.7136004951802
2002-02-26,859.1623130254677
2002-02-27,870.828427494358
2002-02-28,870.2506465641043
2002-03-01,884.4704227057415
2002-03-04,905.2585238465233
2002-03-05,901.621485349209
2002-03-06,905.9789036099207
2002-03-07,907.8656563381595
2002-03-08,914.684517696331
2002-03-11,918.3791611557972
2002-03-12,913.8672024846551
2002-03-13,904.9579792376686
2002-03-14,901.9529905370823
2002-03-15,910.0698319261303
2002-03-18,911.0525199713492
2002-03-19,915.0484376148207
2002-03-20,904.5060099427359
2002-03-21,904.9298748340894
2002-03-22,904.0752417675162
2002-03-25,896.2680314641881
2002-03-26,899.0043713149207
2002-03-27,907.3329051700374
2002-03-28,913.3013800328117
2002-03-29,910.7531466616804
2002-04-01,903.0928913070605
2002-04-02,900.3320329514669
2002-04-03,898.7582919015841
2002-04-04,896.4227724286403
2002-04-05,898.8336616653019
2002-04-08,898.0175261801819
2002-04-09,893.5742882247648
2002-04-10,899.1789049298961
2002-04-11,881.4790834257542
2002-04-12,886.3244824864167
2002-04-15,886.5059795505733
2002-04-16,901.880434584721
2002-04-17,902.5729148856034
2002-04-18,899.1233663712459
2002-04-19,901.4122113960573
2002-04-22,895.754198633326
2002-04-23,892.9943601364888
2002-04-24,887.2680124203476
2002-04-25,878.0179688270645
2002-04-26,871.781870268987
2002-04-29,863.4301481578846
2002-04-30,869.4305744677616
2002-05-01,870.3339690349261
2002-05-02,873.2547942848481
2002-05-03,863.3153556401031
2002-05-06,851.7863333778319
2002-05-07,848.8791880736986
2002-05-08,870.0911198173641
2002-05-09,865.1936091502258
2002-05-10,853.8522408312244
2002-05-13,862.43019013827
2002-05-14,878.8371138390561
2002-05-15,878.4810160465597
2002-05-16,880.139014511937
2002-05-17,876.0881039268421
2002-05-20,870.5894513755501
2002-05-21,869.2962751872243
2002-05-22,864.5806241931646
2002-05-23,872.163231963908
2002-05-24,869.2457666443163
2002-05-27,871.1121651071275
2002-05-28,859.341312031622
2002-05-29,852.9358753052352
2002-05-30,844.4700386289327
2002-05-31,847.692195247498
2002-06-03,834.2690395980544
2002-06-04,823.7313705131677
2002-06-05,827.0195156735457
2002-06-06,813.6550459697339
2002-06-07,808.3185584911391
2002-06-10,809.6731235519964
2002-06-11,806.6555278774603
2002-06-12,799.9070843431244
2002-06-13,792.8123974524981
2002-06-14,780.7072212984923
2002-06-17,799.5061534144942
2002-06-18,797.8153561041919
2002-06-19,779.7246092390894
2002-06-20,763.9990362304403
2002-06-21,754.4280317165009
2002-06-24,743.8522604815129
2002-06-25,747.5157777821327
2002-06-26,725.2243323474123
2002-06-27,738.5958977697079
2002-06-28,749.352931609356
2002-07-01,740.8015975827254
2002-07-02,726.5689756195994
2002-07-03,725.737966073162
2002-07-04,730.9637710270091
2002-07-05,756.7128396184827
2002-07-08,745.7387998006992
2002-07-09,734.2717726022958
2002-07-10,717.6843629357691
2002-07-11,708.8014189032145
2002-07-12,707.6982609827596
2002-07-15,685.2899782020327
2002-07-16,676.0937355791076
2002-07-17,685.6227531392377
2002-07-18,682.9996668262401
2002-07-19,657.1523481074863
2002-07-22,637.0697759935682
2002-07-23,628.3387626670951
2002-07-24,637.8748308003222
2002-07-25,637.7753630068156
2002-07-26,644.7705958657143
2002-07-29,678.5195226047102
2002-07-30,677.9048339134919
2002-07-31,683.849369006222
