Date,AC FAR EAST ex JAPAN VALUE WEIGHTED
2005-02-24,1950.501629727649
2005-02-25,1967.0146364452664
2005-02-28,1974.8943657783902
2005-03-01,1992.517282875426
2005-03-02,1982.466663824652
2005-03-03,1985.6449585743535
2005-03-04,1956.9332376405473
2005-03-07,1970.1211189535998
2005-03-08,1945.302157040604
2005-03-09,1958.8864227640559
2005-03-10,1939.0034900329533
2005-03-11,1950.3721844417805
2005-03-14,1954.7368070813602
2005-03-15,1928.160001145844
2005-03-16,1920.3336977676443
2005-03-17,1915.0513420122209
2005-03-18,1924.83480528687
2005-03-21,1938.1565584819652
2005-03-22,1925.725136204285
2005-03-23,1934.3019272682584
2005-03-24,1926.1407979551775
2005-03-25,1936.7601077715365
2005-03-28,1952.2526687730976
2005-03-29,1912.3940383343504
2005-03-30,1897.813346285857
2005-03-31,1916.5112306080885
2005-04-01,1946.460611470792
2005-04-04,1962.201146274328
2005-04-05,1960.2694056410107
2005-04-06,1963.2421791531397
2005-04-07,1959.5606750866543
2005-04-08,1975.967695312056
2005-04-11,1952.7592176930639
2005-04-12,1961.3840946163032
2005-04-13,1970.895625575961
2005-04-14,1949.673648261277
2005-04-15,1907.570536955784
2005-04-18,1851.8031627277708
2005-04-19,1866.5380860927708
2005-04-20,1868.6296085369236
2005-04-21,1867.1450584004403
2005-04-22,1882.322276092372
2005-04-25,1905.562406103746
2005-04-26,1915.6893559204145
2005-04-27,1900.0418995089915
2005-04-28,1901.7003805109825
2005-04-29,1900.120119267551
2005-05-02,1912.2049106131212
2005-05-03,1904.6999111552839
2005-05-04,1916.6670027755565
2005-05-05,1933.5236934730715
2005-05-06,1961.3865986341036
2005-05-09,1958.737096925387
2005-05-10,1947.827864046708
2005-05-11,1940.750213836695
2005-05-12,1956.161866321064
2005-05-13,1964.269114939435
2005-05-16,1962.1601473764815
2005-05-17,1956.4610826246387
2005-05-18,1959.3118394896114
2005-05-19,1987.8961039831454
2005-05-20,2000.029639782892
2005-05-23,1985.724187414077
2005-05-24,1992.9153388327709
2005-05-25,1971.4639131840402
2005-05-26,1981.7519759447016
2005-05-27,2001.8131850086004
2005-05-30,2026.7188230657432
2005-05-31,2038.9218429015687
2005-06-01,2045.441255937379
2005-06-02,2048.9116696141396
2005-06-03,2068.2218344050166
2005-06-06,2076.0513489872146
2005-06-07,2072.4188526731864
2005-06-08,2071.946562362843
2005-06-09,2097.8805499103087
2005-06-10,2120.9912271002654
2005-06-13,2134.8652972966797
2005-06-14,2128.032384343738
2005-06-15,2135.726055741756
2005-06-16,2139.6861203510225
2005-06-17,2122.5835623082794
2005-06-20,2133.366667297003
2005-06-21,2124.8865651796705
2005-06-22,2151.642699969299
2005-06-23,2176.8721648086293
2005-06-24,2154.7834732331044
2005-06-27,2125.8864707697007
2005-06-28,2138.9435399455797
2005-06-29,2129.7062630721566
2005-06-30,2120.583996562453
2005-07-01,2155.4175914573652
2005-07-04,2158.0185634330246
2005-07-05,2140.728298423921
2005-07-06,2144.416215774035
2005-07-07,2133.645649876101
2005-07-08,2129.6907339508
2005-07-11,2147.685727488507
2005-07-12,2145.0607551917246
2005-07-13,2177.630339745144
2005-07-14,2200.2566986105485
2005-07-15,2198.9619587868347
2005-07-18,2205.667438522505
2005-07-19,2228.181738228159
2005-07-20,2231.2606859495054
2005-07-21,2226.3261186754658
2005-07-22,2252.108890261972
2005-07-25,2269.4990033809736
2005-07-26,2264.7799139944127
2005-07-27,2258.8515473048815
2005-07-28,2268.0524414544325
2005-07-29,2263.9794576278105
2005-08-01,2263.480781086755
2005-08-02,2283.925984890099
2005-08-03,2278.859716216851
2005-08-04,2268.759060798751
2005-08-05,2254.695505971077
2005-08-08,2243.106042304253
2005-08-09,2252.8520814952135
2005-08-10,2255.1027891112303
2005-08-11,2257.3116827740446
2005-08-12,2265.013671390999
2005-08-15,2262.0202678911132
2005-08-16,2256.05373349827
2005-08-17,2251.375757467996
2005-08-18,2240.5957098548147
2005-08-19,2230.0161115963133
2005-08-22,2243.3221908711034
2005-08-23,2237.9035350584377
2005-08-24,2198.1987845236235
2005-08-25,2191.7808933406895
2005-08-26,2182.330080610178
2005-08-29,2155.0876765754615
2005-08-30,2175.9193474175536
2005-08-31,2158.604015482845
2005-09-01,2165.0886869750434
2005-09-02,2173.1490724779283
2005-09-05,2179.8400799009582
2005-09-06,2190.264729084452
2005-09-07,2213.647998491441
2005-09-08,2219.9594348602523
2005-09-09,2223.4649925979256
2005-09-12,2262.587175173956
2005-09-13,2259.546560622017
2005-09-14,2260.9084271156084
2005-09-15,2270.5651471288165
2005-09-16,2259.99208644093
2005-09-19,2272.446433023041
2005-09-20,2296.6267856302675
2005-09-21,2284.8812766358237
2005-09-22,2291.106654568467
2005-09-23,2277.9605522115044
2005-09-26,2307.511881798588
2005-09-27,2308.9128359230135
2005-09-28,2319.99765790243
2005-09-29,2340.6529591279595
2005-09-30,2337.018522424755
2005-10-03,2361.3373982924154
2005-10-04,2375.953515963663
2005-10-05,2356.67859665429
2005-10-06,2279.877716855885
2005-10-07,2284.4969311411974
2005-10-10,2320.400537661289
2005-10-11,2334.700885462655
2005-10-12,2285.5048304698284
2005-10-13,2275.9638854649284
2005-10-14,2242.290074718381
2005-10-17,2230.7574501382046
2005-10-18,2254.9703630094345
2005-10-19,2187.8235686644966
2005-10-20,2199.5286384019105
2005-10-21,2204.1753829882678
2005-10-24,2200.5823533316316
2005-10-25,2179.1338942183215
2005-10-26,2191.430083244458
2005-10-27,2166.0438891063013
2005-10-28,2148.6480794881672
2005-10-31,2205.877199832326
2005-11-01,2238.2048012967507
2005-11-02,2253.5170053671495
2005-11-03,2269.3440254621933
2005-11-04,2306.4670540740412
2005-11-07,2290.1126677414964
2005-11-08,2301.524128744364
2005-11-09,2328.4485413891657
2005-11-10,2331.5677009926335
2005-11-11,2372.9818639101713
2005-11-14,2372.6342511765693
2005-11-15,2370.4118771648377
2005-11-16,2381.219398653219
2005-11-17,2374.3422989532037
2005-11-18,2396.3928109924777
2005-11-21,2385.6206257455074
2005-11-22,2359.510163629255
2005-11-23,2394.55857119327
2005-11-24,2401.1081976394325
2005-11-25,2406.946834687853
2005-11-28,2404.0548982633704
2005-11-29,2395.7997499824296
2005-11-30,2407.656229203242
2005-12-01,2428.9311849840615
2005-12-02,2447.2050126405793
2005-12-05,2444.7005919163194
2005-12-06,2445.447634319048
2005-12-07,2476.357271586254
2005-12-08,2440.9115727140493
2005-12-09,2439.1568869862353
2005-12-12,2428.664431894046
2005-12-13,2438.8395963673433
2005-12-14,2423.3052833699376
2005-12-15,2446.1392705112
2005-12-16,2425.74591810537
2005-12-19,2454.7742439198455
2005-12-20,2477.633156901875
2005-12-21,2507.7863683925034
2005-12-22,2493.479722598911
2005-12-23,2515.2603479617833
2005-12-26,2522.013648921582
2005-12-27,2532.9961974523635
2005-12-28,2509.3440427348087
2005-12-29,2540.1198246339395
2005-12-30,2545.216851512467
2006-01-02,2539.6281092626873
2006-01-03,2532.0760672714855
2006-01-04,2554.9583869279863
2006-01-05,2577.894833810339
2006-01-06,2581.427444318855
2006-01-09,2630.243584732284
2006-01-10,2615.9168400709236
2006-01-11,2609.1518313395372
2006-01-12,2644.495023000607
2006-01-13,2628.602916230563
2006-01-16,2626.375970589182
2006-01-17,2602.7213151774495
2006-01-18,2551.0035505638043
2006-01-19,2580.4087561361953
2006-01-20,2567.130796512827
2006-01-23,2507.545409216113
2006-01-24,2539.206574370747
2006-01-25,2574.1166735282613
2006-01-26,2579.675746691865
2006-01-27,2637.87747461287
2006-01-30,2648.019021609942
2006-01-31,2656.4965269733957
2006-02-01,2665.6624006857382
2006-02-02,2651.3549548576884
2006-02-03,2640.044291815971
2006-02-06,2682.8836078132213
2006-02-07,2678.810331813268
2006-02-08,2633.981797366167
2006-02-09,2642.5703220314467
2006-02-10,2664.4551066281015
2006-02-13,2639.3579365546216
2006-02-14,2666.304029929954
2006-02-15,2640.1091654406587
2006-02-16,2655.357181730417
2006-02-17,2666.209073193885
2006-02-20,2684.0556182607497
2006-02-21,2685.3783665901774
2006-02-22,2673.504734863971
2006-02-23,2688.2234546920818
2006-02-24,2710.449221948192
2006-02-27,2728.753011991911
2006-02-28,2702.4243621519145
2006-03-01,2706.3282273217665
2006-03-02,2703.439079280368
2006-03-03,2662.332233157385
2006-03-06,2670.259552970803
2006-03-07,2648.9809751579533
2006-03-08,2616.3536436534387
2006-03-09,2618.414449702047
2006-03-10,2632.915963220478
2006-03-13,2648.2684988307424
2006-03-14,2619.355480004981
2006-03-15,2640.933441629802
2006-03-16,2620.97951250579
2006-03-17,2631.947466386617
2006-03-20,2644.9242395118417
2006-03-21,2649.169629239921
2006-03-22,2609.2249645189454
2006-03-23,2639.735144314318
2006-03-24,2640.348359379553
2006-03-27,2660.156307260242
2006-03-28,2653.215047900348
2006-03-29,2669.0975963338997
2006-03-30,2655.0113395612248
2006-03-31,2685.9206107858276
2006-04-03,2712.461127724221
2006-04-04,2702.4091796811813
2006-04-05,2715.0194346996877
2006-04-06,2758.47976725745
2006-04-07,2791.7176515874835
2006-04-10,2784.46699350924
2006-04-11,2765.3404252722485
2006-04-12,2753.3729370006604
2006-04-13,2784.0516729816845
2006-04-14,2813.725037465622
2006-04-17,2779.0944515122073
2006-04-18,2797.082957593249
2006-04-19,2823.5329611579045
2006-04-20,2837.991837954274
2006-04-21,2841.8260001931553
2006-04-24,2822.544203767469
2006-04-25,2793.0565212800107
2006-04-26,2815.7895740596846
2006-04-27,2796.9685589186656
2006-04-28,2763.8879899795365
2006-05-01,2760.555692127068
2006-05-02,2794.3931933401873
2006-05-03,2826.005898353025
2006-05-04,2812.5016656615257
2006-05-05,2807.3285933297175
2006-05-08,2867.4678352531782
2006-05-09,2836.573830317188
2006-05-10,2827.05060382206
2006-05-11,2819.2870268914735
2006-05-12,2780.4353248208877
2006-05-15,2701.984547036039
2006-05-16,2655.7663199899503
2006-05-17,2715.7688865244427
2006-05-18,2634.1643524334586
2006-05-19,2658.9062264601835
2006-05-22,2553.024607134309
2006-05-23,2554.071948145092
2006-05-24,2564.7088030950067
2006-05-25,2520.6004790510847
2006-05-26,2571.3172998961436
2006-05-29,2573.5701010748908
2006-05-30,2526.394177491633
2006-05-31,2527.700120042897
2006-06-01,2509.541281900657
2006-06-02,2517.7435593318614
2006-06-05,2502.1124271522685
2006-06-06,2522.7623652213306
2006-06-07,2471.9869755074324
2006-06-08,2408.4549520070173
2006-06-09,2427.337321862546
2006-06-12,2432.8472010499922
2006-06-13,2370.2564473181433
2006-06-14,2375.383701783643
2006-06-15,2384.5764404769434
2006-06-16,2464.4720479371654
2006-06-19,2458.0784072526294
2006-06-20,2410.776206324671
2006-06-21,2401.6091510416936
2006-06-22,2452.5630150773245
2006-06-23,2448.9718177873256
2006-06-26,2455.7082228490863
2006-06-27,2463.213782667034
2006-06-28,2467.4258855194785
2006-06-29,2495.58386559491
2006-06-30,2519.3664339849274
2006-07-03,2525.1397451642165
2006-07-04,2531.8727418133076
2006-07-05,2519.366916905446
2006-07-06,2505.2787266169826
2006-07-07,2505.0321102763505
2006-07-10,2541.616107608503
2006-07-11,2524.761506085569
2006-07-12,2534.23121636824
2006-07-13,2502.391169814525
2006-07-14,2458.5388485666817
2006-07-17,2451.9679629375505
2006-07-18,2445.6507305576624
2006-07-19,2432.053511630988
2006-07-20,2488.8146131200074
2006-07-21,2481.345792226715
2006-07-24,2478.4833379228503
2006-07-25,2501.8105256511735
2006-07-26,2504.8953217378294
2006-07-27,2516.724978584712
2006-07-28,2510.132723787942
2006-07-31,2513.5503476673694
2006-08-01,2505.78559687993
2006-08-02,2502.7957662512777
2006-08-03,2509.615407958012
2006-08-04,2493.5127821934957
2006-08-07,2497.772008113238
2006-08-08,2524.7894269515164
2006-08-09,2538.947285385681
2006-08-10,2550.329859944543
2006-08-11,2541.018261120386
2006-08-14,2548.0071863111434
2006-08-15,2539.2769119689406
2006-08-16,2555.126083723872
2006-08-17,2569.0093149406175
2006-08-18,2583.6548258656317
2006-08-21,2531.775436164239
2006-08-22,2573.3538357356165
2006-08-23,2562.781190449509
2006-08-24,2538.304049414961
2006-08-25,2551.273435648023
2006-08-28,2527.9966075399284
2006-08-29,2562.1938060560665
2006-08-30,2556.6701203476573
2006-08-31,2574.054381353515
2006-09-01,2588.8411785451535
2006-09-04,2606.8717091954613
2006-09-05,2618.249877318806
2006-09-06,2611.2994995765603
2006-09-07,2608.3219622034176
2006-09-08,2622.497502432598
2006-09-11,2589.67922158602
2006-09-12,2584.6746997593746
2006-09-13,2605.9309348260235
2006-09-14,2606.194287270147
2006-09-15,2639.246828614268
2006-09-18,2670.434095684158
2006-09-19,2670.58696095228
2006-09-20,2664.804734049181
2006-09-21,2677.063246271914
2006-09-22,2637.326164639986
2006-09-25,2655.8835156744544
2006-09-26,2654.1335762549943
2006-09-27,2677.029351193731
2006-09-28,2684.517041394179
2006-09-29,2681.4960508325926
2006-10-02,2674.8763203584863
2006-10-03,2677.4504349395384
2006-10-04,2662.8968023387133
2006-10-05,2687.1217998833727
2006-10-06,2709.0541982817426
2006-10-09,2665.4357426432007
2006-10-10,2697.119725176631
2006-10-11,2696.0741871122627
2006-10-12,2708.6272968559233
2006-10-13,2749.963779906605
2006-10-16,2758.5936238579275
2006-10-17,2740.587174061028
2006-10-18,2742.4079660849357
2006-10-19,2720.8071966940183
2006-10-20,2736.1340436030882
2006-10-23,2741.0082244684627
2006-10-24,2754.4347466720196
2006-10-25,2754.695433383967
2006-10-26,2754.59288667499
2006-10-27,2741.0657623400757
2006-10-30,2724.613848897745
2006-10-31,2727.1375348695274
2006-11-01,2743.1777511974005
2006-11-02,2764.414215261639
2006-11-03,2789.186594132792
2006-11-06,2781.325353327126
2006-11-07,2791.3094287848958
2006-11-08,2795.6982084059096
2006-11-09,2812.498073000936
2006-11-10,2800.6218587486223
2006-11-13,2808.526032192633
2006-11-14,2830.5822180489654
2006-11-15,2842.3184408338284
2006-11-16,2856.5771474096014
2006-11-17,2854.8298119210576
2006-11-20,2843.3446310077916
2006-11-21,2852.4443270807883
2006-11-22,2866.910635548585
2006-11-23,2869.379262306974
2006-11-24,2840.576076033631
2006-11-27,2850.339381573806
2006-11-28,2796.2770439936066
2006-11-29,2827.0977214159484
2006-11-30,2835.3034151624884
2006-12-01,2821.9929470099974
2006-12-04,2825.157048419424
2006-12-05,2850.3955694776982
2006-12-06,2863.1016261402788
2006-12-07,2857.883040479469
2006-12-08,2819.3213850528946
2006-12-11,2843.296952909268
2006-12-12,2822.075134513105
2006-12-13,2822.0005131777325
2006-12-14,2873.9787831512526
2006-12-15,2908.9999350692947
2006-12-18,2927.796811370613
2006-12-19,2852.6418733376327
2006-12-20,2898.65505159385
2006-12-21,2893.6152834164154
2006-12-22,2900.2722065920852
2006-12-25,2899.7280151764344
2006-12-26,2905.8088816820054
2006-12-27,2927.602377106489
2006-12-28,2943.7120869347223
2006-12-29,2948.7530857518154
2007-01-01,2948.7530857518154
2007-01-02,2969.0933572617814
2007-01-03,2974.0586553324606
2007-01-04,2957.7352162832653
2007-01-05,2960.731341978447
2007-01-08,2926.4859580295083
2007-01-09,2926.089260535758
2007-01-10,2890.0335381849145
2007-01-11,2900.618375569954
2007-01-12,2937.004397034413
2007-01-15,2974.593587798225
2007-01-16,2985.2463471095116
2007-01-17,2972.701937014527
2007-01-18,2990.345324069015
2007-01-19,2977.000715339948
2007-01-22,2997.3037900918507
2007-01-23,2975.4056940764294
2007-01-24,3024.472852945952
2007-01-25,3002.747558722779
2007-01-26,2983.4067397048043
2007-01-29,2968.5590342514793
2007-01-30,2976.015118964618
2007-01-31,2949.8954987417223
2007-02-01,2978.5069953955294
2007-02-02,3036.067445877309
2007-02-05,3056.2358124071375
2007-02-06,3075.398813470509
2007-02-07,3062.5587455090395
2007-02-08,3056.285372800165
2007-02-09,3076.699993054348
2007-02-12,3059.4501003056685
2007-02-13,3018.4623323068995
2007-02-14,3029.576474838812
2007-02-15,3062.6594550251
2007-02-16,3073.4992215961133
2007-02-19,3065.6437888826817
2007-02-20,3067.992514521326
2007-02-21,3082.8905147612218
2007-02-22,3101.5380584099694
2007-02-23,3088.7539580282155
2007-02-26,3078.9007873412143
2007-02-27,3018.7263554859774
2007-02-28,2950.5235404551345
2007-03-01,2929.0515775706594
2007-03-02,2925.684264146889
2007-03-05,2826.8757902281313
2007-03-06,2882.518816286951
2007-03-07,2885.3834751745158
2007-03-08,2935.585991109379
2007-03-09,2948.584290856703
2007-03-12,2971.3159899740094
2007-03-13,2962.676477544337
2007-03-14,2885.6458431631067
2007-03-15,2920.3317132536354
2007-03-16,2905.675178315026
2007-03-19,2930.668566395874
2007-03-20,2939.8263020478066
2007-03-21,2959.8124619882087
2007-03-22,2983.4048899587483
2007-03-23,2987.9932813999862
2007-03-26,2985.9380773835082
2007-03-27,2982.410163945735
2007-03-28,2951.96290152945
2007-03-29,2985.612373895473
2007-03-30,2997.3593812298323
2007-04-02,2994.0468298697792
2007-04-03,3021.892659613587
2007-04-04,3067.1839766442445
2007-04-05,3054.6721185962974
2007-04-06,3053.5544843500093
2007-04-09,3088.2519544802713
2007-04-10,3079.5573033842625
2007-04-11,3102.5467224833064
2007-04-12,3082.9580309896214
2007-04-13,3066.4508466895086
2007-04-16,3082.6340360801933
2007-04-17,3074.233427859979
2007-04-18,3072.790099875149
2007-04-19,3005.905597872548
2007-04-20,3046.8393818317118
2007-04-23,3071.2559465012077
2007-04-24,3066.3991228145132
2007-04-25,3040.7321220480503
2007-04-26,3074.1622124165406
2007-04-27,3043.472331382035
2007-04-30,3027.0958859300804
2007-05-01,3037.271958725169
2007-05-02,3059.5876988157556
2007-05-03,3099.8477739433374
2007-05-04,3129.4228186186465
2007-05-07,3147.953589295681
2007-05-08,3159.150375091096
2007-05-09,3163.125869966762
2007-05-10,3186.7494135554794
2007-05-11,3160.2365590903614
2007-05-14,3202.6965754173234
2007-05-15,3165.9027390044794
2007-05-16,3188.1857726386743
2007-05-17,3222.1554885045202
2007-05-18,3203.9273308584216
2007-05-21,3238.9717010546483
2007-05-22,3257.27582202521
2007-05-23,3252.227320373412
2007-05-24,3257.112137659884
2007-05-25,3226.0287496762985
2007-05-28,3240.842444370149
2007-05-29,3233.3260795941032
2007-05-30,3220.4566821218464
2007-05-31,3257.0004321795936
2007-06-01,3305.803581410603
2007-06-04,3325.2149167336356
2007-06-05,3322.4786376475136
2007-06-06,3327.4519106867515
2007-06-07,3334.010429885273
2007-06-08,3312.581613946052
2007-06-11,3328.525379338856
2007-06-12,3348.6329181274346
2007-06-13,3333.84460362307
2007-06-14,3391.087503246016
2007-06-15,3402.7167356302325
2007-06-18,3446.4876332860467
2007-06-19,3439.713268044974
2007-06-20,3457.5511197738015
2007-06-21,3485.758243413255
2007-06-22,3461.391064968655
2007-06-25,3437.4566291637575
2007-06-26,3417.132265247833
2007-06-27,3407.6407669705045
2007-06-28,3424.7068219606604
2007-06-29,3407.4118487404676
2007-07-02,3405.5606839256484
2007-07-03,3469.8544322131593
2007-07-04,3491.621380711246
2007-07-05,3511.2757011069925
2007-07-06,3538.5308313844134
2007-07-09,3598.669763448521
2007-07-10,3592.2526580580584
2007-07-11,3547.716376513707
2007-07-12,3577.985114991482
2007-07-13,3651.280430047506
2007-07-16,3620.916026414515
2007-07-17,3625.61016328129
2007-07-18,3580.6293873707623
2007-07-19,3593.7709577203154
2007-07-20,3654.951225070038
2007-07-23,3677.9893587777
2007-07-24,3704.0412292294186
2007-07-25,3737.734935761341
2007-07-26,3675.6280767052226
2007-07-27,3554.3234644061
2007-07-30,3563.207023120776
2007-07-31,3619.902564671341
2007-08-01,3471.816213199696
2007-08-02,3478.9522049519433
2007-08-03,3484.3058980398027
2007-08-06,3396.9469706147947
2007-08-07,3394.1874707021434
2007-08-08,3473.4578468357468
2007-08-09,3512.3831414491256
2007-08-10,3391.894386038339
2007-08-13,3441.2357885293277
2007-08-14,3435.8688347950383
2007-08-15,3383.957277156093
2007-08-16,3217.8018052038465
2007-08-17,3128.651428734949
2007-08-20,3322.2361706561137
2007-08-21,3319.6441711458174
2007-08-22,3370.07168056241
2007-08-23,3439.7254901251513
2007-08-24,3408.030243332232
2007-08-27,3463.4677187081
2007-08-28,3457.756446614034
2007-08-29,3416.6717956238044
2007-08-30,3465.446791717264
2007-08-31,3548.7942955259173
2007-09-03,3554.395050782285
2007-09-04,3548.40689657815
2007-09-05,3541.1967120955874
2007-09-06,3557.2636750073184
2007-09-07,3537.045186649467
2007-09-10,3481.2097329023986
2007-09-11,3488.577380840671
2007-09-12,3481.7885190904262
2007-09-13,3504.740242791949
2007-09-14,3549.5316019502748
2007-09-17,3517.198943008366
2007-09-18,3495.704154400546
2007-09-19,3589.867491836293
2007-09-20,3585.3042111048703
2007-09-21,3597.336454074669
2007-09-24,3643.3443506888807
2007-09-25,3625.044901941549
2007-09-26,3645.808158029337
2007-09-27,3720.373597669302
2007-09-28,3726.8815371686956
2007-10-01,3749.182138910711
2007-10-02,3876.6599749261313
2007-10-03,3841.408165114369
2007-10-04,3790.5510522699024
2007-10-05,3829.060800754826
2007-10-08,3867.2912184807415
2007-10-09,3873.9422349831984
2007-10-10,3894.519140121566
2007-10-11,3936.1750942854283
2007-10-12,3902.2929798472396
2007-10-15,3933.4649953557673
2007-10-16,3904.20299322802
2007-10-17,3889.849217384071
2007-10-18,3891.586555344069
2007-10-19,3875.8237813165406
2007-10-22,3779.3660227750006
2007-10-23,3830.5412162656626
2007-10-24,3819.262621639364
2007-10-25,3869.1057176811087
2007-10-26,3921.1340171333622
2007-10-29,4023.8309905701726
2007-10-30,3996.794938475227
2007-10-31,3979.769746715997
2007-11-01,3972.155205962596
2007-11-02,3850.608604251432
2007-11-05,3774.572517303536
2007-11-06,3806.577553841142
2007-11-07,3795.8386091551506
2007-11-08,3673.7679426145455
2007-11-09,3693.568966532398
2007-11-12,3599.7338132624122
2007-11-13,3587.257971178353
2007-11-14,3681.2492370879263
2007-11-15,3661.4781234948614
2007-11-16,3571.7834955102294
2007-11-19,3527.7566107098214
2007-11-20,3496.102963558561
2007-11-21,3360.5011397173325
2007-11-22,3332.2136601967177
2007-11-23,3354.998878681177
2007-11-26,3460.4974008712607
2007-11-27,3413.349377352396
2007-11-28,3425.287894793722
2007-11-29,3525.4856567503566
2007-11-30,3579.18256316084
2007-12-03,3571.742047886386
2007-12-04,3584.2137921178937
2007-12-05,3652.467622754505
2007-12-06,3686.5496511152983
2007-12-07,3666.1999198512312
2007-12-10,3613.90909165433
2007-12-11,3665.7424367848967
2007-12-12,3608.7682075945136
2007-12-13,3553.325356869755
2007-12-14,3544.559897434028
2007-12-17,3431.210112755897
2007-12-18,3425.6027633050944
2007-12-19,3467.39864496829
2007-12-20,3450.0303275836154
2007-12-21,3515.178626659939
2007-12-24,3581.5837814518277
2007-12-25,3587.511547595213
2007-12-26,3559.9141079029314
2007-12-27,3559.0176728992337
2007-12-28,3511.1943601756648
2007-12-31,3564.079170452263
2008-01-01,3564.079170452263
2008-01-02,3481.458246352918
2008-01-03,3438.5884384347655
2008-01-04,3457.5214957555213
2008-01-07,3385.80850786471
2008-01-08,3391.4635647681935
2008-01-09,3455.075780695033
2008-01-10,3410.897489249953
2008-01-11,3375.7490179533593
2008-01-14,3341.8146511005175
2008-01-15,3342.3770964069167
2008-01-16,3256.3822328566134
2008-01-17,3277.7060318080257
2008-01-18,3304.5439294507073
2008-01-21,3227.887485802364
2008-01-22,3012.6960685297486
2008-01-23,3098.864165867111
2008-01-24,3077.8924697518755
2008-01-25,3197.39098802725
2008-01-28,3065.396361532122
2008-01-29,3119.3221611082363
2008-01-30,3073.6929570215284
2008-01-31,3102.069834618535
2008-02-01,3141.549840886532
2008-02-04,3215.639346030861
2008-02-05,3255.388110831973
2008-02-06,3193.6445327648357
2008-02-07,3226.9890062748136
2008-02-08,3230.336871936564
2008-02-11,3151.129656490158
2008-02-12,3126.674032411233
2008-02-13,3134.065553809294
2008-02-14,3236.2227973493746
2008-02-15,3235.6825966875235
2008-02-18,3244.408480116624
2008-02-19,3277.618656186374
2008-02-20,3231.546102936863
2008-02-21,3246.918589094869
2008-02-22,3223.658772200605
2008-02-25,3252.377742521878
2008-02-26,3266.259441132977
2008-02-27,3279.282810053423
2008-02-28,3277.1812171581014
2008-02-29,3243.233540496833
2008-03-03,3141.920137345118
2008-03-04,3139.438352332483
2008-03-05,3116.6883303008976
2008-03-06,3151.8362566963665
2008-03-07,3091.289620157985
2008-03-10,3020.9117567380904
2008-03-11,3049.1582506910227
2008-03-12,3048.5994769171834
2008-03-13,2928.4353100475537
2008-03-14,2891.887527210882
2008-03-17,2774.6552892387417
2008-03-18,2800.7068472007745
2008-03-19,2878.902614138226
2008-03-20,2907.576164471777
2008-03-21,2942.4656411288966
2008-03-24,3012.8197254064594
2008-03-25,3059.38842879412
2008-03-26,3024.0424381644525
2008-03-27,2985.573599949084
2008-03-28,3012.892089815883
2008-03-31,2982.031144884728
2008-04-01,3043.2336244175744
2008-04-02,3134.5364730044816
2008-04-03,3145.8400527756535
2008-04-04,3119.9389276778606
2008-04-07,3148.437330953921
2008-04-08,3111.451665416525
2008-04-09,3074.4775110565756
2008-04-10,3123.872673993493
2008-04-11,3163.5704362176616
2008-04-14,3096.8086183845776
2008-04-15,3103.2330771300635
2008-04-16,3097.4038761044094
2008-04-17,3123.657837902176
2008-04-18,3138.409705841811
2008-04-21,3146.296299990632
2008-04-22,3131.9507741349307
2008-04-23,3175.6513150007886
2008-04-24,3213.0756824691043
2008-04-25,3230.2479770786676
2008-04-28,3266.0049291645273
2008-04-29,3258.1894435263093
2008-04-30,3268.193696802723
2008-05-01,3292.824025233688
2008-05-02,3336.396088703639
2008-05-05,3306.7600898413807
2008-05-06,3296.5858545792553
2008-05-07,3303.099598052704
2008-05-08,3230.213156954588
2008-05-09,3206.949308888793
2008-05-12,3188.1118239720886
2008-05-13,3251.6773247411284
2008-05-14,3254.391420475998
2008-05-15,3299.86436738363
2008-05-16,3310.829475408871
2008-05-19,3325.7067699145905
2008-05-20,3239.462894388153
2008-05-21,3217.1674983889748
2008-05-22,3197.1965196825145
2008-05-23,3133.991703227425
2008-05-26,3075.9290476343153
2008-05-27,3124.9139246084987
2008-05-28,3107.0436753371428
2008-05-29,3173.2339124340942
2008-05-30,3185.4745955228923
2008-06-02,3207.8213492144673
2008-06-03,3169.7755584546285
2008-06-04,3170.979740741698
2008-06-05,3155.653354041603
2008-06-06,3123.3691016349776
2008-06-09,3077.188357472654
2008-06-10,3044.8375882104956
2008-06-11,3027.723577833623
2008-06-12,2983.6246036691937
2008-06-13,2980.922675368416
2008-06-16,3007.5996340407964
2008-06-17,3013.5616680433327
2008-06-18,3024.1387320472786
2008-06-19,2962.795362883746
2008-06-20,2922.728309169412
2008-06-23,2921.6628987913004
2008-06-24,2877.457222195374
2008-06-25,2908.0770541259108
2008-06-26,2863.6575223057107
2008-06-27,2794.624567204072
2008-06-30,2780.9460616604324
2008-07-01,2767.6512593405537
2008-07-02,2723.264010367736
2008-07-03,2717.717887312863
2008-07-04,2691.5245211985334
2008-07-07,2738.0674490408314
2008-07-08,2659.8147580614
2008-07-09,2695.5430118056474
2008-07-10,2693.6369669738215
2008-07-11,2728.7522614337977
2008-07-14,2705.4613069293796
2008-07-15,2598.2575962151154
2008-07-16,2605.8688851156057
2008-07-17,2646.0952965310885
2008-07-18,2628.819823134596
2008-07-21,2712.107443583596
2008-07-22,2710.301837804129
2008-07-23,2805.0530857886833
2008-07-24,2838.3858079557785
2008-07-25,2780.412508802697
2008-07-28,2767.764658764423
2008-07-29,2731.8549957615687
2008-07-30,2770.5776821202685
2008-07-31,2772.6891802501286
2008-08-01,2764.889429038943
