Date,AC PACIFIC ex JAPAN VALUE WEIGHTED
1999-08-03,1604.8275038353775
1999-08-04,1586.509052894252
1999-08-05,1546.1286789650521
1999-08-06,1537.1949068699098
1999-08-09,1540.5585015630497
1999-08-10,1526.2450342063667
1999-08-11,1504.2150296701664
1999-08-12,1523.134048095348
1999-08-13,1520.3542182965743
1999-08-16,1545.7995232854978
1999-08-17,1525.9843422617969
1999-08-18,1540.1427184060021
1999-08-19,1541.3863309948558
1999-08-20,1554.6228903421327
1999-08-23,1590.1842380230084
1999-08-24,1601.2789395749458
1999-08-25,1627.2017690038413
1999-08-26,1634.4123458666481
1999-08-27,1621.0409056652386
1999-08-30,1616.758953072878
1999-08-31,1586.1671627234114
1999-09-01,1575.8199530745137
1999-09-02,1549.433061854605
1999-09-03,1554.1973317781371
1999-09-06,1584.6117245720295
1999-09-07,1584.3007404137732
1999-09-08,1572.974925839729
1999-09-09,1609.5449713914343
1999-09-10,1632.4014477503897
1999-09-13,1660.4172357670732
1999-09-14,1642.806039255989
1999-09-15,1612.244053183976
1999-09-16,1582.461728875185
1999-09-17,1591.0729150342302
1999-09-20,1588.1949656705326
1999-09-21,1585.0344514386989
1999-09-22,1561.1150232828002
1999-09-23,1570.2245097773498
1999-09-24,1551.9243370673896
1999-09-27,1527.4950759882447
1999-09-28,1516.7758923507192
1999-09-29,1483.4631613136582
1999-09-30,1458.7328254251881
1999-10-01,1467.4698222369268
1999-10-04,1461.6042111534948
1999-10-05,1463.8598924553528
1999-10-06,1480.6912941092824
1999-10-07,1491.8930913242118
1999-10-08,1492.631712277097
1999-10-11,1486.784499841492
1999-10-12,1482.9519212524087
1999-10-13,1461.9778773585062
1999-10-14,1462.355287693861
1999-10-15,1430.407876729924
1999-10-18,1403.7255258665912
1999-10-19,1398.0014210894474
1999-10-20,1431.5073807470712
1999-10-21,1426.0440972241265
1999-10-22,1456.519702900179
1999-10-25,1455.26693846025
1999-10-26,1456.522064139045
1999-10-27,1451.8106116238214
1999-10-28,1476.6956617072624
1999-10-29,1498.7165612834358
1999-11-01,1528.7142094681126
1999-11-02,1535.7470378990563
1999-11-03,1538.6645901725235
1999-11-04,1565.422073464798
1999-11-05,1567.1971526725008
1999-11-08,1565.0642524808814
1999-11-09,1571.8964875242395
1999-11-10,1576.1587831177508
1999-11-11,1598.4439754395146
1999-11-12,1627.4897641330806
1999-11-15,1635.9063468522675
1999-11-16,1646.4200142285888
1999-11-17,1617.6276138587257
1999-11-18,1634.5628069510915
1999-11-19,1668.1543496500633
1999-11-22,1662.900827739768
1999-11-23,1662.1614443565927
1999-11-24,1666.2585974012036
1999-11-25,1654.7829037927318
1999-11-26,1664.8231746336933
1999-11-29,1693.5323323041534
1999-11-30,1699.7559683086238
1999-12-01,1707.229589536062
1999-12-02,1728.2412063573083
1999-12-03,1744.051185368829
1999-12-06,1730.3584198173896
1999-12-07,1718.6344970008329
1999-12-08,1722.247510028948
1999-12-09,1743.005204285919
1999-12-10,1756.646908193187
1999-12-13,1765.4856322079881
1999-12-14,1764.9288385014793
1999-12-15,1739.9872997846296
1999-12-16,1711.5754948363772
1999-12-17,1736.854825645097
1999-12-20,1745.9087950661776
1999-12-21,1730.4976164540062
1999-12-22,1738.9178864371715
1999-12-23,1723.5189548772196
1999-12-24,1744.4267279771723
1999-12-27,1746.5960773805655
1999-12-28,1762.9996810196521
1999-12-29,1766.408769860167
1999-12-30,1784.1287860675557
1999-12-31,1784.661006528444
2000-01-03,1781.79539811624
2000-01-04,1779.4108319077975
2000-01-05,1700.0724745709488
2000-01-06,1653.2165589298843
2000-01-07,1691.2552902068724
2000-01-10,1727.7288022292541
2000-01-11,1717.1899292266178
2000-01-12,1712.8764415959683
2000-01-13,1715.304869991606
2000-01-14,1747.8852474436837
2000-01-17,1764.6833522370034
2000-01-18,1755.9101903164885
2000-01-19,1708.637290477167
2000-01-20,1725.8040139330292
2000-01-21,1709.3672513013587
2000-01-24,1712.8563094727579
2000-01-25,1683.7822784972752
2000-01-26,1700.9493261443279
2000-01-27,1749.857377371378
2000-01-28,1765.340208032711
2000-01-31,1747.627499887433
2000-02-01,1749.8533655242209
2000-02-02,1766.4873518933296
2000-02-03,1751.3504479552207
2000-02-04,1754.6963232036323
2000-02-07,1761.9510662982061
2000-02-08,1729.5445109283457
2000-02-09,1733.5182621242204
2000-02-10,1734.8748798364988
2000-02-11,1736.212997397957
2000-02-14,1705.5754893990227
2000-02-15,1681.0928252150625
2000-02-16,1692.7921288239513
2000-02-17,1699.5639927968962
2000-02-18,1671.9415450355698
2000-02-21,1638.3781170754353
2000-02-22,1579.522153135476
2000-02-23,1605.1904026362529
2000-02-24,1611.6094547958858
2000-02-25,1642.4575868407603
2000-02-28,1626.1450985605463
2000-02-29,1642.5288315824773
2000-03-01,1631.5436344045413
2000-03-02,1654.9227664127432
2000-03-03,1661.700436750075
2000-03-06,1672.0133402233016
2000-03-07,1691.2860635752813
2000-03-08,1696.3290694867105
2000-03-09,1668.0787014548798
2000-03-10,1688.6877263568967
2000-03-13,1646.615798195261
2000-03-14,1647.2358291734895
2000-03-15,1617.411114821424
2000-03-16,1609.5516646138885
2000-03-17,1651.7771606235087
2000-03-20,1643.4157403262764
2000-03-21,1654.4859064863301
2000-03-22,1686.7460475307696
2000-03-23,1675.066725042776
2000-03-24,1685.3974232576554
2000-03-27,1706.0554420782116
2000-03-28,1716.8608914353797
2000-03-29,1740.6261304230106
2000-03-30,1721.3330931847051
2000-03-31,1697.6015025017298
2000-04-03,1693.0741875091235
2000-04-04,1696.0251699432629
2000-04-05,1677.1537769336705
2000-04-06,1679.4841730127798
2000-04-07,1689.8106995238984
2000-04-10,1703.2244454292215
2000-04-11,1681.144051975958
2000-04-12,1691.8921991182085
2000-04-13,1681.1192290111992
2000-04-14,1675.4602029512594
2000-04-17,1559.273316575678
2000-04-18,1616.9564434090942
2000-04-19,1646.4059951884572
2000-04-20,1647.3578736251998
2000-04-21,1651.4774764244166
2000-04-24,1637.0553562977796
2000-04-25,1659.3691836000787
2000-04-26,1651.851935726111
2000-04-27,1666.1690568936715
2000-04-28,1684.1265352588243
2000-05-01,1681.5419267645752
2000-05-02,1692.2454042463264
2000-05-03,1717.8899182766418
2000-05-04,1701.6017772848622
2000-05-05,1717.723658935188
2000-05-08,1699.2103102023452
2000-05-09,1667.3279013775218
2000-05-10,1630.4536056758673
2000-05-11,1624.6886809469472
2000-05-12,1638.010396957186
2000-05-15,1602.0316912451642
2000-05-16,1646.0211157724468
2000-05-17,1651.0475659333238
2000-05-18,1620.2128002949285
2000-05-19,1626.9498835181398
2000-05-22,1564.411414008248
2000-05-23,1553.1829633435775
2000-05-24,1542.4262293428087
2000-05-25,1546.9849083904558
2000-05-26,1481.6378048367364
2000-05-29,1488.3312859733417
2000-05-30,1495.15721390681
2000-05-31,1524.570922806196
2000-06-01,1530.3904393126204
2000-06-02,1546.5645135090972
2000-06-05,1594.630189198119
2000-06-06,1577.9621488115265
2000-06-07,1597.495298680114
2000-06-08,1590.3284376902902
2000-06-09,1618.976438297684
2000-06-12,1622.4493153751155
2000-06-13,1576.7228948020052
2000-06-14,1591.4879100725007
2000-06-15,1586.4781254868374
2000-06-16,1584.4831863963757
2000-06-19,1567.1987451299572
2000-06-20,1586.6383340758098
2000-06-21,1605.0068188547061
2000-06-22,1609.7209424970054
2000-06-23,1611.9556398253774
2000-06-26,1616.3279178939313
2000-06-27,1621.0854046074562
2000-06-28,1627.1383594280414
2000-06-29,1604.840792396087
2000-06-30,1606.8116088730465
2000-07-03,1627.097864780611
2000-07-04,1621.037331253696
2000-07-05,1622.6520855269941
2000-07-06,1631.7173773544027
2000-07-07,1655.1941092398501
2000-07-10,1673.6097004607452
2000-07-11,1675.8700692750408
2000-07-12,1694.4401603941737
2000-07-13,1701.2042874183153
2000-07-14,1692.9934353386905
2000-07-17,1703.1393290133292
2000-07-18,1685.1225083583322
2000-07-19,1705.6077433865667
2000-07-20,1702.878883558616
2000-07-21,1704.11320569468
2000-07-24,1671.0787758559343
2000-07-25,1641.9980858041163
2000-07-26,1648.5162406135664
2000-07-27,1641.335813296669
2000-07-28,1642.534125247267
2000-07-31,1634.9214107071584
2000-08-01,1649.4503415057782
2000-08-02,1687.4422059978024
2000-08-03,1703.6088924255982
2000-08-04,1699.5139075430166
2000-08-07,1689.8764180351743
2000-08-08,1694.8549603282452
2000-08-09,1718.0113118857569
2000-08-10,1716.874459386818
2000-08-11,1722.0235139718673
2000-08-14,1736.1778483034957
2000-08-15,1732.8659410783528
2000-08-16,1755.2551010927539
2000-08-17,1756.8141982059994
2000-08-18,1752.1322425886908
2000-08-21,1759.7762190474325
2000-08-22,1782.0215330476633
2000-08-23,1768.2087313296033
2000-08-24,1741.3357256288546
2000-08-25,1737.227512934824
2000-08-28,1739.7996013619481
2000-08-29,1746.4299463268458
2000-08-30,1736.7184315665004
2000-08-31,1729.1197275226746
2000-09-01,1720.9804483124599
2000-09-04,1737.4600521989073
2000-09-05,1755.3992362799534
2000-09-06,1754.5998425716932
2000-09-07,1739.4270466965604
2000-09-08,1741.47761913442
2000-09-11,1737.567176238147
2000-09-12,1725.6197936896594
2000-09-13,1715.566298278588
2000-09-14,1704.1760717290372
2000-09-15,1676.7480527412351
2000-09-18,1618.266039059036
2000-09-19,1610.9749224917298
2000-09-20,1639.9984335768754
2000-09-21,1614.497826212178
2000-09-22,1517.43016472937
2000-09-25,1581.1388929275392
2000-09-26,1574.4508497178851
2000-09-27,1585.0080724770266
2000-09-28,1583.1721924444937
2000-09-29,1594.7621684283356
2000-10-02,1577.4675456841753
2000-10-03,1597.5665276365937
2000-10-04,1605.9004494233463
2000-10-05,1617.1495141283106
2000-10-06,1619.572577555525
2000-10-09,1584.2655191842669
2000-10-10,1578.8521476224569
2000-10-11,1543.586963192958
2000-10-12,1544.6118626057712
2000-10-13,1528.7833888585442
2000-10-16,1568.7832358449477
2000-10-17,1526.9462573683095
2000-10-18,1514.6179945056635
2000-10-19,1523.4512915731766
2000-10-20,1577.6812935222192
2000-10-23,1577.2765390531486
2000-10-24,1585.965462758719
2000-10-25,1599.5887577646874
2000-10-26,1590.272035543398
2000-10-27,1556.480085235434
2000-10-30,1544.6147581387859
2000-10-31,1544.3048044685747
2000-11-01,1569.748042942395
2000-11-02,1574.664854233088
2000-11-03,1582.3955827238706
2000-11-06,1588.6340530008636
2000-11-07,1598.68114358167
2000-11-08,1605.4051631280881
2000-11-09,1600.5103102312964
2000-11-10,1582.6360067043927
2000-11-13,1543.2472647943166
2000-11-14,1569.1742079517308
2000-11-15,1570.2323183804644
2000-11-16,1568.4598406484895
2000-11-17,1565.5313015673198
2000-11-20,1552.6681713055657
2000-11-21,1544.561772026808
2000-11-22,1537.7681237211632
2000-11-23,1535.082298820788
2000-11-24,1558.8913111286984
2000-11-27,1565.4709000776793
2000-11-28,1543.637549858269
2000-11-29,1505.8795564567806
2000-11-30,1470.869054338264
2000-12-01,1489.3927741628147
2000-12-04,1453.6599108678822
2000-12-05,1477.8269454825543
2000-12-06,1500.625095580355
2000-12-07,1495.842249704761
2000-12-08,1513.2557822280198
2000-12-11,1554.170964452297
2000-12-12,1543.252950028805
2000-12-13,1558.700711930166
2000-12-14,1524.3536672682376
2000-12-15,1478.5294495410033
2000-12-18,1480.5419423329229
2000-12-19,1489.9809858970386
2000-12-20,1446.4072035502052
2000-12-21,1420.7591420354206
2000-12-22,1402.5111944548732
2000-12-25,1402.4333437492419
2000-12-26,1391.5302723996638
2000-12-27,1387.8828537431134
2000-12-28,1402.6369616363418
2000-12-29,1385.7305109195574
2001-01-01,1386.7384030826747
2001-01-02,1385.7668079854298
2001-01-03,1378.8313864145769
2001-01-04,1443.2627632839137
2001-01-05,1473.9964424354732
2001-01-08,1473.608784366353
2001-01-09,1495.2185203118065
2001-01-10,1465.973232375242
2001-01-11,1435.8586364566308
2001-01-12,1460.415825234428
2001-01-15,1478.1676788336601
2001-01-16,1492.316006715666
2001-01-17,1505.1497147162738
2001-01-18,1502.5005127219192
2001-01-19,1552.0872136215794
2001-01-22,1571.668748256497
2001-01-23,1557.0149465539737
2001-01-24,1579.7329545595371
2001-01-25,1588.1048964455856
2001-01-26,1561.3329142302011
2001-01-29,1570.0882019224046
2001-01-30,1556.859274726152
2001-01-31,1587.9202510502391
2001-02-01,1571.464218847057
2001-02-02,1584.2815063559435
2001-02-05,1527.4247164771293
2001-02-06,1545.4823529546186
2001-02-07,1531.7388134987245
2001-02-08,1558.810255317368
2001-02-09,1557.4530362698913
2001-02-12,1553.3229275819515
2001-02-13,1581.2422386818632
2001-02-14,1584.3270804023518
2001-02-15,1608.2334443942862
2001-02-16,1588.4001728353596
2001-02-19,1568.3880555870307
2001-02-20,1607.38054458778
2001-02-21,1590.951601236972
2001-02-22,1578.9201487963935
2001-02-23,1579.5060280902987
2001-02-26,1587.1698411188881
2001-02-27,1562.8969077220559
2001-02-28,1558.3765358990834
2001-03-01,1521.1364426489747
2001-03-02,1493.5052910905881
2001-03-05,1505.8844030674811
2001-03-06,1513.2193923915142
2001-03-07,1513.7027220644595
2001-03-08,1506.9802911931386
2001-03-09,1494.1976599823065
2001-03-12,1456.2276829064622
2001-03-13,1439.1594126966281
2001-03-14,1450.9414551773946
2001-03-15,1457.7597316223084
2001-03-16,1469.2859476774931
2001-03-19,1459.6965909028972
2001-03-20,1441.7609590863926
2001-03-21,1439.1291507189987
2001-03-22,1434.9570332165886
2001-03-23,1438.0088249146768
2001-03-26,1456.644338791805
2001-03-27,1434.2728057062993
2001-03-28,1445.275907337975
2001-03-29,1440.8965588789656
2001-03-30,1434.4240000973239
2001-04-02,1421.0172860464081
2001-04-03,1397.732858603104
2001-04-04,1345.5204626473526
2001-04-05,1360.5470313637538
2001-04-06,1373.817646577839
2001-04-09,1343.9895041823706
2001-04-10,1360.6317788618137
2001-04-11,1404.7087030112514
2001-04-12,1407.1562382440154
2001-04-13,1410.3260496600951
2001-04-16,1415.3883676250655
2001-04-17,1408.5404061950212
2001-04-18,1454.1569697366515
2001-04-19,1477.1428741731904
2001-04-20,1448.7299629779081
2001-04-23,1450.227303998375
2001-04-24,1452.189425159463
2001-04-25,1448.082048908915
2001-04-26,1438.6777581651972
2001-04-27,1448.4988534932024
2001-04-30,1478.7051731698084
2001-05-01,1476.1120558588937
2001-05-02,1495.472297801182
2001-05-03,1499.4984730592382
2001-05-04,1480.5685105843575
2001-05-07,1501.2036802169787
2001-05-08,1501.3729077345963
2001-05-09,1503.300666661228
2001-05-10,1511.686256892021
2001-05-11,1535.0992182718228
2001-05-14,1523.226264481485
2001-05-15,1515.642177057181
2001-05-16,1500.9977832191194
2001-05-17,1542.654674293607
2001-05-18,1545.657151467371
2001-05-21,1570.1987365869484
2001-05-22,1589.3993494274948
2001-05-23,1616.806408082669
2001-05-24,1622.7204686057285
2001-05-25,1618.1285127077037
2001-05-28,1603.4560095460427
2001-05-29,1619.2840928873616
2001-05-30,1601.8933129410361
2001-05-31,1599.143680382082
2001-06-01,1597.1468491669616
2001-06-04,1604.285696986871
2001-06-05,1606.5599983501081
2001-06-06,1619.221123572843
2001-06-07,1622.104129135475
2001-06-08,1648.399442065602
2001-06-11,1649.9279806859777
2001-06-12,1628.6745990795962
2001-06-13,1625.4778147560603
2001-06-14,1600.4476695772314
2001-06-15,1592.7045263581397
2001-06-18,1574.5512692589105
2001-06-19,1577.433868127224
2001-06-20,1576.9812092727054
2001-06-21,1575.1494932740063
2001-06-22,1571.9833896868777
2001-06-25,1556.0111161623481
2001-06-26,1550.630887739029
2001-06-27,1551.677295162335
2001-06-28,1557.6164898258978
2001-06-29,1587.7707146707414
2001-07-02,1578.6643014491422
2001-07-03,1583.7132301692477
2001-07-04,1586.0059691617712
2001-07-05,1589.70346096948
2001-07-06,1556.9244218756157
2001-07-09,1526.9709443308318
2001-07-10,1519.8733631849518
2001-07-11,1494.1537791003068
2001-07-12,1520.5223392688597
2001-07-13,1508.067514798989
2001-07-16,1499.390883038338
2001-07-17,1497.1550446066105
2001-07-18,1459.1553354738296
2001-07-19,1462.9617320348011
2001-07-20,1451.9311879742304
2001-07-23,1450.2025960204965
2001-07-24,1430.7025005385435
2001-07-25,1426.3606569544431
2001-07-26,1432.2411829016337
2001-07-27,1446.342394478484
2001-07-30,1443.8072132696489
2001-07-31,1461.0534877912507
2001-08-01,1480.230807412583
2001-08-02,1487.6676340798276
2001-08-03,1477.0678380804106
2001-08-06,1478.9447592578836
2001-08-07,1477.4911818784067
2001-08-08,1479.7304669384976
2001-08-09,1435.7036878712552
2001-08-10,1437.0533761990496
2001-08-13,1434.2593488736113
2001-08-14,1455.6516118880495
2001-08-15,1442.5890443624808
2001-08-16,1443.95096278388
2001-08-17,1442.6796085299538
2001-08-20,1428.0860082118315
2001-08-21,1430.5834451035926
2001-08-22,1421.1217442182133
2001-08-23,1431.2924011678183
2001-08-24,1428.4645453185358
2001-08-27,1451.8818671701054
2001-08-28,1444.199776068009
2001-08-29,1443.2992069579661
2001-08-30,1439.5760982309619
2001-08-31,1420.3904493519751
2001-09-03,1415.7521460325377
2001-09-04,1452.2753069098596
2001-09-05,1445.3899494485404
2001-09-06,1428.153074566246
2001-09-07,1392.1465866972692
2001-09-10,1388.3021634295508
2001-09-11,1371.474521076379
2001-09-12,1290.213815091432
2001-09-13,1287.0374210399038
2001-09-14,1241.6633381746183
2001-09-17,1186.8678934326058
2001-09-18,1187.2878237037528
2001-09-19,1191.0752017097734
2001-09-20,1173.2057232809314
2001-09-21,1149.4103784156418
2001-09-24,1161.3954598305818
2001-09-25,1149.235299965057
2001-09-26,1155.0846694657353
2001-09-27,1166.0881499370928
2001-09-28,1199.111092537419
2001-10-01,1195.0057601873796
2001-10-02,1193.6491422369184
2001-10-03,1189.5320520475927
2001-10-04,1227.0352342571289
2001-10-05,1233.8345878834093
2001-10-08,1211.1314244440812
2001-10-09,1235.8144372172349
2001-10-10,1235.0547434448692
2001-10-11,1271.434859434242
2001-10-12,1264.7302788712645
2001-10-15,1264.4259013743406
2001-10-16,1272.2993698963219
2001-10-17,1292.7211925523827
2001-10-18,1277.8629571378676
2001-10-19,1272.705003435675
2001-10-22,1282.7890619897346
2001-10-23,1303.5356533663205
2001-10-24,1315.6820939393685
2001-10-25,1309.6428678129298
2001-10-26,1318.9842117395597
2001-10-29,1294.1228370523622
2001-10-30,1270.675378438856
2001-10-31,1282.1334510897705
2001-11-01,1278.2256009041012
2001-11-02,1282.818995937441
2001-11-05,1306.0070665689236
2001-11-06,1315.5350072417834
2001-11-07,1306.0381505472185
2001-11-08,1335.6099096944313
2001-11-09,1351.6549712027092
2001-11-12,1364.7976004107193
2001-11-13,1384.572741765058
2001-11-14,1411.7253528541498
2001-11-15,1439.729444214599
2001-11-16,1438.8195654902727
2001-11-19,1466.775712329686
2001-11-20,1453.103350489224
2001-11-21,1466.0158943483948
2001-11-22,1464.1965286132922
2001-11-23,1491.3519214903272
2001-11-26,1518.4579959317991
2001-11-27,1511.2639346428903
2001-11-28,1462.6026556517038
2001-11-29,1458.7266505533978
2001-11-30,1461.9329149842104
2001-12-03,1480.8254447303445
2001-12-04,1492.913682133361
2001-12-05,1548.7529586905837
2001-12-06,1562.179246172799
2001-12-07,1586.3507415775591
2001-12-10,1567.0102101940156
2001-12-11,1556.6952061648055
2001-12-12,1567.7435700458925
2001-12-13,1543.4392046181779
2001-12-14,1520.4762266717369
2001-12-17,1502.9010260957723
2001-12-18,1505.7861494921876
2001-12-19,1511.2850450291899
2001-12-20,1521.6569459863772
2001-12-21,1510.993836783414
2001-12-24,1534.596394451464
2001-12-25,1541.6908516096146
2001-12-26,1543.128920992774
2001-12-27,1542.371698448769
2001-12-28,1573.2530992929999
2001-12-31,1569.7187496060562
2002-01-01,1569.7187496060562
2002-01-02,1567.0731249523294
2002-01-03,1579.7401191313604
2002-01-04,1624.8661700754874
2002-01-07,1653.8596247773382
2002-01-08,1641.0250471853913
2002-01-09,1650.494283830593
2002-01-10,1629.3039101026716
2002-01-11,1620.1381883681772
2002-01-14,1620.4595038602201
2002-01-15,1601.7137500952613
2002-01-16,1604.4663311149034
2002-01-17,1607.073980064836
2002-01-18,1600.348258280265
2002-01-21,1624.278740808426
2002-01-22,1622.1529834480432
2002-01-23,1632.1135023303675
2002-01-24,1654.6179236104297
2002-01-25,1709.2706858268798
2002-01-28,1727.9353586224531
2002-01-29,1732.5036802948216
2002-01-30,1697.69463611425
2002-01-31,1711.6012747527875
2002-02-01,1701.5041022796745
2002-02-04,1689.823461354367
2002-02-05,1684.3642394845524
2002-02-06,1685.5829317126834
2002-02-07,1664.835803180189
2002-02-08,1675.1121985473542
2002-02-11,1677.2506114213904
2002-02-12,1677.7866361963174
2002-02-13,1685.6133299685373
2002-02-14,1741.5109764408448
2002-02-15,1736.7933034242053
2002-02-18,1754.00966516608
2002-02-19,1730.0711457071911
2002-02-20,1719.537062132763
2002-02-21,1723.0614293440153
2002-02-22,1698.2681546441502
2002-02-25,1692.8670287527882
2002-02-26,1704.894698543542
2002-02-27,1740.651289075944
2002-02-28,1736.468869947748
2002-03-01,1736.1644918008717
2002-03-04,1765.1623492910776
2002-03-05,1782.852477940279
2002-03-06,1780.7659270359009
2002-03-07,1779.9617074136352
2002-03-08,1782.1416942338324
2002-03-11,1792.4129658443796
2002-03-12,1804.1530404889772
2002-03-13,1794.6309495376047
2002-03-14,1785.999943165076
2002-03-15,1779.5020098146078
2002-03-18,1796.0912743058075
2002-03-19,1803.1491915241127
2002-03-20,1805.115213020142
2002-03-21,1797.127051580175
2002-03-22,1813.667148698794
2002-03-25,1808.8182669158605
2002-03-26,1802.3221364080125
2002-03-27,1835.540531008663
2002-03-28,1839.89070163766
2002-03-29,1838.4564145003203
2002-04-01,1812.2457626865412
2002-04-02,1820.1562004364405
2002-04-03,1826.8907356357734
2002-04-04,1820.7609364055884
2002-04-05,1832.9739701566336
2002-04-08,1822.90770286101
2002-04-09,1803.3866266575585
2002-04-10,1777.1458309881994
2002-04-11,1780.7594420777746
2002-04-12,1800.2460190398647
2002-04-15,1817.3387749625342
2002-04-16,1823.743576655258
2002-04-17,1859.8311244374984
2002-04-18,1863.6215731531497
2002-04-19,1868.7654572865451
2002-04-22,1889.7166983860636
2002-04-23,1895.4448673339896
2002-04-24,1886.1209565347351
2002-04-25,1840.9425653572098
2002-04-26,1841.6257103460894
2002-04-29,1803.5498493129005
2002-04-30,1805.044263392333
2002-05-01,1798.4702023603259
2002-05-02,1822.9778189206675
2002-05-03,1810.7011199017284
2002-05-06,1769.635172742358
2002-05-07,1778.226010523212
2002-05-08,1799.1028723397692
2002-05-09,1798.7183897510051
2002-05-10,1776.295603292143
2002-05-13,1781.1183162962263
2002-05-14,1810.0234188869606
2002-05-15,1838.3640391085414
2002-05-16,1830.5807665352756
2002-05-17,1832.9162063279516
2002-05-20,1817.5987215631033
2002-05-21,1794.1801716479558
