Date,ACWI ex JAPAN SRI
2011-10-06,835.4735499397157
2011-10-07,840.4821176505385
2011-10-10,863.4299993395076
2011-10-11,862.9276629547903
2011-10-12,877.0390261382641
2011-10-13,870.2836594381297
2011-10-14,884.5624766564462
2011-10-17,872.8901331127731
2011-10-18,875.5052331010077
2011-10-19,874.9904502255823
2011-10-20,866.5192930046877
2011-10-21,889.5316237944511
2011-10-24,902.0818406036174
2011-10-25,891.1395314073161
2011-10-26,895.3148116084784
2011-10-27,931.051011909827
2011-10-28,933.619619098804
2011-10-31,910.190550032223
2011-11-01,878.3628727552167
2011-11-02,890.8124634709736
2011-11-03,903.0478939785417
2011-11-04,901.5035733296754
2011-11-07,902.0303712250657
2011-11-08,911.1609237686207
2011-11-09,883.9993997010796
2011-11-10,883.5038878774094
2011-11-11,904.6846634449658
2011-11-14,896.064055468727
2011-11-15,893.2713805449245
2011-11-16,886.3078596526294
2011-11-17,874.0604985679413
2011-11-18,870.0533205341512
2011-11-21,848.1672260731951
2011-11-22,846.2132617769628
2011-11-23,827.558528207926
2011-11-24,826.3017592309951
2011-11-25,824.3842456980093
2011-11-28,851.9373115271793
2011-11-29,856.339246691815
2011-11-30,891.273339071986
2011-12-01,891.4383222459506
2011-12-02,892.8442511663771
2011-12-05,899.499060297139
2011-12-06,895.662576236612
2011-12-07,898.1925960002076
2011-12-08,882.2516707296309
2011-12-09,891.0158922957273
2011-12-12,876.6296502149235
2011-12-13,869.6431659871795
2011-12-14,853.9977423768845
2011-12-15,858.5420442158093
2011-12-16,860.5270321749683
2011-12-19,853.338466833529
2011-12-20,873.7793390731392
2011-12-21,872.2967607964612
2011-12-22,878.1522920963795
2011-12-23,885.4701894436682
2011-12-26,885.4571991100412
2011-12-27,886.2494105746259
2011-12-28,875.0488842956665
2011-12-29,881.3071330757598
2011-12-30,884.5512728833505
2012-01-02,886.848727859507
2012-01-03,901.7691532622596
2012-01-04,897.6278581511989
2012-01-05,892.158681016617
2012-01-06,888.6729184512092
2012-01-09,889.188741535766
2012-01-10,901.0363347548803
2012-01-11,897.728256925458
2012-01-12,902.0905430713782
2012-01-13,896.4945325952878
2012-01-16,898.4767537180053
2012-01-17,906.1205335992967
2012-01-18,913.9676513527377
2012-01-19,921.9370390511999
2012-01-20,923.0377223534127
2012-01-23,928.0846605311986
2012-01-24,924.8824836776115
2012-01-25,926.069091307576
2012-01-26,932.9356533365458
2012-01-27,929.0471805961104
2012-01-30,923.3218020584421
2012-01-31,927.2480252335714
2012-02-01,939.3145165973079
2012-02-02,942.5216572844068
2012-02-03,953.8569972426295
2012-02-06,952.3492295859321
2012-02-07,956.4123837066443
2012-02-08,958.4741809067459
2012-02-09,961.4432865836183
2012-02-10,950.3961285805741
2012-02-13,956.9219975478467
2012-02-14,953.2118501403068
2012-02-15,955.4145567157913
2012-02-16,958.8815192606105
2012-02-17,965.3981159696834
2012-02-20,971.9976432200532
2012-02-21,970.3730308520031
2012-02-22,964.9449363352488
2012-02-23,969.3650457535142
2012-02-24,973.4090246114523
2012-02-27,970.1747093280322
2012-02-28,973.4789372882838
2012-02-29,972.798671209641
2012-03-01,976.0364686624538
2012-03-02,971.4230636152539
2012-03-05,967.3224172183458
2012-03-06,946.0913658931591
2012-03-07,949.9556050863512
2012-03-08,964.9488804886611
2012-03-09,966.4004098506459
2012-03-12,963.9737963545235
2012-03-13,978.1890420817241
2012-03-14,976.1340149286522
2012-03-15,981.6367572031982
2012-03-16,986.3514531989729
2012-03-19,989.3290722110106
2012-03-20,982.1581153286843
2012-03-21,980.733080095388
2012-03-22,973.7135004477977
2012-03-23,977.2091739971295
2012-03-26,988.7397755722848
2012-03-27,987.2273052736605
2012-03-28,981.435708501478
2012-03-29,975.5284029804185
2012-03-30,982.7613671005574
2012-04-02,992.0489801426254
2012-04-03,988.2347351594566
2012-04-04,968.7698182555488
2012-04-05,968.2353416656536
2012-04-06,968.4016123010285
2012-04-09,961.781855431882
2012-04-10,945.2305560208569
2012-04-11,953.1614304198044
2012-04-12,966.151031928468
2012-04-13,954.9042459909471
2012-04-16,955.2080766806937
2012-04-17,970.0970544650515
2012-04-18,965.7397417086507
2012-04-19,963.2615117418538
2012-04-20,967.8045437426026
2012-04-23,952.7513186188735
2012-04-24,959.5706041333194
2012-04-25,968.3130762320305
2012-04-26,972.8456422774129
2012-04-27,977.0205418879668
2012-04-30,975.2264413731081
2012-05-01,977.6946404832261
2012-05-02,974.0566624501812
2012-05-03,970.1428433906594
2012-05-04,955.507116944943
2012-05-07,953.3321131890061
2012-05-08,943.3357655787823
2012-05-09,935.9381597009361
2012-05-10,938.84157115392
2012-05-11,937.6489597531928
2012-05-14,923.243889402408
2012-05-15,916.7809650900446
2012-05-16,909.8609462017508
2012-05-17,898.1852671035001
2012-05-18,888.8238920575891
2012-05-21,898.5950158122047
2012-05-22,906.8421373851625
2012-05-23,892.833934958974
2012-05-24,896.832929712169
2012-05-25,894.8972843449204
2012-05-28,896.962859323753
2012-05-29,905.5882302912598
2012-05-30,888.8096175493295
2012-05-31,886.102292450592
2012-06-01,865.4274304390368
2012-06-04,864.1510396419062
2012-06-05,869.1462737997177
2012-06-06,888.2821786001484
2012-06-07,894.8053188167672
2012-06-08,891.7142992943627
2012-06-11,887.4224782387148
2012-06-12,893.508356826294
2012-06-13,892.3190278008091
2012-06-14,895.6607197263196
2012-06-15,904.6422280118363
2012-06-18,905.9702873588595
2012-06-19,919.113431737082
2012-06-20,920.467147333855
2012-06-21,903.2185063512328
2012-06-22,900.9922789646355
2012-06-25,887.8269186233649
2012-06-26,889.2072393454105
2012-06-27,897.3260819251774
2012-06-28,893.819901739035
2012-06-29,921.8778341099226
2012-07-02,925.0608004648223
2012-07-03,934.8834621425614
2012-07-04,933.9594388998996
2012-07-05,929.0536984682253
2012-07-06,917.9536056862358
2012-07-09,914.0477077545987
2012-07-10,911.1702293504293
2012-07-11,911.3065541480819
2012-07-12,902.5176883731112
2012-07-13,916.1082213756854
2012-07-16,915.3924653914468
2012-07-17,918.8346814205864
2012-07-18,927.6257404602219
2012-07-19,935.1519767251623
2012-07-20,922.6989083650452
2012-07-23,906.0867211168714
2012-07-24,898.5510448012235
2012-07-25,899.2656671305923
2012-07-26,918.5038264747493
2012-07-27,934.8597419746935
2012-07-30,936.7862640964086
2012-07-31,933.5565311840037
2012-08-01,932.4213024633889
2012-08-02,922.2742011687549
2012-08-03,943.6089674201415
2012-08-06,949.0069663046631
2012-08-07,954.1630197058156
2012-08-08,954.9242836940883
2012-08-09,956.4087586657556
2012-08-10,956.5704844784264
2012-08-13,954.4155241414718
2012-08-14,956.4705355860267
2012-08-15,957.0524441538291
2012-08-16,963.8805741675719
2012-08-17,965.0420895715803
2012-08-20,964.1209131639527
2012-08-21,969.3710269826412
2012-08-22,964.0022610473563
2012-08-23,961.4654129522897
2012-08-24,962.5349704441218
2012-08-27,963.0803204153178
2012-08-28,961.7843669243698
2012-08-29,960.7732228205815
2012-08-30,953.371138173486
2012-08-31,960.1352214939304
2012-09-03,962.2580272900035
2012-09-04,957.2562676150806
2012-09-05,956.1234566148814
2012-09-06,975.3384380769473
2012-09-07,983.3223274260263
2012-09-10,980.7096288972053
2012-09-11,984.1157634292897
2012-09-12,986.1199199744455
2012-09-13,993.4240411971217
2012-09-14,1008.8529387751697
2012-09-17,1005.5761332095544
2012-09-18,1000.7987806311122
2012-09-19,1003.4802159491956
2012-09-20,998.2371017914475
2012-09-21,1001.6449833578506
2012-09-24,996.6145734082635
2012-09-25,994.4508038501122
2012-09-26,982.4514987222917
2012-09-27,989.5295933302571
2012-09-28,986.9044706872178
2012-10-01,994.1625343971677
2012-10-02,994.0342934111565
2012-10-03,991.8874034718312
2012-10-04,998.8033414611953
2012-10-05,1003.7542465503653
2012-10-08,996.0678797725279
2012-10-09,988.0871290308942
2012-10-10,982.2057174730527
2012-10-11,986.7618962151296
2012-10-12,984.791624717722
2012-10-15,988.8655301561355
2012-10-16,1000.6020160778039
2012-10-17,1007.6734994816413
2012-10-18,1008.4814789515314
2012-10-19,995.7133865312039
2012-10-22,994.1053546611241
2012-10-23,979.3423424879009
2012-10-24,978.2467957789258
2012-10-25,982.0084613962421
2012-10-26,980.3153673524525
2012-10-29,978.8411972828922
2012-10-30,983.2909255508745
2012-10-31,982.2330935212132
2012-11-01,989.6730124824755
2012-11-02,985.2668928957751
2012-11-05,983.1718503380148
2012-11-06,989.2104036113152
2012-11-07,975.7253137050088
2012-11-08,967.1095298540486
2012-11-09,965.8962514470866
2012-11-12,965.4466103101882
2012-11-13,963.3235389938749
2012-11-14,955.6296764914105
2012-11-15,952.3502941494631
2012-11-16,950.0046388792778
2012-11-19,967.5589964042435
2012-11-20,969.5211236317069
2012-11-21,972.0016310895496
2012-11-22,976.450856140696
2012-11-23,987.3220516088712
2012-11-26,985.2031854872984
2012-11-27,983.3165423412679
2012-11-28,986.4203308632847
2012-11-29,994.6305000158901
2012-11-30,996.0731471947536
2012-12-03,995.603851111291
2012-12-04,995.0058401055454
2012-12-05,997.7166836910417
2012-12-06,1001.1093342669665
2012-12-07,1002.9048967892116
2012-12-10,1005.902068465276
2012-12-11,1012.9345106328641
2012-12-12,1014.8761494142022
2012-12-13,1012.4348513665961
2012-12-14,1011.8607963558162
2012-12-17,1016.429753485284
2012-12-18,1024.553917511977
2012-12-19,1025.7728865684123
2012-12-20,1027.307958995666
2012-12-21,1020.587214001788
2012-12-24,1019.6356401942002
2012-12-25,1019.972328375509
2012-12-26,1017.52151091226
2012-12-27,1017.691294625877
2012-12-28,1011.5706255665231
2012-12-31,1018.6610680656402
2013-01-01,1018.7104662436186
2013-01-02,1042.1661846188335
2013-01-03,1040.5750493723235
2013-01-04,1042.4888369751277
2013-01-07,1040.2218124440155
2013-01-08,1037.3878790975941
2013-01-09,1041.864392052788
2013-01-10,1048.5571554817343
2013-01-11,1052.4763287140042
2013-01-14,1053.9785524241938
2013-01-15,1054.3800526681177
2013-01-16,1051.852046966278
2013-01-17,1058.7223138798272
2013-01-18,1058.756714061615
2013-01-21,1060.3477247756982
2013-01-22,1061.385533558242
2013-01-23,1062.5938620730044
2013-01-24,1068.12358120016
2013-01-25,1075.9762640770068
2013-01-28,1072.936344848399
2013-01-29,1078.3179112886587
2013-01-30,1076.3901788196708
2013-01-31,1072.5965008186272
2013-02-01,1082.333436699723
2013-02-04,1070.0630377291448
2013-02-05,1075.2852856952563
2013-02-06,1075.244996568261
2013-02-07,1070.7161804390037
2013-02-08,1078.1114524871346
2013-02-11,1073.2607317510278
2013-02-12,1078.3189924602302
2013-02-13,1080.894437043742
2013-02-14,1079.0515200951234
2013-02-15,1078.2550273405282
2013-02-18,1078.7278506323487
2013-02-19,1086.5204037756089
2013-02-20,1081.0297874987918
2013-02-21,1066.2727349207291
2013-02-22,1075.8865327328895
2013-02-25,1069.583025218093
2013-02-26,1063.371170451239
2013-02-27,1074.6100463124196
2013-02-28,1078.6751214748833
2013-03-01,1077.625214357073
2013-03-04,1078.5265085856374
2013-03-05,1092.6149380021764
2013-03-06,1095.5889786026664
2013-03-07,1097.9504304391157
2013-03-08,1102.120661943909
2013-03-11,1104.5205869516833
2013-03-12,1103.2660788919875
2013-03-13,1101.3065519645384
2013-03-14,1108.3754750432447
2013-03-15,1109.1679259300106
2013-03-18,1099.646235194163
2013-03-19,1095.0284321347538
2013-03-20,1100.982216199759
2013-03-21,1092.277438761177
2013-03-22,1097.9131735373098
2013-03-25,1094.4714296167883
2013-03-26,1100.8022138887911
2013-03-27,1098.6239725360654
2013-03-28,1105.2769671819124
2013-03-29,1105.5503943466701
2013-04-01,1102.6791593774187
2013-04-02,1109.9730251163783
2013-04-03,1100.5147289340205
2013-04-04,1096.9515432266232
2013-04-05,1091.4550690511426
2013-04-08,1094.8340210733315
2013-04-09,1100.1557109727407
2013-04-10,1114.090830511941
2013-04-11,1121.841692072536
2013-04-12,1115.1001285419243
2013-04-15,1097.0663820618545
2013-04-16,1104.0384450104605
2013-04-17,1089.3772743861355
2013-04-18,1087.1034656705938
2013-04-19,1093.231021058485
2013-04-22,1092.870361426235
2013-04-23,1104.0883603068758
2013-04-24,1105.0109169252535
2013-04-25,1113.1389749226705
2013-04-26,1111.2742759246785
2013-04-29,1121.5675488937732
2013-04-30,1126.4691731852968
2013-05-01,1119.8634813450649
2013-05-02,1123.7054074198563
2013-05-03,1135.3626161981233
2013-05-06,1133.7867103706405
2013-05-07,1138.5951825235136
2013-05-08,1148.0103825935885
2013-05-09,1144.1968948276658
2013-05-10,1142.991151185963
2013-05-13,1141.820027408548
2013-05-14,1150.2693172752113
2013-05-15,1151.724908016449
2013-05-16,1151.6382278685203
2013-05-17,1154.38111874861
2013-05-20,1155.294802568454
2013-05-21,1158.2128386461595
2013-05-22,1151.724175255955
2013-05-23,1139.9124386433266
2013-05-24,1139.4399651526378
2013-05-27,1140.457831127207
2013-05-28,1145.03289227311
2013-05-29,1134.8440071282675
2013-05-30,1139.8001416367804
2013-05-31,1124.2991694399645
2013-06-03,1125.1088508888615
2013-06-04,1125.146034093411
2013-06-05,1108.5365392103165
2013-06-06,1110.8104251398183
2013-06-07,1123.0599743533455
2013-06-10,1121.1780953388134
2013-06-11,1111.1834077269068
2013-06-12,1107.2262809844785
2013-06-13,1114.6281137537987
2013-06-14,1116.4027553904268
2013-06-17,1124.6045412392398
2013-06-18,1128.8990458874819
2013-06-19,1119.9822376289785
2013-06-20,1081.4553721939099
2013-06-21,1076.8889068398169
2013-06-24,1063.4909082064814
2013-06-25,1074.9003924283688
2013-06-26,1087.8439108156213
2013-06-27,1097.6306322437777
2013-06-28,1095.9686236731268
2013-07-01,1103.1726926173492
2013-07-02,1102.3318491954822
2013-07-03,1095.95591798333
2013-07-04,1103.8353858311714
2013-07-05,1101.4778224202046
2013-07-08,1106.3405300377865
2013-07-09,1113.5280321859593
2013-07-10,1118.1905756618235
2013-07-11,1135.6015082351753
2013-07-12,1138.1500973915327
2013-07-15,1141.169702001184
2013-07-16,1139.0236596910952
2013-07-17,1140.645292152186
2013-07-18,1145.5426398909492
2013-07-19,1148.2809477577891
2013-07-22,1151.2811231972232
2013-07-23,1150.7015345393363
2013-07-24,1149.6352004545995
2013-07-25,1151.528373566113
2013-07-26,1152.7305644341861
2013-07-29,1150.4866418178165
2013-07-30,1149.1677022683753
2013-07-31,1146.956297406668
2013-08-01,1158.7843417431175
2013-08-02,1161.8385947859588
2013-08-05,1160.53199569308
2013-08-06,1156.9387927789103
2013-08-07,1152.2538010408998
2013-08-08,1160.261965018253
2013-08-09,1160.4130349099753
2013-08-12,1159.7430475313256
2013-08-13,1162.3123556274415
2013-08-14,1160.444258972068
2013-08-15,1145.86402733008
2013-08-16,1146.4498370493027
2013-08-19,1140.510579151447
2013-08-20,1139.7192168191398
2013-08-21,1131.9960070798816
2013-08-22,1137.007432788822
2013-08-23,1143.9358151746449
2013-08-26,1140.6490123452018
2013-08-27,1122.993604827319
2013-08-28,1119.9680779121832
2013-08-29,1124.9233488847105
2013-08-30,1120.4811798648245
2013-09-02,1129.7361122209024
2013-09-03,1128.6342435465297
2013-09-04,1136.091298604472
2013-09-05,1137.543562874576
2013-09-06,1142.5229916761655
2013-09-09,1153.8371611624398
2013-09-10,1165.9529637257601
2013-09-11,1171.0505565969386
2013-09-12,1169.3166110478253
2013-09-13,1168.8848851768987
2013-09-16,1180.985946407384
2013-09-17,1181.7372605673527
2013-09-18,1190.1979460372736
2013-09-19,1200.6615118091079
2013-09-20,1191.741979774225
2013-09-23,1187.6194882813156
2013-09-24,1187.3836349507042
2013-09-25,1186.0099346929621
2013-09-26,1186.7179129477286
2013-09-27,1183.9394489170345
2013-09-30,1176.4128444961464
2013-10-01,1184.2084043500583
2013-10-02,1182.6900701766515
2013-10-03,1178.7158690700835
2013-10-04,1182.018463496499
2013-10-07,1173.6438180410305
2013-10-08,1164.2574677296493
2013-10-09,1160.2247298410537
2013-10-10,1181.6880727186826
2013-10-11,1191.3494593766338
2013-10-14,1195.1817958415802
2013-10-15,1193.5006058698757
2013-10-16,1203.5309894556945
2013-10-17,1212.9094969912867
2013-10-18,1221.5133276960473
2013-10-21,1221.9508083884928
2013-10-22,1232.5500559147213
2013-10-23,1226.4767355806039
2013-10-24,1229.872688860805
2013-10-25,1230.6525591562904
2013-10-28,1231.233339036629
2013-10-29,1236.4651324996232
2013-10-30,1233.2353688911198
2013-10-31,1226.1682333267336
2013-11-01,1224.2487554678296
2013-11-04,1227.6818392590358
2013-11-05,1222.9674199792616
2013-11-06,1228.6071332854235
2013-11-07,1214.2178595700889
2013-11-08,1217.5345417508704
2013-11-11,1219.387827854479
2013-11-12,1216.6073580613943
2013-11-13,1217.5107385897015
2013-11-14,1224.520436842763
2013-11-15,1231.12506407014
2013-11-18,1234.1592619028086
2013-11-19,1230.066582182548
2013-11-20,1226.3351360830275
2013-11-21,1227.6373683969557
2013-11-22,1232.999346322882
2013-11-25,1233.3317117181582
2013-11-26,1232.0420169642566
2013-11-27,1236.2133999179339
2013-11-28,1238.5422131209193
2013-11-29,1238.636890695345
2013-12-02,1232.7476831227666
2013-12-03,1224.2879916466363
2013-12-04,1217.8805036958265
2013-12-05,1214.5750105810664
2013-12-06,1226.1482398645146
2013-12-09,1228.8729594041995
2013-12-10,1224.7358456469656
2013-12-11,1214.0503525587933
2013-12-12,1203.5336806045955
2013-12-13,1203.834724645869
2013-12-16,1213.3024947399488
2013-12-17,1208.9469998697248
2013-12-18,1222.626670856456
2013-12-19,1228.0008090363392
2013-12-20,1234.0231680362433
2013-12-23,1242.7092849457017
2013-12-24,1245.2629283526785
2013-12-25,1245.2564243272093
2013-12-26,1248.1505236717041
2013-12-27,1255.1380411994837
2013-12-30,1258.280269222946
2013-12-31,1261.0982601841365
2014-01-01,1261.0434243607963
2014-01-02,1247.0880440675755
2014-01-03,1247.2303043948646
2014-01-06,1242.9808722802916
2014-01-07,1247.8670064985417
2014-01-08,1246.9574570686118
2014-01-09,1243.805252832174
2014-01-10,1251.3404144726117
2014-01-13,1244.1382578016392
2014-01-14,1249.7306874973365
2014-01-15,1253.782939454446
2014-01-16,1253.3596757980463
2014-01-17,1252.2302231275303
2014-01-20,1252.1761569930723
2014-01-21,1253.124346485384
2014-01-22,1255.1358347640987
2014-01-23,1244.6469127678877
2014-01-24,1220.749781799277
2014-01-27,1208.2046092076632
2014-01-28,1213.4424924129241
2014-01-29,1204.2236444057908
2014-01-30,1208.9229360497727
2014-01-31,1202.6024873498372
2014-02-03,1185.8072326516353
2014-02-04,1189.038051263814
2014-02-05,1188.9899012879084
2014-02-06,1208.5448995449092
2014-02-07,1219.775684201573
2014-02-10,1222.543105409662
2014-02-11,1235.882545036721
2014-02-12,1238.2147398544314
2014-02-13,1242.9151199327614
2014-02-14,1251.210788534007
2014-02-17,1254.7141842124427
2014-02-18,1256.2236926690116
2014-02-19,1253.562087508435
2014-02-20,1255.2551171421821
2014-02-21,1257.9601528330086
2014-02-24,1264.9663300069888
2014-02-25,1265.1576682810091
2014-02-26,1261.682165459193
2014-02-27,1263.4669988644098
2014-02-28,1270.2423498341998
2014-03-03,1252.6448884613953
2014-03-04,1270.3149820796057
2014-03-05,1271.091565690236
2014-03-06,1278.6642563068385
2014-03-07,1274.3127014380218
2014-03-10,1268.5723048308498
2014-03-11,1267.4731092928369
2014-03-12,1263.9406481740243
2014-03-13,1253.0668558232883
2014-03-14,1246.278565390436
2014-03-17,1258.2292514103567
2014-03-18,1265.5223321504657
2014-03-19,1260.4681041012163
2014-03-20,1257.9643292843666
2014-03-21,1256.7877279916806
2014-03-24,1251.5435803324845
2014-03-25,1261.7939221923307
2014-03-26,1262.346660267424
2014-03-27,1261.0530603305253
2014-03-28,1268.6570561561127
2014-03-31,1277.563543992974
2014-04-01,1286.0892263535238
2014-04-02,1288.7581217336783
2014-04-03,1286.3002336948634
2014-04-04,1280.9877617604182
2014-04-07,1271.6774911836924
2014-04-08,1276.0536568093519
2014-04-09,1285.94803256851
2014-04-10,1273.7684201371446
2014-04-11,1262.5082843270604
2014-04-14,1266.325904250239
2014-04-15,1266.2102292293566
2014-04-16,1275.985941585709
2014-04-17,1279.3617236169239
2014-04-18,1279.8687162404083
2014-04-21,1280.7201802169677
2014-04-22,1287.967999466504
2014-04-23,1285.826710708929
2014-04-24,1287.0313816319829
2014-04-25,1278.8344627343806
2014-04-28,1280.2945183559461
2014-04-29,1289.2573909911735
2014-04-30,1293.9344665016695
2014-05-01,1293.623900585
2014-05-02,1293.5811654528616
2014-05-05,1293.0023762175801
2014-05-06,1290.3153237360505
2014-05-07,1295.0480573495117
2014-05-08,1298.1096543454023
2014-05-09,1296.4446305657118
2014-05-12,1305.7135929365286
2014-05-13,1306.9274613181935
2014-05-14,1305.034201709516
2014-05-15,1297.311834573768
2014-05-16,1301.20636880862
2014-05-19,1303.8075567174349
2014-05-20,1296.382539629132
2014-05-21,1302.010985417097
2014-05-22,1306.0082277615877
2014-05-23,1308.6184274595469
2014-05-26,1311.3465415428514
2014-05-27,1313.7970985664733
2014-05-28,1312.006815322882
2014-05-29,1315.7933372355492
2014-05-30,1314.7145083121702
2014-06-02,1317.0540756208993
2014-06-03,1316.2032837015227
2014-06-04,1316.7453017782727
2014-06-05,1322.3968985794515
2014-06-06,1331.1514226320494
2014-06-09,1331.8811463778422
2014-06-10,1332.0707539033494
2014-06-11,1329.118411395806
2014-06-12,1326.2309726398141
2014-06-13,1325.5404622266722
2014-06-16,1325.4420293722342
2014-06-17,1326.90849211427
2014-06-18,1330.6175037538749
2014-06-19,1338.2317667959373
2014-06-20,1336.4819306056845
2014-06-23,1334.8913422837613
2014-06-24,1330.2176555477981
2014-06-25,1329.3803909153107
2014-06-26,1329.80076709506
2014-06-27,1334.290777911275
2014-06-30,1337.2243833013977
2014-07-01,1343.9185674757216
2014-07-02,1347.1575973511904
2014-07-03,1354.0156345315672
2014-07-04,1353.4862816637187
2014-07-07,1348.0219221114503
2014-07-08,1340.1040564238144
2014-07-09,1344.2472038362118
2014-07-10,1335.5732875273807
2014-07-11,1336.0677011466164
2014-07-14,1343.8573125824441
2014-07-15,1339.694181511132
2014-07-16,1347.1646516995029
2014-07-17,1335.4626438011778
2014-07-18,1343.2213301520082
2014-07-21,1340.0368335426165
2014-07-22,1349.2377071511735
2014-07-23,1350.7045624969016
2014-07-24,1351.60132150386
2014-07-25,1345.5529006680579
2014-07-28,1345.9930854523009
2014-07-29,1343.2832252138141
2014-07-30,1340.7414355180786
2014-07-31,1319.1828989337064
2014-08-01,1312.0421259739544
2014-08-04,1316.5803198238993
2014-08-05,1309.3380575006352
2014-08-06,1304.7601630854292
2014-08-07,1296.9201969465335
2014-08-08,1301.9964067797234
2014-08-11,1311.3977069564562
2014-08-12,1310.418465869817
2014-08-13,1317.63285924081
2014-08-14,1322.9635991716007
2014-08-15,1322.3497060005045
2014-08-18,1332.5314662978524
2014-08-19,1338.016496645969
2014-08-20,1339.1319441959938
2014-08-21,1343.2886267981798
2014-08-22,1340.5186452436164
2014-08-25,1348.1124707941867
2014-08-26,1351.9953218299142
2014-08-27,1354.4493713988445
2014-08-28,1350.9394755801984
2014-08-29,1353.6591261892243
2014-09-01,1354.4888145234986
2014-09-02,1352.971711250875
2014-09-03,1359.0527767278027
2014-09-04,1356.0038510970217
2014-09-05,1355.3796684846702
2014-09-08,1350.6685206011402
2014-09-09,1342.206629100063
2014-09-10,1342.0639743958902
2014-09-11,1341.9464146552968
2014-09-12,1335.1398183727595
2014-09-15,1330.8416419815667
2014-09-16,1334.6568411981048
2014-09-17,1338.984256226208
2014-09-18,1345.750133067239
2014-09-19,1341.394518352437
2014-09-22,1330.9432186635613
2014-09-23,1321.6077625874266
2014-09-24,1327.3651988572215
2014-09-25,1310.227426903075
2014-09-26,1314.4569587759659
2014-09-29,1309.637143145353
2014-09-30,1305.9893203608135
2014-10-01,1291.9886414452385
2014-10-02,1285.1609978825072
2014-10-03,1291.6151295715858
2014-10-06,1295.091868331229
2014-10-07,1280.860222364369
2014-10-08,1288.245951985639
2014-10-09,1276.1732417695562
2014-10-10,1254.9790248474783
2014-10-13,1244.125482295103
2014-10-14,1244.3229400457074
2014-10-15,1234.139532737479
2014-10-16,1234.4649174285203
2014-10-17,1253.7674360394758
2014-10-20,1257.1891195748815
2014-10-21,1275.3529071257487
2014-10-22,1271.0342147451036
2014-10-23,1280.261574205973
2014-10-24,1286.6648781666495
2014-10-27,1286.6967323508902
2014-10-28,1301.8575973621669
2014-10-29,1303.610870753667
2014-10-30,1306.4566845275028
2014-10-31,1317.847456558675
2014-11-03,1311.67662392977
2014-11-04,1308.1696999880417
2014-11-05,1314.3823982640854
2014-11-06,1315.565712659195
2014-11-07,1313.5781569637
2014-11-10,1320.285478092403
2014-11-11,1323.3148367885333
2014-11-12,1321.6001087195075
2014-11-13,1320.8589083182123
2014-11-14,1321.157731255196
2014-11-17,1321.3054625514974
2014-11-18,1329.8000806361235
2014-11-19,1328.4267587079844
