Date,NORTH AMERICA MOMENTUM
1999-08-03,1181.7414058998697
1999-08-04,1154.5329356109069
1999-08-05,1159.5343082448717
1999-08-06,1154.1498116471485
1999-08-09,1152.0702448150066
1999-08-10,1133.0133725655537
1999-08-11,1168.341012119092
1999-08-12,1164.082342878688
1999-08-13,1204.1604062101358
1999-08-16,1209.1093377265092
1999-08-17,1226.499824097902
1999-08-18,1208.6627449007917
1999-08-19,1185.5317554909839
1999-08-20,1192.4669163948208
1999-08-23,1224.8817861187893
1999-08-24,1235.2850106900341
1999-08-25,1266.7213695000921
1999-08-26,1252.912774537092
1999-08-27,1237.9462296638737
1999-08-30,1214.2382250026596
1999-08-31,1196.3905462143032
1999-09-01,1202.1684742902162
1999-09-02,1181.9216929034476
1999-09-03,1233.8057260040744
1999-09-06,1236.733183191469
1999-09-07,1235.119344495676
1999-09-08,1227.976979751767
1999-09-09,1240.0803495136838
1999-09-10,1257.075691400773
1999-09-13,1254.4099141050092
1999-09-14,1250.3639861959812
1999-09-15,1232.4626447027879
1999-09-16,1233.2110906716591
1999-09-17,1252.4312057200125
1999-09-20,1253.0461285388549
1999-09-21,1219.6711444763948
1999-09-22,1220.2401776897573
1999-09-23,1195.2676098216848
1999-09-24,1194.4846743891885
1999-09-27,1204.633526671072
1999-09-28,1203.2737764120652
1999-09-29,1174.3677127474914
1999-09-30,1180.4085666583283
1999-10-01,1171.7485523476507
1999-10-04,1193.5180420034442
1999-10-05,1199.3235086407408
1999-10-06,1216.6812564141317
1999-10-07,1208.336122267425
1999-10-08,1237.5880725178995
1999-10-11,1240.2874448279924
1999-10-12,1205.1528779909077
1999-10-13,1172.9331590168802
1999-10-14,1171.1872765935877
1999-10-15,1127.7053679195858
1999-10-18,1133.0251135676483
1999-10-19,1140.8372376971906
1999-10-20,1169.0815182385013
1999-10-21,1157.5429524666367
1999-10-22,1183.148434314985
1999-10-25,1181.823971268181
1999-10-26,1185.2665043166567
1999-10-27,1199.9210081195108
1999-10-28,1248.2543748804585
1999-10-29,1278.9963741832619
1999-11-01,1276.6839610099316
1999-11-02,1268.2971063707548
1999-11-03,1279.4262031281398
1999-11-04,1294.0974573354513
1999-11-05,1313.229441083003
1999-11-08,1329.611241452955
1999-11-09,1315.0442271908364
1999-11-10,1325.444216671317
1999-11-11,1344.5155694936848
1999-11-12,1370.1576121574215
1999-11-15,1367.4688999607783
1999-11-16,1395.3924165751507
1999-11-17,1372.5848722763296
1999-11-18,1410.9142251216297
1999-11-19,1415.3016672299987
1999-11-22,1410.6123877457503
1999-11-23,1404.5802897183887
1999-11-24,1433.8187805485554
1999-11-25,1434.3005907892436
1999-11-26,1450.042287990305
1999-11-29,1447.0044743987683
1999-11-30,1411.7722582155086
1999-12-01,1431.9570379008273
1999-12-02,1462.4842380266314
1999-12-03,1494.3910902608036
1999-12-06,1471.5597196432795
1999-12-07,1470.5587811750818
1999-12-08,1464.3273402273376
1999-12-09,1490.5572468702974
1999-12-10,1508.0607655712954
1999-12-13,1525.9171960466804
1999-12-14,1508.881525517338
1999-12-15,1529.8560003815812
1999-12-16,1523.9289370081935
1999-12-17,1543.8187932613864
1999-12-20,1557.7218037011883
1999-12-21,1579.2858470571914
1999-12-22,1584.4707606767454
1999-12-23,1592.068228737077
1999-12-24,1592.4767978751202
1999-12-27,1597.418467814525
1999-12-28,1607.8987798701683
1999-12-29,1631.7577847533692
1999-12-30,1633.0103806632046
1999-12-31,1640.9896640700824
2000-01-03,1630.2146943018622
2000-01-04,1521.1649098779205
2000-01-05,1502.7322789629814
2000-01-06,1457.9407083094438
2000-01-07,1532.9269730505814
2000-01-10,1579.2058161582552
2000-01-11,1539.8998647001729
2000-01-12,1522.9796508194577
2000-01-13,1546.59459240009
2000-01-14,1585.9791495074528
2000-01-17,1592.8463356649956
2000-01-18,1585.4414334057583
2000-01-19,1597.84109851834
2000-01-20,1596.7975212444444
2000-01-21,1603.0569542953126
2000-01-24,1557.5103975201544
2000-01-25,1570.1169011047914
2000-01-26,1554.3128047929065
2000-01-27,1563.7918248073447
2000-01-28,1517.1632881217897
2000-01-31,1562.0269565711562
2000-02-01,1601.1202370532035
2000-02-02,1614.4207955591562
2000-02-03,1625.2157859279457
2000-02-04,1643.3181689758442
2000-02-07,1649.907283398093
2000-02-08,1664.2016576677263
2000-02-09,1627.7373772788603
2000-02-10,1652.975222762583
2000-02-11,1615.7177243654548
2000-02-14,1634.2749877077358
2000-02-15,1632.6086981979754
2000-02-16,1611.9997242946706
2000-02-17,1614.7828372525762
2000-02-18,1567.8126349545314
2000-02-21,1560.5038773606746
2000-02-22,1530.6350052999294
2000-02-23,1573.119460266848
2000-02-24,1586.5095675628984
2000-02-25,1595.88174238354
2000-02-28,1626.7454077343168
2000-02-29,1665.135494680966
2000-03-01,1667.568935059964
2000-03-02,1680.2522445788225
2000-03-03,1729.6386918475011
2000-03-06,1721.212967584488
2000-03-07,1678.5094952734546
2000-03-08,1693.6824933150751
2000-03-09,1714.3468387072023
2000-03-10,1715.2778727986438
2000-03-13,1692.012186900622
2000-03-14,1667.4873003322787
2000-03-15,1669.6647763066017
2000-03-16,1732.6338460371417
2000-03-17,1764.1836013067089
2000-03-20,1757.274835023402
2000-03-21,1802.2421728316874
2000-03-22,1849.1810732564322
2000-03-23,1866.678555592693
2000-03-24,1869.4750928258263
2000-03-27,1880.2385002754888
2000-03-28,1861.6104960315479
2000-03-29,1868.2718627503136
2000-03-30,1811.7651510478465
2000-03-31,1823.3489403032472
2000-04-03,1804.1022940797548
2000-04-04,1787.590158586207
2000-04-05,1770.1052821332387
2000-04-06,1810.5754635893281
2000-04-07,1850.385757062536
2000-04-10,1815.1409863852484
2000-04-11,1779.5709839844028
2000-04-12,1712.5474021322718
2000-04-13,1677.4560246590336
2000-04-14,1557.5602024011682
2000-04-17,1647.895486928514
2000-04-18,1719.6527756286844
2000-04-19,1699.0794408215118
2000-04-20,1698.5102485785467
2000-04-21,1698.5102485785467
2000-04-24,1675.0965585083336
2000-04-25,1771.1571572259197
2000-04-26,1768.1845015581532
2000-04-27,1808.8636191809453
2000-04-28,1805.626616874014
2000-05-01,1835.1017840978134
2000-05-02,1794.3603430562384
2000-05-03,1775.3372368178557
2000-05-04,1766.258716971152
2000-05-05,1800.6357020167368
2000-05-08,1760.8797368590353
2000-05-09,1723.0935853692788
2000-05-10,1651.0504114810578
2000-05-11,1706.6427045247005
2000-05-12,1722.4877110672105
2000-05-15,1741.2395036660578
2000-05-16,1794.7267695898367
2000-05-17,1793.3942005367157
2000-05-18,1757.1308524110805
2000-05-19,1708.279601645525
2000-05-22,1675.540609867121
2000-05-23,1608.7131583313444
2000-05-24,1644.783493798789
2000-05-25,1625.9276214074514
2000-05-26,1587.202939843028
2000-05-29,1584.2396974538553
2000-05-30,1656.101715163704
2000-05-31,1655.0732240398843
2000-06-01,1696.7079883459435
2000-06-02,1718.733946938449
2000-06-05,1711.7686639034234
2000-06-06,1668.946303874849
2000-06-07,1690.3624267627117
2000-06-08,1697.1781145828863
2000-06-09,1700.373875247398
2000-06-12,1684.2363556910066
2000-06-13,1707.0141790541188
2000-06-14,1703.6737807372929
2000-06-15,1735.9634605323354
2000-06-16,1716.5867478969383
2000-06-19,1753.5614591970605
2000-06-20,1759.9832039953408
2000-06-21,1774.7492506138274
2000-06-22,1738.4887818465752
2000-06-23,1729.2045493174808
2000-06-26,1747.9947242393189
2000-06-27,1724.1995069058955
2000-06-28,1731.35918314901
2000-06-29,1703.11241693325
2000-06-30,1711.9893963575469
2000-07-03,1730.9157120906295
2000-07-04,1735.6650434907676
2000-07-05,1684.812839715976
2000-07-06,1700.583266350924
2000-07-07,1743.7740734421131
2000-07-10,1728.7450719938063
2000-07-11,1740.9824661884004
2000-07-12,1778.3540601007583
2000-07-13,1805.000839008645
2000-07-14,1821.8005288054899
2000-07-17,1839.3828924581294
2000-07-18,1815.4453170144616
2000-07-19,1821.838037785773
2000-07-20,1855.0493052834775
2000-07-21,1824.161708009672
2000-07-24,1796.4757044938576
2000-07-25,1795.9624902001644
2000-07-26,1774.182867075503
2000-07-27,1768.566839024798
2000-07-28,1738.6253399737384
2000-07-31,1758.4134216091932
2000-08-01,1762.6304556355637
2000-08-02,1781.9625812339568
2000-08-03,1819.3841707243582
2000-08-04,1835.7436268856366
2000-08-07,1856.3802373713368
2000-08-08,1892.6832821853986
2000-08-09,1891.0522722447542
2000-08-10,1841.6212200075638
2000-08-11,1856.8487211461538
2000-08-14,1894.8650560947556
2000-08-15,1865.9279656418375
2000-08-16,1867.8345489476485
2000-08-17,1891.6271413532481
2000-08-18,1897.932122514572
2000-08-21,1916.0504645462083
2000-08-22,1924.9198979837952
2000-08-23,1950.0441781633292
2000-08-24,1938.7899955760217
2000-08-25,1931.9078148206222
2000-08-28,1957.3037986235647
2000-08-29,1960.2989463850668
2000-08-30,1962.1325803186899
2000-08-31,1997.9778954379235
2000-09-01,1980.767347249275
2000-09-04,1981.2271117208638
2000-09-05,1981.6278365850985
2000-09-06,1964.0033688678677
2000-09-07,1992.035005769568
2000-09-08,1975.635134638622
2000-09-11,1971.2839520848568
2000-09-12,1953.2830318452059
2000-09-13,1953.461847650944
2000-09-14,1973.7321845579177
2000-09-15,1952.449666432407
2000-09-18,1940.9483749715791
2000-09-19,1975.6319912851823
2000-09-20,1984.684098963354
2000-09-21,1957.617643976867
2000-09-22,1881.7711703299851
2000-09-25,1886.0732220467858
2000-09-26,1850.566414598897
2000-09-27,1844.3542504400252
2000-09-28,1874.909493527993
2000-09-29,1836.3187667314955
2000-10-02,1839.4587833183116
2000-10-03,1830.0737724505607
2000-10-04,1840.6742099785931
2000-10-05,1848.8876908068085
2000-10-06,1807.1591139916188
2000-10-09,1798.7942841573488
2000-10-10,1777.3872757961433
2000-10-11,1731.6241471804713
2000-10-12,1707.3659693909412
2000-10-13,1791.363265866234
2000-10-16,1818.3957281599771
2000-10-17,1772.431416003673
2000-10-18,1750.8207042264983
2000-10-19,1841.8470729026596
2000-10-20,1865.8072525957302
2000-10-23,1867.681817696151
2000-10-24,1847.6762472489236
2000-10-25,1786.680788989811
2000-10-26,1783.0821408784482
2000-10-27,1757.2917726823277
2000-10-30,1749.0189364275325
2000-10-31,1800.3450160821576
2000-11-01,1774.223331552772
2000-11-02,1770.7442132694293
2000-11-03,1762.901384957834
2000-11-06,1777.6429056896552
2000-11-07,1781.052706176503
2000-11-08,1775.3026279228711
2000-11-09,1762.4920806787522
2000-11-10,1733.2027532737943
2000-11-13,1700.3230542158597
2000-11-14,1733.0793738070386
2000-11-15,1740.296437595035
2000-11-16,1743.6855354770055
2000-11-17,1733.2807945803975
2000-11-20,1718.1976808268478
2000-11-21,1735.7932577676759
2000-11-22,1703.1580501403303
2000-11-23,1706.5256735737837
2000-11-24,1727.0305765680212
2000-11-27,1717.8568633622294
2000-11-28,1702.3028543009661
2000-11-29,1694.7336332141276
2000-11-30,1658.6515446545284
2000-12-01,1650.00798835498
2000-12-04,1625.5860864192773
2000-12-05,1678.268889232351
2000-12-06,1663.6977736260246
2000-12-07,1656.2063392221123
2000-12-08,1684.4482641952698
2000-12-11,1706.4366732422034
2000-12-12,1689.9373374423574
2000-12-13,1687.7839567680662
2000-12-14,1638.7575752210878
2000-12-15,1594.9422685383872
2000-12-18,1625.2427878272647
2000-12-19,1617.2879687689467
2000-12-20,1556.4447130910423
2000-12-21,1548.2838427869224
2000-12-22,1562.1726386773971
2000-12-25,1562.1726386773971
2000-12-26,1573.3399499782888
2000-12-27,1586.5495219517607
2000-12-28,1608.4937078517626
2000-12-29,1571.2438277824685
2001-01-01,1571.2438277824685
2001-01-02,1506.0413372911592
2001-01-03,1523.0997425208122
2001-01-04,1474.3903826085473
2001-01-05,1437.7980101053863
2001-01-08,1440.2732020723088
2001-01-09,1455.8258721338616
2001-01-10,1466.5723599223
2001-01-11,1450.587604080731
2001-01-12,1444.509835343896
2001-01-15,1456.3329097392896
2001-01-16,1471.3649991300883
2001-01-17,1480.974562139254
2001-01-18,1466.2330623541006
2001-01-19,1471.0908726491125
2001-01-22,1482.999492884153
2001-01-23,1499.4820525615783
2001-01-24,1531.1024681009965
2001-01-25,1543.3957958645046
2001-01-26,1535.6108373282786
2001-01-29,1543.0250280976798
2001-01-30,1535.6154315969156
2001-01-31,1520.547918341624
2001-02-01,1511.0436678417886
2001-02-02,1512.6555188488076
2001-02-05,1516.5850242680858
2001-02-06,1522.788594330395
2001-02-07,1511.5100376382843
2001-02-08,1528.3062653217132
2001-02-09,1513.37794445691
2001-02-12,1518.7786868851833
2001-02-13,1520.5882470835586
2001-02-14,1515.4614633999215
2001-02-15,1541.120777519829
2001-02-16,1512.746976484605
2001-02-19,1504.199435777386
2001-02-20,1509.3089976749586
2001-02-21,1479.428296712873
2001-02-22,1483.6484496946305
2001-02-23,1475.0684737436459
2001-02-26,1497.139785708227
2001-02-27,1481.793816870423
2001-02-28,1461.552332258972
2001-03-01,1442.2954278270552
2001-03-02,1427.1650867379813
2001-03-05,1438.6453973260118
2001-03-06,1437.2626639721493
2001-03-07,1445.777088149653
2001-03-08,1442.5913572498707
2001-03-09,1421.9738742017469
2001-03-12,1368.5981745263068
2001-03-13,1399.3427478121766
2001-03-14,1371.6102045077546
2001-03-15,1388.7715567160421
2001-03-16,1374.8415135122561
2001-03-19,1388.866602890853
2001-03-20,1355.5626918244386
2001-03-21,1337.1248564072325
2001-03-22,1334.2566394635433
2001-03-23,1346.4729708347786
2001-03-26,1369.675446840897
2001-03-27,1399.3451688692483
2001-03-28,1393.736969182657
2001-03-29,1403.4068835441365
2001-03-30,1426.0370727587988
2001-04-02,1418.7588726468473
2001-04-03,1371.1071816248636
2001-04-04,1345.4583858495812
2001-04-05,1395.4740107659607
2001-04-06,1368.391584400881
2001-04-09,1382.2652585983449
2001-04-10,1430.1177795537267
2001-04-11,1417.706245402121
2001-04-12,1418.161548875484
2001-04-13,1418.161548875484
2001-04-16,1435.0911573391531
2001-04-17,1463.4151966541945
2001-04-18,1502.8929250831336
2001-04-19,1482.870620429875
2001-04-20,1452.254539870202
2001-04-23,1445.7430678338935
2001-04-24,1439.8749166418734
2001-04-25,1459.2694943602635
2001-04-26,1462.5646863318718
2001-04-27,1498.2405417617795
2001-04-30,1503.8644693314116
2001-05-01,1510.0251401836108
2001-05-02,1500.508107490677
2001-05-03,1481.89268058928
2001-05-04,1498.7131537674052
2001-05-07,1499.20934566514
2001-05-08,1503.6585303994273
2001-05-09,1511.3655993515295
2001-05-10,1510.3314881769782
2001-05-11,1513.6751298723495
2001-05-14,1526.438853477251
2001-05-15,1522.6842923133513
2001-05-16,1551.5144127230699
2001-05-17,1558.4980769888625
2001-05-18,1567.058197195467
2001-05-21,1579.7683809369082
2001-05-22,1590.2637471671785
2001-05-23,1580.3526026950558
2001-05-24,1589.5540276391403
2001-05-25,1574.2852154008922
2001-05-28,1568.6195236274145
2001-05-29,1574.4691213906208
2001-05-30,1556.121216274409
2001-05-31,1582.6366299959216
2001-06-01,1585.5682138238026
2001-06-04,1590.9752037782387
2001-06-05,1596.3950490222035
2001-06-06,1584.463923828493
2001-06-07,1574.2394713064343
2001-06-08,1571.1613550532034
2001-06-11,1576.7846116471792
2001-06-12,1564.0417473668635
2001-06-13,1549.7828034817164
2001-06-14,1510.5121149592562
2001-06-15,1505.6352150085438
2001-06-18,1512.2609174538943
2001-06-19,1523.432989550611
2001-06-20,1541.4795055350626
2001-06-21,1545.0680969399493
2001-06-22,1532.5756965575185
2001-06-25,1507.8713850013003
2001-06-26,1500.227033044544
2001-06-27,1499.3304231197596
2001-06-28,1529.0698774766497
2001-06-29,1533.2002709492626
2001-07-02,1540.211101535038
2001-07-03,1538.8129005279195
2001-07-04,1539.9226405765005
2001-07-05,1550.188041332221
2001-07-06,1513.4441439415043
2001-07-09,1509.832360368502
2001-07-10,1487.9577207906004
2001-07-11,1477.1601162185566
2001-07-12,1512.1192088630703
2001-07-13,1518.2863417774238
2001-07-16,1503.2196218495308
2001-07-17,1522.8608934534388
2001-07-18,1492.793983479226
2001-07-19,1490.4154192960077
2001-07-20,1473.3296447075404
2001-07-23,1465.1855380544864
2001-07-24,1428.3920007190638
2001-07-25,1438.7747235686063
2001-07-26,1456.3993140426915
2001-07-27,1460.7755969824073
2001-07-30,1459.4644757590277
2001-07-31,1472.075055207121
2001-08-01,1466.0533775990928
2001-08-02,1465.6189197739413
2001-08-03,1457.9221647070146
2001-08-06,1452.363105610259
2001-08-07,1464.6636866476183
2001-08-08,1441.9710851729621
2001-08-09,1423.9803779740278
2001-08-10,1420.2991905860767
2001-08-13,1415.953060506731
2001-08-14,1417.302244490748
2001-08-15,1390.4957171781375
2001-08-16,1390.643073483087
2001-08-17,1372.3108164623854
2001-08-20,1389.124659631303
2001-08-21,1378.2942111052269
2001-08-22,1378.0011128531028
2001-08-23,1390.4176858000262
2001-08-24,1401.021369784794
2001-08-27,1400.6742171226576
2001-08-28,1389.3293653811209
2001-08-29,1374.6995446926335
2001-08-30,1364.7842810944371
2001-08-31,1369.984496026589
2001-09-03,1372.7810812260718
2001-09-04,1404.390971364031
2001-09-05,1406.0520603883942
2001-09-06,1384.4850366716246
2001-09-07,1337.8245664489011
2001-09-10,1340.2526470889093
2001-09-11,1321.0968723970423
2001-09-12,1324.8896770654105
2001-09-13,1321.9527194648351
2001-09-14,1300.1437619325104
2001-09-17,1242.104115974461
2001-09-18,1226.9292731820801
2001-09-19,1194.6469834372228
2001-09-20,1163.0462741853237
2001-09-21,1161.9515310361728
2001-09-24,1198.95691755212
2001-09-25,1195.410462475586
2001-09-26,1193.2136938967722
2001-09-27,1208.3076212506119
2001-09-28,1250.2177631454153
2001-10-01,1245.4976450348292
2001-10-02,1256.2042787207438
2001-10-03,1253.5786393693945
2001-10-04,1258.493686506873
2001-10-05,1251.1129760643691
2001-10-08,1246.2087958679354
2001-10-09,1241.293650749628
2001-10-10,1267.3940169180678
2001-10-11,1277.2990902289525
2001-10-12,1261.2596522869399
2001-10-15,1261.8708891161052
2001-10-16,1267.7739209751937
2001-10-17,1256.9640941341397
2001-10-18,1256.3105918092194
2001-10-19,1269.211699162986
2001-10-22,1288.3543508185176
2001-10-23,1280.115617979318
2001-10-24,1270.0313933436769
2001-10-25,1271.8756314416623
2001-10-26,1281.3926078585896
2001-10-29,1246.7198287234833
2001-10-30,1225.9178623858922
2001-10-31,1231.1674630046575
2001-11-01,1242.632951467888
2001-11-02,1252.9741047394116
2001-11-05,1271.749274373028
2001-11-06,1280.6154360378828
2001-11-07,1273.2642014354956
2001-11-08,1277.3180501623915
2001-11-09,1278.7424641012437
2001-11-12,1275.8708443890748
2001-11-13,1306.1172488324005
2001-11-14,1306.9771913838588
2001-11-15,1315.6413272400139
2001-11-16,1307.8089798802164
2001-11-19,1326.4077819194144
2001-11-20,1319.0504466246723
2001-11-21,1325.4609159156046
2001-11-22,1321.6818956492377
2001-11-23,1335.5472694612347
2001-11-26,1332.1268650153293
2001-11-27,1318.7920685804768
2001-11-28,1300.077236519603
2001-11-29,1308.3178881574242
2001-11-30,1295.9178895268708
2001-12-03,1296.441524286476
2001-12-04,1304.5385218422643
2001-12-05,1329.1919947178415
2001-12-06,1317.5644360871206
2001-12-07,1312.0747804928708
2001-12-10,1301.4740222225694
2001-12-11,1301.442806555419
2001-12-12,1293.9579028976827
2001-12-13,1278.844737256505
2001-12-14,1274.0328201930502
2001-12-17,1284.9526950092659
2001-12-18,1297.3877337677463
2001-12-19,1304.088465224556
2001-12-20,1301.8001316688483
2001-12-21,1317.8840687069833
2001-12-24,1333.3749229870377
2001-12-25,1333.3749229870377
2001-12-26,1337.8419466061207
2001-12-27,1332.6674521789737
2001-12-28,1343.6217584767005
2001-12-31,1321.6007095057125
2002-01-01,1321.6007095057125
2002-01-02,1298.1402232121327
2002-01-03,1308.0709238381753
2002-01-04,1324.614090656824
2002-01-07,1322.6672031148603
2002-01-08,1319.879290910105
2002-01-09,1316.0792252084857
2002-01-10,1307.9363983854298
2002-01-11,1306.5699568100847
2002-01-14,1294.9250620002338
2002-01-15,1308.024863218955
2002-01-16,1306.3407988887423
2002-01-17,1321.8915319185398
2002-01-18,1314.4383264934781
2002-01-21,1314.8114481335429
2002-01-22,1314.5846321743572
2002-01-23,1319.1910778912556
2002-01-24,1334.687790131598
2002-01-25,1359.1060012696926
2002-01-28,1366.1851820766358
2002-01-29,1337.0421355361818
2002-01-30,1347.2782952284629
2002-01-31,1373.2159736423216
2002-02-01,1363.3411422216525
2002-02-04,1334.5675565585777
2002-02-05,1327.3371875322598
2002-02-06,1318.3466848938444
2002-02-07,1313.5501681216592
2002-02-08,1324.243937880665
2002-02-11,1329.7366597159817
2002-02-12,1330.976644963424
2002-02-13,1349.349183060099
2002-02-14,1351.00220088725
2002-02-15,1338.9906458363168
2002-02-18,1344.2615999647924
2002-02-19,1316.3586841442739
2002-02-20,1337.170403430818
2002-02-21,1326.530349871231
2002-02-22,1323.4317286476469
2002-02-25,1353.5254009001596
2002-02-26,1361.1744548929737
2002-02-27,1368.9409018848226
2002-02-28,1366.51022499879
2002-03-01,1390.4336821457948
2002-03-04,1403.8871122622784
2002-03-05,1386.9561914532226
2002-03-06,1396.4719268072226
2002-03-07,1383.5649996974707
2002-03-08,1392.7229057583938
2002-03-11,1396.1997602037018
2002-03-12,1400.1742824660416
2002-03-13,1389.437626695174
2002-03-14,1377.062792038493
2002-03-15,1392.0675565732888
2002-03-18,1397.8960360709777
2002-03-19,1405.4121249957393
2002-03-20,1390.644665993964
2002-03-21,1395.9396839204137
2002-03-22,1398.5067402550533
2002-03-25,1385.0924339151331
2002-03-26,1394.0899848454728
2002-03-27,1410.2751416879573
2002-03-28,1412.6456914990429
2002-03-29,1412.6456914990429
2002-04-01,1401.131561979814
2002-04-02,1390.1660259538921
2002-04-03,1379.3902533541682
2002-04-04,1379.1394196166495
2002-04-05,1389.7244589786376
2002-04-08,1404.854310859906
2002-04-09,1405.4562259082911
2002-04-10,1419.6386340479296
2002-04-11,1391.066826715924
2002-04-12,1402.1474118334368
2002-04-15,1388.8098723311318
2002-04-16,1408.4693652716123
2002-04-17,1395.3652968311112
2002-04-18,1393.3797762679674
2002-04-19,1404.8422526599736
2002-04-22,1391.9045774745475
2002-04-23,1387.7159988419655
2002-04-24,1379.6928737779674
2002-04-25,1369.8334368312094
2002-04-26,1362.2096558324
2002-04-29,1343.4283779889488
2002-04-30,1362.2277162191851
2002-05-01,1364.9649102359067
2002-05-02,1374.9599094686425
2002-05-03,1351.302573770339
2002-05-06,1331.8545718088474
2002-05-07,1330.7461967325985
2002-05-08,1362.977399056191
2002-05-09,1354.5708157176014
2002-05-10,1334.127078123117
2002-05-13,1350.3504075351866
2002-05-14,1383.5724227115327
2002-05-15,1369.9651766745314
2002-05-16,1367.3700689416094
2002-05-17,1357.4935322336848
2002-05-20,1345.2238448854116
2002-05-21,1341.522138586136
