Date,SWITZERLAND IMI MINIMUM VOLATILITY (CHF)
2002-01-09,898.7533015354912
2002-01-10,895.8005071688513
2002-01-11,902.0982200427972
2002-01-14,887.3047655022723
2002-01-15,886.36752526985
2002-01-16,885.9282246963876
2002-01-17,899.1042206199702
2002-01-18,897.1739602551204
2002-01-21,892.8667150559655
2002-01-22,898.4800556490347
2002-01-23,900.6463211621755
2002-01-24,910.5605938646613
2002-01-25,906.0525797087104
2002-01-28,910.7276233606298
2002-01-29,903.2651099344982
2002-01-30,890.5864572524388
2002-01-31,894.4848002352243
2002-02-01,889.2760381982719
2002-02-04,885.371741648705
2002-02-05,884.4230724460966
2002-02-06,881.2179052728586
2002-02-07,894.0594257630544
2002-02-08,896.0464498704818
2002-02-11,899.0023232358802
2002-02-12,895.7807818646539
2002-02-13,902.0655855238068
2002-02-14,911.4047066576785
2002-02-15,910.8017060920159
2002-02-18,910.0976716248683
2002-02-19,897.3173328062506
2002-02-20,889.3983535066891
2002-02-21,893.9377352349553
2002-02-22,888.3805457707634
2002-02-25,896.9029487368899
2002-02-26,895.4351915965726
2002-02-27,906.2600124015241
2002-02-28,911.012571300348
2002-03-01,911.1417040416553
2002-03-04,919.6594887975045
2002-03-05,917.8700324200355
2002-03-06,917.6843066177453
2002-03-07,925.4519348644412
2002-03-08,934.8753385531813
2002-03-11,932.6888840348091
2002-03-12,930.3569613076903
2002-03-13,934.9027013530789
2002-03-14,943.6982267355385
2002-03-15,945.0999556978799
2002-03-18,950.9515312101156
2002-03-19,949.7753469311377
2002-03-20,948.4503079470117
2002-03-21,948.1534434840316
2002-03-22,950.9183692195265
2002-03-25,951.403749418592
2002-03-26,954.0204245001734
2002-03-27,954.4483598090297
2002-03-28,954.1977741501719
2002-03-29,954.1977741501719
2002-04-01,957.3994110552046
2002-04-02,960.8698360433802
2002-04-03,963.4265298877068
2002-04-04,961.510586929707
2002-04-05,957.750734225002
2002-04-08,951.1324215225118
2002-04-09,956.4430063487297
2002-04-10,960.3720542847741
2002-04-11,954.0023943212086
2002-04-12,951.8671317575071
2002-04-15,954.607287956588
2002-04-16,961.269036716686
2002-04-17,963.2489832605007
2002-04-18,965.6590156033576
2002-04-19,965.2500207091347
2002-04-22,965.0800552585077
2002-04-23,964.1327111330188
2002-04-24,964.7368454417141
2002-04-25,955.6289016886001
2002-04-26,949.174043688702
2002-04-29,953.7561954924269
2002-04-30,955.4756744083887
2002-05-01,959.3059403318885
2002-05-02,958.7999562284118
2002-05-03,960.3699743998426
2002-05-06,956.2252238610637
2002-05-07,945.9117648279798
2002-05-08,961.7456856391608
2002-05-09,963.3186419573143
2002-05-10,957.8332972608865
2002-05-13,959.7901859938977
2002-05-14,964.2409461925092
2002-05-15,970.2390090216256
2002-05-16,973.6199721133912
2002-05-17,971.7935848042232
2002-05-20,969.6670245717693
2002-05-21,973.3737141312452
2002-05-22,967.7434612909879
2002-05-23,964.0596397411185
2002-05-24,962.6996370820241
2002-05-27,967.1331174417521
2002-05-28,962.227172687209
2002-05-29,959.9573719711661
2002-05-30,955.7196760393693
2002-05-31,960.6006361086113
2002-06-03,956.0836173700994
2002-06-04,943.786219447014
2002-06-05,944.9668163675886
2002-06-06,933.8645516862583
2002-06-07,923.9249037057613
2002-06-10,925.4993980660657
2002-06-11,931.2483654364682
2002-06-12,908.4865336377329
2002-06-13,897.5380711876197
2002-06-14,888.2634777955956
2002-06-17,909.3236969472094
2002-06-18,900.1973313192004
2002-06-19,890.5458755379476
2002-06-20,870.6090004129452
2002-06-21,872.2903354677595
2002-06-24,851.2601480424366
2002-06-25,870.9313272710224
2002-06-26,853.2328445405935
2002-06-27,861.9969252110116
2002-06-28,890.5950344121301
2002-07-01,888.9438857226778
2002-07-02,879.7755683075792
2002-07-03,865.9972557866454
2002-07-04,885.4987391412167
2002-07-05,908.7419867150842
2002-07-08,903.9209645653953
2002-07-09,898.2203161643731
2002-07-10,874.8291027297955
2002-07-11,850.6398537496392
2002-07-12,859.6812387068403
2002-07-15,827.6918483372687
2002-07-16,812.142056692328
2002-07-17,828.0771517469428
2002-07-18,825.1978460665863
2002-07-19,790.6923641018831
2002-07-22,757.830747996909
2002-07-23,744.3295929993108
2002-07-24,740.4296275597477
2002-07-25,769.6489740697155
2002-07-26,785.5128271361073
2002-07-29,816.0879887458095
2002-07-30,811.8877769182593
2002-07-31,810.3623793189637
2002-08-01,803.4680041402135
2002-08-02,792.7990590790052
2002-08-05,768.411595031634
2002-08-06,799.186751636791
2002-08-07,790.677516318697
2002-08-08,810.6316386682954
2002-08-09,819.9183958394198
2002-08-12,812.855063558838
2002-08-13,824.3690555480696
2002-08-14,823.1159875818548
2002-08-15,840.4318423339878
2002-08-16,836.8740174000981
2002-08-19,852.899576088726
2002-08-20,834.1906083734962
2002-08-21,846.3458619583744
2002-08-22,848.4794794901381
2002-08-23,846.9983865749713
2002-08-26,839.6898158964019
2002-08-27,847.930977043452
2002-08-28,818.5474119588455
2002-08-29,796.6013275846301
2002-08-30,806.4791152378302
2002-09-02,788.3328127446462
2002-09-03,771.9849451392504
2002-09-04,777.1511299307398
2002-09-05,775.8638166356708
2002-09-06,796.3429569362884
2002-09-09,788.7818108651142
2002-09-10,796.7738427650139
2002-09-11,808.1546986446491
2002-09-12,788.2906854440406
2002-09-13,772.9963866080396
2002-09-16,770.198869769943
2002-09-17,761.3012002843243
2002-09-18,748.337463826209
2002-09-19,740.0097627422273
2002-09-20,740.5736966070343
2002-09-23,719.0416088268281
2002-09-24,716.522216493156
2002-09-25,729.9406140214043
2002-09-26,757.5672643613794
2002-09-27,761.67617660518
2002-09-30,749.8803323475641
2002-10-01,741.9043887571089
2002-10-02,756.0177889149949
2002-10-03,748.7200916011012
2002-10-04,732.0089256243522
2002-10-07,718.8470966853405
2002-10-08,712.3256886833483
2002-10-09,705.9638487026192
2002-10-10,716.2121319589799
2002-10-11,752.3468223459993
2002-10-14,747.672292667345
2002-10-15,775.3550315600024
2002-10-16,770.4468132794864
2002-10-17,783.9049567986513
2002-10-18,782.8947781140575
2002-10-21,777.9814607570047
2002-10-22,774.0753429819517
2002-10-23,760.7761891325905
2002-10-24,775.7546659744352
2002-10-25,777.3310759106739
2002-10-28,775.1706078877856
2002-10-29,756.4337754504454
2002-10-30,774.9855979951219
2002-10-31,785.8550464080809
2002-11-01,774.5441849786982
2002-11-04,791.9016829628843
2002-11-05,795.276434154043
2002-11-06,793.2126288099053
2002-11-07,780.6215496937527
2002-11-08,775.9474683529395
2002-11-11,769.4719977897292
2002-11-12,781.7628776757076
2002-11-13,775.3091351687174
2002-11-14,791.1295837958871
2002-11-15,808.3774136988245
2002-11-18,801.5341567746897
2002-11-19,802.7035063384835
2002-11-20,800.1222191391687
2002-11-21,811.1595030200383
2002-11-22,814.4645669401781
2002-11-25,811.9098031139118
2002-11-26,804.0979789051298
2002-11-27,813.4272345204752
2002-11-28,809.9152596774017
2002-11-29,805.5039697899643
2002-12-02,808.6510007167286
2002-12-03,794.3327122540563
2002-12-04,794.4027807668675
2002-12-05,787.9844086281956
2002-12-06,782.6908151070955
2002-12-09,775.3351038221585
2002-12-10,780.5645009421611
2002-12-11,780.4139652971043
2002-12-12,773.9810736258029
2002-12-13,773.3640843559418
2002-12-16,782.6589912936247
2002-12-17,780.6108370238917
2002-12-18,771.5715964327812
2002-12-19,772.4382033350636
2002-12-20,772.0282756034254
2002-12-23,770.018351656605
2002-12-24,772.2078268200155
2002-12-25,772.2078268200155
2002-12-26,771.4980475524492
2002-12-27,750.6283412098318
2002-12-30,757.166934561214
2002-12-31,759.6087497346256
2003-01-01,759.6087497346256
2003-01-02,758.3965428123583
2003-01-03,785.5915944007952
2003-01-06,788.0771254060795
2003-01-07,787.2234202174022
2003-01-08,784.0156221453818
2003-01-09,783.4228448848812
2003-01-10,783.1812151750531
2003-01-13,788.6717149356095
2003-01-14,796.3835555909568
2003-01-15,784.35521711736
2003-01-16,781.2648835310243
2003-01-17,774.043057774957
2003-01-20,764.7641224058377
2003-01-21,762.3285648236191
2003-01-22,747.0321174046903
2003-01-23,742.1159986857158
2003-01-24,733.6962164032429
2003-01-27,710.9977600196536
2003-01-28,708.557342832487
2003-01-29,703.3782871474178
2003-01-30,713.8979287067374
2003-01-31,712.9218994991772
2003-02-03,717.9300239512374
2003-02-04,705.8088056416422
2003-02-05,709.2224794604408
2003-02-06,695.3610395534589
2003-02-07,690.732348177533
2003-02-10,683.6947972154501
2003-02-11,691.4025257325377
2003-02-12,678.1874794965997
2003-02-13,675.7784663165362
2003-02-14,686.1589271523852
2003-02-17,696.4506718435723
2003-02-18,691.7630411514153
2003-02-19,678.6991435470875
2003-02-20,679.6946287004392
2003-02-21,680.9340491423393
2003-02-24,674.0033792191031
2003-02-25,665.1066751115239
2003-02-26,660.5860894448066
2003-02-27,660.0031266494562
2003-02-28,667.6435624655628
2003-03-03,675.84970672287
2003-03-04,655.9146172917723
2003-03-05,639.9933810348936
2003-03-06,636.4979103588868
2003-03-07,626.1022213702448
2003-03-10,606.2706879956685
2003-03-11,606.5108359194732
2003-03-12,598.5799116482464
2003-03-13,615.384237771076
2003-03-14,643.993656591372
2003-03-17,659.5676035139678
2003-03-18,664.9525715484984
2003-03-19,678.7729820106732
2003-03-20,681.8475848417493
2003-03-21,698.4186018758827
2003-03-24,672.0538470927829
2003-03-25,679.0296524557166
2003-03-26,672.379148783253
2003-03-27,666.1489785626935
2003-03-28,670.2924329573401
2003-03-31,656.574936475095
2003-04-01,663.286224962806
2003-04-02,676.8387987717982
2003-04-03,683.2091660525394
2003-04-04,691.2666506660039
2003-04-07,706.4391337697389
2003-04-08,700.4987847543948
2003-04-09,705.1684564437729
2003-04-10,689.9512720113377
2003-04-11,697.4961823409647
2003-04-14,702.9491838665111
2003-04-15,713.2578859159482
2003-04-16,704.9075617919343
2003-04-17,701.767090276759
2003-04-18,701.767090276759
2003-04-21,697.9336113485202
2003-04-22,702.445697378572
2003-04-23,709.4817688910342
2003-04-24,701.6548175926372
2003-04-25,698.9401294395512
2003-04-28,706.4864632346862
2003-04-29,700.2134259731449
2003-04-30,703.1165743890796
2003-05-01,704.9031818848533
2003-05-02,701.3476672959592
2003-05-05,706.6227964189613
2003-05-06,715.0524768059583
2003-05-07,715.1378971175643
2003-05-08,703.1766170409417
2003-05-09,697.6768342384477
2003-05-12,689.4807491309649
2003-05-13,698.204451801254
2003-05-14,700.4464829619884
2003-05-15,703.8091003809833
2003-05-16,706.9008884062421
2003-05-19,691.4942011846952
2003-05-20,697.2845030116771
2003-05-21,690.8798022629833
2003-05-22,704.8730901508703
2003-05-23,700.0177963161653
2003-05-26,693.1162613002591
2003-05-27,696.8385829928345
2003-05-28,708.9369586435234
2003-05-29,707.9447547491168
2003-05-30,701.3430896740264
2003-06-02,720.1962410331785
2003-06-03,708.6998116751048
2003-06-04,716.0754403138731
2003-06-05,708.9748422707779
2003-06-06,714.3179228094093
2003-06-09,717.6167941439505
2003-06-10,717.8814040894629
2003-06-11,724.8076617116881
2003-06-12,729.2452601368253
2003-06-13,720.078471054178
2003-06-16,733.1499677711262
2003-06-17,739.4804537592745
2003-06-18,741.2927277440932
2003-06-19,731.3584012196612
2003-06-20,734.0673366563167
2003-06-23,726.1580310704734
2003-06-24,724.7553605124957
2003-06-25,725.0396788676777
2003-06-26,725.4586422266909
2003-06-27,724.7144914562565
2003-06-30,718.9228263851003
2003-07-01,708.4258861952112
2003-07-02,720.0546491533619
2003-07-03,724.9352669885973
2003-07-04,725.5285098177992
2003-07-07,734.4962315673567
2003-07-08,734.4316467441336
2003-07-09,733.786874528647
2003-07-10,730.2656869103952
2003-07-11,736.067086367695
2003-07-14,746.2884952711584
2003-07-15,742.0370452852442
2003-07-16,740.1666447006274
2003-07-17,738.0759667211681
2003-07-18,741.2048052194465
2003-07-21,736.7326564633157
2003-07-22,732.4691753466303
2003-07-23,737.3613610950172
2003-07-24,744.4423920304032
2003-07-25,741.0614847404116
2003-07-28,746.9834638883217
2003-07-29,745.6997128715866
2003-07-30,751.0148647411249
2003-07-31,758.5084529854607
2003-08-01,759.1115254848036
2003-08-04,754.6162261661825
2003-08-05,759.2050281994949
2003-08-06,750.3112916520057
2003-08-07,746.1997988612034
2003-08-08,750.6362559664349
2003-08-11,749.7726801522389
2003-08-12,753.8661275648485
2003-08-13,754.5817626572962
2003-08-14,760.6995717812592
2003-08-15,768.7225052308046
2003-08-18,768.9765986798895
2003-08-19,770.9596248644127
2003-08-20,768.8412789162278
2003-08-21,777.9162744859944
2003-08-22,780.6175273663033
2003-08-25,773.2321218062223
2003-08-26,773.8610182607482
2003-08-27,775.1788085098814
2003-08-28,774.6747578089092
2003-08-29,767.8934753660321
2003-09-01,781.0390331529969
2003-09-02,777.5589441315855
2003-09-03,789.1177436767764
2003-09-04,787.9168297287387
2003-09-05,789.5747525224842
2003-09-08,792.8441039654815
2003-09-09,783.108950948906
2003-09-10,780.1192682275283
2003-09-11,783.1046151357439
2003-09-12,781.1809557085486
2003-09-15,784.8521954359969
2003-09-16,788.8228084913868
2003-09-17,791.8911952323975
2003-09-18,792.2402765150202
2003-09-19,789.8519746471309
2003-09-22,773.4542479324685
2003-09-23,766.2327945362301
2003-09-24,769.1600426968437
2003-09-25,765.5185372466303
2003-09-26,763.5000243711141
2003-09-29,761.8036030356577
2003-09-30,757.4326088882557
2003-10-01,759.5152219348412
2003-10-02,759.6725299677532
2003-10-03,769.62570207328
2003-10-06,766.1290016872287
2003-10-07,762.1662455229474
2003-10-08,765.162123918068
2003-10-09,773.6903827159745
2003-10-10,771.9601661508782
2003-10-13,780.6932954324407
2003-10-14,779.7682969263113
2003-10-15,779.4351849477652
2003-10-16,781.9387623477367
2003-10-17,775.8034826764905
2003-10-20,779.0311478489557
2003-10-21,779.2536110557044
2003-10-22,771.4320572508816
2003-10-23,766.6669200759327
2003-10-24,766.9977650069274
2003-10-27,771.2712486636051
2003-10-28,773.1455422082246
2003-10-29,774.769712025281
2003-10-30,780.1560264384497
2003-10-31,775.9317604549198
2003-11-03,786.2960268602842
2003-11-04,774.7542389166796
2003-11-05,767.2761374320255
2003-11-06,770.365619222767
2003-11-07,777.4804674388608
2003-11-10,767.5451749646418
2003-11-11,772.8730760133013
2003-11-12,772.8733903143699
2003-11-13,778.4883168253112
2003-11-14,787.8706087564815
2003-11-17,779.8056046795976
2003-11-18,776.4416625478793
2003-11-19,770.5093823298891
2003-11-20,772.988879079584
2003-11-21,776.7784835752409
2003-11-24,783.7843325244191
2003-11-25,785.4243978770872
2003-11-26,787.4768716679018
2003-11-27,788.8660254288808
2003-11-28,787.9690900263021
2003-12-01,794.485368749487
2003-12-02,794.8704738553678
2003-12-03,798.1783782568865
2003-12-04,797.3935842014315
2003-12-05,794.0373665013608
2003-12-08,795.7336440718943
2003-12-09,799.0729559341014
2003-12-10,796.186678440415
2003-12-11,802.3502934136947
2003-12-12,801.9543623935717
2003-12-15,803.7292996029954
2003-12-16,800.4385802105468
2003-12-17,799.2057898923362
2003-12-18,805.6324413437472
2003-12-19,804.3061493975143
2003-12-22,799.843349485092
2003-12-23,803.81623583765
2003-12-24,806.8224940432117
2003-12-25,806.8224940432117
2003-12-26,805.5977400883022
2003-12-29,806.1170405928323
2003-12-30,810.7572592739698
2003-12-31,810.6647625787224
2004-01-01,810.6647625787224
2004-01-02,810.6672400908795
2004-01-05,822.592043904874
2004-01-06,821.0908150706567
2004-01-07,817.8101008748667
2004-01-08,819.8605463171937
2004-01-09,813.0658621711808
2004-01-12,808.801212699286
2004-01-13,815.5892360932296
2004-01-14,824.0524800051974
2004-01-15,820.1214150722577
2004-01-16,829.8058550781219
2004-01-19,829.1348666792388
2004-01-20,823.9295964484699
2004-01-21,827.1282870298389
2004-01-22,832.3764236067052
2004-01-23,839.6462724911745
2004-01-26,842.1186660066871
2004-01-27,845.7186597236962
2004-01-28,849.132339612777
2004-01-29,850.097240570467
2004-01-30,845.920524973427
2004-02-02,851.8762912941555
2004-02-03,845.9194507938851
2004-02-04,847.7622265716122
2004-02-05,845.3758586254854
2004-02-06,850.6508122317323
2004-02-09,857.4717552736317
2004-02-10,859.0219834508008
2004-02-11,857.4056798077162
2004-02-12,850.5725504014566
2004-02-13,847.6387300599625
2004-02-16,850.4939070024795
2004-02-17,851.7025031997515
2004-02-18,849.7600037845657
2004-02-19,851.2013590098464
2004-02-20,848.5093843131232
2004-02-23,850.1439258994917
2004-02-24,843.2194117369822
2004-02-25,842.7903769398586
2004-02-26,843.8928086245769
2004-02-27,844.3795563969778
2004-03-01,850.6048022292971
2004-03-02,854.1297713516872
2004-03-03,857.0573960424542
2004-03-04,863.30247986347
2004-03-05,859.7571585889193
2004-03-08,857.4438310926914
2004-03-09,854.3642173176402
2004-03-10,858.8765731764939
2004-03-11,842.6268203028308
2004-03-12,845.851206836042
2004-03-15,837.5526478286178
2004-03-16,835.1156806845789
2004-03-17,839.573009842327
2004-03-18,835.2486646457808
2004-03-19,836.9497008218509
2004-03-22,821.1934922236157
2004-03-23,826.5078609868135
2004-03-24,827.765463463139
2004-03-25,836.4034323421056
2004-03-26,833.5027336882973
2004-03-29,835.6423604263338
2004-03-30,835.1274907667305
2004-03-31,838.5178762671068
2004-04-01,848.4458580874772
2004-04-02,853.0630993860689
2004-04-05,856.9689754561011
2004-04-06,854.3037010961875
2004-04-07,863.5799091454277
2004-04-08,869.7023249598988
2004-04-09,869.7023249598988
2004-04-12,870.9635009447471
2004-04-13,868.2354775223946
2004-04-14,864.8425353852208
2004-04-15,869.0781269951907
2004-04-16,870.1173624357658
2004-04-19,873.3919049605648
2004-04-20,874.3042746791496
2004-04-21,870.6204205206463
2004-04-22,870.7027799491947
2004-04-23,873.9650229298163
2004-04-26,882.4878300094582
2004-04-27,887.649302294673
2004-04-28,880.0807880803571
2004-04-29,880.4953825876119
2004-04-30,874.4782350275849
2004-05-03,879.2792256172091
2004-05-04,881.3349286352421
2004-05-05,889.5152873642752
2004-05-06,883.7656796783372
2004-05-07,884.3069665317611
2004-05-10,863.4154093271678
2004-05-11,872.7836971133125
2004-05-12,861.3376183724545
2004-05-13,868.7798784386894
2004-05-14,867.6347541283495
2004-05-17,857.9651520002091
2004-05-18,862.1894089342439
2004-05-19,871.4099746461775
2004-05-20,870.6980323011696
2004-05-21,863.5067047237459
2004-05-24,865.9802894960108
2004-05-25,862.6901419748021
2004-05-26,865.7388836294314
2004-05-27,874.5658895681682
2004-05-28,865.3507387113132
2004-05-31,865.3507387113132
2004-06-01,861.6605241944909
2004-06-02,868.7653995274115
2004-06-03,871.080718613408
2004-06-04,874.8989838693898
2004-06-07,883.3231696927528
2004-06-08,883.8285811705385
2004-06-09,885.6625508524745
2004-06-10,882.9460846694211
2004-06-11,882.8098256107562
2004-06-14,875.5072031860673
2004-06-15,879.2792948338531
2004-06-16,882.3493618011164
2004-06-17,888.2770017904285
2004-06-18,891.4623610034349
2004-06-21,894.3854753312033
2004-06-22,885.6019718353987
2004-06-23,884.429174438074
2004-06-24,889.7424255205498
2004-06-25,887.0755937822915
2004-06-28,889.6094573944704
2004-06-29,881.6201518374976
2004-06-30,877.8175545587885
2004-07-01,879.1079312742584
2004-07-02,881.6836686088445
2004-07-05,879.5324691814085
2004-07-06,875.1349820858808
2004-07-07,874.0545593225116
2004-07-08,879.8520705462155
2004-07-09,874.068648131842
2004-07-12,873.3349196777649
2004-07-13,868.547647235376
2004-07-14,871.9450639051458
2004-07-15,861.9140760191766
2004-07-16,862.2009684030012
2004-07-19,859.5268501418285
2004-07-20,865.6411554764105
2004-07-21,869.7424841038705
2004-07-22,861.4019409719058
2004-07-23,861.1015037741198
2004-07-26,854.5062707323385
2004-07-27,859.0184661124811
2004-07-28,861.2213730720044
2004-07-29,863.7236754225902
2004-07-30,860.4068629556327
2004-08-02,861.8753465548673
2004-08-03,867.7023568540326
2004-08-04,861.7807421782303
2004-08-05,860.389845007598
2004-08-06,847.856147075796
2004-08-09,839.369973598863
2004-08-10,841.6442409272399
2004-08-11,837.4598681327617
2004-08-12,836.5418286263514
2004-08-13,832.7760127267421
2004-08-16,836.6051437737946
2004-08-17,837.206480153965
2004-08-18,833.2036583774225
2004-08-19,837.4562490946653
2004-08-20,834.3989860814698
2004-08-23,840.6623046901606
2004-08-24,844.0526872635091
2004-08-25,844.1939552783932
2004-08-26,853.5855614162284
2004-08-27,858.0943936552851
2004-08-30,857.9341591933122
2004-08-31,855.4847183782296
2004-09-01,861.7053800689163
2004-09-02,860.8692112108004
2004-09-03,867.3537374692756
2004-09-06,871.7374828319805
2004-09-07,873.195668830549
2004-09-08,871.2589936425668
2004-09-09,866.2205431944
2004-09-10,866.7083061911941
2004-09-13,870.7225231596962
2004-09-14,866.2212035283015
2004-09-15,865.2186568778804
2004-09-16,866.0046932475442
2004-09-17,868.2382868660256
2004-09-20,867.7225162018252
2004-09-21,874.5886390000046
2004-09-22,870.7358921913997
2004-09-23,862.938355899265
2004-09-24,860.8252392587895
2004-09-27,855.2970742778348
2004-09-28,862.0290819880128
2004-09-29,866.4954791866871
2004-09-30,860.2584237910456
2004-10-01,867.4869241884177
2004-10-04,872.7104607192207
2004-10-05,870.9486364568925
2004-10-06,873.2041928694034
2004-10-07,866.0943069222182
2004-10-08,863.9281492011409
2004-10-11,861.7576238681023
2004-10-12,855.5573169585866
2004-10-13,861.3825361397487
2004-10-14,853.9593204718573
2004-10-15,851.5174946034555
2004-10-18,852.3335913246785
2004-10-19,857.5778300745641
2004-10-20,853.0353826118078
2004-10-21,855.5545624922238
2004-10-22,854.3181141685861
2004-10-25,848.4051956951911
2004-10-26,851.2246757768809
2004-10-27,857.6199275529734
2004-10-28,865.4275364094844
2004-10-29,858.3006535219972
2004-11-01,862.2956536707487
2004-11-02,870.5083948916965
2004-11-03,876.949199734308
2004-11-04,880.896228999393
2004-11-05,887.5368192591582
2004-11-08,885.1313765569749
2004-11-09,884.4231257791158
2004-11-10,890.8712000952851
2004-11-11,899.9776545274049
2004-11-12,902.7904241108108
2004-11-15,899.8304232524172
2004-11-16,897.8310540447842
2004-11-17,905.5536168230735
2004-11-18,904.2685734687068
2004-11-19,899.5119302852117
2004-11-22,892.8687815320411
2004-11-23,887.9725426525629
2004-11-24,887.5013053092911
2004-11-25,894.4247408308735
2004-11-26,891.5470020638398
2004-11-29,887.4391792687197
2004-11-30,880.3692621920878
2004-12-01,882.4876368976476
2004-12-02,885.8979697607696
2004-12-03,887.0279447249378
2004-12-06,879.7889969369392
2004-12-07,885.2795985618654
2004-12-08,881.9179594013331
2004-12-09,883.5793996377407
2004-12-10,883.775941438137
2004-12-13,890.3438453192005
2004-12-14,893.579601161598
2004-12-15,893.8313652018853
2004-12-16,891.5722514498968
2004-12-17,886.2060557370244
2004-12-20,894.3410572924555
2004-12-21,891.8926908439981
2004-12-22,895.7253941846242
2004-12-23,895.470308371294
2004-12-24,894.4458928340712
2004-12-27,893.2122702892393
2004-12-28,893.9056842419935
2004-12-29,896.058964231902
