Date,USA IMI MINIMUM VOLATILITY (USD)
2001-09-20,812.6644177250769
2001-09-21,806.5770968313846
2001-09-24,818.9624333897979
2001-09-25,816.8392808684796
2001-09-26,819.4152499493554
2001-09-27,831.4616981946426
2001-09-28,855.6129777946917
2001-10-01,847.6984265262407
2001-10-02,852.6512034216755
2001-10-03,852.893932025414
2001-10-04,862.6269787156306
2001-10-05,861.2059910464338
2001-10-08,857.1754171681182
2001-10-09,856.0273163025595
2001-10-10,875.4361769618164
2001-10-11,889.5612075598522
2001-10-12,881.8719868308248
2001-10-15,880.5903297092124
2001-10-16,882.2732792057592
2001-10-17,876.150743522026
2001-10-18,870.7941622817873
2001-10-19,880.0851684711139
2001-10-22,891.1877542055641
2001-10-23,889.1201200804284
2001-10-24,882.7781318773756
2001-10-25,885.7033455233891
2001-10-26,892.4876127103413
2001-10-29,871.2438672472683
2001-10-30,856.0945702928923
2001-10-31,865.5295508588102
2001-11-01,872.3414368504767
2001-11-02,873.674518222376
2001-11-05,887.59060722029
2001-11-06,895.5019059706041
2001-11-07,889.4481458147106
2001-11-08,897.5089745931848
2001-11-09,895.6692493133644
2001-11-12,894.7630091700556
2001-11-13,916.8711426240014
2001-11-14,913.9897235169541
2001-11-15,917.4289934081412
2001-11-16,912.6343825121979
2001-11-19,923.6193285903745
2001-11-20,920.3208551347442
2001-11-21,924.4507960423994
2001-11-22,921.3487885939264
2001-11-23,930.9675938954881
2001-11-26,929.2684014787169
2001-11-27,923.1664884653736
2001-11-28,911.6901025894122
2001-11-29,917.3701378786521
2001-11-30,909.3743600056833
2001-12-03,914.4736765128034
2001-12-04,920.953180658323
2001-12-05,934.0501681993994
2001-12-06,926.3769301730821
2001-12-07,926.6600560038834
2001-12-10,920.779437068735
2001-12-11,916.1079816623824
2001-12-12,908.0338437787934
2001-12-13,899.6506042540713
2001-12-14,898.6066372685901
2001-12-17,902.4161618747991
2001-12-18,912.4126085706172
2001-12-19,920.5702712782258
2001-12-20,918.6290167905556
2001-12-21,933.3884438257145
2001-12-24,945.5877980138406
2001-12-25,945.5877980138406
2001-12-26,949.0720445733974
2001-12-27,944.5361185884924
2001-12-28,951.6021979332984
2001-12-31,936.709915243298
2002-01-01,936.709915243298
2002-01-02,923.8430760514188
2002-01-03,929.6164431843016
2002-01-04,936.5469227004485
2002-01-07,935.4008119032206
2002-01-08,934.6029581428795
2002-01-09,933.5995993040724
2002-01-10,930.0659365258714
2002-01-11,930.0504888638054
2002-01-14,926.8715616016314
2002-01-15,933.5852459896413
2002-01-16,933.5684479052876
2002-01-17,940.7201393253091
2002-01-18,932.274104883137
2002-01-21,932.5379660019198
2002-01-22,932.0105801903744
2002-01-23,933.5305742313624
2002-01-24,939.106106922091
2002-01-25,954.1142612590977
2002-01-28,957.3453289231109
2002-01-29,942.5133144798688
2002-01-30,950.1969769998185
2002-01-31,961.9055456867382
2002-02-01,960.3538494135931
2002-02-04,943.9598994209604
2002-02-05,940.8435824832392
2002-02-06,933.8301567995436
2002-02-07,931.4431719733897
2002-02-08,934.679193683647
2002-02-11,937.8419119657822
2002-02-12,939.4882306055919
2002-02-13,949.3041293499534
2002-02-14,951.617826004559
2002-02-15,946.6336109372613
2002-02-18,949.8967395513158
2002-02-19,935.9125323888406
2002-02-20,948.3394746508877
2002-02-21,939.5128770138737
2002-02-22,942.6393019503369
2002-02-25,955.4279118375024
2002-02-26,958.755745358187
2002-02-27,965.0787840408325
2002-02-28,962.8163795427511
2002-03-01,975.4626449169579
2002-03-04,980.2350783691925
2002-03-05,978.7879678852814
2002-03-06,982.5913043154593
2002-03-07,972.3167209350586
2002-03-08,977.4457665812786
2002-03-11,978.6143892464769
2002-03-12,982.8308496114539
2002-03-13,976.8161327309521
2002-03-14,971.4928094434077
2002-03-15,977.0502915897297
2002-03-18,982.5807601618419
2002-03-19,983.5072666486308
2002-03-20,973.515615908632
2002-03-21,980.0940960071497
2002-03-22,980.6084676190916
2002-03-25,976.4584500105968
2002-03-26,979.9515453084996
2002-03-27,989.7025247390624
2002-03-28,991.5801137692695
2002-03-29,991.5801137692695
2002-04-01,983.4796077181969
2002-04-02,979.2202132470394
2002-04-03,972.5367858865017
2002-04-04,970.7126931375024
2002-04-05,973.659332602898
2002-04-08,981.4698657016173
2002-04-09,978.0507515781501
2002-04-10,987.6771158012936
2002-04-11,969.0701408116645
2002-04-12,978.749250145075
2002-04-15,971.4319775998562
2002-04-16,977.4353224081647
2002-04-17,967.3026542934041
2002-04-18,966.204997687684
2002-04-19,970.8089438157214
2002-04-22,960.6852728880184
2002-04-23,956.2397440506759
2002-04-24,950.8912663717248
2002-04-25,943.6251058205572
2002-04-26,935.4099429220342
2002-04-29,926.3655683922574
2002-04-30,934.7980174452141
2002-05-01,939.0737223569614
2002-05-02,944.5310480048976
2002-05-03,929.375816041237
2002-05-06,915.2443511647799
2002-05-07,912.93596824422
2002-05-08,931.8519906744112
2002-05-09,923.6233830326257
2002-05-10,909.734067730525
2002-05-13,920.806699670114
2002-05-14,940.6739795650335
2002-05-15,931.6194104633629
2002-05-16,929.5081088141571
2002-05-17,922.6010194624718
2002-05-20,917.1822874151783
2002-05-21,915.091807615257
2002-05-22,912.0325780848228
2002-05-23,926.1666789723427
2002-05-24,916.8811084662719
2002-05-27,919.971606929081
2002-05-28,908.9304334763237
2002-05-29,904.2296879336677
2002-05-30,896.920191412345
2002-05-31,902.1186065802763
2002-06-03,885.6782490897151
2002-06-04,879.7261146961072
2002-06-05,889.1522873848863
2002-06-06,870.2109441276126
2002-06-07,871.2067458721712
2002-06-10,875.0727794369624
2002-06-11,868.4872810936257
2002-06-12,865.408434546058
2002-06-13,861.6988294664391
2002-06-14,857.9920133886241
2002-06-17,876.6751712731758
2002-06-18,874.2822509599085
2002-06-19,860.9621460530402
2002-06-20,849.9364243075112
2002-06-21,838.0404460636124
2002-06-24,827.3250948226354
2002-06-25,825.3996434239742
2002-06-26,808.3522060272235
2002-06-27,821.1122340403462
2002-06-28,818.1368498324746
2002-07-01,806.5224721105282
2002-07-02,794.1814828937106
2002-07-03,797.0440884311938
2002-07-04,798.1835367348838
2002-07-05,819.7741376399016
2002-07-08,802.0576464106035
2002-07-09,781.4152987892916
2002-07-10,766.4729091688818
2002-07-11,762.3475721464449
2002-07-12,758.2796063755627
2002-07-15,740.8155955745469
2002-07-16,729.8304270170937
2002-07-17,735.0833137346368
2002-07-18,714.3331620140252
2002-07-19,686.8329287001434
2002-07-22,674.2086239213202
2002-07-23,671.0267571793103
2002-07-24,700.1022080366494
2002-07-25,706.3775588793216
2002-07-26,724.9688333329457
2002-07-29,763.156137345201
2002-07-30,762.8483307654003
2002-07-31,778.7964274135251
2002-08-01,761.7945502107369
2002-08-02,749.930474574417
2002-08-05,729.7525424357382
2002-08-06,759.3226334613431
2002-08-07,767.160188472142
2002-08-08,783.6498179660491
2002-08-09,780.0049416273985
2002-08-12,776.6824652411639
2002-08-13,764.708107268481
2002-08-14,776.1826464214813
2002-08-15,785.7985951199616
2002-08-16,784.1817037205439
2002-08-19,796.9139673577038
2002-08-20,789.8868845614419
2002-08-21,794.3700439521564
2002-08-22,808.9413886029806
2002-08-23,797.7911793975934
2002-08-26,805.3200596005945
2002-08-27,792.7628216490733
2002-08-28,785.1837395298027
2002-08-29,781.8725581667684
2002-08-30,785.4996754407492
2002-09-02,782.5472691027455
2002-09-03,751.6437780049548
2002-09-04,761.3186746622714
2002-09-05,759.0032849253541
2002-09-06,770.9602494536426
2002-09-09,777.7305711757731
2002-09-10,786.336399932593
2002-09-11,788.4045566509345
2002-09-12,773.4779045372911
2002-09-13,775.9573576349846
2002-09-16,782.6477450788727
2002-09-17,770.8194518358595
2002-09-18,763.6565403298698
2002-09-19,741.7257608685494
2002-09-20,744.660740936259
2002-09-23,738.365486786094
2002-09-24,730.3689794263239
2002-09-25,741.2046588361574
2002-09-26,756.2234196112713
2002-09-27,740.2074783967765
2002-09-30,724.1195242479873
2002-10-01,743.6052935110531
2002-10-02,732.2878425336471
2002-10-03,729.837503839276
2002-10-04,719.3340395874147
2002-10-07,708.6087215938977
2002-10-08,714.3230372644512
2002-10-09,690.7859352973528
2002-10-10,709.5626128774468
2002-10-11,725.6344929766291
2002-10-14,727.6477082725477
2002-10-15,748.6288094228818
2002-10-16,737.3297326355184
2002-10-17,754.5568605716544
2002-10-18,758.2615237490511
2002-10-21,765.695972792804
2002-10-22,753.3474588178327
2002-10-23,756.1638308054523
2002-10-24,752.9948289454499
2002-10-25,760.0980148748308
2002-10-28,750.4097812118403
2002-10-29,743.7448153177644
2002-10-30,751.6888335683313
2002-10-31,741.0819381784543
2002-11-01,743.561792706729
2002-11-04,749.0811462463579
2002-11-05,749.257715724206
2002-11-06,757.4189546822051
2002-11-07,740.4183769502872
2002-11-08,729.2192964124218
2002-11-11,721.106104567038
2002-11-12,722.7221945677395
2002-11-13,721.9667129317578
2002-11-14,736.8852964276972
2002-11-15,740.2764271131787
2002-11-18,733.6874763259804
2002-11-19,730.492751787951
2002-11-20,743.0115591724921
2002-11-21,749.6485089956903
2002-11-22,751.8624487213186
2002-11-25,756.2482522968695
2002-11-26,745.5160231032492
2002-11-27,761.0016009436947
2002-11-28,756.9513411457971
2002-11-29,755.4853799406824
2002-12-02,755.036890080909
2002-12-03,750.7271006977196
2002-12-04,748.941416294138
2002-12-05,744.654988108607
2002-12-06,742.3972370958219
2002-12-09,736.9619018097688
2002-12-10,739.9405340390367
2002-12-11,740.6159714318509
2002-12-12,733.552726582866
2002-12-13,725.3631904584428
2002-12-16,736.441489857822
2002-12-17,724.6338677989189
2002-12-18,722.7885428635043
2002-12-19,720.7064740199088
2002-12-20,726.5030609143962
2002-12-23,729.8312651638367
2002-12-24,726.0085794901742
2002-12-25,726.0085794901742
2002-12-26,723.4527180658164
2002-12-27,711.7606318600573
2002-12-30,712.7639652068232
2002-12-31,710.961937536145
2003-01-01,710.961937536145
2003-01-02,733.6281725413694
2003-01-03,733.1678819001602
2003-01-06,740.313173248752
2003-01-07,733.5012456423481
2003-01-08,729.5727675258091
2003-01-09,729.4325462409419
2003-01-10,722.4699550504544
2003-01-13,718.1488978872758
2003-01-14,716.974333469578
2003-01-15,710.5297960149927
2003-01-16,710.2296653127177
2003-01-17,697.9410185597058
2003-01-20,697.0253429660561
2003-01-21,689.7375516652685
2003-01-22,685.073768984157
2003-01-23,684.1793166277038
2003-01-24,668.6241790590426
2003-01-27,658.3442588657457
2003-01-28,664.8679890058536
2003-01-29,666.954614918651
2003-01-30,664.8030033142177
2003-01-31,675.7088519123436
2003-02-03,676.1694649179278
2003-02-04,665.3305820793537
2003-02-05,665.0262493720891
2003-02-06,663.197836814422
2003-02-07,658.1837933591851
2003-02-10,664.7843759506776
2003-02-11,662.3542940129743
2003-02-12,653.6138444213061
2003-02-13,648.0538102350611
2003-02-14,657.1296923406472
2003-02-17,660.6491555773822
2003-02-18,673.0401376637964
2003-02-19,667.7594280668093
2003-02-20,658.3026221482995
2003-02-21,665.9163652668467
2003-02-24,660.0669568150195
2003-02-25,666.458168927817
2003-02-26,658.6259818663656
2003-02-27,665.8553333080418
2003-02-28,664.8377243848245
2003-03-03,659.1035174703401
2003-03-04,648.4995317211436
2003-03-05,647.9511594984122
2003-03-06,644.2050170447858
2003-03-07,643.4640410901198
2003-03-10,630.919172479694
2003-03-11,629.0044270020613
2003-03-12,631.7509710113322
2003-03-13,651.7617695704614
2003-03-14,659.1595288135574
2003-03-17,681.3627828965494
2003-03-18,687.0455050102221
2003-03-19,695.0082626409212
2003-03-20,694.4159847797257
2003-03-21,711.4289049999345
2003-03-24,685.6939459598251
2003-03-25,690.6479978999218
2003-03-26,689.0179362709512
2003-03-27,686.2231268845647
2003-03-28,683.8620939778248
2003-03-31,666.9588321095782
2003-04-01,675.2325726742448
2003-04-02,691.5202482265178
2003-04-03,690.5148508414969
2003-04-04,692.7101985087902
2003-04-07,698.0219417460457
2003-04-08,693.637768346221
2003-04-09,687.3324573818549
2003-04-10,680.5870411044822
2003-04-11,683.0451946156179
2003-04-14,690.8820888089721
2003-04-15,692.4556980823636
2003-04-16,681.965786099512
2003-04-17,685.6412044973454
2003-04-18,685.6412044973454
2003-04-21,688.3698032181411
2003-04-22,692.0431027259989
2003-04-23,695.9692702528034
2003-04-24,687.0182219853851
2003-04-25,681.2353954185921
2003-04-28,689.5722160705058
2003-04-29,689.710792169778
2003-04-30,679.2768480310259
2003-05-01,673.7523321275003
2003-05-02,684.1802263726921
2003-05-05,681.261271529737
2003-05-06,681.261248746425
2003-05-07,678.6873293635176
2003-05-08,670.7813283806163
2003-05-09,675.3223899477705
2003-05-12,677.1559480485793
2003-05-13,678.2183748177994
2003-05-14,678.1259852184163
2003-05-15,684.1735222603295
2003-05-16,679.9043450741863
2003-05-19,662.3984864057256
2003-05-20,664.8647521907133
2003-05-21,665.1594156544348
2003-05-22,670.8238139723933
2003-05-23,668.3564858699203
2003-05-26,663.7385863214427
2003-05-27,670.0863433419947
2003-05-28,674.2022659695542
2003-05-29,663.555253523745
2003-05-30,677.5539508676168
2003-06-02,681.7846982242035
2003-06-03,685.0710748674102
2003-06-04,693.341106789841
2003-06-05,683.3568334658606
2003-06-06,692.2002023577217
2003-06-09,683.7114237923892
2003-06-10,692.9859843904169
2003-06-11,695.3659741992535
2003-06-12,695.8361716621021
2003-06-13,686.5418545194236
2003-06-16,694.0793025637784
2003-06-17,695.9127201844378
2003-06-18,701.5137775727767
2003-06-19,695.7146124713403
2003-06-20,700.248375458483
2003-06-23,698.6027882009535
2003-06-24,700.5618725200644
2003-06-25,694.7607881603456
2003-06-26,707.905185875313
2003-06-27,705.6041113815585
2003-06-30,701.690003808934
2003-07-01,698.7692031537559
2003-07-02,710.7183115023779
2003-07-03,707.1238485425749
2003-07-04,709.3708359166058
2003-07-07,724.8887198779137
2003-07-08,727.5182590662228
2003-07-09,721.0836041376381
2003-07-10,712.9382582908913
2003-07-11,721.0880728377778
2003-07-14,723.2783917381227
2003-07-15,723.0186649074407
2003-07-16,720.7905406809141
2003-07-17,716.940657337916
2003-07-18,721.7232742358023
2003-07-21,707.4369095949493
2003-07-22,710.5875579834336
2003-07-23,705.427612294963
2003-07-24,701.0988876147482
2003-07-25,704.0511113898768
2003-07-28,705.3567803047887
2003-07-29,703.9587935300968
2003-07-30,713.3129545213172
2003-07-31,719.3791591242025
2003-08-01,714.1004606320374
2003-08-04,709.3242205145317
2003-08-05,701.7711597940289
2003-08-06,701.6743607903396
2003-08-07,704.1419291355015
2003-08-08,710.9686711429009
2003-08-11,712.633565754747
2003-08-12,718.5907730959203
2003-08-13,714.8682099038098
2003-08-14,720.6854095218381
2003-08-15,720.7048922882914
2003-08-18,729.2951940341125
2003-08-19,734.326291923052
2003-08-20,732.0403242227718
2003-08-21,742.8860604988189
2003-08-22,742.8154899090626
2003-08-25,739.406211851941
2003-08-26,743.894845988689
2003-08-27,745.2715729618504
2003-08-28,746.9627351349561
2003-08-29,745.0953105272858
2003-09-01,745.5027261714275
2003-09-02,762.2919218693271
2003-09-03,768.5653711893617
2003-09-04,764.3988564947019
2003-09-05,751.2860145764454
2003-09-08,751.2513403069156
2003-09-09,742.4574630334661
2003-09-10,735.0620087922227
2003-09-11,739.5999191379888
2003-09-12,733.5761337384985
2003-09-15,731.577198497809
2003-09-16,743.5371156070155
2003-09-17,737.2815101612935
2003-09-18,741.288173439797
2003-09-19,736.5154237192237
2003-09-22,723.3976554477237
2003-09-23,726.2450620473901
2003-09-24,719.6581839497561
2003-09-25,713.5388117333289
2003-09-26,714.3534749822484
2003-09-29,715.3829915138975
2003-09-30,707.1180696711308
2003-10-01,713.0414670593216
2003-10-02,717.5473983255805
2003-10-03,724.4997207272888
2003-10-06,725.411777010748
2003-10-07,719.8276188067738
2003-10-08,714.7509521247221
2003-10-09,720.985976702974
2003-10-10,716.7593502197101
2003-10-13,726.9690666114242
2003-10-14,727.4644425364578
2003-10-15,729.6678402203875
2003-10-16,728.7139101242346
2003-10-17,727.8037628934388
2003-10-20,728.292106355257
2003-10-21,728.3584090378707
2003-10-22,715.5357574948717
2003-10-23,715.477835815095
2003-10-24,711.7371695931797
2003-10-27,716.0827261173336
2003-10-28,724.1324044545163
2003-10-29,726.4014244467795
2003-10-30,726.3464617767381
2003-10-31,732.6694325350193
2003-11-03,746.9121315469046
2003-11-04,742.1717924562258
2003-11-05,742.3003827596177
2003-11-06,748.8901531371614
2003-11-07,745.6067608987139
2003-11-10,741.2373041701431
2003-11-11,738.8383705860332
2003-11-12,740.0121573447229
2003-11-13,738.3794202062261
2003-11-14,734.2226458305391
2003-11-17,729.8167674747283
2003-11-18,719.589651541043
2003-11-19,720.1694237179581
2003-11-20,715.7120930802247
2003-11-21,714.2300830203444
2003-11-24,731.4305705645932
2003-11-25,733.6336486198225
2003-11-26,728.6672599671862
2003-11-27,730.1370262603504
2003-11-28,725.3779478553373
2003-12-01,735.1665677522033
2003-12-02,727.1063650913406
2003-12-03,724.9102800646548
2003-12-04,730.0205236991666
2003-12-05,723.3675599167054
2003-12-08,723.0632564162654
2003-12-09,720.2287241094509
2003-12-10,716.1152707350263
2003-12-11,727.1559691428962
2003-12-12,722.8548105170547
2003-12-15,717.4691537117333
2003-12-16,718.6208505491784
2003-12-17,717.600724845919
2003-12-18,722.2585294617111
2003-12-19,722.395268677582
2003-12-22,720.8219311446379
2003-12-23,721.5041562129788
2003-12-24,720.1755038725826
2003-12-25,720.1755038725826
2003-12-26,721.9063156897981
2003-12-29,727.4023050804939
2003-12-30,725.9877234151787
2003-12-31,719.6561347546007
2004-01-01,719.6561347546007
2004-01-02,718.6100617794401
2004-01-05,718.2537683654804
2004-01-06,714.0484446134415
2004-01-07,715.6063430278793
2004-01-08,715.1711479003931
2004-01-09,705.2416823189643
2004-01-12,708.9348677442284
2004-01-13,708.0850106758925
2004-01-14,718.0407916688281
2004-01-15,720.6545360908103
2004-01-16,734.2176918984633
2004-01-19,735.3449756274387
2004-01-20,724.7393452570902
2004-01-21,724.6603297196249
2004-01-22,720.5647185591301
2004-01-23,723.7120963920609
2004-01-26,738.0389044309945
2004-01-27,733.2785275244631
2004-01-28,729.6104589319211
2004-01-29,746.9797896122353
2004-01-30,743.1870864561496
2004-02-02,746.3256192650952
2004-02-03,739.745878972213
2004-02-04,736.395335871394
2004-02-05,730.8464871258708
2004-02-06,732.605709274059
2004-02-09,735.6142108646808
2004-02-10,739.155351219832
2004-02-11,745.7188667033586
2004-02-12,732.4744328683178
2004-02-13,731.6393150268794
2004-02-16,731.9540847572181
2004-02-17,733.8716212041128
2004-02-18,730.8252695445962
2004-02-19,737.9607875625238
2004-02-20,742.8813762005915
2004-02-23,742.540374064411
2004-02-24,736.8240022073721
2004-02-25,746.5787931452645
2004-02-26,754.7657349721878
2004-02-27,755.7133037175495
2004-03-01,761.6407913958813
2004-03-02,768.8575220009833
2004-03-03,782.1044189116449
2004-03-04,780.2116987545119
2004-03-05,769.7949889557425
2004-03-08,771.7446359214027
2004-03-09,766.7850939719988
2004-03-10,771.3067805620475
2004-03-11,759.2155133592153
2004-03-12,770.6481682122342
2004-03-15,762.0242643228925
2004-03-16,757.085004925135
2004-03-17,775.5078370771554
2004-03-18,765.0387524963148
2004-03-19,763.3352418192565
2004-03-22,754.4925954037832
2004-03-23,759.8851019678012
2004-03-24,760.7382652523974
2004-03-25,771.4305796595186
2004-03-26,773.6980746650046
2004-03-29,777.8127048827324
2004-03-30,781.1119522474581
2004-03-31,776.7284691281499
2004-04-01,776.3336923826091
2004-04-02,792.2136488350885
2004-04-05,797.4516518028403
2004-04-06,785.6614716273984
2004-04-07,779.0333076670277
2004-04-08,780.3769730701498
2004-04-09,780.3769730701498
2004-04-12,775.1687204315398
2004-04-13,777.6050163934988
2004-04-14,776.6168834991068
2004-04-15,780.9625024852062
2004-04-16,780.5103906198107
2004-04-19,781.5440481760221
2004-04-20,774.6200438205822
2004-04-21,781.25364348141
2004-04-22,792.131615729042
2004-04-23,793.1698581460728
2004-04-26,791.0192722372511
2004-04-27,790.8187161193902
2004-04-28,787.0329532550203
2004-04-29,775.7822812076823
2004-04-30,770.7322516725128
2004-05-03,780.4714580074982
2004-05-04,772.6914780652562
2004-05-05,770.2852329581925
2004-05-06,770.6701455355212
2004-05-07,768.0989137862451
2004-05-10,762.1653256373265
2004-05-11,770.0133445363464
2004-05-12,763.9393365538851
2004-05-13,767.6526619452103
2004-05-14,769.8541412205418
2004-05-17,757.4445913382949
2004-05-18,765.037789188149
2004-05-19,754.2887488111487
2004-05-20,764.6390008546248
2004-05-21,760.0106744084028
2004-05-24,766.994505107621
2004-05-25,769.9347955005456
2004-05-26,773.5790585126252
2004-05-27,766.5978530915363
2004-05-28,772.2178913728255
2004-05-31,772.2178913728255
2004-06-01,771.0559009359325
2004-06-02,772.4387753078208
2004-06-03,769.9439349883428
2004-06-04,772.3814866769799
2004-06-07,775.5954479629271
2004-06-08,777.9323008440282
2004-06-09,784.0527785578555
2004-06-10,785.7302820019562
2004-06-11,791.0947450238255
2004-06-14,778.7795844553058
2004-06-15,785.5374506913613
2004-06-16,790.9920279352494
2004-06-17,790.5198883044467
2004-06-18,786.2708326763634
2004-06-21,788.6433483935655
2004-06-22,789.0802161919693
2004-06-23,794.1057079871977
2004-06-24,786.5728926585434
2004-06-25,787.6955720309585
2004-06-28,783.5456650443685
2004-06-29,786.6434591254643
2004-06-30,788.8622414073473
2004-07-01,785.0875966749371
2004-07-02,778.3950159568741
2004-07-05,780.1709426585884
2004-07-06,777.3472309696635
2004-07-07,775.2422658910721
2004-07-08,767.3593245913711
2004-07-09,769.0078126181139
2004-07-12,769.2637508062576
2004-07-13,772.7560275559955
2004-07-14,770.2255172085656
2004-07-15,773.0321707414532
2004-07-16,765.5090155209181
2004-07-19,767.48207558687
2004-07-20,773.090483460021
2004-07-21,773.056869264244
2004-07-22,764.957347177296
2004-07-23,767.8255971751981
2004-07-26,762.2751420509741
2004-07-27,770.9257559729075
2004-07-28,774.4437176209294
2004-07-29,774.3072712247586
2004-07-30,779.8155345488858
2004-08-02,786.8255151168372
2004-08-03,784.2353441668931
2004-08-04,785.366821245056
2004-08-05,774.8053450243946
2004-08-06,754.7674811381422
2004-08-09,755.2998854697968
2004-08-10,758.7520969707296
2004-08-11,766.9269960517618
2004-08-12,759.1446756199203
2004-08-13,753.134330010536
2004-08-16,761.1659118712678
2004-08-17,763.1184152908174
2004-08-18,773.3842283636968
2004-08-19,764.5308537260873
2004-08-20,776.0273622369637
2004-08-23,781.7455854277748
2004-08-24,789.6404072289403
2004-08-25,794.2875702629304
2004-08-26,795.1178293802118
2004-08-27,800.231130127419
2004-08-30,797.9746320341401
2004-08-31,796.1353094301795
2004-09-01,797.0656425347831
2004-09-02,804.2309950717763
2004-09-03,810.7710619288775
2004-09-06,809.1599250639393
2004-09-07,814.0331324289019
2004-09-08,807.4223064235969
2004-09-09,802.2460741683983
2004-09-10,794.9327313907974
2004-09-13,797.3253065885289
2004-09-14,793.6649968206098
2004-09-15,800.7686509031797
2004-09-16,805.8768843793464
2004-09-17,805.8618275380774
2004-09-20,801.0339861561426
2004-09-21,797.929810511181
2004-09-22,791.7566794149801
2004-09-23,785.3156750550241
2004-09-24,789.6535672722579
2004-09-27,785.4866400882684
2004-09-28,790.1218759831019
2004-09-29,790.8205103489184
2004-09-30,787.8995446944232
2004-10-01,798.149045746723
2004-10-04,807.6671870659002
2004-10-05,806.3431778980179
2004-10-06,812.3991246777225
2004-10-07,805.130547502321
2004-10-08,795.0440496753403
2004-10-11,796.2950289783684
2004-10-12,800.6508157899582
2004-10-13,796.793773620702
2004-10-14,788.4536475078187
2004-10-15,786.7391331355745
2004-10-18,787.0775066848039
2004-10-19,779.2017450236456
2004-10-20,776.2322121607368
2004-10-21,778.5741662515385
2004-10-22,772.3895251182967
2004-10-25,762.5901566033526
2004-10-26,772.7157471741343
2004-10-27,779.1214111375325
2004-10-28,780.647897385619
2004-10-29,783.1024895416026
2004-11-01,782.7431760273026
2004-11-02,781.5499890686152
2004-11-03,786.8224485465198
2004-11-04,794.1109275259865
2004-11-05,790.2403728034355
2004-11-08,788.3655425992662
2004-11-09,791.1600214239722
2004-11-10,792.4440178318097
2004-11-11,800.3499834209473
2004-11-12,807.3285041313446
2004-11-15,806.8906658714532
2004-11-16,799.9791129067709
2004-11-17,794.5315882817433
2004-11-18,796.139776778844
2004-11-19,785.527695662797
2004-11-22,791.490871762905
2004-11-23,790.7652751005725
2004-11-24,790.5264950900767
2004-11-25,785.7497195617556
2004-11-26,785.1631487175445
2004-11-29,782.2838068758435
2004-11-30,780.4780077923934
2004-12-01,787.5096018928073
2004-12-02,786.3156498361277
2004-12-03,784.0103531198572
2004-12-06,780.901471923224
2004-12-07,771.3939357279237
2004-12-08,784.5353813465213
2004-12-09,790.4858571551941
2004-12-10,792.7673740656799
2004-12-13,792.9371161989395
2004-12-14,795.7984993526454
2004-12-15,788.1276887317277
2004-12-16,792.8584623846705
2004-12-17,794.0723028301162
2004-12-20,785.3485246997042
2004-12-21,793.5556898522865
2004-12-22,794.8483041675183
2004-12-23,786.9793575768671
2004-12-24,784.9446925711281
2004-12-27,776.7078758212106
2004-12-28,782.5615389160865
2004-12-29,784.3206730089953
2004-12-30,782.9064813901606
2004-12-31,783.1397960973532
