Date,NIHONKABU IMI MINIMUM VOLATILITY (USD)
2001-09-05,854.5550184172437
2001-09-06,850.2879669011635
2001-09-07,840.7871437097205
2001-09-10,825.0788001757868
2001-09-11,834.1893774950581
2001-09-12,786.3639334349017
2001-09-13,799.7833116310602
2001-09-14,816.8912555329294
2001-09-17,788.4261540457538
2001-09-18,799.0651737396845
2001-09-19,805.2275031456727
2001-09-20,806.1824877030331
2001-09-21,798.804984608574
2001-09-24,793.6256530880802
2001-09-25,794.9489159032463
2001-09-26,787.8157068683932
2001-09-27,780.5361039106253
2001-09-28,807.377861446747
2001-10-01,811.1714805674593
2001-10-02,820.756356389256
2001-10-03,807.1102464018059
2001-10-04,826.8457700865463
2001-10-05,818.3931794232323
2001-10-08,821.0929567053696
2001-10-09,805.0077097996488
2001-10-10,806.624203046967
2001-10-11,826.6659583540303
2001-10-12,830.4260146780825
2001-10-15,823.1105399596238
2001-10-16,826.1346015898005
2001-10-17,830.918678829813
2001-10-18,821.7825492002484
2001-10-19,825.9795544333635
2001-10-22,827.3883796621066
2001-10-23,840.3026186803593
2001-10-24,839.7129277266113
2001-10-25,845.6169599495904
2001-10-26,841.4075998733815
2001-10-29,823.7520227523959
2001-10-30,817.9809917387045
2001-10-31,817.7728926405537
2001-11-01,811.9794388669562
2001-11-02,808.4820371101978
2001-11-05,815.6680557939677
2001-11-06,824.8952866865751
2001-11-07,807.86449695465
2001-11-08,823.4965853357013
2001-11-09,813.7353513192937
2001-11-12,807.4820555708184
2001-11-13,806.960489330712
2001-11-14,801.2243432866505
2001-11-15,813.0043746437357
2001-11-16,799.860649781414
2001-11-19,804.7820541832918
2001-11-20,803.5448613654193
2001-11-21,813.8059217581764
2001-11-22,806.6128494811436
2001-11-23,805.2535067543865
2001-11-26,818.3338734876992
2001-11-27,809.4115962777554
2001-11-28,795.9269315989678
2001-11-29,793.3871349853321
2001-11-30,792.3546806799602
2001-12-03,777.9824209541267
2001-12-04,777.3795715716906
2001-12-05,785.5368268385616
2001-12-06,779.0029427124782
2001-12-07,764.8326128386051
2001-12-10,751.4373317397984
2001-12-11,747.2712237078446
2001-12-12,756.0901541888771
2001-12-13,737.9029681694657
2001-12-14,731.144337322462
2001-12-17,717.9357740687636
2001-12-18,724.1385585224567
2001-12-19,728.7702781878733
2001-12-20,736.6750294302773
2001-12-21,739.3379303947968
2001-12-24,744.4623327056997
2001-12-25,742.2588676620483
2001-12-26,732.172623440618
2001-12-27,733.6952224262835
2001-12-28,748.7736852604795
2001-12-31,742.3337188050963
2002-01-01,742.3337188050965
2002-01-02,725.09919057126
2002-01-03,730.5496378848483
2002-01-04,745.7022020931432
2002-01-07,744.3638889118006
2002-01-08,724.1604058156441
2002-01-09,719.840412330999
2002-01-10,704.8922934893326
2002-01-11,704.910803804669
2002-01-14,703.9425612714467
2002-01-15,703.0725333860012
2002-01-16,710.5211563055516
2002-01-17,712.4933456624523
2002-01-18,719.9960520606966
2002-01-21,720.1835985905046
2002-01-22,698.0711158609157
2002-01-23,691.7008260680269
2002-01-24,697.3876029727187
2002-01-25,708.1831824844654
2002-01-28,722.6994850712061
2002-01-29,711.43013144668
2002-01-30,708.2046393610481
2002-01-31,708.5896490134542
2002-02-01,698.2722215591455
2002-02-04,692.8121700424086
2002-02-05,674.3724720632894
2002-02-06,672.7250439884288
2002-02-07,680.7024343459157
2002-02-08,680.2838872256225
2002-02-11,682.1576714669939
2002-02-12,699.8841437896208
2002-02-13,705.8021487426025
2002-02-14,709.9853311963137
2002-02-15,703.8220593727576
2002-02-18,706.8315573590685
2002-02-19,685.2103292605295
2002-02-20,686.8699425844067
2002-02-21,703.1822981175727
2002-02-22,701.5440365558982
2002-02-25,703.3792481878353
2002-02-26,701.5274775557755
2002-02-27,722.3822363739606
2002-02-28,726.6101637455492
2002-03-01,739.792596899143
2002-03-04,769.8664650615561
2002-03-05,765.1940717208344
2002-03-06,766.5510331550649
2002-03-07,793.5083442105374
2002-03-08,798.7543305107296
2002-03-11,808.9286363024056
2002-03-12,793.539161325243
2002-03-13,774.6841231642627
2002-03-14,777.412441820948
2002-03-15,780.959220658535
2002-03-18,765.6966202240271
2002-03-19,777.822251789111
2002-03-20,767.5163470402998
2002-03-21,766.4283794518493
2002-03-22,752.7764343968665
2002-03-25,754.5025328356905
2002-03-26,753.1854318356275
2002-03-27,759.9510001522635
2002-03-28,762.4181754875958
2002-03-29,748.1153684880985
2002-04-01,735.3740401449885
2002-04-02,740.2094409819358
2002-04-03,754.717925316768
2002-04-04,761.3625484928494
2002-04-05,766.6453925487108
2002-04-08,771.996194442794
2002-04-09,761.3083070147027
2002-04-10,769.9427898893812
2002-04-11,753.8237316338137
2002-04-12,747.7610971397385
2002-04-15,754.6927121665789
2002-04-16,761.9110102585091
2002-04-17,764.1421070899283
2002-04-18,771.6214024482258
2002-04-19,769.7787297157375
2002-04-22,779.8242650982675
2002-04-23,778.1076186475068
2002-04-24,771.7904913990839
2002-04-25,773.7114519886746
2002-04-26,766.1833490111103
2002-04-29,762.4039942691368
2002-04-30,761.9512288119947
2002-05-01,764.8508836574371
2002-05-02,765.6867320275403
2002-05-03,763.1315259539502
2002-05-06,758.2019786797213
2002-05-07,755.0929212740934
2002-05-08,762.6105595765129
2002-05-09,766.8726600256333
2002-05-10,764.784057352458
2002-05-13,761.3297791353203
2002-05-14,760.6072749945275
2002-05-15,768.1479995674708
2002-05-16,776.1598875819797
2002-05-17,779.8909389286056
2002-05-20,783.430603945935
2002-05-21,794.940864334609
2002-05-22,798.7034351531333
2002-05-23,805.376303804499
2002-05-24,807.1914105411463
2002-05-27,806.5719030147241
2002-05-28,801.1389766260836
2002-05-29,795.5362826303073
2002-05-30,795.0175155708095
2002-05-31,791.7824600241314
2002-06-03,794.6694927686044
2002-06-04,781.5748289706097
2002-06-05,780.6392876679749
2002-06-06,770.4931629760005
2002-06-07,766.8674971811614
2002-06-10,764.6697829101136
2002-06-11,764.0785401443693
2002-06-12,754.4711908753824
2002-06-13,748.6731496294605
2002-06-14,739.3312032805678
2002-06-17,726.0644983857268
2002-06-18,730.1454797640953
2002-06-19,712.7326737538074
2002-06-20,716.6813839104186
2002-06-21,715.0454637809715
2002-06-24,716.7371741278504
2002-06-25,719.0784266400752
2002-06-26,704.4621210836705
2002-06-27,710.3448956110171
2002-06-28,724.9540941205904
2002-07-01,725.1969862650346
2002-07-02,728.4617610792202
2002-07-03,745.7614392851378
2002-07-04,739.016614442746
2002-07-05,748.7888260601272
2002-07-08,742.0863895700833
2002-07-09,751.8415821255057
2002-07-10,749.595758434666
2002-07-11,743.1345507603394
2002-07-12,745.5054774459655
2002-07-15,725.3044738861782
2002-07-16,712.5292297226722
2002-07-17,715.9834195522875
2002-07-18,718.9304830036057
2002-07-19,708.1355215697964
2002-07-22,712.5872218423248
2002-07-23,716.5350086210957
2002-07-24,712.5212738174823
2002-07-25,702.5088803574666
2002-07-26,686.528121961021
2002-07-29,692.6653022120362
2002-07-30,695.8443142533604
2002-07-31,697.9224294122741
2002-08-01,695.9595763414284
2002-08-02,696.6655966560488
2002-08-05,699.7028042351266
2002-08-06,696.1754041290827
2002-08-07,706.2949895560854
2002-08-08,706.6236879406944
2002-08-09,717.8739607939974
2002-08-12,708.3888780288247
2002-08-13,706.0607480734704
2002-08-14,714.9780711793026
2002-08-15,720.3393149153313
2002-08-16,715.8863002530703
2002-08-19,704.604856991936
2002-08-20,700.6340902801217
2002-08-21,698.8088787677023
2002-08-22,704.9154776895936
2002-08-23,701.3439669466843
2002-08-26,714.1328991712646
2002-08-27,707.7685121428112
2002-08-28,701.3179808316078
2002-08-29,691.5711749718827
2002-08-30,695.1220959371323
2002-09-02,690.3988000231451
2002-09-03,671.3264976307901
2002-09-04,661.6765791374905
2002-09-05,670.3063777184051
2002-09-06,668.2623120132203
2002-09-09,675.0040507874585
2002-09-10,676.2593390689512
2002-09-11,675.2437411911258
2002-09-12,675.9317651586055
2002-09-13,666.4600423624942
2002-09-16,664.6073879301875
2002-09-17,678.971103392369
2002-09-18,675.7369496136284
2002-09-19,681.1363771729852
2002-09-20,663.0043991937871
2002-09-23,660.0444410643065
2002-09-24,661.1956368648999
2002-09-25,655.80235797561
2002-09-26,666.2080531167152
2002-09-27,675.5104115349903
2002-09-30,665.4243352798546
2002-10-01,653.7305187530429
2002-10-02,646.2264794021119
2002-10-03,642.0879453277355
2002-10-04,650.0518387271708
2002-10-07,626.6138121677324
2002-10-08,630.6900745955335
2002-10-09,620.2189291073355
2002-10-10,616.4154929583258
2002-10-11,620.7094994340756
2002-10-14,619.5553337274141
2002-10-15,633.2710293509228
2002-10-16,637.3278945338293
2002-10-17,644.7784307593923
2002-10-18,645.9965735844254
2002-10-21,644.5968664190359
2002-10-22,626.8429016662047
2002-10-23,634.7813440618779
2002-10-24,631.7645299928326
2002-10-25,637.7104736677371
2002-10-28,634.4321742766273
2002-10-29,634.5208636903797
2002-10-30,640.51611841872
2002-10-31,632.138122057139
2002-11-01,632.3321584212176
2002-11-04,632.0528991525038
2002-11-05,639.052722155255
2002-11-06,639.5196472208253
2002-11-07,635.2228807642205
2002-11-08,631.2503281427847
2002-11-11,622.9981481799227
2002-11-12,625.2489543933335
2002-11-13,621.0399055620907
2002-11-14,616.7291245411496
2002-11-15,623.5800971373496
2002-11-18,612.4007034158841
2002-11-19,605.5453487666833
2002-11-20,611.840700971151
2002-11-21,617.7118783301307
2002-11-22,623.0771762165921
2002-11-25,636.3678299965226
2002-11-26,632.1503474228133
2002-11-27,639.6365202108547
2002-11-28,641.5856399045273
2002-11-29,641.7300259698178
2002-12-02,628.4103792253934
2002-12-03,626.2938517457214
2002-12-04,618.2942528504299
2002-12-05,611.3387800291007
2002-12-06,610.2343501987154
2002-12-09,609.8766116901272
2002-12-10,611.199045046526
2002-12-11,609.7349178015318
2002-12-12,606.8563953826415
2002-12-13,608.2503665149392
2002-12-16,602.9407302371021
2002-12-17,600.9425367644583
2002-12-18,591.2145875680653
2002-12-19,598.6693129448694
2002-12-20,598.8554243559422
2002-12-23,600.7077223836859
2002-12-24,601.0936107053849
2002-12-25,600.3811941467065
2002-12-26,609.7693099980096
2002-12-27,611.8614163830146
2002-12-30,614.2617820485758
2002-12-31,611.1142454618602
2003-01-01,611.1142454618602
2003-01-02,612.4959336699293
2003-01-03,609.9556841096593
2003-01-06,620.9929277841009
2003-01-07,611.4622717159817
2003-01-08,605.4953691593408
2003-01-09,603.8798917956644
2003-01-10,598.2121956881773
2003-01-13,599.9795332124559
2003-01-14,605.9620776609725
2003-01-15,611.1066905938061
2003-01-16,610.6776329044484
2003-01-17,605.6947608518494
2003-01-20,600.5072424587333
2003-01-21,602.5078761241019
2003-01-22,594.0394338892687
2003-01-23,602.2980663200168
2003-01-24,593.823883300189
2003-01-27,584.6637700236724
2003-01-28,582.7286916170491
2003-01-29,575.3346338897754
2003-01-30,575.149553778966
2003-01-31,569.9495346148096
2003-02-03,575.6478490770728
2003-02-04,574.6319535433901
2003-02-05,578.6051022618268
2003-02-06,576.045806125333
2003-02-07,575.1968889920531
2003-02-10,574.305707423658
2003-02-11,575.6585358727071
2003-02-12,581.7696646107571
2003-02-13,575.774725695772
2003-02-14,582.0350215310282
2003-02-17,585.8524948304155
2003-02-18,593.5628858129426
2003-02-19,593.0642950099958
2003-02-20,588.4251335584875
2003-02-21,581.5540945079766
2003-02-24,588.4738483119751
2003-02-25,580.0386319946288
2003-02-26,579.8332360603841
2003-02-27,580.5935956084666
2003-02-28,576.0431717576279
2003-03-03,576.2855507923015
2003-03-04,574.9191745741692
2003-03-05,571.9384039469494
2003-03-06,566.9965894290034
2003-03-07,557.4895954989116
2003-03-10,553.5837326312388
2003-03-11,543.5930314669437
2003-03-12,548.9913293186879
2003-03-13,548.7235961815156
2003-03-14,555.858619444271
2003-03-17,558.3217900913131
2003-03-18,561.4514784204496
2003-03-19,564.1447928385226
2003-03-20,568.7378386708828
2003-03-21,566.6502608837602
2003-03-24,579.5796067520079
2003-03-25,572.6200658749054
2003-03-26,579.6065340563745
2003-03-27,580.3090593268738
2003-03-28,573.8681183277009
2003-03-31,556.7304509651868
2003-04-01,561.4639331040455
2003-04-02,569.8015913005463
2003-04-03,567.4505216696584
2003-04-04,568.8192499070583
2003-04-07,577.7582868923296
2003-04-08,572.4089670873608
2003-04-09,568.9233771336665
2003-04-10,563.6515791180185
2003-04-11,557.6940524684206
2003-04-14,556.5429149623111
2003-04-15,560.7003081128045
2003-04-16,556.149228512269
2003-04-17,557.045164554708
2003-04-18,556.8799855427951
2003-04-21,559.0604487062573
2003-04-22,550.172660928437
2003-04-23,549.2461965729636
2003-04-24,549.7733882951159
2003-04-25,543.5505522270862
2003-04-28,541.4491021712365
2003-04-29,541.0615734661445
2003-04-30,550.2098437494793
2003-05-01,549.6238163177151
2003-05-02,552.0975757059439
2003-05-05,550.5550207007934
2003-05-06,557.5063719112145
2003-05-07,563.636551434637
2003-05-08,554.2335692539739
2003-05-09,557.4200854023054
2003-05-12,557.227668167963
2003-05-13,559.3477311523802
2003-05-14,562.7506094316774
2003-05-15,559.1863488651252
2003-05-16,555.4044998643978
2003-05-19,542.0527071888214
2003-05-20,544.9979864536484
2003-05-21,536.7727213701627
2003-05-22,541.1023441764229
2003-05-23,544.0681893063525
2003-05-26,539.9700731724472
2003-05-27,533.1197995706005
2003-05-28,535.7085965530173
2003-05-29,538.1696230512779
2003-05-30,535.6561068561406
2003-06-02,541.912037275697
2003-06-03,542.2111859165495
2003-06-04,544.5480137562263
2003-06-05,543.5379927009673
2003-06-06,548.560125269448
2003-06-09,547.8012517970773
2003-06-10,554.2180789153618
2003-06-11,552.2679651590507
2003-06-12,553.6905789199216
2003-06-13,555.2881272669866
2003-06-16,550.5318230917105
2003-06-17,555.3790584545768
2003-06-18,562.3504930667801
2003-06-19,562.3038868609464
2003-06-20,568.3298136497095
2003-06-23,577.8583405796556
2003-06-24,568.6330050585162
2003-06-25,567.5928567156
2003-06-26,566.6808422229074
2003-06-27,571.8866182335182
2003-06-30,564.0216878612111
2003-07-01,568.0449778948632
2003-07-02,585.5327323821746
2003-07-03,593.4039515027844
2003-07-04,590.9137739602304
2003-07-07,600.2631736413229
2003-07-08,601.9787311404672
2003-07-09,608.9414068529608
2003-07-10,608.3264538796998
2003-07-11,600.7907161467627
2003-07-14,607.045495072095
2003-07-15,607.0537700828638
2003-07-16,603.4856827862712
2003-07-17,596.9191888560252
2003-07-18,597.3500066289089
2003-07-21,593.7198625407059
2003-07-22,586.7065480315891
2003-07-23,587.892172659922
2003-07-24,584.1639688777217
2003-07-25,581.8975646390109
2003-07-28,587.4517651003558
2003-07-29,585.12611492161
2003-07-30,580.36735740904
2003-07-31,585.8633720515274
2003-08-01,587.9713617124567
2003-08-04,577.6588186744126
2003-08-05,576.0953287068315
2003-08-06,573.8547512776333
2003-08-07,577.396480442507
2003-08-08,579.894548134322
2003-08-11,587.7103220018728
2003-08-12,591.7290501265259
2003-08-13,594.0893302402374
2003-08-14,602.3377171322152
2003-08-15,602.0284020781293
2003-08-18,610.5340601620813
2003-08-19,618.5280003097632
2003-08-20,628.3089064365015
2003-08-21,643.1957080210493
2003-08-22,648.9714923148214
2003-08-25,645.3817805255612
2003-08-26,644.7216702137841
2003-08-27,639.7720959700443
2003-08-28,635.9655308462765
2003-08-29,640.6158453797494
2003-09-01,653.5120353505793
2003-09-02,660.6302972342195
2003-09-03,667.8950954615839
2003-09-04,663.9736422689111
2003-09-05,655.7610043567611
2003-09-08,652.5469539741613
2003-09-09,656.6370950013688
2003-09-10,649.1027156573609
2003-09-11,640.8607672998891
2003-09-12,644.0101117314264
2003-09-15,643.608792915659
2003-09-16,664.3393939300609
2003-09-17,667.6299069433614
2003-09-18,674.3469238210682
2003-09-19,677.7947623196686
2003-09-22,669.0311107551914
2003-09-23,671.4109996530107
2003-09-24,676.2244085901572
2003-09-25,664.2307199763575
2003-09-26,662.1255237840562
2003-09-29,658.0928590201951
2003-09-30,650.4927442036561
2003-10-01,659.4776541097328
2003-10-02,674.0952179432333
2003-10-03,683.3658859002701
2003-10-06,676.4270538842629
2003-10-07,681.9711012494236
2003-10-08,670.8779237390188
2003-10-09,679.6008475492995
2003-10-10,684.9344211598183
2003-10-13,690.0308872694528
2003-10-14,691.0980676156098
2003-10-15,689.1448065467079
2003-10-16,692.2334505473428
2003-10-17,693.4061998265738
2003-10-20,691.2583898989855
2003-10-21,690.1687171773767
2003-10-22,680.5557632494292
2003-10-23,651.8423261755872
2003-10-24,652.6044985818276
2003-10-27,668.481597567117
2003-10-28,678.0048525426336
2003-10-29,685.0041565687645
2003-10-30,682.1169899755547
2003-10-31,670.1824463145323
2003-11-03,671.334570245331
2003-11-04,691.645551013875
2003-11-05,687.4819968834248
2003-11-06,676.2997617514582
2003-11-07,681.182874111055
2003-11-10,684.6348877209871
2003-11-11,668.872673545515
2003-11-12,661.7566767572066
2003-11-13,666.2420152990007
2003-11-14,657.8970310288647
2003-11-17,637.4375916753136
2003-11-18,635.1262917092525
2003-11-19,622.9041002525723
2003-11-20,633.5550331088212
2003-11-21,632.7266410425743
2003-11-24,638.755161497602
2003-11-25,640.3586932964229
2003-11-26,644.1177601241792
2003-11-27,643.7584981308194
2003-11-28,634.6401130087531
2003-12-01,648.1905305734754
2003-12-02,645.5185861472086
2003-12-03,644.307155530849
2003-12-04,650.4048177547181
2003-12-05,647.2502614404061
2003-12-08,636.7011220302014
2003-12-09,639.9407111763784
2003-12-10,627.8941659150585
2003-12-11,638.8647427819127
2003-12-12,638.8202785223799
2003-12-15,647.6062753348987
2003-12-16,639.2578225501031
2003-12-17,631.0146540097361
2003-12-18,630.9886592157841
2003-12-19,640.1964479623185
2003-12-22,643.3787451010808
2003-12-23,643.7860138091621
2003-12-24,640.3648679235642
2003-12-25,638.8246901911008
2003-12-26,641.074771456702
2003-12-29,642.5759444284672
2003-12-30,647.0316403657756
2003-12-31,641.36454896383
2004-01-01,641.36454896383
2004-01-02,643.6156774931584
2004-01-05,651.8919568930473
2004-01-06,648.1396546299787
2004-01-07,648.7833859912039
2004-01-08,647.2011788446092
2004-01-09,640.484313157034
2004-01-12,642.298658648198
2004-01-13,641.3331759337411
2004-01-14,645.3911607986126
2004-01-15,643.0616669176958
2004-01-16,657.370393532688
2004-01-19,660.7228788564241
2004-01-20,653.1432799245464
2004-01-21,650.9714364880955
2004-01-22,652.9860240441861
2004-01-23,657.5282206851807
2004-01-26,663.5500082394132
2004-01-27,662.7149643921188
2004-01-28,662.2185394593437
2004-01-29,668.4995699598176
2004-01-30,664.5944122501711
2004-02-02,668.2393707157505
2004-02-03,660.3463140180015
2004-02-04,653.9552626424128
2004-02-05,650.1752525419871
2004-02-06,644.8727423728425
2004-02-09,642.9128619478109
2004-02-10,643.620251896792
2004-02-11,644.5343048798794
2004-02-12,642.0188492512001
2004-02-13,646.6220972558898
2004-02-16,647.9720300890606
2004-02-17,647.0450781083558
2004-02-18,644.126655719766
2004-02-19,647.6183481720682
2004-02-20,642.4951155535022
2004-02-23,651.785486630743
2004-02-24,639.4035211244786
2004-02-25,644.8465757512927
2004-02-26,651.5332748183727
2004-02-27,665.2986263794376
2004-03-01,678.6279619737694
2004-03-02,682.0570994744294
2004-03-03,689.4567082252101
2004-03-04,683.4868940458766
2004-03-05,675.1875589939993
2004-03-08,672.4869519122263
2004-03-09,676.2015729060989
2004-03-10,683.8744495568151
2004-03-11,678.1853870955349
2004-03-12,673.7338937568413
2004-03-15,680.1324314982862
2004-03-16,682.6794881076931
2004-03-17,707.2948369516382
2004-03-18,712.1129390470524
2004-03-19,706.9822844450932
2004-03-22,700.4783224963517
2004-03-23,705.7151754828593
2004-03-24,720.5021858860894
2004-03-25,733.4178771506986
2004-03-26,749.2171226841393
2004-03-29,748.0083663636532
2004-03-30,743.4373565333608
2004-03-31,749.3749142352933
2004-04-01,742.4843696144607
2004-04-02,756.0852701182563
2004-04-05,763.220167636215
2004-04-06,759.9336653064915
2004-04-07,758.8862106480882
2004-04-08,758.9424120616862
2004-04-09,752.2905729974727
2004-04-12,760.4687717094372
2004-04-13,767.4839041177794
2004-04-14,754.5195456755255
2004-04-15,741.5284522954148
2004-04-16,744.3708012314563
2004-04-19,737.903197506152
2004-04-20,755.7330569737213
2004-04-21,750.0756029869403
2004-04-22,752.3023027292043
2004-04-23,762.3677503843975
2004-04-26,765.5010336805207
2004-04-27,752.4114663228166
2004-04-28,755.2874852236689
2004-04-29,747.4259513355007
2004-04-30,729.6039910138528
2004-05-03,731.3314238451954
2004-05-04,726.9930737034481
2004-05-05,732.6043768562962
2004-05-06,720.1016485886732
2004-05-07,706.8703207981658
2004-05-10,671.5104555012122
2004-05-11,677.8066617322794
2004-05-12,690.1796638496185
2004-05-13,673.7070534469399
2004-05-14,672.4923814870484
2004-05-17,650.5052522955115
2004-05-18,659.574947053341
2004-05-19,679.0647365409566
2004-05-20,680.8247499540204
2004-05-21,691.4863513641325
2004-05-24,694.5350928516821
2004-05-25,681.366226788861
2004-05-26,695.4579709961529
2004-05-27,690.1317734827636
2004-05-28,702.0028501069798
2004-05-31,700.9324622653792
2004-06-01,705.5143684478455
2004-06-02,698.9710354837631
2004-06-03,685.7262598069294
2004-06-04,689.775628375233
2004-06-07,708.76306394773
2004-06-08,714.3294721338387
2004-06-09,725.0448699038649
2004-06-10,729.5572939753412
2004-06-11,727.4591859511706
2004-06-14,717.6311440732296
2004-06-15,720.5761369294443
2004-06-16,735.4928405208212
2004-06-17,736.8676646486783
2004-06-18,727.0099554833167
2004-06-21,742.4681273407059
2004-06-22,740.4210216374487
2004-06-23,742.4300455459764
2004-06-24,752.7316769393856
2004-06-25,751.4825519977267
2004-06-28,753.072202682058
2004-06-29,753.926810198485
2004-06-30,746.5479782415198
2004-07-01,754.564267078092
2004-07-02,736.8510902769627
2004-07-05,724.9350738517317
2004-07-06,722.3234990841489
2004-07-07,716.9168409539539
2004-07-08,710.9648877405903
2004-07-09,721.8078188078393
2004-07-12,728.4089359570528
2004-07-13,730.6026587062747
2004-07-14,715.7657661335738
2004-07-15,714.7949854761024
2004-07-16,717.9842473472892
2004-07-19,722.0719902779477
2004-07-20,719.583775623188
2004-07-21,724.8443839519045
2004-07-22,717.9871389018541
2004-07-23,718.5072334117184
2004-07-26,714.954302157877
2004-07-27,709.3989482618047
2004-07-28,712.3850400258501
2004-07-29,707.7355175520662
2004-07-30,722.6216588495546
2004-08-02,725.7840380937101
2004-08-03,720.4883713808655
2004-08-04,711.0547894197699
2004-08-05,710.9497666589637
2004-08-06,703.2234573081957
2004-08-09,697.1723843715275
2004-08-10,691.0197686221434
2004-08-11,701.6151021691363
2004-08-12,698.325480546923
2004-08-13,682.2954041619431
2004-08-16,677.5794292846476
2004-08-17,683.9919995733111
2004-08-18,689.746233016228
2004-08-19,692.7201462548584
2004-08-20,694.6176427248956
2004-08-23,702.6839555492709
2004-08-24,707.6621229533497
2004-08-25,713.5175491592079
2004-08-26,717.9806732576391
2004-08-27,726.1566636861107
2004-08-30,722.3005829942738
2004-08-31,712.7703974794662
2004-09-01,717.0283959042956
2004-09-02,718.4249686559807
2004-09-03,711.5820928488271
2004-09-06,722.4296793811275
2004-09-07,726.6396541387941
2004-09-08,725.3444411535498
2004-09-09,713.0187449815501
2004-09-10,705.0583249384274
2004-09-13,708.9221156704057
2004-09-14,711.8443911675007
2004-09-15,709.279270153367
2004-09-16,710.8703789601973
2004-09-17,704.5182775157715
2004-09-20,706.8517716011006
2004-09-21,699.177371479464
2004-09-22,695.4223974291587
2004-09-23,694.0551845355503
2004-09-24,688.2105309933476
2004-09-27,683.5517033433307
2004-09-28,678.8053628786628
2004-09-29,682.2396328411374
2004-09-30,684.6681329443239
2004-10-01,692.6336012253006
2004-10-04,706.8091205369813
2004-10-05,706.9218624250242
2004-10-06,709.4311788587978
2004-10-07,706.90777918878
2004-10-08,708.4238792070756
2004-10-11,713.8414993176656
2004-10-12,707.2888388083209
2004-10-13,707.6844377502148
2004-10-14,694.9349347819458
2004-10-15,689.7966702562967
2004-10-18,686.1185476153942
2004-10-19,696.8916458721255
2004-10-20,686.2034866824943
2004-10-21,686.4371695042322
2004-10-22,685.9450163202955
2004-10-25,674.8147609679992
2004-10-26,673.7160115186762
2004-10-27,676.5457086101576
2004-10-28,685.9108505563111
2004-10-29,683.886855862962
2004-11-01,680.7869943384178
2004-11-02,692.5778053118489
2004-11-03,687.6958029232992
2004-11-04,685.876890544115
2004-11-05,691.4051297779705
2004-11-08,685.3463940916683
2004-11-09,686.2417944211837
2004-11-10,679.5471584462463
2004-11-11,675.7203719186199
2004-11-12,687.7749476538372
2004-11-15,698.26988556812
2004-11-16,694.4011346973368
2004-11-17,694.7162277546316
2004-11-18,693.3888572634734
2004-11-19,698.7044945736211
2004-11-22,685.7702882336719
2004-11-23,681.24803408528
2004-11-24,684.5149392908625
2004-11-25,685.7098760655879
2004-11-26,680.0029219527485
2004-11-29,686.2171516150057
2004-11-30,681.1622344333338
2004-12-01,673.6134230357433
2004-12-02,684.528728789858
2004-12-03,685.8487425013861
2004-12-06,676.8777484057129
2004-12-07,670.3488982562101
2004-12-08,669.9731880897823
2004-12-09,662.5774363988036
2004-12-10,660.3890242773498
2004-12-13,665.037509945057
2004-12-14,667.6439979958919
2004-12-15,671.9060124304045
2004-12-16,676.0030099698075
2004-12-17,683.1941551701494
2004-12-20,676.8472235423386
2004-12-21,677.6112718709165
2004-12-22,683.945077563327
2004-12-23,681.1193037762372
2004-12-24,687.0178703749649
2004-12-27,685.254091772974
2004-12-28,687.4774549340596
2004-12-29,681.4286779799213
2004-12-30,693.1597454267359
