Date,EGYPT
2000-12-29,100.0
2001-01-01,100.15646548574466
2001-01-02,100.61615553372184
2001-01-03,97.92189165343119
2001-01-04,99.70195494830374
2001-01-05,98.96334434315948
2001-01-08,97.11626305346749
2001-01-09,99.5690006173469
2001-01-10,97.58303478195705
2001-01-11,99.12299786568146
2001-01-12,99.24311945703853
2001-01-15,98.99280558346987
2001-01-16,99.32536165102046
2001-01-17,98.95743578970104
2001-01-18,96.18987469634811
2001-01-19,97.15681387092374
2001-01-22,98.3046392187074
2001-01-23,97.20419404432221
2001-01-24,99.95044831486959
2001-01-25,103.29559988723706
2001-01-26,103.04731375079453
2001-01-29,107.39652760205936
2001-01-30,104.59408165794979
2001-01-31,104.26240336612237
2001-02-01,104.08875888859428
2001-02-02,104.85825847217097
2001-02-05,101.68973397708311
2001-02-06,101.68168184271714
2001-02-07,102.0376132928604
2001-02-08,102.76388560401438
2001-02-09,102.14127632198203
2001-02-12,99.51344814022686
2001-02-13,99.50142966873274
2001-02-14,99.92171410328767
2001-02-15,100.40899948434479
2001-02-16,99.07679162877854
2001-02-19,97.55447960725884
2001-02-20,100.52100073239079
2001-02-21,98.74715493260426
2001-02-22,97.20519549831243
2001-02-23,97.15168608760104
2001-02-26,91.52750520762552
2001-02-27,93.53654636661
2001-02-28,93.10761631253216
2001-03-01,93.53895481994931
2001-03-02,92.95902329888493
2001-03-05,93.60943627137445
2001-03-06,93.46857942401856
2001-03-07,96.28139549637964
2001-03-08,94.77791676611692
2001-03-09,94.78300223678094
2001-03-12,93.3892613597525
2001-03-13,92.04084904612098
2001-03-14,91.78144546912779
2001-03-15,92.56212406853982
2001-03-16,93.58411149761308
2001-03-19,90.71950839852525
2001-03-20,92.73642149514468
2001-03-21,91.6279789672814
2001-03-22,91.81924720159918
2001-03-23,90.84769655099443
2001-03-26,90.58013734382159
2001-03-27,90.02250099074742
2001-03-28,89.24926224327429
2001-03-29,88.82132846105698
2001-03-30,88.62037522924463
2001-04-02,86.30768014557579
2001-04-03,88.43495959948301
2001-04-04,88.63067275886809
2001-04-05,89.69719152994959
2001-04-06,89.22449872497123
2001-04-09,91.65987973045982
2001-04-10,91.59075370646988
2001-04-11,95.55388337697387
2001-04-12,94.39872479589054
2001-04-13,94.39872479589054
2001-04-16,95.37548418962842
2001-04-17,92.45924850141492
2001-04-18,91.1124963688183
2001-04-19,91.560741844739
2001-04-20,90.32116902056343
2001-04-23,93.14358242765407
2001-04-24,93.16436960060686
2001-04-25,92.76591391420683
2001-04-26,91.07207702585356
2001-04-27,92.01590842184162
2001-04-30,92.80113234675609
2001-05-01,92.32258459815148
2001-05-02,94.82654945295772
2001-05-03,94.9658654984826
2001-05-04,94.80671372121014
2001-05-07,97.63627256873784
2001-05-08,99.48749445562689
2001-05-09,98.30394499622167
2001-05-10,100.15332457650571
2001-05-11,100.95926104296427
2001-05-14,102.8359993198131
2001-05-15,100.83093264213275
2001-05-16,100.55047506107985
2001-05-17,101.9952102322076
2001-05-18,102.50698914088784
2001-05-21,101.3767179814801
2001-05-22,103.70026885254975
2001-05-23,104.0215217490539
2001-05-24,105.89323045855882
2001-05-25,105.98592411267173
2001-05-28,106.91173983424908
2001-05-29,105.75732757078084
2001-05-30,104.96576454105247
2001-05-31,103.63708238115986
2001-06-01,103.77788531664136
2001-06-04,103.72379680936064
2001-06-05,99.77396379578745
2001-06-06,99.13450783729574
2001-06-07,100.06533105759596
2001-06-08,100.29533918580049
2001-06-11,100.16952924407728
2001-06-12,99.97626993704154
2001-06-13,99.51589591335487
2001-06-14,99.2368468492943
2001-06-15,98.84551620757821
2001-06-18,97.05557358113654
2001-06-19,96.24042307353116
2001-06-20,96.28482433790764
2001-06-21,96.39860159977147
2001-06-22,96.30269943291773
2001-06-25,95.35047940031318
2001-06-26,94.36853863464125
2001-06-27,93.75628697151642
2001-06-28,95.43572696150035
2001-06-29,95.18983192099512
2001-07-02,97.82628131653918
2001-07-03,98.33986058301315
2001-07-04,99.84182894731615
2001-07-05,99.92893235795306
2001-07-06,99.02963113128587
2001-07-09,99.51498581127366
2001-07-10,97.3428795168429
2001-07-11,95.26665565233729
2001-07-12,96.56915920101889
2001-07-13,96.65987173241183
2001-07-16,92.23358410775988
2001-07-17,89.82954661929273
2001-07-18,88.05871297241268
2001-07-19,86.89139902546232
2001-07-20,86.57781947922848
2001-07-23,87.54479688006596
2001-07-24,87.25589672740836
2001-07-25,86.26197098036147
2001-07-26,84.54313667590533
2001-07-27,84.8722677971031
2001-07-30,84.46916029729178
2001-07-31,82.04879223873736
2001-08-01,80.55903717886048
2001-08-02,79.96757035043468
2001-08-03,79.62447814389563
2001-08-06,76.6234430686672
2001-08-07,77.78972088225123
2001-08-08,77.97528637476832
2001-08-09,78.42042308051414
2001-08-10,77.83797396733448
2001-08-13,79.87497816580803
2001-08-14,81.64796141699601
2001-08-15,77.8818833410032
2001-08-16,76.77708367965423
2001-08-17,76.46295563012207
2001-08-20,77.9746118009339
2001-08-21,76.16031189923483
2001-08-22,74.68088323482446
