Date,CHINA A INCLUSION RMB
2014-12-12,807.1712776129401
2014-12-15,813.3481115470006
2014-12-16,831.3000158469972
2014-12-17,855.8386876707515
2014-12-18,858.0057690904971
2014-12-19,873.2393094614532
2014-12-22,882.545013488854
2014-12-23,865.6346121167132
2014-12-24,838.0543501265252
2014-12-25,868.4099305315074
2014-12-26,900.8288641015671
2014-12-29,902.5497711977054
2014-12-30,910.1964683550989
2014-12-31,936.07249359301
2015-01-01,936.07249359301
2015-01-02,941.519073082766
2015-01-05,979.7447874718403
2015-01-06,981.7088146667936
2015-01-07,992.9738920276784
2015-01-08,967.8607441169247
2015-01-09,962.9409952881413
2015-01-12,953.9154529884639
2015-01-13,956.3403036136874
2015-01-14,953.5934438823595
2015-01-15,1003.0454530434093
2015-01-16,1016.5675846246982
2015-01-19,919.992535659962
2015-01-20,934.3892732155886
2015-01-21,977.6869902134974
2015-01-22,997.182380638624
2015-01-23,1011.2325171628293
2015-01-26,1011.9796735756767
2015-01-27,991.8162599143308
2015-01-28,980.9054227040007
2015-01-29,968.6854605013332
2015-01-30,959.0737914523744
2015-02-02,928.5571167491331
2015-02-03,943.1799434875202
2015-02-04,938.1001854799733
2015-02-05,925.7162454171842
2015-02-06,917.7164074949645
2015-02-09,928.6312765024755
2015-02-10,947.3390616287966
2015-02-11,954.3302710305495
2015-02-12,951.9819951359096
2015-02-13,956.6928177852121
2015-02-16,959.3603192035363
2015-02-17,965.9292878359333
2015-02-18,969.1174538610046
2015-02-19,966.6500989457704
2015-02-20,968.5207329059945
2015-02-23,969.7149105677745
2015-02-24,971.2117801924493
2015-02-25,957.2165412083557
2015-02-26,994.8686081658064
2015-02-27,993.3773900859593
2015-03-02,999.99535309321
2015-03-03,971.659771423059
2015-03-04,986.0841731500286
2015-03-05,980.2266339976619
2015-03-06,993.974973777477
2015-03-09,1012.959588289108
2015-03-10,1019.7617015917222
2015-03-11,1034.6206340841086
2015-03-12,1052.7900209210256
2015-03-13,1069.85378468255
2015-03-16,1086.8198374359865
2015-03-17,1104.6572469395207
2015-03-18,1130.8651967236642
2015-03-19,1137.5250645870597
2015-03-20,1130.799467395707
2015-03-23,1136.686284627235
2015-03-24,1139.4867338885647
2015-03-25,1117.7657485036095
2015-03-26,1132.6671400233986
2015-03-27,1138.1422755937622
2015-03-30,1184.1114887867266
2015-03-31,1182.9557645443665
2015-04-01,1200.2801214168526
2015-04-02,1183.8133273153512
2015-04-03,1196.1227419077811
2015-04-06,1179.753091839528
2015-04-07,1227.4031854556783
2015-04-08,1254.2701718783105
2015-04-09,1256.3363395377874
2015-04-10,1284.3038143422507
2015-04-13,1313.1970588250033
2015-04-14,1309.5051123483734
2015-04-15,1313.0497561980565
2015-04-16,1345.5833975574435
2015-04-17,1369.451803375488
2015-04-20,1356.7221635690069
2015-04-21,1378.8575511402212
2015-04-22,1415.364962184236
2015-04-23,1403.5985247962162
2015-04-24,1386.6899348185111
2015-04-27,1416.964772026629
2015-04-28,1395.1547619828539
2015-04-29,1374.9218652894474
2015-04-30,1357.4131010044844
2015-05-01,1355.356872649209
2015-05-04,1373.4897776540777
2015-05-05,1316.7222235279
2015-05-06,1278.7459250644615
2015-05-07,1260.2798836029642
2015-05-08,1286.2607453122157
2015-05-11,1326.9567181397338
2015-05-12,1330.0197444952908
2015-05-13,1305.7872766087348
2015-05-14,1298.9536980889332
2015-05-15,1267.8461759159372
2015-05-18,1256.6351899063495
2015-05-19,1327.274392962219
2015-05-20,1334.7977910871136
2015-05-21,1355.1356462159051
2015-05-22,1403.6637928021612
2015-05-25,1450.8739075913766
2015-05-26,1487.5908230307393
2015-05-27,1482.7080111122866
2015-05-28,1380.4964072114183
2015-05-29,1370.123681769094
2015-06-01,1444.8616822202544
2015-06-02,1432.7396335525407
2015-06-03,1410.9755892435924
2015-06-04,1420.197893240509
2015-06-05,1459.679752948156
2015-06-08,1491.813638982176
2015-06-09,1473.260526034852
2015-06-10,1453.6766682493105
2015-06-11,1455.9070589505432
2015-06-12,1457.9287864495527
2015-06-15,1431.5947007180519
2015-06-16,1386.6204426516429
2015-06-17,1406.6141332093862
2015-06-18,1331.8466346886955
2015-06-19,1261.7735262775484
2015-06-22,1254.3002043783924
2015-06-23,1324.058854401555
2015-06-24,1353.9766366231456
2015-06-25,1308.0708950235335
2015-06-26,1212.04240140976
2015-06-29,1175.2927115446332
2015-06-30,1255.4504804815738
2015-07-01,1196.4507681295472
2015-07-02,1153.4154801686188
2015-07-03,1087.6825693469964
2015-07-06,1128.0945986581446
2015-07-07,1129.824446574792
2015-07-08,1041.9533922974772
2015-07-09,1114.079318653681
2015-07-10,1162.8951983922736
2015-07-13,1204.6347366497753
2015-07-14,1170.6973615616878
2015-07-15,1134.924938121809
2015-07-16,1147.863003418918
2015-07-17,1196.498761372456
2015-07-20,1198.159682892086
2015-07-21,1194.371326591748
2015-07-22,1195.084571933704
2015-07-23,1211.5198236683427
2015-07-24,1192.0506126489388
2015-07-27,1074.9048026286146
2015-07-28,1078.3284897443036
2015-07-29,1113.461405179127
2015-07-30,1091.442975900656
2015-07-31,1079.6186191592378
2015-08-03,1092.0486454777058
2015-08-04,1125.512522319747
2015-08-05,1113.2157706212965
2015-08-06,1097.6372327856595
2015-08-07,1115.5097308694985
2015-08-10,1164.796852655632
2015-08-11,1131.788411346165
2015-08-12,1094.6151227986893
2015-08-13,1114.7979329849727
2015-08-14,1117.6354411621116
2015-08-17,1120.9619686480592
2015-08-18,1053.8002432767203
2015-08-19,1066.8698641441438
2015-08-20,1019.1848913237827
2015-08-21,964.6675392925517
2015-08-24,857.171355995505
2015-08-25,804.7276385045262
2015-08-26,799.0811742055098
2015-08-27,862.913434646083
2015-08-28,902.461107254572
2015-08-31,915.8190965267418
2015-09-01,914.6018830096286
2015-09-02,920.0509104831372
2015-09-03,931.1613346713716
2015-09-04,929.5696774936686
2015-09-07,890.9905456174929
2015-09-08,911.3887941149266
2015-09-09,929.8449758528816
2015-09-10,913.0756910287425
2015-09-11,905.1469685565661
2015-09-14,890.3544144587971
2015-09-15,858.0840851825
2015-09-16,899.3185649219706
2015-09-17,879.3438815385557
2015-09-18,878.0077161590173
2015-09-21,906.3086650333363
2015-09-22,919.413248554566
2015-09-23,894.4215888959405
2015-09-24,888.765597000557
2015-09-25,884.1566740218432
2015-09-28,883.6453291980829
2015-09-29,866.2213019058919
2015-09-30,879.2704340497443
2015-10-01,876.0135862263719
2015-10-02,870.4586244583629
2015-10-05,875.4275716969423
2015-10-06,871.424684371861
2015-10-07,873.4409735766016
2015-10-08,896.1275657047893
2015-10-09,902.4957935803385
2015-10-12,934.8733044819677
2015-10-13,930.508266380375
2015-10-14,915.2663944937945
2015-10-15,940.048782792235
2015-10-16,952.0270647005541
2015-10-19,957.395070192918
2015-10-20,968.1676571764467
2015-10-21,941.4136093755665
2015-10-22,968.5918319458267
2015-10-23,990.3450312967474
2015-10-26,994.1883577039083
2015-10-27,992.2368246736469
2015-10-28,972.5257332051319
2015-10-29,984.4806054846639
2015-10-30,984.0820306508685
2015-11-02,965.6703533440194
2015-11-03,969.8267632241717
2015-11-04,1023.3368299113064
2015-11-05,1048.3433684688168
2015-11-06,1083.5850220177401
2015-11-09,1096.275340494584
2015-11-10,1098.1453938849918
2015-11-11,1093.8161877743578
2015-11-12,1080.3039329165074
2015-11-13,1068.1823723374869
2015-11-16,1073.4981825356315
2015-11-17,1080.2526549050424
2015-11-18,1067.8445450985669
2015-11-19,1073.9766170762337
2015-11-20,1079.4116030936882
2015-11-23,1076.33758763304
2015-11-24,1073.3805635577744
2015-11-25,1084.0771630117936
2015-11-26,1076.2665581040815
2015-11-27,1017.7664154693578
2015-11-30,1023.3279193992762
2015-12-01,1025.4167816568531
2015-12-02,1067.5276232577119
2015-12-03,1047.2642902889406
2015-12-04,1020.5744176872303
2015-12-07,1025.0918150896266
2015-12-08,1002.5935102539511
2015-12-09,996.0225051806847
2015-12-10,992.9903815176194
2015-12-11,981.1067431311136
2015-12-14,1007.6606347375562
2015-12-15,1010.2479776584092
2015-12-16,1004.5081611433842
2015-12-17,1031.997532677032
2015-12-18,1032.6160441185054
2015-12-21,1051.3552927880107
2015-12-22,1048.9208462323888
2015-12-23,1054.52003817272
2015-12-24,1035.5749752338481
2015-12-25,1039.364229193786
2015-12-28,1007.3913226488605
2015-12-29,1023.3315864935068
2015-12-30,1022.6767221554977
2015-12-31,1017.4344582463668
2016-01-01,1017.4344582463666
2016-01-04,947.4444512658955
2016-01-05,958.8632727257695
2016-01-06,968.4220930304251
2016-01-07,888.6358203409256
2016-01-08,903.5806531538822
2016-01-11,863.7026483739086
2016-01-12,873.282887250512
2016-01-13,855.227995951734
2016-01-14,871.4446011251869
2016-01-15,833.4838250392047
2016-01-18,841.9914320053272
2016-01-19,867.1325842117648
2016-01-20,853.4240285935315
2016-01-21,833.6967308288312
2016-01-22,842.6323928001613
2016-01-25,845.6547995176368
2016-01-26,791.3714217933738
2016-01-27,787.2351463509715
2016-01-28,761.273324339733
2016-01-29,795.0354053285688
2016-02-01,775.5732426896839
2016-02-02,791.228533881354
2016-02-03,776.6193848544578
2016-02-04,778.1371885973983
2016-02-05,775.7181798204626
2016-02-08,775.4398328620161
2016-02-09,764.3322460612162
2016-02-10,772.1841562221916
2016-02-11,762.0413044324349
2016-02-12,768.7847329090469
2016-02-15,779.0951307202436
2016-02-16,800.9831066595661
2016-02-17,808.2099453861928
2016-02-18,809.0326916737519
2016-02-19,807.3392229757699
2016-02-22,833.10043048021
2016-02-23,824.5122896704183
2016-02-24,830.3306984749324
2016-02-25,777.568055440948
2016-02-26,794.5276154994405
2016-02-29,780.5599087476385
2016-03-01,795.8776483450437
2016-03-02,832.2012006454283
2016-03-03,827.1852154139423
2016-03-04,836.2072083341313
2016-03-07,841.5535121739865
2016-03-08,836.4493994346614
2016-03-09,828.5123770223616
2016-03-10,802.0311730597946
2016-03-11,804.4239710581935
2016-03-14,820.6259165978031
2016-03-15,820.836201520207
2016-03-16,826.8151875415952
2016-03-17,820.6703963718954
2016-03-18,837.2165792098617
2016-03-21,859.3921373879788
2016-03-22,854.8020684841794
2016-03-23,860.5612942552091
2016-03-24,844.1901210319468
2016-03-25,848.7287011368937
2016-03-28,837.1267853048947
2016-03-29,830.719750980878
2016-03-30,843.674799845359
2016-03-31,842.1016898526127
2016-04-01,847.2485630057835
2016-04-04,844.5314718886449
2016-04-05,854.2885627646708
2016-04-06,850.8940510352529
2016-04-07,838.6226862661198
2016-04-08,830.0016101869063
2016-04-11,840.2303557063018
2016-04-12,842.8156441586469
2016-04-13,860.5142141503221
2016-04-14,862.8298255399484
2016-04-15,860.1864104727091
2016-04-18,846.4653539461341
2016-04-19,846.5349863111693
2016-04-20,835.0811843083882
2016-04-21,832.0353242089378
2016-04-22,837.253165600582
2016-04-25,829.924653347564
2016-04-26,831.8026454465552
2016-04-27,827.528514933322
2016-04-28,827.2679375905359
2016-04-29,815.9618227479407
2016-05-02,811.7096223427749
2016-05-03,826.9951975546866
2016-05-04,824.4060797817032
2016-05-05,831.6083148061715
2016-05-06,808.9410506198757
2016-05-09,792.2636555892758
2016-05-10,791.7374658168143
2016-05-11,793.8330658301917
2016-05-12,797.5113889222259
2016-05-13,800.0095606139705
2016-05-16,802.7278354643107
2016-05-17,799.8429849487135
2016-05-18,797.6616153974334
2016-05-19,800.2949664647745
2016-05-20,803.8694178843286
2016-05-23,806.1438567691746
2016-05-24,802.4162929684344
2016-05-25,802.0326440826224
2016-05-26,800.1603781300028
2016-05-27,803.7734036262596
2016-05-30,802.6411898203031
2016-05-31,828.7571810272603
2016-06-01,823.3690669220114
2016-06-02,826.3784664911333
2016-06-03,819.0374992540451
2016-06-06,817.3172092110892
2016-06-07,817.1267764527867
2016-06-08,811.7376787660894
2016-06-09,816.611473490922
2016-06-10,818.6353833167901
2016-06-13,792.584537269678
2016-06-14,801.9874477451198
2016-06-15,810.7393171621667
2016-06-16,813.3583237914143
2016-06-17,809.6555561802624
2016-06-20,805.6537057608097
2016-06-21,808.7300220392551
2016-06-22,814.8769927128855
2016-06-23,806.724840308937
2016-06-24,809.1961614116814
2016-06-27,827.7995452499558
2016-06-28,825.1810504114342
2016-06-29,826.0799333979777
2016-06-30,826.529625281077
2016-07-01,824.7296252733755
2016-07-04,840.4269252396999
2016-07-05,846.0644379386937
2016-07-06,849.0104160324241
2016-07-07,850.7743197332563
2016-07-08,848.6692004525395
2016-07-11,851.9187320256063
2016-07-12,869.7577374944921
2016-07-13,869.2470736993048
2016-07-14,867.8701386025958
2016-07-15,872.8051526532452
2016-07-18,866.832035426142
2016-07-19,868.5823424441511
2016-07-20,867.1316008554712
2016-07-21,872.7685711523197
2016-07-22,866.6150894227752
2016-07-25,866.9094697458792
2016-07-26,877.6303709607433
2016-07-27,866.0683089052199
2016-07-28,861.3905981508616
2016-07-29,850.3845212492452
2016-08-01,846.4352379583731
2016-08-02,845.5630001320391
2016-08-03,851.8060223551508
2016-08-04,853.3747957500725
2016-08-05,857.9302316069699
2016-08-08,863.0599507528968
2016-08-09,865.6005934765043
2016-08-10,861.0645209449918
2016-08-11,858.3370349790584
2016-08-12,874.2688238876027
2016-08-15,898.1862037464199
2016-08-16,889.1216209568051
2016-08-17,886.4119756742948
2016-08-18,879.9284524684018
2016-08-19,879.1367498546176
2016-08-22,870.3715819810565
2016-08-23,874.696412704215
2016-08-24,876.7370603189847
2016-08-25,868.5267523249378
2016-08-26,865.9538978670712
2016-08-29,873.5145027683724
2016-08-30,876.4208137707215
2016-08-31,880.8296068007046
2016-09-01,869.8649625082262
2016-09-02,874.341264827765
2016-09-05,877.6568611637118
2016-09-06,874.4611928129872
2016-09-07,876.396244678055
2016-09-08,873.1881252161777
2016-09-09,870.8726460396712
2016-09-12,855.09218432751
2016-09-13,852.7526276926187
2016-09-14,847.479017705687
2016-09-15,847.7805043715375
2016-09-16,853.9320963140345
2016-09-19,858.723334608048
2016-09-20,857.7596658102082
2016-09-21,862.049418603557
2016-09-22,859.6783945084521
2016-09-23,858.9077452130188
2016-09-26,841.1878758566653
2016-09-27,851.6310177493624
2016-09-28,848.5087615800763
2016-09-29,849.5359586021262
2016-09-30,851.1656310423306
2016-10-03,852.683130830246
2016-10-04,857.2682704475443
2016-10-05,854.0535144333659
2016-10-06,856.4623146934414
2016-10-07,855.8492695972532
2016-10-10,863.8796682186149
2016-10-11,874.0190258495719
2016-10-12,875.0351588570383
2016-10-13,872.399028234029
2016-10-14,876.8718137789292
2016-10-17,868.9800752789297
2016-10-18,882.969388322204
2016-10-19,882.8014680207426
2016-10-20,886.6190292420293
2016-10-21,892.2771408918737
2016-10-24,900.4079150493553
2016-10-25,901.145133359733
2016-10-26,893.7188842309326
2016-10-27,890.0809841820623
2016-10-28,886.9402291222893
2016-10-31,884.6888305951426
2016-11-01,883.1941895287295
2016-11-02,872.4741587939033
2016-11-03,883.589157625808
2016-11-04,878.9438185318295
2016-11-07,885.6180696285825
2016-11-08,887.8071031121165
2016-11-09,890.3794994254566
2016-11-10,903.6868859595554
2016-11-11,911.1706407777895
2016-11-14,923.6199558250574
2016-11-15,919.5662059633754
2016-11-16,922.0967332073154
2016-11-17,924.3232161951325
2016-11-18,924.1389328730548
2016-11-21,926.5453615163404
2016-11-22,937.5220445853929
2016-11-23,943.5197609574547
2016-11-24,940.814662405526
2016-11-25,946.2712108006951
2016-11-28,954.969864418733
2016-11-29,962.6356591970641
2016-11-30,955.1903949312671
2016-12-01,961.3678395129598
2016-12-02,949.8554804889442
2016-12-05,928.0590400113105
2016-12-06,926.6158838004227
2016-12-07,927.528615981268
2016-12-08,940.538124347609
2016-12-09,951.5784294484752
2016-12-12,921.8583468234756
2016-12-13,919.5403111748192
2016-12-14,911.3832357377005
2016-12-15,917.143320651121
2016-12-16,915.883071083605
2016-12-19,911.0016129418489
2016-12-20,910.3150178627501
2016-12-21,914.5028605051529
2016-12-22,911.9899999212093
2016-12-23,904.7114629592097
2016-12-26,909.1230329827879
2016-12-27,906.6884704245157
2016-12-28,908.0365115620759
2016-12-29,898.9127662724002
2016-12-30,897.9041469953551
2017-01-02,897.9041469953553
2017-01-03,921.0277532235351
2017-01-04,920.7759063802928
2017-01-05,919.1566957711544
2017-01-06,911.0627449404974
2017-01-09,916.6857241797481
2017-01-10,913.1657948420956
2017-01-11,917.2426475053376
2017-01-12,899.7967302724312
2017-01-13,903.2538215732528
2017-01-16,907.566278685157
2017-01-17,904.1107892511772
2017-01-18,913.3223303158891
2017-01-19,911.4822174373293
2017-01-20,912.2000762943067
2017-01-23,912.0021103809614
2017-01-24,912.963389874924
2017-01-25,913.9638351494326
2017-01-26,923.5734416781783
2017-01-27,920.3814172662318
2017-01-30,921.6297130805015
2017-01-31,911.7371391268287
2017-02-01,915.8047460306377
2017-02-02,911.7793237906475
2017-02-03,907.5346557504527
2017-02-06,914.5683202817778
2017-02-07,914.7821097177666
2017-02-08,918.7360387641244
2017-02-09,927.786905291223
2017-02-10,935.1342026447484
2017-02-13,943.2816483451566
2017-02-14,948.6906503379114
2017-02-15,944.2917442852143
2017-02-16,942.4575105040592
2017-02-17,938.826220115439
2017-02-20,952.7905825954125
2017-02-21,962.5132017350642
2017-02-22,964.5984749133643
2017-02-23,955.4070250445118
2017-02-24,958.1703865469058
2017-02-27,946.0005922968178
2017-02-28,947.2960055381004
2017-03-01,954.0082879025796
2017-03-02,950.1493243469638
2017-03-03,942.6155092473193
2017-03-06,944.0907388593242
2017-03-07,946.3481326187309
2017-03-08,946.5866095504352
2017-03-09,937.7905758423824
2017-03-10,930.1749437346054
2017-03-13,937.8614282939476
2017-03-14,939.0142759163806
2017-03-15,942.4302273771049
2017-03-16,940.2603396310415
2017-03-17,928.5043972622267
2017-03-20,929.2876333228394
2017-03-21,929.6461144032456
2017-03-22,927.3132798102166
2017-03-23,930.9238608439263
2017-03-24,937.133851312628
2017-03-27,929.2529101757086
2017-03-28,927.0420514927786
2017-03-29,936.2755714352106
2017-03-30,931.1253237032817
2017-03-31,939.2521005896768
2017-04-03,943.0434960672981
2017-04-04,942.1148684100996
2017-04-05,955.8391551541465
2017-04-06,959.7085176099815
2017-04-07,965.2311351221716
2017-04-10,965.0958769263301
2017-04-11,967.6364913048352
2017-04-12,968.349911250505
2017-04-13,970.0326787424254
2017-04-14,962.5533821353612
2017-04-17,956.5620164485564
2017-04-18,949.6349329789201
2017-04-19,941.9670039985216
2017-04-20,941.8522768466283
2017-04-21,950.4482495695704
2017-04-24,925.2846924646286
2017-04-25,922.6511226170976
2017-04-26,927.4561258563526
2017-04-27,927.4129106741839
2017-04-28,923.3076091725096
2017-05-01,920.9396116403977
2017-05-02,919.107607865563
2017-05-03,916.019328761485
2017-05-04,910.3162830213578
2017-05-05,901.5503316778295
2017-05-08,899.7315505694648
2017-05-09,901.5707600319471
2017-05-10,899.8901525332731
2017-05-11,905.1303292388218
2017-05-12,909.1560565636628
2017-05-15,909.0345302255059
2017-05-16,908.5434954665941
2017-05-17,897.9200953504811
2017-05-18,896.8999045913406
2017-05-19,892.502031992544
2017-05-22,889.9326988230237
2017-05-23,896.8171611758135
2017-05-24,900.3125264773776
2017-05-25,916.6614796859783
2017-05-26,919.1825688035352
2017-05-29,919.7582400911463
2017-05-30,919.7170968014976
2017-05-31,921.8084167157363
2017-06-01,928.9589629389036
2017-06-02,920.0782426956997
2017-06-05,918.6305791437902
2017-06-06,924.6174192667793
2017-06-07,936.7655465286396
2017-06-08,946.3850663395799
2017-06-09,954.1957961223176
2017-06-12,950.9687649393701
2017-06-13,952.3980257893442
2017-06-14,936.1237856399932
2017-06-15,943.8627894401824
2017-06-16,935.789822359368
2017-06-19,947.1100511687872
2017-06-20,946.7679603862538
2017-06-21,956.6863014677043
2017-06-22,957.4292789229258
2017-06-23,960.00041783129
2017-06-26,971.2797622723576
2017-06-27,970.0997536215681
2017-06-28,958.2227672633647
2017-06-29,961.3666750833455
2017-06-30,962.5331358371033
2017-07-03,958.7335356622511
2017-07-04,950.7325539795869
2017-07-05,963.5368924826632
2017-07-06,957.1081424690676
2017-07-07,958.5521478805188
2017-07-10,959.5691336862847
2017-07-11,962.8895385086064
2017-07-12,961.3158579812126
2017-07-13,973.7169758514608
2017-07-14,976.1251938350586
2017-07-17,967.1040550434165
2017-07-18,961.5209442444733
2017-07-19,984.5950510815949
2017-07-20,977.4041899241765
2017-07-21,971.7706347060168
2017-07-24,980.0489475745079
2017-07-25,972.2344871796874
2017-07-26,970.5805553463789
2017-07-27,970.5903483202792
2017-07-28,966.0503802481593
2017-07-31,969.0720108387168
2017-08-01,977.2387231170601
2017-08-02,970.7833001441908
2017-08-03,959.8024083792293
2017-08-04,966.8523552095344
2017-08-07,967.6481095895336
2017-08-08,975.3316579033009
2017-08-09,977.7608617631682
2017-08-10,977.5106227284462
2017-08-11,954.6474755814156
2017-08-14,966.3785900993305
2017-08-15,974.208473116885
2017-08-16,970.6454811759576
2017-08-17,975.9409619047693
2017-08-18,974.8713584040108
2017-08-21,973.9472744976568
2017-08-22,981.3273801150267
2017-08-23,978.1445951553056
2017-08-24,973.9569620650202
2017-08-25,984.9849254775748
2017-08-28,994.7517563078906
2017-08-29,992.3422323222574
2017-08-30,1002.3814515134583
2017-08-31,1000.0
2017-09-01,1006.467719274003
2017-09-04,1015.4307457068226
2017-09-05,1012.6711535312519
2017-09-06,1014.0736093951807
2017-09-07,1006.432378707307
2017-09-08,1010.2321515928959
2017-09-11,1004.7534676515147
2017-09-12,1009.2350541908878
2017-09-13,1013.7499062588028
2017-09-14,1010.4555311070206
2017-09-15,1005.0025062804535
2017-09-18,1006.0368022029858
2017-09-19,997.9330169415141
2017-09-20,1001.3261900464696
2017-09-21,1003.1218400349043
2017-09-22,999.112148037832
2017-09-25,999.4548992654619
2017-09-26,1007.3713042978492
2017-09-27,1009.0756567634128
2017-09-28,999.5867759601001
2017-09-29,1003.852414546869
2017-10-02,1011.2085246057499
2017-10-03,1009.6170185693205
2017-10-04,1009.016132701873
2017-10-05,1013.0644282532822
2017-10-06,1011.5101849369762
2017-10-09,1024.7539975070406
2017-10-10,1026.7675611745246
2017-10-11,1028.7910203986526
2017-10-12,1029.7489011409193
2017-10-13,1033.0226149707157
2017-10-16,1035.860050429926
2017-10-17,1034.8390805344504
2017-10-18,1039.9866378307777
2017-10-19,1030.0189234326367
2017-10-20,1035.4029535545387
2017-10-23,1036.1308764675537
2017-10-24,1043.3664075233937
2017-10-25,1041.8728257417536
2017-10-26,1057.548021014789
2017-10-27,1073.4621016637093
2017-10-30,1066.6037763864276
2017-10-31,1066.9543286785836
2017-11-01,1070.1353674411905
2017-11-02,1066.8963472475555
2017-11-03,1067.206696747383
2017-11-06,1075.7654485985227
2017-11-07,1084.4799704681839
2017-11-08,1082.130371131027
2017-11-09,1083.5150075491251
2017-11-10,1087.1065248645873
2017-11-13,1091.0273472640447
2017-11-14,1074.9066681410206
2017-11-15,1066.4778560831653
2017-11-16,1075.2339795653727
2017-11-17,1078.6800448198903
2017-11-20,1088.7546830295503
2017-11-21,1108.052374346542
2017-11-22,1108.407201449818
2017-11-23,1076.9688018490967
2017-11-24,1065.964809400074
2017-11-27,1055.3551980522852
2017-11-28,1061.7014217843089
2017-11-29,1063.4164483469333
2017-11-30,1036.1498962721466
2017-12-01,1039.8551080805137
2017-12-04,1045.6923428762595
2017-12-05,1051.4675856301815
2017-12-06,1048.165736592486
2017-12-07,1036.499046930058
2017-12-08,1047.1040235032083
2017-12-11,1059.7498663327565
2017-12-12,1051.7540873107657
2017-12-13,1058.2127798929077
2017-12-14,1049.8721064833599
2017-12-15,1039.0319118826767
2017-12-18,1035.0841436743392
2017-12-19,1049.2716343123677
2017-12-20,1047.1667060398493
2017-12-21,1057.3270875281842
2017-12-22,1059.3605560942915
2017-12-25,1056.4815148591324
2017-12-26,1061.5408436385567
2017-12-27,1041.1403201262126
2017-12-28,1050.0050607368585
2017-12-29,1050.4820955842872
2018-01-01,1050.4820955842874
2018-01-02,1064.1176525436524
2018-01-03,1071.336952353509
2018-01-04,1073.1569105728272
2018-01-05,1079.7234201030255
2018-01-08,1089.4305481497759
2018-01-09,1096.5204747659075
2018-01-10,1098.348328884746
2018-01-11,1093.1242352478118
2018-01-12,1096.023602896143
2018-01-15,1089.3204807705245
2018-01-16,1103.108999573159
2018-01-17,1099.450339675198
2018-01-18,1108.0395897252279
2018-01-19,1116.499408460161
2018-01-22,1126.1021097452767
2018-01-23,1134.8282979250134
2018-01-24,1130.973145710855
2018-01-25,1123.5304291290038
2018-01-26,1136.3103861215086
2018-01-29,1121.6335579163022
2018-01-30,1101.40769579774
2018-01-31,1113.1164800862405
2018-02-01,1103.4572164343308
2018-02-02,1115.3083367057652
2018-02-05,1116.648927045121
2018-02-06,1094.365151178305
2018-02-07,1074.3871126187087
2018-02-08,1054.1487162789601
2018-02-09,1014.9400368300437
2018-02-12,1019.4772184926634
2018-02-13,1022.6364652910381
2018-02-14,1025.759186331287
2018-02-15,1019.7589122335922
2018-02-16,1022.2983769304826
2018-02-19,1026.5866450384472
2018-02-20,1031.2034150570546
2018-02-21,1033.0030719768752
2018-02-22,1047.717430237934
2018-02-23,1059.3121051128762
2018-02-26,1076.4145636153285
2018-02-27,1064.5504510892351
2018-02-28,1054.1086782462817
2018-03-01,1060.1916018661948
2018-03-02,1039.6079236960265
2018-03-05,1038.3775549157424
2018-03-06,1044.7650787651069
2018-03-07,1038.2187058609277
2018-03-08,1053.0363016925198
