Date,CHINA A
2009-04-13,1296.6506529812898
2009-04-14,1310.1726244792671
2009-04-15,1317.383504281019
2009-04-16,1314.4858875824475
2009-04-17,1312.9809719659927
2009-04-20,1354.7391934699358
2009-04-21,1334.9423385639282
2009-04-22,1289.4578928944354
2009-04-23,1291.365721002286
2009-04-24,1265.4428041460012
2009-04-27,1252.1428018591157
2009-04-28,1255.5197445430306
2009-04-29,1280.10344333964
2009-04-30,1287.3977190713472
2009-05-01,1287.2034388753052
2009-05-04,1322.3358544343184
2009-05-05,1324.3675994443067
2009-05-06,1344.6147607591022
2009-05-07,1333.9160393111267
2009-05-08,1339.3683743494394
2009-05-11,1301.7578808301098
2009-05-12,1322.6009022221813
2009-05-13,1339.37080521027
2009-05-14,1325.2138047299238
2009-05-15,1325.4366703517603
2009-05-18,1340.0800976862652
2009-05-19,1339.5728820911986
2009-05-20,1306.9314198399695
2009-05-21,1281.3464102193461
2009-05-22,1257.2236671573773
2009-05-25,1255.6061616758027
2009-05-26,1242.741366039225
2009-05-27,1270.6636049674653
2009-05-28,1269.5243641797665
2009-05-29,1250.4651301984745
2009-06-01,1300.2419159797755
2009-06-02,1288.7323456160234
2009-06-03,1332.3931802090374
2009-06-04,1337.7587560691381
2009-06-05,1348.8187602959615
2009-06-08,1368.468159596233
2009-06-09,1363.2653825851385
2009-06-10,1378.2437234466101
2009-06-11,1358.1005313701812
2009-06-12,1340.8217747442682
2009-06-15,1383.5559810784162
2009-06-16,1374.6349874608954
2009-06-17,1398.2944173734006
2009-06-18,1414.2823041448491
2009-06-19,1431.564264277901
2009-06-22,1442.1707025967926
2009-06-23,1430.6607968467167
2009-06-24,1448.0896035727142
2009-06-25,1460.6969193074256
2009-06-26,1447.7827757822638
2009-06-29,1476.3817997268347
2009-06-30,1474.3267523833053
2009-07-01,1494.0311339431537
2009-07-02,1529.1997413914812
2009-07-03,1548.908516345732
2009-07-06,1581.9107699618885
2009-07-07,1556.3891421512412
2009-07-08,1566.7419038497276
2009-07-09,1578.2559644004184
2009-07-10,1579.4599239106678
2009-07-13,1557.030661185001
2009-07-14,1600.6159515984891
2009-07-15,1605.863797012523
2009-07-16,1604.449500492107
2009-07-17,1612.81803277795
2009-07-20,1638.2603313784205
2009-07-21,1612.1422286021832
2009-07-22,1647.11166479108
2009-07-23,1663.3309420200292
2009-07-24,1685.3619606420461
2009-07-27,1719.968513003995
2009-07-28,1726.779578904053
2009-07-29,1654.7276599090985
2009-07-30,1691.4257139622325
2009-07-31,1722.4983391329326
2009-08-03,1716.4631886611503
2009-08-04,1718.0102181105337
2009-08-05,1698.7706479599083
2009-08-06,1660.7675230807151
2009-08-07,1627.475284696481
2009-08-10,1626.2085096497924
2009-08-11,1634.8916655269154
2009-08-12,1551.0215069191795
2009-08-13,1562.4991969655682
2009-08-14,1525.5549783221113
2009-08-17,1451.6081577655084
2009-08-18,1466.1145755300095
2009-08-19,1385.0998612745911
2009-08-20,1445.3718413554566
2009-08-21,1464.129892623684
2009-08-24,1472.8298479546863
2009-08-25,1417.961109983258
2009-08-26,1453.847875291195
2009-08-27,1443.450405596379
2009-08-28,1381.7903586674813
2009-08-31,1287.5629927518025
2009-09-01,1303.3821669037968
2009-09-02,1329.4557032597195
2009-09-03,1399.4765453999007
2009-09-04,1409.3053030851981
2009-09-07,1410.1365379375663
2009-09-08,1424.0119752461328
2009-09-09,1426.2310640409464
2009-09-10,1415.8493542086965
2009-09-11,1443.7793961931645
2009-09-14,1460.2113040490383
2009-09-15,1466.6354246256644
2009-09-16,1437.0450048363805
2009-09-17,1458.8262962093995
2009-09-18,1409.4830872527743
2009-09-21,1416.637224828318
2009-09-22,1373.7319552008541
2009-09-23,1348.7927371452115
2009-09-24,1363.51418280467
2009-09-25,1358.116599664949
2009-09-28,1326.9146124663353
2009-09-29,1338.1782102650857
2009-09-30,1344.226909639024
2009-10-01,1349.350323675007
2009-10-02,1345.3313754326334
2009-10-05,1343.2160745278652
2009-10-06,1332.3319029119248
2009-10-07,1338.3213389771897
2009-10-08,1330.8879830794604
2009-10-09,1400.1449933988984
2009-10-12,1386.9329697168305
2009-10-13,1405.4204167636883
2009-10-14,1411.2232004448354
2009-10-15,1411.2710029342236
2009-10-16,1417.5075993162059
2009-10-19,1447.2168302933667
2009-10-20,1469.5540818035154
2009-10-21,1457.408097577085
2009-10-22,1444.996662892289
2009-10-23,1472.8440893757602
2009-10-26,1480.2692683598923
2009-10-27,1448.3272736659278
2009-10-28,1456.4616540271625
2009-10-29,1415.66126639905
2009-10-30,1436.8480697955063
2009-11-02,1475.5579324961202
2009-11-03,1504.9053534721631
2009-11-04,1496.9850081886384
2009-11-05,1496.6001177971518
2009-11-06,1506.2424934017458
2009-11-09,1497.4299895780841
2009-11-10,1504.9743201393553
2009-11-11,1498.5958159590346
2009-11-12,1509.4729796553313
2009-11-13,1514.7663409190425
2009-11-16,1554.5726347546486
2009-11-17,1569.5134403895604
2009-11-18,1558.433842202268
2009-11-19,1572.7810495563442
2009-11-20,1565.330353075899
2009-11-23,1562.7557116248702
2009-11-24,1521.0499182194867
2009-11-25,1543.7406502497379
2009-11-26,1493.3875183881821
2009-11-27,1451.0210743604107
2009-11-30,1499.0659774317721
2009-12-01,1510.0361874138146
2009-12-02,1527.4726769931215
2009-12-03,1520.319879578007
2009-12-04,1573.5074255116863
2009-12-07,1586.1586239123803
2009-12-08,1575.5793182998434
2009-12-09,1545.2565675941282
2009-12-10,1556.2258836885742
2009-12-11,1565.0982926736908
2009-12-14,1585.9072791849396
2009-12-15,1582.0255587569209
2009-12-16,1566.529206240825
2009-12-17,1557.530367431502
2009-12-18,1530.1528280580546
2009-12-21,1525.4897573701446
2009-12-22,1497.168949178963
2009-12-23,1496.8622420872048
2009-12-24,1539.5267271442626
2009-12-25,1530.6192487095402
2009-12-28,1548.6650707977712
2009-12-29,1556.2934021867557
2009-12-30,1600.1999644382968
2009-12-31,1600.6678587770325
2010-01-01,1600.6678587770325
2010-01-04,1568.900684254964
2010-01-05,1582.597181251821
2010-01-06,1574.2185012275684
2010-01-07,1548.937269847732
2010-01-08,1548.5762001051337
2010-01-11,1524.2093343842228
2010-01-12,1548.4941411416369
2010-01-13,1495.1858470695477
2010-01-14,1516.6953192933029
2010-01-15,1531.7785718956015
2010-01-18,1534.375349380584
2010-01-19,1548.4462836029493
2010-01-20,1516.5526590082716
2010-01-21,1526.8571334648266
2010-01-22,1506.4939488794475
2010-01-25,1488.0340435778492
2010-01-26,1465.0908681916746
2010-01-27,1446.7262490607109
2010-01-28,1455.5809921916507
2010-01-29,1456.6120148988655
2010-02-01,1433.2718935758414
2010-02-02,1426.2851585838282
2010-02-03,1471.700568535022
2010-02-04,1476.1872913081795
2010-02-05,1458.933016823724
2010-02-08,1453.5388114604384
2010-02-09,1458.498859708517
2010-02-10,1481.319643264474
2010-02-11,1495.632708540184
2010-02-12,1510.7717153903668
2010-02-15,1512.3829977906585
2010-02-16,1500.6278679362797
2010-02-17,1505.8481120848737
2010-02-18,1509.0531023788421
2010-02-19,1521.6727508945735
2010-02-22,1503.5924519192897
2010-02-23,1485.1420249644991
2010-02-24,1500.2776353275206
2010-02-25,1529.63572457169
2010-02-26,1509.4513395175004
2010-03-01,1549.641147245291
2010-03-02,1532.7394266023075
2010-03-03,1525.746673761744
2010-03-04,1500.647815540841
2010-03-05,1503.5133591030751
2010-03-08,1509.799143633902
2010-03-09,1529.1071055793172
2010-03-10,1511.3265458934563
2010-03-11,1510.8874402075423
2010-03-12,1482.894513951361
2010-03-15,1469.75720170985
2010-03-16,1467.089688795181
2010-03-17,1499.4362796028572
2010-03-18,1510.1089437984217
2010-03-19,1531.8547265102993
2010-03-22,1534.591392580701
2010-03-23,1522.0715112436696
2010-03-24,1542.264278748389
2010-03-25,1521.7539954780189
2010-03-26,1536.686753072585
2010-03-29,1570.4862522389935
2010-03-30,1578.2368142752066
2010-03-31,1553.8270211743397
2010-04-01,1572.6072434866428
2010-04-02,1579.0944844145215
2010-04-05,1582.718808185806
2010-04-06,1595.12122290943
2010-04-07,1590.274767655417
2010-04-08,1565.7919896988442
2010-04-09,1568.771693212732
2010-04-12,1533.343244304301
2010-04-13,1562.2010502710702
2010-04-14,1557.3967237386798
2010-04-15,1563.4320882022953
2010-04-16,1550.636116221546
2010-04-19,1473.170437622882
2010-04-20,1467.088216640695
2010-04-21,1499.5519809614036
2010-04-22,1489.665384442113
2010-04-23,1475.9632684085345
2010-04-26,1469.7243653099702
2010-04-27,1441.3280051687393
2010-04-28,1451.143056522007
2010-04-29,1439.3925310310738
2010-04-30,1444.5838044134116
2010-05-03,1457.9057727045863
2010-05-04,1448.7396088103658
2010-05-05,1470.1657108853258
2010-05-06,1418.1230897974626
2010-05-07,1396.5634663822837
2010-05-10,1392.9487121604013
2010-05-11,1384.3883147617405
2010-05-12,1402.2440712877924
2010-05-13,1445.35591136838
2010-05-14,1448.86754312153
2010-05-17,1386.037254557708
2010-05-18,1410.5477546802974
2010-05-19,1409.4711954394154
2010-05-20,1393.9390651866229
2010-05-21,1387.03238776347
2010-05-24,1454.6993872410796
2010-05-25,1435.7888945307038
2010-05-26,1439.2577731660765
2010-05-27,1455.982048072764
2010-05-28,1442.9185242131575
2010-05-31,1413.4871016641355
2010-06-01,1398.8135282252304
2010-06-02,1412.3010984460059
2010-06-03,1403.170253255514
2010-06-04,1425.879102205524
2010-06-07,1412.084662147802
2010-06-08,1408.810220028354
2010-06-09,1438.7101711178982
2010-06-10,1413.5899473853783
2010-06-11,1420.2404943608126
2010-06-14,1399.0126593265854
2010-06-15,1395.488984282783
2010-06-16,1394.5259139002549
2010-06-17,1385.831939805886
2010-06-18,1366.6473313523663
2010-06-21,1415.4462046562714
2010-06-22,1423.0411969062018
2010-06-23,1414.451968470329
2010-06-24,1408.8695444976302
2010-06-25,1407.3086290287094
2010-06-28,1394.0203657407899
2010-06-29,1353.2862389705465
2010-06-30,1337.0964373822349
2010-07-01,1299.8475400066898
2010-07-02,1293.3253968872466
2010-07-05,1289.614097756417
2010-07-06,1300.2227556158232
2010-07-07,1309.2971960932468
2010-07-08,1303.2018624993023
2010-07-09,1342.5608349836666
2010-07-12,1360.2716420576573
2010-07-13,1330.4390974776263
2010-07-14,1332.0069510655258
2010-07-15,1293.18592529997
2010-07-16,1290.0069640611052
2010-07-19,1319.703074295462
2010-07-20,1356.1428544118771
2010-07-21,1366.7927592046963
2010-07-22,1371.2741238484587
2010-07-23,1387.4547663798153
2010-07-26,1382.6164439841657
2010-07-27,1369.1036768755162
2010-07-28,1400.2007847435266
2010-07-29,1398.8406091161053
2010-07-30,1400.7660974153987
2010-08-02,1405.4171407349238
2010-08-03,1377.7366617304185
2010-08-04,1389.46290387723
2010-08-05,1373.941619506296
2010-08-06,1380.931927038181
2010-08-09,1393.0766838033194
2010-08-10,1369.0264342308653
2010-08-11,1394.0193260767605
2010-08-12,1379.8444227438097
2010-08-13,1403.8915745708123
2010-08-16,1425.078204566964
2010-08-17,1434.8243291158242
2010-08-18,1433.3211875848324
2010-08-19,1444.2751526981692
2010-08-20,1439.1068063448868
2010-08-23,1438.4450318762713
2010-08-24,1440.5440550843498
2010-08-25,1414.1940330966158
2010-08-26,1404.223756821968
2010-08-27,1410.3199207203807
2010-08-30,1438.2827055586613
2010-08-31,1426.3807859863903
2010-09-01,1405.9661236826792
2010-09-02,1421.920359781138
2010-09-03,1416.5658886373992
2010-09-06,1448.6018148932947
2010-09-07,1466.5283977872175
2010-09-08,1461.0790204858492
2010-09-09,1436.6774583509668
2010-09-10,1441.8020197538488
2010-09-13,1438.8474956690554
2010-09-14,1429.8835306591081
2010-09-15,1400.9329255584896
2010-09-16,1372.218057865463
2010-09-17,1378.6430639952425
2010-09-20,1373.9480327469216
2010-09-21,1375.2704625352383
2010-09-22,1346.660653114418
2010-09-23,1354.5893159261993
2010-09-24,1340.2151490979531
2010-09-27,1362.498116866602
2010-09-28,1343.9165366170166
2010-09-29,1340.5421720614186
2010-09-30,1360.9310933766465
2010-10-01,1351.57540368661
2010-10-04,1357.996658756568
2010-10-05,1342.4929576052593
2010-10-06,1337.6601955994088
2010-10-07,1332.7664923623968
2010-10-08,1388.6873248644547
2010-10-11,1437.5938877222065
2010-10-12,1462.3995855909195
2010-10-13,1468.746609341611
2010-10-14,1472.309698409274
2010-10-15,1536.6390916990501
2010-10-18,1533.3009890225867
2010-10-19,1583.206172892563
2010-10-20,1570.286808338863
2010-10-21,1552.8690867958992
2010-10-22,1558.2106547797428
2010-10-25,1596.6623022808396
2010-10-26,1598.2532721953557
2010-10-27,1575.397314577524
2010-10-28,1556.0477623654504
2010-10-29,1548.1470688661593
2010-11-01,1587.4217218250035
2010-11-02,1569.3268997259406
2010-11-03,1556.1510250928704
2010-11-04,1559.3687522786613
2010-11-05,1599.508354379942
2010-11-08,1619.4115020929123
2010-11-09,1611.5872883420047
2010-11-10,1624.3881180318665
2010-11-11,1642.6739504516372
2010-11-12,1540.519741143838
2010-11-15,1558.7441452677174
2010-11-16,1501.6648458790512
2010-11-17,1475.1386696478512
2010-11-18,1490.251554277945
2010-11-19,1493.1018878061136
2010-11-22,1490.9215814862596
2010-11-23,1479.3206960679531
2010-11-24,1506.0916514734017
2010-11-25,1530.7747923197735
2010-11-26,1531.040173442412
2010-11-29,1543.8430063312028
2010-11-30,1525.2904656311339
2010-12-01,1520.1194837930716
2010-12-02,1516.2494359775023
2010-12-03,1492.9245800203955
2010-12-06,1515.0215813529176
2010-12-07,1524.4370695824548
2010-12-08,1522.0112366296917
2010-12-09,1507.9947787976778
2010-12-10,1519.5771773198753
2010-12-13,1545.3038947948414
2010-12-14,1550.021121631062
2010-12-15,1545.8305973675326
2010-12-16,1551.788828442853
2010-12-17,1555.4829493553514
2010-12-20,1532.5902980367034
2010-12-21,1564.4836839095374
2010-12-22,1556.701401996213
2010-12-23,1550.7011351594217
2010-12-24,1537.6480932150184
2010-12-27,1507.0054344757011
2010-12-28,1486.5152910145143
2010-12-29,1494.3170252983741
2010-12-30,1485.2109670474915
2010-12-31,1502.112439896988
2011-01-03,1508.1267353269006
2011-01-04,1537.0005070181176
2011-01-05,1546.6284029460285
2011-01-06,1548.588318829359
2011-01-07,1560.56573244616
2011-01-10,1537.024672692967
2011-01-11,1552.3558646382708
2011-01-12,1549.3507224865245
2011-01-13,1519.63140663619
2011-01-14,1499.6653506367545
2011-01-17,1455.1015287837981
2011-01-18,1448.2701950419498
2011-01-19,1467.7416055880537
2011-01-20,1429.8002828862022
2011-01-21,1431.4205334952735
2011-01-24,1411.040943939381
2011-01-25,1404.7544716076357
2011-01-26,1421.0602038202858
2011-01-27,1440.1268174714703
2011-01-28,1453.808545611869
2011-01-31,1459.4538956297636
2011-02-01,1452.0586569778688
2011-02-02,1450.2710548945447
2011-02-03,1469.2093754705281
2011-02-04,1477.5559242318702
2011-02-07,1478.7560361100764
2011-02-08,1464.8034667231398
2011-02-09,1443.2980898204046
2011-02-10,1482.1791862093444
2011-02-11,1491.9259159146388
2011-02-14,1547.6157790936736
2011-02-15,1542.9126027459965
2011-02-16,1554.9188485237612
2011-02-17,1544.980684766865
2011-02-18,1526.0107380083543
2011-02-21,1540.4767389543906
2011-02-22,1490.7575184037246
2011-02-23,1486.802410326435
2011-02-24,1489.8949069203873
2011-02-25,1497.8653688429208
2011-02-28,1508.6349801794724
2011-03-01,1514.1593953850372
2011-03-02,1503.7864723338753
2011-03-03,1490.2939656230105
2011-03-04,1507.0998299277924
2011-03-07,1537.6313984786218
2011-03-08,1548.7912922419766
2011-03-09,1546.6351674627779
2011-03-10,1531.272456187022
2011-03-11,1510.915842726118
2011-03-14,1502.3899007662437
2011-03-15,1476.6616377987095
2011-03-16,1503.0045102940564
2011-03-17,1472.0037852121222
2011-03-18,1468.0949398346247
2011-03-21,1462.8943221001812
2011-03-22,1467.36587373663
2011-03-23,1492.0619608338488
2011-03-24,1476.9704096845294
2011-03-25,1502.493767159646
2011-03-28,1505.0908074104282
2011-03-29,1496.2260458068572
2011-03-30,1494.9391803140913
2011-03-31,1474.6675828653829
2011-04-01,1499.895994487852
2011-04-04,1490.570707648682
2011-04-05,1493.5610825021236
2011-04-06,1498.216468219702
2011-04-07,1510.4568722524086
2011-04-08,1508.9939793531394
2011-04-11,1500.77476073233
2011-04-12,1495.2255247918192
2011-04-13,1514.0376151323937
2011-04-14,1510.1998293344766
2011-04-15,1515.8417180608708
2011-04-18,1540.050403451481
2011-04-19,1497.9481462463546
2011-04-20,1479.229929681666
2011-04-21,1484.5255883106313
2011-04-22,1478.3737911385972
2011-04-25,1456.2263477137053
2011-04-26,1440.674438879925
2011-04-27,1436.1449106952725
2011-04-28,1404.3725339925204
2011-04-29,1417.7998818663093
2011-05-02,1412.5158007835719
2011-05-03,1423.1575733077873
2011-05-04,1383.924275806834
2011-05-05,1407.3121843742078
2011-05-06,1413.9881697386297
2011-05-09,1440.8402474290936
2011-05-10,1442.6020074186783
2011-05-11,1444.0609107833534
2011-05-12,1432.922604041328
2011-05-13,1444.6890274273476
2011-05-16,1424.944556512465
2011-05-17,1439.8399340358571
2011-05-18,1443.5588904084552
2011-05-19,1436.0632915551116
2011-05-20,1449.0069473076323
2011-05-23,1415.6451924224798
2011-05-24,1410.1713390428406
2011-05-25,1398.5840524791088
2011-05-26,1392.802261817445
2011-05-27,1372.5936735243445
2011-05-30,1375.724874236427
2011-05-31,1386.445287904433
2011-06-01,1382.4868656109027
2011-06-02,1359.9765677018088
2011-06-03,1361.4341339917958
2011-06-06,1358.0312478799901
2011-06-07,1358.0745891320848
2011-06-08,1368.346163665899
2011-06-09,1354.4317248469358
2011-06-10,1372.3216805488144
2011-06-13,1367.867692045681
2011-06-14,1377.1029888193318
2011-06-15,1383.142784928478
2011-06-16,1381.4335896967618
2011-06-17,1356.0079294623802
2011-06-20,1348.2704709346845
2011-06-21,1361.120385488986
2011-06-22,1357.964331476905
2011-06-23,1406.7688201246258
2011-06-24,1435.1615555583162
2011-06-27,1425.9903433633542
2011-06-28,1421.7596473184533
2011-06-29,1403.2225885756548
2011-06-30,1412.7171391856148
2011-07-01,1415.309496169524
2011-07-04,1442.7532960357487
2011-07-05,1446.2772790895833
2011-07-06,1457.3314200380617
2011-07-07,1443.8027499991988
2011-07-08,1458.2674311641954
2011-07-11,1486.7227126061307
2011-07-12,1459.1529516675248
2011-07-13,1463.9744453044377
2011-07-14,1471.3314822520745
2011-07-15,1478.6292463054208
2011-07-18,1484.1220916163682
2011-07-19,1456.8489645886377
2011-07-20,1454.9233410154773
2011-07-21,1424.6598010059122
2011-07-22,1431.182075469683
2011-07-25,1392.8107501454888
2011-07-26,1383.5956216631173
2011-07-27,1399.892026276467
2011-07-28,1400.3469143156624
2011-07-29,1391.1520311866398
2011-08-01,1408.544814499685
2011-08-02,1395.4289325657871
2011-08-03,1388.7843964467274
2011-08-04,1403.9441401083764
2011-08-05,1370.3469160562752
2011-08-08,1324.861345578089
2011-08-09,1325.172452691348
2011-08-10,1342.9994990414261
2011-08-11,1358.6602430135842
2011-08-12,1368.2625593770545
2011-08-15,1364.2669458739122
2011-08-16,1360.9038186039193
2011-08-17,1349.6464378553997
2011-08-18,1338.6329316873282
2011-08-19,1314.4573581589427
2011-08-22,1301.4297487842641
2011-08-23,1321.1064822329224
2011-08-24,1314.7234866632944
2011-08-25,1363.9744468638335
2011-08-26,1362.1138000683877
2011-08-29,1324.7909224304653
2011-08-30,1330.8729092296517
2011-08-31,1337.753268042234
2011-09-01,1345.2694093521247
2011-09-02,1334.5787198650767
2011-09-05,1317.40110776744
2011-09-06,1313.8472811224706
2011-09-07,1338.7497296462466
2011-09-08,1333.79050826732
2011-09-09,1359.8441165495644
2011-09-12,1370.1357469551347
2011-09-13,1347.240726921797
2011-09-14,1353.1760165307614
2011-09-15,1334.7576671589115
2011-09-16,1345.3216698522613
2011-09-19,1336.559463485784
2011-09-20,1331.7643000316452
2011-09-21,1373.49103604514
2011-09-22,1353.3890150377497
2011-09-23,1340.430052090627
2011-09-26,1314.1030973879683
2011-09-27,1313.453464771809
2011-09-28,1305.938049800412
2011-09-29,1293.0859470648934
2011-09-30,1315.3303936362227
2011-10-03,1329.5003684960975
2011-10-04,1329.0998562597683
2011-10-05,1325.9542350514448
2011-10-06,1316.6551938984005
2011-10-07,1308.0186696870155
2011-10-10,1287.9943947334275
2011-10-11,1281.7942483886732
2011-10-12,1313.8078591284786
2011-10-13,1326.7147176307926
2011-10-14,1308.5297731657886
2011-10-17,1326.256638682335
2011-10-18,1298.4793165755327
2011-10-19,1284.440689452473
2011-10-20,1263.5192720963378
2011-10-21,1241.7458627582018
2011-10-24,1279.7158014137433
2011-10-25,1302.6155618312937
2011-10-26,1324.4484330979255
2011-10-27,1297.3379908590368
2011-10-28,1318.2323522049994
2011-10-31,1332.1899028679773
2011-11-01,1359.3626217902897
2011-11-02,1366.6251074094553
2011-11-03,1374.4538989125135
2011-11-04,1384.368495748638
2011-11-07,1369.242317199739
2011-11-08,1362.0450810309972
2011-11-09,1395.4855863552252
2011-11-10,1366.9001762705875
2011-11-11,1350.523719407883
2011-11-14,1386.126845148176
2011-11-15,1394.743103542258
2011-11-16,1357.243852771349
2011-11-17,1354.2154027078207
2011-11-18,1326.5102693582862
2011-11-21,1331.7701545130426
2011-11-22,1328.389528772385
2011-11-23,1330.7112089285993
2011-11-24,1333.8185737434876
2011-11-25,1329.8919081235883
2011-11-28,1321.3393339357376
2011-11-29,1340.9981838938254
2011-11-30,1287.4821709999442
2011-12-01,1321.15413276239
2011-12-02,1313.2342414067753
2011-12-05,1293.6817275708415
2011-12-06,1297.5968004205254
2011-12-07,1302.5578480124818
2011-12-08,1309.2052508536235
2011-12-09,1294.1463214448554
2011-12-12,1297.0695176033832
2011-12-13,1283.21742796956
2011-12-14,1285.7019059672914
2011-12-15,1251.7129474587457
2011-12-16,1276.972687775401
2011-12-19,1276.8246743999791
2011-12-20,1263.7754344278494
2011-12-21,1256.4904321006718
2011-12-22,1257.27093597244
2011-12-23,1270.8509173609298
2011-12-26,1259.3167756334865
2011-12-27,1246.065302513621
2011-12-28,1260.877120876902
2011-12-29,1267.8198625496914
2011-12-30,1283.7665830350447
2012-01-02,1283.7665830350445
2012-01-03,1276.7345359434178
2012-01-04,1268.576437699509
2012-01-05,1271.670497153328
2012-01-06,1286.378639540301
2012-01-09,1322.6540046545067
2012-01-10,1358.5929450141641
2012-01-11,1359.9697424912872
2012-01-12,1347.0622490656522
2012-01-13,1345.2808757274402
2012-01-16,1319.422486367083
2012-01-17,1372.817007156712
2012-01-18,1345.4942592405994
2012-01-19,1360.9087451727985
2012-01-20,1371.2989971805341
2012-01-23,1357.8981677070524
2012-01-24,1364.8547740128588
2012-01-25,1365.5911969841534
2012-01-26,1346.5453670345755
2012-01-27,1349.1088481628017
2012-01-30,1328.486573646222
2012-01-31,1337.9796887741688
2012-02-01,1309.687487214543
2012-02-02,1342.6937432799211
2012-02-03,1355.7163350895923
2012-02-06,1356.0873592489343
2012-02-07,1316.8889686062705
2012-02-08,1353.5507931895472
2012-02-09,1347.1886627266263
2012-02-10,1359.2623669744876
2012-02-13,1354.4075259702486
2012-02-14,1355.6470351181495
2012-02-15,1375.8184757821818
2012-02-16,1370.43651063802
2012-02-17,1359.3499662158783
2012-02-20,1350.0529638803337
2012-02-21,1360.8506971553404
2012-02-22,1377.9579837146766
2012-02-23,1375.2477178713702
2012-02-24,1381.5778176812487
2012-02-27,1392.7017153349211
2012-02-28,1394.4670376450279
2012-02-29,1387.3516782656889
2012-03-01,1388.6685018140881
2012-03-02,1424.3458705412738
2012-03-05,1408.3375864028371
2012-03-06,1398.5964524908193
2012-03-07,1388.4325977655735
2012-03-08,1385.9806516751942
2012-03-09,1417.5070654556107
2012-03-12,1404.3687360093331
2012-03-13,1421.0868166093546
2012-03-14,1393.3556561388152
2012-03-15,1379.723377414836
2012-03-16,1388.928231634476
2012-03-19,1382.1096409764189
2012-03-20,1364.2441796047308
2012-03-21,1368.3177321069368
2012-03-22,1371.8873460913114
2012-03-23,1349.8933138493626
2012-03-26,1344.5804660856697
2012-03-27,1340.1690738064108
2012-03-28,1310.565634646928
2012-03-29,1296.298137855718
2012-03-30,1301.4416676016392
2012-04-02,1303.0071940042878
2012-04-03,1299.2952010983608
2012-04-04,1321.2348913627625
2012-04-05,1350.7903815006164
2012-04-06,1353.6887530816837
2012-04-09,1343.0018612674305
2012-04-10,1353.002634770912
2012-04-11,1349.4301906227329
2012-04-12,1370.4104866478597
2012-04-13,1385.0315012801004
2012-04-16,1381.226267562079
2012-04-17,1360.1493600310712
2012-04-18,1391.8114928253785
