Date,COLOMBIA
2001-05-09,126.1386971352865
2001-05-10,127.1278738297452
2001-05-11,128.0133289431748
2001-05-14,128.98973770643786
2001-05-15,128.4489895161278
2001-05-16,129.87148845126288
2001-05-17,132.12591503551351
2001-05-18,134.63561262116565
2001-05-21,137.77002095472383
2001-05-22,135.94172338157182
2001-05-23,137.72661400144204
2001-05-24,137.0700251990434
2001-05-25,136.48836593302795
2001-05-28,136.10332577713072
2001-05-29,136.64147642782757
2001-05-30,141.77298573918821
2001-05-31,147.62189593659855
2001-06-01,145.68335047854936
2001-06-04,146.38932958533127
2001-06-05,142.51161183904156
2001-06-06,141.70709318470722
2001-06-07,142.83638501106094
2001-06-08,145.32335686628088
2001-06-11,146.48396738701848
2001-06-12,143.898183114449
2001-06-13,144.38076581587137
2001-06-14,142.41920725221587
2001-06-15,142.59546619962268
2001-06-18,142.4712776204574
2001-06-19,144.18264877928362
2001-06-20,146.60078487990228
2001-06-21,149.9521673994162
2001-06-22,151.5673484469681
2001-06-25,150.4774629081518
2001-06-26,149.84586043238852
2001-06-27,149.44919674060506
2001-06-28,152.57243166134558
2001-06-29,153.36534701418705
2001-07-02,153.15313073861577
2001-07-03,152.21663803747666
2001-07-04,152.11852368721884
2001-07-05,153.0274367507468
2001-07-06,153.8806389413854
2001-07-09,153.0360706744073
2001-07-10,152.36710750233544
2001-07-11,150.57837339585348
2001-07-12,151.449589684778
2001-07-13,151.25294122432837
2001-07-16,152.73235451015015
2001-07-17,154.89014785054292
2001-07-18,150.15346225637722
2001-07-19,147.34647277819184
2001-07-20,146.81471888089985
2001-07-23,144.98409113921184
2001-07-24,142.69981138919513
2001-07-25,141.29948887140182
2001-07-26,143.38422000449177
2001-07-27,146.0468448922913
2001-07-30,144.46690895724444
2001-07-31,144.1139593076084
2001-08-01,144.199530099367
2001-08-02,143.22223124598003
2001-08-03,143.00381716981266
2001-08-06,144.81493160152954
2001-08-07,145.47176935743607
2001-08-08,146.1859410554886
2001-08-09,144.98371065838535
2001-08-10,144.76031695376085
2001-08-13,144.30210138299734
2001-08-14,144.30137362732208
2001-08-15,140.6644554849668
2001-08-16,141.05325589079575
2001-08-17,141.20437587719604
2001-08-20,141.86211964942436
2001-08-21,140.96142065515167
2001-08-22,140.02599345562138
2001-08-23,141.15541645873614
2001-08-24,141.57073823626195
2001-08-27,142.51416723506202
2001-08-28,142.5373707095083
2001-08-29,141.39199989066725
2001-08-30,140.97424646090764
2001-08-31,141.8897280657051
2001-09-03,142.58097738277635
2001-09-04,145.7852888110273
2001-09-05,145.38502709878685
2001-09-06,144.27281006906912
2001-09-07,140.53344734514806
2001-09-10,141.299149839672
2001-09-11,137.5534441566382
2001-09-12,137.36123325408187
2001-09-13,137.43376196432828
2001-09-14,134.28648967693897
2001-09-17,134.45648270504373
2001-09-18,132.10181239493843
2001-09-19,129.2823517544104
2001-09-20,128.2819991612817
2001-09-21,126.66646395696996
2001-09-24,128.83359595716703
2001-09-25,129.6829432116218
2001-09-26,128.02693241557395
2001-09-27,127.15142825111744
2001-09-28,127.8594841366981
2001-10-01,125.1994798386163
2001-10-02,126.92077611958429
2001-10-03,126.15082925704438
2001-10-04,126.15899638263424
2001-10-05,125.05907223964152
2001-10-08,124.29134919030383
2001-10-09,122.21587367516406
2001-10-10,121.65244838663142
2001-10-11,119.79352816312819
2001-10-12,117.76202115458416
2001-10-15,117.7542440466432
2001-10-16,115.79908471504888
2001-10-17,116.84625569433972
2001-10-18,115.67627312319169
2001-10-19,119.82436000260921
2001-10-22,119.61652663874987
2001-10-23,121.51280662337697
2001-10-24,120.77087478200373
2001-10-25,120.69965020989842
2001-10-26,120.84003259844825
2001-10-29,121.00261776949365
2001-10-30,120.16990413269585
2001-10-31,120.8263267456891
2001-11-01,118.8737931576089
2001-11-02,116.97981692397005
2001-11-05,117.90429889049504
2001-11-06,117.64277203336061
2001-11-07,116.65839731295803
2001-11-08,117.34896251038965
2001-11-09,118.1659734095701
2001-11-12,118.09536319781202
2001-11-13,120.37460136290626
2001-11-14,120.89960201877254
2001-11-15,122.09565003745153
2001-11-16,125.4045755586888
2001-11-19,131.53609231453203
2001-11-20,132.19143433327682
2001-11-21,136.74349912553527
2001-11-22,138.21998926778426
2001-11-23,137.06419740552815
2001-11-26,137.3392415848407
2001-11-27,137.41611995445717
2001-11-28,136.26793708682766
2001-11-29,138.481178149377
2001-11-30,138.93620380803117
2001-12-03,138.32130714741973
2001-12-04,138.1097823167298
2001-12-05,139.33387790191316
2001-12-06,142.49116633708724
2001-12-07,142.94100210525025
2001-12-10,141.18684914444904
2001-12-11,143.48976938440134
2001-12-12,144.45979515142778
2001-12-13,144.18640019275523
2001-12-14,142.495413039977
2001-12-17,143.60074757520013
2001-12-18,146.76399694579166
2001-12-19,148.86625452272457
2001-12-20,151.9654922278238
2001-12-21,153.2109162522552
2001-12-24,155.06478794319153
2001-12-25,155.06478794319153
2001-12-26,153.8337861150245
2001-12-27,153.0853594617685
2001-12-28,153.77331468955774
2001-12-31,153.040329056678
2002-01-01,153.040329056678
2002-01-02,149.64381379160506
2002-01-03,149.86143953612023
2002-01-04,150.5672784027244
2002-01-07,150.6701149337217
2002-01-08,150.8547378890668
2002-01-09,153.10178563157706
2002-01-10,151.78330951236418
2002-01-11,151.09570037319605
2002-01-14,149.68394485048228
2002-01-15,152.49601673311562
2002-01-16,156.5179315240575
2002-01-17,159.15482834140641
2002-01-18,162.10239039250922
2002-01-21,166.965391049868
2002-01-22,170.84758134523122
2002-01-23,169.63668362283153
2002-01-24,171.04950522390465
2002-01-25,171.75066618745768
2002-01-28,169.71956907744388
2002-01-29,167.8507598872633
2002-01-30,169.88202312554725
2002-01-31,173.53790746837245
2002-02-01,172.48682930094026
2002-02-04,170.34697640331157
2002-02-05,166.19115742056425
2002-02-06,166.2226599983154
2002-02-07,161.3599009914219
2002-02-08,160.69309982880856
2002-02-11,160.60644115296637
2002-02-12,160.23416102506553
2002-02-13,157.7212713472075
2002-02-14,158.63147717826263
2002-02-15,157.27647914995543
2002-02-18,156.826291559231
2002-02-19,153.72693259521952
2002-02-20,150.3586842512538
2002-02-21,143.59970810389197
2002-02-22,144.12724459378816
2002-02-25,148.0769649849216
2002-02-26,150.32274450987848
2002-02-27,152.20710312824357
2002-02-28,151.23232568054402
2002-03-01,148.0857376280741
2002-03-04,149.23002458407097
2002-03-05,149.15893805109047
2002-03-06,149.05603095367934
2002-03-07,150.27244003880287
2002-03-08,152.0729737118026
2002-03-11,154.97143943695747
2002-03-12,159.2347862832723
2002-03-13,158.16294956355685
2002-03-14,157.1450108582178
2002-03-15,154.41552022699327
2002-03-18,154.43026381085798
2002-03-19,153.33629523583903
2002-03-20,152.32528975316333
2002-03-21,153.5411410231144
2002-03-22,154.79973371250512
2002-03-25,155.09026056693423
2002-03-26,156.92506525380867
2002-03-27,157.32587515156058
2002-03-28,156.7311859978431
2002-03-29,156.7311859978431
2002-04-01,157.17290003668487
2002-04-02,156.2628372613694
2002-04-03,156.64850414372435
2002-04-04,155.94538675742254
2002-04-05,157.91268833066837
2002-04-08,161.5956556952561
2002-04-09,162.26337983229706
2002-04-10,161.027812402743
2002-04-11,161.80682541396675
2002-04-12,163.15198853730882
2002-04-15,162.64269443625338
2002-04-16,162.65283672062634
2002-04-17,161.57697066221198
2002-04-18,161.12443472054557
2002-04-19,159.38276314935706
2002-04-22,160.0633780231094
2002-04-23,159.04784582202853
2002-04-24,158.93876762716903
2002-04-25,157.09568777346752
2002-04-26,156.04249855770297
2002-04-29,158.2404303293409
2002-04-30,157.47596974310002
2002-05-01,156.40759023489784
2002-05-02,157.2366755036686
2002-05-03,155.19861878030733
2002-05-06,154.78445061188913
2002-05-07,155.0678071768229
2002-05-08,155.85105935406372
2002-05-09,155.90633288438295
2002-05-10,155.43170719828555
2002-05-13,155.94623067077742
2002-05-14,160.12666475982422
2002-05-15,158.733461474172
2002-05-16,157.99452638932107
2002-05-17,156.06560163112056
2002-05-20,154.47468937858505
2002-05-21,153.00023255794093
2002-05-22,152.74982441619682
2002-05-23,154.56118814888833
2002-05-24,157.26955861008085
2002-05-27,161.0127207769957
2002-05-28,157.98479380880244
2002-05-29,157.25206095900577
2002-05-30,156.49775131037097
2002-05-31,156.95338879279274
2002-06-03,156.57543787690204
2002-06-04,156.280870746756
2002-06-05,157.75499248974253
2002-06-06,159.0258829673693
2002-06-07,161.64039127546292
2002-06-10,161.5541743048366
2002-06-11,164.94316131915286
2002-06-12,162.43692234954358
2002-06-13,165.81397664593118
2002-06-14,163.87118132982343
2002-06-17,166.24074743754232
2002-06-18,166.383045046767
2002-06-19,161.7918939540313
2002-06-20,158.96537289838474
2002-06-21,158.17837194019327
2002-06-24,156.51775253419063
2002-06-25,156.9071166995514
2002-06-26,152.28509784309847
2002-06-27,151.64924271202656
2002-06-28,152.01846275913638
2002-07-01,151.8431247441443
2002-07-02,152.63629424763124
2002-07-03,152.05682501166487
2002-07-04,150.80523229134587
2002-07-05,149.33433547967644
2002-07-08,146.91382829564614
2002-07-09,146.42626979817467
2002-07-10,146.11342390488753
2002-07-11,144.21563223774334
2002-07-12,143.93465123339482
2002-07-15,142.01651974740838
2002-07-16,143.7891642280628
2002-07-17,141.07178394615804
2002-07-18,139.71608463054065
2002-07-19,139.87198753887984
2002-07-22,141.03076322152097
2002-07-23,141.92049025755568
2002-07-24,139.91494747559102
2002-07-25,139.1686476158456
2002-07-26,141.20164762713296
2002-07-29,142.65244037353176
2002-07-30,137.39020928290785
2002-07-31,137.34918386078363
2002-08-01,137.96493564186406
2002-08-02,137.99130723107356
2002-08-05,136.34708662774435
2002-08-06,139.00906157817008
2002-08-07,138.09385808391553
2002-08-08,140.54285566062862
2002-08-09,146.54831246266707
2002-08-12,143.7466080055779
2002-08-13,140.9024686342212
2002-08-14,142.07141467463677
2002-08-15,142.0575860415063
2002-08-16,139.0007890884352
2002-08-19,141.1981193893827
2002-08-20,141.7756723023652
2002-08-21,141.72861231483137
2002-08-22,141.65553528985785
2002-08-23,141.88424862244352
2002-08-26,141.70465057470253
2002-08-27,140.15214201294802
2002-08-28,137.61437969378625
2002-08-29,136.21197544848988
2002-08-30,137.13124936892015
2002-09-02,138.77434453799265
2002-09-03,137.02837035019408
2002-09-04,136.49383886165333
2002-09-05,136.29939131491915
2002-09-06,138.1251157656346
2002-09-09,140.00345102658352
2002-09-10,141.69687451788766
2002-09-11,140.99751990435206
2002-09-12,139.95884096209883
2002-09-13,139.3462840448424
2002-09-16,139.43020371063574
2002-09-17,138.74742706649806
2002-09-18,138.40938887176176
2002-09-19,137.7616570860233
2002-09-20,135.59906298795906
2002-09-23,137.58862222136852
2002-09-24,139.47196704987255
2002-09-25,142.91182400148466
2002-09-26,143.3486881367253
2002-09-27,145.70091336729672
2002-09-30,143.4101873660803
2002-10-01,141.4848946110511
2002-10-02,141.07173010058864
2002-10-03,140.68619364408607
2002-10-04,143.1442965837312
2002-10-07,145.63917148491362
2002-10-08,147.73752504088932
2002-10-09,147.39010261392772
2002-10-10,145.99108086948422
2002-10-11,147.0101049686415
2002-10-14,147.01651566379005
2002-10-15,147.97982901702673
2002-10-16,147.51713685404468
2002-10-17,149.24348170042833
2002-10-18,152.71825517647358
2002-10-21,157.78371649933493
2002-10-22,159.5981646328338
2002-10-23,159.3560972723591
2002-10-24,160.77284203496274
2002-10-25,161.59606603515053
2002-10-28,159.9579461976137
2002-10-29,162.4313566619984
2002-10-30,166.39205356158217
2002-10-31,165.42678561473159
2002-11-01,168.33453077441467
2002-11-04,168.38712563788334
2002-11-05,168.65694392753792
2002-11-06,174.40005139581572
2002-11-07,173.2193556923569
2002-11-08,171.73180619319876
2002-11-11,172.6109908759587
2002-11-12,173.25813867534666
2002-11-13,167.7365039731423
2002-11-14,168.47728762041535
2002-11-15,172.79013170801642
2002-11-18,174.0378072472899
2002-11-19,174.37837794604678
2002-11-20,177.40490080121756
2002-11-21,177.47173724258224
2002-11-22,175.35175536136393
2002-11-25,174.01065748965087
2002-11-26,169.85070474163783
2002-11-27,167.01637704089742
2002-11-28,166.93558425167402
2002-11-29,167.96674808169004
2002-12-02,167.39524790025004
2002-12-03,166.25831320721161
2002-12-04,168.243643669878
2002-12-05,169.7411386758133
2002-12-06,168.0717067591676
2002-12-09,165.66504581230714
2002-12-10,165.87145569010144
2002-12-11,167.9574709836172
2002-12-12,168.5523405003636
2002-12-13,166.46969432129606
2002-12-16,166.60782507990908
2002-12-17,165.7039012237711
2002-12-18,166.70570966484635
2002-12-19,168.95732967172847
2002-12-20,169.75852307677596
2002-12-23,169.59033517131962
2002-12-24,169.7602920181417
2002-12-25,169.7602920181417
2002-12-26,168.74174280425515
2002-12-27,166.03285385459532
2002-12-30,162.6981711739255
2002-12-31,162.11903816515394
2003-01-01,162.11903816515394
2003-01-02,165.52097985005386
2003-01-03,164.9333177851596
2003-01-06,163.53796825984404
2003-01-07,163.3255242022979
2003-01-08,164.90990674586953
2003-01-09,167.6831182068222
2003-01-10,169.58646280702388
2003-01-13,168.68377893407435
2003-01-14,165.33712095997788
2003-01-15,161.38301499073577
2003-01-16,159.2628883527156
2003-01-17,158.9131197386103
2003-01-20,158.48348387724232
2003-01-21,155.8732081373406
2003-01-22,154.79086061148325
2003-01-23,157.20483325154046
2003-01-24,155.68881198625286
2003-01-27,153.83364987489838
2003-01-28,152.96513160455112
2003-01-29,152.6947711431449
2003-01-30,155.69824493176804
2003-01-31,153.61418823087357
2003-02-03,152.51724860665615
2003-02-04,149.39674021005908
2003-02-05,148.75484530321356
2003-02-06,147.41247715233703
2003-02-07,146.54222186757752
2003-02-10,144.924452983679
2003-02-11,147.9959601025834
2003-02-12,149.70517113665795
2003-02-13,148.1333832977392
2003-02-14,148.6703346475472
2003-02-17,150.55980007532685
2003-02-18,148.8779021418408
2003-02-19,148.73813659882921
2003-02-20,148.31534748978956
2003-02-21,152.8572040556972
2003-02-24,152.76341402405703
2003-02-25,152.35836740242303
2003-02-26,151.9112915925808
2003-02-27,150.79772580304382
2003-02-28,150.70090440090277
2003-03-03,150.2647312005302
2003-03-04,148.7029532026306
2003-03-05,146.91122051781483
2003-03-06,148.50731062126556
2003-03-07,150.0642314944132
2003-03-10,149.61704534282495
2003-03-11,147.1343865952953
2003-03-12,147.87065414432908
2003-03-13,150.19365167240278
2003-03-14,152.76234635485864
2003-03-17,155.93748974843894
2003-03-18,157.1792211940986
2003-03-19,157.09623913829878
2003-03-20,157.28685329204
2003-03-21,157.74459215030168
2003-03-24,155.79978499183463
2003-03-25,155.95783978743998
2003-03-26,156.11283524844455
2003-03-27,154.76499185801185
2003-03-28,153.44744657242904
2003-03-31,151.6802391437604
2003-04-01,152.30059076177173
2003-04-02,155.01120359270098
2003-04-03,158.1845579503409
2003-04-04,158.82985300950685
2003-04-07,160.13664708939652
2003-04-08,159.93986370055805
2003-04-09,161.20758283310116
2003-04-10,159.95211050919477
2003-04-11,159.91145985493114
2003-04-14,159.36631900827786
2003-04-15,161.1132029194047
2003-04-16,161.62211249718317
2003-04-17,160.7199268493293
2003-04-18,160.7199268493293
2003-04-21,161.34586464501015
2003-04-22,159.6451009999377
2003-04-23,159.38221971164833
2003-04-24,158.9186041735181
2003-04-25,159.1267437259395
2003-04-28,161.02313041102622
2003-04-29,161.51606691723134
2003-04-30,161.2184157461661
2003-05-01,159.55638256149376
2003-05-02,160.30022709817908
2003-05-05,160.26676182589
2003-05-06,159.46080059112887
2003-05-07,159.16573279130677
2003-05-08,160.40597381731178
2003-05-09,160.9501190971482
2003-05-12,160.6502052852075
2003-05-13,165.44977398781796
2003-05-14,165.63899580166702
2003-05-15,166.40455926595368
2003-05-16,169.10538063267242
2003-05-19,164.45991365175882
2003-05-20,160.7870882354986
2003-05-21,161.3879304647873
2003-05-22,163.6590835755768
2003-05-23,166.3433313615596
2003-05-26,166.25788511036674
2003-05-27,167.87661881052153
2003-05-28,170.70277041103154
2003-05-29,175.75296502291653
2003-05-30,177.5704088824575
2003-06-02,178.96380163551478
2003-06-03,178.73407006103773
2003-06-04,175.59864365208526
2003-06-05,170.46206725490484
2003-06-06,176.480906911503
2003-06-09,178.42087854024462
2003-06-10,181.09528856053524
2003-06-11,180.69826900674192
2003-06-12,180.7916560022903
2003-06-13,179.42770781760777
2003-06-16,178.46652348579386
2003-06-17,178.21984262540388
2003-06-18,181.327579622803
2003-06-19,183.49064654985852
2003-06-20,184.49379988153467
2003-06-23,186.3464199230171
2003-06-24,186.47767081794592
2003-06-25,186.57356886917216
2003-06-26,188.03568964806948
2003-06-27,188.00961497391478
2003-06-30,187.2428524914012
2003-07-01,184.40852048534816
2003-07-02,188.4326655511054
2003-07-03,189.91791302473757
2003-07-04,192.00960910096077
2003-07-07,198.34472035258008
2003-07-08,198.80829889261443
2003-07-09,201.4795934305972
2003-07-10,202.25800341703436
2003-07-11,207.18158866061287
2003-07-14,207.58706579502658
2003-07-15,201.6074757464945
2003-07-16,194.681031683138
2003-07-17,196.01391227763273
2003-07-18,201.22867347501995
2003-07-21,208.54268012880348
2003-07-22,207.60509447719943
2003-07-23,204.69841215393373
2003-07-24,198.09581159335042
2003-07-25,195.0165263606381
2003-07-28,195.67375507790948
2003-07-29,193.85263589739273
2003-07-30,192.1618602289742
2003-07-31,195.2685640951645
2003-08-01,193.27239844261734
2003-08-04,190.57363391591656
2003-08-05,190.05110111200068
2003-08-06,191.85185210976815
2003-08-07,192.46778592546605
2003-08-08,195.4060379740962
2003-08-11,196.28701494246437
2003-08-12,195.56831172751464
2003-08-13,193.8420586596848
2003-08-14,194.44246310689934
2003-08-15,195.26599481373634
2003-08-18,196.91063470554144
2003-08-19,197.12256728840262
2003-08-20,198.71494129909848
2003-08-21,201.41306003709727
2003-08-22,202.7798872501045
2003-08-25,200.36238886061201
2003-08-26,199.90788504347358
2003-08-27,199.8316685908337
2003-08-28,200.12503328622648
2003-08-29,198.87821594958896
2003-09-01,199.24238798657493
2003-09-02,200.79205426474147
2003-09-03,203.26451394980467
2003-09-04,205.9943231441622
2003-09-05,203.13903999274282
2003-09-08,204.3251690138533
2003-09-09,204.0961731869583
2003-09-10,205.11144674629418
2003-09-11,204.4393927397148
2003-09-12,202.30553156892873
2003-09-15,204.39787475139414
2003-09-16,206.38885038708884
2003-09-17,206.65456073232056
2003-09-18,206.36597166072252
2003-09-19,203.51726061215024
2003-09-22,199.71289537716288
2003-09-23,197.2430499529987
2003-09-24,196.14053035557092
2003-09-25,190.9547319632124
2003-09-26,192.92829168799656
2003-09-29,190.85282374795176
2003-09-30,189.91490212890747
2003-10-01,188.12287006350118
2003-10-02,190.5910234384666
2003-10-03,195.30554808491647
2003-10-06,196.504821589066
2003-10-07,197.6225073355467
2003-10-08,194.49911281008133
2003-10-09,197.7069159600507
2003-10-10,195.75278149268817
2003-10-13,198.33224497485887
2003-10-14,196.4011100459492
2003-10-15,194.56241105799202
2003-10-16,193.6842274903297
2003-10-17,198.65639985659905
2003-10-20,199.32565471074636
2003-10-21,199.61236030639918
2003-10-22,199.2349408205255
2003-10-23,199.62983319415042
2003-10-24,201.69259200846685
2003-10-27,199.19179412749745
2003-10-28,198.76302930096233
2003-10-29,200.55930294699687
2003-10-30,199.07995163358177
2003-10-31,203.5633471596114
2003-11-03,206.54001840779264
2003-11-04,207.77549485588213
2003-11-05,210.1860424305056
2003-11-06,212.9908134980951
2003-11-07,214.57151981662054
2003-11-10,213.41132262416446
2003-11-11,214.09700039891354
2003-11-12,212.8070306685313
2003-11-13,211.86389999252648
2003-11-14,212.44433344557646
2003-11-17,212.24921746557726
2003-11-18,214.07468936296817
2003-11-19,214.9127565538357
2003-11-20,216.4387690477948
2003-11-21,216.3282260072175
2003-11-24,218.30027202938567
2003-11-25,216.7115114197642
2003-11-26,214.019675900744
2003-11-27,214.55844653350593
2003-11-28,212.05581707160565
2003-12-01,212.89740037239355
2003-12-02,213.27869328883057
2003-12-03,213.47960144891886
2003-12-04,212.86486655181972
2003-12-05,211.99129464377754
2003-12-08,210.36799064076763
2003-12-09,210.3330141322029
2003-12-10,210.48356011053943
2003-12-11,213.98320666146884
2003-12-12,210.75764762816152
2003-12-15,210.27017548236998
2003-12-16,211.34110529471027
2003-12-17,213.3013034347775
2003-12-18,214.16527089465458
2003-12-19,216.7708157120012
2003-12-22,224.63642700232907
2003-12-23,223.7712225156702
2003-12-24,225.0688523231579
2003-12-25,225.0688523231579
2003-12-26,225.35057387859635
2003-12-29,226.04159743094888
2003-12-30,226.08651051879647
2003-12-31,224.38872535373278
2004-01-01,224.38872535373278
2004-01-02,224.92182833386977
2004-01-05,223.57834273472758
2004-01-06,225.99323284719637
2004-01-07,232.70435686355373
2004-01-08,238.5742486371768
2004-01-09,238.64170885737906
2004-01-12,237.8836461893313
2004-01-13,238.35896204712583
2004-01-14,239.55320770773085
2004-01-15,244.9873365245877
2004-01-16,247.64575134267363
2004-01-19,253.29023805689704
2004-01-20,253.88497009502194
2004-01-21,255.47365397532346
2004-01-22,265.8934228595079
2004-01-23,257.28109918722384
2004-01-26,260.24228488458476
2004-01-27,266.1397753002441
2004-01-28,268.45445067288307
2004-01-29,273.931609509162
2004-01-30,273.60976921981944
2004-02-02,267.7094967373304
2004-02-03,266.80710973582177
2004-02-04,269.62844563517825
2004-02-05,268.86938613480476
2004-02-06,268.9396787137582
2004-02-09,278.5983349405524
2004-02-10,276.88326358180484
2004-02-11,274.6571103000282
2004-02-12,271.1516581250425
2004-02-13,272.5200283801147
2004-02-16,274.232820090407
2004-02-17,276.0047280961781
2004-02-18,281.5650678510126
2004-02-19,288.7088423124353
2004-02-20,299.02090523300996
2004-02-23,309.4069733631784
2004-02-24,293.25518996625533
2004-02-25,297.5839701159
2004-02-26,289.47600031066725
2004-02-27,292.766565346832
2004-03-01,293.12071631433054
2004-03-02,293.6158694741351
2004-03-03,289.22076255691076
2004-03-04,288.5351579515855
2004-03-05,290.23583561459685
2004-03-08,291.1289785694813
2004-03-09,290.57706953739205
2004-03-10,296.45323095754287
2004-03-11,296.41846458210875
2004-03-12,301.1533775722219
2004-03-15,305.7091479221612
2004-03-16,302.08994867785503
2004-03-17,303.4805267718045
2004-03-18,297.9229559966986
2004-03-19,299.90299233076973
2004-03-22,298.3296253647356
2004-03-23,300.9588570697346
2004-03-24,303.33597482165726
2004-03-25,300.84335214202395
2004-03-26,311.8587322241377
2004-03-29,317.05839897240776
2004-03-30,319.03746579071515
2004-03-31,326.2161195179324
2004-04-01,335.4726927227436
2004-04-02,346.5805518807161
2004-04-05,351.26522187388827
2004-04-06,350.9463539585235
2004-04-07,357.2165114903817
2004-04-08,359.3971564604738
2004-04-09,359.3971564604738
2004-04-12,358.8796140308886
2004-04-13,365.11975851687646
2004-04-14,366.87853067378603
2004-04-15,364.05562902591134
2004-04-16,361.29772041745497
2004-04-19,360.93703601985936
2004-04-20,361.76985274958867
2004-04-21,356.01601085095336
2004-04-22,358.783465543983
2004-04-23,363.53056686481904
2004-04-26,372.1574694055874
2004-04-27,379.3487127349695
2004-04-28,378.3071882039544
2004-04-29,372.81045664142187
2004-04-30,370.2879901056639
2004-05-03,359.3454378858755
2004-05-04,357.9188133649679
2004-05-05,356.8770494959897
2004-05-06,347.6814147361484
2004-05-07,344.69783185846154
2004-05-10,329.6365280054986
2004-05-11,324.45614112604613
2004-05-12,311.8129727636101
2004-05-13,292.2181865095954
2004-05-14,315.6443226295118
2004-05-17,311.729315736583
2004-05-18,313.71377383702753
2004-05-19,320.1589405676031
2004-05-20,321.03154459878135
2004-05-21,314.8580921987585
2004-05-24,316.5274314411956
2004-05-25,310.41976319854894
2004-05-26,311.41394125522845
2004-05-27,306.17202273646757
2004-05-28,311.83406868767895
2004-05-31,317.98229106406694
2004-06-01,325.7924611829681
2004-06-02,327.24003704067115
2004-06-03,328.6550729774856
2004-06-04,330.4858962523367
2004-06-07,330.2460649023631
2004-06-08,328.56725067355165
2004-06-09,321.1927572971034
2004-06-10,321.88907385670313
2004-06-11,322.8223808632652
2004-06-14,320.4238755155314
2004-06-15,322.4451919851822
2004-06-16,324.69156274637777
2004-06-17,323.2083340463897
2004-06-18,319.5138469105683
2004-06-21,320.8558399843571
2004-06-22,317.05979748685166
2004-06-23,314.2183654005873
2004-06-24,314.64994330901436
2004-06-25,316.89160105989936
2004-06-28,316.7341879842607
2004-06-29,317.07251124559747
2004-06-30,317.01452073972916
2004-07-01,314.6616863119185
2004-07-02,314.0929827414478
2004-07-05,315.51416213366207
2004-07-06,316.44525915724415
2004-07-07,311.15529281239907
2004-07-08,311.91309788220934
2004-07-09,318.5508224168579
2004-07-12,318.07483892592217
2004-07-13,320.1380500912446
2004-07-14,320.6670887520252
2004-07-15,324.62840205026043
2004-07-16,325.1311643326759
2004-07-19,325.67548804426247
2004-07-20,326.54320767943506
2004-07-21,330.67209982427016
2004-07-22,331.10202757883735
2004-07-23,333.80671744586573
2004-07-26,332.51370315600525
2004-07-27,327.36907065805644
2004-07-28,325.3968724060481
