Date,INDIA DOMESTIC
2016-12-20,1773.3980331106084
2016-12-21,1762.949827583265
2016-12-22,1735.9797282539014
2016-12-23,1740.2058469777514
2016-12-26,1720.584362221809
2016-12-27,1743.4320207229114
2016-12-28,1753.0667837786273
2016-12-29,1755.078788272685
2016-12-30,1769.6241830159752
2017-01-02,1770.2211939198285
2017-01-03,1788.8152410807309
2017-01-04,1777.5390640968096
2017-01-05,1779.409961491532
2017-01-06,1777.020863400425
2017-01-09,1773.3471610168249
2017-01-10,1781.2637826519708
2017-01-11,1818.4578523094385
2017-01-12,1798.6365263874757
2017-01-13,1798.855484641207
2017-01-16,1808.7286066769789
2017-01-17,1795.2523530457586
2017-01-18,1799.2967300578657
2017-01-19,1813.4050156052463
2017-01-20,1782.4441883078466
2017-01-23,1780.8755335143476
2017-01-24,1798.0947177841995
2017-01-25,1829.5259307141062
2017-01-26,1842.1303414473382
2017-01-27,1844.38779460052
2017-01-30,1849.678405465162
2017-01-31,1815.230894696035
2017-02-01,1865.798984772112
2017-02-02,1865.2433548723611
2017-02-03,1871.880943561396
2017-02-06,1898.0072331820693
2017-02-07,1895.8825574794566
2017-02-08,1898.0643791027871
2017-02-09,1917.115395591423
2017-02-10,1930.3676183542934
2017-02-13,1932.9508131963353
2017-02-14,1936.4931709975817
2017-02-15,1920.3709335060428
2017-02-16,1913.8901768064486
2017-02-17,1932.6466374243107
2017-02-20,1949.6473992433841
2017-02-21,1973.87586420867
2017-02-22,1971.099153917885
2017-02-23,1967.9783794981902
2017-02-24,1972.3541474912083
2017-02-27,1956.6409240222774
2017-02-28,1953.5634149012483
2017-03-01,1976.5577026708363
2017-03-02,1973.3223156977854
2017-03-03,1962.8776047610788
2017-03-06,1972.193936806414
2017-03-07,1973.3721799778702
2017-03-08,1972.2001627150275
2017-03-09,1966.714643556103
2017-03-10,1958.6316822774747
2017-03-13,1956.3369127556387
2017-03-14,2015.8770952525704
2017-03-15,2027.28172949462
2017-03-16,2032.1507705742802
2017-03-17,2031.3840313643595
2017-03-20,2027.124619000057
2017-03-21,2016.6007632450105
2017-03-22,1992.6510625695885
2017-03-23,2006.2444371760544
2017-03-24,2010.9072474204236
2017-03-27,1993.530479483255
2017-03-28,2010.9368619946995
2017-03-29,2047.0295722638775
2017-03-30,2056.870006675446
2017-03-31,2063.9606507652616
2017-04-03,2081.8740584411594
2017-04-04,2079.824008960372
2017-04-05,2090.994553489696
2017-04-06,2101.281400072639
2017-04-07,2110.36860146206
2017-04-10,2101.880629410026
2017-04-11,2109.258805397416
2017-04-12,2098.7225998121125
2017-04-13,2094.59093956417
2017-04-14,2094.59093956417
2017-04-17,2082.7760118969472
2017-04-18,2061.961340984878
2017-04-19,2060.9253793093503
2017-04-20,2057.8289319755745
2017-04-21,2070.759698267499
2017-04-24,2063.740609371776
2017-04-25,2078.646289729547
2017-04-26,2102.0546019280937
2017-04-27,2100.8616753561705
2017-04-28,2083.3308822955973
2017-05-01,2077.9877850018697
2017-05-02,2087.6840115653567
2017-05-03,2088.6155738332677
2017-05-04,2089.7273759725094
2017-05-05,2057.764295135707
2017-05-08,2076.8280312169595
2017-05-09,2074.3651414050496
2017-05-10,2101.4077866982498
2017-05-11,2116.4890605515934
2017-05-12,2100.7139415495326
2017-05-15,2106.9851897893377
2017-05-16,2099.9289215491717
2017-05-17,2087.659901068509
2017-05-18,2044.6511165911802
2017-05-19,2035.4734217838177
2017-05-22,2028.9589061264323
2017-05-23,2010.8152860061957
2017-05-24,2012.3205239421518
2017-05-25,2043.5467633564763
2017-05-26,2078.692756659079
2017-05-29,2078.449381632717
2017-05-30,2080.078097249344
2017-05-31,2074.253875669743
2017-06-01,2078.8767458946622
2017-06-02,2081.186167025092
2017-06-05,2097.016009208532
2017-06-06,2084.1521274016873
2017-06-07,2093.6706338927984
2017-06-08,2099.374583037013
2017-06-09,2113.6411044894135
2017-06-12,2094.5259297637754
2017-06-13,2095.430914316875
2017-06-14,2085.640001906215
2017-06-15,2096.4524589294697
2017-06-16,2090.171162841495
2017-06-19,2110.0981134305334
2017-06-20,2116.7837540138703
2017-06-21,2108.174670539575
2017-06-22,2102.778998525597
2017-06-23,2081.8115909190396
2017-06-26,2081.439905221679
2017-06-27,2052.747277387966
2017-06-28,2033.7592391058988
2017-06-29,2025.7805552997231
2017-06-30,2033.5889041546334
2017-07-03,2053.849562972649
2017-07-04,2060.8485320720747
2017-07-05,2070.144584138672
2017-07-06,2064.8910054741423
2017-07-07,2070.372976851614
2017-07-10,2094.6544282107075
2017-07-11,2088.914620940198
2017-07-12,2097.862246576106
2017-07-13,2122.576355698238
2017-07-14,2113.665239953151
2017-07-17,2120.138901880618
2017-07-18,2086.440013905861
2017-07-19,2115.072556046841
2017-07-20,2085.8381460453356
2017-07-21,2092.85876542643
2017-07-24,2104.6327647973253
2017-07-25,2101.926544717912
2017-07-26,2118.2871470088467
2017-07-27,2120.920275592392
2017-07-28,2105.5470987310996
2017-07-31,2110.5285616665487
2017-08-01,2117.264983016654
2017-08-02,2116.1772418376427
2017-08-03,2099.537676666519
2017-08-04,2136.758790372874
2017-08-07,2125.214795931485
2017-08-08,2124.4719268233066
2017-08-09,2098.3493121768297
2017-08-10,2065.818828442059
2017-08-11,2038.3929520334138
2017-08-14,2061.474449936291
2017-08-15,2072.9090054891226
2017-08-16,2095.7134474638165
2017-08-17,2089.1080172046313
2017-08-18,2075.789009886484
2017-08-21,2045.0430256504599
2017-08-22,2054.5310621680073
2017-08-23,2066.141397740087
2017-08-24,2074.497962525621
2017-08-25,2062.7904689702614
2017-08-28,2066.5109399375347
2017-08-29,2026.815120871281
2017-08-30,2067.968160837483
2017-08-31,2080.611224244843
2017-09-01,2090.8968811001077
2017-09-04,2069.885577355478
2017-09-05,2075.329264324577
2017-09-06,2067.8970882053904
2017-09-07,2064.8116091744014
2017-09-08,2067.6562374178534
2017-09-11,2087.245311807262
2017-09-12,2107.3266291701284
2017-09-13,2111.553785286458
2017-09-14,2119.56604439648
2017-09-15,2101.598506609665
2017-09-18,2116.4519710737836
2017-09-19,2105.9549552334256
2017-09-20,2101.2815965586706
2017-09-21,2091.6968466349563
2017-09-22,2048.7658787675623
2017-09-25,2034.549363731037
2017-09-26,2043.9001335274827
2017-09-27,2011.5728452803824
2017-09-28,2014.6416142576427
2017-09-29,2021.7662020321175
2017-10-02,2036.5814622037908
2017-10-03,2044.4330347369644
2017-10-04,2068.5907874233326
2017-10-05,2069.8006120734667
2017-10-06,2075.8782706126162
2017-10-09,2076.606686723944
2017-10-10,2073.4724784632326
2017-10-11,2064.479041388595
2017-10-12,2088.9275978807777
2017-10-13,2110.036349031842
2017-10-16,2134.1979950557334
2017-10-17,2138.6072302768803
2017-10-18,2121.948015413271
2017-10-19,2095.2551451884647
2017-10-20,2107.0761740469557
2017-10-23,2126.927749166106
2017-10-24,2123.7323062760515
2017-10-25,2132.800184554368
2017-10-26,2164.386146172282
2017-10-27,2179.570042273926
2017-10-30,2188.0013249841013
2017-10-31,2182.7895961282384
2017-11-01,2218.339746932984
2017-11-02,2205.9566633794916
2017-11-03,2224.0358201561367
2017-11-06,2228.764012369413
2017-11-07,2197.5742565839973
2017-11-08,2187.4086885834886
2017-11-09,2182.742741880759
2017-11-10,2170.812947735878
2017-11-13,2142.599654644057
2017-11-14,2119.4264585817423
2017-11-15,2101.28082013627
2017-11-16,2124.4529734072657
2017-11-17,2145.8841494804205
2017-11-20,2153.6464573066505
2017-11-21,2169.4674571557157
2017-11-22,2159.38988151147
2017-11-23,2159.764199271157
2017-11-24,2149.8770729027215
2017-11-27,2159.7447441250706
2017-11-28,2169.3079776617283
2017-11-29,2172.9440373896987
2017-11-30,2128.6344649466705
2017-12-01,2116.916134782648
2017-12-04,2123.750003732156
2017-12-05,2126.1292031758776
2017-12-06,2113.07691459703
2017-12-07,2138.537465553033
2017-12-08,2170.253005665878
2017-12-11,2177.2958909247195
2017-12-12,2169.498028283144
2017-12-13,2151.2065582049413
2017-12-14,2162.382281131625
2017-12-15,2190.069711260234
2017-12-18,2190.99418082609
2017-12-19,2213.8622940256582
2017-12-20,2196.472502663074
2017-12-21,2201.551028826596
2017-12-22,2217.4137406135537
2017-12-25,2217.4137406135537
2017-12-26,2218.597548459395
2017-12-27,2202.5312493087117
2017-12-28,2193.4825896146513
2017-12-29,2203.439687184259
2018-01-01,2184.9770398830537
2018-01-02,2191.428941859901
2018-01-03,2193.414950771568
2018-01-04,2201.964690710708
2018-01-05,2225.5301855117677
2018-01-08,2249.9020872960846
2018-01-09,2248.830359560787
2018-01-10,2240.6243410398374
2018-01-11,2231.0063051309244
2018-01-12,2217.8475146870023
2018-01-15,2211.4014410166774
2018-01-16,2188.172008170411
2018-01-17,2210.15190027508
2018-01-18,2212.861260610316
2018-01-19,2233.1738487686134
2018-01-22,2241.836971754417
2018-01-23,2257.4071789311856
2018-01-24,2242.3122791660044
2018-01-25,2216.7985079453315
2018-01-26,2229.189829480072
2018-01-29,2255.1694043200064
2018-01-30,2223.784733580982
2018-01-31,2208.941539431317
2018-02-01,2196.399883729552
2018-02-02,2140.7429609102314
2018-02-05,2125.7909349386114
2018-02-06,2099.732063455367
2018-02-07,2102.9794444923814
2018-02-08,2134.1427588959978
2018-02-09,2107.552800610235
2018-02-12,2125.9153023941503
2018-02-13,2112.150878293184
2018-02-14,2105.743936619981
2018-02-15,2104.4755704102577
2018-02-16,2083.004054040685
2018-02-19,2075.8642190760147
2018-02-20,2063.600584608251
2018-02-21,2073.1188793038204
2018-02-22,2060.301892546287
2018-02-23,2096.8207800576974
2018-02-26,2118.266049329554
2018-02-27,2115.580480823205
2018-02-28,2101.700123868876
2018-03-01,2094.744956709017
2018-03-02,2072.283940967528
2018-03-05,2053.386513892459
2018-03-06,2021.383168418734
2018-03-07,2007.839720779347
2018-03-08,2028.4475180738714
2018-03-09,2025.5556271929142
2018-03-12,2064.4086805679103
2018-03-13,2061.4472531819533
2018-03-14,2067.4533532192877
2018-03-15,2064.105909960551
2018-03-16,2039.828206633469
2018-03-19,2006.3594964368044
2018-03-20,2022.2959199591578
2018-03-21,2029.5619959942078
2018-03-22,2016.8666655995612
2018-03-23,1989.84546779407
2018-03-26,2007.5190454682654
2018-03-27,2024.5320875979255
2018-03-28,2008.7859348659317
2018-03-29,2017.3610669210982
2018-03-30,2017.3610669210982
2018-04-02,2038.8463681183728
2018-04-03,2059.3481774664265
2018-04-04,2027.848748927987
2018-04-05,2084.1534445736024
2018-04-06,2083.258724969607
2018-04-09,2081.7380850742848
2018-04-10,2078.084383667782
2018-04-11,2068.483588548939
2018-04-12,2085.700775156392
2018-04-13,2091.0337484537363
2018-04-16,2086.144606150183
2018-04-17,2087.335853368368
2018-04-18,2078.3999538918383
2018-04-19,2085.753592911915
2018-04-20,2091.2833712567053
2018-04-23,2092.2339841645166
2018-04-24,2100.646406882463
2018-04-25,2083.879219658087
2018-04-26,2106.050936729041
2018-04-27,2123.753861693305
2018-04-30,2137.8336990581206
2018-05-01,2154.3272656924987
2018-05-02,2154.423802284862
2018-05-03,2146.4338159620597
2018-05-04,2129.527015772847
2018-05-07,2141.826052734558
2018-05-08,2154.334877736133
2018-05-09,2150.1254982754635
2018-05-10,2137.310004036341
2018-05-11,2142.3929308834363
2018-05-14,2126.4971027775587
2018-05-15,2131.6171370180145
2018-05-16,2140.1364384497524
2018-05-17,2133.074853761691
2018-05-18,2108.4808868179875
2018-05-21,2090.2519326610072
2018-05-22,2095.551088616285
2018-05-23,2078.555780959736
2018-05-24,2092.597613206391
2018-05-25,2144.5211332954404
2018-05-28,2181.6846991421635
2018-05-29,2164.946976205046
2018-05-30,2165.213896022781
2018-05-31,2177.361651369581
2018-06-01,2182.9606730784512
2018-06-04,2159.722418648375
2018-06-05,2153.8391596914184
2018-06-06,2160.508212711244
2018-06-07,2166.049277605119
2018-06-08,2159.350027797939
2018-06-11,2163.446429999747
2018-06-12,2176.957603228221
2018-06-13,2176.6294946707985
2018-06-14,2192.614910254987
2018-06-15,2188.870567027411
2018-06-18,2183.639073186067
2018-06-19,2167.498533701163
2018-06-20,2182.806014699857
2018-06-21,2171.9145329369194
2018-06-22,2189.8887256210287
2018-06-25,2158.0096193719637
2018-06-26,2163.2997082308293
2018-06-27,2143.2616953969487
2018-06-28,2124.9491320901734
2018-06-29,2138.880710921734
2018-07-02,2132.8495670386956
2018-07-03,2138.291250060734
2018-07-04,2147.5711465443896
2018-07-05,2125.690486237507
2018-07-06,2122.6836513018293
2018-07-09,2142.961671174966
2018-07-10,2166.638400705381
2018-07-11,2166.074266938419
2018-07-12,2193.7731073940067
2018-07-13,2197.9701679035634
2018-07-16,2165.2038528749954
2018-07-17,2191.861741195228
2018-07-18,2185.13338109982
2018-07-19,2174.3552795100536
2018-07-20,2170.27027689535
2018-07-23,2188.9043796541264
2018-07-24,2201.6449522086536
2018-07-25,2210.925215088955
2018-07-26,2225.3680626687697
2018-07-27,2246.7500521278494
2018-07-30,2245.5947879082582
2018-07-31,2258.151310208803
2018-08-01,2266.0001984373216
2018-08-02,2253.0350200383664
2018-08-03,2275.0620749906298
2018-08-06,2284.319830920397
2018-08-07,2283.6918960743083
2018-08-08,2292.911130019811
2018-08-09,2303.1558458538457
2018-08-10,2315.2538030028372
2018-08-13,2270.8787404646037
2018-08-14,2295.650522799295
2018-08-15,2307.8263487765726
2018-08-16,2267.6886441866295
2018-08-17,2282.595863091486
2018-08-20,2310.8372165362457
