Date,UNITED ARAB EMIRATES
2005-10-12,990.2057662339025
2005-10-13,1010.1158614431408
2005-10-14,998.5678547428547
2005-10-17,1019.1933222519638
2005-10-18,1032.867339805382
2005-10-19,1027.677199547499
2005-10-20,1039.6701243065397
2005-10-21,1036.6698898099537
2005-10-24,1035.7136294266454
2005-10-25,1029.6980363205917
2005-10-26,1023.9901658135113
2005-10-27,1016.563207243135
2005-10-28,1020.3575485701416
2005-10-31,1035.552409332707
2005-11-01,1055.5655568947498
2005-11-02,1049.0326472373297
2005-11-03,1054.3049647396501
2005-11-04,1071.4101159895033
2005-11-07,1078.533614211412
2005-11-08,1082.008965581154
2005-11-09,1088.221582981122
2005-11-10,1082.8215624725235
2005-11-11,1086.5846997043695
2005-11-14,1064.6164123399135
2005-11-15,1074.912306695464
2005-11-16,1063.0813443843085
2005-11-17,1055.7381431094104
2005-11-18,1057.5562180049542
2005-11-21,1052.050630912773
2005-11-22,1031.4603486397698
2005-11-23,1014.8284059939787
2005-11-24,1011.8329858555248
2005-11-25,1016.603966671255
2005-11-28,986.9841431274855
2005-11-29,967.4370409348224
2005-11-30,1000.0
2005-12-01,977.4743076079475
2005-12-02,979.1880748353125
2005-12-05,963.5889293184078
2005-12-06,970.8004317648546
2005-12-07,972.2232944089546
2005-12-08,975.5193769222327
2005-12-09,974.8864213969564
2005-12-12,958.129517550413
2005-12-13,953.3757358288731
2005-12-14,949.6883355551627
2005-12-15,952.9392993953618
2005-12-16,948.4149114010646
2005-12-19,947.2251499129311
2005-12-20,964.4516521612557
2005-12-21,940.9568972681027
2005-12-22,899.4811946298174
2005-12-23,899.2660742327276
2005-12-26,912.6977386456807
2005-12-27,904.1634546956693
2005-12-28,904.7522093811034
2005-12-29,917.1870272014955
2005-12-30,920.983333254803
2006-01-02,972.9904868533139
2006-01-03,953.2443376383004
2006-01-04,924.0610963836236
2006-01-05,923.755432179734
2006-01-06,919.6236320649951
2006-01-09,953.2339118738905
2006-01-10,953.6818196624552
2006-01-11,951.4217549971621
2006-01-12,976.4842852183206
2006-01-13,973.4657793407558
2006-01-16,951.4117112031694
2006-01-17,933.6865300664429
2006-01-18,920.7275542040966
2006-01-19,931.3174213673943
2006-01-20,932.9730625580175
2006-01-23,909.1170890895792
2006-01-24,890.5913773697598
2006-01-25,890.204741422544
2006-01-26,875.1050193716737
2006-01-27,883.1928112343302
2006-01-30,799.1564830541458
2006-01-31,802.7840796526374
2006-02-01,805.6483065147901
2006-02-02,851.9362412460592
2006-02-03,858.1125216500762
2006-02-06,812.8273390749299
2006-02-07,815.1933822137727
2006-02-08,792.2934596944181
2006-02-09,796.2126638327214
2006-02-10,798.8864250343593
2006-02-13,750.8431615995154
2006-02-14,721.0908390132787
2006-02-15,722.5367832669151
2006-02-16,781.9953130237135
2006-02-17,779.5576719915832
2006-02-20,817.6673961764229
2006-02-21,813.3660937743123
2006-02-22,784.0370996155725
2006-02-23,758.1280021493519
2006-02-24,761.492768067647
2006-02-27,778.0901707836201
2006-02-28,758.3181740315006
2006-03-01,750.2618089585856
2006-03-02,751.5564669546943
2006-03-03,749.8045141532347
2006-03-06,716.7523693545926
2006-03-07,710.6426619465416
2006-03-08,717.8596450988296
2006-03-09,705.4602854019171
2006-03-10,707.8265169803
2006-03-13,677.9524091276273
2006-03-14,627.3410988399862
2006-03-15,626.70053585332
2006-03-16,651.2310887922217
2006-03-17,650.3215108018782
2006-03-20,678.8521855632637
2006-03-21,699.7369716446227
2006-03-22,698.4725523422842
2006-03-23,704.2325075455324
2006-03-24,702.4930316116278
2006-03-27,719.7206981715223
2006-03-28,719.7061206514569
2006-03-29,747.7867828733137
2006-03-30,750.9536232038507
2006-03-31,753.4460639186806
2006-04-03,786.8619662057142
2006-04-04,780.2511485702199
2006-04-05,788.7821738509447
2006-04-06,788.3601491368191
2006-04-07,796.0071134213091
2006-04-10,786.145062483443
2006-04-11,773.1585951992967
2006-04-12,744.5487805746188
2006-04-13,743.7660865923441
2006-04-14,743.7660865923441
2006-04-17,684.6931114246922
2006-04-18,673.3738644136346
2006-04-19,656.1037880282314
2006-04-20,653.5991532265563
2006-04-21,651.8862899677131
2006-04-24,618.0557909886974
2006-04-25,636.9508283744677
2006-04-26,635.6681060078357
2006-04-27,611.5622307807531
2006-04-28,608.7451491316292
2006-05-01,598.3192970136326
2006-05-02,594.0522855999535
2006-05-03,574.2146881338252
2006-05-04,566.9177432447569
2006-05-05,564.6172791983255
2006-05-08,522.4198995915723
2006-05-09,526.4822027193339
2006-05-10,495.29310826892737
2006-05-11,467.98293369815576
2006-05-12,465.7179774497275
2006-05-15,493.5770798789458
2006-05-16,491.66472432307654
2006-05-17,494.8087984339544
2006-05-18,500.92324413404384
2006-05-19,505.06294273969286
2006-05-22,516.0658188429337
2006-05-23,506.6925065503074
2006-05-24,508.77140486748607
2006-05-25,509.6073576563301
2006-05-26,511.9640388514954
2006-05-29,523.3878435593451
2006-05-30,511.21295306624313
2006-05-31,522.0102756920603
2006-06-01,529.9278988175205
2006-06-02,525.3101843641412
2006-06-05,538.1333199903288
2006-06-06,545.0039645787687
2006-06-07,534.3595756202166
2006-06-08,525.6727461439287
2006-06-09,525.3473381518684
2006-06-12,526.9151167915957
2006-06-13,526.3260133809005
2006-06-14,509.45035957087646
2006-06-15,514.4343382484191
2006-06-16,513.7424292527924
2006-06-19,507.5275686415436
2006-06-20,510.6871964261959
2006-06-21,509.6044330908806
2006-06-22,514.5017726281503
2006-06-23,516.8859137868153
2006-06-26,487.37342459999996
2006-06-27,490.96737416109886
2006-06-28,495.83854734071105
2006-06-29,485.75478778929073
2006-06-30,476.33335210542543
2006-07-03,484.9648273444792
2006-07-04,478.6625983854375
2006-07-05,481.27154661668396
2006-07-06,488.316465670526
2006-07-07,485.637448966145
2006-07-10,485.95055122783145
2006-07-11,486.3476739849272
2006-07-12,494.1288215859946
2006-07-13,495.56832699682434
2006-07-14,497.88250890293955
2006-07-17,488.6669343762855
2006-07-18,494.8716756988199
2006-07-19,492.2030520528256
2006-07-20,485.9125468272063
2006-07-21,484.3804850392357
2006-07-24,481.92317877128403
2006-07-25,482.4234082827328
2006-07-26,472.16336831010597
2006-07-27,459.84103499667737
2006-07-28,458.67583755562805
2006-07-31,467.0716187006412
2006-08-01,463.2628791466277
2006-08-02,458.5603425116747
2006-08-03,459.4197752325594
2006-08-04,455.7677897378649
2006-08-07,457.0609074084678
2006-08-08,463.2720338155615
2006-08-09,466.03123585127423
2006-08-10,471.45501227458516
2006-08-11,471.8002448863701
2006-08-14,476.0441538607973
2006-08-15,479.0499973152904
2006-08-16,475.2221950114953
2006-08-17,485.85984712890627
2006-08-18,487.43257702679256
2006-08-21,486.76240033738617
2006-08-22,496.733478484677
2006-08-23,505.44056272172526
2006-08-24,510.1729615677907
2006-08-25,512.0941400995646
2006-08-28,520.7241115536383
2006-08-29,527.0256933488872
2006-08-30,522.2788679421348
2006-08-31,530.5163419978865
2006-09-01,530.3920362200918
2006-09-04,548.1766445106832
2006-09-05,556.1822385527851
2006-09-06,558.3040629880664
2006-09-07,566.23631783362
2006-09-08,569.0676843840488
2006-09-11,544.3391819389259
2006-09-12,551.7878032979578
2006-09-13,553.3590213354652
2006-09-14,557.9623090714584
2006-09-15,562.328798032217
2006-09-18,547.1636792812652
2006-09-19,535.8650071142238
2006-09-20,535.267910243073
2006-09-21,528.8732999650674
2006-09-22,525.5065220742529
2006-09-25,518.9157211650364
2006-09-26,534.1399305032572
2006-09-27,540.2803366379975
2006-09-28,536.4451947437846
2006-09-29,537.3345059014415
2006-10-02,541.6345522999801
2006-10-03,545.3946242046246
2006-10-04,546.5195819837107
2006-10-05,541.0215342350076
2006-10-06,545.4059299361137
2006-10-09,544.3693385707764
2006-10-10,552.4506994813329
2006-10-11,549.9596640387897
2006-10-12,548.3022822935052
2006-10-13,550.1234471832712
2006-10-16,537.2796779468149
2006-10-17,536.8448381245091
2006-10-18,534.4393440436498
2006-10-19,534.3871962562698
2006-10-20,534.0903969248307
2006-10-23,536.360431252728
2006-10-24,536.5168228304392
2006-10-25,534.7692804482307
2006-10-26,531.308127206449
2006-10-27,529.0531942973321
2006-10-30,524.6642227339469
2006-10-31,513.6596936067456
2006-11-01,502.87604838089493
2006-11-02,488.01628778029476
2006-11-03,490.4882585921496
2006-11-06,470.652068486819
2006-11-07,455.6604792921295
2006-11-08,462.73033356415004
2006-11-09,458.88455022685866
2006-11-10,456.5231600696743
2006-11-13,462.00606994439323
2006-11-14,455.76414006102885
2006-11-15,454.93305852733886
2006-11-16,457.78765428951834
2006-11-17,457.0382065608042
2006-11-20,447.4415596025165
2006-11-21,445.2633458604358
2006-11-22,438.7120635260962
2006-11-23,431.91147697898515
2006-11-24,427.23863821425823
2006-11-27,427.3922542158439
2006-11-28,422.87145860066613
2006-11-29,413.636188522839
2006-11-30,415.5764796424009
2006-12-01,413.0721790937133
2006-12-04,406.8081925263159
2006-12-05,412.22370288645504
2006-12-06,420.5895494046993
2006-12-07,430.28457890849387
2006-12-08,429.5709855159077
2006-12-11,433.7438244801778
2006-12-12,431.20800549163545
2006-12-13,440.0810983719087
2006-12-14,448.9825843800217
2006-12-15,451.77326352862923
2006-12-18,457.23291056586606
2006-12-19,449.89166667696776
2006-12-20,436.0730415636239
2006-12-21,434.78946303289354
2006-12-22,435.0987595140782
2006-12-25,427.0652696021964
2006-12-26,427.1857894355986
2006-12-27,433.83893071612164
2006-12-28,434.7175306246066
2006-12-29,433.29995554275337
2007-01-01,433.29995554275337
2007-01-02,431.3874282979567
2007-01-03,439.2462522181582
2007-01-04,453.8239420299437
2007-01-05,457.15826334624717
2007-01-08,457.80048973928825
2007-01-09,459.20218072943027
2007-01-10,452.45137990741404
2007-01-11,454.63901720077587
2007-01-12,453.1625170095961
2007-01-15,446.4131706861355
2007-01-16,449.28931437759786
2007-01-17,448.4549030465712
2007-01-18,450.9354809027474
2007-01-19,451.12194385502625
2007-01-22,454.4299776518228
2007-01-23,458.0601380701354
2007-01-24,460.74726494173774
2007-01-25,468.6411510938734
2007-01-26,471.2559105094849
2007-01-29,464.213617896879
2007-01-30,458.8389171854374
2007-01-31,449.118067332216
2007-02-01,451.87745311208533
2007-02-02,453.54920290971756
2007-02-05,456.61696680999967
2007-02-06,454.3724937531709
2007-02-07,450.6123246949435
2007-02-08,447.95551788480697
2007-02-09,449.3808079535808
2007-02-12,452.3739178478682
2007-02-13,450.51636171359
2007-02-14,453.13681781119334
2007-02-15,453.8506500437465
2007-02-16,454.5114260765221
2007-02-19,456.4246487446989
2007-02-20,461.1467399080974
2007-02-21,459.653826517043
2007-02-22,458.5914246835184
2007-02-23,456.5364446921519
2007-02-26,453.94705448527753
2007-02-27,451.6903413871723
2007-02-28,449.2672632820976
2007-03-01,444.193206889569
2007-03-02,443.9752769353573
2007-03-05,453.15873932745546
2007-03-06,448.1911323784341
2007-03-07,445.96266409501084
2007-03-08,447.4917744369787
2007-03-09,447.91346681372454
2007-03-12,428.96383981315034
2007-03-13,432.854651061634
2007-03-14,424.03665548439693
2007-03-15,423.3032565635237
2007-03-16,421.4091472745504
2007-03-19,416.05262675040234
2007-03-20,407.3869815315618
2007-03-21,407.51587572640875
2007-03-22,400.8934250808556
2007-03-23,402.6113460092929
2007-03-26,393.31369773795666
2007-03-27,390.2603690066582
2007-03-28,394.22716447742744
2007-03-29,395.57018348557057
2007-03-30,396.22394482251093
2007-04-02,386.5800377454777
2007-04-03,385.37678021526773
2007-04-04,390.1362756496442
2007-04-05,399.2640167954296
2007-04-06,399.2640167954296
2007-04-09,406.19663379538764
2007-04-10,405.5909043314012
2007-04-11,410.9198204252425
2007-04-12,410.852167811693
2007-04-13,410.32414010221
2007-04-16,405.5334322801992
2007-04-17,407.0393280678036
2007-04-18,408.7449564143715
2007-04-19,408.00427785876104
2007-04-20,408.4745289827374
2007-04-23,410.37915197670856
2007-04-24,408.3894489453002
2007-04-25,403.45882160276324
2007-04-26,404.3610262263719
2007-04-27,402.5756766623958
2007-04-30,402.2267609593387
2007-05-01,407.60899552680314
2007-05-02,404.3314660348943
2007-05-03,405.530697096869
2007-05-04,404.8851114875614
2007-05-07,413.44000148297175
2007-05-08,418.785030876097
2007-05-09,428.97521867809087
2007-05-10,430.0425326342179
2007-05-11,429.7404136429052
2007-05-14,446.4578522235358
2007-05-15,447.6337102908254
2007-05-16,438.46105824735804
2007-05-17,433.0392656845768
2007-05-18,432.90763350437095
2007-05-21,440.17908996729875
2007-05-22,443.9534341501724
2007-05-23,451.36720235556606
2007-05-24,462.765158757949
2007-05-25,462.06185065382147
2007-05-28,475.8597316870333
2007-05-29,479.98151251970813
2007-05-30,478.65865560495075
2007-05-31,476.5346546737118
2007-06-01,477.8753649504698
2007-06-04,473.2700785829515
2007-06-05,466.61876886991786
2007-06-06,462.42441449827857
2007-06-07,473.7422176013114
2007-06-08,477.2528639235937
2007-06-11,473.656461633791
2007-06-12,476.0603662037644
2007-06-13,482.5960547195622
2007-06-14,482.5560727561394
2007-06-15,480.6833895211737
2007-06-18,480.7671261141961
2007-06-19,484.54491614826185
2007-06-20,481.939894141236
2007-06-21,481.0288157760891
2007-06-22,479.9803078840086
2007-06-25,473.0371878175948
2007-06-26,465.46941747195234
2007-06-27,469.2541214634515
2007-06-28,465.6703666241873
2007-06-29,464.2693246426155
2007-07-02,466.18281746288477
2007-07-03,477.41117230953455
2007-07-04,474.4577408138961
2007-07-05,472.5129885123232
2007-07-06,471.40376240863725
2007-07-09,475.9665631571505
2007-07-10,476.6853599513808
2007-07-11,471.52204937000437
2007-07-12,469.5856008877869
2007-07-13,469.4620191023731
2007-07-16,469.1215234746317
2007-07-17,459.6141852844132
2007-07-18,450.69470586487336
2007-07-19,448.6544432533608
2007-07-20,448.2713849410908
2007-07-23,441.5662999954276
2007-07-24,446.6030109568678
2007-07-25,449.4602217650055
2007-07-26,448.44764488310506
2007-07-27,450.4758015238592
2007-07-30,431.8310143165184
2007-07-31,439.22380596085213
2007-08-01,433.1410763018226
2007-08-02,436.7211024329784
2007-08-03,433.7905197987094
2007-08-06,431.0126016443992
2007-08-07,433.3662286886235
2007-08-08,434.3117491130357
2007-08-09,439.18338596099403
2007-08-10,440.0323176015889
2007-08-13,445.94494973446024
2007-08-14,446.9734388698094
2007-08-15,445.8430069615129
2007-08-16,438.04613855092117
2007-08-17,434.35723730392476
2007-08-20,428.4613291984916
2007-08-21,424.83611982692764
2007-08-22,412.0001113838345
2007-08-23,427.0571401788298
2007-08-24,425.0415601017139
2007-08-27,435.7731904039285
2007-08-28,440.2798496409599
2007-08-29,435.2200472572857
2007-08-30,435.86288249695326
2007-08-31,435.9907718444675
2007-09-03,436.8068727413191
2007-09-04,437.3092701298339
2007-09-05,435.1558308530691
2007-09-06,432.0706649324375
2007-09-07,429.9098913545549
2007-09-10,422.1439294671953
2007-09-11,423.33443643519945
2007-09-12,422.66604597163035
2007-09-13,421.678617861058
2007-09-14,422.15063708949424
2007-09-17,421.39427351122373
2007-09-18,422.6591480629169
2007-09-19,425.884930276557
2007-09-20,422.5714148015132
2007-09-21,422.3615308192795
2007-09-24,421.7151262947401
2007-09-25,422.44634753677997
2007-09-26,421.86916448227674
2007-09-27,421.4309620383869
2007-09-28,419.40231706671807
2007-10-01,423.7659873923888
2007-10-02,432.4868465509173
2007-10-03,434.85853345368554
2007-10-04,439.31713792510317
2007-10-05,439.11762849634636
2007-10-08,448.260918644042
2007-10-09,454.90048747892666
2007-10-10,456.7632222654969
2007-10-11,454.36442716644757
2007-10-12,456.4742932001594
2007-10-15,463.56147780329576
2007-10-16,470.6510924914306
2007-10-17,474.8637909383997
2007-10-18,475.97282371598914
2007-10-19,476.9479318936413
2007-10-22,488.88939336669085
2007-10-23,489.10842741357385
2007-10-24,495.1301105408656
2007-10-25,490.19418717063184
2007-10-26,487.7073931262058
2007-10-29,498.47144241857933
2007-10-30,498.3202720963958
2007-10-31,509.0503821385184
2007-11-01,525.1381375661115
2007-11-02,523.433791161001
2007-11-05,540.5509942663533
2007-11-06,545.5987134873334
2007-11-07,523.7072847472758
2007-11-08,509.89451767831866
2007-11-09,510.27663760407006
2007-11-12,524.1814214688771
2007-11-13,516.2181098540426
2007-11-14,513.7836472635863
2007-11-15,522.7802735011749
2007-11-16,522.972033784089
2007-11-19,527.0305802634381
2007-11-20,515.8035264241306
2007-11-21,502.7024797676128
2007-11-22,490.94246527279296
2007-11-23,493.40134631861764
2007-11-26,490.13855729802486
2007-11-27,472.6536421154508
2007-11-28,474.0256663255263
2007-11-29,486.48803486930086
2007-11-30,491.23097439292576
2007-12-03,489.7709535623974
2007-12-04,500.5120190389784
2007-12-05,513.3568849479036
2007-12-06,516.8816369288107
2007-12-07,515.8756958381728
2007-12-10,517.5987557356972
2007-12-11,526.3266967702256
2007-12-12,522.692626395092
2007-12-13,523.7312166158597
2007-12-14,529.8027052730781
2007-12-17,526.1681500518915
2007-12-18,528.6692861508704
2007-12-19,529.0377500108198
2007-12-20,530.6741676411328
2007-12-21,529.6771803728373
2007-12-24,542.4961692989781
2007-12-25,552.7387410924413
2007-12-26,550.4416652647357
2007-12-27,542.2432628008285
2007-12-28,540.1491420117724
2007-12-31,539.9086084672618
2008-01-01,539.9086084672618
2008-01-02,545.3851836744795
2008-01-03,550.8332682476895
2008-01-04,548.3256990586958
2008-01-07,558.7283472179683
2008-01-08,557.8026151844381
2008-01-09,554.251291748187
2008-01-10,551.7444597262486
2008-01-11,549.0872340818198
2008-01-14,556.2408260038609
2008-01-15,564.3761381233759
2008-01-16,552.5654415018329
2008-01-17,548.4215952696276
2008-01-18,550.7815753850933
2008-01-21,511.26619335636417
2008-01-22,470.1013201940133
2008-01-23,518.4658955871678
2008-01-24,504.52919839408867
2008-01-25,504.2799519258684
2008-01-28,489.8920081353759
2008-01-29,489.2214948421544
2008-01-30,489.2403686962227
2008-01-31,488.3784973344655
2008-02-01,487.9649593869055
2008-02-04,508.84392768173825
2008-02-05,515.9756961020465
2008-02-06,500.20507514117816
2008-02-07,506.79150946805777
2008-02-08,506.46979667388206
2008-02-11,485.8902693049235
2008-02-12,483.5750228968777
2008-02-13,484.90173845126566
2008-02-14,493.5564812020595
2008-02-15,492.4688844935681
2008-02-18,493.43389646354984
2008-02-19,489.9431280694614
2008-02-20,501.90026890189176
2008-02-21,507.33864608821625
2008-02-22,506.5167400160492
2008-02-25,504.928661141078
2008-02-26,502.7359810677626
2008-02-27,492.72801572674985
2008-02-28,490.7896601396612
2008-02-29,490.1679471933868
2008-03-03,474.06957995082706
2008-03-04,479.8529690519915
2008-03-05,476.50438716696567
2008-03-06,475.31931369693126
2008-03-07,474.47090701611097
2008-03-10,470.78025408518516
2008-03-11,468.54490866707215
2008-03-12,469.7595637531758
2008-03-13,459.1517027693409
2008-03-14,459.59958326073263
2008-03-17,433.86316776392863
2008-03-18,437.44297528766253
2008-03-19,445.89332385269813
2008-03-20,452.44110764077163
2008-03-21,452.44110764077163
2008-03-24,443.12686941604323
2008-03-25,442.82167943530214
2008-03-26,441.3092071033904
2008-03-27,437.8261410552849
2008-03-28,441.0194218568206
2008-03-31,435.45787060220323
2008-04-01,447.4087303802748
2008-04-02,451.98137854283686
2008-04-03,457.60951899705225
2008-04-04,455.0331493489609
2008-04-07,454.85172582479584
2008-04-08,452.4059527965147
2008-04-09,451.5882175999688
2008-04-10,452.29762805256115
2008-04-11,450.8933015785299
2008-04-14,447.2694725399954
2008-04-15,451.8911068032258
2008-04-16,452.0178969731545
2008-04-17,458.5701650124105
2008-04-18,465.12415432914173
2008-04-21,473.2360838849885
2008-04-22,480.06244961771347
2008-04-23,479.3517370163198
2008-04-24,486.8722230230214
2008-04-25,489.35537894624616
2008-04-28,484.67533377365027
2008-04-29,484.6813854976583
2008-04-30,487.6893773718894
2008-05-01,495.72848246923945
2008-05-02,497.7430586920291
2008-05-05,501.04348646285933
2008-05-06,496.06778327018475
2008-05-07,499.3677960174408
2008-05-08,497.18413937442085
2008-05-09,496.27028404325443
2008-05-12,493.91981920267864
2008-05-13,491.22686902069717
2008-05-14,489.44736650819164
2008-05-15,487.39374459691277
2008-05-16,486.1055523345376
2008-05-19,483.0845741918903
2008-05-20,476.175138839954
2008-05-21,471.0046430025334
2008-05-22,479.2327753721674
2008-05-23,476.0910174909156
2008-05-26,476.8215032898792
2008-05-27,478.4473374100802
2008-05-28,480.3287150012907
2008-05-29,487.8241412994908
2008-05-30,488.1144507162142
2008-06-02,497.4911188047754
2008-06-03,499.68819242518066
2008-06-04,501.9785466338563
2008-06-05,499.7325321806129
2008-06-06,493.45594073827914
2008-06-09,488.775043690815
2008-06-10,491.92767220634323
2008-06-11,491.06750473643893
2008-06-12,490.26136603111917
2008-06-13,492.1128583937882
2008-06-16,491.60475261088555
2008-06-17,484.2435360026427
2008-06-18,484.569311366785
2008-06-19,483.5482590739612
2008-06-20,479.7417185404824
2008-06-23,480.300544710725
2008-06-24,471.3381661492537
2008-06-25,470.80756443885144
2008-06-26,465.92323041931394
2008-06-27,465.8753765066277
2008-06-30,464.07093987305024
2008-07-01,470.9566175967643
2008-07-02,470.4402464786538
2008-07-03,470.12133465370175
2008-07-04,470.78388665662663
2008-07-07,461.2270603374771
2008-07-08,454.9309781649404
2008-07-09,456.0493466905777
2008-07-10,451.87889392521396
2008-07-11,449.16620156546435
2008-07-14,446.6368786924496
2008-07-15,439.73319287249444
2008-07-16,438.2374886914718
2008-07-17,435.50777703785957
2008-07-18,435.7674675747391
2008-07-21,444.1528609039195
2008-07-22,444.97321810263475
2008-07-23,461.4753125804289
2008-07-24,462.64736142173274
2008-07-25,463.82929397781123
2008-07-28,458.8257442171676
2008-07-29,454.53583501282344
2008-07-30,461.08588545988846
2008-07-31,459.7673013525852
2008-08-01,460.36160091100317
2008-08-04,456.0417478045638
2008-08-05,453.19906583517843
2008-08-06,448.94712869294716
2008-08-07,450.8143552363452
2008-08-08,461.16135670369977
2008-08-11,432.0864236129675
2008-08-12,420.1128176506267
2008-08-13,432.98766713469905
2008-08-14,432.88670058719765
2008-08-15,438.3759480559522
2008-08-18,444.74692414909356
2008-08-19,446.48633091122673
2008-08-20,440.9349033944651
2008-08-21,431.72407167900576
2008-08-22,431.16851508532983
2008-08-25,427.42613569150075
2008-08-26,417.1528400272404
2008-08-27,422.5750747112412
2008-08-28,427.87939746145963
2008-08-29,427.25104197030737
2008-09-01,419.9237325136799
2008-09-02,418.7552150217483
2008-09-03,421.1785644401599
2008-09-04,418.39074676782803
2008-09-05,419.4190853478168
2008-09-08,400.61742322862733
2008-09-09,401.87017161622265
2008-09-10,388.87965769981645
2008-09-11,379.42208209720184
2008-09-12,372.69473964979085
2008-09-15,346.67646570788514
2008-09-16,341.3525060879034
2008-09-17,350.33237320146645
2008-09-18,331.0947985593339
2008-09-19,335.8884011062148
2008-09-22,361.94099150032656
2008-09-23,345.9640554965697
2008-09-24,337.1009370198468
2008-09-25,342.9550611248288
2008-09-26,345.6273159948308
2008-09-29,362.2849536502044
2008-09-30,372.2832714112355
2008-10-01,373.43514176553805
2008-10-02,378.86447903480655
2008-10-03,372.9588352173935
2008-10-06,320.96461089097556
2008-10-07,296.6026017274336
2008-10-08,272.1458769422137
2008-10-09,275.9655191241908
2008-10-10,274.98075547619317
2008-10-13,290.9334400541684
2008-10-14,323.627570404348
2008-10-15,305.0559612139419
2008-10-16,288.3346752153702
2008-10-17,288.0361191945795
2008-10-20,309.39351864011974
2008-10-21,321.2457343548263
2008-10-22,312.696067775724
2008-10-23,309.19053778369505
2008-10-24,311.3137059311612
2008-10-27,279.02628731780516
2008-10-28,279.49880887377776
2008-10-29,271.9952372877063
2008-10-30,269.75905512639196
2008-10-31,274.8041745990519
2008-11-03,276.8473667446354
2008-11-04,280.8861612504664
2008-11-05,280.7855889622567
2008-11-06,269.17414057668145
2008-11-07,269.13637817640506
2008-11-10,242.54099449582915
2008-11-11,230.06949073464725
2008-11-12,217.5637275189147
2008-11-13,208.02223714271395
2008-11-14,207.62394938294221
2008-11-17,213.68019935152876
2008-11-18,208.88293801138428
2008-11-19,212.2217804158468
2008-11-20,207.88659197690566
2008-11-21,207.40902483219202
2008-11-24,182.47575623087747
2008-11-25,184.80887212557704
2008-11-26,183.6299861842851
2008-11-27,191.0554872318896
2008-11-28,192.5066184864185
2008-12-01,199.53088639912485
2008-12-02,197.63706259704492
2008-12-03,198.03721521139258
2008-12-04,195.94712834773597
2008-12-05,197.57143754077393
2008-12-08,193.70839451094378
2008-12-09,194.2266527203759
2008-12-10,192.84332526115472
2008-12-11,186.46390034421077
2008-12-12,184.511544795023
2008-12-15,176.87771726915648
2008-12-16,175.95901720992575
2008-12-17,169.67078739140857
2008-12-18,165.97281120715346
2008-12-19,172.48123272347937
2008-12-22,153.75543456643257
2008-12-23,148.53810056481674
2008-12-24,142.84110836737548
