Date,PERU
2001-04-24,107.24831478058807
2001-04-25,105.99696039612061
2001-04-26,105.33652534629312
2001-04-27,107.08645083121625
2001-04-30,108.9285843261049
2001-05-01,108.40760606317083
2001-05-02,109.99859619342486
2001-05-03,109.97999900031144
2001-05-04,111.1520541870115
2001-05-07,111.76477057836941
2001-05-08,112.08314355699827
2001-05-09,113.24990786703012
2001-05-10,114.5167074186095
2001-05-11,115.65751661387604
2001-05-14,116.67510533450765
2001-05-15,115.82512204610238
2001-05-16,117.50802511281954
2001-05-17,121.68049852881211
2001-05-18,124.16798496086076
2001-05-21,124.5775586999312
2001-05-22,124.1842516844258
2001-05-23,123.98481022182814
2001-05-24,124.91600740667606
2001-05-25,125.7578465457746
2001-05-28,124.2755645686325
2001-05-29,125.55860963012131
2001-05-30,122.11493897219505
2001-05-31,122.45882489996583
2001-06-01,123.88128453539368
2001-06-04,128.024146768691
2001-06-05,133.0466838608425
2001-06-06,131.2429826077638
2001-06-07,131.7346758292232
2001-06-08,131.71698108336497
2001-06-11,133.2999020663685
2001-06-12,131.24240580767736
2001-06-13,130.19578082549407
2001-06-14,129.60651886184658
2001-06-15,130.14650691125362
2001-06-18,129.27281371569313
2001-06-19,130.6235665214916
2001-06-20,131.35132212175262
2001-06-21,130.2144738630917
2001-06-22,129.7379998903108
2001-06-25,128.70784858595857
2001-06-26,128.35839400129433
2001-06-27,128.15088614021016
2001-06-28,131.00593152636378
2001-06-29,131.4790746755573
2001-07-02,130.49677676958433
2001-07-03,131.4542706511086
2001-07-04,131.28547143129288
2001-07-05,132.49218682161592
2001-07-06,131.876708315077
2001-07-09,131.88284471548977
2001-07-10,130.60385026491264
2001-07-11,130.26103367754564
2001-07-12,130.13401208395427
2001-07-13,130.24572179988076
2001-07-16,129.2485023898793
2001-07-17,129.61691845158973
2001-07-18,125.70209335543571
2001-07-19,124.81981296465871
2001-07-20,124.94951350224136
2001-07-23,124.75300815572493
2001-07-24,122.9004481279233
2001-07-25,120.48091342882174
2001-07-26,120.30576557933331
2001-07-27,123.15024532194712
2001-07-30,123.45360865989974
2001-07-31,123.42465958043907
2001-08-01,122.95861198958579
2001-08-02,123.17692568552006
2001-08-03,122.31128960743855
2001-08-06,123.31079187239807
2001-08-07,123.3797517986331
2001-08-08,123.21998220003691
2001-08-09,122.4108485579688
2001-08-10,122.77916190066608
2001-08-13,122.89087505920212
2001-08-14,123.42318867915527
2001-08-15,123.21952814310748
2001-08-16,123.59221172504327
2001-08-17,123.3543888875396
2001-08-20,123.92846956801986
2001-08-21,123.60293202462165
2001-08-22,123.1725409992903
2001-08-23,124.08248162015285
2001-08-24,124.32544434977376
2001-08-27,125.38969139570541
2001-08-28,124.12072466356976
2001-08-29,125.20253803239089
2001-08-30,125.36711415611809
2001-08-31,125.66627697586712
2001-09-03,125.68161693371383
2001-09-04,128.84215967510008
2001-09-05,130.1445134131272
2001-09-06,129.40671968548463
2001-09-07,126.91054257414626
2001-09-10,129.0025382691719
2001-09-11,125.68004607255462
2001-09-12,125.51601337735022
2001-09-13,126.5145774307122
2001-09-14,127.33301649694373
2001-09-17,127.83571184704115
2001-09-18,125.82680281710441
2001-09-19,125.4092384289297
2001-09-20,121.63083210249748
2001-09-21,120.54107962137817
2001-09-24,121.24781749685332
2001-09-25,121.07157524206283
2001-09-26,121.24203802550919
2001-09-27,120.93175241471567
2001-09-28,122.39607520099844
2001-10-01,122.4185415757716
2001-10-02,121.77754249027144
2001-10-03,119.57114597175334
2001-10-04,119.94628044421667
2001-10-05,118.58988850397971
2001-10-08,119.23832047494787
2001-10-09,117.56966554770837
2001-10-10,117.35878382121373
2001-10-11,115.16599947987362
2001-10-12,115.39478159226022
2001-10-15,115.21555118850328
2001-10-16,115.67031393426973
2001-10-17,117.85739440780296
2001-10-18,118.18586873905258
2001-10-19,118.83535294772896
2001-10-22,119.55723188142878
2001-10-23,118.9193488296337
2001-10-24,119.22469324364498
2001-10-25,117.6291465170222
2001-10-26,117.45774367603188
2001-10-29,115.52659099438831
2001-10-30,116.27737314694137
2001-10-31,117.60885550841617
2001-11-01,116.8500980820488
2001-11-02,117.14734436373735
2001-11-05,118.21338952365643
2001-11-06,117.91899475353182
2001-11-07,117.32219948822765
2001-11-08,117.64831953501847
2001-11-09,117.25707247650347
2001-11-12,116.72007425727043
2001-11-13,118.19795692265905
2001-11-14,119.19543851571416
2001-11-15,119.97247273774941
2001-11-16,119.34536645827855
2001-11-19,120.6971289927422
2001-11-20,120.28636875196823
2001-11-21,120.1036145936647
2001-11-22,121.0548542163666
2001-11-23,122.25807893359294
2001-11-26,122.16675113588062
2001-11-27,121.83720469222023
2001-11-28,121.27635527598301
2001-11-29,121.23383010454044
2001-11-30,119.62556482124572
2001-12-03,120.58026607037908
2001-12-04,119.91841666630623
2001-12-05,121.21995420848205
2001-12-06,122.33276822817655
2001-12-07,123.69237998065627
2001-12-10,121.83560418257262
2001-12-11,122.80409358795352
2001-12-12,122.89495696428702
2001-12-13,123.89393094861367
2001-12-14,122.78521018437107
2001-12-17,122.75707676546075
2001-12-18,123.81881771762691
2001-12-19,123.86462840786048
2001-12-20,123.52961918184589
2001-12-21,125.91871052143335
2001-12-24,127.14884320562051
2001-12-25,127.14884320562051
2001-12-26,127.6916512368533
2001-12-27,126.06100159848275
2001-12-28,127.73271026759674
2001-12-31,126.44739014355812
2002-01-01,126.44739014355812
2002-01-02,124.68457203295178
2002-01-03,124.40998148671403
2002-01-04,125.5973957879306
2002-01-07,123.6791626651887
2002-01-08,124.26573191644178
2002-01-09,127.17653053160558
2002-01-10,126.36734251316993
2002-01-11,127.44164644438251
2002-01-14,126.65142033016103
2002-01-15,129.66150793104316
2002-01-16,133.23843142815483
2002-01-17,132.65314135836053
2002-01-18,132.52684477461966
2002-01-21,132.58323088274224
2002-01-22,132.80414381843673
2002-01-23,134.0524249460566
2002-01-24,134.52640259350633
2002-01-25,137.43672573252076
2002-01-28,138.37445722491515
2002-01-29,139.39460773193335
2002-01-30,139.77635861524936
2002-01-31,142.24965764144704
2002-02-01,142.86405092047767
2002-02-04,142.8506890104511
2002-02-05,144.7285850048183
2002-02-06,142.99324846992263
2002-02-07,141.2881287179417
2002-02-08,143.44124185017648
2002-02-11,140.06951587709136
2002-02-12,142.07770317721886
2002-02-13,142.80894552868173
2002-02-14,143.82507287434407
2002-02-15,145.022058433268
2002-02-18,145.78100692820658
2002-02-19,144.47298297294125
2002-02-20,143.89022797124633
2002-02-21,144.36468520101008
2002-02-22,143.94144081082013
2002-02-25,145.29616475272388
2002-02-26,150.01109487644146
2002-02-27,151.65383675110837
2002-02-28,150.00056779676902
2002-03-01,150.34806970629018
2002-03-04,150.25845451531075
2002-03-05,147.0361863352486
2002-03-06,145.85815538673685
2002-03-07,144.72210161637895
2002-03-08,145.56052562999483
2002-03-11,143.91545638569923
2002-03-12,143.25991660206273
2002-03-13,145.32300968783707
2002-03-14,142.77259799765682
2002-03-15,140.58938797371744
2002-03-18,145.6786959611226
2002-03-19,145.55882197870477
2002-03-20,145.1282043112131
2002-03-21,147.81676104778123
2002-03-22,150.5116366973369
2002-03-25,152.47601808791225
2002-03-26,152.06958249356006
2002-03-27,154.27601447450053
2002-03-28,154.42655476454092
2002-03-29,154.42655476454092
2002-04-01,154.35745084179308
2002-04-02,154.2340541709778
2002-04-03,155.01301193489618
2002-04-04,152.78091179415597
2002-04-05,153.71341697793707
2002-04-08,154.12551492405137
2002-04-09,154.14322435192463
2002-04-10,156.18123936644503
2002-04-11,154.6082141282544
2002-04-12,155.3369599290671
2002-04-15,155.49072304412084
2002-04-16,152.9281362800811
2002-04-17,153.41986421451224
2002-04-18,152.88802969856764
2002-04-19,152.48617752015483
2002-04-22,152.3730121426324
2002-04-23,152.3566040421963
2002-04-24,150.9419748936398
2002-04-25,149.73772358189998
2002-04-26,150.0788452218116
2002-04-29,149.7447505431508
2002-04-30,148.73697327932607
2002-05-01,148.0867772662104
2002-05-02,150.76150269518936
2002-05-03,152.64561950427714
2002-05-06,153.43609783694248
2002-05-07,152.98153290730016
2002-05-08,151.70465467622788
2002-05-09,151.3941104701147
2002-05-10,149.42760216351311
2002-05-13,149.43477170512844
2002-05-14,149.19172116842114
2002-05-15,148.45540365988418
2002-05-16,151.1294028337758
2002-05-17,149.72417038970022
2002-05-20,150.44487447099502
2002-05-21,151.9992093709112
2002-05-22,151.26052061955173
2002-05-23,155.1011041894375
2002-05-24,154.89155812280404
2002-05-27,156.32184010810946
2002-05-28,155.98494027101833
2002-05-29,154.5808822090686
2002-05-30,151.84486470513588
2002-05-31,151.1476403640839
2002-06-03,150.7776570887392
2002-06-04,150.94568605417763
2002-06-05,152.01796543939406
2002-06-06,150.85992797044645
2002-06-07,146.20332285152895
2002-06-10,141.91073285184902
2002-06-11,140.29814260879084
2002-06-12,141.208868933102
2002-06-13,139.0909743866399
2002-06-14,140.8988016484953
2002-06-17,139.4082187720871
2002-06-18,138.52019686358406
2002-06-19,137.54918761075098
2002-06-20,140.4366208563529
2002-06-21,139.0805093997286
2002-06-24,134.6784048755471
2002-06-25,134.20027449195416
2002-06-26,131.54952287272584
2002-06-27,130.36844400114575
2002-06-28,128.59955474560024
2002-07-01,128.82694078445994
2002-07-02,126.51016150603657
2002-07-03,123.89291692389526
2002-07-04,124.5195572569585
2002-07-05,124.92915619233032
2002-07-08,125.26222162579208
2002-07-09,128.36219123840266
2002-07-10,128.70237338968866
2002-07-11,128.8081435081052
2002-07-12,127.31548397546993
2002-07-15,126.39840407943706
2002-07-16,124.50299535068832
2002-07-17,125.10941787221051
2002-07-18,124.45826606888168
2002-07-19,125.71660003740735
2002-07-22,126.07491762113338
2002-07-23,121.01751857115337
2002-07-24,120.58696093141376
2002-07-25,119.54299612451817
2002-07-26,115.53055034506805
2002-07-29,117.26733440994836
2002-07-30,116.17415427359056
2002-07-31,117.9942387872986
2002-08-01,118.3622121935111
2002-08-02,121.12688349461945
2002-08-05,117.14511852927589
2002-08-06,119.95194642102805
2002-08-07,120.99394885887675
2002-08-08,120.80435122523797
2002-08-09,122.6825039458691
2002-08-12,122.02009940901195
2002-08-13,121.89683617540877
2002-08-14,121.4147113820685
2002-08-15,125.89239769644031
2002-08-16,126.50887508871756
2002-08-19,126.0680306639064
2002-08-20,127.48901289082013
2002-08-21,124.60129982647294
2002-08-22,127.38398732094126
2002-08-23,127.87118042321245
2002-08-26,129.12628892461444
2002-08-27,129.90194419572674
2002-08-28,128.63468529009472
2002-08-29,129.23222579861317
2002-08-30,129.42160611402025
2002-09-02,129.1551131247444
2002-09-03,127.70637169998339
2002-09-04,127.32333487144388
2002-09-05,129.11091169327474
2002-09-06,124.32798018168727
2002-09-09,125.87976996472412
2002-09-10,128.77955682353524
2002-09-11,128.60989203673003
2002-09-12,129.19328891440801
2002-09-13,128.71679906319963
2002-09-16,129.41266988897792
2002-09-17,127.81589484364883
2002-09-18,127.32544575105653
2002-09-19,126.7205131408172
2002-09-20,124.38224139460205
2002-09-23,122.81598898939504
2002-09-24,121.9384177583569
2002-09-25,122.42822654570948
2002-09-26,120.98340104217621
2002-09-27,120.71216129577465
2002-09-30,121.05097238106751
2002-10-01,121.91254100442384
2002-10-02,122.15618550930945
2002-10-03,121.45799891186456
2002-10-04,123.14415582081112
2002-10-07,123.58523964096923
2002-10-08,124.0841019337308
2002-10-09,120.3639379427975
2002-10-10,119.29354568709685
2002-10-11,120.29766622591606
2002-10-14,121.67937325427326
2002-10-15,121.18184346489763
2002-10-16,121.61017464590303
2002-10-17,121.68450166332147
2002-10-18,122.98763777075014
2002-10-21,121.96711722009898
2002-10-22,123.89255138588801
2002-10-23,126.66473021636655
2002-10-24,127.84345614079201
2002-10-25,126.03164818806856
2002-10-28,124.97971357629667
2002-10-29,126.07688064282708
2002-10-30,126.26764996012002
2002-10-31,127.3552502197202
2002-11-01,126.42530175411757
2002-11-04,126.74339520966316
2002-11-05,126.28939497769976
2002-11-06,127.3640168507453
2002-11-07,128.45139689033368
2002-11-08,129.21072497878265
2002-11-11,130.86068200309163
2002-11-12,129.19918830612158
2002-11-13,129.62039726839578
2002-11-14,129.60163597888908
2002-11-15,129.3767914564642
2002-11-18,130.80829935699435
2002-11-19,129.923998612628
2002-11-20,131.66616392054382
2002-11-21,134.44649928574367
2002-11-22,134.05362267487294
2002-11-25,134.18616608512443
2002-11-26,135.1975591629269
2002-11-27,135.63626435873118
2002-11-28,136.06290936355174
2002-11-29,137.46000064937454
2002-12-02,136.52572746678686
2002-12-03,135.8638046589063
2002-12-04,137.36563887992673
2002-12-05,140.8010342761598
2002-12-06,141.18474442518752
2002-12-09,141.02465776332403
2002-12-10,139.5369364778528
2002-12-11,139.79716439679513
2002-12-12,143.2564031266311
2002-12-13,143.6156480834932
2002-12-16,143.73792801723846
2002-12-17,141.69760983715764
2002-12-18,143.1225092790637
2002-12-19,143.73836720586445
2002-12-20,142.6929213462271
2002-12-23,143.06475854670907
2002-12-24,142.5944093257545
2002-12-25,142.5944093257545
2002-12-26,141.31710609054747
2002-12-27,140.96543317864695
2002-12-30,140.4922507032909
2002-12-31,140.01624825
2003-01-01,140.01624825
2003-01-02,141.67546184561186
2003-01-03,142.8330233387384
2003-01-06,143.063540271137
2003-01-07,141.97515816854198
2003-01-08,142.78590537688186
2003-01-09,142.15521699208557
2003-01-10,142.79799943322334
2003-01-13,143.07455989231306
2003-01-14,141.6837932346785
2003-01-15,141.68734444807038
2003-01-16,141.92982243588935
2003-01-17,143.45151961469654
2003-01-20,140.71926267460682
2003-01-21,142.26107787352524
2003-01-22,142.93717547781327
2003-01-23,145.15380794736967
2003-01-24,147.05304841545416
2003-01-27,146.99978024188513
2003-01-28,146.9128119945469
2003-01-29,144.48408613147038
2003-01-30,145.49135647370142
2003-01-31,145.3442331090439
2003-02-03,146.1724997735368
2003-02-04,146.85099380491116
2003-02-05,146.67641637530477
2003-02-06,146.98708018275732
2003-02-07,145.32996969946583
2003-02-10,145.35231940257168
2003-02-11,145.23148657105165
2003-02-12,144.6698319047629
2003-02-13,145.1208992859695
2003-02-14,144.40154539419504
2003-02-17,145.05826066965545
2003-02-18,145.03816818807053
2003-02-19,145.60858069901454
2003-02-20,145.17725123560902
2003-02-21,144.44583797128982
2003-02-24,144.97789285471643
2003-02-25,144.0755830083085
2003-02-26,142.26111516906383
2003-02-27,142.90985164439857
2003-02-28,142.67427473638946
2003-03-03,140.615603652961
2003-03-04,139.5702076922016
2003-03-05,139.8371849327115
2003-03-06,139.79613744731276
2003-03-07,137.84193432377867
2003-03-10,135.08829031702106
2003-03-11,133.47034259413428
2003-03-12,133.1268966485972
2003-03-13,134.19819182166293
2003-03-14,137.40275551640184
2003-03-17,138.21166640608175
2003-03-18,139.6867631864513
2003-03-19,140.74448807911938
2003-03-20,141.17237346943844
2003-03-21,140.48676141463991
2003-03-24,140.08061125900625
2003-03-25,139.81808320903878
2003-03-26,138.88563318149383
2003-03-27,138.12477695040877
2003-03-28,138.05049338075835
2003-03-31,138.15409900702863
2003-04-01,137.3070804796791
2003-04-02,138.51482509267836
2003-04-03,142.2048095068986
2003-04-04,142.51539337813662
2003-04-07,144.06952672849522
2003-04-08,143.83341981654465
2003-04-09,144.44690081358812
2003-04-10,144.38190741014466
2003-04-11,145.65740712320743
2003-04-14,144.838893242673
2003-04-15,145.93651007900306
2003-04-16,148.1832201844867
2003-04-17,147.46972276992386
2003-04-18,147.46972276992386
2003-04-21,147.69306747809077
2003-04-22,147.78255822062917
2003-04-23,147.2879041024331
2003-04-24,143.8969358433303
2003-04-25,143.40998655904102
2003-04-28,141.86721948694992
2003-04-29,143.0173329453592
2003-04-30,143.44899249590398
2003-05-01,142.12059560285027
2003-05-02,142.67392902513572
2003-05-05,143.41432131130557
2003-05-06,142.97502029144945
2003-05-07,143.1788704771533
2003-05-08,143.65726068745127
2003-05-09,144.51352912778918
2003-05-12,143.765428017746
2003-05-13,142.8955857413163
2003-05-14,142.03719016659286
2003-05-15,143.55013891505132
2003-05-16,142.40011189840067
2003-05-19,142.16138836875217
2003-05-20,142.81782093183517
2003-05-21,143.15100075535236
2003-05-22,143.2565226873354
2003-05-23,142.00946328394065
2003-05-26,141.10422794579915
2003-05-27,142.17415853170814
2003-05-28,142.1383964105284
2003-05-29,142.50702724362537
2003-05-30,144.38103785320737
2003-06-02,144.6116048414748
2003-06-03,144.92796205007636
2003-06-04,144.90981843605817
2003-06-05,146.71320073472333
2003-06-06,150.2193815908189
2003-06-09,149.5859936914667
2003-06-10,146.5244953121257
2003-06-11,147.08494666714597
2003-06-12,148.53607763463657
2003-06-13,147.8528085835566
2003-06-16,145.53729843089445
2003-06-17,146.27673895617383
2003-06-18,147.847741369724
2003-06-19,146.3769199792343
2003-06-20,147.22889742387449
2003-06-23,147.64847908264485
2003-06-24,146.75076946920032
2003-06-25,147.15509099492948
2003-06-26,147.6918772190902
2003-06-27,147.9385968631796
2003-06-30,147.23164218436412
2003-07-01,148.66911415879255
2003-07-02,151.40623297172633
2003-07-03,151.2692932887309
2003-07-04,151.67769604840868
2003-07-07,153.31408149084618
2003-07-08,153.39800128896366
2003-07-09,153.23234245792105
2003-07-10,152.71544594026412
2003-07-11,151.02576990686848
2003-07-14,153.63053077363253
2003-07-15,153.20022258271896
2003-07-16,150.22925173839164
2003-07-17,150.76835536698155
2003-07-18,150.3653439529207
2003-07-21,151.23248719677167
2003-07-22,151.31400898543833
2003-07-23,151.63454139074827
2003-07-24,153.53194856091943
2003-07-25,156.69554947050605
2003-07-28,157.3711793015462
2003-07-29,157.20965437304
2003-07-30,156.70141725549897
2003-07-31,159.47640422532282
2003-08-01,159.96699967860783
2003-08-04,162.33266633691574
2003-08-05,162.34798157753664
2003-08-06,162.32342934537456
2003-08-07,162.05353658306126
2003-08-08,163.64647624490215
2003-08-11,167.36534531673468
2003-08-12,167.12152951078917
2003-08-13,166.87376441118735
2003-08-14,171.04195942110505
2003-08-15,169.67199306336238
2003-08-18,170.14798938193843
2003-08-19,173.05304867628018
2003-08-20,173.3552770087598
2003-08-21,175.48391996506197
2003-08-22,178.2176484058996
2003-08-25,172.58741661729982
2003-08-26,172.14731836754893
2003-08-27,177.06420094393187
2003-08-28,176.31926276788266
2003-08-29,173.39988117552625
2003-09-01,173.65479901114654
2003-09-02,176.27610406460295
2003-09-03,177.02248726549365
2003-09-04,175.63753680810044
2003-09-05,176.4473895191527
2003-09-08,174.46140080362247
2003-09-09,174.74530877599813
2003-09-10,173.5401912340019
2003-09-11,172.64781147472416
2003-09-12,172.8953949011644
2003-09-15,171.69931345127534
2003-09-16,174.31537919122735
2003-09-17,173.85871584144283
2003-09-18,174.36086823255914
2003-09-19,177.3053995280393
2003-09-22,178.57838698047303
2003-09-23,181.39041459122302
2003-09-24,184.16232082281206
2003-09-25,179.700832417725
2003-09-26,176.37343742779098
2003-09-29,176.95451292583928
2003-09-30,173.55397191345676
2003-10-01,173.37745131607755
2003-10-02,173.9989996890215
2003-10-03,174.6653782660511
2003-10-06,174.3068323065519
2003-10-07,172.7887493168387
2003-10-08,172.18888260644397
2003-10-09,177.2904843385719
2003-10-10,176.69324631981223
2003-10-13,183.05033069618088
2003-10-14,182.8456458071775
2003-10-15,183.29693742086766
2003-10-16,184.5514433962308
2003-10-17,184.96453279562547
2003-10-20,187.05587959555962
2003-10-21,188.27811733626254
2003-10-22,189.27789695393844
2003-10-23,185.62901070420907
2003-10-24,189.3224623426844
2003-10-27,189.27138835723602
2003-10-28,193.6286436025462
2003-10-29,199.3570694109882
2003-10-30,201.5181205302482
2003-10-31,197.51499270988478
2003-11-03,201.99279161766958
2003-11-04,204.68861784237123
2003-11-05,203.32472046646026
2003-11-06,205.4147726928975
2003-11-07,206.7910970004598
2003-11-10,206.85028042836055
2003-11-11,205.83093859194236
2003-11-12,209.30583570385767
2003-11-13,210.69884200543572
2003-11-14,208.48541721050566
2003-11-17,204.57980743030132
2003-11-18,210.83181842665002
2003-11-19,209.01171885447823
2003-11-20,211.67473643389883
2003-11-21,215.61400220673588
2003-11-24,211.71848367441854
2003-11-25,222.6132680970043
2003-11-26,226.6995530536215
2003-11-27,223.36564797522473
2003-11-28,222.89152708287878
2003-12-01,234.57122676959114
2003-12-02,237.7159567129512
2003-12-03,233.09707647740393
2003-12-04,234.0551340752462
2003-12-05,231.50219946941738
2003-12-08,229.82426418464505
2003-12-09,232.6965951591393
2003-12-10,216.30165520543179
2003-12-11,222.21671603911216
2003-12-12,223.81869583773525
2003-12-15,223.9246649969749
2003-12-16,214.36957624460874
2003-12-17,211.8052309569759
2003-12-18,217.55354831468645
2003-12-19,215.6719295926591
2003-12-22,217.5114609680439
2003-12-23,219.74233497376895
2003-12-24,219.062817255532
2003-12-25,219.062817255532
2003-12-26,223.26288664774168
2003-12-29,230.76798993548024
2003-12-30,227.40176963521418
2003-12-31,226.0627963249588
2004-01-01,226.0627963249588
2004-01-02,226.0916794620142
2004-01-05,238.11963687404216
2004-01-06,234.44394720872313
2004-01-07,233.55317770716573
2004-01-08,228.77958799359504
2004-01-09,229.89097802630153
2004-01-12,226.339156588865
2004-01-13,222.89360313040737
2004-01-14,217.091657605899
2004-01-15,210.64394502654955
2004-01-16,213.4951994138487
2004-01-19,212.00333454038972
2004-01-20,219.72919822061516
2004-01-21,216.6087007420803
2004-01-22,214.98385043462955
2004-01-23,217.56025669639732
2004-01-26,218.33427088687145
2004-01-27,219.30380218185576
2004-01-28,218.24512869620094
2004-01-29,202.26727805600171
2004-01-30,202.52948769219103
2004-02-02,199.20508800755567
2004-02-03,206.8009365778856
2004-02-04,204.32567386022302
2004-02-05,201.3118642679775
2004-02-06,203.43072739859494
2004-02-09,209.66104003677506
2004-02-10,206.76068109401632
2004-02-11,211.55378041740713
2004-02-12,213.81068691603528
2004-02-13,211.4865025484093
2004-02-16,209.61678880181475
2004-02-17,212.5717181899113
2004-02-18,206.82590622988138
2004-02-19,208.07151907181216
2004-02-20,204.3594236281212
2004-02-23,203.4530908890172
2004-02-24,207.53875600997486
2004-02-25,203.51009968257762
2004-02-26,208.47847114002354
2004-02-27,205.8885032270246
2004-03-01,210.8707434404857
2004-03-02,212.7223990633985
2004-03-03,211.34049729519205
2004-03-04,210.51016829851196
2004-03-05,210.46248767062278
2004-03-08,209.8292764731049
2004-03-09,209.13695542085432
2004-03-10,208.97721988976025
2004-03-11,209.6300418557599
2004-03-12,215.58277891633827
2004-03-15,214.17910570169414
2004-03-16,212.3642219478514
2004-03-17,211.82263292532255
2004-03-18,217.13570265259992
2004-03-19,219.89992158469425
2004-03-22,221.86554439433954
2004-03-23,218.7637987126696
2004-03-24,220.50255272514886
2004-03-25,221.60906174147698
2004-03-26,228.83928873653167
2004-03-29,233.00562278109544
2004-03-30,238.69012964710134
2004-03-31,246.11658626680855
2004-04-01,241.42092500402887
2004-04-02,243.32521890925736
2004-04-05,239.37323911558303
2004-04-06,238.22279489207565
2004-04-07,239.3071238385324
2004-04-08,240.3794752889739
2004-04-09,240.3794752889739
2004-04-12,236.17999659962885
2004-04-13,229.14169821580262
2004-04-14,229.41659070412942
2004-04-15,228.61229806919314
2004-04-16,232.65090795671372
2004-04-19,229.5801036639178
2004-04-20,230.4556072662314
2004-04-21,226.79337053718473
2004-04-22,228.80163844143897
2004-04-23,229.57505721066192
2004-04-26,225.3856606890911
2004-04-27,221.41157754580377
2004-04-28,208.65623415211263
2004-04-29,208.97299303686955
2004-04-30,207.37827415451153
2004-05-03,203.95669269190785
2004-05-04,206.79603278347997
2004-05-05,208.396007542685
2004-05-06,206.0948226358042
2004-05-07,199.2887959742737
2004-05-10,200.8106374922096
2004-05-11,201.97706590857578
2004-05-12,198.61200866166814
2004-05-13,197.5704202438332
2004-05-14,197.748137789993
2004-05-17,192.73305536901566
2004-05-18,194.74624709757532
2004-05-19,202.51567015832765
2004-05-20,205.11561262042193
2004-05-21,209.5257884077011
2004-05-24,210.6794993798182
2004-05-25,214.82055576108408
2004-05-26,213.12415571327452
2004-05-27,213.6180247175679
2004-05-28,213.8304696759888
2004-05-31,213.96452706078236
2004-06-01,210.8478527597107
2004-06-02,209.624262259794
2004-06-03,208.1212110398963
2004-06-04,208.350183563896
2004-06-07,208.3272920986878
2004-06-08,209.44756378721908
2004-06-09,207.85777790913457
2004-06-10,206.30594909573824
2004-06-11,206.0393920050455
2004-06-14,203.7808536972716
2004-06-15,204.76582103300373
2004-06-16,202.8870753540715
2004-06-17,202.52981355926534
2004-06-18,203.74504344251753
2004-06-21,210.25683904467192
2004-06-22,208.3459745758995
2004-06-23,208.67033352474994
2004-06-24,212.09762809564938
2004-06-25,213.73513186528848
2004-06-28,212.74783535313878
2004-06-29,214.01410712917087
2004-06-30,213.06649477613146
2004-07-01,212.40164362049234
2004-07-02,210.7497463406271
2004-07-05,211.3744852968238
2004-07-06,209.60639850222645
2004-07-07,213.15947106022816
2004-07-08,216.56845730450186
2004-07-09,213.9525074609813
2004-07-12,213.65886495895163
2004-07-13,215.73901421729767
2004-07-14,214.83890053414314
2004-07-15,215.42481498828826
2004-07-16,213.724328923613
2004-07-19,213.90927421955902
2004-07-20,214.0401162090333
2004-07-21,212.33658350029447
2004-07-22,207.17667561662356
2004-07-23,207.23662105467398
2004-07-26,204.73745035329964
2004-07-27,205.40700533320324
2004-07-28,206.0566692682924
