Date,KOREA
2001-05-09,125.48719200979018
2001-05-10,125.35007545407309
2001-05-11,127.33483298564354
2001-05-14,127.6434602612357
2001-05-15,125.158293490246
2001-05-16,121.66067490656718
2001-05-17,128.89507260099285
2001-05-18,130.59712318131386
2001-05-21,135.0903467333614
2001-05-22,136.62314439175628
2001-05-23,139.82263718180667
2001-05-24,139.79520641403315
2001-05-25,139.35083655673054
2001-05-28,136.85637845534467
2001-05-29,141.94413321671075
2001-05-30,140.66276742675223
2001-05-31,138.5601875423565
2001-06-01,137.06627787608693
2001-06-04,137.51702550595334
2001-06-05,133.65812008337346
2001-06-06,133.9595576985988
2001-06-07,134.3458276846329
2001-06-08,139.6524122843902
2001-06-11,137.00066006210028
2001-06-12,134.8555008833341
2001-06-13,136.04133923271843
2001-06-14,134.56948221756664
2001-06-15,134.75747117176857
2001-06-18,132.26391768799138
2001-06-19,131.67524778764812
2001-06-20,130.42000864666187
2001-06-21,129.6321789864203
2001-06-22,129.67788468720255
2001-06-25,128.03409415003256
2001-06-26,126.60054330733327
2001-06-27,126.43085536763715
2001-06-28,127.38364081824257
2001-06-29,130.90230635377034
2001-07-02,131.0085137084601
2001-07-03,131.3305527654429
2001-07-04,131.973675646014
2001-07-05,132.4990278439412
2001-07-06,127.59981268188046
2001-07-09,123.02247417173726
2001-07-10,121.05843753588086
2001-07-11,118.74354060638817
2001-07-12,122.32484507500838
2001-07-13,119.38908089527648
2001-07-16,118.51757994406518
2001-07-17,118.82360028819639
2001-07-18,114.72062441069873
2001-07-19,117.71259571119238
2001-07-20,115.28311933307502
2001-07-23,113.3095908348225
2001-07-24,112.78463743034301
2001-07-25,112.6859500743614
2001-07-26,115.0183252719883
2001-07-27,117.43910892370386
2001-07-30,115.26674367435199
2001-07-31,117.59270529680595
2001-08-01,122.36244465604422
2001-08-02,123.88143273207598
2001-08-03,123.68138454505485
2001-08-06,124.2138957375636
2001-08-07,124.02821524889833
2001-08-08,124.20098716073448
2001-08-09,118.20345353908638
2001-08-10,119.48975935040369
2001-08-13,120.3439310555532
2001-08-14,123.19513018669076
2001-08-15,121.34267350404595
2001-08-16,122.58550029732419
2001-08-17,121.4395211441337
2001-08-20,118.8015411268737
2001-08-21,118.93177856374214
2001-08-22,119.72431138216852
2001-08-23,119.99558668132997
2001-08-24,120.41896768975056
2001-08-27,123.61211919808838
2001-08-28,123.12181986101378
2001-08-29,121.47757792836026
2001-08-30,120.83703398293159
2001-08-31,117.01575705815694
2001-09-03,116.55857724414557
2001-09-04,122.26781176821117
2001-09-05,120.42152725081188
2001-09-06,119.61826111051427
2001-09-07,118.1011583670827
2001-09-10,117.24540790195857
2001-09-11,113.34985561995028
2001-09-12,100.5578323535108
2001-09-13,105.62399438690504
2001-09-14,101.25367713450312
2001-09-17,99.34767590142123
2001-09-18,101.52905402529674
2001-09-19,100.25140216060757
2001-09-20,98.53181558898714
2001-09-21,97.45342950405514
2001-09-24,98.79328144742189
2001-09-25,95.67721028928979
2001-09-26,95.97809927225451
2001-09-27,95.67161006564301
2001-09-28,97.75124164431664
2001-10-01,97.21749018835771
2001-10-02,96.67670822244222
2001-10-03,96.0660582188904
2001-10-04,101.821081277574
2001-10-05,101.60095502530412
2001-10-08,100.14102495237944
2001-10-09,103.09897578786854
2001-10-10,102.97909309682369
2001-10-11,107.50617976144613
2001-10-12,107.51268227698293
2001-10-15,106.65923207178656
2001-10-16,108.46483141569111
2001-10-17,110.07524728085086
2001-10-18,110.11550837645882
2001-10-19,111.52137127422736
2001-10-22,112.06753213787177
2001-10-23,112.99791599483488
2001-10-24,116.65507963149989
2001-10-25,116.2971779321644
2001-10-26,117.15966941731423
2001-10-29,116.87571719192785
2001-10-30,112.30963494078087
2001-10-31,114.33112119806566
2001-11-01,114.81096326809364
2001-11-02,116.8970907710523
2001-11-05,120.04774920441056
2001-11-06,121.33943135009893
2001-11-07,120.52010646696993
2001-11-08,124.7344454740669
2001-11-09,128.72615409888152
2001-11-12,129.64688223809202
2001-11-13,132.09268711791302
2001-11-14,136.62324378898415
2001-11-15,137.15571110377917
2001-11-16,137.25518455233643
2001-11-19,141.88690228635073
2001-11-20,138.91700828001962
2001-11-21,139.74468206477317
2001-11-22,142.22902481373944
2001-11-23,148.74499863973588
2001-11-26,156.39275403869053
2001-11-27,154.2191457512134
2001-11-28,143.73848598225214
2001-11-29,141.8391518732815
2001-11-30,144.13787015524758
2001-12-03,146.8743702165604
2001-12-04,146.3010931762558
2001-12-05,158.48089302974736
2001-12-06,157.702253541209
2001-12-07,162.11719639878953
2001-12-10,151.7189683081791
2001-12-11,152.47493464705673
2001-12-12,155.4826075224116
2001-12-13,154.20643650144484
2001-12-14,148.5759634522573
2001-12-17,142.8084011250851
2001-12-18,143.79918056422417
2001-12-19,145.50939037379206
2001-12-20,148.81629986621851
2001-12-21,144.67604836173632
2001-12-24,146.4585555530778
2001-12-25,146.4585555530778
2001-12-26,146.96754341268576
2001-12-27,148.98998203279146
2001-12-28,156.47179520812392
2001-12-31,156.0694672055051
2002-01-01,156.0694672055051
2002-01-02,161.31269568051587
2002-01-03,163.2983973573498
2002-01-04,170.52125135238956
2002-01-07,172.38735895688222
2002-01-08,167.08909882573724
2002-01-09,171.55507027945436
2002-01-10,164.04577821640254
2002-01-11,163.5989286872831
2002-01-14,168.7616799504446
2002-01-15,161.98383539496857
2002-01-16,161.65194515850476
2002-01-17,162.5073257382115
2002-01-18,160.7348879720784
2002-01-21,162.54929869346338
2002-01-22,163.14550513566246
2002-01-23,167.06220545929585
2002-01-24,171.92752550124655
2002-01-25,179.24784243736218
2002-01-28,181.27331122656724
2002-01-29,180.31836185438408
2002-01-30,174.36839424522884
2002-01-31,173.87136601253746
2002-02-01,172.91597273185076
2002-02-04,169.70015665965008
2002-02-05,172.2988009631752
2002-02-06,171.89622109342943
2002-02-07,168.73947214461637
2002-02-08,170.54956379210708
2002-02-11,168.90224657024922
2002-02-12,169.14315004835603
2002-02-13,169.90894229168345
2002-02-14,186.67843291345622
2002-02-15,182.95296517241917
2002-02-18,184.9310935683781
2002-02-19,181.29356245170726
2002-02-20,180.61020554065382
2002-02-21,183.0463871652016
2002-02-22,182.17102455154458
2002-02-25,183.0054841167644
2002-02-26,185.47967284625943
2002-02-27,190.90976512676647
2002-02-28,190.64660664794118
2002-03-01,190.4962592527237
2002-03-04,193.57678622619562
2002-03-05,196.63819391643275
2002-03-06,195.41852648828947
2002-03-07,191.39839718296787
2002-03-08,190.57191254239038
2002-03-11,190.5162583064979
2002-03-12,196.0516495967297
2002-03-13,195.41453345615614
2002-03-14,194.56542519924798
2002-03-15,193.73641186832543
2002-03-18,195.6286361529464
2002-03-19,200.6222788303862
2002-03-20,199.6842974520908
2002-03-21,199.13623325147134
2002-03-22,202.28795088624986
2002-03-25,198.45221103013392
2002-03-26,199.7172706358382
2002-03-27,206.77306416123756
2002-03-28,204.39854671180345
2002-03-29,205.9477023079289
2002-04-01,200.66669172606015
2002-04-02,207.8004283106027
2002-04-03,210.66267162447988
2002-04-04,209.25619186165034
2002-04-05,209.87202578507487
2002-04-08,205.7378378650773
2002-04-09,202.56607365620138
2002-04-10,194.4426872216561
2002-04-11,195.25035398496348
2002-04-12,199.74696069368957
2002-04-15,205.53069379752145
2002-04-16,206.78421012371584
2002-04-17,214.4468229140817
2002-04-18,216.3486128559408
2002-04-19,213.76802091516288
2002-04-22,218.3477550730226
2002-04-23,220.98727612181062
2002-04-24,218.32256502556868
2002-04-25,207.36011889213952
2002-04-26,206.07474134297016
2002-04-29,198.04348872292846
2002-04-30,199.37898096265025
2002-05-01,198.2568966513398
2002-05-02,203.28434505711613
2002-05-03,200.7126183588331
2002-05-06,191.9210345771035
2002-05-07,193.31802862222605
2002-05-08,198.363467963529
2002-05-09,197.4792048755874
2002-05-10,190.3246294944144
2002-05-13,192.1884378611447
2002-05-14,198.96413399977428
2002-05-15,205.2509206566968
2002-05-16,204.4400283096383
2002-05-17,207.92547776517546
2002-05-20,206.29094706498174
2002-05-21,199.69696524491522
2002-05-22,206.1216254463879
2002-05-23,203.413929366249
2002-05-24,206.31390193503202
2002-05-27,205.48503586056793
2002-05-28,205.40926801759994
2002-05-29,202.42124358951577
2002-05-30,197.14873740611864
2002-05-31,192.8989623965365
2002-06-03,195.2997099541155
2002-06-04,195.85415354041663
2002-06-05,197.26819441510023
2002-06-06,195.74424307457406
2002-06-07,192.09167803197784
2002-06-10,195.67769238635876
2002-06-11,197.48226445611982
2002-06-12,196.5605563616801
2002-06-13,196.70604130955553
2002-06-14,195.74805632236774
2002-06-17,194.7124950175018
2002-06-18,193.38489948859424
2002-06-19,185.08385434732907
2002-06-20,183.35916263067068
2002-06-21,183.56921528982224
2002-06-24,181.1257179105361
2002-06-25,180.64785974396227
2002-06-26,165.68366920875874
2002-06-27,169.30051444452596
2002-06-28,175.6384151661117
2002-07-01,175.9477350514838
2002-07-02,176.70069720589424
2002-07-03,178.61576868090572
2002-07-04,184.01575800494152
2002-07-05,189.09315969839096
2002-07-08,187.83498010359347
2002-07-09,191.77728868301816
2002-07-10,189.877908783177
2002-07-11,181.94302066987498
2002-07-12,188.82426303029507
2002-07-15,184.37479681937538
2002-07-16,181.81201779588483
2002-07-17,182.38951390680532
2002-07-18,182.35465515657708
2002-07-19,177.24252378840922
2002-07-22,172.14131875338936
2002-07-23,179.45970780261146
2002-07-24,173.87200855906565
2002-07-25,173.00607143786826
2002-07-26,165.21847030836182
2002-07-29,165.92251497228494
2002-07-30,171.24503518581912
2002-07-31,172.24104799856326
2002-08-01,169.74291374326154
2002-08-02,166.80473146521484
2002-08-05,158.14784213487803
2002-08-06,159.1782082718525
2002-08-07,160.6977041089011
2002-08-08,161.5626158644063
2002-08-09,163.60146601008856
2002-08-12,163.5118370495352
2002-08-13,167.64148127345962
2002-08-14,168.54912693158502
2002-08-15,169.81389067119414
2002-08-16,170.64654354813555
2002-08-19,171.12768622596647
2002-08-20,176.3654979142438
2002-08-21,178.00102039331824
2002-08-22,179.14332245172852
2002-08-23,176.57659719978287
2002-08-26,174.38292688914635
2002-08-27,171.02027511629595
2002-08-28,170.18863288374638
2002-08-29,169.621601685527
2002-08-30,172.92439041641987
2002-09-02,175.99366235792607
2002-09-03,171.31186696110268
2002-09-04,167.90099038550778
2002-09-05,167.8084677691487
2002-09-06,165.65618322481765
2002-09-09,164.6482988077026
2002-09-10,169.95221837495197
2002-09-11,172.63518647423442
2002-09-12,175.2663829973258
2002-09-13,169.12194147089798
2002-09-16,164.65192091170488
2002-09-17,171.29689508626544
2002-09-18,165.5582048194343
2002-09-19,165.0463791620409
2002-09-20,164.9289024571617
2002-09-23,157.1468242877651
2002-09-24,155.26339942366883
2002-09-25,151.52195094799237
2002-09-26,152.86600915723903
2002-09-27,153.12268038078153
2002-09-30,147.26208017070917
2002-10-01,148.69060360930806
2002-10-02,148.19459228978516
2002-10-03,147.7369468622715
2002-10-04,149.4735743703217
2002-10-07,142.86656533151586
2002-10-08,144.6576202038231
2002-10-09,140.32872263013007
2002-10-10,130.95157497119808
2002-10-11,131.31731647739983
2002-10-14,137.88438291407883
2002-10-15,141.9397886006154
2002-10-16,145.85919180120558
2002-10-17,149.90011462576288
2002-10-18,155.9967395913513
2002-10-21,151.49133967816232
2002-10-22,147.7276099388075
2002-10-23,153.50337086171047
2002-10-24,153.71491683915752
2002-10-25,153.86649905969063
2002-10-28,158.9849351076733
2002-10-29,157.62111031164557
2002-10-30,153.10224568264624
2002-10-31,154.25918495640278
2002-11-01,149.78839054248317
2002-11-04,157.3986705515815
2002-11-05,155.1634854877997
2002-11-06,159.35275884797113
2002-11-07,158.2771389241539
2002-11-08,157.2857545222861
2002-11-11,154.33338296764413
2002-11-12,152.39459936547297
2002-11-13,153.19149512848867
2002-11-14,151.4717203861141
2002-11-15,157.5595511202815
2002-11-18,155.53031913167973
2002-11-19,155.84261970842607
2002-11-20,158.61160660175324
2002-11-21,161.599121063951
2002-11-22,163.1440571604215
2002-11-25,167.4455546836982
2002-11-26,167.6038232988033
2002-11-27,169.34080815453504
2002-11-28,170.41720054074486
2002-11-29,173.16893408717868
2002-12-02,172.64844109285076
2002-12-03,173.90154906671103
2002-12-04,167.33543951859298
2002-12-05,167.6157167960306
2002-12-06,166.292187032319
2002-12-09,165.52806673729
2002-12-10,162.4619020634136
2002-12-11,162.58546800019306
2002-12-12,164.84673700687645
2002-12-13,162.69401709009605
2002-12-16,159.56742610045174
2002-12-17,162.0129028852636
2002-12-18,163.16311841357123
2002-12-19,163.44953699475363
2002-12-20,163.25727413981537
2002-12-23,158.93004852637893
2002-12-24,155.52800231633697
2002-12-25,155.52800231633697
2002-12-26,153.95811606530418
2002-12-27,150.54423030727764
2002-12-30,142.639173538806
2002-12-31,143.4056087268342
2003-01-01,143.4056087268342
2003-01-02,146.28106444059736
2003-01-03,152.3138189937868
2003-01-06,154.18683107512388
2003-01-07,151.6577685072793
2003-01-08,151.80428590243062
2003-01-09,146.13726900095207
2003-01-10,145.3176918971005
2003-01-13,149.8372380083551
2003-01-14,149.89413071382137
2003-01-15,149.24598851830743
2003-01-16,149.40887430066383
2003-01-17,145.21870673420491
2003-01-20,144.2850026170682
2003-01-21,143.22140100914405
2003-01-22,140.50612436262386
2003-01-23,140.57435025789178
2003-01-24,137.1714783541952
2003-01-27,133.2185310693457
2003-01-28,134.36731191473677
2003-01-29,130.20140710343045
2003-01-30,133.16561500913974
2003-01-31,134.09989767845698
2003-02-03,134.40453497465285
2003-02-04,133.54270779618815
2003-02-05,133.49864777491263
2003-02-06,130.29957760352698
2003-02-07,126.54845601468902
2003-02-10,125.94458494514846
2003-02-11,126.08624465943778
2003-02-12,129.3315764034235
2003-02-13,125.37723582371764
2003-02-14,125.68261187580092
2003-02-17,132.34830564907986
2003-02-18,134.46023432534378
2003-02-19,133.57168807158592
2003-02-20,133.74506674062366
2003-02-21,134.19459578305285
2003-02-24,137.53167819039305
2003-02-25,132.2905729324039
2003-02-26,130.6248870589886
2003-02-27,130.11510187416388
2003-02-28,126.97846135552389
2003-03-03,130.3838979191372
2003-03-04,126.26596062236689
2003-03-05,121.02524611423556
2003-03-06,118.97940337921683
2003-03-07,116.30686774938782
2003-03-10,114.70586822142585
2003-03-11,113.52359310335771
2003-03-12,112.86474248260582
2003-03-13,114.25800625341377
2003-03-14,117.82905889694871
2003-03-17,113.17028577759608
2003-03-18,118.34537135086981
2003-03-19,119.37729470645914
2003-03-20,126.62743852502034
2003-03-21,128.7893052708362
2003-03-24,125.4548687897902
2003-03-25,121.88747599284159
2003-03-26,122.49024677999645
2003-03-27,120.14358733434662
2003-03-28,120.65387561212096
2003-03-31,113.4848900394456
2003-04-01,113.72639971494934
2003-04-02,115.17202024818975
2003-04-03,116.06454874620464
2003-04-04,118.93603921769991
2003-04-07,125.85283162869749
2003-04-08,125.9818791625759
2003-04-09,121.69301227758844
2003-04-10,123.85569775255945
2003-04-11,125.33604338447535
2003-04-14,127.76311162658888
2003-04-15,131.38827798159375
2003-04-16,134.69401272994676
2003-04-17,133.0132241899344
2003-04-18,136.07887404979644
2003-04-21,134.94847793007023
2003-04-22,128.55244588104875
2003-04-23,127.92475516127719
2003-04-24,124.45741388341501
2003-04-25,118.52875713952503
2003-04-28,120.43850468939047
2003-04-29,127.40528628008738
2003-04-30,126.71999210422642
2003-05-01,125.54088213949926
2003-05-02,125.81764171095553
2003-05-05,125.19127109498183
2003-05-06,126.81145649049526
2003-05-07,130.64245268941107
2003-05-08,129.5358450038788
2003-05-09,128.5862858612523
2003-05-12,131.2550532102386
2003-05-13,127.37399272677894
2003-05-14,126.21059643054339
2003-05-15,128.978858825383
2003-05-16,125.81320578361863
2003-05-19,122.2407466799689
2003-05-20,123.43746931613738
2003-05-21,122.78765650765281
2003-05-22,121.85255940931624
2003-05-23,124.19049847554194
2003-05-26,124.19014969613129
2003-05-27,123.22995060163397
2003-05-28,127.37574520867699
2003-05-29,126.68445144085308
2003-05-30,127.59471572315073
2003-06-02,131.64439964752498
2003-06-03,129.18304898090608
2003-06-04,130.867784233018
2003-06-05,129.96497263343502
2003-06-06,131.64287198942418
2003-06-09,133.73392449610986
2003-06-10,134.69285094125132
2003-06-11,134.13817193234416
2003-06-12,135.97925760267478
2003-06-13,136.80742302435794
2003-06-16,134.29821493317002
2003-06-17,139.34031753289915
2003-06-18,140.9676868866348
2003-06-19,143.1803005694062
2003-06-20,143.43196427230671
2003-06-23,141.48192564118503
2003-06-24,139.09623078650156
2003-06-25,141.50524808681268
2003-06-26,144.0152251552467
2003-06-27,143.67961977227742
2003-06-30,141.0078430087169
2003-07-01,141.58241214714414
2003-07-02,145.49925343698786
2003-07-03,147.13683017866106
2003-07-04,149.30368622260175
2003-07-07,153.34741493178637
2003-07-08,156.33377113381485
2003-07-09,155.23631264623174
2003-07-10,153.7191014415304
2003-07-11,155.28713380135395
2003-07-14,160.17584186745302
2003-07-15,159.03089537760385
2003-07-16,160.51951764814228
2003-07-17,160.61599117787492
2003-07-18,154.93059313520368
2003-07-21,153.75231155035277
2003-07-22,154.60077444528932
2003-07-23,152.07392109145212
2003-07-24,153.60323585055562
2003-07-25,153.8770904394024
2003-07-28,157.9036342083876
2003-07-29,159.14489809410168
2003-07-30,158.25593667572514
2003-07-31,159.5412337484058
2003-08-01,162.54740433184196
2003-08-04,159.66877308107482
2003-08-05,159.544831030109
2003-08-06,155.38804326675427
2003-08-07,154.95527901913076
2003-08-08,155.28550431519432
2003-08-11,155.80733643559233
2003-08-12,155.10071972271354
2003-08-13,158.07869867989072
2003-08-14,162.50751259867567
2003-08-15,162.6230272906469
2003-08-18,163.49758679277883
2003-08-19,167.44993688089923
2003-08-20,167.20518474682277
2003-08-21,174.33570596969744
2003-08-22,176.7661830731145
2003-08-25,176.4526932355497
2003-08-26,175.6281004207354
2003-08-27,175.08974074371247
2003-08-28,172.74419248193368
2003-08-29,172.99949969737807
2003-09-01,174.84636350553296
2003-09-02,175.9586152070226
2003-09-03,177.80341024326555
2003-09-04,176.93709162456474
2003-09-05,174.89895063107556
2003-09-08,174.91527845244033
2003-09-09,175.88307203929884
2003-09-10,175.47515447335434
2003-09-11,175.85948678915952
2003-09-12,174.06992471670986
2003-09-15,168.7490281258408
2003-09-16,173.1611752725266
2003-09-17,172.8566254947882
2003-09-18,170.4409018736237
2003-09-19,166.68713775088946
2003-09-22,159.24652221141974
2003-09-23,159.36794184450378
2003-09-24,161.36923689142267
2003-09-25,157.72297692777127
2003-09-26,154.21043612092538
2003-09-29,153.02295008757747
2003-09-30,152.61479929774814
2003-10-01,153.4766036173856
2003-10-02,157.3041790318364
2003-10-03,158.2671935434603
2003-10-06,159.68632629506803
2003-10-07,159.52376375365918
2003-10-08,158.05747153911997
2003-10-09,162.13580036671144
2003-10-10,166.92641553273234
2003-10-13,168.758225569956
2003-10-14,167.88686985156917
2003-10-15,167.27740350705218
2003-10-16,168.6963231253151
2003-10-17,167.3989672743445
2003-10-20,168.9687333046233
2003-10-21,168.74767738291428
2003-10-22,168.1446029919993
2003-10-23,161.5023948253026
2003-10-24,159.02017388142832
2003-10-27,163.34959596125836
2003-10-28,167.5277361609314
2003-10-29,169.35690057441897
2003-10-30,171.34494341003352
2003-10-31,170.3246460190233
2003-11-03,174.0704562743043
2003-11-04,174.99138669127993
2003-11-05,177.78612149188382
2003-11-06,174.63995453415515
2003-11-07,177.8132669357593
2003-11-10,176.16771305076193
2003-11-11,173.17245627859532
2003-11-12,174.85898360828298
2003-11-13,178.1682825931998
2003-11-14,175.4514493218411
2003-11-17,170.1120057990873
2003-11-18,170.30379587003733
2003-11-19,164.24739177918434
2003-11-20,161.29030473267673
2003-11-21,161.4699501259375
2003-11-24,158.5810059052753
2003-11-25,161.74644116438378
2003-11-26,162.75251736267114
2003-11-27,162.90050842685696
2003-11-28,164.8928505708177
2003-12-01,167.43175168219892
2003-12-02,166.33726072299132
2003-12-03,166.17593201817297
2003-12-04,165.62064362489173
2003-12-05,161.17551856119238
2003-12-08,160.27524281860826
2003-12-09,160.8004562581811
2003-12-10,162.58427123258866
2003-12-11,163.00851488087247
2003-12-12,164.78267966038635
2003-12-15,167.53512612093664
2003-12-16,163.0545832729166
2003-12-17,159.88431025283302
2003-12-18,162.17056934360028
2003-12-19,163.54702617884257
2003-12-22,160.91112658212865
2003-12-23,160.052045928745
2003-12-24,157.67204772985977
2003-12-25,157.67204772985977
2003-12-26,157.46490681885382
2003-12-29,157.95189709988654
2003-12-30,161.36124798763962
2003-12-31,161.086485072469
2004-01-01,161.086485072469
2004-01-02,162.79808333314213
2004-01-05,163.34823519014705
2004-01-06,163.47486589934914
2004-01-07,165.26413288160964
2004-01-08,165.3110862740433
2004-01-09,170.06585846655318
2004-01-12,172.99777314231014
2004-01-13,171.933817644514
2004-01-14,172.58706096937655
2004-01-15,172.23178129974633
2004-01-16,176.19265201805388
2004-01-19,180.13512924876784
2004-01-20,178.31936852995292
2004-01-21,177.460780643
2004-01-22,176.32254008718962
2004-01-23,177.24577959354463
2004-01-26,182.24253207787558
2004-01-27,180.3121168874948
2004-01-28,182.21316093424355
2004-01-29,182.56730683119892
2004-01-30,180.23482126677243
2004-02-02,181.47628378183197
2004-02-03,175.85131749745236
2004-02-04,174.66307356199601
2004-02-05,175.44801668687376
2004-02-06,177.0096415271362
2004-02-09,181.4034802372116
2004-02-10,182.26133265205047
2004-02-11,184.88047319873596
2004-02-12,182.58989605554163
2004-02-13,184.3226261861611
2004-02-16,184.6051251667902
2004-02-17,184.82392962970664
2004-02-18,183.65791489265496
2004-02-19,184.72166201301414
2004-02-20,184.71630858784653
2004-02-23,182.73450004903606
2004-02-24,178.14648353398835
2004-02-25,180.81108564270016
2004-02-26,182.4692803854504
2004-02-27,186.65625266162115
2004-03-01,186.35628278992712
2004-03-02,192.46999917993958
2004-03-03,193.50851710496926
2004-03-04,197.10342422397488
2004-03-05,192.22894800435535
2004-03-08,191.17165242988335
2004-03-09,188.04384881036677
2004-03-10,188.0419744452662
2004-03-11,186.86940641591013
2004-03-12,182.03841182195342
2004-03-15,182.4884526245258
2004-03-16,181.0848335254962
2004-03-17,189.27462031389535
2004-03-18,187.4675928141881
2004-03-19,191.1652027562036
2004-03-22,185.98077812390122
2004-03-23,187.4792316607313
2004-03-24,189.33781027312065
2004-03-25,188.02315030345284
2004-03-26,191.85608709716774
2004-03-29,193.87285612188003
2004-03-30,194.31823736732238
2004-03-31,195.80995606838403
2004-04-01,196.05378012221405
2004-04-02,198.9386798187647
2004-04-05,201.24046335352216
2004-04-06,205.25976940946134
2004-04-07,205.63224549680353
2004-04-08,208.1758864263787
2004-04-09,205.0603033504241
2004-04-12,209.5529785633488
2004-04-13,212.2384628800193
2004-04-14,208.98309483367748
2004-04-15,209.53205664203213
2004-04-16,201.05660503642045
2004-04-19,203.46823581266742
2004-04-20,209.42153333649156
2004-04-21,212.01403284804047
2004-04-22,209.23141322357677
2004-04-23,213.61588749530463
2004-04-26,209.82214825296995
2004-04-27,207.67901762277967
2004-04-28,203.8522186059092
2004-04-29,192.93679548016766
2004-04-30,187.9942500594709
2004-05-03,188.9355511199313
2004-05-04,187.3217032665721
2004-05-05,187.24802923031987
2004-05-06,181.25526974278998
2004-05-07,184.85511956565583
2004-05-10,172.56774059835536
2004-05-11,172.39090396570052
2004-05-12,178.61974716422785
2004-05-13,172.20403724339903
2004-05-14,166.65397933848973
2004-05-17,156.01234667566703
2004-05-18,160.66907583601173
2004-05-19,169.86706343642354
2004-05-20,169.17806743197178
2004-05-21,171.68944006202523
2004-05-24,174.70010928688828
2004-05-25,168.57995923091886
2004-05-26,168.5901324573935
2004-05-27,171.706127868847
2004-05-28,175.6427756699495
2004-05-31,172.3112190778346
2004-06-01,175.5147050878279
2004-06-02,170.97419799650996
2004-06-03,163.23697402440956
2004-06-04,165.54936721706144
2004-06-07,171.63584893608382
2004-06-08,172.351488038887
2004-06-09,171.19182020059236
2004-06-10,166.7316878260441
2004-06-11,159.22644286221518
2004-06-14,156.21781748602876
2004-06-15,159.53611406731045
2004-06-16,161.25147302995734
2004-06-17,163.05630032220472
2004-06-18,157.99635472304706
2004-06-21,161.00626425805294
2004-06-22,160.09881427600766
2004-06-23,159.2023312991557
2004-06-24,164.42976012224145
2004-06-25,169.81285189465973
2004-06-28,165.82453117656618
2004-06-29,168.08517033957096
2004-06-30,168.7277957916903
2004-07-01,167.01427971043609
2004-07-02,159.2635987344414
2004-07-05,160.09080776771614
2004-07-06,159.97911802770727
2004-07-07,159.14791340331092
2004-07-08,154.2157982302154
2004-07-09,155.7222508899376
2004-07-12,155.93889168009838
2004-07-13,158.21793786578013
2004-07-14,153.00636569673546
2004-07-15,151.00087820593984
2004-07-16,152.2140735158316
2004-07-19,155.5933274283087
2004-07-20,153.39409745388167
2004-07-21,159.51015364622532
2004-07-22,155.79269581365162
2004-07-23,155.7636677785208
2004-07-26,155.69097775550009
2004-07-27,156.83756849990334
2004-07-28,158.59863551404828
