Date,GREECE
2000-12-29,99.99999999999999
2001-01-01,100.0000062633896
2001-01-02,100.0000062633896
2001-01-03,99.35579284750382
2001-01-04,97.88483383357608
2001-01-05,95.05215129773973
2001-01-08,93.1886508370931
2001-01-09,91.86293431005569
2001-01-10,91.95722880902441
2001-01-11,98.23643575156237
2001-01-12,98.23572051899735
2001-01-15,94.1828868957495
2001-01-16,93.24795434852427
2001-01-17,95.41890789257805
2001-01-18,94.52977382083698
2001-01-19,93.45062761676279
2001-01-22,91.36592250411739
2001-01-23,90.61512084087026
2001-01-24,89.49833997032309
2001-01-25,90.39195917857886
2001-01-26,90.56472212817587
2001-01-29,89.8093122192232
2001-01-30,92.73479474666242
2001-01-31,96.73656657909585
2001-02-01,96.36307382824629
2001-02-02,93.70572483087527
2001-02-05,91.7653410055394
2001-02-06,93.42770505839059
2001-02-07,92.85430545684645
2001-02-08,93.61136946139864
2001-02-09,93.9638463323637
2001-02-12,94.6487887671012
2001-02-13,94.74375535229001
2001-02-14,95.46922317538717
2001-02-15,95.2381113227055
2001-02-16,95.93664560689939
2001-02-19,96.4704489919683
2001-02-20,97.25006355785689
2001-02-21,94.78616494936391
2001-02-22,94.28348360402177
2001-02-23,93.89788465406522
2001-02-26,93.89788465406525
2001-02-27,93.81044799534483
2001-02-28,92.87041101991757
2001-03-01,92.30615559179597
2001-03-02,93.82060933491168
2001-03-05,94.24396203010049
2001-03-06,94.53591692967228
2001-03-07,94.22217797470022
2001-03-08,97.07818237884936
2001-03-09,96.88920679177097
2001-03-12,96.80483281009509
2001-03-13,96.16576058038575
2001-03-14,91.672283663062
2001-03-15,93.59840277202436
2001-03-16,93.43547102761572
2001-03-19,92.033746305606
2001-03-20,93.0083405154327
2001-03-21,91.90177866885274
2001-03-22,90.88328268655964
2001-03-23,91.45991596207918
2001-03-26,92.46265791510574
2001-03-27,91.77642824047027
2001-03-28,91.60814104916277
2001-03-29,90.45722113540978
2001-03-30,91.39632842450347
2001-04-02,91.05306030972582
2001-04-03,89.1699452582035
2001-04-04,89.29334566855171
2001-04-05,91.51009199006529
2001-04-06,91.53183678001322
2001-04-09,90.63311419827919
2001-04-10,91.81936504121255
2001-04-11,92.18355527530646
2001-04-12,94.81726527398033
2001-04-13,94.81726527398033
2001-04-16,94.81726527398035
2001-04-17,95.80676253074454
2001-04-18,99.55909337024767
2001-04-19,99.0309167664669
2001-04-20,98.7119476482617
2001-04-23,98.43926296822947
2001-04-24,97.40847450422272
2001-04-25,97.39688444041259
2001-04-26,97.8828198076516
2001-04-27,98.46984337969887
2001-04-30,99.30528108936822
2001-05-01,99.30528108936822
2001-05-02,98.52014087057083
2001-05-03,97.09589954401861
2001-05-04,96.40505133266309
2001-05-07,95.12064511217929
2001-05-08,95.11476128823847
2001-05-09,93.80678371910301
2001-05-10,93.3461588243876
2001-05-11,93.54895380368426
2001-05-14,91.50789859223921
2001-05-15,90.42228733565867
2001-05-16,91.06360891481832
2001-05-17,92.0655712514433
2001-05-18,95.28112232434145
2001-05-21,95.73359006377169
2001-05-22,94.84609482275647
2001-05-23,95.30806822455727
2001-05-24,95.9268480915135
2001-05-25,97.20909951493854
2001-05-28,96.45392803711128
2001-05-29,93.99045465044817
2001-05-30,93.1512167364661
2001-05-31,92.20381600164282
2001-06-01,89.58052091266853
2001-06-04,89.58052091266855
2001-06-05,86.45332825198517
2001-06-06,86.21745093506186
2001-06-07,88.91596386970883
2001-06-08,88.30890461829003
2001-06-11,85.75144578171135
2001-06-12,86.42246715451424
2001-06-13,86.30413009434923
2001-06-14,85.26609641992209
2001-06-15,85.17192745458739
2001-06-18,84.5541739050833
2001-06-19,84.11115312025301
2001-06-20,83.12032766698285
2001-06-21,82.83617936531326
2001-06-22,82.29309903435657
2001-06-25,79.73632564358795
2001-06-26,78.05071361209609
2001-06-27,79.82831302582979
2001-06-28,79.83210132100871
2001-06-29,81.27780585157787
2001-07-02,81.14045181938098
2001-07-03,79.56557641895856
2001-07-04,78.25954841013142
2001-07-05,78.27119093017565
2001-07-06,78.19529342780407
2001-07-09,74.9111913402384
2001-07-10,73.437822850796
2001-07-11,70.8234240658472
2001-07-12,72.9045744800113
2001-07-13,70.23194584498356
2001-07-16,67.07107850183935
2001-07-17,68.04036407123705
2001-07-18,71.30641439005703
2001-07-19,75.68812723458959
2001-07-20,72.93063991329055
2001-07-23,75.69696040027293
2001-07-24,76.46483262536772
2001-07-25,76.59430759950195
2001-07-26,77.71404894853707
2001-07-27,79.26805875048332
2001-07-30,77.53178434413485
2001-07-31,78.92949664572015
2001-08-01,79.24309621177082
2001-08-02,80.68193502653219
2001-08-03,81.2812283752102
2001-08-06,80.95998837316395
2001-08-07,77.39179047894986
2001-08-08,76.27362269548415
2001-08-09,76.24819866094025
2001-08-10,75.72707578788005
2001-08-13,75.52117964261434
2001-08-14,77.45832123186692
2001-08-15,77.45832123186686
2001-08-16,78.13297882743888
2001-08-17,77.63008727340095
2001-08-20,77.58016186586457
2001-08-21,77.47269568162085
2001-08-22,77.41115803490607
2001-08-23,77.55924422284305
2001-08-24,79.0305455417196
2001-08-27,80.44960483953541
2001-08-28,81.16335930556201
2001-08-29,80.31754195433949
2001-08-30,80.26277001915041
2001-08-31,80.41764172656993
2001-09-03,79.61277061083922
2001-09-04,79.05359350169672
2001-09-05,78.08982356147507
2001-09-06,77.75531280688739
2001-09-07,77.15906320927111
2001-09-10,74.01652711040595
2001-09-11,74.42054700414656
2001-09-12,68.6358229866157
2001-09-13,69.026000316814
2001-09-14,65.61114090751434
2001-09-17,64.37650196797189
2001-09-18,64.39355199183161
2001-09-19,65.48988673594907
2001-09-20,61.981292556395054
2001-09-21,61.28395156869535
2001-09-24,62.31888063544886
2001-09-25,62.81791600178468
2001-09-26,62.57010951205354
2001-09-27,63.00174913357934
2001-09-28,64.58300527451973
2001-10-01,63.82160464237269
2001-10-02,64.40772122291737
2001-10-03,64.17365714445604
2001-10-04,65.69860995120379
2001-10-05,65.25866103302101
2001-10-08,64.24371177243508
2001-10-09,64.31872089614376
2001-10-10,64.58147135764632
2001-10-11,65.39046823938634
2001-10-12,65.28155218313242
2001-10-15,65.46695659830996
2001-10-16,66.67509950340104
2001-10-17,68.28962466418287
2001-10-18,68.15033616620357
2001-10-19,68.09613344354227
2001-10-22,69.091677640043
2001-10-23,69.60077886705933
2001-10-24,69.16999133295711
2001-10-25,68.52707829550435
2001-10-26,68.72060793248478
2001-10-29,69.45489091594482
2001-10-30,69.2093993405321
2001-10-31,71.92817107976272
2001-11-01,74.79521745116445
2001-11-02,73.75931386693765
2001-11-05,75.2779820712805
2001-11-06,75.10166482656562
2001-11-07,76.14807539295299
2001-11-08,76.24780195561493
2001-11-09,76.75490576622038
2001-11-12,75.12466387685888
2001-11-13,75.7126099992619
2001-11-14,77.15497536116426
2001-11-15,77.89534327420553
2001-11-16,79.63784087255678
2001-11-19,80.36768969602265
2001-11-20,79.39924252825813
2001-11-21,78.75713821014627
2001-11-22,77.91436699481574
2001-11-23,76.01253265715106
2001-11-26,76.25036203653768
2001-11-27,76.73825450415208
2001-11-28,76.9010685744381
2001-11-29,76.67236492777107
2001-11-30,76.66105268250853
2001-12-03,76.58392870309576
2001-12-04,76.51805281283897
2001-12-05,77.11118352990422
2001-12-06,77.72263944284428
2001-12-07,77.14733538265861
2001-12-10,75.70363682978032
2001-12-11,75.35606154174793
2001-12-12,74.09758225375545
2001-12-13,72.97427802748722
2001-12-14,73.2005480534806
2001-12-17,73.1451548270744
2001-12-18,73.80684238664425
2001-12-19,74.79777325887842
2001-12-20,73.90657354985846
2001-12-21,73.41181410934115
2001-12-24,73.94190117327653
2001-12-25,73.94190117327653
2001-12-26,73.9419011732765
2001-12-27,73.86092724878226
2001-12-28,74.22464996208969
2001-12-31,74.22464996208969
2002-01-01,74.22464996208969
2002-01-02,74.61305204455586
2002-01-03,74.8501287817377
2002-01-04,75.22304937997696
2002-01-07,74.94254057930236
2002-01-08,73.95341350365103
2002-01-09,73.21976474105698
2002-01-10,73.18457439639683
2002-01-11,72.71411313949233
2002-01-14,71.00348690879245
2002-01-15,70.96646905505311
2002-01-16,70.5214699182579
2002-01-17,72.49634976975508
2002-01-18,72.39328121715567
2002-01-21,71.92425189427833
2002-01-22,72.44101776063349
2002-01-23,73.82052407028817
2002-01-24,74.57050798728505
2002-01-25,74.45279730483414
2002-01-28,74.68430154586768
2002-01-29,74.62613762142098
2002-01-30,73.68369165118871
2002-01-31,73.85381729546552
2002-02-01,73.77939448404464
2002-02-04,73.55928425187538
2002-02-05,72.67320018970949
2002-02-06,72.39346676030767
2002-02-07,72.07797341878016
2002-02-08,71.53940747631829
2002-02-11,71.13624876724757
2002-02-12,70.8860520191713
2002-02-13,70.73931950229299
2002-02-14,70.82334058635477
2002-02-15,70.60953140986848
2002-02-18,69.67423536674089
2002-02-19,68.59464050989125
2002-02-20,68.49296738716336
2002-02-21,68.12464935915652
2002-02-22,67.00648986800994
2002-02-25,67.23956259837989
2002-02-26,68.57758763774119
2002-02-27,67.78270093595518
2002-02-28,66.0524373298508
2002-03-01,67.00806032600559
2002-03-04,68.65741260357656
2002-03-05,68.60924343561854
2002-03-06,68.5244354930961
2002-03-07,68.78772357118442
2002-03-08,69.09608414338048
2002-03-11,68.66259762471455
2002-03-12,67.4598699174817
2002-03-13,67.24361837482903
2002-03-14,67.49049083226303
2002-03-15,67.41615641565537
2002-03-18,67.41615641565537
2002-03-19,66.54143150413341
2002-03-20,66.07916829030763
2002-03-21,65.6797621792982
2002-03-22,65.27121226709454
2002-03-25,65.27121226709455
2002-03-26,64.73047465397278
2002-03-27,64.39422360617864
2002-03-28,64.14297351502866
2002-03-29,64.14297351502866
2002-04-01,64.14297351502867
2002-04-02,61.98711548708268
2002-04-03,61.750850078486835
2002-04-04,61.68338642422989
2002-04-05,62.25196633606728
2002-04-08,60.99000417685781
2002-04-09,61.9269246472314
2002-04-10,61.20736658649906
2002-04-11,61.16534125080574
2002-04-12,61.17163358108818
2002-04-15,60.015843387900546
2002-04-16,60.134938886639276
2002-04-17,61.14988281533463
2002-04-18,61.20501173481463
2002-04-19,61.82723538850407
2002-04-22,61.23972559641904
2002-04-23,61.07909563141972
2002-04-24,61.822504654530434
2002-04-25,61.91598601341873
2002-04-26,62.381891164410746
2002-04-29,62.59564323317415
2002-04-30,62.34811219919371
2002-05-01,62.3481121991937
2002-05-02,62.24775084763501
2002-05-03,62.27816541462987
2002-05-06,62.27816541462987
2002-05-07,62.27816541462987
2002-05-08,64.11577422730956
2002-05-09,64.78522592849441
2002-05-10,65.36081946408224
2002-05-13,65.70044497523159
2002-05-14,66.92623723362202
2002-05-15,66.4043310752658
2002-05-16,66.5639782787383
2002-05-17,67.7505939624916
2002-05-20,68.11605429539556
2002-05-21,68.28819744684945
2002-05-22,67.21245324717422
2002-05-23,66.64470390210924
2002-05-24,66.28807466071304
2002-05-27,65.67911750245975
2002-05-28,65.76359187736614
2002-05-29,65.69758108700064
2002-05-30,64.63240810186588
2002-05-31,65.515845660035
2002-06-03,64.72586681697089
2002-06-04,64.17727902754817
2002-06-05,65.35936100394476
2002-06-06,66.21238581200946
2002-06-07,65.57541390058674
2002-06-10,65.9098039283886
2002-06-11,65.88892244090248
2002-06-12,65.52666957195467
2002-06-13,64.98119725631328
2002-06-14,63.4271623696696
2002-06-17,63.2044224475755
2002-06-18,63.04113171122779
2002-06-19,62.22178135601321
2002-06-20,61.55892640664198
2002-06-21,61.79594072183902
2002-06-24,61.79594072183904
2002-06-25,63.01294180261962
2002-06-26,62.101160305153854
2002-06-27,63.02423207029527
2002-06-28,63.335486010176986
2002-07-01,62.74316483469314
2002-07-02,61.47841529498571
2002-07-03,61.20604664038765
2002-07-04,61.92436432817801
2002-07-05,62.073957424071565
2002-07-08,62.188444081292516
2002-07-09,61.64596860120083
2002-07-10,60.76315714527262
2002-07-11,59.9836646134008
2002-07-12,59.65313798868576
2002-07-15,59.539809595331725
2002-07-16,58.743229023847796
2002-07-17,59.01527871094717
2002-07-18,59.55275310131101
2002-07-19,58.740871776452344
2002-07-22,57.93669642237303
2002-07-23,58.0463057858966
2002-07-24,56.36146416926934
2002-07-25,57.582254102896286
2002-07-26,57.30091496170178
2002-07-29,59.132860536646554
2002-07-30,59.43594090341661
2002-07-31,59.12347527505482
2002-08-01,59.405439811002
2002-08-02,58.95708204376937
2002-08-05,58.33568651936954
2002-08-06,58.42119836849174
2002-08-07,59.49488872108304
2002-08-08,59.50712022241421
2002-08-09,59.722588835526864
2002-08-12,59.63584371466535
2002-08-13,59.48151025955827
2002-08-14,60.05493206837042
2002-08-15,60.05493206837041
