Date,CHILE
2001-05-09,111.04589194796868
2001-05-10,112.87850689618685
2001-05-11,114.09037570194529
2001-05-14,114.03004395300822
2001-05-15,112.94113524352524
2001-05-16,112.30893242467454
2001-05-17,112.93579833763842
2001-05-18,114.20529088518813
2001-05-21,114.31771400672726
2001-05-22,116.2022987238887
2001-05-23,116.90697476554242
2001-05-24,118.14658381364909
2001-05-25,119.50738995312466
2001-05-28,119.50349028381314
2001-05-29,121.11181559639728
2001-05-30,120.25397365437254
2001-05-31,122.94710531405185
2001-06-01,122.90471672736548
2001-06-04,122.6595100880731
2001-06-05,121.95762109639428
2001-06-06,121.66126358535625
2001-06-07,121.03367498524912
2001-06-08,121.89277360426225
2001-06-11,122.697046050931
2001-06-12,120.32660316971307
2001-06-13,120.07875876817567
2001-06-14,119.69702614303141
2001-06-15,118.94018098303093
2001-06-18,116.38505929531959
2001-06-19,115.5729463969265
2001-06-20,115.47345318047478
2001-06-21,115.3536612817882
2001-06-22,116.10452918110063
2001-06-25,114.84246813345494
2001-06-26,113.7494642145927
2001-06-27,112.81010366084801
2001-06-28,114.4188238588656
2001-06-29,114.98065995778701
2001-07-02,114.43880378766426
2001-07-03,114.15203532300893
2001-07-04,113.47196388671622
2001-07-05,114.62073899408144
2001-07-06,113.69861351710435
2001-07-09,113.86780908185096
2001-07-10,111.91593258265678
2001-07-11,107.27958167274035
2001-07-12,106.37522556520376
2001-07-13,106.21788961462514
2001-07-16,105.09840422280958
2001-07-17,107.60856985717649
2001-07-18,105.34478528528065
2001-07-19,103.26454164753856
2001-07-20,104.75683692288918
2001-07-23,105.99501953431957
2001-07-24,105.13572991840907
2001-07-25,104.9553917656679
2001-07-26,105.1184631167067
2001-07-27,105.34509344477142
2001-07-30,106.44892952223626
2001-07-31,106.16154006026652
2001-08-01,103.285271490475
2001-08-02,103.46952812307414
2001-08-03,103.61793661021821
2001-08-06,104.09876263786529
2001-08-07,104.34621697135509
2001-08-08,104.25630145942978
2001-08-09,104.05502803825883
2001-08-10,104.11941728611541
2001-08-13,103.90605895784287
2001-08-14,104.12082562731693
2001-08-15,102.08083840109623
2001-08-16,102.8025762345271
2001-08-17,103.20351719934857
2001-08-20,104.2763620246201
2001-08-21,104.91507646037151
2001-08-22,104.61300980688875
2001-08-23,104.90939566959297
2001-08-24,105.26111612492379
2001-08-27,105.06168300088176
2001-08-28,105.53091426684261
2001-08-29,107.38825426627162
2001-08-30,105.87888562026062
2001-08-31,105.98349342299574
2001-09-03,105.85994149152687
2001-09-04,107.17087557264385
2001-09-05,107.42712355787053
2001-09-06,106.75046396888715
2001-09-07,105.02764394615734
2001-09-10,104.81722083349794
2001-09-11,97.80959919884712
2001-09-12,100.06473681007799
2001-09-13,97.91223527906912
2001-09-14,93.23250067494928
2001-09-17,93.45901230945634
2001-09-18,93.8806167302733
2001-09-19,93.08938419624846
2001-09-20,89.73336891258315
2001-09-21,89.24399144711917
2001-09-24,90.0469892821964
2001-09-25,89.22947238215228
2001-09-26,88.0949982860746
2001-09-27,86.97752432896908
2001-09-28,87.67728073203725
2001-10-01,87.03871488610835
2001-10-02,86.54003367914508
2001-10-03,85.60630588558358
2001-10-04,85.04130228754451
2001-10-05,82.94058639026562
2001-10-08,80.60043925678154
2001-10-09,81.26762375183846
2001-10-10,84.03005557838661
2001-10-11,87.60874603392055
2001-10-12,86.72960846693891
2001-10-15,85.72333962094737
2001-10-16,87.18813808339694
2001-10-17,88.967991280493
2001-10-18,89.06273417272325
2001-10-19,88.51476429381138
2001-10-22,90.51986737041041
2001-10-23,91.49932941286531
2001-10-24,91.11088284765181
2001-10-25,89.789679523811
2001-10-26,91.10058057011021
2001-10-29,88.43597536260384
2001-10-30,88.02873416145704
2001-10-31,89.16129306834043
2001-11-01,88.403280919085
2001-11-02,87.62922245841503
2001-11-05,89.47526631076445
2001-11-06,91.46812750197759
2001-11-07,93.19037503079623
2001-11-08,95.46605829802992
2001-11-09,95.16815347823042
2001-11-12,94.77930922577895
2001-11-13,99.01964946496655
2001-11-14,99.92255120718089
2001-11-15,100.5882222925629
2001-11-16,101.65610705468514
2001-11-19,104.55500735872806
2001-11-20,102.44535443203588
2001-11-21,103.52306382993928
2001-11-22,103.48355615224108
2001-11-23,104.0865133813295
2001-11-26,104.13373161808086
2001-11-27,103.15525928290725
2001-11-28,99.87291892729054
2001-11-29,98.78355554337804
2001-11-30,98.18730947853766
2001-12-03,98.35085164376586
2001-12-04,100.74999973068363
2001-12-05,101.6093121625897
2001-12-06,100.44518758564709
2001-12-07,100.84413313542579
2001-12-10,101.85716011496872
2001-12-11,101.41476714614011
2001-12-12,99.21334786909044
2001-12-13,99.07085754164143
2001-12-14,99.21694330219657
2001-12-17,99.69567776848582
2001-12-18,100.8340435962515
2001-12-19,101.87734956412334
2001-12-20,99.92083511782232
2001-12-21,101.80947123097677
2001-12-24,103.4431973904929
2001-12-25,103.4431973904929
2001-12-26,103.0935820939688
2001-12-27,103.38173525735372
2001-12-28,102.70907416944347
2001-12-31,101.61704867979186
2002-01-01,101.61704867979186
2002-01-02,101.2563854974299
2002-01-03,103.50481792649994
2002-01-04,103.9873340070001
2002-01-07,102.69815925223195
2002-01-08,100.07336408776199
2002-01-09,97.58600416490934
2002-01-10,96.09722916989124
2002-01-11,96.30137742648685
2002-01-14,95.85364265524079
2002-01-15,97.31186395827305
2002-01-16,96.78938229465635
2002-01-17,98.00490350735265
2002-01-18,96.81922026610627
2002-01-21,97.36452371361595
2002-01-22,98.08016924348586
2002-01-23,97.38595997546606
2002-01-24,99.67375794576405
2002-01-25,100.43899257753725
2002-01-28,99.95624255463537
2002-01-29,99.68386196151994
2002-01-30,99.56066707335137
2002-01-31,99.97937702455752
2002-02-01,100.24169394963259
2002-02-04,97.85141047908968
2002-02-05,96.21238861810723
2002-02-06,96.06641566521972
2002-02-07,96.07055363181786
2002-02-08,95.71417748757364
2002-02-11,94.43342341631993
2002-02-12,96.00705229246101
2002-02-13,98.10713235120852
2002-02-14,98.44716857933118
2002-02-15,98.20234048635028
2002-02-18,99.12501911655949
2002-02-19,98.09832597641355
2002-02-20,97.22884239682647
2002-02-21,97.57987860229693
2002-02-22,96.69219358739767
2002-02-25,98.05493593535849
2002-02-26,98.43985717712842
2002-02-27,99.02034409108764
2002-02-28,99.95588126987055
2002-03-01,101.70096567238022
2002-03-04,103.51580172159434
2002-03-05,103.39622376591555
2002-03-06,103.37433821084413
2002-03-07,103.74362753710315
2002-03-08,105.01533544082797
2002-03-11,104.01051036401168
2002-03-12,103.58577356225746
2002-03-13,104.13167465723694
2002-03-14,103.6195420798325
2002-03-15,103.74723815919207
2002-03-18,104.26495177019021
2002-03-19,103.47586486358497
2002-03-20,102.71830585042784
2002-03-21,103.50404018218985
2002-03-22,102.33014534820046
2002-03-25,101.61970600476442
2002-03-26,102.14665886135764
2002-03-27,101.21753564562886
2002-03-28,102.90064737789307
2002-03-29,102.90064737789307
2002-04-01,100.59916967856009
2002-04-02,99.84884021997011
2002-04-03,100.12485077524924
2002-04-04,99.24911721160636
2002-04-05,100.44340890695571
2002-04-08,101.83130045541294
2002-04-09,102.56060735403825
2002-04-10,103.0182166570734
2002-04-11,101.31653950763378
2002-04-12,101.16681051403293
2002-04-15,100.26944782180394
2002-04-16,101.47673201919437
2002-04-17,101.19135563201377
2002-04-18,99.82085852663204
2002-04-19,100.76410248447718
2002-04-22,99.71444001544884
2002-04-23,99.27180962268025
2002-04-24,98.89719525542984
2002-04-25,96.92978839748366
2002-04-26,97.6293238700213
2002-04-29,97.21798927345284
2002-04-30,98.82238984317856
2002-05-01,98.19027013270835
2002-05-02,98.50192640775579
2002-05-03,96.5999145113471
2002-05-06,95.86787563628629
2002-05-07,96.16247510522315
2002-05-08,97.41555013969273
2002-05-09,97.1492335096865
2002-05-10,95.96589162166993
2002-05-13,96.52937362835011
2002-05-14,97.39129363693876
2002-05-15,96.62798173520271
2002-05-16,97.68374656862386
2002-05-17,96.06622669943204
2002-05-20,96.11606268963817
2002-05-21,96.5384556629921
2002-05-22,94.29419581091156
2002-05-23,93.90304157051628
2002-05-24,93.8521625307135
2002-05-27,94.15415718212066
2002-05-28,92.14168966009085
2002-05-29,91.07581294538711
2002-05-30,90.35833184313171
2002-05-31,90.12890942393969
2002-06-03,89.31810135927451
2002-06-04,87.21887365341334
2002-06-05,87.27713800412327
2002-06-06,86.13468394583926
2002-06-07,86.06013490225088
2002-06-10,86.87119139523962
2002-06-11,85.58901618295369
2002-06-12,84.09853435626809
2002-06-13,84.54164278992542
2002-06-14,84.64711203383769
2002-06-17,86.39746065719584
2002-06-18,85.97920179116743
2002-06-19,83.51017130797776
2002-06-20,80.88770377997545
2002-06-21,78.72595665544137
2002-06-24,77.66513138387947
2002-06-25,79.10633910605725
2002-06-26,74.9768818629255
2002-06-27,76.60806118338331
2002-06-28,76.98261149873612
2002-07-01,76.51518883065813
2002-07-02,75.08632453158812
2002-07-03,74.23393966510876
2002-07-04,75.4512218521109
2002-07-05,76.52178648852042
2002-07-08,74.65882495434172
2002-07-09,73.20440961325579
2002-07-10,72.95197162381204
2002-07-11,72.53321340546654
2002-07-12,73.13289573994331
2002-07-15,70.07401945884642
2002-07-16,69.33128563467696
2002-07-17,70.00725499995292
2002-07-18,70.902810357364
2002-07-19,70.90074985181276
2002-07-22,70.24845144701054
2002-07-23,70.57111216776313
2002-07-24,70.99581653602776
2002-07-25,69.95436915025165
2002-07-26,71.72771959436109
2002-07-29,74.65662967748042
2002-07-30,75.1838957140955
2002-07-31,75.98061709530955
2002-08-01,74.96869684175218
2002-08-02,75.46391114040007
2002-08-05,73.9514422293697
2002-08-06,76.67091549323146
2002-08-07,78.26928479364095
2002-08-08,80.60325758353828
2002-08-09,78.8067710358079
2002-08-12,77.1835566130095
2002-08-13,76.8740629480721
2002-08-14,76.76976140204002
2002-08-15,77.27919049250741
2002-08-16,77.4132785001633
2002-08-19,78.38146354663786
2002-08-20,77.42579872612977
2002-08-21,76.4701390462411
2002-08-22,77.3245735710832
2002-08-23,76.71256413207702
2002-08-26,76.53871479720146
2002-08-27,75.35653317925609
2002-08-28,73.83297337517475
2002-08-29,73.72968516050426
2002-08-30,74.61505158893321
2002-09-02,73.81781261145278
2002-09-03,71.6806203981647
2002-09-04,71.74646944487365
2002-09-05,70.82880241849698
2002-09-06,71.77091950319259
2002-09-09,72.85426622093385
2002-09-10,73.53916286527036
2002-09-11,73.74885970504768
2002-09-12,72.4307662579842
2002-09-13,71.82790344605041
2002-09-16,71.37907642069713
2002-09-17,71.23881289438249
2002-09-18,70.57585435329847
2002-09-19,70.19523667019241
2002-09-20,68.03904875124725
2002-09-23,65.56346242122036
2002-09-24,64.96674770242313
2002-09-25,66.07553317673809
2002-09-26,66.87654177809183
2002-09-27,65.82357574412966
2002-09-30,64.15536953607031
2002-10-01,65.5704097139832
2002-10-02,65.27728408387777
2002-10-03,65.16882890858307
2002-10-04,65.99806562097912
2002-10-07,64.49864769215858
2002-10-08,64.39184524812143
2002-10-09,62.006521119078975
2002-10-10,62.12052662265876
2002-10-11,63.731198616976066
2002-10-14,63.10041104047587
2002-10-15,63.2231891527175
2002-10-16,62.28279824697338
2002-10-17,63.64900584523728
2002-10-18,64.8745300081807
2002-10-21,64.96408686967332
2002-10-22,64.71695595629919
2002-10-23,65.00679156894728
2002-10-24,65.58297194848588
2002-10-25,65.86133596839501
2002-10-28,66.27885889750468
2002-10-29,65.61751994162164
2002-10-30,66.67116295795384
2002-10-31,67.6238875663188
2002-11-01,67.20651899937327
2002-11-04,68.40980056386134
2002-11-05,68.61299259622258
2002-11-06,69.12895709893553
2002-11-07,68.10981772497522
2002-11-08,67.5837766077871
2002-11-11,67.27311625132728
2002-11-12,67.88472420938488
2002-11-13,68.48005264747937
2002-11-14,69.989346883457
2002-11-15,70.75309768839614
2002-11-18,70.73080193148434
2002-11-19,70.2675012988966
2002-11-20,70.64845735527521
2002-11-21,70.82054041952223
2002-11-22,70.24397418134748
2002-11-25,70.1793726685199
2002-11-26,69.60668358680891
2002-11-27,70.07757135852093
2002-11-28,70.32931670447981
2002-11-29,70.77769464774013
2002-12-02,71.08934153878076
2002-12-03,70.49091075951247
2002-12-04,69.62094894986387
2002-12-05,70.74730057304697
2002-12-06,71.07202986339036
2002-12-09,70.31323211570253
2002-12-10,70.50774551923753
2002-12-11,71.50059348934501
2002-12-12,71.69083252590174
2002-12-13,71.01527551625686
2002-12-16,71.19928071706805
2002-12-17,70.95834462392105
2002-12-18,72.141811350739
2002-12-19,73.06954189417105
2002-12-20,72.86650573034744
2002-12-23,72.442271929682
2002-12-24,71.30802553900429
2002-12-25,71.30802553900429
2002-12-26,70.79130171197761
2002-12-27,69.96368240915643
2002-12-30,69.02937363962091
2002-12-31,68.75967625833405
2003-01-01,68.75967625833405
2003-01-02,69.73264390838456
2003-01-03,70.32039354442122
2003-01-06,70.72647302389535
2003-01-07,70.64956785868739
2003-01-08,70.38364489903229
2003-01-09,70.66716102222745
2003-01-10,70.628890812368
2003-01-13,70.85818444704385
2003-01-14,70.6917154877693
2003-01-15,69.730232664494
2003-01-16,69.23323349260004
2003-01-17,67.85480541467635
2003-01-20,68.35316214658273
2003-01-21,67.148732238564
2003-01-22,66.48087139099698
2003-01-23,66.15990459944489
2003-01-24,64.80552411669917
2003-01-27,63.657282497777736
2003-01-28,63.852769542402825
2003-01-29,63.441626568507786
2003-01-30,64.85269405056295
2003-01-31,65.70969741766028
2003-02-03,66.00369921479218
2003-02-04,64.54612016822095
2003-02-05,65.26048221323543
2003-02-06,65.21568053155197
2003-02-07,65.73853133054554
2003-02-10,65.68564570865641
2003-02-11,66.14315428725317
2003-02-12,65.88710142236124
2003-02-13,64.88826156096437
2003-02-14,65.49285442301264
2003-02-17,66.21699361594061
2003-02-18,66.65058607767554
2003-02-19,65.29947870382745
2003-02-20,64.93824750261551
2003-02-21,65.02311989996579
2003-02-24,64.45057509707698
2003-02-25,64.49364633964987
2003-02-26,64.19108461747355
2003-02-27,65.21659794278159
2003-02-28,65.6566627103372
2003-03-03,65.06096329239188
2003-03-04,64.58099401087748
2003-03-05,64.05155592081427
2003-03-06,64.75779298983016
2003-03-07,64.98537847301834
2003-03-10,63.79620043715608
2003-03-11,63.69753409063814
2003-03-12,64.57867384471552
2003-03-13,66.05521982477691
2003-03-14,67.3720779689959
2003-03-17,67.61411896346931
2003-03-18,68.28491500210166
2003-03-19,68.77289911614915
2003-03-20,68.56506821982592
2003-03-21,70.05552366286271
2003-03-24,68.32645654990291
2003-03-25,68.57281255668892
2003-03-26,68.26912942117193
2003-03-27,67.50967800857144
2003-03-28,67.93717595625519
2003-03-31,66.42656819273498
2003-04-01,66.558352476412
2003-04-02,68.67182207901014
2003-04-03,68.9442895295877
2003-04-04,69.5084513663724
2003-04-07,70.55372536391896
2003-04-08,70.31328773796979
2003-04-09,70.60137912781862
2003-04-10,70.15438902040928
2003-04-11,71.37387979333481
2003-04-14,72.22178952026178
2003-04-15,72.70612442712114
2003-04-16,73.03499350082514
2003-04-17,73.54636610389616
2003-04-18,73.54636610389616
2003-04-21,73.97059222587617
2003-04-22,72.741908628433
2003-04-23,74.61444015908748
2003-04-24,75.12698534516757
2003-04-25,74.84237071868411
2003-04-28,75.53484273008608
2003-04-29,77.34264981304639
2003-04-30,78.0147035909062
2003-05-01,77.56338324618734
2003-05-02,79.16223101049523
2003-05-05,78.87765582434372
2003-05-06,77.81592848284572
2003-05-07,78.43535511338273
2003-05-08,77.93754715668541
2003-05-09,78.92648620483
2003-05-12,78.67408059545718
2003-05-13,80.45321758328976
2003-05-14,80.0516917930828
2003-05-15,79.30942548359644
2003-05-16,77.2298726832179
2003-05-19,74.68234652278245
2003-05-20,73.22179669323303
2003-05-21,73.23743142272124
2003-05-22,75.29094961801452
2003-05-23,75.14311107228094
2003-05-26,74.84333556475026
2003-05-27,74.65436722042276
2003-05-28,75.92253347727895
2003-05-29,76.44182337127863
2003-05-30,76.58095372591794
2003-06-02,78.05304076838648
2003-06-03,77.72790545940062
2003-06-04,78.31398947548125
2003-06-05,77.43142225716052
2003-06-06,79.94057880901951
2003-06-09,79.3055306922593
2003-06-10,80.0509524992005
2003-06-11,79.53662085516298
2003-06-12,81.41677256194835
2003-06-13,81.18897109749929
2003-06-16,80.80324199917791
2003-06-17,81.67161655675552
2003-06-18,81.01096716886529
2003-06-19,80.29895121187397
2003-06-20,80.21039295609214
2003-06-23,79.65664105140492
2003-06-24,79.38162791672576
2003-06-25,79.29054585531392
2003-06-26,79.3070328834793
2003-06-27,81.21912330947231
2003-06-30,80.26981447939954
2003-07-01,81.61628710651675
2003-07-02,82.90750223637
2003-07-03,82.47740936976977
2003-07-04,82.58119156969519
2003-07-07,84.26637164108229
2003-07-08,83.73390906657477
2003-07-09,82.6599875636954
2003-07-10,81.49074475208559
2003-07-11,83.11382817296536
2003-07-14,83.4599845755346
2003-07-15,84.03203490040237
2003-07-16,83.99380074585382
2003-07-17,83.56938119917208
2003-07-18,83.58950527700028
2003-07-21,82.58577086053174
2003-07-22,83.45002925984427
2003-07-23,83.64768544382315
2003-07-24,83.77546751277252
2003-07-25,85.07407028937021
2003-07-28,85.76593763917289
2003-07-29,85.48114427442114
2003-07-30,86.22092744812647
2003-07-31,88.2449974711543
2003-08-01,89.08103273651726
2003-08-04,86.86298295573668
2003-08-05,85.92768696098409
2003-08-06,86.8994975922807
2003-08-07,87.28992485514401
2003-08-08,89.06085925675237
2003-08-11,90.04847014751378
2003-08-12,90.80391107752445
2003-08-13,91.78911339207876
2003-08-14,94.32368079948756
2003-08-15,94.18968338249483
2003-08-18,95.3565350745156
2003-08-19,95.11849791826405
2003-08-20,95.07384804588773
2003-08-21,96.42702456098847
2003-08-22,96.03555594542382
2003-08-25,94.56969204773497
2003-08-26,93.94564922978253
2003-08-27,94.7555117091125
2003-08-28,94.88501830177658
2003-08-29,94.65195203719917
2003-09-01,94.61338437283143
2003-09-02,95.37784888203396
2003-09-03,96.32404809941282
2003-09-04,95.54847597463552
2003-09-05,95.40128065715815
2003-09-08,95.56447708275647
2003-09-09,95.07498861789007
2003-09-10,95.28715073516959
2003-09-11,97.25005940452863
2003-09-12,95.76400133337692
2003-09-15,95.00899233557517
2003-09-16,96.84359959149712
2003-09-17,97.02373494992014
2003-09-18,96.67777936094029
2003-09-19,95.94511377889579
2003-09-22,95.50264595275918
2003-09-23,97.37453005680884
2003-09-24,97.49262055998172
2003-09-25,97.65139926492847
2003-09-26,98.99930922558251
2003-09-29,98.5413507617685
2003-09-30,98.27798591346169
2003-10-01,99.86185393198531
2003-10-02,99.59869147023058
2003-10-03,101.34136482058152
2003-10-06,101.04068239477614
2003-10-07,99.52315111703594
2003-10-08,102.23889630158429
2003-10-09,103.82003851271747
2003-10-10,104.29189667029227
2003-10-13,106.67054793480054
2003-10-14,109.57124817089559
2003-10-15,108.64470633234782
2003-10-16,109.23497089626568
2003-10-17,109.19250785582746
2003-10-20,110.46409350326697
2003-10-21,110.80277414500438
2003-10-22,110.13941263029396
2003-10-23,109.98883525102362
2003-10-24,108.69597753675853
2003-10-27,109.69559430211933
2003-10-28,109.62823467255785
2003-10-29,110.04264175303486
2003-10-30,109.52336610678688
2003-10-31,109.34011194153733
2003-11-03,110.16918956023781
2003-11-04,107.23369274361617
2003-11-05,104.64984114316682
2003-11-06,105.16375682726873
2003-11-07,105.31811293161327
2003-11-10,101.78179408748062
2003-11-11,102.13337040963698
2003-11-12,102.90920160065721
2003-11-13,104.15886012120748
2003-11-14,104.99401410734764
2003-11-17,102.71665759611106
2003-11-18,99.81853174100382
2003-11-19,98.54134248061625
2003-11-20,98.65982947444994
2003-11-21,98.84300018098922
2003-11-24,101.84164052833522
2003-11-25,101.48949292036166
2003-11-26,100.22758501420434
2003-11-27,101.32872662783666
2003-11-28,102.46103176031912
2003-12-01,105.16999026588785
2003-12-02,104.39661544980734
2003-12-03,105.00745352008077
2003-12-04,105.7455922293081
2003-12-05,105.497286295196
2003-12-08,105.06144433069038
2003-12-09,103.71124902268961
2003-12-10,102.80554515232167
2003-12-11,104.78922202277158
2003-12-12,104.92154179890053
2003-12-15,105.21434007742741
2003-12-16,102.9340057452256
2003-12-17,101.96170131312486
2003-12-18,103.63068430099857
2003-12-19,103.9318674064537
2003-12-22,103.5738708697962
2003-12-23,104.90991695106288
2003-12-24,105.12938606600123
2003-12-25,105.12938606600123
2003-12-26,105.08777728161822
2003-12-29,104.87910289375785
2003-12-30,105.51565780702491
2003-12-31,104.85671800524933
2004-01-01,104.85671800524933
2004-01-02,106.17409679526104
2004-01-05,107.58937495224015
2004-01-06,107.3711854069283
2004-01-07,106.87946425125801
2004-01-08,107.15570474580757
2004-01-09,108.4101966832559
2004-01-12,108.79946020884101
2004-01-13,107.9704111642896
2004-01-14,108.58170760499186
2004-01-15,108.86843436920422
2004-01-16,108.85787452429233
2004-01-19,109.00185336447804
2004-01-20,107.92618237664381
2004-01-21,107.0735564991283
2004-01-22,106.35950428992243
2004-01-23,105.72642329554398
2004-01-26,104.59812182446271
2004-01-27,105.17654718699565
2004-01-28,103.180588409455
2004-01-29,102.28154824740352
2004-01-30,104.40704731770617
2004-02-02,104.89248373761438
2004-02-03,103.96512409734078
2004-02-04,102.48228197701302
2004-02-05,101.90933573356897
2004-02-06,101.56971397436742
2004-02-09,103.20008071913033
2004-02-10,103.5623479549238
2004-02-11,103.68988556176828
2004-02-12,104.34228949070555
2004-02-13,105.27399750991718
2004-02-16,106.4413083434216
2004-02-17,109.34706560365964
2004-02-18,110.76877745331717
2004-02-19,110.57142919451104
2004-02-20,110.4901581548392
2004-02-23,112.14831010518175
2004-02-24,110.74214111199679
2004-02-25,111.73803276061292
2004-02-26,111.84318198328468
2004-02-27,112.9025498134977
2004-03-01,114.41957706569092
2004-03-02,115.97683209144502
2004-03-03,116.7923835321428
2004-03-04,115.54417244700122
2004-03-05,113.63689549036484
2004-03-08,110.8727793869559
2004-03-09,111.53152124597983
2004-03-10,112.45053493602238
2004-03-11,112.27358891661808
2004-03-12,110.40918663285602
2004-03-15,107.96499444407739
2004-03-16,108.16533876601892
2004-03-17,109.07177196779134
2004-03-18,107.52373063553246
2004-03-19,106.46242482530879
2004-03-22,103.94423318050194
2004-03-23,104.24042267325207
2004-03-24,104.07858349585237
2004-03-25,105.65188566301607
2004-03-26,104.92074485919989
2004-03-29,105.66046005310241
2004-03-30,104.00828522643718
2004-03-31,105.11478630537799
2004-04-01,107.08336549370796
2004-04-02,108.89127429767765
2004-04-05,113.03032970962698
2004-04-06,112.4231853544013
2004-04-07,110.52024555753306
2004-04-08,111.57798074602754
2004-04-09,111.57798074602754
2004-04-12,111.8378602462629
2004-04-13,114.24994960543341
2004-04-14,111.63536072919851
2004-04-15,110.4912521701394
2004-04-16,110.39057177649508
2004-04-19,109.26296664424507
2004-04-20,110.11054916129778
2004-04-21,107.99041918537594
2004-04-22,107.7115504087083
2004-04-23,109.34484589590453
2004-04-26,109.59989814103979
2004-04-27,108.23097552652563
2004-04-28,107.060188685544
2004-04-29,104.98149744296323
2004-04-30,104.08602782145812
2004-05-03,103.52465243279009
2004-05-04,103.2604137300415
2004-05-05,104.44581773918671
2004-05-06,102.38868333585971
2004-05-07,101.99850757717489
2004-05-10,99.59444657913603
2004-05-11,102.25137546072483
2004-05-12,101.31523808984801
2004-05-13,100.95149283875718
2004-05-14,101.67495455231169
2004-05-17,98.8175437538604
2004-05-18,99.79680505017431
2004-05-19,101.11628091558562
2004-05-20,99.84925791494639
2004-05-21,99.35133083219772
2004-05-24,99.33967346962893
2004-05-25,98.79841406269533
2004-05-26,100.34300291805712
2004-05-27,100.96018184935345
2004-05-28,101.06640708548095
2004-05-31,101.10607283416076
2004-06-01,98.1837026805474
2004-06-02,98.69216163201402
2004-06-03,97.78526711123929
2004-06-04,97.3714336252111
2004-06-07,97.54257253269651
2004-06-08,98.86272501882134
2004-06-09,100.52125871135453
2004-06-10,100.25840947905712
2004-06-11,101.7734508106931
2004-06-14,100.38618666876353
2004-06-15,100.75550401753085
2004-06-16,102.43035787617042
2004-06-17,102.65906138330024
2004-06-18,102.60751894462952
2004-06-21,102.45806953336805
2004-06-22,102.30034620309851
2004-06-23,103.40173401818362
2004-06-24,105.01177562953292
2004-06-25,105.46322296956572
2004-06-28,105.02957097986878
2004-06-29,104.57670664333035
2004-06-30,104.94842647571441
2004-07-01,105.73934212837821
2004-07-02,104.95299295488643
2004-07-05,104.82353571081312
2004-07-06,104.48861622416479
2004-07-07,104.7601532728348
2004-07-08,104.6663407321081
2004-07-09,104.39817910582516
2004-07-12,105.17648943710809
2004-07-13,106.3823859815819
2004-07-14,106.56267877620296
2004-07-15,106.96811575729569
2004-07-16,108.42911718094975
2004-07-19,107.90499685906502
2004-07-20,108.39043391074001
2004-07-21,108.84672481442257
2004-07-22,108.29423287193266
2004-07-23,108.71380799493195
2004-07-26,107.20260091122655
2004-07-27,107.78463954831253
2004-07-28,107.99802103765168
