Date,CHINA A INCLUSION
2018-06-13,1005.0699802054385
2018-06-14,1011.7769952643037
2018-06-15,1006.2108564962134
2018-06-18,1003.0311382363599
2018-06-19,968.9660969755973
2018-06-20,975.1133917212281
2018-06-21,959.0010743346976
2018-06-22,959.452707140644
2018-06-25,938.751261443097
2018-06-26,925.0560297188407
2018-06-27,908.188435689892
2018-06-28,896.7021293497198
2018-06-29,911.6696350233613
2018-07-02,882.8522036185439
2018-07-03,881.5167744745111
2018-07-04,873.9180660436707
2018-07-05,864.2859224620138
2018-07-06,865.5388548613563
2018-07-09,895.8083279454163
2018-07-10,899.0242186422095
2018-07-11,876.5833826095534
2018-07-12,899.6850845202875
2018-07-13,901.4793496516534
2018-07-16,894.3791431204864
2018-07-17,887.2420296826083
2018-07-18,881.7807443574941
2018-07-19,878.2103078278641
2018-07-20,890.447222167435
2018-07-23,895.0842337219724
2018-07-24,911.9279683259797
2018-07-25,916.6254722586948
2018-07-26,902.7015693752456
2018-07-27,899.4700347503094
2018-07-30,893.9286348016532
2018-07-31,897.0347714666937
2018-08-01,878.3630801227987
2018-08-02,859.3249121416432
2018-08-03,849.888138710568
2018-08-06,837.7877114833639
2018-08-07,865.3407983729229
2018-08-08,851.0504036598716
2018-08-09,874.7815005709992
2018-08-10,883.0725761060932
2018-08-13,874.3227572994753
2018-08-14,873.9513089921147
2018-08-15,849.76702684786
2018-08-16,850.8721568629439
2018-08-17,838.2576938191058
2018-08-20,847.3499824377947
2018-08-21,857.959519555962
2018-08-22,845.9901230823184
2018-08-23,845.0666146808547
2018-08-24,851.6316209540244
2018-08-27,869.9812918462028
2018-08-28,865.8862747241961
2018-08-29,860.1677518389897
2018-08-30,849.5461688473596
2018-08-31,850.8428441455147
2018-09-03,847.6732253690683
2018-09-04,860.779447086876
2018-09-05,839.9951590505383
2018-09-06,832.9136842970796
2018-09-07,839.0919919130696
2018-09-10,824.5461102771762
2018-09-11,822.0047932271586
2018-09-12,815.0722084474965
2018-09-13,823.6208627796037
2018-09-14,822.973057768164
2018-09-17,812.6597513824587
2018-09-18,828.797072962587
2018-09-19,843.3329309355589
2018-09-20,838.5238212599305
2018-09-21,863.7301350882515
2018-09-24,858.9005466846393
2018-09-25,850.7952240374372
2018-09-26,862.0974722894681
2018-09-27,864.5229575915257
2018-09-28,878.8063028457614
2018-10-01,879.9425943181836
2018-10-02,882.6573420252691
2018-10-03,882.8477290645419
2018-10-04,882.8369890490595
2018-10-05,883.9369743636056
2018-10-08,844.3333361980037
2018-10-09,844.2827301957664
2018-10-10,837.6537063237754
2018-10-11,799.9482460195992
2018-10-12,810.4242905575502
2018-10-15,797.4742497068324
2018-10-16,792.2137769703276
2018-10-17,798.2101642861641
2018-10-18,779.1459467588751
2018-10-19,803.4976347623336
2018-10-22,837.8125235264771
2018-10-23,815.1953343411672
2018-10-24,821.4294862735192
2018-10-25,823.8513707692362
2018-10-26,819.4046458260304
2018-10-29,791.8318435616824
2018-10-30,800.7040600314041
2018-10-31,814.5102574583077
2018-11-01,821.013303024299
2018-11-02,854.3807409372506
2018-11-05,842.0111758757055
2018-11-06,835.9662587730193
2018-11-07,827.2865046692976
2018-11-08,828.0239642607191
2018-11-09,818.6307879702371
2018-11-12,832.9164221250752
2018-11-13,840.4185425351355
2018-11-14,830.0366889122939
2018-11-15,840.8255850168653
2018-11-16,839.7419138409228
2018-11-19,844.7176235993261
2018-11-20,827.5940367801682
2018-11-21,832.4547078412774
2018-11-22,828.4953271202667
2018-11-23,813.6460491634698
2018-11-26,814.1719005566432
2018-11-27,814.2536277599032
2018-11-28,825.6506590227459
2018-11-29,810.4512723640934
2018-11-30,822.3897932147878
2018-12-03,852.4309313026148
2018-12-04,858.2261864866421
2018-12-05,853.7374642406159
2018-12-06,829.9055650929386
2018-12-07,830.2230793343884
2018-12-10,818.4945272019552
2018-12-11,828.3096864932669
2018-12-12,832.6016677872028
2018-12-13,845.8667960108908
2018-12-14,834.1807223486699
2018-12-17,831.4767269866011
2018-12-18,821.4212160503624
2018-12-19,808.771515271643
2018-12-20,801.9780576387197
2018-12-21,790.565259086401
2018-12-24,793.9878299531173
2018-12-25,788.5477449204247
2018-12-26,787.5504326878829
2018-12-27,785.7432187525409
2018-12-28,790.0013824652348
2018-12-31,791.824696943988
2019-01-01,791.8246969439881
2019-01-02,786.0771014049748
2019-01-03,782.2569617415198
2019-01-04,800.4835721910518
2019-01-07,804.1002046726838
2019-01-08,802.6810969502195
2019-01-09,809.6664130326822
2019-01-10,810.8609537303341
2019-01-11,823.7341413861278
2019-01-14,816.6828157987562
2019-01-15,835.0559444493131
2019-01-16,838.6534984350582
2019-01-17,832.0064943610512
2019-01-18,848.1566966748329
2019-01-21,850.7497450583535
2019-01-22,839.1192927645632
2019-01-23,839.3248953754538
2019-01-24,845.7490228742982
2019-01-25,854.7782066857347
2019-01-28,851.9472856610512
2019-01-29,858.0318099194758
2019-01-30,853.7343717585798
2019-01-31,861.718265284511
2019-02-01,867.4798366339629
2019-02-04,867.2222664298171
2019-02-05,870.426344373792
2019-02-06,871.5538626970543
2019-02-07,872.6494233922024
2019-02-08,874.2453579438439
2019-02-11,891.0060172552728
2019-02-12,897.5479311843321
2019-02-13,915.8796418177164
2019-02-14,916.3926968596447
2019-02-15,901.2508197222609
2019-02-18,925.5617196950509
2019-02-19,923.0842936283516
2019-02-20,931.8351795046688
2019-02-21,927.6834703296826
2019-02-22,948.5330667317909
2019-02-25,1007.8779080476157
2019-02-26,991.8328954036039
2019-02-27,990.6670695534258
2019-02-28,985.2005704770278
2019-03-01,1003.8317092933016
2019-03-04,1021.040783333135
2019-03-05,1027.6444446791088
2019-03-06,1033.4451051985895
2019-03-07,1028.6358262495414
2019-03-08,987.0664337272245
2019-03-11,1005.8311745226293
2019-03-12,1012.1327737358495
2019-03-13,1001.7619658128006
2019-03-14,993.3114377926152
2019-03-15,1003.8620558892075
2019-03-18,1031.16811478571
2019-03-19,1026.6192015759702
2019-03-20,1028.1388844519636
2019-03-21,1026.9724510053422
2019-03-22,1030.4703998878863
2019-03-25,1004.44212322041
2019-03-26,995.9756379030961
2019-03-27,1006.8520192233117
2019-03-28,1005.105068685928
2019-03-29,1047.5243292773603
2019-04-01,1075.2197250032448
2019-04-02,1074.6683386013308
2019-04-03,1086.170773834183
2019-04-04,1099.3575077955463
2019-04-05,1099.0726871562658
2019-04-08,1093.6813428347584
2019-04-09,1096.632011797338
2019-04-10,1100.5899383764588
2019-04-11,1075.9179364953475
2019-04-12,1073.5950301814896
2019-04-15,1070.072973505595
2019-04-16,1098.51328141908
2019-04-17,1104.7530455769636
2019-04-18,1101.6847920857913
2019-04-19,1112.125774587272
2019-04-22,1085.615351108541
2019-04-23,1086.5118839988993
2019-04-24,1089.7542218788756
2019-04-25,1069.341269530685
2019-04-26,1054.4902680104938
2019-04-29,1057.1212672213087
2019-04-30,1058.1735076082334
2019-05-01,1056.9326263514877
2019-05-02,1059.673972623243
2019-05-03,1060.6787562969075
2019-05-06,993.5494849930908
2019-05-07,1000.0740595436132
2019-05-08,983.7507575761899
2019-05-09,954.9637913930289
2019-05-10,986.8652077372845
2019-05-13,964.2577694055285
2019-05-14,962.4382971354551
2019-05-15,984.2920891143638
2019-05-16,989.8271978559993
2019-05-17,963.5710288170875
2019-05-20,955.9137200058709
2019-05-21,968.0040547756869
2019-05-22,964.0125077052954
2019-05-23,948.5901326041537
2019-05-24,949.7637294013402
2019-05-27,963.1904860620523
2019-05-28,975.2325817654008
2019-05-29,971.2584427428546
2019-05-30,969.7992720224565
2019-05-31,964.3430652941491
2019-06-03,961.5976688023479
2019-06-04,948.7913427176926
2019-06-05,946.7278342787956
2019-06-06,936.1501746469027
2019-06-07,930.0244624113884
2019-06-10,942.600947218009
2019-06-11,973.8924388339334
2019-06-12,966.7007054796453
2019-06-13,969.2693870075776
2019-06-14,966.2357256859713
2019-06-17,966.0117460602759
2019-06-18,976.7150299893476
2019-06-19,987.6796981650642
2019-06-20,1016.6639733677332
2019-06-21,1014.6617422003361
2019-06-24,1009.25821984114
2019-06-25,998.6134709013168
2019-06-26,997.4068435880953
2019-06-27,1010.984513710132
2019-06-28,1006.1518359107366
2019-07-01,1042.1964496881594
2019-07-02,1044.2529697565544
2019-07-03,1033.378691969038
2019-07-04,1029.8412073636127
2019-07-05,1037.261334719821
2019-07-08,1015.3693777902189
2019-07-09,1013.2923271576086
2019-07-10,1010.4726142470579
2019-07-11,1010.835088423313
2019-07-12,1017.8031206413748
2019-07-15,1023.2003723056171
2019-07-16,1022.1063950196028
2019-07-17,1021.2336210110738
2019-07-18,1011.6271453479063
2019-07-19,1022.6772691156547
2019-07-22,1016.7312199310803
2019-07-23,1024.9700878983654
2019-07-24,1034.3367923236544
2019-07-25,1042.175155558663
2019-07-26,1045.2834869594853
2019-07-29,1042.0334592283298
2019-07-30,1045.9492410994949
2019-07-31,1037.771276257137
2019-08-01,1033.4332231361295
2019-08-02,1005.3959681420795
2019-08-05,961.6578386540801
2019-08-06,957.815089171765
2019-08-07,947.8157232319609
2019-08-08,965.2504118066946
2019-08-09,952.731623913901
2019-08-12,968.2237483419318
2019-08-13,972.9595206483253
2019-08-14,978.4848913680024
2019-08-15,985.4606285327167
2019-08-16,989.7618356790091
2019-08-19,1010.2089724582785
2019-08-20,1008.7353208993861
2019-08-21,1006.4639335427709
2019-08-22,1008.6278362374669
2019-08-23,1013.438439732435
2019-08-26,987.4458448060581
2019-08-27,1003.2092729985136
2019-08-28,999.8207910095548
2019-08-29,1001.5020068067867
2019-08-30,1007.7410756991985
2019-09-02,1020.5678690041735
2019-09-03,1020.943784703159
2019-09-04,1027.4607564699131
2019-09-05,1037.6163346837764
2019-09-06,1047.2468134074543
2019-09-09,1051.711852624504
2019-09-10,1049.7902835370724
2019-09-11,1046.241384153135
2019-09-12,1058.5124869991553
2019-09-13,1059.8736902504672
2019-09-16,1060.548331690172
2019-09-17,1034.6857726593485
2019-09-18,1040.927609288615
2019-09-19,1042.616813645787
2019-09-20,1051.5676609577974
2019-09-23,1036.0841908629316
2019-09-24,1039.8813822510415
2019-09-25,1034.1581076253228
2019-09-26,1027.834916127082
2019-09-27,1031.8595775164094
2019-09-30,1022.4819453672318
2019-10-01,1019.4100694314548
2019-10-02,1017.0653500094742
2019-10-03,1016.4749991452026
2019-10-04,1019.2610754616594
2019-10-07,1015.8391258882903
2019-10-08,1022.3441497534835
2019-10-09,1022.826821317313
2019-10-10,1032.8840450730784
2019-10-11,1044.1562461377516
2019-10-14,1058.78478358853
2019-10-15,1051.794282653397
2019-10-16,1042.6701128865202
2019-10-17,1041.0961122685878
2019-10-18,1025.33289615392
2019-10-21,1028.438430431768
2019-10-22,1032.5215049701833
2019-10-23,1028.1466712174174
2019-10-24,1028.2994273821657
2019-10-25,1038.6234614809757
2019-10-28,1046.570010816969
2019-10-29,1040.0915415755999
2019-10-30,1035.7085357766036
2019-10-31,1032.2628055685636
2019-11-01,1046.7244750010104
2019-11-04,1056.136360036501
2019-11-05,1074.7769492269624
2019-11-06,1070.241731969356
2019-11-07,1078.27643589814
2019-11-08,1072.8051968231005
2019-11-11,1050.7245766454405
2019-11-12,1054.0304243916712
2019-11-13,1051.4203222040271
2019-11-14,1053.169865925682
2019-11-15,1044.0811094615992
2019-11-18,1045.9159640191372
2019-11-19,1055.7748948828505
2019-11-20,1046.2562535166478
2019-11-21,1042.139179962952
2019-11-22,1033.859306071064
2019-11-25,1045.3660425737373
2019-11-26,1050.984087249047
2019-11-27,1049.184227842729
2019-11-28,1042.6606352182455
2019-11-29,1032.6345032356323
2019-12-02,1028.0520240002872
2019-12-03,1025.2818574711841
2019-12-04,1027.9111804062818
2019-12-05,1037.2450914087574
2019-12-06,1050.7230835646442
2019-12-09,1046.942603395402
2019-12-10,1048.0132019131754
2019-12-11,1048.0674595294086
2019-12-12,1049.8091814601767
2019-12-13,1062.6269628154048
2019-12-16,1072.5605989203466
2019-12-17,1084.91479226208
2019-12-18,1083.5893359332529
2019-12-19,1083.0480062608249
2019-12-20,1082.8315893974845
2019-12-23,1067.271610078727
2019-12-24,1075.9708677498124
2019-12-25,1076.8568298018274
2019-12-26,1087.3606636434886
2019-12-27,1079.1532781902945
2019-12-30,1093.704838330191
2019-12-31,1098.064690399526
2020-01-01,1098.064690399526
2020-01-02,1114.987966371356
2020-01-03,1116.0257069456925
2020-01-06,1110.3096777675426
2020-01-07,1128.2389394516217
2020-01-08,1116.9510066270009
2020-01-09,1136.9763288485194
2020-01-10,1137.8038729603154
2020-01-13,1152.4039772482083
2020-01-14,1149.8586289608004
2020-01-15,1141.0371723309024
2020-01-16,1141.6517961809452
2020-01-17,1148.8601583091147
2020-01-20,1159.4377368718915
2020-01-21,1133.7771647176992
2020-01-22,1142.3356801010557
2020-01-23,1105.8325666934802
2020-01-24,1108.8635743742816
2020-01-27,1101.6446651710412
2020-01-28,1105.029225372003
2020-01-29,1106.0947622833246
2020-01-30,1097.1683354331417
2020-01-31,1092.1250939940023
2020-02-03,1008.5608261239065
2020-02-04,1039.7129066293935
2020-02-05,1061.3958723208257
2020-02-06,1085.0320303957199
2020-02-07,1083.4613939302028
2020-02-10,1096.024656811134
2020-02-11,1107.227883103031
2020-02-12,1119.544332222007
2020-02-13,1116.2969663843878
2020-02-14,1120.832327762283
2020-02-17,1150.8257957747908
2020-02-18,1146.0817115867162
2020-02-19,1145.2124988690055
2020-02-20,1163.1812539843131
2020-02-21,1162.5941479784383
2020-02-24,1162.0876201723104
2020-02-25,1161.3659951533793
2020-02-26,1142.3438635901714
2020-02-27,1137.0337690814454
2020-02-28,1097.0402119441471
2020-03-02,1123.272253474646
2020-03-03,1130.2583776985218
2020-03-04,1142.8028806687923
2020-03-05,1157.67566313873
2020-03-06,1129.2654622297061
2020-03-09,1077.2617043634934
2020-03-10,1106.3422059729974
2020-03-11,1098.4596775295317
2020-03-12,1083.9605291829764
2020-03-13,1073.1780272130306
2020-03-16,1024.0324597715983
2020-03-17,1030.6613043161542
2020-03-18,1016.9503332651084
2020-03-19,1008.856853646359
2020-03-20,1030.1609461219612
2020-03-23,989.1826171770551
2020-03-24,1017.9636469980625
2020-03-25,1034.8279325240999
2020-03-26,1018.281049217557
2020-03-27,1014.2789734624602
2020-03-30,1005.4428413923972
2020-03-31,1020.0631077613757
2020-04-01,1017.2874554745342
2020-04-02,1043.5554525248383
2020-04-03,1041.563181365469
2020-04-06,1043.320083835424
2020-04-07,1067.5332778974707
2020-04-08,1062.7369659701965
2020-04-09,1063.1167706925132
2020-04-10,1052.6549145675388
2020-04-13,1049.165759766327
2020-04-14,1066.6924567055587
2020-04-15,1063.114775955848
2020-04-16,1069.146514658175
2020-04-17,1075.064523990401
2020-04-20,1081.1649116140636
2020-04-21,1067.5096716668604
2020-04-22,1080.5532876646507
2020-04-23,1080.4147548101657
2020-04-24,1070.9221273140483
2020-04-27,1075.6636875786305
2020-04-28,1084.0654306611325
2020-04-29,1085.94943325007
2020-04-30,1092.2816873717861
2020-05-01,1076.0816725705738
2020-05-04,1084.9906763438698
2020-05-05,1093.924299985378
2020-05-06,1106.8663700775655
2020-05-07,1109.245961778743
2020-05-08,1114.278496375373
2020-05-11,1112.0089625286396
2020-05-12,1109.5983349391356
2020-05-13,1115.1186218708783
2020-05-14,1103.0261327954684
2020-05-15,1099.5517837017483
2020-05-18,1099.0842247288563
2020-05-19,1101.7121885669999
2020-05-20,1091.2615142333507
2020-05-21,1087.2666773317487
2020-05-22,1064.6158221323215
2020-05-25,1067.7868552020334
2020-05-26,1072.9595022385304
2020-05-27,1058.0129950585965
2020-05-28,1056.708545636279
2020-05-29,1054.2086320688995
2020-06-01,1085.3993154813093
2020-06-02,1086.6602848999269
2020-06-03,1079.8395259108615
2020-06-04,1070.335701916001
2020-06-05,1083.7750121824317
2020-06-08,1088.8207844236097
2020-06-09,1089.7865638373335
2020-06-10,1093.1783671702485
2020-06-11,1080.311860825077
2020-06-12,1091.9661458851242
2020-06-15,1078.80500902008
2020-06-16,1098.2997418028272
2020-06-17,1103.767076724476
2020-06-18,1110.6455423157847
2020-06-19,1131.834457044078
2020-06-22,1128.3840479609562
2020-06-23,1129.7233709864672
2020-06-24,1138.1029586562956
2020-06-25,1142.6661476904908
2020-06-26,1142.483789255305
2020-06-29,1133.4881767624738
2020-06-30,1152.871097868484
2020-07-01,1168.1852187480747
2020-07-02,1192.9803470304716
2020-07-03,1213.6233029139805
2020-07-06,1277.3799917421393
2020-07-07,1294.7057878168287
2020-07-08,1313.0865802418768
2020-07-09,1341.8987804209926
2020-07-10,1320.9751269661995
2020-07-13,1349.9440995453128
2020-07-14,1330.913298885666
2020-07-15,1316.6948403359129
2020-07-16,1248.5480497741373
2020-07-17,1257.7969383483082
2020-07-20,1290.033819474911
2020-07-21,1291.364926424456
2020-07-22,1284.5577055684132
2020-07-23,1283.7645192171963
2020-07-24,1218.489737420763
2020-07-27,1212.9767547838603
2020-07-28,1230.3575762008143
2020-07-29,1253.9545030140143
2020-07-30,1244.9028868017363
2020-07-31,1259.5229302519124
2020-08-03,1288.6473254672956
2020-08-04,1285.7154823190456
2020-08-05,1284.7512024053137
2020-08-06,1283.3076194778232
2020-08-07,1271.127817117057
2020-08-10,1278.738538252332
2020-08-11,1270.1339488991912
2020-08-12,1256.8140477356305
2020-08-13,1249.2622018094062
2020-08-14,1269.0091262200192
2020-08-17,1293.1034949955047
2020-08-18,1293.2887971568161
2020-08-19,1276.4995857301105
2020-08-20,1266.9841420503726
2020-08-21,1284.0408061465007
2020-08-24,1291.3525400943324
2020-08-25,1292.1590699859828
2020-08-26,1282.2669808124851
2020-08-27,1294.2620002611409
2020-08-28,1316.1806040611757
2020-08-31,1305.102594418704
2020-09-01,1316.3203507736089
2020-09-02,1330.0451659192283
2020-09-03,1320.8292295720557
2020-09-04,1311.1545340225646
2020-09-07,1278.8286281851626
2020-09-08,1283.8338796966564
2020-09-09,1252.9066213882732
2020-09-10,1245.0275705927818
2020-09-11,1262.3638034931641
2020-09-14,1269.7624639514784
2020-09-15,1287.1215150695139
2020-09-16,1285.2506757733856
2020-09-17,1278.962750338369
2020-09-18,1298.3450367405626
2020-09-21,1293.4076330478413
2020-09-22,1288.3512148445652
2020-09-23,1290.1137209616543
2020-09-24,1265.0738089658473
2020-09-25,1269.0114198362355
2020-09-28,1270.169165866472
2020-09-29,1265.7328008816203
2020-09-30,1273.3442168970291
2020-10-01,1279.3049583171962
2020-10-02,1280.6401250084934
2020-10-05,1279.6718438584942
2020-10-06,1275.885232237094
2020-10-07,1280.032833881421
2020-10-08,1279.5197000159012
2020-10-09,1310.4338165278657
2020-10-12,1338.217209983832
2020-10-13,1349.9768875866016
2020-10-14,1346.5822958912986
2020-10-15,1346.6007520771184
2020-10-16,1346.2270233632141
2020-10-19,1331.7898318585414
2020-10-20,1339.600489217364
2020-10-21,1335.3639279269532
2020-10-22,1329.5314223518906
2020-10-23,1310.2685449512815
2020-10-26,1299.9304764639776
2020-10-27,1302.711239357066
2020-10-28,1317.6481037423132
2020-10-29,1338.7926570377847
2020-10-30,1323.887991367652
2020-11-02,1333.578392737978
2020-11-03,1341.9884018870678
2020-11-04,1359.0501054446747
2020-11-05,1372.7757984438113
2020-11-06,1366.0257966353652
2020-11-09,1391.1743817635595
2020-11-10,1388.7108284765116
2020-11-11,1376.2331895891318
2020-11-12,1375.1961251795017
2020-11-13,1359.7245761384097
2020-11-16,1379.8962070241375
2020-11-17,1371.893250235405
2020-11-18,1368.9284175176551
2020-11-19,1377.927795903474
2020-11-20,1388.0999284788124
2020-11-23,1400.8099655979945
2020-11-24,1388.3595966522626
2020-11-25,1365.7170129909684
2020-11-26,1370.3494654941935
2020-11-27,1379.3302885619619
2020-11-30,1368.9290538914995
2020-12-01,1391.9863826244853
2020-12-02,1387.2264534880712
2020-12-03,1382.155039534856
2020-12-04,1394.955727700379
2020-12-07,1387.538979837336
2020-12-08,1390.1272674915322
2020-12-09,1375.1034684992928
2020-12-10,1367.6302095233448
2020-12-11,1357.8228529716073
2020-12-14,1370.5666889679896
2020-12-15,1372.7466718887395
2020-12-16,1375.1341878357073
2020-12-17,1382.493425028988
2020-12-18,1378.1386491663839
2020-12-21,1395.4366798750746
2020-12-22,1376.3158931108405
2020-12-23,1386.2231612462613
2020-12-24,1384.9500517106405
2020-12-25,1397.850312240417
2020-12-28,1394.4503320874946
2020-12-29,1386.4941952763315
2020-12-30,1405.905947665938
2020-12-31,1442.5901507653418
2021-01-01,1442.590150765342
2021-01-04,1470.874206621674
2021-01-05,1500.6458428622448
2021-01-06,1510.24551189654
2021-01-07,1532.577562848314
2021-01-08,1530.3372232590123
2021-01-11,1521.5726282019928
2021-01-12,1563.3047116796056
2021-01-13,1553.2113482065038
2021-01-14,1526.387452491676
2021-01-15,1524.092796673639
2021-01-18,1539.8265412763476
2021-01-19,1515.3007985035294
2021-01-20,1538.0964880531433
2021-01-21,1556.1103746775668
2021-01-22,1552.1106427332434
2021-01-25,1574.1541976894348
2021-01-26,1543.5324901640026
2021-01-27,1549.7618546290016
2021-01-28,1510.5650191462478
2021-01-29,1507.6677617710723
2021-02-01,1524.528987914769
2021-02-02,1560.657027917652
2021-02-03,1563.0560741926006
2021-02-04,1560.3095855966696
2021-02-05,1557.6539305291792
2021-02-08,1587.750933950467
