Date,FRONTIER MARKETS 100
2009-01-13,807.0647031
2009-01-14,810.5813884
2009-01-15,774.5641575
2009-01-16,776.8725183
2009-01-19,741.1173228
2009-01-20,704.2984656
2009-01-21,667.719775
2009-01-22,666.1535985
2009-01-23,659.8061345
2009-01-26,691.3302632
2009-01-27,705.9859796
2009-01-28,704.017509
2009-01-29,711.0099478
2009-01-30,707.8758212
2009-02-02,698.2482682
2009-02-03,703.3580166
2009-02-04,712.0755936
2009-02-05,706.786939
2009-02-06,709.4857262
2009-02-09,694.8357164
2009-02-10,696.1074679
2009-02-11,710.2156943
2009-02-12,711.097512
2009-02-13,710.4025383
2009-02-16,701.683797
2009-02-17,692.4868583
2009-02-18,682.8299784
2009-02-19,697.5185215
2009-02-20,695.7380113
2009-02-23,689.8680989
2009-02-24,670.5503409
2009-02-25,670.2879279
2009-02-26,668.0357512
2009-02-27,665.4151321
2009-03-02,670.5696439
2009-03-03,654.6935823
2009-03-04,674.0679298
2009-03-05,679.830096
2009-03-06,678.7662046
2009-03-09,689.1044345
2009-03-10,684.7143424
2009-03-11,691.6130674
2009-03-12,687.0730594
2009-03-13,690.3199289
2009-03-16,705.8993377
2009-03-17,701.2898945
2009-03-18,712.2433165
2009-03-19,724.814441
2009-03-20,724.53079
2009-03-23,732.4622392
2009-03-24,739.4807992
2009-03-25,735.1144692
2009-03-26,742.9455517
2009-03-27,743.440903
2009-03-30,722.599119
2009-03-31,722.3524598
2009-04-01,727.7513778
2009-04-02,742.9399995
2009-04-03,744.6176362
2009-04-06,782.2460668
2009-04-07,778.1050185
2009-04-08,765.3077094
2009-04-09,772.1310886
2009-04-10,772.0965456
2009-04-13,791.1871156
2009-04-14,783.1510544
2009-04-15,784.9276389
2009-04-16,798.6500374
2009-04-17,799.3759623
2009-04-20,801.6482051
2009-04-21,789.7398379
2009-04-22,793.0088119
2009-04-23,790.3604398
2009-04-24,794.7224388
2009-04-27,789.1381562
2009-04-28,787.461571
2009-04-29,797.6813609
2009-04-30,804.2412806
2009-05-01,804.7910239
2009-05-04,816.5487325
2009-05-05,831.9004969
2009-05-06,842.0234215
2009-05-07,852.1398617
2009-05-08,859.7212154
2009-05-11,875.4012045
2009-05-12,878.5233853
2009-05-13,882.4029879
2009-05-14,864.5886968
2009-05-15,863.949677
2009-05-18,870.9910196
2009-05-19,888.5983892
2009-05-20,896.7155749
2009-05-21,902.2749519
2009-05-22,904.3277348
2009-05-25,920.2730094
2009-05-26,925.4538657
2009-05-27,947.6677332
2009-05-28,950.1638537
2009-05-29,953.7853214
2009-06-01,999.8741277
2009-06-02,1019.646193
2009-06-03,1021.03722
2009-06-04,1029.982063
2009-06-05,1029.787204
2009-06-08,1013.101524
2009-06-09,1014.16606
2009-06-10,1028.50772
2009-06-11,1033.928281
2009-06-12,1033.805993
2009-06-15,1041.948929
2009-06-16,1028.210521
2009-06-17,1017.552972
2009-06-18,1012.039351
2009-06-19,1010.932231
2009-06-22,993.7339309
2009-06-23,974.3465891
2009-06-24,984.6903925
2009-06-25,980.4483894
2009-06-26,983.8179411
2009-06-29,965.2263768
2009-06-30,975.7962367
2009-07-01,993.0635431
2009-07-02,995.8781709
2009-07-03,994.6148197
2009-07-06,940.4501439
2009-07-07,944.5665251
2009-07-08,922.2036675
2009-07-09,907.436922
2009-07-10,910.1564921
2009-07-13,911.485974
2009-07-14,930.9896176
2009-07-15,945.8540342
2009-07-16,947.3130748
2009-07-17,944.4971642
2009-07-20,940.373893
2009-07-21,949.9245894
2009-07-22,956.7769928
2009-07-23,960.8599187
2009-07-24,966.7605003
2009-07-27,993.2943919
2009-07-28,993.4772594
2009-07-29,983.2676334
2009-07-30,991.2242984
2009-07-31,993.6811855
2009-08-03,1008.506026
2009-08-04,1012.904775
2009-08-05,1012.478103
2009-08-06,1018.151963
2009-08-07,1017.43969
2009-08-10,1018.184533
2009-08-11,1033.512355
2009-08-12,1007.842914
2009-08-13,1015.649922
2009-08-14,1012.470187
2009-08-17,1004.146103
2009-08-18,1010.061987
2009-08-19,1004.73607
2009-08-20,996.7348502
2009-08-21,999.7751761
2009-08-24,1025.901738
2009-08-25,1034.833351
2009-08-26,1044.972994
2009-08-27,1044.215606
2009-08-28,1047.214606
2009-08-31,1053.255116
2009-09-01,1043.937877
2009-09-02,1034.899876
2009-09-03,1039.157129
2009-09-04,1038.633671
2009-09-07,1050.62804
2009-09-08,1043.836201
2009-09-09,1050.173785
2009-09-10,1042.882378
2009-09-11,1044.525199
2009-09-14,1038.426267
2009-09-15,1039.204377
2009-09-16,1050.249247
2009-09-17,1065.870555
2009-09-18,1067.50341
2009-09-21,1065.910263
2009-09-22,1069.012058
2009-09-23,1078.169869
2009-09-24,1079.149227
2009-09-25,1076.284202
2009-09-28,1072.624814
2009-09-29,1072.566112
2009-09-30,1079.862997
2009-10-01,1078.791149
2009-10-02,1083.055728
2009-10-05,1097.775484
2009-10-06,1109.519529
2009-10-07,1115.610869
2009-10-08,1115.378192
2009-10-09,1118.424436
2009-10-12,1105.098876
2009-10-13,1103.926884
2009-10-14,1106.877657
2009-10-15,1105.39448
2009-10-16,1104.4779
2009-10-19,1102.164913
2009-10-20,1106.063506
2009-10-21,1098.113613
2009-10-22,1096.140443
2009-10-23,1097.357942
2009-10-26,1086.593474
2009-10-27,1077.337649
2009-10-28,1061.501787
2009-10-29,1040.898211
2009-10-30,1038.522449
2009-11-02,1025.758693
2009-11-03,1012.51455
2009-11-04,1033.255139
2009-11-05,1025.211104
2009-11-06,1025.852398
2009-11-09,1029.953858
2009-11-10,1023.854835
2009-11-11,1015.504836
2009-11-12,1008.292603
2009-11-13,1009.771696
2009-11-16,1010.832505
2009-11-17,986.6418079
2009-11-18,983.1519958
2009-11-19,987.2119797
2009-11-20,987.5418715
2009-11-23,988.1650983
2009-11-24,993.1023805
2009-11-25,995.4955994
2009-11-26,992.3627685
2009-11-27,990.61983
2009-11-30,973.3674988
2009-12-01,941.6854821
2009-12-02,944.0653987
2009-12-03,951.3669438
2009-12-04,949.2074082
2009-12-07,944.5198699
2009-12-08,938.4837338
2009-12-09,919.7375663
2009-12-10,931.742373
2009-12-11,930.2990366
2009-12-14,968.799688
2009-12-15,976.0008213
2009-12-16,983.2872245
2009-12-17,982.0402258
2009-12-18,981.9080273
2009-12-21,971.5227952
2009-12-22,966.5006435
2009-12-23,958.6684923
2009-12-24,958.2110966
2009-12-25,958.500322
2009-12-28,966.0566927
2009-12-29,963.4880331
2009-12-30,960.0750635
2009-12-31,962.0755195
2010-01-01,962.0755195
2010-01-04,959.508119
2010-01-05,973.784709
2010-01-06,978.2326631
2010-01-07,986.906829
2010-01-08,986.3065593
2010-01-11,990.8226129
2010-01-12,982.6153142
2010-01-13,974.4680798
2010-01-14,972.3286376
2010-01-15,971.7451849
2010-01-18,969.869564
2010-01-19,968.9787214
2010-01-20,968.3689432
2010-01-21,960.1688047
2010-01-22,958.3045668
2010-01-25,949.3456518
2010-01-26,940.8375907
2010-01-27,930.2963422
2010-01-28,937.060872
2010-01-29,935.2543435
2010-02-01,938.3574703
2010-02-02,945.4614035
2010-02-03,952.933332
2010-02-04,956.8537455
2010-02-05,948.7259591
2010-02-08,961.5997431
2010-02-09,971.0582753
2010-02-10,971.9415599
2010-02-11,976.715197
2010-02-12,976.0161405
2010-02-15,983.0212498
2010-02-16,998.4500876
2010-02-17,1000.691108
2010-02-18,1005.377229
2010-02-19,1004.802113
2010-02-22,1013.23063
2010-02-23,1006.676358
2010-02-24,997.3768877
2010-02-25,997.1003272
2010-02-26,997.4656024
2010-03-01,997.2594296
2010-03-02,1005.333749
2010-03-03,1005.885601
2010-03-04,1011.569468
2010-03-05,1012.583223
2010-03-08,1014.875084
2010-03-09,1027.994524
2010-03-10,1027.781136
2010-03-11,1033.705878
2010-03-12,1038.573992
2010-03-15,1047.191139
2010-03-16,1044.507412
2010-03-17,1050.340358
2010-03-18,1047.97088
2010-03-19,1049.840719
2010-03-22,1062.532629
2010-03-23,1069.187531
2010-03-24,1071.054821
2010-03-25,1080.424964
2010-03-26,1082.214585
2010-03-29,1084.711167
2010-03-30,1088.881319
2010-03-31,1081.848733
2010-04-01,1088.033815
2010-04-02,1088.653385
2010-04-05,1098.273759
2010-04-06,1100.983169
2010-04-07,1100.550316
2010-04-08,1101.517937
2010-04-09,1104.271719
2010-04-12,1116.801258
2010-04-13,1108.269428
2010-04-14,1096.73402
2010-04-15,1093.346206
2010-04-16,1094.707773
2010-04-19,1087.714727
2010-04-20,1078.513099
2010-04-21,1078.651341
2010-04-22,1086.68484
2010-04-23,1087.437968
2010-04-26,1084.898979
2010-04-27,1081.784887
2010-04-28,1075.399634
2010-04-29,1074.641479
2010-04-30,1077.212899
2010-05-03,1081.929433
2010-05-04,1079.793674
2010-05-05,1065.847917
2010-05-06,1054.070383
2010-05-07,1048.583049
2010-05-10,1063.439582
2010-05-11,1054.275466
2010-05-12,1058.528914
2010-05-13,1061.485217
2010-05-14,1056.700472
2010-05-17,1042.390786
2010-05-18,1047.407848
2010-05-19,1030.847847
2010-05-20,1028.702595
2010-05-21,1026.103728
2010-05-24,1008.480762
2010-05-25,974.4621389
2010-05-26,976.1870454
2010-05-27,987.30194
2010-05-28,992.4643164
2010-05-31,974.9311995
2010-06-01,984.9186829
2010-06-02,987.0581564
2010-06-03,992.6799481
2010-06-04,992.0909477
2010-06-07,978.0747053
2010-06-08,975.9352476
2010-06-09,974.3460587
2010-06-10,977.303064
2010-06-11,978.2025798
2010-06-14,973.9585525
2010-06-15,969.3053201
2010-06-16,975.0536422
2010-06-17,981.7927844
2010-06-18,981.5227235
2010-06-21,999.5360944
2010-06-22,997.2104293
2010-06-23,995.4414982
2010-06-24,990.9289123
2010-06-25,990.0068495
2010-06-28,980.1603048
2010-06-29,972.9207822
2010-06-30,964.7114541
2010-07-01,959.0738613
2010-07-02,959.0391222
2010-07-05,951.3330447
2010-07-06,961.2228119
2010-07-07,969.927101
2010-07-08,976.7950512
2010-07-09,975.8839346
2010-07-12,986.922751
2010-07-13,989.3636742
2010-07-14,991.204081
2010-07-15,990.2776092
2010-07-16,988.6850989
2010-07-19,995.0134385
2010-07-20,995.2419005
2010-07-21,1001.948049
2010-07-22,1004.844897
2010-07-23,1008.670103
2010-07-26,1013.417635
2010-07-27,1019.544186
2010-07-28,1024.780034
2010-07-29,1028.493846
2010-07-30,1026.383626
2010-08-02,1030.77568
2010-08-03,1033.610553
2010-08-04,1035.169655
2010-08-05,1039.48132
2010-08-06,1042.310995
2010-08-09,1042.04979
2010-08-10,1040.430885
2010-08-11,1032.394607
2010-08-12,1028.178881
2010-08-13,1028.526598
2010-08-16,1025.179766
2010-08-17,1034.207653
2010-08-18,1033.046714
2010-08-19,1043.765843
2010-08-20,1040.763715
2010-08-23,1042.75251
2010-08-24,1038.449137
2010-08-25,1032.518496
2010-08-26,1033.071084
2010-08-27,1034.284755
2010-08-30,1034.326927
2010-08-31,1035.613701
2010-09-01,1042.57452
2010-09-02,1050.434915
2010-09-03,1051.175969
2010-09-06,1066.735723
2010-09-07,1068.230973
2010-09-08,1069.936188
2010-09-09,1073.200545
2010-09-10,1073.533616
2010-09-13,1077.920921
2010-09-14,1084.933042
2010-09-15,1086.699824
2010-09-16,1088.399244
2010-09-17,1089.897913
2010-09-20,1092.953251
2010-09-21,1091.302896
2010-09-22,1093.319226
2010-09-23,1088.417955
2010-09-24,1089.442357
2010-09-27,1082.731392
2010-09-28,1090.810313
2010-09-29,1109.985195
2010-09-30,1115.361624
2010-10-01,1117.684335
2010-10-04,1119.915861
2010-10-05,1127.914716
2010-10-06,1130.614449
2010-10-07,1138.851918
2010-10-08,1140.957832
2010-10-11,1148.187602
2010-10-12,1149.635183
2010-10-13,1160.15308
2010-10-14,1154.560228
2010-10-15,1156.893057
2010-10-18,1161.640997
2010-10-19,1154.860971
2010-10-20,1149.789439
2010-10-21,1146.323768
2010-10-22,1150.29114
2010-10-25,1162.081931
2010-10-26,1163.162644
2010-10-27,1164.50924
2010-10-28,1164.401646
2010-10-29,1163.314458
2010-11-01,1162.131127
2010-11-02,1169.785967
2010-11-03,1170.018868
2010-11-04,1178.983182
2010-11-05,1176.900458
2010-11-08,1169.719253
2010-11-09,1171.321542
2010-11-10,1180.122477
2010-11-11,1169.610451
2010-11-12,1164.929161
2010-11-15,1165.08237
2010-11-16,1161.378261
2010-11-17,1163.017019
2010-11-18,1166.555219
2010-11-19,1168.990935
2010-11-22,1177.709841
2010-11-23,1165.027231
2010-11-24,1168.324868
2010-11-25,1165.806889
2010-11-26,1163.059873
2010-11-29,1155.220162
2010-11-30,1152.363386
2010-12-01,1153.212902
2010-12-02,1155.86081
2010-12-03,1158.110711
2010-12-06,1176.7499
2010-12-07,1175.937634
2010-12-08,1182.554811
2010-12-09,1176.778047
2010-12-10,1177.410571
2010-12-13,1180.804721
2010-12-14,1187.162584
2010-12-15,1193.90605
2010-12-16,1191.102355
2010-12-17,1189.068396
2010-12-20,1186.943541
2010-12-21,1189.020493
2010-12-22,1194.29622
2010-12-23,1197.872383
2010-12-24,1198.742692
2010-12-27,1210.172109
2010-12-28,1206.675627
2010-12-29,1204.659015
2010-12-30,1209.395842
2010-12-31,1212.480164
2011-01-03,1219.760322
2011-01-04,1223.61025
2011-01-05,1226.733702
2011-01-06,1228.174856
2011-01-07,1226.229726
2011-01-10,1211.535242
2011-01-11,1223.878844
2011-01-12,1228.109808
2011-01-13,1232.97022
2011-01-14,1234.692133
2011-01-17,1230.060515
2011-01-18,1235.508156
2011-01-19,1239.22038
2011-01-20,1226.25233
2011-01-21,1228.253889
2011-01-24,1240.83824
2011-01-25,1237.931984
2011-01-26,1242.348327
2011-01-27,1238.31631
2011-01-28,1235.449111
2011-01-31,1210.313941
2011-02-01,1201.140297
2011-02-02,1214.215944
2011-02-03,1211.80022
2011-02-04,1209.986754
2011-02-07,1208.106765
2011-02-08,1215.993776
2011-02-09,1210.5423
2011-02-10,1206.965349
2011-02-11,1205.891756
2011-02-14,1187.934284
2011-02-15,1189.741815
2011-02-16,1177.260299
2011-02-17,1176.006653
2011-02-18,1175.872834
2011-02-21,1151.288135
2011-02-22,1145.361589
2011-02-23,1147.072001
2011-02-24,1145.195143
2011-02-25,1144.326515
2011-02-28,1127.742437
2011-03-01,1121.741448
2011-03-02,1086.720322
2011-03-03,1096.419307
2011-03-04,1098.339641
2011-03-07,1098.772105
2011-03-08,1113.55853
2011-03-09,1130.492848
2011-03-10,1141.652555
2011-03-11,1142.211288
2011-03-14,1151.102618
2011-03-15,1129.410165
2011-03-16,1109.90514
2011-03-17,1123.191044
2011-03-18,1123.482755
2011-03-21,1133.205535
2011-03-22,1144.214614
2011-03-23,1144.878022
2011-03-24,1144.19835
2011-03-25,1142.82504
2011-03-28,1142.00233
2011-03-29,1142.009817
2011-03-30,1141.363667
2011-03-31,1140.300715
2011-04-01,1144.475738
2011-04-04,1157.310149
2011-04-05,1163.053376
2011-04-06,1168.903771
2011-04-07,1173.671351
2011-04-08,1176.759077
2011-04-11,1181.006629
2011-04-12,1176.326537
2011-04-13,1185.99541
2011-04-14,1186.120004
2011-04-15,1185.422917
2011-04-18,1177.96958
2011-04-19,1175.237177
2011-04-20,1187.078257
2011-04-21,1193.227248
2011-04-22,1194.047591
2011-04-25,1189.52221
2011-04-26,1188.491042
2011-04-27,1192.775346
2011-04-28,1199.237386
2011-04-29,1199.798552
2011-05-02,1195.773334
2011-05-03,1196.051032
2011-05-04,1191.408492
2011-05-05,1187.01152
2011-05-06,1184.786308
2011-05-09,1178.099487
2011-05-10,1186.670082
2011-05-11,1179.814946
2011-05-12,1179.468606
2011-05-13,1179.930104
2011-05-16,1167.116929
2011-05-17,1164.655211
2011-05-18,1165.018099
2011-05-19,1160.732881
2011-05-20,1158.56718
2011-05-23,1141.194942
2011-05-24,1137.163085
2011-05-25,1128.253367
2011-05-26,1133.007555
2011-05-27,1138.236217
2011-05-30,1140.284949
2011-05-31,1148.171416
2011-06-01,1147.085473
2011-06-02,1138.912727
2011-06-03,1140.214078
2011-06-06,1137.454813
2011-06-07,1141.079702
2011-06-08,1139.989217
2011-06-09,1146.18672
2011-06-10,1143.846112
2011-06-13,1143.63033
2011-06-14,1146.901899
2011-06-15,1150.394604
2011-06-16,1144.363316
2011-06-17,1147.847477
2011-06-20,1133.774976
2011-06-21,1138.464986
2011-06-22,1136.753285
2011-06-23,1132.290777
2011-06-24,1130.933741
2011-06-27,1129.123975
2011-06-28,1126.830211
2011-06-29,1133.317277
2011-06-30,1140.336389
2011-07-01,1141.737186
2011-07-04,1143.819638
2011-07-05,1150.603976
2011-07-06,1144.387581
2011-07-07,1147.450285
2011-07-08,1145.884584
2011-07-11,1133.398998
2011-07-12,1124.308293
2011-07-13,1131.289174
2011-07-14,1129.5612
2011-07-15,1135.569336
2011-07-18,1110.100517
2011-07-19,1112.29141
2011-07-20,1113.076249
2011-07-21,1125.419078
2011-07-22,1126.663763
2011-07-25,1119.513845
2011-07-26,1122.156013
2011-07-27,1115.838114
2011-07-28,1108.740971
2011-07-29,1109.177147
2011-08-01,1107.757669
2011-08-02,1111.464822
2011-08-03,1108.082011
2011-08-04,1100.428088
2011-08-05,1093.578023
2011-08-08,1050.127324
2011-08-09,1031.836725
2011-08-10,1037.899573
2011-08-11,1037.17924
2011-08-12,1043.243728
2011-08-15,1048.750497
2011-08-16,1047.219745
2011-08-17,1048.600793
2011-08-18,1041.687133
2011-08-19,1035.814192
2011-08-22,1031.003621
2011-08-23,1031.664521
2011-08-24,1034.225441
2011-08-25,1034.448643
2011-08-26,1034.792753
2011-08-29,1047.708178
2011-08-30,1050.371588
2011-08-31,1053.608334
2011-09-01,1050.25085
2011-09-02,1050.09869
2011-09-05,1043.918877
2011-09-06,1037.23246
2011-09-07,1048.947313
2011-09-08,1053.407747
2011-09-09,1045.273734
2011-09-12,1032.062905
2011-09-13,1040.517721
2011-09-14,1046.177967
2011-09-15,1047.547232
2011-09-16,1049.43503
2011-09-19,1036.094365
2011-09-20,1033.376727
2011-09-21,1033.461893
2011-09-22,1018.514965
2011-09-23,1015.247699
2011-09-26,1007.277877
2011-09-27,1012.792782
2011-09-28,1009.21894
2011-09-29,1006.770359
2011-09-30,1004.323411
2011-10-03,990.9735089
2011-10-04,990.5071037
2011-10-05,989.5344504
2011-10-06,996.2356626
2011-10-07,998.0550243
2011-10-10,1003.934315
2011-10-11,1007.173565
2011-10-12,1013.329956
2011-10-13,1010.841382
2011-10-14,1017.117932
2011-10-17,1017.043156
2011-10-18,1011.783411
2011-10-19,1012.04686
2011-10-20,1012.479278
2011-10-21,1016.636966
2011-10-24,1021.525332
2011-10-25,1023.901234
2011-10-26,1022.308871
2011-10-27,1031.206538
2011-10-28,1034.712701
2011-10-31,1030.358921
2011-11-01,1023.547174
2011-11-02,1025.377313
2011-11-03,1028.921234
2011-11-04,1029.575317
2011-11-07,1030.703528
2011-11-08,1035.915104
2011-11-09,1031.87905
2011-11-10,1031.868761
2011-11-11,1035.159622
2011-11-14,1030.85774
2011-11-15,1025.224958
2011-11-16,1024.264394
2011-11-17,1021.735263
2011-11-18,1020.66224
2011-11-21,1000.689695
2011-11-22,1001.869801
2011-11-23,994.3724007
2011-11-24,992.9047128
2011-11-25,989.5519478
2011-11-28,989.7317543
2011-11-29,992.277098
2011-11-30,1000.0
2011-12-01,1007.1370999584685
2011-12-02,1005.7554639495436
2011-12-05,1008.394274933339
2011-12-06,1006.917147229747
2011-12-07,1007.1929048540277
2011-12-08,1004.3597200672339
2011-12-09,1005.7897459106713
2011-12-12,998.2916275524641
2011-12-13,998.5153673396319
2011-12-14,992.9719091086503
2011-12-15,985.1264373630734
2011-12-16,984.39944084494
2011-12-19,973.7020317024756
2011-12-20,982.159639860464
2011-12-21,982.0314126988476
2011-12-22,979.1706463179892
2011-12-23,977.7163791177042
2011-12-26,977.5895767236411
2011-12-27,977.2018525811491
2011-12-28,976.5108701188273
2011-12-29,982.892861635623
2011-12-30,982.1463785381769
2012-01-02,977.5158259182698
2012-01-03,983.1434716158114
2012-01-04,987.0522629228913
2012-01-05,981.4651990162079
2012-01-06,981.3694479311082
2012-01-09,975.206092584883
