Date,FM GCC COUNTRIES
2015-08-14,805.0470341308499
2015-08-17,792.7580289752907
2015-08-18,794.9810371531722
2015-08-19,786.6859447492274
2015-08-20,774.5709290139955
2015-08-21,775.5504618918819
2015-08-24,745.2044765460773
2015-08-25,749.1590786403971
2015-08-26,749.6705735019965
2015-08-27,757.2741011822714
2015-08-28,757.2347960424516
2015-08-31,744.625554339105
2015-09-01,745.400072067338
2015-09-02,738.0651308976237
2015-09-03,742.0875083125981
2015-09-04,742.4379036842008
2015-09-07,744.0663634715106
2015-09-08,736.7969196631922
2015-09-09,752.5531418708753
2015-09-10,746.1149594311629
2015-09-11,746.3419743840961
2015-09-14,742.3780894761024
2015-09-15,744.4256555304893
2015-09-16,744.8457912236277
2015-09-17,742.807871840468
2015-09-18,743.7510586795466
2015-09-21,751.993177444719
2015-09-22,755.6191007881708
2015-09-23,754.0977307744769
2015-09-24,754.61395383527
2015-09-25,754.8139540731703
2015-09-28,747.5876851149583
2015-09-29,753.8488056772081
2015-09-30,751.9638028103486
2015-10-01,747.4878329034294
2015-10-02,747.6117495486944
2015-10-05,749.4243880566545
2015-10-06,751.4592084981238
2015-10-07,752.0208381623415
2015-10-08,746.6398966995902
2015-10-09,746.8530722094014
2015-10-12,751.4332742737092
2015-10-13,748.9271821884885
2015-10-14,748.2913390645404
2015-10-15,748.9342167871142
2015-10-16,748.226778572759
2015-10-19,751.972376612287
2015-10-20,756.5971003622267
2015-10-21,752.5561976776668
2015-10-22,753.1194033149433
2015-10-23,752.5193938533666
2015-10-26,756.7913437712944
2015-10-27,756.093682705192
2015-10-28,749.8934833364441
2015-10-29,747.105077031186
2015-10-30,747.2453013735328
2015-11-02,747.4676306774745
2015-11-03,745.5677559631189
2015-11-04,744.2860052504636
2015-11-05,750.1920987287084
2015-11-06,749.4838648421961
2015-11-09,762.2372071660484
2015-11-10,757.2991212786337
2015-11-11,759.6816626254389
2015-11-12,761.8401662841562
2015-11-13,761.8099239755808
2015-11-16,753.6924332757319
2015-11-17,745.3878062909721
2015-11-18,738.7480997213357
2015-11-19,745.0817860272464
2015-11-20,744.8598067345765
2015-11-23,754.7121648745859
2015-11-24,745.0263498733945
2015-11-25,743.3362073126041
2015-11-26,746.8690188991436
2015-11-27,745.4665762229773
2015-11-30,731.1106162966885
2015-12-01,731.8932576141796
2015-12-02,730.4860998520251
2015-12-03,739.2059962186362
2015-12-04,739.3920847430244
2015-12-07,728.1964040849568
2015-12-08,727.4454171125304
2015-12-09,727.436753662854
2015-12-10,721.2351440766005
2015-12-11,721.4943054947304
2015-12-14,715.224968466209
2015-12-15,715.6181210930661
2015-12-16,715.8419722951119
2015-12-17,714.8703154629821
2015-12-18,714.8475411725891
2015-12-21,719.3196891318153
2015-12-22,714.080084763884
2015-12-23,715.6455644831952
2015-12-24,716.552515281424
2015-12-25,716.5525152814241
2015-12-28,713.9848287756989
2015-12-29,711.416995533816
2015-12-30,714.9279831758439
2015-12-31,713.482330202261
2016-01-01,713.482330202261
2016-01-04,705.8077941652165
2016-01-05,703.1869925587685
2016-01-06,702.477496605264
2016-01-07,692.9107741612767
2016-01-08,693.5558573004671
2016-01-11,679.7670447170327
2016-01-12,674.7027896814028
2016-01-13,670.6866015175235
2016-01-14,654.407830112917
2016-01-15,654.8437944134849
2016-01-18,625.7177180937479
2016-01-19,627.3400091603236
2016-01-20,611.2672856790198
2016-01-21,602.6897909594849
2016-01-22,602.518949420133
2016-01-25,614.4482453067407
2016-01-26,616.2112771669113
2016-01-27,626.7769781104462
2016-01-28,644.7118738851651
2016-01-29,643.874721289888
2016-02-01,662.1378319767066
2016-02-02,666.9014017722948
2016-02-03,654.1200225745788
2016-02-04,674.7004546225214
2016-02-05,675.3258344084729
2016-02-08,676.937312664494
2016-02-09,673.6819717637734
2016-02-10,665.6655667017742
2016-02-11,664.5546755865676
2016-02-12,664.1952100688959
2016-02-15,663.9770189571684
2016-02-16,672.020222825258
2016-02-17,670.0411054018078
2016-02-18,665.7044510354222
2016-02-19,665.7062814340575
2016-02-22,668.9128304003631
2016-02-23,676.5256092466401
2016-02-24,679.5888398332393
2016-02-25,678.0833827235252
2016-02-26,677.7184776159443
2016-02-29,677.0005708882028
2016-03-01,676.9407154078549
2016-03-02,686.7657583579995
2016-03-03,688.3371096464309
2016-03-04,688.8171492890317
2016-03-07,688.4499391794469
2016-03-08,685.5429794140703
2016-03-09,688.760805510598
2016-03-10,688.557093133677
2016-03-11,689.1205468690322
2016-03-14,678.7698675855402
2016-03-15,675.3938209647486
2016-03-16,676.7935475096165
2016-03-17,681.8856990549386
2016-03-18,681.9711098666829
2016-03-21,676.3613418296167
2016-03-22,678.2843934354514
2016-03-23,682.5207923505626
2016-03-24,685.6076274155068
2016-03-25,685.607627415507
2016-03-28,684.4110571171245
2016-03-29,683.5900982729686
2016-03-30,694.511875450582
2016-03-31,697.6952239649319
2016-04-01,698.2604005707296
2016-04-04,687.711269034697
2016-04-05,691.4479469561876
2016-04-06,692.0955024825594
2016-04-07,699.4481908113344
2016-04-08,699.3526951722597
2016-04-11,701.6462597159768
2016-04-12,702.043935356681
2016-04-13,707.6684814035788
2016-04-14,709.49184589565
2016-04-15,709.4130555995351
2016-04-18,703.6045674534067
2016-04-19,706.474641936484
2016-04-20,708.4176699691488
2016-04-21,704.2183188011284
2016-04-22,704.3102501142157
2016-04-25,709.5119677551614
2016-04-26,711.9463720621233
2016-04-27,709.1617750966636
2016-04-28,715.3793776999555
2016-04-29,716.5385938305292
2016-05-02,709.4945600898891
2016-05-03,709.2808360607039
2016-05-04,709.228319172748
2016-05-05,710.5666829637901
2016-05-06,710.7559875192203
2016-05-09,711.5699317019477
2016-05-10,708.7597979499315
2016-05-11,708.9424352083527
2016-05-12,704.7694546164524
2016-05-13,704.5830691112448
2016-05-16,705.9448676743837
2016-05-17,703.501521559095
2016-05-18,706.5899036848822
2016-05-19,695.2184000301276
2016-05-20,695.1709445040163
2016-05-23,690.6314703843691
2016-05-24,694.0513417497341
2016-05-25,698.9426997817735
2016-05-26,694.5677095470134
2016-05-27,694.3856720242675
2016-05-30,691.7051502447632
2016-05-31,691.1696358767811
2016-06-01,690.5076389463607
2016-06-02,690.5840941177927
2016-06-03,690.5057842831301
2016-06-06,693.9987544579437
2016-06-07,693.115130635731
2016-06-08,697.4926687003516
2016-06-09,693.4466122608228
2016-06-10,693.4483250586184
2016-06-13,691.0028382689723
2016-06-14,688.0781331781322
2016-06-15,687.405700950229
2016-06-16,684.7898933284093
2016-06-17,684.6048713800145
2016-06-20,684.9581162947676
2016-06-21,687.4692294910544
2016-06-22,679.9612900118275
2016-06-23,680.2816897284304
2016-06-24,677.9004090969026
2016-06-27,671.5278550866661
2016-06-28,682.4680568731341
2016-06-29,677.4621168964032
2016-06-30,673.1751225497239
2016-07-01,672.9020085929941
2016-07-04,673.4849240903294
2016-07-05,673.6433994840984
2016-07-06,673.2969867513774
2016-07-07,673.3723562098736
2016-07-08,673.5530217797997
2016-07-11,671.8463661387716
2016-07-12,670.2147641629789
2016-07-13,670.3905976494918
2016-07-14,669.7055128815931
2016-07-15,669.8860281007738
2016-07-18,675.8773378943852
2016-07-19,671.6466405585724
2016-07-20,680.5895307087177
2016-07-21,677.8728350800739
2016-07-22,678.4161079985552
2016-07-25,680.8627192218888
2016-07-26,682.5253434395025
2016-07-27,683.7686741445567
2016-07-28,684.5421407151466
2016-07-29,684.8170222058357
2016-08-01,686.444463840923
2016-08-02,682.9802670047773
2016-08-03,689.9389133880104
2016-08-04,681.9831466521445
2016-08-05,682.0896969561521
2016-08-08,688.6421047743838
2016-08-09,689.9729785731452
2016-08-10,685.2918603241654
2016-08-11,687.1539042005444
2016-08-12,687.9845662523257
2016-08-15,690.1660433238496
2016-08-16,693.5037176450896
2016-08-17,690.7712260862072
2016-08-18,688.7914232018776
2016-08-19,688.7914232018775
2016-08-22,684.7667230420849
2016-08-23,688.7901265075224
2016-08-24,683.430413344477
2016-08-25,682.1307138751876
2016-08-26,682.2074102593039
2016-08-29,674.4991911629098
2016-08-30,677.456110104077
2016-08-31,674.3492626566737
2016-09-01,675.8235090870014
2016-09-02,676.9289265128274
2016-09-05,676.8168237372648
2016-09-06,678.0463416533439
2016-09-07,687.0907100485049
2016-09-08,686.9323922065066
2016-09-09,686.3008080615997
2016-09-12,686.2234203711527
2016-09-13,686.2218153590583
2016-09-14,686.5633630425198
2016-09-15,686.3631362559181
2016-09-16,686.5331787731724
2016-09-19,686.5739151601736
2016-09-20,684.748320151033
2016-09-21,685.8702709639299
2016-09-22,683.3324913072861
2016-09-23,683.3022567688761
2016-09-26,685.3519952463147
2016-09-27,689.4825727886256
2016-09-28,686.8451198251535
2016-09-29,685.063265327551
2016-09-30,684.8769547702262
2016-10-03,678.1178144051963
2016-10-04,675.5582134951366
2016-10-05,683.6984796535163
2016-10-06,679.4185557877202
2016-10-07,678.5334099706788
2016-10-10,677.3861235841706
2016-10-11,681.6970884049896
2016-10-12,678.0287311731687
2016-10-13,676.307735332491
2016-10-14,675.9470487735108
2016-10-17,668.2270073716686
2016-10-18,667.7584492194898
2016-10-19,672.9651939887351
2016-10-20,676.8629644089062
2016-10-21,675.7719618254138
2016-10-24,681.0557251848408
2016-10-25,695.411995892312
2016-10-26,705.8108704779418
2016-10-27,701.5676068485352
2016-10-28,701.6626883743024
2016-10-31,688.2018006810116
2016-11-01,690.4041627399562
2016-11-02,695.3334692898635
2016-11-03,691.8291157539852
2016-11-04,693.6456161192064
2016-11-07,701.6038718076006
2016-11-08,703.6465702284191
2016-11-09,702.5883086587197
2016-11-10,708.9868564572187
2016-11-11,708.9743246422255
2016-11-14,712.3581862617642
2016-11-15,727.5909636123213
2016-11-16,722.2488757402318
2016-11-17,724.0200433684289
2016-11-18,723.8245794512255
2016-11-21,720.4025829581191
2016-11-22,724.756573283206
2016-11-23,718.5698367576291
2016-11-24,715.5774348306454
2016-11-25,715.5774348306454
2016-11-28,715.4967319007686
2016-11-29,714.5071462557584
2016-11-30,710.5821578566229
2016-12-01,718.4350843171071
2016-12-02,718.4350843171071
2016-12-05,725.7398819023941
2016-12-06,730.8734832085223
2016-12-07,729.6426132997726
2016-12-08,730.5202520649302
2016-12-09,729.4545058020103
2016-12-12,742.4023960197072
2016-12-13,747.6401095446253
2016-12-14,740.3133830165475
2016-12-15,740.0287403658768
2016-12-16,740.4195221680521
2016-12-19,742.784399134138
2016-12-20,733.9444953716537
2016-12-21,736.8558371913157
2016-12-22,733.8997705434386
2016-12-23,733.6231780037557
2016-12-26,741.4952105946787
2016-12-27,744.931593594226
2016-12-28,739.2166696432255
2016-12-29,739.2761904543958
2016-12-30,740.2333465976776
2017-01-02,737.2116839088906
2017-01-03,741.9893876990935
2017-01-04,747.7062858385355
2017-01-05,750.7884027626152
2017-01-06,750.2912830352835
2017-01-09,756.4726314508384
2017-01-10,755.0333998830499
2017-01-11,758.5422521918937
2017-01-12,759.6762071399506
2017-01-13,759.4439658495388
2017-01-16,773.8480073359055
2017-01-17,792.9627959188027
2017-01-18,786.5005987843716
2017-01-19,784.0030682610183
2017-01-20,783.8977686867418
2017-01-23,810.3739912685588
2017-01-24,817.3278007868166
2017-01-25,823.4008877951
2017-01-26,821.0119467157364
2017-01-27,820.9134575945952
2017-01-30,826.3648706241305
2017-01-31,821.7845086703451
2017-02-01,822.9647499412329
2017-02-02,810.1347499910405
2017-02-03,809.5074552211416
2017-02-06,819.4936170484557
2017-02-07,814.964311057665
2017-02-08,817.6660896098275
2017-02-09,804.0719526173642
2017-02-10,803.5419032844904
2017-02-13,797.4015137544305
2017-02-14,808.6135454624075
2017-02-15,816.8413462134163
2017-02-16,816.3578291985914
2017-02-17,816.7980306444198
2017-02-20,806.5527546927816
2017-02-21,804.5608001228484
2017-02-22,806.6374711251063
2017-02-23,817.3785122615241
2017-02-24,817.9483120821894
2017-02-27,812.2956522709976
2017-02-28,809.5939377494193
2017-03-01,806.2520982318744
2017-03-02,812.7114690041391
2017-03-03,812.588573579903
2017-03-06,816.6009210932851
2017-03-07,810.2089020865508
2017-03-08,810.6838435445065
2017-03-09,812.6872945693078
2017-03-10,812.4671718034825
2017-03-13,811.5786286819309
2017-03-14,806.5209570882635
2017-03-15,811.555892357973
2017-03-16,819.325185413836
2017-03-17,819.8840773977503
2017-03-20,827.0554026920876
2017-03-21,831.5044145581653
2017-03-22,823.0286683848475
2017-03-23,830.2027230756346
2017-03-24,829.9906499180235
2017-03-27,824.3552422110214
2017-03-28,815.2896363094244
2017-03-29,802.0786212046821
2017-03-30,806.303009051735
2017-03-31,806.0982286963045
2017-04-03,817.2494259790805
2017-04-04,822.8496948650244
2017-04-05,829.4467889036694
2017-04-06,831.2176130598798
2017-04-07,831.2176130598797
2017-04-10,831.3193207657843
2017-04-11,832.8804066178977
2017-04-12,829.0433765376804
2017-04-13,821.9251521416672
2017-04-14,821.9251521416675
2017-04-17,820.9906842147974
2017-04-18,816.5139586687034
2017-04-19,807.5144478797644
2017-04-20,805.0648294659364
2017-04-21,804.9698214709715
2017-04-24,800.2598989823147
2017-04-25,796.0335341082084
2017-04-26,795.4171523765193
2017-04-27,795.9284563065402
2017-04-28,796.1599813976632
2017-05-01,798.6041943988826
2017-05-02,798.6298679355142
2017-05-03,796.2432399319684
2017-05-04,786.7155391741651
2017-05-05,786.926607631105
2017-05-08,778.6828802640722
2017-05-09,779.2239874674173
2017-05-10,783.5539470911363
2017-05-11,790.1621894735814
2017-05-12,790.1621894735814
2017-05-15,796.2802415627823
2017-05-16,794.0216047093196
2017-05-17,801.6045280006038
2017-05-18,799.2787535230269
2017-05-19,799.2934446986118
2017-05-22,792.602966157455
2017-05-23,795.8525451016216
2017-05-24,792.2457950907185
2017-05-25,791.5082020858158
2017-05-26,791.0835588737057
2017-05-29,791.6468310258966
2017-05-30,792.3764321652762
2017-05-31,795.1561808036084
2017-06-01,799.7167758755045
2017-06-02,800.1444395934599
2017-06-05,790.8261248706375
2017-06-06,792.3715177210503
2017-06-07,785.3285621236327
2017-06-08,787.447040021839
2017-06-09,786.9975968063309
2017-06-12,780.4189178832517
2017-06-13,780.6835938278728
2017-06-14,781.1552465945442
2017-06-15,782.9567072528573
2017-06-16,782.2799297552972
2017-06-19,805.695749354393
2017-06-20,806.4763495072038
2017-06-21,791.8894004258302
2017-06-22,789.2378555832867
2017-06-23,789.5618265260995
2017-06-26,789.3639265500311
2017-06-27,789.2505809099242
2017-06-28,790.5496120504012
2017-06-29,779.6967946380516
2017-06-30,778.4513896284697
2017-07-03,782.744034934534
2017-07-04,784.6589615552897
2017-07-05,785.3441854690017
2017-07-06,784.7083753223211
2017-07-07,784.7191105813937
2017-07-10,792.4955528799169
2017-07-11,801.5446572937964
2017-07-12,802.8992778710083
2017-07-13,801.4159227013712
2017-07-14,801.4159227013711
2017-07-17,798.0104487109445
2017-07-18,801.8795692513744
2017-07-19,802.5688144203182
2017-07-20,805.8945961766287
2017-07-21,806.0024968726359
2017-07-24,826.7391705617442
2017-07-25,834.1608995461805
2017-07-26,835.7218585009851
2017-07-27,838.0229705734494
2017-07-28,837.7967340183455
2017-07-31,824.2264526082658
2017-08-01,827.4597746429658
2017-08-02,827.1065670551909
2017-08-03,826.7425219760544
2017-08-04,826.49595931875
2017-08-07,832.0872279724603
2017-08-08,840.5524046941418
2017-08-09,838.4538635521008
2017-08-10,843.6310152510837
2017-08-11,843.705677799143
2017-08-14,853.8762516884199
2017-08-15,851.6212633285181
2017-08-16,851.8164094132201
2017-08-17,852.7841231531279
2017-08-18,852.7712676036349
2017-08-21,864.9204863714058
2017-08-22,866.9339525169607
2017-08-23,865.1711578412046
2017-08-24,865.2648499524394
2017-08-25,865.3873912139359
2017-08-28,870.0738839281089
2017-08-29,876.116523717405
2017-08-30,871.1809476819791
2017-08-31,870.4542576399606
2017-09-01,870.9460574629386
2017-09-04,871.5575866985323
2017-09-05,876.6174944102803
2017-09-06,879.5747877817024
2017-09-07,884.8052583897785
2017-09-08,884.5772891774244
2017-09-11,904.1541913028387
2017-09-12,899.2132501649553
2017-09-13,895.8604623480899
2017-09-14,902.558381356385
2017-09-15,904.0541874406533
2017-09-18,911.7765640368106
2017-09-19,906.2958230144964
2017-09-20,901.3720174730216
2017-09-21,901.3242982595924
2017-09-22,902.3155539812396
2017-09-25,875.635742786358
2017-09-26,878.2627237260191
2017-09-27,884.7028771808059
2017-09-28,878.3950112924136
2017-09-29,878.6378786161388
2017-10-02,894.6745156234992
2017-10-03,899.9533001402435
2017-10-04,900.0952966095474
2017-10-05,903.0787274473026
2017-10-06,903.2956560428079
2017-10-09,895.6066365399528
2017-10-10,882.1576771239367
2017-10-11,878.5916798489737
2017-10-12,882.4042402839422
2017-10-13,882.7032367746742
2017-10-16,882.5978926176767
2017-10-17,883.3941735317026
2017-10-18,884.0112183297077
2017-10-19,880.9907188626357
2017-10-20,880.6303471544887
2017-10-23,877.5278880231987
2017-10-24,874.1010285775673
2017-10-25,875.256543418054
2017-10-26,876.2797506658642
2017-10-27,874.9740059512812
2017-10-30,862.7359058767667
2017-10-31,853.6566767701436
2017-11-01,853.4286931528073
2017-11-02,851.6300219651964
2017-11-03,851.39787290004
2017-11-06,818.0348240855288
2017-11-07,784.7768439755608
2017-11-08,791.0352557745522
2017-11-09,809.4111045015408
2017-11-10,809.2014489996109
2017-11-13,810.8356390339023
2017-11-14,819.9741881453973
2017-11-15,827.3272087056816
2017-11-16,828.6245427855567
2017-11-17,828.7413341235049
2017-11-20,822.4092389006648
2017-11-21,809.736364499013
2017-11-22,810.4115237490687
2017-11-23,812.5414488621426
2017-11-24,812.1037180325384
2017-11-27,818.8699026059583
2017-11-28,821.372949545682
2017-11-29,825.652194000073
2017-11-30,825.1540727062445
2017-12-01,825.1590398649718
2017-12-04,830.5110925649824
2017-12-05,824.1650782966178
2017-12-06,816.9663483357878
2017-12-07,814.4629961781096
2017-12-08,814.5841004613254
2017-12-11,804.0875690484982
2017-12-12,814.6545987666234
2017-12-13,818.5970109477358
2017-12-14,824.9146154967304
2017-12-15,824.9823728047094
2017-12-18,825.1174266702104
2017-12-19,823.282937309386
2017-12-20,825.4329703952744
2017-12-21,829.0521000231251
2017-12-22,828.9346074315756
2017-12-25,825.5617707367207
2017-12-26,823.4479965087895
2017-12-27,825.2425121988334
2017-12-28,827.7896111523372
