Date,FM CENTRAL & EASTERN EUROPE + CIS
2002-10-28,216.84838805933995
2002-10-29,217.07967078585978
2002-10-30,216.4479057518081
2002-10-31,217.6529697348989
2002-11-01,218.96153279541628
2002-11-04,220.36933320921716
2002-11-05,218.54093618018226
2002-11-06,219.40316915637692
2002-11-07,222.60019390117856
2002-11-08,225.6973457509335
2002-11-11,224.87927477474148
2002-11-12,224.21041175414948
2002-11-13,224.88480217385555
2002-11-14,225.4599647662506
2002-11-15,226.1971387815763
2002-11-18,228.4266862032311
2002-11-19,229.9478502832775
2002-11-20,226.881081562114
2002-11-21,226.2453705653331
2002-11-22,227.00670866364507
2002-11-25,228.19591175189237
2002-11-26,228.81548074363323
2002-11-27,230.92462213960948
2002-11-28,233.25415430881893
2002-11-29,235.2804561219782
2002-12-02,231.8173994686546
2002-12-03,228.31963018282966
2002-12-04,228.43245864354768
2002-12-05,232.05750544595813
2002-12-06,233.06396362920103
2002-12-09,230.4027646681594
2002-12-10,232.92560271081982
2002-12-11,233.76180220089327
2002-12-12,235.51745117602917
2002-12-13,233.9126632529292
2002-12-16,233.62553198350537
2002-12-17,235.8617048700826
2002-12-18,235.6761117900227
2002-12-19,234.01488016285086
2002-12-20,235.64954914370512
2002-12-23,236.24794519900524
2002-12-24,238.47480610943896
2002-12-25,238.47480610943896
2002-12-26,239.2779320757242
2002-12-27,238.3275723681356
2002-12-30,241.007986538489
2002-12-31,241.87415234137646
2003-01-01,241.87415234137646
2003-01-02,239.36332734911858
2003-01-03,242.15015503304383
2003-01-06,241.76286169805573
2003-01-07,237.91833850047576
2003-01-08,236.5741147482217
2003-01-09,238.89475322966933
2003-01-10,241.5072646428974
2003-01-13,239.81785491318306
2003-01-14,242.15647833378338
2003-01-15,242.56404954716902
2003-01-16,243.1270132399358
2003-01-17,242.88856831740895
2003-01-20,242.85451686168057
2003-01-21,243.6370944760687
2003-01-22,243.21984212630716
2003-01-23,245.26854730649364
2003-01-24,246.99904989265806
2003-01-27,243.14002649975376
2003-01-28,243.4425524958198
2003-01-29,243.44645565001508
2003-01-30,240.765031112345
2003-01-31,240.23461446814994
2003-02-03,241.30627949581543
2003-02-04,243.73618681482492
2003-02-05,243.2305696718839
2003-02-06,242.46974940650836
2003-02-07,242.42593679365595
2003-02-10,240.25064554978482
2003-02-11,237.88039910789163
2003-02-12,238.52953309379032
2003-02-13,240.0866588204964
2003-02-14,239.25111358041752
2003-02-17,238.62745201172547
2003-02-18,236.94513070358934
2003-02-19,238.46421023673017
2003-02-20,239.29757383618806
2003-02-21,239.01238075093676
2003-02-24,235.94539169798395
2003-02-25,234.12577861137572
2003-02-26,233.5494090254411
2003-02-27,230.72898554965747
2003-02-28,232.3232308816438
2003-03-03,235.27387769453233
2003-03-04,236.72640794089492
2003-03-05,236.5933566238398
2003-03-06,234.5933361641838
2003-03-07,233.20662087366605
2003-03-10,232.82148923384784
2003-03-11,230.0248122828171
2003-03-12,228.99559926538117
2003-03-13,227.91834130539874
2003-03-14,228.06102534811666
2003-03-17,222.78025645198983
2003-03-18,225.0604473496389
2003-03-19,222.8278329582807
2003-03-20,225.003921812585
2003-03-21,225.74641457215466
2003-03-24,227.4383225309483
2003-03-25,226.85955601193737
2003-03-26,228.08980675978358
2003-03-27,231.20152247714904
2003-03-28,231.10766503336268
2003-03-31,232.47817482584188
2003-04-01,230.6177401750262
2003-04-02,228.98866563611065
2003-04-03,229.21215106653233
2003-04-04,227.8075806351889
2003-04-07,230.5029540093235
2003-04-08,232.51561174225037
2003-04-09,232.37236892943434
2003-04-10,232.32097273395462
2003-04-11,234.70645838121993
2003-04-14,239.29739271576153
2003-04-15,241.03873284908838
2003-04-16,242.22054922564877
2003-04-17,243.5876113639192
2003-04-18,242.31765637367147
2003-04-21,241.15303915411457
2003-04-22,243.60922188444198
2003-04-23,244.49635209652237
2003-04-24,245.05134396276145
2003-04-25,245.04490139676022
2003-04-28,241.9075148438958
2003-04-29,244.10534900309997
2003-04-30,251.40137989119012
2003-05-01,253.62962155219896
2003-05-02,252.1317365703447
2003-05-05,253.91437006623318
2003-05-06,256.80202158913966
2003-05-07,258.2645869195412
2003-05-08,256.5181292232544
2003-05-09,258.64915910226284
2003-05-12,257.31099535464693
2003-05-13,256.8814754490778
2003-05-14,253.93564850882615
2003-05-15,254.47706646707846
2003-05-16,257.1672088806156
2003-05-19,259.34806011854965
2003-05-20,259.1913878444511
2003-05-21,260.9190221009184
2003-05-22,261.55442669128155
2003-05-23,262.7804059923995
2003-05-26,264.20861537549376
2003-05-27,263.76591781749056
2003-05-28,261.9156968749586
2003-05-29,266.8198112020609
2003-05-30,264.8900493074654
2003-06-02,264.5571068748039
2003-06-03,262.6205909093712
2003-06-04,262.16321078266435
2003-06-05,263.86430303826717
2003-06-06,261.53087723229254
2003-06-09,262.0375240329647
2003-06-10,260.1557027694764
2003-06-11,262.4202832642161
2003-06-12,261.61846996536553
2003-06-13,262.5565028995756
2003-06-16,265.86130213318785
2003-06-17,267.66482553252627
2003-06-18,264.8734600857728
2003-06-19,264.827141206121
2003-06-20,262.5105438134679
2003-06-23,261.644095614048
2003-06-24,257.8934105873484
2003-06-25,259.3887387465218
2003-06-26,256.55279339923385
2003-06-27,258.2733377255954
2003-06-30,257.96748371813493
2003-07-01,260.28132485403177
2003-07-02,258.22004297573795
2003-07-03,259.07111610105403
2003-07-04,261.0316851409583
2003-07-07,260.9843502624297
2003-07-08,261.44396961620913
2003-07-09,261.899391507945
2003-07-10,263.655892497217
2003-07-11,265.006216819302
2003-07-14,268.44066479054294
2003-07-15,267.83898490457227
2003-07-16,263.4823217295813
2003-07-17,260.49809198098677
2003-07-18,261.1558746096725
2003-07-21,263.02608515763364
2003-07-22,265.88294678180324
2003-07-23,267.88089243007613
2003-07-24,267.9687469461469
2003-07-25,270.08515809137185
2003-07-28,269.2337824418279
2003-07-29,270.07609291308904
2003-07-30,266.6814056703426
2003-07-31,264.01604242529413
2003-08-01,263.9920139849011
2003-08-04,267.25470440485435
2003-08-05,268.119502295192
2003-08-06,265.38079309688266
2003-08-07,265.80489950428023
2003-08-08,267.6347145774254
2003-08-11,267.1145886841915
2003-08-12,265.85350905928294
2003-08-13,268.30528679059614
2003-08-14,267.8442226928669
2003-08-15,266.9545664555361
2003-08-18,265.54645207448885
2003-08-19,264.1042283637387
2003-08-20,260.07415254491247
2003-08-21,264.32856590933125
2003-08-22,266.8892889088931
2003-08-25,267.0093355754867
2003-08-26,263.0031696537006
2003-08-27,260.13947162032525
2003-08-28,263.0418150415144
2003-08-29,263.8769146801076
2003-09-01,262.2208563904043
2003-09-02,262.987752006728
2003-09-03,269.46552954677026
2003-09-04,271.0030281285224
2003-09-05,275.05257036180376
2003-09-08,278.3318944542495
2003-09-09,281.11951560748474
2003-09-10,280.99180732304063
2003-09-11,276.8935737169788
2003-09-12,278.5894176000949
2003-09-15,281.10140191028967
2003-09-16,279.78611700090954
2003-09-17,281.4535787818668
2003-09-18,279.7907836495066
2003-09-19,279.913614634935
2003-09-22,281.647079304125
2003-09-23,276.85196918255986
2003-09-24,277.4160544788819
2003-09-25,279.31010308190577
2003-09-26,280.1333762073011
2003-09-29,281.7887540848021
2003-09-30,284.90072594662576
2003-10-01,286.0394009902884
2003-10-02,283.7395923124946
2003-10-03,282.2510607340925
2003-10-06,280.89443451526654
2003-10-07,289.5313642678479
2003-10-08,291.1873635913353
2003-10-09,286.8058105273528
2003-10-10,289.1822188904292
2003-10-13,289.88803887856346
2003-10-14,289.00126406590823
2003-10-15,287.9368447436347
2003-10-16,288.11034433755924
2003-10-17,285.2448093554639
2003-10-20,288.3388020017701
2003-10-21,291.6286721875562
2003-10-22,292.46145750434135
2003-10-23,293.18152700467306
2003-10-24,294.13607669498157
2003-10-27,291.89529196294376
2003-10-28,291.45857338385133
2003-10-29,292.5017976426882
2003-10-30,291.8717883856196
2003-10-31,290.2648300419456
2003-11-03,288.3347130533354
2003-11-04,289.4431259538377
2003-11-05,289.55653874996506
2003-11-06,289.02928281698945
2003-11-07,291.94209852108395
2003-11-10,293.2060028916475
2003-11-11,292.3861746965512
2003-11-12,296.65579774658175
2003-11-13,297.949980228185
2003-11-14,301.39454812474764
2003-11-17,303.2281408071055
2003-11-18,303.7758354542179
2003-11-19,302.4986706290846
2003-11-20,303.1032468482224
2003-11-21,304.0336582756998
2003-11-24,299.90515509685673
2003-11-25,301.7632095565788
2003-11-26,304.16024008115863
2003-11-27,303.8256419858077
2003-11-28,305.3731416611178
2003-12-01,306.85454444066676
2003-12-02,313.25922287720687
2003-12-03,313.7547453615416
2003-12-04,312.76484042435277
2003-12-05,314.55298904334086
2003-12-08,314.2444306886499
2003-12-09,312.9015232631048
2003-12-10,311.83659695646753
2003-12-11,311.4084161226974
2003-12-12,311.8213801263026
2003-12-15,313.2890608085314
2003-12-16,316.357280340307
2003-12-17,317.69759834147754
2003-12-18,318.7435483835578
2003-12-19,318.72953166716235
2003-12-22,317.76961259630014
2003-12-23,319.77462569914604
2003-12-24,321.4913977655939
2003-12-25,321.4913977655939
2003-12-26,321.37047508679825
2003-12-29,321.15877007059976
2003-12-30,325.4972196654294
2003-12-31,328.6641293290459
2004-01-01,328.6641293290459
2004-01-02,327.18163217863247
2004-01-05,327.4695507142936
2004-01-06,330.7986359936313
2004-01-07,336.1622325298444
2004-01-08,338.65966131189293
2004-01-09,340.88908429058597
2004-01-12,340.9719493835451
2004-01-13,337.8906038935779
2004-01-14,335.9685793088019
2004-01-15,334.9634917937837
2004-01-16,330.30972742415327
2004-01-19,333.9006270800427
2004-01-20,340.0130384512419
2004-01-21,339.5945148824922
2004-01-22,339.332313298533
2004-01-23,340.73375711697736
2004-01-26,344.6464951306033
2004-01-27,344.1727216404283
2004-01-28,343.06869906573894
2004-01-29,335.84906087478964
2004-01-30,340.2486737715313
2004-02-02,341.57080006905176
2004-02-03,347.6861818177081
2004-02-04,345.7954931013107
2004-02-05,343.6696352207578
2004-02-06,346.0228287823916
2004-02-09,343.29058400871764
2004-02-10,343.7092532214436
2004-02-11,345.5741029451943
2004-02-12,352.9600410751762
2004-02-13,351.82820544803326
2004-02-16,351.4551358334055
2004-02-17,350.3746848529476
2004-02-18,350.49802829827183
2004-02-19,346.74263221674863
2004-02-20,344.10226216302146
2004-02-23,340.8847219358964
2004-02-24,343.11484986054245
2004-02-25,338.6172547599493
2004-02-26,336.50521860689656
2004-02-27,337.8512973080441
2004-03-01,339.9127579658729
2004-03-02,337.3312265656755
2004-03-03,334.7455852750042
2004-03-04,344.2168998406149
2004-03-05,350.2534617342059
2004-03-08,343.44491253396575
2004-03-09,343.52411734774125
2004-03-10,340.1190769282463
2004-03-11,340.6449370091901
2004-03-12,341.280008940551
2004-03-15,342.89156773435565
2004-03-16,343.91532695295166
2004-03-17,337.89223246865265
2004-03-18,343.0221024657508
2004-03-19,345.09837620957626
2004-03-22,349.01133660151197
2004-03-23,345.96884597401186
2004-03-24,345.28323989019856
2004-03-25,350.0588044134895
2004-03-26,352.02366372066126
2004-03-29,354.49033989326057
2004-03-30,356.1264142998331
2004-03-31,350.78515289703
2004-04-01,353.80588012929024
2004-04-02,357.87683592050183
2004-04-05,352.22914100531915
2004-04-06,354.54825229514705
2004-04-07,361.53567343419894
2004-04-08,363.2154075150849
2004-04-09,370.85194873693104
2004-04-12,370.29741957370726
2004-04-13,368.3821319401163
2004-04-14,366.66695608983594
2004-04-15,356.1273042643436
2004-04-16,362.44977555067067
2004-04-19,369.60444793081973
2004-04-20,367.0554152239158
2004-04-21,364.9062800649708
2004-04-22,363.53054259671717
2004-04-23,362.02721385729785
2004-04-26,365.7556182848659
2004-04-27,364.81717196907067
2004-04-28,364.76686914606756
2004-04-29,369.82518465837677
2004-04-30,361.040968215196
2004-05-03,370.9159265847692
2004-05-04,377.5126198090924
2004-05-05,376.5435042721255
2004-05-06,371.4791322780294
2004-05-07,362.9331818139939
2004-05-10,355.5302101315957
2004-05-11,352.3077726522683
2004-05-12,353.1788670657072
2004-05-13,350.44498405359474
2004-05-14,351.4814633417632
2004-05-17,347.07596016813915
2004-05-18,342.6656377466969
2004-05-19,346.05112263161317
2004-05-20,338.7077256327988
2004-05-21,338.96643578856134
2004-05-24,339.95806146406994
2004-05-25,342.88367520957576
2004-05-26,344.2080168470864
2004-05-27,357.35011444590964
2004-05-28,354.243352178999
2004-05-31,353.5147275841407
2004-06-01,355.5838138065117
2004-06-02,356.8602530658932
2004-06-03,345.81987243110615
2004-06-04,354.1671968635617
2004-06-07,354.90289865644263
2004-06-08,353.6277229557808
2004-06-09,348.46123072136345
2004-06-10,349.5636389336684
2004-06-11,347.2915431547514
2004-06-14,350.74209209995223
2004-06-15,350.40184598173965
2004-06-16,347.7382222439811
2004-06-17,346.78658087533825
2004-06-18,347.9108772333888
2004-06-21,345.7871939121853
2004-06-22,345.8139060560758
2004-06-23,345.60298366486194
2004-06-24,348.432163760131
2004-06-25,347.095068501652
2004-06-28,346.01152199870535
2004-06-29,347.892404060686
2004-06-30,353.7357598912726
2004-07-01,356.80826254446504
2004-07-02,362.2791013403128
2004-07-05,361.19747820623826
2004-07-06,358.2249478104823
2004-07-07,352.2323192218938
2004-07-08,353.3802418361172
2004-07-09,355.06299671566217
2004-07-12,352.5940225523872
2004-07-13,352.34854025029597
2004-07-14,358.6934611677141
2004-07-15,366.14698905655166
2004-07-16,365.7517002851208
2004-07-19,365.8101217753324
2004-07-20,363.8016581741259
2004-07-21,360.41900610427876
2004-07-22,360.96358451758846
2004-07-23,357.95777105644163
2004-07-26,358.35541899303644
2004-07-27,357.0521304210091
2004-07-28,356.85088198457265
2004-07-29,358.9039440087877
2004-07-30,358.0446744531302
2004-08-02,357.03480214286645
2004-08-03,362.08118108714444
2004-08-04,359.922031674478
2004-08-05,359.2258733251019
2004-08-06,363.60131756240867
2004-08-09,377.8491940031977
2004-08-10,379.6931293003175
2004-08-11,372.0702127089602
2004-08-12,373.9040423914939
2004-08-13,371.9971261737708
2004-08-16,371.2177482597534
2004-08-17,372.46853020610473
2004-08-18,372.3402051117351
2004-08-19,374.72237900175844
2004-08-20,374.4315362116011
2004-08-23,372.78634697758946
2004-08-24,352.4106427722695
2004-08-25,352.36564792763926
2004-08-26,354.55041847975866
2004-08-27,358.29299449502764
2004-08-30,359.8455652118126
2004-08-31,374.2827612360951
2004-09-01,376.9561794115207
2004-09-02,373.1831681649456
2004-09-03,371.9562837284602
2004-09-06,372.9070792260019
2004-09-07,371.16939761638605
2004-09-08,368.7169915107912
2004-09-09,371.33136360993046
2004-09-10,374.4169234324096
2004-09-13,378.75188180334874
2004-09-14,386.0141282495392
2004-09-15,378.4319173856777
2004-09-16,377.21267846906545
2004-09-17,385.734032971838
2004-09-20,383.8082579921732
2004-09-21,387.17744583125267
2004-09-22,385.6241941231071
2004-09-23,385.4991820820092
2004-09-24,382.69749021415424
2004-09-27,383.05958088473176
2004-09-28,380.62507263605187
2004-09-29,379.48620387024096
2004-09-30,383.3467655659326
2004-10-01,388.691680835023
2004-10-04,384.42944556132755
2004-10-05,379.85851556057867
2004-10-06,383.8127889295392
2004-10-07,384.7204937855439
2004-10-08,390.20234737498316
2004-10-11,390.7352585745734
2004-10-12,388.8788660212661
2004-10-13,388.3765104303403
2004-10-14,391.05351369153567
2004-10-15,394.3092457483261
2004-10-18,395.3246236822301
2004-10-19,395.5554961256769
2004-10-20,391.67876412714014
2004-10-21,392.0903510276811
2004-10-22,395.1710368295762
2004-10-25,398.23072934853354
2004-10-26,402.5367268588581
2004-10-27,400.40571066697635
2004-10-28,399.8588791164159
2004-10-29,406.19433785195133
2004-11-01,407.1090816447647
2004-11-02,407.62655715003655
2004-11-03,413.10837458294066
2004-11-04,415.512866236506
2004-11-05,416.74216011747245
2004-11-08,418.49875948113373
2004-11-09,428.3844217871554
2004-11-10,431.52591296945883
2004-11-11,432.53762858282965
2004-11-12,434.4074369791498
2004-11-15,434.8144616202578
2004-11-16,422.84138421665074
2004-11-17,419.1012956327984
2004-11-18,416.79886917805635
2004-11-19,417.4657152318941
2004-11-22,417.32552852953376
2004-11-23,417.8774442116443
2004-11-24,422.4677311403292
2004-11-25,439.48269376338595
2004-11-26,437.6258119082949
2004-11-29,439.8196447139763
2004-11-30,437.3782990398857
2004-12-01,438.4865050807941
2004-12-02,429.44087950415087
2004-12-03,431.9137290628467
2004-12-06,442.83745128227906
2004-12-07,446.27947965592836
2004-12-08,438.86425911781623
2004-12-09,435.7469948011608
2004-12-10,435.1702383276621
2004-12-13,437.82036275475275
2004-12-14,438.6412183483992
2004-12-15,441.1004493147471
2004-12-16,441.5668941932873
2004-12-17,433.6668199564346
2004-12-20,444.1330642553479
2004-12-21,442.0765117285179
2004-12-22,444.5988078764232
2004-12-23,444.0730852841052
2004-12-24,444.31348458005397
2004-12-27,447.6707461575008
2004-12-28,445.4284206123747
2004-12-29,446.8540479090422
2004-12-30,454.02307349092274
2004-12-31,453.98279616731276
2005-01-03,450.87883825074334
2005-01-04,446.6572681649813
2005-01-05,448.1154436810495
2005-01-06,445.5491417249724
2005-01-07,463.99905481109647
2005-01-10,463.59900109929816
2005-01-11,466.9945991070156
2005-01-12,472.1350605995358
2005-01-13,468.4663542512182
2005-01-14,465.9135811376604
2005-01-17,452.97979391345234
2005-01-18,456.13313153485666
2005-01-19,457.5533772042837
2005-01-20,451.7665608232701
2005-01-21,449.51225145368784
2005-01-24,450.2007090153767
2005-01-25,442.9781715494283
2005-01-26,455.2074510316081
2005-01-27,447.02196235279945
2005-01-28,451.1499534522825
2005-01-31,450.41197256893213
2005-02-01,457.5937116300622
2005-02-02,460.0603116686662
2005-02-03,455.7212693632669
2005-02-04,446.0473562023642
2005-02-07,445.02008023376374
2005-02-08,442.5577493373457
2005-02-09,446.8015334697357
2005-02-10,447.63460917929194
2005-02-11,457.23118987790593
2005-02-14,463.2907986228087
2005-02-15,464.18479845655725
2005-02-16,463.6848831883939
2005-02-17,467.4495772689821
2005-02-18,468.04979582030967
2005-02-21,468.2307268438113
2005-02-22,474.40880612662744
2005-02-23,472.9247713142951
2005-02-24,474.80150936866886
2005-02-25,475.9966937209547
2005-02-28,481.6033490580638
2005-03-01,482.91093964487163
2005-03-02,470.58951060544746
2005-03-03,469.2570482071649
2005-03-04,472.7721772623381
2005-03-07,468.5556792420161
2005-03-08,473.35508721179514
2005-03-09,466.2774437459455
2005-03-10,468.9130271746648
2005-03-11,468.67550696639876
2005-03-14,463.18177964053314
2005-03-15,458.62198102223186
2005-03-16,463.7642224612656
2005-03-17,462.14099015385295
2005-03-18,457.81302779525305
2005-03-21,449.47834910946665
2005-03-22,466.977447551029
2005-03-23,462.25412469235465
2005-03-24,452.40768158451556
2005-03-25,452.40768158451556
2005-03-28,450.3857124745683
2005-03-29,439.90302288603885
2005-03-30,435.9182488650838
2005-03-31,438.60397968477315
2005-04-01,436.8471425320328
2005-04-04,430.87239831676897
2005-04-05,430.1745459282614
2005-04-06,432.04168789170546
2005-04-07,432.67645569944347
2005-04-08,432.2681726287183
2005-04-11,433.7019769093687
2005-04-12,429.28431854796236
2005-04-13,426.7261300856587
2005-04-14,422.7226670170874
2005-04-15,427.15514284074845
2005-04-18,427.0707231043662
2005-04-19,424.3191258965429
2005-04-20,426.4663021211281
2005-04-21,428.54244312369906
2005-04-22,429.85816361660636
2005-04-25,425.45582629393834
2005-04-26,424.90965211066293
2005-04-27,424.66243628798526
2005-04-28,422.3197335072952
2005-04-29,423.9606525498372
2005-05-02,421.8538755883959
2005-05-03,424.34275050064315
2005-05-04,427.80868994160164
2005-05-05,425.44695936761593
2005-05-06,421.03352697471723
2005-05-09,420.1763721258888
2005-05-10,419.6501859347297
2005-05-11,417.047542292678
2005-05-12,415.4186802011705
2005-05-13,414.23412656342225
2005-05-16,416.2856827379629
2005-05-17,431.13256122416703
2005-05-18,430.0897784413914
2005-05-19,422.071909006207
2005-05-20,422.9887063919848
2005-05-23,423.79596278559114
2005-05-24,424.6205005107652
2005-05-25,425.3315770761679
2005-05-26,422.92942600248966
2005-05-27,426.21570383501216
2005-05-30,424.9532839872968
2005-05-31,419.0381883191239
2005-06-01,415.28293951105866
2005-06-02,416.33736771556266
2005-06-03,413.65204218909935
2005-06-06,413.4201317493934
2005-06-07,412.70721947872755
2005-06-08,415.078084287682
2005-06-09,404.73537849078815
2005-06-10,404.7167046185181
2005-06-13,402.7206827006004
2005-06-14,404.1250292514565
2005-06-15,406.63385239191626
2005-06-16,406.1871995320527
2005-06-17,409.0753807887392
2005-06-20,405.8756626310203
2005-06-21,405.65977721108754
2005-06-22,404.42511172633004
2005-06-23,402.00911953242843
2005-06-24,403.29809721827525
2005-06-27,405.57475830719517
2005-06-28,404.8948862998013
2005-06-29,405.3589895775702
2005-06-30,406.07999449228356
2005-07-01,400.74038715085584
2005-07-04,398.27392321367427
2005-07-05,400.4144640950697
2005-07-06,403.11827656238125
2005-07-07,403.41013187812763
2005-07-08,404.65023348640756
2005-07-11,406.6438314930265
2005-07-12,410.2717073980099
2005-07-13,408.49647158897807
2005-07-14,409.7863840753299
2005-07-15,410.0020658496343
2005-07-18,410.35430250487866
2005-07-19,407.8058329845746
2005-07-20,409.95179509527526
2005-07-21,414.06457383478624
2005-07-22,413.7905716304319
2005-07-25,411.6706102928424
2005-07-26,410.7933643326806
2005-07-27,413.1170158865216
2005-07-28,416.105065911043
2005-07-29,419.23476039174403
2005-08-01,420.98303268057174
2005-08-02,421.9809182044128
2005-08-03,426.33599549024143
2005-08-04,427.50531657673736
2005-08-05,426.8477776211342
2005-08-08,426.5280004139985
2005-08-09,426.6633220753064
2005-08-10,425.8557834356243
2005-08-11,428.1443127003882
2005-08-12,424.67703626978476
2005-08-15,422.5548136815217
2005-08-16,421.4121021284533
2005-08-17,421.26972425145044
2005-08-18,416.1137400916582
2005-08-19,414.9689507523617
2005-08-22,417.58259290590354
2005-08-23,416.5112283331317
2005-08-24,418.35518347663407
2005-08-25,419.0136581604941
2005-08-26,422.42623938578345
2005-08-29,421.77285426356
2005-08-30,419.5713678548712
2005-08-31,424.9303034372266
2005-09-01,428.137042146595
2005-09-02,431.22756252726225
2005-09-05,430.3992822235169
2005-09-06,428.3982281005221
2005-09-07,428.9933143073823
2005-09-08,427.8709432828235
2005-09-09,430.07593484596293
2005-09-12,426.7130384970478
2005-09-13,427.1310711597335
2005-09-14,429.20253563636163
2005-09-15,427.02745259528723
2005-09-16,429.4081929502006
2005-09-19,427.7335170641662
2005-09-20,429.20854369685793
2005-09-21,433.0442007460093
2005-09-22,431.5998370310016
2005-09-23,429.69895463293466
2005-09-26,428.233186849383
2005-09-27,422.2890783395893
2005-09-28,421.5767520708103
2005-09-29,423.63732319521284
2005-09-30,430.1365364220783
2005-10-03,424.7923067888036
2005-10-04,428.3175713593552
2005-10-05,428.39330245602184
2005-10-06,433.83065422907356
2005-10-07,432.2243308440539
2005-10-10,431.25734315376894
2005-10-11,431.19747286300606
2005-10-12,433.3021013240028
2005-10-13,429.6448737676096
2005-10-14,432.22537286581445
2005-10-17,434.6480504884196
2005-10-18,430.20621156987795
2005-10-19,434.32079976086726
2005-10-20,435.0018237405801
2005-10-21,434.1999273793409
2005-10-24,429.7454345021795
2005-10-25,431.9895061110016
2005-10-26,430.90361711208146
2005-10-27,434.5182997255039
2005-10-28,433.01465679984284
2005-10-31,430.03391254930244
2005-11-01,429.94723863023717
2005-11-02,432.30353274352325
2005-11-03,430.5119762373025
2005-11-04,426.4094062661169
2005-11-07,428.38296190835575
2005-11-08,427.5433863737137
2005-11-09,427.1045406118419
2005-11-10,428.8082415662621
2005-11-11,429.5609769674637
2005-11-14,435.8377284146671
2005-11-15,439.3935222005549
2005-11-16,434.2913913450879
2005-11-17,436.18109905919914
2005-11-18,434.9748997094923
2005-11-21,432.23169645490276
2005-11-22,427.6698877894021
2005-11-23,432.8382083800061
2005-11-24,432.91304253817526
2005-11-25,437.76565252419596
2005-11-28,439.00421270051925
2005-11-29,435.6728032095184
2005-11-30,436.29351163232513
2005-12-01,435.2307079548315
2005-12-02,437.99532486463636
2005-12-05,440.3771076965537
2005-12-06,441.7641099249823
2005-12-07,442.4928433971147
2005-12-08,455.17746517429845
2005-12-09,459.1892663325723
2005-12-12,458.6027270636516
2005-12-13,458.1135229029399
2005-12-14,459.2625820571963
2005-12-15,453.794720798496
2005-12-16,454.19721235245356
2005-12-19,456.68392480441264
2005-12-20,460.19244142883764
2005-12-21,456.08071899058496
2005-12-22,456.5477061952059
2005-12-23,457.2887386260976
2005-12-26,457.2887386260976
