Date,FM LATIN AMERICA & CARIBBEAN INDEX
2009-09-28,1381.2935683315575
2009-09-29,1384.449936991684
2009-09-30,1386.3049408813968
2009-10-01,1364.2705071631667
2009-10-02,1363.3538526646005
2009-10-05,1403.0607812696492
2009-10-06,1430.435100352827
2009-10-07,1416.4383457558283
2009-10-08,1448.3245670794777
2009-10-09,1473.4939492670785
2009-10-12,1503.479284026308
2009-10-13,1493.6629787780685
2009-10-14,1499.6060573520026
2009-10-15,1493.0938881441762
2009-10-16,1477.744268387069
2009-10-19,1505.5674293405184
2009-10-20,1506.6039124754898
2009-10-21,1506.3909091364433
2009-10-22,1534.040397909368
2009-10-23,1529.1869030006867
2009-10-26,1507.4994687076387
2009-10-27,1505.179880637667
2009-10-28,1458.113489338168
2009-10-29,1492.1720628202404
2009-10-30,1460.6741861049168
2009-11-02,1516.9281771461979
2009-11-03,1517.644663954954
2009-11-04,1522.434973980642
2009-11-05,1526.6362489532598
2009-11-06,1542.2864150839437
2009-11-09,1554.1083135802114
2009-11-10,1538.1824287487616
2009-11-11,1525.08543281825
2009-11-12,1506.4767838440432
2009-11-13,1506.996011170113
2009-11-16,1500.0527789132263
2009-11-17,1493.9551105325756
2009-11-18,1485.1538831992912
2009-11-19,1449.51013005402
2009-11-20,1440.104820605915
2009-11-23,1452.9329463999115
2009-11-24,1468.4375743554103
2009-11-25,1473.586291960376
2009-11-26,1468.492583175285
2009-11-27,1436.5239821368104
2009-11-30,1414.0825726530913
2009-12-01,1446.795243817154
2009-12-02,1450.3820363646641
2009-12-03,1445.9858058109053
2009-12-04,1441.924833130092
2009-12-07,1447.646676941187
2009-12-08,1432.7925023436171
2009-12-09,1427.9962418076668
2009-12-10,1433.4794404649813
2009-12-11,1435.6619954816822
2009-12-14,1450.761496485536
2009-12-15,1448.0563117420738
2009-12-16,1463.1908307571925
2009-12-17,1445.5641233830738
2009-12-18,1443.4127392376654
2009-12-21,1447.716177426075
2009-12-22,1454.5265059275305
2009-12-23,1444.5022417788434
2009-12-24,1439.3271342203097
2009-12-25,1439.3271342203097
2009-12-28,1450.6676775484198
2009-12-29,1452.8621904272015
2009-12-30,1455.749382229546
2009-12-31,1469.699869548879
2010-01-01,1469.699869548879
2010-01-04,1509.5906083700734
2010-01-05,1534.360964522837
2010-01-06,1510.0580265257
2010-01-07,1522.9461698410244
2010-01-08,1514.681863736297
2010-01-11,1508.2247983458271
2010-01-12,1490.8624516820505
2010-01-13,1501.3378408200053
2010-01-14,1517.5030943666388
2010-01-15,1510.2163405630745
2010-01-18,1510.7601845467445
2010-01-19,1510.3096732329195
2010-01-20,1493.9339894464804
2010-01-21,1477.9146830204252
2010-01-22,1457.705279223161
2010-01-25,1445.162159914716
2010-01-26,1434.9432254297885
2010-01-27,1422.686592669612
2010-01-28,1424.2128224948835
2010-01-29,1432.2200271917911
2010-02-01,1437.2892317556568
2010-02-02,1446.628597033799
2010-02-03,1425.3105120524579
2010-02-04,1379.4678885581793
2010-02-05,1372.1729830683728
2010-02-08,1366.017331020525
2010-02-09,1368.369079763601
2010-02-10,1366.3012265610553
2010-02-11,1391.270161901306
2010-02-12,1402.522980028587
2010-02-15,1403.1448131458299
2010-02-16,1434.2961024952433
2010-02-17,1435.4792610713369
2010-02-18,1439.2511794160544
2010-02-19,1436.7931485844751
2010-02-22,1439.8004206234746
2010-02-23,1406.0075843376012
2010-02-24,1395.8632713851737
2010-02-25,1371.982685026171
2010-02-26,1378.4320089358534
2010-03-01,1399.2917593358018
2010-03-02,1412.4500458659254
2010-03-03,1416.8148361897722
2010-03-04,1425.1737756298076
2010-03-05,1436.0401234645115
2010-03-08,1449.3698536105067
2010-03-09,1457.8734145241338
2010-03-10,1466.2067681790181
2010-03-11,1458.7172090076044
2010-03-12,1462.4164568094448
2010-03-15,1458.0931038204842
2010-03-16,1469.129042023485
2010-03-17,1483.8353187947655
2010-03-18,1473.0683729568684
2010-03-19,1471.882054550393
2010-03-22,1497.9563805121966
2010-03-23,1544.234153104515
2010-03-24,1551.6992867970978
2010-03-25,1557.2585060047509
2010-03-26,1543.4803334747805
2010-03-29,1566.0836223557246
2010-03-30,1547.733325401025
2010-03-31,1533.2144865898335
2010-04-01,1535.3939515138995
2010-04-02,1535.3939515138995
2010-04-05,1558.1617025529563
2010-04-06,1580.1420579781095
2010-04-07,1576.8757809918354
2010-04-08,1572.8695586731012
2010-04-09,1599.007416134241
2010-04-12,1612.8299611267419
2010-04-13,1613.8658034017185
2010-04-14,1615.5019962486415
2010-04-15,1613.3376513482012
2010-04-16,1591.794928618283
2010-04-19,1589.9255103658804
2010-04-20,1592.1733415867125
2010-04-21,1581.1577420192912
2010-04-22,1589.7778276780289
2010-04-23,1582.0262343114266
2010-04-26,1570.4799361857474
2010-04-27,1533.5346787328876
2010-04-28,1531.4816840968274
2010-04-29,1552.1365176880447
2010-04-30,1540.2197941598456
2010-05-03,1568.2007472681541
2010-05-04,1523.869123128148
2010-05-05,1490.5244188557565
2010-05-06,1418.2764558128451
2010-05-07,1407.7898839907466
2010-05-10,1506.187820077412
2010-05-11,1494.4279503341188
2010-05-12,1501.5129304586164
2010-05-13,1493.9545033699326
2010-05-14,1449.4228239425963
2010-05-17,1428.2156695489546
2010-05-18,1435.9371203796397
2010-05-19,1424.8586221770886
2010-05-20,1379.0699446508233
2010-05-21,1384.8264408114999
2010-05-24,1376.3652860273216
2010-05-25,1333.9790957887287
2010-05-26,1319.4968412015205
2010-05-27,1406.5169152816964
2010-05-28,1406.2997709890144
2010-05-31,1405.770342655416
2010-06-01,1418.852259100326
2010-06-02,1449.3599254382145
2010-06-03,1470.2457291481064
2010-06-04,1439.8781251729065
2010-06-07,1431.2508938673934
2010-06-08,1436.1648714082219
2010-06-09,1449.5194997761673
2010-06-10,1470.6384606763356
2010-06-11,1490.6397536108914
2010-06-14,1498.611892311005
2010-06-15,1537.5942943528032
2010-06-16,1542.2926696753716
2010-06-17,1535.964625177893
2010-06-18,1546.139486858161
2010-06-21,1552.1151579398456
2010-06-22,1561.5727007011574
2010-06-23,1547.584807548235
2010-06-24,1531.403526490901
2010-06-25,1533.677056402671
2010-06-28,1517.9262118516424
2010-06-29,1468.3014922335801
2010-06-30,1464.6046842546598
2010-07-01,1463.222984169697
2010-07-02,1462.4270003698853
2010-07-05,1462.4963883985504
2010-07-06,1477.9460821286352
2010-07-07,1513.6395300806962
2010-07-08,1534.4997678543768
2010-07-09,1560.1511335052983
2010-07-12,1534.3116314774386
2010-07-13,1557.2588191722766
2010-07-14,1570.2649941172665
2010-07-15,1560.8282336180116
2010-07-16,1538.9016835970854
2010-07-19,1555.7167228624937
2010-07-20,1593.5353874815512
2010-07-21,1600.93246483673
2010-07-22,1619.9283692049653
2010-07-23,1632.2755172328173
2010-07-26,1648.9027584819692
2010-07-27,1655.3773542412541
2010-07-28,1643.8338486460123
2010-07-29,1659.6394437956594
2010-07-30,1651.6057033627706
2010-08-02,1693.4348468452552
2010-08-03,1671.5979845936629
2010-08-04,1694.6536481676433
2010-08-05,1735.6296631030173
2010-08-06,1745.5987551203737
2010-08-09,1762.8263966739473
2010-08-10,1761.2714981057793
2010-08-11,1734.3139587240669
2010-08-12,1734.7309083091125
2010-08-13,1740.1737728624512
2010-08-16,1757.2337876056954
2010-08-17,1767.5262553419038
2010-08-18,1806.2895113942247
2010-08-19,1784.2462725592732
2010-08-20,1791.9945015381095
2010-08-23,1759.2315394892628
2010-08-24,1683.9697919323746
2010-08-25,1698.9723007158918
2010-08-26,1702.929543827688
2010-08-27,1699.1195267540827
2010-08-30,1690.3999794108804
2010-08-31,1704.30715713553
2010-09-01,1742.8915116511557
2010-09-02,1745.6957201804778
2010-09-03,1745.7916439046141
2010-09-06,1746.8357426573862
2010-09-07,1736.9723240528288
2010-09-08,1736.6424703971666
2010-09-09,1768.4829767532
2010-09-10,1776.0897807084884
2010-09-13,1802.109643461524
2010-09-14,1808.3419061451789
2010-09-15,1782.8422021189601
2010-09-16,1772.0185943549393
2010-09-17,1794.3624377841638
2010-09-20,1843.4878541120963
2010-09-21,1851.5446167774323
2010-09-22,1848.9257044336
2010-09-23,1859.822755514099
2010-09-24,1939.1332401356763
2010-09-27,1925.64369208933
2010-09-28,1976.4429206915197
2010-09-29,1956.1564177042376
2010-09-30,1931.3928337530433
2010-10-01,1948.642615115836
2010-10-04,1934.37254508984
2010-10-05,1976.438338942652
2010-10-06,1951.8561717783384
2010-10-07,1917.9529364321756
2010-10-08,1948.5632493466817
2010-10-11,1949.1639914201178
2010-10-12,1953.8520094733394
2010-10-13,1987.7264093292072
2010-10-14,1986.3204036144957
2010-10-15,1988.4391574335941
2010-10-18,1984.861069588515
2010-10-19,1980.7992500147166
2010-10-20,2039.1932452441063
2010-10-21,2052.8955746556544
2010-10-22,2054.821156551347
2010-10-25,2115.992657780028
2010-10-26,2098.798570960705
2010-10-27,2224.115142916303
2010-10-28,2162.923549492294
2010-10-29,2184.1692904477486
2010-11-01,2187.5360778015643
2010-11-02,2227.8806566696085
2010-11-03,2279.047788731181
2010-11-04,2382.391414884107
2010-11-05,2356.119359026645
2010-11-08,2302.2340882532853
2010-11-09,2268.478653178824
2010-11-10,2320.350122645634
2010-11-11,2295.790693118356
2010-11-12,2248.2455300176994
2010-11-15,2273.1315945304927
2010-11-16,2190.1074779894243
2010-11-17,2196.468221015927
2010-11-18,2248.7689109563275
2010-11-19,2264.3427148140095
2010-11-22,2290.8688114123333
2010-11-23,2232.8558667598745
2010-11-24,2287.3318368619775
2010-11-25,2288.159255986081
2010-11-26,2274.3053861896356
2010-11-29,2267.485570058185
2010-11-30,2249.438391265908
2010-12-01,2309.3392346091327
2010-12-02,2334.224531109782
2010-12-03,2321.321926499279
2010-12-06,2353.9065291326174
2010-12-07,2335.403142850572
2010-12-08,2332.8832306161376
2010-12-09,2344.6656781223246
2010-12-10,2383.955648684774
2010-12-13,2381.270542429643
2010-12-14,2367.547211198756
2010-12-15,2310.5190017981477
2010-12-16,2306.9131368058083
2010-12-17,2305.460627135077
2010-12-20,2325.153151974374
2010-12-21,2333.5413889024912
2010-12-22,2343.608480631831
2010-12-23,2330.2755769014957
2010-12-24,2326.9940172886445
2010-12-27,2318.446789672547
2010-12-28,2313.625032447974
2010-12-29,2328.4660199938994
2010-12-30,2343.1955035592578
2010-12-31,2358.6683716740235
2011-01-03,2412.813497304416
2011-01-04,2411.1388524392796
2011-01-05,2377.994805812125
2011-01-06,2383.748503328128
2011-01-07,2379.276377773025
2011-01-10,2367.894565801781
2011-01-11,2369.122548136833
2011-01-12,2382.359710170878
2011-01-13,2355.5785471355844
2011-01-14,2339.198977765644
2011-01-17,2339.0462718812264
2011-01-18,2386.4445882851346
2011-01-19,2441.506921179269
2011-01-20,2426.456168097682
2011-01-21,2417.5695121109525
2011-01-24,2406.559088128562
2011-01-25,2388.2082382651
2011-01-26,2418.2516052521382
2011-01-27,2399.5806930220956
2011-01-28,2344.8927062823145
2011-01-31,2363.324925322605
2011-02-01,2366.2434399374665
2011-02-02,2357.4415146039287
2011-02-03,2353.41567784472
2011-02-04,2320.5784699411147
2011-02-07,2300.6963990145405
2011-02-08,2316.557912903379
2011-02-09,2286.9973899922643
2011-02-10,2231.143278727033
2011-02-11,2249.505457349236
2011-02-14,2281.008070714634
2011-02-15,2258.059747918585
2011-02-16,2269.7616512087384
2011-02-17,2254.905065022444
2011-02-18,2267.447561853561
2011-02-21,2270.0114998756553
2011-02-22,2241.2977599804167
2011-02-23,2166.1519311394727
2011-02-24,2155.9085217639126
2011-02-25,2198.9187316381945
2011-02-28,2203.905197938212
2011-03-01,2180.227262453472
2011-03-02,2150.840600507956
2011-03-03,2202.710180524399
2011-03-04,2205.0901687905434
2011-03-07,2194.8127931679724
2011-03-08,2204.9402595762413
2011-03-09,2195.6964268286065
2011-03-10,2155.278172057228
2011-03-11,2151.3313399277504
2011-03-14,2134.004827148499
2011-03-15,2102.796597217773
2011-03-16,2062.5792512023277
2011-03-17,2096.1861515197443
2011-03-18,2109.6553062930293
2011-03-21,2133.4187022234223
2011-03-22,2122.548307720135
2011-03-23,2117.1220216162787
2011-03-24,2140.91547219399
2011-03-25,2122.766492116719
2011-03-28,2130.61913075891
2011-03-29,2126.2729717567613
2011-03-30,2156.3587430044954
2011-03-31,2139.8515806283926
2011-04-01,2192.3235930907836
2011-04-04,2242.2211821404812
2011-04-05,2257.1040766047527
2011-04-06,2255.744410048679
2011-04-07,2226.0364742543916
2011-04-08,2232.0499476449404
2011-04-11,2209.1286648057967
2011-04-12,2188.0413333684833
2011-04-13,2186.4197533377146
2011-04-14,2157.3307904258522
2011-04-15,2152.599980658699
2011-04-18,2103.7411275732375
2011-04-19,2108.988421586558
2011-04-20,2129.4129040602875
2011-04-21,2138.52310110443
2011-04-22,2138.52310110443
2011-04-25,2133.803673625847
2011-04-26,2115.7504112094293
2011-04-27,2106.594888883843
2011-04-28,2090.918164475519
2011-04-29,2111.828452382289
2011-05-02,2104.0179163328467
2011-05-03,2097.9439260257263
2011-05-04,2091.2841636823587
2011-05-05,2079.7984407686336
2011-05-06,2084.5585132933343
2011-05-09,2140.9096247431025
2011-05-10,2215.7306258499275
2011-05-11,2168.040394675669
2011-05-12,2160.882535851307
2011-05-13,2134.0446662855024
2011-05-16,2119.883120732703
2011-05-17,2132.3132327855237
2011-05-18,2168.502807644009
2011-05-19,2161.5783360362475
2011-05-20,2149.818777564397
2011-05-23,2120.868045748255
2011-05-24,2120.7946037166103
2011-05-25,2125.4112970562282
2011-05-26,2136.2696902923403
2011-05-27,2146.581233007223
2011-05-30,2146.581233007223
2011-05-31,2151.071628544925
2011-06-01,2080.127096692583
2011-06-02,2079.7632095267636
2011-06-03,2081.182803610162
2011-06-06,2063.866869247056
2011-06-07,2063.5779007991364
2011-06-08,2039.7242509076455
2011-06-09,2080.9995319102686
2011-06-10,2067.8172282976693
2011-06-13,2080.8086375787097
2011-06-14,2118.348607996472
2011-06-15,2105.9662184655363
2011-06-16,2079.043828027
2011-06-17,2134.2933844811696
2011-06-20,2149.0327807199415
2011-06-21,2169.5156196019298
2011-06-22,2148.66536222435
2011-06-23,2148.812054429914
2011-06-24,2129.9469858957323
2011-06-27,2147.4049498801865
2011-06-28,2179.0149402694383
2011-06-29,2216.783554560849
2011-06-30,2254.9914291403825
2011-07-01,2292.043300138925
2011-07-04,2292.043300138925
2011-07-05,2305.466376661834
2011-07-06,2318.5024184248678
2011-07-07,2317.9192944439023
2011-07-08,2304.370086624697
2011-07-11,2255.24032227017
2011-07-12,2202.788309667767
2011-07-13,2213.532292672478
2011-07-14,2195.376236803141
2011-07-15,2210.4735483061395
2011-07-18,2160.702267761011
2011-07-19,2158.0553963391344
2011-07-20,2169.488167109802
2011-07-21,2216.5033178327903
2011-07-22,2215.945154227939
2011-07-25,2207.969768594066
2011-07-26,2202.9678386916084
2011-07-27,2165.255201032023
2011-07-28,2162.2256860644693
2011-07-29,2174.7010195490116
2011-08-01,2182.029238931727
2011-08-02,2156.9078658636913
2011-08-03,2133.1461693012734
2011-08-04,2007.4436805487035
2011-08-05,1998.6896356196312
2011-08-08,1799.1645382799327
2011-08-09,1892.1730916445415
2011-08-10,1865.9917801640206
2011-08-11,1929.3224966632422
2011-08-12,1926.1450254533825
2011-08-15,1971.2483343604194
2011-08-16,1956.9799594204226
2011-08-17,1970.535910476156
2011-08-18,1883.866138873328
2011-08-19,1837.7730398060287
2011-08-22,1842.783803944665
2011-08-23,1885.40399232333
2011-08-24,1894.6387113930996
2011-08-25,1849.425672586292
2011-08-26,1869.1426225529683
2011-08-29,1891.937437129974
2011-08-30,1912.4316977101714
2011-08-31,1916.715233165705
2011-09-01,1889.0855403511157
2011-09-02,1845.1096061109492
2011-09-05,1845.1096061109492
2011-09-06,1799.1172942797805
2011-09-07,1840.4470280668968
2011-09-08,1789.6184486582497
2011-09-09,1730.1190783479847
2011-09-12,1701.4571237549692
2011-09-13,1718.358965231169
2011-09-14,1762.424898254077
2011-09-15,1766.55617900224
2011-09-16,1776.5767602396809
2011-09-19,1737.0462079963795
2011-09-20,1740.0778661053123
2011-09-21,1693.6068988962775
2011-09-22,1579.8773362461063
2011-09-23,1594.9534985361506
2011-09-26,1598.605541962027
2011-09-27,1649.1813790425817
2011-09-28,1592.874242639349
2011-09-29,1589.249818351522
2011-09-30,1539.452586702919
2011-10-03,1474.161464924912
2011-10-04,1499.5796205355323
2011-10-05,1534.5504070685085
2011-10-06,1575.3169595579848
2011-10-07,1560.9474492843956
2011-10-10,1641.8742882060221
2011-10-11,1638.2902344705765
2011-10-12,1672.4015358249305
2011-10-13,1673.8251512339225
2011-10-14,1727.8686428281524
2011-10-17,1690.8907886193476
2011-10-18,1687.8634734290274
2011-10-19,1664.0281872705564
2011-10-20,1638.3813928553789
2011-10-21,1697.904282854636
2011-10-24,1721.3350892430808
2011-10-25,1691.3445804342214
2011-10-26,1669.5057961550337
2011-10-27,1707.8354468520995
2011-10-28,1675.8552732150683
2011-10-31,1567.169876585954
2011-11-01,1517.484116083085
2011-11-02,1537.903409656555
2011-11-03,1535.6488603004775
2011-11-04,1526.6742716793503
2011-11-07,1537.1005849307192
2011-11-08,1631.549740519201
2011-11-09,1585.2513308274538
2011-11-10,1611.841617103457
2011-11-11,1641.333066794785
2011-11-14,1622.6638919142915
2011-11-15,1633.4613783878851
2011-11-16,1610.3695709194942
2011-11-17,1565.85448677732
2011-11-18,1563.0500966811774
2011-11-21,1514.7574173296973
2011-11-22,1513.6151378467846
2011-11-23,1472.5013308821567
2011-11-24,1472.5013308821567
2011-11-25,1459.882825822468
2011-11-28,1488.0439447142592
2011-11-29,1492.3175878304164
2011-11-30,1559.7811757733741
2011-12-01,1559.7310704999286
2011-12-02,1554.4391853591956
2011-12-05,1578.1375362644405
2011-12-06,1579.1813812353362
2011-12-07,1571.0234019928437
2011-12-08,1509.6415429590827
2011-12-09,1552.7470070730376
2011-12-12,1550.4839662883687
2011-12-13,1511.136616847176
2011-12-14,1482.2648146150118
2011-12-15,1480.7404216455932
2011-12-16,1487.369981965728
2011-12-19,1447.9694660953498
2011-12-20,1485.5506073584484
2011-12-21,1497.1207126048885
2011-12-22,1508.8784956915738
2011-12-23,1519.3340424222235
2011-12-26,1519.3340424222235
2011-12-27,1523.2945662246686
2011-12-28,1494.7679410157261
2011-12-29,1524.6830771224497
2011-12-30,1498.6358344106573
2012-01-02,1498.6358344106573
2012-01-03,1559.5188752723586
2012-01-04,1629.1593508343742
2012-01-05,1627.742294321989
2012-01-06,1660.767347255097
2012-01-09,1669.6525186041513
2012-01-10,1700.6882057716127
2012-01-11,1688.4916893983698
2012-01-12,1709.1633585890502
2012-01-13,1674.8402492615483
2012-01-16,1674.8402492615483
2012-01-17,1687.9378601131953
2012-01-18,1742.5594311126576
2012-01-19,1782.1463762517085
2012-01-20,1804.8260334345239
2012-01-23,1837.4042591882287
2012-01-24,1844.20152807336
2012-01-25,1855.4772299473968
2012-01-26,1851.3544889038244
2012-01-27,1816.3025903754753
2012-01-30,1706.1238867097768
2012-01-31,1696.7824356678775
2012-02-01,1708.6639339510077
2012-02-02,1719.1937452433751
2012-02-03,1646.8298997371255
2012-02-06,1642.1536033535565
2012-02-07,1599.8211221201996
2012-02-08,1657.154531173958
2012-02-09,1623.7875340267353
2012-02-10,1605.8973016750224
2012-02-13,1602.046881342819
2012-02-14,1555.1764410423862
2012-02-15,1543.1778257595065
2012-02-16,1567.305001639528
2012-02-17,1609.8065639712856
2012-02-20,1609.8065639712856
2012-02-21,1630.1111643689865
2012-02-22,1622.8265091204632
2012-02-23,1621.3183043779072
2012-02-24,1567.5701272549527
2012-02-27,1504.6762379121485
2012-02-28,1496.3773658259108
2012-02-29,1400.70128743337
2012-03-01,1481.0819480756923
2012-03-02,1461.882043303508
2012-03-05,1413.3123857420542
2012-03-06,1387.5138908106655
2012-03-07,1413.235033856271
2012-03-08,1427.7191555949707
2012-03-09,1394.2296857967267
2012-03-12,1358.9198873235243
2012-03-13,1386.0393531376455
2012-03-14,1394.816274559546
2012-03-15,1439.1566434425379
2012-03-16,1438.9513455805015
2012-03-19,1437.153073428181
2012-03-20,1414.3900317227867
2012-03-21,1479.844759235691
2012-03-22,1439.8311509751163
2012-03-23,1445.6708319671134
2012-03-26,1391.2091416031158
2012-03-27,1380.2293862449349
2012-03-28,1371.4744836023076
2012-03-29,1402.5130745794424
2012-03-30,1404.429395446351
2012-04-02,1298.532648454414
2012-04-03,1278.3982489809332
2012-04-04,1247.4869925170756
2012-04-05,1230.592859233051
2012-04-06,1230.592859233051
2012-04-09,1224.5520230733218
2012-04-10,1215.1868605657842
2012-04-11,1211.6234720566172
2012-04-12,1257.4404528374378
2012-04-13,1213.7768366396424
2012-04-16,1146.3673090326834
2012-04-17,1086.0109733684546
2012-04-18,962.2725855429894
2012-04-19,994.3773327151373
2012-04-20,999.3605278257397
2012-04-23,982.2232763977896
2012-04-24,985.6546073555317
2012-04-25,975.4509123800856
2012-04-26,977.5708572439121
2012-04-27,984.1775515678069
2012-04-30,986.9081563922939
2012-05-01,979.7720470349458
2012-05-02,967.2941586666092
2012-05-03,945.72460607195
2012-05-04,974.441924658185
2012-05-07,966.4760496115505
2012-05-08,990.6245000087125
2012-05-09,1015.2453556823982
2012-05-10,1005.8587325366004
2012-05-11,983.0205187163945
2012-05-14,923.0062726684935
2012-05-15,915.0433359668145
2012-05-16,875.3390936992763
2012-05-17,862.1412735108257
2012-05-18,854.0614682012762
2012-05-21,863.9970899020785
2012-05-22,862.4230432869462
2012-05-23,854.5680246478095
2012-05-24,876.4411738908381
2012-05-25,884.6342514701373
2012-05-28,884.6342514701373
2012-05-29,896.0692197703977
2012-05-30,846.1279785597477
2012-05-31,836.28378936595
2012-06-01,819.636869759366
2012-06-04,819.8913887689145
2012-06-05,819.3747259272905
2012-06-06,831.1306647669007
2012-06-07,805.277556109206
2012-06-08,797.1191569810574
2012-06-11,757.8986168081711
2012-06-12,728.7662378047465
2012-06-13,726.5310341372644
2012-06-14,725.250140311552
2012-06-15,727.0030086630568
2012-06-18,762.6131820457815
2012-06-19,779.3029483734794
2012-06-20,780.4674958232584
2012-06-21,755.4428001539766
2012-06-22,791.2460054589853
2012-06-25,755.7464318084618
2012-06-26,766.7942760943046
2012-06-27,771.8407844438001
2012-06-28,778.6519995066825
2012-06-29,805.6751417842935
2012-07-02,819.6381817123778
2012-07-03,845.9897536153143
2012-07-04,845.9897536153143
2012-07-05,822.8790728852777
2012-07-06,811.5177136098612
2012-07-09,791.7853769783874
2012-07-10,782.8846141621494
2012-07-11,808.3419799016818
2012-07-12,794.5800732421837
2012-07-13,800.9349405326524
2012-07-16,790.8812306373611
2012-07-17,794.5475293975311
2012-07-18,816.12017900546
2012-07-19,818.7387997098509
2012-07-20,794.3033001507566
2012-07-23,786.6636446397412
2012-07-24,779.1266909964016
2012-07-25,781.5073137689841
2012-07-26,791.0587229786282
2012-07-27,795.0613486757014
2012-07-30,797.8391412936382
2012-07-31,795.5141157335038
2012-08-01,780.8620040980436
2012-08-02,769.799468623049
2012-08-03,771.7994098008838
2012-08-06,793.0427502771872
2012-08-07,809.4245199402566
2012-08-08,818.0695254107599
2012-08-09,826.0167965068975
2012-08-10,835.6774078070704
2012-08-13,822.4550524096765
2012-08-14,830.6024550968646
2012-08-15,823.9461536478449
2012-08-16,828.1999647147039
2012-08-17,824.6532988223081
2012-08-20,818.6869506030076
2012-08-21,816.7236684796578
2012-08-22,807.8462069578305
2012-08-23,803.1806890658157
2012-08-24,808.6010645782108
2012-08-27,812.1000889328368
2012-08-28,814.4854031293024
2012-08-29,813.6418246135999
2012-08-30,801.6044597542506
2012-08-31,795.5743000338693
2012-09-03,795.5743000338693
2012-09-04,776.4112669893008
2012-09-05,775.1621659425281
2012-09-06,778.808256214078
2012-09-07,778.6612540466128
2012-09-10,763.9775235618325
2012-09-11,782.2721441486336
2012-09-12,791.8585896711953
2012-09-13,813.8788625289812
2012-09-14,827.9613599839781
2012-09-17,796.9029324445851
2012-09-18,808.0797420820196
2012-09-19,814.0434259433363
2012-09-20,829.9598847455205
2012-09-21,847.944429279682
2012-09-24,868.6894650150889
2012-09-25,844.7376310151801
2012-09-26,820.8915327977063
2012-09-27,820.8585787804327
2012-09-28,812.3849447550552
2012-10-01,823.0159443551537
2012-10-02,824.318855055536
2012-10-03,814.9930400004555
2012-10-04,822.7355064026954
2012-10-05,827.9982993046495
2012-10-08,810.2081425537991
2012-10-09,802.5345243881039
2012-10-10,789.5875851594719
2012-10-11,796.1264543945474
2012-10-12,790.893336153517
2012-10-15,793.8384281952234
2012-10-16,802.0890100186468
2012-10-17,816.3698649216591
2012-10-18,811.7028675085177
2012-10-19,802.5463316382582
2012-10-22,815.2521701770477
2012-10-23,788.9587093733052
2012-10-24,790.8555167555855
2012-10-25,789.807300463744
2012-10-26,776.5462014197806
2012-10-29,776.5462014197806
2012-10-30,776.5462014197806
2012-10-31,752.3235818608682
2012-11-01,752.308695078948
