Date,FM ex GCC
2002-12-30,217.66921822295208
2002-12-31,217.5518194564334
2003-01-01,217.5518194564334
2003-01-02,216.46702274254025
2003-01-03,218.19296753114838
2003-01-06,220.25994276845046
2003-01-07,219.3372473033132
2003-01-08,218.56446324515528
2003-01-09,220.2232882804468
2003-01-10,223.29393318601635
2003-01-13,225.0033128718585
2003-01-14,229.71504466914078
2003-01-15,230.10017360720389
2003-01-16,229.18419388903465
2003-01-17,227.44371546363433
2003-01-20,227.5440181066824
2003-01-21,228.45939190532965
2003-01-22,227.32244003165272
2003-01-23,227.25205228372522
2003-01-24,228.1988518381451
2003-01-27,226.53793664768952
2003-01-28,227.45600329669108
2003-01-29,229.1557383604721
2003-01-30,227.88027543042946
2003-01-31,228.17142406686358
2003-02-03,228.61783296223857
2003-02-04,230.4792094951805
2003-02-05,230.93173729449876
2003-02-06,230.80459284630277
2003-02-07,230.58219389157324
2003-02-10,228.91482825207547
2003-02-11,227.9624918074204
2003-02-12,228.10677700973784
2003-02-13,230.7937313670868
2003-02-14,225.8467689834704
2003-02-17,233.27349465805588
2003-02-18,233.73430852840235
2003-02-19,233.93711518527417
2003-02-20,232.26233449262412
2003-02-21,230.9449720862386
2003-02-24,227.28424409686542
2003-02-25,224.97206747491916
2003-02-26,223.98227832902558
2003-02-27,223.19855374098003
2003-02-28,225.1275983134984
2003-03-03,228.24100906663705
2003-03-04,228.97577861611146
2003-03-05,229.1921266015163
2003-03-06,228.08741862889494
2003-03-07,227.3162772726159
2003-03-10,227.35717630908084
2003-03-11,226.2395086503951
2003-03-12,224.7428784893239
2003-03-13,224.67876555623903
2003-03-14,225.37004676164102
2003-03-17,222.7653793204854
2003-03-18,223.53115730850857
2003-03-19,220.28789381776392
2003-03-20,220.9446799090955
2003-03-21,220.96105196651445
2003-03-24,223.29420728606001
2003-03-25,222.04283259670072
2003-03-26,222.67003900680842
2003-03-27,224.19862464521083
2003-03-28,222.93857422144245
2003-03-31,222.489374294061
2003-04-01,222.3272566153986
2003-04-02,221.43701746370576
2003-04-03,221.75728910939168
2003-04-04,220.2078521529809
2003-04-07,220.6578466230234
2003-04-08,222.59300397570422
2003-04-09,222.1706975634734
2003-04-10,222.68080343811732
2003-04-11,225.82047526240115
2003-04-14,230.67516443712202
2003-04-15,230.87887478513497
2003-04-16,231.74709395838335
2003-04-17,232.93670846964076
2003-04-18,232.37243515018045
2003-04-21,231.81931442635417
2003-04-22,232.54089865156476
2003-04-23,232.56398192648751
2003-04-24,231.95308372601102
2003-04-25,231.24975146557904
2003-04-28,231.5014058890028
2003-04-29,233.6426754149796
2003-04-30,236.94067712513632
2003-05-01,238.08031345258706
2003-05-02,236.36811391568668
2003-05-05,238.16708430477902
2003-05-06,239.40064169157802
2003-05-07,240.71423745906662
2003-05-08,240.45353995540816
2003-05-09,243.80132603155667
2003-05-12,243.7508675663705
2003-05-13,243.47726183728847
2003-05-14,241.5713797601183
2003-05-15,241.77899405870804
2003-05-16,243.03693039294646
2003-05-19,244.79940922747036
2003-05-20,246.12443304014502
2003-05-21,247.6871808080068
2003-05-22,248.03582281329028
2003-05-23,249.03005801633216
2003-05-26,249.38316799401747
2003-05-27,250.7927578279226
2003-05-28,250.1710959327057
2003-05-29,252.54372036321033
2003-05-30,250.90547029604687
2003-06-02,251.26213383273065
2003-06-03,250.27699993219213
2003-06-04,249.47078228607919
2003-06-05,250.75759806479607
2003-06-06,247.34822642112687
2003-06-09,247.01535434748828
2003-06-10,246.68258920982953
2003-06-11,248.71950976181463
2003-06-12,246.77675252213038
2003-06-13,247.14560150232973
2003-06-16,249.9520138414453
2003-06-17,251.64214754691068
2003-06-18,251.45504123350867
2003-06-19,252.59663180924628
2003-06-20,250.44056948576608
2003-06-23,248.7497239693714
2003-06-24,248.13417472513873
2003-06-25,248.01869365356265
2003-06-26,246.34737064751653
2003-06-27,248.11503156032455
2003-06-30,249.6133813376114
2003-07-01,250.44280785490852
2003-07-02,247.36545888341456
2003-07-03,248.1958439521276
2003-07-04,249.3072018582098
2003-07-07,249.31780525788474
2003-07-08,250.22053956893907
2003-07-09,249.4241505050572
2003-07-10,250.304905306559
2003-07-11,251.00744039996277
2003-07-14,251.1814527847211
2003-07-15,251.77231171532634
2003-07-16,250.90495471958175
2003-07-17,250.6134309377564
2003-07-18,249.97831144634384
2003-07-21,249.91044545148517
2003-07-22,251.29443405154217
2003-07-23,251.95380734302483
2003-07-24,251.8110648114222
2003-07-25,252.93863235981863
2003-07-28,253.01677301274773
2003-07-29,253.2584641936467
2003-07-30,251.32718706277535
2003-07-31,249.9393194383704
2003-08-01,250.56094658635598
2003-08-04,253.03765456675396
2003-08-05,253.56579975955236
2003-08-06,252.1807897742669
2003-08-07,251.6729682040178
2003-08-08,253.26061259441238
2003-08-11,253.95751850502072
2003-08-12,253.27970408161994
2003-08-13,254.97917445962702
2003-08-14,254.8182716205714
2003-08-15,254.7097282100048
2003-08-18,253.87589912589473
2003-08-19,253.6124469892829
2003-08-20,252.28056727290465
2003-08-21,255.36985072228742
2003-08-22,257.05798136248194
2003-08-25,258.77671205988446
2003-08-26,256.8334074897471
2003-08-27,253.4563072179952
2003-08-28,253.51080343645546
2003-08-29,252.88862632365448
2003-09-01,249.97106993353722
2003-09-02,252.22334918976495
2003-09-03,257.8481086883451
2003-09-04,260.63198116175437
2003-09-05,263.2040942045541
2003-09-08,263.64553898335396
2003-09-09,264.5772309476099
2003-09-10,264.5958912904733
2003-09-11,263.70942318426876
2003-09-12,264.8750782636588
2003-09-15,267.445161174999
2003-09-16,266.21455768346107
2003-09-17,266.11459814174634
2003-09-18,266.15563091125335
2003-09-19,266.86925993965167
2003-09-22,267.60705067910294
2003-09-23,265.5553014279112
2003-09-24,266.09528610040263
2003-09-25,267.3805327154824
2003-09-26,268.23966913043546
2003-09-29,270.1032848626746
2003-09-30,273.1911503702061
2003-10-01,273.77731189552776
2003-10-02,273.5511734966053
2003-10-03,271.9857437096408
2003-10-06,271.40856644922354
2003-10-07,276.96442701989264
2003-10-08,279.26488291333203
2003-10-09,279.01915855464847
2003-10-10,281.19498944099917
2003-10-13,283.9342866404198
2003-10-14,285.4980203034968
2003-10-15,286.97214079043835
2003-10-16,285.6271661722497
2003-10-17,281.94752525340334
2003-10-20,280.068470061067
2003-10-21,282.79282434729214
2003-10-22,285.3882209353218
2003-10-23,286.8114619077905
2003-10-24,289.0418513786785
2003-10-27,286.62412486520043
2003-10-28,286.8349113325923
2003-10-29,285.05258564124034
2003-10-30,283.79539314086924
2003-10-31,285.86081831528094
2003-11-03,284.9683907939477
2003-11-04,279.85319592103144
2003-11-05,281.83649347427996
2003-11-06,282.50521511414195
2003-11-07,291.3897477848981
2003-11-10,291.3796790619941
2003-11-11,292.1252360131087
2003-11-12,294.1621110572807
2003-11-13,295.0212266574215
2003-11-14,296.9986132394265
2003-11-17,297.20503262679364
2003-11-18,296.90411096012735
2003-11-19,297.9384861913978
2003-11-20,298.25419322724395
2003-11-21,299.4298135791338
2003-11-24,298.4987435674894
2003-11-25,300.9021022301799
2003-11-26,301.4087451542292
2003-11-27,298.3961430459552
2003-11-28,298.17288538514646
2003-12-01,296.5793704714444
2003-12-02,296.9738069784669
2003-12-03,299.24372677951396
2003-12-04,299.0611319802281
2003-12-05,302.5915790089592
2003-12-08,304.11323760106734
2003-12-09,304.8077037645377
2003-12-10,305.6733153580491
2003-12-11,304.0577231504748
2003-12-12,302.68889421558777
2003-12-15,300.8956405067844
2003-12-16,301.3881684839215
2003-12-17,301.696728251258
2003-12-18,307.0608259537564
2003-12-19,307.63868292105707
2003-12-22,307.6796401218943
2003-12-23,308.6918374177224
2003-12-24,309.54656727652866
2003-12-25,309.639896515824
2003-12-26,309.23927133861565
2003-12-29,311.0704290446574
2003-12-30,312.7668346888381
2003-12-31,314.43517010667244
2004-01-01,314.43517010667244
2004-01-02,315.8024723137012
2004-01-05,317.13179622253995
2004-01-06,318.44873516177
2004-01-07,321.53386352829284
2004-01-08,326.02983726713444
2004-01-09,328.9637522410435
2004-01-12,330.4035235198435
2004-01-13,329.60109413688014
2004-01-14,328.8908340296144
2004-01-15,328.85741254488886
2004-01-16,327.53039452805547
2004-01-19,329.786560424602
2004-01-20,333.3489452077331
2004-01-21,333.8464624432534
2004-01-22,333.48922585874794
2004-01-23,336.5006233757866
2004-01-26,340.70989071590526
2004-01-27,342.03023252815575
2004-01-28,341.5147912335716
2004-01-29,338.44898336056343
2004-01-30,340.51653148708556
2004-02-02,341.1427659019918
2004-02-03,343.3156268936909
2004-02-04,342.23426678329207
2004-02-05,341.7735113804771
2004-02-06,345.2664359681394
2004-02-09,344.35671449430066
2004-02-10,348.071204607788
2004-02-11,353.5758410896377
2004-02-12,360.94527539006657
2004-02-13,365.1564443052156
2004-02-16,366.48577092167795
2004-02-17,364.1784885966553
2004-02-18,359.09494964024765
2004-02-19,352.3806836187237
2004-02-20,348.39414666041387
2004-02-23,351.23781911695585
2004-02-24,356.58970494097724
2004-02-25,356.23346421480244
2004-02-26,355.5279919236393
2004-02-27,352.5664199476656
2004-03-01,351.27782535670224
2004-03-02,346.0242796459389
2004-03-03,339.64456080857013
2004-03-04,344.68203389185834
2004-03-05,349.49861817925
2004-03-08,346.96696275674304
2004-03-09,346.4268637443176
2004-03-10,345.0220669706982
2004-03-11,345.15870100867005
2004-03-12,345.8959838127576
2004-03-15,345.21509267900745
2004-03-16,344.36780018655963
2004-03-17,339.59154687112056
2004-03-18,340.53881363480997
2004-03-19,339.2360139401153
2004-03-22,341.84501200839514
2004-03-23,339.86182201726876
2004-03-24,340.26263823365196
2004-03-25,343.909154507588
2004-03-26,344.47747190980687
2004-03-29,343.6585434689028
2004-03-30,343.7042165407749
2004-03-31,343.03526822861113
2004-04-01,344.91190398446054
2004-04-02,347.3549810030548
2004-04-05,344.0497825007805
2004-04-06,345.52968258270556
2004-04-07,350.8493774236884
2004-04-08,357.2832043254671
2004-04-09,360.68089180993627
2004-04-12,360.47659939498175
2004-04-13,362.9132889160433
2004-04-14,365.36159147874093
2004-04-15,365.42709513842675
2004-04-16,369.07428291280047
2004-04-19,372.23497786402726
2004-04-20,372.14636534458384
2004-04-21,373.4868450459593
2004-04-22,375.02508738432897
2004-04-23,376.06364006811066
2004-04-26,378.51321643253374
2004-04-27,377.4255738558479
2004-04-28,376.8086770828631
2004-04-29,379.3969730956203
2004-04-30,375.23502640764866
2004-05-03,379.1275880440242
2004-05-04,384.3789325228815
2004-05-05,381.854291549263
2004-05-06,379.3669351853284
2004-05-07,375.23553090709146
2004-05-10,374.62142296630253
2004-05-11,375.53733897824253
2004-05-12,381.88575276862053
2004-05-13,382.4737554637628
2004-05-14,382.8995717785814
2004-05-17,380.959835935727
2004-05-18,378.2092621376458
2004-05-19,381.12498775536835
2004-05-20,381.82443422787844
2004-05-21,380.84831873743866
2004-05-24,380.98873929136016
2004-05-25,384.0092251334465
2004-05-26,383.06628000502775
2004-05-27,384.39876744055306
2004-05-28,382.3315517865099
2004-05-31,385.11539898661425
2004-06-01,388.97113755284823
2004-06-02,387.1219344881026
2004-06-03,382.7862273345091
2004-06-04,388.12260517894583
2004-06-07,388.19085491419787
2004-06-08,388.90401925605374
2004-06-09,391.1211727945099
2004-06-10,392.9874445256773
2004-06-11,395.5175038453864
2004-06-14,395.5096326174223
2004-06-15,400.7373460434347
2004-06-16,403.7429269319903
2004-06-17,407.15268196905396
2004-06-18,410.08892024303356
2004-06-21,408.65929203509677
2004-06-22,404.6673492795256
2004-06-23,396.7469548989568
2004-06-24,391.40559617277046
2004-06-25,389.9252679202634
2004-06-28,391.6084114503303
2004-06-29,393.7935682871387
2004-06-30,394.9269814562302
2004-07-01,392.1912771324137
2004-07-02,391.57141592728885
2004-07-05,390.63929091764675
2004-07-06,387.5716731346263
2004-07-07,382.5128372895869
2004-07-08,384.2954432683762
2004-07-09,386.6771152220913
2004-07-12,384.3524911648412
2004-07-13,382.83600925055697
2004-07-14,384.1977063292468
2004-07-15,387.93674338505355
2004-07-16,388.42863045662955
2004-07-19,385.6127441828492
2004-07-20,386.0445328314043
2004-07-21,386.4034393206711
2004-07-22,385.32731582189007
2004-07-23,382.8960442749728
2004-07-26,382.4163535131413
2004-07-27,380.1884198531302
2004-07-28,383.21204380907506
2004-07-29,384.8386469368565
2004-07-30,385.2252011888021
2004-08-02,385.4379429699458
2004-08-03,388.8722996468968
2004-08-04,391.017268122364
2004-08-05,389.7652216450722
2004-08-06,390.90500020124404
2004-08-09,396.4902038916112
2004-08-10,395.02910829071664
2004-08-11,392.2962914228816
2004-08-12,393.1239819270284
2004-08-13,389.0780173786602
2004-08-16,385.25706048795524
2004-08-17,380.5322283843482
2004-08-18,372.33650465838014
2004-08-19,365.62363221525584
2004-08-20,363.77009100349034
2004-08-23,367.48222380590255
2004-08-24,365.4489212992263
2004-08-25,368.39076816777043
2004-08-26,367.31380225252786
2004-08-27,368.4815586852496
2004-08-30,365.51923082684726
2004-08-31,366.01043188767187
2004-09-01,365.4315329660425
2004-09-02,363.152428094251
2004-09-03,362.4948267628114
2004-09-06,363.81646428610435
2004-09-07,365.5312786438611
2004-09-08,365.5974315209823
2004-09-09,366.06826160953653
2004-09-10,367.83982008540596
2004-09-13,368.30041100026784
2004-09-14,370.97618779956196
2004-09-15,368.8504302179859
2004-09-16,365.4878746001489
2004-09-17,367.3590788347651
2004-09-20,366.5545120061009
2004-09-21,366.338931165138
2004-09-22,367.34930362895193
2004-09-23,367.49542688655794
2004-09-24,365.0243071692105
2004-09-27,365.49020174952955
2004-09-28,365.60522874514953
2004-09-29,366.55242176016316
2004-09-30,368.87115386851764
2004-10-01,370.6368735265795
2004-10-04,368.58504301136696
2004-10-05,367.040731223105
2004-10-06,368.37583628107274
2004-10-07,367.30781733517455
2004-10-08,369.4776811383467
2004-10-11,369.344329709968
2004-10-12,368.5081634960233
2004-10-13,367.85083012677467
2004-10-14,369.2057832291892
2004-10-15,370.0686665309252
2004-10-18,369.3505944951193
2004-10-19,370.1962897066294
2004-10-20,370.5442042077218
2004-10-21,369.8284599868106
2004-10-22,374.0759633139531
2004-10-25,377.73217385552664
2004-10-26,379.26535551562154
2004-10-27,379.0053085804772
2004-10-28,377.3729903529464
2004-10-29,379.854983282593
2004-11-01,380.7298285702896
2004-11-02,382.8618519489801
2004-11-03,385.1042189989976
2004-11-04,385.8137876665928
2004-11-05,387.1128204379676
2004-11-08,389.33860618324826
2004-11-09,394.78120057303835
2004-11-10,398.1614512779714
2004-11-11,400.71652166648323
2004-11-12,401.3075769976032
2004-11-15,401.8477549202321
2004-11-16,393.83018241862817
2004-11-17,390.10081431372487
2004-11-18,388.4896448718956
2004-11-19,390.9914173957482
2004-11-22,392.0117256122414
2004-11-23,392.9750565329877
2004-11-24,396.4196403284059
2004-11-25,401.90267111990835
2004-11-26,397.32596742140873
2004-11-29,397.5866650826747
2004-11-30,394.1801920644484
2004-12-01,392.9518398331584
2004-12-02,388.26436463966763
2004-12-03,389.5946737445717
2004-12-06,392.11536497184653
2004-12-07,395.14353340536115
2004-12-08,391.65369515997975
2004-12-09,390.7277928447851
2004-12-10,389.43006533062885
2004-12-13,387.1167880522253
2004-12-14,387.7294179356516
2004-12-15,389.2087893460938
2004-12-16,389.68149265023504
2004-12-17,386.4241844312176
2004-12-20,391.01540018727553
2004-12-21,390.274756016047
2004-12-22,391.663856063818
2004-12-23,391.0393670714504
2004-12-24,390.8108850881874
2004-12-27,391.84800278399666
2004-12-28,389.5712649142152
2004-12-29,390.8419093195741
2004-12-30,394.50547526847566
2004-12-31,398.5776184819991
2005-01-03,397.49150477321916
2005-01-04,395.9425131038275
2005-01-05,397.0198422247957
2005-01-06,396.77160780961077
2005-01-07,403.2148201496623
2005-01-10,404.9835754578498
2005-01-11,406.3978472728861
2005-01-12,408.79365940835834
2005-01-13,406.25970405728026
2005-01-14,404.75047703311776
2005-01-17,398.7254287811227
2005-01-18,399.37013389912875
2005-01-19,399.8037708883509
2005-01-20,397.7589892829393
2005-01-21,396.89322985647647
2005-01-24,396.6758376318749
2005-01-25,390.81371177681433
2005-01-26,393.74383036535556
2005-01-27,389.58960543955226
2005-01-28,392.3174113112035
2005-01-31,392.81381831305
2005-02-01,393.1694578406474
2005-02-02,394.3026038946261
2005-02-03,390.8685053929432
2005-02-04,386.94962385294326
2005-02-07,388.1413043433938
2005-02-08,389.11473878988386
2005-02-09,392.75325655511506
2005-02-10,395.01205809865075
2005-02-11,399.4831300200333
2005-02-14,400.8143743292049
2005-02-15,400.32993226686307
2005-02-16,400.17592987164034
2005-02-17,401.7595042896567
2005-02-18,399.120730552886
2005-02-21,399.3827641383694
2005-02-22,398.99916822200464
2005-02-23,397.37873342859314
2005-02-24,396.55767331297096
2005-02-25,396.09615577700447
2005-02-28,397.057991781103
2005-03-01,395.0844297310168
2005-03-02,387.2855998689638
2005-03-03,386.4286126219136
2005-03-04,390.61899337833654
2005-03-07,391.1417246589076
2005-03-08,395.2345967304053
2005-03-09,391.3121679717887
2005-03-10,391.76641820128987
2005-03-11,392.8527449902048
2005-03-14,391.5374719779153
2005-03-15,387.14172097590887
2005-03-16,388.22161600804907
2005-03-17,387.0603563063443
2005-03-18,386.5691528124959
2005-03-21,382.0304326378033
2005-03-22,389.093189612322
2005-03-23,385.8596327809314
2005-03-24,381.5005269709842
2005-03-25,381.69551310603197
2005-03-28,380.57435466224115
2005-03-29,376.21118874341835
2005-03-30,374.4548854092122
2005-03-31,375.26659257409557
2005-04-01,374.6825125086498
2005-04-04,372.53978899461265
2005-04-05,372.6552581058656
2005-04-06,375.8960149397606
2005-04-07,378.0601378050252
2005-04-08,378.62974757460074
2005-04-11,379.59782585178084
2005-04-12,375.9394776044381
2005-04-13,375.1943015804385
2005-04-14,373.2055764224559
2005-04-15,376.9436254501569
2005-04-18,379.6219568507736
2005-04-19,382.2867209928038
2005-04-20,386.7994556524136
2005-04-21,387.49262058817044
2005-04-22,390.3013255634458
2005-04-25,390.06646269065
2005-04-26,391.4383456880512
2005-04-27,390.75768902509026
2005-04-28,388.60431555912186
2005-04-29,387.7871686888925
2005-05-02,386.90632507213445
2005-05-03,386.42635551692723
2005-05-04,389.63355429060397
2005-05-05,389.4426306752546
2005-05-06,388.3894846827123
2005-05-09,386.2203127137375
2005-05-10,386.10430896996763
2005-05-11,385.60752023990136
2005-05-12,384.2807737046425
2005-05-13,384.7147035683104
2005-05-16,385.7441409818497
2005-05-17,390.9224321018889
2005-05-18,391.73535438035947
2005-05-19,387.64850273026076
2005-05-20,387.3450349728075
2005-05-23,387.31073828398667
2005-05-24,388.3815499454849
2005-05-25,390.1235205957815
2005-05-26,388.69146646608374
2005-05-27,391.26511120265974
2005-05-30,390.7339914942856
2005-05-31,387.12985519562704
2005-06-01,384.47449874693956
2005-06-02,385.13732013813006
2005-06-03,384.04731879833986
2005-06-06,384.1420021341347
2005-06-07,383.78511704615335
2005-06-08,388.92200736293034
2005-06-09,384.4701651014649
2005-06-10,383.91871156490623
2005-06-13,382.9669915414804
2005-06-14,384.8114080452741
2005-06-15,383.90547388426387
2005-06-16,383.82238902787924
2005-06-17,386.43539417230534
2005-06-20,388.4169158146612
2005-06-21,387.98862627688493
2005-06-22,391.4524406223954
2005-06-23,392.66740536985134
2005-06-24,392.7652315098273
2005-06-27,393.6093196703806
2005-06-28,393.2347278240479
2005-06-29,392.4249624267127
2005-06-30,390.6239928625006
2005-07-01,389.36306901676795
2005-07-04,388.38467752605794
2005-07-05,389.81019995731657
2005-07-06,390.5779514649332
2005-07-07,393.25086934503145
2005-07-08,394.69056310537775
2005-07-11,397.7984964524545
2005-07-12,397.7145896270655
2005-07-13,397.4269270970401
2005-07-14,398.1019730429118
2005-07-15,397.8770830747948
2005-07-18,396.774795136393
2005-07-19,394.56924076765085
2005-07-20,397.8392133526324
2005-07-21,398.3592419010741
2005-07-22,399.05847851680454
2005-07-25,399.0682124910022
2005-07-26,400.39192226092155
2005-07-27,402.7817505566709
2005-07-28,408.1857263854718
2005-07-29,409.9286304312994
2005-08-01,408.9701993995938
2005-08-02,413.4881889014075
2005-08-03,414.030339552968
2005-08-04,413.7543417644337
2005-08-05,414.0989258127216
2005-08-08,410.3392319538203
2005-08-09,411.4629857585855
2005-08-10,409.33846483562155
2005-08-11,410.09503449629193
2005-08-12,409.51253236111614
2005-08-15,408.7171856149096
2005-08-16,405.8710876560419
2005-08-17,405.69805097104125
2005-08-18,404.7927103067907
2005-08-19,403.5278362015076
2005-08-22,402.0622053610148
2005-08-23,403.4011961524413
2005-08-24,406.7270613808893
2005-08-25,409.04162884842253
2005-08-26,413.91179783504657
2005-08-29,415.6541596904332
2005-08-30,416.15797837778155
2005-08-31,421.16537505191434
2005-09-01,424.7095903891701
2005-09-02,429.8610706149869
2005-09-05,429.6298110727748
2005-09-06,438.22394190847746
2005-09-07,432.86985118174795
2005-09-08,430.03132611792296
2005-09-09,430.3336866697878
2005-09-12,429.2961170952372
2005-09-13,429.6959605128677
2005-09-14,431.0763096969726
2005-09-15,432.39213749172416
2005-09-16,437.2259040218682
2005-09-19,439.5230902247929
2005-09-20,438.39028487853585
2005-09-21,440.27985080765455
2005-09-22,440.6291225277391
2005-09-23,442.28157596450126
2005-09-26,443.47621398795224
2005-09-27,441.0446947230656
2005-09-28,441.1434716493574
2005-09-29,444.0517276320011
2005-09-30,447.13024324281474
2005-10-03,446.28744610498524
2005-10-04,447.24950816369255
2005-10-05,447.61722564640684
2005-10-06,447.7560545563896
2005-10-07,447.4219431182117
2005-10-10,446.9521818232505
2005-10-11,447.8981904077936
2005-10-12,448.3696447577816
2005-10-13,449.111139523739
2005-10-14,450.53206602827476
2005-10-17,453.89434581810235
2005-10-18,453.84934933156245
2005-10-19,460.31075104737477
2005-10-20,464.7476648112591
2005-10-21,466.75251752609245
2005-10-24,464.0524761093506
2005-10-25,462.9365738035026
2005-10-26,461.20330849823097
2005-10-27,460.85579190818527
2005-10-28,461.2541848024336
2005-10-31,461.199414209737
2005-11-01,462.60329855812813
2005-11-02,463.98377075909883
2005-11-03,462.9903672932227
2005-11-04,462.3518590841775
2005-11-07,462.64965281072074
2005-11-08,461.9838161476605
2005-11-09,461.12875098730575
2005-11-10,458.92870489636687
2005-11-11,458.9357898797964
2005-11-14,459.8357604566269
2005-11-15,460.90178065036145
2005-11-16,460.0272436141027
2005-11-17,462.72146992246155
2005-11-18,460.8980121489919
2005-11-21,458.83876432056576
2005-11-22,457.25541429867496
2005-11-23,457.4898711064063
2005-11-24,457.6461563795785
2005-11-25,460.1240957219177
2005-11-28,460.4904169161923
2005-11-29,455.83328449907714
2005-11-30,453.8261382421808
2005-12-01,451.68000694487074
2005-12-02,451.7509547701272
2005-12-05,451.05794511815856
2005-12-06,451.38305426577443
2005-12-07,455.79678004594433
2005-12-08,464.88859132246176
2005-12-09,467.33440737455896
2005-12-12,466.85878870614755
2005-12-13,465.10654049604403
2005-12-14,464.20040253801744
2005-12-15,461.8904643903872
2005-12-16,463.5143005256742
2005-12-19,466.70453645591385
2005-12-20,468.48864481916206
2005-12-21,470.1737189373796
2005-12-22,470.1273126666397
2005-12-23,472.284693746959
2005-12-26,472.284693746959
2005-12-27,477.3974417532955
2005-12-28,478.33179366644816
