Date,FM (FRONTIER MARKETS)
2004-02-26,402.27290332604844
2004-02-27,401.7236663756878
2004-03-01,396.30398761978245
2004-03-02,395.46618921766867
2004-03-03,388.60855119203296
2004-03-04,389.9213517201415
2004-03-05,391.32906962859556
2004-03-08,391.6687497501148
2004-03-09,391.6412479150395
2004-03-10,391.2090463438764
2004-03-11,391.39692942660974
2004-03-12,391.5150951227538
2004-03-15,386.63941327735034
2004-03-16,383.3892593503911
2004-03-17,382.85065490082815
2004-03-18,383.43906597439627
2004-03-19,383.0518807121232
2004-03-22,385.4607725095209
2004-03-23,383.4731656010301
2004-03-24,383.52255895454823
2004-03-25,385.003420805026
2004-03-26,385.05627158244454
2004-03-29,382.7530075614769
2004-03-30,380.9089640276514
2004-03-31,382.69621162291156
2004-04-01,383.8821905416109
2004-04-02,384.88190543843734
2004-04-05,388.03581160201384
2004-04-06,388.9518490911103
2004-04-07,391.6318141413088
2004-04-08,393.05261001110443
2004-04-09,394.166887773815
2004-04-12,393.08074025305444
2004-04-13,395.35039783224664
2004-04-14,395.4802597169121
2004-04-15,396.97413220504944
2004-04-16,398.2999157446039
2004-04-19,397.37789668638453
2004-04-20,397.67522077033664
2004-04-21,396.90166039316193
2004-04-22,397.16699673183194
2004-04-23,397.4831064961028
2004-04-26,395.0950600033193
2004-04-27,390.3377581523179
2004-04-28,388.3656745743488
2004-04-29,389.11375787836994
2004-04-30,387.82208444103816
2004-05-03,382.8287324671459
2004-05-04,381.3731923421471
2004-05-05,387.5380967161739
2004-05-06,387.130681864523
2004-05-07,385.66081049055987
2004-05-10,384.8387078430419
2004-05-11,383.8482743834059
2004-05-12,382.404152657553
2004-05-13,382.18482792521274
2004-05-14,382.3490929904391
2004-05-17,381.62260030251986
2004-05-18,386.1331581553624
2004-05-19,386.87780385188313
2004-05-20,387.0841185046009
2004-05-21,386.8120801294415
2004-05-24,388.70105984295236
2004-05-25,394.7531783566455
2004-05-26,393.90597826936744
2004-05-27,394.4645133199285
2004-05-28,394.01039061863884
2004-05-31,392.1488967065377
2004-06-01,395.599151935736
2004-06-02,394.3434388190376
2004-06-03,392.7792293664846
2004-06-04,394.5984624663926
2004-06-07,394.9010828859692
2004-06-08,394.62148937799964
2004-06-09,395.5729707191083
2004-06-10,396.6639479484736
2004-06-11,398.0986973130007
2004-06-14,404.78475576357647
2004-06-15,404.292591361124
2004-06-16,402.5496016136312
2004-06-17,403.0342475606791
2004-06-18,403.91718530295327
2004-06-21,404.04639319212737
2004-06-22,400.2771859217456
2004-06-23,397.34980681288
2004-06-24,395.9192888825374
2004-06-25,395.4667650809916
2004-06-28,396.5788760902589
2004-06-29,398.3142729940488
2004-06-30,397.6456136503148
2004-07-01,396.6484693017919
2004-07-02,396.39450753347995
2004-07-05,394.76861058159284
2004-07-06,393.4928084918324
2004-07-07,394.11829666016604
2004-07-08,395.6022809395662
2004-07-09,396.3274021752091
2004-07-12,398.08981982073925
2004-07-13,399.3343746704979
2004-07-14,399.86696686305424
2004-07-15,400.8368420050161
2004-07-16,400.85989664565255
2004-07-19,401.76132756182767
2004-07-20,402.9965488316398
2004-07-21,406.02103311391267
2004-07-22,405.63237795108705
2004-07-23,404.9504408577594
2004-07-26,403.68393783868044
2004-07-27,403.6165510831601
2004-07-28,406.64121966452564
2004-07-29,407.04109588767557
2004-07-30,406.76170217625395
2004-08-02,409.84917355563033
2004-08-03,411.3704675953218
2004-08-04,409.9376401152756
2004-08-05,409.45970093453036
2004-08-06,409.77607124019875
2004-08-09,411.10121095492156
2004-08-10,411.30148135328426
2004-08-11,411.2560072325666
2004-08-12,411.20026471917686
2004-08-13,409.901424774426
2004-08-16,408.9510098041699
2004-08-17,407.8340822785923
2004-08-18,406.9554977665735
2004-08-19,405.3527151368452
2004-08-20,404.85001730325644
2004-08-23,404.1898681278251
2004-08-24,404.67959208368916
2004-08-25,405.5971977498139
2004-08-26,406.0011439064565
2004-08-27,406.4240156554156
2004-08-30,407.27598550742937
2004-08-31,406.9053482929545
2004-09-01,406.8931065222267
2004-09-02,406.63801286980555
2004-09-03,406.4030553030739
2004-09-06,406.2991338206655
2004-09-07,407.5111060274147
2004-09-08,408.59694696215064
2004-09-09,408.8800496692113
2004-09-10,409.4411492336819
2004-09-13,410.3264891133076
2004-09-14,414.5022649965708
2004-09-15,414.86510352423096
2004-09-16,413.7293276173573
2004-09-17,414.4190960429764
2004-09-20,416.54044821768673
2004-09-21,418.8868999907633
2004-09-22,420.46503158747555
2004-09-23,421.62200623512325
2004-09-24,419.3877278534563
2004-09-27,420.85161896410784
2004-09-28,419.954602506569
2004-09-29,418.446399641507
2004-09-30,418.4187926486676
2004-10-01,418.0317057174576
2004-10-04,419.7820982535039
2004-10-05,418.18350663978583
2004-10-06,419.2166868364323
2004-10-07,418.57322088054366
2004-10-08,419.16088078603104
2004-10-11,418.4234154085577
2004-10-12,419.22032860979374
2004-10-13,420.14276816996403
2004-10-14,419.43679229044005
2004-10-15,419.53539469466693
2004-10-18,417.13447758124613
2004-10-19,415.47332945335444
2004-10-20,418.70899103287064
2004-10-21,419.81633729421947
2004-10-22,421.2196903247629
2004-10-25,418.18652660439017
2004-10-26,419.42111276903535
2004-10-27,420.29208236254703
2004-10-28,421.95501068213053
2004-10-29,423.4808560916969
2004-11-01,425.29099145803326
2004-11-02,424.6099169079089
2004-11-03,426.18635391541807
2004-11-04,426.42326127454976
2004-11-05,426.4476383368619
2004-11-08,428.1470856935271
2004-11-09,431.10248629574517
2004-11-10,433.2352696695718
2004-11-11,434.77672929166624
2004-11-12,434.8553737586968
2004-11-15,435.05843856137477
2004-11-16,433.99444706504966
2004-11-17,432.46888989087074
2004-11-18,431.90101478802416
2004-11-19,433.92801923612
2004-11-22,441.3911897942546
2004-11-23,444.27766386767127
2004-11-24,446.883936894026
2004-11-25,449.97893025437475
2004-11-26,448.36007774528406
2004-11-29,454.7992854521372
2004-11-30,454.1518915014551
2004-12-01,457.2967354949013
2004-12-02,456.48717095970187
2004-12-03,456.8720893484061
2004-12-06,459.20805979016484
2004-12-07,461.0677912743414
2004-12-08,462.2356936252117
2004-12-09,465.08172722455356
2004-12-10,464.7449377174559
2004-12-13,465.39055309864034
2004-12-14,469.57859166886914
2004-12-15,471.39746759218514
2004-12-16,470.7546081359474
2004-12-17,469.7577996549377
2004-12-20,472.30193577542315
2004-12-21,472.12652585871973
2004-12-22,471.1786449583098
2004-12-23,469.618904795378
2004-12-24,469.5514414326813
2004-12-27,468.254831895499
2004-12-28,467.45541552890484
2004-12-29,470.0772493537939
2004-12-30,472.3509894954485
2004-12-31,473.4547826322199
2005-01-03,486.76458275941366
2005-01-04,485.9466793292442
2005-01-05,486.68561142790554
2005-01-06,489.54493417952324
2005-01-07,491.4740779626542
2005-01-10,496.4583737063603
2005-01-11,497.9382146405181
2005-01-12,501.76380804102405
2005-01-13,500.4658565353931
2005-01-14,500.01221918240714
2005-01-17,503.6214635819076
2005-01-18,500.312330588
2005-01-19,500.4261252236941
2005-01-20,499.8104428950683
2005-01-21,499.5557663234694
2005-01-24,499.14413492834336
2005-01-25,500.24392430680786
2005-01-26,502.51325207917876
2005-01-27,501.93140713251154
2005-01-28,502.74713383110065
2005-01-31,505.8265386111799
2005-02-01,506.8296485224834
2005-02-02,510.7671280165852
2005-02-03,513.2711808481326
2005-02-04,512.1037689097269
2005-02-07,517.2065726864344
2005-02-08,515.2061079531678
2005-02-09,516.070893047264
2005-02-10,520.2579912939592
2005-02-11,521.5950317370999
2005-02-14,531.1261667737475
2005-02-15,537.5678404840513
2005-02-16,543.6571896901831
2005-02-17,545.283981767682
2005-02-18,544.4924983779105
2005-02-21,547.642318644834
2005-02-22,547.0871700066324
2005-02-23,553.2713637067343
2005-02-24,559.4259953973126
2005-02-25,559.2849922013585
2005-02-28,577.7458121904135
2005-03-01,577.5920908475703
2005-03-02,583.7590689334443
2005-03-03,589.1136117267971
2005-03-04,590.3245141334371
2005-03-07,603.5940930460589
2005-03-08,611.9256668067981
2005-03-09,606.6203446177414
2005-03-10,603.5656907772966
2005-03-11,603.8905931564207
2005-03-14,618.5040437292336
2005-03-15,616.5634622734933
2005-03-16,625.7277585886999
2005-03-17,623.7376815561187
2005-03-18,623.5879569768426
2005-03-21,623.8253963522575
2005-03-22,617.2191930693654
2005-03-23,615.9830344781348
2005-03-24,615.1012948209793
2005-03-25,615.1591913182266
2005-03-28,605.132567616723
2005-03-29,603.9409137623982
2005-03-30,615.504955684777
2005-03-31,623.2756647865473
2005-04-01,623.102308375911
2005-04-04,627.4884311215709
2005-04-05,622.1831159469175
2005-04-06,618.5458134559906
2005-04-07,618.2429947174325
2005-04-08,618.3181526213001
2005-04-11,625.4439287285253
2005-04-12,626.2371701784928
2005-04-13,627.8442769056895
2005-04-14,623.3053790146662
2005-04-15,624.3506598733297
2005-04-18,634.7195820962123
2005-04-19,642.9560364779554
2005-04-20,653.8760113104079
2005-04-21,654.4516886037353
2005-04-22,655.3254288488204
2005-04-25,663.3970298146502
2005-04-26,669.0345950923034
2005-04-27,664.8926247123552
2005-04-28,670.2523917857037
2005-04-29,669.9726701536323
2005-05-02,669.6011389277127
2005-05-03,662.5290214629515
2005-05-04,652.5936540496326
2005-05-05,646.0412387537854
2005-05-06,645.7381312440749
2005-05-09,634.4673277890221
2005-05-10,628.6363952482186
2005-05-11,633.9225957830722
2005-05-12,634.8559832451542
2005-05-13,635.0135799188877
2005-05-16,637.2862013291668
2005-05-17,640.129635261379
2005-05-18,641.3521094991512
2005-05-19,638.974153084107
2005-05-20,638.9552854959369
2005-05-23,641.9225957777438
2005-05-24,641.2093220552279
2005-05-25,642.4316656076413
2005-05-26,641.2589189959268
2005-05-27,642.0176280546032
2005-05-30,636.7548068241196
2005-05-31,635.7855385741426
2005-06-01,640.1575470480141
2005-06-02,639.8819609289213
2005-06-03,639.5265156033038
2005-06-06,669.898981355238
2005-06-07,679.9174837112333
2005-06-08,680.0286546404363
2005-06-09,681.9096987082095
2005-06-10,681.7417544219257
2005-06-13,701.950068189803
2005-06-14,694.172183820095
2005-06-15,697.3209838083542
2005-06-16,715.5673230836826
2005-06-17,716.2785372991876
2005-06-20,735.4001138297755
2005-06-21,734.7618846817273
2005-06-22,744.4741555878362
2005-06-23,748.9277116283839
2005-06-24,749.0018476843792
2005-06-27,757.6861517956919
2005-06-28,752.8012784798551
2005-06-29,745.4337862115542
2005-06-30,747.5001278848649
2005-07-01,747.1177472008641
2005-07-04,744.761815714631
2005-07-05,742.9075788241836
2005-07-06,740.1722087960346
2005-07-07,741.5549894463682
2005-07-08,741.9268497473889
2005-07-11,711.5229835812887
2005-07-12,717.8992329657364
2005-07-13,723.9386556363417
2005-07-14,727.454768633044
2005-07-15,727.4001943016564
2005-07-18,709.0767787860633
2005-07-19,725.559583615578
2005-07-20,721.9652945435327
2005-07-21,714.2311610535772
2005-07-22,714.4058022746999
2005-07-25,685.6752228060417
2005-07-26,705.5818857819584
2005-07-27,709.3212184242344
2005-07-28,709.8626112280393
2005-07-29,710.3084446565493
2005-08-01,707.965083917088
2005-08-02,707.8990091214537
2005-08-03,714.9561172485191
2005-08-04,723.0593068537543
2005-08-05,723.146381284242
2005-08-08,735.7182767015283
2005-08-09,734.5276143813859
2005-08-10,738.4064466870013
2005-08-11,745.6418473084955
2005-08-12,745.543386581343
2005-08-15,762.3000217071606
2005-08-16,760.6873136836842
2005-08-17,765.3710265759
2005-08-18,767.873280607965
2005-08-19,767.5979592840719
2005-08-22,786.9628335751062
2005-08-23,781.2006287097063
2005-08-24,778.5521841077308
2005-08-25,784.7115762389666
2005-08-26,785.8105247403761
2005-08-29,786.0874416857508
2005-08-30,781.7590803902192
2005-08-31,785.1965366779565
2005-09-01,782.2991596607042
2005-09-02,783.6582289953815
2005-09-05,785.6244069746233
2005-09-06,791.0777035563549
2005-09-07,801.9111140119401
2005-09-08,808.2551514111026
2005-09-09,808.3253738176394
2005-09-12,809.3752060243244
2005-09-13,821.2951302996389
2005-09-14,833.75908095976
2005-09-15,834.5494131630363
2005-09-16,835.7371784626672
2005-09-19,861.0741840087298
2005-09-20,865.0334080434576
2005-09-21,864.2491277812362
2005-09-22,863.3924581647569
2005-09-23,863.9436361169073
2005-09-26,838.4078339218308
2005-09-27,846.6500554072983
2005-09-28,850.1937740843509
2005-09-29,849.3230674871315
2005-09-30,850.1670794385673
2005-10-03,842.3900260737795
2005-10-04,832.2026058088295
2005-10-05,832.6276608643395
2005-10-06,842.1760007747456
2005-10-07,842.021398281586
2005-10-10,857.0989956136732
2005-10-11,850.3364093236488
2005-10-12,842.7872780943648
2005-10-13,845.6453648536328
2005-10-14,846.0112894684844
2005-10-17,856.3073944995581
2005-10-18,858.9550770006261
2005-10-19,861.8987392536669
2005-10-20,867.2230494114475
2005-10-21,867.6837389665583
2005-10-24,861.5778000582327
2005-10-25,865.6602219971146
2005-10-26,860.8441894679959
2005-10-27,861.0209989889954
2005-10-28,861.1249776799214
2005-10-31,861.1350179401546
2005-11-01,866.1643817840281
2005-11-02,870.908470810418
2005-11-03,870.6508715005058
2005-11-04,870.4390963926562
2005-11-07,876.3503475424768
2005-11-08,878.4749551611962
2005-11-09,880.6480700673397
2005-11-10,877.7475738823522
2005-11-11,878.1913630996972
2005-11-14,871.5012407296989
2005-11-15,879.7099731026459
2005-11-16,868.2605390346732
2005-11-17,865.1907694144151
2005-11-18,864.7364468948157
2005-11-21,855.1325320319463
2005-11-22,849.5118994805907
2005-11-23,846.8868491129778
2005-11-24,846.1140999310715
2005-11-25,846.798972792845
2005-11-28,840.7780754131139
2005-11-29,841.951055718625
2005-11-30,850.2727435614142
2005-12-01,842.1180270000655
2005-12-02,842.0808998782687
2005-12-05,839.3595723719831
2005-12-06,840.6911323429061
2005-12-07,837.8456095915002
2005-12-08,845.5286537023521
2005-12-09,846.208452242964
2005-12-12,834.9073352296859
2005-12-13,828.5820014115269
2005-12-14,826.8000771848036
2005-12-15,825.0917404882605
2005-12-16,825.5360409837234
2005-12-19,821.2457160189763
2005-12-20,827.0713022341835
2005-12-21,816.6570616822617
2005-12-22,807.4171439803843
2005-12-23,808.0144037016044
2005-12-26,806.5143126893068
2005-12-27,805.9491607564453
2005-12-28,814.1618218537358
2005-12-29,816.2097573808143
