Date,FM AFRICA
2002-05-31,132.4439777937594
2002-06-03,132.88337867366477
2002-06-04,135.19474998723052
2002-06-05,137.1614353462957
2002-06-06,138.28397807451194
2002-06-07,141.3032568945158
2002-06-10,148.47901806856527
2002-06-11,150.0194007989822
2002-06-12,149.1844961894589
2002-06-13,153.32560469068557
2002-06-14,160.18706822156682
2002-06-17,154.93332354736677
2002-06-18,149.9989204417862
2002-06-19,144.00696946685838
2002-06-20,139.18055355312615
2002-06-21,139.58413860786803
2002-06-24,135.6066351713294
2002-06-25,138.6749879770887
2002-06-26,139.70051899681968
2002-06-27,140.0049105092097
2002-06-28,142.15407523804834
2002-07-01,143.52864967792354
2002-07-02,143.30390946351986
2002-07-03,146.72389111339334
2002-07-04,147.88677166902735
2002-07-05,149.86300547915704
2002-07-08,151.0428169374887
2002-07-09,153.74385980507003
2002-07-10,151.53142270555549
2002-07-11,151.0509987394704
2002-07-12,148.34568850013991
2002-07-15,148.82200999870446
2002-07-16,146.4601260547676
2002-07-17,143.68820140023945
2002-07-18,143.26890536899307
2002-07-19,144.4541007853439
2002-07-22,139.41455547426057
2002-07-23,140.23711771623934
2002-07-24,141.94584235620536
2002-07-25,144.25495488774592
2002-07-26,147.08745771078748
2002-07-29,142.01540124336586
2002-07-30,137.4252803383513
2002-07-31,137.78777201465672
2002-08-01,142.0630982589883
2002-08-02,148.7704770589987
2002-08-05,149.5134645201247
2002-08-06,151.18194790823688
2002-08-07,149.78164398044837
2002-08-08,148.52453752233154
2002-08-09,148.27457034306659
2002-08-12,149.51267961959525
2002-08-13,147.7383873645825
2002-08-14,145.40198320080708
2002-08-15,145.72580960725122
2002-08-16,143.44666283895089
2002-08-19,144.68834502194176
2002-08-20,142.3011256232654
2002-08-21,143.4374949528746
2002-08-22,145.9652091681364
2002-08-23,146.638272970174
2002-08-26,148.86431490200988
2002-08-27,147.7867505310551
2002-08-28,146.1388637966526
2002-08-29,145.0265902901106
2002-08-30,144.38274425622475
2002-09-02,144.27762420044596
2002-09-03,144.49055628435633
2002-09-04,148.6126333951542
2002-09-05,148.4844551208493
2002-09-06,146.81881202985005
2002-09-09,149.20589110712535
2002-09-10,145.34451575206091
2002-09-11,145.05917565253665
2002-09-12,141.93803520036445
2002-09-13,143.0065371953644
2002-09-16,142.68500931274028
2002-09-17,140.4592297866454
2002-09-18,140.61079134877582
2002-09-19,142.09109301782635
2002-09-20,141.54388598091285
2002-09-23,142.21550137168865
2002-09-24,142.7398972221888
2002-09-25,142.11541763753533
2002-09-26,142.11192986256793
2002-09-27,141.84392461345956
2002-09-30,139.3846337839773
2002-10-01,138.4164613896679
2002-10-02,138.0400862542809
2002-10-03,140.34874603485085
2002-10-04,142.0745715609171
2002-10-07,140.06148126586265
2002-10-08,140.64737820086708
2002-10-09,139.27705578095697
2002-10-10,139.60448004698065
2002-10-11,141.65088495674368
2002-10-14,141.41834559539373
2002-10-15,140.14382245936446
2002-10-16,140.00814757387081
2002-10-17,140.615538875089
2002-10-18,141.68738307425696
2002-10-21,140.59482830997234
2002-10-22,139.3011898323506
2002-10-23,137.41270836131056
2002-10-24,135.1464745329753
2002-10-25,136.83185220839007
2002-10-28,135.73996748421368
2002-10-29,135.77526781199032
2002-10-30,135.56009015259187
2002-10-31,135.57710592076833
2002-11-01,136.29175635331157
2002-11-04,137.91988437961612
2002-11-05,137.7755508460429
2002-11-06,136.13506084525503
2002-11-07,139.6742178272993
2002-11-08,141.28278483308546
2002-11-11,140.06093273305967
2002-11-12,139.71500748298266
2002-11-13,140.29252683337253
2002-11-14,138.77197771711153
2002-11-15,138.07882408584715
2002-11-18,137.0906219565557
2002-11-19,138.18474387911013
2002-11-20,138.57683035888792
2002-11-21,139.22466112374082
2002-11-22,140.3713454782992
2002-11-25,140.11191510211242
2002-11-26,139.32912939990402
2002-11-27,140.00881889414384
2002-11-28,141.72350475510527
2002-11-29,142.8076278973768
2002-12-02,144.99598974757762
2002-12-03,142.39728031458176
2002-12-04,142.16911118681034
2002-12-05,142.6097519898481
2002-12-06,140.70110185698528
2002-12-09,141.14187599380978
2002-12-10,141.9620126877572
2002-12-11,144.19744295845902
2002-12-12,143.60630465518287
2002-12-13,143.71911814158554
2002-12-16,141.99192390477896
2002-12-17,140.50474243489816
2002-12-18,140.28686624178047
2002-12-19,140.32794722210048
2002-12-20,142.2239655844276
2002-12-23,142.38727733800306
2002-12-24,144.49096065809343
2002-12-25,144.49096065809343
2002-12-26,144.49441679613392
2002-12-27,147.4554320671512
2002-12-30,151.81380962766477
2002-12-31,151.4024316665628
2003-01-01,151.4024316665628
2003-01-02,151.8605436760241
2003-01-03,152.4258589534539
2003-01-06,156.33645447834047
2003-01-07,158.5332963473256
2003-01-08,158.4066168469396
2003-01-09,160.09081374384712
2003-01-10,162.8290092434155
2003-01-13,168.91163101504446
2003-01-14,174.7595312156904
2003-01-15,175.69771646229893
2003-01-16,173.2107751046059
2003-01-17,169.8861521946376
2003-01-20,170.12890531001008
2003-01-21,170.7951466419616
2003-01-22,168.52488615026616
2003-01-23,166.18681108268154
2003-01-24,167.03858846485508
2003-01-27,168.33637344161858
2003-01-28,169.90051629240523
2003-01-29,173.39161228492515
2003-01-30,173.63879454136747
2003-01-31,174.22268754250575
2003-02-03,173.99371461465452
2003-02-04,175.19714336289013
2003-02-05,176.6925387375396
2003-02-06,177.24558719454393
2003-02-07,176.83506197975308
2003-02-10,176.3171376537465
2003-02-11,176.3136300726232
2003-02-12,175.91542476920833
2003-02-13,179.77440599825277
2003-02-14,170.4952188154179
2003-02-17,186.43678022308777
2003-02-18,189.76749718967997
2003-02-19,188.55870079018888
2003-02-20,184.8051499694472
2003-02-21,182.98413118012226
2003-02-24,179.49610012269702
2003-02-25,175.93181318602188
2003-02-26,174.13462707081794
2003-02-27,175.5412950208557
2003-02-28,178.76288582828445
2003-03-03,181.41532874983173
2003-03-04,181.39614060358957
2003-03-05,181.9708394376627
2003-03-06,181.80934567425402
2003-03-07,182.24580671264616
2003-03-10,182.7260746632618
2003-03-11,183.35875225080807
2003-03-12,181.40073233170816
2003-03-13,182.38590061062948
2003-03-14,183.63657509803303
2003-03-17,183.3007025158383
2003-03-18,182.488209662154
2003-03-19,178.2479171132469
2003-03-20,177.3230308501471
2003-03-21,176.58790273413328
2003-03-24,179.54955528314048
2003-03-25,178.20337858004785
2003-03-26,177.61533245495895
2003-03-27,178.06537031119078
2003-03-28,175.61751016248888
2003-03-31,172.7103109679588
2003-04-01,174.5210019040265
2003-04-02,174.5874928570765
2003-04-03,175.58941842162497
2003-04-04,174.46691533823255
2003-04-07,172.5742729071395
2003-04-08,174.9873011985162
2003-04-09,173.6951518657521
2003-04-10,174.78223882860289
2003-04-11,178.48709412781713
2003-04-14,182.96320402963767
2003-04-15,181.56785654618432
2003-04-16,183.44674579705227
2003-04-17,184.43565251471068
2003-04-18,184.6134176258303
2003-04-21,184.11720972936735
2003-04-22,182.26068550392654
2003-04-23,181.38424685157332
2003-04-24,180.5367400453179
2003-04-25,179.1176898530391
2003-04-28,182.89250645198487
2003-04-29,184.9460491539095
2003-04-30,184.0397225622582
2003-05-01,184.0397225622582
2003-05-02,182.51158877685907
2003-05-05,183.33386201556792
2003-05-06,183.42872304125507
2003-05-07,184.57014318633136
2003-05-08,185.641837901035
2003-05-09,188.84938668495366
2003-05-12,190.12922628298344
2003-05-13,189.43346641643367
2003-05-14,188.6279108310034
2003-05-15,187.7249709440885
2003-05-16,188.6607413309198
2003-05-19,189.54906817135068
2003-05-20,191.04168746154903
2003-05-21,193.78377552676838
2003-05-22,194.42362154910205
2003-05-23,194.56917651044475
2003-05-26,193.79403601232357
2003-05-27,196.14304091836664
2003-05-28,196.81322762045207
2003-05-29,197.10961125261366
2003-05-30,194.4249851040495
2003-06-02,195.60691779923079
2003-06-03,195.655246692464
2003-06-04,194.3864079188844
2003-06-05,195.2847356839378
2003-06-06,190.3871147665195
2003-06-09,189.05942174908495
2003-06-10,190.4946166970633
2003-06-11,191.81861514317586
2003-06-12,190.9197197952555
2003-06-13,190.65676976236594
2003-06-16,192.49225914909863
2003-06-17,194.76740202194674
2003-06-18,197.59311692128009
2003-06-19,198.3285761790102
2003-06-20,196.18864393117866
2003-06-23,194.69020135300812
2003-06-24,196.4043022962804
2003-06-25,195.65402079408972
2003-06-26,195.8044016292491
2003-06-27,195.31220809104667
2003-06-30,199.61350863970102
2003-07-01,195.72002813432357
2003-07-02,193.68836363765445
2003-07-03,194.5546370116464
2003-07-04,194.76180254929702
2003-07-07,194.81525164188037
2003-07-08,196.29655244433948
2003-07-09,196.14945104052703
2003-07-10,196.72763419266772
2003-07-11,196.38017482651756
2003-07-14,192.84911425639137
2003-07-15,194.86000897226455
2003-07-16,197.47186393551567
2003-07-17,200.26943998824981
2003-07-18,197.46559437376328
2003-07-21,195.47317285912652
2003-07-22,195.3878071478914
2003-07-23,195.34385286070912
2003-07-24,195.12378879125674
2003-07-25,193.96180111155044
2003-07-28,195.1326528480455
2003-07-29,194.38731832527336
2003-07-30,194.37742045044754
2003-07-31,194.48508296120127
2003-08-01,195.29618726634916
2003-08-04,196.69018755126203
2003-08-05,196.66854354297828
2003-08-06,198.33480923316634
2003-08-07,196.8403682385882
2003-08-08,197.4930503292765
2003-08-11,199.27746065318507
2003-08-12,199.17384280297486
2003-08-13,199.81523827102518
2003-08-14,200.59814473468083
2003-08-15,201.2458790047411
2003-08-18,201.02346763097623
2003-08-19,202.9737946448345
2003-08-20,206.0395013356251
2003-08-21,207.1840949386373
2003-08-22,208.823033297917
2003-08-25,212.36608389837122
2003-08-26,212.70038451626684
2003-08-27,208.45331363501057
2003-08-28,205.96296489988475
2003-08-29,203.13195201853966
2003-09-01,198.33124971476394
2003-09-02,203.3614353308716
2003-09-03,209.1591230521949
2003-09-04,213.27419851889522
2003-09-05,215.18704878813608
2003-09-08,212.8188775156763
2003-09-09,211.52368661321898
2003-09-10,211.3681230264599
2003-09-11,213.7257513305233
2003-09-12,213.93672804267314
2003-09-15,217.0750803610204
2003-09-16,215.4273496210405
2003-09-17,215.53706886237813
2003-09-18,215.2930161977863
2003-09-19,216.5304188186873
2003-09-22,216.6697831560143
2003-09-23,217.58249216457645
2003-09-24,218.47200796889697
2003-09-25,219.5644894721387
2003-09-26,220.82986116216148
2003-09-29,223.28988835950292
2003-09-30,226.39584480223502
2003-10-01,226.36629651543933
2003-10-02,228.75173978780225
2003-10-03,226.77766198444115
2003-10-06,227.53883822708576
2003-10-07,230.1227158417154
2003-10-08,234.40607139144007
2003-10-09,238.33935446353877
2003-10-10,241.9548302423364
2003-10-13,247.09048177669953
2003-10-14,251.40424907321824
2003-10-15,255.07876565923866
2003-10-16,251.30367197605102
2003-10-17,246.56550996513508
2003-10-20,238.7850855511904
2003-10-21,241.01409007240144
2003-10-22,246.35583896643973
2003-10-23,248.80198519818128
2003-10-24,252.5985422097408
2003-10-27,249.68915057329758
2003-10-28,250.6401439748635
2003-10-29,244.90260377568256
2003-10-30,242.98716130070517
2003-10-31,251.34518363824012
2003-11-03,251.44728761247802
2003-11-04,236.11836714904805
2003-11-05,241.4619480315481
2003-11-06,244.32118839831045
2003-11-07,263.09733877910077
2003-11-10,260.8320763887534
2003-11-11,264.31928581761133
2003-11-12,263.31288061258056
2003-11-13,263.7168645055162
2003-11-14,263.88822429436004
2003-11-17,261.4695134876449
2003-11-18,260.4396658810518
2003-11-19,264.68562152268584
2003-11-20,264.05457536114204
2003-11-21,265.93335715397797
2003-11-24,269.32191748266473
2003-11-25,273.09896907988974
2003-11-26,270.99666404026215
2003-11-27,263.5571321367447
2003-11-28,260.75331479974705
2003-12-01,256.81131235627737
2003-12-02,250.32089437619956
2003-12-03,256.55823448169144
2003-12-04,257.5501436871481
2003-12-05,262.5916311279096
2003-12-08,266.9190913697486
2003-12-09,269.83201236023814
2003-12-10,272.74115568079173
2003-12-11,270.52784961130806
2003-12-12,267.0838559481242
2003-12-15,261.6519966060143
2003-12-16,260.03485006063545
2003-12-17,259.42302785761876
2003-12-18,268.44471707781315
2003-12-19,270.4242522062431
2003-12-22,272.7263215216715
2003-12-23,272.209024534679
2003-12-24,272.3102179590929
2003-12-25,272.5213622573796
2003-12-26,272.42152276486604
2003-12-29,277.1001757634866
2003-12-30,276.8210695777897
2003-12-31,277.1887952090409
2004-01-01,277.1887952090409
2004-01-02,279.7926844313458
2004-01-05,280.8396993659288
2004-01-06,282.23133295850874
2004-01-07,283.33864891498206
2004-01-08,289.30371382085144
2004-01-09,292.9208858107957
2004-01-12,296.010294388112
2004-01-13,296.65532036715405
2004-01-14,296.77427213525806
2004-01-15,297.7993430230441
2004-01-16,300.2205618994759
2004-01-19,303.52550076023255
2004-01-20,304.7023454198467
2004-01-21,305.4691917723728
2004-01-22,305.85876697308845
2004-01-23,311.75787459848755
2004-01-26,313.73730595729387
2004-01-27,315.7465906777963
2004-01-28,316.03737466651216
2004-01-29,317.678809108308
2004-01-30,317.11082802843396
2004-02-02,317.0801176867245
2004-02-03,317.001076168849
2004-02-04,316.6250836314473
2004-02-05,318.057152948954
2004-02-06,322.06633266326645
2004-02-09,327.69298322828166
2004-02-10,336.69938451966823
2004-02-11,344.91677156582716
2004-02-12,353.70030102405326
2004-02-13,363.60765083273
2004-02-16,367.2248131851307
2004-02-17,363.24598099831445
2004-02-18,351.3702744372022
2004-02-19,339.90761749845734
2004-02-20,333.22511427324343
2004-02-23,343.19974234846944
2004-02-24,352.27488154846037
2004-02-25,356.6438625212559
2004-02-26,357.0752490938678
2004-02-27,348.9298383013536
2004-03-01,343.9814069099199
2004-03-02,335.57317855945655
2004-03-03,324.53818320770904
2004-03-04,326.37552525445494
2004-03-05,331.32752122358755
2004-03-08,333.0618783035468
2004-03-09,331.1031962367374
2004-03-10,331.06783145099695
2004-03-11,330.2355696494438
2004-03-12,331.3550799404731
2004-03-15,327.99221300742335
2004-03-16,325.11780767069587
2004-03-17,320.6549478111743
2004-03-18,316.72716090593235
2004-03-19,312.475821946404
2004-03-22,314.16415181717974
2004-03-23,312.6662273716438
2004-03-24,314.427531074953
2004-03-25,316.7354111010848
2004-03-26,315.866018264166
2004-03-29,312.3726517628026
2004-03-30,310.11445760670244
2004-03-31,312.80906550185733
2004-04-01,313.503790236923
2004-04-02,314.4568310339798
2004-04-05,312.5714260926251
2004-04-06,316.71376588806305
2004-04-07,320.60485639872746
2004-04-08,332.01616147816276
2004-04-09,332.04030445497096
2004-04-12,332.05053918280635
2004-04-13,339.00216923640863
2004-04-14,345.761891966378
2004-04-15,355.82816375986175
2004-04-16,357.4524348314769
2004-04-19,357.49283011317465
2004-04-20,357.65786239223866
2004-04-21,362.2347411687394
2004-04-22,365.1990187882129
2004-04-23,367.41494302721935
2004-04-26,369.1357323240114
2004-04-27,366.5333716938987
2004-04-28,364.7268013245033
2004-04-29,362.7655259183436
2004-04-30,362.3909677635012
2004-05-03,361.2541036252691
2004-05-04,366.17996508966525
2004-05-05,361.06336255286766
2004-05-06,361.37860374862186
2004-05-07,360.6729734515967
2004-05-10,366.919420077131
2004-05-11,372.3834109083575
2004-05-12,383.62545175721436
2004-05-13,386.34975218671514
2004-05-14,386.10856663460055
2004-05-17,386.8126494159827
2004-05-18,384.1132669254564
2004-05-19,387.4718727065179
2004-05-20,395.28458246237193
2004-05-21,394.2406994517123
2004-05-24,393.81525353130326
2004-05-25,397.5457873456993
2004-05-26,395.0974459802796
2004-05-27,387.2672442657011
2004-05-28,386.3006935692674
2004-05-31,392.8803996359381
2004-06-01,397.3355805971922
2004-06-02,393.0337120468987
2004-06-03,391.9448275318037
2004-06-04,392.9536374205416
2004-06-07,390.78614444023026
2004-06-08,391.3755283435295
2004-06-09,398.00803436364316
2004-06-10,403.59465116048864
2004-06-11,409.54954078275694
2004-06-14,409.2911121771337
2004-06-15,418.90543029212034
2004-06-16,427.514480386176
2004-06-17,434.37124705244304
2004-06-18,438.67834283403124
2004-06-21,436.8773137226129
2004-06-22,429.8721962980584
2004-06-23,415.641052815347
2004-06-24,403.9617088466216
2004-06-25,401.17577913994404
2004-06-28,404.65704223670537
2004-06-29,406.44832348093934
2004-06-30,403.9015639762995
2004-07-01,396.5553562581115
2004-07-02,391.4742528537955
2004-07-05,390.49245766035875
2004-07-06,387.7555669011608
2004-07-07,383.5740901405859
2004-07-08,385.30339779296344
2004-07-09,388.52227352338866
2004-07-12,385.93518048617165
2004-07-13,382.92120985469353
2004-07-14,380.45241377135005
2004-07-15,381.7795333560707
2004-07-16,383.11710884165757
2004-07-19,378.6601664203026
2004-07-20,380.72027043032216
2004-07-21,383.9240025988737
2004-07-22,381.91179157915957
2004-07-23,379.41717995892617
2004-07-26,378.40030941883464
2004-07-27,375.40448833822825
2004-07-28,380.4930159612002
2004-07-29,381.3546998729478
2004-07-30,381.8227206554669
2004-08-02,382.19129411311684
2004-08-03,383.8997502621312
2004-08-04,388.8880719515507
2004-08-05,387.0843840363969
2004-08-06,386.11279869831435
2004-08-09,386.1816709841626
2004-08-10,382.72692503584125
2004-08-11,383.3081360103881
2004-08-12,383.86866874891933
2004-08-13,378.0093103803714
2004-08-16,373.2396063938358
2004-08-17,363.76012776323347
2004-08-18,349.8485349423195
2004-08-19,336.76813804142574
2004-08-20,334.2144115055289
2004-08-23,342.54894384239645
2004-08-24,353.6332682668551
2004-08-25,359.450744232119
2004-08-26,357.1255242031339
2004-08-27,356.0236623320693
2004-08-30,350.06211807782904
2004-08-31,341.0187493335652
2004-09-01,338.18247797968223
2004-09-02,336.59820937136266
2004-09-03,335.3920423486533
2004-09-06,336.8995425411455
2004-09-07,341.31173371032645
