Date,EM IMI MINIMUM VOLATILITY (USD)
2002-06-12,1029.3869913174763
2002-06-13,1030.0317782816007
2002-06-14,1021.6384470831438
2002-06-17,1018.4441537055664
2002-06-18,1020.6808381131855
2002-06-19,1006.4597812459435
2002-06-20,1005.3549700537453
2002-06-21,1005.1960752250037
2002-06-24,998.3666799375862
2002-06-25,994.1801498706486
2002-06-26,974.705320952506
2002-06-27,980.0924486563367
2002-06-28,994.1871582859445
2002-07-01,992.8072705628922
2002-07-02,990.1303065871058
2002-07-03,990.0418431051908
2002-07-04,998.2492179540202
2002-07-05,1005.3085851980126
2002-07-08,1010.0225347804981
2002-07-09,1018.8429958849769
2002-07-10,1015.9539759567328
2002-07-11,1001.2225044130275
2002-07-12,1014.6219585304144
2002-07-15,1013.6729701494378
2002-07-16,1006.7184654242785
2002-07-17,1008.8155233032975
2002-07-18,1011.2999844125134
2002-07-19,1003.644576091165
2002-07-22,982.7632851635228
2002-07-23,981.4765890309384
2002-07-24,960.599971247284
2002-07-25,966.4840514467023
2002-07-26,951.0952750072414
2002-07-29,955.9283718840597
2002-07-30,968.6767109058227
2002-07-31,966.4043083380164
2002-08-01,964.2593248803057
2002-08-02,964.7755287339578
2002-08-05,942.3807321522413
2002-08-06,935.8196088040493
2002-08-07,945.4596393640797
2002-08-08,948.4649716095765
2002-08-09,955.2917211552335
2002-08-12,955.001331581605
2002-08-13,956.1020139673268
2002-08-14,964.7145295907051
2002-08-15,967.1343429348628
2002-08-16,972.2174355773838
2002-08-19,972.9851245126781
2002-08-20,974.4771623066598
2002-08-21,975.2494366391162
2002-08-22,978.6797481793034
2002-08-23,978.9114542932693
2002-08-26,978.2196132679813
2002-08-27,982.6716651341366
2002-08-28,976.1986726050276
2002-08-29,972.755904493215
2002-08-30,977.179703820807
2002-09-02,973.9431682830801
2002-09-03,965.193684264849
2002-09-04,960.4775487858043
2002-09-05,959.0425854048203
2002-09-06,955.9260301226329
2002-09-09,957.9462408941097
2002-09-10,965.8566713793227
2002-09-11,969.9950989689466
2002-09-12,972.3215513850154
2002-09-13,963.6553164477649
2002-09-16,952.0422867759702
2002-09-17,962.3192495499449
2002-09-18,949.0676246383247
2002-09-19,949.634257032965
2002-09-20,943.3852637444343
2002-09-23,929.3378192582499
2002-09-24,921.840170341518
2002-09-25,916.181215644982
2002-09-26,921.8868176277889
2002-09-27,922.5912680770081
2002-09-30,915.2840464307891
2002-10-01,919.4059292828946
2002-10-02,919.7058471790995
2002-10-03,916.8779734147819
2002-10-04,912.8917892209365
2002-10-07,898.0426209450633
2002-10-08,896.5341457159424
2002-10-09,890.9160282785404
2002-10-10,883.7424003029927
2002-10-11,885.3414186437111
2002-10-14,890.3932747589688
2002-10-15,902.4893973851669
2002-10-16,906.2877984126458
2002-10-17,913.4602275536046
2002-10-18,923.6744547380143
2002-10-21,924.9029545485087
2002-10-22,920.386092901559
2002-10-23,933.7209384492708
2002-10-24,933.7695993345286
2002-10-25,933.771685014835
2002-10-28,936.4915067643981
2002-10-29,932.261153580033
2002-10-30,932.0391776719882
2002-10-31,938.6109379635503
2002-11-01,937.7577353346195
2002-11-04,946.054921027122
2002-11-05,944.579377300663
2002-11-06,954.4153322198256
2002-11-07,959.0735416436552
2002-11-08,961.8583025615068
2002-11-11,956.2847477947389
2002-11-12,954.2471914648668
2002-11-13,953.1736913019597
2002-11-14,956.9886255062844
2002-11-15,966.0538315754499
2002-11-18,969.5963784859962
2002-11-19,966.4515083688822
2002-11-20,963.6824676348905
2002-11-21,970.0383872268995
2002-11-22,972.9171098115717
2002-11-25,976.5422576321926
2002-11-26,974.9555213102798
2002-11-27,975.1085154534289
2002-11-28,977.2397132633022
2002-11-29,981.6952871126542
2002-12-02,987.3181164497615
2002-12-03,988.8235611777583
2002-12-04,981.7773485894132
2002-12-05,983.4765819970517
2002-12-06,983.2959996710978
2002-12-09,989.208100562525
2002-12-10,986.8155906772988
2002-12-11,985.9867842425629
2002-12-12,992.6265587682808
2002-12-13,996.2281757110696
2002-12-16,997.4796114008391
2002-12-17,1001.5000361720955
2002-12-18,998.5181064641881
2002-12-19,997.4805692647926
2002-12-20,1000.5668678309697
2002-12-23,996.8997567970359
2002-12-24,993.1019696621266
2002-12-25,991.4521610133261
2002-12-26,996.2436523804697
2002-12-27,994.3010337795679
2002-12-30,985.2574703354028
2002-12-31,986.5659780188787
2003-01-01,986.0945166579886
2003-01-02,986.2754969891323
2003-01-03,997.2191627076375
2003-01-06,1002.7093178998848
2003-01-07,998.0885043033426
2003-01-08,997.5650522214528
2003-01-09,998.3251384873158
2003-01-10,1002.1184571583416
2003-01-13,1010.5863001010259
2003-01-14,1012.7095142669618
2003-01-15,1016.3470497925557
2003-01-16,1013.3450596343474
2003-01-17,1007.3488180120414
2003-01-20,1002.8612311154526
2003-01-21,996.4052157593244
2003-01-22,990.9992665030185
2003-01-23,995.2227362486533
2003-01-24,988.2019964114514
2003-01-27,979.934511288273
2003-01-28,981.5043581231097
2003-01-29,980.6723827695632
2003-01-30,982.00341474591
2003-01-31,985.0574218647166
2003-02-03,985.5958339053427
2003-02-04,986.6864105244889
2003-02-05,986.9173087783977
2003-02-06,978.7222470065572
2003-02-07,970.62558727185
2003-02-10,964.0203799762006
2003-02-11,964.4322749962985
2003-02-12,966.542262979644
2003-02-13,958.1921759880477
2003-02-14,956.9388723706332
2003-02-17,973.4678334970363
2003-02-18,974.8817885392575
2003-02-19,970.515509142949
2003-02-20,974.3599675249675
2003-02-21,976.3301082741242
2003-02-24,979.0231258502546
2003-02-25,970.7155013087453
2003-02-26,969.1300081418166
2003-02-27,970.9955735523238
2003-02-28,970.1096855921793
2003-03-03,974.7403756333023
2003-03-04,967.0636464848387
2003-03-05,959.9417672473319
2003-03-06,955.1580780885404
2003-03-07,950.0428614638653
2003-03-10,943.7237054364881
2003-03-11,937.9898515326149
2003-03-12,936.9941536522458
2003-03-13,940.837299059738
2003-03-14,945.4173851756134
2003-03-17,934.5506516479115
2003-03-18,947.265502268211
2003-03-19,950.8151176246865
2003-03-20,960.8667080361113
2003-03-21,964.8955086842236
2003-03-24,960.9256544819559
2003-03-25,959.4896681619033
2003-03-26,963.4546774331351
2003-03-27,962.8275574519522
2003-03-28,964.7906388737164
2003-03-31,959.4740007903531
2003-04-01,965.0883391603413
2003-04-02,969.9979036377266
2003-04-03,973.7827518377104
2003-04-04,981.3797763140436
2003-04-07,995.2306057257811
2003-04-08,992.7008628643089
2003-04-09,992.5695107654652
2003-04-10,999.4373446254821
2003-04-11,1000.3021922360138
2003-04-14,1005.9143915743156
2003-04-15,1017.480564870151
2003-04-16,1022.7402717429767
2003-04-17,1024.9480466888651
2003-04-18,1031.653705395519
2003-04-21,1029.9614193113305
2003-04-22,1021.6801072848432
2003-04-23,1021.9569619398244
2003-04-24,1018.9557592037421
2003-04-25,1008.380514612003
2003-04-28,1010.5711828997553
2003-04-29,1026.4572313168608
2003-04-30,1030.83660529383
2003-05-01,1032.351296961175
2003-05-02,1034.471892465414
2003-05-05,1044.2244370214464
2003-05-06,1047.0426334110944
2003-05-07,1053.9114392587737
2003-05-08,1050.4230138677867
2003-05-09,1053.7948501019725
2003-05-12,1060.8897883442721
2003-05-13,1059.0976988954624
2003-05-14,1057.7503196789637
2003-05-15,1058.0348973756898
2003-05-16,1057.3955846184506
2003-05-19,1050.1265242687084
2003-05-20,1049.379381726226
2003-05-21,1052.9259037400127
2003-05-22,1058.4614829249954
2003-05-23,1072.4486198337538
2003-05-26,1089.1082716211458
2003-05-27,1083.1931227568764
2003-05-28,1091.6322951939096
2003-05-29,1099.5804691123105
2003-05-30,1100.4752434153277
2003-06-02,1106.3194599741055
2003-06-03,1106.5896382726012
2003-06-04,1105.3099098518815
2003-06-05,1113.517150489227
2003-06-06,1115.5639583264908
2003-06-09,1121.5376086336876
2003-06-10,1117.8234860143737
2003-06-11,1123.4009793549535
2003-06-12,1134.0309237833753
2003-06-13,1139.9551690472108
2003-06-16,1145.1917704937593
2003-06-17,1156.7838115038614
2003-06-18,1149.7368579911113
2003-06-19,1153.1878163214562
2003-06-20,1152.1042241894052
2003-06-23,1145.3550876108163
2003-06-24,1140.9712126210757
2003-06-25,1152.9280979154933
2003-06-26,1153.5089008023065
2003-06-27,1157.599299255883
2003-06-30,1159.964758238864
2003-07-01,1170.6859757384168
2003-07-02,1181.8861294136866
2003-07-03,1187.741760127189
2003-07-04,1189.2952736208201
2003-07-07,1199.956294853454
2003-07-08,1194.366442308297
2003-07-09,1196.5830461446392
2003-07-10,1192.0819219305358
2003-07-11,1193.0789642499058
2003-07-14,1202.1348385143372
2003-07-15,1195.9479969562929
2003-07-16,1191.4587435467351
2003-07-17,1182.2142929387105
2003-07-18,1178.7427923475725
2003-07-21,1177.160004398029
2003-07-22,1179.9597475442838
2003-07-23,1182.3438823556444
2003-07-24,1189.8653535235092
2003-07-25,1198.2277666918133
2003-07-28,1211.0753647534887
2003-07-29,1212.9678635765376
2003-07-30,1206.4892507543857
2003-07-31,1207.889923462017
2003-08-01,1212.1643728645859
2003-08-04,1207.7041215555043
2003-08-05,1202.8520664093005
2003-08-06,1199.970190100031
2003-08-07,1205.236351321848
2003-08-08,1204.4291394397064
2003-08-11,1211.6813265298513
2003-08-12,1217.3803558601662
2003-08-13,1227.342731718752
2003-08-14,1234.354776517762
2003-08-15,1234.5129354247595
2003-08-18,1242.3935878556645
2003-08-19,1243.382465746219
2003-08-20,1247.0855246948893
2003-08-21,1253.6166416128706
2003-08-22,1256.0964293629418
2003-08-25,1250.852885360356
2003-08-26,1250.0905631613934
2003-08-27,1258.7969922999662
2003-08-28,1263.6524478563117
2003-08-29,1277.3824420365102
2003-09-01,1284.4435754155122
2003-09-02,1284.0706266464454
2003-09-03,1289.261258248773
2003-09-04,1289.4162544669025
2003-09-05,1293.0076878382094
2003-09-08,1294.2085615217038
2003-09-09,1291.3262484043785
2003-09-10,1288.3011887059643
2003-09-11,1290.3139373462777
2003-09-12,1287.996403152646
2003-09-15,1284.8669283517856
2003-09-16,1292.0543818727513
2003-09-17,1291.4289492375249
2003-09-18,1288.486638382062
2003-09-19,1289.5640511343977
2003-09-22,1284.8008704302802
2003-09-23,1293.5004074607352
2003-09-24,1304.5141046967237
2003-09-25,1296.419943118975
2003-09-26,1292.7357621716137
2003-09-29,1291.2116685800588
2003-09-30,1297.3941002361732
2003-10-01,1307.6314793213753
2003-10-02,1318.4838780733705
2003-10-03,1324.1863215826427
2003-10-06,1329.4037151276352
2003-10-07,1337.3386830419847
2003-10-08,1345.5718406287167
2003-10-09,1360.0462859704785
2003-10-10,1369.9879544487358
2003-10-13,1373.9811852486328
2003-10-14,1371.9586658019225
2003-10-15,1370.0706814505093
2003-10-16,1380.2787878927543
2003-10-17,1377.4296758126804
2003-10-20,1379.7265123102097
2003-10-21,1377.4787757716063
2003-10-22,1379.7887453996598
2003-10-23,1366.0289157163081
2003-10-24,1369.0752583456676
2003-10-27,1369.6843840580827
2003-10-28,1383.6188324549787
2003-10-29,1388.0861796341987
2003-10-30,1392.1146979964699
2003-10-31,1391.6084589441732
2003-11-03,1404.7630109073366
2003-11-04,1407.7285017688084
2003-11-05,1407.0753573946427
2003-11-06,1399.5016819346197
2003-11-07,1401.5876404996263
2003-11-10,1400.1312329556997
2003-11-11,1391.0731307525543
2003-11-12,1397.431302156567
2003-11-13,1408.8656823617173
2003-11-14,1412.9689418860235
2003-11-17,1401.5820040752951
2003-11-18,1405.0029211383628
2003-11-19,1389.2539710082958
2003-11-20,1382.6242927726212
2003-11-21,1384.0031277322114
2003-11-24,1379.4658400629708
2003-11-25,1387.8610587027733
2003-11-26,1396.8288582011226
2003-11-27,1394.8274153377865
2003-11-28,1414.0591028452916
2003-12-01,1437.2256113845447
2003-12-02,1438.5448821471318
2003-12-03,1444.9236245247457
2003-12-04,1442.9582699865882
2003-12-05,1441.8168176551817
2003-12-08,1439.140429401845
2003-12-09,1456.501765311804
2003-12-10,1453.9860024062118
2003-12-11,1459.4805840983424
2003-12-12,1468.910859902403
2003-12-15,1475.1114075803227
2003-12-16,1468.843605262464
2003-12-17,1458.938173254611
2003-12-18,1464.0849713510383
2003-12-19,1465.2394827692
2003-12-22,1471.368530709891
2003-12-23,1473.8007928141321
2003-12-24,1481.9947106193501
2003-12-25,1483.3631437830404
2003-12-26,1486.5998205246344
2003-12-29,1495.0836753777023
2003-12-30,1512.0005820669378
2003-12-31,1513.4754990335878
2004-01-01,1516.1604667635238
2004-01-02,1538.0382692024964
2004-01-05,1564.1021293526512
2004-01-06,1554.5370492346685
2004-01-07,1547.7002312726127
2004-01-08,1550.1887249566048
2004-01-09,1559.3573429020537
2004-01-12,1553.4630110210785
2004-01-13,1552.6219364591411
2004-01-14,1548.0229813749015
2004-01-15,1537.1491519199637
2004-01-16,1533.0411397315304
2004-01-19,1544.3763553096924
2004-01-20,1552.0977820394262
2004-01-21,1543.633990648391
2004-01-22,1539.3597984742335
2004-01-23,1542.1441404837021
2004-01-26,1540.9729829955243
2004-01-27,1547.839580753826
2004-01-28,1542.6759477850078
2004-01-29,1525.933694299202
2004-01-30,1527.3593076764498
2004-02-02,1527.5369385023607
2004-02-03,1535.3480000033444
2004-02-04,1534.7443926992441
2004-02-05,1534.6462332310039
2004-02-06,1542.5107769207928
2004-02-09,1562.1479111140104
2004-02-10,1563.6733731569668
2004-02-11,1572.0020664972149
2004-02-12,1588.5293350860188
2004-02-13,1596.3866101653095
2004-02-16,1600.8784793765087
2004-02-17,1610.311532939018
2004-02-18,1611.8646649119441
2004-02-19,1603.0235925339034
2004-02-20,1593.7105937691283
2004-02-23,1593.148968855284
2004-02-24,1590.4824755996462
2004-02-25,1589.8148286418086
2004-02-26,1589.1705802886427
2004-02-27,1596.9372178619094
2004-03-01,1615.0009440242757
2004-03-02,1620.5480322393205
2004-03-03,1605.322183832226
2004-03-04,1611.4395420451901
2004-03-05,1620.5602719103179
2004-03-08,1621.3370159499739
2004-03-09,1625.4834323168316
2004-03-10,1609.1736576101248
2004-03-11,1594.207508377142
2004-03-12,1584.450035884756
2004-03-15,1586.2242654883526
2004-03-16,1586.2322907655416
2004-03-17,1592.8371701272968
2004-03-18,1604.273416686633
2004-03-19,1608.6497859037954
2004-03-22,1586.4397298956633
2004-03-23,1583.0017377870665
2004-03-24,1581.1059996791473
2004-03-25,1574.214400403391
2004-03-26,1581.375081430242
2004-03-29,1599.713936650387
2004-03-30,1606.8496749150204
2004-03-31,1624.5058788182257
2004-04-01,1632.5642964545941
2004-04-02,1634.4318032516614
2004-04-05,1644.1916156619238
2004-04-06,1645.499658226341
2004-04-07,1653.691062579781
2004-04-08,1655.6535729852167
2004-04-09,1649.9931476394147
2004-04-12,1655.7234087283096
2004-04-13,1649.9376729335104
2004-04-14,1629.2521704296257
2004-04-15,1624.5288991215314
2004-04-16,1629.1710931120426
2004-04-19,1628.5324136129448
2004-04-20,1629.2348844133296
2004-04-21,1612.8348050167128
2004-04-22,1602.7128192612934
2004-04-23,1616.0505938641568
2004-04-26,1609.0392791638253
2004-04-27,1603.4527684437367
2004-04-28,1589.717467857102
2004-04-29,1565.0959495537222
2004-04-30,1544.9972981297449
2004-05-03,1538.0568365877784
2004-05-04,1556.865189863969
2004-05-05,1554.3360373511446
2004-05-06,1543.523803307451
2004-05-07,1530.6588945516164
2004-05-10,1474.5313253978559
2004-05-11,1476.1158087015501
2004-05-12,1491.0252316927529
2004-05-13,1476.6058894802602
2004-05-14,1459.0940816920545
2004-05-17,1423.1849620381945
2004-05-18,1442.6118384639894
2004-05-19,1485.6889288150576
2004-05-20,1470.1763549055222
2004-05-21,1485.9927271725558
2004-05-24,1494.0051380949749
2004-05-25,1497.664846009697
2004-05-26,1505.332966090452
2004-05-27,1526.587479777196
2004-05-28,1529.4847171971833
2004-05-31,1526.0191726482037
2004-06-01,1533.1445248603236
2004-06-02,1533.5596520781085
2004-06-03,1514.9020584442346
2004-06-04,1518.2578275287005
2004-06-07,1545.2785538930982
2004-06-08,1544.1051344950388
2004-06-09,1534.0286175122496
2004-06-10,1529.4853918232884
2004-06-11,1515.96495552083
2004-06-14,1498.04197080364
2004-06-15,1504.3045782086979
2004-06-16,1509.0053759376508
2004-06-17,1512.049943802813
2004-06-18,1510.0661728579148
2004-06-21,1514.6680785318165
2004-06-22,1511.2753734121839
2004-06-23,1516.9563728511866
2004-06-24,1536.759779169367
2004-06-25,1541.5457844548844
2004-06-28,1540.982337769822
2004-06-29,1538.6823372997123
2004-06-30,1546.5758008745922
2004-07-01,1554.1385974054292
2004-07-02,1553.9246503640604
2004-07-05,1552.7987515435768
2004-07-06,1552.1570843459303
2004-07-07,1565.3820709009226
2004-07-08,1556.3818092535516
2004-07-09,1560.1698867658017
2004-07-12,1561.287470816629
2004-07-13,1557.8920426793654
2004-07-14,1551.8267713114633
2004-07-15,1546.1080233048735
2004-07-16,1557.7321752551857
2004-07-19,1566.033489766749
2004-07-20,1555.5658216391596
2004-07-21,1561.367539154382
2004-07-22,1551.7016433405183
2004-07-23,1540.8119751924714
2004-07-26,1538.9767432068993
2004-07-27,1538.3812996917397
2004-07-28,1537.2207388122329
2004-07-29,1536.3154397590695
2004-07-30,1543.298850552769
2004-08-02,1531.492701400302
2004-08-03,1531.7890784441386
2004-08-04,1529.9646891001244
2004-08-05,1538.0438759452227
2004-08-06,1537.268619316166
2004-08-09,1541.6235661187145
2004-08-10,1541.3987508221564
2004-08-11,1527.5412217533717
2004-08-12,1525.8977443812391
2004-08-13,1525.303152912685
2004-08-16,1522.679605805839
2004-08-17,1530.890840189596
2004-08-18,1536.1246604032258
2004-08-19,1545.382216683786
2004-08-20,1548.2944366614543
2004-08-23,1547.9551556626502
2004-08-24,1549.1982673342325
2004-08-25,1552.510529255652
2004-08-26,1564.1898582542046
2004-08-27,1564.0674699578965
2004-08-30,1567.1112421994349
2004-08-31,1573.234714751396
2004-09-01,1586.6290396608101
2004-09-02,1595.8551650611178
2004-09-03,1592.5348974343683
2004-09-06,1600.3040673898638
2004-09-07,1602.1210625714955
2004-09-08,1602.3995064103735
2004-09-09,1605.4522746024222
2004-09-10,1616.3816434943315
2004-09-13,1626.1665472419656
2004-09-14,1634.4999177237357
2004-09-15,1632.6939183244103
2004-09-16,1644.2117336852914
2004-09-17,1648.803045709224
2004-09-20,1659.8409023862314
2004-09-21,1668.8578624469974
2004-09-22,1659.8339990315794
2004-09-23,1660.8627663909388
2004-09-24,1659.7128522586913
2004-09-27,1655.375284653796
2004-09-28,1658.1618901647514
2004-09-29,1660.8090965966078
2004-09-30,1669.2286741769442
2004-10-01,1681.8905772979433
2004-10-04,1704.4571958638132
2004-10-05,1701.1397386491744
2004-10-06,1701.4704727302696
2004-10-07,1704.7468583396565
2004-10-08,1710.5040082850694
2004-10-11,1706.0473168081792
2004-10-12,1689.0762183069062
2004-10-13,1679.98605894899
2004-10-14,1670.5817616857241
2004-10-15,1677.0698723365595
2004-10-18,1684.0449193787492
2004-10-19,1698.6614256648502
2004-10-20,1686.3990896314683
2004-10-21,1693.8748853052005
2004-10-22,1698.610829535443
2004-10-25,1687.3829637999481
2004-10-26,1690.4513612866615
2004-10-27,1699.4771462697765
2004-10-28,1710.8865787017542
2004-10-29,1717.4572363075754
2004-11-01,1724.0068289296646
2004-11-02,1737.7994556220665
2004-11-03,1755.5886020185944
2004-11-04,1761.5000639629072
2004-11-05,1772.7549573730191
2004-11-08,1769.4070446963192
2004-11-09,1775.2714254574994
2004-11-10,1788.3751784822061
2004-11-11,1789.2633694632661
2004-11-12,1804.3010477703476
2004-11-15,1818.9219638935579
