Date,EM ASIA EQUAL WEIGHTED
1999-08-06,1611.595836658783
1999-08-09,1612.6473487974215
1999-08-10,1594.3761739889535
1999-08-11,1543.5033150422441
1999-08-12,1567.5620190626814
1999-08-13,1552.0212000310637
1999-08-16,1585.5306477537968
1999-08-17,1569.9432769610844
1999-08-18,1590.4096892491052
1999-08-19,1608.527842396109
1999-08-20,1624.23147935792
1999-08-23,1654.1421373032297
1999-08-24,1656.933488780648
1999-08-25,1667.9318451896452
1999-08-26,1667.4329646534413
1999-08-27,1658.154816578972
1999-08-30,1644.9707946165079
1999-08-31,1646.7625959288512
1999-09-01,1620.1376342732385
1999-09-02,1593.22196656967
1999-09-03,1581.8953721207517
1999-09-06,1586.313785746747
1999-09-07,1582.2347431232167
1999-09-08,1555.4854521988711
1999-09-09,1571.9682358150665
1999-09-10,1606.3055992584555
1999-09-13,1624.7379334903155
1999-09-14,1613.7426103305104
1999-09-15,1590.489609640933
1999-09-16,1566.1462532070761
1999-09-17,1562.2590227596993
1999-09-20,1568.2472244917003
1999-09-21,1566.1200321570116
1999-09-22,1556.8028597923255
1999-09-23,1541.4231902637478
1999-09-24,1534.823500827004
1999-09-27,1515.8570725259983
1999-09-28,1506.1837789620977
1999-09-29,1504.5402387567824
1999-09-30,1498.5068162274079
1999-10-01,1516.0144646233055
1999-10-04,1520.5135992895591
1999-10-05,1513.8409023869035
1999-10-06,1530.13446463884
1999-10-07,1552.9032827602102
1999-10-08,1548.6926055191914
1999-10-11,1552.1306859293593
1999-10-12,1563.4091877483245
1999-10-13,1546.8332746841957
1999-10-14,1543.6952142912617
1999-10-15,1532.0776607118921
1999-10-18,1518.6800676888465
1999-10-19,1523.1568815340086
1999-10-20,1549.5047231268366
1999-10-21,1567.3466605455828
1999-10-22,1563.2470296406007
1999-10-25,1551.5882109608067
1999-10-26,1548.7230280774575
1999-10-27,1535.719286826055
1999-10-28,1532.3092674627967
1999-10-29,1545.9034284237712
1999-11-01,1557.547659874421
1999-11-02,1576.0566727749915
1999-11-03,1566.9195226505658
1999-11-04,1579.1865685208893
1999-11-05,1584.0021364478152
1999-11-08,1581.7904749993606
1999-11-09,1594.8902831771159
1999-11-10,1592.9201037932025
1999-11-11,1593.6343844714304
1999-11-12,1591.4968689334858
1999-11-15,1599.0317767980537
1999-11-16,1597.406313268993
1999-11-17,1574.8308776207034
1999-11-18,1582.9888462809809
1999-11-19,1589.0196334319355
1999-11-22,1598.9173081925055
1999-11-23,1581.5201523111082
1999-11-24,1562.6094034416212
1999-11-25,1547.9592480856868
1999-11-26,1519.4548954904492
1999-11-29,1518.3625200272713
1999-11-30,1535.9050436084638
1999-12-01,1543.3837217946689
1999-12-02,1557.1700340330883
1999-12-03,1565.791511931339
1999-12-06,1573.7549271900357
1999-12-07,1558.7030360323447
1999-12-08,1557.5498953606327
1999-12-09,1555.209491534604
1999-12-10,1575.5187985860885
1999-12-13,1597.3662075996042
1999-12-14,1594.864559180244
1999-12-15,1590.6291146810424
1999-12-16,1579.9296623451285
1999-12-17,1564.0485934027286
1999-12-20,1577.619513146979
1999-12-21,1567.8911445464096
1999-12-22,1579.6440521558497
1999-12-23,1584.3309166852932
1999-12-24,1582.1981136281677
1999-12-27,1579.6505307274213
1999-12-28,1583.7096931590802
1999-12-29,1582.8004902768532
1999-12-30,1598.5393949310787
1999-12-31,1600.9512277197255
2000-01-03,1627.2671589050046
2000-01-04,1677.9977460926489
2000-01-05,1635.0943480769993
2000-01-06,1626.5819708517222
2000-01-07,1645.0632204935757
2000-01-10,1670.5458842811904
2000-01-11,1648.891679381787
2000-01-12,1661.9115926103832
2000-01-13,1662.0294576454103
2000-01-14,1672.347992727195
2000-01-17,1689.6838776096313
2000-01-18,1683.299257082228
2000-01-19,1659.9157909367295
2000-01-20,1661.8468674290982
2000-01-21,1672.6354302713426
2000-01-24,1680.1724636453312
2000-01-25,1654.5724247737924
2000-01-26,1659.822102160695
2000-01-27,1679.96575757792
2000-01-28,1685.728818216053
2000-01-31,1683.4868380771538
2000-02-01,1676.0398658224144
2000-02-02,1681.9733771511926
2000-02-03,1690.0235719995255
2000-02-04,1700.0942084724165
2000-02-07,1707.0844209116058
2000-02-08,1702.2881316612138
2000-02-09,1710.0024763180652
2000-02-10,1713.744829614676
2000-02-11,1707.9813222360906
2000-02-14,1692.1208166251774
2000-02-15,1671.5642815920635
2000-02-16,1671.5049843578383
2000-02-17,1693.401039249691
2000-02-18,1697.0558484362712
2000-02-21,1691.830633593716
2000-02-22,1655.9939493031188
2000-02-23,1659.7262445419203
2000-02-24,1640.678686891217
2000-02-25,1626.003629894736
2000-02-28,1614.7733845009827
2000-02-29,1590.197695818347
2000-03-01,1599.3101351393695
2000-03-02,1607.0015986639582
2000-03-03,1588.6094366736058
2000-03-06,1615.1710498169757
2000-03-07,1613.8608109825327
2000-03-08,1609.8293220130072
2000-03-09,1611.7914311779136
2000-03-10,1609.1999243716075
2000-03-13,1583.9958246661708
2000-03-14,1588.3384640026993
2000-03-15,1566.952962480669
2000-03-16,1557.675198707201
2000-03-17,1580.6806380372454
2000-03-20,1574.7022671588115
2000-03-21,1584.8731728547305
2000-03-22,1606.1066244364638
2000-03-23,1615.2971180697148
2000-03-24,1611.1751290598356
2000-03-27,1627.3273713507624
2000-03-28,1637.1877200048825
2000-03-29,1628.946040043295
2000-03-30,1618.3866255882365
2000-03-31,1620.5478127947654
2000-04-03,1604.1901374353706
2000-04-04,1578.1211158873602
2000-04-05,1572.2657817468908
2000-04-06,1566.5576753974806
2000-04-07,1590.5681304761038
2000-04-10,1618.0740032186106
2000-04-11,1608.5554618994604
2000-04-12,1607.7192628897785
2000-04-13,1596.1949737685097
2000-04-14,1595.7394787339
2000-04-17,1509.6908679503824
2000-04-18,1543.01308252136
2000-04-19,1538.9172037338383
2000-04-20,1530.652294900078
2000-04-21,1539.8830041557833
2000-04-24,1523.4192072129879
2000-04-25,1514.2347636802674
2000-04-26,1491.5754308186772
2000-04-27,1474.813603598884
2000-04-28,1478.8402098755687
2000-05-01,1477.8011453793692
2000-05-02,1460.0827656106767
2000-05-03,1450.3575238694475
2000-05-04,1453.20452856036
2000-05-05,1465.0608553798727
2000-05-08,1448.906462159033
2000-05-09,1436.664544517995
2000-05-10,1426.2173937753241
2000-05-11,1395.8211134334908
2000-05-12,1393.125391185703
2000-05-15,1381.5683460409573
2000-05-16,1388.02720698034
2000-05-17,1385.5768606356153
2000-05-18,1365.5234497319561
2000-05-19,1361.292711806604
2000-05-22,1315.2921467538085
2000-05-23,1296.0745438102053
2000-05-24,1294.9852482234546
2000-05-25,1310.161286725176
2000-05-26,1275.6782683428892
2000-05-29,1288.6752535639325
2000-05-30,1301.641565667414
2000-05-31,1327.32956486238
2000-06-01,1312.2916269134064
2000-06-02,1338.1269364374084
2000-06-05,1367.833336654686
2000-06-06,1361.9418651260166
2000-06-07,1365.1360788035977
2000-06-08,1361.6867216638277
2000-06-09,1366.2964776216804
2000-06-12,1367.8401004674454
2000-06-13,1353.2572462190685
2000-06-14,1357.7266349545782
2000-06-15,1343.3320492946493
2000-06-16,1347.619650024913
2000-06-19,1340.0164615217084
2000-06-20,1352.8146273235598
2000-06-21,1351.9807266122614
2000-06-22,1349.2248663837406
2000-06-23,1344.0586832423896
2000-06-26,1342.9584614879846
2000-06-27,1342.2828441788895
2000-06-28,1351.688834322243
2000-06-29,1337.1436510696394
2000-06-30,1344.7195859401606
2000-07-03,1343.8876621283553
2000-07-04,1337.6894695824114
2000-07-05,1346.7910892467523
2000-07-06,1349.144847541933
2000-07-07,1355.6575333829755
2000-07-10,1364.798412053568
2000-07-11,1365.0708912457515
2000-07-12,1372.9605365419516
2000-07-13,1368.624946816619
2000-07-14,1364.944872581348
2000-07-17,1369.1988863365254
2000-07-18,1350.1548082197187
2000-07-19,1349.5974426808807
2000-07-20,1342.6547313126578
2000-07-21,1340.0734880519415
2000-07-24,1308.2988632641614
2000-07-25,1304.5862095357768
2000-07-26,1293.6395271178208
2000-07-27,1289.841127078893
2000-07-28,1280.1293296136978
2000-07-31,1280.2571776677555
2000-08-01,1292.9896811237104
2000-08-02,1301.5424322780575
2000-08-03,1307.3324803500539
2000-08-04,1303.7136375981818
2000-08-07,1284.4908292553216
2000-08-08,1288.8801544800497
2000-08-09,1302.2493964269981
2000-08-10,1302.9206447396637
2000-08-11,1305.2368253080494
2000-08-14,1309.360748945605
2000-08-15,1306.9824355816932
2000-08-16,1320.8006974699958
2000-08-17,1320.2171534427239
2000-08-18,1315.1110814681165
2000-08-21,1310.707616239449
2000-08-22,1315.5460056771267
2000-08-23,1296.7548172509755
2000-08-24,1283.5989000660927
2000-08-25,1282.2034565513125
2000-08-28,1278.4588044633197
2000-08-29,1274.6234454068103
2000-08-30,1263.599346096025
2000-08-31,1262.3519819069222
2000-09-01,1253.254957423467
2000-09-04,1268.918055583951
2000-09-05,1269.4017829723186
2000-09-06,1259.2245710467816
2000-09-07,1244.7018546574884
2000-09-08,1246.195298694175
2000-09-11,1230.305008872715
2000-09-12,1221.2486761429636
2000-09-13,1218.7148167559199
2000-09-14,1204.8111316804325
2000-09-15,1192.657546609073
2000-09-18,1131.9461115921408
2000-09-19,1121.0616979176937
2000-09-20,1133.600016940658
2000-09-21,1126.2755397165793
2000-09-22,1088.6677955617363
2000-09-25,1117.0595636793414
2000-09-26,1114.3691910583304
2000-09-27,1118.6593258376577
2000-09-28,1110.050194668152
2000-09-29,1110.8153708424284
2000-10-02,1093.2758581682485
2000-10-03,1098.4818632671677
2000-10-04,1094.8569385290134
2000-10-05,1098.9034313063623
2000-10-06,1107.1970339345655
2000-10-09,1090.2460494422862
2000-10-10,1083.332263799601
2000-10-11,1060.4862313833937
2000-10-12,1053.7658305839113
2000-10-13,1041.0302556024
2000-10-16,1052.5241277302187
2000-10-17,1042.0880572273968
2000-10-18,1030.5093386741025
2000-10-19,1025.1876336240337
2000-10-20,1047.4751161180068
2000-10-23,1041.1969490138613
2000-10-24,1046.96976102891
2000-10-25,1047.7719849875657
2000-10-26,1041.0195146151423
2000-10-27,1034.784186469837
2000-10-30,1013.9119448005093
2000-10-31,1014.9107196369359
2000-11-01,1033.2219993857257
2000-11-02,1042.388779142165
2000-11-03,1058.3525235294067
2000-11-06,1070.91021113611
2000-11-07,1066.5478846943872
2000-11-08,1073.2963289587053
2000-11-09,1069.587527546045
2000-11-10,1066.1652881265782
2000-11-13,1032.594212491575
2000-11-14,1046.1614925515828
2000-11-15,1045.5222203786404
2000-11-16,1032.153746016645
2000-11-17,1027.540407718643
2000-11-20,1008.3032937706447
2000-11-21,1006.4979205131507
2000-11-22,998.3137777623868
2000-11-23,987.9202029366525
2000-11-24,999.765869138468
2000-11-27,1011.2812747090668
2000-11-28,1005.4329282445761
2000-11-29,991.211951570007
2000-11-30,981.6522097598879
2000-12-01,986.7982001801336
2000-12-04,983.8249402957746
2000-12-05,994.8737632046633
2000-12-06,997.0437370692914
2000-12-07,998.6192323685046
2000-12-08,1007.828374379686
2000-12-11,1020.5006408934786
2000-12-12,1013.3785021143336
2000-12-13,1017.2822055664657
2000-12-14,1009.8319332940729
2000-12-15,992.3457399266007
2000-12-18,988.2876496617537
2000-12-19,983.9998865496211
2000-12-20,969.7077913760976
2000-12-21,957.9664552595331
2000-12-22,949.0408725279086
2000-12-25,949.0533315104791
2000-12-26,941.4915431251517
2000-12-27,939.0245423619916
2000-12-28,947.9209721551077
2000-12-29,950.5133323011896
2001-01-01,953.2960823039685
2001-01-02,956.383673578992
2001-01-03,956.5880882660077
2001-01-04,981.7083631873667
2001-01-05,1006.3184994977661
2001-01-08,1016.959208138867
2001-01-09,1028.047486346514
2001-01-10,1016.28198686052
2001-01-11,1011.4223585467369
2001-01-12,1020.4778063092789
2001-01-15,1029.673722678372
2001-01-16,1036.0516858168787
2001-01-17,1031.2268277897513
2001-01-18,1038.6042045458846
2001-01-19,1061.8691088265873
2001-01-22,1094.3920412768464
2001-01-23,1097.498902417094
2001-01-24,1101.4958987564023
2001-01-25,1105.6801843349185
2001-01-26,1097.2197385868167
2001-01-29,1095.2898543255717
2001-01-30,1096.528757211654
2001-01-31,1120.3535954503272
2001-02-01,1111.1484414358729
2001-02-02,1126.6130234636255
2001-02-05,1109.2942846506676
2001-02-06,1111.7593153315734
2001-02-07,1097.1493987852639
2001-02-08,1106.5454258342436
2001-02-09,1117.8842418103875
2001-02-12,1121.1531553837167
2001-02-13,1124.0041607597739
2001-02-14,1121.2749216716522
2001-02-15,1132.0993066363571
2001-02-16,1125.8070956303618
2001-02-19,1120.5876355932978
2001-02-20,1137.107545814124
2001-02-21,1122.396108223473
2001-02-22,1107.2532447463848
2001-02-23,1107.4128278983378
2001-02-26,1108.5274435294225
2001-02-27,1102.7224615926766
2001-02-28,1097.2718431302478
2001-03-01,1083.0997758577896
2001-03-02,1061.6435193338593
2001-03-05,1059.1520815204135
2001-03-06,1063.6069175473035
2001-03-07,1064.615684362963
2001-03-08,1061.120667693854
2001-03-09,1040.2932908227635
2001-03-12,1008.5977659176278
2001-03-13,983.7741753463118
2001-03-14,995.7748207730596
2001-03-15,996.307188377299
2001-03-16,987.3532980012243
2001-03-19,977.4650774256804
2001-03-20,973.4133789515494
2001-03-21,976.4372363597337
2001-03-22,969.0335900349039
2001-03-23,972.102713347744
2001-03-26,981.6706785961063
2001-03-27,976.2656551993297
2001-03-28,974.4366415949838
2001-03-29,966.4595500043084
2001-03-30,958.3658578574933
2001-04-02,944.4397839079656
2001-04-03,932.705133584804
2001-04-04,914.121727130711
2001-04-05,914.6200995558506
2001-04-06,920.1979992619844
2001-04-09,910.4392634057136
2001-04-10,910.5659659935902
2001-04-11,915.8796634808556
2001-04-12,919.0472551931535
2001-04-13,925.1736097219916
2001-04-16,920.6592189850402
2001-04-17,919.6236035124282
2001-04-18,941.9333495459482
2001-04-19,949.4526438214937
2001-04-20,942.8041297566479
2001-04-23,948.1610713050005
2001-04-24,949.1714834427522
2001-04-25,949.5648441408829
2001-04-26,945.4378026988526
2001-04-27,938.1909777371786
2001-04-30,950.2825023736661
2001-05-01,953.1727839069961
2001-05-02,972.4128820900496
2001-05-03,972.3595568562873
2001-05-04,966.9014616922324
2001-05-07,973.0039796106931
2001-05-08,965.5094467532475
2001-05-09,964.550906880258
2001-05-10,960.4875862585641
2001-05-11,967.6385054343041
2001-05-14,963.432190327015
2001-05-15,962.2860815241196
2001-05-16,962.3529364786771
2001-05-17,977.3665850073722
2001-05-18,976.0024094237277
2001-05-21,977.9798853390164
2001-05-22,982.8514716070592
2001-05-23,1002.780251950003
2001-05-24,1011.1797517719839
2001-05-25,1007.0492543551427
2001-05-28,1007.4535785067822
2001-05-29,1013.6389659300731
2001-05-30,1009.1723734255554
2001-05-31,1009.454801846077
2001-06-01,997.9978209128277
2001-06-04,1001.1570804293104
2001-06-05,998.6125812543748
2001-06-06,1000.011160926379
2001-06-07,999.9324272967034
2001-06-08,1012.8954479926414
2001-06-11,1014.8283408597504
2001-06-12,1014.0102205925315
2001-06-13,1016.2400019689323
2001-06-14,1005.4795794843325
2001-06-15,1001.4703706608118
2001-06-18,989.5972001364588
2001-06-19,985.8244773705525
2001-06-20,983.9288360395702
2001-06-21,986.5480993227399
2001-06-22,981.1011013003633
2001-06-25,978.0013681071167
2001-06-26,976.8397077350972
2001-06-27,977.1843225825521
2001-06-28,968.4200203786777
2001-06-29,979.1358196700961
2001-07-02,974.0775253449832
2001-07-03,969.3812298460947
2001-07-04,966.984970708988
2001-07-05,968.4072956968657
2001-07-06,963.6338539017756
2001-07-09,952.9801519705934
2001-07-10,951.0883164288316
2001-07-11,937.4900763093913
2001-07-12,950.1162753972321
2001-07-13,943.165435308403
2001-07-16,938.5389891735161
2001-07-17,936.2334306304618
2001-07-18,932.7941443495903
2001-07-19,937.2997412049019
2001-07-20,935.0012081482928
2001-07-23,928.4454218564588
2001-07-24,928.4786072642263
2001-07-25,927.6242276107542
2001-07-26,936.3525941568905
2001-07-27,945.6533846742302
2001-07-30,948.8369811733583
2001-07-31,949.4406209516753
2001-08-01,957.4702135437212
2001-08-02,965.5779605777745
2001-08-03,972.1869016990819
2001-08-06,964.4786073913706
2001-08-07,965.1772107095975
2001-08-08,973.1823021484046
2001-08-09,959.2889336409277
2001-08-10,962.0684068052203
2001-08-13,969.682823921471
2001-08-14,988.5517816414634
2001-08-15,985.1369704468036
2001-08-16,991.1425429842224
2001-08-17,989.0642701137014
2001-08-20,980.2389519515991
2001-08-21,983.489157452991
2001-08-22,984.6387691557621
2001-08-23,983.3752318754418
2001-08-24,985.560645569805
2001-08-27,993.9169243363958
2001-08-28,984.6493977674103
2001-08-29,983.4030908572578
2001-08-30,983.7546649116032
2001-08-31,975.1266456496596
2001-09-03,966.644064778736
2001-09-04,972.3417297348786
2001-09-05,967.1220789893922
2001-09-06,967.2789922227818
2001-09-07,965.810655636763
2001-09-10,959.471437028727
2001-09-11,950.1648282516154
2001-09-12,912.6756250033767
2001-09-13,892.6428151377827
2001-09-14,847.9597232852212
2001-09-17,803.135708267826
2001-09-18,817.5989571490665
2001-09-19,837.7897441910707
2001-09-20,827.1678782216702
2001-09-21,809.174216461647
2001-09-24,814.8305175882961
2001-09-25,808.8248214907896
2001-09-26,811.489659032884
2001-09-27,815.3278926552758
2001-09-28,826.0909913387186
2001-10-01,818.42060455319
2001-10-02,810.6699095719291
2001-10-03,810.0676345270473
2001-10-04,827.5143328136388
2001-10-05,828.6751405984013
2001-10-08,808.948651344945
2001-10-09,829.940057938981
2001-10-10,828.1185339055949
2001-10-11,842.0950048679224
2001-10-12,842.756075817626
2001-10-15,845.7242552550995
2001-10-16,853.8541530907072
2001-10-17,862.9004045863372
2001-10-18,857.3781978810821
2001-10-19,855.7235422479989
2001-10-22,864.0295279868113
2001-10-23,871.5760559602384
2001-10-24,876.1741486813384
2001-10-25,875.0515385777974
2001-10-26,879.3376966214489
2001-10-29,877.7135416418798
2001-10-30,865.359566056968
2001-10-31,867.9313975322133
2001-11-01,871.498360771322
2001-11-02,875.8037829029926
2001-11-05,881.52466267085
2001-11-06,882.903728670907
2001-11-07,879.1094393189045
2001-11-08,890.980446639086
2001-11-09,894.6860061044874
2001-11-12,904.4470735254881
2001-11-13,900.9464985558101
2001-11-14,912.1580529453926
2001-11-15,929.1179731046129
2001-11-16,931.2942269090256
2001-11-19,945.1080465693793
2001-11-20,939.0603145935656
2001-11-21,948.2337884788369
2001-11-22,954.5188145268759
2001-11-23,971.878787268779
2001-11-26,992.8335664131791
2001-11-27,987.3475742755876
2001-11-28,965.3465049492173
2001-11-29,967.7210009942934
2001-11-30,971.2372586475248
2001-12-03,985.4935329732763
2001-12-04,992.6887112174412
2001-12-05,1011.5849876674506
2001-12-06,1030.0536402582584
2001-12-07,1044.90923028425
2001-12-10,1047.0925316135201
2001-12-11,1037.1283861470845
2001-12-12,1053.0958943734836
2001-12-13,1036.756726611662
2001-12-14,1037.1410545131473
2001-12-17,1030.2918237610613
2001-12-18,1013.0283144328406
2001-12-19,1000.622041343392
2001-12-20,1010.7285298213696
2001-12-21,992.1452194879881
2001-12-24,994.5118781545135
2001-12-25,1004.8392574893668
2001-12-26,1006.8367226340936
2001-12-27,999.5094473541875
2001-12-28,1014.2373755862751
2001-12-31,1031.459870394701
2002-01-01,1031.297104219229
2002-01-02,1043.4845169103949
2002-01-03,1051.2491837925193
2002-01-04,1068.3972676326275
2002-01-07,1090.0671454737803
2002-01-08,1081.3621015951385
2002-01-09,1089.674362581645
2002-01-10,1089.7625372681516
2002-01-11,1077.9143513317863
2002-01-14,1078.9652222787013
2002-01-15,1067.7748965807339
2002-01-16,1062.5877617532722
2002-01-17,1069.9715543891791
2002-01-18,1071.0645271818912
2002-01-21,1086.5441166406613
2002-01-22,1084.0670988390243
2002-01-23,1095.6486857732173
2002-01-24,1104.9642901845625
2002-01-25,1125.4371984244908
2002-01-28,1140.389581702868
2002-01-29,1134.4619743184496
2002-01-30,1124.3779368945318
2002-01-31,1138.428398926277
2002-02-01,1134.5508266028519
2002-02-04,1125.668357105152
2002-02-05,1129.0988357146016
2002-02-06,1141.431762413114
2002-02-07,1130.2069456143954
2002-02-08,1138.716435766027
2002-02-11,1142.4531716232882
2002-02-12,1142.3276874924386
2002-02-13,1142.6376179917418
2002-02-14,1165.3099291334925
2002-02-15,1172.629326750516
2002-02-18,1185.1756316650692
2002-02-19,1176.7406467599017
2002-02-20,1167.6685578707052
2002-02-21,1163.317845257394
2002-02-22,1153.730749838575
2002-02-25,1143.1245983979254
2002-02-26,1148.859352352698
2002-02-27,1171.8109193749583
2002-02-28,1167.203578648053
2002-03-01,1174.913712070586
2002-03-04,1198.4420974690893
2002-03-05,1203.9860959224081
2002-03-06,1215.6665630382797
2002-03-07,1220.8885445508008
2002-03-08,1223.839112905662
2002-03-11,1235.8055940218696
2002-03-12,1235.9849136883843
2002-03-13,1236.6522572175998
2002-03-14,1239.1855863742333
2002-03-15,1236.9477728211248
2002-03-18,1242.0418248904175
2002-03-19,1242.7143156421562
2002-03-20,1248.850072965912
2002-03-21,1250.2862667595189
2002-03-22,1261.6966284164214
2002-03-25,1257.7421144411476
2002-03-26,1256.4764015620885
2002-03-27,1258.9855042682298
2002-03-28,1262.522230913861
2002-03-29,1256.79112881501
2002-04-01,1247.9280831697636
2002-04-02,1257.1036104657287
2002-04-03,1264.2041040662878
2002-04-04,1272.0887955758687
2002-04-05,1280.0401993698958
2002-04-08,1285.9396494046212
2002-04-09,1273.6600183804849
2002-04-10,1268.418955120554
2002-04-11,1274.6857035823652
2002-04-12,1284.5200704041158
2002-04-15,1296.4307515007752
2002-04-16,1303.8591097070362
2002-04-17,1330.3019635283088
2002-04-18,1331.598110444856
2002-04-19,1332.188472378242
2002-04-22,1333.2596020043572
2002-04-23,1320.104024983721
2002-04-24,1315.8607470994198
2002-04-25,1297.7720173521095
2002-04-26,1297.651828107907
2002-04-29,1277.1633531785928
2002-04-30,1272.0671167716082
2002-05-01,1271.8796625881732
2002-05-02,1277.6516080917856
2002-05-03,1287.0085942321489
2002-05-06,1269.7478538992475
2002-05-07,1267.7568262929371
2002-05-08,1279.855902738508
2002-05-09,1280.8386278384774
2002-05-10,1275.6390624539722
2002-05-13,1271.8790748069996
2002-05-14,1271.581297888284
2002-05-15,1286.4685818036141
2002-05-16,1281.6153225256242
2002-05-17,1291.121681833118
2002-05-20,1269.6620724605918
2002-05-21,1243.434058857735
2002-05-22,1248.6764075898666
2002-05-23,1239.3789894351924
2002-05-24,1261.64131322992
2002-05-27,1261.9135899182827
2002-05-28,1257.7527506073263
2002-05-29,1258.1112968800442
2002-05-30,1259.0435273271482
2002-05-31,1248.6175877474373
2002-06-03,1245.239831515624
2002-06-04,1245.390834738092
2002-06-05,1255.2026331211246
2002-06-06,1259.579225885494
2002-06-07,1243.8813192784005
2002-06-10,1263.8341848274356
2002-06-11,1267.0737529579962
