Date,EM EMEA EQUAL WEIGHTED
1999-08-03,1413.5483744711132
1999-08-04,1418.2866747191217
1999-08-05,1405.0948713849343
1999-08-06,1408.7936567370164
1999-08-09,1421.8552183381705
1999-08-10,1409.3431040345222
1999-08-11,1411.4768028848775
1999-08-12,1423.0684536670444
1999-08-13,1428.863357259874
1999-08-16,1438.5664977818908
1999-08-17,1431.5817222551384
1999-08-18,1443.5531925472872
1999-08-19,1441.2537655356325
1999-08-20,1448.0432602508104
1999-08-23,1473.8561006738669
1999-08-24,1465.068453586204
1999-08-25,1460.4155576914957
1999-08-26,1443.8914063147402
1999-08-27,1453.8800070106336
1999-08-30,1468.8743237999888
1999-08-31,1460.1539558788857
1999-09-01,1477.145072118145
1999-09-02,1481.0604764021207
1999-09-03,1485.3506598103745
1999-09-06,1519.6924940804377
1999-09-07,1515.5447932062489
1999-09-08,1517.4758862806996
1999-09-09,1519.0379177794864
1999-09-10,1526.5142201135345
1999-09-13,1521.5011288002247
1999-09-14,1532.5783723508275
1999-09-15,1528.971478148689
1999-09-16,1529.6991662473717
1999-09-17,1534.043581118053
1999-09-20,1527.5734521844743
1999-09-21,1502.072324189651
1999-09-22,1496.150500179956
1999-09-23,1485.462199380753
1999-09-24,1462.7728222067897
1999-09-27,1447.5604396622841
1999-09-28,1460.6437116581046
1999-09-29,1465.7122206920735
1999-09-30,1477.4482263336904
1999-10-01,1480.6452568551467
1999-10-04,1505.939373727394
1999-10-05,1529.306629644043
1999-10-06,1534.5236288527778
1999-10-07,1548.4335961015702
1999-10-08,1546.0928559378356
1999-10-11,1554.2117079704492
1999-10-12,1566.505089568
1999-10-13,1549.0128117956187
1999-10-14,1539.95404656775
1999-10-15,1526.4374454906185
1999-10-18,1492.474504196395
1999-10-19,1499.2499480401561
1999-10-20,1518.638267256284
1999-10-21,1514.674473595515
1999-10-22,1528.412225225012
1999-10-25,1535.321103547577
1999-10-26,1530.4230846755634
1999-10-27,1509.3896010460653
1999-10-28,1517.3864400158748
1999-10-29,1527.7521936716767
1999-11-01,1538.9169677467164
1999-11-02,1538.8901378905662
1999-11-03,1549.9044877303083
1999-11-04,1567.3213887345605
1999-11-05,1577.0111907719636
1999-11-08,1587.811137783673
1999-11-09,1619.2147258810364
1999-11-10,1627.849525772389
1999-11-11,1636.2287772949169
1999-11-12,1639.9577951200797
1999-11-15,1657.373662603868
1999-11-16,1665.8866637884887
1999-11-17,1669.7642574376378
1999-11-18,1660.7226267768115
1999-11-19,1685.0648748174187
1999-11-22,1711.0254861472658
1999-11-23,1700.4237049676078
1999-11-24,1677.5809377090234
1999-11-25,1685.3217920086925
1999-11-26,1673.7128083349342
1999-11-29,1671.4477440472456
1999-11-30,1679.4340909958107
1999-12-01,1708.7443108988582
1999-12-02,1727.5070867111083
1999-12-03,1729.8324209408893
1999-12-06,1760.7981013373162
1999-12-07,1750.3685032793562
1999-12-08,1751.6607072139902
1999-12-09,1775.3182600929285
1999-12-10,1808.9407179586403
1999-12-13,1854.5421349856895
1999-12-14,1838.0221691600934
1999-12-15,1853.2602350786512
1999-12-16,1871.03505049248
1999-12-17,1884.7194935621972
1999-12-20,1915.4162476647646
1999-12-21,1931.7229984312119
1999-12-22,1942.9955894618229
1999-12-23,1948.441733779722
1999-12-24,1974.845687468308
1999-12-27,2021.7313830551504
1999-12-28,2008.5960859839158
1999-12-29,2018.7062237659957
1999-12-30,2036.7071470088504
1999-12-31,2046.1070312563693
2000-01-03,2094.5519976496425
2000-01-04,2137.1159583049534
2000-01-05,2115.2809854209477
2000-01-06,2141.0193182893872
2000-01-07,2163.4022220892953
2000-01-10,2214.1597765359493
2000-01-11,2223.4857092218585
2000-01-12,2247.1871603267723
2000-01-13,2309.9792413514165
2000-01-14,2363.411265950823
2000-01-17,2368.23210527928
2000-01-18,2389.9280939526357
2000-01-19,2322.295900650673
2000-01-20,2320.799940928278
2000-01-21,2285.452366038224
2000-01-24,2284.125693973512
2000-01-25,2231.9186183140578
2000-01-26,2247.949702366043
2000-01-27,2240.8949760816977
2000-01-28,2214.7233745982953
2000-01-31,2132.9899843566764
2000-02-01,2156.0213164523257
2000-02-02,2162.5811326109606
2000-02-03,2198.092543738179
2000-02-04,2236.4134278092524
2000-02-07,2236.536712996662
2000-02-08,2249.4650669499056
2000-02-09,2239.643869518117
2000-02-10,2230.0085201597644
2000-02-11,2221.383431739081
2000-02-14,2187.2406489764635
2000-02-15,2205.8491128745045
2000-02-16,2204.5307507582634
2000-02-17,2189.364492486193
2000-02-18,2196.6906752581026
2000-02-21,2151.6256364617434
2000-02-22,2139.1241647377446
2000-02-23,2136.0801416047366
2000-02-24,2187.9261058091142
2000-02-25,2191.2440519439465
2000-02-28,2120.3375442527463
2000-02-29,2150.7354686125477
2000-03-01,2198.072550768992
2000-03-02,2201.0118163713423
2000-03-03,2184.288253307125
2000-03-06,2186.1044528999964
2000-03-07,2169.831888049775
2000-03-08,2155.397829872365
2000-03-09,2212.1598121229886
2000-03-10,2215.5733798235556
2000-03-13,2175.3926210069053
2000-03-14,2171.44537951763
2000-03-15,2155.684584207547
2000-03-16,2185.4823687906496
2000-03-17,2198.9352058187173
2000-03-20,2180.97943403809
2000-03-21,2175.5718288495814
2000-03-22,2157.302987439274
2000-03-23,2164.656524059445
2000-03-24,2187.4214479051757
2000-03-27,2201.8891191661846
2000-03-28,2180.0057080526685
2000-03-29,2160.155229443878
2000-03-30,2098.7572222457857
2000-03-31,2110.444663799916
2000-04-03,2088.5694813809596
2000-04-04,2085.933067430881
2000-04-05,2044.0856226328654
2000-04-06,2100.953262853713
2000-04-07,2121.428117583938
2000-04-10,2137.677812725831
2000-04-11,2094.502458888287
2000-04-12,2093.8350062849236
2000-04-13,2082.7746724501003
2000-04-14,2059.4029093198246
2000-04-17,1925.4957130444207
2000-04-18,1934.501134186773
2000-04-19,1959.269567316559
2000-04-20,1960.2159190098903
2000-04-21,1973.9222223047368
2000-04-24,1970.8420383853982
2000-04-25,1984.144171618785
2000-04-26,1997.5495016842133
2000-04-27,1989.7614112259319
2000-04-28,2017.630200568122
2000-05-01,2015.5867186035862
2000-05-02,2025.2151338960628
2000-05-03,1994.2578947955565
2000-05-04,1965.4951619598949
2000-05-05,1964.283682156984
2000-05-08,1968.3485987399918
2000-05-09,1984.6998541099322
2000-05-10,1984.5172458555046
2000-05-11,1986.0441682965327
2000-05-12,1987.2625734783355
2000-05-15,1987.0704837753685
2000-05-16,1996.8470210569578
2000-05-17,1962.0652737696041
2000-05-18,1954.5664880768798
2000-05-19,1929.3929018637316
2000-05-22,1905.172653862506
2000-05-23,1877.9439645275386
2000-05-24,1849.5011098584414
2000-05-25,1885.4107127254067
2000-05-26,1885.2321945675053
2000-05-29,1897.4083369916702
2000-05-30,1922.8050017515807
2000-05-31,1946.0697343223062
2000-06-01,1966.7866868509693
2000-06-02,1997.644222926384
2000-06-05,1995.583201557666
2000-06-06,1997.002993017817
2000-06-07,1971.2195647071449
2000-06-08,1983.1937994254604
2000-06-09,1987.5048153843802
2000-06-12,1989.3962648836755
2000-06-13,1973.898302128919
2000-06-14,1979.0976077619698
2000-06-15,1968.4040569322212
2000-06-16,1967.6079766287617
2000-06-19,1965.0145838026308
2000-06-20,1959.3589065534347
2000-06-21,1938.7938511994134
2000-06-22,1933.095020991602
2000-06-23,1923.8873835733325
2000-06-26,1918.7932288917348
2000-06-27,1941.2625276035076
2000-06-28,1931.7532274741598
2000-06-29,1913.1807524248602
2000-06-30,1930.2581672630317
2000-07-03,1930.9107053564337
2000-07-04,1931.1666491210472
2000-07-05,1949.794827999352
2000-07-06,1928.8978608031
2000-07-07,1922.1101741535174
2000-07-10,1929.5210467862112
2000-07-11,1908.0474689214623
2000-07-12,1910.8501412399694
2000-07-13,1902.916655123139
2000-07-14,1912.285350203739
2000-07-17,1910.7890673948632
2000-07-18,1898.6441370246155
2000-07-19,1891.8958941264086
2000-07-20,1890.042056983566
2000-07-21,1912.634589613398
2000-07-24,1907.9989924806848
2000-07-25,1904.7226296941878
2000-07-26,1897.226496081231
2000-07-27,1889.4266110428102
2000-07-28,1877.980060994378
2000-07-31,1868.3508468963223
2000-08-01,1876.4727655107285
2000-08-02,1870.1606689873186
2000-08-03,1852.6743766485524
2000-08-04,1859.4715446856662
2000-08-07,1855.4210435316481
2000-08-08,1844.6934322573209
2000-08-09,1844.996646984068
2000-08-10,1855.5172702731807
2000-08-11,1864.319878152497
2000-08-14,1883.4491501763637
2000-08-15,1882.5369452973755
2000-08-16,1878.270110105351
2000-08-17,1869.998175821683
2000-08-18,1869.912581969073
2000-08-21,1858.921045890026
2000-08-22,1856.4891127528688
2000-08-23,1858.8463857827933
2000-08-24,1872.139372924427
2000-08-25,1874.4166978914054
2000-08-28,1872.037712877575
2000-08-29,1877.9341034077215
2000-08-30,1868.4834235940696
2000-08-31,1877.597694427287
2000-09-01,1895.2194601909105
2000-09-04,1906.1223315318466
2000-09-05,1905.0815595282645
2000-09-06,1889.321652915997
2000-09-07,1874.9322080986417
2000-09-08,1885.1083962506912
2000-09-11,1848.6102549380435
2000-09-12,1820.0710829777418
2000-09-13,1822.985102870389
2000-09-14,1842.2649564143974
2000-09-15,1830.5316466316856
2000-09-18,1784.693758553035
2000-09-19,1759.6175070692477
2000-09-20,1760.8675138804872
2000-09-21,1747.1454440082832
2000-09-22,1752.6811060806278
2000-09-25,1768.48916943177
2000-09-26,1774.8435799986405
2000-09-27,1777.4025208335413
2000-09-28,1776.2418526357726
2000-09-29,1784.9503821199694
2000-10-02,1779.255101229062
2000-10-03,1765.3249409302327
2000-10-04,1751.36938958304
2000-10-05,1742.6228839849002
2000-10-06,1761.0569470793523
2000-10-09,1736.7752394106612
2000-10-10,1722.7164413890243
2000-10-11,1699.6086732039657
2000-10-12,1658.0458306802132
2000-10-13,1637.672115349598
2000-10-16,1681.6381556867523
2000-10-17,1671.3472351684504
2000-10-18,1632.3494321112876
2000-10-19,1650.4471689630757
2000-10-20,1666.2287108610371
2000-10-23,1641.0598789579656
2000-10-24,1648.7880516088953
2000-10-25,1620.1715972059026
2000-10-26,1610.0380327794892
2000-10-27,1621.5291191345414
2000-10-30,1625.8123652267645
2000-10-31,1650.6974336203457
2000-11-01,1701.0564471053451
2000-11-02,1720.6759757896716
2000-11-03,1732.6056971009375
2000-11-06,1725.2123201543293
2000-11-07,1716.4663473926846
2000-11-08,1689.9984492050419
2000-11-09,1684.1632555477918
2000-11-10,1679.4774666995067
2000-11-13,1638.9653157857445
2000-11-14,1649.334517132015
2000-11-15,1646.806761860154
2000-11-16,1623.4988163190426
2000-11-17,1612.8642608671732
2000-11-20,1575.2710813229291
2000-11-21,1556.9095083969721
2000-11-22,1529.7419292821507
2000-11-23,1509.6338689046868
2000-11-24,1514.878175701229
2000-11-27,1532.251509785878
2000-11-28,1488.6349498044272
2000-11-29,1489.1205266842167
2000-11-30,1460.830954506047
2000-12-01,1463.5661009682974
2000-12-04,1471.3708474138639
2000-12-05,1522.1019707642918
2000-12-06,1600.005018360585
2000-12-07,1558.7827703281805
2000-12-08,1580.103044378509
2000-12-11,1575.7484877039544
2000-12-12,1559.9141067080884
2000-12-13,1527.9987389054272
2000-12-14,1547.2405559088213
2000-12-15,1544.8013379697245
2000-12-18,1545.4077838410792
2000-12-19,1534.883256725296
2000-12-20,1528.0576709584982
2000-12-21,1520.849037105442
2000-12-22,1558.016941341612
2000-12-25,1561.789203002488
2000-12-26,1563.1691431232866
2000-12-27,1569.4931682107356
2000-12-28,1568.1848074591146
2000-12-29,1572.6541183613576
2001-01-01,1571.5948708380972
2001-01-02,1561.7387555788287
2001-01-03,1543.863905906747
2001-01-04,1590.5410251532587
2001-01-05,1577.310360052136
2001-01-08,1563.3170773513057
2001-01-09,1551.0960093258323
2001-01-10,1563.06487543682
2001-01-11,1596.4094987566248
2001-01-12,1590.3351879130091
2001-01-15,1566.4300498916045
2001-01-16,1555.6932562788697
2001-01-17,1581.080498371713
2001-01-18,1580.0598840479227
2001-01-19,1585.951485600087
2001-01-22,1559.6579364157794
2001-01-23,1557.3540320194923
2001-01-24,1550.100101577793
2001-01-25,1561.2612165684336
2001-01-26,1553.9465066587009
2001-01-29,1542.9012513373925
2001-01-30,1557.8752186049915
2001-01-31,1582.9879619484693
2001-02-01,1591.962135184732
2001-02-02,1571.6348882666366
2001-02-05,1545.3394141253466
2001-02-06,1555.4162965379007
2001-02-07,1525.478104296546
2001-02-08,1519.0835782160234
2001-02-09,1517.8493828500634
2001-02-12,1520.0861862388383
2001-02-13,1521.16992011866
2001-02-14,1534.1547824786348
2001-02-15,1527.9721708689378
2001-02-16,1541.9257215988114
2001-02-19,1520.7309484482748
2001-02-20,1509.6322815755343
2001-02-21,1443.2098958766428
2001-02-22,1388.2756960254055
2001-02-23,1368.032676458522
2001-02-26,1416.8126300634333
2001-02-27,1428.6967417927174
2001-02-28,1425.761073362498
2001-03-01,1448.761416258867
2001-03-02,1461.1161848287013
2001-03-05,1465.3640189673065
2001-03-06,1476.9547552215586
2001-03-07,1468.8590731666898
2001-03-08,1479.2687756269643
2001-03-09,1476.51679403239
2001-03-12,1419.2811423601217
2001-03-13,1398.7502896194953
2001-03-14,1334.6547710292232
2001-03-15,1342.2415901694774
2001-03-16,1341.25517460699
2001-03-19,1336.0005320261885
2001-03-20,1359.041281511099
2001-03-21,1339.9559546284393
2001-03-22,1309.4504999145588
2001-03-23,1326.2599400317902
2001-03-26,1342.415626189334
2001-03-27,1327.3652038604862
2001-03-28,1309.6667727323386
2001-03-29,1271.3973196732945
2001-03-30,1296.9384249656641
2001-04-02,1266.5633587747975
2001-04-03,1227.853609490811
2001-04-04,1239.1272682752356
2001-04-05,1283.9037828900007
2001-04-06,1280.5204829596971
2001-04-09,1273.8507283950346
2001-04-10,1278.5944614126277
2001-04-11,1295.5581734201212
2001-04-12,1311.4651781783084
2001-04-13,1313.779723715293
2001-04-16,1335.3710445964448
2001-04-17,1307.990764420594
2001-04-18,1330.1605247341895
2001-04-19,1353.5656363329958
2001-04-20,1355.877129027799
2001-04-23,1348.9716914915912
2001-04-24,1357.203924608341
2001-04-25,1359.5457211655803
2001-04-26,1388.7008069074707
2001-04-27,1430.3264887545254
2001-04-30,1435.5222259361715
2001-05-01,1433.4794209571999
2001-05-02,1429.1231775628034
2001-05-03,1436.9161641317905
2001-05-04,1439.581637426834
2001-05-07,1425.9512261097004
2001-05-08,1427.3041790101504
2001-05-09,1407.5317590637937
2001-05-10,1414.6024747187573
2001-05-11,1397.2831631740492
2001-05-14,1388.9014254663202
2001-05-15,1383.9443562796318
2001-05-16,1403.8278501221937
2001-05-17,1419.8350521817956
2001-05-18,1436.696177101617
2001-05-21,1440.9127033996315
2001-05-22,1441.382906788494
2001-05-23,1415.6865979277695
2001-05-24,1408.3077923308913
2001-05-25,1414.971285677032
2001-05-28,1398.821045293242
2001-05-29,1381.1504177382235
2001-05-30,1361.656680767846
2001-05-31,1365.0873641274834
2001-06-01,1371.2335251720901
2001-06-04,1375.6982795688882
2001-06-05,1361.73866579692
2001-06-06,1366.0751969612325
2001-06-07,1368.5681712063038
2001-06-08,1375.8629880431909
2001-06-11,1351.7302877390139
2001-06-12,1341.0913123814973
2001-06-13,1333.9868921569127
2001-06-14,1350.8000529733765
2001-06-15,1357.2903590887945
2001-06-18,1322.3006628207656
2001-06-19,1318.245988199212
2001-06-20,1303.791950523174
2001-06-21,1314.2138403740848
2001-06-22,1317.964792921391
2001-06-25,1317.086771863561
2001-06-26,1323.1191520969871
2001-06-27,1333.4115215962047
2001-06-28,1327.1017963769855
2001-06-29,1330.0194496500164
2001-07-02,1336.7395623218156
2001-07-03,1323.4835140975774
2001-07-04,1315.0948876318553
2001-07-05,1302.4424564643318
2001-07-06,1267.4462017569601
2001-07-09,1264.394085817135
2001-07-10,1255.6522823750784
2001-07-11,1220.44197030866
2001-07-12,1246.3842963853444
2001-07-13,1244.845586884775
2001-07-16,1234.313838200267
2001-07-17,1214.0241306990988
2001-07-18,1230.476925816455
2001-07-19,1252.6086851775244
2001-07-20,1249.214672699456
2001-07-23,1261.97274055943
2001-07-24,1260.6549906652003
2001-07-25,1248.1741239555042
2001-07-26,1259.9244245134798
2001-07-27,1254.8670445985447
2001-07-30,1260.077661616037
2001-07-31,1253.2111940897807
2001-08-01,1263.2501931362158
2001-08-02,1272.4117931012263
2001-08-03,1272.9396476333873
2001-08-06,1262.0676727627094
2001-08-07,1250.5707746708504
2001-08-08,1244.2635351849497
2001-08-09,1242.13656268162
2001-08-10,1241.7015439392653
2001-08-13,1241.8983392401901
2001-08-14,1242.071389468203
2001-08-15,1239.8226082969516
2001-08-16,1240.9839202868488
2001-08-17,1241.8779244337397
2001-08-20,1233.4604294515889
2001-08-21,1231.0342720120316
2001-08-22,1235.6606203934382
2001-08-23,1240.342512125077
2001-08-24,1251.100459880367
2001-08-27,1266.27240775276
2001-08-28,1269.1186670248303
2001-08-29,1261.7048041743612
2001-08-30,1256.8135101949244
2001-08-31,1254.0064311632743
2001-09-03,1244.5841030332572
2001-09-04,1229.89647587087
2001-09-05,1232.932158349983
2001-09-06,1237.6629882398372
2001-09-07,1230.4881692331207
2001-09-10,1212.5225361339599
2001-09-11,1171.692305034568
2001-09-12,1157.2045054444577
2001-09-13,1148.4321115151351
2001-09-14,1125.9163128771138
2001-09-17,1091.9581114000166
2001-09-18,1096.8938941030585
2001-09-19,1111.3538507785574
2001-09-20,1082.8383154622682
2001-09-21,1051.0890102772285
2001-09-24,1047.6941921043347
2001-09-25,1059.583869230172
2001-09-26,1059.554807552581
2001-09-27,1055.680219152125
2001-09-28,1064.4553938480776
2001-10-01,1064.778596572998
2001-10-02,1065.5376127701295
2001-10-03,1052.742851812879
2001-10-04,1067.129007520281
2001-10-05,1068.080595968783
2001-10-08,1065.7504693453259
2001-10-09,1076.730714575516
2001-10-10,1092.2120165286938
2001-10-11,1128.108595314003
2001-10-12,1119.03613256792
2001-10-15,1120.2104871407425
2001-10-16,1124.8690249136257
2001-10-17,1130.9367960611155
2001-10-18,1124.060511500877
2001-10-19,1120.2315324450003
2001-10-22,1135.0763656200131
2001-10-23,1144.5643161232165
2001-10-24,1148.1662497387256
2001-10-25,1144.8141865487394
2001-10-26,1160.7502046663324
2001-10-29,1164.159103011586
2001-10-30,1156.2844644832417
2001-10-31,1160.0762800039747
2001-11-01,1157.8147513245299
2001-11-02,1167.381004157513
2001-11-05,1184.7895637015058
2001-11-06,1190.5209500787537
2001-11-07,1181.997219379917
2001-11-08,1197.6196234519348
2001-11-09,1185.441656982087
2001-11-12,1190.7854132923171
2001-11-13,1206.5287700606334
2001-11-14,1225.9270307891732
2001-11-15,1236.2709183919565
2001-11-16,1239.4336800950105
2001-11-19,1269.0702459789206
2001-11-20,1256.5423862815642
2001-11-21,1235.8763486416847
2001-11-22,1246.581434833615
2001-11-23,1243.111311864185
2001-11-26,1268.1595372980503
2001-11-27,1254.1822889093983
2001-11-28,1243.6809721719756
2001-11-29,1234.6505077809045
2001-11-30,1248.5828117914564
2001-12-03,1237.083599893494
2001-12-04,1237.64669954727
2001-12-05,1254.8637121388783
2001-12-06,1272.5914370035496
2001-12-07,1263.610996421264
2001-12-10,1267.6499478748524
2001-12-11,1264.4386729701864
2001-12-12,1266.8029541518576
2001-12-13,1242.384398531434
2001-12-14,1225.5375302962757
2001-12-17,1237.8447646195402
2001-12-18,1237.8159735867976
2001-12-19,1224.8448889114209
2001-12-20,1203.3699667780654
2001-12-21,1216.362112202455
2001-12-24,1231.1875931921745
2001-12-25,1238.5276652694763
2001-12-26,1251.9250830874948
2001-12-27,1278.027195425259
2001-12-28,1284.300020119786
2001-12-31,1286.476782987891
2002-01-01,1288.35263795106
2002-01-02,1299.9537627128716
2002-01-03,1315.3605997475663
2002-01-04,1334.6479097806582
2002-01-07,1368.3094363927012
2002-01-08,1372.3618722260958
2002-01-09,1359.6680127661095
2002-01-10,1349.8812832082306
2002-01-11,1350.0809241506938
2002-01-14,1341.5525037131426
2002-01-15,1320.9453580648994
2002-01-16,1299.4154963451965
2002-01-17,1318.0344389799934
2002-01-18,1318.5292922180859
2002-01-21,1305.1208837035379
2002-01-22,1308.5535591197472
2002-01-23,1307.0769688884438
2002-01-24,1313.2462002661177
2002-01-25,1305.3684360852976
2002-01-28,1286.7340606649575
2002-01-29,1287.6580067101697
2002-01-30,1273.486456364238
2002-01-31,1308.089389846582
2002-02-01,1304.731049219287
2002-02-04,1293.1463864497237
2002-02-05,1275.191042939815
2002-02-06,1272.7017145349623
2002-02-07,1253.9029189215694
2002-02-08,1240.321733240171
2002-02-11,1238.6439082788004
2002-02-12,1245.0260639356363
2002-02-13,1255.9751531013337
2002-02-14,1258.674990963234
2002-02-15,1251.5415195826733
2002-02-18,1235.364639662316
2002-02-19,1225.6861219905888
2002-02-20,1219.903584805931
2002-02-21,1215.677778892437
2002-02-22,1215.3787914226336
2002-02-25,1222.7932464448875
2002-02-26,1218.252188322451
2002-02-27,1225.9275055015446
2002-02-28,1214.7050347561437
2002-03-01,1233.1721231908766
2002-03-04,1258.5305135195977
2002-03-05,1254.6564272340322
2002-03-06,1252.4610947861484
2002-03-07,1261.445998776721
2002-03-08,1254.4854585045653
2002-03-11,1254.2129434813453
2002-03-12,1226.1919453679475
2002-03-13,1215.3175905897428
2002-03-14,1225.3649606219283
2002-03-15,1226.0280427813457
2002-03-18,1228.722538683355
2002-03-19,1227.1215181978698
2002-03-20,1230.545810409928
2002-03-21,1249.7170949583124
2002-03-22,1259.1782144498734
2002-03-25,1250.1952935231593
2002-03-26,1240.5215352830871
2002-03-27,1247.1370740751058
2002-03-28,1248.7946341168315
2002-03-29,1244.8327561107749
2002-04-01,1225.5842385767542
2002-04-02,1232.4202420384797
2002-04-03,1228.0666099800576
2002-04-04,1237.7932915799195
2002-04-05,1251.4342535221135
2002-04-08,1243.736010542835
2002-04-09,1256.1172632003324
2002-04-10,1272.2806867948727
2002-04-11,1282.2053056500743
2002-04-12,1272.1330609695626
2002-04-15,1285.2856039278095
2002-04-16,1287.4978748421072
2002-04-17,1296.3906192279294
2002-04-18,1293.2620509071455
2002-04-19,1295.5772037873492
2002-04-22,1293.6429667050381
2002-04-23,1294.3549363922107
2002-04-24,1285.1688809425611
2002-04-25,1282.7013253898656
2002-04-26,1296.2009718151592
2002-04-29,1286.5741081613737
2002-04-30,1276.6141140164718
2002-05-01,1277.6574589620632
2002-05-02,1280.0587153784165
2002-05-03,1289.9793288140445
2002-05-06,1296.4958578584244
2002-05-07,1301.6238234349087
2002-05-08,1319.6222970342055
2002-05-09,1313.4887540271784
2002-05-10,1310.124548116583
2002-05-13,1314.348817603293
2002-05-14,1323.5241101193924
2002-05-15,1313.4506157283897
2002-05-16,1315.136708074365
2002-05-17,1306.7966297506011
2002-05-20,1309.6925282905945
2002-05-21,1311.7349361153833
2002-05-22,1302.07332808762
2002-05-23,1300.7789463908507
