Date,BRIC EQUAL WEIGHTED
1999-04-05,255.90673640239572
1999-04-06,257.6770329755381
1999-04-07,259.91460192058815
1999-04-08,260.0495974103746
1999-04-09,258.9982091772015
1999-04-12,260.4189744257181
1999-04-13,259.2544904517582
1999-04-14,260.2355949957664
1999-04-15,260.5425895542516
1999-04-16,268.31064541371006
1999-04-19,268.0406344175726
1999-04-20,266.5704065701323
1999-04-21,266.6505441823987
1999-04-22,267.0052881828531
1999-04-23,265.46203873194577
1999-04-26,259.0270738000364
1999-04-27,259.3054996670914
1999-04-28,263.0012832835977
1999-04-29,268.59977449577946
1999-04-30,271.761725046223
1999-05-03,272.919420944041
1999-05-04,276.16783058391496
1999-05-05,281.19944516378615
1999-05-06,289.35694633386134
1999-05-07,295.2180266526808
1999-05-10,298.1853695785708
1999-05-11,301.3134151634585
1999-05-12,295.93546114427545
1999-05-13,302.7322438965905
1999-05-14,304.5756741050549
1999-05-17,303.17003650128026
1999-05-18,308.6639154430037
1999-05-19,311.0808458511446
1999-05-20,306.0866126278693
1999-05-21,297.44695475564885
1999-05-24,293.9309592776717
1999-05-25,291.83847450589457
1999-05-26,293.7685481941576
1999-05-27,287.65222967163163
1999-05-28,283.2460962919979
1999-05-31,293.37370614434985
1999-06-01,294.40494928699036
1999-06-02,293.5673359565546
1999-06-03,296.09698311076005
1999-06-04,302.1403993883354
1999-06-07,305.09733836987704
1999-06-08,306.57057006865597
1999-06-09,306.57171469533347
1999-06-10,313.2610418681369
1999-06-11,315.6991827306799
1999-06-14,316.2465187954972
1999-06-15,312.1642107281741
1999-06-16,321.9242013293466
1999-06-17,326.20277154871775
1999-06-18,327.28003458213436
1999-06-21,335.0868783299955
1999-06-22,337.3171223199071
1999-06-23,339.32473669086363
1999-06-24,335.0506395174821
1999-06-25,333.3805772384599
1999-06-28,341.3655183535818
1999-06-29,345.9786616679816
1999-06-30,348.4929055909767
1999-07-01,344.9202153494638
1999-07-02,350.72623305684937
1999-07-05,359.36778766447
1999-07-06,358.3859489930314
1999-07-07,355.46909409512864
1999-07-08,355.2404929354894
1999-07-09,361.4139240603643
1999-07-12,367.9032819619149
1999-07-13,364.7616363160301
1999-07-14,364.16536618701207
1999-07-15,360.8958538060094
1999-07-16,358.3732177884124
1999-07-19,357.19091249065366
1999-07-20,353.3144908627837
1999-07-21,358.14779729005323
1999-07-22,356.71761006287767
1999-07-23,353.81320406619704
1999-07-26,348.0958602896857
1999-07-27,346.3131518060872
1999-07-28,349.0169348197143
1999-07-29,346.57682271001545
1999-07-30,345.3314403759082
1999-08-02,341.99210512634767
1999-08-03,342.94515597863364
1999-08-04,344.057539108038
1999-08-05,338.04321908607625
1999-08-06,335.9128407708564
1999-08-09,336.10084286953855
1999-08-10,330.80077909921937
1999-08-11,329.60198759438094
1999-08-12,334.03614869293034
1999-08-13,333.03226633355945
1999-08-16,337.5175610616061
1999-08-17,342.6291905269228
1999-08-18,345.48767548142797
1999-08-19,345.05252423347576
1999-08-20,351.3591272489079
1999-08-23,359.5314124051238
1999-08-24,362.70295654636334
1999-08-25,359.3829079412309
1999-08-26,363.34060736070074
1999-08-27,363.4197515799398
1999-08-30,363.8452969402543
1999-08-31,364.9751329607256
1999-09-01,362.4988165461691
1999-09-02,359.8539752381659
1999-09-03,361.171586934354
1999-09-06,368.28855629700195
1999-09-07,367.2764618144947
1999-09-08,366.24251754128574
1999-09-09,369.8266951671586
1999-09-10,371.8271740746799
1999-09-13,370.30124422490707
1999-09-14,371.1721009604859
1999-09-15,364.5829868700631
1999-09-16,358.82543557841353
1999-09-17,360.24964229081013
1999-09-20,362.87479708134396
1999-09-21,359.31341129640987
1999-09-22,361.21066824071244
1999-09-23,363.0306899191592
1999-09-24,362.3067607648716
1999-09-27,359.65943901773085
1999-09-28,357.91097100138757
1999-09-29,361.28059145023985
1999-09-30,357.00518132791854
1999-10-01,352.78840917893984
1999-10-04,351.2779178344605
1999-10-05,350.79785736163626
1999-10-06,353.0671514757186
1999-10-07,362.4181013559051
1999-10-08,363.4426047812326
1999-10-11,364.6399394934775
1999-10-12,363.8788053496234
1999-10-13,357.8132533777216
1999-10-14,361.1139900864877
1999-10-15,351.59553841389857
1999-10-18,353.66318041491957
1999-10-19,352.1055293303196
1999-10-20,358.96277955692943
1999-10-21,354.5762361275226
1999-10-22,358.3355247669279
1999-10-25,356.83247054135967
1999-10-26,357.35958710595673
1999-10-27,355.5735713498909
1999-10-28,351.3543420872239
1999-10-29,347.2538480283179
1999-11-01,340.18289879811874
1999-11-02,347.8145827123593
1999-11-03,348.3967929399699
1999-11-04,353.47879571282897
1999-11-05,360.1001786224539
1999-11-08,363.39773906408993
1999-11-09,363.06450811937833
1999-11-10,367.9880175915128
1999-11-11,366.892171909432
1999-11-12,364.8902024660896
1999-11-15,369.2799210314065
1999-11-16,370.33366906634035
1999-11-17,366.171818279856
1999-11-18,369.80709123848015
1999-11-19,372.0697268193549
1999-11-22,373.57330628315924
1999-11-23,374.01838007215235
1999-11-24,369.65691174249946
1999-11-25,369.8579625690841
1999-11-26,372.4089923763361
1999-11-29,372.3089350298393
1999-11-30,374.02657149894594
1999-12-01,374.34730619042864
1999-12-02,380.2648176309124
1999-12-03,380.9144704335522
1999-12-06,385.38857964893197
1999-12-07,383.8126007291759
1999-12-08,379.2842815635573
1999-12-09,378.68362235322235
1999-12-10,377.95451599301504
1999-12-13,379.96333830193254
1999-12-14,377.41334915381765
1999-12-15,378.0890998609719
1999-12-16,383.46571859092535
1999-12-17,385.4780724780387
1999-12-20,394.6823075054904
1999-12-21,399.24845745165595
1999-12-22,404.87496771953835
1999-12-23,402.97487788276084
1999-12-24,398.4211718282
1999-12-27,397.1043392653545
1999-12-28,401.44255354521783
1999-12-29,404.42772837281734
1999-12-30,409.066946522462
1999-12-31,412.5941902507835
2000-01-03,424.0080036835512
2000-01-04,421.8257427735062
2000-01-05,417.92780648891744
2000-01-06,423.56383619570437
2000-01-07,428.8631045280148
2000-01-10,439.4796326324467
2000-01-11,424.95490074342433
2000-01-12,427.6989950593426
2000-01-13,430.9261348098314
2000-01-14,434.0638355527412
2000-01-17,437.5977163871187
2000-01-18,438.39784014728673
2000-01-19,434.99005441599456
2000-01-20,432.94884514392464
2000-01-21,435.10008930227104
2000-01-24,433.29963510053636
2000-01-25,429.8430888354622
2000-01-26,430.53918364924573
2000-01-27,428.8040372900673
2000-01-28,424.16162121286857
2000-01-31,414.882382684197
2000-02-01,416.3418541173484
2000-02-02,419.3097065077363
2000-02-03,424.6708881829323
2000-02-04,426.90389254881484
2000-02-07,429.9330772011103
2000-02-08,433.94368543798225
2000-02-09,430.60259454378826
2000-02-10,431.2860377544017
2000-02-11,427.6737516320947
2000-02-14,425.1526342636866
2000-02-15,421.3460010498276
2000-02-16,423.2887713786807
2000-02-17,427.7663836259866
2000-02-18,426.29370801998476
2000-02-21,429.1579616240959
2000-02-22,421.30583012547913
2000-02-23,415.96005335852556
2000-02-24,417.0735359820192
2000-02-25,410.3252741297616
2000-02-28,414.13967743447387
2000-02-29,407.9348277130996
2000-03-01,413.00077499708436
2000-03-02,405.05040504614624
2000-03-03,401.4789708453171
2000-03-06,404.6813121553149
2000-03-07,405.4295038112988
2000-03-08,401.50478951668504
2000-03-09,401.5074839836863
2000-03-10,398.4877758843764
2000-03-13,393.53917146683403
2000-03-14,400.32514287120966
2000-03-15,399.3708493684963
2000-03-16,391.88668215403504
2000-03-17,394.7809455597121
2000-03-20,392.36193104106604
2000-03-21,396.15437054959386
2000-03-22,400.4080288458794
2000-03-23,401.70419214955774
2000-03-24,401.43732533772254
2000-03-27,408.5611938402902
2000-03-28,408.68521150613685
2000-03-29,403.80436643285344
2000-03-30,400.56523093207653
2000-03-31,407.33511997491695
2000-04-03,405.57105123166804
2000-04-04,394.5233305550114
2000-04-05,391.1370545311452
2000-04-06,394.5728911806681
2000-04-07,405.6719076029112
2000-04-10,408.24221374926555
2000-04-11,405.2107119249102
2000-04-12,401.73846548013756
2000-04-13,393.8931123753436
2000-04-14,393.98085917201604
2000-04-17,381.62362199562614
2000-04-18,393.68470644662676
2000-04-19,388.56076253043204
2000-04-20,386.9480428070798
2000-04-21,388.0422968701545
2000-04-24,383.40644593752756
2000-04-25,387.98672805341045
2000-04-26,392.53603684181127
2000-04-27,386.60671844023364
2000-04-28,387.0616864081531
2000-05-01,386.89860946454826
2000-05-02,382.6300397771974
2000-05-03,379.81556844165937
2000-05-04,382.59160738081516
2000-05-05,386.54620592235807
2000-05-08,378.3844243946985
2000-05-09,375.6342737600482
2000-05-10,371.24144628275434
2000-05-11,366.8456437872388
2000-05-12,365.78964052635826
2000-05-15,376.0337927401471
2000-05-16,381.9133873419818
2000-05-17,377.18639147782676
2000-05-18,374.7971008641459
2000-05-19,368.75459189798136
2000-05-22,362.31734204801865
2000-05-23,357.6149027449042
2000-05-24,362.8854778686986
2000-05-25,364.1919117922357
2000-05-26,366.5591542307389
2000-05-29,377.5210116582435
2000-05-30,378.581944352477
2000-05-31,382.99771077564424
2000-06-01,385.0360506345624
2000-06-02,399.06571606642694
2000-06-05,402.8316526788291
2000-06-06,403.4215385769899
2000-06-07,407.5982531155817
2000-06-08,410.65245938433674
2000-06-09,412.8668562386645
2000-06-12,410.2912507070647
2000-06-13,411.61815742898875
2000-06-14,412.46132250686736
2000-06-15,415.5808252599007
2000-06-16,425.0913643459878
2000-06-19,433.9421455505652
2000-06-20,435.6217105503386
2000-06-21,430.9511825304868
2000-06-22,430.75603175906593
2000-06-23,423.02282232696007
2000-06-26,421.6078162191946
2000-06-27,416.5459816873613
2000-06-28,418.94649842862844
2000-06-29,418.1544874557578
2000-06-30,419.0183490904729
2000-07-03,425.8412473810535
2000-07-04,430.6628495562955
2000-07-05,431.4599302245369
2000-07-06,430.79280086711134
2000-07-07,436.1936391212648
2000-07-10,437.5821216723546
2000-07-11,437.1608506592612
2000-07-12,446.8569885325355
2000-07-13,438.3943301192445
2000-07-14,441.2753098052452
2000-07-17,442.0958294021332
2000-07-18,438.7861123541008
2000-07-19,433.2635136808025
2000-07-20,438.53976729640414
2000-07-21,438.56951307681413
2000-07-24,433.51074887734086
2000-07-25,434.6464839788214
2000-07-26,428.661729717353
2000-07-27,428.8622794696502
2000-07-28,422.4931739739407
2000-07-31,423.68350436369786
2000-08-01,427.624961661976
2000-08-02,427.1935129990107
2000-08-03,428.32924742102466
2000-08-04,426.6571049195211
2000-08-07,428.43742819585185
2000-08-08,429.56816497455736
2000-08-09,430.7557442376371
2000-08-10,428.51868840342354
2000-08-11,428.49533429151177
2000-08-14,431.92273902042115
2000-08-15,430.17064393535594
2000-08-16,433.80454054450826
2000-08-17,434.48968701982136
2000-08-18,433.59668622265286
2000-08-21,435.5424243811001
2000-08-22,437.7106142010436
2000-08-23,432.1243066034334
2000-08-24,432.1392232105238
2000-08-25,433.96172640942376
2000-08-28,432.00891611710136
2000-08-29,432.4875427057618
2000-08-30,431.7235791031475
2000-08-31,434.62054751810166
2000-09-01,437.67486642859154
2000-09-04,444.5280919609888
2000-09-05,444.27987778085804
2000-09-06,446.65416542928386
2000-09-07,446.7326853676748
2000-09-08,445.2776419206336
2000-09-11,443.4397907903496
2000-09-12,437.6517237046642
2000-09-13,433.4049613436181
2000-09-14,430.39317738855993
2000-09-15,422.7512802461822
2000-09-18,406.37863590045015
2000-09-19,401.14522131725334
2000-09-20,404.0749259091676
2000-09-21,398.7386344998984
2000-09-22,385.867486043015
2000-09-25,398.3566564109842
2000-09-26,393.91770421904783
2000-09-27,393.57039589924244
2000-09-28,391.8575522320093
2000-09-29,394.230858999878
2000-10-02,392.83128116750345
2000-10-03,394.6782926399385
2000-10-04,395.1207246958798
2000-10-05,394.26517959102426
2000-10-06,390.00025834109476
2000-10-09,385.5271178676412
2000-10-10,381.55355925045836
2000-10-11,373.6830455913634
2000-10-12,374.67852602917964
2000-10-13,365.0034266929063
2000-10-16,370.2855259396096
2000-10-17,365.35668828143775
2000-10-18,355.82172195899034
2000-10-19,362.2111114071373
2000-10-20,365.6404789929475
2000-10-23,359.7210416316509
2000-10-24,356.68507891111926
2000-10-25,357.9191179596701
2000-10-26,359.54121954753487
2000-10-27,365.83595823780047
2000-10-30,365.9456106718588
2000-10-31,370.34504459037987
2000-11-01,376.997116448747
2000-11-02,377.84706648684397
2000-11-03,382.95413795240694
2000-11-06,385.10051075731417
2000-11-07,385.7214723202638
2000-11-08,383.7634022134915
2000-11-09,380.5477653092559
2000-11-10,377.13964664118316
2000-11-13,365.90751682067133
2000-11-14,375.654110862495
2000-11-15,375.844164615965
2000-11-16,377.6297711212358
2000-11-17,375.11893881038134
2000-11-20,379.38512886165057
2000-11-21,381.95620940018233
2000-11-22,376.5029803062543
2000-11-23,374.40949710481124
2000-11-24,374.72389916024935
2000-11-27,379.3253086109709
2000-11-28,378.05518333635644
2000-11-29,374.715120022944
2000-11-30,369.1505865050484
2000-12-01,373.6774909303294
2000-12-04,377.6936605327084
2000-12-05,387.3056267771066
2000-12-06,391.2370467751659
2000-12-07,392.783843698458
2000-12-08,400.58469218833557
2000-12-11,405.3448264840348
2000-12-12,404.6463635555919
2000-12-13,409.54131830697474
2000-12-14,405.4087515792327
2000-12-15,391.57482449552515
2000-12-18,397.1149574743145
2000-12-19,395.24289689889184
2000-12-20,388.75289439394203
2000-12-21,383.5264809106597
2000-12-22,378.3138873281444
2000-12-25,378.50368445312273
2000-12-26,375.1321878825712
2000-12-27,380.30097181763045
2000-12-28,387.0580308717675
2000-12-29,391.9143755222266
2001-01-01,392.8990516677858
2001-01-02,397.6197799165708
2001-01-03,403.0642331428603
2001-01-04,408.06414147170176
2001-01-05,408.5563298844618
2001-01-08,408.85214513407595
2001-01-09,411.76882576491084
2001-01-10,411.9119727882083
2001-01-11,407.78726145309463
2001-01-12,407.7075027550134
2001-01-15,410.46917537915346
2001-01-16,408.4939922635831
2001-01-17,408.63984290755326
2001-01-18,414.17101589624275
2001-01-19,420.1013891211581
2001-01-22,423.1714226289119
2001-01-23,427.43076328910803
2001-01-24,429.70408205030645
2001-01-25,428.8947760896168
2001-01-26,430.44580078055105
2001-01-29,425.48555599128815
2001-01-30,428.5934414954626
2001-01-31,428.22631254560605
2001-02-01,421.63043881553943
2001-02-02,424.51718557392934
2001-02-05,427.20745065669
2001-02-06,433.95624817837984
2001-02-07,429.1114256970825
2001-02-08,436.8136442517307
2001-02-09,438.6600501408646
2001-02-12,440.9484375276987
2001-02-13,437.85397198353485
2001-02-14,436.3975767926633
2001-02-15,440.64437460329503
2001-02-16,427.20947214555093
2001-02-19,431.64925208203744
2001-02-20,435.4173596139153
2001-02-21,424.99374245722225
2001-02-22,423.90244100758025
2001-02-23,416.46055844669195
2001-02-26,420.4908952244296
2001-02-27,416.83063081555343
2001-02-28,415.80884734526944
2001-03-01,416.51015902375474
2001-03-02,408.6727835527354
2001-03-05,405.70666736784756
2001-03-06,408.2037532646639
2001-03-07,406.82106398394353
2001-03-08,404.07323811562617
2001-03-09,389.9702520432209
2001-03-12,374.70540039031437
2001-03-13,362.020076217033
2001-03-14,366.415712123292
2001-03-15,371.26253562540177
2001-03-16,368.94470580408085
2001-03-19,367.55109862861593
2001-03-20,368.98798730130727
2001-03-21,371.37000921999373
2001-03-22,360.3087512771337
2001-03-23,357.05528667225144
2001-03-26,364.843258448833
2001-03-27,365.61909877165755
2001-03-28,368.4707600313777
2001-03-29,364.35406196980273
2001-03-30,360.3936589635839
2001-04-02,356.28677378753736
2001-04-03,353.39797228928484
2001-04-04,349.26908375523533
2001-04-05,352.3582479889151
2001-04-06,352.9844762085622
2001-04-09,354.3019262027542
2001-04-10,356.59914970677517
2001-04-11,350.4371645857388
2001-04-12,347.12890007163884
2001-04-13,347.6441488887884
2001-04-16,347.9049670390521
2001-04-17,351.6759016124317
2001-04-18,368.08251279114904
2001-04-19,367.6853501045638
2001-04-20,359.7280714923406
2001-04-23,362.37470430993517
2001-04-24,364.32452291126805
2001-04-25,363.8899437442251
2001-04-26,367.3485755172347
2001-04-27,365.0069353179477
2001-04-30,371.07733807209877
2001-05-01,370.300383504073
2001-05-02,373.851337964549
2001-05-03,370.9821696813796
2001-05-04,373.1290914436053
2001-05-07,376.7947213606325
2001-05-08,377.2152229639903
2001-05-09,377.0655686569324
2001-05-10,374.42676622620786
2001-05-11,370.81037311659446
2001-05-14,367.3325112544535
2001-05-15,369.1894484511342
2001-05-16,374.41606329870604
2001-05-17,380.7669946265734
2001-05-18,382.9525308453062
2001-05-21,385.2443773166107
2001-05-22,387.0335311592283
2001-05-23,387.0995729332526
2001-05-24,387.50510016499385
2001-05-25,386.73513444842115
2001-05-28,395.64741533028564
2001-05-29,394.5417682545148
2001-05-30,390.77149181461164
2001-05-31,392.06027075167077
2001-06-01,389.3896699789287
2001-06-04,394.85870677365955
2001-06-05,392.99393880419666
2001-06-06,390.89451874042004
2001-06-07,391.13705035634376
2001-06-08,394.95591930626085
2001-06-11,395.35043736129944
2001-06-12,391.14618116378654
2001-06-13,389.116566109873
2001-06-14,380.3924930360401
2001-06-15,374.24639993949035
2001-06-18,365.68299923984455
2001-06-19,366.82363800738756
2001-06-20,367.3127720361615
2001-06-21,374.7649933567814
2001-06-22,375.25545937018336
2001-06-25,371.1546533504756
2001-06-26,375.2978095443875
2001-06-27,373.8391027633311
2001-06-28,372.3411732167308
2001-06-29,373.6281869869335
2001-07-02,372.6046340598643
2001-07-03,367.0822142812263
2001-07-04,364.48649681597755
2001-07-05,361.2376899040693
2001-07-06,354.96632511357654
2001-07-09,353.07790807811784
2001-07-10,351.52009255844854
2001-07-11,349.1282942108962
2001-07-12,353.3085987612701
2001-07-13,351.7229860822898
2001-07-16,348.38332072528766
2001-07-17,346.46956860280005
2001-07-18,345.2879270485058
2001-07-19,341.3461097736567
2001-07-20,343.74548526602734
2001-07-23,344.52656064198374
2001-07-24,341.64365834872956
2001-07-25,335.43527696220775
2001-07-26,335.83614512956564
2001-07-27,337.5531007841248
2001-07-30,338.5407677158273
2001-07-31,338.2195944035464
2001-08-01,335.11319661219704
2001-08-02,336.04082068155884
2001-08-03,335.8092023024513
2001-08-06,334.4087687715323
2001-08-07,334.90823660311304
2001-08-08,333.92039944692993
2001-08-09,333.52039776522366
2001-08-10,334.80553645966694
2001-08-13,332.46030655958447
2001-08-14,335.47914954965535
2001-08-15,336.15618230735174
2001-08-16,333.93999019795035
2001-08-17,329.49578747627464
2001-08-20,327.97673138258955
2001-08-21,327.0423705074072
2001-08-22,326.4364529642511
2001-08-23,325.9482196783404
2001-08-24,325.4403764749607
2001-08-27,325.71311271022955
2001-08-28,325.6761208275492
2001-08-29,325.56638178615884
2001-08-30,323.629359053829
2001-08-31,320.90768665818086
2001-09-03,317.6238347786238
2001-09-04,318.97091749266684
2001-09-05,317.2658239604777
2001-09-06,313.48806628725464
2001-09-07,311.6124837434421
2001-09-10,309.06213280449373
2001-09-11,300.4906556375135
2001-09-12,287.89353083625684
2001-09-13,281.50093606913794
2001-09-14,270.0277707571083
2001-09-17,260.8903163660625
2001-09-18,264.2311550014906
2001-09-19,270.96678247425393
2001-09-20,265.2153740530052
2001-09-21,258.64480368331596
2001-09-24,266.78560755196554
2001-09-25,265.61097704301767
2001-09-26,263.3644285602548
2001-09-27,267.5913675947943
2001-09-28,273.3190530229301
2001-10-01,270.81476283409876
2001-10-02,269.89644748806177
2001-10-03,268.0442582961323
2001-10-04,271.6635636548263
2001-10-05,273.0544784291278
2001-10-08,268.38658717661116
2001-10-09,274.41722420836356
2001-10-10,278.37998727079315
2001-10-11,282.4185701754466
2001-10-12,278.802827387202
2001-10-15,280.94631571889374
2001-10-16,285.1258396787883
2001-10-17,290.65035408512813
2001-10-18,285.9598059941704
2001-10-19,288.28640393319887
2001-10-22,294.6251220204796
2001-10-23,300.97264919098336
2001-10-24,299.4130769653862
2001-10-25,300.01158881611576
2001-10-26,302.01382087862794
2001-10-29,300.8872819974209
2001-10-30,299.0577915391487
2001-10-31,302.6339933604186
2001-11-01,306.77837107420635
2001-11-02,307.7295312478689
2001-11-05,316.52823524588126
2001-11-06,320.57301013714397
2001-11-07,317.56675144533784
2001-11-08,322.6082735973116
2001-11-09,325.38636461125344
2001-11-12,324.49008494597024
2001-11-13,328.18102986345286
2001-11-14,329.5639585128059
2001-11-15,334.7378874255158
2001-11-16,334.3747692685127
2001-11-19,340.748987739563
2001-11-20,336.23185091117085
2001-11-21,339.59420873830584
2001-11-22,344.67853885188265
2001-11-23,348.4083965459761
2001-11-26,354.5309024292323
2001-11-27,353.60303434441437
2001-11-28,346.8195760316431
2001-11-29,343.5753122065595
2001-11-30,344.291621702598
2001-12-03,351.0819876299234
2001-12-04,354.95555790599644
2001-12-05,360.2921783264123
2001-12-06,361.93126321761844
2001-12-07,362.2198019093625
2001-12-10,368.16061677630745
2001-12-11,367.49321126267677
2001-12-12,365.71554781830235
2001-12-13,354.8344260420251
2001-12-14,353.0185151437179
2001-12-17,353.8469092983942
2001-12-18,354.69919538359954
2001-12-19,352.0430233364483
2001-12-20,350.3846452586845
2001-12-21,348.03607802747564
2001-12-24,347.77719781538843
2001-12-25,347.595057680281
2001-12-26,346.63621474179706
2001-12-27,346.2483158804029
2001-12-28,348.7067620517873
2001-12-31,353.94468525435263
2002-01-01,352.7585387735269
2002-01-02,357.91490093524953
2002-01-03,366.6381382899866
2002-01-04,369.12189710089353
2002-01-07,371.9782200737507
2002-01-08,371.62254876265956
2002-01-09,366.45302732362035
2002-01-10,362.76979058860894
2002-01-11,360.238597644662
2002-01-14,359.48881674789203
2002-01-15,358.45651171440056
2002-01-16,358.2577076728455
2002-01-17,365.29291552682326
2002-01-18,365.7885735156992
2002-01-21,364.5543479851628
2002-01-22,362.78712306309285
2002-01-23,362.5117708971641
2002-01-24,359.78453764530394
2002-01-25,359.8203996294055
2002-01-28,359.35819744328927
2002-01-29,357.6233216574047
2002-01-30,355.39466100960425
2002-01-31,358.53381131158676
2002-02-01,357.9115500839959
2002-02-04,355.597510171676
2002-02-05,357.2514917587906
2002-02-06,364.02217782630726
2002-02-07,360.46644134725415
2002-02-08,362.76246403899415
2002-02-11,366.11929250684244
2002-02-12,366.16891391126165
2002-02-13,368.65904499088936
2002-02-14,372.80814549407785
2002-02-15,376.16265632492
2002-02-18,379.8828954789945
2002-02-19,375.3343286808007
2002-02-20,374.7190086918073
2002-02-21,377.17050275602634
2002-02-22,378.26796580326373
2002-02-25,379.7833467985313
2002-02-26,382.92788706139277
2002-02-27,385.2915508319795
2002-02-28,377.0377258602863
2002-03-01,383.36439139244106
2002-03-04,387.9640336184099
2002-03-05,386.4695541924228
2002-03-06,384.8375165574507
2002-03-07,387.5747490130822
2002-03-08,389.73764718793205
2002-03-11,387.6260484135166
2002-03-12,389.9562715040427
2002-03-13,392.01944927727817
2002-03-14,391.3250075908272
2002-03-15,393.2566227319342
2002-03-18,392.6680897654531
2002-03-19,389.0386696016032
2002-03-20,388.2997698248876
2002-03-21,383.3446107473292
2002-03-22,380.69218518627247
2002-03-25,380.0991439419344
2002-03-26,379.6469435503112
2002-03-27,381.1623517226836
2002-03-28,383.2563710415164
2002-03-29,383.0129690148042
2002-04-01,384.8718079081719
2002-04-02,383.81813061457865
2002-04-03,382.778675565151
2002-04-04,385.60459667016977
2002-04-05,386.9307650043593
2002-04-08,385.50414735382174
2002-04-09,387.2771282614992
2002-04-10,390.7971199971879
2002-04-11,391.36910401069497
2002-04-12,393.7710917978847
2002-04-15,391.2433990002593
2002-04-16,393.0782775895992
2002-04-17,397.23158332182004
2002-04-18,396.4734398978817
2002-04-19,393.26062109265274
2002-04-22,389.37840895532474
2002-04-23,390.01946798335706
2002-04-24,392.6381205847779
2002-04-25,388.8675204467242
2002-04-26,388.8870461672003
2002-04-29,387.4809758837992
2002-04-30,389.02866270464995
2002-05-01,389.1263789544096
2002-05-02,388.82363240272923
2002-05-03,388.95088491261504
2002-05-06,389.0850332615926
2002-05-07,388.8940916979087
2002-05-08,390.99394604786613
2002-05-09,387.53191118301373
2002-05-10,385.9358594885883
2002-05-13,386.56712318861037
2002-05-14,388.1308681734949
2002-05-15,388.1546361088054
2002-05-16,389.4801110214795
2002-05-17,390.00029306744
2002-05-20,385.82254186738464
2002-05-21,382.2159386221432
2002-05-22,379.511957746462
2002-05-23,377.26808217633493
2002-05-24,383.6951187847142
2002-05-27,383.53035960016683
2002-05-28,379.2434710888441
2002-05-29,379.85780858397885
2002-05-30,377.39920978681397
2002-05-31,375.9878126720579
2002-06-03,376.47240809338643
2002-06-04,374.91685546962424
2002-06-05,377.6741543273911
2002-06-06,375.68310612437296
2002-06-07,373.0215694205585
2002-06-10,380.3789961825571
2002-06-11,383.33918139927266
2002-06-12,381.0071042335872
2002-06-13,382.0814189525973
2002-06-14,377.84071626794463
2002-06-17,378.26708063365663
2002-06-18,375.5797888622982
2002-06-19,366.53206621069774
2002-06-20,362.2439591410375
2002-06-21,357.83875649929394
2002-06-24,362.02621941438184
2002-06-25,361.03811442239487
2002-06-26,354.1798607112069
2002-06-27,359.1473129738098
2002-06-28,362.996700310537
2002-07-01,364.5166726011579
2002-07-02,363.2790945155787
2002-07-03,365.4310050826606
2002-07-04,368.0495573512055
2002-07-05,367.6573849116519
2002-07-08,369.5147885112199
2002-07-09,369.3762417305855
2002-07-10,367.23104636156324
2002-07-11,365.9713712022982
2002-07-12,368.6968603525564
2002-07-15,362.6426045856523
2002-07-16,358.75882452066776
2002-07-17,358.05488929470795
2002-07-18,360.4183474747951
2002-07-19,356.44029172480913
2002-07-22,342.61646246796505
2002-07-23,344.9081337061282
2002-07-24,338.1392868616058
2002-07-25,333.66164754059656
2002-07-26,324.289683485831
2002-07-29,323.9468535472653
