Date,EM FAR EAST EQUAL WEIGHTED
1999-08-06,1662.9402066268685
1999-08-09,1652.3670797022078
1999-08-10,1626.641666358429
1999-08-11,1561.056649725271
1999-08-12,1591.8004091830976
1999-08-13,1571.5912536818528
1999-08-16,1603.3778088617385
1999-08-17,1570.1557930365811
1999-08-18,1588.332530559226
1999-08-19,1623.3553638828691
1999-08-20,1637.14168634379
1999-08-23,1665.6511974716423
1999-08-24,1658.9736036234726
1999-08-25,1690.6179001722187
1999-08-26,1676.6397606645578
1999-08-27,1659.2735698472786
1999-08-30,1635.7534055175242
1999-08-31,1641.2576223426684
1999-09-01,1614.3897120731142
1999-09-02,1588.928130118678
1999-09-03,1574.9796806682307
1999-09-06,1571.1714515803806
1999-09-07,1569.2910208209526
1999-09-08,1533.6059167711596
1999-09-09,1558.0206791592225
1999-09-10,1605.898113283912
1999-09-13,1629.8024761972417
1999-09-14,1612.254661307455
1999-09-15,1588.8383269654619
1999-09-16,1562.4633400428452
1999-09-17,1556.5748281928247
1999-09-20,1561.1102167227573
1999-09-21,1560.807647759659
1999-09-22,1543.3527179403695
1999-09-23,1518.6375927305778
1999-09-24,1512.9777752114271
1999-09-27,1489.3333587639504
1999-09-28,1476.36145360649
1999-09-29,1471.218931729084
1999-09-30,1465.4993413354227
1999-10-01,1497.454296869781
1999-10-04,1503.7104202573182
1999-10-05,1493.5011625873185
1999-10-06,1514.028545456825
1999-10-07,1528.7030530054242
1999-10-08,1518.8462039074038
1999-10-11,1514.8789975927555
1999-10-12,1526.0579375272703
1999-10-13,1506.494069808616
1999-10-14,1511.4333688745467
1999-10-15,1516.0251815507359
1999-10-18,1488.472141900143
1999-10-19,1494.244145833612
1999-10-20,1521.0432303649447
1999-10-21,1550.8397762130492
1999-10-22,1548.4965963546158
1999-10-25,1531.6672716897326
1999-10-26,1527.6418587141786
1999-10-27,1517.646539038594
1999-10-28,1523.961647012102
1999-10-29,1554.904812019016
1999-11-01,1582.5417681604365
1999-11-02,1588.731427184869
1999-11-03,1580.9185458104484
1999-11-04,1595.886944567508
1999-11-05,1599.5966012793533
1999-11-08,1590.6239544801701
1999-11-09,1608.7428564073687
1999-11-10,1608.0822563465508
1999-11-11,1609.7508239494123
1999-11-12,1608.8614004481185
1999-11-15,1619.9544684119157
1999-11-16,1618.0318455506124
1999-11-17,1592.7751352409216
1999-11-18,1600.8730250545711
1999-11-19,1607.7805310972872
1999-11-22,1612.5673949376437
1999-11-23,1590.012931113961
1999-11-24,1560.3180625112748
1999-11-25,1537.691892439508
1999-11-26,1500.3553650345475
1999-11-29,1496.2031211040119
1999-11-30,1516.9085748279012
1999-12-01,1524.888133521651
1999-12-02,1538.5725655415165
1999-12-03,1547.384214040974
1999-12-06,1545.4984641690066
1999-12-07,1522.9896935890047
1999-12-08,1519.9063212690814
1999-12-09,1512.8966806555325
1999-12-10,1542.8115976332706
1999-12-13,1569.2166245293524
1999-12-14,1574.8523709269127
1999-12-15,1568.4696854314634
1999-12-16,1546.684426187308
1999-12-17,1527.5597488748228
1999-12-20,1532.84056318508
1999-12-21,1520.8279595392848
1999-12-22,1530.2238774386706
1999-12-23,1536.1842437787718
1999-12-24,1542.852936864642
1999-12-27,1544.978337316996
1999-12-28,1543.3016002783745
1999-12-29,1545.8496189544353
1999-12-30,1558.5272541904073
1999-12-31,1561.7316488520667
2000-01-03,1569.621219622683
2000-01-04,1631.9470304277127
2000-01-05,1584.301735830139
2000-01-06,1560.0331066251883
2000-01-07,1588.8875852839585
2000-01-10,1617.643853494843
2000-01-11,1602.822061377717
2000-01-12,1603.31381477346
2000-01-13,1606.0783451254256
2000-01-14,1607.1263207317575
2000-01-17,1629.1946062124603
2000-01-18,1617.8561187009457
2000-01-19,1576.9726925624848
2000-01-20,1583.6613267582977
2000-01-21,1582.7198682960359
2000-01-24,1600.9851324650626
2000-01-25,1585.3057235419046
2000-01-26,1586.0785428891534
2000-01-27,1609.2862342463063
2000-01-28,1614.8729987755667
2000-01-31,1619.1113663548472
2000-02-01,1607.8806118323923
2000-02-02,1602.3780425067653
2000-02-03,1614.5854223227993
2000-02-04,1632.9015658336432
2000-02-07,1635.615046869506
2000-02-08,1627.1062914260456
2000-02-09,1639.917979166438
2000-02-10,1634.1306716119443
2000-02-11,1636.2666579734523
2000-02-14,1606.9973525887333
2000-02-15,1578.1766596123318
2000-02-16,1576.907068028505
2000-02-17,1592.0663505788727
2000-02-18,1596.8239427131605
2000-02-21,1575.9047032101332
2000-02-22,1531.0981044955113
2000-02-23,1543.161065833492
2000-02-24,1518.9789048799264
2000-02-25,1512.928832926023
2000-02-28,1488.9576680096948
2000-02-29,1480.8627635018447
2000-03-01,1489.5932678374695
2000-03-02,1506.218728470337
2000-03-03,1498.4716467077149
2000-03-06,1521.6935638057926
2000-03-07,1524.5989376838559
2000-03-08,1528.2553841272568
2000-03-09,1535.418741865728
2000-03-10,1538.67458869378
2000-03-13,1509.7503777679847
2000-03-14,1504.9999375822106
2000-03-15,1472.5659601635743
2000-03-16,1464.9772346476184
2000-03-17,1493.8553160563704
2000-03-20,1477.8027852260486
2000-03-21,1481.57624753811
2000-03-22,1501.6298672419484
2000-03-23,1519.8406001533133
2000-03-24,1524.421086230356
2000-03-27,1542.9010950699078
2000-03-28,1547.8135534034118
2000-03-29,1538.4318357404327
2000-03-30,1527.4109818650732
2000-03-31,1522.8486756778755
2000-04-03,1498.2841835680595
2000-04-04,1485.006224820381
2000-04-05,1476.7600939060787
2000-04-06,1471.4479690385858
2000-04-07,1487.9970610317998
2000-04-10,1517.9930619448912
2000-04-11,1501.8350403171698
2000-04-12,1505.3449571905728
2000-04-13,1497.5534172945
2000-04-14,1491.2367225585838
2000-04-17,1389.8102373258064
2000-04-18,1430.2065879285365
2000-04-19,1423.1934318721878
2000-04-20,1420.4979979437562
2000-04-21,1434.7694170953755
2000-04-24,1421.973959888597
2000-04-25,1413.2314573423373
2000-04-26,1378.0331446783496
2000-04-27,1355.3084822157891
2000-04-28,1370.855322070339
2000-05-01,1366.3381031741885
2000-05-02,1361.2898425049243
2000-05-03,1352.0144514117703
2000-05-04,1353.930672665424
2000-05-05,1366.328060723962
2000-05-08,1353.7565237449003
2000-05-09,1344.3240665935814
2000-05-10,1331.3822834446921
2000-05-11,1305.4583244813589
2000-05-12,1316.3161940930777
2000-05-15,1300.9605597723282
2000-05-16,1308.9019554948159
2000-05-17,1299.5287688932654
2000-05-18,1275.5979215227337
2000-05-19,1268.6032924831854
2000-05-22,1214.3037664143808
2000-05-23,1190.7145851675566
2000-05-24,1189.9535105672446
2000-05-25,1205.5587762233831
2000-05-26,1172.5870583375804
2000-05-29,1188.576274051239
2000-05-30,1200.5055528257062
2000-05-31,1226.5042808217172
2000-06-01,1222.498130312136
2000-06-02,1246.8380444961222
2000-06-05,1279.8728689170161
2000-06-06,1271.205161716823
2000-06-07,1274.0122797345082
2000-06-08,1265.662798846345
2000-06-09,1273.361830379131
2000-06-12,1273.9937639213479
2000-06-13,1250.9642151470728
2000-06-14,1255.355438018738
2000-06-15,1235.8719478284863
2000-06-16,1234.2053657177692
2000-06-19,1219.3588087346282
2000-06-20,1230.1900024047898
2000-06-21,1233.9896668449887
2000-06-22,1232.7887947961729
2000-06-23,1232.4038595570692
2000-06-26,1232.3112842109083
2000-06-27,1233.1340767361417
2000-06-28,1242.372050808413
2000-06-29,1223.4683673766242
2000-06-30,1235.5959744244142
2000-07-03,1227.7822690640053
2000-07-04,1217.8524625474008
2000-07-05,1229.0958038351619
2000-07-06,1233.4567746787818
2000-07-07,1238.867805703299
2000-07-10,1249.3106500204708
2000-07-11,1248.3172913647868
2000-07-12,1251.4784591934163
2000-07-13,1252.7379034497442
2000-07-14,1248.1749729594512
2000-07-17,1251.3230995220201
2000-07-18,1229.0534544311574
2000-07-19,1236.3542692191781
2000-07-20,1232.339123590208
2000-07-21,1236.0921149612611
2000-07-24,1208.7245230644755
2000-07-25,1197.2661150726426
2000-07-26,1191.2360856036278
2000-07-27,1183.235043886289
2000-07-28,1172.8308671160012
2000-07-31,1176.0691580597681
2000-08-01,1192.7311384492605
2000-08-02,1202.5430481973463
2000-08-03,1213.7739983838594
2000-08-04,1214.5015039283905
2000-08-07,1190.1407508440886
2000-08-08,1191.7706167131128
2000-08-09,1204.6841269753563
2000-08-10,1209.068962066651
2000-08-11,1214.6914640398668
2000-08-14,1216.9466253937358
2000-08-15,1214.9353519571841
2000-08-16,1226.136440717896
2000-08-17,1230.5685499877088
2000-08-18,1222.3214208144411
2000-08-21,1214.62595418476
2000-08-22,1217.7087474971013
2000-08-23,1198.2494982090627
2000-08-24,1181.5832937559796
2000-08-25,1180.6514130507665
2000-08-28,1176.6230021625101
2000-08-29,1171.5894669707575
2000-08-30,1159.5089970223114
2000-08-31,1153.6947288328756
2000-09-01,1143.377992905197
2000-09-04,1153.9018686305294
2000-09-05,1153.302279485741
2000-09-06,1137.5008377960396
2000-09-07,1119.2982413313628
2000-09-08,1118.9892293919058
2000-09-11,1097.0551227998162
2000-09-12,1085.6124923722257
2000-09-13,1088.021291560618
2000-09-14,1073.162449310347
2000-09-15,1066.9475195894124
2000-09-18,1004.7950088821867
2000-09-19,999.1970963214246
2000-09-20,1010.1462345478993
2000-09-21,1003.236319080837
2000-09-22,970.550187085939
2000-09-25,995.8007180523377
2000-09-26,998.2179736097304
2000-09-27,1002.6392716353324
2000-09-28,996.2275755431505
2000-09-29,997.7885322258749
2000-10-02,975.7926823342299
2000-10-03,981.5206138005225
2000-10-04,975.6121896065034
2000-10-05,983.7473329827174
2000-10-06,995.7313859698771
2000-10-09,973.8447758352096
2000-10-10,969.0143791309604
2000-10-11,947.8705526887452
2000-10-12,937.8896560939523
2000-10-13,929.5791491772981
2000-10-16,940.905601490943
2000-10-17,931.0611524711727
2000-10-18,918.8408130284929
2000-10-19,907.3156267746912
2000-10-20,931.9979427960245
2000-10-23,929.4178188215426
2000-10-24,936.5495270871527
2000-10-25,934.4698530757071
2000-10-26,927.1914898382223
2000-10-27,917.764765637129
2000-10-30,897.8982869738176
2000-10-31,898.0516333288559
2000-11-01,914.6011930987737
2000-11-02,921.8226282839637
2000-11-03,935.61249153947
2000-11-06,947.8135347685363
2000-11-07,942.6136101717212
2000-11-08,949.0338861358413
2000-11-09,945.7315612739966
2000-11-10,948.2163542294132
2000-11-13,914.6608000935673
2000-11-14,924.6643430612849
2000-11-15,923.4146791615401
2000-11-16,910.8672752967576
2000-11-17,905.4838553049457
2000-11-20,882.5699630763119
2000-11-21,882.537371180088
2000-11-22,874.2351953605055
2000-11-23,863.6428893099577
2000-11-24,878.6320661497546
2000-11-27,888.3978907497734
2000-11-28,878.7788562882473
2000-11-29,863.2937611420595
2000-11-30,853.9218965216256
2000-12-01,858.0822983686904
2000-12-04,849.5732338911091
2000-12-05,859.0314480008257
2000-12-06,861.7395215361068
2000-12-07,860.0746044171252
2000-12-08,867.3304008278043
2000-12-11,876.0455869149486
2000-12-12,866.919769728253
2000-12-13,869.7448641212738
2000-12-14,862.4019041600459
2000-12-15,850.0020199000904
2000-12-18,838.694417149745
2000-12-19,836.5704019986599
2000-12-20,819.4908459384718
2000-12-21,807.7626787422148
2000-12-22,804.616327918542
2000-12-25,804.6306205844035
2000-12-26,800.087969178546
2000-12-27,794.9061776232965
2000-12-28,800.8862397937295
2000-12-29,799.7991244220418
2001-01-01,800.8004977851583
2001-01-02,802.1341724348731
2001-01-03,798.4566708526352
2001-01-04,828.7252329026991
2001-01-05,855.1028537209966
2001-01-08,870.3385259484497
2001-01-09,884.0227279886846
2001-01-10,871.8261445250258
2001-01-11,869.5894957329367
2001-01-12,882.583737252689
2001-01-15,894.2549840403942
2001-01-16,900.5553410275248
2001-01-17,895.202379109559
2001-01-18,902.1963230009106
2001-01-19,924.2164893537555
2001-01-22,956.8055922276109
2001-01-23,961.2123580326426
2001-01-24,964.9142977375625
2001-01-25,972.4183670801561
2001-01-26,962.642157173658
2001-01-29,964.1652713515309
2001-01-30,958.912344202785
2001-01-31,985.4105119588291
2001-02-01,978.4309338931395
2001-02-02,991.26015378012
2001-02-05,965.7351301870622
2001-02-06,964.2819799094168
2001-02-07,948.9729595305868
2001-02-08,954.9913256272058
2001-02-09,965.9300561683315
2001-02-12,968.6142146513884
2001-02-13,976.6059512077147
2001-02-14,972.2766541355559
2001-02-15,983.6347488838328
2001-02-16,984.2420867422638
2001-02-19,977.1236893346404
2001-02-20,996.3721453884258
2001-02-21,982.8185230211204
2001-02-22,969.8349612626315
2001-02-23,982.3825073418072
2001-02-26,982.8759917068643
2001-02-27,979.7720244745258
2001-02-28,968.6635560146462
2001-03-01,949.5380619688583
2001-03-02,933.773427159746
2001-03-05,937.7792498806909
2001-03-06,942.5590771694609
2001-03-07,942.9168073411605
2001-03-08,941.4461699120404
2001-03-09,930.6730219238578
2001-03-12,902.782016006988
2001-03-13,886.8426427006991
2001-03-14,892.1784406347301
2001-03-15,888.7304650342257
2001-03-16,880.8178768207305
2001-03-19,868.8221238614613
2001-03-20,865.6764301825061
2001-03-21,867.4470949421599
2001-03-22,862.9429292025318
2001-03-23,871.0763112589557
2001-03-26,883.3612716681862
2001-03-27,873.6074414900285
2001-03-28,868.5515577340035
2001-03-29,862.9705078707024
2001-03-30,860.7690859146978
2001-04-02,849.2187992931165
2001-04-03,833.4593575330516
2001-04-04,812.9152241546078
2001-04-05,813.6458284211741
2001-04-06,821.8543444878442
2001-04-09,808.7474796206212
2001-04-10,810.4144749012416
2001-04-11,822.9180884615486
2001-04-12,831.0719667644761
2001-04-13,837.0096111142417
2001-04-16,827.4847384757303
2001-04-17,821.8880527230107
2001-04-18,840.0382197203793
2001-04-19,848.5774827945006
2001-04-20,839.3626421010651
2001-04-23,843.692828330384
2001-04-24,844.8490933356845
2001-04-25,843.562515958285
2001-04-26,840.3452766420489
2001-04-27,840.8550608193088
2001-04-30,850.5566278926286
2001-05-01,853.9165337745951
2001-05-02,874.8222658589692
2001-05-03,876.9501888841918
2001-05-04,868.9273806965374
2001-05-07,872.9779266652679
2001-05-08,863.4634836722387
2001-05-09,864.5830576717796
2001-05-10,860.7627298075323
2001-05-11,870.5319293349463
2001-05-14,866.5277269936232
2001-05-15,866.15713706703
2001-05-16,863.4687253476543
2001-05-17,877.3039816752396
2001-05-18,875.7394825524308
2001-05-21,877.623857836933
2001-05-22,883.0835979601968
2001-05-23,904.5438949700037
2001-05-24,914.5150852758611
2001-05-25,911.37416773125
2001-05-28,907.7402807501851
2001-05-29,912.3075021071602
2001-05-30,909.2862031249668
2001-05-31,910.8863057679557
2001-06-01,901.4492237701655
2001-06-04,907.3023771025474
2001-06-05,906.4609955551025
2001-06-06,907.9585081312287
2001-06-07,910.6106768934649
2001-06-08,924.189780610851
2001-06-11,925.0657673652502
2001-06-12,924.9972336018516
2001-06-13,926.9671068618824
2001-06-14,918.1567648051413
2001-06-15,919.0718397085906
2001-06-18,907.2344617884908
2001-06-19,902.9242248904116
2001-06-20,901.1973810101414
2001-06-21,905.6472211020051
2001-06-22,903.6662513872609
2001-06-25,904.8436411981885
2001-06-26,897.7827686432354
2001-06-27,897.7881807691133
2001-06-28,888.5807127411166
2001-06-29,900.4584463114094
2001-07-02,894.6236990846211
2001-07-03,894.8909145784912
2001-07-04,891.834513892983
2001-07-05,894.1758614635157
2001-07-06,891.089795982524
2001-07-09,879.1508111534845
2001-07-10,875.406447557035
2001-07-11,858.4596245132261
2001-07-12,869.3771900989094
2001-07-13,863.3228238318363
2001-07-16,857.8607986705979
2001-07-17,857.2449597303705
2001-07-18,854.6756124961777
2001-07-19,860.2935374791102
2001-07-20,861.1305523924401
2001-07-23,854.5175087882017
2001-07-24,856.2793342695221
2001-07-25,861.1782237445375
2001-07-26,871.3468558230745
2001-07-27,881.0665773455095
2001-07-30,882.8442530153852
2001-07-31,883.6390321779695
2001-08-01,893.0279736088844
2001-08-02,901.0071902489593
2001-08-03,906.3126435747953
2001-08-06,897.722633646936
2001-08-07,898.7959011980403
2001-08-08,908.7152582890722
2001-08-09,894.1707405062825
2001-08-10,897.7538546447313
2001-08-13,906.200070141761
2001-08-14,926.3148547582452
2001-08-15,921.7915511230277
2001-08-16,927.6576188265997
2001-08-17,925.5532759045755
2001-08-20,916.3080066288053
2001-08-21,920.1187262418025
2001-08-22,921.9267069459297
2001-08-23,920.4924961720981
2001-08-24,923.3571968407717
2001-08-27,932.1386120487198
2001-08-28,921.5373289899713
2001-08-29,920.4168092368947
2001-08-30,921.3912415492174
2001-08-31,914.7906495212846
2001-09-03,906.5534593126164
2001-09-04,914.0397415681919
2001-09-05,907.71847079494
2001-09-06,909.2895358893652
2001-09-07,907.7703563151899
2001-09-10,899.7195262689178
2001-09-11,890.568545527353
2001-09-12,856.0783941662199
2001-09-13,835.1684647155232
2001-09-14,795.7826678789459
2001-09-17,753.9586091549078
2001-09-18,766.7312172702918
2001-09-19,787.7340284072563
2001-09-20,778.5765368616445
2001-09-21,761.804161764952
2001-09-24,766.1420754344326
2001-09-25,759.102725058964
2001-09-26,761.2933225470971
2001-09-27,764.6395807293103
2001-09-28,774.663613358565
2001-10-01,768.8011060872111
2001-10-02,759.7590250770728
2001-10-03,759.9239414307928
2001-10-04,778.6008630497265
2001-10-05,777.9755793782184
2001-10-08,759.1481555466855
2001-10-09,778.5959629340985
2001-10-10,774.4235642883564
2001-10-11,788.35993737764
2001-10-12,787.0583620817545
2001-10-15,786.0650919464796
2001-10-16,793.0150197849774
2001-10-17,799.4525912720591
2001-10-18,794.6561431419598
2001-10-19,789.2621482257189
2001-10-22,791.8138981357138
2001-10-23,797.4483615288408
2001-10-24,802.6397913370411
2001-10-25,802.5440051375145
2001-10-26,805.9598563525234
2001-10-29,802.7011366868203
2001-10-30,791.263127634118
2001-10-31,792.9457819740012
2001-11-01,795.7087687963148
2001-11-02,799.9224848863735
2001-11-05,806.2577084202505
2001-11-06,805.4776546912361
2001-11-07,801.5891989624901
2001-11-08,811.306083302614
2001-11-09,813.5515295831054
2001-11-12,824.0717535832429
2001-11-13,822.0313375897668
2001-11-14,833.9168404205841
2001-11-15,846.0456360738855
2001-11-16,848.2961961236372
2001-11-19,860.5117206156549
2001-11-20,857.5305019891242
2001-11-21,864.2332037083669
2001-11-22,868.6737258198224
2001-11-23,890.4084879457043
2001-11-26,910.2033855418272
2001-11-27,904.6891462937292
2001-11-28,879.0380231210619
2001-11-29,884.3282953176829
2001-11-30,888.4089227779904
2001-12-03,903.1494008540539
2001-12-04,908.7288486911565
2001-12-05,925.2345500834906
2001-12-06,945.9096616249676
2001-12-07,960.5716505410126
2001-12-10,960.6882619183591
2001-12-11,950.493454549058
2001-12-12,968.7590651819586
2001-12-13,953.8716904407022
2001-12-14,955.7368685455637
2001-12-17,948.052051819033
2001-12-18,930.7277022878257
2001-12-19,921.2292769483631
2001-12-20,933.7956718692725
2001-12-21,915.3742901162752
2001-12-24,920.4807974705808
2001-12-25,931.8050085357332
2001-12-26,935.8342670826648
2001-12-27,931.9236997796581
2001-12-28,945.5296098115721
2001-12-31,959.2884039283286
2002-01-01,959.2884039283286
2002-01-02,971.5973686794357
2002-01-03,976.8053924346706
2002-01-04,993.8581638567938
2002-01-07,1015.019581861694
2002-01-08,1005.1463050259463
2002-01-09,1015.6946610676374
2002-01-10,1015.9516236543312
2002-01-11,1004.5592027451303
2002-01-14,1000.4806978804345
2002-01-15,989.626758253306
2002-01-16,983.9882638343893
2002-01-17,988.6176999639088
2002-01-18,989.7967660564227
2002-01-21,1006.7216201102942
2002-01-22,1004.8339106718119
2002-01-23,1017.3505051617549
2002-01-24,1029.55634601699
2002-01-25,1052.4602036393271
2002-01-28,1068.878679151375
2002-01-29,1062.3039423695204
2002-01-30,1051.8844590688443
2002-01-31,1064.9827666105605
2002-02-01,1058.3363416334105
2002-02-04,1049.1280209270756
2002-02-05,1052.5887115848823
2002-02-06,1060.039509634086
2002-02-07,1047.7253043236574
2002-02-08,1053.345468533794
2002-02-11,1056.2983700441591
2002-02-12,1056.7502885346694
2002-02-13,1058.6173236812213
2002-02-14,1080.0185739713193
2002-02-15,1086.4101077600862
2002-02-18,1100.8132661363213
2002-02-19,1093.005935880534
2002-02-20,1084.078023326081
2002-02-21,1078.6463023732265
2002-02-22,1066.9465349330474
2002-02-25,1054.19740766851
2002-02-26,1056.7701329189567
2002-02-27,1083.0024575246682
2002-02-28,1085.9821230086327
2002-03-01,1089.5972638714684
2002-03-04,1114.2342191127643
2002-03-05,1120.8037358576823
2002-03-06,1133.7973826231046
2002-03-07,1137.330397398757
2002-03-08,1140.0360001669408
2002-03-11,1154.0165525646655
2002-03-12,1156.9117075751426
2002-03-13,1157.1581175203162
2002-03-14,1157.9916668016438
2002-03-15,1153.8912167300848
2002-03-18,1160.1933191610005
2002-03-19,1163.5008554645588
2002-03-20,1170.6287118204834
2002-03-21,1173.6894217164638
2002-03-22,1187.353737618794
2002-03-25,1182.98057689847
2002-03-26,1184.344386072384
2002-03-27,1186.976010074735
2002-03-28,1188.6315058269852
2002-03-29,1181.8753622412248
2002-04-01,1171.191646975056
2002-04-02,1181.0380448890885
2002-04-03,1190.0272181761588
2002-04-04,1198.1838834619878
2002-04-05,1206.5300924464882
2002-04-08,1214.928726143396
2002-04-09,1200.9491348250194
2002-04-10,1193.7514703266288
2002-04-11,1199.3670804343592
2002-04-12,1208.795619322307
2002-04-15,1223.3427690752371
2002-04-16,1232.4161023701536
2002-04-17,1260.2740312843357
2002-04-18,1260.9369090154096
2002-04-19,1265.8786152191863
2002-04-22,1268.3855736697742
2002-04-23,1253.1424576881275
2002-04-24,1246.6283402534477
2002-04-25,1229.647633773233
2002-04-26,1229.1522850272179
2002-04-29,1207.4643633080086
2002-04-30,1200.1419243191135
2002-05-01,1199.9330092029415
2002-05-02,1205.0328636404074
2002-05-03,1215.025506056371
2002-05-06,1194.7539507598647
2002-05-07,1192.791641845417
2002-05-08,1206.684499634612
2002-05-09,1206.8483127604545
2002-05-10,1203.5291725338052
2002-05-13,1198.2867243556493
2002-05-14,1198.3392881671643
2002-05-15,1216.8190860978211
2002-05-16,1213.6737275670332
2002-05-17,1226.5298647405943
2002-05-20,1209.6929485390488
2002-05-21,1185.5064865947918
2002-05-22,1192.3727628521494
2002-05-23,1184.6892674516118
2002-05-24,1200.6540773446275
2002-05-27,1200.6283049357914
2002-05-28,1200.684417745161
2002-05-29,1198.1586639113552
2002-05-30,1201.442394002974
2002-05-31,1190.3879067647763
2002-06-03,1184.835913693082
2002-06-04,1183.7160016165515
2002-06-05,1189.5267607371038
2002-06-06,1194.8755562854699
2002-06-07,1179.977075547578
2002-06-10,1195.6760903420939
2002-06-11,1192.8155960474387
2002-06-12,1195.8343410155815
2002-06-13,1208.2585305965401
2002-06-14,1202.8784893470258
2002-06-17,1190.7097294851565
2002-06-18,1187.384916987886
2002-06-19,1153.5598874419445
2002-06-20,1162.9463727378925
