Date,ASEAN EQUAL WEIGHTED
2007-07-19,1404.0628779006238
2007-07-20,1425.0288510610428
2007-07-23,1432.0995924751019
2007-07-24,1446.82632054511
2007-07-25,1427.2094640697048
2007-07-26,1413.2814995533388
2007-07-27,1369.9953114018163
2007-07-30,1369.7501161580808
2007-07-31,1379.3041555120033
2007-08-01,1331.7757532589126
2007-08-02,1326.9205184125392
2007-08-03,1334.1546023312126
2007-08-06,1290.4235473224626
2007-08-07,1289.8838689646882
2007-08-08,1325.2461260014607
2007-08-09,1318.2240937633603
2007-08-10,1287.4020537578156
2007-08-13,1291.4393135747703
2007-08-14,1282.5083008800634
2007-08-15,1229.971274440088
2007-08-16,1169.7512145612873
2007-08-17,1158.8584084013917
2007-08-20,1225.305379547662
2007-08-21,1209.702779331038
2007-08-22,1246.7450639872604
2007-08-23,1276.4256954930509
2007-08-24,1271.9204504791016
2007-08-27,1284.0875926530293
2007-08-28,1278.0559828890077
2007-08-29,1267.151035735276
2007-08-30,1273.0931141925766
2007-08-31,1295.874247033792
2007-09-03,1301.0734791795298
2007-09-04,1293.8106388313358
2007-09-05,1307.652449369791
2007-09-06,1311.7638247665834
2007-09-07,1313.8265613794138
2007-09-10,1295.9854706813614
2007-09-11,1300.8716855147434
2007-09-12,1310.5682167261552
2007-09-13,1316.3876633426246
2007-09-14,1323.099383341576
2007-09-17,1307.5160365846677
2007-09-18,1306.7667570092917
2007-09-19,1350.1888515832154
2007-09-20,1361.171733629064
2007-09-21,1365.1467352755278
2007-09-24,1389.6059391937015
2007-09-25,1382.8831241041569
2007-09-26,1396.962301223319
2007-09-27,1420.9217488004788
2007-09-28,1424.459376267866
2007-10-01,1447.7390113005035
2007-10-02,1466.034265306204
2007-10-03,1457.3644804923606
2007-10-04,1464.9903309090419
2007-10-05,1480.0965739699993
2007-10-08,1489.2565343652764
2007-10-09,1491.626460574274
2007-10-10,1507.1164426155324
2007-10-11,1527.8125877519492
2007-10-12,1520.6306434542723
2007-10-15,1524.859854475358
2007-10-16,1509.7829869239026
2007-10-17,1514.288905623817
2007-10-18,1509.1412325375707
2007-10-19,1495.1266431726813
2007-10-22,1454.6800478799055
2007-10-23,1473.3271817934083
2007-10-24,1475.1848921135172
2007-10-25,1505.6238903611704
2007-10-26,1524.969134973897
2007-10-29,1547.0162155242413
2007-10-30,1546.2625173759327
2007-10-31,1543.1335561848985
2007-11-01,1551.3601661444973
2007-11-02,1532.3298609991657
2007-11-05,1509.9138421929104
2007-11-06,1524.208760104805
2007-11-07,1540.1317352996737
2007-11-08,1530.097543590101
2007-11-09,1528.871139114433
2007-11-12,1495.4455291338477
2007-11-13,1485.3346152489116
2007-11-14,1501.2679447708801
2007-11-15,1491.001619656761
2007-11-16,1473.0495901292734
2007-11-19,1466.200331792917
2007-11-20,1457.9329066398552
2007-11-21,1420.405261533255
2007-11-22,1412.5751506354645
2007-11-23,1430.7795783308914
2007-11-26,1458.1752057082533
2007-11-27,1445.4284443713436
2007-11-28,1450.3011053408768
2007-11-29,1476.6403692530616
2007-11-30,1481.193041246189
2007-12-03,1491.1882298964292
2007-12-04,1500.262257718991
2007-12-05,1510.0093274905234
2007-12-06,1523.0227988335475
2007-12-07,1529.8939680862952
2007-12-10,1526.077618251348
2007-12-11,1527.692352034479
2007-12-12,1509.7649909741624
2007-12-13,1497.8830267740223
2007-12-14,1487.7501564019606
2007-12-17,1447.027296489673
2007-12-18,1440.566015560691
2007-12-19,1442.4052809286459
2007-12-20,1438.6909824869294
2007-12-21,1464.665843219273
2007-12-24,1474.04778112853
2007-12-25,1481.593961404163
2007-12-26,1493.3725824618627
2007-12-27,1505.2950125501868
2007-12-28,1510.1750533846741
2007-12-31,1519.4445925269004
2008-01-01,1519.4445925269006
2008-01-02,1512.943475358719
2008-01-03,1496.633464673884
2008-01-04,1505.8782456352333
2008-01-07,1485.9235363555047
2008-01-08,1497.3038817775987
2008-01-09,1510.0280025525594
2008-01-10,1496.753342189895
2008-01-11,1505.3884040974997
2008-01-14,1492.527153271457
2008-01-15,1470.2998928518452
2008-01-16,1428.8219560201815
2008-01-17,1442.9422228955755
2008-01-18,1423.9254484139656
2008-01-21,1370.8335228392082
2008-01-22,1309.5201742235245
2008-01-23,1342.5391859557217
2008-01-24,1367.5898186695304
2008-01-25,1420.8661886761633
2008-01-28,1387.5252542754404
2008-01-29,1404.070248760297
2008-01-30,1404.4973892427488
2008-01-31,1419.6493622334847
2008-02-01,1441.0068205586479
2008-02-04,1467.7489444341554
2008-02-05,1463.1926090319564
2008-02-06,1432.9294998673486
2008-02-07,1432.1734363229161
2008-02-08,1437.6080316957573
2008-02-11,1415.454076505844
2008-02-12,1429.4970586478105
2008-02-13,1435.82398127475
2008-02-14,1460.7289631578863
2008-02-15,1466.8700235134947
2008-02-18,1456.5712046742383
2008-02-19,1468.994387022558
2008-02-20,1449.705992541931
2008-02-21,1446.1957767790702
2008-02-22,1434.7406119803225
2008-02-25,1444.5852771752209
2008-02-26,1445.775109275764
2008-02-27,1454.233799199899
2008-02-28,1457.6253982838064
2008-02-29,1451.7720205885764
2008-03-03,1418.6055790109917
2008-03-04,1406.3826512116427
2008-03-05,1386.9633039984653
2008-03-06,1404.6472882521214
2008-03-07,1392.779489921733
2008-03-10,1325.3847375614434
2008-03-11,1339.19886920534
2008-03-12,1366.5242542665567
2008-03-13,1332.6862959057087
2008-03-14,1327.4164411240229
2008-03-17,1292.9709553206098
2008-03-18,1311.3390407330642
2008-03-19,1309.1017035372035
2008-03-20,1300.045104379073
2008-03-21,1299.4329341874284
2008-03-24,1313.8047395317737
2008-03-25,1344.4218894809987
2008-03-26,1354.459660577468
2008-03-27,1360.2403571766708
2008-03-28,1369.5058659668546
2008-03-31,1360.9743883219628
2008-04-01,1363.926242760377
2008-04-02,1373.3952130438906
2008-04-03,1362.7630801830421
2008-04-04,1359.5499017235254
2008-04-07,1362.4634223321393
2008-04-08,1355.4682534951344
2008-04-09,1344.516549940452
2008-04-10,1360.3946352374771
2008-04-11,1372.5616169614914
2008-04-14,1352.1865718420179
2008-04-15,1357.9088795846933
2008-04-16,1376.5573066677525
2008-04-17,1390.0909637304549
2008-04-18,1389.8953815527532
2008-04-21,1398.6999245525813
2008-04-22,1394.7459236764648
2008-04-23,1391.0113658756459
2008-04-24,1385.9754676783966
2008-04-25,1374.3156087127347
2008-04-28,1378.5003778074165
2008-04-29,1377.9569674040642
2008-04-30,1376.2446267039886
2008-05-01,1375.4261315606504
2008-05-02,1389.230563451844
2008-05-05,1401.1364298715341
2008-05-06,1400.5434934676239
2008-05-07,1398.4712254683118
2008-05-08,1375.8340752450847
2008-05-09,1378.735611484641
2008-05-12,1376.5781661561757
2008-05-13,1379.3965332848734
2008-05-14,1370.3984237984882
2008-05-15,1377.7429367898042
2008-05-16,1394.262634273039
2008-05-19,1395.312028201197
2008-05-20,1385.004206822385
2008-05-21,1386.214636855013
2008-05-22,1373.6847531111039
2008-05-23,1363.3042399256115
2008-05-26,1344.8637993397288
2008-05-27,1344.607980506901
2008-05-28,1335.4896184643271
2008-05-29,1334.2556419334092
2008-05-30,1343.3927579899962
2008-06-02,1334.204385536176
2008-06-03,1322.1915339553746
2008-06-04,1309.2799839963839
2008-06-05,1293.3233427272887
2008-06-06,1298.1100390484246
2008-06-09,1279.6575984497786
2008-06-10,1259.031659736222
2008-06-11,1253.3038100352112
2008-06-12,1247.1707668494516
2008-06-13,1239.5365624407314
2008-06-16,1258.1797235952808
2008-06-17,1256.57312683886
2008-06-18,1243.9482579813368
2008-06-19,1220.4046115209608
2008-06-20,1232.4491871479881
2008-06-23,1218.0812953854922
2008-06-24,1217.6995141842517
2008-06-25,1224.0226052858657
2008-06-26,1229.4780498559685
2008-06-27,1216.6310571850843
2008-06-30,1215.3242214297088
2008-07-01,1210.9543734491624
2008-07-02,1200.7322358494032
2008-07-03,1183.4538613490436
2008-07-04,1183.7701751343743
2008-07-07,1184.1323784789377
2008-07-08,1175.192914799955
2008-07-09,1195.464171735347
2008-07-10,1191.2927643061842
2008-07-11,1202.721371777469
2008-07-14,1200.1702493448022
2008-07-15,1180.8761616746299
2008-07-16,1170.0809297894864
2008-07-17,1173.503253342062
2008-07-18,1165.953915677391
2008-07-21,1184.142281047849
2008-07-22,1178.5397670063344
2008-07-23,1207.0780830429248
2008-07-24,1213.5268711588517
2008-07-25,1201.8257127872653
2008-07-28,1206.19441116167
2008-07-29,1198.938353074
2008-07-30,1211.6184031543517
2008-07-31,1217.3911048172824
2008-08-01,1209.2246247372734
2008-08-04,1197.0900034316508
2008-08-05,1184.9859956202015
2008-08-06,1201.6426151679702
2008-08-07,1200.0240297345704
2008-08-08,1185.3540120750383
2008-08-11,1191.8235384986087
2008-08-12,1178.689445115711
2008-08-13,1177.365977808798
2008-08-14,1178.83586630826
2008-08-15,1166.41296142218
2008-08-18,1163.968206505542
2008-08-19,1145.9219875552146
2008-08-20,1154.975797930208
2008-08-21,1152.026963419254
2008-08-22,1160.5811407737046
2008-08-25,1158.5042472027974
2008-08-26,1145.3608151225528
2008-08-27,1153.5581682850757
2008-08-28,1157.2143012365564
2008-08-29,1173.2914218570684
2008-09-01,1161.7585529664582
2008-09-02,1150.661192913705
2008-09-03,1137.0842342074377
2008-09-04,1128.1477394061953
2008-09-05,1097.0790674906452
2008-09-08,1124.1524194656208
2008-09-09,1105.7506334918623
2008-09-10,1090.7926608208081
2008-09-11,1059.9327641890632
2008-09-12,1063.9456914029984
2008-09-15,1035.1025681732492
2008-09-16,1018.1206330380452
2008-09-17,1015.9420874729275
2008-09-18,1003.8070468680418
2008-09-19,1056.6890875744077
2008-09-22,1067.3866746540677
2008-09-23,1055.7278128996668
2008-09-24,1057.8195993264367
2008-09-25,1056.612105506122
2008-09-26,1045.4220740158041
2008-09-29,1025.9913277616145
2008-09-30,1021.2497328601851
2008-10-01,1018.4134407811976
2008-10-02,1020.5824478798343
2008-10-03,1005.9296332747834
2008-10-06,948.4633681872897
2008-10-07,937.145679747613
2008-10-08,876.4303576553104
2008-10-09,883.1567620197382
2008-10-10,827.3064399110066
2008-10-13,861.1806827866865
2008-10-14,900.0179344932374
2008-10-15,874.1772652766488
2008-10-16,838.8963996215894
2008-10-17,817.677916712396
2008-10-20,826.011340924735
2008-10-21,829.183155942001
2008-10-22,799.4486425095221
2008-10-23,775.6959808118262
2008-10-24,728.4843498474823
2008-10-27,689.7603385829459
2008-10-28,688.6518572047463
2008-10-29,688.6300656021367
2008-10-30,736.4092098444796
2008-10-31,749.9326618173336
2008-11-03,798.9407823538855
2008-11-04,803.0379222077851
2008-11-05,812.2731482649885
2008-11-06,791.3001731547992
2008-11-07,792.9584082544401
2008-11-10,799.1334846543664
2008-11-11,776.3096297834135
2008-11-12,762.198337620864
2008-11-13,744.4474313597108
2008-11-14,746.9927819976817
2008-11-17,741.3825008467342
2008-11-18,722.4403664461146
2008-11-19,713.3677692407948
2008-11-20,690.1953083100448
2008-11-21,693.6985755195711
2008-11-24,685.7660385085096
2008-11-25,702.6627408166793
2008-11-26,713.9509777338445
2008-11-27,721.605740414593
2008-11-28,731.2191451409594
2008-12-01,712.2415619773193
2008-12-02,698.2029579714718
2008-12-03,703.6602387734024
2008-12-04,706.6209064166599
2008-12-05,701.4800373326838
2008-12-08,709.6600396637803
2008-12-09,745.6818020516909
2008-12-10,771.9527098768161
2008-12-11,780.6005113129617
2008-12-12,761.9403111863282
2008-12-15,787.9417790111362
2008-12-16,791.6556470216898
2008-12-17,805.4992376627007
2008-12-18,826.7490864371756
2008-12-19,817.8690249314135
2008-12-22,802.9014028339675
2008-12-23,800.8026240700641
2008-12-24,799.8254226826034
2008-12-25,802.144567059197
2008-12-26,796.8955076634824
2008-12-29,804.6847939291578
2008-12-30,813.7397713345509
2008-12-31,812.2694064225178
2009-01-01,812.2694064225178
2009-01-02,823.5856246571616
2009-01-05,867.2966755421077
2009-01-06,863.7325983901853
2009-01-07,864.305075982571
2009-01-08,842.2791522994808
2009-01-09,842.3483066003614
2009-01-12,831.8428087537706
2009-01-13,814.5741831671925
2009-01-14,817.098263317245
2009-01-15,791.0720008281259
2009-01-16,802.4859397693322
2009-01-19,797.0887372457973
2009-01-20,785.3157717335661
2009-01-21,775.0916365875638
2009-01-22,781.5298993220765
2009-01-23,768.9997466910986
2009-01-26,771.2153781844837
2009-01-27,778.5918355485059
2009-01-28,791.4688270259762
2009-01-29,782.5828468760772
2009-01-30,779.7602260952546
2009-02-02,763.1940119255871
2009-02-03,764.2469599219341
2009-02-04,765.3850938132222
2009-02-05,767.7228927343723
2009-02-06,788.5050973933335
2009-02-09,788.1533383057681
2009-02-10,785.9898174484284
2009-02-11,780.4828289897061
2009-02-12,774.1063700984944
2009-02-13,787.9049713250398
2009-02-16,781.7624157971945
2009-02-17,761.0680235268744
2009-02-18,759.87728581687
2009-02-19,760.8608353813078
2009-02-20,744.2416527804763
2009-02-23,752.3738388585506
2009-02-24,744.8073636620205
2009-02-25,748.5165215044887
2009-02-26,744.4381031106111
2009-02-27,735.9652314252621
2009-03-02,716.721194233051
2009-03-03,717.1214201356871
2009-03-04,722.9466663346521
2009-03-05,722.3015947618075
2009-03-06,720.3385337740418
2009-03-09,709.9203545492808
2009-03-10,719.3844111242355
2009-03-11,721.8846807728023
2009-03-12,713.9078848695481
2009-03-13,729.0209461305523
2009-03-16,733.868580465359
2009-03-17,730.7286670180581
2009-03-18,740.0871803555527
2009-03-19,749.6145147627935
2009-03-20,757.5327728108242
2009-03-23,781.7479291587368
2009-03-24,795.9558802179552
2009-03-25,795.9465913691348
2009-03-26,813.1781207143023
2009-03-27,818.5028247802543
2009-03-30,790.1724036036292
2009-03-31,795.6651383695315
2009-04-01,802.1763205485025
2009-04-02,841.2486506964653
2009-04-03,851.649540683772
2009-04-06,869.0873989033385
2009-04-07,856.6004433968443
2009-04-08,843.0220519776472
2009-04-09,854.0155529751701
2009-04-10,867.0428253481873
2009-04-13,882.1526688286951
2009-04-14,899.47883595379
2009-04-15,902.3281579244849
2009-04-16,914.9201008437741
2009-04-17,915.7328616899189
2009-04-20,912.602100101514
2009-04-21,903.0642075950578
2009-04-22,898.0600491546752
2009-04-23,903.8125863585558
2009-04-24,917.445478601453
2009-04-27,904.4473866010869
2009-04-28,896.9462814524725
2009-04-29,918.1888228821024
2009-04-30,957.913278577902
2009-05-01,957.3584050800615
2009-05-04,998.8904699047124
2009-05-05,1014.2195910465788
2009-05-06,1033.0293229257145
2009-05-07,1058.429698231645
2009-05-08,1070.4146809222482
2009-05-11,1069.1512514797025
2009-05-12,1075.1429978338356
2009-05-13,1078.5203449880153
2009-05-14,1038.3386893665886
2009-05-15,1042.7464773832862
2009-05-18,1048.9834614409533
2009-05-19,1087.4646933828099
2009-05-20,1100.1976708789944
2009-05-21,1084.751893267485
2009-05-22,1098.6295913792433
2009-05-25,1106.879833092444
2009-05-26,1089.158508698112
2009-05-27,1108.9752102130071
2009-05-28,1104.3240610676417
2009-05-29,1114.7673929728417
2009-06-01,1159.8642266009797
2009-06-02,1161.9638549635488
2009-06-03,1166.6672253069128
2009-06-04,1176.1469513052505
2009-06-05,1197.5662723821872
2009-06-08,1177.6016124642238
2009-06-09,1186.0523049417893
2009-06-10,1206.171369131611
2009-06-11,1208.341712127248
2009-06-12,1205.3303371655634
2009-06-15,1183.2294445533803
2009-06-16,1155.886908527266
2009-06-17,1142.8132197506388
2009-06-18,1123.0165992305574
2009-06-19,1135.859951101495
2009-06-22,1125.4550436174786
2009-06-23,1108.5179818531608
2009-06-24,1138.574011794296
2009-06-25,1156.5328809232979
2009-06-26,1166.8439299377815
2009-06-29,1166.1090334103694
2009-06-30,1162.7074859050913
2009-07-01,1168.3825455927754
2009-07-02,1157.1869437558278
2009-07-03,1149.4096772664207
2009-07-06,1141.9202648884416
2009-07-07,1148.020504700611
2009-07-08,1140.6878641081473
2009-07-09,1152.4174158326969
2009-07-10,1142.0024764942054
2009-07-13,1123.252038968481
2009-07-14,1143.8041157455086
2009-07-15,1177.6267914764755
2009-07-16,1186.163921352194
2009-07-17,1197.1298789052091
2009-07-20,1216.237337010736
2009-07-21,1217.4721739957088
2009-07-22,1211.089406887642
2009-07-23,1235.3795261711084
2009-07-24,1252.2995683382499
2009-07-27,1268.2592068136285
2009-07-28,1285.0566496307672
2009-07-29,1272.2800697799935
2009-07-30,1278.9823470724182
2009-07-31,1297.4397774648482
2009-08-03,1318.2700454296705
2009-08-04,1325.2168262968553
2009-08-05,1317.7486710135772
2009-08-06,1328.9496114217643
2009-08-07,1314.012991979144
2009-08-10,1324.8111744210125
2009-08-11,1331.903808595641
2009-08-12,1314.113861628127
2009-08-13,1335.2407504100072
2009-08-14,1336.9334959344278
2009-08-17,1300.8847600007787
2009-08-18,1300.7437643307724
2009-08-19,1280.8103645746073
2009-08-20,1298.6994595698234
2009-08-21,1303.224661380828
2009-08-24,1331.871179284843
2009-08-25,1328.4998675775646
2009-08-26,1329.3604337723987
2009-08-27,1325.5427216447883
2009-08-28,1334.0320038853295
2009-08-31,1323.7259513656763
2009-09-01,1318.7807508592405
2009-09-02,1310.1473415404873
2009-09-03,1323.3878924800374
2009-09-04,1327.192353176303
2009-09-07,1343.8855080264718
2009-09-08,1367.5722085849563
2009-09-09,1365.2689303230252
2009-09-10,1375.358107854418
2009-09-11,1382.6481932211273
2009-09-14,1362.7987125536943
2009-09-15,1374.0963193170687
2009-09-16,1392.230717924423
2009-09-17,1402.9909932797516
2009-09-18,1405.0969465882622
2009-09-21,1404.2827264847372
2009-09-22,1416.0417637652592
2009-09-23,1421.171983085811
2009-09-24,1420.0948142857055
2009-09-25,1412.108861939258
2009-09-28,1385.9138895961748
2009-09-29,1399.4150042454935
2009-09-30,1408.5553939940428
2009-10-01,1409.7589105093293
2009-10-02,1394.8088095498333
2009-10-05,1398.518458079496
2009-10-06,1420.965404789945
2009-10-07,1439.5400489288384
2009-10-08,1448.1297764926292
2009-10-09,1448.5787254309091
2009-10-12,1450.7368084230702
2009-10-13,1451.6175441289615
2009-10-14,1469.1221243909915
2009-10-15,1467.0752008603274
2009-10-16,1472.0963003305437
2009-10-19,1477.1544408009947
2009-10-20,1477.4017638334274
2009-10-21,1460.3398910476426
2009-10-22,1444.909561912799
2009-10-23,1459.4001634348342
2009-10-26,1456.2013087285875
2009-10-27,1442.0019383179626
2009-10-28,1415.3349923818694
2009-10-29,1398.8333784240663
2009-10-30,1408.9286705773657
2009-11-02,1397.0180647179411
2009-11-03,1380.649883967769
2009-11-04,1403.7097492106507
2009-11-05,1402.6287859737351
2009-11-06,1419.6855541075927
2009-11-09,1436.6539246279272
2009-11-10,1435.7235752074853
2009-11-11,1449.8728522088254
2009-11-12,1445.8880820570812
2009-11-13,1447.7129998999244
2009-11-16,1465.1032690171935
2009-11-17,1464.8710376885292
2009-11-18,1467.0689299564192
2009-11-19,1456.9660081446132
2009-11-20,1457.3140253209322
2009-11-23,1457.661284774145
2009-11-24,1447.1573457376448
2009-11-25,1453.2009882263433
2009-11-26,1427.6167540864938
2009-11-27,1422.8557125015848
2009-11-30,1418.0743859579418
2009-12-01,1447.6279271323515
2009-12-02,1448.7959683240417
2009-12-03,1456.5015796946457
2009-12-04,1449.6613265305873
2009-12-07,1442.6694971741306
2009-12-08,1436.8750124171022
2009-12-09,1424.1690742103158
2009-12-10,1423.6345941061631
2009-12-11,1428.8115043758141
2009-12-14,1435.402172832845
2009-12-15,1437.5010396216524
2009-12-16,1439.112749913872
2009-12-17,1430.167461481432
2009-12-18,1430.5506691000087
2009-12-21,1419.7244499160818
2009-12-22,1434.0368214230525
2009-12-23,1439.3555117647516
2009-12-24,1444.399324662287
2009-12-25,1449.1408223820795
2009-12-28,1459.6296463151148
2009-12-29,1467.4494365175763
2009-12-30,1467.0605452047382
2009-12-31,1469.8482614575933
2010-01-01,1469.848261457593
2010-01-04,1489.041877808181
2010-01-05,1508.00438223877
2010-01-06,1515.2787843995695
2010-01-07,1514.1864511850008
2010-01-08,1517.3615998991459
2010-01-11,1535.254321158603
2010-01-12,1532.1734193301238
2010-01-13,1526.2830529670582
2010-01-14,1537.8438487397193
2010-01-15,1531.7375768346785
2010-01-18,1524.1408168818366
2010-01-19,1526.457186161146
2010-01-20,1516.0106002142861
2010-01-21,1494.4766451266744
2010-01-22,1477.6551403578594
2010-01-25,1469.9405543350772
2010-01-26,1445.8368723548908
2010-01-27,1425.9622602885418
2010-01-28,1446.4549694193681
2010-01-29,1442.2468979407668
2010-02-01,1433.3145702670583
2010-02-02,1432.1767907529468
2010-02-03,1456.19629871342
2010-02-04,1448.636161434343
2010-02-05,1411.8579213318346
2010-02-08,1403.6352937227807
2010-02-09,1405.6243716837414
2010-02-10,1414.9528439786716
2010-02-11,1429.101375982492
2010-02-12,1439.1192461317135
2010-02-15,1433.9255774929857
2010-02-16,1443.3526176878622
2010-02-17,1463.2133077663568
2010-02-18,1451.3774725377843
2010-02-19,1443.397008253417
2010-02-22,1461.1834928419985
2010-02-23,1469.400630552187
2010-02-24,1463.4001136813436
2010-02-25,1459.6303899347838
2010-02-26,1466.4234908737487
2010-03-01,1481.651277517644
2010-03-02,1487.4627313427923
2010-03-03,1493.2007185655723
2010-03-04,1488.7688078184624
2010-03-05,1499.659489526301
2010-03-08,1522.2484783112363
2010-03-09,1522.5791056774021
2010-03-10,1535.0034101316921
2010-03-11,1536.175593684999
2010-03-12,1539.8585341347075
2010-03-15,1531.8257022782461
2010-03-16,1538.2461300389864
2010-03-17,1561.875446634695
2010-03-18,1560.6696026154693
2010-03-19,1562.9277731691038
2010-03-22,1545.429931588656
2010-03-23,1560.6117366923252
2010-03-24,1567.99629680688
2010-03-25,1569.5837105404412
2010-03-26,1578.322509241485
2010-03-29,1586.7897668226958
2010-03-30,1595.1443920201425
2010-03-31,1589.4892036372573
2010-04-01,1613.9350131990102
2010-04-02,1616.0186265939963
2010-04-05,1637.8536690445173
2010-04-06,1644.19292068779
2010-04-07,1651.584742552001
2010-04-08,1625.3344159932806
2010-04-09,1635.0735132296334
2010-04-12,1632.1252994960914
2010-04-13,1628.9334388808943
2010-04-14,1644.2864404120594
2010-04-15,1651.3631723472095
2010-04-16,1638.171306351832
2010-04-19,1609.37472101839
2010-04-20,1639.5195325775294
2010-04-21,1642.8927931575108
2010-04-22,1652.4468954566207
2010-04-23,1651.3104050858824
2010-04-26,1665.248350478504
2010-04-27,1662.353095379556
2010-04-28,1633.766936522646
2010-04-29,1648.3164648626941
2010-04-30,1663.8180280831068
2010-05-03,1652.7772283414304
