Date,WORLD ex EMU SMALL GROWTH
1999-07-08,624.9551176883834
1999-07-09,627.2634450489205
1999-07-12,633.7231532274599
1999-07-13,631.1905263886443
1999-07-14,636.3528781624564
1999-07-15,640.7416212945221
1999-07-16,640.7005156917996
1999-07-19,641.0874966686149
1999-07-20,618.7606247574737
1999-07-21,613.8219619335232
1999-07-22,607.9143667289238
1999-07-23,606.6298749996142
1999-07-26,589.6373029770724
1999-07-27,593.6545660380996
1999-07-28,597.8345480899385
1999-07-29,591.5459525384332
1999-07-30,594.789837601051
1999-08-02,593.4454820357827
1999-08-03,587.3204543021664
1999-08-04,575.4233834762701
1999-08-05,570.2341649937136
1999-08-06,568.213092484706
1999-08-09,568.6536279635725
1999-08-10,564.3227310709777
1999-08-11,572.9757953900233
1999-08-12,577.3663105622339
1999-08-13,587.8407391062018
1999-08-16,592.9350640766297
1999-08-17,600.3205123501757
1999-08-18,600.1153449006877
1999-08-19,594.5205689031103
1999-08-20,596.1569405816705
1999-08-23,604.5499292114863
1999-08-24,608.1575318733072
1999-08-25,614.7359664941628
1999-08-26,613.5190931801827
1999-08-27,609.2084821965653
1999-08-30,607.0208635757544
1999-08-31,603.3660428982095
1999-09-01,607.8854429084251
1999-09-02,599.5279790445838
1999-09-03,613.6118674218553
1999-09-06,618.4145077377208
1999-09-07,619.3255251686604
1999-09-08,618.3618917054869
1999-09-09,627.8535547645754
1999-09-10,638.9485893660973
1999-09-13,647.5328105678622
1999-09-14,644.425216194525
1999-09-15,644.3739871237374
1999-09-16,633.731976669947
1999-09-17,637.0526647845107
1999-09-20,637.0616742903001
1999-09-21,628.6174947043818
1999-09-22,625.20507031267
1999-09-23,622.6269647329783
1999-09-24,611.5053871355786
1999-09-27,615.2875858036178
1999-09-28,611.6634308645416
1999-09-29,608.6309481467863
1999-09-30,613.5553402428388
1999-10-01,610.3348777607431
1999-10-04,612.9228337807971
1999-10-05,613.286797117051
1999-10-06,616.106407936272
1999-10-07,615.0317688150008
1999-10-08,621.2647944927911
1999-10-11,626.1232633567661
1999-10-12,616.9634226149773
1999-10-13,605.6689022385149
1999-10-14,605.3268060049633
1999-10-15,591.756755916169
1999-10-18,579.3835202648039
1999-10-19,586.4712438147169
1999-10-20,596.9186552756141
1999-10-21,596.4254339622078
1999-10-22,609.1839970987647
1999-10-25,612.4050869662717
1999-10-26,614.701266609711
1999-10-27,618.4160322091051
1999-10-28,625.7534086676703
1999-10-29,637.7736627587246
1999-11-01,642.4026342140393
1999-11-02,643.6290800025888
1999-11-03,651.3256701425393
1999-11-04,660.0546225667416
1999-11-05,664.4510160767209
1999-11-08,671.2285906798769
1999-11-09,671.869365981792
1999-11-10,676.7851040267198
1999-11-11,678.2567377393974
1999-11-12,687.3135539171766
1999-11-15,693.1729201621059
1999-11-16,696.1075850453082
1999-11-17,695.2393418997282
1999-11-18,708.4091615897711
1999-11-19,711.4909269318603
1999-11-22,713.5568418100652
1999-11-23,710.3990352788627
1999-11-24,718.80909251262
1999-11-25,717.0107913539111
1999-11-26,730.6452478688104
1999-11-29,732.5146055783028
1999-11-30,723.7636333345215
1999-12-01,721.4600453633179
1999-12-02,731.864549555797
1999-12-03,743.4251916980284
1999-12-06,733.1449839227392
1999-12-07,738.404253290558
1999-12-08,744.3763599409489
1999-12-09,748.0972411100369
1999-12-10,754.5193859670021
1999-12-13,762.6846894711529
1999-12-14,755.2902029930945
1999-12-15,751.3712142795789
1999-12-16,748.9817529735029
1999-12-17,757.0876199645176
1999-12-20,757.1409792529074
1999-12-21,766.2830491773432
1999-12-22,773.4053488562587
1999-12-23,774.8430611982644
1999-12-24,777.0576523410379
1999-12-27,781.9147399645752
1999-12-28,788.792964961317
1999-12-29,801.2086796551456
1999-12-30,805.567275757016
1999-12-31,814.2897173483393
2000-01-03,800.5528437700203
2000-01-04,766.0002937614582
2000-01-05,754.4509119077106
2000-01-06,745.9099836039047
2000-01-07,761.8105574511379
2000-01-10,784.9428952288572
2000-01-11,778.9121078995436
2000-01-12,776.526419849258
2000-01-13,792.1571190149739
2000-01-14,814.019833846523
2000-01-17,825.4082996652445
2000-01-18,830.692839336789
2000-01-19,836.8244964137705
2000-01-20,847.0649510525328
2000-01-21,857.1445441976095
2000-01-24,852.0396994240589
2000-01-25,843.5022655502702
2000-01-26,849.6388777956246
2000-01-27,859.2700018641523
2000-01-28,847.8679024438377
2000-01-31,836.8208952092436
2000-02-01,850.3751912385674
2000-02-02,861.7877845234939
2000-02-03,868.1820021136471
2000-02-04,881.4033250405752
2000-02-07,894.6540136915959
2000-02-08,895.3978218388721
2000-02-09,892.3310819393172
2000-02-10,904.6854181494141
2000-02-11,902.2259154026005
2000-02-14,912.3545426956518
2000-02-15,906.2401070400782
2000-02-16,915.8880754163123
2000-02-17,928.8239696542764
2000-02-18,919.4965945176333
2000-02-21,914.3132217750276
2000-02-22,890.7940312447051
2000-02-23,906.4326075126047
2000-02-24,921.5413295382828
2000-02-25,946.7413198346287
2000-02-28,963.4446061487191
2000-02-29,990.0046806897151
2000-03-01,1009.8718315623565
2000-03-02,1012.6888379140311
2000-03-03,1033.0762054537074
2000-03-06,1031.384353303858
2000-03-07,1029.8234181415075
2000-03-08,1030.2935100651591
2000-03-09,1037.0395956060504
2000-03-10,1045.1190906201612
2000-03-13,1018.9349557857387
2000-03-14,1005.1095801419999
2000-03-15,980.2210148921062
2000-03-16,986.1607074185597
2000-03-17,998.0479156528278
2000-03-20,974.9893733448183
2000-03-21,970.837828455389
2000-03-22,1002.0800608613574
2000-03-23,995.7317961058219
2000-03-24,994.3816393002276
2000-03-27,996.5332933781024
2000-03-28,988.4840532146778
2000-03-29,985.5350576599127
2000-03-30,959.9647164868343
2000-03-31,976.2704534943457
2000-04-03,937.9506522267109
2000-04-04,910.1505515541589
2000-04-05,904.0071937881456
2000-04-06,930.6592529365251
2000-04-07,950.0593804856227
2000-04-10,923.9606688892769
2000-04-11,902.8999339408709
2000-04-12,882.4872248876527
2000-04-13,868.5276658002568
2000-04-14,817.8135988186222
2000-04-17,798.7629988181565
2000-04-18,844.025035457704
2000-04-19,860.4034498376737
2000-04-20,860.3332928287527
2000-04-21,860.2375102156313
2000-04-24,847.2294291608476
2000-04-25,879.5816526515252
2000-04-26,879.8470590742281
2000-04-27,899.640992422291
2000-04-28,909.8629466590694
2000-05-01,930.5727174290615
2000-05-02,920.8654957135362
2000-05-03,923.2422190571804
2000-05-04,930.5337582619586
2000-05-05,941.9442385786477
2000-05-08,927.4693140834993
2000-05-09,904.9291952340961
2000-05-10,871.6175615850077
2000-05-11,892.2915907763755
2000-05-12,895.2328208891047
2000-05-15,894.6156055963258
2000-05-16,916.6254825440777
2000-05-17,923.4415778230906
2000-05-18,907.2861481090068
2000-05-19,890.9475002974597
2000-05-22,861.2654559130583
2000-05-23,838.5578739663051
2000-05-24,833.0634526367568
2000-05-25,829.708260246264
2000-05-26,812.0942899595923
2000-05-29,813.1016341983142
2000-05-30,835.4481977097673
2000-05-31,841.7286286153376
2000-06-01,859.4851847331425
2000-06-02,883.3972999830934
2000-06-05,895.1587162820998
2000-06-06,884.9404584702692
2000-06-07,895.4203299907854
2000-06-08,898.4336869653004
2000-06-09,910.7279333320399
2000-06-12,897.9752631903335
2000-06-13,892.3406986636348
2000-06-14,889.6829706775933
2000-06-15,895.7705034323585
2000-06-16,891.6709862912973
2000-06-19,899.0886931734257
2000-06-20,910.4630732911949
2000-06-21,924.382342136715
2000-06-22,922.5174030269587
2000-06-23,918.6269016062688
2000-06-26,926.0565534740279
2000-06-27,917.3791601589755
2000-06-28,931.4431269605194
2000-06-29,927.7727603148551
2000-06-30,924.8764118998685
2000-07-03,937.9969036291908
2000-07-04,939.9636561997179
2000-07-05,919.8669653935564
2000-07-06,923.4034700466445
2000-07-07,938.4074598853956
2000-07-10,940.0983746575424
2000-07-11,940.5118688162178
2000-07-12,959.736256741825
2000-07-13,971.0056965513337
2000-07-14,971.8778922608368
2000-07-17,979.8145200314925
2000-07-18,966.6011669757874
2000-07-19,961.6398640340351
2000-07-20,972.9713110601434
2000-07-21,945.3728621147061
2000-07-24,929.1812451358958
2000-07-25,918.7921233359365
2000-07-26,914.2540804459466
2000-07-27,892.7793072103561
2000-07-28,881.0573768530929
2000-07-31,887.322393772121
2000-08-01,887.3300044401774
2000-08-02,901.5752660300413
2000-08-03,906.4723273967954
2000-08-04,910.6667581257192
2000-08-07,920.2995506482343
2000-08-08,924.6303986377549
2000-08-09,929.0075668214636
2000-08-10,910.0432392058187
2000-08-11,924.1907903978451
2000-08-14,930.2019468291153
2000-08-15,920.6663026447482
2000-08-16,929.3227065608047
2000-08-17,931.827063670512
2000-08-18,939.6294757469318
2000-08-21,948.0741979083898
2000-08-22,956.2478593658237
2000-08-23,964.3995883308198
2000-08-24,965.2258016856798
2000-08-25,967.1728912527891
2000-08-28,976.8543063607743
2000-08-29,986.1638962165895
2000-08-30,992.6615200343274
2000-08-31,1007.600475897684
2000-09-01,1006.1615593215516
2000-09-04,1007.362636508877
2000-09-05,1013.1120640803593
2000-09-06,1013.3848453442378
2000-09-07,1027.927232752635
2000-09-08,1020.0522203429285
2000-09-11,1015.7015743186564
2000-09-12,1010.2790035262332
2000-09-13,1006.7292357041821
2000-09-14,1019.103179891019
2000-09-15,1005.9824960028409
2000-09-18,991.7484037831207
2000-09-19,999.6355349677635
2000-09-20,1005.2042363022169
2000-09-21,987.0545893853263
2000-09-22,954.851478432047
2000-09-25,961.9543544660183
2000-09-26,945.4235421064673
2000-09-27,937.187710117309
2000-09-28,953.1380323025138
2000-09-29,953.3050720688577
2000-10-02,940.495567443381
2000-10-03,933.0809598165953
2000-10-04,937.4738945781173
2000-10-05,932.9359522321226
2000-10-06,914.7640952969133
2000-10-09,909.6166898403152
2000-10-10,896.8884930651967
2000-10-11,877.8542775794699
2000-10-12,871.2830550176521
2000-10-13,894.999287646539
2000-10-16,911.5228048667034
2000-10-17,891.7121916177431
2000-10-18,879.7099043109215
2000-10-19,912.0659441500109
2000-10-20,930.9633508615502
2000-10-23,936.3769689659084
2000-10-24,932.9080852998537
2000-10-25,916.437821066991
2000-10-26,918.4450702357187
2000-10-27,904.5459378587996
2000-10-30,897.1874307528152
2000-10-31,917.1892767780328
2000-11-01,910.962503146219
2000-11-02,925.9334743087138
2000-11-03,928.2882104271747
2000-11-06,929.6257028301605
2000-11-07,932.7222092160239
2000-11-08,925.0995849795025
2000-11-09,910.681696721406
2000-11-10,882.6696186066733
2000-11-13,869.8854215803951
2000-11-14,890.0953465792022
2000-11-15,895.9008525144731
2000-11-16,883.3253892437546
2000-11-17,883.080182988212
2000-11-20,863.7461128816121
2000-11-21,855.5849373181132
2000-11-22,839.8647866043647
2000-11-23,838.643519505549
2000-11-24,859.919297616354
2000-11-27,858.5762705816276
2000-11-28,829.3097475560924
2000-11-29,809.9971532984194
2000-11-30,784.4729281395004
2000-12-01,800.8898923875828
2000-12-04,780.3025788910464
2000-12-05,814.4804703669065
2000-12-06,810.6756845079605
2000-12-07,799.3447961117108
2000-12-08,824.3396875598287
2000-12-11,851.5748616900983
2000-12-12,839.4246163659922
2000-12-13,829.304371875397
2000-12-14,803.7123021696101
2000-12-15,784.4009933313187
2000-12-18,783.735808013082
2000-12-19,772.7706431935084
2000-12-20,730.8947644258803
2000-12-21,719.4432376693736
2000-12-22,733.6731008270311
2000-12-25,737.3249352317619
2000-12-26,735.886870540012
2000-12-27,748.3940791415225
2000-12-28,769.5026145681203
2000-12-29,754.1462084405841
2001-01-01,754.1425284341361
2001-01-02,721.1603939561606
2001-01-03,744.2533115570252
2001-01-04,736.8164294497493
2001-01-05,714.9233524585369
2001-01-08,709.8297544043254
2001-01-09,716.1533982083536
2001-01-10,726.6717727399584
2001-01-11,731.4783381502981
2001-01-12,739.7368529710737
2001-01-15,745.5974640731515
2001-01-16,754.3138901334728
2001-01-17,767.910947284113
2001-01-18,764.1721352080516
2001-01-19,772.2312703928968
2001-01-22,771.6858438810116
2001-01-23,781.0234796716377
2001-01-24,796.4763936889615
2001-01-25,795.8609599635497
2001-01-26,791.0320384763046
2001-01-29,805.6370979658149
2001-01-30,806.0162061867795
2001-01-31,801.517375238186
2001-02-01,793.9711566795872
2001-02-02,788.6255434512101
2001-02-05,778.7647463006413
2001-02-06,790.7637699406268
2001-02-07,785.5667710110454
2001-02-08,789.9692662466929
2001-02-09,776.076182384363
2001-02-12,776.5195872046619
2001-02-13,779.6945004734686
2001-02-14,782.3258901944749
2001-02-15,802.4031933211933
2001-02-16,778.7978855063149
2001-02-19,772.5480232627538
2001-02-20,771.7897932451724
2001-02-21,754.7436635199939
2001-02-22,748.7870892140938
2001-02-23,748.3034088614359
2001-02-26,760.3024716602854
2001-02-27,742.0776268830273
2001-02-28,730.6252180030782
2001-03-01,718.4992503429625
2001-03-02,712.4758771968104
2001-03-05,714.7565783810824
2001-03-06,724.5762783708326
2001-03-07,730.5535238696993
2001-03-08,721.6628702004931
2001-03-09,710.4358134795132
2001-03-12,686.4179048504415
2001-03-13,691.2316990554358
2001-03-14,683.6739264385627
2001-03-15,683.7723599659922
2001-03-16,676.0622489085177
2001-03-19,683.9677046564234
2001-03-20,674.5099128086935
2001-03-21,668.849623387747
2001-03-22,669.2419616879653
2001-03-23,681.1515708861428
2001-03-26,689.8734579292861
2001-03-27,694.5230940157325
2001-03-28,690.221185007624
2001-03-29,688.3220180050929
2001-03-30,691.5454300501455
2001-04-02,677.2919277731907
2001-04-03,655.1507349797133
2001-04-04,640.6118555452323
2001-04-05,670.6166640792727
2001-04-06,659.7491466756865
2001-04-09,663.079543402193
2001-04-10,686.8275021284186
2001-04-11,693.7380316499331
2001-04-12,698.5721041134229
2001-04-13,699.0007043864833
2001-04-16,700.2057051278628
2001-04-17,705.3733217276578
2001-04-18,736.3297639453415
2001-04-19,737.0401856820514
2001-04-20,723.6763553605783
2001-04-23,717.3585747118372
2001-04-24,718.5539657789766
2001-04-25,726.7773932971178
2001-04-26,730.911997124936
2001-04-27,743.6213367991012
2001-04-30,755.6886322420395
2001-05-01,762.2603215315789
2001-05-02,769.1819445713364
2001-05-03,761.0800497768929
2001-05-04,766.1044878922177
2001-05-07,768.2254125218204
2001-05-08,772.9751912622908
2001-05-09,771.0673963093196
2001-05-10,772.5447277947276
2001-05-11,774.5654916454184
2001-05-14,770.9338213297419
2001-05-15,771.0126413004539
2001-05-16,774.1430257051315
2001-05-17,791.1775454635068
2001-05-18,797.2899171876429
2001-05-21,815.7231292120149
2001-05-22,827.0623590755869
2001-05-23,823.1254616575164
2001-05-24,827.4087172831527
2001-05-25,827.1230639299121
2001-05-28,822.877801370403
2001-05-29,818.936699188611
2001-05-30,798.6847137957676
2001-05-31,810.9051658032091
2001-06-01,817.4584135223488
2001-06-04,820.1307080601242
2001-06-05,829.2987124728506
2001-06-06,825.9233065961612
2001-06-07,827.3845540159675
2001-06-08,825.8831548231407
2001-06-11,822.7686479965246
2001-06-12,810.2080722928921
2001-06-13,807.363303908876
2001-06-14,786.224284814876
2001-06-15,776.0915897045261
2001-06-18,766.520716231375
2001-06-19,765.5769887659809
2001-06-20,772.2824640779717
2001-06-21,773.4595846615687
2001-06-22,768.3469784590382
2001-06-25,762.5262709238561
2001-06-26,766.3031871161098
2001-06-27,770.1501475048751
2001-06-28,784.0026671697374
2001-06-29,805.984888788884
2001-07-02,794.1842985148481
2001-07-03,791.3903636846887
2001-07-04,790.1591074028837
2001-07-05,790.3141182262622
2001-07-06,768.9613621913257
2001-07-09,762.6360943858144
2001-07-10,749.704018878775
2001-07-11,740.7457514734143
2001-07-12,764.8094095282892
2001-07-13,766.5786400419908
2001-07-16,755.7557283422079
2001-07-17,761.3108013283749
2001-07-18,738.0684779695723
2001-07-19,742.6899881801644
2001-07-20,740.478351711742
2001-07-23,735.7594440838884
2001-07-24,720.8176889783218
2001-07-25,719.9001559937991
2001-07-26,729.9669485611138
2001-07-27,734.767722707612
2001-07-30,729.0906212282575
2001-07-31,731.3240135844693
2001-08-01,734.6277546200533
2001-08-02,735.0985349864329
2001-08-03,728.7886447063147
2001-08-06,724.6202462645307
2001-08-07,724.9357257343544
2001-08-08,716.7518676137206
2001-08-09,703.8322306858091
2001-08-10,699.7655819054874
2001-08-13,698.1349338483801
2001-08-14,702.281834929257
2001-08-15,693.607151096444
2001-08-16,691.89184080308
2001-08-17,683.4607421019464
2001-08-20,684.7798654845774
2001-08-21,680.0928486769699
2001-08-22,678.119430714768
2001-08-23,680.0034412569586
2001-08-24,687.3671613488822
2001-08-27,690.0008114276765
2001-08-28,683.433375686872
2001-08-29,680.923850162164
2001-08-30,673.2196673304467
2001-08-31,673.6755541731549
2001-09-03,671.365662406458
2001-09-04,679.5834706383159
2001-09-05,672.370304118208
2001-09-06,659.9145340795516
2001-09-07,642.5818801389391
2001-09-10,634.9151489845823
2001-09-11,628.5956097673343
2001-09-12,618.1162548975909
2001-09-13,617.9369235640695
2001-09-14,612.0928651346247
2001-09-17,582.997977947073
2001-09-18,575.4248434328807
2001-09-19,563.1485011811241
2001-09-20,548.2319028356738
2001-09-21,542.1320901317533
2001-09-24,557.6921910437828
2001-09-25,557.0619096050099
2001-09-26,552.4016642260136
2001-09-27,553.4035268243013
2001-09-28,573.554902351047
2001-10-01,564.9517002765572
2001-10-02,570.0237509054591
2001-10-03,580.637556356093
2001-10-04,593.0840434091743
2001-10-05,588.9056364683732
2001-10-08,585.7021938272635
2001-10-09,583.8440243020515
2001-10-10,599.0377872686506
2001-10-11,618.9641434131358
2001-10-12,615.4837468472342
2001-10-15,616.3396353439654
2001-10-16,621.2701843772456
2001-10-17,616.2248773702556
2001-10-18,612.2156109293848
2001-10-19,619.710571929936
2001-10-22,628.4951852179972
2001-10-23,630.9619882415608
2001-10-24,630.9870985518304
2001-10-25,637.6073220773518
2001-10-26,644.7699528384477
2001-10-29,629.1527015866951
2001-10-30,616.1470547477919
2001-10-31,626.7074904770668
2001-11-01,627.8911915003674
2001-11-02,628.772707364435
2001-11-05,638.8249845314181
2001-11-06,645.4013209280935
2001-11-07,644.8482036031606
2001-11-08,647.7021636037151
2001-11-09,645.2394531955092
2001-11-12,645.8724833938601
2001-11-13,662.2158472724512
2001-11-14,666.9977398495889
2001-11-15,666.353976969575
2001-11-16,664.7813083299533
2001-11-19,676.7273614356787
2001-11-20,670.0146122937894
2001-11-21,671.958484139435
2001-11-22,669.6731451513572
2001-11-23,676.7753588782043
2001-11-26,682.1529705254248
2001-11-27,681.2259043291773
2001-11-28,669.2400089054562
2001-11-29,674.5099053903476
2001-11-30,668.9225017413032
2001-12-03,665.3204536842608
2001-12-04,674.9779928750822
2001-12-05,693.7063105394767
2001-12-06,696.4914051072158
2001-12-07,694.2876594357671
2001-12-10,687.9315896420179
2001-12-11,686.5610362400688
2001-12-12,684.0894030849822
2001-12-13,673.5764526948196
2001-12-14,667.4527436173721
2001-12-17,669.5412150989214
2001-12-18,677.1549229680244
2001-12-19,675.8789355395311
2001-12-20,669.8181812847929
2001-12-21,684.9849416898946
2001-12-24,692.8350181695972
2001-12-25,692.7431177614941
2001-12-26,696.6467094802854
2001-12-27,696.0353625248384
2001-12-28,705.1755063603607
2001-12-31,696.1963667236814
2002-01-01,696.1981749264074
2002-01-02,682.9812775775862
2002-01-03,694.0117040368423
2002-01-04,705.3178174050688
2002-01-07,702.9164508401295
2002-01-08,704.2126094857524
2002-01-09,704.8237835053344
2002-01-10,701.334920717357
2002-01-11,698.2481390322383
2002-01-14,687.442059055624
2002-01-15,688.8205440664107
2002-01-16,683.9135562329716
2002-01-17,690.4005585678616
2002-01-18,683.2315741827265
2002-01-21,684.7702750249856
2002-01-22,677.0614034607707
2002-01-23,682.0818822355888
2002-01-24,690.4009405991674
2002-01-25,699.3413322968029
2002-01-28,703.4519282531342
2002-01-29,695.2316337496327
2002-01-30,697.3315450955151
2002-01-31,703.9661593126485
2002-02-01,701.1409112008827
2002-02-04,684.0404601222265
2002-02-05,675.1886169658014
2002-02-06,666.9314241091522
2002-02-07,662.2961984170631
2002-02-08,667.9422236488463
2002-02-11,671.9531583905878
2002-02-12,676.5878746295872
2002-02-13,684.1766649255874
2002-02-14,682.6981765362261
2002-02-15,676.0712847118923
2002-02-18,678.3132402400931
2002-02-19,662.5703822832096
2002-02-20,667.6636921940598
2002-02-21,663.1550654322895
2002-02-22,661.1658427613156
2002-02-25,669.3241088559447
2002-02-26,675.208433791809
2002-02-27,682.2223705484281
2002-02-28,679.0625186569807
2002-03-01,689.2223428960092
2002-03-04,703.6593853772127
2002-03-05,703.7472205041029
2002-03-06,706.6239648887431
2002-03-07,709.7036087910656
2002-03-08,719.7069131125744
2002-03-11,724.4024364370532
2002-03-12,721.366004685875
2002-03-13,712.0584568073583
2002-03-14,708.2837231011341
2002-03-15,709.9524508434403
2002-03-18,714.2036340179204
2002-03-19,715.2819466513959
2002-03-20,708.4575590448195
2002-03-21,715.0829070715404
2002-03-22,714.4712610050644
2002-03-25,708.6464489193817
2002-03-26,711.1397095431471
2002-03-27,719.6653731566818
2002-03-28,723.0357473098518
2002-03-29,721.823378201551
2002-04-01,714.5312748632418
2002-04-02,708.2115183040627
2002-04-03,704.8370545744965
2002-04-04,705.5100588637974
2002-04-05,708.2584836204626
2002-04-08,714.9444313294928
2002-04-09,711.4290950000888
2002-04-10,716.1522188513696
2002-04-11,703.3765505707989
2002-04-12,712.4648489025225
2002-04-15,711.7334115590397
2002-04-16,722.5847286367921
2002-04-17,719.264438946107
2002-04-18,717.8737724485654
2002-04-19,718.9936890290087
2002-04-22,714.2510884907821
2002-04-23,712.1472304819222
2002-04-24,707.654209947835
2002-04-25,703.1401644107578
2002-04-26,696.2530350664633
2002-04-29,689.9073316457457
2002-04-30,696.7989888108224
2002-05-01,695.5316290460113
2002-05-02,698.2558197653698
2002-05-03,690.1166267490185
2002-05-06,679.0836436566797
2002-05-07,674.9504507569172
2002-05-08,690.3922277890998
2002-05-09,684.4229293642844
2002-05-10,675.4459534208099
2002-05-13,682.0262163933886
2002-05-14,698.8066710348113
2002-05-15,698.3258543221856
2002-05-16,695.732230743023
2002-05-17,691.7837921420277
2002-05-20,687.3215229697014
2002-05-21,684.9705642478102
2002-05-22,677.7073620984621
2002-05-23,685.8768667741726
2002-05-24,680.2611711150433
2002-05-27,682.6358170055747
2002-05-28,675.3268490484247
2002-05-29,668.3181625195018
2002-05-30,664.461303265708
2002-05-31,666.8383767020403
2002-06-03,652.101358797991
2002-06-04,644.7256556138575
2002-06-05,649.6251105399119
2002-06-06,636.8007961409867
2002-06-07,637.449490125266
2002-06-10,637.6537543711539
2002-06-11,630.8719388168122
2002-06-12,624.7988108338483
2002-06-13,618.2752194656542
2002-06-14,614.6402679235587
2002-06-17,628.4900007864715
2002-06-18,625.0818156468215
2002-06-19,611.8804159950947
2002-06-20,599.4328046012898
2002-06-21,592.7204364676655
2002-06-24,585.3276072761265
2002-06-25,581.8616969572529
2002-06-26,568.2154879100542
2002-06-27,578.2297243017048
2002-06-28,581.6503934796528
2002-07-01,569.6382990376112
2002-07-02,554.5761975674444
2002-07-03,555.3329974652926
2002-07-04,556.2049513353039
2002-07-05,574.8027473505275
2002-07-08,562.9921524706983
2002-07-09,552.9463291264327
2002-07-10,545.0318360260453
2002-07-11,539.628846373612
2002-07-12,539.8033212924855
2002-07-15,525.3217388401359
2002-07-16,520.1691327216804
2002-07-17,524.3069018682911
2002-07-18,518.0624486798364
2002-07-19,504.44343805164647
2002-07-22,494.4541572400742
2002-07-23,489.0333722704777
2002-07-24,498.87845092806793
2002-07-25,493.90944908236423
2002-07-26,498.07943992650723
2002-07-29,524.1474862154466
2002-07-30,523.6558288919472
2002-07-31,522.6503924157577
