Date,EUROPE & MIDDLE EAST SMALL GROWTH
2010-12-09,1273.3641039910758
2010-12-10,1275.3350473567148
2010-12-13,1282.4390609922016
2010-12-14,1284.8733517835299
2010-12-15,1283.7943469974546
2010-12-16,1285.954279351582
2010-12-17,1289.5905009410087
2010-12-20,1298.4649009998338
2010-12-21,1306.4223208786607
2010-12-22,1310.760049720771
2010-12-23,1313.8262434683809
2010-12-24,1308.7337059235815
2010-12-27,1301.6254607308917
2010-12-28,1306.3693774637638
2010-12-29,1317.6976312456338
2010-12-30,1310.6235292303484
2010-12-31,1314.3925351900955
2011-01-03,1319.7471542901828
2011-01-04,1328.0739444595642
2011-01-05,1323.0958971886123
2011-01-06,1327.2309952920982
2011-01-07,1328.135012254996
2011-01-10,1318.3035551430185
2011-01-11,1342.1229563948364
2011-01-12,1350.6602326944492
2011-01-13,1335.5772277063918
2011-01-14,1332.0058794569284
2011-01-17,1335.1920647396107
2011-01-18,1341.6817481651751
2011-01-19,1324.411292283707
2011-01-20,1296.8621323206955
2011-01-21,1300.3241661704933
2011-01-24,1291.9306324232116
2011-01-25,1283.811066509698
2011-01-26,1299.5361098071037
2011-01-27,1305.9129616297057
2011-01-28,1301.4200936132002
2011-01-31,1292.9934412456766
2011-02-01,1310.991592828867
2011-02-02,1307.2564416620653
2011-02-03,1311.6814185264395
2011-02-04,1318.5909711242043
2011-02-07,1336.5807749317937
2011-02-08,1330.3773566738432
2011-02-09,1326.3530612607576
2011-02-10,1318.142713405844
2011-02-11,1323.2926852353573
2011-02-14,1337.0030444055387
2011-02-15,1331.6875409573292
2011-02-16,1331.2662119540735
2011-02-17,1327.7774221011493
2011-02-18,1327.8386595989584
2011-02-21,1313.6828952631029
2011-02-22,1303.4385376128084
2011-02-23,1287.383326355425
2011-02-24,1271.87881158946
2011-02-25,1293.6928587134917
2011-02-28,1306.2758444022088
2011-03-01,1309.2875003058264
2011-03-02,1302.2726599248276
2011-03-03,1306.1174319445192
2011-03-04,1307.5211735319194
2011-03-07,1309.4575033687574
2011-03-08,1312.5936137269173
2011-03-09,1313.939558826186
2011-03-10,1292.7487416704396
2011-03-11,1275.3563114802596
2011-03-14,1265.9038016252396
2011-03-15,1234.894085959093
2011-03-16,1228.5706528269993
2011-03-17,1247.2441956277287
2011-03-18,1261.8558883775183
2011-03-21,1287.6753754948863
2011-03-22,1284.0492712841753
2011-03-23,1283.8867313178232
2011-03-24,1293.369877213702
2011-03-25,1298.308907036399
2011-03-28,1301.4215885863339
2011-03-29,1301.490342464633
2011-03-30,1310.1253595779647
2011-03-31,1301.8406112199557
2011-04-01,1315.0045812980504
2011-04-04,1326.5960628202333
2011-04-05,1329.7512093865366
2011-04-06,1328.3433310910489
2011-04-07,1321.3155859326937
2011-04-08,1323.9960993586844
2011-04-11,1321.289642381994
2011-04-12,1296.2862661400584
2011-04-13,1307.9540615730684
2011-04-14,1310.8447802459677
2011-04-15,1313.4112181209998
2011-04-18,1297.5160349212924
2011-04-19,1307.1638720478709
2011-04-20,1325.5519636362467
2011-04-21,1335.9333590661802
2011-04-22,1335.9333590661802
2011-04-25,1333.5469001446609
2011-04-26,1332.4475275472184
2011-04-27,1334.351823487334
2011-04-28,1339.1400372644757
2011-04-29,1344.4242916427
2011-05-02,1345.4305287978068
2011-05-03,1334.2606047357995
2011-05-04,1317.9382867547497
2011-05-05,1317.195392517006
2011-05-06,1331.4566448317862
2011-05-09,1339.2913493850792
2011-05-10,1350.004329408863
2011-05-11,1352.7064995645185
2011-05-12,1340.0416915644416
2011-05-13,1338.4160391226387
2011-05-16,1335.0538395718427
2011-05-17,1322.8232177594377
2011-05-18,1322.0644360279011
2011-05-19,1331.8494170936685
2011-05-20,1338.1599892073896
2011-05-23,1316.4009122061273
2011-05-24,1320.5873428817313
2011-05-25,1324.961191846937
2011-05-26,1327.86527596928
2011-05-27,1337.4685364922345
2011-05-30,1340.2822331997609
2011-05-31,1346.4533754878078
2011-06-01,1343.9291525773046
2011-06-02,1332.9301417503589
2011-06-03,1327.0309862108033
2011-06-06,1323.9803817823372
2011-06-07,1320.9880549285294
2011-06-08,1302.6484025041793
2011-06-09,1314.3106101674402
2011-06-10,1300.3157521751646
2011-06-13,1300.119848408324
2011-06-14,1307.9516748686121
2011-06-15,1297.920787181098
2011-06-16,1283.3254372372458
2011-06-17,1279.3961637366135
2011-06-20,1265.60753874627
2011-06-21,1281.5330632674104
2011-06-22,1273.7375323904153
2011-06-23,1257.0138170126418
2011-06-24,1257.4396912006475
2011-06-27,1252.2615064920824
2011-06-28,1259.0266471692112
2011-06-29,1283.6286213028993
2011-06-30,1297.9027597879765
2011-07-01,1307.644569180531
2011-07-04,1318.4002227242393
2011-07-05,1321.8727730657547
2011-07-06,1321.5669041116778
2011-07-07,1328.881646911699
2011-07-08,1324.7425260206132
2011-07-11,1304.9925885772923
2011-07-12,1295.6876292060167
2011-07-13,1305.1884574057542
2011-07-14,1292.835752139319
2011-07-15,1287.917969713808
2011-07-18,1263.471597564884
2011-07-19,1274.354685676468
2011-07-20,1285.8787000838054
2011-07-21,1289.8756104738677
2011-07-22,1300.6512926118073
2011-07-25,1301.262795577354
2011-07-26,1295.413415186042
2011-07-27,1282.8292470882102
2011-07-28,1272.0333058969268
2011-07-29,1266.5943881453259
2011-08-01,1258.905033345744
2011-08-02,1222.5976911770679
2011-08-03,1192.7269426080343
2011-08-04,1138.6385979175848
2011-08-05,1115.3549938312585
2011-08-08,1051.2402211274466
2011-08-09,1079.2712857409783
2011-08-10,1065.428782627267
2011-08-11,1086.4552859940181
2011-08-12,1122.3616032615075
2011-08-15,1134.55695457699
2011-08-16,1121.6275189529547
2011-08-17,1122.131171835926
2011-08-18,1064.5440816534312
2011-08-19,1052.4558924900066
2011-08-22,1059.1074267262097
2011-08-23,1065.7768350454758
2011-08-24,1079.151951159947
2011-08-25,1075.1036102131588
2011-08-26,1070.7650025065711
2011-08-29,1085.8576716604582
2011-08-30,1100.530851168008
2011-08-31,1135.350239549106
2011-09-01,1141.111113199614
2011-09-02,1121.039995868908
2011-09-05,1080.994448169519
2011-09-06,1071.0554490150744
2011-09-07,1103.0406882087927
2011-09-08,1116.4177357256638
2011-09-09,1100.6982386002187
2011-09-12,1074.4129346153622
2011-09-13,1076.5887198824971
2011-09-14,1090.8287531026608
2011-09-15,1108.4187923998643
2011-09-16,1121.8135509601207
2011-09-19,1099.3796923604225
2011-09-20,1109.2941011524786
2011-09-21,1099.0926432326312
2011-09-22,1050.9704401236536
2011-09-23,1041.4411846851112
2011-09-26,1047.253754288723
2011-09-27,1084.8026335463721
2011-09-28,1075.781697858246
2011-09-29,1073.2449543009257
2011-09-30,1060.7194836423178
2011-10-03,1049.4685671447367
2011-10-04,1008.521577441729
2011-10-05,1029.5567896498944
2011-10-06,1055.3157607344199
2011-10-07,1064.9619999746326
2011-10-10,1082.6940259287085
2011-10-11,1082.0191955605228
2011-10-12,1101.2553466109075
2011-10-13,1095.2825133115964
2011-10-14,1107.1420970238953
2011-10-17,1099.9029108844252
2011-10-18,1097.4803533065071
2011-10-19,1101.9626438528353
2011-10-20,1086.2488306087491
2011-10-21,1106.9706373986307
2011-10-24,1128.3066019876605
2011-10-25,1123.3415746183518
2011-10-26,1125.5220827629373
2011-10-27,1151.5855264279535
2011-10-28,1151.4807332360042
2011-10-31,1132.7172231024722
2011-11-01,1096.6255512551652
2011-11-02,1103.9453041741024
2011-11-03,1127.0859941809692
2011-11-04,1126.7470916474354
2011-11-07,1119.0894139924558
2011-11-08,1127.636841717469
2011-11-09,1113.8392901230238
2011-11-10,1102.7333833466898
2011-11-11,1130.215488664441
2011-11-14,1121.230519753083
2011-11-15,1114.4405410553954
2011-11-16,1112.7272966380017
2011-11-17,1095.3860495910192
2011-11-18,1085.6267131843447
2011-11-21,1047.605296533034
2011-11-22,1040.0856474868272
2011-11-23,1025.1646195876533
2011-11-24,1030.8380517070134
2011-11-25,1033.8480779364618
2011-11-28,1065.654216489687
2011-11-29,1078.3123096894853
2011-11-30,1115.1254972333056
2011-12-01,1101.0337976411392
2011-12-02,1110.5056953516698
2011-12-05,1123.0206961396289
2011-12-06,1115.4856514586945
2011-12-07,1116.9606584089224
2011-12-08,1097.4592104938267
2011-12-09,1099.2527462240164
2011-12-12,1079.6516131157036
2011-12-13,1088.004048958147
2011-12-14,1065.2573306824404
2011-12-15,1073.7866481780761
2011-12-16,1073.3174109492074
2011-12-19,1071.034961439791
2011-12-20,1092.7174567947413
2011-12-21,1091.8516238045183
2011-12-22,1098.916629071983
2011-12-23,1108.6111388848044
2011-12-26,1108.9755408458623
2011-12-27,1109.261400063682
2011-12-28,1105.3742937812724
2011-12-29,1109.9551162182847
2011-12-30,1120.504990756076
2012-01-02,1130.2471654713702
2012-01-03,1152.4036443572184
2012-01-04,1148.7154694643955
2012-01-05,1144.1949811583693
2012-01-06,1151.5684395692858
2012-01-09,1153.0842417467159
2012-01-10,1165.58237705719
2012-01-11,1166.5700789993982
2012-01-12,1172.1845877135681
2012-01-13,1176.0210593891668
2012-01-16,1181.516531489035
2012-01-17,1190.7431891058914
2012-01-18,1196.9553105016
2012-01-19,1210.3577597718656
2012-01-20,1210.3648198618405
2012-01-23,1210.1362839342294
2012-01-24,1200.9114686555713
2012-01-25,1205.360637362321
2012-01-26,1218.6895381241861
2012-01-27,1215.412981198003
2012-01-30,1200.0767119887098
2012-01-31,1215.753575733846
2012-02-01,1239.3446954047204
2012-02-02,1248.1662207267661
2012-02-03,1264.5421314670152
2012-02-06,1269.6378666466856
2012-02-07,1258.8223332314976
2012-02-08,1254.6498949241836
2012-02-09,1256.1321761983093
2012-02-10,1257.0783369293133
2012-02-13,1264.2480385933434
2012-02-14,1262.3204119454767
2012-02-15,1273.8592171643145
2012-02-16,1267.9603664047086
2012-02-17,1276.5917577370014
2012-02-20,1287.814468169428
2012-02-21,1280.8001013153334
2012-02-22,1275.2699802995342
2012-02-23,1273.0460246726677
2012-02-24,1280.1473086145058
2012-02-27,1277.3411312491032
2012-02-28,1279.295884133101
2012-02-29,1285.0790067138712
2012-03-01,1291.9206787025385
2012-03-02,1294.512996479591
2012-03-05,1283.63101016523
2012-03-06,1243.6321373602232
2012-03-07,1254.565631841134
2012-03-08,1277.256182759311
2012-03-09,1285.1962485031786
2012-03-12,1278.6614791122374
2012-03-13,1302.792269223274
2012-03-14,1303.8842873535616
2012-03-15,1301.7628163604031
2012-03-16,1310.2790215811913
2012-03-19,1308.141633097114
2012-03-20,1292.977306985671
2012-03-21,1294.0639140865396
2012-03-22,1279.2707131694967
2012-03-23,1283.6291096534317
2012-03-26,1304.8089808955456
2012-03-27,1302.1386993700578
2012-03-28,1287.75822744386
2012-03-29,1274.5020063542506
2012-03-30,1290.361242747877
2012-04-02,1308.7881659689735
2012-04-03,1305.7434614034626
2012-04-04,1282.0491033147653
2012-04-05,1285.7057166426973
2012-04-06,1285.7057166426973
2012-04-09,1285.548439335484
2012-04-10,1256.0497412819989
2012-04-11,1267.1843825407007
2012-04-12,1290.4793281621492
2012-04-13,1281.8996102307458
2012-04-16,1278.5859117800055
2012-04-17,1297.949725887658
2012-04-18,1304.870729132979
2012-04-19,1304.4658385713763
2012-04-20,1305.9723064706502
2012-04-23,1278.8891049386602
2012-04-24,1289.4554896877319
2012-04-25,1304.4338407308019
2012-04-26,1309.518610402652
2012-04-27,1321.1113090222007
2012-04-30,1321.5741403265072
2012-05-01,1324.9097004618297
2012-05-02,1325.9833683663155
2012-05-03,1327.35767250489
2012-05-04,1296.8519889618822
2012-05-07,1303.3136625574598
2012-05-08,1274.861567901199
2012-05-09,1265.9343688919455
2012-05-10,1283.059611563967
2012-05-11,1288.5503680081988
2012-05-14,1268.4037134408532
2012-05-15,1259.3563371120013
2012-05-16,1253.720085659937
2012-05-17,1242.97884383846
2012-05-18,1221.4788060503615
2012-05-21,1229.0046791148943
2012-05-22,1252.8263180269441
2012-05-23,1234.5212592144608
2012-05-24,1241.385375795869
2012-05-25,1240.480399527815
2012-05-28,1248.8616165536487
2012-05-29,1266.3485356805222
2012-05-30,1249.5415335427313
2012-05-31,1245.6759501972936
2012-06-01,1213.6981876901439
2012-06-04,1200.5362844567433
2012-06-05,1203.0261071033258
2012-06-06,1231.6972902677915
2012-06-07,1252.9061909632696
2012-06-08,1244.550439418356
2012-06-11,1243.0732699725988
2012-06-12,1237.3428561302646
2012-06-13,1227.5246530200402
2012-06-14,1223.9382784705058
2012-06-15,1241.3716229404367
2012-06-18,1245.3106964260505
2012-06-19,1257.5948303487246
2012-06-20,1270.4780571277713
2012-06-21,1268.4639792368057
2012-06-22,1253.4396624678036
2012-06-25,1234.1204532265615
2012-06-26,1229.9411929780558
2012-06-27,1238.9423736518581
2012-06-28,1232.1218433432414
2012-06-29,1259.884323929537
2012-07-02,1281.1804610216477
2012-07-03,1295.8937947070108
2012-07-04,1298.6545658038228
2012-07-05,1300.9634880868357
2012-07-06,1292.3813285332808
2012-07-09,1285.2708532443196
2012-07-10,1299.9074586658294
2012-07-11,1293.5546090407338
2012-07-12,1279.5832274154527
2012-07-13,1297.5727668841682
2012-07-16,1301.83336924555
2012-07-17,1301.5495170604322
2012-07-18,1309.902589582467
2012-07-19,1336.0595486088762
2012-07-20,1328.816238598201
2012-07-23,1290.8253493977693
2012-07-24,1292.781853329921
2012-07-25,1293.1722733332547
2012-07-26,1312.7308993193926
2012-07-27,1319.9756471018072
2012-07-30,1335.8115494764118
2012-07-31,1323.5245309750112
2012-08-01,1324.21361332777
2012-08-02,1312.9485506501364
2012-08-03,1331.0430559038725
2012-08-06,1343.7091838891988
2012-08-07,1348.1754797517228
2012-08-08,1348.9956297992746
2012-08-09,1355.0348278247068
2012-08-10,1355.79834565473
2012-08-13,1346.1107072453685
2012-08-14,1353.2423165308646
2012-08-15,1355.1451528311493
2012-08-16,1355.7323937017677
2012-08-17,1367.7576199140242
2012-08-20,1360.131297456504
2012-08-21,1365.9222176744197
2012-08-22,1352.0660921872982
2012-08-23,1344.5236016261322
2012-08-24,1341.779939214124
2012-08-27,1344.4404631030166
2012-08-28,1334.7854231696217
2012-08-29,1341.5599100037493
2012-08-30,1336.2367159533085
2012-08-31,1346.7331519475345
2012-09-03,1356.5727462417992
2012-09-04,1347.0315440375955
2012-09-05,1348.1061047461967
2012-09-06,1368.8209611229124
2012-09-07,1376.0116300655895
2012-09-10,1377.20016736068
2012-09-11,1373.580712016079
2012-09-12,1378.871406769487
2012-09-13,1378.0700829138457
2012-09-14,1394.4959251657085
2012-09-17,1392.5512397097568
2012-09-18,1386.067650711788
2012-09-19,1389.7557649278483
2012-09-20,1389.3950638046945
2012-09-21,1394.4900307659204
2012-09-24,1390.401290056962
2012-09-25,1393.7156608218038
2012-09-26,1373.144494582928
2012-09-27,1380.0070366044752
2012-09-28,1379.9563797018493
2012-10-01,1394.2785449474713
2012-10-02,1395.3562827073633
2012-10-03,1390.6198554179086
2012-10-04,1395.7428508972234
2012-10-05,1405.8343514850055
2012-10-08,1395.4020633754956
2012-10-09,1391.5837387442155
2012-10-10,1379.8009587899007
2012-10-11,1384.164356890413
2012-10-12,1380.6548716318246
2012-10-15,1385.6316674016264
2012-10-16,1394.6774144579067
2012-10-17,1398.3317915211462
2012-10-18,1401.3664858399322
2012-10-19,1395.760918142397
2012-10-22,1391.4910163114564
2012-10-23,1373.0456156330713
2012-10-24,1378.1552092766042
2012-10-25,1389.1914205272722
2012-10-26,1386.941553069924
2012-10-29,1384.2010491552023
2012-10-30,1387.330181302365
2012-10-31,1386.278388827624
2012-11-01,1404.4193909953271
2012-11-02,1408.9777990661055
2012-11-05,1401.9239004372587
2012-11-06,1406.3295193848764
2012-11-07,1398.444428892705
2012-11-08,1393.5007274413572
2012-11-09,1386.9398718774503
2012-11-12,1379.0059809203306
2012-11-13,1375.879635096505
2012-11-14,1367.4132052974621
2012-11-15,1351.6930693283284
2012-11-16,1343.5775862579535
2012-11-19,1362.4492689926626
2012-11-20,1369.247884296768
2012-11-21,1369.9283876902455
2012-11-22,1379.0124132899866
2012-11-23,1384.1041151542838
2012-11-26,1379.3852102959536
2012-11-27,1385.0553575187196
2012-11-28,1382.4296769535395
2012-11-29,1394.1508934314072
2012-11-30,1393.0484812827335
2012-12-03,1393.080307468625
2012-12-04,1391.8952375621182
2012-12-05,1397.2255472954341
2012-12-06,1409.2465707798674
2012-12-07,1410.988596066807
2012-12-10,1410.6251767733338
2012-12-11,1412.3361933355382
2012-12-12,1414.170133377188
2012-12-13,1407.3989165768517
2012-12-14,1408.3339998205245
2012-12-17,1406.0909308935454
2012-12-18,1415.783271317159
2012-12-19,1425.457734949777
2012-12-20,1428.144650993326
2012-12-21,1422.8725311129747
2012-12-24,1419.4386936205244
2012-12-25,1419.308294370181
2012-12-26,1418.1920888380341
2012-12-27,1421.0264623863375
2012-12-28,1419.232844590572
2012-12-31,1428.8610875838706
2013-01-01,1429.3610723718014
2013-01-02,1453.8697161860664
2013-01-03,1462.3598401662318
2013-01-04,1463.4139240759735
2013-01-07,1463.1837824685228
2013-01-08,1457.200383481497
2013-01-09,1465.1963051949701
2013-01-10,1460.8772864330276
2013-01-11,1454.78155007709
2013-01-14,1448.0534266651377
2013-01-15,1445.1516975718182
2013-01-16,1447.8410326762869
2013-01-17,1453.310375884072
2013-01-18,1459.3132902039833
2013-01-21,1459.0535544959153
2013-01-22,1460.542198405163
2013-01-23,1466.978803584524
2013-01-24,1465.690135016186
2013-01-25,1467.469760198383
2013-01-28,1462.9333076424027
2013-01-29,1455.4540148849242
2013-01-30,1446.9527031976615
2013-01-31,1445.583753331998
2013-02-01,1460.408166290102
2013-02-04,1452.0024168022157
2013-02-05,1455.1119715847474
2013-02-06,1461.7874823872785
2013-02-07,1469.7539260747246
2013-02-08,1485.7265808223906
2013-02-11,1477.338413081898
2013-02-12,1481.0939197517641
2013-02-13,1492.3618806424945
2013-02-14,1489.2935006602288
2013-02-15,1494.810081712103
2013-02-18,1486.4535413150854
2013-02-19,1502.8145710050605
2013-02-20,1500.6704403233161
2013-02-21,1484.3741518017962
2013-02-22,1499.6300607494184
2013-02-25,1490.710632103393
2013-02-26,1486.3015896341992
2013-02-27,1495.3071092440566
2013-02-28,1506.6621278646926
2013-03-01,1503.2563796750005
2013-03-04,1497.62418199116
2013-03-05,1521.0178937523588
2013-03-06,1521.8948368900458
2013-03-07,1520.5032341115684
2013-03-08,1524.5869875094368
2013-03-11,1521.001962378897
2013-03-12,1523.6475083217506
2013-03-13,1524.7988172029504
2013-03-14,1538.7328986770126
2013-03-15,1543.3380580381765
2013-03-18,1546.0332341778726
2013-03-19,1542.0590015683833
2013-03-20,1539.356923755383
2013-03-21,1535.344669400445
2013-03-22,1529.2811196736761
2013-03-25,1535.908329160803
2013-03-26,1539.9618258070523
2013-03-27,1533.279276900483
2013-03-28,1537.1093569422167
2013-03-29,1537.1093569422167
2013-04-01,1538.8466172825847
2013-04-02,1546.49741703795
2013-04-03,1540.6455259445443
2013-04-04,1521.1668446675476
2013-04-05,1489.2782274150768
2013-04-08,1492.5684047778038
2013-04-09,1492.3211214785251
2013-04-10,1514.1728664791851
2013-04-11,1531.589026236894
2013-04-12,1523.1711648421297
2013-04-15,1499.7949140724274
2013-04-16,1487.2700978201608
2013-04-17,1468.9979292232365
2013-04-18,1467.5357983579254
2013-04-19,1471.8368616120508
2013-04-22,1471.054037340568
2013-04-23,1495.8987297531953
2013-04-24,1504.6186882711352
2013-04-25,1523.7852052553021
2013-04-26,1521.6508646539185
2013-04-29,1523.002401927583
2013-04-30,1522.010710177398
2013-05-01,1526.1762345307138
2013-05-02,1528.5449322370575
2013-05-03,1542.6951920880354
2013-05-06,1545.4615768921274
2013-05-07,1543.7816586377182
2013-05-08,1557.3334127218527
2013-05-09,1566.1318303919795
2013-05-10,1571.4447444905802
2013-05-13,1571.7483164387816
2013-05-14,1573.564709759517
2013-05-15,1587.9825932407916
2013-05-16,1595.1052872019095
2013-05-17,1599.6445592954012
2013-05-20,1604.982310074682
2013-05-21,1605.7956558747783
2013-05-22,1601.3957000901037
2013-05-23,1567.880750254237
2013-05-24,1567.2565268439532
2013-05-27,1570.4497320479022
2013-05-28,1594.3722293983599
2013-05-29,1571.0366138195066
2013-05-30,1574.6669093647083
2013-05-31,1572.6430771462956
2013-06-03,1562.8639377555075
2013-06-04,1565.2163255365065
2013-06-05,1547.908310808266
2013-06-06,1535.1646661960206
2013-06-07,1544.2871245111517
2013-06-10,1547.2567261724075
2013-06-11,1523.8781840841189
2013-06-12,1526.208731523586
2013-06-13,1519.7504828901426
2013-06-14,1532.179903339237
2013-06-17,1541.2312969898703
2013-06-18,1541.2170937990259
2013-06-19,1544.384901051868
2013-06-20,1509.8470863076082
2013-06-21,1491.4467709627859
2013-06-24,1458.7371958170856
2013-06-25,1481.245174505815
2013-06-26,1502.9430159014923
2013-06-27,1516.239849040478
2013-06-28,1511.34210477185
2013-07-01,1529.8556650738346
2013-07-02,1526.7747472293186
2013-07-03,1527.25299727201
2013-07-04,1552.409261452101
2013-07-05,1542.182121987282
2013-07-08,1560.8108161697019
2013-07-09,1573.401500893464
2013-07-10,1569.9780374132533
2013-07-11,1578.8104438331388
2013-07-12,1582.884311219294
2013-07-15,1586.7129537231651
2013-07-16,1575.1843283665826
2013-07-17,1584.5955703376624
2013-07-18,1599.2878295551377
2013-07-19,1601.1055146793224
2013-07-22,1606.434755684595
2013-07-23,1601.1014353902717
2013-07-24,1601.7212409616732
2013-07-25,1595.1092592147045
2013-07-26,1591.9373459031306
2013-07-29,1595.9632458967574
2013-07-30,1603.9483402612973
2013-07-31,1599.514805382506
2013-08-01,1618.9304072098028
2013-08-02,1624.0615201726223
2013-08-05,1641.0967801394243
2013-08-06,1636.10830366012
2013-08-07,1633.431452691568
2013-08-08,1643.75033214394
2013-08-09,1649.6007446569433
2013-08-12,1650.532989157239
2013-08-13,1656.38547900622
2013-08-14,1663.4919539303569
2013-08-15,1635.019492539796
2013-08-16,1641.363733554814
2013-08-19,1647.3094848491346
2013-08-20,1628.9592221958983
2013-08-21,1628.191357703621
2013-08-22,1638.2609940516252
2013-08-23,1644.7070612545715
2013-08-26,1640.5328773899123
2013-08-27,1610.6272600445552
2013-08-28,1601.0476588672036
2013-08-29,1622.955807868918
2013-08-30,1610.1695749779992
2013-09-02,1641.7714120051887
2013-09-03,1643.5483768481693
2013-09-04,1647.4682837920382
2013-09-05,1661.5583910131863
2013-09-06,1665.8179836273507
2013-09-09,1669.98274263035
2013-09-10,1695.5194482908078
2013-09-11,1697.9456944848728
2013-09-12,1693.1608879071568
2013-09-13,1698.757771778698
2013-09-16,1708.4621725137163
2013-09-17,1694.8745045581777
2013-09-18,1696.5810923572317
2013-09-19,1700.8051560388476
2013-09-20,1695.3523526099448
2013-09-23,1689.0979205432072
2013-09-24,1693.7794745631684
2013-09-25,1693.3873218397268
2013-09-26,1692.440883885178
2013-09-27,1692.4934258739245
2013-09-30,1692.2540677068203
2013-10-01,1707.8078203222842
2013-10-02,1698.148883512202
2013-10-03,1692.233380703559
2013-10-04,1689.8377940533223
2013-10-07,1683.3080524858237
2013-10-08,1672.6876816553417
2013-10-09,1658.95372512269
2013-10-10,1685.4577005280219
2013-10-11,1690.4017794830945
2013-10-14,1696.1053677229672
