Date,NORTH AMERICA SMALL GROWTH
1999-06-28,562.6188270893816
1999-06-29,572.2236993642443
1999-06-30,588.1266758684035
1999-07-01,591.9078843213857
1999-07-02,598.6576936093485
1999-07-05,598.2678626425272
1999-07-06,599.3931400353279
1999-07-07,594.9250904602735
1999-07-08,602.2417589279164
1999-07-09,605.3716158823054
1999-07-12,610.4813911043846
1999-07-13,606.2588835778862
1999-07-14,612.3131386780233
1999-07-15,617.6332921989309
1999-07-16,619.8121357434924
1999-07-19,616.5011339600449
1999-07-20,588.7535479437319
1999-07-21,585.8251130174103
1999-07-22,579.2981526120011
1999-07-23,577.7391018341891
1999-07-26,556.9893751220247
1999-07-27,564.8345903095241
1999-07-28,567.7224190436311
1999-07-29,555.4550880567809
1999-07-30,559.2560131044036
1999-08-02,556.8563063844408
1999-08-03,546.945583968872
1999-08-04,530.7572755940696
1999-08-05,529.4423717261387
1999-08-06,527.6998705271673
1999-08-09,527.9545160566655
1999-08-10,522.3775511501578
1999-08-11,535.5704906861694
1999-08-12,539.0361052416874
1999-08-13,552.1890813231277
1999-08-16,553.2810642527816
1999-08-17,560.950805942642
1999-08-18,556.6809009743229
1999-08-19,550.509394948246
1999-08-20,551.7988153686063
1999-08-23,562.1335208898797
1999-08-24,564.8782734646509
1999-08-25,571.7745794110441
1999-08-26,571.2202542463355
1999-08-27,564.5332042850944
1999-08-30,559.0894390982752
1999-08-31,553.4868531935265
1999-09-01,557.5014436946273
1999-09-02,546.3174436587504
1999-09-03,564.7587742246342
1999-09-06,566.1056321638557
1999-09-07,569.4964319894318
1999-09-08,567.2287806610201
1999-09-09,573.9254703809216
1999-09-10,585.2406172434673
1999-09-13,587.3493182091498
1999-09-14,585.0037625796347
1999-09-15,582.7851603648353
1999-09-16,574.6557074062376
1999-09-17,583.2785320100041
1999-09-20,581.9873378521837
1999-09-21,568.674739124167
1999-09-22,571.0148671927186
1999-09-23,564.0657887784563
1999-09-24,557.0959357342084
1999-09-27,565.7083658050198
1999-09-28,557.321712916069
1999-09-29,557.205199896519
1999-09-30,560.0676200527832
1999-10-01,551.8500472317135
1999-10-04,557.5832532076663
1999-10-05,558.3795751050138
1999-10-06,564.0594841439072
1999-10-07,560.7526179999435
1999-10-08,566.8762033488097
1999-10-11,572.6003408905228
1999-10-12,560.7335984123979
1999-10-13,549.7863103477303
1999-10-14,549.573797228962
1999-10-15,535.0779538591635
1999-10-18,526.1792536332373
1999-10-19,534.3030586789661
1999-10-20,542.918174178975
1999-10-21,543.5509231788001
1999-10-22,557.4912523057716
1999-10-25,558.442110852379
1999-10-26,559.9451039666965
1999-10-27,563.2772005718862
1999-10-28,574.5340324077421
1999-10-29,587.724033077658
1999-11-01,593.2124223875542
1999-11-02,592.4560221436219
1999-11-03,603.9287625935642
1999-11-04,610.8403051866254
1999-11-05,618.7233214995819
1999-11-08,626.7503498876653
1999-11-09,626.5692914539679
1999-11-10,632.2554802931867
1999-11-11,633.8580469352959
1999-11-12,643.7718171854368
1999-11-15,650.4819792368612
1999-11-16,656.4578071513778
1999-11-17,652.5640320393636
1999-11-18,668.112500686676
1999-11-19,670.2730127231569
1999-11-22,671.2031640104245
1999-11-23,663.5431134184607
1999-11-24,675.6437890765397
1999-11-25,675.8078710889522
1999-11-26,688.0749789260365
1999-11-29,687.5040538458164
1999-11-30,677.2513241387247
1999-12-01,677.2246514273247
1999-12-02,693.2802098963588
1999-12-03,703.3693750105566
1999-12-06,690.9784158939017
1999-12-07,696.1162357659762
1999-12-08,706.0371258466222
1999-12-09,709.9470625238939
1999-12-10,714.3690438921882
1999-12-13,723.9737554395147
1999-12-14,716.0410864024094
1999-12-15,714.6498461248867
1999-12-16,713.9220094532778
1999-12-17,723.1487780383147
1999-12-20,726.3765461485448
1999-12-21,740.3553266858644
1999-12-22,744.4333692328555
1999-12-23,747.6605234504189
1999-12-24,748.1857884112957
1999-12-27,753.5967429824092
1999-12-28,763.1829965553185
1999-12-29,778.8252750865099
1999-12-30,779.7679826280029
1999-12-31,792.9868079720882
2000-01-03,773.0500202925274
2000-01-04,729.201543909908
2000-01-05,726.7383128080377
2000-01-06,719.4401011754965
2000-01-07,741.983016219998
2000-01-10,769.4107786575966
2000-01-11,753.0194157353748
2000-01-12,749.6771364319369
2000-01-13,770.456540200817
2000-01-14,795.5453250632819
2000-01-17,799.8805545437723
2000-01-18,810.7244372900441
2000-01-19,823.4958048900094
2000-01-20,834.5608028978634
2000-01-21,849.3273016676219
2000-01-24,836.4545322831178
2000-01-25,829.6790934330022
2000-01-26,832.7608369332103
2000-01-27,837.3079619148646
2000-01-28,818.9239559227344
2000-01-31,806.3435618126371
2000-02-01,824.2549979131953
2000-02-02,837.7717391884506
2000-02-03,848.9709963439446
2000-02-04,863.5326576171609
2000-02-07,881.2675621851495
2000-02-08,885.8858736815479
2000-02-09,879.5451995905443
2000-02-10,897.0101082056109
2000-02-11,890.7794841897859
2000-02-14,904.7381939485949
2000-02-15,900.1262961830881
2000-02-16,914.4882325143899
2000-02-17,933.199821989914
2000-02-18,914.0534244618816
2000-02-21,912.572305268504
2000-02-22,886.6703853531322
2000-02-23,908.1435708217066
2000-02-24,922.0080246317754
2000-02-25,948.9366577297208
2000-02-28,966.9866645798668
2000-02-29,1005.8213340793726
2000-03-01,1028.1093219930272
2000-03-02,1028.914273267981
2000-03-03,1056.8909903259857
2000-03-06,1057.6773068117109
2000-03-07,1053.7205110727466
2000-03-08,1054.3825784396493
2000-03-09,1065.3632875196374
2000-03-10,1071.6871085833677
2000-03-13,1047.8521562215037
2000-03-14,1024.46384099091
2000-03-15,991.63687592397
2000-03-16,1005.3683721670545
2000-03-17,1016.0001930978248
2000-03-20,979.033999385652
2000-03-21,977.2706470865311
2000-03-22,1021.2742854995348
2000-03-23,1021.3057279276505
2000-03-24,1018.2557870208121
2000-03-27,1018.5252184473602
2000-03-28,1002.1918002759694
2000-03-29,987.3678169058647
2000-03-30,953.6644355735866
2000-03-31,976.5408057155928
2000-04-03,926.817164929271
2000-04-04,899.090233910351
2000-04-05,903.4718037216943
2000-04-06,938.4888085414236
2000-04-07,961.4750707168716
2000-04-10,918.9485732016973
2000-04-11,894.9469786542513
2000-04-12,860.334072970328
2000-04-13,848.2816144877609
2000-04-14,775.8163054833722
2000-04-17,780.8378185084811
2000-04-18,841.9483039547524
2000-04-19,854.2995349784337
2000-04-20,850.5190048711822
2000-04-21,850.5190048711822
2000-04-24,827.528119209849
2000-04-25,873.4409373393207
2000-04-26,869.2270756471733
2000-04-27,898.8311555225986
2000-04-28,914.7676095510408
2000-05-01,944.6051081633432
2000-05-02,919.2247561574599
2000-05-03,916.8186041544905
2000-05-04,929.20694024262
2000-05-05,948.5384177669702
2000-05-08,925.8755003111496
2000-05-09,901.9214332647341
2000-05-10,861.4847366978559
2000-05-11,897.1042733133695
2000-05-12,895.5931300955209
2000-05-15,901.4888622220438
2000-05-16,928.0320353205354
2000-05-17,933.0903892246313
2000-05-18,912.6694064273255
2000-05-19,889.4704578272366
2000-05-22,862.1670240756038
2000-05-23,832.5911051950756
2000-05-24,833.5434878477439
2000-05-25,822.8048543601504
2000-05-26,803.9379493367119
2000-05-29,803.0301104789335
2000-05-30,835.3032911400969
2000-05-31,842.2537089345207
2000-06-01,871.3008253284821
2000-06-02,903.9766760777974
2000-06-05,913.808601597615
2000-06-06,897.3333460084436
2000-06-07,914.4694642056386
2000-06-08,917.4232763949235
2000-06-09,936.117745771686
2000-06-12,913.4952900591452
2000-06-13,911.3541018678727
2000-06-14,907.1312527858836
2000-06-15,916.8549512942036
2000-06-16,913.2073064471348
2000-06-19,923.6105100126207
2000-06-20,936.0572523973826
2000-06-21,953.5040470176978
2000-06-22,942.7455072041216
2000-06-23,937.5605568119001
2000-06-26,953.0725218069023
2000-06-27,938.9884770971386
2000-06-28,959.66595582458
2000-06-29,952.2378640024926
2000-06-30,948.3605602175804
2000-07-03,961.7991153459137
2000-07-04,963.2555901722943
2000-07-05,936.4634895948653
2000-07-06,944.8106166695824
2000-07-07,964.1985163832711
2000-07-10,964.886762877252
2000-07-11,964.619694031416
2000-07-12,996.9966915138864
2000-07-13,1015.087657030179
2000-07-14,1014.3310762467274
2000-07-17,1026.0025007630284
2000-07-18,1009.1905178459523
2000-07-19,998.2353118167065
2000-07-20,1013.8559094493659
2000-07-21,975.5867871392865
2000-07-24,954.5714748890007
2000-07-25,944.3550777321012
2000-07-26,939.3626017989372
2000-07-27,909.600333470699
2000-07-28,893.6417311504941
2000-07-31,909.7373996107672
2000-08-01,903.2236012985375
2000-08-02,920.1923074998322
2000-08-03,926.1947098009463
2000-08-04,933.1964311658735
2000-08-07,947.1211441942714
2000-08-08,949.9365875502973
2000-08-09,950.7159383725217
2000-08-10,924.717114657889
2000-08-11,942.2747812054441
2000-08-14,951.6144725845085
2000-08-15,936.9248391113057
2000-08-16,945.7005864480304
2000-08-17,952.237430746633
2000-08-18,959.2190332221677
2000-08-21,970.123243921321
2000-08-22,978.5044848501465
2000-08-23,988.4266235955225
2000-08-24,991.7223592919227
2000-08-25,993.4924947250237
2000-08-28,1005.718935387305
2000-08-29,1018.4580755147279
2000-08-30,1028.4932882620958
2000-08-31,1046.339444531238
2000-09-01,1045.700824923482
2000-09-04,1045.9719213206276
2000-09-05,1051.948734933674
2000-09-06,1052.400425460787
2000-09-07,1073.4599031208413
2000-09-08,1059.2253160154896
2000-09-11,1057.2450836575345
2000-09-12,1055.6933336229113
2000-09-13,1053.8917013104578
2000-09-14,1071.7937309017361
2000-09-15,1052.4859236030245
2000-09-18,1028.6195981079438
2000-09-19,1044.4576453438187
2000-09-20,1044.7220541751335
2000-09-21,1020.3349172854241
2000-09-22,994.4643109073716
2000-09-25,996.2037520807139
2000-09-26,975.832367638341
2000-09-27,965.9955726963417
2000-09-28,994.7688542405494
2000-09-29,987.3094182981922
2000-10-02,968.3266334018983
2000-10-03,953.7914918898547
2000-10-04,963.7128674835141
2000-10-05,956.0179039096388
2000-10-06,927.0522691560187
2000-10-09,923.8393938394065
2000-10-10,905.369265670236
2000-10-11,885.7163201037786
2000-10-12,871.842931524373
2000-10-13,914.7365732523086
2000-10-16,932.7109620743138
2000-10-17,906.6308997038434
2000-10-18,896.6743171823094
2000-10-19,945.639053817571
2000-10-20,967.4275564335943
2000-10-23,974.1282490946135
2000-10-24,966.4459280353643
2000-10-25,941.5561142554571
2000-10-26,950.6606891756938
2000-10-27,934.4275538490426
2000-10-30,926.0053325041346
2000-10-31,962.9150735318652
2000-11-01,949.68001684794
2000-11-02,972.2745136388398
2000-11-03,973.4406320563058
2000-11-06,967.9441977825212
2000-11-07,971.2316842493569
2000-11-08,956.3611345894175
2000-11-09,940.1228277653048
2000-11-10,901.5617870548523
2000-11-13,888.6674172215593
2000-11-14,920.2109670523387
2000-11-15,930.77198984504
2000-11-16,912.1164318289464
2000-11-17,911.5018685156846
2000-11-20,883.3963562397788
2000-11-21,876.241276418293
2000-11-22,853.6148061096313
2000-11-23,855.4390694921351
2000-11-24,889.2307134932023
2000-11-27,884.419513110811
2000-11-28,842.4844469377815
2000-11-29,820.9578792519451
2000-11-30,788.4702962693759
2000-12-01,810.8928464137025
2000-12-04,783.8436194494641
2000-12-05,836.4297594416431
2000-12-06,824.5350495087204
2000-12-07,811.8337047997759
2000-12-08,851.6824701602552
2000-12-11,885.4192946546298
2000-12-12,866.8911630497385
2000-12-13,852.2172275550154
2000-12-14,818.1189377402408
2000-12-15,797.8921843999526
2000-12-18,799.3583291900392
2000-12-19,788.1822890258555
2000-12-20,735.9407791305489
2000-12-21,728.997464018545
2000-12-22,752.2253912578369
2000-12-25,752.2637650406446
2000-12-26,753.4267476547581
2000-12-27,773.5236965637743
2000-12-28,805.2566715139774
2000-12-29,782.0440122076675
2001-01-01,782.0178604452184
2001-01-02,731.9313633534579
2001-01-03,773.3806636574885
2001-01-04,760.925747831308
2001-01-05,728.8503809508286
2001-01-08,721.3440164554212
2001-01-09,733.3138992183844
2001-01-10,754.1517526903224
2001-01-11,772.2408546730499
2001-01-12,782.9553519398168
2001-01-15,788.7502191198957
2001-01-16,799.0588102761616
2001-01-17,813.0317504805763
2001-01-18,805.6202547409977
2001-01-19,808.2462787260753
2001-01-22,808.4212120112977
2001-01-23,825.8021570748826
2001-01-24,846.3615462466718
2001-01-25,839.6787595220986
2001-01-26,835.5640717432608
2001-01-29,856.3118249063591
2001-01-30,857.553917771833
2001-01-31,848.9526125611443
2001-02-01,837.4351949065693
2001-02-02,824.992084802639
2001-02-05,813.2694059602301
2001-02-06,830.0510143406161
2001-02-07,824.711055217947
2001-02-08,829.6196484332734
2001-02-09,811.3265715674238
2001-02-12,814.4373157039273
2001-02-13,815.5516178279852
2001-02-14,819.6416812488017
2001-02-15,843.9805783705442
2001-02-16,812.0651124934726
2001-02-19,808.108511128823
2001-02-20,799.5710931373321
2001-02-21,778.5852939623035
2001-02-22,771.5269453358934
2001-02-23,768.9526232866493
2001-02-26,788.217150283964
2001-02-27,760.7137570183728
2001-02-28,747.5185430378873
2001-03-01,735.9700762113323
2001-03-02,733.7135071513194
2001-03-05,737.7446543492481
2001-03-06,748.4576325044086
2001-03-07,756.8610613938392
2001-03-08,743.9117136213908
2001-03-09,727.1241099050496
2001-03-12,697.901057009757
2001-03-13,711.6426808788754
2001-03-14,702.4429888435747
2001-03-15,702.1579093272836
2001-03-16,688.1057012005372
2001-03-19,702.0940059798245
2001-03-20,688.0549347087936
2001-03-21,674.7047676366841
2001-03-22,679.1741203924643
2001-03-23,694.3473614021439
2001-03-26,699.9964290617005
2001-03-27,707.8715632437307
2001-03-28,693.8340347528157
2001-03-29,693.9683688310702
2001-03-30,706.4605401886284
2001-04-02,684.8908958239656
2001-04-03,650.3905692759563
2001-04-04,634.7160772670567
2001-04-05,675.8487971168003
2001-04-06,657.4981164826744
2001-04-09,666.9244950118035
2001-04-10,699.9176828293965
2001-04-11,705.8975057298411
2001-04-12,712.3150819526309
2001-04-13,712.3150819526309
2001-04-16,712.4328025044305
2001-04-17,721.1344993076211
2001-04-18,759.7953855105887
2001-04-19,759.8125306147734
2001-04-20,742.8841158938701
2001-04-23,730.3355708205358
2001-04-24,731.2843528645963
2001-04-25,745.6741107003425
2001-04-26,751.5439084789027
2001-04-27,769.8283305372631
2001-04-30,784.3961486225933
2001-05-01,789.3094732330051
2001-05-02,796.9850450249903
2001-05-03,783.3283046671419
2001-05-04,792.1964936759974
2001-05-07,792.2144734227049
2001-05-08,799.8289119672646
2001-05-09,799.2583274652235
2001-05-10,800.6018247640726
2001-05-11,800.6793307546449
2001-05-14,799.043804782614
2001-05-15,800.6709899391748
2001-05-16,811.6710156462481
2001-05-17,832.6781514876866
2001-05-18,840.5358347138463
2001-05-21,864.8788056720244
2001-05-22,878.4475000819261
2001-05-23,865.749100362829
2001-05-24,873.1313811521791
2001-05-25,871.9759687458477
2001-05-28,868.6779228922405
2001-05-29,859.0559716500529
2001-05-30,832.0014308822397
2001-05-31,849.555589632969
2001-06-01,859.7224067620759
2001-06-04,864.996906434859
2001-06-05,882.0345745408563
2001-06-06,877.29850321242
2001-06-07,879.0574303545787
2001-06-08,875.3206208535039
2001-06-11,870.1576111479217
2001-06-12,860.8143949095949
2001-06-13,854.9529917359366
2001-06-14,824.8402415473172
2001-06-15,815.6572116550296
2001-06-18,802.6021182630448
2001-06-19,800.2812396350287
2001-06-20,814.4211816284076
2001-06-21,815.0660192601282
2001-06-22,803.588253834914
2001-06-25,796.3904434353045
2001-06-26,804.4689606597221
2001-06-27,812.2857572548243
2001-06-28,834.5868100871091
2001-06-29,866.5078286391888
2001-07-02,848.404043341059
2001-07-03,843.8726923635257
2001-07-04,844.6471204390323
2001-07-05,845.8605758369899
2001-07-06,819.7538390255037
2001-07-09,816.6565856087244
2001-07-10,797.3518999950652
2001-07-11,786.9877221921236
2001-07-12,818.5057517766703
2001-07-13,822.5961641609214
2001-07-16,807.3496309325124
2001-07-17,819.4416881026344
2001-07-18,790.389217054196
2001-07-19,796.2953872206222
2001-07-20,793.5850785053863
2001-07-23,791.3089293083337
2001-07-24,769.1071491278458
2001-07-25,769.0407511082925
2001-07-26,784.1308040032299
2001-07-27,789.3392745395706
2001-07-30,786.4526123501721
2001-07-31,786.2624607523336
2001-08-01,788.1207205483641
2001-08-02,783.2601281191771
2001-08-03,775.5612121070217
2001-08-06,768.8861705333287
2001-08-07,768.1785043835773
2001-08-08,755.1054252097565
2001-08-09,744.0896587242564
2001-08-10,737.9790030183044
2001-08-13,739.8306625184308
2001-08-14,742.5787335892858
2001-08-15,728.5285493519768
2001-08-16,728.4376353542634
2001-08-17,715.5586125872544
2001-08-20,721.2934200588884
2001-08-21,710.8254410801829
2001-08-22,710.0323176555232
2001-08-23,712.6809041396599
2001-08-24,724.9186131258673
2001-08-27,726.8257810938734
2001-08-28,718.118682574141
2001-08-29,715.5818330967596
2001-08-30,706.9356845938157
2001-08-31,710.2833369656436
2001-09-03,711.782481389784
2001-09-04,719.7969540544022
2001-09-05,712.6930970656931
2001-09-06,696.1367189435999
2001-09-07,674.258629112743
2001-09-10,668.662513569296
2001-09-11,661.7279881114658
2001-09-12,663.367349238283
2001-09-13,661.2787271130937
2001-09-14,651.6252893831385
2001-09-17,616.9106743094992
2001-09-18,603.3256075575616
2001-09-19,583.5636501377954
2001-09-20,564.7173584346102
2001-09-21,560.5860026473199
2001-09-24,583.8319686922862
2001-09-25,580.650976740989
2001-09-26,571.0239378333576
2001-09-27,574.4674716570356
2001-09-28,598.2996010658459
2001-10-01,583.7096775504695
2001-10-02,591.1815013194496
2001-10-03,610.0173351565103
2001-10-04,622.4087566369117
2001-10-05,616.0278522685966
2001-10-08,611.5689826858205
2001-10-09,609.4529824714433
2001-10-10,632.6024522081029
2001-10-11,657.3144997775462
2001-10-12,650.547687140397
2001-10-15,651.3250476543698
2001-10-16,657.8822637019024
2001-10-17,643.9710942592544
2001-10-18,640.8548423849592
2001-10-19,652.0007777415018
2001-10-22,664.5602992309216
2001-10-23,664.9094069637533
2001-10-24,664.1364369018712
2001-10-25,673.1543218886708
2001-10-26,683.0910352047158
2001-10-29,661.3490157233413
2001-10-30,645.2850490747257
2001-10-31,660.3322409511122
2001-11-01,665.1594019348076
2001-11-02,665.9692395535673
2001-11-05,678.4295857529728
2001-11-06,686.1769730855024
2001-11-07,686.2442304747517
2001-11-08,686.6217896599977
2001-11-09,684.0274956369433
2001-11-12,687.2789417125254
2001-11-13,711.0766628424554
2001-11-14,716.773918227988
2001-11-15,712.5432332991512
2001-11-16,711.2637362573403
2001-11-19,727.6586159757186
2001-11-20,718.2810863128107
2001-11-21,720.9435758195535
2001-11-22,718.7048644663955
2001-11-23,729.983352329394
2001-11-26,735.0007006615976
2001-11-27,734.2106270941439
2001-11-28,718.3433396303315
2001-11-29,730.9657791727229
2001-11-30,723.6679225277906
2001-12-03,720.8094581091933
2001-12-04,737.816049433316
2001-12-05,764.0700268982001
2001-12-06,766.6799986437329
2001-12-07,765.2019404258718
2001-12-10,757.2229296286728
2001-12-11,757.6429479640897
2001-12-12,753.4348424070896
2001-12-13,740.0288604240257
2001-12-14,736.4499984207715
2001-12-17,744.9040493655772
2001-12-18,757.9992053628639
2001-12-19,757.7272137492571
2001-12-20,745.6219877135551
2001-12-21,768.7739267476567
2001-12-24,779.0937378862606
2001-12-25,779.0937378862606
2001-12-26,786.8818835795653
2001-12-27,785.4316965085412
2001-12-28,794.5520986415282
2001-12-31,780.8750595457816
2002-01-01,780.8736527099153
2002-01-02,764.5239276726641
2002-01-03,779.5214658740101
2002-01-04,792.978746304425
2002-01-07,787.6877226515322
2002-01-08,793.6064140555596
2002-01-09,793.0804146779735
2002-01-10,790.5901609886316
2002-01-11,784.0649705374553
2002-01-14,768.0024570365323
2002-01-15,772.1081703626085
2002-01-16,763.2773574023607
2002-01-17,774.1015265163848
2002-01-18,760.1867151486366
2002-01-21,760.4039565530002
2002-01-22,752.07476414163
2002-01-23,762.4672830094038
2002-01-24,774.3122892939738
2002-01-25,785.4735783363757
2002-01-28,789.4440514432008
2002-01-29,777.1959599831886
2002-01-30,783.3212250342725
2002-01-31,792.9979702262711
2002-02-01,789.5175476608699
2002-02-04,764.1652990900932
2002-02-05,755.621357827029
2002-02-06,743.0710770913939
2002-02-07,735.6414848707227
2002-02-08,745.7337102995842
2002-02-11,750.9454564416839
2002-02-12,753.6961219378443
2002-02-13,764.2924254624734
2002-02-14,758.9895632344321
2002-02-15,749.101199171979
2002-02-18,751.8157262818803
2002-02-19,732.087452119871
2002-02-20,740.9669576487447
2002-02-21,730.5216412504099
2002-02-22,729.5169758311102
2002-02-25,741.4688977940534
2002-02-26,749.2632134355139
2002-02-27,755.6756973060142
2002-02-28,749.0368644205379
2002-03-01,763.409948046365
2002-03-04,780.2494859837956
2002-03-05,780.2827470148518
2002-03-06,785.8263805618724
2002-03-07,782.6279473411438
2002-03-08,796.9337349070893
2002-03-11,800.2776158975138
2002-03-12,798.8282619765614
2002-03-13,788.9723247497044
2002-03-14,783.503527566766
2002-03-15,784.7078129831763
2002-03-18,793.0228481463186
2002-03-19,794.01233029388
2002-03-20,782.8858594510874
2002-03-21,793.4921423447163
2002-03-22,792.9874660230939
2002-03-25,784.0598090020369
2002-03-26,789.067212829865
2002-03-27,798.2190452558356
2002-03-28,803.4404553646201
2002-03-29,803.4404553646201
2002-04-01,794.8714658951211
2002-04-02,783.5554071295791
2002-04-03,775.6872404451158
2002-04-04,775.7727882639097
2002-04-05,776.8691763915905
2002-04-08,786.9058137017545
2002-04-09,783.3211022339362
2002-04-10,790.5249462791586
2002-04-11,772.5750942343033
2002-04-12,788.9348702965185
2002-04-15,787.2433694897295
2002-04-16,803.2064041598587
2002-04-17,796.0904304346681
2002-04-18,793.104528872133
2002-04-19,794.4414357555441
2002-04-22,784.0374788877657
2002-04-23,780.8634201992662
2002-04-24,774.2655520422649
2002-04-25,767.8946340476219
2002-04-26,756.820588227453
2002-04-29,748.565720112432
2002-04-30,762.4858422338029
2002-05-01,758.6173229668577
2002-05-02,761.1672605244568
2002-05-03,749.4847944252368
2002-05-06,732.8778922077125
2002-05-07,728.8617346342817
2002-05-08,752.6800655507693
2002-05-09,741.0225731551933
2002-05-10,726.9153152779177
2002-05-13,738.9702453350204
2002-05-14,765.2031756259588
2002-05-15,762.6517332206741
2002-05-16,755.5492534614475
2002-05-17,748.542920604248
2002-05-20,738.5568948518298
2002-05-21,730.1253018325788
2002-05-22,720.1388563801795
2002-05-23,733.3015976510081
2002-05-24,723.2547930022531
2002-05-27,725.6704151769826
2002-05-28,716.0625976882009
2002-05-29,707.377092671898
2002-05-30,701.8241001809897
2002-05-31,706.0490991739659
2002-06-03,683.3409573763405
2002-06-04,675.8818207784487
2002-06-05,683.6465028472883
2002-06-06,665.7474042273598
2002-06-07,669.4127904630584
2002-06-10,669.9856761672063
2002-06-11,658.6692246604644
2002-06-12,653.4124350926478
2002-06-13,646.3458752761047
2002-06-14,647.4598986794957
2002-06-17,668.8127106725476
2002-06-18,663.4561050062115
2002-06-19,648.8882326989974
2002-06-20,632.6458801093147
2002-06-21,623.2367137465308
2002-06-24,615.9458032595372
2002-06-25,607.2734101547088
2002-06-26,594.2187379032473
2002-06-27,606.418371374406
2002-06-28,609.0921864483284
2002-07-01,589.1999276942926
2002-07-02,569.1208401668008
2002-07-03,571.7670881759171
2002-07-04,572.5873640762243
2002-07-05,596.3870187748587
2002-07-08,579.462921794957
2002-07-09,564.5411309714264
2002-07-10,554.4177606842031
2002-07-11,552.658491386569
2002-07-12,552.1319455214721
2002-07-15,537.3785075850666
2002-07-16,533.5977461598286
2002-07-17,538.5133087610891
2002-07-18,524.5584506757107
2002-07-19,509.04684405826094
2002-07-22,497.85414288021514
2002-07-23,490.0594520559704
2002-07-24,511.28637243979136
2002-07-25,502.11277197067346
2002-07-26,511.59204652802725
2002-07-29,546.4218625964025
2002-07-30,544.4568789541407
